"","date","YUMC"
"104","2017-03-16",26.23
"105","2017-03-17",26.280001
"106","2017-03-20",26.93
"107","2017-03-21",26.67
"108","2017-03-22",26.84
"109","2017-03-23",26.32
"110","2017-03-24",26.139999
"111","2017-03-27",26.459999
"112","2017-03-28",26.549999
"113","2017-03-29",26.610001
"114","2017-03-30",26.52
"115","2017-03-31",27.200001
"116","2017-04-03",27.200001
"117","2017-04-04",27.959999
"118","2017-04-05",28.18
"119","2017-04-06",30.76
"120","2017-04-07",31.15
"121","2017-04-10",31.35
"122","2017-04-11",32.5
"123","2017-04-12",32.639999
"124","2017-04-13",32.990002
"125","2017-04-17",32.939999
"126","2017-04-18",32.759998
"127","2017-04-19",33.009998
"128","2017-04-20",33.080002
"129","2017-04-21",32.75
"130","2017-04-24",33.32
"131","2017-04-25",33.700001
"132","2017-04-26",34.389999
"133","2017-04-27",34.25
"134","2017-04-28",34.119999
"135","2017-05-01",34.57
"136","2017-05-02",34.779999
"137","2017-05-03",35.080002
"138","2017-05-04",34.5
"139","2017-05-05",33.830002
"140","2017-05-08",33.779999
"141","2017-05-09",34.099998
"142","2017-05-10",34.799999
"143","2017-05-11",34.299999
"144","2017-05-12",34.52
"145","2017-05-15",33.799999
"146","2017-05-16",35.040001
"147","2017-05-17",34.639999
"148","2017-05-18",35.59
"149","2017-05-19",36.349998
"150","2017-05-22",36.91
"151","2017-05-23",37.669998
"152","2017-05-24",37.490002
"153","2017-05-25",37.779999
"154","2017-05-26",37.759998
"155","2017-05-30",37.849998
"156","2017-05-31",38.41
"157","2017-06-01",40
"158","2017-06-02",39.939999
"159","2017-06-05",40.450001
"160","2017-06-06",40.75
"161","2017-06-07",41.700001
"162","2017-06-08",40.75
"163","2017-06-09",39.790001
"164","2017-06-12",39.380001
"165","2017-06-13",39.73
"166","2017-06-14",39.700001
"167","2017-06-15",39.68
"168","2017-06-16",39.880001
"169","2017-06-19",40.509998
"170","2017-06-20",40.130001
"171","2017-06-21",40.580002
"172","2017-06-22",40.369999
"173","2017-06-23",39.990002
"174","2017-06-26",40.439999
"175","2017-06-27",39.439999
"176","2017-06-28",39.439999
"177","2017-06-29",38.810001
"178","2017-06-30",39.43
"179","2017-07-03",40.27
"180","2017-07-05",40.130001
"181","2017-07-06",34.950001
"182","2017-07-07",37.32
"183","2017-07-10",37.32
"184","2017-07-11",37.330002
"185","2017-07-12",37.549999
"186","2017-07-13",37.040001
"187","2017-07-14",37.07
"188","2017-07-17",37.07
"189","2017-07-18",37.049999
"190","2017-07-19",37.049999
"191","2017-07-20",37.48
"192","2017-07-21",37.16
"193","2017-07-24",37.18
"194","2017-07-25",36.799999
"195","2017-07-26",36.509998
"196","2017-07-27",36.209999
"197","2017-07-28",35.889999
"198","2017-07-31",35.790001
"199","2017-08-01",36.490002
"200","2017-08-02",36.830002
"201","2017-08-03",36.810001
"202","2017-08-04",37.130001
"203","2017-08-07",37.18
"204","2017-08-08",37.130001
"205","2017-08-09",37.27
"206","2017-08-10",37.330002
"207","2017-08-11",37.799999
"208","2017-08-14",37.119999
"209","2017-08-15",37.23
"210","2017-08-16",37.849998
"211","2017-08-17",37.240002
"212","2017-08-18",37.049999
"213","2017-08-21",37.380001
"214","2017-08-22",37.099998
"215","2017-08-23",36.700001
"216","2017-08-24",36.27
"217","2017-08-25",35.75
"218","2017-08-28",35.650002
"219","2017-08-29",35.18
"220","2017-08-30",35.139999
"221","2017-08-31",35.360001
"222","2017-09-01",35.799999
"223","2017-09-05",36.66
"224","2017-09-06",35.93
"225","2017-09-07",35.799999
"226","2017-09-08",35.630001
"227","2017-09-11",36.049999
"228","2017-09-12",36.18
"229","2017-09-13",36.790001
"230","2017-09-14",36.959999
"231","2017-09-15",37.380001
"232","2017-09-18",38.860001
"233","2017-09-19",39.689999
"234","2017-09-20",40.189999
"235","2017-09-21",39.84
"236","2017-09-22",39.709999
"237","2017-09-25",39.110001
"238","2017-09-26",39.689999
"239","2017-09-27",39.779999
"240","2017-09-28",39.900002
"241","2017-09-29",39.970001
"242","2017-10-02",40.389999
"243","2017-10-03",40.310001
"244","2017-10-04",39.889999
"245","2017-10-05",39.970001
"246","2017-10-06",40.82
"247","2017-10-09",42.990002
"248","2017-10-10",42.509998
"249","2017-10-11",42.389999
"250","2017-10-12",42.939999
"251","2017-10-13",42.939999
"252","2017-10-16",42.66
"253","2017-10-17",42.68
"254","2017-10-18",42.459999
"255","2017-10-19",41.900002
"256","2017-10-20",42.150002
"257","2017-10-23",42.23
"258","2017-10-24",40.939999
"259","2017-10-25",40.119999
"260","2017-10-26",40.610001
"261","2017-10-27",40.110001
"262","2017-10-30",40.43
"263","2017-10-31",40.349998
"264","2017-11-01",39.889999
"265","2017-11-02",40.169998
"266","2017-11-03",41.810001
"267","2017-11-06",41.16
"268","2017-11-07",41.200001
"269","2017-11-08",41.049999
"270","2017-11-09",41.060001
"271","2017-11-10",41.73
"272","2017-11-13",42.130001
"273","2017-11-14",41.959999
"274","2017-11-15",41.450001
"275","2017-11-16",42.23
"276","2017-11-17",42.5
"277","2017-11-20",41.849998
"278","2017-11-21",41.68
"279","2017-11-22",40.630001
"280","2017-11-24",40.720001
"281","2017-11-27",40.759998
"282","2017-11-28",41.23
"283","2017-11-29",41.009998
"284","2017-11-30",40.830002
"285","2017-12-01",40.57
"286","2017-12-04",41.049999
"287","2017-12-05",40.73
"288","2017-12-06",39.959999
"289","2017-12-07",40.18
"290","2017-12-08",40.810001
"291","2017-12-11",40.799999
"292","2017-12-12",40.560001
"293","2017-12-13",40.619999
"294","2017-12-14",40.490002
"295","2017-12-15",40.540001
"296","2017-12-18",41.200001
"297","2017-12-19",42.009998
"298","2017-12-20",40.91
"299","2017-12-21",41.09
"300","2017-12-22",40.869999
"301","2017-12-26",39.549999
"302","2017-12-27",40.189999
"303","2017-12-28",40.68
"304","2017-12-29",40.02
"305","2018-01-02",40.630001
"306","2018-01-03",42.240002
"307","2018-01-04",42.5
"308","2018-01-05",42.75
"309","2018-01-08",42.68
"310","2018-01-09",43.290001
"311","2018-01-10",42.68
"312","2018-01-11",43.799999
"313","2018-01-12",45.860001
"314","2018-01-16",46.240002
"315","2018-01-17",45.540001
"316","2018-01-18",45.139999
"317","2018-01-19",45.970001
"318","2018-01-22",47.580002
"319","2018-01-23",47.939999
"320","2018-01-24",47.41
"321","2018-01-25",47.5
"322","2018-01-26",48.18
"323","2018-01-29",47.040001
"324","2018-01-30",46.790001
"325","2018-01-31",46.389999
"326","2018-02-01",46.75
"327","2018-02-02",45.549999
"328","2018-02-05",44.32
"329","2018-02-06",43.889999
"330","2018-02-07",44.299999
"331","2018-02-08",41
"332","2018-02-09",40.290001
"333","2018-02-12",39.799999
"334","2018-02-13",40.07
"335","2018-02-14",40.389999
"336","2018-02-15",40.290001
"337","2018-02-16",40.439999
"338","2018-02-20",40.389999
"339","2018-02-21",41.330002
"340","2018-02-22",41.799999
"341","2018-02-23",43.75
"342","2018-02-26",43.950001
"343","2018-02-27",43.470001
"344","2018-02-28",43.32
"345","2018-03-01",42.02
"346","2018-03-02",42.470001
"347","2018-03-05",42.209999
"348","2018-03-06",42.779999
"349","2018-03-07",41.900002
"350","2018-03-08",41.43
"351","2018-03-09",41.43
"352","2018-03-12",41.990002
"353","2018-03-13",41.259998
"354","2018-03-14",41.619999
"355","2018-03-15",41.279999
"356","2018-03-16",41.529999
"357","2018-03-19",40.689999
"358","2018-03-20",41.169998
"359","2018-03-21",41.549999
"360","2018-03-22",40
"361","2018-03-23",40.099998
"362","2018-03-26",41.279999
"363","2018-03-27",40.759998
"364","2018-03-28",40.720001
"365","2018-03-29",41.5
"366","2018-04-02",39.630001
"367","2018-04-03",39.560001
"368","2018-04-04",39.869999
"369","2018-04-05",40
"370","2018-04-06",38.549999
"371","2018-04-09",39.23
"372","2018-04-10",40.919998
"373","2018-04-11",41.23
"374","2018-04-12",41.049999
"375","2018-04-13",40.27
"376","2018-04-16",40.09
"377","2018-04-17",40.73
"378","2018-04-18",40.34
"379","2018-04-19",40.68
"380","2018-04-20",40.73
"381","2018-04-23",39.75
"382","2018-04-24",39.880001
"383","2018-04-25",39.459999
"384","2018-04-26",41.419998
"385","2018-04-27",42.049999
"386","2018-04-30",42.759998
"387","2018-05-01",42.470001
"388","2018-05-02",37
"389","2018-05-03",36.91
"390","2018-05-04",38.189999
"391","2018-05-07",37.889999
"392","2018-05-08",37.630001
"393","2018-05-09",37.669998
"394","2018-05-10",37.98
"395","2018-05-11",37.43
"396","2018-05-14",37.380001
"397","2018-05-15",37.060001
"398","2018-05-16",37.580002
"399","2018-05-17",37.580002
"400","2018-05-18",38.150002
"401","2018-05-21",38.900002
"402","2018-05-22",38.5
"403","2018-05-23",38.560001
"404","2018-05-24",38.779999
"405","2018-05-25",38.77
"406","2018-05-29",38.5
"407","2018-05-30",39.41
"408","2018-05-31",39.299999
"409","2018-06-01",39.34
"410","2018-06-04",39.490002
"411","2018-06-05",40.299999
"412","2018-06-06",41.220001
"413","2018-06-07",41.16
"414","2018-06-08",41.700001
"415","2018-06-11",41.73
"416","2018-06-12",42.040001
"417","2018-06-13",41.310001
"418","2018-06-14",41.009998
"419","2018-06-15",40.720001
"420","2018-06-18",40.740002
"421","2018-06-19",40.290001
"422","2018-06-20",40.07
"423","2018-06-21",40.18
"424","2018-06-22",40.459999
"425","2018-06-25",39.18
"426","2018-06-26",39.759998
"427","2018-06-27",37.57
"428","2018-06-28",38.700001
"429","2018-06-29",38.459999
"430","2018-07-02",37.990002
"431","2018-07-03",37.139999
"432","2018-07-05",36.43
"433","2018-07-06",37.34
"434","2018-07-09",37.349998
"435","2018-07-10",36.740002
"436","2018-07-11",36.299999
"437","2018-07-12",36.57
"438","2018-07-13",36.619999
"439","2018-07-16",36.5
"440","2018-07-17",36.650002
"441","2018-07-18",36.810001
"442","2018-07-19",36
"443","2018-07-20",33.709999
"444","2018-07-23",34.209999
"445","2018-07-24",33.5
"446","2018-07-25",32.299999
"447","2018-07-26",35.790001
"448","2018-07-27",37.209999
"449","2018-07-30",36.049999
"450","2018-07-31",36.080002
"451","2018-08-01",35.639999
"452","2018-08-02",35.299999
"453","2018-08-03",35.099998
"454","2018-08-06",34.43
"455","2018-08-07",34.700001
"456","2018-08-08",34.700001
"457","2018-08-09",34.73
"458","2018-08-10",34.439999
"459","2018-08-13",34.220001
"460","2018-08-14",35.580002
"461","2018-08-15",35.02
"462","2018-08-16",35.330002
"463","2018-08-17",34.860001
"464","2018-08-20",35.07
"465","2018-08-21",35.529999
"466","2018-08-22",35.560001
"467","2018-08-23",35.009998
"468","2018-08-24",35.330002
"469","2018-08-27",35.889999
"470","2018-08-28",37.169998
"471","2018-08-29",39.23
"472","2018-08-30",38.470001
"473","2018-08-31",38.68
"474","2018-09-04",38.509998
"475","2018-09-05",38.09
"476","2018-09-06",38.02
"477","2018-09-07",38.040001
"478","2018-09-10",36.860001
"479","2018-09-11",31.940001
"480","2018-09-12",32.470001
"481","2018-09-13",33.150002
"482","2018-09-14",33.18
"483","2018-09-17",33.310001
"484","2018-09-18",33.669998
"485","2018-09-19",34.810001
"486","2018-09-20",35.119999
"487","2018-09-21",35.259998
"488","2018-09-24",34.709999
"489","2018-09-25",34.860001
"490","2018-09-26",35.07
"491","2018-09-27",34.939999
"492","2018-09-28",35.110001
"493","2018-10-01",34.5
"494","2018-10-02",34
"495","2018-10-03",33.91
"496","2018-10-04",33.91
"497","2018-10-05",33.27
"498","2018-10-08",33.299999
"499","2018-10-09",33.470001
"500","2018-10-10",32.18
"501","2018-10-11",32.049999
"502","2018-10-12",32.900002
"503","2018-10-15",32.25
"504","2018-10-16",32.849998
"505","2018-10-17",32.610001
"506","2018-10-18",32.849998
"507","2018-10-19",31.85
"508","2018-10-22",32.380001
"509","2018-10-23",32.009998
"510","2018-10-24",31.32
"511","2018-10-25",31.32
"512","2018-10-26",31.73
"513","2018-10-29",31.200001
"514","2018-10-30",31.690001
"515","2018-10-31",36.080002
"516","2018-11-01",35.84
"517","2018-11-02",36.009998
"518","2018-11-05",36.040001
"519","2018-11-06",37.299999
"520","2018-11-07",37.060001
"521","2018-11-08",37.279999
"522","2018-11-09",36.5
"523","2018-11-12",36.360001
"524","2018-11-13",35.580002
"525","2018-11-14",35.779999
"526","2018-11-15",35.799999
"527","2018-11-16",35.169998
"528","2018-11-19",35.02
"529","2018-11-20",34.610001
"530","2018-11-21",34.849998
"531","2018-11-23",35.02
"532","2018-11-26",35.07
"533","2018-11-27",35.349998
"534","2018-11-28",36.52
"535","2018-11-29",35.779999
"536","2018-11-30",35.830002
"537","2018-12-03",36.529999
"538","2018-12-04",35.619999
"539","2018-12-06",35.43
"540","2018-12-07",34.98
"541","2018-12-10",34.959999
"542","2018-12-11",34.759998
"543","2018-12-12",36.169998
"544","2018-12-13",36.459999
"545","2018-12-14",35.639999
"546","2018-12-17",35
"547","2018-12-18",34.84
"548","2018-12-19",33.970001
"549","2018-12-20",33.060001
"550","2018-12-21",32.259998
"551","2018-12-24",32.27
"552","2018-12-26",32.959999
"553","2018-12-27",33.389999
"554","2018-12-28",33.43
"555","2018-12-31",33.529999
"556","2019-01-02",34.220001
"557","2019-01-03",32.880001
"558","2019-01-04",33.810001
"559","2019-01-07",34.200001
"560","2019-01-08",33.580002
"561","2019-01-09",34.580002
"562","2019-01-10",34.459999
"563","2019-01-11",34.900002
"564","2019-01-14",34.09
"565","2019-01-15",34.669998
"566","2019-01-16",34.939999
"567","2019-01-17",35.43
"568","2019-01-18",36.16
"569","2019-01-22",35.02
"570","2019-01-23",34.240002
"571","2019-01-24",35.290001
"572","2019-01-25",35.41
"573","2019-01-28",35.610001
"574","2019-01-29",35.990002
"575","2019-01-30",35.889999
"576","2019-01-31",36.450001
"577","2019-02-01",39.349998
"578","2019-02-04",39.25
"579","2019-02-05",40.52
"580","2019-02-06",41.110001
"581","2019-02-07",41.66
"582","2019-02-08",40.450001
"583","2019-02-11",41.130001
"584","2019-02-12",41.32
"585","2019-02-13",41.290001
"586","2019-02-14",40.970001
"587","2019-02-15",40.689999
"588","2019-02-19",41.189999
"589","2019-02-20",41.880001
"590","2019-02-21",41.740002
"591","2019-02-22",41.52
"592","2019-02-25",41.650002
"593","2019-02-26",42.060001
"594","2019-02-27",41.540001
"595","2019-02-28",41.720001
"596","2019-03-01",41.400002
"597","2019-03-04",40.93
"598","2019-03-05",41.599998
"599","2019-03-06",41.630001
"600","2019-03-07",40.880001
"601","2019-03-08",40.299999
"602","2019-03-11",40.759998
"603","2019-03-12",41.139999
"604","2019-03-13",41
"605","2019-03-14",41.139999
"606","2019-03-15",42.700001
"607","2019-03-18",43.5
"608","2019-03-19",43.5
"609","2019-03-20",43.189999
"610","2019-03-21",43.23
"611","2019-03-22",43.439999
"612","2019-03-25",43.310001
"613","2019-03-26",43.34
"614","2019-03-27",44.18
"615","2019-03-28",43.75
"616","2019-03-29",44.91
"617","2019-04-01",45.599998
"618","2019-04-02",45.419998
"619","2019-04-03",45.32
"620","2019-04-04",44.529999
"621","2019-04-05",44.66
"622","2019-04-08",44.150002
"623","2019-04-09",43.68
"624","2019-04-10",43.599998
"625","2019-04-11",43.68
"626","2019-04-12",44.5
"627","2019-04-15",43.75
"628","2019-04-16",44.259998
"629","2019-04-17",44.34
"630","2019-04-18",45.240002
"631","2019-04-22",44.41
"632","2019-04-23",44.32
"633","2019-04-24",44.02
"634","2019-04-25",44.68
"635","2019-04-26",45.029999
"636","2019-04-29",44.75
"637","2019-04-30",47.540001
"638","2019-05-01",45.509998
"639","2019-05-02",47.139999
"640","2019-05-03",47.360001
"641","2019-05-06",46.5
"642","2019-05-07",46.209999
"643","2019-05-08",45.959999
"644","2019-05-09",44.709999
"645","2019-05-10",44.849998
"646","2019-05-13",42.650002
"647","2019-05-14",42.5
"648","2019-05-15",42.389999
"649","2019-05-16",42.700001
"650","2019-05-17",41.43
"651","2019-05-20",40.689999
"652","2019-05-21",41.279999
"653","2019-05-22",39.990002
"654","2019-05-23",39.43
"655","2019-05-24",38.490002
"656","2019-05-28",38.700001
"657","2019-05-29",38.77
"658","2019-05-30",39.299999
"659","2019-05-31",40.009998
"660","2019-06-03",40.75
"661","2019-06-04",40.709999
"662","2019-06-05",41.349998
"663","2019-06-06",40.290001
"664","2019-06-07",40.869999
"665","2019-06-10",41.380001
"666","2019-06-11",41.18
"667","2019-06-12",41.189999
"668","2019-06-13",41.16
"669","2019-06-14",41.16
"670","2019-06-17",40.970001
"671","2019-06-18",42.560001
"672","2019-06-19",44.849998
"673","2019-06-20",46.23
"674","2019-06-21",46.07
"675","2019-06-24",45.939999
"676","2019-06-25",45.98
"677","2019-06-26",46.330002
"678","2019-06-27",46.080002
"679","2019-06-28",46.200001
"680","2019-07-01",46.080002
"681","2019-07-02",44.48
"682","2019-07-03",44.450001
"683","2019-07-05",44.389999
"684","2019-07-08",43.119999
"685","2019-07-09",43.299999
"686","2019-07-10",44.200001
"687","2019-07-11",44.43
"688","2019-07-12",43.700001
"689","2019-07-15",44.18
"690","2019-07-16",44.400002
"691","2019-07-17",44.360001
"692","2019-07-18",44.419998
"693","2019-07-19",44.34
"694","2019-07-22",43.509998
"695","2019-07-23",43.630001
"696","2019-07-24",44.400002
"697","2019-07-25",44.830002
"698","2019-07-26",45.310001
"699","2019-07-29",45.43
"700","2019-07-30",44
"701","2019-07-31",45.5
"702","2019-08-01",44.700001
"703","2019-08-02",45.169998
"704","2019-08-05",42.82
"705","2019-08-06",44.66
"706","2019-08-07",44.040001
"707","2019-08-08",44.849998
"708","2019-08-09",43.82
"709","2019-08-12",43.02
"710","2019-08-13",43.07
"711","2019-08-14",41.82
"712","2019-08-15",42.599998
"713","2019-08-16",44.110001
"714","2019-08-19",45.43
"715","2019-08-20",45.669998
"716","2019-08-21",45.220001
"717","2019-08-22",44.110001
"718","2019-08-23",42.57
"719","2019-08-26",42.32
"720","2019-08-27",43.18
"721","2019-08-28",44.18
"722","2019-08-29",45.330002
"723","2019-08-30",45.43
"724","2019-09-03",43.639999
"725","2019-09-04",44.32
"726","2019-09-05",46.110001
"727","2019-09-06",45.799999
"728","2019-09-09",45.669998
"729","2019-09-10",45.950001
"730","2019-09-11",46.34
"731","2019-09-12",47.91
"732","2019-09-13",46.599998
"733","2019-09-16",46.529999
"734","2019-09-17",46.5
"735","2019-09-18",45.669998
"736","2019-09-19",45.740002
"737","2019-09-20",44.66
"738","2019-09-23",45.580002
"739","2019-09-24",45.02
"740","2019-09-25",45.400002
"741","2019-09-26",45.779999
"742","2019-09-27",44.950001
"743","2019-09-30",45.43
"744","2019-10-01",44.169998
"745","2019-10-02",43.349998
"746","2019-10-03",43.939999
"747","2019-10-04",43.82
"748","2019-10-07",43.59
"749","2019-10-08",42.509998
"750","2019-10-09",42.75
"751","2019-10-10",43.009998
"752","2019-10-11",44.490002
"753","2019-10-14",43.200001
"754","2019-10-15",44.299999
"755","2019-10-16",43.830002
"756","2019-10-17",44.07
"757","2019-10-18",43.82
"758","2019-10-21",44.029999
"759","2019-10-22",43.389999
"760","2019-10-23",42.759998
"761","2019-10-24",43.139999
"762","2019-10-25",43.57
"763","2019-10-28",43.509998
"764","2019-10-29",44.209999
"765","2019-10-30",44.02
"766","2019-10-31",42.5
"767","2019-11-01",41.439999
"768","2019-11-04",42.060001
"769","2019-11-05",42.740002
"770","2019-11-06",42.639999
"771","2019-11-07",43.52
"772","2019-11-08",43.849998
"773","2019-11-11",43.630001
"774","2019-11-12",42.810001
"775","2019-11-13",42.66
"776","2019-11-14",42.439999
"777","2019-11-15",42.790001
"778","2019-11-18",42.700001
"779","2019-11-19",43.27
"780","2019-11-20",42.450001
"781","2019-11-21",42.139999
"782","2019-11-22",42.279999
"783","2019-11-25",43.549999
"784","2019-11-26",44.490002
"785","2019-11-27",44.099998
"786","2019-11-29",44.52
"787","2019-12-02",44.439999
"788","2019-12-03",44.09
"789","2019-12-04",44.200001
"790","2019-12-05",44.73
"791","2019-12-06",44.790001
"792","2019-12-09",45.279999
"793","2019-12-10",45.16
"794","2019-12-11",45.970001
"795","2019-12-12",46.48
"796","2019-12-13",47.279999
"797","2019-12-16",47.939999
"798","2019-12-17",47.75
"799","2019-12-18",47.52
"800","2019-12-19",47.959999
"801","2019-12-20",48.66
"802","2019-12-23",48.32
"803","2019-12-24",48.380001
"804","2019-12-26",48.549999
"805","2019-12-27",48.66
"806","2019-12-30",48.130001
"807","2019-12-31",48.009998
"808","2020-01-02",49.130001
"809","2020-01-03",48.419998
"810","2020-01-06",47.869999
"811","2020-01-07",47.93
"812","2020-01-08",48.540001
"813","2020-01-09",48.5
"814","2020-01-10",48.799999
"815","2020-01-13",48.130001
"816","2020-01-14",48.459999
"817","2020-01-15",48.650002
"818","2020-01-16",49.630001
"819","2020-01-17",49.849998
"820","2020-01-21",46
"821","2020-01-22",46.990002
"822","2020-01-23",44.68
"823","2020-01-24",44.25
"824","2020-01-27",41.919998
"825","2020-01-28",45.049999
"826","2020-01-29",45.009998
"827","2020-01-30",44
"828","2020-01-31",43.07
"829","2020-02-03",43.119999
"830","2020-02-04",44.310001
"831","2020-02-05",44.459999
"832","2020-02-06",43.73
"833","2020-02-07",42.709999
"834","2020-02-10",42.41
"835","2020-02-11",43.810001
"836","2020-02-12",45.419998
"837","2020-02-13",45.009998
"838","2020-02-14",44.849998
"839","2020-02-18",44.799999
"840","2020-02-19",46.040001
"841","2020-02-20",46.049999
"842","2020-02-21",45.869999
"843","2020-02-24",44.110001
"844","2020-02-25",43.810001
"845","2020-02-26",43.509998
"846","2020-02-27",43.75
"847","2020-02-28",43.790001
"848","2020-03-02",44.290001
"849","2020-03-03",44.77
"850","2020-03-04",45.23
"851","2020-03-05",44.169998
"852","2020-03-06",42.57
"853","2020-03-09",42.93
"854","2020-03-10",43.66
"855","2020-03-11",41.779999
"856","2020-03-12",39.240002
"857","2020-03-13",41.73
"858","2020-03-16",41.360001
"859","2020-03-17",43.939999
"860","2020-03-18",40.759998
"861","2020-03-19",40.009998
"862","2020-03-20",40.700001
"863","2020-03-23",41.259998
"864","2020-03-24",42.900002
"865","2020-03-25",44.459999
"866","2020-03-26",45.049999
"867","2020-03-27",42.560001
"868","2020-03-30",42.310001
"869","2020-03-31",42.630001
"870","2020-04-01",40.990002
"871","2020-04-02",42
"872","2020-04-03",41.290001
"873","2020-04-06",43.669998
"874","2020-04-07",43.349998
"875","2020-04-08",44.849998
"876","2020-04-09",45.48
"877","2020-04-13",45.75
"878","2020-04-14",45.990002
"879","2020-04-15",44.669998
"880","2020-04-16",43.57
"881","2020-04-17",45.369999
"882","2020-04-20",45.209999
"883","2020-04-21",44.439999
"884","2020-04-22",45.66
"885","2020-04-23",45.68
"886","2020-04-24",43.950001
"887","2020-04-27",45.93
"888","2020-04-28",45.900002
"889","2020-04-29",49.91
"890","2020-04-30",48.459999
"891","2020-05-01",46.41
"892","2020-05-04",45.630001
"893","2020-05-05",46
"894","2020-05-06",47.220001
"895","2020-05-07",47.119999
"896","2020-05-08",48.549999
"897","2020-05-11",48.919998
"898","2020-05-12",48.970001
"899","2020-05-13",48.77
"900","2020-05-14",48.810001
"901","2020-05-15",47.150002
"902","2020-05-18",46.560001
"903","2020-05-19",48.75
"904","2020-05-20",49.48
"905","2020-05-21",47.52
"906","2020-05-22",43.630001
"907","2020-05-26",45.09
"908","2020-05-27",45.09
"909","2020-05-28",44.380001
"910","2020-05-29",46.34
"911","2020-06-01",46.970001
"912","2020-06-02",47.529999
"913","2020-06-03",49
"914","2020-06-04",49.610001
"915","2020-06-05",49.720001
"916","2020-06-08",51.490002
"917","2020-06-09",50.939999
"918","2020-06-10",50.209999
"919","2020-06-11",48.73
"920","2020-06-12",49.25
"921","2020-06-15",47.529999
"922","2020-06-16",47.27
"923","2020-06-17",50.68
"924","2020-06-18",50.389999
"925","2020-06-19",51.310001
"926","2020-06-22",50.959999
"927","2020-06-23",50.810001
"928","2020-06-24",49.700001
"929","2020-06-25",49.82
"930","2020-06-26",49.66
"931","2020-06-29",48.970001
"932","2020-06-30",48.07
"933","2020-07-01",47.669998
"934","2020-07-02",49.439999
"935","2020-07-06",50.439999
"936","2020-07-07",50.580002
"937","2020-07-08",51.110001
"938","2020-07-09",51.48
"939","2020-07-10",51.389999
"940","2020-07-13",50.709999
"941","2020-07-14",50.560001
"942","2020-07-15",52.48
"943","2020-07-16",51.77
"944","2020-07-17",52.549999
"945","2020-07-20",53.16
"946","2020-07-21",53.580002
"947","2020-07-22",53.330002
"948","2020-07-23",52.509998
"949","2020-07-24",52.639999
"950","2020-07-27",53.240002
"951","2020-07-28",52.599998
"952","2020-07-29",53.75
"953","2020-07-30",50.75
"954","2020-07-31",51.240002
"955","2020-08-03",52.220001
"956","2020-08-04",52.639999
"957","2020-08-05",53.189999
"958","2020-08-06",54.259998
