"","date","ZEN"
"139","2014-12-01",22.68
"140","2014-12-02",23.33
"141","2014-12-03",23.65
"142","2014-12-04",23.74
"143","2014-12-05",23.889999
"144","2014-12-08",23.780001
"145","2014-12-09",24.67
"146","2014-12-10",23.93
"147","2014-12-11",23.83
"148","2014-12-12",23.389999
"149","2014-12-15",22.6
"150","2014-12-16",23.35
"151","2014-12-17",24.57
"152","2014-12-18",24.540001
"153","2014-12-19",24.629999
"154","2014-12-22",24.6
"155","2014-12-23",24.549999
"156","2014-12-24",24.83
"157","2014-12-26",25
"158","2014-12-29",24.09
"159","2014-12-30",24.41
"160","2014-12-31",24.370001
"161","2015-01-02",24.57
"162","2015-01-05",24.059999
"163","2015-01-06",24.52
"164","2015-01-07",24.52
"165","2015-01-08",25
"166","2015-01-09",25.15
"167","2015-01-12",24.58
"168","2015-01-13",24.84
"169","2015-01-14",24.950001
"170","2015-01-15",24.52
"171","2015-01-16",24.58
"172","2015-01-20",24.23
"173","2015-01-21",24.360001
"174","2015-01-22",24.75
"175","2015-01-23",25.92
"176","2015-01-26",24.459999
"177","2015-01-27",24.370001
"178","2015-01-28",24.049999
"179","2015-01-29",25.030001
"180","2015-01-30",24.190001
"181","2015-02-02",23.450001
"182","2015-02-03",23.48
"183","2015-02-04",23.99
"184","2015-02-05",24.77
"185","2015-02-06",26.08
"186","2015-02-09",25.389999
"187","2015-02-10",25.82
"188","2015-02-11",25.389999
"189","2015-02-12",24.360001
"190","2015-02-13",25.379999
"191","2015-02-17",24.26
"192","2015-02-18",23.76
"193","2015-02-19",24.1
"194","2015-02-20",24.26
"195","2015-02-23",24.08
"196","2015-02-24",24.120001
"197","2015-02-25",24.42
"198","2015-02-26",24.629999
"199","2015-02-27",24.719999
"200","2015-03-02",24.110001
"201","2015-03-03",22.59
"202","2015-03-04",23.059999
"203","2015-03-05",23.43
"204","2015-03-06",23.01
"205","2015-03-09",23
"206","2015-03-10",22.200001
"207","2015-03-11",22.6
"208","2015-03-12",22.620001
"209","2015-03-13",22.540001
"210","2015-03-16",22.690001
"211","2015-03-17",22.16
"212","2015-03-18",23.299999
"213","2015-03-19",23.41
"214","2015-03-20",22.17
"215","2015-03-23",22.98
"216","2015-03-24",22.709999
"217","2015-03-25",22.309999
"218","2015-03-26",22.42
"219","2015-03-27",22.219999
"220","2015-03-30",22.83
"221","2015-03-31",22.690001
"222","2015-04-01",22.57
"223","2015-04-02",22.52
"224","2015-04-06",22.549999
"225","2015-04-07",22.5
"226","2015-04-08",22.639999
"227","2015-04-09",22.77
"228","2015-04-10",22.77
"229","2015-04-13",22.700001
"230","2015-04-14",22.48
"231","2015-04-15",23.16
"232","2015-04-16",23.879999
"233","2015-04-17",23.389999
"234","2015-04-20",23.440001
"235","2015-04-21",23.799999
"236","2015-04-22",23.610001
"237","2015-04-23",23.82
"238","2015-04-24",23.42
"239","2015-04-27",23.23
"240","2015-04-28",23.32
"241","2015-04-29",23.51
"242","2015-04-30",23.059999
"243","2015-05-01",22.549999
"244","2015-05-04",22.309999
"245","2015-05-05",20.57
"246","2015-05-06",21.93
"247","2015-05-07",22.98
"248","2015-05-08",23.07
"249","2015-05-11",23.219999
"250","2015-05-12",22.25
"251","2015-05-13",22.58
"252","2015-05-14",22.59
"253","2015-05-15",22.290001
"254","2015-05-18",22.1
"255","2015-05-19",22.57
"256","2015-05-20",22.549999
"257","2015-05-21",22.700001
"258","2015-05-22",22.65
"259","2015-05-26",22.780001
"260","2015-05-27",22.950001
"261","2015-05-28",23.030001
"262","2015-05-29",23.030001
"263","2015-06-01",22.540001
"264","2015-06-02",22.32
"265","2015-06-03",22.719999
"266","2015-06-04",22.76
"267","2015-06-05",23.42
"268","2015-06-08",23.24
"269","2015-06-09",23.25
"270","2015-06-10",22.85
"271","2015-06-11",22.940001
"272","2015-06-12",22.889999
"273","2015-06-15",22.950001
"274","2015-06-16",23.85
"275","2015-06-17",23.51
"276","2015-06-18",23.360001
"277","2015-06-19",24.08
"278","2015-06-22",24.209999
"279","2015-06-23",24.5
"280","2015-06-24",24.26
"281","2015-06-25",24.299999
"282","2015-06-26",23.65
"283","2015-06-29",22.709999
"284","2015-06-30",22.209999
"285","2015-07-01",21.73
"286","2015-07-02",21.549999
"287","2015-07-06",21.18
"288","2015-07-07",21.01
"289","2015-07-08",20.75
"290","2015-07-09",21.09
"291","2015-07-10",21.440001
"292","2015-07-13",21.5
"293","2015-07-14",21.459999
"294","2015-07-15",21.48
"295","2015-07-16",21.76
"296","2015-07-17",21.450001
"297","2015-07-20",21.35
"298","2015-07-21",21.57
"299","2015-07-22",21.68
"300","2015-07-23",21.440001
"301","2015-07-24",21.48
"302","2015-07-27",20.73
"303","2015-07-28",20.889999
"304","2015-07-29",20.709999
"305","2015-07-30",19.98
"306","2015-07-31",20.629999
"307","2015-08-03",20.49
"308","2015-08-04",20.440001
"309","2015-08-05",23.24
"310","2015-08-06",22.41
"311","2015-08-07",22.1
"312","2015-08-10",21.84
"313","2015-08-11",21.23
"314","2015-08-12",20.889999
"315","2015-08-13",20.190001
"316","2015-08-14",20.68
"317","2015-08-17",20.58
"318","2015-08-18",20.59
"319","2015-08-19",21.110001
"320","2015-08-20",20.200001
"321","2015-08-21",20.219999
"322","2015-08-24",19.76
"323","2015-08-25",19.9
"324","2015-08-26",20.299999
"325","2015-08-27",20.43
"326","2015-08-28",20.440001
"327","2015-08-31",20.68
"328","2015-09-01",20.200001
"329","2015-09-02",20.290001
"330","2015-09-03",20.389999
"331","2015-09-04",20.75
"332","2015-09-08",21.33
"333","2015-09-09",20.6
"334","2015-09-10",21.360001
"335","2015-09-11",21.74
"336","2015-09-14",21.610001
"337","2015-09-15",21.389999
"338","2015-09-16",21.26
"339","2015-09-17",21.74
"340","2015-09-18",21.700001
"341","2015-09-21",21.74
"342","2015-09-22",21.459999
"343","2015-09-23",21.389999
"344","2015-09-24",21.280001
"345","2015-09-25",20.610001
"346","2015-09-28",20.219999
"347","2015-09-29",19.629999
"348","2015-09-30",19.709999
"349","2015-10-01",20.120001
"350","2015-10-02",20.809999
"351","2015-10-05",20.4
"352","2015-10-06",20.059999
"353","2015-10-07",20.200001
"354","2015-10-08",20.139999
"355","2015-10-09",20.66
"356","2015-10-12",21.030001
"357","2015-10-13",20.290001
"358","2015-10-14",19.530001
"359","2015-10-15",19.709999
"360","2015-10-16",20.450001
"361","2015-10-19",20.360001
"362","2015-10-20",20.24
"363","2015-10-21",19.15
"364","2015-10-22",19.76
"365","2015-10-23",19.889999
"366","2015-10-26",19.93
"367","2015-10-27",19.6
"368","2015-10-28",19.65
"369","2015-10-29",19.620001
"370","2015-10-30",20.120001
"371","2015-11-02",20.790001
"372","2015-11-03",21.059999
"373","2015-11-04",22.889999
"374","2015-11-05",22.68
"375","2015-11-06",22.959999
"376","2015-11-09",23.379999
"377","2015-11-10",23.42
"378","2015-11-11",23.99
"379","2015-11-12",23.5
"380","2015-11-13",22.639999
"381","2015-11-16",22.98
"382","2015-11-17",23.98
"383","2015-11-18",24.9
"384","2015-11-19",25.73
"385","2015-11-20",24.940001
"386","2015-11-23",24.860001
"387","2015-11-24",25.629999
"388","2015-11-25",25.879999
"389","2015-11-27",25.51
"390","2015-11-30",25.610001
"391","2015-12-01",25.82
"392","2015-12-02",26.65
"393","2015-12-03",26.459999
"394","2015-12-04",27.33
"395","2015-12-07",26.92
"396","2015-12-08",26.93
"397","2015-12-09",27
"398","2015-12-10",27.25
"399","2015-12-11",26.58
"400","2015-12-14",26.129999
"401","2015-12-15",25.690001
"402","2015-12-16",26.1
"403","2015-12-17",25.969999
"404","2015-12-18",25.4
"405","2015-12-21",25.66
"406","2015-12-22",26
"407","2015-12-23",26.49
"408","2015-12-24",26.540001
"409","2015-12-28",26.58
"410","2015-12-29",26.629999
"411","2015-12-30",26.51
"412","2015-12-31",26.440001
"413","2016-01-04",26.059999
"414","2016-01-05",25.68
"415","2016-01-06",25.309999
"416","2016-01-07",24.41
"417","2016-01-08",23.66
"418","2016-01-11",23.65
"419","2016-01-12",24.129999
"420","2016-01-13",23.33
"421","2016-01-14",23.940001
"422","2016-01-15",23.1
"423","2016-01-19",22.6
"424","2016-01-20",23.120001
"425","2016-01-21",23.41
"426","2016-01-22",23.23
"427","2016-01-25",22.48
"428","2016-01-26",22.190001
"429","2016-01-27",21.719999
"430","2016-01-28",21.26
"431","2016-01-29",22.01
"432","2016-02-01",22.030001
"433","2016-02-02",21.23
"434","2016-02-03",21.440001
"435","2016-02-04",21.049999
"436","2016-02-05",16.98
"437","2016-02-08",15.01
"438","2016-02-09",14.77
"439","2016-02-10",15.49
"440","2016-02-11",15.43
"441","2016-02-12",15.83
"442","2016-02-16",15.91
"443","2016-02-17",17.450001
"444","2016-02-18",16.959999
"445","2016-02-19",17.110001
"446","2016-02-22",17.790001
"447","2016-02-23",17.49
"448","2016-02-24",18.18
"449","2016-02-25",18.35
"450","2016-02-26",18.549999
"451","2016-02-29",18.299999
"452","2016-03-01",19.299999
"453","2016-03-02",19.360001
"454","2016-03-03",19.459999
"455","2016-03-04",19.83
"456","2016-03-07",20.25
"457","2016-03-08",20.01
"458","2016-03-09",20.26
"459","2016-03-10",19.98
"460","2016-03-11",20.09
"461","2016-03-14",20.059999
"462","2016-03-15",19.15
"463","2016-03-16",19.530001
"464","2016-03-17",19.77
"465","2016-03-18",20.09
"466","2016-03-21",20.07
"467","2016-03-22",20.139999
"468","2016-03-23",19.639999
"469","2016-03-24",19.52
"470","2016-03-28",19.620001
"471","2016-03-29",20.5
"472","2016-03-30",20.74
"473","2016-03-31",20.93
"474","2016-04-01",21
"475","2016-04-04",21.299999
"476","2016-04-05",21.1
"477","2016-04-06",21.059999
"478","2016-04-07",20.799999
"479","2016-04-08",20.690001
"480","2016-04-11",21.01
"481","2016-04-12",20.66
"482","2016-04-13",21.74
"483","2016-04-14",21.26
"484","2016-04-15",21.66
"485","2016-04-18",21.99
"486","2016-04-19",21.530001
"487","2016-04-20",22.629999
"488","2016-04-21",23.49
"489","2016-04-22",23.18
"490","2016-04-25",22.91
"491","2016-04-26",22.92
"492","2016-04-27",22.76
"493","2016-04-28",22.690001
"494","2016-04-29",22.6
"495","2016-05-02",23.5
"496","2016-05-03",22.84
"497","2016-05-04",23.67
"498","2016-05-05",23.129999
"499","2016-05-06",23.440001
"500","2016-05-09",24
"501","2016-05-10",23.92
"502","2016-05-11",23.76
"503","2016-05-12",23.66
"504","2016-05-13",23.469999
"505","2016-05-16",23.34
"506","2016-05-17",23.040001
"507","2016-05-18",23.59
"508","2016-05-19",23.32
"509","2016-05-20",24.360001
"510","2016-05-23",24.299999
"511","2016-05-24",24.690001
"512","2016-05-25",24.190001
"513","2016-05-26",24.49
"514","2016-05-27",24.48
"515","2016-05-31",24.49
"516","2016-06-01",25.76
"517","2016-06-02",25.889999
"518","2016-06-03",26.17
"519","2016-06-06",26.370001
"520","2016-06-07",27.23
"521","2016-06-08",27.74
"522","2016-06-09",26.99
"523","2016-06-10",26.9
"524","2016-06-13",26.969999
"525","2016-06-14",27.190001
"526","2016-06-15",27.389999
"527","2016-06-16",27.190001
"528","2016-06-17",27.01
"529","2016-06-20",27.51
"530","2016-06-21",27.65
"531","2016-06-22",27.27
"532","2016-06-23",27.9
"533","2016-06-24",26
"534","2016-06-27",24.280001
"535","2016-06-28",24.91
"536","2016-06-29",25.92
"537","2016-06-30",26.379999
"538","2016-07-01",26.799999
"539","2016-07-05",26.6
"540","2016-07-06",26.620001
"541","2016-07-07",27.139999
"542","2016-07-08",28.18
"543","2016-07-11",28.58
"544","2016-07-12",29.34
"545","2016-07-13",29.16
"546","2016-07-14",28.790001
"547","2016-07-15",28.780001
"548","2016-07-18",28.76
"549","2016-07-19",28.219999
"550","2016-07-20",28.98
"551","2016-07-21",28.07
"552","2016-07-22",28.16
"553","2016-07-25",28.040001
"554","2016-07-26",28.049999
"555","2016-07-27",28.049999
"556","2016-07-28",29.620001
"557","2016-07-29",30.24
"558","2016-08-01",30.030001
"559","2016-08-02",28.98
"560","2016-08-03",28.4
"561","2016-08-04",28.27
"562","2016-08-05",30.139999
"563","2016-08-08",30.74
"564","2016-08-09",30.950001
"565","2016-08-10",30.049999
"566","2016-08-11",30.790001
"567","2016-08-12",30.469999
"568","2016-08-15",30.280001
"569","2016-08-16",29.959999
"570","2016-08-17",30.049999
"571","2016-08-18",30.1
"572","2016-08-19",30.540001
"573","2016-08-22",30.870001
"574","2016-08-23",31.200001
"575","2016-08-24",30.950001
"576","2016-08-25",31.200001
"577","2016-08-26",31.139999
"578","2016-08-29",31.24
"579","2016-08-30",30.870001
"580","2016-08-31",30.540001
"581","2016-09-01",30.73
"582","2016-09-02",31.41
"583","2016-09-06",31.51
"584","2016-09-07",31.17
"585","2016-09-08",30.860001
"586","2016-09-09",29.98
"587","2016-09-12",30.450001
"588","2016-09-13",29.389999
"589","2016-09-14",29.610001
"590","2016-09-15",29.92
"591","2016-09-16",30
"592","2016-09-19",29.84
"593","2016-09-20",29.75
"594","2016-09-21",30.65
"595","2016-09-22",30.74
"596","2016-09-23",29.82
"597","2016-09-26",29.620001
"598","2016-09-27",30.370001
"599","2016-09-28",30.99
"600","2016-09-29",30.34
"601","2016-09-30",30.709999
"602","2016-10-03",31.049999
"603","2016-10-04",31.139999
"604","2016-10-05",30.35
"605","2016-10-06",29.709999
"606","2016-10-07",29.52
"607","2016-10-10",29.73
"608","2016-10-11",28.26
"609","2016-10-12",27.82
"610","2016-10-13",27.58
"611","2016-10-14",27.59
"612","2016-10-17",26.65
"613","2016-10-18",26.219999
"614","2016-10-19",26.76
"615","2016-10-20",26.84
"616","2016-10-21",26.700001
"617","2016-10-24",27
"618","2016-10-25",26.43
"619","2016-10-26",25.799999
"620","2016-10-27",25.83
"621","2016-10-28",25.940001
"622","2016-10-31",26.290001
"623","2016-11-01",26.07
"624","2016-11-02",22.709999
"625","2016-11-03",22.940001
"626","2016-11-04",22.91
"627","2016-11-07",24.93
"628","2016-11-08",24.75
"629","2016-11-09",24.309999
"630","2016-11-10",23.9
"631","2016-11-11",24.559999
"632","2016-11-14",23.459999
"633","2016-11-15",22.889999
"634","2016-11-16",22.719999
"635","2016-11-17",22.76
"636","2016-11-18",22.27
"637","2016-11-21",22.82
"638","2016-11-22",22.700001
"639","2016-11-23",22.34
"640","2016-11-25",22.57
"641","2016-11-28",21.950001
"642","2016-11-29",21.65
"643","2016-11-30",21.290001
"644","2016-12-01",20.83
"645","2016-12-02",21.17
"646","2016-12-05",21.059999
"647","2016-12-06",21.17
"648","2016-12-07",21.15
"649","2016-12-08",21.74
"650","2016-12-09",22.65
"651","2016-12-12",22.629999
"652","2016-12-13",23.25
"653","2016-12-14",22.700001
"654","2016-12-15",21.98
"655","2016-12-16",22.299999
"656","2016-12-19",21.780001
"657","2016-12-20",22.33
"658","2016-12-21",21.67
"659","2016-12-22",20.889999
"660","2016-12-23",21.040001
"661","2016-12-27",21.74
"662","2016-12-28",21.24
"663","2016-12-29",21.190001
"664","2016-12-30",21.200001
"665","2017-01-03",22.129999
"666","2017-01-04",22.23
"667","2017-01-05",22.34
"668","2017-01-06",22.469999
"669","2017-01-09",23.190001
"670","2017-01-10",22.93
"671","2017-01-11",23.49
"672","2017-01-12",24
"673","2017-01-13",24.76
"674","2017-01-17",22.59
"675","2017-01-18",23.389999
"676","2017-01-19",23.780001
"677","2017-01-20",24.07
"678","2017-01-23",24.110001
"679","2017-01-24",24.309999
"680","2017-01-25",24.540001
"681","2017-01-26",23.950001
"682","2017-01-27",23.719999
"683","2017-01-30",23.610001
"684","2017-01-31",23.93
"685","2017-02-01",24.4
"686","2017-02-02",24.26
"687","2017-02-03",24.639999
"688","2017-02-06",24.629999
"689","2017-02-07",24.6
"690","2017-02-08",24.530001
"691","2017-02-09",28.32
"692","2017-02-10",27.66
"693","2017-02-13",27.43
"694","2017-02-14",26.98
"695","2017-02-15",27.530001
"696","2017-02-16",27.280001
"697","2017-02-17",27.889999
"698","2017-02-21",28
"699","2017-02-22",28.08
"700","2017-02-23",27.73
"701","2017-02-24",27.92
"702","2017-02-27",27.860001
"703","2017-02-28",27.23
"704","2017-03-01",28.209999
"705","2017-03-02",27.41
"706","2017-03-03",27.120001
"707","2017-03-06",27.200001
"708","2017-03-07",26.68
"709","2017-03-08",26.91
"710","2017-03-09",26.9
"711","2017-03-10",27.33
"712","2017-03-13",27.75
"713","2017-03-14",27.57
"714","2017-03-15",27.67
"715","2017-03-16",27.809999
"716","2017-03-17",27.620001
"717","2017-03-20",27.75
"718","2017-03-21",26.76
"719","2017-03-22",26.690001
"720","2017-03-23",26.42
"721","2017-03-24",26.860001
"722","2017-03-27",27.219999
"723","2017-03-28",27.219999
"724","2017-03-29",27.870001
"725","2017-03-30",27.549999
"726","2017-03-31",28.040001
"727","2017-04-03",27.74
"728","2017-04-04",27.17
"729","2017-04-05",27.459999
"730","2017-04-06",27.16
"731","2017-04-07",27.15
"732","2017-04-10",27.49
"733","2017-04-11",27.950001
"734","2017-04-12",27.91
"735","2017-04-13",28.18
"736","2017-04-17",28.41
"737","2017-04-18",28.620001
"738","2017-04-19",28.1
"739","2017-04-20",28.370001
"740","2017-04-21",28.33
"741","2017-04-24",28.639999
"742","2017-04-25",28.68
"743","2017-04-26",28.4
"744","2017-04-27",28.549999
"745","2017-04-28",28.75
"746","2017-05-01",29.120001
"747","2017-05-02",29.16
"748","2017-05-03",29.26
"749","2017-05-04",29.700001
"750","2017-05-05",27.6
"751","2017-05-08",26.57
"752","2017-05-09",27.059999
"753","2017-05-10",26.57
"754","2017-05-11",26.32
"755","2017-05-12",27.299999
"756","2017-05-15",27.33
"757","2017-05-16",27.34
"758","2017-05-17",25.09
"759","2017-05-18",25.290001
"760","2017-05-19",24.889999
"761","2017-05-22",24.82
"762","2017-05-23",25.82
"763","2017-05-24",25.84
"764","2017-05-25",25.700001
"765","2017-05-26",26.74
"766","2017-05-30",26.379999
"767","2017-05-31",25.98
"768","2017-06-01",27.049999
"769","2017-06-02",27.450001
"770","2017-06-05",27.549999
"771","2017-06-06",27.360001
"772","2017-06-07",27.459999
"773","2017-06-08",27.35
"774","2017-06-09",26.120001
"775","2017-06-12",26.120001
"776","2017-06-13",26.639999
"777","2017-06-14",26.76
"778","2017-06-15",26.76
"779","2017-06-16",27.139999
"780","2017-06-19",27.809999
"781","2017-06-20",27.870001
"782","2017-06-21",28.049999
"783","2017-06-22",28.41
"784","2017-06-23",29.59
"785","2017-06-26",28.66
"786","2017-06-27",27.809999
"787","2017-06-28",27.889999
"788","2017-06-29",27.639999
"789","2017-06-30",27.780001
"790","2017-07-03",27.23
"791","2017-07-05",27.450001
"792","2017-07-06",27.370001
"793","2017-07-07",28.030001
"794","2017-07-10",27.879999
"795","2017-07-11",27.950001
"796","2017-07-12",27.92
"797","2017-07-13",27.790001
"798","2017-07-14",28.459999
"799","2017-07-17",28.07
"800","2017-07-18",28.370001
"801","2017-07-19",29.15
"802","2017-07-20",29.200001
"803","2017-07-21",29.16
"804","2017-07-24",30.120001
"805","2017-07-25",30.07
"806","2017-07-26",30.780001
"807","2017-07-27",30.540001
"808","2017-07-28",30.01
"809","2017-07-31",29.32
"810","2017-08-01",28.98
"811","2017-08-02",28
"812","2017-08-03",28.200001
"813","2017-08-04",29.190001
"814","2017-08-07",27.959999
"815","2017-08-08",25.940001
"816","2017-08-09",25.91
"817","2017-08-10",25.48
"818","2017-08-11",26.290001
"819","2017-08-14",27.07
"820","2017-08-15",27.129999
"821","2017-08-16",27.25
"822","2017-08-17",26.700001
"823","2017-08-18",26.620001
"824","2017-08-21",26.82
"825","2017-08-22",27.110001
"826","2017-08-23",26.959999
"827","2017-08-24",27.540001
"828","2017-08-25",27.139999
"829","2017-08-28",27.26
"830","2017-08-29",27.290001
"831","2017-08-30",27.35
"832","2017-08-31",27.4
"833","2017-09-01",27.48
"834","2017-09-05",27.82
"835","2017-09-06",27.42
"836","2017-09-07",28.120001
"837","2017-09-08",28.1
"838","2017-09-11",29.4
"839","2017-09-12",29.219999
"840","2017-09-13",29.309999
"841","2017-09-14",29.049999
"842","2017-09-15",28.66
"843","2017-09-18",29.110001
"844","2017-09-19",28.950001
"845","2017-09-20",28.629999
"846","2017-09-21",28.23
"847","2017-09-22",28.059999
"848","2017-09-25",27.33
"849","2017-09-26",27.290001
"850","2017-09-27",28.1
"851","2017-09-28",28.49
"852","2017-09-29",29.110001
"853","2017-10-02",29.459999
"854","2017-10-03",29.879999
"855","2017-10-04",30.16
"856","2017-10-05",30.450001
"857","2017-10-06",31.110001
"858","2017-10-09",29.530001
"859","2017-10-10",29.42
"860","2017-10-11",29.299999
"861","2017-10-12",30.110001
"862","2017-10-13",29.91
"863","2017-10-16",29.799999
"864","2017-10-17",29.860001
"865","2017-10-18",30.309999
"866","2017-10-19",30.360001
"867","2017-10-20",31.299999
"868","2017-10-23",30.120001
"869","2017-10-24",30.290001
"870","2017-10-25",30.139999
"871","2017-10-26",30.18
"872","2017-10-27",30.290001
"873","2017-10-30",30.27
"874","2017-10-31",31
"875","2017-11-01",30.610001
"876","2017-11-02",34.349998
"877","2017-11-03",33.970001
"878","2017-11-06",34.549999
"879","2017-11-07",34.240002
"880","2017-11-08",35.650002
"881","2017-11-09",35.32
"882","2017-11-10",35.27
"883","2017-11-13",34.990002
"884","2017-11-14",34.919998
"885","2017-11-15",34.209999
"886","2017-11-16",34.380001
"887","2017-11-17",34.43
"888","2017-11-20",34.630001
"889","2017-11-21",34.68
"890","2017-11-22",35.169998
"891","2017-11-24",35.59
"892","2017-11-27",34.75
"893","2017-11-28",35.02
"894","2017-11-29",34.099998
"895","2017-11-30",33.610001
"896","2017-12-01",33.389999
"897","2017-12-04",32.139999
"898","2017-12-05",32.580002
"899","2017-12-06",33.25
"900","2017-12-07",34.049999
"901","2017-12-08",33.709999
"902","2017-12-11",34
"903","2017-12-12",33.939999
"904","2017-12-13",34.18
"905","2017-12-14",33.830002
"906","2017-12-15",34.240002
"907","2017-12-18",34.41
"908","2017-12-19",34.080002
"909","2017-12-20",33.59
"910","2017-12-21",33.849998
"911","2017-12-22",33.669998
"912","2017-12-26",33.810001
"913","2017-12-27",33.779999
"914","2017-12-28",33.939999
"915","2017-12-29",33.84
"916","2018-01-02",34.060001
"917","2018-01-03",34.619999
"918","2018-01-04",34.849998
"919","2018-01-05",34.970001
"920","2018-01-08",35.220001
"921","2018-01-09",35.470001
"922","2018-01-10",35.32
"923","2018-01-11",36.029999
"924","2018-01-12",37.509998
"925","2018-01-16",36.439999
"926","2018-01-17",36.490002
"927","2018-01-18",36.380001
"928","2018-01-19",37.07
"929","2018-01-22",37.240002
"930","2018-01-23",38.290001
"931","2018-01-24",37.91
"932","2018-01-25",37.450001
"933","2018-01-26",39.07
"934","2018-01-29",38.560001
"935","2018-01-30",38.34
"936","2018-01-31",38.52
"937","2018-02-01",38.830002
"938","2018-02-02",37.939999
"939","2018-02-05",37.02
"940","2018-02-06",38.43
"941","2018-02-07",40.470001
"942","2018-02-08",38.5
"943","2018-02-09",39.099998
"944","2018-02-12",40.279999
"945","2018-02-13",41.18
"946","2018-02-14",42.599998
"947","2018-02-15",42.509998
"948","2018-02-16",42.380001
"949","2018-02-20",42.98
"950","2018-02-21",42.919998
"951","2018-02-22",42.950001
"952","2018-02-23",42.549999
"953","2018-02-26",43.200001
"954","2018-02-27",43.509998
"955","2018-02-28",43.18
"956","2018-03-01",42.68
"957","2018-03-02",44.610001
"958","2018-03-05",45.049999
"959","2018-03-06",44.419998
"960","2018-03-07",45.299999
"961","2018-03-08",46.470001
"962","2018-03-09",45.939999
"963","2018-03-12",47.779999
"964","2018-03-13",46.040001
"965","2018-03-14",48.73
"966","2018-03-15",47.599998
"967","2018-03-16",46.919998
"968","2018-03-19",45.950001
