"","date","CBT"
"197","2007-10-12",38.110001
"198","2007-10-15",37.43
"199","2007-10-16",36.549999
"200","2007-10-17",36.330002
"201","2007-10-18",36.18
"202","2007-10-19",34.889999
"203","2007-10-22",36.419998
"204","2007-10-23",37.110001
"205","2007-10-24",37.040001
"206","2007-10-25",36.540001
"207","2007-10-26",35.810001
"208","2007-10-29",35.860001
"209","2007-10-30",35.610001
"210","2007-10-31",35.009998
"211","2007-11-01",36.450001
"212","2007-11-02",36.470001
"213","2007-11-05",34.959999
"214","2007-11-06",34.68
"215","2007-11-07",33.330002
"216","2007-11-08",32.75
"217","2007-11-09",32.029999
"218","2007-11-12",32.93
"219","2007-11-13",33.349998
"220","2007-11-14",33.360001
"221","2007-11-15",33.09
"222","2007-11-16",32.610001
"223","2007-11-19",31.540001
"224","2007-11-20",31.309999
"225","2007-11-21",31.040001
"226","2007-11-23",31.34
"227","2007-11-26",30.719999
"228","2007-11-27",31.459999
"229","2007-11-28",32.34
"230","2007-11-29",32.849998
"231","2007-11-30",34.419998
"232","2007-12-03",34.330002
"233","2007-12-04",34.669998
"234","2007-12-05",34.810001
"235","2007-12-06",35.509998
"236","2007-12-07",35.02
"237","2007-12-10",35.400002
"238","2007-12-11",34.040001
"239","2007-12-12",34.32
"240","2007-12-13",34.150002
"241","2007-12-14",33.599998
"242","2007-12-17",32.279999
"243","2007-12-18",33.43
"244","2007-12-19",33.299999
"245","2007-12-20",33.34
"246","2007-12-21",33.630001
"247","2007-12-24",33.459999
"248","2007-12-26",33.580002
"249","2007-12-27",33.43
"250","2007-12-28",33.939999
"251","2007-12-31",33.34
"252","2008-01-02",32.200001
"253","2008-01-03",31.870001
"254","2008-01-04",31.84
"255","2008-01-07",32.049999
"256","2008-01-08",31.049999
"257","2008-01-09",30.98
"258","2008-01-10",30.73
"259","2008-01-11",31.059999
"260","2008-01-14",31.780001
"261","2008-01-15",30.9
"262","2008-01-16",31.01
"263","2008-01-17",30.09
"264","2008-01-18",29.700001
"265","2008-01-22",28.23
"266","2008-01-23",30.280001
"267","2008-01-24",31.49
"268","2008-01-25",31.450001
"269","2008-01-28",30.889999
"270","2008-01-29",30.08
"271","2008-01-30",29.309999
"272","2008-01-31",29.66
"273","2008-02-01",30.540001
"274","2008-02-04",30.52
"275","2008-02-05",29.6
"276","2008-02-06",29.93
"277","2008-02-07",29.27
"278","2008-02-08",29.370001
"279","2008-02-11",29.01
"280","2008-02-12",29.110001
"281","2008-02-13",29.049999
"282","2008-02-14",28.6
"283","2008-02-15",28.23
"284","2008-02-19",27.969999
"285","2008-02-20",28.549999
"286","2008-02-21",27.67
"287","2008-02-22",27.940001
"288","2008-02-25",28.58
"289","2008-02-26",28.77
"290","2008-02-27",28.799999
"291","2008-02-28",28.26
"292","2008-02-29",27.4
"293","2008-03-03",27.35
"294","2008-03-04",27.32
"295","2008-03-05",27.629999
"296","2008-03-06",27.33
"297","2008-03-07",26.33
"298","2008-03-10",25.860001
"299","2008-03-11",26.82
"300","2008-03-12",26.82
"301","2008-03-13",27.059999
"302","2008-03-14",26.049999
"303","2008-03-17",25.93
"304","2008-03-18",26.77
"305","2008-03-19",26.389999
"306","2008-03-20",27.02
"307","2008-03-24",28.33
"308","2008-03-25",29.35
"309","2008-03-26",28.809999
"310","2008-03-27",28.360001
"311","2008-03-28",27.799999
"312","2008-03-31",28
"313","2008-04-01",28.780001
"314","2008-04-02",29.01
"315","2008-04-03",29.48
"316","2008-04-04",29.459999
"317","2008-04-07",30.370001
"318","2008-04-08",30.139999
"319","2008-04-09",29.469999
"320","2008-04-10",30.02
"321","2008-04-11",29.370001
"322","2008-04-14",29
"323","2008-04-15",28.84
"324","2008-04-16",29.5
"325","2008-04-17",29.57
"326","2008-04-18",30.290001
"327","2008-04-21",30.309999
"328","2008-04-22",29.26
"329","2008-04-23",28.32
"330","2008-04-24",28.48
"331","2008-04-25",28.809999
"332","2008-04-28",28.85
"333","2008-04-29",28.719999
"334","2008-04-30",29.16
"335","2008-05-01",30.950001
"336","2008-05-02",31.129999
"337","2008-05-05",31.459999
"338","2008-05-06",31.290001
"339","2008-05-07",31.65
"340","2008-05-08",32.040001
"341","2008-05-09",32.009998
"342","2008-05-12",32.369999
"343","2008-05-13",32.290001
"344","2008-05-14",33.119999
"345","2008-05-15",33.360001
"346","2008-05-16",33.5
"347","2008-05-19",33.5
"348","2008-05-20",32.900002
"349","2008-05-21",32.73
"350","2008-05-22",32.43
"351","2008-05-23",31.99
"352","2008-05-27",31.58
"353","2008-05-28",31.43
"354","2008-05-29",32.099998
"355","2008-05-30",32.040001
"356","2008-06-02",31.440001
"357","2008-06-03",31.610001
"358","2008-06-04",32.049999
"359","2008-06-05",32.360001
"360","2008-06-06",31.379999
"361","2008-06-09",31.15
"362","2008-06-10",30.879999
"363","2008-06-11",29.5
"364","2008-06-12",29.51
"365","2008-06-13",30.07
"366","2008-06-16",30.01
"367","2008-06-17",29.42
"368","2008-06-18",29.15
"369","2008-06-19",29.25
"370","2008-06-20",28.360001
"371","2008-06-23",26.99
"372","2008-06-24",26.049999
"373","2008-06-25",26.700001
"374","2008-06-26",25.780001
"375","2008-06-27",25.25
"376","2008-06-30",24.309999
"377","2008-07-01",23.719999
"378","2008-07-02",23.32
"379","2008-07-03",22.98
"380","2008-07-07",22.84
"381","2008-07-08",23.58
"382","2008-07-09",23.219999
"383","2008-07-10",22.83
"384","2008-07-11",22.99
"385","2008-07-14",22.709999
"386","2008-07-15",22.83
"387","2008-07-16",23.18
"388","2008-07-17",24.700001
"389","2008-07-18",24.51
"390","2008-07-21",24.610001
"391","2008-07-22",24.75
"392","2008-07-23",25.389999
"393","2008-07-24",27.23
"394","2008-07-25",26.540001
"395","2008-07-28",25.129999
"396","2008-07-29",25.59
"397","2008-07-30",26.030001
"398","2008-07-31",26.83
"399","2008-08-01",26.32
"400","2008-08-04",25.52
"401","2008-08-05",26.9
"402","2008-08-06",27
"403","2008-08-07",26.360001
"404","2008-08-08",27.559999
"405","2008-08-11",29.24
"406","2008-08-12",28.42
"407","2008-08-13",28.389999
"408","2008-08-14",28.719999
"409","2008-08-15",28.629999
"410","2008-08-18",27.92
"411","2008-08-19",27.120001
"412","2008-08-20",26.780001
"413","2008-08-21",26.6
"414","2008-08-22",26.780001
"415","2008-08-25",26.34
"416","2008-08-26",26.610001
"417","2008-08-27",26.82
"418","2008-08-28",27.540001
"419","2008-08-29",27.67
"420","2008-09-02",28.110001
"421","2008-09-03",30.41
"422","2008-09-04",30.379999
"423","2008-09-05",30.17
"424","2008-09-08",31.02
"425","2008-09-09",30.120001
"426","2008-09-10",31.93
"427","2008-09-11",31.879999
"428","2008-09-12",32.310001
"429","2008-09-15",31.1
"430","2008-09-16",31.440001
"431","2008-09-17",29.74
"432","2008-09-18",31.25
"433","2008-09-19",33.459999
"434","2008-09-22",32.5
"435","2008-09-23",31.6
"436","2008-09-24",31.32
"437","2008-09-25",32.029999
"438","2008-09-26",31.49
"439","2008-09-29",31
"440","2008-09-30",31.780001
"441","2008-10-01",31.75
"442","2008-10-02",31.030001
"443","2008-10-03",30.360001
"444","2008-10-06",29.360001
"445","2008-10-07",27.01
"446","2008-10-08",26.25
"447","2008-10-09",23.84
"448","2008-10-10",23.290001
"449","2008-10-13",26.07
"450","2008-10-14",26.1
"451","2008-10-15",23.200001
"452","2008-10-16",24.02
"453","2008-10-17",24.290001
"454","2008-10-20",25.41
"455","2008-10-21",24.799999
"456","2008-10-22",23.450001
"457","2008-10-23",23.74
"458","2008-10-24",22.959999
"459","2008-10-27",21.77
"460","2008-10-28",24.549999
"461","2008-10-29",24.76
"462","2008-10-30",25.35
"463","2008-10-31",26.450001
"464","2008-11-03",26.84
"465","2008-11-04",26.709999
"466","2008-11-05",25.6
"467","2008-11-06",24.24
"468","2008-11-07",24.860001
"469","2008-11-10",23.98
"470","2008-11-11",22.92
"471","2008-11-12",21.040001
"472","2008-11-13",22.67
"473","2008-11-14",21.379999
"474","2008-11-17",20.99
"475","2008-11-18",20.9
"476","2008-11-19",19.110001
"477","2008-11-20",17.290001
"478","2008-11-21",17.889999
"479","2008-11-24",19.52
"480","2008-11-25",19.52
"481","2008-11-26",20.24
"482","2008-11-28",20.690001
"483","2008-12-01",17.639999
"484","2008-12-02",18.940001
"485","2008-12-03",18.799999
"486","2008-12-04",18.459999
"487","2008-12-05",19.200001
"488","2008-12-08",19.83
"489","2008-12-09",19.889999
"490","2008-12-10",20.57
"491","2008-12-11",16.860001
"492","2008-12-12",16.98
"493","2008-12-15",15.63
"494","2008-12-16",15.03
"495","2008-12-17",14.53
"496","2008-12-18",14.45
"497","2008-12-19",14.74
"498","2008-12-22",14.32
"499","2008-12-23",13.8
"500","2008-12-24",13.98
"501","2008-12-26",13.99
"502","2008-12-29",13.97
"503","2008-12-30",14.93
"504","2008-12-31",15.3
"505","2009-01-02",15.66
"506","2009-01-05",15.82
"507","2009-01-06",16.379999
"508","2009-01-07",15.39
"509","2009-01-08",16.09
"510","2009-01-09",16.049999
"511","2009-01-12",15.31
"512","2009-01-13",15.4
"513","2009-01-14",14.65
"514","2009-01-15",15.05
"515","2009-01-16",15.39
"516","2009-01-20",14.49
"517","2009-01-21",14.79
"518","2009-01-22",14.19
"519","2009-01-23",14.19
"520","2009-01-26",14.54
"521","2009-01-27",14.5
"522","2009-01-28",15.6
"523","2009-01-29",13.16
"524","2009-01-30",13.36
"525","2009-02-02",12.88
"526","2009-02-03",12.38
"527","2009-02-04",12.71
"528","2009-02-05",12.78
"529","2009-02-06",13.13
"530","2009-02-09",13.35
"531","2009-02-10",12.91
"532","2009-02-11",13.04
"533","2009-02-12",13.34
"534","2009-02-13",12.87
"535","2009-02-17",12.19
"536","2009-02-18",12.08
"537","2009-02-19",11.61
"538","2009-02-20",11.14
"539","2009-02-23",10.83
"540","2009-02-24",11.04
"541","2009-02-25",10.84
"542","2009-02-26",10.83
"543","2009-02-27",10.48
"544","2009-03-02",9.56
"545","2009-03-03",9.17
"546","2009-03-04",9.24
"547","2009-03-05",8.35
"548","2009-03-06",8.15
"549","2009-03-09",8.04
"550","2009-03-10",8.91
"551","2009-03-11",8.94
"552","2009-03-12",9.12
"553","2009-03-13",9.24
"554","2009-03-16",9.35
"555","2009-03-17",9.58
"556","2009-03-18",9.97
"557","2009-03-19",10.29
"558","2009-03-20",9.33
"559","2009-03-23",9.87
"560","2009-03-24",10.01
"561","2009-03-25",10.17
"562","2009-03-26",10.83
"563","2009-03-27",10.58
"564","2009-03-30",10.01
"565","2009-03-31",10.51
"566","2009-04-01",11
"567","2009-04-02",12.03
"568","2009-04-03",11.95
"569","2009-04-06",12.04
"570","2009-04-07",10.9
"571","2009-04-08",11.51
"572","2009-04-09",12.85
"573","2009-04-13",12.42
"574","2009-04-14",12.42
"575","2009-04-15",12.84
"576","2009-04-16",13.34
"577","2009-04-17",13.69
"578","2009-04-20",12.94
"579","2009-04-21",13.88
"580","2009-04-22",14.13
"581","2009-04-23",14.04
"582","2009-04-24",14.74
"583","2009-04-27",14.53
"584","2009-04-28",14.2
"585","2009-04-29",15.12
"586","2009-04-30",14.6
"587","2009-05-01",15.02
"588","2009-05-04",17.43
"589","2009-05-05",16.969999
"590","2009-05-06",17.870001
"591","2009-05-07",16.9
"592","2009-05-08",17.93
"593","2009-05-11",16.940001
"594","2009-05-12",16.35
"595","2009-05-13",15.38
"596","2009-05-14",16.389999
"597","2009-05-15",17.08
"598","2009-05-18",17.139999
"599","2009-05-19",17.16
"600","2009-05-20",17.25
"601","2009-05-21",16.700001
"602","2009-05-22",16.5
"603","2009-05-26",17.27
"604","2009-05-27",16.639999
"605","2009-05-28",15.79
"606","2009-05-29",15.97
"607","2009-06-01",16.379999
"608","2009-06-02",16.299999
"609","2009-06-03",16.059999
"610","2009-06-04",16.5
"611","2009-06-05",16.120001
"612","2009-06-08",16.08
"613","2009-06-09",16.120001
"614","2009-06-10",15.99
"615","2009-06-11",15.81
"616","2009-06-12",13.52
"617","2009-06-15",13
"618","2009-06-16",12.52
"619","2009-06-17",12.37
"620","2009-06-18",12.48
"621","2009-06-19",12.39
"622","2009-06-22",11.74
"623","2009-06-23",11.72
"624","2009-06-24",12.08
"625","2009-06-25",12.07
"626","2009-06-26",12.18
"627","2009-06-29",12.49
"628","2009-06-30",12.58
"629","2009-07-01",12.87
"630","2009-07-02",12.48
"631","2009-07-06",12.54
"632","2009-07-07",12.65
"633","2009-07-08",12.36
"634","2009-07-09",12.83
"635","2009-07-10",12.78
"636","2009-07-13",13.19
"637","2009-07-14",13.54
"638","2009-07-15",14.43
"639","2009-07-16",14.62
"640","2009-07-17",14.73
"641","2009-07-20",15.28
"642","2009-07-21",15.32
"643","2009-07-22",15.54
"644","2009-07-23",16.26
"645","2009-07-24",16
"646","2009-07-27",16.1
"647","2009-07-28",15.99
"648","2009-07-29",15.43
"649","2009-07-30",17.639999
"650","2009-07-31",18.299999
"651","2009-08-03",18.620001
"652","2009-08-04",19.65
"653","2009-08-05",19.200001
"654","2009-08-06",19.18
"655","2009-08-07",20.18
"656","2009-08-10",19.74
"657","2009-08-11",19.709999
"658","2009-08-12",19.98
"659","2009-08-13",20.190001
"660","2009-08-14",19.860001
"661","2009-08-17",19.440001
"662","2009-08-18",20.17
"663","2009-08-19",20.24
"664","2009-08-20",20.23
"665","2009-08-21",20.68
"666","2009-08-24",20.639999
"667","2009-08-25",21.02
"668","2009-08-26",20.459999
"669","2009-08-27",20.67
"670","2009-08-28",20.07
"671","2009-08-31",19.790001
"672","2009-09-01",19.049999
"673","2009-09-02",18.9
"674","2009-09-03",19.08
"675","2009-09-04",19.290001
"676","2009-09-08",19.799999
"677","2009-09-09",20.17
"678","2009-09-10",20.43
"679","2009-09-11",20.620001
"680","2009-09-14",21.07
"681","2009-09-15",21.73
"682","2009-09-16",23.59
"683","2009-09-17",22.469999
"684","2009-09-18",23
"685","2009-09-21",23.1
"686","2009-09-22",23.370001
"687","2009-09-23",23.559999
"688","2009-09-24",22.690001
"689","2009-09-25",22.99
"690","2009-09-28",24.01
"691","2009-09-29",23.73
"692","2009-09-30",23.110001
"693","2009-10-01",21.76
"694","2009-10-02",21.34
"695","2009-10-05",21.799999
"696","2009-10-06",21.98
"697","2009-10-07",21.940001
"698","2009-10-08",22.35
"699","2009-10-09",22.49
"700","2009-10-12",22.43
"701","2009-10-13",22.309999
"702","2009-10-14",23.049999
"703","2009-10-15",22.790001
"704","2009-10-16",23.040001
"705","2009-10-19",23.360001
"706","2009-10-20",23.450001
"707","2009-10-21",23.65
"708","2009-10-22",24.719999
"709","2009-10-23",23.9
"710","2009-10-26",24
"711","2009-10-27",24
"712","2009-10-28",22.65
"713","2009-10-29",23.540001
"714","2009-10-30",21.93
"715","2009-11-02",21.719999
"716","2009-11-03",21.700001
"717","2009-11-04",21.040001
"718","2009-11-05",21.700001
"719","2009-11-06",21.85
"720","2009-11-09",22.879999
"721","2009-11-10",22.809999
"722","2009-11-11",23.09
"723","2009-11-12",23.02
"724","2009-11-13",23.15
"725","2009-11-16",24.17
"726","2009-11-17",24.030001
"727","2009-11-18",24.030001
"728","2009-11-19",23.08
"729","2009-11-20",22.66
"730","2009-11-23",23.23
"731","2009-11-24",22.799999
"732","2009-11-25",23.51
"733","2009-11-27",23.040001
"734","2009-11-30",22.93
"735","2009-12-01",24.18
"736","2009-12-02",24.85
"737","2009-12-03",23.700001
"738","2009-12-04",24.389999
"739","2009-12-07",24.809999
"740","2009-12-08",24.82
"741","2009-12-09",25.02
"742","2009-12-10",24.93
"743","2009-12-11",24.870001
"744","2009-12-14",25.59
"745","2009-12-15",26.23
"746","2009-12-16",25.92
"747","2009-12-17",25.98
"748","2009-12-18",25.75
"749","2009-12-21",25.82
"750","2009-12-22",25.65
"751","2009-12-23",26.459999
"752","2009-12-24",26.76
"753","2009-12-28",27
"754","2009-12-29",27.4
"755","2009-12-30",26.74
"756","2009-12-31",26.23
"757","2010-01-04",27.469999
"758","2010-01-05",27.5
"759","2010-01-06",27.040001
"760","2010-01-07",27.190001
"761","2010-01-08",27.6
"762","2010-01-11",28.139999
"763","2010-01-12",27.459999
"764","2010-01-13",27.9
"765","2010-01-14",27.82
"766","2010-01-15",27.129999
"767","2010-01-19",27.42
"768","2010-01-20",27.49
"769","2010-01-21",26.5
"770","2010-01-22",25.83
"771","2010-01-25",26.190001
"772","2010-01-26",25.709999
"773","2010-01-27",26.57
"774","2010-01-28",25.98
"775","2010-01-29",25.780001
"776","2010-02-01",27.9
"777","2010-02-02",28.85
"778","2010-02-03",29.15
"779","2010-02-04",28.6
"780","2010-02-05",28.280001
"781","2010-02-08",27.6
"782","2010-02-09",28.790001
"783","2010-02-10",28.690001
"784","2010-02-11",28.879999
"785","2010-02-12",28.84
"786","2010-02-16",29.49
"787","2010-02-17",29.41
"788","2010-02-18",29.91
"789","2010-02-19",29.950001
"790","2010-02-22",29.91
"791","2010-02-23",29.25
"792","2010-02-24",29.299999
"793","2010-02-25",29.49
"794","2010-02-26",29.059999
"795","2010-03-01",30.49
"796","2010-03-02",30.82
"797","2010-03-03",30.690001
"798","2010-03-04",30.950001
"799","2010-03-05",31.190001
"800","2010-03-08",31.549999
"801","2010-03-09",31.700001
"802","2010-03-10",31.700001
"803","2010-03-11",31.610001
"804","2010-03-12",31.68
"805","2010-03-15",31.24
"806","2010-03-16",31.549999
"807","2010-03-17",31.530001
"808","2010-03-18",31.1
"809","2010-03-19",30.950001
"810","2010-03-22",30.950001
"811","2010-03-23",30.969999
"812","2010-03-24",31.23
"813","2010-03-25",31.01
"814","2010-03-26",31.040001
"815","2010-03-29",31
"816","2010-03-30",30.860001
"817","2010-03-31",30.4
"818","2010-04-01",31.09
"819","2010-04-05",32
"820","2010-04-06",31.889999
"821","2010-04-07",32.080002
"822","2010-04-08",32.049999
"823","2010-04-09",32.220001
"824","2010-04-12",31.9
"825","2010-04-13",32.16
"826","2010-04-14",31.959999
"827","2010-04-15",31.549999
"828","2010-04-16",30.690001
"829","2010-04-19",30.77
"830","2010-04-20",31.450001
"831","2010-04-21",31.58
"832","2010-04-22",32.299999
"833","2010-04-23",32.419998
"834","2010-04-26",32.23
"835","2010-04-27",31.959999
"836","2010-04-28",32.040001
"837","2010-04-29",33.650002
"838","2010-04-30",32.540001
"839","2010-05-03",33.25
"840","2010-05-04",32.290001
"841","2010-05-05",31.129999
"842","2010-05-06",29.469999
"843","2010-05-07",28.17
"844","2010-05-10",29.91
"845","2010-05-11",29.940001
"846","2010-05-12",30.1
"847","2010-05-13",30.4
"848","2010-05-14",28.51
"849","2010-05-17",29.139999
"850","2010-05-18",28.440001
"851","2010-05-19",28.299999
"852","2010-05-20",27.6
"853","2010-05-21",27.85
"854","2010-05-24",26.57
"855","2010-05-25",26.459999
"856","2010-05-26",27.040001
"857","2010-05-27",27.84
"858","2010-05-28",28.01
"859","2010-06-01",27.24
"860","2010-06-02",27.629999
"861","2010-06-03",27.690001
"862","2010-06-04",26.219999
"863","2010-06-07",25.16
"864","2010-06-08",25.93
"865","2010-06-09",26.02
"866","2010-06-10",28.09
"867","2010-06-11",28.610001
"868","2010-06-14",29.07
"869","2010-06-15",29.629999
"870","2010-06-16",28.68
"871","2010-06-17",28.030001
"872","2010-06-18",28.15
"873","2010-06-21",28.110001
"874","2010-06-22",27.65
"875","2010-06-23",26.360001
"876","2010-06-24",26
"877","2010-06-25",26.469999
"878","2010-06-28",25.84
"879","2010-06-29",24.040001
"880","2010-06-30",24.110001
"881","2010-07-01",23.290001
"882","2010-07-02",23.370001
"883","2010-07-06",23.52
"884","2010-07-07",24.58
"885","2010-07-08",25.4
"886","2010-07-09",25.870001
"887","2010-07-12",26.15
"888","2010-07-13",27.23
"889","2010-07-14",26.91
"890","2010-07-15",25.879999
"891","2010-07-16",25.32
"892","2010-07-19",25.66
"893","2010-07-20",26
"894","2010-07-21",25.719999
"895","2010-07-22",26.23
"896","2010-07-23",27
"897","2010-07-26",27.99
"898","2010-07-27",27.83
"899","2010-07-28",27.9
"900","2010-07-29",30.1
"901","2010-07-30",29.5
"902","2010-08-02",30.26
"903","2010-08-03",29.9
"904","2010-08-04",30.139999
"905","2010-08-05",30.049999
"906","2010-08-06",29.83
"907","2010-08-09",30.51
"908","2010-08-10",29.860001
"909","2010-08-11",29.059999
"910","2010-08-12",28.860001
"911","2010-08-13",28.790001
"912","2010-08-16",28.75
"913","2010-08-17",29.219999
"914","2010-08-18",29.370001
"915","2010-08-19",28.59
"916","2010-08-20",28.719999
"917","2010-08-23",28.709999
"918","2010-08-24",27.74
"919","2010-08-25",27.629999
"920","2010-08-26",27.780001
"921","2010-08-27",28.709999
"922","2010-08-30",28.049999
"923","2010-08-31",28.43
"924","2010-09-01",30.51
"925","2010-09-02",30.110001
"926","2010-09-03",30.809999
"927","2010-09-07",30.799999
"928","2010-09-08",30.75
"929","2010-09-09",30.74
"930","2010-09-10",30.969999
"931","2010-09-13",32.07
"932","2010-09-14",31.66
"933","2010-09-15",31.75
"934","2010-09-16",31.93
"935","2010-09-17",31.940001
"936","2010-09-20",32.310001
"937","2010-09-21",31.77
"938","2010-09-22",31.76
"939","2010-09-23",31.440001
"940","2010-09-24",32.560001
"941","2010-09-27",32.540001
"942","2010-09-28",32.970001
"943","2010-09-29",32.470001
"944","2010-09-30",32.57
"945","2010-10-01",32.639999
"946","2010-10-04",32.59
"947","2010-10-05",33.48
"948","2010-10-06",32.98
"949","2010-10-07",33.189999
"950","2010-10-08",33.919998
"951","2010-10-11",33.740002
"952","2010-10-12",33.66
"953","2010-10-13",34.130001
"954","2010-10-14",33.830002
"955","2010-10-15",33.330002
"956","2010-10-18",33.560001
"957","2010-10-19",33.27
"958","2010-10-20",34.509998
"959","2010-10-21",34.650002
"960","2010-10-22",34.400002
"961","2010-10-25",34.990002
"962","2010-10-26",34.389999
"963","2010-10-27",33.970001
"964","2010-10-28",33.759998
"965","2010-10-29",34.02
"966","2010-11-01",34
"967","2010-11-02",34.349998
"968","2010-11-03",34.470001
