"","date","EMR"
"116","2007-06-19",49.110001
"117","2007-06-20",48.049999
"118","2007-06-21",48.099998
"119","2007-06-22",47.740002
"120","2007-06-25",47.610001
"121","2007-06-26",47.639999
"122","2007-06-27",47.279999
"123","2007-06-28",47.330002
"124","2007-06-29",46.799999
"125","2007-07-02",47.470001
"126","2007-07-03",47.810001
"127","2007-07-05",47.669998
"128","2007-07-06",48.07
"129","2007-07-09",48.52
"130","2007-07-10",47.59
"131","2007-07-11",48.349998
"132","2007-07-12",49.41
"133","2007-07-13",49.810001
"134","2007-07-16",50.220001
"135","2007-07-17",50.490002
"136","2007-07-18",50.07
"137","2007-07-19",50.700001
"138","2007-07-20",49.939999
"139","2007-07-23",50.23
"140","2007-07-24",49.169998
"141","2007-07-25",49.110001
"142","2007-07-26",48.25
"143","2007-07-27",47.169998
"144","2007-07-30",47.880001
"145","2007-07-31",47.07
"146","2007-08-01",47.880001
"147","2007-08-02",47.639999
"148","2007-08-03",46.57
"149","2007-08-06",48.110001
"150","2007-08-07",48.419998
"151","2007-08-08",48.57
"152","2007-08-09",45.82
"153","2007-08-10",47.09
"154","2007-08-13",48.110001
"155","2007-08-14",46.990002
"156","2007-08-15",45.880001
"157","2007-08-16",45.419998
"158","2007-08-17",46.310001
"159","2007-08-20",47.130001
"160","2007-08-21",45.98
"161","2007-08-22",46.959999
"162","2007-08-23",46.23
"163","2007-08-24",47.779999
"164","2007-08-27",47.439999
"165","2007-08-28",46.900002
"166","2007-08-29",48.25
"167","2007-08-30",47.959999
"168","2007-08-31",49.23
"169","2007-09-04",49.57
"170","2007-09-05",48.84
"171","2007-09-06",48.650002
"172","2007-09-07",47.380001
"173","2007-09-10",47.650002
"174","2007-09-11",47.900002
"175","2007-09-12",47.900002
"176","2007-09-13",48.110001
"177","2007-09-14",48.66
"178","2007-09-17",48.169998
"179","2007-09-18",50.189999
"180","2007-09-19",50.970001
"181","2007-09-20",50.360001
"182","2007-09-21",50.200001
"183","2007-09-24",50.25
"184","2007-09-25",51.02
"185","2007-09-26",51.57
"186","2007-09-27",53.369999
"187","2007-09-28",53.220001
"188","2007-10-01",53.93
"189","2007-10-02",53.419998
"190","2007-10-03",52.939999
"191","2007-10-04",53.369999
"192","2007-10-05",54.27
"193","2007-10-08",54.240002
"194","2007-10-09",54.740002
"195","2007-10-10",54.57
"196","2007-10-11",53.860001
"197","2007-10-12",53.09
"198","2007-10-15",52.98
"199","2007-10-16",52.66
"200","2007-10-17",52.939999
"201","2007-10-18",53.610001
"202","2007-10-19",50.5
"203","2007-10-22",50.970001
"204","2007-10-23",51.200001
"205","2007-10-24",50.990002
"206","2007-10-25",51.07
"207","2007-10-26",51.400002
"208","2007-10-29",51.529999
"209","2007-10-30",50.889999
"210","2007-10-31",52.27
"211","2007-11-01",51.34
"212","2007-11-02",51.830002
"213","2007-11-05",51.529999
"214","2007-11-06",54.279999
"215","2007-11-07",54.98
"216","2007-11-08",55.380001
"217","2007-11-09",54.790001
"218","2007-11-12",54.18
"219","2007-11-13",55.599998
"220","2007-11-14",55.580002
"221","2007-11-15",55.029999
"222","2007-11-16",54.970001
"223","2007-11-19",53.759998
"224","2007-11-20",54.5
"225","2007-11-21",53.380001
"226","2007-11-23",54.68
"227","2007-11-26",53.73
"228","2007-11-27",54.189999
"229","2007-11-28",56.490002
"230","2007-11-29",56.490002
"231","2007-11-30",57.02
"232","2007-12-03",57.43
"233","2007-12-04",57.93
"234","2007-12-05",57.639999
"235","2007-12-06",58.02
"236","2007-12-07",58.32
"237","2007-12-10",58.290001
"238","2007-12-11",56.25
"239","2007-12-12",56.200001
"240","2007-12-13",56.959999
"241","2007-12-14",56.209999
"242","2007-12-17",54.48
"243","2007-12-18",55.389999
"244","2007-12-19",55.200001
"245","2007-12-20",55.400002
"246","2007-12-21",55.830002
"247","2007-12-24",57.450001
"248","2007-12-26",57.889999
"249","2007-12-27",56.919998
"250","2007-12-28",57.029999
"251","2007-12-31",56.66
"252","2008-01-02",55.169998
"253","2008-01-03",55.830002
"254","2008-01-04",53.849998
"255","2008-01-07",53.75
"256","2008-01-08",53.209999
"257","2008-01-09",53.09
"258","2008-01-10",52.939999
"259","2008-01-11",51.389999
"260","2008-01-14",51.580002
"261","2008-01-15",49.939999
"262","2008-01-16",49.080002
"263","2008-01-17",47.880001
"264","2008-01-18",49.189999
"265","2008-01-22",50.200001
"266","2008-01-23",50.529999
"267","2008-01-24",51.23
"268","2008-01-25",51.52
"269","2008-01-28",51.610001
"270","2008-01-29",51.77
"271","2008-01-30",51.150002
"272","2008-01-31",50.779999
"273","2008-02-01",52.220001
"274","2008-02-04",52.990002
"275","2008-02-05",50.689999
"276","2008-02-06",49.900002
"277","2008-02-07",50.209999
"278","2008-02-08",50.84
"279","2008-02-11",51.369999
"280","2008-02-12",51.490002
"281","2008-02-13",53.029999
"282","2008-02-14",52.459999
"283","2008-02-15",52.259998
"284","2008-02-19",52.52
"285","2008-02-20",52.669998
"286","2008-02-21",51.709999
"287","2008-02-22",51.810001
"288","2008-02-25",52.169998
"289","2008-02-26",53.41
"290","2008-02-27",53.330002
"291","2008-02-28",52.889999
"292","2008-02-29",50.959999
"293","2008-03-03",52.02
"294","2008-03-04",51.080002
"295","2008-03-05",51.48
"296","2008-03-06",50.689999
"297","2008-03-07",49.459999
"298","2008-03-10",48.290001
"299","2008-03-11",50.220001
"300","2008-03-12",50.16
"301","2008-03-13",49.860001
"302","2008-03-14",48.639999
"303","2008-03-17",48.66
"304","2008-03-18",49.75
"305","2008-03-19",48.52
"306","2008-03-20",49.07
"307","2008-03-24",50.740002
"308","2008-03-25",51.900002
"309","2008-03-26",51.549999
"310","2008-03-27",51.169998
"311","2008-03-28",51.18
"312","2008-03-31",51.459999
"313","2008-04-01",53.470001
"314","2008-04-02",53.619999
"315","2008-04-03",53.41
"316","2008-04-04",53.830002
"317","2008-04-07",53.389999
"318","2008-04-08",52.099998
"319","2008-04-09",51.830002
"320","2008-04-10",51.560001
"321","2008-04-11",50.189999
"322","2008-04-14",50.360001
"323","2008-04-15",51.330002
"324","2008-04-16",53.240002
"325","2008-04-17",52.389999
"326","2008-04-18",53.200001
"327","2008-04-21",52.860001
"328","2008-04-22",52.849998
"329","2008-04-23",53.259998
"330","2008-04-24",53.599998
"331","2008-04-25",53.740002
"332","2008-04-28",53.099998
"333","2008-04-29",53.110001
"334","2008-04-30",52.259998
"335","2008-05-01",53.27
"336","2008-05-02",53.77
"337","2008-05-05",53.419998
"338","2008-05-06",56.060001
"339","2008-05-07",54.849998
"340","2008-05-08",54.669998
"341","2008-05-09",54.18
"342","2008-05-12",56.200001
"343","2008-05-13",56.369999
"344","2008-05-14",56.73
"345","2008-05-15",57.16
"346","2008-05-16",57.41
"347","2008-05-19",57.700001
"348","2008-05-20",57.240002
"349","2008-05-21",56.939999
"350","2008-05-22",56.66
"351","2008-05-23",56.080002
"352","2008-05-27",56.77
"353","2008-05-28",57.93
"354","2008-05-29",57.52
"355","2008-05-30",58.18
"356","2008-06-02",57.509998
"357","2008-06-03",57.150002
"358","2008-06-04",57.189999
"359","2008-06-05",58.200001
"360","2008-06-06",55.93
"361","2008-06-09",56.259998
"362","2008-06-10",56.23
"363","2008-06-11",54.66
"364","2008-06-12",54.080002
"365","2008-06-13",55.919998
"366","2008-06-16",56.029999
"367","2008-06-17",55.299999
"368","2008-06-18",54.09
"369","2008-06-19",54.509998
"370","2008-06-20",53.91
"371","2008-06-23",53.630001
"372","2008-06-24",50.970001
"373","2008-06-25",51.080002
"374","2008-06-26",48.93
"375","2008-06-27",48.169998
"376","2008-06-30",49.450001
"377","2008-07-01",49.959999
"378","2008-07-02",48.139999
"379","2008-07-03",48.73
"380","2008-07-07",49.009998
"381","2008-07-08",49.459999
"382","2008-07-09",49.07
"383","2008-07-10",49.779999
"384","2008-07-11",49.34
"385","2008-07-14",49.849998
"386","2008-07-15",48.419998
"387","2008-07-16",48.919998
"388","2008-07-17",50.610001
"389","2008-07-18",50.5
"390","2008-07-21",50.599998
"391","2008-07-22",50.560001
"392","2008-07-23",50.200001
"393","2008-07-24",49.419998
"394","2008-07-25",49.830002
"395","2008-07-28",48.959999
"396","2008-07-29",50.200001
"397","2008-07-30",50.939999
"398","2008-07-31",48.700001
"399","2008-08-01",48.41
"400","2008-08-04",47.830002
"401","2008-08-05",47.639999
"402","2008-08-06",49
"403","2008-08-07",48.439999
"404","2008-08-08",49.029999
"405","2008-08-11",49.43
"406","2008-08-12",49.150002
"407","2008-08-13",49.16
"408","2008-08-14",48.810001
"409","2008-08-15",49.43
"410","2008-08-18",48.68
"411","2008-08-19",47.349998
"412","2008-08-20",47.130001
"413","2008-08-21",47.360001
"414","2008-08-22",48.400002
"415","2008-08-25",47.150002
"416","2008-08-26",46.099998
"417","2008-08-27",45.990002
"418","2008-08-28",47.560001
"419","2008-08-29",46.799999
"420","2008-09-02",46.82
"421","2008-09-03",46.759998
"422","2008-09-04",44.459999
"423","2008-09-05",44.220001
"424","2008-09-08",44.630001
"425","2008-09-09",41.939999
"426","2008-09-10",43.610001
"427","2008-09-11",43.970001
"428","2008-09-12",44.200001
"429","2008-09-15",42.740002
"430","2008-09-16",42.610001
"431","2008-09-17",40.759998
"432","2008-09-18",43.09
"433","2008-09-19",43.84
"434","2008-09-22",42.509998
"435","2008-09-23",40.490002
"436","2008-09-24",40.34
"437","2008-09-25",41.240002
"438","2008-09-26",41.32
"439","2008-09-29",38.459999
"440","2008-09-30",40.790001
"441","2008-10-01",39.189999
"442","2008-10-02",37.630001
"443","2008-10-03",38.200001
"444","2008-10-06",37.439999
"445","2008-10-07",35.959999
"446","2008-10-08",36.150002
"447","2008-10-09",34
"448","2008-10-10",33.380001
"449","2008-10-13",38.52
"450","2008-10-14",37.099998
"451","2008-10-15",32.869999
"452","2008-10-16",35.43
"453","2008-10-17",34.040001
"454","2008-10-20",35.549999
"455","2008-10-21",34.450001
"456","2008-10-22",32.580002
"457","2008-10-23",32.610001
"458","2008-10-24",30.629999
"459","2008-10-27",30.08
"460","2008-10-28",32.799999
"461","2008-10-29",32.830002
"462","2008-10-30",32.529999
"463","2008-10-31",32.73
"464","2008-11-03",32.560001
"465","2008-11-04",35.860001
"466","2008-11-05",34.18
"467","2008-11-06",31.42
"468","2008-11-07",32.18
"469","2008-11-10",33.639999
"470","2008-11-11",31.790001
"471","2008-11-12",31.26
"472","2008-11-13",35.91
"473","2008-11-14",33.400002
"474","2008-11-17",31.75
"475","2008-11-18",32.740002
"476","2008-11-19",31.629999
"477","2008-11-20",29.98
"478","2008-11-21",32.18
"479","2008-11-24",33.150002
"480","2008-11-25",34.509998
"481","2008-11-26",34.75
"482","2008-11-28",35.889999
"483","2008-12-01",30.5
"484","2008-12-02",32.049999
"485","2008-12-03",33.689999
"486","2008-12-04",31.549999
"487","2008-12-05",31.290001
"488","2008-12-08",33.25
"489","2008-12-09",32.34
"490","2008-12-10",33.32
"491","2008-12-11",31.950001
"492","2008-12-12",32.360001
"493","2008-12-15",31.700001
"494","2008-12-16",34.75
"495","2008-12-17",36.200001
"496","2008-12-18",34.990002
"497","2008-12-19",34.02
"498","2008-12-22",34.470001
"499","2008-12-23",33.369999
"500","2008-12-24",33.759998
"501","2008-12-26",34.400002
"502","2008-12-29",34.290001
"503","2008-12-30",35.91
"504","2008-12-31",36.610001
"505","2009-01-02",37.950001
"506","2009-01-05",37.310001
"507","2009-01-06",39.099998
"508","2009-01-07",36.759998
"509","2009-01-08",36.990002
"510","2009-01-09",35.700001
"511","2009-01-12",34.709999
"512","2009-01-13",34.34
"513","2009-01-14",33.130001
"514","2009-01-15",33.619999
"515","2009-01-16",33.650002
"516","2009-01-20",32.25
"517","2009-01-21",33.799999
"518","2009-01-22",32.950001
"519","2009-01-23",32.790001
"520","2009-01-26",32.810001
"521","2009-01-27",33.720001
"522","2009-01-28",35.110001
"523","2009-01-29",33.689999
"524","2009-01-30",32.700001
"525","2009-02-02",31.700001
"526","2009-02-03",33.599998
"527","2009-02-04",32.369999
"528","2009-02-05",33.27
"529","2009-02-06",33.43
"530","2009-02-09",34.970001
"531","2009-02-10",32.790001
"532","2009-02-11",32.650002
"533","2009-02-12",32.48
"534","2009-02-13",32.02
"535","2009-02-17",29.870001
"536","2009-02-18",29.9
"537","2009-02-19",29.379999
"538","2009-02-20",29.200001
"539","2009-02-23",28.07
"540","2009-02-24",28.99
"541","2009-02-25",28.02
"542","2009-02-26",27.42
"543","2009-02-27",26.75
"544","2009-03-02",25.219999
"545","2009-03-03",25.25
"546","2009-03-04",26.469999
"547","2009-03-05",25.23
"548","2009-03-06",25.17
"549","2009-03-09",24.870001
"550","2009-03-10",26.85
"551","2009-03-11",27.389999
"552","2009-03-12",27.43
"553","2009-03-13",26.82
"554","2009-03-16",26.85
"555","2009-03-17",27.040001
"556","2009-03-18",27.75
"557","2009-03-19",27.57
"558","2009-03-20",26.799999
"559","2009-03-23",28.959999
"560","2009-03-24",28.48
"561","2009-03-25",28.450001
"562","2009-03-26",29.57
"563","2009-03-27",28.959999
"564","2009-03-30",27.93
"565","2009-03-31",28.58
"566","2009-04-01",29.530001
"567","2009-04-02",31.190001
"568","2009-04-03",31.959999
"569","2009-04-06",30.889999
"570","2009-04-07",30.889999
"571","2009-04-08",30.209999
"572","2009-04-09",32
"573","2009-04-13",31.6
"574","2009-04-14",31.4
"575","2009-04-15",31.889999
"576","2009-04-16",33.009998
"577","2009-04-17",33.040001
"578","2009-04-20",31.66
"579","2009-04-21",32.459999
"580","2009-04-22",32.75
"581","2009-04-23",32.759998
"582","2009-04-24",33.599998
"583","2009-04-27",33.09
"584","2009-04-28",32.75
"585","2009-04-29",33.610001
"586","2009-04-30",34.040001
"587","2009-05-01",35.580002
"588","2009-05-04",37.349998
"589","2009-05-05",36.790001
"590","2009-05-06",36.360001
"591","2009-05-07",35.459999
"592","2009-05-08",36.459999
"593","2009-05-11",35.32
"594","2009-05-12",35.439999
"595","2009-05-13",33.630001
"596","2009-05-14",33.93
"597","2009-05-15",33.75
"598","2009-05-18",34.810001
"599","2009-05-19",34.110001
"600","2009-05-20",33.310001
"601","2009-05-21",31.790001
"602","2009-05-22",32.18
"603","2009-05-26",33.25
"604","2009-05-27",32.259998
"605","2009-05-28",32.220001
"606","2009-05-29",32.09
"607","2009-06-01",33.84
"608","2009-06-02",34.68
"609","2009-06-03",34.209999
"610","2009-06-04",34.57
"611","2009-06-05",35.200001
"612","2009-06-08",35.150002
"613","2009-06-09",35.110001
"614","2009-06-10",34.900002
"615","2009-06-11",34.939999
"616","2009-06-12",35.07
"617","2009-06-15",34.07
"618","2009-06-16",33.360001
"619","2009-06-17",33.07
"620","2009-06-18",33
"621","2009-06-19",32.759998
"622","2009-06-22",31.75
"623","2009-06-23",31.67
"624","2009-06-24",32.18
"625","2009-06-25",32.950001
"626","2009-06-26",33.09
"627","2009-06-29",33.27
"628","2009-06-30",32.400002
"629","2009-07-01",32.880001
"630","2009-07-02",31.790001
"631","2009-07-06",31.440001
"632","2009-07-07",30.629999
"633","2009-07-08",30.82
"634","2009-07-09",30.969999
"635","2009-07-10",31
"636","2009-07-13",31.709999
"637","2009-07-14",31.870001
"638","2009-07-15",33.200001
"639","2009-07-16",34.439999
"640","2009-07-17",33.970001
"641","2009-07-20",34.950001
"642","2009-07-21",35.119999
"643","2009-07-22",35.290001
"644","2009-07-23",36.490002
"645","2009-07-24",36.799999
"646","2009-07-27",36.889999
"647","2009-07-28",36.419998
"648","2009-07-29",36.029999
"649","2009-07-30",37.049999
"650","2009-07-31",36.380001
"651","2009-08-03",36.419998
"652","2009-08-04",36.119999
"653","2009-08-05",34.830002
"654","2009-08-06",34.759998
"655","2009-08-07",35.639999
"656","2009-08-10",35.790001
"657","2009-08-11",35.970001
"658","2009-08-12",36.009998
"659","2009-08-13",35.91
"660","2009-08-14",35.189999
"661","2009-08-17",33.990002
"662","2009-08-18",34.720001
"663","2009-08-19",34.580002
"664","2009-08-20",35.07
"665","2009-08-21",36.02
"666","2009-08-24",36.5
"667","2009-08-25",37.57
"668","2009-08-26",37.560001
"669","2009-08-27",37.43
"670","2009-08-28",37.200001
"671","2009-08-31",36.869999
"672","2009-09-01",36.119999
"673","2009-09-02",36.23
"674","2009-09-03",36.75
"675","2009-09-04",37.41
"676","2009-09-08",38.029999
"677","2009-09-09",38.779999
"678","2009-09-10",39.580002
"679","2009-09-11",39.380001
"680","2009-09-14",39.580002
"681","2009-09-15",40.009998
"682","2009-09-16",41.169998
"683","2009-09-17",41.240002
"684","2009-09-18",41.119999
"685","2009-09-21",40.220001
"686","2009-09-22",40.580002
"687","2009-09-23",40.060001
"688","2009-09-24",39.380001
"689","2009-09-25",38.919998
"690","2009-09-28",39.610001
"691","2009-09-29",40.119999
"692","2009-09-30",40.080002
"693","2009-10-01",39.09
"694","2009-10-02",38.310001
"695","2009-10-05",38.68
"696","2009-10-06",39.220001
"697","2009-10-07",38.75
"698","2009-10-08",39.02
"699","2009-10-09",39.099998
"700","2009-10-12",39.450001
"701","2009-10-13",39.119999
"702","2009-10-14",39.869999
"703","2009-10-15",39.830002
"704","2009-10-16",39.119999
"705","2009-10-19",39.630001
"706","2009-10-20",39.59
"707","2009-10-21",39.490002
"708","2009-10-22",40.169998
"709","2009-10-23",39.68
"710","2009-10-26",39.310001
"711","2009-10-27",39.23
"712","2009-10-28",38.450001
"713","2009-10-29",39.34
"714","2009-10-30",37.75
"715","2009-11-02",38.150002
"716","2009-11-03",38.970001
"717","2009-11-04",39.73
"718","2009-11-05",41.119999
"719","2009-11-06",41.23
"720","2009-11-09",41.860001
"721","2009-11-10",41.419998
"722","2009-11-11",41.349998
"723","2009-11-12",41.330002
"724","2009-11-13",41.77
"725","2009-11-16",42.400002
"726","2009-11-17",42.610001
"727","2009-11-18",42.77
"728","2009-11-19",41.860001
"729","2009-11-20",41.68
"730","2009-11-23",42.299999
"731","2009-11-24",42.25
"732","2009-11-25",42.32
"733","2009-11-27",41.5
"734","2009-11-30",41.41
"735","2009-12-01",42.189999
"736","2009-12-02",41.98
"737","2009-12-03",41.470001
"738","2009-12-04",42.139999
"739","2009-12-07",41.990002
"740","2009-12-08",40.830002
"741","2009-12-09",41.330002
"742","2009-12-10",41.709999
"743","2009-12-11",42
"744","2009-12-14",42.41
"745","2009-12-15",42.209999
"746","2009-12-16",41.700001
"747","2009-12-17",41.5
"748","2009-12-18",41.779999
"749","2009-12-21",42.400002
"750","2009-12-22",42.619999
"751","2009-12-23",42.91
"752","2009-12-24",43.360001
"753","2009-12-28",43.360001
"754","2009-12-29",43.369999
"755","2009-12-30",43.34
"756","2009-12-31",42.599998
"757","2010-01-04",43.349998
"758","2010-01-05",43.419998
"759","2010-01-06",43.810001
"760","2010-01-07",43.810001
"761","2010-01-08",44.060001
"762","2010-01-11",44.73
"763","2010-01-12",44.490002
"764","2010-01-13",44.52
"765","2010-01-14",44.939999
"766","2010-01-15",44.32
"767","2010-01-19",44.73
"768","2010-01-20",44.240002
"769","2010-01-21",43.110001
"770","2010-01-22",42.080002
"771","2010-01-25",42.509998
"772","2010-01-26",42.169998
"773","2010-01-27",42.060001
"774","2010-01-28",41.669998
"775","2010-01-29",41.540001
"776","2010-02-01",42.48
"777","2010-02-02",46.77
"778","2010-02-03",46.560001
"779","2010-02-04",45.27
"780","2010-02-05",45.150002
"781","2010-02-08",44.470001
"782","2010-02-09",45.810001
"783","2010-02-10",45.470001
"784","2010-02-11",46.529999
"785","2010-02-12",46.209999
"786","2010-02-16",46.950001
"787","2010-02-17",47.169998
"788","2010-02-18",47.73
"789","2010-02-19",48.080002
"790","2010-02-22",48.209999
"791","2010-02-23",47.119999
"792","2010-02-24",48.16
"793","2010-02-25",47.700001
"794","2010-02-26",47.34
"795","2010-03-01",47.369999
"796","2010-03-02",47.630001
"797","2010-03-03",47.91
"798","2010-03-04",47.950001
"799","2010-03-05",48.490002
"800","2010-03-08",47.98
"801","2010-03-09",47.990002
"802","2010-03-10",47.990002
"803","2010-03-11",47.950001
"804","2010-03-12",48.09
"805","2010-03-15",48.349998
"806","2010-03-16",48.689999
"807","2010-03-17",48.889999
"808","2010-03-18",48.98
"809","2010-03-19",48.619999
"810","2010-03-22",48.82
"811","2010-03-23",49.540001
"812","2010-03-24",49.130001
"813","2010-03-25",49.490002
"814","2010-03-26",49.799999
"815","2010-03-29",49.830002
"816","2010-03-30",50.810001
"817","2010-03-31",50.34
"818","2010-04-01",50.830002
"819","2010-04-05",51.330002
"820","2010-04-06",50.98
"821","2010-04-07",50.450001
"822","2010-04-08",50.939999
"823","2010-04-09",50.799999
"824","2010-04-12",50.790001
"825","2010-04-13",51.150002
"826","2010-04-14",51.900002
"827","2010-04-15",52.950001
"828","2010-04-16",51.799999
"829","2010-04-19",51.650002
"830","2010-04-20",52.099998
"831","2010-04-21",51.91
"832","2010-04-22",52.59
"833","2010-04-23",52.740002
"834","2010-04-26",52.610001
"835","2010-04-27",50.900002
"836","2010-04-28",52.470001
"837","2010-04-29",53.209999
"838","2010-04-30",52.23
"839","2010-05-03",53.619999
"840","2010-05-04",50.18
"841","2010-05-05",49.02
"842","2010-05-06",48.439999
"843","2010-05-07",48.470001
"844","2010-05-10",50.849998
"845","2010-05-11",49.900002
"846","2010-05-12",50.27
"847","2010-05-13",50.330002
"848","2010-05-14",49.060001
"849","2010-05-17",47.889999
"850","2010-05-18",47.970001
"851","2010-05-19",46.830002
"852","2010-05-20",46.009998
"853","2010-05-21",45.93
"854","2010-05-24",45.380001
"855","2010-05-25",45.599998
"856","2010-05-26",45.540001
"857","2010-05-27",47.360001
"858","2010-05-28",46.439999
"859","2010-06-01",45.599998
"860","2010-06-02",46.889999
"861","2010-06-03",47.279999
"862","2010-06-04",44.970001
"863","2010-06-07",43.700001
"864","2010-06-08",44.240002
"865","2010-06-09",43.990002
"866","2010-06-10",45.880001
"867","2010-06-11",45.77
"868","2010-06-14",45.450001
"869","2010-06-15",47.450001
"870","2010-06-16",47.299999
"871","2010-06-17",47.23
"872","2010-06-18",47.470001
"873","2010-06-21",47.639999
"874","2010-06-22",46.389999
"875","2010-06-23",46
"876","2010-06-24",44.59
"877","2010-06-25",44.889999
"878","2010-06-28",44.849998
"879","2010-06-29",43.290001
"880","2010-06-30",43.689999
"881","2010-07-01",43.700001
"882","2010-07-02",43.419998
"883","2010-07-06",43.400002
"884","2010-07-07",45.09
"885","2010-07-08",45.93
"886","2010-07-09",46.419998
"887","2010-07-12",45.689999
"888","2010-07-13",46.459999
"889","2010-07-14",46.470001
"890","2010-07-15",46.560001
"891","2010-07-16",45.220001
"892","2010-07-19",45.549999
"893","2010-07-20",47.049999
"894","2010-07-21",47.419998
"895","2010-07-22",48.84
"896","2010-07-23",50.57
"897","2010-07-26",50.599998
"898","2010-07-27",50.290001
"899","2010-07-28",50.439999
"900","2010-07-29",49.779999
"901","2010-07-30",49.540001
"902","2010-08-02",50.849998
"903","2010-08-03",50.84
"904","2010-08-04",50.439999
"905","2010-08-05",50.509998
"906","2010-08-06",50.369999
"907","2010-08-09",50.450001
"908","2010-08-10",50.75
"909","2010-08-11",48.330002
"910","2010-08-12",48.380001
"911","2010-08-13",48.23
"912","2010-08-16",48.049999
"913","2010-08-17",48.66
"914","2010-08-18",48.599998
"915","2010-08-19",47.389999
"916","2010-08-20",46.68
"917","2010-08-23",47.099998
"918","2010-08-24",46.02
"919","2010-08-25",45.810001
"920","2010-08-26",45.419998
"921","2010-08-27",46.880001
"922","2010-08-30",46.560001
"923","2010-08-31",46.650002
"924","2010-09-01",48.560001
"925","2010-09-02",49.130001
"926","2010-09-03",49.759998
"927","2010-09-07",49.759998
"928","2010-09-08",50.009998
"929","2010-09-09",50.23
"930","2010-09-10",49.810001
"931","2010-09-13",50.549999
"932","2010-09-14",50.549999
"933","2010-09-15",50.049999
"934","2010-09-16",50.580002
"935","2010-09-17",51.220001
"936","2010-09-20",52.259998
"937","2010-09-21",52.48
"938","2010-09-22",51.68
"939","2010-09-23",51.18
"940","2010-09-24",53.459999
"941","2010-09-27",52.950001
"942","2010-09-28",52.900002
"943","2010-09-29",52.889999
"944","2010-09-30",52.66
"945","2010-10-01",53.669998
"946","2010-10-04",53.080002
"947","2010-10-05",53.799999
"948","2010-10-06",53.549999
"949","2010-10-07",53.27
"950","2010-10-08",53.419998
"951","2010-10-11",53.189999
