"","date","SNCR"
"1","2007-01-03",14
"2","2007-01-04",14.08
"3","2007-01-05",14
"4","2007-01-08",13.53
"5","2007-01-09",14.77
"6","2007-01-10",17.07
"7","2007-01-11",16.709999
"8","2007-01-12",16.4
"9","2007-01-16",16.139999
"10","2007-01-17",15.2
"11","2007-01-18",14.5
"12","2007-01-19",14.49
"13","2007-01-22",14.27
"14","2007-01-23",14.39
"15","2007-01-24",15.2
"16","2007-01-25",15.75
"17","2007-01-26",15.44
"18","2007-01-29",15.14
"19","2007-01-30",15.22
"20","2007-01-31",15.4
"21","2007-02-01",15.05
"22","2007-02-02",15.72
"23","2007-02-05",16.190001
"24","2007-02-06",16.17
"25","2007-02-07",14.95
"26","2007-02-08",15.24
"27","2007-02-09",15.33
"28","2007-02-12",15.83
"29","2007-02-13",16.049999
"30","2007-02-14",17.68
"31","2007-02-15",17.620001
"32","2007-02-16",17.5
"33","2007-02-20",18.639999
"34","2007-02-21",18.450001
"35","2007-02-22",18.91
"36","2007-02-23",17.91
"37","2007-02-26",18.24
"38","2007-02-27",17.1
"39","2007-02-28",18.01
"40","2007-03-01",17.700001
"41","2007-03-02",17.1
"42","2007-03-05",17.120001
"43","2007-03-06",17.780001
"44","2007-03-07",18.33
"45","2007-03-08",18.219999
"46","2007-03-09",19.049999
"47","2007-03-12",18.5
"48","2007-03-13",17.790001
"49","2007-03-14",17.799999
"50","2007-03-15",17.709999
"51","2007-03-16",18.1
"52","2007-03-19",18.629999
"53","2007-03-20",18.440001
"54","2007-03-21",19.370001
"55","2007-03-22",19.49
"56","2007-03-23",18.379999
"57","2007-03-26",15.07
"58","2007-03-27",16.200001
"59","2007-03-28",16.469999
"60","2007-03-29",16.799999
"61","2007-03-30",17.4
"62","2007-04-02",17.66
"63","2007-04-03",17.9
"64","2007-04-04",17.629999
"65","2007-04-05",17.66
"66","2007-04-09",17.41
"67","2007-04-10",17.58
"68","2007-04-11",17.440001
"69","2007-04-12",17.950001
"70","2007-04-13",17.76
"71","2007-04-16",18.02
"72","2007-04-17",18.26
"73","2007-04-18",17.780001
"74","2007-04-19",17.75
"75","2007-04-20",18.18
"76","2007-04-23",18.690001
"77","2007-04-24",18.65
"78","2007-04-25",18.059999
"79","2007-04-26",18.66
"80","2007-04-27",22.5
"81","2007-04-30",22.440001
"82","2007-05-01",22.5
"83","2007-05-02",23.040001
"84","2007-05-03",22.969999
"85","2007-05-04",22.950001
"86","2007-05-07",23.43
"87","2007-05-08",24.459999
"88","2007-05-09",23.9
"89","2007-05-10",23.290001
"90","2007-05-11",23.35
"91","2007-05-14",22.5
"92","2007-05-15",22.25
"93","2007-05-16",22.15
"94","2007-05-17",21.85
"95","2007-05-18",22.190001
"96","2007-05-21",22.6
"97","2007-05-22",22.870001
"98","2007-05-23",23.67
"99","2007-05-24",23.719999
"100","2007-05-25",24.639999
"101","2007-05-29",24.889999
"102","2007-05-30",25.34
"103","2007-05-31",27.049999
"104","2007-06-01",27.84
"105","2007-06-04",27.25
"106","2007-06-05",26.9
"107","2007-06-06",26.6
"108","2007-06-07",25.879999
"109","2007-06-08",26.379999
"110","2007-06-11",28.030001
"111","2007-06-12",27.879999
"112","2007-06-13",27.860001
"113","2007-06-14",27.280001
"114","2007-06-15",28.07
"115","2007-06-18",29.700001
"116","2007-06-19",28.780001
"117","2007-06-20",28.42
"118","2007-06-21",28.110001
"119","2007-06-22",26.92
"120","2007-06-25",26.360001
"121","2007-06-26",26.459999
"122","2007-06-27",29.1
"123","2007-06-28",29.030001
"124","2007-06-29",29.34
"125","2007-07-02",28.59
"126","2007-07-03",33.040001
"127","2007-07-05",34.900002
"128","2007-07-06",34.049999
"129","2007-07-09",32.02
"130","2007-07-10",32.599998
"131","2007-07-11",32.849998
"132","2007-07-12",32.880001
"133","2007-07-13",32.490002
"134","2007-07-16",34.32
"135","2007-07-17",33.950001
"136","2007-07-18",34.330002
"137","2007-07-19",35.259998
"138","2007-07-20",35.5
"139","2007-07-23",38.529999
"140","2007-07-24",35.23
"141","2007-07-25",32.709999
"142","2007-07-26",34.32
"143","2007-07-27",37.509998
"144","2007-07-30",36.580002
"145","2007-07-31",36.360001
"146","2007-08-01",35.849998
"147","2007-08-02",37.43
"148","2007-08-03",37.32
"149","2007-08-06",35.610001
"150","2007-08-07",36.529999
"151","2007-08-08",36.369999
"152","2007-08-09",33.209999
"153","2007-08-10",31.1
"154","2007-08-13",31.49
"155","2007-08-14",30.4
"156","2007-08-15",28.389999
"157","2007-08-16",28.110001
"158","2007-08-17",29.870001
"159","2007-08-20",30.1
"160","2007-08-21",33.450001
"161","2007-08-22",36.860001
"162","2007-08-23",36.950001
"163","2007-08-24",37.389999
"164","2007-08-27",37.32
"165","2007-08-28",34.720001
"166","2007-08-29",35.66
"167","2007-08-30",35.299999
"168","2007-08-31",34.740002
"169","2007-09-04",36.080002
"170","2007-09-05",36.07
"171","2007-09-06",32.580002
"172","2007-09-07",32.02
"173","2007-09-10",34.630001
"174","2007-09-11",36.09
"175","2007-09-12",37.16
"176","2007-09-13",38.310001
"177","2007-09-14",39.09
"178","2007-09-17",38.07
"179","2007-09-18",42
"180","2007-09-19",42.880001
"181","2007-09-20",43.66
"182","2007-09-21",39.200001
"183","2007-09-24",42.73
"184","2007-09-25",43.16
"185","2007-09-26",42.84
"186","2007-09-27",43.549999
"187","2007-09-28",42.060001
"188","2007-10-01",42.77
"189","2007-10-02",43.82
"190","2007-10-03",45.080002
"191","2007-10-04",44.369999
"192","2007-10-05",44.759998
"193","2007-10-08",45
"194","2007-10-09",45.549999
"195","2007-10-10",45.459999
"196","2007-10-11",44.25
"197","2007-10-12",44.990002
"198","2007-10-15",44.290001
"199","2007-10-16",43.360001
"200","2007-10-17",44.5
"201","2007-10-18",43.860001
"202","2007-10-19",42.189999
"203","2007-10-22",42.57
"204","2007-10-23",45
"205","2007-10-24",44.34
"206","2007-10-25",35.869999
"207","2007-10-26",39.52
"208","2007-10-29",38.68
"209","2007-10-30",38.59
"210","2007-10-31",40
"211","2007-11-01",38.619999
"212","2007-11-02",38.599998
"213","2007-11-05",39.110001
"214","2007-11-06",41.900002
"215","2007-11-07",39.740002
"216","2007-11-08",37.48
"217","2007-11-09",32.310001
"218","2007-11-12",30.040001
"219","2007-11-13",33.68
"220","2007-11-14",32.849998
"221","2007-11-15",30.969999
"222","2007-11-16",30.040001
"223","2007-11-19",29.5
"224","2007-11-20",29.870001
"225","2007-11-21",29.17
"226","2007-11-23",29.639999
"227","2007-11-26",29.629999
"228","2007-11-27",29.67
"229","2007-11-28",33.349998
"230","2007-11-29",34.240002
"231","2007-11-30",32.919998
"232","2007-12-03",36.470001
"233","2007-12-04",36.099998
"234","2007-12-05",35.77
"235","2007-12-06",37.369999
"236","2007-12-07",36.349998
"237","2007-12-10",37.84
"238","2007-12-11",38.790001
"239","2007-12-12",38
"240","2007-12-13",37.029999
"241","2007-12-14",34.400002
"242","2007-12-17",30.969999
"243","2007-12-18",33.32
"244","2007-12-19",32.52
"245","2007-12-20",36.73
"246","2007-12-21",37.240002
"247","2007-12-24",37.849998
"248","2007-12-26",38
"249","2007-12-27",36.540001
"250","2007-12-28",35.900002
"251","2007-12-31",35.439999
"252","2008-01-02",35.619999
"253","2008-01-03",36.610001
"254","2008-01-04",33.419998
"255","2008-01-07",30.700001
"256","2008-01-08",27.92
"257","2008-01-09",27.200001
"258","2008-01-10",26.879999
"259","2008-01-11",27.08
"260","2008-01-14",26.75
"261","2008-01-15",24.74
"262","2008-01-16",22.65
"263","2008-01-17",22.639999
"264","2008-01-18",21.32
"265","2008-01-22",21.51
"266","2008-01-23",21.27
"267","2008-01-24",23.02
"268","2008-01-25",22.290001
"269","2008-01-28",21.49
"270","2008-01-29",21.65
"271","2008-01-30",21.040001
"272","2008-01-31",21.299999
"273","2008-02-01",22.700001
"274","2008-02-04",23.450001
"275","2008-02-05",20.209999
"276","2008-02-06",19.59
"277","2008-02-07",19.01
"278","2008-02-08",19
"279","2008-02-11",19.02
"280","2008-02-12",18.950001
"281","2008-02-13",19.18
"282","2008-02-14",19
"283","2008-02-15",18.66
"284","2008-02-19",18.66
"285","2008-02-20",18.129999
"286","2008-02-21",17.219999
"287","2008-02-22",18.049999
"288","2008-02-25",17.18
"289","2008-02-26",17.1
"290","2008-02-27",16.27
"291","2008-02-28",16.559999
"292","2008-02-29",16.08
"293","2008-03-03",15.46
"294","2008-03-04",15.82
"295","2008-03-05",17.559999
"296","2008-03-06",16.43
"297","2008-03-07",16.09
"298","2008-03-10",15.68
"299","2008-03-11",16.790001
"300","2008-03-12",17.35
"301","2008-03-13",17.549999
"302","2008-03-14",16.719999
"303","2008-03-17",16.190001
"304","2008-03-18",17.860001
"305","2008-03-19",17.290001
"306","2008-03-20",18.43
"307","2008-03-24",19.309999
"308","2008-03-25",20.49
"309","2008-03-26",20.879999
"310","2008-03-27",20.25
"311","2008-03-28",19.58
"312","2008-03-31",20.030001
"313","2008-04-01",21.93
"314","2008-04-02",21.290001
"315","2008-04-03",20.01
"316","2008-04-04",19.709999
"317","2008-04-07",20.190001
"318","2008-04-08",20.48
"319","2008-04-09",20.17
"320","2008-04-10",21.24
"321","2008-04-11",19.709999
"322","2008-04-14",19.23
"323","2008-04-15",19.219999
"324","2008-04-16",20.08
"325","2008-04-17",20.43
"326","2008-04-18",20.98
"327","2008-04-21",22.75
"328","2008-04-22",22.65
"329","2008-04-23",23.040001
"330","2008-04-24",22.74
"331","2008-04-25",22.040001
"332","2008-04-28",20.84
"333","2008-04-29",20.450001
"334","2008-04-30",20.870001
"335","2008-05-01",22.6
"336","2008-05-02",22.709999
"337","2008-05-05",22.950001
"338","2008-05-06",22.9
"339","2008-05-07",13.04
"340","2008-05-08",12.35
"341","2008-05-09",12.79
"342","2008-05-12",12.38
"343","2008-05-13",12.3
"344","2008-05-14",11.93
"345","2008-05-15",12.38
"346","2008-05-16",12.4
"347","2008-05-19",12.51
"348","2008-05-20",12.45
"349","2008-05-21",12
"350","2008-05-22",12.42
"351","2008-05-23",12.3
"352","2008-05-27",12.98
"353","2008-05-28",13.26
"354","2008-05-29",13.19
"355","2008-05-30",13.29
"356","2008-06-02",13.24
"357","2008-06-03",13.25
"358","2008-06-04",13.84
"359","2008-06-05",14.43
"360","2008-06-06",14.44
"361","2008-06-09",13.31
"362","2008-06-10",11.03
"363","2008-06-11",10.65
"364","2008-06-12",10.79
"365","2008-06-13",10.91
"366","2008-06-16",10.91
"367","2008-06-17",10.61
"368","2008-06-18",10.38
"369","2008-06-19",11.54
"370","2008-06-20",10.63
"371","2008-06-23",10.14
"372","2008-06-24",9.99
"373","2008-06-25",9.87
"374","2008-06-26",9.28
"375","2008-06-27",9.12
"376","2008-06-30",9.03
"377","2008-07-01",9.07
"378","2008-07-02",8.58
"379","2008-07-03",8.51
"380","2008-07-07",8.49
"381","2008-07-08",9.04
"382","2008-07-09",8.84
"383","2008-07-10",9.11
"384","2008-07-11",10.01
"385","2008-07-14",10.22
"386","2008-07-15",10.46
"387","2008-07-16",10.66
"388","2008-07-17",10.99
"389","2008-07-18",10.9
"390","2008-07-21",11.22
"391","2008-07-22",11.35
"392","2008-07-23",12.25
"393","2008-07-24",11.38
"394","2008-07-25",11.6
"395","2008-07-28",11.1
"396","2008-07-29",12
"397","2008-07-30",11.91
"398","2008-07-31",11.72
"399","2008-08-01",12.41
"400","2008-08-04",12.17
"401","2008-08-05",12.35
"402","2008-08-06",11.37
"403","2008-08-07",11.01
"404","2008-08-08",11.73
"405","2008-08-11",12.73
"406","2008-08-12",13.22
"407","2008-08-13",13.22
"408","2008-08-14",13.32
"409","2008-08-15",13.33
"410","2008-08-18",13.72
"411","2008-08-19",12.82
"412","2008-08-20",12.99
"413","2008-08-21",12.87
"414","2008-08-22",13.05
"415","2008-08-25",12.87
"416","2008-08-26",12.9
"417","2008-08-27",12.7
"418","2008-08-28",12.84
"419","2008-08-29",12.66
"420","2008-09-02",13.06
"421","2008-09-03",12.88
"422","2008-09-04",11.68
"423","2008-09-05",11.71
"424","2008-09-08",11.55
"425","2008-09-09",11.22
"426","2008-09-10",11.51
"427","2008-09-11",11.13
"428","2008-09-12",10.98
"429","2008-09-15",10.54
"430","2008-09-16",10.92
"431","2008-09-17",10.49
"432","2008-09-18",11.13
"433","2008-09-19",12.09
"434","2008-09-22",11.15
"435","2008-09-23",10.86
"436","2008-09-24",10.56
"437","2008-09-25",10.44
"438","2008-09-26",10.35
"439","2008-09-29",9.39
"440","2008-09-30",9.41
"441","2008-10-01",8.99
"442","2008-10-02",8.21
"443","2008-10-03",8.22
"444","2008-10-06",8.07
"445","2008-10-07",7.61
"446","2008-10-08",7.56
"447","2008-10-09",6.86
"448","2008-10-10",6.92
"449","2008-10-13",8.56
"450","2008-10-14",8.29
"451","2008-10-15",7.3
"452","2008-10-16",8.27
"453","2008-10-17",8.18
"454","2008-10-20",8.54
"455","2008-10-21",8.07
"456","2008-10-22",7.44
"457","2008-10-23",7.44
"458","2008-10-24",6.93
"459","2008-10-27",6.43
"460","2008-10-28",7.13
"461","2008-10-29",7.22
"462","2008-10-30",7.63
"463","2008-10-31",7.77
"464","2008-11-03",8.3
"465","2008-11-04",8.26
"466","2008-11-05",7.61
"467","2008-11-06",7.59
"468","2008-11-07",8.34
"469","2008-11-10",8.39
"470","2008-11-11",8.4
"471","2008-11-12",7.83
"472","2008-11-13",8.53
"473","2008-11-14",7.94
"474","2008-11-17",7.3
"475","2008-11-18",6.99
"476","2008-11-19",6.42
"477","2008-11-20",5.87
"478","2008-11-21",6.04
"479","2008-11-24",6.86
"480","2008-11-25",6.5
"481","2008-11-26",6.77
"482","2008-11-28",7.02
"483","2008-12-01",6.19
"484","2008-12-02",6.69
"485","2008-12-03",7.06
"486","2008-12-04",6.82
"487","2008-12-05",7.2
"488","2008-12-08",7.72
"489","2008-12-09",8.01
"490","2008-12-10",7.9
"491","2008-12-11",7.85
"492","2008-12-12",9.16
"493","2008-12-15",9.1
"494","2008-12-16",9.86
"495","2008-12-17",10.02
"496","2008-12-18",9.68
"497","2008-12-19",9.93
"498","2008-12-22",9.53
"499","2008-12-23",9.37
"500","2008-12-24",9.61
"501","2008-12-26",9.91
"502","2008-12-29",9.78
"503","2008-12-30",10.12
"504","2008-12-31",10.66
"505","2009-01-02",10.81
"506","2009-01-05",10.01
"507","2009-01-06",10.04
"508","2009-01-07",9.95
"509","2009-01-08",9.91
"510","2009-01-09",9.43
"511","2009-01-12",9.21
"512","2009-01-13",9.15
"513","2009-01-14",8.7
"514","2009-01-15",9.08
"515","2009-01-16",9.08
"516","2009-01-20",8.6
"517","2009-01-21",9.48
"518","2009-01-22",8.86
"519","2009-01-23",8.94
"520","2009-01-26",8.99
"521","2009-01-27",9.25
"522","2009-01-28",9.15
"523","2009-01-29",8.73
"524","2009-01-30",8.51
"525","2009-02-02",8.67
"526","2009-02-03",8.46
"527","2009-02-04",8.23
"528","2009-02-05",8.41
"529","2009-02-06",9.8
"530","2009-02-09",10.13
"531","2009-02-10",9.7
"532","2009-02-11",9.7
"533","2009-02-12",9.76
"534","2009-02-13",10.26
"535","2009-02-17",9.89
"536","2009-02-18",11.12
"537","2009-02-19",10.2
"538","2009-02-20",10.12
"539","2009-02-23",9.72
"540","2009-02-24",10.74
"541","2009-02-25",10.2
"542","2009-02-26",9.81
"543","2009-02-27",9.54
"544","2009-03-02",8.96
"545","2009-03-03",9.09
"546","2009-03-04",9.65
"547","2009-03-05",9.05
"548","2009-03-06",9.06
"549","2009-03-09",8.91
"550","2009-03-10",10.04
"551","2009-03-11",10.43
"552","2009-03-12",10.87
"553","2009-03-13",10.61
"554","2009-03-16",10.34
"555","2009-03-17",11.37
"556","2009-03-18",12.07
"557","2009-03-19",12.31
"558","2009-03-20",12.03
"559","2009-03-23",12.69
"560","2009-03-24",12.34
"561","2009-03-25",12.65
"562","2009-03-26",13.16
"563","2009-03-27",12.32
"564","2009-03-30",12
"565","2009-03-31",12.26
"566","2009-04-01",12.25
"567","2009-04-02",12.68
"568","2009-04-03",12.99
"569","2009-04-06",13
"570","2009-04-07",12.26
"571","2009-04-08",12.41
"572","2009-04-09",13.03
"573","2009-04-13",12.97
"574","2009-04-14",12.72
"575","2009-04-15",12.56
"576","2009-04-16",12.81
"577","2009-04-17",12.98
"578","2009-04-20",12.34
"579","2009-04-21",12.3
"580","2009-04-22",13.03
"581","2009-04-23",13.27
"582","2009-04-24",13.72
"583","2009-04-27",13.5
"584","2009-04-28",13.38
"585","2009-04-29",13.91
"586","2009-04-30",13.28
"587","2009-05-01",13.28
"588","2009-05-04",13.55
"589","2009-05-05",13.44
"590","2009-05-06",13.31
"591","2009-05-07",12.27
"592","2009-05-08",12.28
"593","2009-05-11",12.07
"594","2009-05-12",11.46
"595","2009-05-13",10.85
"596","2009-05-14",11.73
"597","2009-05-15",11.31
"598","2009-05-18",11.75
"599","2009-05-19",11.8
"600","2009-05-20",11.61
"601","2009-05-21",11.14
"602","2009-05-22",11.31
"603","2009-05-26",12.16
"604","2009-05-27",12.04
"605","2009-05-28",11.78
"606","2009-05-29",12.14
"607","2009-06-01",13.09
"608","2009-06-02",13.55
"609","2009-06-03",12.98
"610","2009-06-04",13.3
"611","2009-06-05",13.39
"612","2009-06-08",12.97
"613","2009-06-09",12.82
"614","2009-06-10",12.64
"615","2009-06-11",12.91
"616","2009-06-12",13.14
"617","2009-06-15",12.8
"618","2009-06-16",12.55
"619","2009-06-17",12.48
"620","2009-06-18",12.56
"621","2009-06-19",12.51
"622","2009-06-22",12.28
"623","2009-06-23",11.77
"624","2009-06-24",11.68
"625","2009-06-25",12.02
"626","2009-06-26",12.07
"627","2009-06-29",12.25
"628","2009-06-30",12.27
"629","2009-07-01",12.92
"630","2009-07-02",12.64
"631","2009-07-06",12.63
"632","2009-07-07",11.97
"633","2009-07-08",11.68
"634","2009-07-09",11.64
"635","2009-07-10",11.66
"636","2009-07-13",11.6
"637","2009-07-14",11.43
"638","2009-07-15",11.93
"639","2009-07-16",12.52
"640","2009-07-17",12.76
"641","2009-07-20",12.66
"642","2009-07-21",12.72
"643","2009-07-22",12.99
"644","2009-07-23",13.55
"645","2009-07-24",13.63
"646","2009-07-27",13.14
"647","2009-07-28",13.42
"648","2009-07-29",13.3
"649","2009-07-30",13.27
"650","2009-07-31",11.88
"651","2009-08-03",11.6
"652","2009-08-04",11.53
"653","2009-08-05",11.55
"654","2009-08-06",11.79
"655","2009-08-07",11.87
"656","2009-08-10",12.13
"657","2009-08-11",12.29
"658","2009-08-12",12.08
"659","2009-08-13",11.89
"660","2009-08-14",11.64
"661","2009-08-17",11.08
"662","2009-08-18",11.21
"663","2009-08-19",11.06
"664","2009-08-20",11.11
"665","2009-08-21",11.22
"666","2009-08-24",10.9
"667","2009-08-25",10.8
"668","2009-08-26",11
"669","2009-08-27",10.9
"670","2009-08-28",10.74
"671","2009-08-31",10.63
"672","2009-09-01",10.27
"673","2009-09-02",10.45
"674","2009-09-03",10.49
"675","2009-09-04",10.5
"676","2009-09-08",10.4
"677","2009-09-09",10.53
"678","2009-09-10",10.45
"679","2009-09-11",10.38
"680","2009-09-14",10.23
"681","2009-09-15",10.12
"682","2009-09-16",10.55
"683","2009-09-17",12.13
"684","2009-09-18",12.32
"685","2009-09-21",12.5
"686","2009-09-22",12.57
"687","2009-09-23",12.59
"688","2009-09-24",12.18
"689","2009-09-25",12.15
"690","2009-09-28",12.63
"691","2009-09-29",12.42
"692","2009-09-30",12.47
"693","2009-10-01",11.75
"694","2009-10-02",11.61
"695","2009-10-05",11.78
"696","2009-10-06",12
"697","2009-10-07",11.95
"698","2009-10-08",11.97
"699","2009-10-09",12.28
"700","2009-10-12",12.19
"701","2009-10-13",12.66
"702","2009-10-14",12.89
"703","2009-10-15",12.93
"704","2009-10-16",12.71
"705","2009-10-19",12.69
"706","2009-10-20",12.55
"707","2009-10-21",12.34
"708","2009-10-22",12.7
"709","2009-10-23",12.45
"710","2009-10-26",12.25
"711","2009-10-27",12.2
"712","2009-10-28",11.9
"713","2009-10-29",11.92
"714","2009-10-30",11.41
"715","2009-11-02",11.6
"716","2009-11-03",13.02
"717","2009-11-04",12.7
"718","2009-11-05",12.72
"719","2009-11-06",12.72
