"","date","CE"
"75","2007-04-20",32.77
"76","2007-04-23",32.75
"77","2007-04-24",32.360001
"78","2007-04-25",32.529999
"79","2007-04-26",32.610001
"80","2007-04-27",32.669998
"81","2007-04-30",33.169998
"82","2007-05-01",33.970001
"83","2007-05-02",34.689999
"84","2007-05-03",34.68
"85","2007-05-04",34.799999
"86","2007-05-07",35.049999
"87","2007-05-08",35.139999
"88","2007-05-09",35.060001
"89","2007-05-10",35.029999
"90","2007-05-11",36.02
"91","2007-05-14",36.360001
"92","2007-05-15",35.169998
"93","2007-05-16",35.41
"94","2007-05-17",35.939999
"95","2007-05-18",36
"96","2007-05-21",36.02
"97","2007-05-22",35.98
"98","2007-05-23",35.990002
"99","2007-05-24",35.630001
"100","2007-05-25",36.560001
"101","2007-05-29",36.200001
"102","2007-05-30",36.470001
"103","2007-05-31",36.389999
"104","2007-06-01",37.200001
"105","2007-06-04",36.959999
"106","2007-06-05",37.869999
"107","2007-06-06",37.630001
"108","2007-06-07",37.169998
"109","2007-06-08",37.009998
"110","2007-06-11",37.380001
"111","2007-06-12",37.299999
"112","2007-06-13",37.330002
"113","2007-06-14",37.439999
"114","2007-06-15",37.470001
"115","2007-06-18",37.299999
"116","2007-06-19",37
"117","2007-06-20",36.619999
"118","2007-06-21",37.16
"119","2007-06-22",37.889999
"120","2007-06-25",38.09
"121","2007-06-26",38.740002
"122","2007-06-27",38.639999
"123","2007-06-28",38.700001
"124","2007-06-29",38.779999
"125","2007-07-02",39.389999
"126","2007-07-03",39.619999
"127","2007-07-05",40.43
"128","2007-07-06",40.959999
"129","2007-07-09",40.529999
"130","2007-07-10",40.799999
"131","2007-07-11",40.66
"132","2007-07-12",41.459999
"133","2007-07-13",41.98
"134","2007-07-16",41.919998
"135","2007-07-17",41.290001
"136","2007-07-18",41.27
"137","2007-07-19",38.299999
"138","2007-07-20",37.310001
"139","2007-07-23",38.02
"140","2007-07-24",38.529999
"141","2007-07-25",39.990002
"142","2007-07-26",38.990002
"143","2007-07-27",36.34
"144","2007-07-30",36.57
"145","2007-07-31",37.5
"146","2007-08-01",38.380001
"147","2007-08-02",37.119999
"148","2007-08-03",37.02
"149","2007-08-06",36.07
"150","2007-08-07",35.209999
"151","2007-08-08",36.5
"152","2007-08-09",32.779999
"153","2007-08-10",33.52
"154","2007-08-13",35.540001
"155","2007-08-14",34.110001
"156","2007-08-15",33.080002
"157","2007-08-16",32.369999
"158","2007-08-17",32.619999
"159","2007-08-20",33.73
"160","2007-08-21",33.360001
"161","2007-08-22",34
"162","2007-08-23",33.990002
"163","2007-08-24",35.189999
"164","2007-08-27",34.990002
"165","2007-08-28",33.799999
"166","2007-08-29",34.59
"167","2007-08-30",34.950001
"168","2007-08-31",35.919998
"169","2007-09-04",36.389999
"170","2007-09-05",35.700001
"171","2007-09-06",36
"172","2007-09-07",35.240002
"173","2007-09-10",35
"174","2007-09-11",35.900002
"175","2007-09-12",35.130001
"176","2007-09-13",35.029999
"177","2007-09-14",35.619999
"178","2007-09-17",35.700001
"179","2007-09-18",36.810001
"180","2007-09-19",36.73
"181","2007-09-20",36.599998
"182","2007-09-21",37.740002
"183","2007-09-24",37.360001
"184","2007-09-25",36.59
"185","2007-09-26",38.41
"186","2007-09-27",38.709999
"187","2007-09-28",38.98
"188","2007-10-01",39.82
"189","2007-10-02",39.470001
"190","2007-10-03",39.27
"191","2007-10-04",39.880001
"192","2007-10-05",39.93
"193","2007-10-08",39.98
"194","2007-10-09",40.759998
"195","2007-10-10",40.84
"196","2007-10-11",40.599998
"197","2007-10-12",40.919998
"198","2007-10-15",41.080002
"199","2007-10-16",40.419998
"200","2007-10-17",40.119999
"201","2007-10-18",40.68
"202","2007-10-19",38.950001
"203","2007-10-22",39.119999
"204","2007-10-23",40.119999
"205","2007-10-24",41.23
"206","2007-10-25",41.400002
"207","2007-10-26",41.849998
"208","2007-10-29",41.950001
"209","2007-10-30",40.93
"210","2007-10-31",41.959999
"211","2007-11-01",41.43
"212","2007-11-02",41.77
"213","2007-11-05",41.34
"214","2007-11-06",42.169998
"215","2007-11-07",41.689999
"216","2007-11-08",41.290001
"217","2007-11-09",39.299999
"218","2007-11-12",37.720001
"219","2007-11-13",38.970001
"220","2007-11-14",39.049999
"221","2007-11-15",37.709999
"222","2007-11-16",37.98
"223","2007-11-19",36.43
"224","2007-11-20",36.639999
"225","2007-11-21",35.669998
"226","2007-11-23",36.919998
"227","2007-11-26",36.259998
"228","2007-11-27",36.66
"229","2007-11-28",38.490002
"230","2007-11-29",38.810001
"231","2007-11-30",39.68
"232","2007-12-03",39.939999
"233","2007-12-04",38.720001
"234","2007-12-05",38.919998
"235","2007-12-06",39.560001
"236","2007-12-07",39.779999
"237","2007-12-10",39.450001
"238","2007-12-11",41.029999
"239","2007-12-12",42.860001
"240","2007-12-13",44.029999
"241","2007-12-14",44.330002
"242","2007-12-17",43
"243","2007-12-18",41.900002
"244","2007-12-19",41.490002
"245","2007-12-20",41.57
"246","2007-12-21",42.41
"247","2007-12-24",42.990002
"248","2007-12-26",42.259998
"249","2007-12-27",42.259998
"250","2007-12-28",42.040001
"251","2007-12-31",42.32
"252","2008-01-02",43.02
"253","2008-01-03",41.59
"254","2008-01-04",40.169998
"255","2008-01-07",39.259998
"256","2008-01-08",38.709999
"257","2008-01-09",38.299999
"258","2008-01-10",38.790001
"259","2008-01-11",37.98
"260","2008-01-14",38.369999
"261","2008-01-15",37.509998
"262","2008-01-16",35.57
"263","2008-01-17",34.400002
"264","2008-01-18",35.110001
"265","2008-01-22",33.790001
"266","2008-01-23",34.450001
"267","2008-01-24",35.130001
"268","2008-01-25",36.16
"269","2008-01-28",37.310001
"270","2008-01-29",36.77
"271","2008-01-30",36.580002
"272","2008-01-31",37.23
"273","2008-02-01",37.91
"274","2008-02-04",38.529999
"275","2008-02-05",39.950001
"276","2008-02-06",39.049999
"277","2008-02-07",39.259998
"278","2008-02-08",38.720001
"279","2008-02-11",39.950001
"280","2008-02-12",39.639999
"281","2008-02-13",40.32
"282","2008-02-14",39.860001
"283","2008-02-15",40.450001
"284","2008-02-19",40.91
"285","2008-02-20",40.779999
"286","2008-02-21",40.700001
"287","2008-02-22",40.779999
"288","2008-02-25",41.25
"289","2008-02-26",40.529999
"290","2008-02-27",40.599998
"291","2008-02-28",40.5
"292","2008-02-29",38.900002
"293","2008-03-03",39.93
"294","2008-03-04",39.860001
"295","2008-03-05",40.130001
"296","2008-03-06",38.419998
"297","2008-03-07",37.959999
"298","2008-03-10",36.549999
"299","2008-03-11",38.25
"300","2008-03-12",38.450001
"301","2008-03-13",38.450001
"302","2008-03-14",37.82
"303","2008-03-17",36.900002
"304","2008-03-18",38.349998
"305","2008-03-19",37.310001
"306","2008-03-20",37.849998
"307","2008-03-24",39.599998
"308","2008-03-25",39.669998
"309","2008-03-26",39.82
"310","2008-03-27",39.77
"311","2008-03-28",39.09
"312","2008-03-31",39.049999
"313","2008-04-01",40.959999
"314","2008-04-02",40.459999
"315","2008-04-03",40.5
"316","2008-04-04",41.759998
"317","2008-04-07",42.080002
"318","2008-04-08",42.27
"319","2008-04-09",41.740002
"320","2008-04-10",42.029999
"321","2008-04-11",40.5
"322","2008-04-14",41.580002
"323","2008-04-15",41.060001
"324","2008-04-16",42.810001
"325","2008-04-17",42.57
"326","2008-04-18",43.549999
"327","2008-04-21",44.279999
"328","2008-04-22",45.32
"329","2008-04-23",44.540001
"330","2008-04-24",44.02
"331","2008-04-25",45.310001
"332","2008-04-28",45.419998
"333","2008-04-29",44.279999
"334","2008-04-30",44.75
"335","2008-05-01",44.830002
"336","2008-05-02",45.02
"337","2008-05-05",44.98
"338","2008-05-06",45.669998
"339","2008-05-07",44.93
"340","2008-05-08",45.59
"341","2008-05-09",46.349998
"342","2008-05-12",48.130001
"343","2008-05-13",47.919998
"344","2008-05-14",47.139999
"345","2008-05-15",47.169998
"346","2008-05-16",48.400002
"347","2008-05-19",47.57
"348","2008-05-20",48.73
"349","2008-05-21",47.77
"350","2008-05-22",48.709999
"351","2008-05-23",47.48
"352","2008-05-27",47.959999
"353","2008-05-28",48.34
"354","2008-05-29",47.77
"355","2008-05-30",48.700001
"356","2008-06-02",48.330002
"357","2008-06-03",47.490002
"358","2008-06-04",47.779999
"359","2008-06-05",49.18
"360","2008-06-06",47.57
"361","2008-06-09",48.150002
"362","2008-06-10",47.709999
"363","2008-06-11",47.029999
"364","2008-06-12",47.639999
"365","2008-06-13",48.240002
"366","2008-06-16",49.639999
"367","2008-06-17",49.869999
"368","2008-06-18",49.009998
"369","2008-06-19",49.439999
"370","2008-06-20",49.59
"371","2008-06-23",50
"372","2008-06-24",48.25
"373","2008-06-25",49.720001
"374","2008-06-26",47.459999
"375","2008-06-27",46.23
"376","2008-06-30",45.66
"377","2008-07-01",45.349998
"378","2008-07-02",42.91
"379","2008-07-03",43
"380","2008-07-07",43.049999
"381","2008-07-08",43.02
"382","2008-07-09",42.84
"383","2008-07-10",44.25
"384","2008-07-11",45.07
"385","2008-07-14",45.41
"386","2008-07-15",44.540001
"387","2008-07-16",44.360001
"388","2008-07-17",43.900002
"389","2008-07-18",44.389999
"390","2008-07-21",44.52
"391","2008-07-22",39.669998
"392","2008-07-23",39.529999
"393","2008-07-24",39.130001
"394","2008-07-25",40
"395","2008-07-28",38.599998
"396","2008-07-29",38.529999
"397","2008-07-30",39.099998
"398","2008-07-31",38.529999
"399","2008-08-01",38.59
"400","2008-08-04",35.110001
"401","2008-08-05",35.509998
"402","2008-08-06",37.060001
"403","2008-08-07",36.16
"404","2008-08-08",37.810001
"405","2008-08-11",38.009998
"406","2008-08-12",38.93
"407","2008-08-13",39.650002
"408","2008-08-14",38.740002
"409","2008-08-15",38.540001
"410","2008-08-18",37.240002
"411","2008-08-19",37.150002
"412","2008-08-20",37.709999
"413","2008-08-21",37.18
"414","2008-08-22",38.09
"415","2008-08-25",37.389999
"416","2008-08-26",37
"417","2008-08-27",36.959999
"418","2008-08-28",37.450001
"419","2008-08-29",38.560001
"420","2008-09-02",38.220001
"421","2008-09-03",36.82
"422","2008-09-04",34.470001
"423","2008-09-05",35.099998
"424","2008-09-08",36.27
"425","2008-09-09",34.599998
"426","2008-09-10",35.509998
"427","2008-09-11",36.43
"428","2008-09-12",37.049999
"429","2008-09-15",34.009998
"430","2008-09-16",33.220001
"431","2008-09-17",30.959999
"432","2008-09-18",32.139999
"433","2008-09-19",33.740002
"434","2008-09-22",32.450001
"435","2008-09-23",31.75
"436","2008-09-24",32.16
"437","2008-09-25",30.629999
"438","2008-09-26",30.25
"439","2008-09-29",25.91
"440","2008-09-30",27.91
"441","2008-10-01",26.5
"442","2008-10-02",22.93
"443","2008-10-03",21.82
"444","2008-10-06",20.16
"445","2008-10-07",18.1
"446","2008-10-08",18.549999
"447","2008-10-09",18.280001
"448","2008-10-10",17.32
"449","2008-10-13",20.459999
"450","2008-10-14",19.57
"451","2008-10-15",16.99
"452","2008-10-16",18.09
"453","2008-10-17",18.809999
"454","2008-10-20",19.690001
"455","2008-10-21",14.3
"456","2008-10-22",14.26
"457","2008-10-23",14.56
"458","2008-10-24",13.61
"459","2008-10-27",11.37
"460","2008-10-28",12.02
"461","2008-10-29",13
"462","2008-10-30",13.04
"463","2008-10-31",13.86
"464","2008-11-03",14.14
"465","2008-11-04",15.35
"466","2008-11-05",14.19
"467","2008-11-06",12.99
"468","2008-11-07",14.13
"469","2008-11-10",14.42
"470","2008-11-11",13.69
"471","2008-11-12",12.2
"472","2008-11-13",13.55
"473","2008-11-14",12.91
"474","2008-11-17",12.97
"475","2008-11-18",12.64
"476","2008-11-19",11.08
"477","2008-11-20",8.46
"478","2008-11-21",7.6
"479","2008-11-24",8.7
"480","2008-11-25",9.47
"481","2008-11-26",11.04
"482","2008-11-28",11.55
"483","2008-12-01",10.06
"484","2008-12-02",10.33
"485","2008-12-03",10.6
"486","2008-12-04",11.5
"487","2008-12-05",10.92
"488","2008-12-08",12.28
"489","2008-12-09",11.88
"490","2008-12-10",11.74
"491","2008-12-11",11.12
"492","2008-12-12",11.24
"493","2008-12-15",11.47
"494","2008-12-16",12.5
"495","2008-12-17",12.68
"496","2008-12-18",12.06
"497","2008-12-19",11.98
"498","2008-12-22",11.61
"499","2008-12-23",11.49
"500","2008-12-24",11.46
"501","2008-12-26",11.72
"502","2008-12-29",11.24
"503","2008-12-30",11.7
"504","2008-12-31",12.43
"505","2009-01-02",13.09
"506","2009-01-05",13.62
"507","2009-01-06",14.24
"508","2009-01-07",14.5
"509","2009-01-08",14.48
"510","2009-01-09",14.96
"511","2009-01-12",13.62
"512","2009-01-13",13.41
"513","2009-01-14",12.8
"514","2009-01-15",12.58
"515","2009-01-16",12.06
"516","2009-01-20",11.22
"517","2009-01-21",11.87
"518","2009-01-22",11.43
"519","2009-01-23",11.92
"520","2009-01-26",11.82
"521","2009-01-27",11.85
"522","2009-01-28",12.09
"523","2009-01-29",11.55
"524","2009-01-30",10.65
"525","2009-02-02",10.46
"526","2009-02-03",9.5
"527","2009-02-04",10
"528","2009-02-05",10.42
"529","2009-02-06",11.92
"530","2009-02-09",11.97
"531","2009-02-10",11.26
"532","2009-02-11",11.29
"533","2009-02-12",11.12
"534","2009-02-13",11.01
"535","2009-02-17",10.09
"536","2009-02-18",9.62
"537","2009-02-19",9.8
"538","2009-02-20",9.93
"539","2009-02-23",9.36
"540","2009-02-24",9.54
"541","2009-02-25",8.98
"542","2009-02-26",8.68
"543","2009-02-27",8.54
"544","2009-03-02",7.72
"545","2009-03-03",7.52
"546","2009-03-04",9.22
"547","2009-03-05",8.56
"548","2009-03-06",8.36
"549","2009-03-09",8.29
"550","2009-03-10",9.63
"551","2009-03-11",10.49
"552","2009-03-12",11.25
"553","2009-03-13",10.8
"554","2009-03-16",10.59
"555","2009-03-17",11
"556","2009-03-18",11.37
"557","2009-03-19",11.63
"558","2009-03-20",11.72
"559","2009-03-23",13.47
"560","2009-03-24",13.1
"561","2009-03-25",13.19
"562","2009-03-26",14.4
"563","2009-03-27",14.4
"564","2009-03-30",13.09
"565","2009-03-31",13.37
"566","2009-04-01",14.18
"567","2009-04-02",15.62
"568","2009-04-03",16.57
"569","2009-04-06",15.96
"570","2009-04-07",15.76
"571","2009-04-08",16.370001
"572","2009-04-09",17.59
"573","2009-04-13",17.98
"574","2009-04-14",17.24
"575","2009-04-15",17.15
"576","2009-04-16",17.68
"577","2009-04-17",17.540001
"578","2009-04-20",16.299999
"579","2009-04-21",17.52
"580","2009-04-22",16.719999
"581","2009-04-23",16.58
"582","2009-04-24",18.360001
"583","2009-04-27",18.5
"584","2009-04-28",18.34
"585","2009-04-29",20.219999
"586","2009-04-30",20.84
"587","2009-05-01",21.360001
"588","2009-05-04",22
"589","2009-05-05",22.190001
"590","2009-05-06",22.07
"591","2009-05-07",20.299999
"592","2009-05-08",21.66
"593","2009-05-11",21.790001
"594","2009-05-12",20.6
"595","2009-05-13",18.790001
"596","2009-05-14",19.5
"597","2009-05-15",18.74
"598","2009-05-18",19.879999
"599","2009-05-19",20.459999
"600","2009-05-20",20.809999
"601","2009-05-21",19.5
"602","2009-05-22",19.200001
"603","2009-05-26",19.540001
"604","2009-05-27",19.18
"605","2009-05-28",19.77
"606","2009-05-29",20.51
"607","2009-06-01",21.84
"608","2009-06-02",22.040001
"609","2009-06-03",20.76
"610","2009-06-04",21.190001
"611","2009-06-05",21.209999
"612","2009-06-08",21.629999
"613","2009-06-09",23.129999
"614","2009-06-10",22.92
"615","2009-06-11",23.83
"616","2009-06-12",23.610001
"617","2009-06-15",23.24
"618","2009-06-16",22.48
"619","2009-06-17",21.959999
"620","2009-06-18",22.389999
"621","2009-06-19",22.25
"622","2009-06-22",20.370001
"623","2009-06-23",20.82
"624","2009-06-24",21.83
"625","2009-06-25",22.58
"626","2009-06-26",22.9
"627","2009-06-29",23.860001
"628","2009-06-30",23.75
"629","2009-07-01",23.77
"630","2009-07-02",22.65
"631","2009-07-06",22.059999
"632","2009-07-07",21.450001
"633","2009-07-08",20.82
"634","2009-07-09",21.139999
"635","2009-07-10",20.809999
"636","2009-07-13",20.52
"637","2009-07-14",20.950001
"638","2009-07-15",21.940001
"639","2009-07-16",22.65
"640","2009-07-17",22.639999
"641","2009-07-20",23.17
"642","2009-07-21",24.57
"643","2009-07-22",24.200001
"644","2009-07-23",25.450001
"645","2009-07-24",25.59
"646","2009-07-27",26.120001
"647","2009-07-28",24.719999
"648","2009-07-29",24.27
"649","2009-07-30",24.85
"650","2009-07-31",25.700001
"651","2009-08-03",27.110001
"652","2009-08-04",27.32
"653","2009-08-05",26.940001
"654","2009-08-06",26.299999
"655","2009-08-07",27.389999
"656","2009-08-10",27.43
"657","2009-08-11",27.24
"658","2009-08-12",27.18
"659","2009-08-13",27.34
"660","2009-08-14",26.92
"661","2009-08-17",25.120001
"662","2009-08-18",25.879999
"663","2009-08-19",25.9
"664","2009-08-20",26.129999
"665","2009-08-21",26.700001
"666","2009-08-24",26.43
"667","2009-08-25",26.5
"668","2009-08-26",26.09
"669","2009-08-27",25.389999
"670","2009-08-28",25.9
"671","2009-08-31",25.469999
"672","2009-09-01",24.459999
"673","2009-09-02",24.719999
"674","2009-09-03",25
"675","2009-09-04",24.41
"676","2009-09-08",25.290001
"677","2009-09-09",25.57
"678","2009-09-10",26.5
"679","2009-09-11",26.629999
"680","2009-09-14",26.93
"681","2009-09-15",27.09
"682","2009-09-16",27.5
"683","2009-09-17",27.4
"684","2009-09-18",26.950001
"685","2009-09-21",27.389999
"686","2009-09-22",26.91
"687","2009-09-23",25.66
"688","2009-09-24",24.790001
"689","2009-09-25",24.15
"690","2009-09-28",25.129999
"691","2009-09-29",25.440001
"692","2009-09-30",25
"693","2009-10-01",24.389999
"694","2009-10-02",23.879999
"695","2009-10-05",24.280001
"696","2009-10-06",25.030001
"697","2009-10-07",25.200001
"698","2009-10-08",25.91
"699","2009-10-09",25.459999
"700","2009-10-12",25.379999
"701","2009-10-13",25.33
"702","2009-10-14",26.48
"703","2009-10-15",26.9
"704","2009-10-16",26.41
"705","2009-10-19",27.200001
"706","2009-10-20",26.959999
"707","2009-10-21",26.34
"708","2009-10-22",27.030001
"709","2009-10-23",26.120001
"710","2009-10-26",25.959999
"711","2009-10-27",28.190001
"712","2009-10-28",26.889999
"713","2009-10-29",28.25
"714","2009-10-30",27.450001
"715","2009-11-02",27.309999
"716","2009-11-03",27.43
"717","2009-11-04",27.9
"718","2009-11-05",29.24
"719","2009-11-06",29.290001
"720","2009-11-09",30.129999
"721","2009-11-10",29.440001
"722","2009-11-11",29.25
"723","2009-11-12",28.799999
"724","2009-11-13",29.18
"725","2009-11-16",29.700001
"726","2009-11-17",29.610001
"727","2009-11-18",29.4
"728","2009-11-19",29.120001
"729","2009-11-20",29.07
"730","2009-11-23",29.65
"731","2009-11-24",29.25
"732","2009-11-25",30.129999
"733","2009-11-27",29.629999
"734","2009-11-30",29.76
"735","2009-12-01",30.76
"736","2009-12-02",31.52
"737","2009-12-03",31.48
"738","2009-12-04",30.969999
"739","2009-12-07",31.33
"740","2009-12-08",31.15
"741","2009-12-09",31.629999
"742","2009-12-10",31.809999
"743","2009-12-11",32.200001
"744","2009-12-14",32.790001
"745","2009-12-15",32.029999
"746","2009-12-16",32.900002
"747","2009-12-17",32.349998
"748","2009-12-18",32.240002
"749","2009-12-21",32.009998
"750","2009-12-22",32
"751","2009-12-23",32.59
"752","2009-12-24",33.080002
"753","2009-12-28",32.540001
"754","2009-12-29",32.18
"755","2009-12-30",32.330002
"756","2009-12-31",32.099998
"757","2010-01-04",33.259998
"758","2010-01-05",34
"759","2010-01-06",34.369999
"760","2010-01-07",34.549999
"761","2010-01-08",34.23
"762","2010-01-11",34.330002
"763","2010-01-12",33.080002
"764","2010-01-13",33.18
"765","2010-01-14",33.07
"766","2010-01-15",32.5
"767","2010-01-19",33.209999
"768","2010-01-20",32.880001
"769","2010-01-21",32.150002
"770","2010-01-22",31.76
"771","2010-01-25",31.950001
"772","2010-01-26",32
"773","2010-01-27",31.34
"774","2010-01-28",29.889999
"775","2010-01-29",29.1
"776","2010-02-01",30.049999
"777","2010-02-02",31.389999
"778","2010-02-03",31.33
"779","2010-02-04",29.780001
"780","2010-02-05",29.889999
"781","2010-02-08",29.57
"782","2010-02-09",29.92
"783","2010-02-10",29.77
"784","2010-02-11",29.98
"785","2010-02-12",29.82
"786","2010-02-16",29.98
"787","2010-02-17",30.629999
"788","2010-02-18",30.76
"789","2010-02-19",31.040001
"790","2010-02-22",31.219999
"791","2010-02-23",30.459999
"792","2010-02-24",30.969999
"793","2010-02-25",31.219999
"794","2010-02-26",31.190001
"795","2010-03-01",32.259998
"796","2010-03-02",32.740002
"797","2010-03-03",32.360001
"798","2010-03-04",31.190001
"799","2010-03-05",32.080002
"800","2010-03-08",32.080002
"801","2010-03-09",32.110001
"802","2010-03-10",32.330002
"803","2010-03-11",32.450001
"804","2010-03-12",32.810001
"805","2010-03-15",32.599998
"806","2010-03-16",32.950001
"807","2010-03-17",33.23
"808","2010-03-18",32.669998
"809","2010-03-19",31.540001
"810","2010-03-22",31.870001
"811","2010-03-23",32.009998
"812","2010-03-24",32.650002
"813","2010-03-25",31.620001
"814","2010-03-26",31.77
"815","2010-03-29",32.189999
"816","2010-03-30",32.43
"817","2010-03-31",31.85
"818","2010-04-01",32.459999
"819","2010-04-05",33.23
"820","2010-04-06",33.150002
"821","2010-04-07",32.93
"822","2010-04-08",32.889999
"823","2010-04-09",33.459999
"824","2010-04-12",33.580002
"825","2010-04-13",33.5
"826","2010-04-14",34.48
"827","2010-04-15",34.299999
"828","2010-04-16",33.900002
"829","2010-04-19",33.16
"830","2010-04-20",33.610001
"831","2010-04-21",33.169998
"832","2010-04-22",33.130001
"833","2010-04-23",34.349998
"834","2010-04-26",34.860001
"835","2010-04-27",33.34
"836","2010-04-28",32.860001
"837","2010-04-29",33.630001
"838","2010-04-30",31.99
"839","2010-05-03",31.879999
"840","2010-05-04",29.65
"841","2010-05-05",29.030001
"842","2010-05-06",27.48
"843","2010-05-07",26.77
"844","2010-05-10",28.440001
"845","2010-05-11",29.040001
"846","2010-05-12",30.26
"847","2010-05-13",29.879999
"848","2010-05-14",29.18
"849","2010-05-17",28.77
"850","2010-05-18",28.1
"851","2010-05-19",27.959999
"852","2010-05-20",26.459999
"853","2010-05-21",27.51
"854","2010-05-24",26.860001
"855","2010-05-25",27.530001
"856","2010-05-26",27.43
"857","2010-05-27",29.309999
"858","2010-05-28",28.67
"859","2010-06-01",27.41
"860","2010-06-02",28.67
"861","2010-06-03",28.52
"862","2010-06-04",27.43
"863","2010-06-07",26.15
"864","2010-06-08",26.030001
"865","2010-06-09",26.17
"866","2010-06-10",27.879999
"867","2010-06-11",27.98
"868","2010-06-14",28.26
"869","2010-06-15",28.84
"870","2010-06-16",28.24
"871","2010-06-17",27.98
"872","2010-06-18",28.82
"873","2010-06-21",28.92
"874","2010-06-22",28.58
"875","2010-06-23",28.059999
"876","2010-06-24",26.77
"877","2010-06-25",27.02
"878","2010-06-28",26.459999
"879","2010-06-29",25.190001
"880","2010-06-30",24.91
"881","2010-07-01",24.43
"882","2010-07-02",24.26
"883","2010-07-06",23.84
"884","2010-07-07",25.219999
"885","2010-07-08",25.98
"886","2010-07-09",26.35
"887","2010-07-12",26.43
"888","2010-07-13",27.120001
"889","2010-07-14",26.5
"890","2010-07-15",26.23
"891","2010-07-16",25.030001
"892","2010-07-19",25.18
"893","2010-07-20",26.450001
"894","2010-07-21",27.15
"895","2010-07-22",28.040001
"896","2010-07-23",28.370001
"897","2010-07-26",29.129999
"898","2010-07-27",29.129999
"899","2010-07-28",28.440001
"900","2010-07-29",27.950001
"901","2010-07-30",28.09
"902","2010-08-02",29.27
"903","2010-08-03",28.860001
"904","2010-08-04",29.309999
"905","2010-08-05",29.35
"906","2010-08-06",29.09
"907","2010-08-09",29.73
"908","2010-08-10",29.209999
"909","2010-08-11",27.610001
"910","2010-08-12",27.25
"911","2010-08-13",27.42
"912","2010-08-16",27.200001
"913","2010-08-17",28.27
"914","2010-08-18",27.870001
"915","2010-08-19",26.889999
"916","2010-08-20",26.27
"917","2010-08-23",25.950001
"918","2010-08-24",25
"919","2010-08-25",26.15
"920","2010-08-26",26.18
"921","2010-08-27",27
"922","2010-08-30",26.59
"923","2010-08-31",26.700001
"924","2010-09-01",28.049999
"925","2010-09-02",28.450001
"926","2010-09-03",29
"927","2010-09-07",28
"928","2010-09-08",28.57
"929","2010-09-09",28.73
"930","2010-09-10",29
"931","2010-09-13",30.51
"932","2010-09-14",31.5
"933","2010-09-15",31.23
"934","2010-09-16",32.099998
"935","2010-09-17",31.85
"936","2010-09-20",31.98
"937","2010-09-21",31.370001
"938","2010-09-22",31.75
"939","2010-09-23",31.690001
"940","2010-09-24",32.689999
"941","2010-09-27",32.610001
"942","2010-09-28",32.939999
"943","2010-09-29",32.43
"944","2010-09-30",32.099998
"945","2010-10-01",32.25
"946","2010-10-04",31.57
"947","2010-10-05",32.939999
"948","2010-10-06",33.450001
"949","2010-10-07",33.080002
"950","2010-10-08",34.16
"951","2010-10-11",33.950001
"952","2010-10-12",34.240002
"953","2010-10-13",34.32
"954","2010-10-14",33.93
"955","2010-10-15",34.040001
"956","2010-10-18",34.18
"957","2010-10-19",32.720001
"958","2010-10-20",33.950001
"959","2010-10-21",34.029999
"960","2010-10-22",33.75
"961","2010-10-25",34.970001
"962","2010-10-26",35.639999
"963","2010-10-27",35.529999
"964","2010-10-28",35.490002
"965","2010-10-29",35.650002
"966","2010-11-01",35.900002
