"","date","PIPR"
"89","2007-05-10",61.959999
"90","2007-05-11",63.029999
"91","2007-05-14",62.540001
"92","2007-05-15",61.09
"93","2007-05-16",62.889999
"94","2007-05-17",61.759998
"95","2007-05-18",63.25
"96","2007-05-21",64.519997
"97","2007-05-22",64.989998
"98","2007-05-23",64.949997
"99","2007-05-24",62.650002
"100","2007-05-25",62.459999
"101","2007-05-29",63.790001
"102","2007-05-30",63.310001
"103","2007-05-31",66.900002
"104","2007-06-01",66.620003
"105","2007-06-04",66.099998
"106","2007-06-05",65.379997
"107","2007-06-06",63.5
"108","2007-06-07",60.700001
"109","2007-06-08",61.57
"110","2007-06-11",61.599998
"111","2007-06-12",60.169998
"112","2007-06-13",61.049999
"113","2007-06-14",61.02
"114","2007-06-15",61.790001
"115","2007-06-18",61.68
"116","2007-06-19",61.139999
"117","2007-06-20",60.450001
"118","2007-06-21",60.099998
"119","2007-06-22",57.959999
"120","2007-06-25",57.169998
"121","2007-06-26",56.220001
"122","2007-06-27",57.790001
"123","2007-06-28",57.150002
"124","2007-06-29",55.73
"125","2007-07-02",56.41
"126","2007-07-03",58.84
"127","2007-07-05",56.759998
"128","2007-07-06",56.77
"129","2007-07-09",55.959999
"130","2007-07-10",55
"131","2007-07-11",53.919998
"132","2007-07-12",54.5
"133","2007-07-13",54.32
"134","2007-07-16",52.650002
"135","2007-07-17",54.869999
"136","2007-07-18",51.18
"137","2007-07-19",52.779999
"138","2007-07-20",50.82
"139","2007-07-23",50.580002
"140","2007-07-24",48.66
"141","2007-07-25",48.810001
"142","2007-07-26",47.580002
"143","2007-07-27",47.099998
"144","2007-07-30",49.049999
"145","2007-07-31",47.919998
"146","2007-08-01",47.240002
"147","2007-08-02",47.75
"148","2007-08-03",45.939999
"149","2007-08-06",49.889999
"150","2007-08-07",54.900002
"151","2007-08-08",53.380001
"152","2007-08-09",54.459999
"153","2007-08-10",51.25
"154","2007-08-13",48.5
"155","2007-08-14",46.91
"156","2007-08-15",46.630001
"157","2007-08-16",47.57
"158","2007-08-17",51.98
"159","2007-08-20",51.09
"160","2007-08-21",53.400002
"161","2007-08-22",52.720001
"162","2007-08-23",51.82
"163","2007-08-24",53.560001
"164","2007-08-27",52.639999
"165","2007-08-28",50.200001
"166","2007-08-29",52.700001
"167","2007-08-30",51.16
"168","2007-08-31",51.360001
"169","2007-09-04",52.91
"170","2007-09-05",52.009998
"171","2007-09-06",50.799999
"172","2007-09-07",48.240002
"173","2007-09-10",47.959999
"174","2007-09-11",47.82
"175","2007-09-12",47.400002
"176","2007-09-13",48.27
"177","2007-09-14",48.27
"178","2007-09-17",48.07
"179","2007-09-18",52.330002
"180","2007-09-19",54.779999
"181","2007-09-20",54.549999
"182","2007-09-21",55.66
"183","2007-09-24",55.07
"184","2007-09-25",53.98
"185","2007-09-26",54.82
"186","2007-09-27",54.220001
"187","2007-09-28",53.599998
"188","2007-10-01",55.950001
"189","2007-10-02",57.220001
"190","2007-10-03",56.799999
"191","2007-10-04",56.889999
"192","2007-10-05",57.799999
"193","2007-10-08",57.049999
"194","2007-10-09",57.889999
"195","2007-10-10",57.700001
"196","2007-10-11",56.950001
"197","2007-10-12",56.98
"198","2007-10-15",53.900002
"199","2007-10-16",52.330002
"200","2007-10-17",49.599998
"201","2007-10-18",48.700001
"202","2007-10-19",46.650002
"203","2007-10-22",48.040001
"204","2007-10-23",48.599998
"205","2007-10-24",47.580002
"206","2007-10-25",47.32
"207","2007-10-26",48.939999
"208","2007-10-29",49.720001
"209","2007-10-30",50.080002
"210","2007-10-31",51.400002
"211","2007-11-01",48
"212","2007-11-02",46.040001
"213","2007-11-05",45.650002
"214","2007-11-06",45.450001
"215","2007-11-07",42.360001
"216","2007-11-08",43.200001
"217","2007-11-09",43.830002
"218","2007-11-12",43.889999
"219","2007-11-13",46.369999
"220","2007-11-14",45.810001
"221","2007-11-15",44.709999
"222","2007-11-16",44.470001
"223","2007-11-19",44.150002
"224","2007-11-20",45.169998
"225","2007-11-21",45.23
"226","2007-11-23",46.900002
"227","2007-11-26",45.380001
"228","2007-11-27",46.880001
"229","2007-11-28",49.73
"230","2007-11-29",45.299999
"231","2007-11-30",46.32
"232","2007-12-03",45.34
"233","2007-12-04",45.049999
"234","2007-12-05",46.209999
"235","2007-12-06",48.470001
"236","2007-12-07",47.220001
"237","2007-12-10",48.900002
"238","2007-12-11",45.279999
"239","2007-12-12",46.049999
"240","2007-12-13",46.490002
"241","2007-12-14",46.02
"242","2007-12-17",45.18
"243","2007-12-18",45.91
"244","2007-12-19",46.380001
"245","2007-12-20",46.48
"246","2007-12-21",48.990002
"247","2007-12-24",49.25
"248","2007-12-26",49.580002
"249","2007-12-27",45.75
"250","2007-12-28",45.950001
"251","2007-12-31",46.32
"252","2008-01-02",45.110001
"253","2008-01-03",44.77
"254","2008-01-04",41.950001
"255","2008-01-07",41.360001
"256","2008-01-08",39.27
"257","2008-01-09",40.099998
"258","2008-01-10",41.810001
"259","2008-01-11",41.360001
"260","2008-01-14",41.66
"261","2008-01-15",40.099998
"262","2008-01-16",40.48
"263","2008-01-17",38.779999
"264","2008-01-18",38.799999
"265","2008-01-22",40.43
"266","2008-01-23",46.32
"267","2008-01-24",45.689999
"268","2008-01-25",44.549999
"269","2008-01-28",46.73
"270","2008-01-29",46.759998
"271","2008-01-30",46.099998
"272","2008-01-31",47.400002
"273","2008-02-01",49
"274","2008-02-04",46.830002
"275","2008-02-05",44.330002
"276","2008-02-06",43.57
"277","2008-02-07",44.869999
"278","2008-02-08",43.580002
"279","2008-02-11",43.919998
"280","2008-02-12",43.82
"281","2008-02-13",43.689999
"282","2008-02-14",42.380001
"283","2008-02-15",41.09
"284","2008-02-19",40.049999
"285","2008-02-20",43.060001
"286","2008-02-21",41.450001
"287","2008-02-22",41.919998
"288","2008-02-25",42.5
"289","2008-02-26",43.330002
"290","2008-02-27",43.060001
"291","2008-02-28",41.549999
"292","2008-02-29",38.73
"293","2008-03-03",38.689999
"294","2008-03-04",37.790001
"295","2008-03-05",37.709999
"296","2008-03-06",34.75
"297","2008-03-07",34.790001
"298","2008-03-10",32.709999
"299","2008-03-11",38.759998
"300","2008-03-12",37.650002
"301","2008-03-13",37.93
"302","2008-03-14",36.389999
"303","2008-03-17",36.119999
"304","2008-03-18",40.77
"305","2008-03-19",38.240002
"306","2008-03-20",41.950001
"307","2008-03-24",42.07
"308","2008-03-25",38.880001
"309","2008-03-26",37.34
"310","2008-03-27",35.5
"311","2008-03-28",33.41
"312","2008-03-31",33.959999
"313","2008-04-01",37.990002
"314","2008-04-02",36.639999
"315","2008-04-03",37.32
"316","2008-04-04",36.299999
"317","2008-04-07",37.049999
"318","2008-04-08",36.619999
"319","2008-04-09",35
"320","2008-04-10",35.139999
"321","2008-04-11",34.599998
"322","2008-04-14",34.169998
"323","2008-04-15",34.959999
"324","2008-04-16",37
"325","2008-04-17",35.619999
"326","2008-04-18",36.310001
"327","2008-04-21",35.139999
"328","2008-04-22",34.27
"329","2008-04-23",34.669998
"330","2008-04-24",37.599998
"331","2008-04-25",37.959999
"332","2008-04-28",37.889999
"333","2008-04-29",38.049999
"334","2008-04-30",37.259998
"335","2008-05-01",39.700001
"336","2008-05-02",38.52
"337","2008-05-05",38.66
"338","2008-05-06",38.939999
"339","2008-05-07",37.630001
"340","2008-05-08",38.549999
"341","2008-05-09",39.66
"342","2008-05-12",41.27
"343","2008-05-13",40.509998
"344","2008-05-14",40.41
"345","2008-05-15",41.5
"346","2008-05-16",40.66
"347","2008-05-19",39.630001
"348","2008-05-20",38.900002
"349","2008-05-21",37.98
"350","2008-05-22",38.23
"351","2008-05-23",38.09
"352","2008-05-27",39.259998
"353","2008-05-28",39.290001
"354","2008-05-29",38.639999
"355","2008-05-30",38
"356","2008-06-02",37.68
"357","2008-06-03",37.84
"358","2008-06-04",37.459999
"359","2008-06-05",38.98
"360","2008-06-06",36.57
"361","2008-06-09",35.990002
"362","2008-06-10",37.119999
"363","2008-06-11",35.119999
"364","2008-06-12",35.779999
"365","2008-06-13",39.540001
"366","2008-06-16",40.779999
"367","2008-06-17",37.540001
"368","2008-06-18",35.27
"369","2008-06-19",34.389999
"370","2008-06-20",33.259998
"371","2008-06-23",31.780001
"372","2008-06-24",32.419998
"373","2008-06-25",32.639999
"374","2008-06-26",30.559999
"375","2008-06-27",30.09
"376","2008-06-30",29.33
"377","2008-07-01",28.85
"378","2008-07-02",27.92
"379","2008-07-03",28
"380","2008-07-07",26.129999
"381","2008-07-08",28.57
"382","2008-07-09",27.719999
"383","2008-07-10",28.129999
"384","2008-07-11",28.83
"385","2008-07-14",26.889999
"386","2008-07-15",25.940001
"387","2008-07-16",28.299999
"388","2008-07-17",32.450001
"389","2008-07-18",31.74
"390","2008-07-21",30.6
"391","2008-07-22",34.93
"392","2008-07-23",35.279999
"393","2008-07-24",34.060001
"394","2008-07-25",34.779999
"395","2008-07-28",32.450001
"396","2008-07-29",36.09
"397","2008-07-30",36.209999
"398","2008-07-31",35.5
"399","2008-08-01",34.200001
"400","2008-08-04",32.91
"401","2008-08-05",35.169998
"402","2008-08-06",35.439999
"403","2008-08-07",33.32
"404","2008-08-08",35.220001
"405","2008-08-11",37.889999
"406","2008-08-12",35.080002
"407","2008-08-13",33.919998
"408","2008-08-14",35.27
"409","2008-08-15",35.400002
"410","2008-08-18",34.200001
"411","2008-08-19",32.73
"412","2008-08-20",31.99
"413","2008-08-21",31.82
"414","2008-08-22",33.889999
"415","2008-08-25",34.240002
"416","2008-08-26",34.700001
"417","2008-08-27",35.650002
"418","2008-08-28",37.860001
"419","2008-08-29",38.009998
"420","2008-09-02",39.240002
"421","2008-09-03",40.02
"422","2008-09-04",36.77
"423","2008-09-05",37.189999
"424","2008-09-08",39.18
"425","2008-09-09",36.099998
"426","2008-09-10",37.310001
"427","2008-09-11",35.93
"428","2008-09-12",35.43
"429","2008-09-15",32.599998
"430","2008-09-16",35.849998
"431","2008-09-17",33.73
"432","2008-09-18",35.450001
"433","2008-09-19",43.5
"434","2008-09-22",37.77
"435","2008-09-23",41.34
"436","2008-09-24",39.400002
"437","2008-09-25",41.189999
"438","2008-09-26",42.099998
"439","2008-09-29",37.400002
"440","2008-09-30",43.25
"441","2008-10-01",42.919998
"442","2008-10-02",42.169998
"443","2008-10-03",37.360001
"444","2008-10-06",39.48
"445","2008-10-07",35.470001
"446","2008-10-08",30
"447","2008-10-09",25.059999
"448","2008-10-10",26.43
"449","2008-10-13",32.470001
"450","2008-10-14",33.939999
"451","2008-10-15",27.110001
"452","2008-10-16",31.67
"453","2008-10-17",31.76
"454","2008-10-20",31.969999
"455","2008-10-21",32.549999
"456","2008-10-22",30.76
"457","2008-10-23",32.380001
"458","2008-10-24",32.25
"459","2008-10-27",31.940001
"460","2008-10-28",36.619999
"461","2008-10-29",36.68
"462","2008-10-30",38.27
"463","2008-10-31",39.450001
"464","2008-11-03",39.509998
"465","2008-11-04",40.560001
"466","2008-11-05",38.200001
"467","2008-11-06",37.189999
"468","2008-11-07",38.93
"469","2008-11-10",34.259998
"470","2008-11-11",32.810001
"471","2008-11-12",31.93
"472","2008-11-13",35.599998
"473","2008-11-14",31.030001
"474","2008-11-17",30.870001
"475","2008-11-18",30.209999
"476","2008-11-19",26.459999
"477","2008-11-20",26.49
"478","2008-11-21",27.75
"479","2008-11-24",35.389999
"480","2008-11-25",35.209999
"481","2008-11-26",37.080002
"482","2008-11-28",37.889999
"483","2008-12-01",31.76
"484","2008-12-02",35.279999
"485","2008-12-03",35.110001
"486","2008-12-04",33.91
"487","2008-12-05",34.639999
"488","2008-12-08",35.290001
"489","2008-12-09",32.549999
"490","2008-12-10",34.470001
"491","2008-12-11",30.75
"492","2008-12-12",32.799999
"493","2008-12-15",30.58
"494","2008-12-16",35.669998
"495","2008-12-17",35.150002
"496","2008-12-18",35.25
"497","2008-12-19",36.93
"498","2008-12-22",36.259998
"499","2008-12-23",35.810001
"500","2008-12-24",37.189999
"501","2008-12-26",37.639999
"502","2008-12-29",36.509998
"503","2008-12-30",39.400002
"504","2008-12-31",39.759998
"505","2009-01-02",37.889999
"506","2009-01-05",38.189999
"507","2009-01-06",37.970001
"508","2009-01-07",34.689999
"509","2009-01-08",34.029999
"510","2009-01-09",32.439999
"511","2009-01-12",31.65
"512","2009-01-13",31.98
"513","2009-01-14",29.790001
"514","2009-01-15",29.610001
"515","2009-01-16",29.48
"516","2009-01-20",25.84
"517","2009-01-21",28.540001
"518","2009-01-22",27.02
"519","2009-01-23",27.889999
"520","2009-01-26",27.530001
"521","2009-01-27",28.73
"522","2009-01-28",31.66
"523","2009-01-29",29.26
"524","2009-01-30",28.709999
"525","2009-02-02",26.75
"526","2009-02-03",27.84
"527","2009-02-04",29.639999
"528","2009-02-05",31.290001
"529","2009-02-06",32.509998
"530","2009-02-09",31.709999
"531","2009-02-10",29.09
"532","2009-02-11",29.85
"533","2009-02-12",30.030001
"534","2009-02-13",29.1
"535","2009-02-17",27.889999
"536","2009-02-18",27.18
"537","2009-02-19",25.84
"538","2009-02-20",26.860001
"539","2009-02-23",24.440001
"540","2009-02-24",26.57
"541","2009-02-25",24.48
"542","2009-02-26",22.790001
"543","2009-02-27",21.99
"544","2009-03-02",20.780001
"545","2009-03-03",20.32
"546","2009-03-04",20.610001
"547","2009-03-05",19.1
"548","2009-03-06",19.299999
"549","2009-03-09",18.73
"550","2009-03-10",21.93
"551","2009-03-11",21.66
"552","2009-03-12",23.790001
"553","2009-03-13",23.860001
"554","2009-03-16",22.790001
"555","2009-03-17",24.360001
"556","2009-03-18",27.01
"557","2009-03-19",26.549999
"558","2009-03-20",25.690001
"559","2009-03-23",29.75
"560","2009-03-24",26.4
"561","2009-03-25",28.290001
"562","2009-03-26",28.67
"563","2009-03-27",26.58
"564","2009-03-30",24.75
"565","2009-03-31",25.790001
"566","2009-04-01",26.34
"567","2009-04-02",27.82
"568","2009-04-03",27.9
"569","2009-04-06",26.6
"570","2009-04-07",25.540001
"571","2009-04-08",25.620001
"572","2009-04-09",28.860001
"573","2009-04-13",29.290001
"574","2009-04-14",27.08
"575","2009-04-15",32.150002
"576","2009-04-16",34.560001
"577","2009-04-17",34.330002
"578","2009-04-20",31.620001
"579","2009-04-21",35.23
"580","2009-04-22",34.82
"581","2009-04-23",34.939999
"582","2009-04-24",35.540001
"583","2009-04-27",33.990002
"584","2009-04-28",34.759998
"585","2009-04-29",36.080002
"586","2009-04-30",34.669998
"587","2009-05-01",34.75
"588","2009-05-04",37.060001
"589","2009-05-05",37.16
"590","2009-05-06",37.57
"591","2009-05-07",34.810001
"592","2009-05-08",38.25
"593","2009-05-11",34.150002
"594","2009-05-12",33.630001
"595","2009-05-13",30.16
"596","2009-05-14",30.610001
"597","2009-05-15",30.389999
"598","2009-05-18",32.400002
"599","2009-05-19",30.559999
"600","2009-05-20",30.1
"601","2009-05-21",29.74
"602","2009-05-22",29.049999
"603","2009-05-26",35.189999
"604","2009-05-27",33.91
"605","2009-05-28",34.91
"606","2009-05-29",36.07
"607","2009-06-01",38.029999
"608","2009-06-02",40.290001
"609","2009-06-03",39.860001
"610","2009-06-04",40.66
"611","2009-06-05",39.830002
"612","2009-06-08",38.830002
"613","2009-06-09",39.470001
"614","2009-06-10",38.450001
"615","2009-06-11",39.610001
"616","2009-06-12",39.880001
"617","2009-06-15",39.610001
"618","2009-06-16",38.75
"619","2009-06-17",37.34
"620","2009-06-18",38.700001
"621","2009-06-19",39.610001
"622","2009-06-22",37.939999
"623","2009-06-23",37.880001
"624","2009-06-24",38
"625","2009-06-25",41
"626","2009-06-26",43.490002
"627","2009-06-29",44.740002
"628","2009-06-30",43.669998
"629","2009-07-01",44.720001
"630","2009-07-02",43.299999
"631","2009-07-06",43.27
"632","2009-07-07",42.330002
"633","2009-07-08",40.259998
"634","2009-07-09",41.830002
"635","2009-07-10",42.540001
"636","2009-07-13",44.209999
"637","2009-07-14",44.119999
"638","2009-07-15",43.689999
"639","2009-07-16",43.34
"640","2009-07-17",42.73
"641","2009-07-20",44.139999
"642","2009-07-21",44.330002
"643","2009-07-22",42.880001
"644","2009-07-23",43.790001
"645","2009-07-24",44.360001
"646","2009-07-27",45.59
"647","2009-07-28",46.029999
"648","2009-07-29",45.939999
"649","2009-07-30",46.48
"650","2009-07-31",45.860001
"651","2009-08-03",45.5
"652","2009-08-04",46.91
"653","2009-08-05",46.619999
"654","2009-08-06",47.5
"655","2009-08-07",48.130001
"656","2009-08-10",46.650002
"657","2009-08-11",46.299999
"658","2009-08-12",49.130001
"659","2009-08-13",49.610001
"660","2009-08-14",47.580002
"661","2009-08-17",44.419998
"662","2009-08-18",45.360001
"663","2009-08-19",46.720001
"664","2009-08-20",47.470001
"665","2009-08-21",48.34
"666","2009-08-24",49.689999
"667","2009-08-25",50.5
"668","2009-08-26",50.650002
"669","2009-08-27",50.119999
"670","2009-08-28",49.66
"671","2009-08-31",50.68
"672","2009-09-01",47.830002
"673","2009-09-02",46.959999
"674","2009-09-03",47.869999
"675","2009-09-04",47.990002
"676","2009-09-08",48.110001
"677","2009-09-09",48.5
"678","2009-09-10",48.779999
"679","2009-09-11",47.599998
"680","2009-09-14",47.93
"681","2009-09-15",48.610001
"682","2009-09-16",49.200001
"683","2009-09-17",49.599998
"684","2009-09-18",49.189999
"685","2009-09-21",48.34
"686","2009-09-22",50.759998
"687","2009-09-23",50.27
"688","2009-09-24",48.200001
"689","2009-09-25",47.040001
"690","2009-09-28",49.279999
"691","2009-09-29",49.029999
"692","2009-09-30",47.720001
"693","2009-10-01",46.450001
"694","2009-10-02",47.630001
"695","2009-10-05",48.490002
"696","2009-10-06",49.610001
"697","2009-10-07",49.740002
"698","2009-10-08",52.09
"699","2009-10-09",53.259998
"700","2009-10-12",53.43
"701","2009-10-13",53.209999
"702","2009-10-14",57.450001
"703","2009-10-15",57.400002
"704","2009-10-16",55.77
"705","2009-10-19",56.369999
"706","2009-10-20",54.880001
"707","2009-10-21",53.880001
"708","2009-10-22",52.59
"709","2009-10-23",51.360001
"710","2009-10-26",51.439999
"711","2009-10-27",49.599998
"712","2009-10-28",47.529999
"713","2009-10-29",48.560001
"714","2009-10-30",46.389999
"715","2009-11-02",46.509998
"716","2009-11-03",47.509998
"717","2009-11-04",45.560001
"718","2009-11-05",45.439999
"719","2009-11-06",46.16
"720","2009-11-09",46.639999
"721","2009-11-10",46.619999
"722","2009-11-11",48.220001
"723","2009-11-12",46.34
"724","2009-11-13",45.880001
"725","2009-11-16",46.540001
"726","2009-11-17",46.060001
"727","2009-11-18",45.720001
"728","2009-11-19",44.900002
"729","2009-11-20",44.68
"730","2009-11-23",45.73
"731","2009-11-24",45.59
"732","2009-11-25",45.73
"733","2009-11-27",43.810001
"734","2009-11-30",43.349998
"735","2009-12-01",44.040001
"736","2009-12-02",45.490002
"737","2009-12-03",45.220001
"738","2009-12-04",46.150002
"739","2009-12-07",46.150002
"740","2009-12-08",46
"741","2009-12-09",47.32
"742","2009-12-10",46.740002
"743","2009-12-11",45.48
"744","2009-12-14",46.220001
"745","2009-12-15",46.049999
"746","2009-12-16",47.200001
"747","2009-12-17",47.09
"748","2009-12-18",46.73
"749","2009-12-21",49.689999
"750","2009-12-22",49.98
"751","2009-12-23",50.849998
"752","2009-12-24",50.98
"753","2009-12-28",50.509998
"754","2009-12-29",50.32
"755","2009-12-30",50.889999
"756","2009-12-31",50.610001
"757","2010-01-04",51.919998
"758","2010-01-05",51.790001
"759","2010-01-06",51.040001
"760","2010-01-07",51.77
"761","2010-01-08",51.700001
"762","2010-01-11",50.509998
"763","2010-01-12",50.43
"764","2010-01-13",51.099998
"765","2010-01-14",51.299999
"766","2010-01-15",49.189999
"767","2010-01-19",49.849998
"768","2010-01-20",49.169998
"769","2010-01-21",48
"770","2010-01-22",46.200001
"771","2010-01-25",47.610001
"772","2010-01-26",48.139999
"773","2010-01-27",49.779999
"774","2010-01-28",49.560001
"775","2010-01-29",48.580002
"776","2010-02-01",47.419998
"777","2010-02-02",47.400002
"778","2010-02-03",46.82
"779","2010-02-04",43.830002
"780","2010-02-05",44.099998
"781","2010-02-08",43.549999
"782","2010-02-09",43.759998
"783","2010-02-10",44.700001
"784","2010-02-11",44.880001
"785","2010-02-12",44.32
"786","2010-02-16",44.48
"787","2010-02-17",44.599998
"788","2010-02-18",44.59
"789","2010-02-19",44.779999
"790","2010-02-22",44.279999
"791","2010-02-23",44.290001
"792","2010-02-24",44.310001
"793","2010-02-25",43.610001
"794","2010-02-26",43.290001
"795","2010-03-01",44.080002
"796","2010-03-02",43.529999
"797","2010-03-03",43.810001
"798","2010-03-04",43.779999
"799","2010-03-05",44.790001
"800","2010-03-08",45.009998
"801","2010-03-09",45.240002
"802","2010-03-10",46.389999
"803","2010-03-11",46.709999
"804","2010-03-12",46.439999
"805","2010-03-15",45.400002
"806","2010-03-16",44.919998
"807","2010-03-17",46.040001
"808","2010-03-18",44.900002
"809","2010-03-19",44.02
"810","2010-03-22",42.34
"811","2010-03-23",41.540001
"812","2010-03-24",41.110001
"813","2010-03-25",40.810001
"814","2010-03-26",40.48
"815","2010-03-29",40.34
"816","2010-03-30",40.41
"817","2010-03-31",40.299999
"818","2010-04-01",39.889999
"819","2010-04-05",41.02
"820","2010-04-06",42.029999
"821","2010-04-07",42.669998
"822","2010-04-08",42.650002
"823","2010-04-09",42.380001
"824","2010-04-12",42.299999
"825","2010-04-13",42.110001
"826","2010-04-14",42.689999
"827","2010-04-15",43.830002
"828","2010-04-16",43.040001
"829","2010-04-19",43.650002
"830","2010-04-20",43.68
"831","2010-04-21",39.630001
"832","2010-04-22",38.580002
"833","2010-04-23",38.830002
"834","2010-04-26",38.669998
"835","2010-04-27",38.580002
"836","2010-04-28",38.049999
"837","2010-04-29",40.029999
"838","2010-04-30",39.360001
"839","2010-05-03",39.16
"840","2010-05-04",38.59
"841","2010-05-05",38.16
"842","2010-05-06",36.759998
"843","2010-05-07",35.700001
"844","2010-05-10",37.380001
"845","2010-05-11",37.16
"846","2010-05-12",38.16
"847","2010-05-13",38.119999
"848","2010-05-14",36.75
"849","2010-05-17",37.049999
"850","2010-05-18",36.5
"851","2010-05-19",36.029999
"852","2010-05-20",33.209999
"853","2010-05-21",33.380001
"854","2010-05-24",32.27
"855","2010-05-25",32.279999
"856","2010-05-26",32.209999
"857","2010-05-27",33.439999
"858","2010-05-28",33.110001
"859","2010-06-01",32.029999
"860","2010-06-02",33.5
"861","2010-06-03",33.529999
"862","2010-06-04",32.09
"863","2010-06-07",31.629999
"864","2010-06-08",31.360001
"865","2010-06-09",31.450001
"866","2010-06-10",32.66
"867","2010-06-11",33.09
"868","2010-06-14",32.900002
"869","2010-06-15",34.41
"870","2010-06-16",34.709999
"871","2010-06-17",34.459999
"872","2010-06-18",34.549999
"873","2010-06-21",33.830002
"874","2010-06-22",33.900002
"875","2010-06-23",33.849998
"876","2010-06-24",33.950001
"877","2010-06-25",34.810001
"878","2010-06-28",34.869999
"879","2010-06-29",32.59
"880","2010-06-30",32.220001
"881","2010-07-01",30.889999
"882","2010-07-02",30.1
"883","2010-07-06",29.49
"884","2010-07-07",30.15
"885","2010-07-08",30.35
"886","2010-07-09",30.82
"887","2010-07-12",29.92
"888","2010-07-13",31.6
"889","2010-07-14",30.93
"890","2010-07-15",30.92
"891","2010-07-16",29.709999
"892","2010-07-19",29.889999
"893","2010-07-20",30.219999
"894","2010-07-21",28.4
"895","2010-07-22",28.09
"896","2010-07-23",29.6
"897","2010-07-26",31.639999
"898","2010-07-27",32.040001
"899","2010-07-28",31.33
"900","2010-07-29",31.780001
"901","2010-07-30",31.190001
"902","2010-08-02",31.799999
"903","2010-08-03",31.059999
"904","2010-08-04",31.360001
"905","2010-08-05",31.389999
"906","2010-08-06",31.059999
"907","2010-08-09",31.379999
"908","2010-08-10",30.18
"909","2010-08-11",28.32
"910","2010-08-12",28.110001
"911","2010-08-13",27.809999
"912","2010-08-16",28
"913","2010-08-17",28.780001
"914","2010-08-18",28.73
"915","2010-08-19",28.27
"916","2010-08-20",28.24
"917","2010-08-23",28.120001
"918","2010-08-24",27.07
"919","2010-08-25",27.59
"920","2010-08-26",27.65
"921","2010-08-27",28.790001
"922","2010-08-30",27.549999
"923","2010-08-31",27.620001
"924","2010-09-01",29.200001
"925","2010-09-02",28.92
"926","2010-09-03",29.860001
"927","2010-09-07",28.629999
"928","2010-09-08",28.73
"929","2010-09-09",28.74
"930","2010-09-10",28.809999
"931","2010-09-13",31.17
"932","2010-09-14",30.49
"933","2010-09-15",30.379999
"934","2010-09-16",30.139999
"935","2010-09-17",29.23
"936","2010-09-20",29.959999
"937","2010-09-21",29.23
"938","2010-09-22",28.709999
"939","2010-09-23",28.950001
"940","2010-09-24",29.809999
"941","2010-09-27",28.98
"942","2010-09-28",29.200001
"943","2010-09-29",29.26
"944","2010-09-30",29.129999
"945","2010-10-01",29.389999
"946","2010-10-04",28.59
"947","2010-10-05",29.84
"948","2010-10-06",28.91
"949","2010-10-07",28.639999
"950","2010-10-08",28.82
"951","2010-10-11",29.059999
"952","2010-10-12",29.09
"953","2010-10-13",29.84
"954","2010-10-14",30.6
