"","date","BK"
"83","2007-05-02",43.332626
"84","2007-05-03",43.650627
"85","2007-05-04",43.746025
"86","2007-05-07",43.883823
"87","2007-05-08",43.576427
"88","2007-05-09",43.735424
"89","2007-05-10",43.237228
"90","2007-05-11",43.608227
"91","2007-05-14",43.173626
"92","2007-05-15",43.173626
"93","2007-05-16",43.682426
"94","2007-05-17",43.194828
"95","2007-05-18",42.717831
"96","2007-05-21",42.51643
"97","2007-05-22",42.717831
"98","2007-05-23",42.59063
"99","2007-05-24",42.230232
"100","2007-05-25",42.103031
"101","2007-05-29",42.081833
"102","2007-05-30",42.845028
"103","2007-05-31",42.993427
"104","2007-06-01",42.876827
"105","2007-06-04",42.70723
"106","2007-06-05",42.262032
"107","2007-06-06",41.732033
"108","2007-06-07",40.778038
"109","2007-06-08",41.997032
"110","2007-06-11",42.484631
"111","2007-06-12",42.060631
"112","2007-06-13",43.968624
"113","2007-06-14",44.138222
"114","2007-06-15",44.668221
"115","2007-06-18",44.55162
"116","2007-06-19",44.572823
"117","2007-06-20",43.650627
"118","2007-06-21",43.830826
"119","2007-06-22",43.014629
"120","2007-06-25",42.876827
"121","2007-06-26",43.088829
"122","2007-06-27",43.799026
"123","2007-06-28",44.424423
"124","2007-06-29",43.926224
"125","2007-07-02",44.25
"126","2007-07-03",44.299999
"127","2007-07-05",44.549999
"128","2007-07-06",45.200001
"129","2007-07-09",45.080002
"130","2007-07-10",44.290001
"131","2007-07-11",44.5
"132","2007-07-12",45.860001
"133","2007-07-13",46.139999
"134","2007-07-16",45.860001
"135","2007-07-17",46.720001
"136","2007-07-18",46.130001
"137","2007-07-19",45.200001
"138","2007-07-20",44.66
"139","2007-07-23",44.59
"140","2007-07-24",42.93
"141","2007-07-25",43.540001
"142","2007-07-26",42.799999
"143","2007-07-27",42.360001
"144","2007-07-30",43.299999
"145","2007-07-31",42.549999
"146","2007-08-01",41.959999
"147","2007-08-02",42.439999
"148","2007-08-03",40.650002
"149","2007-08-06",43.369999
"150","2007-08-07",44.450001
"151","2007-08-08",44.970001
"152","2007-08-09",43.439999
"153","2007-08-10",42.330002
"154","2007-08-13",41.959999
"155","2007-08-14",40.25
"156","2007-08-15",39.790001
"157","2007-08-16",41.740002
"158","2007-08-17",43.439999
"159","2007-08-20",42.57
"160","2007-08-21",42.34
"161","2007-08-22",42.009998
"162","2007-08-23",41.849998
"163","2007-08-24",42.119999
"164","2007-08-27",41.919998
"165","2007-08-28",39.700001
"166","2007-08-29",39.98
"167","2007-08-30",39.790001
"168","2007-08-31",40.43
"169","2007-09-04",41.299999
"170","2007-09-05",40.599998
"171","2007-09-06",40.209999
"172","2007-09-07",39.720001
"173","2007-09-10",39.52
"174","2007-09-11",40.459999
"175","2007-09-12",41
"176","2007-09-13",42.580002
"177","2007-09-14",42.549999
"178","2007-09-17",42.450001
"179","2007-09-18",44.290001
"180","2007-09-19",44.75
"181","2007-09-20",43.549999
"182","2007-09-21",43.919998
"183","2007-09-24",43.41
"184","2007-09-25",42.900002
"185","2007-09-26",43.439999
"186","2007-09-27",44.27
"187","2007-09-28",44.139999
"188","2007-10-01",44.93
"189","2007-10-02",44.860001
"190","2007-10-03",44.400002
"191","2007-10-04",44.209999
"192","2007-10-05",44.790001
"193","2007-10-08",44.919998
"194","2007-10-09",45.029999
"195","2007-10-10",44.939999
"196","2007-10-11",44.939999
"197","2007-10-12",45.66
"198","2007-10-15",44.23
"199","2007-10-16",44.349998
"200","2007-10-17",43.959999
"201","2007-10-18",45.82
"202","2007-10-19",45.59
"203","2007-10-22",46.220001
"204","2007-10-23",47.470001
"205","2007-10-24",46.889999
"206","2007-10-25",47.91
"207","2007-10-26",48.299999
"208","2007-10-29",47.990002
"209","2007-10-30",47.98
"210","2007-10-31",48.849998
"211","2007-11-01",46.990002
"212","2007-11-02",47.200001
"213","2007-11-05",47.419998
"214","2007-11-06",48.279999
"215","2007-11-07",45.77
"216","2007-11-08",46
"217","2007-11-09",44.84
"218","2007-11-12",46.169998
"219","2007-11-13",47.290001
"220","2007-11-14",46.889999
"221","2007-11-15",45.73
"222","2007-11-16",46.790001
"223","2007-11-19",46.240002
"224","2007-11-20",45.900002
"225","2007-11-21",44.560001
"226","2007-11-23",45.41
"227","2007-11-26",43.869999
"228","2007-11-27",45.169998
"229","2007-11-28",47.580002
"230","2007-11-29",47.32
"231","2007-11-30",47.959999
"232","2007-12-03",47.869999
"233","2007-12-04",47.860001
"234","2007-12-05",48.25
"235","2007-12-06",49.509998
"236","2007-12-07",48.959999
"237","2007-12-10",49.700001
"238","2007-12-11",47.540001
"239","2007-12-12",48.509998
"240","2007-12-13",48.790001
"241","2007-12-14",48.110001
"242","2007-12-17",47.27
"243","2007-12-18",48.130001
"244","2007-12-19",48.66
"245","2007-12-20",48.91
"246","2007-12-21",49.18
"247","2007-12-24",49.82
"248","2007-12-26",49.73
"249","2007-12-27",48.599998
"250","2007-12-28",48.5
"251","2007-12-31",48.759998
"252","2008-01-02",47.130001
"253","2008-01-03",49.169998
"254","2008-01-04",48.150002
"255","2008-01-07",48.810001
"256","2008-01-08",47
"257","2008-01-09",47.790001
"258","2008-01-10",47.529999
"259","2008-01-11",46.5
"260","2008-01-14",47.130001
"261","2008-01-15",45
"262","2008-01-16",45.09
"263","2008-01-17",44.77
"264","2008-01-18",43.75
"265","2008-01-22",45.049999
"266","2008-01-23",46.23
"267","2008-01-24",45.59
"268","2008-01-25",43.880001
"269","2008-01-28",45.5
"270","2008-01-29",45.080002
"271","2008-01-30",45.200001
"272","2008-01-31",46.52
"273","2008-02-01",47.740002
"274","2008-02-04",46.75
"275","2008-02-05",44.799999
"276","2008-02-06",45.099998
"277","2008-02-07",46.189999
"278","2008-02-08",46.18
"279","2008-02-11",46.240002
"280","2008-02-12",46.790001
"281","2008-02-13",47.32
"282","2008-02-14",45.869999
"283","2008-02-15",46.259998
"284","2008-02-19",44.900002
"285","2008-02-20",45.82
"286","2008-02-21",45.400002
"287","2008-02-22",46.099998
"288","2008-02-25",46.57
"289","2008-02-26",46.599998
"290","2008-02-27",46.669998
"291","2008-02-28",46.169998
"292","2008-02-29",43.869999
"293","2008-03-03",44.169998
"294","2008-03-04",44.299999
"295","2008-03-05",44.43
"296","2008-03-06",43.369999
"297","2008-03-07",43.599998
"298","2008-03-10",42.310001
"299","2008-03-11",46
"300","2008-03-12",45.43
"301","2008-03-13",45.389999
"302","2008-03-14",43
"303","2008-03-17",39.82
"304","2008-03-18",44.849998
"305","2008-03-19",43.240002
"306","2008-03-20",46.389999
"307","2008-03-24",44.029999
"308","2008-03-25",44.349998
"309","2008-03-26",42.720001
"310","2008-03-27",41.91
"311","2008-03-28",41.290001
"312","2008-03-31",41.73
"313","2008-04-01",44.130001
"314","2008-04-02",42
"315","2008-04-03",42.41
"316","2008-04-04",40.68
"317","2008-04-07",43.369999
"318","2008-04-08",42.98
"319","2008-04-09",43.369999
"320","2008-04-10",43.259998
"321","2008-04-11",42.669998
"322","2008-04-14",42.080002
"323","2008-04-15",42.720001
"324","2008-04-16",44
"325","2008-04-17",43.060001
"326","2008-04-18",42.369999
"327","2008-04-21",41.419998
"328","2008-04-22",40.630001
"329","2008-04-23",41.209999
"330","2008-04-24",43.439999
"331","2008-04-25",44.369999
"332","2008-04-28",44.41
"333","2008-04-29",44.119999
"334","2008-04-30",43.529999
"335","2008-05-01",45.130001
"336","2008-05-02",45.310001
"337","2008-05-05",45.349998
"338","2008-05-06",45.66
"339","2008-05-07",44.369999
"340","2008-05-08",43.73
"341","2008-05-09",43.080002
"342","2008-05-12",44.27
"343","2008-05-13",43.68
"344","2008-05-14",44.849998
"345","2008-05-15",45.700001
"346","2008-05-16",45.549999
"347","2008-05-19",45.23
"348","2008-05-20",44.279999
"349","2008-05-21",43.529999
"350","2008-05-22",44.150002
"351","2008-05-23",43.560001
"352","2008-05-27",44.009998
"353","2008-05-28",43.98
"354","2008-05-29",44.630001
"355","2008-05-30",44.529999
"356","2008-06-02",42.650002
"357","2008-06-03",42.23
"358","2008-06-04",41.450001
"359","2008-06-05",42.91
"360","2008-06-06",41.150002
"361","2008-06-09",41.080002
"362","2008-06-10",41.360001
"363","2008-06-11",40.279999
"364","2008-06-12",40.52
"365","2008-06-13",41.669998
"366","2008-06-16",41.900002
"367","2008-06-17",40.610001
"368","2008-06-18",40.169998
"369","2008-06-19",40.740002
"370","2008-06-20",40.529999
"371","2008-06-23",40.099998
"372","2008-06-24",40.759998
"373","2008-06-25",41.009998
"374","2008-06-26",39.34
"375","2008-06-27",38.630001
"376","2008-06-30",37.830002
"377","2008-07-01",38.52
"378","2008-07-02",36.5
"379","2008-07-03",37.049999
"380","2008-07-07",35.68
"381","2008-07-08",37.23
"382","2008-07-09",35.509998
"383","2008-07-10",36.130001
"384","2008-07-11",35.66
"385","2008-07-14",34.439999
"386","2008-07-15",34.09
"387","2008-07-16",38.200001
"388","2008-07-17",35.419998
"389","2008-07-18",35.959999
"390","2008-07-21",34.630001
"391","2008-07-22",36.790001
"392","2008-07-23",36.029999
"393","2008-07-24",35.23
"394","2008-07-25",35.060001
"395","2008-07-28",33.040001
"396","2008-07-29",35.41
"397","2008-07-30",36.049999
"398","2008-07-31",35.5
"399","2008-08-01",35.509998
"400","2008-08-04",35.439999
"401","2008-08-05",38.169998
"402","2008-08-06",38.220001
"403","2008-08-07",35.98
"404","2008-08-08",37.450001
"405","2008-08-11",38.52
"406","2008-08-12",36.700001
"407","2008-08-13",35.91
"408","2008-08-14",36.549999
"409","2008-08-15",37.130001
"410","2008-08-18",35.73
"411","2008-08-19",34.849998
"412","2008-08-20",35.34
"413","2008-08-21",34.23
"414","2008-08-22",34.389999
"415","2008-08-25",33.82
"416","2008-08-26",33.830002
"417","2008-08-27",33.919998
"418","2008-08-28",35.389999
"419","2008-08-29",34.610001
"420","2008-09-02",34.830002
"421","2008-09-03",35.580002
"422","2008-09-04",34.669998
"423","2008-09-05",36.34
"424","2008-09-08",39.779999
"425","2008-09-09",37.939999
"426","2008-09-10",38.5
"427","2008-09-11",39.810001
"428","2008-09-12",39.950001
"429","2008-09-15",36.560001
"430","2008-09-16",37.740002
"431","2008-09-17",33.099998
"432","2008-09-18",31.57
"433","2008-09-19",35.700001
"434","2008-09-22",32.279999
"435","2008-09-23",31.809999
"436","2008-09-24",32.529999
"437","2008-09-25",35.439999
"438","2008-09-26",36.380001
"439","2008-09-29",26.5
"440","2008-09-30",32.580002
"441","2008-10-01",33.66
"442","2008-10-02",30.65
"443","2008-10-03",29.780001
"444","2008-10-06",26.9
"445","2008-10-07",22.66
"446","2008-10-08",24.450001
"447","2008-10-09",23.18
"448","2008-10-10",26.5
"449","2008-10-13",30.68
"450","2008-10-14",34.759998
"451","2008-10-15",29.25
"452","2008-10-16",31.08
"453","2008-10-17",29.809999
"454","2008-10-20",31.450001
"455","2008-10-21",31.6
"456","2008-10-22",28.209999
"457","2008-10-23",29.58
"458","2008-10-24",27.809999
"459","2008-10-27",26.5
"460","2008-10-28",31.799999
"461","2008-10-29",30.27
"462","2008-10-30",31.52
"463","2008-10-31",32.990002
"464","2008-11-03",32.84
"465","2008-11-04",34.419998
"466","2008-11-05",31.1
"467","2008-11-06",29.91
"468","2008-11-07",30.1
"469","2008-11-10",30.139999
"470","2008-11-11",29.639999
"471","2008-11-12",29.190001
"472","2008-11-13",32.900002
"473","2008-11-14",30.24
"474","2008-11-17",27.35
"475","2008-11-18",28.639999
"476","2008-11-19",25.389999
"477","2008-11-20",24.360001
"478","2008-11-21",25.84
"479","2008-11-24",32.25
"480","2008-11-25",29.75
"481","2008-11-26",29.959999
"482","2008-11-28",30.209999
"483","2008-12-01",25.85
"484","2008-12-02",27.139999
"485","2008-12-03",29.59
"486","2008-12-04",28.540001
"487","2008-12-05",30.120001
"488","2008-12-08",30.75
"489","2008-12-09",27.629999
"490","2008-12-10",28.709999
"491","2008-12-11",26.99
"492","2008-12-12",26.01
"493","2008-12-15",26.299999
"494","2008-12-16",29.040001
"495","2008-12-17",28
"496","2008-12-18",26.360001
"497","2008-12-19",26.280001
"498","2008-12-22",25.83
"499","2008-12-23",26.129999
"500","2008-12-24",26.34
"501","2008-12-26",26.27
"502","2008-12-29",25.950001
"503","2008-12-30",27.48
"504","2008-12-31",28.33
"505","2009-01-02",28.52
"506","2009-01-05",27.73
"507","2009-01-06",27.690001
"508","2009-01-07",26.780001
"509","2009-01-08",26.379999
"510","2009-01-09",25.59
"511","2009-01-12",25.049999
"512","2009-01-13",25.26
"513","2009-01-14",23.379999
"514","2009-01-15",23.27
"515","2009-01-16",22.959999
"516","2009-01-20",19
"517","2009-01-21",23
"518","2009-01-22",22.08
"519","2009-01-23",23.879999
"520","2009-01-26",23.84
"521","2009-01-27",24.690001
"522","2009-01-28",28.059999
"523","2009-01-29",25.9
"524","2009-01-30",25.74
"525","2009-02-02",27.18
"526","2009-02-03",27.15
"527","2009-02-04",27.49
"528","2009-02-05",27.49
"529","2009-02-06",28.41
"530","2009-02-09",28.26
"531","2009-02-10",25.959999
"532","2009-02-11",27.65
"533","2009-02-12",26.93
"534","2009-02-13",25.26
"535","2009-02-17",23.129999
"536","2009-02-18",23.68
"537","2009-02-19",23.34
"538","2009-02-20",22.83
"539","2009-02-23",21.68
"540","2009-02-24",24.370001
"541","2009-02-25",23.790001
"542","2009-02-26",23.290001
"543","2009-02-27",22.17
"544","2009-03-02",21.389999
"545","2009-03-03",22.209999
"546","2009-03-04",21.969999
"547","2009-03-05",19.65
"548","2009-03-06",18.25
"549","2009-03-09",18.02
"550","2009-03-10",20.559999
"551","2009-03-11",22.530001
"552","2009-03-12",24.66
"553","2009-03-13",23.67
"554","2009-03-16",22.66
"555","2009-03-17",24.549999
"556","2009-03-18",28.129999
"557","2009-03-19",25.139999
"558","2009-03-20",23.799999
"559","2009-03-23",27.73
"560","2009-03-24",26.299999
"561","2009-03-25",27.700001
"562","2009-03-26",28.16
"563","2009-03-27",28.030001
"564","2009-03-30",25.92
"565","2009-03-31",28.25
"566","2009-04-01",28.389999
"567","2009-04-02",28.41
"568","2009-04-03",29
"569","2009-04-06",28.16
"570","2009-04-07",27.309999
"571","2009-04-08",27.67
"572","2009-04-09",29.65
"573","2009-04-13",32.43
"574","2009-04-14",31.200001
"575","2009-04-15",32.560001
"576","2009-04-16",31.209999
"577","2009-04-17",30.219999
"578","2009-04-20",28.030001
"579","2009-04-21",27.98
"580","2009-04-22",26.25
"581","2009-04-23",26.85
"582","2009-04-24",26.879999
"583","2009-04-27",25.809999
"584","2009-04-28",25.02
"585","2009-04-29",26.65
"586","2009-04-30",25.48
"587","2009-05-01",25.9
"588","2009-05-04",27.84
"589","2009-05-05",27.41
"590","2009-05-06",30.459999
"591","2009-05-07",29.51
"592","2009-05-08",32.150002
"593","2009-05-11",29.549999
"594","2009-05-12",28.43
"595","2009-05-13",27.950001
"596","2009-05-14",28.440001
"597","2009-05-15",27.68
"598","2009-05-18",28.469999
"599","2009-05-19",27.709999
"600","2009-05-20",26.66
"601","2009-05-21",27.200001
"602","2009-05-22",26.91
"603","2009-05-26",28.84
"604","2009-05-27",27.43
"605","2009-05-28",27.82
"606","2009-05-29",27.780001
"607","2009-06-01",27.450001
"608","2009-06-02",27.84
"609","2009-06-03",27.860001
"610","2009-06-04",28.870001
"611","2009-06-05",28.219999
"612","2009-06-08",28.540001
"613","2009-06-09",28.790001
"614","2009-06-10",28.459999
"615","2009-06-11",28.959999
"616","2009-06-12",29.02
"617","2009-06-15",28.459999
"618","2009-06-16",28.379999
"619","2009-06-17",28.24
"620","2009-06-18",28.9
"621","2009-06-19",29.6
"622","2009-06-22",27.969999
"623","2009-06-23",28.34
"624","2009-06-24",28.91
"625","2009-06-25",29.610001
"626","2009-06-26",29.360001
"627","2009-06-29",29.709999
"628","2009-06-30",29.309999
"629","2009-07-01",28.690001
"630","2009-07-02",27.57
"631","2009-07-06",28.360001
"632","2009-07-07",27.610001
"633","2009-07-08",27.549999
"634","2009-07-09",27.57
"635","2009-07-10",27.26
"636","2009-07-13",28.530001
"637","2009-07-14",28.76
"638","2009-07-15",29.370001
"639","2009-07-16",29.66
"640","2009-07-17",29.389999
"641","2009-07-20",29.52
"642","2009-07-21",29.110001
"643","2009-07-22",27.32
"644","2009-07-23",27.24
"645","2009-07-24",26.74
"646","2009-07-27",27
"647","2009-07-28",26.74
"648","2009-07-29",27.120001
"649","2009-07-30",27.49
"650","2009-07-31",27.34
"651","2009-08-03",28.23
"652","2009-08-04",28.530001
"653","2009-08-05",29.4
"654","2009-08-06",29.139999
"655","2009-08-07",30.309999
"656","2009-08-10",29.389999
"657","2009-08-11",28.059999
"658","2009-08-12",28.709999
"659","2009-08-13",28.84
"660","2009-08-14",28.57
"661","2009-08-17",27.700001
"662","2009-08-18",28.6
"663","2009-08-19",28.58
"664","2009-08-20",28.940001
"665","2009-08-21",29.120001
"666","2009-08-24",29.190001
"667","2009-08-25",29.389999
"668","2009-08-26",28.82
"669","2009-08-27",29.360001
"670","2009-08-28",28.93
"671","2009-08-31",29.610001
"672","2009-09-01",28.1
"673","2009-09-02",27.950001
"674","2009-09-03",28.15
"675","2009-09-04",28.09
"676","2009-09-08",28.51
"677","2009-09-09",29.120001
"678","2009-09-10",29.209999
"679","2009-09-11",28.67
"680","2009-09-14",29.02
"681","2009-09-15",28.83
"682","2009-09-16",30.719999
"683","2009-09-17",30.74
"684","2009-09-18",30.299999
"685","2009-09-21",29.629999
"686","2009-09-22",29.91
"687","2009-09-23",29.549999
"688","2009-09-24",29.34
"689","2009-09-25",29.07
"690","2009-09-28",29.959999
"691","2009-09-29",29.33
"692","2009-09-30",28.99
"693","2009-10-01",27.9
"694","2009-10-02",27.6
"695","2009-10-05",27.700001
"696","2009-10-06",28.17
"697","2009-10-07",28.5
"698","2009-10-08",28.469999
"699","2009-10-09",28.68
"700","2009-10-12",28.629999
"701","2009-10-13",27.74
"702","2009-10-14",28.18
"703","2009-10-15",28.129999
"704","2009-10-16",27.24
"705","2009-10-19",27.23
"706","2009-10-20",28.9
"707","2009-10-21",28.059999
"708","2009-10-22",29.25
"709","2009-10-23",29.67
"710","2009-10-26",28.49
"711","2009-10-27",27.76
"712","2009-10-28",27.27
"713","2009-10-29",28.120001
"714","2009-10-30",26.66
"715","2009-11-02",26.969999
"716","2009-11-03",26.42
"717","2009-11-04",25.84
"718","2009-11-05",26.73
"719","2009-11-06",26.9
"720","2009-11-09",27.450001
"721","2009-11-10",26.879999
"722","2009-11-11",27.52
"723","2009-11-12",27.299999
"724","2009-11-13",27.450001
"725","2009-11-16",27.15
"726","2009-11-17",26.93
"727","2009-11-18",26.76
"728","2009-11-19",26.280001
"729","2009-11-20",26.190001
"730","2009-11-23",26.799999
"731","2009-11-24",26.450001
"732","2009-11-25",26.620001
"733","2009-11-27",26.299999
"734","2009-11-30",26.639999
"735","2009-12-01",26.950001
"736","2009-12-02",27.360001
"737","2009-12-03",26.75
"738","2009-12-04",26.93
"739","2009-12-07",26.809999
"740","2009-12-08",26.91
"741","2009-12-09",27.139999
"742","2009-12-10",27.120001
"743","2009-12-11",26.940001
"744","2009-12-14",27.040001
"745","2009-12-15",26.610001
"746","2009-12-16",26.860001
"747","2009-12-17",26.59
"748","2009-12-18",26.77
"749","2009-12-21",27.219999
"750","2009-12-22",27.52
"751","2009-12-23",27.65
"752","2009-12-24",27.76
"753","2009-12-28",27.66
"754","2009-12-29",27.629999
"755","2009-12-30",28.02
"756","2009-12-31",27.969999
"757","2010-01-04",28.290001
"758","2010-01-05",28.59
"759","2010-01-06",28.16
"760","2010-01-07",29.35
"761","2010-01-08",29.530001
"762","2010-01-11",29.02
"763","2010-01-12",29.07
"764","2010-01-13",29.290001
"765","2010-01-14",29.25
"766","2010-01-15",29.030001
"767","2010-01-19",29.530001
"768","2010-01-20",30.959999
"769","2010-01-21",30.67
"770","2010-01-22",29.27
"771","2010-01-25",29.76
"772","2010-01-26",29.27
"773","2010-01-27",29.76
"774","2010-01-28",29.17
"775","2010-01-29",29.09
"776","2010-02-01",29.58
"777","2010-02-02",29.26
"778","2010-02-03",28.57
"779","2010-02-04",27.290001
"780","2010-02-05",27.139999
"781","2010-02-08",26.860001
"782","2010-02-09",27.059999
"783","2010-02-10",27.389999
"784","2010-02-11",27.459999
"785","2010-02-12",27.049999
"786","2010-02-16",27.73
"787","2010-02-17",27.709999
"788","2010-02-18",27.690001
"789","2010-02-19",28.66
"790","2010-02-22",28.84
"791","2010-02-23",28.120001
"792","2010-02-24",28.629999
"793","2010-02-25",28.389999
"794","2010-02-26",28.52
"795","2010-03-01",28.42
"796","2010-03-02",28.690001
"797","2010-03-03",28.690001
"798","2010-03-04",28.889999
"799","2010-03-05",29.700001
"800","2010-03-08",29.620001
"801","2010-03-09",29.809999
"802","2010-03-10",29.620001
"803","2010-03-11",29.67
"804","2010-03-12",29.719999
"805","2010-03-15",29.940001
"806","2010-03-16",30.25
"807","2010-03-17",30.690001
"808","2010-03-18",30.82
"809","2010-03-19",30.639999
"810","2010-03-22",30.83
"811","2010-03-23",31.35
"812","2010-03-24",30.68
"813","2010-03-25",30.84
"814","2010-03-26",30.9
"815","2010-03-29",30.959999
"816","2010-03-30",30.719999
"817","2010-03-31",30.879999
"818","2010-04-01",31.26
"819","2010-04-05",31.5
"820","2010-04-06",31.700001
"821","2010-04-07",31.459999
"822","2010-04-08",31.85
"823","2010-04-09",31.950001
"824","2010-04-12",32.540001
"825","2010-04-13",32.470001
"826","2010-04-14",32.18
"827","2010-04-15",32.02
"828","2010-04-16",31.57
"829","2010-04-19",32.139999
"830","2010-04-20",32.150002
"831","2010-04-21",32.220001
"832","2010-04-22",32.419998
"833","2010-04-23",31.950001
"834","2010-04-26",31.65
"835","2010-04-27",30.870001
"836","2010-04-28",31.24
"837","2010-04-29",31.969999
"838","2010-04-30",31.129999
"839","2010-05-03",31.33
"840","2010-05-04",30.610001
"841","2010-05-05",31.18
"842","2010-05-06",30.219999
"843","2010-05-07",30.059999
"844","2010-05-10",31.57
"845","2010-05-11",30.98
"846","2010-05-12",30.92
"847","2010-05-13",29.98
"848","2010-05-14",29.700001
"849","2010-05-17",29.799999
"850","2010-05-18",29.16
"851","2010-05-19",28.780001
"852","2010-05-20",27.65
"853","2010-05-21",27.82
"854","2010-05-24",27.17
"855","2010-05-25",27.190001
"856","2010-05-26",27.34
"857","2010-05-27",28.030001
"858","2010-05-28",27.200001
"859","2010-06-01",26.5
"860","2010-06-02",27.290001
"861","2010-06-03",27.280001
"862","2010-06-04",26
"863","2010-06-07",25.620001
"864","2010-06-08",25.41
"865","2010-06-09",25.33
"866","2010-06-10",25.92
"867","2010-06-11",26.190001
"868","2010-06-14",25.67
"869","2010-06-15",26.5
"870","2010-06-16",26.370001
"871","2010-06-17",26.309999
"872","2010-06-18",26.58
"873","2010-06-21",26.42
"874","2010-06-22",26.25
"875","2010-06-23",26.120001
"876","2010-06-24",25.52
"877","2010-06-25",25.879999
"878","2010-06-28",25.950001
"879","2010-06-29",25.110001
"880","2010-06-30",24.690001
"881","2010-07-01",24.77
"882","2010-07-02",24.58
"883","2010-07-06",24.74
"884","2010-07-07",26.32
"885","2010-07-08",25.959999
"886","2010-07-09",26.23
"887","2010-07-12",26.27
"888","2010-07-13",26.85
"889","2010-07-14",26.610001
"890","2010-07-15",26.790001
"891","2010-07-16",25.73
"892","2010-07-19",25.639999
"893","2010-07-20",25.530001
"894","2010-07-21",25.18
"895","2010-07-22",25.700001
"896","2010-07-23",25.82
"897","2010-07-26",26.309999
"898","2010-07-27",26.15
"899","2010-07-28",25.290001
"900","2010-07-29",25.26
"901","2010-07-30",25.07
"902","2010-08-02",25.83
"903","2010-08-03",25.709999
"904","2010-08-04",25.75
"905","2010-08-05",25.9
"906","2010-08-06",25.73
"907","2010-08-09",25.74
"908","2010-08-10",25.440001
"909","2010-08-11",24.77
"910","2010-08-12",24.790001
"911","2010-08-13",24.799999
"912","2010-08-16",24.700001
"913","2010-08-17",25.26
"914","2010-08-18",25.110001
"915","2010-08-19",24.59
"916","2010-08-20",24.65
"917","2010-08-23",24.51
"918","2010-08-24",24.34
"919","2010-08-25",24.16
"920","2010-08-26",24.18
"921","2010-08-27",24.65
"922","2010-08-30",24.17
"923","2010-08-31",24.26
"924","2010-09-01",25.120001
"925","2010-09-02",25.27
"926","2010-09-03",26.07
"927","2010-09-07",25.469999
"928","2010-09-08",25.620001
"929","2010-09-09",25.57
"930","2010-09-10",25.5
"931","2010-09-13",26.07
"932","2010-09-14",25.59
"933","2010-09-15",25.68
"934","2010-09-16",25.549999
"935","2010-09-17",25.43
"936","2010-09-20",25.940001
"937","2010-09-21",25.620001
"938","2010-09-22",25.42
"939","2010-09-23",25.129999
"940","2010-09-24",26.129999
"941","2010-09-27",25.66
"942","2010-09-28",25.860001
"943","2010-09-29",25.790001
"944","2010-09-30",26.129999
"945","2010-10-01",26.34
"946","2010-10-04",26.209999
"947","2010-10-05",26.459999
"948","2010-10-06",26.809999
"949","2010-10-07",26.459999
"950","2010-10-08",26.540001
"951","2010-10-11",26.559999
"952","2010-10-12",26.58
"953","2010-10-13",26.629999
"954","2010-10-14",26.110001
"955","2010-10-15",25.84
"956","2010-10-18",26.620001
"957","2010-10-19",25.99
"958","2010-10-20",25.549999
