"","date","AMRB"
"1","2007-01-03",21.678005
"2","2007-01-04",21.51474
"3","2007-01-05",21.750566
"4","2007-01-08",21.768707
"5","2007-01-09",21.768707
"6","2007-01-10",21.641724
"7","2007-01-11",21.768707
"8","2007-01-12",21.723356
"9","2007-01-16",21.768707
"10","2007-01-17",21.759638
"11","2007-01-18",22.222221
"12","2007-01-19",22.222221
"13","2007-01-22",22.086168
"14","2007-01-23",22.312925
"15","2007-01-24",22.321995
"16","2007-01-25",22.494331
"17","2007-01-26",23.319727
"18","2007-01-29",23.537415
"19","2007-01-30",23.129251
"20","2007-01-31",22.975058
"21","2007-02-01",23.374149
"22","2007-02-02",22.793652
"23","2007-02-05",22.712019
"24","2007-02-06",22.712019
"25","2007-02-07",22.675737
"26","2007-02-08",22.75737
"27","2007-02-09",23.038549
"28","2007-02-12",22.993196
"29","2007-02-13",23.129251
"30","2007-02-14",23.337868
"31","2007-02-15",23.346939
"32","2007-02-16",23.482994
"33","2007-02-20",23.310658
"34","2007-02-21",23.401361
"35","2007-02-22",23.192743
"36","2007-02-23",23.36508
"37","2007-02-26",23.238094
"38","2007-02-27",23.337868
"39","2007-02-28",23.356009
"40","2007-03-01",23.356009
"41","2007-03-02",22.557823
"42","2007-03-05",22.793652
"43","2007-03-06",22.666666
"44","2007-03-07",22.75737
"45","2007-03-08",22.684807
"46","2007-03-09",23.129251
"47","2007-03-12",22.820862
"48","2007-03-13",22.775511
"49","2007-03-14",22.494331
"50","2007-03-15",22.12245
"51","2007-03-16",22.013605
"52","2007-03-19",21.968254
"53","2007-03-20",22.022676
"54","2007-03-21",21.859411
"55","2007-03-22",21.868481
"56","2007-03-23",21.378685
"57","2007-03-26",22.104309
"58","2007-03-27",21.950113
"59","2007-03-28",21.977324
"60","2007-03-29",21.995464
"61","2007-03-30",21.814058
"62","2007-04-02",22.095238
"63","2007-04-03",22.17687
"64","2007-04-04",22.213152
"65","2007-04-05",22.213152
"66","2007-04-09",22.004536
"67","2007-04-10",22.15873
"68","2007-04-11",21.950113
"69","2007-04-12",21.904762
"70","2007-04-13",22.031746
"71","2007-04-16",21.913832
"72","2007-04-17",21.904762
"73","2007-04-18",21.814058
"74","2007-04-19",21.85034
"75","2007-04-20",21.913832
"76","2007-04-23",21.560091
"77","2007-04-24",21.56916
"78","2007-04-25",21.351475
"79","2007-04-26",21.487528
"80","2007-04-27",21.487528
"81","2007-04-30",21.560091
"82","2007-05-01",21.496599
"83","2007-05-02",21.632652
"84","2007-05-03",21.814058
"85","2007-05-04",21.950113
"86","2007-05-07",21.759638
"87","2007-05-08",21.632652
"88","2007-05-09",21.523809
"89","2007-05-10",21.678005
"90","2007-05-11",21.54195
"91","2007-05-14",21.587301
"92","2007-05-15",21.405895
"93","2007-05-16",21.424036
"94","2007-05-17",21.496599
"95","2007-05-18",21.496599
"96","2007-05-21",21.505669
"97","2007-05-22",21.56916
"98","2007-05-23",21.505669
"99","2007-05-24",21.505669
"100","2007-05-25",21.614513
"101","2007-05-29",21.460318
"102","2007-05-30",21.387754
"103","2007-05-31",21.405895
"104","2007-06-01",21.496599
"105","2007-06-04",21.714285
"106","2007-06-05",21.451246
"107","2007-06-06",21.496599
"108","2007-06-07",21.451246
"109","2007-06-08",21.414967
"110","2007-06-11",21.496599
"111","2007-06-12",21.678005
"112","2007-06-13",21.405895
"113","2007-06-14",21.578232
"114","2007-06-15",21.496599
"115","2007-06-18",21.614513
"116","2007-06-19",21.505669
"117","2007-06-20",21.723356
"118","2007-06-21",21.55102
"119","2007-06-22",21.496599
"120","2007-06-25",21.451246
"121","2007-06-26",21.532879
"122","2007-06-27",21.532879
"123","2007-06-28",21.587301
"124","2007-06-29",21.496599
"125","2007-07-02",21.659864
"126","2007-07-03",21.578232
"127","2007-07-05",21.587301
"128","2007-07-06",21.678005
"129","2007-07-09",21.433107
"130","2007-07-10",21.451246
"131","2007-07-11",21.333334
"132","2007-07-12",21.315193
"133","2007-07-13",20.861677
"134","2007-07-16",20.181406
"135","2007-07-17",20.126984
"136","2007-07-18",20.317461
"137","2007-07-19",20.725624
"138","2007-07-20",20.725624
"139","2007-07-23",21.405895
"140","2007-07-24",21.18821
"141","2007-07-25",20.861677
"142","2007-07-26",20.653061
"143","2007-07-27",20.861677
"144","2007-07-30",20.870749
"145","2007-07-31",20.30839
"146","2007-08-01",20.598639
"147","2007-08-02",20.507936
"148","2007-08-03",20.244898
"149","2007-08-06",20.643991
"150","2007-08-07",20.643991
"151","2007-08-08",20.018141
"152","2007-08-09",20.099773
"153","2007-08-10",20.290249
"154","2007-08-13",20.063492
"155","2007-08-14",20.408163
"156","2007-08-15",21.006804
"157","2007-08-16",20.979591
"158","2007-08-17",20.390022
"159","2007-08-20",20.725624
"160","2007-08-21",20.444445
"161","2007-08-22",20.181406
"162","2007-08-23",20.816326
"163","2007-08-24",20.816326
"164","2007-08-27",21.115646
"165","2007-08-28",20.861677
"166","2007-08-29",20.861677
"167","2007-08-30",20.90703
"168","2007-08-31",20.589569
"169","2007-09-04",20.589569
"170","2007-09-05",20.553288
"171","2007-09-06",20.417234
"172","2007-09-07",20.498867
"173","2007-09-10",20.498867
"174","2007-09-11",20.498867
"175","2007-09-12",20.498867
"176","2007-09-13",20.498867
"177","2007-09-14",20.054422
"178","2007-09-17",19.773243
"179","2007-09-18",20.145124
"180","2007-09-19",20.181406
"181","2007-09-20",19.981859
"182","2007-09-21",20.136055
"183","2007-09-24",20.136055
"184","2007-09-25",20.136055
"185","2007-09-26",19.981859
"186","2007-09-27",20.009069
"187","2007-09-28",19.954649
"188","2007-10-01",20.063492
"189","2007-10-02",20.136055
"190","2007-10-03",20.181406
"191","2007-10-04",20.136055
"192","2007-10-05",20.136055
"193","2007-10-08",20.408163
"194","2007-10-09",20.272108
"195","2007-10-10",20.154196
"196","2007-10-11",20.136055
"197","2007-10-12",20.090702
"198","2007-10-15",20.136055
"199","2007-10-16",19.954649
"200","2007-10-17",19.954649
"201","2007-10-18",19.827665
"202","2007-10-19",19.773243
"203","2007-10-22",19.918367
"204","2007-10-23",19.954649
"205","2007-10-24",19.954649
"206","2007-10-25",19.773243
"207","2007-10-26",19.755102
"208","2007-10-29",19.963718
"209","2007-10-30",19.963718
"210","2007-10-31",19.954649
"211","2007-11-01",20.045351
"212","2007-11-02",19.746031
"213","2007-11-05",19.954649
"214","2007-11-06",19.501133
"215","2007-11-07",19.501133
"216","2007-11-08",19.600906
"217","2007-11-09",19.492064
"218","2007-11-12",19.628119
"219","2007-11-13",19.845804
"220","2007-11-14",19.818594
"221","2007-11-15",19.582766
"222","2007-11-16",19.274376
"223","2007-11-19",19.328798
"224","2007-11-20",19.183674
"225","2007-11-21",19.183674
"226","2007-11-23",19.492064
"227","2007-11-26",19.038549
"228","2007-11-27",18.421768
"229","2007-11-28",18.140589
"230","2007-11-29",18.104309
"231","2007-11-30",18.276644
"232","2007-12-03",18.666666
"233","2007-12-04",18.476191
"234","2007-12-05",18.285715
"235","2007-12-06",18.266666
"236","2007-12-07",18.047619
"237","2007-12-10",18.171429
"238","2007-12-11",17.952381
"239","2007-12-12",18.361904
"240","2007-12-13",18.266666
"241","2007-12-14",18.114286
"242","2007-12-17",17.523809
"243","2007-12-18",16.200001
"244","2007-12-19",16.24762
"245","2007-12-20",15.952381
"246","2007-12-21",15.476191
"247","2007-12-24",15.476191
"248","2007-12-26",16.009523
"249","2007-12-27",15.619047
"250","2007-12-28",15.333333
"251","2007-12-31",16.323809
"252","2008-01-02",16.180952
"253","2008-01-03",15.657143
"254","2008-01-04",15.419047
"255","2008-01-07",15.238095
"256","2008-01-08",15.476191
"257","2008-01-09",14.714286
"258","2008-01-10",15
"259","2008-01-11",15.047619
"260","2008-01-14",15.047619
"261","2008-01-15",15.142858
"262","2008-01-16",15.285714
"263","2008-01-17",15.561905
"264","2008-01-18",15.942857
"265","2008-01-22",16.742857
"266","2008-01-23",16.742857
"267","2008-01-24",16.761906
"268","2008-01-25",16.742857
"269","2008-01-28",16.742857
"270","2008-01-29",16.742857
"271","2008-01-30",16.742857
"272","2008-01-31",16.504763
"273","2008-02-01",16.380953
"274","2008-02-04",16.380953
"275","2008-02-05",16.380953
"276","2008-02-06",16.466667
"277","2008-02-07",16.361904
"278","2008-02-08",16.361904
"279","2008-02-11",16.361904
"280","2008-02-12",16.676191
"281","2008-02-13",16.676191
"282","2008-02-14",16.676191
"283","2008-02-15",16.438095
"284","2008-02-19",16.457144
"285","2008-02-20",16.190475
"286","2008-02-21",16.333334
"287","2008-02-22",16.333334
"288","2008-02-25",16.285715
"289","2008-02-26",16.200001
"290","2008-02-27",15.952381
"291","2008-02-28",16.190475
"292","2008-02-29",16.428572
"293","2008-03-03",16.523809
"294","2008-03-04",16.523809
"295","2008-03-05",16.352381
"296","2008-03-06",16.095238
"297","2008-03-07",15.485714
"298","2008-03-10",15.390476
"299","2008-03-11",15
"300","2008-03-12",15.047619
"301","2008-03-13",15.780952
"302","2008-03-14",15.180952
"303","2008-03-17",14.761905
"304","2008-03-18",14.761905
"305","2008-03-19",14.790476
"306","2008-03-20",14.523809
"307","2008-03-24",14.761905
"308","2008-03-25",14.809524
"309","2008-03-26",14.857142
"310","2008-03-27",14.590476
"311","2008-03-28",14.523809
"312","2008-03-31",15.476191
"313","2008-04-01",14.780952
"314","2008-04-02",14.780952
"315","2008-04-03",14.542857
"316","2008-04-04",15.238095
"317","2008-04-07",15.238095
"318","2008-04-08",15.238095
"319","2008-04-09",15.238095
"320","2008-04-10",14.771428
"321","2008-04-11",14.771428
"322","2008-04-14",14.771428
"323","2008-04-15",15.238095
"324","2008-04-16",15.238095
"325","2008-04-17",14.761905
"326","2008-04-18",14.857142
"327","2008-04-21",14.295238
"328","2008-04-22",14.190476
"329","2008-04-23",14.238095
"330","2008-04-24",15.2
"331","2008-04-25",14.32381
"332","2008-04-28",14.190476
"333","2008-04-29",14.190476
"334","2008-04-30",14.190476
"335","2008-05-01",14.047619
"336","2008-05-02",13.533334
"337","2008-05-05",13.809524
"338","2008-05-06",13.333333
"339","2008-05-07",13.238095
"340","2008-05-08",13.190476
"341","2008-05-09",12.809524
"342","2008-05-12",12.857142
"343","2008-05-13",12.857142
"344","2008-05-14",12.666667
"345","2008-05-15",13.276191
"346","2008-05-16",12.285714
"347","2008-05-19",12.285714
"348","2008-05-20",12.380953
"349","2008-05-21",12.380953
"350","2008-05-22",12.476191
"351","2008-05-23",12.476191
"352","2008-05-27",13.285714
"353","2008-05-28",12.961905
"354","2008-05-29",12.971429
"355","2008-05-30",13.161904
"356","2008-06-02",13.333333
"357","2008-06-03",13.32381
"358","2008-06-04",13.161904
"359","2008-06-05",12.819048
"360","2008-06-06",12.904762
"361","2008-06-09",12.6
"362","2008-06-10",13.095238
"363","2008-06-11",12.847619
"364","2008-06-12",12.428572
"365","2008-06-13",12.285714
"366","2008-06-16",12.285714
"367","2008-06-17",12.285714
"368","2008-06-18",12.276191
"369","2008-06-19",12.095238
"370","2008-06-20",11.019048
"371","2008-06-23",10.714286
"372","2008-06-24",10.457143
"373","2008-06-25",10.047619
"374","2008-06-26",9.714286
"375","2008-06-27",9.580953
"376","2008-06-30",9.390476
"377","2008-07-01",8.685715
"378","2008-07-02",8.952381
"379","2008-07-03",8.952381
"380","2008-07-07",9.428572
"381","2008-07-08",9.476191
"382","2008-07-09",9.266666
"383","2008-07-10",8.523809
"384","2008-07-11",8.4
"385","2008-07-14",7.285714
"386","2008-07-15",7.485714
"387","2008-07-16",7.828571
"388","2008-07-17",9.142858
"389","2008-07-18",9.285714
"390","2008-07-21",9.67619
"391","2008-07-22",9.647619
"392","2008-07-23",9.742857
"393","2008-07-24",9.523809
"394","2008-07-25",9.361905
"395","2008-07-28",10.104762
"396","2008-07-29",9.390476
"397","2008-07-30",9.371428
"398","2008-07-31",9.457143
"399","2008-08-01",10
"400","2008-08-04",10.476191
"401","2008-08-05",10.476191
"402","2008-08-06",10.466666
"403","2008-08-07",10.12381
"404","2008-08-08",10.2
"405","2008-08-11",10.295238
"406","2008-08-12",10.466666
"407","2008-08-13",10.238095
"408","2008-08-14",9.895238
"409","2008-08-15",9.476191
"410","2008-08-18",9.561905
"411","2008-08-19",9.380953
"412","2008-08-20",9.419047
"413","2008-08-21",10.209524
"414","2008-08-22",10.561905
"415","2008-08-25",10.285714
"416","2008-08-26",10.180952
"417","2008-08-27",9.780952
"418","2008-08-28",9.619047
"419","2008-08-29",9.942857
"420","2008-09-02",10.32381
"421","2008-09-03",10.238095
"422","2008-09-04",10.142858
"423","2008-09-05",10.2
"424","2008-09-08",10.209524
"425","2008-09-09",10.047619
"426","2008-09-10",10.190476
"427","2008-09-11",10.057143
"428","2008-09-12",10.047619
"429","2008-09-15",9.819048
"430","2008-09-16",10
"431","2008-09-17",9.809524
"432","2008-09-18",10.352381
"433","2008-09-19",10.571428
"434","2008-09-22",10.714286
"435","2008-09-23",10
"436","2008-09-24",10
"437","2008-09-25",10.2
"438","2008-09-26",9.952381
"439","2008-09-29",8.809524
