"","date","TILE"
"131","2007-07-11",19.24
"132","2007-07-12",19.700001
"133","2007-07-13",20.09
"134","2007-07-16",20.389999
"135","2007-07-17",19.309999
"136","2007-07-18",19.24
"137","2007-07-19",19.41
"138","2007-07-20",18.870001
"139","2007-07-23",19.4
"140","2007-07-24",18.709999
"141","2007-07-25",18.76
"142","2007-07-26",19.77
"143","2007-07-27",19.129999
"144","2007-07-30",18.790001
"145","2007-07-31",18.43
"146","2007-08-01",18.379999
"147","2007-08-02",18.389999
"148","2007-08-03",17.870001
"149","2007-08-06",18.26
"150","2007-08-07",18.299999
"151","2007-08-08",18.33
"152","2007-08-09",17.68
"153","2007-08-10",17.99
"154","2007-08-13",18.040001
"155","2007-08-14",17.5
"156","2007-08-15",17.200001
"157","2007-08-16",17.790001
"158","2007-08-17",17.5
"159","2007-08-20",17.440001
"160","2007-08-21",17.35
"161","2007-08-22",17.5
"162","2007-08-23",17.01
"163","2007-08-24",17.9
"164","2007-08-27",17.969999
"165","2007-08-28",17.450001
"166","2007-08-29",17.82
"167","2007-08-30",17.76
"168","2007-08-31",18.040001
"169","2007-09-04",18.15
"170","2007-09-05",18.18
"171","2007-09-06",18.309999
"172","2007-09-07",17.68
"173","2007-09-10",17.5
"174","2007-09-11",17.59
"175","2007-09-12",17.51
"176","2007-09-13",17.950001
"177","2007-09-14",17.6
"178","2007-09-17",16.940001
"179","2007-09-18",17.200001
"180","2007-09-19",17.76
"181","2007-09-20",18.059999
"182","2007-09-21",18.700001
"183","2007-09-24",18.27
"184","2007-09-25",18.120001
"185","2007-09-26",18.469999
"186","2007-09-27",18.360001
"187","2007-09-28",18.049999
"188","2007-10-01",19.139999
"189","2007-10-02",19.01
"190","2007-10-03",19.1
"191","2007-10-04",19.07
"192","2007-10-05",19.620001
"193","2007-10-08",19.57
"194","2007-10-09",19.549999
"195","2007-10-10",19.610001
"196","2007-10-11",19.41
"197","2007-10-12",19.58
"198","2007-10-15",19.42
"199","2007-10-16",19.219999
"200","2007-10-17",18.92
"201","2007-10-18",18.639999
"202","2007-10-19",17.6
"203","2007-10-22",17.299999
"204","2007-10-23",17.27
"205","2007-10-24",17.08
"206","2007-10-25",17.1
"207","2007-10-26",19.200001
"208","2007-10-29",19.040001
"209","2007-10-30",19.049999
"210","2007-10-31",19.129999
"211","2007-11-01",18.129999
"212","2007-11-02",18.24
"213","2007-11-05",18.16
"214","2007-11-06",18.120001
"215","2007-11-07",17.6
"216","2007-11-08",18.120001
"217","2007-11-09",18.219999
"218","2007-11-12",17.969999
"219","2007-11-13",17.91
"220","2007-11-14",18.48
"221","2007-11-15",18.4
"222","2007-11-16",18.309999
"223","2007-11-19",17.469999
"224","2007-11-20",17.4
"225","2007-11-21",16.77
"226","2007-11-23",17.209999
"227","2007-11-26",16.950001
"228","2007-11-27",16.969999
"229","2007-11-28",17.43
"230","2007-11-29",17.360001
"231","2007-11-30",17.440001
"232","2007-12-03",17.370001
"233","2007-12-04",16.6
"234","2007-12-05",16.99
"235","2007-12-06",17.77
"236","2007-12-07",17.83
"237","2007-12-10",17.6
"238","2007-12-11",17.440001
"239","2007-12-12",17.5
"240","2007-12-13",17.76
"241","2007-12-14",17.459999
"242","2007-12-17",16.709999
"243","2007-12-18",16.969999
"244","2007-12-19",17.370001
"245","2007-12-20",17.41
"246","2007-12-21",17.9
"247","2007-12-24",18.200001
"248","2007-12-26",17.709999
"249","2007-12-27",16.709999
"250","2007-12-28",16.42
"251","2007-12-31",16.32
"252","2008-01-02",15.5
"253","2008-01-03",16.01
"254","2008-01-04",15.1
"255","2008-01-07",14.98
"256","2008-01-08",14.19
"257","2008-01-09",14.13
"258","2008-01-10",15.79
"259","2008-01-11",15.3
"260","2008-01-14",15.54
"261","2008-01-15",15.35
"262","2008-01-16",15.54
"263","2008-01-17",14.83
"264","2008-01-18",14.3
"265","2008-01-22",14.6
"266","2008-01-23",15.49
"267","2008-01-24",15.08
"268","2008-01-25",15.18
"269","2008-01-28",15.52
"270","2008-01-29",15.9
"271","2008-01-30",15.56
"272","2008-01-31",15.96
"273","2008-02-01",16.73
"274","2008-02-04",15.83
"275","2008-02-05",15.14
"276","2008-02-06",14.78
"277","2008-02-07",15.28
"278","2008-02-08",14.98
"279","2008-02-11",15.51
"280","2008-02-12",15.68
"281","2008-02-13",15.8
"282","2008-02-14",15.99
"283","2008-02-15",16.01
"284","2008-02-19",16.01
"285","2008-02-20",16.42
"286","2008-02-21",17.469999
"287","2008-02-22",16.700001
"288","2008-02-25",17.43
"289","2008-02-26",17.809999
"290","2008-02-27",17.75
"291","2008-02-28",17.120001
"292","2008-02-29",16.76
"293","2008-03-03",16.85
"294","2008-03-04",16.68
"295","2008-03-05",16.549999
"296","2008-03-06",16.09
"297","2008-03-07",15.64
"298","2008-03-10",15.15
"299","2008-03-11",15.55
"300","2008-03-12",15.31
"301","2008-03-13",15.93
"302","2008-03-14",15.47
"303","2008-03-17",14.5
"304","2008-03-18",14.89
"305","2008-03-19",14.39
"306","2008-03-20",14.82
"307","2008-03-24",14.74
"308","2008-03-25",14.79
"309","2008-03-26",15.12
"310","2008-03-27",14.65
"311","2008-03-28",14.27
"312","2008-03-31",14.05
"313","2008-04-01",14.55
"314","2008-04-02",14.29
"315","2008-04-03",14
"316","2008-04-04",13.97
"317","2008-04-07",14.11
"318","2008-04-08",13.54
"319","2008-04-09",13.31
"320","2008-04-10",13.62
"321","2008-04-11",13.08
"322","2008-04-14",12.85
"323","2008-04-15",13.4
"324","2008-04-16",14.05
"325","2008-04-17",13.97
"326","2008-04-18",14.19
"327","2008-04-21",14.12
"328","2008-04-22",13.99
"329","2008-04-23",14.04
"330","2008-04-24",13.12
"331","2008-04-25",12.95
"332","2008-04-28",13
"333","2008-04-29",12.92
"334","2008-04-30",12.84
"335","2008-05-01",13.27
"336","2008-05-02",13.28
"337","2008-05-05",13.13
"338","2008-05-06",13.14
"339","2008-05-07",12.81
"340","2008-05-08",12.92
"341","2008-05-09",12.9
"342","2008-05-12",13
"343","2008-05-13",13.17
"344","2008-05-14",13.17
"345","2008-05-15",13.03
"346","2008-05-16",13.54
"347","2008-05-19",13.9
"348","2008-05-20",13.95
"349","2008-05-21",13.6
"350","2008-05-22",13.61
"351","2008-05-23",13.4
"352","2008-05-27",13.71
"353","2008-05-28",13.65
"354","2008-05-29",13.98
"355","2008-05-30",14.16
"356","2008-06-02",13.83
"357","2008-06-03",13.62
"358","2008-06-04",13.99
"359","2008-06-05",14.33
"360","2008-06-06",13.85
"361","2008-06-09",13.53
"362","2008-06-10",13.44
"363","2008-06-11",12.87
"364","2008-06-12",13
"365","2008-06-13",13.27
"366","2008-06-16",13.62
"367","2008-06-17",13.39
"368","2008-06-18",13.1
"369","2008-06-19",13.71
"370","2008-06-20",14.13
"371","2008-06-23",14.06
"372","2008-06-24",13.86
"373","2008-06-25",13.61
"374","2008-06-26",13.48
"375","2008-06-27",12.91
"376","2008-06-30",12.53
"377","2008-07-01",11.87
"378","2008-07-02",11.57
"379","2008-07-03",11.28
"380","2008-07-07",11.55
"381","2008-07-08",12.04
"382","2008-07-09",11.59
"383","2008-07-10",11.87
"384","2008-07-11",12.09
"385","2008-07-14",11.9
"386","2008-07-15",11.89
"387","2008-07-16",12.07
"388","2008-07-17",12.25
"389","2008-07-18",12.3
"390","2008-07-21",12.55
"391","2008-07-22",13.26
"392","2008-07-23",13.55
"393","2008-07-24",12.02
"394","2008-07-25",11.82
"395","2008-07-28",11.62
"396","2008-07-29",11.9
"397","2008-07-30",12.06
"398","2008-07-31",11.85
"399","2008-08-01",11.53
"400","2008-08-04",11.48
"401","2008-08-05",11.92
"402","2008-08-06",11.94
"403","2008-08-07",11.95
"404","2008-08-08",12.28
"405","2008-08-11",12.81
"406","2008-08-12",12.7
"407","2008-08-13",12.65
"408","2008-08-14",12.6
"409","2008-08-15",12.94
"410","2008-08-18",12.69
"411","2008-08-19",12.52
"412","2008-08-20",12.55
"413","2008-08-21",12.55
"414","2008-08-22",13.07
"415","2008-08-25",12.49
"416","2008-08-26",12.6
"417","2008-08-27",12.81
"418","2008-08-28",13.5
"419","2008-08-29",13.17
"420","2008-09-02",13.27
"421","2008-09-03",13.53
"422","2008-09-04",13.11
"423","2008-09-05",12.7
"424","2008-09-08",12.63
"425","2008-09-09",12.17
"426","2008-09-10",11.8
"427","2008-09-11",11.8
"428","2008-09-12",12.17
"429","2008-09-15",11.52
"430","2008-09-16",12.8
"431","2008-09-17",11.69
"432","2008-09-18",11.88
"433","2008-09-19",12.13
"434","2008-09-22",11.72
"435","2008-09-23",11.69
"436","2008-09-24",11.66
"437","2008-09-25",12.11
"438","2008-09-26",11.86
"439","2008-09-29",11.06
"440","2008-09-30",11.37
"441","2008-10-01",11.47
"442","2008-10-02",10.64
"443","2008-10-03",9.6
"444","2008-10-06",8.9
"445","2008-10-07",8.2
"446","2008-10-08",8.35
"447","2008-10-09",7.59
"448","2008-10-10",7.59
"449","2008-10-13",8.42
"450","2008-10-14",8.33
"451","2008-10-15",7.66
"452","2008-10-16",7.97
"453","2008-10-17",7.51
"454","2008-10-20",7.79
"455","2008-10-21",7.56
"456","2008-10-22",6.48
"457","2008-10-23",6.49
"458","2008-10-24",6.35
"459","2008-10-27",5.91
"460","2008-10-28",6.35
"461","2008-10-29",6.52
"462","2008-10-30",6.64
"463","2008-10-31",7.05
"464","2008-11-03",7.21
"465","2008-11-04",6.8
"466","2008-11-05",6.13
"467","2008-11-06",6.02
"468","2008-11-07",6.07
"469","2008-11-10",5.82
"470","2008-11-11",6
"471","2008-11-12",5.42
"472","2008-11-13",6.29
"473","2008-11-14",5.62
"474","2008-11-17",5.48
"475","2008-11-18",5.3
"476","2008-11-19",4.5
"477","2008-11-20",3.98
"478","2008-11-21",4.24
"479","2008-11-24",4.76
"480","2008-11-25",4.91
"481","2008-11-26",5.2
"482","2008-11-28",5.54
"483","2008-12-01",4.23
"484","2008-12-02",4.32
"485","2008-12-03",4.58
"486","2008-12-04",4.68
"487","2008-12-05",5.1
"488","2008-12-08",5.39
"489","2008-12-09",5.32
"490","2008-12-10",5.4
"491","2008-12-11",5.01
"492","2008-12-12",5.26
"493","2008-12-15",4.97
"494","2008-12-16",5.41
"495","2008-12-17",5.67
"496","2008-12-18",5.31
"497","2008-12-19",5.18
"498","2008-12-22",5.37
"499","2008-12-23",5.11
"500","2008-12-24",5.08
"501","2008-12-26",5.07
"502","2008-12-29",4.97
"503","2008-12-30",4.77
"504","2008-12-31",4.64
"505","2009-01-02",4.95
"506","2009-01-05",4.93
"507","2009-01-06",4.97
"508","2009-01-07",4.72
"509","2009-01-08",4.75
"510","2009-01-09",4.31
"511","2009-01-12",4.21
"512","2009-01-13",4.19
"513","2009-01-14",3.96
"514","2009-01-15",4.15
"515","2009-01-16",4.09
"516","2009-01-20",3.71
"517","2009-01-21",3.75
"518","2009-01-22",3.75
"519","2009-01-23",4.11
"520","2009-01-26",4.13
"521","2009-01-27",4.19
"522","2009-01-28",4.46
"523","2009-01-29",4.35
"524","2009-01-30",4.08
"525","2009-02-02",4.09
"526","2009-02-03",4.07
"527","2009-02-04",4.08
"528","2009-02-05",4.1
"529","2009-02-06",4.14
"530","2009-02-09",4.08
"531","2009-02-10",3.84
"532","2009-02-11",3.84
"533","2009-02-12",3.59
"534","2009-02-13",3.48
"535","2009-02-17",2.97
"536","2009-02-18",2.79
"537","2009-02-19",2.85
"538","2009-02-20",2.77
"539","2009-02-23",2.65
"540","2009-02-24",2.72
"541","2009-02-25",2.71
"542","2009-02-26",2.05
"543","2009-02-27",2.23
"544","2009-03-02",2.2
"545","2009-03-03",2.27
"546","2009-03-04",2.26
"547","2009-03-05",2.04
"548","2009-03-06",1.98
"549","2009-03-09",1.57
"550","2009-03-10",1.49
"551","2009-03-11",1.54
"552","2009-03-12",1.88
"553","2009-03-13",2.03
"554","2009-03-16",2.03
"555","2009-03-17",2.22
"556","2009-03-18",2.05
"557","2009-03-19",2.15
"558","2009-03-20",2.31
"559","2009-03-23",2.66
"560","2009-03-24",2.8
"561","2009-03-25",3.1
"562","2009-03-26",3.41
"563","2009-03-27",3.1
"564","2009-03-30",3.07
"565","2009-03-31",2.99
"566","2009-04-01",3.06
"567","2009-04-02",3.38
"568","2009-04-03",3.4
"569","2009-04-06",3.39
"570","2009-04-07",3.21
"571","2009-04-08",3.65
"572","2009-04-09",4.01
"573","2009-04-13",3.71
"574","2009-04-14",3.59
"575","2009-04-15",3.67
"576","2009-04-16",3.7
"577","2009-04-17",3.78
"578","2009-04-20",3.84
"579","2009-04-21",4.07
"580","2009-04-22",4.41
"581","2009-04-23",4.17
"582","2009-04-24",4.92
"583","2009-04-27",4.49
"584","2009-04-28",4.31
"585","2009-04-29",4.73
"586","2009-04-30",5.79
"587","2009-05-01",6.07
"588","2009-05-04",6.57
"589","2009-05-05",6.49
"590","2009-05-06",6.59
"591","2009-05-07",6.31
"592","2009-05-08",6.4
"593","2009-05-11",6.11
"594","2009-05-12",5.9
"595","2009-05-13",5.6
"596","2009-05-14",5.72
"597","2009-05-15",5.71
"598","2009-05-18",6.1
"599","2009-05-19",6.37
"600","2009-05-20",6.44
"601","2009-05-21",6.16
"602","2009-05-22",6.16
"603","2009-05-26",6.52
"604","2009-05-27",6.35
"605","2009-05-28",6.35
"606","2009-05-29",6.34
"607","2009-06-01",6.4
"608","2009-06-02",6.16
"609","2009-06-03",6.3
"610","2009-06-04",6.43
"611","2009-06-05",6.47
"612","2009-06-08",6.26
"613","2009-06-09",6.37
"614","2009-06-10",6.19
"615","2009-06-11",6.35
"616","2009-06-12",6.04
"617","2009-06-15",6.14
"618","2009-06-16",6.18
"619","2009-06-17",6.74
"620","2009-06-18",6.59
"621","2009-06-19",6.98
"622","2009-06-22",6.49
"623","2009-06-23",6.07
"624","2009-06-24",6.05
"625","2009-06-25",6.18
"626","2009-06-26",6.24
"627","2009-06-29",6.25
"628","2009-06-30",6.22
"629","2009-07-01",6.28
"630","2009-07-02",5.92
"631","2009-07-06",5.78
"632","2009-07-07",5.53
"633","2009-07-08",5.34
"634","2009-07-09",5.57
"635","2009-07-10",5.43
"636","2009-07-13",5.63
"637","2009-07-14",5.93
"638","2009-07-15",6.39
"639","2009-07-16",6.36
"640","2009-07-17",6.21
"641","2009-07-20",6.17
"642","2009-07-21",6.02
"643","2009-07-22",6.01
"644","2009-07-23",6.64
"645","2009-07-24",6.63
"646","2009-07-27",6.63
"647","2009-07-28",6.88
"648","2009-07-29",6.68
"649","2009-07-30",6.79
"650","2009-07-31",6.94
"651","2009-08-03",6.7
"652","2009-08-04",7
"653","2009-08-05",6.89
"654","2009-08-06",6.68
"655","2009-08-07",6.75
"656","2009-08-10",6.72
"657","2009-08-11",6.62
"658","2009-08-12",6.53
"659","2009-08-13",6.4
"660","2009-08-14",6.06
"661","2009-08-17",5.89
"662","2009-08-18",5.91
"663","2009-08-19",6.22
"664","2009-08-20",6.67
"665","2009-08-21",6.87
"666","2009-08-24",6.78
"667","2009-08-25",6.75
"668","2009-08-26",6.85
"669","2009-08-27",6.91
"670","2009-08-28",6.77
"671","2009-08-31",6.61
"672","2009-09-01",6.26
"673","2009-09-02",6.1
"674","2009-09-03",6.15
"675","2009-09-04",6.39
"676","2009-09-08",6.51
"677","2009-09-09",6.65
"678","2009-09-10",6.79
"679","2009-09-11",7.07
"680","2009-09-14",7.38
"681","2009-09-15",7.43
"682","2009-09-16",7.78
"683","2009-09-17",7.77
"684","2009-09-18",7.4
"685","2009-09-21",7.34
"686","2009-09-22",7.35
"687","2009-09-23",7.52
"688","2009-09-24",8.08
"689","2009-09-25",8.3
"690","2009-09-28",8.79
"691","2009-09-29",9
"692","2009-09-30",8.3
"693","2009-10-01",8.02
"694","2009-10-02",8.04
"695","2009-10-05",8.25
"696","2009-10-06",8.44
"697","2009-10-07",8.32
"698","2009-10-08",8.44
"699","2009-10-09",8.56
"700","2009-10-12",8.62
"701","2009-10-13",8.52
"702","2009-10-14",8.92
"703","2009-10-15",8.91
"704","2009-10-16",8.32
"705","2009-10-19",8.29
"706","2009-10-20",7.81
"707","2009-10-21",7.84
"708","2009-10-22",8.04
"709","2009-10-23",7.78
"710","2009-10-26",7.95
"711","2009-10-27",7.65
"712","2009-10-28",7
"713","2009-10-29",7.63
"714","2009-10-30",7.76
"715","2009-11-02",7.62
"716","2009-11-03",7.42
"717","2009-11-04",7.29
"718","2009-11-05",7.63
"719","2009-11-06",7.55
"720","2009-11-09",7.83
"721","2009-11-10",7.86
"722","2009-11-11",7.65
"723","2009-11-12",7.3
"724","2009-11-13",7.34
"725","2009-11-16",7.93
"726","2009-11-17",7.93
"727","2009-11-18",7.78
"728","2009-11-19",7.49
"729","2009-11-20",7.46
"730","2009-11-23",7.73
"731","2009-11-24",8.01
"732","2009-11-25",7.88
"733","2009-11-27",7.5
"734","2009-11-30",7.68
"735","2009-12-01",7.81
"736","2009-12-02",7.99
"737","2009-12-03",7.88
"738","2009-12-04",8.19
"739","2009-12-07",8.13
"740","2009-12-08",8.03
"741","2009-12-09",7.89
"742","2009-12-10",8.01
"743","2009-12-11",8.08
"744","2009-12-14",8.15
"745","2009-12-15",8.16
"746","2009-12-16",8.33
"747","2009-12-17",8.08
"748","2009-12-18",7.97
"749","2009-12-21",7.98
"750","2009-12-22",7.99
"751","2009-12-23",8.29
"752","2009-12-24",8.26
"753","2009-12-28",8.44
"754","2009-12-29",8.39
"755","2009-12-30",8.33
"756","2009-12-31",8.31
"757","2010-01-04",8.66
"758","2010-01-05",8.56
"759","2010-01-06",8.34
"760","2010-01-07",8.43
"761","2010-01-08",8.48
"762","2010-01-11",8.55
"763","2010-01-12",8.47
"764","2010-01-13",8.69
"765","2010-01-14",8.71
"766","2010-01-15",8.55
"767","2010-01-19",8.68
"768","2010-01-20",8.56
"769","2010-01-21",8.32
"770","2010-01-22",7.95
"771","2010-01-25",8
"772","2010-01-26",7.78
"773","2010-01-27",8.1
"774","2010-01-28",8.06
"775","2010-01-29",8.11
"776","2010-02-01",8.02
"777","2010-02-02",8.04
"778","2010-02-03",7.94
"779","2010-02-04",7.76
"780","2010-02-05",7.47
"781","2010-02-08",7.19
"782","2010-02-09",7.41
"783","2010-02-10",7.46
"784","2010-02-11",7.58
"785","2010-02-12",7.73
"786","2010-02-16",8.13
"787","2010-02-17",8.24
"788","2010-02-18",8.6
"789","2010-02-19",8.51
"790","2010-02-22",8.65
"791","2010-02-23",8.4
"792","2010-02-24",8.48
"793","2010-02-25",8.61
"794","2010-02-26",8.6
"795","2010-03-01",9.12
"796","2010-03-02",9.2
"797","2010-03-03",9.08
"798","2010-03-04",9.23
"799","2010-03-05",9.86
"800","2010-03-08",9.94
"801","2010-03-09",10.3
"802","2010-03-10",10.85
"803","2010-03-11",11.17
"804","2010-03-12",11.35
"805","2010-03-15",11.19
"806","2010-03-16",10.97
"807","2010-03-17",11.05
"808","2010-03-18",11.12
"809","2010-03-19",10.71
"810","2010-03-22",11.04
"811","2010-03-23",11.39
"812","2010-03-24",11.32
"813","2010-03-25",11.34
"814","2010-03-26",11.3
"815","2010-03-29",11.65
"816","2010-03-30",11.68
"817","2010-03-31",11.58
"818","2010-04-01",11.71
"819","2010-04-05",11.89
"820","2010-04-06",11.84
"821","2010-04-07",11.58
"822","2010-04-08",11.59
"823","2010-04-09",11.86
"824","2010-04-12",11.86
"825","2010-04-13",11.89
"826","2010-04-14",12.15
"827","2010-04-15",12.32
"828","2010-04-16",12
"829","2010-04-19",12.03
"830","2010-04-20",12.61
"831","2010-04-21",12.9
"832","2010-04-22",12.62
"833","2010-04-23",12.82
"834","2010-04-26",12.49
"835","2010-04-27",11.97
"836","2010-04-28",12.16
"837","2010-04-29",13
"838","2010-04-30",13.1
"839","2010-05-03",13.66
"840","2010-05-04",13.02
"841","2010-05-05",12.77
"842","2010-05-06",12.4
"843","2010-05-07",12.39
"844","2010-05-10",13.28
"845","2010-05-11",13.4
"846","2010-05-12",13.94
"847","2010-05-13",13.6
"848","2010-05-14",13.67
"849","2010-05-17",13.55
"850","2010-05-18",12.92
"851","2010-05-19",12.76
"852","2010-05-20",12.08
"853","2010-05-21",11.92
"854","2010-05-24",11.7
"855","2010-05-25",11.65
"856","2010-05-26",11.78
"857","2010-05-27",12.19
"858","2010-05-28",11.79
"859","2010-06-01",11.4
"860","2010-06-02",11.72
"861","2010-06-03",11.73
"862","2010-06-04",10.91
"863","2010-06-07",10.59
"864","2010-06-08",10.37
"865","2010-06-09",10.73
"866","2010-06-10",11.11
"867","2010-06-11",11.66
"868","2010-06-14",11.79
"869","2010-06-15",12.33
"870","2010-06-16",11.98
"871","2010-06-17",12.38
"872","2010-06-18",12.33
"873","2010-06-21",12.07
"874","2010-06-22",11.7
"875","2010-06-23",12
"876","2010-06-24",11.76
"877","2010-06-25",12.12
"878","2010-06-28",11.76
"879","2010-06-29",10.76
"880","2010-06-30",10.74
"881","2010-07-01",10.45
"882","2010-07-02",10.52
"883","2010-07-06",10.5
"884","2010-07-07",10.95
"885","2010-07-08",11.14
"886","2010-07-09",11.2
"887","2010-07-12",10.67
"888","2010-07-13",11.22
"889","2010-07-14",11.57
"890","2010-07-15",11.27
"891","2010-07-16",10.77
"892","2010-07-19",10.87
"893","2010-07-20",11.1
"894","2010-07-21",10.73
"895","2010-07-22",11.31
"896","2010-07-23",11.63
"897","2010-07-26",12.14
"898","2010-07-27",12.03
"899","2010-07-28",11.5
"900","2010-07-29",12.55
"901","2010-07-30",12.43
"902","2010-08-02",13.05
"903","2010-08-03",13.27
"904","2010-08-04",13.31
"905","2010-08-05",13.59
"906","2010-08-06",13.39
"907","2010-08-09",13.68
"908","2010-08-10",13.38
"909","2010-08-11",12.89
"910","2010-08-12",12.84
"911","2010-08-13",12.55
"912","2010-08-16",13.04
"913","2010-08-17",13.67
"914","2010-08-18",13.75
"915","2010-08-19",13.43
"916","2010-08-20",12.82
"917","2010-08-23",12.66
"918","2010-08-24",12.58
"919","2010-08-25",12.68
"920","2010-08-26",12.56
"921","2010-08-27",12.93
"922","2010-08-30",12.74
"923","2010-08-31",12.82
"924","2010-09-01",13.55
"925","2010-09-02",14.01
"926","2010-09-03",14
"927","2010-09-07",13.68
"928","2010-09-08",13.58
"929","2010-09-09",13.6
"930","2010-09-10",13.47
"931","2010-09-13",13.67
"932","2010-09-14",13.53
"933","2010-09-15",13.62
"934","2010-09-16",13.59
"935","2010-09-17",13.38
"936","2010-09-20",14
"937","2010-09-21",13.87
"938","2010-09-22",13.6
"939","2010-09-23",13.18
"940","2010-09-24",13.69
"941","2010-09-27",14.02
"942","2010-09-28",14.13
"943","2010-09-29",14.27
"944","2010-09-30",14.23
"945","2010-10-01",14.59
"946","2010-10-04",14.25
"947","2010-10-05",14.3
"948","2010-10-06",14.2
"949","2010-10-07",14.55
"950","2010-10-08",14.6
"951","2010-10-11",14.52
"952","2010-10-12",14.81
"953","2010-10-13",14.76
"954","2010-10-14",14.48
"955","2010-10-15",14.33
"956","2010-10-18",14.52
"957","2010-10-19",14.12
"958","2010-10-20",14.54
"959","2010-10-21",14.51
"960","2010-10-22",14.24
"961","2010-10-25",14.5
"962","2010-10-26",14.39
"963","2010-10-27",14.32
"964","2010-10-28",14.29
"965","2010-10-29",14.39
"966","2010-11-01",14.36
"967","2010-11-02",14.82
"968","2010-11-03",15
"969","2010-11-04",15.51
"970","2010-11-05",15.56
"971","2010-11-08",15.64
"972","2010-11-09",15.29
"973","2010-11-10",15.01
"974","2010-11-11",14.72
"975","2010-11-12",14.24
"976","2010-11-15",14.76
"977","2010-11-16",14.45
"978","2010-11-17",14.09
"979","2010-11-18",14.42
"980","2010-11-19",14.48
"981","2010-11-22",14.54
"982","2010-11-23",13.95
"983","2010-11-24",14.3
"984","2010-11-26",14.17
"985","2010-11-29",14.27
"986","2010-11-30",14.44
"987","2010-12-01",14.59
"988","2010-12-02",15.04
"989","2010-12-03",14.38
"990","2010-12-06",14.46
"991","2010-12-07",14.96
"992","2010-12-08",14.95
"993","2010-12-09",15.47
