"","date","GAINL"
"87","2018-12-27",24.27
"88","2018-12-28",23.940001
"89","2018-12-31",23.85
"90","2019-01-02",24.209999
"91","2019-01-03",24
"92","2019-01-04",24.889999
"93","2019-01-07",24.65
"94","2019-01-08",24.889999
"95","2019-01-09",24.879999
"96","2019-01-10",24.98
"97","2019-01-11",25.120001
"98","2019-01-14",25.18
"99","2019-01-15",24.9
"100","2019-01-16",24.889999
"101","2019-01-17",24.889999
"102","2019-01-18",24.809999
"103","2019-01-22",24.92
"104","2019-01-23",24.85
"105","2019-01-24",24.809999
"106","2019-01-25",25
"107","2019-01-28",25.16
"108","2019-01-29",25.16
"109","2019-01-30",25.059999
"110","2019-01-31",25.219999
"111","2019-02-01",25.129999
"112","2019-02-04",25.200001
"113","2019-02-05",25.23
"114","2019-02-06",25.219999
"115","2019-02-07",25.16
"116","2019-02-08",25.200001
"117","2019-02-11",25.25
"118","2019-02-12",25.459999
"119","2019-02-13",25.42
"120","2019-02-14",25.469999
"121","2019-02-15",25.75
"122","2019-02-19",25.67
"123","2019-02-20",25.309999
"124","2019-02-21",25.32
"125","2019-02-22",25.440001
"126","2019-02-25",25.459999
"127","2019-02-26",25.370001
"128","2019-02-27",25.49
"129","2019-02-28",25.51
"130","2019-03-01",25.620001
"131","2019-03-04",25.58
"132","2019-03-05",25.59
"133","2019-03-06",25.57
"134","2019-03-07",25.459999
"135","2019-03-08",25.57
"136","2019-03-11",25.65
"137","2019-03-12",26
"138","2019-03-13",25.950001
"139","2019-03-14",25.950001
"140","2019-03-15",25.66
"141","2019-03-18",25.67
"142","2019-03-19",25.67
"143","2019-03-20",25.5
"144","2019-03-21",25.610001
"145","2019-03-22",25.299999
"146","2019-03-25",25.43
"147","2019-03-26",25.559999
"148","2019-03-27",25.57
"149","2019-03-28",25.610001
"150","2019-03-29",25.549999
"151","2019-04-01",25.559999
"152","2019-04-02",25.540001
"153","2019-04-03",25.51
"154","2019-04-04",25.540001
"155","2019-04-05",25.620001
"156","2019-04-08",25.719999
"157","2019-04-09",25.719999
"158","2019-04-10",25.639999
"159","2019-04-11",25.65
"160","2019-04-12",25.65
"161","2019-04-15",25.6
"162","2019-04-16",25.6
"163","2019-04-17",25.76
"164","2019-04-18",25.82
"165","2019-04-22",25.719999
"166","2019-04-23",25.610001
"167","2019-04-24",25.75
"168","2019-04-25",25.68
"169","2019-04-26",25.68
"170","2019-04-29",25.75
"171","2019-04-30",25.860001
"172","2019-05-01",25.780001
"173","2019-05-02",25.73
"174","2019-05-03",25.85
"175","2019-05-06",25.83
"176","2019-05-07",25.85
"177","2019-05-08",25.719999
"178","2019-05-09",25.85
"179","2019-05-10",26
"180","2019-05-13",25.860001
"181","2019-05-14",25.84
"182","2019-05-15",25.84
"183","2019-05-16",25.879999
"184","2019-05-17",25.950001
"185","2019-05-20",25.950001
"186","2019-05-21",25.610001
"187","2019-05-22",25.690001
"188","2019-05-23",26.09
"189","2019-05-24",25.83
"190","2019-05-28",25.799999
"191","2019-05-29",25.85
"192","2019-05-30",25.799999
"193","2019-05-31",25.9
"194","2019-06-03",25.9
"195","2019-06-04",25.9
"196","2019-06-05",25.940001
"197","2019-06-06",26.01
"198","2019-06-07",25.99
"199","2019-06-10",25.83
"200","2019-06-11",26.1
"201","2019-06-12",25.82
"202","2019-06-13",25.91
"203","2019-06-14",25.92
"204","2019-06-17",25.940001
"205","2019-06-18",25.959999
"206","2019-06-19",26.01
"207","2019-06-20",26.01
"208","2019-06-21",26.040001
"209","2019-06-24",26.120001
"210","2019-06-25",25.889999
"211","2019-06-26",26.049999
"212","2019-06-27",26.059999
"213","2019-06-28",26.120001
"214","2019-07-01",25.950001
"215","2019-07-02",25.870001
"216","2019-07-03",25.99
"217","2019-07-05",25.98
"218","2019-07-08",26.030001
"219","2019-07-09",26.190001
"220","2019-07-10",26.1
"221","2019-07-11",26.07
"222","2019-07-12",26.059999
"223","2019-07-15",26.040001
"224","2019-07-16",26.16
"225","2019-07-17",26.129999
"226","2019-07-18",26.24
"227","2019-07-19",26.1
"228","2019-07-22",26.16
"229","2019-07-23",26.27
"230","2019-07-24",26.110001
"231","2019-07-25",26.16
"232","2019-07-26",26.049999
"233","2019-07-29",26.09
"234","2019-07-30",26.02
"235","2019-07-31",26.07
"236","2019-08-01",26.32
"237","2019-08-02",26.219999
"238","2019-08-05",26.15
"239","2019-08-06",26.190001
"240","2019-08-07",26.23
"241","2019-08-08",26.16
"242","2019-08-09",26.049999
"243","2019-08-12",26.219999
"244","2019-08-13",26.1
"245","2019-08-14",26.190001
"246","2019-08-15",26.040001
"247","2019-08-16",26.200001
"248","2019-08-19",26.25
"249","2019-08-20",26.32
"250","2019-08-21",26.059999
"251","2019-08-22",26.200001
"252","2019-08-23",26.25
"253","2019-08-26",26.049999
"254","2019-08-27",25.889999
"255","2019-08-28",25.83
"256","2019-08-29",26
"257","2019-08-30",25.77
"258","2019-09-03",25.799999
"259","2019-09-04",26
"260","2019-09-05",25.879999
"261","2019-09-06",25.9
"262","2019-09-09",26.01
"263","2019-09-10",26.09
"264","2019-09-11",26.09
"265","2019-09-12",26.049999
"266","2019-09-13",26.129999
"267","2019-09-16",25.99
"268","2019-09-17",26.040001
"269","2019-09-18",26.440001
"270","2019-09-19",26.35
"271","2019-09-20",26.16
"272","2019-09-23",26.27
"273","2019-09-24",26.25
"274","2019-09-25",26.18
"275","2019-09-26",26.049999
"276","2019-09-27",25.950001
"277","2019-09-30",26.200001
"278","2019-10-01",26.24
"279","2019-10-02",26.059999
"280","2019-10-03",26.129999
"281","2019-10-04",26.219999
"282","2019-10-07",26.09
"283","2019-10-08",25.93
"284","2019-10-09",26
"285","2019-10-10",25.9
"286","2019-10-11",25.959999
"287","2019-10-14",25.950001
"288","2019-10-15",25.950001
"289","2019-10-16",25.950001
"290","2019-10-17",26
"291","2019-10-18",26
"292","2019-10-21",25.879999
"293","2019-10-22",25.950001
"294","2019-10-23",25.950001
"295","2019-10-24",25.9
"296","2019-10-25",25.85
"297","2019-10-28",25.950001
"298","2019-10-29",26.040001
"299","2019-10-30",26.08
"300","2019-10-31",25.969999
"301","2019-11-01",25.940001
"302","2019-11-04",26.18
"303","2019-11-05",26.16
"304","2019-11-06",26.34
"305","2019-11-07",26.370001
"306","2019-11-08",26.32
"307","2019-11-11",26.33
"308","2019-11-12",26.209999
"309","2019-11-13",26.049999
"310","2019-11-14",26
"311","2019-11-15",26.01
"312","2019-11-18",26.08
"313","2019-11-19",26.049999
"314","2019-11-20",26.27
"315","2019-11-21",26.1
"316","2019-11-22",26
"317","2019-11-25",26.040001
"318","2019-11-26",26.040001
"319","2019-11-27",26
"320","2019-11-29",26.15
"321","2019-12-02",26
"322","2019-12-03",26.059999
"323","2019-12-04",25.860001
"324","2019-12-05",25.950001
"325","2019-12-06",25.85
"326","2019-12-09",25.9
"327","2019-12-10",25.959999
"328","2019-12-11",25.959999
"329","2019-12-12",25.809999
"330","2019-12-13",25.9
"331","2019-12-16",26.040001
"332","2019-12-17",25.969999
"333","2019-12-18",25.870001
"334","2019-12-19",25.879999
"335","2019-12-20",25.92
"336","2019-12-23",25.860001
"337","2019-12-24",25.860001
"338","2019-12-26",26.280001
"339","2019-12-27",26.370001
"340","2019-12-30",26.27
"341","2019-12-31",26.24
"342","2020-01-02",26.200001
"343","2020-01-03",26.110001
"344","2020-01-06",26.299999
"345","2020-01-07",26.139999
"346","2020-01-08",26.120001
"347","2020-01-09",26.200001
"348","2020-01-10",26.09
"349","2020-01-13",26.18
"350","2020-01-14",26.18
"351","2020-01-15",26.280001
"352","2020-01-16",26.18
"353","2020-01-17",26.299999
"354","2020-01-21",26.27
"355","2020-01-22",26.25
"356","2020-01-23",26.1
"357","2020-01-24",26.09
"358","2020-01-27",26.01
"359","2020-01-28",25.93
"360","2020-01-29",25.950001
"361","2020-01-30",26.02
"362","2020-01-31",25.950001
"363","2020-02-03",25.959999
"364","2020-02-04",25.940001
"365","2020-02-05",25.969999
"366","2020-02-06",25.9
"367","2020-02-07",25.870001
"368","2020-02-10",25.879999
"369","2020-02-11",25.98
"370","2020-02-12",25.91
"371","2020-02-13",26.1
"372","2020-02-14",26.049999
"373","2020-02-18",25.959999
"374","2020-02-19",25.940001
"375","2020-02-20",25.9
"376","2020-02-21",25.93
"377","2020-02-24",25.84
"378","2020-02-25",25.83
"379","2020-02-26",25.719999
"380","2020-02-27",25.639999
"381","2020-02-28",25.35
"382","2020-03-02",25.26
"383","2020-03-03",25.52
"384","2020-03-04",25.639999
"385","2020-03-05",25.360001
"386","2020-03-06",25.389999
"387","2020-03-09",25.16
"388","2020-03-10",25.450001
"389","2020-03-11",25.389999
"390","2020-03-12",23.610001
"391","2020-03-13",24.790001
"392","2020-03-16",23
"393","2020-03-17",21.200001
"394","2020-03-18",15.1
"395","2020-03-19",17.459999
"396","2020-03-20",17.879999
"397","2020-03-23",18.84
"398","2020-03-24",19.709999
"399","2020-03-25",20.209999
"400","2020-03-26",21.209999
"401","2020-03-27",22
"402","2020-03-30",21.25
"403","2020-03-31",21.59
"404","2020-04-01",20.700001
"405","2020-04-02",20.43
"406","2020-04-03",19.969999
"407","2020-04-06",20.74
"408","2020-04-07",21.450001
"409","2020-04-08",21.610001
"410","2020-04-09",22.290001
"411","2020-04-13",22.389999
"412","2020-04-14",23
"413","2020-04-15",22.870001
"414","2020-04-16",22.700001
"415","2020-04-17",22.950001
"416","2020-04-20",22.860001
"417","2020-04-21",22.440001
"418","2020-04-22",22.459999
"419","2020-04-23",22.379999
"420","2020-04-24",22.6
"421","2020-04-27",23.469999
"422","2020-04-28",23.190001
"423","2020-04-29",23.73
"424","2020-04-30",23.889999
"425","2020-05-01",23.790001
"426","2020-05-04",23.65
"427","2020-05-05",23.58
"428","2020-05-06",24.1
"429","2020-05-07",24.629999
"430","2020-05-08",24.799999
"431","2020-05-11",24.549999
"432","2020-05-12",24.42
"433","2020-05-13",24.51
"434","2020-05-14",24
"435","2020-05-15",24.75
"436","2020-05-18",24.450001
"437","2020-05-19",24.51
"438","2020-05-20",24.43
"439","2020-05-21",24.450001
"440","2020-05-22",24.440001
"441","2020-05-26",24.450001
"442","2020-05-27",24.32
"443","2020-05-28",24.41
"444","2020-05-29",24.4
"445","2020-06-01",24.49
"446","2020-06-02",24.15
"447","2020-06-03",24.27
"448","2020-06-04",24.200001
"449","2020-06-05",24.209999
"450","2020-06-08",24.299999
"451","2020-06-09",24.23
"452","2020-06-10",24.26
"453","2020-06-11",24.25
"454","2020-06-12",24.25
"455","2020-06-15",24.200001
"456","2020-06-16",24.17
"457","2020-06-17",24.25
"458","2020-06-18",24.23
"459","2020-06-19",24.15
"460","2020-06-22",24.23
"461","2020-06-23",24.200001
"462","2020-06-24",24.24
"463","2020-06-25",24.24
"464","2020-06-26",24.1
"465","2020-06-29",24.129999
"466","2020-06-30",24.1
"467","2020-07-01",24.190001
"468","2020-07-02",24.200001
"469","2020-07-06",24.15
"470","2020-07-07",24.15
"471","2020-07-08",24.200001
"472","2020-07-09",24.09
"473","2020-07-10",24.120001
"474","2020-07-13",24.129999
"475","2020-07-14",24.049999
"476","2020-07-15",24.110001
"477","2020-07-16",24.24
"478","2020-07-17",24.23
"479","2020-07-20",24.07
"480","2020-07-21",24.200001
"481","2020-07-22",24.200001
"482","2020-07-23",24.059999
"483","2020-07-24",24.17
"484","2020-07-27",24.219999
"485","2020-07-28",24.200001
"486","2020-07-29",24.1
"487","2020-07-30",24.1
"488","2020-07-31",24.24
"489","2020-08-03",24.17
"490","2020-08-04",24.200001
"491","2020-08-05",24.280001
"492","2020-08-06",24.450001
"493","2020-08-07",24.35
"494","2020-08-10",24.379999
"495","2020-08-11",24.299999
"496","2020-08-12",24.26
"497","2020-08-13",24.26
"498","2020-08-14",24.27
"499","2020-08-17",24.27
"500","2020-08-18",24.26
"501","2020-08-19",24.26
"502","2020-08-20",24.23
"503","2020-08-21",24.219999
"504","2020-08-24",24.25
"505","2020-08-25",24.26
"506","2020-08-26",24.219999
"507","2020-08-27",24.190001
"508","2020-08-28",24.219999
"509","2020-08-31",24.24
"510","2020-09-01",24.25
"511","2020-09-02",24.200001
"512","2020-09-03",24.25
"513","2020-09-04",24.25
"514","2020-09-08",24.25
"515","2020-09-09",24.23
"516","2020-09-10",24.290001
"517","2020-09-11",24.18
"518","2020-09-14",24.360001
"519","2020-09-15",24.35
"520","2020-09-16",24.280001
"521","2020-09-17",24.299999
"522","2020-09-18",24.23
"523","2020-09-21",24.290001
"524","2020-09-22",24.25
"525","2020-09-23",24.02
"526","2020-09-24",24.02
"527","2020-09-25",23.99
"528","2020-09-28",24.049999
"529","2020-09-29",24.08
"530","2020-09-30",24.059999
"531","2020-10-01",24.09
"532","2020-10-02",24.26
"533","2020-10-05",24.25
"534","2020-10-06",24.280001
"535","2020-10-07",24.25
"536","2020-10-08",24.26
"537","2020-10-09",24.27
"538","2020-10-12",24.280001
"539","2020-10-13",24.299999
"540","2020-10-14",24.280001
"541","2020-10-15",24.35
"542","2020-10-16",24.280001
"543","2020-10-19",24.299999
"544","2020-10-20",24.280001
"545","2020-10-21",24.41
"546","2020-10-22",24.25
"547","2020-10-23",24.25
"548","2020-10-26",24.6
"549","2020-10-27",24.549999
"550","2020-10-28",24.629999
"551","2020-10-29",24.77
"552","2020-10-30",24.66
"553","2020-11-02",24.700001
"554","2020-11-03",24.75
"555","2020-11-04",24.84
"556","2020-11-05",24.780001
"557","2020-11-06",24.549999
"558","2020-11-09",24.48
"559","2020-11-10",24.5
"560","2020-11-11",24.5
"561","2020-11-12",24.48
"562","2020-11-13",24.5
"563","2020-11-16",24.5
"564","2020-11-17",24.57
"565","2020-11-18",24.549999
"566","2020-11-19",24.51
"567","2020-11-20",24.709999
"568","2020-11-23",24.6
"569","2020-11-24",24.540001
"570","2020-11-25",24.540001
"571","2020-11-27",24.6
