"","date","XAN"
"76","2007-04-23",65.519997
"77","2007-04-24",64.879997
"78","2007-04-25",65.400002
"79","2007-04-26",64.839996
"80","2007-04-27",65.040001
"81","2007-04-30",65.199997
"82","2007-05-01",65.400002
"83","2007-05-02",65.720001
"84","2007-05-03",66.120003
"85","2007-05-04",65.879997
"86","2007-05-07",65.400002
"87","2007-05-08",63.799999
"88","2007-05-09",61.560001
"89","2007-05-10",63.68
"90","2007-05-11",64.400002
"91","2007-05-14",64.720001
"92","2007-05-15",64.239998
"93","2007-05-16",65
"94","2007-05-17",64.839996
"95","2007-05-18",63.880001
"96","2007-05-21",63.52
"97","2007-05-22",63.52
"98","2007-05-23",62.919998
"99","2007-05-24",62.68
"100","2007-05-25",63.360001
"101","2007-05-29",63.959999
"102","2007-05-30",64.519997
"103","2007-05-31",63.880001
"104","2007-06-01",64.559998
"105","2007-06-04",66.32
"106","2007-06-05",65.199997
"107","2007-06-06",64.199997
"108","2007-06-07",61.799999
"109","2007-06-08",62.880001
"110","2007-06-11",61.919998
"111","2007-06-12",61.639999
"112","2007-06-13",61.759998
"113","2007-06-14",62.200001
"114","2007-06-15",62.639999
"115","2007-06-18",64.480003
"116","2007-06-19",65.199997
"117","2007-06-20",63.439999
"118","2007-06-21",62.799999
"119","2007-06-22",61.360001
"120","2007-06-25",60.599998
"121","2007-06-26",60.040001
"122","2007-06-27",58.360001
"123","2007-06-28",57.48
"124","2007-06-29",55.919998
"125","2007-07-02",56.240002
"126","2007-07-03",56.799999
"127","2007-07-05",55.599998
"128","2007-07-06",55.360001
"129","2007-07-09",55.279999
"130","2007-07-10",54.560001
"131","2007-07-11",53.200001
"132","2007-07-12",52.639999
"133","2007-07-13",51.759998
"134","2007-07-16",51.16
"135","2007-07-17",49.68
"136","2007-07-18",48.119999
"137","2007-07-19",48.959999
"138","2007-07-20",48.119999
"139","2007-07-23",46.400002
"140","2007-07-24",46.200001
"141","2007-07-25",45.84
"142","2007-07-26",45
"143","2007-07-27",44.200001
"144","2007-07-30",42.52
"145","2007-07-31",37.880001
"146","2007-08-01",30
"147","2007-08-02",33.080002
"148","2007-08-03",30.6
"149","2007-08-06",32.639999
"150","2007-08-07",32.560001
"151","2007-08-08",37.080002
"152","2007-08-09",37.759998
"153","2007-08-10",38.68
"154","2007-08-13",38.52
"155","2007-08-14",36.720001
"156","2007-08-15",36.240002
"157","2007-08-16",40.400002
"158","2007-08-17",40.040001
"159","2007-08-20",41.560001
"160","2007-08-21",41
"161","2007-08-22",43.52
"162","2007-08-23",43.240002
"163","2007-08-24",44.119999
"164","2007-08-27",44.080002
"165","2007-08-28",44.040001
"166","2007-08-29",49.119999
"167","2007-08-30",47.799999
"168","2007-08-31",48
"169","2007-09-04",47.759998
"170","2007-09-05",44.880001
"171","2007-09-06",45.32
"172","2007-09-07",44.119999
"173","2007-09-10",42
"174","2007-09-11",41.68
"175","2007-09-12",42.119999
"176","2007-09-13",42.599998
"177","2007-09-14",46.32
"178","2007-09-17",44.639999
"179","2007-09-18",48.599998
"180","2007-09-19",49.599998
"181","2007-09-20",46.720001
"182","2007-09-21",49.279999
"183","2007-09-24",48.279999
"184","2007-09-25",47
"185","2007-09-26",45.84
"186","2007-09-27",46.959999
"187","2007-09-28",45.040001
"188","2007-10-01",46.959999
"189","2007-10-02",47.599998
"190","2007-10-03",47.400002
"191","2007-10-04",48.200001
"192","2007-10-05",49.959999
"193","2007-10-08",48.560001
"194","2007-10-09",49.16
"195","2007-10-10",48.759998
"196","2007-10-11",46
"197","2007-10-12",46.200001
"198","2007-10-15",46.16
"199","2007-10-16",44.52
"200","2007-10-17",42.400002
"201","2007-10-18",42.52
"202","2007-10-19",40.68
"203","2007-10-22",41.799999
"204","2007-10-23",43.279999
"205","2007-10-24",42.720001
"206","2007-10-25",42.040001
"207","2007-10-26",43.32
"208","2007-10-29",41.200001
"209","2007-10-30",41.599998
"210","2007-10-31",41.279999
"211","2007-11-01",40.560001
"212","2007-11-02",36.32
"213","2007-11-05",35.880001
"214","2007-11-06",36.200001
"215","2007-11-07",34.68
"216","2007-11-08",35.84
"217","2007-11-09",36.959999
"218","2007-11-12",38.240002
"219","2007-11-13",39.119999
"220","2007-11-14",39.119999
"221","2007-11-15",38.959999
"222","2007-11-16",39.240002
"223","2007-11-19",37.919998
"224","2007-11-20",34.959999
"225","2007-11-21",32.560001
"226","2007-11-23",36.720001
"227","2007-11-26",35.720001
"228","2007-11-27",36.400002
"229","2007-11-28",38.84
"230","2007-11-29",39.599998
"231","2007-11-30",38.200001
"232","2007-12-03",39.400002
"233","2007-12-04",38.119999
"234","2007-12-05",39.200001
"235","2007-12-06",40.799999
"236","2007-12-07",42.080002
"237","2007-12-10",43.759998
"238","2007-12-11",40.439999
"239","2007-12-12",39.360001
"240","2007-12-13",37.360001
"241","2007-12-14",37.959999
"242","2007-12-17",36.279999
"243","2007-12-18",40.639999
"244","2007-12-19",43
"245","2007-12-20",43.639999
"246","2007-12-21",44.52
"247","2007-12-24",46.84
"248","2007-12-26",44.639999
"249","2007-12-27",39.799999
"250","2007-12-28",38.400002
"251","2007-12-31",37.240002
"252","2008-01-02",37.439999
"253","2008-01-03",36.880001
"254","2008-01-04",36.32
"255","2008-01-07",37.84
"256","2008-01-08",37.52
"257","2008-01-09",35.439999
"258","2008-01-10",36.439999
"259","2008-01-11",35.560001
"260","2008-01-14",37.080002
"261","2008-01-15",35.759998
"262","2008-01-16",37
"263","2008-01-17",35.360001
"264","2008-01-18",34.32
"265","2008-01-22",34.799999
"266","2008-01-23",38
"267","2008-01-24",38.68
"268","2008-01-25",39.080002
"269","2008-01-28",40.720001
"270","2008-01-29",41.119999
"271","2008-01-30",38.919998
"272","2008-01-31",38.799999
"273","2008-02-01",39.799999
"274","2008-02-04",39.639999
"275","2008-02-05",37.84
"276","2008-02-06",36.919998
"277","2008-02-07",39.040001
"278","2008-02-08",37.919998
"279","2008-02-11",36.799999
"280","2008-02-12",37.439999
"281","2008-02-13",38.119999
"282","2008-02-14",37
"283","2008-02-15",36.720001
"284","2008-02-19",35.919998
"285","2008-02-20",36.799999
"286","2008-02-21",35.639999
"287","2008-02-22",36.119999
"288","2008-02-25",36.880001
"289","2008-02-26",36.759998
"290","2008-02-27",34.799999
"291","2008-02-28",34.080002
"292","2008-02-29",32.880001
"293","2008-03-03",30.879999
"294","2008-03-04",30.08
"295","2008-03-05",28.08
"296","2008-03-06",25.040001
"297","2008-03-07",24.76
"298","2008-03-10",24
"299","2008-03-11",27.719999
"300","2008-03-12",29.4
"301","2008-03-13",28.120001
"302","2008-03-14",27.879999
"303","2008-03-17",25.879999
"304","2008-03-18",28.200001
"305","2008-03-19",27.68
"306","2008-03-20",31.6
"307","2008-03-24",33.119999
"308","2008-03-25",34
"309","2008-03-26",33
"310","2008-03-27",30.08
"311","2008-03-28",30
"312","2008-03-31",30.280001
"313","2008-04-01",31.799999
"314","2008-04-02",30.879999
"315","2008-04-03",31.639999
"316","2008-04-04",31.639999
"317","2008-04-07",32.16
"318","2008-04-08",32.439999
"319","2008-04-09",31.280001
"320","2008-04-10",31.4
"321","2008-04-11",29.52
"322","2008-04-14",31.040001
"323","2008-04-15",31.68
"324","2008-04-16",32.080002
"325","2008-04-17",32.200001
"326","2008-04-18",34.599998
"327","2008-04-21",33.720001
"328","2008-04-22",33.48
"329","2008-04-23",33.599998
"330","2008-04-24",34.959999
"331","2008-04-25",36.040001
"332","2008-04-28",36.799999
"333","2008-04-29",36
"334","2008-04-30",34.759998
"335","2008-05-01",36.959999
"336","2008-05-02",36.599998
"337","2008-05-05",36.240002
"338","2008-05-06",36.84
"339","2008-05-07",36.52
"340","2008-05-08",38.040001
"341","2008-05-09",38.959999
"342","2008-05-12",39.119999
"343","2008-05-13",38.880001
"344","2008-05-14",38.639999
"345","2008-05-15",38.68
"346","2008-05-16",38.919998
"347","2008-05-19",38.720001
"348","2008-05-20",38.279999
"349","2008-05-21",38.080002
"350","2008-05-22",38.279999
"351","2008-05-23",35.68
"352","2008-05-27",34.360001
"353","2008-05-28",35.400002
"354","2008-05-29",37.759998
"355","2008-05-30",36.48
"356","2008-06-02",37.080002
"357","2008-06-03",36.639999
"358","2008-06-04",37.599998
"359","2008-06-05",38
"360","2008-06-06",36.040001
"361","2008-06-09",35.959999
"362","2008-06-10",35.959999
"363","2008-06-11",34.799999
"364","2008-06-12",34.720001
"365","2008-06-13",35.799999
"366","2008-06-16",35.880001
"367","2008-06-17",35.599998
"368","2008-06-18",35.599998
"369","2008-06-19",34.919998
"370","2008-06-20",33.52
"371","2008-06-23",32.759998
"372","2008-06-24",32
"373","2008-06-25",32.52
"374","2008-06-26",29.959999
"375","2008-06-27",31.48
"376","2008-06-30",28.84
"377","2008-07-01",29.559999
"378","2008-07-02",30.52
"379","2008-07-03",29
"380","2008-07-07",27.120001
"381","2008-07-08",29
"382","2008-07-09",28.84
"383","2008-07-10",27.76
"384","2008-07-11",26.040001
"385","2008-07-14",25.200001
"386","2008-07-15",22.639999
"387","2008-07-16",23.52
"388","2008-07-17",26.559999
"389","2008-07-18",25.84
"390","2008-07-21",27.08
"391","2008-07-22",29.040001
"392","2008-07-23",30
"393","2008-07-24",27.76
"394","2008-07-25",27
"395","2008-07-28",26.48
"396","2008-07-29",27.120001
"397","2008-07-30",26.799999
"398","2008-07-31",26.76
"399","2008-08-01",27.6
"400","2008-08-04",27.040001
"401","2008-08-05",25.440001
"402","2008-08-06",26.76
"403","2008-08-07",25.040001
"404","2008-08-08",26.08
"405","2008-08-11",25.6
"406","2008-08-12",24.440001
"407","2008-08-13",22.6
"408","2008-08-14",22.879999
"409","2008-08-15",22.639999
"410","2008-08-18",21.92
"411","2008-08-19",21.799999
"412","2008-08-20",21.959999
"413","2008-08-21",21.879999
"414","2008-08-22",22.76
"415","2008-08-25",23.16
"416","2008-08-26",23.76
"417","2008-08-27",24.76
"418","2008-08-28",25.440001
"419","2008-08-29",24.4
"420","2008-09-02",24.48
"421","2008-09-03",25.040001
"422","2008-09-04",24.280001
"423","2008-09-05",24.16
"424","2008-09-08",25
"425","2008-09-09",24.040001
"426","2008-09-10",24.200001
"427","2008-09-11",24.32
"428","2008-09-12",24.120001
"429","2008-09-15",21.24
"430","2008-09-16",23
"431","2008-09-17",19.360001
"432","2008-09-18",23.68
"433","2008-09-19",25
"434","2008-09-22",22.879999
"435","2008-09-23",23.6
"436","2008-09-24",24
"437","2008-09-25",26
"438","2008-09-26",25.959999
"439","2008-09-29",23.440001
"440","2008-09-30",24.24
"441","2008-10-01",24.360001
"442","2008-10-02",21.92
"443","2008-10-03",19
"444","2008-10-06",16.24
"445","2008-10-07",14
"446","2008-10-08",12.52
"447","2008-10-09",11.48
"448","2008-10-10",15.2
"449","2008-10-13",17.799999
"450","2008-10-14",17.360001
"451","2008-10-15",14.88
"452","2008-10-16",17.639999
"453","2008-10-17",16.440001
"454","2008-10-20",15.72
"455","2008-10-21",15.48
"456","2008-10-22",14.96
"457","2008-10-23",16.16
"458","2008-10-24",15.04
"459","2008-10-27",13.92
"460","2008-10-28",15.48
"461","2008-10-29",16.280001
"462","2008-10-30",18.200001
"463","2008-10-31",19.799999
"464","2008-11-03",19.200001
"465","2008-11-04",18.76
"466","2008-11-05",16.959999
"467","2008-11-06",16.6
"468","2008-11-07",18.040001
"469","2008-11-10",16.360001
"470","2008-11-11",14.56
"471","2008-11-12",12.6
"472","2008-11-13",14.12
"473","2008-11-14",11.96
"474","2008-11-17",11.36
"475","2008-11-18",11.08
"476","2008-11-19",8.88
"477","2008-11-20",8.28
"478","2008-11-21",6.96
"479","2008-11-24",7.64
"480","2008-11-25",8.56
"481","2008-11-26",12.2
"482","2008-11-28",12.16
"483","2008-12-01",9.36
"484","2008-12-02",10.8
"485","2008-12-03",11.08
"486","2008-12-04",10.8
"487","2008-12-05",12.64
"488","2008-12-08",15.84
"489","2008-12-09",14.28
"490","2008-12-10",15.6
"491","2008-12-11",15.08
"492","2008-12-12",17.76
"493","2008-12-15",16.200001
"494","2008-12-16",18.6
"495","2008-12-17",18.16
"496","2008-12-18",17.16
"497","2008-12-19",17.440001
"498","2008-12-22",17.040001
"499","2008-12-23",17.32
"500","2008-12-24",19.040001
"501","2008-12-26",17.84
"502","2008-12-29",14.56
"503","2008-12-30",15.2
"504","2008-12-31",15.32
"505","2009-01-02",15.2
"506","2009-01-05",14.44
"507","2009-01-06",14.56
"508","2009-01-07",14.68
"509","2009-01-08",15.32
"510","2009-01-09",14.04
"511","2009-01-12",12.84
"512","2009-01-13",12.68
"513","2009-01-14",11.96
"514","2009-01-15",12.56
"515","2009-01-16",13.12
"516","2009-01-20",11.64
"517","2009-01-21",14
"518","2009-01-22",12.56
"519","2009-01-23",12.36
"520","2009-01-26",12.36
"521","2009-01-27",12.72
"522","2009-01-28",13.52
"523","2009-01-29",12.52
"524","2009-01-30",12.28
"525","2009-02-02",13.4
"526","2009-02-03",13.4
"527","2009-02-04",12.28
"528","2009-02-05",12.12
"529","2009-02-06",13.12
"530","2009-02-09",13.52
"531","2009-02-10",12.84
"532","2009-02-11",12.68
"533","2009-02-12",12.08
"534","2009-02-13",11.32
"535","2009-02-17",10.12
"536","2009-02-18",8.56
"537","2009-02-19",8.44
"538","2009-02-20",8.56
"539","2009-02-23",8.2
"540","2009-02-24",9.68
"541","2009-02-25",8.36
"542","2009-02-26",8.24
"543","2009-02-27",6.6
"544","2009-03-02",6.2
"545","2009-03-03",6
"546","2009-03-04",8.44
"547","2009-03-05",8.32
"548","2009-03-06",8.28
"549","2009-03-09",7.84
"550","2009-03-10",8.88
"551","2009-03-11",8.72
"552","2009-03-12",9.64
"553","2009-03-13",10.24
"554","2009-03-16",9.8
"555","2009-03-17",10.8
"556","2009-03-18",11.52
"557","2009-03-19",11.8
"558","2009-03-20",12.24
"559","2009-03-23",13.8
"560","2009-03-24",13.88
"561","2009-03-25",14.96
"562","2009-03-26",15.32
"563","2009-03-27",12.64
"564","2009-03-30",11.24
"565","2009-03-31",12.16
"566","2009-04-01",12.32
"567","2009-04-02",12.36
"568","2009-04-03",12.56
"569","2009-04-06",13.04
"570","2009-04-07",12.08
"571","2009-04-08",11.84
"572","2009-04-09",13.16
"573","2009-04-13",13.72
"574","2009-04-14",12.32
"575","2009-04-15",13.36
"576","2009-04-16",13.16
"577","2009-04-17",13.2
"578","2009-04-20",12.44
"579","2009-04-21",13.2
"580","2009-04-22",12.44
"581","2009-04-23",12.96
"582","2009-04-24",12.76
"583","2009-04-27",12.44
"584","2009-04-28",12.8
"585","2009-04-29",13.2
"586","2009-04-30",12.6
"587","2009-05-01",12.92
"588","2009-05-04",13.28
"589","2009-05-05",12.96
"590","2009-05-06",15.08
"591","2009-05-07",13.76
"592","2009-05-08",13.92
"593","2009-05-11",13.72
"594","2009-05-12",13.56
"595","2009-05-13",12.48
"596","2009-05-14",13
"597","2009-05-15",12.56
"598","2009-05-18",13.36
"599","2009-05-19",12.44
"600","2009-05-20",12.32
"601","2009-05-21",12.32
"602","2009-05-22",12.24
"603","2009-05-26",12.56
"604","2009-05-27",12.44
"605","2009-05-28",12.24
"606","2009-05-29",13.16
"607","2009-06-01",13.8
"608","2009-06-02",13.92
"609","2009-06-03",13.76
"610","2009-06-04",14.28
"611","2009-06-05",13.76
"612","2009-06-08",13.92
"613","2009-06-09",13.6
"614","2009-06-10",13.32
"615","2009-06-11",13.32
"616","2009-06-12",13.88
"617","2009-06-15",15.56
"618","2009-06-16",15.16
"619","2009-06-17",13.52
"620","2009-06-18",13.56
"621","2009-06-19",13.4
"622","2009-06-22",12.52
"623","2009-06-23",12.68
"624","2009-06-24",12.48
"625","2009-06-25",13.04
"626","2009-06-26",13.52
"627","2009-06-29",12.8
"628","2009-06-30",12.8
"629","2009-07-01",12.72
"630","2009-07-02",12.24
"631","2009-07-06",12.2
"632","2009-07-07",11.76
"633","2009-07-08",11.6
"634","2009-07-09",11.4
"635","2009-07-10",11.04
"636","2009-07-13",11.76
"637","2009-07-14",11.44
"638","2009-07-15",11.72
"639","2009-07-16",11.72
"640","2009-07-17",11.36
"641","2009-07-20",11.64
"642","2009-07-21",11.68
"643","2009-07-22",12.32
"644","2009-07-23",12.64
"645","2009-07-24",13
"646","2009-07-27",13.32
"647","2009-07-28",13.8
"648","2009-07-29",13.56
"649","2009-07-30",13.84
"650","2009-07-31",13.88
"651","2009-08-03",13.88
"652","2009-08-04",14.56
"653","2009-08-05",15.6
"654","2009-08-06",15.2
"655","2009-08-07",15.84
"656","2009-08-10",16
"657","2009-08-11",15.68
"658","2009-08-12",16.08
"659","2009-08-13",16.32
"660","2009-08-14",16.200001
"661","2009-08-17",15.8
"662","2009-08-18",16.92
"663","2009-08-19",16.639999
"664","2009-08-20",17.120001
"665","2009-08-21",17.559999
"666","2009-08-24",18.559999
"667","2009-08-25",18.639999
"668","2009-08-26",18.200001
"669","2009-08-27",17.959999
"670","2009-08-28",17.639999
"671","2009-08-31",17.280001
"672","2009-09-01",16.32
"673","2009-09-02",16.200001
"674","2009-09-03",16.719999
"675","2009-09-04",16.639999
"676","2009-09-08",16.92
"677","2009-09-09",17.559999
"678","2009-09-10",18.040001
"679","2009-09-11",18.24
"680","2009-09-14",18.639999
"681","2009-09-15",19.360001
"682","2009-09-16",20.719999
"683","2009-09-17",21.48
"684","2009-09-18",23.280001
"685","2009-09-21",23.92
"686","2009-09-22",24.84
"687","2009-09-23",24.799999
"688","2009-09-24",24.200001
"689","2009-09-25",24.440001
"690","2009-09-28",23.360001
"691","2009-09-29",22.719999
"692","2009-09-30",21.76
"693","2009-10-01",20.16
"694","2009-10-02",20.48
"695","2009-10-05",21.16
"696","2009-10-06",21.6
"697","2009-10-07",21.200001
"698","2009-10-08",21
"699","2009-10-09",20.6
"700","2009-10-12",20.68
"701","2009-10-13",20.200001
"702","2009-10-14",21.08
"703","2009-10-15",20.799999
"704","2009-10-16",20.360001
"705","2009-10-19",20.68
"706","2009-10-20",20.559999
"707","2009-10-21",20.84
"708","2009-10-22",20.68
"709","2009-10-23",20.440001
"710","2009-10-26",20.200001
"711","2009-10-27",20.32
"712","2009-10-28",19.32
"713","2009-10-29",20.200001
"714","2009-10-30",19.360001
"715","2009-11-02",17.84
"716","2009-11-03",20.559999
"717","2009-11-04",19.48
"718","2009-11-05",20.639999
"719","2009-11-06",20.440001
"720","2009-11-09",21
"721","2009-11-10",20.52
"722","2009-11-11",20.76
"723","2009-11-12",20.280001
"724","2009-11-13",20.4
"725","2009-11-16",20.440001
"726","2009-11-17",20.559999
"727","2009-11-18",20.4
"728","2009-11-19",20.040001
"729","2009-11-20",20.559999
"730","2009-11-23",20.48
"731","2009-11-24",20.639999
"732","2009-11-25",20.68
"733","2009-11-27",20.6
"734","2009-11-30",20.6
"735","2009-12-01",20.24
"736","2009-12-02",20.24
"737","2009-12-03",19.719999
"738","2009-12-04",19.799999
"739","2009-12-07",19.52
"740","2009-12-08",17.32
"741","2009-12-09",18.24
"742","2009-12-10",18.48
"743","2009-12-11",18.559999
"744","2009-12-14",19.84
"745","2009-12-15",19.799999
"746","2009-12-16",19.16
"747","2009-12-17",19.040001
"748","2009-12-18",19.639999
"749","2009-12-21",20
"750","2009-12-22",19.92
"751","2009-12-23",20.120001
"752","2009-12-24",20.16
"753","2009-12-28",20.16
"754","2009-12-29",19.68
"755","2009-12-30",20.040001
"756","2009-12-31",19.68
"757","2010-01-04",20.24
"758","2010-01-05",20.200001
"759","2010-01-06",20.4
"760","2010-01-07",21.559999
"761","2010-01-08",22.52
"762","2010-01-11",22.719999
"763","2010-01-12",21.52
"764","2010-01-13",22.200001
"765","2010-01-14",22.040001
"766","2010-01-15",21.799999
"767","2010-01-19",21.68
"768","2010-01-20",21.68
"769","2010-01-21",21.24
"770","2010-01-22",20.76
"771","2010-01-25",21.200001
"772","2010-01-26",21.32
"773","2010-01-27",21.6
"774","2010-01-28",22.440001
"775","2010-01-29",21.120001
"776","2010-02-01",22.040001
"777","2010-02-02",21.799999
"778","2010-02-03",21.52
"779","2010-02-04",20.84
"780","2010-02-05",21.48
"781","2010-02-08",21.4
"782","2010-02-09",21.280001
"783","2010-02-10",21.120001
"784","2010-02-11",21.200001
"785","2010-02-12",21.719999
"786","2010-02-16",22.4
"787","2010-02-17",22.84
"788","2010-02-18",23.24
"789","2010-02-19",23.959999
"790","2010-02-22",24.719999
"791","2010-02-23",24.639999
"792","2010-02-24",25.32
"793","2010-02-25",25.52
"794","2010-02-26",25.32
"795","2010-03-01",25.76
"796","2010-03-02",26.200001
"797","2010-03-03",27.6
"798","2010-03-04",28
"799","2010-03-05",28.719999
"800","2010-03-08",28
"801","2010-03-09",28
"802","2010-03-10",27.68
"803","2010-03-11",27.16
"804","2010-03-12",26.959999
"805","2010-03-15",26.200001
"806","2010-03-16",26.879999
"807","2010-03-17",26.24
"808","2010-03-18",27.4
"809","2010-03-19",27.040001
"810","2010-03-22",27.639999
"811","2010-03-23",28.08
"812","2010-03-24",28.4
"813","2010-03-25",28.440001
"814","2010-03-26",28.440001
"815","2010-03-29",27.48
"816","2010-03-30",27.200001
"817","2010-03-31",27.040001
"818","2010-04-01",27.08
"819","2010-04-05",28.52
"820","2010-04-06",29.440001
"821","2010-04-07",29.24
"822","2010-04-08",28.879999
"823","2010-04-09",29.6
"824","2010-04-12",28.6
"825","2010-04-13",28.559999
"826","2010-04-14",28.52
"827","2010-04-15",28.08
"828","2010-04-16",26.879999
"829","2010-04-19",27.16
"830","2010-04-20",27.32
"831","2010-04-21",27.24
"832","2010-04-22",28.200001
"833","2010-04-23",28.719999
"834","2010-04-26",28.68
"835","2010-04-27",27.84
"836","2010-04-28",28.040001
"837","2010-04-29",29.6
"838","2010-04-30",28.440001
"839","2010-05-03",29.879999
"840","2010-05-04",28.440001
"841","2010-05-05",27.040001
"842","2010-05-06",25.16
"843","2010-05-07",25.08
"844","2010-05-10",27.559999
"845","2010-05-11",26.879999
"846","2010-05-12",27.48
"847","2010-05-13",27.24
"848","2010-05-14",26.48
"849","2010-05-17",26.879999
"850","2010-05-18",23.959999
"851","2010-05-19",22.68
"852","2010-05-20",20.6
"853","2010-05-21",21.32
"854","2010-05-24",20.76
"855","2010-05-25",21.16
"856","2010-05-26",21.6
"857","2010-05-27",23
"858","2010-05-28",22.440001
"859","2010-06-01",22.040001
"860","2010-06-02",22.68
"861","2010-06-03",22.440001
"862","2010-06-04",21.84
"863","2010-06-07",21.040001
"864","2010-06-08",21.360001
"865","2010-06-09",21.440001
"866","2010-06-10",22.559999
"867","2010-06-11",23.52
"868","2010-06-14",23.879999
"869","2010-06-15",24.200001
"870","2010-06-16",24.120001
"871","2010-06-17",24.08
"872","2010-06-18",24.719999
"873","2010-06-21",25.040001
"874","2010-06-22",24.92
"875","2010-06-23",24.68
"876","2010-06-24",24.76
"877","2010-06-25",25.200001
"878","2010-06-28",23.879999
"879","2010-06-29",22.719999
"880","2010-06-30",22.719999
"881","2010-07-01",21.84
"882","2010-07-02",21.440001
"883","2010-07-06",20.68
"884","2010-07-07",22.32
"885","2010-07-08",22.719999
"886","2010-07-09",23.040001
"887","2010-07-12",22.92
"888","2010-07-13",23.280001
"889","2010-07-14",22.6
"890","2010-07-15",22.360001
"891","2010-07-16",21.879999
"892","2010-07-19",22.08
"893","2010-07-20",22.959999
"894","2010-07-21",22
"895","2010-07-22",22.440001
"896","2010-07-23",24.120001
"897","2010-07-26",24.559999
"898","2010-07-27",24.4
"899","2010-07-28",24
"900","2010-07-29",24.040001
"901","2010-07-30",24.4
"902","2010-08-02",24.799999
"903","2010-08-03",25.120001
"904","2010-08-04",25.16
"905","2010-08-05",24.879999
"906","2010-08-06",24.92
"907","2010-08-09",25.360001
"908","2010-08-10",24.92
"909","2010-08-11",23.959999
"910","2010-08-12",23.6
"911","2010-08-13",23.32
"912","2010-08-16",23.68
"913","2010-08-17",23.76
"914","2010-08-18",23.639999
"915","2010-08-19",23.280001
"916","2010-08-20",23.4
"917","2010-08-23",23.200001
"918","2010-08-24",23.24
"919","2010-08-25",23.559999
"920","2010-08-26",23.4
"921","2010-08-27",23.959999
"922","2010-08-30",23.4
"923","2010-08-31",23.68
"924","2010-09-01",24.52
"925","2010-09-02",25
"926","2010-09-03",25.4
"927","2010-09-07",25.040001
"928","2010-09-08",25.559999
"929","2010-09-09",25.6
"930","2010-09-10",25.16
"931","2010-09-13",25.120001
"932","2010-09-14",24.879999
"933","2010-09-15",24.48
"934","2010-09-16",25.16
"935","2010-09-17",25.84
"936","2010-09-20",26.719999
"937","2010-09-21",26.68
"938","2010-09-22",26.200001
"939","2010-09-23",25.84
"940","2010-09-24",26.360001
"941","2010-09-27",26.4
"942","2010-09-28",25.68
"943","2010-09-29",25.4
"944","2010-09-30",25.4
"945","2010-10-01",25.200001
"946","2010-10-04",25.24
"947","2010-10-05",25.68
"948","2010-10-06",25.48
"949","2010-10-07",25.52
"950","2010-10-08",25.719999
"951","2010-10-11",25.92
"952","2010-10-12",26.32
"953","2010-10-13",25.959999
"954","2010-10-14",25.52
"955","2010-10-15",25.440001
"956","2010-10-18",25.48
"957","2010-10-19",25.24
"958","2010-10-20",25.48
"959","2010-10-21",25.68
"960","2010-10-22",25.799999
"961","2010-10-25",25.76
"962","2010-10-26",25.6
"963","2010-10-27",25.200001
"964","2010-10-28",25.08
"965","2010-10-29",25.32
"966","2010-11-01",25.200001
"967","2010-11-02",25.52
"968","2010-11-03",25.639999
"969","2010-11-04",25.92
"970","2010-11-05",26.639999
"971","2010-11-08",27.08
