"","date","DBVT"
"86","2015-02-25",22.450001
"87","2015-02-26",22.049999
"88","2015-02-27",21.67
"89","2015-03-02",21.85
"90","2015-03-03",21.42
"91","2015-03-04",21.16
"92","2015-03-05",21.190001
"93","2015-03-06",20.84
"94","2015-03-09",21.23
"95","2015-03-10",20.879999
"96","2015-03-11",20.799999
"97","2015-03-12",20.66
"98","2015-03-13",20.620001
"99","2015-03-16",21.25
"100","2015-03-17",21.25
"101","2015-03-18",22.77
"102","2015-03-19",22.59
"103","2015-03-20",23.82
"104","2015-03-23",23.629999
"105","2015-03-24",23.42
"106","2015-03-25",23.719999
"107","2015-03-26",23.309999
"108","2015-03-27",23.120001
"109","2015-03-30",23.24
"110","2015-03-31",23.360001
"111","2015-04-01",23.33
"112","2015-04-02",24.690001
"113","2015-04-06",24.469999
"114","2015-04-07",24.34
"115","2015-04-08",26
"116","2015-04-09",27.440001
"117","2015-04-10",26.58
"118","2015-04-13",25.32
"119","2015-04-14",25.42
"120","2015-04-15",25.450001
"121","2015-04-16",25.469999
"122","2015-04-17",25.02
"123","2015-04-20",25.35
"124","2015-04-21",25.67
"125","2015-04-22",25.66
"126","2015-04-23",25.875
"127","2015-04-24",26.290001
"128","2015-04-27",25.610001
"129","2015-04-28",25.82
"130","2015-04-29",26.02
"131","2015-04-30",25.059999
"132","2015-05-01",25.26
"133","2015-05-04",27.219999
"134","2015-05-05",26.280001
"135","2015-05-06",25.540001
"136","2015-05-07",25.379999
"137","2015-05-08",25.209999
"138","2015-05-11",25.209999
"139","2015-05-12",25.59
"140","2015-05-13",25.719999
"141","2015-05-14",25.52
"142","2015-05-15",25.52
"143","2015-05-18",25.32
"144","2015-05-19",25.43
"145","2015-05-20",25.6
"146","2015-05-21",25.09
"147","2015-05-22",24.66
"148","2015-05-26",23.76
"149","2015-05-27",23.75
"150","2015-05-28",23.799999
"151","2015-05-29",23.540001
"152","2015-06-01",23.059999
"153","2015-06-02",23.780001
"154","2015-06-03",23.92
"155","2015-06-04",24.530001
"156","2015-06-05",23.75
"157","2015-06-08",26.1
"158","2015-06-09",27.049999
"159","2015-06-10",27.709999
"160","2015-06-11",27.67
"161","2015-06-12",27.27
"162","2015-06-15",27.24
"163","2015-06-16",27.120001
"164","2015-06-17",27.219999
"165","2015-06-18",27.4
"166","2015-06-19",26.51
"167","2015-06-22",27.49
"168","2015-06-23",27.48
"169","2015-06-24",28
"170","2015-06-25",28.17
"171","2015-06-26",29.379999
"172","2015-06-29",29.15
"173","2015-06-30",29.780001
"174","2015-07-01",30.4
"175","2015-07-02",30.51
"176","2015-07-06",30.6
"177","2015-07-07",32.439999
"178","2015-07-08",32
"179","2015-07-09",32.32
"180","2015-07-10",35.360001
"181","2015-07-13",36.849998
"182","2015-07-14",38.369999
"183","2015-07-15",41.509998
"184","2015-07-16",41.099998
"185","2015-07-17",41.939999
"186","2015-07-20",41.720001
"187","2015-07-21",41.869999
"188","2015-07-22",42.73
"189","2015-07-23",42.869999
"190","2015-07-24",42.540001
"191","2015-07-27",41.93
"192","2015-07-28",42.560001
"193","2015-07-29",43.470001
"194","2015-07-30",42.959999
"195","2015-07-31",43.59
"196","2015-08-03",44.369999
"197","2015-08-04",43.32
"198","2015-08-05",43.09
"199","2015-08-06",41.970001
"200","2015-08-07",39.619999
"201","2015-08-10",40.450001
"202","2015-08-11",40.59
"203","2015-08-12",40.360001
"204","2015-08-13",39.950001
"205","2015-08-14",40.139999
"206","2015-08-17",42.07
"207","2015-08-18",43.689999
"208","2015-08-19",42.919998
"209","2015-08-20",40.380001
"210","2015-08-21",38.549999
"211","2015-08-24",36.5
"212","2015-08-25",36.860001
"213","2015-08-26",39.209999
"214","2015-08-27",41.330002
"215","2015-08-28",41.259998
"216","2015-08-31",39.029999
"217","2015-09-01",38.450001
"218","2015-09-02",38.450001
"219","2015-09-03",37.75
"220","2015-09-04",36.41
"221","2015-09-08",37.990002
"222","2015-09-09",36.5
"223","2015-09-10",36.599998
"224","2015-09-11",37.209999
"225","2015-09-14",37.59
"226","2015-09-15",40.200001
"227","2015-09-16",40.59
"228","2015-09-17",41.27
"229","2015-09-18",41.43
"230","2015-09-21",41.18
"231","2015-09-22",41.290001
"232","2015-09-23",41.25
"233","2015-09-24",41.419998
"234","2015-09-25",39.349998
"235","2015-09-28",36.529999
"236","2015-09-29",34.380001
"237","2015-09-30",35.59
"238","2015-10-01",35.639999
"239","2015-10-02",36.790001
"240","2015-10-05",38.560001
"241","2015-10-06",36.450001
"242","2015-10-07",35.349998
"243","2015-10-08",35
"244","2015-10-09",34.82
"245","2015-10-12",34.029999
"246","2015-10-13",33.529999
"247","2015-10-14",33.68
"248","2015-10-15",34.529999
"249","2015-10-16",33.540001
"250","2015-10-19",33.509998
"251","2015-10-20",33.07
"252","2015-10-21",32.970001
"253","2015-10-22",32.459999
"254","2015-10-23",33.529999
"255","2015-10-26",33.939999
"256","2015-10-27",34.610001
"257","2015-10-28",34.93
"258","2015-10-29",34.73
"259","2015-10-30",34.669998
"260","2015-11-02",36.290001
"261","2015-11-03",36.029999
"262","2015-11-04",35.990002
"263","2015-11-05",36.32
"264","2015-11-06",36.779999
"265","2015-11-09",37.009998
"266","2015-11-10",36.939999
"267","2015-11-11",36.380001
"268","2015-11-12",34.830002
"269","2015-11-13",34.82
"270","2015-11-16",33.779999
"271","2015-11-17",34.689999
"272","2015-11-18",36.07
"273","2015-11-19",35.119999
"274","2015-11-20",34.720001
"275","2015-11-23",35.310001
"276","2015-11-24",34.900002
"277","2015-11-25",34.490002
"278","2015-11-27",34.860001
"279","2015-11-30",34.869999
"280","2015-12-01",35.02
"281","2015-12-02",34.5
"282","2015-12-03",35.540001
"283","2015-12-04",35.25
"284","2015-12-07",34.299999
"285","2015-12-08",34.830002
"286","2015-12-09",33.040001
"287","2015-12-10",33.080002
"288","2015-12-11",32.75
"289","2015-12-14",34.07
"290","2015-12-15",35.470001
"291","2015-12-16",35.639999
"292","2015-12-17",35.029999
"293","2015-12-18",34.450001
"294","2015-12-21",34.959999
"295","2015-12-22",34.540001
"296","2015-12-23",34.630001
"297","2015-12-24",34.790001
"298","2015-12-28",35.619999
"299","2015-12-29",36.349998
"300","2015-12-30",36.25
"301","2015-12-31",36.310001
"302","2016-01-04",35.400002
"303","2016-01-05",35.919998
"304","2016-01-06",35.080002
"305","2016-01-07",33.52
"306","2016-01-08",33.080002
"307","2016-01-11",30.209999
"308","2016-01-12",31.09
"309","2016-01-13",28.780001
"310","2016-01-14",28.25
"311","2016-01-15",27
"312","2016-01-19",25.209999
"313","2016-01-20",25.549999
"314","2016-01-21",25.18
"315","2016-01-22",26.290001
"316","2016-01-25",27.07
"317","2016-01-26",26.82
"318","2016-01-27",26.610001
"319","2016-01-28",25.58
"320","2016-01-29",25.99
"321","2016-02-01",26.629999
"322","2016-02-02",25.809999
"323","2016-02-03",26.120001
"324","2016-02-04",26.34
"325","2016-02-05",24.26
"326","2016-02-08",23.200001
"327","2016-02-09",23.02
"328","2016-02-10",23.139999
"329","2016-02-11",23.370001
"330","2016-02-12",23.32
"331","2016-02-16",23.83
"332","2016-02-17",25.24
"333","2016-02-18",25.040001
"334","2016-02-19",25.610001
"335","2016-02-22",26.370001
"336","2016-02-23",26.43
"337","2016-02-24",26.030001
"338","2016-02-25",25.6
"339","2016-02-26",25.700001
"340","2016-02-29",25.15
"341","2016-03-01",26.08
"342","2016-03-02",25.969999
"343","2016-03-03",25.27
"344","2016-03-04",26.15
"345","2016-03-07",30.110001
"346","2016-03-08",29.610001
"347","2016-03-09",30.030001
"348","2016-03-10",30.25
"349","2016-03-11",30.85
"350","2016-03-14",32.029999
"351","2016-03-15",30.620001
"352","2016-03-16",30.469999
"353","2016-03-17",30.440001
"354","2016-03-18",30.74
"355","2016-03-21",30.85
"356","2016-03-22",31.52
"357","2016-03-23",30.65
"358","2016-03-24",30.65
"359","2016-03-28",30.450001
"360","2016-03-29",31.52
"361","2016-03-30",31.58
"362","2016-03-31",32.549999
"363","2016-04-01",33.689999
"364","2016-04-04",33.599998
"365","2016-04-05",33.650002
"366","2016-04-06",36.509998
"367","2016-04-07",35.349998
"368","2016-04-08",34.939999
"369","2016-04-11",34.25
"370","2016-04-12",34.759998
"371","2016-04-13",34.959999
"372","2016-04-14",35.84
"373","2016-04-15",35.349998
"374","2016-04-18",35.970001
"375","2016-04-19",36.09
"376","2016-04-20",35.380001
"377","2016-04-21",35.380001
"378","2016-04-22",35.099998
"379","2016-04-25",35.099998
"380","2016-04-26",34.98
"381","2016-04-27",34.849998
"382","2016-04-28",34.279999
"383","2016-04-29",33.970001
"384","2016-05-02",33.77
"385","2016-05-03",33.400002
"386","2016-05-04",31.889999
"387","2016-05-05",30.190001
"388","2016-05-06",30.459999
"389","2016-05-09",30.700001
"390","2016-05-10",30.92
"391","2016-05-11",30.129999
"392","2016-05-12",29.969999
"393","2016-05-13",28.68
"394","2016-05-16",29
"395","2016-05-17",28.68
"396","2016-05-18",29.639999
"397","2016-05-19",29.74
"398","2016-05-20",29.99
"399","2016-05-23",30.85
"400","2016-05-24",32.080002
"401","2016-05-25",32.259998
"402","2016-05-26",32.25
"403","2016-05-27",32.540001
"404","2016-05-31",33.529999
"405","2016-06-01",33.400002
"406","2016-06-02",33.689999
"407","2016-06-03",33.080002
"408","2016-06-06",33.419998
"409","2016-06-07",33.009998
"410","2016-06-08",33.200001
"411","2016-06-09",33
"412","2016-06-10",32
"413","2016-06-13",30.65
"414","2016-06-14",30.290001
"415","2016-06-15",30.68
"416","2016-06-16",30.5
"417","2016-06-17",30
"418","2016-06-20",30.66
"419","2016-06-21",29.719999
"420","2016-06-22",29.24
"421","2016-06-23",29.92
"422","2016-06-24",27.959999
"423","2016-06-27",28.290001
"424","2016-06-28",31.120001
"425","2016-06-29",32.41
"426","2016-06-30",32.619999
"427","2016-07-01",33.540001
"428","2016-07-05",32.599998
"429","2016-07-06",32.810001
"430","2016-07-07",32.650002
"431","2016-07-08",32.75
"432","2016-07-11",33.419998
"433","2016-07-12",33.389999
"434","2016-07-13",33.09
"435","2016-07-14",33.48
"436","2016-07-15",33.580002
"437","2016-07-18",33.669998
"438","2016-07-19",34.009998
"439","2016-07-20",34.349998
"440","2016-07-21",34.43
"441","2016-07-22",34.900002
"442","2016-07-25",35.209999
"443","2016-07-26",34.880001
"444","2016-07-27",34.98
"445","2016-07-28",35.029999
"446","2016-07-29",34.599998
"447","2016-08-01",34.794998
"448","2016-08-02",34.419998
"449","2016-08-03",34.23
"450","2016-08-04",33.939999
"451","2016-08-05",34.119999
"452","2016-08-08",33.73
"453","2016-08-09",33.77
"454","2016-08-10",33.73
"455","2016-08-11",33.759998
"456","2016-08-12",33.52
"457","2016-08-15",33.830002
"458","2016-08-16",34.290001
"459","2016-08-17",33.970001
"460","2016-08-18",34.700001
"461","2016-08-19",34.799999
"462","2016-08-22",34.560001
"463","2016-08-23",34.959999
"464","2016-08-24",34.810001
"465","2016-08-25",34.470001
"466","2016-08-26",34.529999
"467","2016-08-29",34.950001
"468","2016-08-30",35.299999
"469","2016-08-31",34.580002
"470","2016-09-01",34.68
"471","2016-09-02",34.470001
"472","2016-09-06",35.830002
"473","2016-09-07",36
"474","2016-09-08",36.299999
"475","2016-09-09",34.82
"476","2016-09-12",35.240002
"477","2016-09-13",34.720001
"478","2016-09-14",35.16
"479","2016-09-15",35.740002
"480","2016-09-16",35.200001
"481","2016-09-19",35.599998
"482","2016-09-20",35.959999
"483","2016-09-21",37.220001
"484","2016-09-22",37.48
"485","2016-09-23",37.5
"486","2016-09-26",37.369999
"487","2016-09-27",37.200001
"488","2016-09-28",37.029999
"489","2016-09-29",36.16
"490","2016-09-30",36.330002
"491","2016-10-03",36.540001
"492","2016-10-04",36.400002
"493","2016-10-05",36.849998
"494","2016-10-06",36.889999
"495","2016-10-07",37.669998
"496","2016-10-10",37.5
"497","2016-10-11",36.860001
"498","2016-10-12",35.540001
"499","2016-10-13",35.599998
"500","2016-10-14",35.27
"501","2016-10-17",35.529999
"502","2016-10-18",36.279999
"503","2016-10-19",36
"504","2016-10-20",35.75
"505","2016-10-21",35.57
"506","2016-10-24",35.310001
"507","2016-10-25",36.389999
"508","2016-10-26",36.16
"509","2016-10-27",35.970001
"510","2016-10-28",35.18
"511","2016-10-31",34.330002
"512","2016-11-01",34.029999
"513","2016-11-02",34.009998
"514","2016-11-03",34.369999
"515","2016-11-04",34.669998
"516","2016-11-07",35.66
"517","2016-11-08",36.080002
"518","2016-11-09",36.639999
"519","2016-11-10",36.849998
"520","2016-11-11",36.790001
"521","2016-11-14",36.389999
"522","2016-11-15",36.48
"523","2016-11-16",36.080002
"524","2016-11-17",36.509998
"525","2016-11-18",35.939999
"526","2016-11-21",36.619999
"527","2016-11-22",36.029999
"528","2016-11-23",35.84
"529","2016-11-25",36.450001
"530","2016-11-28",36.029999
"531","2016-11-29",36.610001
"532","2016-11-30",36.52
"533","2016-12-01",35.849998
"534","2016-12-02",35.650002
"535","2016-12-05",36.380001
"536","2016-12-06",36.470001
"537","2016-12-07",36.18
"538","2016-12-08",36.709999
"539","2016-12-09",36.540001
"540","2016-12-12",36.900002
"541","2016-12-13",36.799999
"542","2016-12-14",36.259998
"543","2016-12-15",36.369999
"544","2016-12-16",36.16
"545","2016-12-19",35.380001
"546","2016-12-20",35.5
"547","2016-12-21",35
"548","2016-12-22",34.73
"549","2016-12-23",35.080002
"550","2016-12-27",34.689999
"551","2016-12-28",34.200001
"552","2016-12-29",34.400002
"553","2016-12-30",35.130001
"554","2017-01-03",34.73
"555","2017-01-04",34.490002
"556","2017-01-05",34.990002
"557","2017-01-06",35.07
"558","2017-01-09",35.09
"559","2017-01-10",35.25
"560","2017-01-11",34.959999
"561","2017-01-12",34.880001
"562","2017-01-13",35.43
"563","2017-01-17",34.830002
"564","2017-01-18",34.009998
"565","2017-01-19",33.41
"566","2017-01-20",34.150002
"567","2017-01-23",34.18
"568","2017-01-24",34.790001
"569","2017-01-25",34.619999
"570","2017-01-26",34.720001
"571","2017-01-27",35.580002
"572","2017-01-30",34.779999
"573","2017-01-31",34.52
"574","2017-02-01",34.450001
"575","2017-02-02",33.93
"576","2017-02-03",33.419998
"577","2017-02-06",33.459999
"578","2017-02-07",33.900002
"579","2017-02-08",33.240002
"580","2017-02-09",33.540001
"581","2017-02-10",33.939999
"582","2017-02-13",34.09
"583","2017-02-14",34.5
"584","2017-02-15",34.540001
"585","2017-02-16",34.650002
"586","2017-02-17",36.544998
"587","2017-02-21",35.779999
"588","2017-02-22",36.080002
"589","2017-02-23",36.169998
"590","2017-02-24",35.779999
"591","2017-02-27",36.16
"592","2017-02-28",36.43
"593","2017-03-01",36.439999
"594","2017-03-02",36.5
"595","2017-03-03",36.529999
"596","2017-03-06",36.880001
"597","2017-03-07",35.860001
"598","2017-03-08",36.959999
"599","2017-03-09",36.799999
"600","2017-03-10",36.970001
"601","2017-03-13",36.619999
"602","2017-03-14",35.880001
"603","2017-03-15",35.57
"604","2017-03-16",35.34
"605","2017-03-17",34.880001
"606","2017-03-20",35.419998
"607","2017-03-21",34.950001
"608","2017-03-22",34.82
"609","2017-03-23",34.700001
"610","2017-03-24",35.240002
"611","2017-03-27",34.91
"612","2017-03-28",34.82
"613","2017-03-29",34.599998
"614","2017-03-30",34.869999
"615","2017-03-31",35.220001
"616","2017-04-03",34.759998
"617","2017-04-04",34.720001
"618","2017-04-05",34.279999
"619","2017-04-06",33.68
"620","2017-04-07",33.310001
"621","2017-04-10",33.029999
"622","2017-04-11",32.799999
"623","2017-04-12",32.5
"624","2017-04-13",32.68
"625","2017-04-17",32.689999
"626","2017-04-18",32.599998
"627","2017-04-19",32.400002
"628","2017-04-20",33.080002
"629","2017-04-21",32.619999
"630","2017-04-24",33.689999
"631","2017-04-25",34.740002
"632","2017-04-26",34.610001
"633","2017-04-27",35.02
"634","2017-04-28",35.330002
"635","2017-05-01",35.23
"636","2017-05-02",35.470001
"637","2017-05-03",34.799999
"638","2017-05-04",34.91
"639","2017-05-05",35.369999
"640","2017-05-08",35.049999
"641","2017-05-09",35.43
"642","2017-05-10",35.369999
"643","2017-05-11",35.009998
"644","2017-05-12",34.799999
"645","2017-05-15",35
"646","2017-05-16",35.299999
"647","2017-05-17",34.290001
"648","2017-05-18",34.32
"649","2017-05-19",34.77
"650","2017-05-22",34.040001
"651","2017-05-23",34.330002
"652","2017-05-24",34.32
"653","2017-05-25",33.720001
"654","2017-05-26",33.25
"655","2017-05-30",33.189999
"656","2017-05-31",33.200001
"657","2017-06-01",34.150002
"658","2017-06-02",34.900002
"659","2017-06-05",34.360001
"660","2017-06-06",33.310001
"661","2017-06-07",33.009998
"662","2017-06-08",32.549999
"663","2017-06-09",32.860001
"664","2017-06-12",32.66
"665","2017-06-13",32.959999
"666","2017-06-14",32.740002
"667","2017-06-15",32.66
"668","2017-06-16",32.970001
"669","2017-06-19",33.279999
"670","2017-06-20",34.259998
"671","2017-06-21",34.939999
"672","2017-06-22",35.869999
"673","2017-06-23",36.91
"674","2017-06-26",36.049999
"675","2017-06-27",35.080002
"676","2017-06-28",35.470001
"677","2017-06-29",35.07
"678","2017-06-30",35.709999
"679","2017-07-03",35.57
"680","2017-07-05",35.509998
"681","2017-07-06",36
"682","2017-07-07",38.07
"683","2017-07-10",37.529999
"684","2017-07-11",38.02
"685","2017-07-12",40.119999
"686","2017-07-13",39.490002
"687","2017-07-14",41.209999
"688","2017-07-17",40.639999
"689","2017-07-18",41.52
"690","2017-07-19",43.240002
"691","2017-07-20",44.200001
"692","2017-07-21",43.799999
"693","2017-07-24",44.240002
"694","2017-07-25",43.830002
"695","2017-07-26",43.900002
"696","2017-07-27",43.32
"697","2017-07-28",43.82
"698","2017-07-31",44.540001
"699","2017-08-01",43.91
"700","2017-08-02",45.16
"701","2017-08-03",45.650002
"702","2017-08-04",45.529999
"703","2017-08-07",46.169998
"704","2017-08-08",44.630001
"705","2017-08-09",44.360001
"706","2017-08-10",43.18
"707","2017-08-11",43.200001
"708","2017-08-14",42.869999
"709","2017-08-15",42.900002
"710","2017-08-16",43.43
"711","2017-08-17",43.549999
"712","2017-08-18",43.57
"713","2017-08-21",43.689999
"714","2017-08-22",44.259998
"715","2017-08-23",45.759998
"716","2017-08-24",44.400002
"717","2017-08-25",44.700001
"718","2017-08-28",44.330002
"719","2017-08-29",44.040001
"720","2017-08-30",43.93
"721","2017-08-31",44.16
"722","2017-09-01",44.619999
"723","2017-09-05",44.360001
"724","2017-09-06",43.279999
"725","2017-09-07",43.389999
"726","2017-09-08",43.810001
"727","2017-09-11",43.849998
"728","2017-09-12",43.970001
"729","2017-09-13",44.029999
"730","2017-09-14",43.830002
"731","2017-09-15",43.259998
"732","2017-09-18",43.110001
"733","2017-09-19",43.240002
"734","2017-09-20",44.09
"735","2017-09-21",43.43
"736","2017-09-22",43.41
"737","2017-09-25",43.130001
"738","2017-09-26",40.529999
"739","2017-09-27",39.619999
"740","2017-09-28",42.299999
"741","2017-09-29",42.439999
"742","2017-10-02",44.759998
"743","2017-10-03",44.259998
"744","2017-10-04",45.939999
"745","2017-10-05",46.169998
"746","2017-10-06",47.919998
"747","2017-10-09",46.580002
"748","2017-10-10",47.790001
"749","2017-10-11",49.360001
"750","2017-10-12",48.610001
"751","2017-10-13",47.48
"752","2017-10-16",48
"753","2017-10-17",49.349998
"754","2017-10-18",47.889999
"755","2017-10-19",47.150002
"756","2017-10-20",48.07
"757","2017-10-23",28.32
"758","2017-10-24",27.02
"759","2017-10-25",25.709999
"760","2017-10-26",24.450001
"761","2017-10-27",23.719999
"762","2017-10-30",22.42
"763","2017-10-31",23.42
"764","2017-11-01",23.43
"765","2017-11-02",23.25
"766","2017-11-03",23.219999
"767","2017-11-06",22.99
"768","2017-11-07",22.66
"769","2017-11-08",22.049999
"770","2017-11-09",22.41
"771","2017-11-10",22.49
"772","2017-11-13",21.940001
"773","2017-11-14",22.75
"774","2017-11-15",22.34
"775","2017-11-16",22.799999
"776","2017-11-17",23.43
"777","2017-11-20",26
"778","2017-11-21",24.42
"779","2017-11-22",24.700001
"780","2017-11-24",24.57
"781","2017-11-27",24.030001
"782","2017-11-28",23.5
"783","2017-11-29",22.5
"784","2017-11-30",22.84
"785","2017-12-01",22.219999
"786","2017-12-04",21.74
"787","2017-12-05",21.02
"788","2017-12-06",20.9
"789","2017-12-07",21.23
"790","2017-12-08",21.459999
"791","2017-12-11",21.299999
"792","2017-12-12",21.209999
"793","2017-12-13",21.41
"794","2017-12-14",21.700001
"795","2017-12-15",21.93
"796","2017-12-18",22.120001
"797","2017-12-19",22.17
"798","2017-12-20",23.790001
"799","2017-12-21",23.75
"800","2017-12-22",23.389999
"801","2017-12-26",23.870001
"802","2017-12-27",24.01
"803","2017-12-28",24.43
"804","2017-12-29",24.6
"805","2018-01-02",25.459999
"806","2018-01-03",26.040001
"807","2018-01-04",26.280001
"808","2018-01-05",26.51
"809","2018-01-08",26.08
"810","2018-01-09",26.6
"811","2018-01-10",26.6
"812","2018-01-11",26.389999
"813","2018-01-12",26.290001
"814","2018-01-16",24.790001
"815","2018-01-17",24.540001
"816","2018-01-18",24.98
"817","2018-01-19",25.049999
"818","2018-01-22",26.309999
"819","2018-01-23",26.049999
"820","2018-01-24",25.389999
"821","2018-01-25",25.370001
"822","2018-01-26",25
"823","2018-01-29",24.620001
"824","2018-01-30",23.450001
"825","2018-01-31",23.16
"826","2018-02-01",23.200001
"827","2018-02-02",22.639999
"828","2018-02-05",21.91
"829","2018-02-06",22.190001
"830","2018-02-07",22.059999
"831","2018-02-08",21.110001
"832","2018-02-09",21.25
"833","2018-02-12",20.959999
"834","2018-02-13",20.860001
"835","2018-02-14",26.23
"836","2018-02-15",26.15
"837","2018-02-16",25.860001
"838","2018-02-20",25.030001
"839","2018-02-21",24.51
"840","2018-02-22",23.41
"841","2018-02-23",23.02
"842","2018-02-26",22.450001
"843","2018-02-27",21.57
"844","2018-02-28",21.360001
"845","2018-03-01",21.51
"846","2018-03-02",21.84
"847","2018-03-05",21.99
"848","2018-03-06",22.360001
"849","2018-03-07",22.450001
"850","2018-03-08",22.57
"851","2018-03-09",22.51
"852","2018-03-12",23.110001
"853","2018-03-13",23
"854","2018-03-14",22.48
"855","2018-03-15",21.67
"856","2018-03-16",21.959999
"857","2018-03-19",22.610001
"858","2018-03-20",22.01
"859","2018-03-21",21.879999
"860","2018-03-22",22.77
"861","2018-03-23",22.01
"862","2018-03-26",22.709999
"863","2018-03-27",22.940001
"864","2018-03-28",23.41
"865","2018-03-29",23.07
"866","2018-04-02",22.76
"867","2018-04-03",23.41
"868","2018-04-04",23.77
"869","2018-04-05",23.92
"870","2018-04-06",23.809999
"871","2018-04-09",24.35
"872","2018-04-10",24.07
"873","2018-04-11",24.139999
"874","2018-04-12",24.030001
"875","2018-04-13",23.440001
"876","2018-04-16",24.110001
"877","2018-04-17",23.940001
"878","2018-04-18",24.030001
"879","2018-04-19",24.16
"880","2018-04-20",23.75
"881","2018-04-23",23.280001
"882","2018-04-24",22.76
"883","2018-04-25",22.07
"884","2018-04-26",21.83
"885","2018-04-27",22.25
"886","2018-04-30",21.950001
"887","2018-05-01",21.450001
"888","2018-05-02",22.290001
"889","2018-05-03",22.52
"890","2018-05-04",22.74
"891","2018-05-07",23.09
"892","2018-05-08",22.940001
"893","2018-05-09",23.200001
"894","2018-05-10",23.120001
"895","2018-05-11",23.59
"896","2018-05-14",24.110001
"897","2018-05-15",24.639999
"898","2018-05-16",24.940001
"899","2018-05-17",24.790001
"900","2018-05-18",24.68
"901","2018-05-21",23.93
"902","2018-05-22",24.1
"903","2018-05-23",24.34
"904","2018-05-24",24.01
"905","2018-05-25",23.870001
"906","2018-05-29",23.030001
"907","2018-05-30",23.299999
"908","2018-05-31",22.5
"909","2018-06-01",22.190001
"910","2018-06-04",21.92
"911","2018-06-05",22.01
"912","2018-06-06",21.799999
"913","2018-06-07",21.280001
"914","2018-06-08",21.379999
"915","2018-06-11",21.43
"916","2018-06-12",21.32
"917","2018-06-13",21.040001
"918","2018-06-14",20.889999
"919","2018-06-15",20.290001
"920","2018-06-18",20.629999
"921","2018-06-19",20.360001
"922","2018-06-20",20.360001
"923","2018-06-21",19.65
"924","2018-06-22",20.25
"925","2018-06-25",19.91
"926","2018-06-26",19.67
"927","2018-06-27",19.17
"928","2018-06-28",18.6
"929","2018-06-29",19.290001
"930","2018-07-02",18.93
"931","2018-07-03",19.219999
"932","2018-07-05",19.280001
"933","2018-07-06",20.1
"934","2018-07-09",19.98
"935","2018-07-10",20
"936","2018-07-11",19.77
"937","2018-07-12",19.809999
"938","2018-07-13",19.450001
"939","2018-07-16",18.709999
"940","2018-07-17",18.059999
"941","2018-07-18",18.18
"942","2018-07-19",17.33
"943","2018-07-20",17.290001
"944","2018-07-23",16.809999
"945","2018-07-24",17.01
"946","2018-07-25",17.379999
"947","2018-07-26",17.66
"948","2018-07-27",17.959999
"949","2018-07-30",17.700001
"950","2018-07-31",18.030001
"951","2018-08-01",18
"952","2018-08-02",17.99
"953","2018-08-03",17.9
"954","2018-08-06",17.639999
"955","2018-08-07",18.030001
"956","2018-08-08",18
"957","2018-08-09",18.309999
"958","2018-08-10",18.370001
"959","2018-08-13",19
"960","2018-08-14",19.190001
