"","date","VVI"
"1","2007-01-03",35.730183
"2","2007-01-04",35.747303
"3","2007-01-05",34.617359
"4","2007-01-08",35.045368
"5","2007-01-09",34.797123
"6","2007-01-10",35.199451
"7","2007-01-11",35.541859
"8","2007-01-12",35.944187
"9","2007-01-16",35.670261
"10","2007-01-17",35.60178
"11","2007-01-18",35.173771
"12","2007-01-19",35.250813
"13","2007-01-22",35.036808
"14","2007-01-23",35.336414
"15","2007-01-24",35.6189
"16","2007-01-25",35.062489
"17","2007-01-26",35.293613
"18","2007-01-29",35.310734
"19","2007-01-30",35.387775
"20","2007-01-31",35.901386
"21","2007-02-01",36.260914
"22","2007-02-02",35.173771
"23","2007-02-05",31.749701
"24","2007-02-06",31.475775
"25","2007-02-07",32.357471
"26","2007-02-08",32.100666
"27","2007-02-09",31.775381
"28","2007-02-12",31.646978
"29","2007-02-13",32.391712
"30","2007-02-14",32.109226
"31","2007-02-15",32.554356
"32","2007-02-16",32.434513
"33","2007-02-20",33.042286
"34","2007-02-21",33.050846
"35","2007-02-22",33.033726
"36","2007-02-23",32.716999
"37","2007-02-26",32.28043
"38","2007-02-27",30.679678
"39","2007-02-28",31.912344
"40","2007-03-01",31.698339
"41","2007-03-02",30.902243
"42","2007-03-05",30.75672
"43","2007-03-06",31.698339
"44","2007-03-07",31.604177
"45","2007-03-08",32.049305
"46","2007-03-09",32.545795
"47","2007-03-12",32.597157
"48","2007-03-13",31.330252
"49","2007-03-14",31.73258
"50","2007-03-15",32.545795
"51","2007-03-16",32.357471
"52","2007-03-19",32.340351
"53","2007-03-20",32.468754
"54","2007-03-21",33.341892
"55","2007-03-22",33.333332
"56","2007-03-23",33.359013
"57","2007-03-26",33.21349
"58","2007-03-27",32.931004
"59","2007-03-28",32.939564
"60","2007-03-29",33.153568
"61","2007-03-30",33.042286
"62","2007-04-02",32.828281
"63","2007-04-03",33.384693
"64","2007-04-04",33.22205
"65","2007-04-05",33.264851
"66","2007-04-09",32.554356
"67","2007-04-10",33.23917
"68","2007-04-11",32.451633
"69","2007-04-12",32.699879
"70","2007-04-13",32.734119
"71","2007-04-16",33.684299
"72","2007-04-17",33.71854
"73","2007-04-18",33.145008
"74","2007-04-19",34.583118
"75","2007-04-20",34.797123
"76","2007-04-23",34.925526
"77","2007-04-24",35.028248
"78","2007-04-25",35.225132
"79","2007-04-26",35.319294
"80","2007-04-27",35.071049
"81","2007-04-30",34.959766
"82","2007-05-01",35.190891
"83","2007-05-02",36.200993
"84","2007-05-03",36.295155
"85","2007-05-04",36.269474
"86","2007-05-07",37.04845
"87","2007-05-08",36.920048
"88","2007-05-09",37.621983
"89","2007-05-10",36.765965
"90","2007-05-11",37.082691
"91","2007-05-14",36.5434
"92","2007-05-15",36.252354
"93","2007-05-16",36.680363
"94","2007-05-17",36.457798
"95","2007-05-18",36.902927
"96","2007-05-21",38.204075
"97","2007-05-22",38.067112
"98","2007-05-23",37.562061
"99","2007-05-24",37.03133
"100","2007-05-25",37.416538
"101","2007-05-29",37.49358
"102","2007-05-30",38.135593
"103","2007-05-31",37.98151
"104","2007-06-01",38.238316
"105","2007-06-04",38.375278
"106","2007-06-05",38.032871
"107","2007-06-06",36.979969
"108","2007-06-07",36.355076
"109","2007-06-08",36.629002
"110","2007-06-11",36.363636
"111","2007-06-12",35.567539
"112","2007-06-13",35.978428
"113","2007-06-14",35.884266
"114","2007-06-15",36.53484
"115","2007-06-18",36.346516
"116","2007-06-19",36.688923
"117","2007-06-20",36.56052
"118","2007-06-21",36.492039
"119","2007-06-22",35.927067
"120","2007-06-25",35.14809
"121","2007-06-26",35.62746
"122","2007-06-27",36.594761
"123","2007-06-28",36.483479
"124","2007-06-29",36.09827
"125","2007-07-02",36.509159
"126","2007-07-03",36.594761
"127","2007-07-05",36.320835
"128","2007-07-06",36.141071
"129","2007-07-09",35.892826
"130","2007-07-10",34.240711
"131","2007-07-11",34.463276
"132","2007-07-12",35.404896
"133","2007-07-13",34.882725
"134","2007-07-16",34.326313
"135","2007-07-17",34.899845
"136","2007-07-18",34.908405
"137","2007-07-19",34.874165
"138","2007-07-20",34.351994
"139","2007-07-23",34.266392
"140","2007-07-24",33.273411
"141","2007-07-25",34.16367
"142","2007-07-26",32.554356
"143","2007-07-27",30.671118
"144","2007-07-30",31.124807
"145","2007-07-31",30.77384
"146","2007-08-01",30.517035
"147","2007-08-02",30.508474
"148","2007-08-03",29.429892
"149","2007-08-06",29.412771
"150","2007-08-07",28.103065
"151","2007-08-08",29.147406
"152","2007-08-09",26.844719
"153","2007-08-10",31.047766
"154","2007-08-13",28.907721
"155","2007-08-14",30.354391
"156","2007-08-15",29.258688
"157","2007-08-16",29.618216
"158","2007-08-17",30.380072
"159","2007-08-20",31.047766
"160","2007-08-21",30.825201
"161","2007-08-22",31.578497
"162","2007-08-23",30.337271
"163","2007-08-24",30.987844
"164","2007-08-27",30.534155
"165","2007-08-28",30.217428
"166","2007-08-29",30.987844
"167","2007-08-30",30.671118
"168","2007-08-31",30.602636
"169","2007-09-04",30.277349
"170","2007-09-05",30.063345
"171","2007-09-06",29.986303
"172","2007-09-07",28.531073
"173","2007-09-10",28.522512
"174","2007-09-11",28.779318
"175","2007-09-12",28.847799
"176","2007-09-13",29.36997
"177","2007-09-14",29.104605
"178","2007-09-17",29.121725
"179","2007-09-18",30.859442
"180","2007-09-19",31.338812
"181","2007-09-20",30.731039
"182","2007-09-21",31.022085
"183","2007-09-24",30.850882
"184","2007-09-25",31.064886
"185","2007-09-26",31.390173
"186","2007-09-27",31.124807
"187","2007-09-28",30.816641
"188","2007-10-01",32.083546
"189","2007-10-02",31.818182
"190","2007-10-03",31.390173
"191","2007-10-04",31.398733
"192","2007-10-05",32.331791
"193","2007-10-08",32.28043
"194","2007-10-09",32.126347
"195","2007-10-10",31.629858
"196","2007-10-11",31.492895
"197","2007-10-12",31.749701
"198","2007-10-15",30.885122
"199","2007-10-16",30.611197
"200","2007-10-17",30.559835
"201","2007-10-18",30.585516
"202","2007-10-19",30.260229
"203","2007-10-22",30.868002
"204","2007-10-23",31.013525
"205","2007-10-24",30.902243
"206","2007-10-25",30.850882
"207","2007-10-26",31.946585
"208","2007-10-29",30.585516
"209","2007-10-30",30.011984
"210","2007-10-31",30.337271
"211","2007-11-01",28.573874
"212","2007-11-02",29.36141
"213","2007-11-05",29.455572
"214","2007-11-06",30.191748
"215","2007-11-07",29.027563
"216","2007-11-08",29.019003
"217","2007-11-09",29.087484
"218","2007-11-12",29.096045
"219","2007-11-13",30.037664
"220","2007-11-14",28.762197
"221","2007-11-15",28.454031
"222","2007-11-16",28.205786
"223","2007-11-19",27.058723
"224","2007-11-20",26.656395
"225","2007-11-21",25.9459
"226","2007-11-23",26.39959
"227","2007-11-26",25.175484
"228","2007-11-27",25.295326
"229","2007-11-28",27.101524
"230","2007-11-29",26.801918
"231","2007-11-30",26.545113
"232","2007-12-03",25.047081
"233","2007-12-04",24.208183
"234","2007-12-05",24.98716
"235","2007-12-06",25.885979
"236","2007-12-07",26.793358
"237","2007-12-10",26.793358
"238","2007-12-11",26.44239
"239","2007-12-12",26.9132
"240","2007-12-13",26.288307
"241","2007-12-14",26.151344
"242","2007-12-17",25.543571
"243","2007-12-18",26.793358
"244","2007-12-19",26.819038
"245","2007-12-20",27.760658
"246","2007-12-21",28.351309
"247","2007-12-24",28.248587
"248","2007-12-26",28.38555
"249","2007-12-27",26.990242
"250","2007-12-28",26.938881
"251","2007-12-31",27.033043
"252","2008-01-02",26.348228
"253","2008-01-03",26.168465
"254","2008-01-04",24.961479
"255","2008-01-07",25.49221
"256","2008-01-08",24.824516
"257","2008-01-09",24.06266
"258","2008-01-10",24.98716
"259","2008-01-11",24.0541
"260","2008-01-14",23.55761
"261","2008-01-15",23.069679
"262","2008-01-16",23.780174
"263","2008-01-17",22.838554
"264","2008-01-18",22.384865
"265","2008-01-22",21.922615
"266","2008-01-23",22.889915
"267","2008-01-24",22.727272
"268","2008-01-25",22.727272
"269","2008-01-28",23.437767
"270","2008-01-29",23.497688
"271","2008-01-30",22.727272
"272","2008-01-31",23.343605
"273","2008-02-01",29.797979
"274","2008-02-04",26.065742
"275","2008-02-05",25.697655
"276","2008-02-06",26.065742
"277","2008-02-07",26.776237
"278","2008-02-08",26.690636
"279","2008-02-11",26.159904
"280","2008-02-12",26.981682
"281","2008-02-13",28.753637
"282","2008-02-14",27.914742
"283","2008-02-15",27.871941
"284","2008-02-19",28.282827
"285","2008-02-20",28.753637
"286","2008-02-21",28.299948
"287","2008-02-22",28.847799
"288","2008-02-25",29.36997
"289","2008-02-26",29.404211
"290","2008-02-27",30.465673
"291","2008-02-28",29.84078
"292","2008-02-29",29.678137
"293","2008-03-03",29.652456
"294","2008-03-04",29.926382
"295","2008-03-05",30.337271
"296","2008-03-06",28.87348
"297","2008-03-07",29.387091
"298","2008-03-10",28.317068
"299","2008-03-11",29.661016
"300","2008-03-12",29.635336
"301","2008-03-13",30.739599
"302","2008-03-14",29.35285
"303","2008-03-17",29.275808
"304","2008-03-18",31.450094
"305","2008-03-19",30.636877
"306","2008-03-20",31.23609
"307","2008-03-24",32.468754
"308","2008-03-25",32.203388
"309","2008-03-26",32.160587
"310","2008-03-27",31.064886
"311","2008-03-28",30.619757
"312","2008-03-31",30.825201
"313","2008-04-01",31.920904
"314","2008-04-02",32.169147
"315","2008-04-03",32.562916
"316","2008-04-04",32.117786
"317","2008-04-07",32.485874
"318","2008-04-08",32.922443
"319","2008-04-09",32.734119
"320","2008-04-10",33.667179
"321","2008-04-11",32.134907
"322","2008-04-14",31.758261
"323","2008-04-15",31.432974
"324","2008-04-16",32.631397
"325","2008-04-17",31.792501
"326","2008-04-18",32.211948
"327","2008-04-21",31.809622
"328","2008-04-22",31.082006
"329","2008-04-23",30.962164
"330","2008-04-24",31.72402
"331","2008-04-25",26.853279
"332","2008-04-28",27.486732
"333","2008-04-29",27.443932
"334","2008-04-30",26.930321
"335","2008-05-01",27.991783
"336","2008-05-02",27.640816
"337","2008-05-05",27.195686
"338","2008-05-06",27.443932
"339","2008-05-07",27.050163
"340","2008-05-08",27.041603
"341","2008-05-09",27.007362
"342","2008-05-12",27.717857
"343","2008-05-13",27.803459
"344","2008-05-14",27.940422
"345","2008-05-15",28.265707
"346","2008-05-16",28.026024
"347","2008-05-19",28.060265
"348","2008-05-20",27.734978
"349","2008-05-21",27.709297
"350","2008-05-22",28.668036
"351","2008-05-23",27.743538
"352","2008-05-27",28.205786
"353","2008-05-28",27.991783
"354","2008-05-29",28.240026
"355","2008-05-30",28.231466
"356","2008-06-02",27.991783
"357","2008-06-03",28.197226
"358","2008-06-04",28.068825
"359","2008-06-05",28.753637
"360","2008-06-06",27.443932
"361","2008-06-09",27.092964
"362","2008-06-10",27.255608
"363","2008-06-11",25.808937
"364","2008-06-12",25.826057
"365","2008-06-13",26.048622
"366","2008-06-16",25.766136
"367","2008-06-17",25.346687
"368","2008-06-18",25.278206
"369","2008-06-19",25.226845
"370","2008-06-20",24.610512
"371","2008-06-23",23.968498
"372","2008-06-24",23.617531
"373","2008-06-25",23.968498
"374","2008-06-26",22.984077
"375","2008-06-27",22.62455
"376","2008-06-30",22.076698
"377","2008-07-01",21.57165
"378","2008-07-02",21.708612
"379","2008-07-03",21.289164
"380","2008-07-07",21.443247
"381","2008-07-08",22.470467
"382","2008-07-09",21.982536
"383","2008-07-10",21.888374
"384","2008-07-11",22.110939
"385","2008-07-14",21.725733
"386","2008-07-15",21.905495
"387","2008-07-16",22.872795
"388","2008-07-17",23.463448
"389","2008-07-18",23.061119
"390","2008-07-21",23.172401
"391","2008-07-22",23.754494
"392","2008-07-23",24.490669
"393","2008-07-24",24.04554
"394","2008-07-25",25.586372
"395","2008-07-28",24.790276
"396","2008-07-29",26.014381
"397","2008-07-30",26.236946
"398","2008-07-31",26.091423
"399","2008-08-01",26.348228
"400","2008-08-04",26.134224
"401","2008-08-05",27.418251
"402","2008-08-06",26.88752
"403","2008-08-07",25.791817
"404","2008-08-08",26.741997
"405","2008-08-11",27.649376
"406","2008-08-12",27.726418
"407","2008-08-13",28.171545
"408","2008-08-14",28.40267
"409","2008-08-15",28.599554
"410","2008-08-18",28.171545
"411","2008-08-19",27.36689
"412","2008-08-20",27.101524
"413","2008-08-21",26.741997
"414","2008-08-22",27.289848
"415","2008-08-25",26.339668
"416","2008-08-26",26.322548
"417","2008-08-27",26.450951
"418","2008-08-28",27.35833
"419","2008-08-29",26.776237
"420","2008-09-02",27.007362
"421","2008-09-03",26.459511
"422","2008-09-04",25.766136
"423","2008-09-05",25.569252
"424","2008-09-08",26.716316
"425","2008-09-09",25.346687
"426","2008-09-10",26.022942
"427","2008-09-11",26.553673
"428","2008-09-12",26.587914
"429","2008-09-15",26.117104
"430","2008-09-16",27.332649
"431","2008-09-17",24.99572
"432","2008-09-18",26.125664
"433","2008-09-19",26.202705
"434","2008-09-22",26.194145
"435","2008-09-23",26.382469
"436","2008-09-24",25.731895
"437","2008-09-25",25.903099
"438","2008-09-26",26.40815
"439","2008-09-29",24.439308
"440","2008-09-30",24.644753
"441","2008-10-01",24.250984
"442","2008-10-02",22.907036
"443","2008-10-03",22.205101
"444","2008-10-06",20.844034
"445","2008-10-07",20.210581
"446","2008-10-08",19.097757
"447","2008-10-09",17.402842
"448","2008-10-10",17.762369
"449","2008-10-13",18.72967
"450","2008-10-14",18.156137
"451","2008-10-15",16.598185
"452","2008-10-16",17.839411
"453","2008-10-17",17.214518
"454","2008-10-20",17.736689
"455","2008-10-21",17.009073
"456","2008-10-22",16.187296
"457","2008-10-23",15.682246
"458","2008-10-24",15.194316
"459","2008-10-27",15.083034
"460","2008-10-28",15.553843
"461","2008-10-29",16.39274
"462","2008-10-30",16.940592
"463","2008-10-31",18.703989
"464","2008-11-03",19.174799
"465","2008-11-04",19.114878
"466","2008-11-05",18.695429
"467","2008-11-06",18.721109
"468","2008-11-07",18.909433
"469","2008-11-10",19.69697
"470","2008-11-11",19.465845
"471","2008-11-12",18.421503
"472","2008-11-13",20.124979
"473","2008-11-14",18.584146
"474","2008-11-17",18.481424
"475","2008-11-18",18.781031
"476","2008-11-19",17.574045
"477","2008-11-20",17.197397
"478","2008-11-21",19.037836
"479","2008-11-24",19.919535
"480","2008-11-25",20.099298
"481","2008-11-26",22.359184
"482","2008-11-28",22.864235
"483","2008-12-01",20.321863
"484","2008-12-02",21.195002
"485","2008-12-03",20.895395
"486","2008-12-04",20.921076
"487","2008-12-05",22.256462
"488","2008-12-08",22.761513
"489","2008-12-09",22.196541
"490","2008-12-10",23.035439
"491","2008-12-11",21.306284
"492","2008-12-12",21.59733
"493","2008-12-15",20.587229
"494","2008-12-16",22.17942
"495","2008-12-17",21.982536
"496","2008-12-18",21.040918
"497","2008-12-19",20.972437
"498","2008-12-22",21.015238
"499","2008-12-23",20.741312
"500","2008-12-24",20.63003
"501","2008-12-26",20.861155
"502","2008-12-29",20.844034
"503","2008-12-30",21.212122
"504","2008-12-31",21.177881
"505","2009-01-02",21.092279
"506","2009-01-05",21.486048
"507","2009-01-06",21.306284
"508","2009-01-07",20.972437
"509","2009-01-08",21.263483
"510","2009-01-09",20.381784
"511","2009-01-12",20.510187
"512","2009-01-13",20.373224
"513","2009-01-14",19.037836
"514","2009-01-15",19.69697
"515","2009-01-16",19.637049
"516","2009-01-20",19.020716
"517","2009-01-21",19.868174
"518","2009-01-22",18.74679
"519","2009-01-23",18.618387
"520","2009-01-26",18.883753
"521","2009-01-27",19.174799
"522","2009-01-28",19.756891
"523","2009-01-29",19.157679
"524","2009-01-30",19.029276
"525","2009-02-02",18.344461
"526","2009-02-03",18.096216
"527","2009-02-04",18.019175
"528","2009-02-05",18.207499
"529","2009-02-06",15.570964
"530","2009-02-09",15.836329
"531","2009-02-10",15.160075
"532","2009-02-11",15.673686
"533","2009-02-12",14.637904
"534","2009-02-13",14.518062
"535","2009-02-17",13.833248
"536","2009-02-18",13.653484
"537","2009-02-19",13.687725
"538","2009-02-20",13.276836
"539","2009-02-23",12.925869
"540","2009-02-24",13.490841
"541","2009-02-25",12.4893
"542","2009-02-26",12.241055
"543","2009-02-27",12.069851
"544","2009-03-02",11.316555
"545","2009-03-03",10.837186
"546","2009-03-04",11.5648
"547","2009-03-05",11.025509
"548","2009-03-06",10.811505
"549","2009-03-09",10.614621
"550","2009-03-10",11.179592
"551","2009-03-11",11.025509
"552","2009-03-12",11.410717
"553","2009-03-13",11.513439
"554","2009-03-16",11.316555
"555","2009-03-17",11.830166
"556","2009-03-18",11.778805
"557","2009-03-19",11.898647
"558","2009-03-20",11.57336
"559","2009-03-23",11.855846
"560","2009-03-24",11.676083
"561","2009-03-25",12.052731
"562","2009-03-26",12.52354
"563","2009-03-27",12.232494
"564","2009-03-30",11.941448
"565","2009-03-31",12.086971
"566","2009-04-01",12.634823
"567","2009-04-02",14.055813
"568","2009-04-03",14.218455
"569","2009-04-06",14.44958
"570","2009-04-07",14.175654
"571","2009-04-08",14.518062
"572","2009-04-09",15.125834
"573","2009-04-13",15.023112
"574","2009-04-14",14.980311
"575","2009-04-15",15.314158
"576","2009-04-16",16.135935
"577","2009-04-17",16.281458
"578","2009-04-20",15.023112
"579","2009-04-21",15.973292
"580","2009-04-22",15.536723
"581","2009-04-23",15.37408
"582","2009-04-24",15.86201
"583","2009-04-27",15.613765
"584","2009-04-28",15.896251
"585","2009-04-29",16.504023
"586","2009-04-30",16.332819
"587","2009-05-01",14.064372
"588","2009-05-04",14.227015
"589","2009-05-05",14.663585
"590","2009-05-06",14.363978
"591","2009-05-07",14.072932
"592","2009-05-08",14.492381
"593","2009-05-11",13.773327
"594","2009-05-12",13.790447
"595","2009-05-13",13.165554
"596","2009-05-14",13.174114
