"","date","NOA"
"217","2007-11-09",17.77
"218","2007-11-12",16.35
"219","2007-11-13",16.299999
"220","2007-11-14",16.700001
"221","2007-11-15",15.21
"222","2007-11-16",14.6
"223","2007-11-19",13.91
"224","2007-11-20",13.69
"225","2007-11-21",13.54
"226","2007-11-23",13.36
"227","2007-11-26",12.97
"228","2007-11-27",12.99
"229","2007-11-28",13.59
"230","2007-11-29",13.3
"231","2007-11-30",12.9
"232","2007-12-03",13.15
"233","2007-12-04",12.74
"234","2007-12-05",12.91
"235","2007-12-06",13.46
"236","2007-12-07",13.53
"237","2007-12-10",13.5
"238","2007-12-11",13.58
"239","2007-12-12",13.41
"240","2007-12-13",13.44
"241","2007-12-14",13.74
"242","2007-12-17",13.13
"243","2007-12-18",13.34
"244","2007-12-19",12.84
"245","2007-12-20",12.98
"246","2007-12-21",13.19
"247","2007-12-24",13.35
"248","2007-12-26",13.85
"249","2007-12-27",13.8
"250","2007-12-28",13.66
"251","2007-12-31",13.55
"252","2008-01-02",14.32
"253","2008-01-03",14.1
"254","2008-01-04",13.82
"255","2008-01-07",13.44
"256","2008-01-08",12.54
"257","2008-01-09",12.68
"258","2008-01-10",12.62
"259","2008-01-11",13.16
"260","2008-01-14",13.05
"261","2008-01-15",13.01
"262","2008-01-16",13.16
"263","2008-01-17",13.04
"264","2008-01-18",12.99
"265","2008-01-22",12.7
"266","2008-01-23",12.27
"267","2008-01-24",11.87
"268","2008-01-25",10.98
"269","2008-01-28",10.88
"270","2008-01-29",11.77
"271","2008-01-30",12.04
"272","2008-01-31",11.95
"273","2008-02-01",12.75
"274","2008-02-04",12.68
"275","2008-02-05",12.21
"276","2008-02-06",10.99
"277","2008-02-07",10.93
"278","2008-02-08",10.28
"279","2008-02-11",10.17
"280","2008-02-12",10.77
"281","2008-02-13",11.1
"282","2008-02-14",11.13
"283","2008-02-15",14.29
"284","2008-02-19",15.55
"285","2008-02-20",15.81
"286","2008-02-21",15.66
"287","2008-02-22",15.43
"288","2008-02-25",15.84
"289","2008-02-26",16.07
"290","2008-02-27",16.389999
"291","2008-02-28",17.110001
"292","2008-02-29",16.58
"293","2008-03-03",15.98
"294","2008-03-04",15.81
"295","2008-03-05",16.08
"296","2008-03-06",15.51
"297","2008-03-07",15.28
"298","2008-03-10",14.42
"299","2008-03-11",15.15
"300","2008-03-12",15.58
"301","2008-03-13",15.83
"302","2008-03-14",15.44
"303","2008-03-17",14.99
"304","2008-03-18",15.25
"305","2008-03-19",14.6
"306","2008-03-20",14.55
"307","2008-03-24",15.08
"308","2008-03-25",15.62
"309","2008-03-26",15.35
"310","2008-03-27",15.9
"311","2008-03-28",15.7
"312","2008-03-31",15.34
"313","2008-04-01",15.39
"314","2008-04-02",16.25
"315","2008-04-03",16.73
"316","2008-04-04",16.620001
"317","2008-04-07",15.98
"318","2008-04-08",16.43
"319","2008-04-09",15.94
"320","2008-04-10",16.25
"321","2008-04-11",16.120001
"322","2008-04-14",15.9
"323","2008-04-15",16.1
"324","2008-04-16",17
"325","2008-04-17",16.67
"326","2008-04-18",17
"327","2008-04-21",18.540001
"328","2008-04-22",18.49
"329","2008-04-23",17.85
"330","2008-04-24",17.280001
"331","2008-04-25",17.15
"332","2008-04-28",16.6
"333","2008-04-29",16.139999
"334","2008-04-30",16.18
"335","2008-05-01",15.84
"336","2008-05-02",16.809999
"337","2008-05-05",16.67
"338","2008-05-06",17.66
"339","2008-05-07",17.16
"340","2008-05-08",17.6
"341","2008-05-09",17.83
"342","2008-05-12",17.67
"343","2008-05-13",17.969999
"344","2008-05-14",17.950001
"345","2008-05-15",18.049999
"346","2008-05-16",18.32
"347","2008-05-19",17.85
"348","2008-05-20",17.870001
"349","2008-05-21",18.110001
"350","2008-05-22",18.24
"351","2008-05-23",18.950001
"352","2008-05-27",18.209999
"353","2008-05-28",18.4
"354","2008-05-29",17.91
"355","2008-05-30",17.9
"356","2008-06-02",17.58
"357","2008-06-03",17.280001
"358","2008-06-04",17.27
"359","2008-06-05",18.360001
"360","2008-06-06",18.309999
"361","2008-06-09",18.68
"362","2008-06-10",18.389999
"363","2008-06-11",18.59
"364","2008-06-12",19.030001
"365","2008-06-13",19.799999
"366","2008-06-16",19.209999
"367","2008-06-17",19.65
"368","2008-06-18",19.610001
"369","2008-06-19",19.75
"370","2008-06-20",20.700001
"371","2008-06-23",21.940001
"372","2008-06-24",20.74
"373","2008-06-25",21.700001
"374","2008-06-26",20.84
"375","2008-06-27",20.950001
"376","2008-06-30",21.68
"377","2008-07-01",20.709999
"378","2008-07-02",19.5
"379","2008-07-03",18.84
"380","2008-07-07",18.73
"381","2008-07-08",19.42
"382","2008-07-09",19.52
"383","2008-07-10",19.700001
"384","2008-07-11",19.139999
"385","2008-07-14",18.799999
"386","2008-07-15",18.870001
"387","2008-07-16",18.17
"388","2008-07-17",17.76
"389","2008-07-18",18.360001
"390","2008-07-21",18.389999
"391","2008-07-22",17.799999
"392","2008-07-23",17.129999
"393","2008-07-24",17.73
"394","2008-07-25",17.73
"395","2008-07-28",17.6
"396","2008-07-29",17.6
"397","2008-07-30",18.77
"398","2008-07-31",18.09
"399","2008-08-01",17.9
"400","2008-08-04",15.71
"401","2008-08-05",14.59
"402","2008-08-06",15.05
"403","2008-08-07",15.26
"404","2008-08-08",13.7
"405","2008-08-11",14.32
"406","2008-08-12",14.14
"407","2008-08-13",15.02
"408","2008-08-14",16.02
"409","2008-08-15",15.5
"410","2008-08-18",15.87
"411","2008-08-19",15.52
"412","2008-08-20",16.370001
"413","2008-08-21",17.24
"414","2008-08-22",16.530001
"415","2008-08-25",15.92
"416","2008-08-26",16.43
"417","2008-08-27",16.57
"418","2008-08-28",16.389999
"419","2008-08-29",16.52
"420","2008-09-02",15.62
"421","2008-09-03",15.31
"422","2008-09-04",15.02
"423","2008-09-05",14.24
"424","2008-09-08",13.93
"425","2008-09-09",12.55
"426","2008-09-10",13.25
"427","2008-09-11",13.11
"428","2008-09-12",13.3
"429","2008-09-15",12.41
"430","2008-09-16",12.05
"431","2008-09-17",11.45
"432","2008-09-18",10.99
"433","2008-09-19",12.24
"434","2008-09-22",12.65
"435","2008-09-23",11.5
"436","2008-09-24",11.62
"437","2008-09-25",11.44
"438","2008-09-26",10.86
"439","2008-09-29",9.25
"440","2008-09-30",10.37
"441","2008-10-01",9.5
"442","2008-10-02",8.98
"443","2008-10-03",8.51
"444","2008-10-06",6.25
"445","2008-10-07",5.85
"446","2008-10-08",5.09
"447","2008-10-09",5.1
"448","2008-10-10",4.7
"449","2008-10-13",5.59
"450","2008-10-14",5.56
"451","2008-10-15",5.08
"452","2008-10-16",4.54
"453","2008-10-17",4.49
"454","2008-10-20",4.64
"455","2008-10-21",4.44
"456","2008-10-22",3.5
"457","2008-10-23",3.13
"458","2008-10-24",2.65
"459","2008-10-27",2.52
"460","2008-10-28",2.43
"461","2008-10-29",3.6
"462","2008-10-30",3.9
"463","2008-10-31",4.06
"464","2008-11-03",4.2
"465","2008-11-04",4.27
"466","2008-11-05",3.98
"467","2008-11-06",3.71
"468","2008-11-07",3.96
"469","2008-11-10",3.68
"470","2008-11-11",3.36
"471","2008-11-12",2.73
"472","2008-11-13",2.95
"473","2008-11-14",3.04
"474","2008-11-17",2.96
"475","2008-11-18",2.53
"476","2008-11-19",2.25
"477","2008-11-20",1.9
"478","2008-11-21",1.88
"479","2008-11-24",2.54
"480","2008-11-25",2.6
"481","2008-11-26",2.89
"482","2008-11-28",2.84
"483","2008-12-01",2.97
"484","2008-12-02",2.98
"485","2008-12-03",3.05
"486","2008-12-04",2.84
"487","2008-12-05",2.8
"488","2008-12-08",3.02
"489","2008-12-09",2.87
"490","2008-12-10",3.24
"491","2008-12-11",2.91
"492","2008-12-12",2.98
"493","2008-12-15",2.88
"494","2008-12-16",2.89
"495","2008-12-17",2.96
"496","2008-12-18",2.87
"497","2008-12-19",2.91
"498","2008-12-22",2.59
"499","2008-12-23",2.42
"500","2008-12-24",2.36
"501","2008-12-26",2.67
"502","2008-12-29",2.74
"503","2008-12-30",3
"504","2008-12-31",3.34
"505","2009-01-02",3.39
"506","2009-01-05",3.75
"507","2009-01-06",4.25
"508","2009-01-07",3.89
"509","2009-01-08",4.01
"510","2009-01-09",3.79
"511","2009-01-12",3.35
"512","2009-01-13",3.35
"513","2009-01-14",3.15
"514","2009-01-15",2.89
"515","2009-01-16",2.89
"516","2009-01-20",2.63
"517","2009-01-21",2.73
"518","2009-01-22",2.43
"519","2009-01-23",2.4
"520","2009-01-26",2.25
"521","2009-01-27",2.24
"522","2009-01-28",2.59
"523","2009-01-29",2.1
"524","2009-01-30",2.07
"525","2009-02-02",2.05
"526","2009-02-03",2.1
"527","2009-02-04",2.26
"528","2009-02-05",2.52
"529","2009-02-06",2.86
"530","2009-02-09",2.76
"531","2009-02-10",2.54
"532","2009-02-11",2.64
"533","2009-02-12",2.48
"534","2009-02-13",2.45
"535","2009-02-17",2.45
"536","2009-02-18",2.34
"537","2009-02-19",2.25
"538","2009-02-20",2.3
"539","2009-02-23",2.08
"540","2009-02-24",2.17
"541","2009-02-25",2.16
"542","2009-02-26",2.1
"543","2009-02-27",2.02
"544","2009-03-02",1.87
"545","2009-03-03",1.74
"546","2009-03-04",1.72
"547","2009-03-05",1.66
"548","2009-03-06",1.6
"549","2009-03-09",1.8
"550","2009-03-10",1.87
"551","2009-03-11",1.91
"552","2009-03-12",2.16
"553","2009-03-13",2.22
"554","2009-03-16",2.42
"555","2009-03-17",2.29
"556","2009-03-18",2.48
"557","2009-03-19",2.74
"558","2009-03-20",2.59
"559","2009-03-23",2.88
"560","2009-03-24",3.08
"561","2009-03-25",2.98
"562","2009-03-26",3.41
"563","2009-03-27",3.32
"564","2009-03-30",2.95
"565","2009-03-31",3.05
"566","2009-04-01",2.95
"567","2009-04-02",3.33
"568","2009-04-03",3.69
"569","2009-04-06",3.43
"570","2009-04-07",3.45
"571","2009-04-08",3.65
"572","2009-04-09",3.79
"573","2009-04-13",3.65
"574","2009-04-14",3.56
"575","2009-04-15",3.78
"576","2009-04-16",4
"577","2009-04-17",4.12
"578","2009-04-20",3.58
"579","2009-04-21",3.54
"580","2009-04-22",3.7
"581","2009-04-23",3.7
"582","2009-04-24",3.79
"583","2009-04-27",3.59
"584","2009-04-28",3.65
"585","2009-04-29",3.82
"586","2009-04-30",3.95
"587","2009-05-01",4.12
"588","2009-05-04",4.55
"589","2009-05-05",4.46
"590","2009-05-06",4.92
"591","2009-05-07",4.3
"592","2009-05-08",5.06
"593","2009-05-11",4.93
"594","2009-05-12",4.97
"595","2009-05-13",4.46
"596","2009-05-14",4.46
"597","2009-05-15",4.34
"598","2009-05-18",4.38
"599","2009-05-19",4.45
"600","2009-05-20",5.1
"601","2009-05-21",4.85
"602","2009-05-22",4.78
"603","2009-05-26",5.69
"604","2009-05-27",6.72
"605","2009-05-28",6.65
"606","2009-05-29",6.91
"607","2009-06-01",7.65
"608","2009-06-02",7.49
"609","2009-06-03",7.25
"610","2009-06-04",7.75
"611","2009-06-05",7.67
"612","2009-06-08",8.11
"613","2009-06-09",7.85
"614","2009-06-10",7.44
"615","2009-06-11",7.26
"616","2009-06-12",7.15
"617","2009-06-15",6.64
"618","2009-06-16",6.15
"619","2009-06-17",5.72
"620","2009-06-18",5.49
"621","2009-06-19",5.73
"622","2009-06-22",5
"623","2009-06-23",5.08
"624","2009-06-24",5.56
"625","2009-06-25",5.72
"626","2009-06-26",5.72
"627","2009-06-29",6.13
"628","2009-06-30",6.09
"629","2009-07-01",5.9
"630","2009-07-02",5.84
"631","2009-07-06",5.16
"632","2009-07-07",5.01
"633","2009-07-08",4.89
"634","2009-07-09",4.71
"635","2009-07-10",4.68
"636","2009-07-13",5.09
"637","2009-07-14",5.34
"638","2009-07-15",5.74
"639","2009-07-16",5.79
"640","2009-07-17",5.71
"641","2009-07-20",5.98
"642","2009-07-21",5.75
"643","2009-07-22",5.89
"644","2009-07-23",5.75
"645","2009-07-24",5.75
"646","2009-07-27",5.41
"647","2009-07-28",5.65
"648","2009-07-29",5.43
"649","2009-07-30",5.43
"650","2009-07-31",5.34
"651","2009-08-03",5.77
"652","2009-08-04",5.67
"653","2009-08-05",5.86
"654","2009-08-06",6.05
"655","2009-08-07",6.16
"656","2009-08-10",6.09
"657","2009-08-11",5.55
"658","2009-08-12",5.8
"659","2009-08-13",5.63
"660","2009-08-14",5.38
"661","2009-08-17",5.23
"662","2009-08-18",5.27
"663","2009-08-19",5.3
"664","2009-08-20",5.73
"665","2009-08-21",6.22
"666","2009-08-24",6.16
"667","2009-08-25",6.88
"668","2009-08-26",6.9
"669","2009-08-27",6.89
"670","2009-08-28",6.68
"671","2009-08-31",6.28
"672","2009-09-01",6.06
"673","2009-09-02",5.86
"674","2009-09-03",6.21
"675","2009-09-04",6.47
"676","2009-09-08",6.54
"677","2009-09-09",6.63
"678","2009-09-10",6.81
"679","2009-09-11",6.81
"680","2009-09-14",6.75
"681","2009-09-15",6.71
"682","2009-09-16",6.49
"683","2009-09-17",6.42
"684","2009-09-18",6.45
"685","2009-09-21",6.57
"686","2009-09-22",6.6
"687","2009-09-23",6.41
"688","2009-09-24",6.24
"689","2009-09-25",6.19
"690","2009-09-28",6.17
"691","2009-09-29",6.11
"692","2009-09-30",6
"693","2009-10-01",5.84
"694","2009-10-02",5.76
"695","2009-10-05",5.94
"696","2009-10-06",6.3
"697","2009-10-07",6.26
"698","2009-10-08",6.28
"699","2009-10-09",6.13
"700","2009-10-12",6.28
"701","2009-10-13",6.3
"702","2009-10-14",6.69
"703","2009-10-15",6.87
"704","2009-10-16",6.76
"705","2009-10-19",6.85
"706","2009-10-20",6.7
"707","2009-10-21",6.66
"708","2009-10-22",6.7
"709","2009-10-23",6.7
"710","2009-10-26",6.41
"711","2009-10-27",6.2
"712","2009-10-28",5.85
"713","2009-10-29",6.17
"714","2009-10-30",5.67
"715","2009-11-02",5.7
"716","2009-11-03",5.62
"717","2009-11-04",5.75
"718","2009-11-05",5.59
"719","2009-11-06",5.76
"720","2009-11-09",6.19
"721","2009-11-10",6
"722","2009-11-11",6.15
"723","2009-11-12",6
"724","2009-11-13",6.04
"725","2009-11-16",6.05
"726","2009-11-17",6.04
"727","2009-11-18",6.06
"728","2009-11-19",6.26
"729","2009-11-20",6.41
"730","2009-11-23",6.29
"731","2009-11-24",6.35
"732","2009-11-25",6.4
"733","2009-11-27",6.19
"734","2009-11-30",6.38
"735","2009-12-01",6.49
"736","2009-12-02",6.35
"737","2009-12-03",6.24
"738","2009-12-04",6.28
"739","2009-12-07",6.1
"740","2009-12-08",6.15
"741","2009-12-09",6.05
"742","2009-12-10",6.01
"743","2009-12-11",6.14
"744","2009-12-14",6.37
"745","2009-12-15",6.35
"746","2009-12-16",6.42
"747","2009-12-17",6.33
"748","2009-12-18",6.25
"749","2009-12-21",6.5
"750","2009-12-22",6.54
"751","2009-12-23",6.6
"752","2009-12-24",6.57
"753","2009-12-28",6.72
"754","2009-12-29",6.88
"755","2009-12-30",7.26
"756","2009-12-31",7.26
"757","2010-01-04",7.62
"758","2010-01-05",7.97
"759","2010-01-06",8.09
"760","2010-01-07",7.94
"761","2010-01-08",7.85
"762","2010-01-11",8
"763","2010-01-12",7.64
"764","2010-01-13",7.7
"765","2010-01-14",7.68
"766","2010-01-15",7.69
"767","2010-01-19",7.79
"768","2010-01-20",7.37
"769","2010-01-21",7.04
"770","2010-01-22",7.1
"771","2010-01-25",7.1
"772","2010-01-26",6.74
"773","2010-01-27",6.84
"774","2010-01-28",6.67
"775","2010-01-29",6.51
"776","2010-02-01",7.07
"777","2010-02-02",8.46
"778","2010-02-03",9.22
"779","2010-02-04",8.79
"780","2010-02-05",8.62
"781","2010-02-08",8.76
"782","2010-02-09",8.97
"783","2010-02-10",9
"784","2010-02-11",9.19
"785","2010-02-12",9.1
"786","2010-02-16",9.74
"787","2010-02-17",9.58
"788","2010-02-18",9.69
"789","2010-02-19",10.03
"790","2010-02-22",9.98
"791","2010-02-23",9.69
"792","2010-02-24",9.73
"793","2010-02-25",10
"794","2010-02-26",10.2
"795","2010-03-01",10.4
"796","2010-03-02",10.4
"797","2010-03-03",10.35
"798","2010-03-04",10.39
"799","2010-03-05",10.42
"800","2010-03-08",10.03
"801","2010-03-09",10.15
"802","2010-03-10",9.91
"803","2010-03-11",10.15
"804","2010-03-12",10.19
"805","2010-03-15",9.89
"806","2010-03-16",9.99
"807","2010-03-17",9.68
"808","2010-03-18",9.13
"809","2010-03-19",9.13
"810","2010-03-22",9.39
"811","2010-03-23",9.4
"812","2010-03-24",9.29
"813","2010-03-25",8.87
"814","2010-03-26",8.58
"815","2010-03-29",8.65
"816","2010-03-30",9.08
"817","2010-03-31",9.59
"818","2010-04-01",9.65
"819","2010-04-05",10.29
"820","2010-04-06",10.39
"821","2010-04-07",10.24
"822","2010-04-08",10.48
"823","2010-04-09",10.53
"824","2010-04-12",10.24
"825","2010-04-13",10.07
"826","2010-04-14",10.31
"827","2010-04-15",10.46
"828","2010-04-16",10.37
"829","2010-04-19",10.19
"830","2010-04-20",10.42
"831","2010-04-21",10.15
"832","2010-04-22",10.4
"833","2010-04-23",10.79
"834","2010-04-26",10.96
"835","2010-04-27",10.91
"836","2010-04-28",11.29
"837","2010-04-29",11.36
"838","2010-04-30",11.28
"839","2010-05-03",10.93
"840","2010-05-04",10.17
"841","2010-05-05",9.97
"842","2010-05-06",9.61
"843","2010-05-07",9.12
"844","2010-05-10",10
"845","2010-05-11",10.4
"846","2010-05-12",10.6
"847","2010-05-13",10.49
"848","2010-05-14",9.8
"849","2010-05-17",9.93
"850","2010-05-18",9.67
"851","2010-05-19",9.32
"852","2010-05-20",8.66
"853","2010-05-21",8.79
"854","2010-05-24",8.89
"855","2010-05-25",8.53
"856","2010-05-26",8.73
"857","2010-05-27",9.61
"858","2010-05-28",9.75
"859","2010-06-01",9.15
"860","2010-06-02",9.7
"861","2010-06-03",9.93
"862","2010-06-04",9.19
"863","2010-06-07",8.56
"864","2010-06-08",8.85
"865","2010-06-09",8.9
"866","2010-06-10",9.6
"867","2010-06-11",9.84
"868","2010-06-14",9.88
"869","2010-06-15",10.25
"870","2010-06-16",10.12
"871","2010-06-17",9.87
"872","2010-06-18",10.5
"873","2010-06-21",10.45
"874","2010-06-22",10.15
"875","2010-06-23",9.89
"876","2010-06-24",9.41
"877","2010-06-25",9.49
"878","2010-06-28",9.43
"879","2010-06-29",9.02
"880","2010-06-30",8.83
"881","2010-07-01",8.76
"882","2010-07-02",8.63
"883","2010-07-06",8.44
"884","2010-07-07",8.68
"885","2010-07-08",8.69
"886","2010-07-09",8.9
"887","2010-07-12",8.74
"888","2010-07-13",8.95
"889","2010-07-14",8.99
"890","2010-07-15",8.98
"891","2010-07-16",8.96
"892","2010-07-19",8.93
"893","2010-07-20",9.01
"894","2010-07-21",9.13
"895","2010-07-22",9.65
"896","2010-07-23",9.6
"897","2010-07-26",9.84
"898","2010-07-27",10.04
"899","2010-07-28",9.81
"900","2010-07-29",9.94
"901","2010-07-30",9.66
"902","2010-08-02",9.84
"903","2010-08-03",9.81
"904","2010-08-04",9.74
"905","2010-08-05",9.52
"906","2010-08-06",9.28
"907","2010-08-09",9.42
"908","2010-08-10",9.34
"909","2010-08-11",8.88
"910","2010-08-12",8.76
"911","2010-08-13",8.59
"912","2010-08-16",8.59
"913","2010-08-17",8.75
"914","2010-08-18",9.17
"915","2010-08-19",8.89
"916","2010-08-20",9.26
"917","2010-08-23",8.85
"918","2010-08-24",8.55
"919","2010-08-25",8.56
"920","2010-08-26",8.4
"921","2010-08-27",8.59
"922","2010-08-30",8.48
"923","2010-08-31",8.41
"924","2010-09-01",8.49
"925","2010-09-02",8.5
"926","2010-09-03",8.54
"927","2010-09-07",8.65
"928","2010-09-08",8.61
"929","2010-09-09",8.77
"930","2010-09-10",8.86
"931","2010-09-13",8.68
"932","2010-09-14",8.55
"933","2010-09-15",8.32
"934","2010-09-16",8.28
"935","2010-09-17",8.25
"936","2010-09-20",8.38
"937","2010-09-21",8.49
"938","2010-09-22",8.48
"939","2010-09-23",8.55
"940","2010-09-24",8.41
"941","2010-09-27",8.23
"942","2010-09-28",8.16
"943","2010-09-29",8.16
"944","2010-09-30",8.15
"945","2010-10-01",8.15
"946","2010-10-04",7.83
"947","2010-10-05",8.11
"948","2010-10-06",8.12
"949","2010-10-07",7.93
"950","2010-10-08",8.15
"951","2010-10-11",8.35
"952","2010-10-12",8.62
"953","2010-10-13",8.78
"954","2010-10-14",8.97
"955","2010-10-15",9.01
"956","2010-10-18",9.18
"957","2010-10-19",8.99
"958","2010-10-20",9.19
"959","2010-10-21",9.15
"960","2010-10-22",9.04
"961","2010-10-25",8.92
"962","2010-10-26",8.92
"963","2010-10-27",8.8
"964","2010-10-28",8.76
"965","2010-10-29",8.66
"966","2010-11-01",8.69
"967","2010-11-02",8.77
"968","2010-11-03",8.61
"969","2010-11-04",8.97
"970","2010-11-05",9.51
"971","2010-11-08",9.62
"972","2010-11-09",9.6
"973","2010-11-10",9.65
"974","2010-11-11",9.75
"975","2010-11-12",9.5
"976","2010-11-15",9.76
"977","2010-11-16",9.59
"978","2010-11-17",9.31
"979","2010-11-18",9.51
"980","2010-11-19",9.47
"981","2010-11-22",9.41
"982","2010-11-23",9.21
"983","2010-11-24",9.48
"984","2010-11-26",9.29
"985","2010-11-29",9.31
"986","2010-11-30",9.29
"987","2010-12-01",9.68
"988","2010-12-02",9.84
"989","2010-12-03",9.85
"990","2010-12-06",9.64
