"","date","PCSA"
"1","2014-03-07",122.5
"2","2014-03-10",116.129997
"3","2014-03-11",114.169998
"4","2014-03-12",122.5
"5","2014-03-13",108.290001
"6","2014-03-14",122.5
"7","2014-03-17",122.5
"8","2014-03-18",122.5
"9","2014-03-19",122.5
"10","2014-03-20",122.5
"11","2014-03-21",122.5
"12","2014-03-24",122.5
"13","2014-03-25",122.5
"14","2014-03-26",122.5
"15","2014-03-27",110.25
"16","2014-03-28",121.519997
"17","2014-03-31",122.5
"18","2014-04-01",122.5
"19","2014-04-02",120.050003
"20","2014-04-03",120.050003
"21","2014-04-04",120.050003
"22","2014-04-07",120.050003
"23","2014-04-08",120.050003
"24","2014-04-09",120.050003
"25","2014-04-10",120.050003
"26","2014-04-11",120.050003
"27","2014-04-14",120.050003
"28","2014-04-15",120.050003
"29","2014-04-16",120.050003
"30","2014-04-17",120.050003
"31","2014-04-21",110.739998
"32","2014-04-22",110.739998
"33","2014-04-23",110.739998
"34","2014-04-24",110.25
"35","2014-04-25",107.800003
"36","2014-04-28",107.800003
"37","2014-04-29",107.800003
"38","2014-04-30",110.25
"39","2014-05-01",122.5
"40","2014-05-02",122.5
"41","2014-05-05",122.5
"42","2014-05-06",122.5
"43","2014-05-07",122.5
"44","2014-05-08",122.5
"45","2014-05-09",122.5
"46","2014-05-12",120.050003
"47","2014-05-13",110.25
"48","2014-05-14",110.25
"49","2014-05-15",110.25
"50","2014-05-16",110.25
"51","2014-05-19",110.25
"52","2014-05-20",122.5
"53","2014-05-21",127.644997
"54","2014-05-22",127.644997
"55","2014-05-23",122.010002
"56","2014-05-27",127.644997
"57","2014-05-28",122.010002
"58","2014-05-29",122.010002
"59","2014-05-30",122.010002
"60","2014-06-02",122.010002
"61","2014-06-03",122.010002
"62","2014-06-04",122.010002
"63","2014-06-05",122.010002
"64","2014-06-06",122.010002
"65","2014-06-09",122.010002
"66","2014-06-10",122.010002
"67","2014-06-11",122.010002
"68","2014-06-12",122.010002
"69","2014-06-13",122.010002
"70","2014-06-16",98
"71","2014-06-17",98.980003
"72","2014-06-18",110.25
"73","2014-06-19",110.25
"74","2014-06-20",98
"75","2014-06-23",98
"76","2014-06-24",98
"77","2014-06-25",98
"78","2014-06-26",117.599998
"79","2014-06-27",117.599998
"80","2014-06-30",117.599998
"81","2014-07-01",117.599998
"82","2014-07-02",117.110001
"83","2014-07-03",107.800003
"84","2014-07-07",107.800003
"85","2014-07-08",107.800003
"86","2014-07-09",107.800003
"87","2014-07-10",107.800003
"88","2014-07-11",107.800003
"89","2014-07-14",98
"90","2014-07-15",98
"91","2014-07-16",100.449997
"92","2014-07-17",100.449997
"93","2014-07-18",100.449997
"94","2014-07-21",97.510002
"95","2014-07-22",97.019997
"96","2014-07-23",97.019997
"97","2014-07-24",93.099998
"98","2014-07-25",93.099998
"99","2014-07-28",93.099998
"100","2014-07-29",85.75
"101","2014-07-30",92.610001
"102","2014-07-31",86.239998
"103","2014-08-01",86.239998
"104","2014-08-04",85.75
"105","2014-08-05",83.300003
"106","2014-08-06",83.300003
"107","2014-08-07",78.400002
"108","2014-08-08",85.75
"109","2014-08-11",88.199997
"110","2014-08-12",90.650002
"111","2014-08-13",90.650002
"112","2014-08-14",88.199997
"113","2014-08-15",102.900002
"114","2014-08-18",102.900002
"115","2014-08-19",102.900002
"116","2014-08-20",102.900002
"117","2014-08-21",102.900002
"118","2014-08-22",105.349998
"119","2014-08-25",105.349998
"120","2014-08-26",105.349998
"121","2014-08-27",107.800003
"122","2014-08-28",107.800003
"123","2014-08-29",115.150002
"124","2014-09-02",115.150002
"125","2014-09-03",115.150002
"126","2014-09-04",115.150002
"127","2014-09-05",117.599998
"128","2014-09-08",117.599998
"129","2014-09-09",117.599998
"130","2014-09-10",117.599998
"131","2014-09-11",117.599998
"132","2014-09-12",117.599998
"133","2014-09-15",73.5
"134","2014-09-16",98
"135","2014-09-17",98
"136","2014-09-18",98
"137","2014-09-19",98
"138","2014-09-22",61.25
"139","2014-09-23",73.5
"140","2014-09-24",76.93
"141","2014-09-25",88.199997
"142","2014-09-26",83.300003
"143","2014-09-29",88.199997
"144","2014-09-30",90.650002
"145","2014-10-01",95.059998
"146","2014-10-02",95.059998
"147","2014-10-03",95.059998
"148","2014-10-06",95.059998
"149","2014-10-07",95.059998
"150","2014-10-08",95.059998
"151","2014-10-09",95.059998
"152","2014-10-10",95.059998
"153","2014-10-13",96.529999
"154","2014-10-14",97.019997
"155","2014-10-15",97.019997
"156","2014-10-16",97.019997
"157","2014-10-17",97.019997
"158","2014-10-20",98
"159","2014-10-21",98
"160","2014-10-22",97.510002
"161","2014-10-23",93.099998
"162","2014-10-24",93.099998
"163","2014-10-27",93.099998
"164","2014-10-28",98
"165","2014-10-29",98
"166","2014-10-30",98
"167","2014-10-31",98
"168","2014-11-03",98
"169","2014-11-04",98
"170","2014-11-05",98
"171","2014-11-06",98
"172","2014-11-07",98
"173","2014-11-10",98
"174","2014-11-11",98
"175","2014-11-12",98
"176","2014-11-13",98
"177","2014-11-14",73.989998
"178","2014-11-17",97.510002
"179","2014-11-18",98
"180","2014-11-19",98
"181","2014-11-20",98
"182","2014-11-21",98
"183","2014-11-24",98.980003
"184","2014-11-25",98.980003
"185","2014-11-26",98
"186","2014-11-28",98
"187","2014-12-01",98
"188","2014-12-02",98
"189","2014-12-03",98
"190","2014-12-04",98
"191","2014-12-05",98
"192","2014-12-08",98
"193","2014-12-09",98
"194","2014-12-10",104.860001
"195","2014-12-11",104.860001
"196","2014-12-12",104.860001
"197","2014-12-15",104.860001
"198","2014-12-16",104.860001
"199","2014-12-17",104.860001
"200","2014-12-18",104.860001
"201","2014-12-19",102.900002
"202","2014-12-22",109.269997
"203","2014-12-23",109.269997
"204","2014-12-24",109.269997
"205","2014-12-26",109.269997
"206","2014-12-29",109.269997
"207","2014-12-30",109.269997
"208","2014-12-31",107.800003
"209","2015-01-02",107.800003
"210","2015-01-05",107.800003
"211","2015-01-06",107.800003
"212","2015-01-07",107.800003
"213","2015-01-08",107.800003
"214","2015-01-09",107.800003
"215","2015-01-12",107.800003
"216","2015-01-13",107.800003
"217","2015-01-14",107.800003
"218","2015-01-15",107.800003
"219","2015-01-16",104.860001
"220","2015-01-20",104.860001
"221","2015-01-21",104.860001
"222","2015-01-22",104.860001
"223","2015-01-23",104.860001
"224","2015-01-26",104.860001
"225","2015-01-27",104.860001
"226","2015-01-28",104.860001
"227","2015-01-29",104.860001
"228","2015-01-30",105.349998
"229","2015-02-02",105.349998
"230","2015-02-03",105.349998
"231","2015-02-04",105.349998
"232","2015-02-05",105.349998
"233","2015-02-06",105.349998
"234","2015-02-09",105.349998
"235","2015-02-10",98
"236","2015-02-11",105.349998
"237","2015-02-12",105.349998
"238","2015-02-13",105.349998
"239","2015-02-17",105.349998
"240","2015-02-18",105.349998
"241","2015-02-19",98
"242","2015-02-20",98
"243","2015-02-23",63.700001
"244","2015-02-24",106.084999
"245","2015-02-25",106.084999
"246","2015-02-26",106.084999
"247","2015-02-27",106.084999
"248","2015-03-02",106.084999
"249","2015-03-03",107.800003
"250","2015-03-04",107.800003
"251","2015-03-05",83.300003
"252","2015-03-06",83.300003
"253","2015-03-09",83.300003
"254","2015-03-10",83.300003
"255","2015-03-11",83.300003
"256","2015-03-12",83.300003
"257","2015-03-13",83.300003
"258","2015-03-16",83.300003
"259","2015-03-17",80.849998
"260","2015-03-18",80.849998
"261","2015-03-19",80.849998
"262","2015-03-20",80.849998
"263","2015-03-23",80.849998
"264","2015-03-24",80.849998
"265","2015-03-25",80.849998
"266","2015-03-26",80.849998
"267","2015-03-27",80.849998
"268","2015-03-30",80.849998
"269","2015-03-31",80.849998
"270","2015-04-01",80.849998
"271","2015-04-02",80.849998
"272","2015-04-06",80.849998
"273","2015-04-07",80.849998
"274","2015-04-08",80.849998
"275","2015-04-09",80.849998
"276","2015-04-10",80.849998
"277","2015-04-13",80.849998
"278","2015-04-14",80.849998
"279","2015-04-15",53.900002
"280","2015-04-16",53.900002
"281","2015-04-17",53.900002
"282","2015-04-20",53.900002
"283","2015-04-21",53.900002
"284","2015-04-22",29.4
"285","2015-04-23",29.4
"286","2015-04-24",29.4
"287","2015-04-27",49
"288","2015-04-28",49
"289","2015-04-29",49
"290","2015-04-30",49
"291","2015-05-01",63.700001
"292","2015-05-04",63.700001
"293","2015-05-05",63.700001
"294","2015-05-06",63.700001
"295","2015-05-07",63.700001
"296","2015-05-08",63.700001
"297","2015-05-11",63.700001
"298","2015-05-12",63.700001
"299","2015-05-13",63.700001
"300","2015-05-14",63.700001
"301","2015-05-15",63.700001
"302","2015-05-18",63.700001
"303","2015-05-19",63.700001
"304","2015-05-20",63.700001
"305","2015-05-21",63.700001
"306","2015-05-22",63.700001
"307","2015-05-26",63.700001
"308","2015-05-27",63.700001
"309","2015-05-28",63.700001
"310","2015-05-29",63.700001
"311","2015-06-01",63.700001
"312","2015-06-02",63.700001
"313","2015-06-03",63.700001
"314","2015-06-04",63.700001
"315","2015-06-05",63.700001
"316","2015-06-08",63.700001
"317","2015-06-09",63.700001
"318","2015-06-10",63.700001
"319","2015-06-11",63.700001
"320","2015-06-12",63.700001
"321","2015-06-15",63.700001
"322","2015-06-16",63.700001
"323","2015-06-17",63.700001
"324","2015-06-18",63.700001
"325","2015-06-19",49
"326","2015-06-22",49.490002
"327","2015-06-23",49.490002
"328","2015-06-24",49.490002
"329","2015-06-25",58.799999
"330","2015-06-26",58.799999
"331","2015-06-29",58.799999
"332","2015-06-30",44.099998
"333","2015-07-01",44.099998
"334","2015-07-02",44.099998
"335","2015-07-06",44.099998
"336","2015-07-07",44.099998
"337","2015-07-08",44.099998
"338","2015-07-09",44.099998
"339","2015-07-10",44.099998
"340","2015-07-13",36.75
"341","2015-07-14",36.75
"342","2015-07-15",49
"343","2015-07-16",49
"344","2015-07-17",49
"345","2015-07-20",49
"346","2015-07-21",49
"347","2015-07-22",49
"348","2015-07-23",49
"349","2015-07-24",49
"350","2015-07-27",49
"351","2015-07-28",49
"352","2015-07-29",49
"353","2015-07-30",49
"354","2015-07-31",49
"355","2015-08-03",49
"356","2015-08-04",49
"357","2015-08-05",49
"358","2015-08-06",49
"359","2015-08-07",49
"360","2015-08-10",49
"361","2015-08-11",49
"362","2015-08-12",49
"363","2015-08-13",49
"364","2015-08-14",49
"365","2015-08-17",49
"366","2015-08-18",29.889999
"367","2015-08-19",29.889999
"368","2015-08-20",29.889999
"369","2015-08-21",29.889999
"370","2015-08-24",29.889999
"371","2015-08-25",29.889999
"372","2015-08-26",29.889999
"373","2015-08-27",29.889999
"374","2015-08-28",29.889999
"375","2015-08-31",29.889999
"376","2015-09-01",29.889999
"377","2015-09-02",29.889999
"378","2015-09-03",29.889999
"379","2015-09-04",29.889999
"380","2015-09-08",29.889999
"381","2015-09-09",29.889999
"382","2015-09-10",49
"383","2015-09-11",49
"384","2015-09-14",49
"385","2015-09-15",49
"386","2015-09-16",49
"387","2015-09-17",49
"388","2015-09-18",49
"389","2015-09-21",49
"390","2015-09-22",49
"391","2015-09-23",49
"392","2015-09-24",49
"393","2015-09-25",29.889999
"394","2015-09-28",29.889999
"395","2015-09-29",29.889999
"396","2015-09-30",29.889999
"397","2015-10-01",24.99
"398","2015-10-02",34.299999
"399","2015-10-05",34.299999
"400","2015-10-06",24.99
"401","2015-10-07",29.4
"402","2015-10-08",29.4
"403","2015-10-09",29.4
"404","2015-10-12",29.4
"405","2015-10-13",29.4
"406","2015-10-14",29.4
"407","2015-10-15",29.4
"408","2015-10-16",29.4
"409","2015-10-19",29.4
"410","2015-10-20",29.4
"411","2015-10-21",29.4
"412","2015-10-22",14.7
"413","2015-10-23",14.7
"414","2015-10-26",17.15
"415","2015-10-27",12.25
"416","2015-10-28",12.25
"417","2015-10-29",12.25
"418","2015-10-30",24.99
"419","2015-11-02",26.950001
"420","2015-11-03",26.950001
"421","2015-11-04",26.950001
"422","2015-11-05",26.950001
"423","2015-11-06",26.950001
"424","2015-11-09",26.950001
"425","2015-11-10",26.950001
"426","2015-11-11",26.950001
"427","2015-11-12",26.950001
"428","2015-11-13",26.950001
"429","2015-11-16",26.950001
"430","2015-11-17",26.950001
"431","2015-11-18",26.950001
"432","2015-11-19",26.950001
"433","2015-11-20",12.25
"434","2015-11-23",12.25
"435","2015-11-24",14.7
"436","2015-11-25",14.7
"437","2015-11-27",14.7
"438","2015-11-30",14.7
"439","2015-12-01",14.7
"440","2015-12-02",14.7
"441","2015-12-03",16.17
"442","2015-12-04",16.17
"443","2015-12-07",16.17
"444","2015-12-08",16.17
"445","2015-12-09",16.17
"446","2015-12-10",16.17
"447","2015-12-11",16.17
"448","2015-12-14",16.17
"449","2015-12-15",19.6
"450","2015-12-16",19.6
"451","2015-12-17",19.6
"452","2015-12-18",19.6
"453","2015-12-21",19.6
"454","2015-12-22",13.867
"455","2015-12-23",11.27
"456","2015-12-24",11.27
"457","2015-12-28",11.27
"458","2015-12-29",11.27
"459","2015-12-30",19.6
"460","2015-12-31",19.6
"461","2016-01-04",19.6
"462","2016-01-05",19.6
"463","2016-01-06",19.6
"464","2016-01-07",19.6
"465","2016-01-08",19.6
"466","2016-01-11",19.6
"467","2016-01-12",19.6
"468","2016-01-13",19.6
"469","2016-01-14",19.6
"470","2016-01-15",19.6
"471","2016-01-19",19.6
"472","2016-01-20",19.6
"473","2016-01-21",19.6
"474","2016-01-22",19.6
"475","2016-01-25",19.6
"476","2016-01-26",19.6
"477","2016-01-27",19.6
"478","2016-01-28",19.6
"479","2016-01-29",19.6
"480","2016-02-01",19.6
"481","2016-02-02",19.6
"482","2016-02-03",19.6
"483","2016-02-04",19.6
"484","2016-02-05",19.6
"485","2016-02-08",19.6
"486","2016-02-09",19.6
"487","2016-02-10",19.6
"488","2016-02-11",19.6
"489","2016-02-12",19.6
"490","2016-02-16",19.6
"491","2016-02-17",19.6
"492","2016-02-18",19.6
"493","2016-02-19",19.6
"494","2016-02-22",19.6
"495","2016-02-23",19.6
"496","2016-02-24",19.6
"497","2016-02-25",19.6
"498","2016-02-26",19.6
"499","2016-02-29",19.6
"500","2016-03-01",19.6
"501","2016-03-02",19.6
"502","2016-03-03",19.6
"503","2016-03-04",19.6
"504","2016-03-07",19.6
"505","2016-03-08",19.6
"506","2016-03-09",19.6
"507","2016-03-10",19.6
"508","2016-03-11",19.6
"509","2016-03-14",19.6
"510","2016-03-15",19.6
"511","2016-03-16",19.6
"512","2016-03-17",7.35
"513","2016-03-18",7.84
"514","2016-03-21",7.84
"515","2016-03-22",7.84
"516","2016-03-23",7.84
"517","2016-03-24",7.84
"518","2016-03-28",7.84
"519","2016-03-29",7.84
"520","2016-03-30",7.84
"521","2016-03-31",7.84
"522","2016-04-01",7.84
"523","2016-04-04",7.84
"524","2016-04-05",7.84
"525","2016-04-06",7.84
"526","2016-04-07",7.84
"527","2016-04-08",7.84
"528","2016-04-11",7.84
"529","2016-04-12",7.84
"530","2016-04-13",7.84
"531","2016-04-14",14.7
"532","2016-04-15",14.7
"533","2016-04-18",14.7
"534","2016-04-19",14.7
"535","2016-04-20",14.7
"536","2016-04-21",14.7
"537","2016-04-22",14.7
"538","2016-04-25",14.7
"539","2016-04-26",14.7
"540","2016-04-27",14.7
"541","2016-04-28",14.7
"542","2016-04-29",16.17
"543","2016-05-02",16.17
"544","2016-05-03",16.17
"545","2016-05-04",16.17
"546","2016-05-05",16.17
"547","2016-05-06",16.17
"548","2016-05-09",16.17
"549","2016-05-10",16.17
"550","2016-05-11",16.17
"551","2016-05-12",16.17
"552","2016-05-13",16.17
"553","2016-05-16",16.17
"554","2016-05-17",16.17
"555","2016-05-18",16.17
"556","2016-05-19",16.17
"557","2016-05-20",16.17
"558","2016-05-23",16.17
"559","2016-05-24",16.17
"560","2016-05-25",16.17
"561","2016-05-26",16.17
"562","2016-05-27",16.17
"563","2016-05-31",16.17
"564","2016-06-01",16.17
"565","2016-06-02",16.17
"566","2016-06-03",16.17
