"","date","KOSS"
"73","2007-04-18",9.82
"74","2007-04-19",9.7
"75","2007-04-20",9.96
"76","2007-04-23",9.825
"77","2007-04-24",9.5
"78","2007-04-25",9.5
"79","2007-04-26",9.5
"80","2007-04-27",9.885
"81","2007-04-30",10.005
"82","2007-05-01",10.095
"83","2007-05-02",10.14
"84","2007-05-03",10.05
"85","2007-05-04",9.565
"86","2007-05-07",9.74
"87","2007-05-08",9.75
"88","2007-05-09",9.68
"89","2007-05-10",9.65
"90","2007-05-11",9.705
"91","2007-05-14",9.625
"92","2007-05-15",9.825
"93","2007-05-16",9.825
"94","2007-05-17",9.825
"95","2007-05-18",9.825
"96","2007-05-21",9.59
"97","2007-05-22",9.655
"98","2007-05-23",9.83
"99","2007-05-24",9.835
"100","2007-05-25",9.835
"101","2007-05-29",9.9
"102","2007-05-30",9.66
"103","2007-05-31",9.625
"104","2007-06-01",9.625
"105","2007-06-04",9.54
"106","2007-06-05",9.695
"107","2007-06-06",9.56
"108","2007-06-07",9.56
"109","2007-06-08",9.56
"110","2007-06-11",9.56
"111","2007-06-12",9.56
"112","2007-06-13",9.6
"113","2007-06-14",9.6
"114","2007-06-15",9.6
"115","2007-06-18",9.58
"116","2007-06-19",9.57
"117","2007-06-20",9.65
"118","2007-06-21",9.575
"119","2007-06-22",9.575
"120","2007-06-25",9.56
"121","2007-06-26",9.275
"122","2007-06-27",9.34
"123","2007-06-28",9.35
"124","2007-06-29",9.39
"125","2007-07-02",9.45
"126","2007-07-03",9.4
"127","2007-07-05",9.4
"128","2007-07-06",9.45
"129","2007-07-09",9.375
"130","2007-07-10",9.375
"131","2007-07-11",9.395
"132","2007-07-12",9.39
"133","2007-07-13",9.435
"134","2007-07-16",9.29
"135","2007-07-17",9.545
"136","2007-07-18",10.91
"137","2007-07-19",11.09
"138","2007-07-20",10.995
"139","2007-07-23",10.495
"140","2007-07-24",10.615
"141","2007-07-25",10.805
"142","2007-07-26",10.28
"143","2007-07-27",10.06
"144","2007-07-30",10.395
"145","2007-07-31",10.19
"146","2007-08-01",10.59
"147","2007-08-02",10.85
"148","2007-08-03",10.65
"149","2007-08-06",10.65
"150","2007-08-07",10.65
"151","2007-08-08",10.13
"152","2007-08-09",10.08
"153","2007-08-10",10.08
"154","2007-08-13",10.08
"155","2007-08-14",10.08
"156","2007-08-15",10.08
"157","2007-08-16",10.13
"158","2007-08-17",9.915
"159","2007-08-20",10.125
"160","2007-08-21",10.125
"161","2007-08-22",10.125
"162","2007-08-23",9.53
"163","2007-08-24",9.53
"164","2007-08-27",9.8
"165","2007-08-28",9.8
"166","2007-08-29",9.8
"167","2007-08-30",9.8
"168","2007-08-31",9.8
"169","2007-09-04",9.8
"170","2007-09-05",9.8
"171","2007-09-06",9.8
"172","2007-09-07",9.8
"173","2007-09-10",9.8
"174","2007-09-11",10.23
"175","2007-09-12",10.23
"176","2007-09-13",10.23
"177","2007-09-14",9.825
"178","2007-09-17",9.8
"179","2007-09-18",9.8
"180","2007-09-19",9.8
"181","2007-09-20",9.8
"182","2007-09-21",9.8
"183","2007-09-24",9.605
"184","2007-09-25",9.8
"185","2007-09-26",9.8
"186","2007-09-27",9.8
"187","2007-09-28",9.96
"188","2007-10-01",10
"189","2007-10-02",9.8
"190","2007-10-03",9.8
"191","2007-10-04",9.89
"192","2007-10-05",9.89
"193","2007-10-08",9.985
"194","2007-10-09",9.7
"195","2007-10-10",9.55
"196","2007-10-11",9.72
"197","2007-10-12",9.515
"198","2007-10-15",9.375
"199","2007-10-16",9.375
"200","2007-10-17",9.25
"201","2007-10-18",9.25
"202","2007-10-19",9.06
"203","2007-10-22",9.06
"204","2007-10-23",9.05
"205","2007-10-24",9.05
"206","2007-10-25",9.05
"207","2007-10-26",9.05
"208","2007-10-29",9.07
"209","2007-10-30",8.775
"210","2007-10-31",8.775
"211","2007-11-01",9
"212","2007-11-02",9.45
"213","2007-11-05",9.45
"214","2007-11-06",9.36
"215","2007-11-07",9.88
"216","2007-11-08",9.735
"217","2007-11-09",9.735
"218","2007-11-12",10.005
"219","2007-11-13",10.195
"220","2007-11-14",9.55
"221","2007-11-15",9.925
"222","2007-11-16",8.88
"223","2007-11-19",8.88
"224","2007-11-20",9
"225","2007-11-21",9
"226","2007-11-23",9.37
"227","2007-11-26",9.1
"228","2007-11-27",9.05
"229","2007-11-28",9.48
"230","2007-11-29",9.25
"231","2007-11-30",10
"232","2007-12-03",9.755
"233","2007-12-04",8.97
"234","2007-12-05",9
"235","2007-12-06",9.005
"236","2007-12-07",9.195
"237","2007-12-10",9.195
"238","2007-12-11",9.375
"239","2007-12-12",9.15
"240","2007-12-13",9.125
"241","2007-12-14",8.975
"242","2007-12-17",9.01
"243","2007-12-18",9
"244","2007-12-19",9
"245","2007-12-20",9
"246","2007-12-21",9
"247","2007-12-24",8.775
"248","2007-12-26",8.775
"249","2007-12-27",8.8
"250","2007-12-28",8.75
"251","2007-12-31",8.905
"252","2008-01-02",8.875
"253","2008-01-03",9
"254","2008-01-04",8.345
"255","2008-01-07",8.48
"256","2008-01-08",8.875
"257","2008-01-09",8.875
"258","2008-01-10",8.875
"259","2008-01-11",8.75
"260","2008-01-14",8.405
"261","2008-01-15",8.405
"262","2008-01-16",8.4
"263","2008-01-17",8.505
"264","2008-01-18",8.925
"265","2008-01-22",8.7
"266","2008-01-23",8.75
"267","2008-01-24",8.5
"268","2008-01-25",8.75
"269","2008-01-28",8.75
"270","2008-01-29",8.985
"271","2008-01-30",8.845
"272","2008-01-31",8.845
"273","2008-02-01",8.845
"274","2008-02-04",8.845
"275","2008-02-05",9
"276","2008-02-06",8.93
"277","2008-02-07",8.93
"278","2008-02-08",8.93
"279","2008-02-11",8.8
"280","2008-02-12",8.825
"281","2008-02-13",9
"282","2008-02-14",9.25
"283","2008-02-15",9.35
"284","2008-02-19",9.5
"285","2008-02-20",9.8
"286","2008-02-21",9.9
"287","2008-02-22",9.94
"288","2008-02-25",9.83
"289","2008-02-26",9.86
"290","2008-02-27",9.85
"291","2008-02-28",9.85
"292","2008-02-29",9.85
"293","2008-03-03",9.5
"294","2008-03-04",9.175
"295","2008-03-05",9.4
"296","2008-03-06",9.45
"297","2008-03-07",9.16
"298","2008-03-10",9.37
"299","2008-03-11",8.88
"300","2008-03-12",8.88
"301","2008-03-13",9.01
"302","2008-03-14",9.59
"303","2008-03-17",9.75
"304","2008-03-18",9.005
"305","2008-03-19",9
"306","2008-03-20",8.7
"307","2008-03-24",8.5
"308","2008-03-25",8.5
"309","2008-03-26",8.7
"310","2008-03-27",8.7
"311","2008-03-28",8.975
"312","2008-03-31",8.75
"313","2008-04-01",8.75
"314","2008-04-02",8.75
"315","2008-04-03",8.75
"316","2008-04-04",8.4
"317","2008-04-07",8.825
"318","2008-04-08",8.83
"319","2008-04-09",8.83
"320","2008-04-10",8.97
"321","2008-04-11",8.505
"322","2008-04-14",8.93
"323","2008-04-15",8.2
"324","2008-04-16",8.57
"325","2008-04-17",8.105
"326","2008-04-18",8.105
"327","2008-04-21",8.595
"328","2008-04-22",8.5
"329","2008-04-23",8.065
"330","2008-04-24",8.03
"331","2008-04-25",8.29
"332","2008-04-28",8
"333","2008-04-29",8
"334","2008-04-30",8
"335","2008-05-01",8
"336","2008-05-02",8.065
"337","2008-05-05",8.075
"338","2008-05-06",7.755
"339","2008-05-07",7.755
"340","2008-05-08",7.755
"341","2008-05-09",8.25
"342","2008-05-12",7.92
"343","2008-05-13",7.92
"344","2008-05-14",7.925
"345","2008-05-15",8.05
"346","2008-05-16",8.05
"347","2008-05-19",8.05
"348","2008-05-20",7.925
"349","2008-05-21",7.925
"350","2008-05-22",7.925
"351","2008-05-23",7.975
"352","2008-05-27",8
"353","2008-05-28",8
"354","2008-05-29",8
"355","2008-05-30",8
"356","2008-06-02",8.035
"357","2008-06-03",8.035
"358","2008-06-04",8
"359","2008-06-05",8
"360","2008-06-06",8
"361","2008-06-09",8
"362","2008-06-10",8
"363","2008-06-11",8
"364","2008-06-12",8
"365","2008-06-13",8
"366","2008-06-16",8.5
"367","2008-06-17",8.56
"368","2008-06-18",8.56
"369","2008-06-19",8.56
"370","2008-06-20",8.105
"371","2008-06-23",7.975
"372","2008-06-24",7.975
"373","2008-06-25",7.975
"374","2008-06-26",7.91
"375","2008-06-27",7.91
"376","2008-06-30",7.91
"377","2008-07-01",7.88
"378","2008-07-02",7.88
"379","2008-07-03",7.88
"380","2008-07-07",7.985
"381","2008-07-08",7.985
"382","2008-07-09",7.985
"383","2008-07-10",7.985
"384","2008-07-11",7.985
"385","2008-07-14",7.985
"386","2008-07-15",7.985
"387","2008-07-16",7.985
"388","2008-07-17",7.985
"389","2008-07-18",7.985
"390","2008-07-21",7.88
"391","2008-07-22",7.88
"392","2008-07-23",7.875
"393","2008-07-24",7.905
"394","2008-07-25",7.905
"395","2008-07-28",7.87
"396","2008-07-29",7.55
"397","2008-07-30",7.55
"398","2008-07-31",7.55
"399","2008-08-01",7.375
"400","2008-08-04",7.205
"401","2008-08-05",7.205
"402","2008-08-06",7.205
"403","2008-08-07",7.205
"404","2008-08-08",7.495
"405","2008-08-11",7.495
"406","2008-08-12",7.495
"407","2008-08-13",7.5
"408","2008-08-14",7.5
"409","2008-08-15",7.505
"410","2008-08-18",7.5
"411","2008-08-19",7.505
"412","2008-08-20",7.76
"413","2008-08-21",7.52
"414","2008-08-22",9.24
"415","2008-08-25",7.705
"416","2008-08-26",7.495
"417","2008-08-27",6.76
"418","2008-08-28",7.125
"419","2008-08-29",7.48
"420","2008-09-02",7.48
"421","2008-09-03",7.285
"422","2008-09-04",7.255
"423","2008-09-05",7.455
"424","2008-09-08",7.495
"425","2008-09-09",7.495
"426","2008-09-10",7.495
"427","2008-09-11",7.055
"428","2008-09-12",7.055
"429","2008-09-15",7.055
"430","2008-09-16",7.445
"431","2008-09-17",8.115
"432","2008-09-18",8.45
"433","2008-09-19",7.105
"434","2008-09-22",7.105
"435","2008-09-23",8.25
"436","2008-09-24",8
"437","2008-09-25",8
"438","2008-09-26",8
"439","2008-09-29",8
"440","2008-09-30",8
"441","2008-10-01",8
"442","2008-10-02",7.35
"443","2008-10-03",7.25
"444","2008-10-06",7.37
"445","2008-10-07",6.75
"446","2008-10-08",7
"447","2008-10-09",7
"448","2008-10-10",6.75
"449","2008-10-13",7.325
"450","2008-10-14",7.325
"451","2008-10-15",7.325
"452","2008-10-16",6.755
"453","2008-10-17",6.755
"454","2008-10-20",6.755
"455","2008-10-21",6.755
"456","2008-10-22",6.755
"457","2008-10-23",6.755
"458","2008-10-24",6.605
"459","2008-10-27",6.105
"460","2008-10-28",6.105
"461","2008-10-29",6.105
"462","2008-10-30",6.325
"463","2008-10-31",5.955
"464","2008-11-03",5.955
"465","2008-11-04",5.955
"466","2008-11-05",6
"467","2008-11-06",5.905
"468","2008-11-07",5.905
"469","2008-11-10",5.9
"470","2008-11-11",5.9
"471","2008-11-12",5.9
"472","2008-11-13",5.9
"473","2008-11-14",5.9
"474","2008-11-17",5.8
"475","2008-11-18",5.505
"476","2008-11-19",5.5
"477","2008-11-20",5.96
"478","2008-11-21",5.96
"479","2008-11-24",5.825
"480","2008-11-25",5.825
"481","2008-11-26",5.825
"482","2008-11-28",5.825
"483","2008-12-01",5.825
"484","2008-12-02",5.05
"485","2008-12-03",5.15
"486","2008-12-04",5.15
"487","2008-12-05",5.15
"488","2008-12-08",5.15
"489","2008-12-09",5.15
"490","2008-12-10",5.2
"491","2008-12-11",5.2
"492","2008-12-12",5.05
"493","2008-12-15",5.05
"494","2008-12-16",5.125
"495","2008-12-17",5.125
"496","2008-12-18",5.05
"497","2008-12-19",5.005
"498","2008-12-22",5.005
"499","2008-12-23",5.055
"500","2008-12-24",5.055
"501","2008-12-26",5.055
"502","2008-12-29",5.055
"503","2008-12-30",5.055
"504","2008-12-31",4.65
"505","2009-01-02",4.675
"506","2009-01-05",4.78
"507","2009-01-06",4.78
"508","2009-01-07",4.78
"509","2009-01-08",4.78
"510","2009-01-09",4.78
"511","2009-01-12",5.445
"512","2009-01-13",5.445
"513","2009-01-14",5.445
"514","2009-01-15",5.445
"515","2009-01-16",5.45
"516","2009-01-20",5.45
"517","2009-01-21",5.45
"518","2009-01-22",5.45
"519","2009-01-23",5.45
"520","2009-01-26",5.45
"521","2009-01-27",5.52
"522","2009-01-28",5.95
"523","2009-01-29",6
"524","2009-01-30",6
"525","2009-02-02",5.415
"526","2009-02-03",5.415
"527","2009-02-04",5.415
"528","2009-02-05",5.875
"529","2009-02-06",5.795
"530","2009-02-09",5.99
"531","2009-02-10",5.99
"532","2009-02-11",5.99
"533","2009-02-12",5.99
"534","2009-02-13",5.63
"535","2009-02-17",5.63
"536","2009-02-18",5.47
"537","2009-02-19",5.64
"538","2009-02-20",5.375
"539","2009-02-23",5.39
"540","2009-02-24",5.43
"541","2009-02-25",5.445
"542","2009-02-26",5.665
"543","2009-02-27",5.665
"544","2009-03-02",5.47
"545","2009-03-03",6.25
"546","2009-03-04",6.25
"547","2009-03-05",6.25
"548","2009-03-06",6.25
"549","2009-03-09",6.125
"550","2009-03-10",6.125
"551","2009-03-11",6.125
"552","2009-03-12",5.455
"553","2009-03-13",5.475
"554","2009-03-16",5.475
"555","2009-03-17",5.475
"556","2009-03-18",5.625
"557","2009-03-19",5.625
"558","2009-03-20",5.625
"559","2009-03-23",5.625
"560","2009-03-24",5.625
"561","2009-03-25",5.625
"562","2009-03-26",5.625
"563","2009-03-27",5.625
"564","2009-03-30",6.3
"565","2009-03-31",6.3
"566","2009-04-01",6.3
"567","2009-04-02",7.49
"568","2009-04-03",7.75
"569","2009-04-06",7.65
"570","2009-04-07",7.6
"571","2009-04-08",7.63
"572","2009-04-09",7.825
"573","2009-04-13",7.625
"574","2009-04-14",7.89
"575","2009-04-15",7.32
"576","2009-04-16",7.125
"577","2009-04-17",7.125
"578","2009-04-20",7
"579","2009-04-21",7
"580","2009-04-22",7
"581","2009-04-23",7
"582","2009-04-24",6.75
"583","2009-04-27",6.775
"584","2009-04-28",6.775
"585","2009-04-29",6.775
"586","2009-04-30",7
"587","2009-05-01",7.625
"588","2009-05-04",7.36
"589","2009-05-05",7.05
"590","2009-05-06",7.05
"591","2009-05-07",7.075
"592","2009-05-08",6.57
"593","2009-05-11",6.57
"594","2009-05-12",6.57
"595","2009-05-13",6.575
"596","2009-05-14",7.295
"597","2009-05-15",7.295
"598","2009-05-18",7.295
"599","2009-05-19",7.295
"600","2009-05-20",7
"601","2009-05-21",7
"602","2009-05-22",6.58
"603","2009-05-26",6.58
"604","2009-05-27",6.5
"605","2009-05-28",6.5
"606","2009-05-29",6
"607","2009-06-01",6
"608","2009-06-02",6.25
"609","2009-06-03",6.25
"610","2009-06-04",7.5
"611","2009-06-05",7.5
"612","2009-06-08",7.5
"613","2009-06-09",7.5
"614","2009-06-10",7.215
"615","2009-06-11",7.215
"616","2009-06-12",7
"617","2009-06-15",7
"618","2009-06-16",6.05
"619","2009-06-17",5.95
"620","2009-06-18",6.08
"621","2009-06-19",6.5
"622","2009-06-22",6.5
"623","2009-06-23",6.5
"624","2009-06-24",7.53
"625","2009-06-25",7.53
"626","2009-06-26",6.5
"627","2009-06-29",6.5
"628","2009-06-30",6.5
"629","2009-07-01",7.5
"630","2009-07-02",7.725
"631","2009-07-06",7.695
"632","2009-07-07",7.695
"633","2009-07-08",7.695
"634","2009-07-09",7.695
"635","2009-07-10",7.695
"636","2009-07-13",6.555
"637","2009-07-14",6.405
"638","2009-07-15",6.25
"639","2009-07-16",7.43
"640","2009-07-17",7.295
"641","2009-07-20",7.295
"642","2009-07-21",6.01
"643","2009-07-22",7.425
"644","2009-07-23",7.42
"645","2009-07-24",7.205
"646","2009-07-27",7.135
"647","2009-07-28",7.135
"648","2009-07-29",6.775
"649","2009-07-30",6.775
"650","2009-07-31",6.775
"651","2009-08-03",6.775
"652","2009-08-04",6.775
"653","2009-08-05",6.775
"654","2009-08-06",6.95
"655","2009-08-07",7.3
"656","2009-08-10",6.79
"657","2009-08-11",6.25
"658","2009-08-12",6.105
"659","2009-08-13",6.105
"660","2009-08-14",6.105
"661","2009-08-17",6.105
"662","2009-08-18",6.25
"663","2009-08-19",6.625
"664","2009-08-20",6.625
"665","2009-08-21",6.725
"666","2009-08-24",6.75
"667","2009-08-25",6.725
"668","2009-08-26",6.725
"669","2009-08-27",6.25
"670","2009-08-28",6.57
"671","2009-08-31",6.115
"672","2009-09-01",5.96
"673","2009-09-02",6.125
"674","2009-09-03",6.12
"675","2009-09-04",6.45
"676","2009-09-08",6.5
"677","2009-09-09",6.725
"678","2009-09-10",6.225
"679","2009-09-11",6.75
"680","2009-09-14",6.75
"681","2009-09-15",6.46
"682","2009-09-16",6.015
"683","2009-09-17",5.7
"684","2009-09-18",5.8
"685","2009-09-21",6.2
"686","2009-09-22",5.89
"687","2009-09-23",5.915
"688","2009-09-24",5.915
"689","2009-09-25",5.975
"690","2009-09-28",5.975
"691","2009-09-29",5.975
"692","2009-09-30",5.825
"693","2009-10-01",5.9
"694","2009-10-02",5.995
"695","2009-10-05",5.995
"696","2009-10-06",6
"697","2009-10-07",5.895
"698","2009-10-08",5.74
"699","2009-10-09",5.775
"700","2009-10-12",5.78
"701","2009-10-13",5.74
"702","2009-10-14",5.74
"703","2009-10-15",5.74
"704","2009-10-16",5.625
"705","2009-10-19",5.625
"706","2009-10-20",5.955
"707","2009-10-21",5.955
"708","2009-10-22",5.755
"709","2009-10-23",6.205
"710","2009-10-26",6.205
"711","2009-10-27",6.205
"712","2009-10-28",6.205
"713","2009-10-29",6.205
"714","2009-10-30",5.88
"715","2009-11-02",5.88
"716","2009-11-03",5.525
"717","2009-11-04",5.53
"718","2009-11-05",5.875
"719","2009-11-06",6.1
"720","2009-11-09",6.1
"721","2009-11-10",6.1
"722","2009-11-11",6.1
"723","2009-11-12",6.1
"724","2009-11-13",5.79
"725","2009-11-16",5.79
"726","2009-11-17",5.79
"727","2009-11-18",5.79
"728","2009-11-19",5.78
"729","2009-11-20",6.45
"730","2009-11-23",6.45
"731","2009-11-24",6.45
"732","2009-11-25",6.45
"733","2009-11-27",6.45
"734","2009-11-30",6.45
"735","2009-12-01",6.45
"736","2009-12-02",7.2
"737","2009-12-03",6.75
"738","2009-12-04",6.75
"739","2009-12-07",6.5
"740","2009-12-08",5.93
"741","2009-12-09",5.75
"742","2009-12-10",5.6
"743","2009-12-11",5.75
"744","2009-12-14",5.75
"745","2009-12-15",5.75
"746","2009-12-16",5.61
"747","2009-12-17",5.5
"748","2009-12-18",5.51
"749","2009-12-21",5.51
"750","2009-12-22",5.51
"751","2009-12-23",5.51
"752","2009-12-24",5.51
"753","2009-12-28",5.51
"754","2009-12-29",5.51
"755","2009-12-30",5.51
"756","2009-12-31",5.51
"757","2010-01-04",5.51
"758","2010-01-05",5.51
"759","2010-01-06",5.51
"760","2010-01-07",5.51
"761","2010-01-08",5.51
"762","2010-01-11",4.19
"763","2010-01-12",4.1
"764","2010-01-13",4
"765","2010-01-14",4
"766","2010-01-15",3.9
"767","2010-01-19",3.9
"768","2010-01-20",3.89
"769","2010-01-21",4.25
"770","2010-01-22",4.39
"771","2010-01-25",4.22
"772","2010-01-26",4.26
"773","2010-01-27",4.3
"774","2010-01-28",4.19
"775","2010-01-29",4.15
"776","2010-02-01",4.26
"777","2010-02-02",4.18
"778","2010-02-03",4.2
"779","2010-02-04",4.29
"780","2010-02-05",4.25
"781","2010-02-08",4.31
"782","2010-02-09",4.41
"783","2010-02-10",4.41
"784","2010-02-11",4.25
"785","2010-02-12",4.27
"786","2010-02-16",4.41
"787","2010-02-17",4.5
"788","2010-02-18",4.48
"789","2010-02-19",4.55
"790","2010-02-22",4.85
"791","2010-02-23",4.85
"792","2010-02-24",5.5
"793","2010-02-25",5.4
"794","2010-02-26",5.55
"795","2010-03-01",5.39
"796","2010-03-02",5.51
"797","2010-03-03",5.51
"798","2010-03-04",5.73
"799","2010-03-05",5.9
"800","2010-03-08",5.9
"801","2010-03-09",5.93
"802","2010-03-10",5.88
"803","2010-03-11",5.61
"804","2010-03-12",5.59
"805","2010-03-15",5.6
"806","2010-03-16",5.6
"807","2010-03-17",5.6
"808","2010-03-18",5.6
"809","2010-03-19",5.6
"810","2010-03-22",5.87
"811","2010-03-23",5.85
"812","2010-03-24",5.79
"813","2010-03-25",5.97
"814","2010-03-26",5.86
"815","2010-03-29",5.75
"816","2010-03-30",5.75
"817","2010-03-31",5.69
"818","2010-04-01",5.5
"819","2010-04-05",5.7
"820","2010-04-06",5.7
"821","2010-04-07",5.6
"822","2010-04-08",5.78
"823","2010-04-09",5.64
"824","2010-04-12",5.5
"825","2010-04-13",5.56
"826","2010-04-14",5.7
"827","2010-04-15",5.56
"828","2010-04-16",5.61
"829","2010-04-19",5.8
"830","2010-04-20",5.7
"831","2010-04-21",5.5
"832","2010-04-22",5.51
"833","2010-04-23",5.5
"834","2010-04-26",5.52
"835","2010-04-27",5.48
"836","2010-04-28",5.15
"837","2010-04-29",5.75
"838","2010-04-30",5.62
"839","2010-05-03",5.7
"840","2010-05-04",5.6
"841","2010-05-05",5.7
"842","2010-05-06",5.14
"843","2010-05-07",5.04
"844","2010-05-10",5.47
"845","2010-05-11",5.36
"846","2010-05-12",5.4
"847","2010-05-13",5.6
"848","2010-05-14",5.6
"849","2010-05-17",5.58
"850","2010-05-18",5.57
"851","2010-05-19",5.51
"852","2010-05-20",5.33
"853","2010-05-21",5.7
"854","2010-05-24",5.75
"855","2010-05-25",5.55
"856","2010-05-26",5.8
"857","2010-05-27",5.61
"858","2010-05-28",5.61
"859","2010-06-01",5.49
"860","2010-06-02",5.63
"861","2010-06-03",5.65
"862","2010-06-04",5.62
"863","2010-06-07",5.64
"864","2010-06-08",5.46
"865","2010-06-09",5.57
"866","2010-06-10",5.44
"867","2010-06-11",5.44
"868","2010-06-14",5.59
"869","2010-06-15",5.3
"870","2010-06-16",5.47
"871","2010-06-17",5.55
"872","2010-06-18",5.45
"873","2010-06-21",5.4
"874","2010-06-22",5.35
"875","2010-06-23",5.35
"876","2010-06-24",5.4
"877","2010-06-25",5.35
"878","2010-06-28",5.3
"879","2010-06-29",5.26
"880","2010-06-30",5.34
"881","2010-07-01",5.4
"882","2010-07-02",5.5
"883","2010-07-06",5.2
"884","2010-07-07",5.22
"885","2010-07-08",5.25
"886","2010-07-09",5.25
"887","2010-07-12",5.46
"888","2010-07-13",5.46
"889","2010-07-14",5.24
"890","2010-07-15",5.21
"891","2010-07-16",5.2
"892","2010-07-19",5.4
"893","2010-07-20",5.37
"894","2010-07-21",5.26
"895","2010-07-22",5.21
"896","2010-07-23",5.19
"897","2010-07-26",5.17
"898","2010-07-27",5.15
"899","2010-07-28",5.48
"900","2010-07-29",5.35
"901","2010-07-30",5.35
"902","2010-08-02",5.48
"903","2010-08-03",5.38
"904","2010-08-04",5.29
"905","2010-08-05",5.45
"906","2010-08-06",5.31
"907","2010-08-09",5.21
"908","2010-08-10",5.16
"909","2010-08-11",5.21
"910","2010-08-12",5.5
"911","2010-08-13",5.55
"912","2010-08-16",5.5
"913","2010-08-17",5.8
"914","2010-08-18",5.55
"915","2010-08-19",5.75
"916","2010-08-20",5.5
"917","2010-08-23",5.55
"918","2010-08-24",5.5
"919","2010-08-25",5.59
"920","2010-08-26",5.59
"921","2010-08-27",5.71
"922","2010-08-30",5.66
"923","2010-08-31",5.63
"924","2010-09-01",5.52
"925","2010-09-02",5.5
"926","2010-09-03",5.69
"927","2010-09-07",5.63
"928","2010-09-08",5.5
"929","2010-09-09",5.53
"930","2010-09-10",5.53
"931","2010-09-13",5.65
"932","2010-09-14",5.65
"933","2010-09-15",5.65
"934","2010-09-16",5.45
"935","2010-09-17",5.4
"936","2010-09-20",5.4
"937","2010-09-21",5.48
"938","2010-09-22",5.48
"939","2010-09-23",5.35
"940","2010-09-24",5.25
"941","2010-09-27",5.35
"942","2010-09-28",5.35
"943","2010-09-29",5.25
"944","2010-09-30",5.43
"945","2010-10-01",5.26
"946","2010-10-04",5.26
"947","2010-10-05",5.6
"948","2010-10-06",5.38
"949","2010-10-07",5.4
"950","2010-10-08",5.4
"951","2010-10-11",5.44
"952","2010-10-12",5.5
"953","2010-10-13",5.45
"954","2010-10-14",5.38
"955","2010-10-15",5.38
"956","2010-10-18",5.35
"957","2010-10-19",5.3
"958","2010-10-20",5.33
"959","2010-10-21",5.48
"960","2010-10-22",5.4
"961","2010-10-25",5.4
"962","2010-10-26",5.36
"963","2010-10-27",5.38
"964","2010-10-28",5.38
"965","2010-10-29",5.56
"966","2010-11-01",5.56
"967","2010-11-02",5.39
"968","2010-11-03",5.39
"969","2010-11-04",5.55
"970","2010-11-05",5.66
"971","2010-11-08",5.49
"972","2010-11-09",5.5
"973","2010-11-10",5.47
"974","2010-11-11",5.53
"975","2010-11-12",5.42
"976","2010-11-15",5.43
"977","2010-11-16",5.28
"978","2010-11-17",5.35
"979","2010-11-18",5.32
"980","2010-11-19",5.11
"981","2010-11-22",5.25
"982","2010-11-23",5.39
"983","2010-11-24",5.29
"984","2010-11-26",5.26
"985","2010-11-29",5.31
"986","2010-11-30",5.15
"987","2010-12-01",5.18
"988","2010-12-02",5.04
"989","2010-12-03",5.01
"990","2010-12-06",5
"991","2010-12-07",5.07
"992","2010-12-08",5.14
"993","2010-12-09",5.02
"994","2010-12-10",4.99
"995","2010-12-13",5.08
"996","2010-12-14",4.89
"997","2010-12-15",4.6
"998","2010-12-16",5.19
"999","2010-12-17",5.07
"1000","2010-12-20",5.09
"1001","2010-12-21",5.16
"1002","2010-12-22",4.97
"1003","2010-12-23",5.04
"1004","2010-12-27",4.79
"1005","2010-12-28",4.8
"1006","2010-12-29",4.99
