"","date","CIB"
"351","2008-05-23",36.110001
"352","2008-05-27",36.169998
"353","2008-05-28",36.810001
"354","2008-05-29",37.119999
"355","2008-05-30",38.200001
"356","2008-06-02",37.290001
"357","2008-06-03",37.360001
"358","2008-06-04",37.450001
"359","2008-06-05",37.990002
"360","2008-06-06",37.330002
"361","2008-06-09",36.59
"362","2008-06-10",34.91
"363","2008-06-11",34.439999
"364","2008-06-12",34.419998
"365","2008-06-13",34.639999
"366","2008-06-16",35.400002
"367","2008-06-17",34.669998
"368","2008-06-18",34.650002
"369","2008-06-19",34.490002
"370","2008-06-20",34.200001
"371","2008-06-23",33.970001
"372","2008-06-24",33.48
"373","2008-06-25",33.290001
"374","2008-06-26",32.029999
"375","2008-06-27",31.5
"376","2008-06-30",31.389999
"377","2008-07-01",31.16
"378","2008-07-02",31.200001
"379","2008-07-03",31.59
"380","2008-07-07",31.450001
"381","2008-07-08",31.629999
"382","2008-07-09",31.49
"383","2008-07-10",31.379999
"384","2008-07-11",30.16
"385","2008-07-14",30.1
"386","2008-07-15",28.92
"387","2008-07-16",29.809999
"388","2008-07-17",30.75
"389","2008-07-18",30.42
"390","2008-07-21",30.870001
"391","2008-07-22",30.940001
"392","2008-07-23",31.860001
"393","2008-07-24",31.959999
"394","2008-07-25",32.459999
"395","2008-07-28",32.59
"396","2008-07-29",34.400002
"397","2008-07-30",34.189999
"398","2008-07-31",33.73
"399","2008-08-01",34.049999
"400","2008-08-04",33.290001
"401","2008-08-05",33.549999
"402","2008-08-06",32.880001
"403","2008-08-07",32.049999
"404","2008-08-08",32.779999
"405","2008-08-11",33.540001
"406","2008-08-12",32.93
"407","2008-08-13",31.93
"408","2008-08-14",32.169998
"409","2008-08-15",31.75
"410","2008-08-18",31.139999
"411","2008-08-19",31.610001
"412","2008-08-20",32.290001
"413","2008-08-21",32.900002
"414","2008-08-22",32.220001
"415","2008-08-25",31.549999
"416","2008-08-26",31.74
"417","2008-08-27",32.32
"418","2008-08-28",32.509998
"419","2008-08-29",33.299999
"420","2008-09-02",34
"421","2008-09-03",34.200001
"422","2008-09-04",33.580002
"423","2008-09-05",33.209999
"424","2008-09-08",33.16
"425","2008-09-09",33.310001
"426","2008-09-10",33.5
"427","2008-09-11",35.080002
"428","2008-09-12",34.209999
"429","2008-09-15",32.720001
"430","2008-09-16",31.129999
"431","2008-09-17",27.860001
"432","2008-09-18",29.200001
"433","2008-09-19",30.129999
"434","2008-09-22",30
"435","2008-09-23",30.25
"436","2008-09-24",28.74
"437","2008-09-25",30.389999
"438","2008-09-26",29.99
"439","2008-09-29",27.799999
"440","2008-09-30",28.450001
"441","2008-10-01",28.950001
"442","2008-10-02",28.129999
"443","2008-10-03",25.639999
"444","2008-10-06",25.5
"445","2008-10-07",24.18
"446","2008-10-08",19.280001
"447","2008-10-09",21.1
"448","2008-10-10",19.559999
"449","2008-10-13",22.530001
"450","2008-10-14",21.9
"451","2008-10-15",17.9
"452","2008-10-16",19.870001
"453","2008-10-17",18.83
"454","2008-10-20",18.940001
"455","2008-10-21",19.01
"456","2008-10-22",17.469999
"457","2008-10-23",17.26
"458","2008-10-24",16.610001
"459","2008-10-27",15.33
"460","2008-10-28",16.700001
"461","2008-10-29",18.09
"462","2008-10-30",19.799999
"463","2008-10-31",19.530001
"464","2008-11-03",20.92
"465","2008-11-04",21.969999
"466","2008-11-05",19.43
"467","2008-11-06",18.450001
"468","2008-11-07",19.559999
"469","2008-11-10",20.24
"470","2008-11-11",19.93
"471","2008-11-12",18.450001
"472","2008-11-13",21.459999
"473","2008-11-14",18.690001
"474","2008-11-17",18.309999
"475","2008-11-18",19.030001
"476","2008-11-19",18.52
"477","2008-11-20",17.700001
"478","2008-11-21",18.780001
"479","2008-11-24",19.66
"480","2008-11-25",19.4
"481","2008-11-26",20.059999
"482","2008-11-28",20.34
"483","2008-12-01",20.33
"484","2008-12-02",20.860001
"485","2008-12-03",21.129999
"486","2008-12-04",21.6
"487","2008-12-05",21.709999
"488","2008-12-08",23.459999
"489","2008-12-09",23.01
"490","2008-12-10",23.690001
"491","2008-12-11",22.75
"492","2008-12-12",22.629999
"493","2008-12-15",22.84
"494","2008-12-16",24.24
"495","2008-12-17",23.98
"496","2008-12-18",23.73
"497","2008-12-19",23.700001
"498","2008-12-22",23.58
"499","2008-12-23",23.299999
"500","2008-12-24",23.18
"501","2008-12-26",22.67
"502","2008-12-29",22.67
"503","2008-12-30",23.139999
"504","2008-12-31",23.35
"505","2009-01-02",23.940001
"506","2009-01-05",23.690001
"507","2009-01-06",23.940001
"508","2009-01-07",22.709999
"509","2009-01-08",23.360001
"510","2009-01-09",23.030001
"511","2009-01-12",23.17
"512","2009-01-13",23.5
"513","2009-01-14",22.559999
"514","2009-01-15",22.620001
"515","2009-01-16",22.6
"516","2009-01-20",21.33
"517","2009-01-21",21.610001
"518","2009-01-22",20.889999
"519","2009-01-23",21.299999
"520","2009-01-26",20.91
"521","2009-01-27",21.049999
"522","2009-01-28",21.809999
"523","2009-01-29",20.76
"524","2009-01-30",20.93
"525","2009-02-02",20.32
"526","2009-02-03",20.43
"527","2009-02-04",20.02
"528","2009-02-05",19.889999
"529","2009-02-06",20.190001
"530","2009-02-09",20.26
"531","2009-02-10",19.719999
"532","2009-02-11",19
"533","2009-02-12",18.85
"534","2009-02-13",18.950001
"535","2009-02-17",17.709999
"536","2009-02-18",17.58
"537","2009-02-19",17.65
"538","2009-02-20",16.5
"539","2009-02-23",16.23
"540","2009-02-24",16.76
"541","2009-02-25",16.48
"542","2009-02-26",16.889999
"543","2009-02-27",16.6
"544","2009-03-02",16.290001
"545","2009-03-03",16.719999
"546","2009-03-04",17.33
"547","2009-03-05",16.9
"548","2009-03-06",17.07
"549","2009-03-09",17.15
"550","2009-03-10",18.139999
"551","2009-03-11",17.870001
"552","2009-03-12",19.209999
"553","2009-03-13",19.07
"554","2009-03-16",19.4
"555","2009-03-17",19.68
"556","2009-03-18",19.92
"557","2009-03-19",20.639999
"558","2009-03-20",20.02
"559","2009-03-23",22.18
"560","2009-03-24",20.4
"561","2009-03-25",20.450001
"562","2009-03-26",20.299999
"563","2009-03-27",19.41
"564","2009-03-30",18.889999
"565","2009-03-31",19.469999
"566","2009-04-01",20.370001
"567","2009-04-02",21.58
"568","2009-04-03",21.540001
"569","2009-04-06",21.17
"570","2009-04-07",20.360001
"571","2009-04-08",20.35
"572","2009-04-09",21.18
"573","2009-04-13",20.870001
"574","2009-04-14",20.6
"575","2009-04-15",21
"576","2009-04-16",21.139999
"577","2009-04-17",20.82
"578","2009-04-20",20.389999
"579","2009-04-21",20.93
"580","2009-04-22",20.98
"581","2009-04-23",21.75
"582","2009-04-24",22.120001
"583","2009-04-27",21.440001
"584","2009-04-28",21.74
"585","2009-04-29",22.73
"586","2009-04-30",23.35
"587","2009-05-01",23.35
"588","2009-05-04",24.82
"589","2009-05-05",24.879999
"590","2009-05-06",26.629999
"591","2009-05-07",26.469999
"592","2009-05-08",27.870001
"593","2009-05-11",27.83
"594","2009-05-12",27.67
"595","2009-05-13",25.99
"596","2009-05-14",26.74
"597","2009-05-15",26.59
"598","2009-05-18",28.15
"599","2009-05-19",27.92
"600","2009-05-20",28.65
"601","2009-05-21",28.33
"602","2009-05-22",28.33
"603","2009-05-26",28.65
"604","2009-05-27",28.450001
"605","2009-05-28",28.65
"606","2009-05-29",28.700001
"607","2009-06-01",29.860001
"608","2009-06-02",30.799999
"609","2009-06-03",30.610001
"610","2009-06-04",30.870001
"611","2009-06-05",31.139999
"612","2009-06-08",31.02
"613","2009-06-09",31.27
"614","2009-06-10",31.280001
"615","2009-06-11",31.879999
"616","2009-06-12",31.76
"617","2009-06-15",31.360001
"618","2009-06-16",31.129999
"619","2009-06-17",30.84
"620","2009-06-18",30.49
"621","2009-06-19",31.15
"622","2009-06-22",29.82
"623","2009-06-23",29.6
"624","2009-06-24",29.870001
"625","2009-06-25",30.4
"626","2009-06-26",30.549999
"627","2009-06-29",30.57
"628","2009-06-30",30.5
"629","2009-07-01",31.33
"630","2009-07-02",31.370001
"631","2009-07-06",31.280001
"632","2009-07-07",30.67
"633","2009-07-08",29.139999
"634","2009-07-09",28.5
"635","2009-07-10",28.6
"636","2009-07-13",28.5
"637","2009-07-14",29.35
"638","2009-07-15",30.09
"639","2009-07-16",30.059999
"640","2009-07-17",30.4
"641","2009-07-20",30.889999
"642","2009-07-21",31.34
"643","2009-07-22",31.620001
"644","2009-07-23",32.740002
"645","2009-07-24",32.25
"646","2009-07-27",32.360001
"647","2009-07-28",32.080002
"648","2009-07-29",30.83
"649","2009-07-30",31.48
"650","2009-07-31",32.110001
"651","2009-08-03",32.93
"652","2009-08-04",33.73
"653","2009-08-05",33.68
"654","2009-08-06",34.25
"655","2009-08-07",34.869999
"656","2009-08-10",34.029999
"657","2009-08-11",33.290001
"658","2009-08-12",33.59
"659","2009-08-13",34.720001
"660","2009-08-14",34.790001
"661","2009-08-17",33.889999
"662","2009-08-18",34.220001
"663","2009-08-19",34.41
"664","2009-08-20",35.310001
"665","2009-08-21",36.07
"666","2009-08-24",36.610001
"667","2009-08-25",37.32
"668","2009-08-26",37.110001
"669","2009-08-27",36.220001
"670","2009-08-28",35.939999
"671","2009-08-31",35.540001
"672","2009-09-01",34.040001
"673","2009-09-02",33.900002
"674","2009-09-03",33.75
"675","2009-09-04",35.32
"676","2009-09-08",36.049999
"677","2009-09-09",36.049999
"678","2009-09-10",36.630001
"679","2009-09-11",36.48
"680","2009-09-14",36.779999
"681","2009-09-15",37.32
"682","2009-09-16",38.25
"683","2009-09-17",38.639999
"684","2009-09-18",39.25
"685","2009-09-21",39.18
"686","2009-09-22",40.040001
"687","2009-09-23",40.73
"688","2009-09-24",40.169998
"689","2009-09-25",40.509998
"690","2009-09-28",42.439999
"691","2009-09-29",42.23
"692","2009-09-30",42.93
"693","2009-10-01",42.200001
"694","2009-10-02",42.07
"695","2009-10-05",43.380001
"696","2009-10-06",43.34
"697","2009-10-07",43.240002
"698","2009-10-08",43.860001
"699","2009-10-09",43.439999
"700","2009-10-12",43.209999
"701","2009-10-13",43.389999
"702","2009-10-14",43.630001
"703","2009-10-15",42.689999
"704","2009-10-16",42.369999
"705","2009-10-19",43.049999
"706","2009-10-20",42.68
"707","2009-10-21",42.25
"708","2009-10-22",42.630001
"709","2009-10-23",42.59
"710","2009-10-26",41.889999
"711","2009-10-27",40.580002
"712","2009-10-28",38.490002
"713","2009-10-29",40.66
"714","2009-10-30",39.580002
"715","2009-11-02",39.209999
"716","2009-11-03",39.799999
"717","2009-11-04",40.619999
"718","2009-11-05",41.299999
"719","2009-11-06",41.330002
"720","2009-11-09",42.130001
"721","2009-11-10",42.689999
"722","2009-11-11",42.110001
"723","2009-11-12",41.830002
"724","2009-11-13",42.34
"725","2009-11-16",42.849998
"726","2009-11-17",43.77
"727","2009-11-18",43.779999
"728","2009-11-19",43.189999
"729","2009-11-20",42.959999
"730","2009-11-23",43.009998
"731","2009-11-24",43.16
"732","2009-11-25",43.619999
"733","2009-11-27",42.959999
"734","2009-11-30",42.900002
"735","2009-12-01",43.869999
"736","2009-12-02",45.5
"737","2009-12-03",45.41
"738","2009-12-04",45.580002
"739","2009-12-07",45.32
"740","2009-12-08",45.060001
"741","2009-12-09",45.169998
"742","2009-12-10",44.709999
"743","2009-12-11",45.5
"744","2009-12-14",45.990002
"745","2009-12-15",46.619999
"746","2009-12-16",47.16
"747","2009-12-17",47.029999
"748","2009-12-18",45.16
"749","2009-12-21",45.16
"750","2009-12-22",45.009998
"751","2009-12-23",44.669998
"752","2009-12-24",45.150002
"753","2009-12-28",45.029999
"754","2009-12-29",44.860001
"755","2009-12-30",44.959999
"756","2009-12-31",45.509998
"757","2010-01-04",45.799999
"758","2010-01-05",46.439999
"759","2010-01-06",45.889999
"760","2010-01-07",45.84
"761","2010-01-08",45.810001
"762","2010-01-11",46.560001
"763","2010-01-12",45.580002
"764","2010-01-13",45.060001
"765","2010-01-14",45.25
"766","2010-01-15",45.009998
"767","2010-01-19",46.560001
"768","2010-01-20",45.900002
"769","2010-01-21",44.799999
"770","2010-01-22",44.41
"771","2010-01-25",44.619999
"772","2010-01-26",43.830002
"773","2010-01-27",43.599998
"774","2010-01-28",43.5
"775","2010-01-29",43.099998
"776","2010-02-01",44.52
"777","2010-02-02",44.84
"778","2010-02-03",44.119999
"779","2010-02-04",42.650002
"780","2010-02-05",41.220001
"781","2010-02-08",41.259998
"782","2010-02-09",42.700001
"783","2010-02-10",43.259998
"784","2010-02-11",43.830002
"785","2010-02-12",43.639999
"786","2010-02-16",44.549999
"787","2010-02-17",44.52
"788","2010-02-18",45.450001
"789","2010-02-19",45.490002
"790","2010-02-22",45.720001
"791","2010-02-23",44.830002
"792","2010-02-24",45.860001
"793","2010-02-25",45.939999
"794","2010-02-26",46.380001
"795","2010-03-01",46.57
"796","2010-03-02",46.77
"797","2010-03-03",46.43
"798","2010-03-04",46.130001
"799","2010-03-05",46.34
"800","2010-03-08",46.540001
"801","2010-03-09",46.119999
"802","2010-03-10",46.299999
"803","2010-03-11",46.799999
"804","2010-03-12",46.490002
"805","2010-03-15",46.459999
"806","2010-03-16",46.34
"807","2010-03-17",46.529999
"808","2010-03-18",46.619999
"809","2010-03-19",45.619999
"810","2010-03-22",45.720001
"811","2010-03-23",45.830002
"812","2010-03-24",45.459999
"813","2010-03-25",45.459999
"814","2010-03-26",45.43
"815","2010-03-29",45.650002
"816","2010-03-30",45.639999
"817","2010-03-31",45.66
"818","2010-04-01",46.18
"819","2010-04-05",46.740002
"820","2010-04-06",47
"821","2010-04-07",48.099998
"822","2010-04-08",48.669998
"823","2010-04-09",47.98
"824","2010-04-12",47.790001
"825","2010-04-13",48.09
"826","2010-04-14",48.919998
"827","2010-04-15",48.950001
"828","2010-04-16",48.119999
"829","2010-04-19",47.41
"830","2010-04-20",48.029999
"831","2010-04-21",47.59
"832","2010-04-22",47.82
"833","2010-04-23",47.919998
"834","2010-04-26",46.77
"835","2010-04-27",46
"836","2010-04-28",45.790001
"837","2010-04-29",46.93
"838","2010-04-30",46.740002
"839","2010-05-03",47.400002
"840","2010-05-04",46.220001
"841","2010-05-05",45.650002
"842","2010-05-06",43.77
"843","2010-05-07",43.029999
"844","2010-05-10",45.240002
"845","2010-05-11",46.59
"846","2010-05-12",46.689999
"847","2010-05-13",46.580002
"848","2010-05-14",46.060001
"849","2010-05-17",46.889999
"850","2010-05-18",46
"851","2010-05-19",45.490002
"852","2010-05-20",44.240002
"853","2010-05-21",45.529999
"854","2010-05-24",44.91
"855","2010-05-25",45.310001
"856","2010-05-26",45.639999
"857","2010-05-27",47.59
"858","2010-05-28",47.82
"859","2010-06-01",48.169998
"860","2010-06-02",49.200001
"861","2010-06-03",48.48
"862","2010-06-04",48.049999
"863","2010-06-07",47.540001
"864","2010-06-08",48.110001
"865","2010-06-09",48.349998
"866","2010-06-10",48.43
"867","2010-06-11",49.560001
"868","2010-06-14",49.889999
"869","2010-06-15",49.799999
"870","2010-06-16",49.990002
"871","2010-06-17",50.900002
"872","2010-06-18",50.700001
"873","2010-06-21",51.369999
"874","2010-06-22",51.200001
"875","2010-06-23",51.009998
"876","2010-06-24",50.52
"877","2010-06-25",51.040001
"878","2010-06-28",50.779999
"879","2010-06-29",49.919998
"880","2010-06-30",50.130001
"881","2010-07-01",51.07
"882","2010-07-02",51.380001
"883","2010-07-06",52.27
"884","2010-07-07",52.509998
"885","2010-07-08",54.09
"886","2010-07-09",54.549999
"887","2010-07-12",55.150002
"888","2010-07-13",55.880001
"889","2010-07-14",56.68
"890","2010-07-15",56.970001
"891","2010-07-16",55.459999
"892","2010-07-19",56.150002
"893","2010-07-20",57.490002
"894","2010-07-21",56.779999
"895","2010-07-22",57.950001
"896","2010-07-23",59.639999
"897","2010-07-26",61.330002
"898","2010-07-27",63.049999
"899","2010-07-28",60
"900","2010-07-29",58.139999
"901","2010-07-30",58.630001
"902","2010-08-02",57.650002
"903","2010-08-03",58.900002
"904","2010-08-04",58.950001
"905","2010-08-05",56.799999
"906","2010-08-06",56.330002
"907","2010-08-09",56.639999
"908","2010-08-10",56.650002
"909","2010-08-11",55.75
"910","2010-08-12",55.990002
"911","2010-08-13",56.080002
"912","2010-08-16",56.549999
"913","2010-08-17",57.389999
"914","2010-08-18",58.310001
"915","2010-08-19",58.139999
"916","2010-08-20",58.310001
"917","2010-08-23",58.900002
"918","2010-08-24",59.580002
"919","2010-08-25",59.459999
"920","2010-08-26",59.580002
"921","2010-08-27",61.490002
"922","2010-08-30",61.09
"923","2010-08-31",64.230003
"924","2010-09-01",65.660004
"925","2010-09-02",65.599998
"926","2010-09-03",65.18
"927","2010-09-07",63.060001
"928","2010-09-08",63.48
"929","2010-09-09",63.900002
"930","2010-09-10",63.139999
"931","2010-09-13",64.330002
"932","2010-09-14",64.349998
"933","2010-09-15",64.589996
"934","2010-09-16",64.099998
"935","2010-09-17",63.310001
"936","2010-09-20",64.239998
"937","2010-09-21",63.279999
"938","2010-09-22",62.75
"939","2010-09-23",62.43
"940","2010-09-24",63.509998
"941","2010-09-27",63.220001
"942","2010-09-28",66.07
"943","2010-09-29",66.290001
"944","2010-09-30",65.629997
"945","2010-10-01",65.809998
"946","2010-10-04",65.709999
"947","2010-10-05",66.970001
"948","2010-10-06",66.5
"949","2010-10-07",66.190002
"950","2010-10-08",66
"951","2010-10-11",66.029999
"952","2010-10-12",66.07
"953","2010-10-13",67.32
"954","2010-10-14",66.18
"955","2010-10-15",65.809998
"956","2010-10-18",67.080002
"957","2010-10-19",65.940002
"958","2010-10-20",66.599998
"959","2010-10-21",66.790001
