"","date","MVBF"
"388","2014-02-20",16.625
"389","2014-02-21",16.625
"390","2014-02-24",16.625
"391","2014-02-25",16.625
"392","2014-02-26",16.625
"393","2014-02-27",16.625
"394","2014-02-28",16.625
"395","2014-03-03",16.625
"396","2014-03-04",16.625
"397","2014-03-05",16.625
"398","2014-03-06",16.625
"399","2014-03-07",16.625
"400","2014-03-10",16.625
"401","2014-03-11",16.075001
"402","2014-03-12",16.025
"403","2014-03-13",16.75
"404","2014-03-14",16.75
"405","2014-03-17",16.025
"406","2014-03-18",16.025
"407","2014-03-19",16.025
"408","2014-03-20",16.025
"409","2014-03-21",16.75
"410","2014-03-24",16.75
"411","2014-03-25",16.75
"412","2014-03-26",16.75
"413","2014-03-27",16.780001
"414","2014-03-28",16.5
"415","2014-03-31",16.5
"416","2014-04-01",16.5
"417","2014-04-02",16.5
"418","2014-04-03",17
"419","2014-04-04",16.75
"420","2014-04-07",16.75
"421","2014-04-08",16.5
"422","2014-04-09",16.5
"423","2014-04-10",16.5
"424","2014-04-11",16.5
"425","2014-04-14",16.5
"426","2014-04-15",16.5
"427","2014-04-16",16.75
"428","2014-04-17",16.75
"429","2014-04-21",16.75
"430","2014-04-22",16.75
"431","2014-04-23",16.74
"432","2014-04-24",16.74
"433","2014-04-25",16.379999
"434","2014-04-28",16.379999
"435","2014-04-29",16.379999
"436","2014-04-30",16.379999
"437","2014-05-01",16.5
"438","2014-05-02",16.5
"439","2014-05-05",16.5
"440","2014-05-06",16.25
"441","2014-05-07",16.25
"442","2014-05-08",16.25
"443","2014-05-09",16.25
"444","2014-05-12",16.25
"445","2014-05-13",16.25
"446","2014-05-14",16.25
"447","2014-05-15",16.25
"448","2014-05-16",16.25
"449","2014-05-19",16.049999
"450","2014-05-20",16.049999
"451","2014-05-21",16
"452","2014-05-22",16
"453","2014-05-23",16
"454","2014-05-27",16
"455","2014-05-28",16
"456","2014-05-29",15.9
"457","2014-05-30",15.9
"458","2014-06-02",15.9
"459","2014-06-03",15.9
"460","2014-06-04",15.9
"461","2014-06-05",15.66
"462","2014-06-06",15.66
"463","2014-06-09",15.66
"464","2014-06-10",15.66
"465","2014-06-11",16
"466","2014-06-12",16
"467","2014-06-13",16.5
"468","2014-06-16",16.5
"469","2014-06-17",16.5
"470","2014-06-18",16.5
"471","2014-06-19",16
"472","2014-06-20",16
"473","2014-06-23",15.75
"474","2014-06-24",16.889999
"475","2014-06-25",16
"476","2014-06-26",16
"477","2014-06-27",16
"478","2014-06-30",16
"479","2014-07-01",16
"480","2014-07-02",16
"481","2014-07-03",15.99
"482","2014-07-07",15.99
"483","2014-07-08",15.75
"484","2014-07-09",15.75
"485","2014-07-10",15.8
"486","2014-07-11",15.75
"487","2014-07-14",15.75
"488","2014-07-15",16.25
"489","2014-07-16",16.25
"490","2014-07-17",16.25
"491","2014-07-18",16.25
"492","2014-07-21",16.25
"493","2014-07-22",16.25
"494","2014-07-23",16.25
"495","2014-07-24",16.25
"496","2014-07-25",16.25
"497","2014-07-28",16.25
"498","2014-07-29",16.25
"499","2014-07-30",16.25
"500","2014-07-31",16.25
"501","2014-08-01",16.25
"502","2014-08-04",16.25
"503","2014-08-05",16.25
"504","2014-08-06",16.25
"505","2014-08-07",16.25
"506","2014-08-08",16.25
"507","2014-08-11",16.25
"508","2014-08-12",16.25
"509","2014-08-13",16.25
"510","2014-08-14",16.25
"511","2014-08-15",16.25
"512","2014-08-18",15.7
"513","2014-08-19",16.09
"514","2014-08-20",16.09
"515","2014-08-21",16.09
"516","2014-08-22",16.09
"517","2014-08-25",16.4
"518","2014-08-26",15.7
"519","2014-08-27",16.25
"520","2014-08-28",16.25
"521","2014-08-29",16.25
"522","2014-09-02",16.200001
"523","2014-09-03",16.25
"524","2014-09-04",16
"525","2014-09-05",16.15
"526","2014-09-08",16.25
"527","2014-09-09",16.24
"528","2014-09-10",16.24
"529","2014-09-11",16.24
"530","2014-09-12",16.1
"531","2014-09-15",16.200001
"532","2014-09-16",16.200001
"533","2014-09-17",16.200001
"534","2014-09-18",15.9
"535","2014-09-19",15.8
"536","2014-09-22",15.64
"537","2014-09-23",15.2
"538","2014-09-24",15.2
"539","2014-09-25",15.2
"540","2014-09-26",15.2
"541","2014-09-29",15.45
"542","2014-09-30",15.7
"543","2014-10-01",15.7
"544","2014-10-02",15.2
"545","2014-10-03",15.2
"546","2014-10-06",15.4
"547","2014-10-07",15.45
"548","2014-10-08",15.45
"549","2014-10-09",15.25
"550","2014-10-10",15.25
"551","2014-10-13",15.25
"552","2014-10-14",15.25
"553","2014-10-15",15
"554","2014-10-16",15
"555","2014-10-17",15
"556","2014-10-20",15
"557","2014-10-21",14.99
"558","2014-10-22",14.99
"559","2014-10-23",14.99
"560","2014-10-24",14.99
"561","2014-10-27",14.99
"562","2014-10-28",14.8
"563","2014-10-29",14.8
"564","2014-10-30",14.8
"565","2014-10-31",14.8
"566","2014-11-03",14.8
"567","2014-11-04",14.25
"568","2014-11-05",14.25
"569","2014-11-06",14.25
"570","2014-11-07",14.25
"571","2014-11-10",14.25
"572","2014-11-11",14.25
"573","2014-11-12",14.25
"574","2014-11-13",14.25
"575","2014-11-14",14.25
"576","2014-11-17",14.25
"577","2014-11-18",14.25
"578","2014-11-19",14.3
"579","2014-11-20",15.35
"580","2014-11-21",15.35
"581","2014-11-24",15.3
"582","2014-11-25",15.3
"583","2014-11-26",15
"584","2014-11-28",15
"585","2014-12-01",15.1
"586","2014-12-02",15.1
"587","2014-12-03",15.1
"588","2014-12-04",14.35
"589","2014-12-05",14.35
"590","2014-12-08",14.45
"591","2014-12-09",14.45
"592","2014-12-10",14.25
"593","2014-12-11",14.25
"594","2014-12-12",14.3
"595","2014-12-15",14.85
"596","2014-12-16",15
"597","2014-12-17",15
"598","2014-12-18",15
"599","2014-12-19",15
"600","2014-12-22",14.8
"601","2014-12-23",14.8
"602","2014-12-24",14.8
"603","2014-12-26",14.75
"604","2014-12-29",14.7
"605","2014-12-30",14.7
"606","2014-12-31",14.99
"607","2015-01-02",15
"608","2015-01-05",15.35
"609","2015-01-06",14.9
"610","2015-01-07",14.9
"611","2015-01-08",14.9
"612","2015-01-09",15
"613","2015-01-12",15
"614","2015-01-13",15
"615","2015-01-14",15
"616","2015-01-15",15
"617","2015-01-16",15
"618","2015-01-20",14.55
"619","2015-01-21",14.9
"620","2015-01-22",14.9
"621","2015-01-23",14.9
"622","2015-01-26",14.9
"623","2015-01-27",14.9
"624","2015-01-28",14.9
"625","2015-01-29",14.9
"626","2015-01-30",14.2
"627","2015-02-02",14.2
"628","2015-02-03",14.2
"629","2015-02-04",14.2
"630","2015-02-05",14.05
"631","2015-02-06",14.05
"632","2015-02-09",14.05
"633","2015-02-10",13.625
"634","2015-02-11",13.35
"635","2015-02-12",13.35
"636","2015-02-13",13.35
"637","2015-02-17",13.35
"638","2015-02-18",13.35
"639","2015-02-19",13.35
"640","2015-02-20",13.35
"641","2015-02-23",13.35
"642","2015-02-24",13.35
"643","2015-02-25",13.35
"644","2015-02-26",13.35
"645","2015-02-27",13.5
"646","2015-03-02",13.5
"647","2015-03-03",13.5
"648","2015-03-04",13.5
"649","2015-03-05",13.5
"650","2015-03-06",13.4
"651","2015-03-09",13.4
"652","2015-03-10",13.4
"653","2015-03-11",13.4
"654","2015-03-12",13.4
"655","2015-03-13",13.4
"656","2015-03-16",13.4
"657","2015-03-17",12.77
"658","2015-03-18",12.77
"659","2015-03-19",12.77
"660","2015-03-20",13
"661","2015-03-23",13
"662","2015-03-24",13
"663","2015-03-25",13
"664","2015-03-26",13
"665","2015-03-27",13
"666","2015-03-30",13
"667","2015-03-31",13
"668","2015-04-01",13
"669","2015-04-02",13
"670","2015-04-06",13
"671","2015-04-07",13
"672","2015-04-08",13
"673","2015-04-09",13
"674","2015-04-10",13.1
"675","2015-04-13",13.1
"676","2015-04-14",13.1
"677","2015-04-15",13.34
"678","2015-04-16",12.75
"679","2015-04-17",12.75
"680","2015-04-20",12.75
"681","2015-04-21",13.25
"682","2015-04-22",13.35
"683","2015-04-23",13.35
"684","2015-04-24",13
"685","2015-04-27",13
"686","2015-04-28",13.35
"687","2015-04-29",13.5
"688","2015-04-30",13.5
"689","2015-05-01",13.5
"690","2015-05-04",13.5
"691","2015-05-05",13.5
"692","2015-05-06",13.35
"693","2015-05-07",14
"694","2015-05-08",13.85
"695","2015-05-11",14.5
"696","2015-05-12",14
"697","2015-05-13",14
"698","2015-05-14",13.9
"699","2015-05-15",13.9
"700","2015-05-18",13.9
"701","2015-05-19",13.9
"702","2015-05-20",13.9
"703","2015-05-21",14
"704","2015-05-22",14
"705","2015-05-26",14
"706","2015-05-27",14.4
"707","2015-05-28",14.4
"708","2015-05-29",14
"709","2015-06-01",14
"710","2015-06-02",14
"711","2015-06-03",14.4
"712","2015-06-04",14.4
"713","2015-06-05",14.05
"714","2015-06-08",14.5
"715","2015-06-09",14.5
"716","2015-06-10",14.4
"717","2015-06-11",14.5
"718","2015-06-12",14.5
"719","2015-06-15",14.99
"720","2015-06-16",14.99
"721","2015-06-17",14.99
"722","2015-06-18",14.98
"723","2015-06-19",14.95
"724","2015-06-22",14.95
"725","2015-06-23",14.85
"726","2015-06-24",14.85
"727","2015-06-25",14.85
"728","2015-06-26",14.85
"729","2015-06-29",14.85
"730","2015-06-30",14.85
"731","2015-07-01",14.35
"732","2015-07-02",14.5
"733","2015-07-06",14.5
"734","2015-07-07",14.41
"735","2015-07-08",14.41
"736","2015-07-09",14.41
"737","2015-07-10",14.41
"738","2015-07-13",14.5
"739","2015-07-14",14.5
"740","2015-07-15",14.5
"741","2015-07-16",14.51
"742","2015-07-17",14.51
"743","2015-07-20",14.51
"744","2015-07-21",14.51
"745","2015-07-22",14.51
"746","2015-07-23",14.79
"747","2015-07-24",14.79
"748","2015-07-27",14.79
"749","2015-07-28",14.79
"750","2015-07-29",14.51
"751","2015-07-30",14.51
"752","2015-07-31",14.51
"753","2015-08-03",14.51
"754","2015-08-04",14.85
"755","2015-08-05",15.18
"756","2015-08-06",15.45
"757","2015-08-07",15.05
"758","2015-08-10",15.02
"759","2015-08-11",15.39
"760","2015-08-12",15.45
"761","2015-08-13",15.45
"762","2015-08-14",15.45
"763","2015-08-17",15.45
"764","2015-08-18",15.45
"765","2015-08-19",15.45
"766","2015-08-20",15.45
"767","2015-08-21",15.45
"768","2015-08-24",15.45
"769","2015-08-25",15.45
"770","2015-08-26",15.4
"771","2015-08-27",15.4
"772","2015-08-28",15.4
"773","2015-08-31",15.4
"774","2015-09-01",15.4
"775","2015-09-02",15.4
"776","2015-09-03",15.4
"777","2015-09-04",15.4
"778","2015-09-08",15.4
"779","2015-09-09",15.4
"780","2015-09-10",15.4
"781","2015-09-11",15.4
"782","2015-09-14",15
"783","2015-09-15",15.25
"784","2015-09-16",15.25
"785","2015-09-17",15.25
"786","2015-09-18",15.25
"787","2015-09-21",15.25
"788","2015-09-22",15.25
"789","2015-09-23",15.25
"790","2015-09-24",15.1
"791","2015-09-25",15.1
"792","2015-09-28",15.1
"793","2015-09-29",15.1
"794","2015-09-30",15.1
"795","2015-10-01",15.1
"796","2015-10-02",14.52
"797","2015-10-05",14.25
"798","2015-10-06",14.26
"799","2015-10-07",13.35
"800","2015-10-08",13.35
"801","2015-10-09",13.35
"802","2015-10-12",13.35
"803","2015-10-13",13.52
"804","2015-10-14",13.52
"805","2015-10-15",13.52
"806","2015-10-16",13.55
"807","2015-10-19",13.99
"808","2015-10-20",13.99
"809","2015-10-21",14.44
"810","2015-10-22",14.44
"811","2015-10-23",14.94
"812","2015-10-26",15.25
"813","2015-10-27",15
"814","2015-10-28",15
"815","2015-10-29",15
"816","2015-10-30",15
"817","2015-11-02",15
"818","2015-11-03",15
"819","2015-11-04",15
"820","2015-11-05",15
"821","2015-11-06",15
"822","2015-11-09",15
"823","2015-11-10",15
"824","2015-11-11",15
"825","2015-11-12",15
"826","2015-11-13",15
"827","2015-11-16",15
"828","2015-11-17",15
"829","2015-11-18",14.21
"830","2015-11-19",14.3
"831","2015-11-20",15
"832","2015-11-23",15
"833","2015-11-24",15
"834","2015-11-25",14.21
"835","2015-11-27",14.21
"836","2015-11-30",14.21
"837","2015-12-01",14.21
"838","2015-12-02",14.21
"839","2015-12-03",14.21
"840","2015-12-04",14.21
"841","2015-12-07",14.21
"842","2015-12-08",14.21
"843","2015-12-09",14.21
"844","2015-12-10",14.25
"845","2015-12-11",13.65
"846","2015-12-14",13.7
"847","2015-12-15",14.25
"848","2015-12-16",14.25
"849","2015-12-17",14.25
"850","2015-12-18",14.25
"851","2015-12-21",14.25
"852","2015-12-22",13.05
"853","2015-12-23",13.05
"854","2015-12-24",13.05
"855","2015-12-28",13.1
"856","2015-12-29",13.1
"857","2015-12-30",13.1
"858","2015-12-31",13.1
"859","2016-01-04",13.99
"860","2016-01-05",13.99
"861","2016-01-06",13.99
"862","2016-01-07",13.99
"863","2016-01-08",13.5
"864","2016-01-11",13.01
"865","2016-01-12",13
"866","2016-01-13",13
"867","2016-01-14",13
"868","2016-01-15",12.76
"869","2016-01-19",12.76
"870","2016-01-20",12.76
"871","2016-01-21",12.76
"872","2016-01-22",12.8
"873","2016-01-25",12.8
"874","2016-01-26",12.8
"875","2016-01-27",12.8
"876","2016-01-28",12.8
"877","2016-01-29",13
"878","2016-02-01",12.5
"879","2016-02-02",12.5
"880","2016-02-03",12.5
"881","2016-02-04",12.5
"882","2016-02-05",12.5
"883","2016-02-08",12.5
"884","2016-02-09",12.05
"885","2016-02-10",12.05
"886","2016-02-11",11.5
"887","2016-02-12",11.5
"888","2016-02-16",11.5
"889","2016-02-17",11.5
"890","2016-02-18",11.5
"891","2016-02-19",11.5
"892","2016-02-22",11.5
"893","2016-02-23",11.4
"894","2016-02-24",11.4
"895","2016-02-25",11.4
"896","2016-02-26",11.25
"897","2016-02-29",11
"898","2016-03-01",10.75
"899","2016-03-02",9.85
"900","2016-03-03",9.75
"901","2016-03-04",10.3
"902","2016-03-07",10.3
"903","2016-03-08",11
"904","2016-03-09",12.75
"905","2016-03-10",13.35
"906","2016-03-11",13.35
"907","2016-03-14",13.85
"908","2016-03-15",13.85
"909","2016-03-16",13.3
"910","2016-03-17",13.31
"911","2016-03-18",13.31
"912","2016-03-21",13.9
"913","2016-03-22",13.9
"914","2016-03-23",13.9
"915","2016-03-24",13.9
"916","2016-03-28",13.89
"917","2016-03-29",13.89
"918","2016-03-30",13.89
"919","2016-03-31",13.4
"920","2016-04-01",13.1
"921","2016-04-04",13.1
"922","2016-04-05",13.1
"923","2016-04-06",13.1
"924","2016-04-07",13.1
"925","2016-04-08",13.1
"926","2016-04-11",13.1
"927","2016-04-12",13.1
"928","2016-04-13",13
"929","2016-04-14",13
"930","2016-04-15",12.62
"931","2016-04-18",13.05
"932","2016-04-19",13.05
"933","2016-04-20",13.05
"934","2016-04-21",13.05
"935","2016-04-22",13
"936","2016-04-25",14
"937","2016-04-26",12.5
"938","2016-04-27",13
"939","2016-04-28",13
"940","2016-04-29",13
"941","2016-05-02",13
"942","2016-05-03",13
"943","2016-05-04",13
"944","2016-05-05",13
"945","2016-05-06",13
"946","2016-05-09",13
"947","2016-05-10",13
"948","2016-05-11",13
"949","2016-05-12",13
"950","2016-05-13",12.75
"951","2016-05-16",12.75
"952","2016-05-17",12.75
"953","2016-05-18",12.75
"954","2016-05-19",12.75
"955","2016-05-20",12.75
"956","2016-05-23",12.75
"957","2016-05-24",12.75
"958","2016-05-25",12.75
"959","2016-05-26",12.75
"960","2016-05-27",12.75
"961","2016-05-31",12.75
"962","2016-06-01",12.75
"963","2016-06-02",12.75
"964","2016-06-03",12.75
"965","2016-06-06",12.5
"966","2016-06-07",12.3
"967","2016-06-08",12.3
"968","2016-06-09",12.3
"969","2016-06-10",12.3
"970","2016-06-13",12.3
"971","2016-06-14",12.06
"972","2016-06-15",12.5
"973","2016-06-16",12.5
"974","2016-06-17",12.5
"975","2016-06-20",13
"976","2016-06-21",13
"977","2016-06-22",13
"978","2016-06-23",13
"979","2016-06-24",13
"980","2016-06-27",13
"981","2016-06-28",13
"982","2016-06-29",12.95
"983","2016-06-30",12.95
"984","2016-07-01",12.01
"985","2016-07-05",12.01
"986","2016-07-06",12.01
"987","2016-07-07",12.01
"988","2016-07-08",12.01
"989","2016-07-11",11.96
"990","2016-07-12",11.96
"991","2016-07-13",11.95
"992","2016-07-14",11.95
"993","2016-07-15",11.95
"994","2016-07-18",12.5
"995","2016-07-19",12.5
"996","2016-07-20",12.5
"997","2016-07-21",12.5
"998","2016-07-22",12.5
"999","2016-07-25",12.5
"1000","2016-07-26",12.5
"1001","2016-07-27",12.95
"1002","2016-07-28",12.95
"1003","2016-07-29",12.95
"1004","2016-08-01",12.95
"1005","2016-08-02",12.95
"1006","2016-08-03",12.3
"1007","2016-08-04",12.5
"1008","2016-08-05",12.5
"1009","2016-08-08",12.5
"1010","2016-08-09",12.5
"1011","2016-08-10",12.5
"1012","2016-08-11",12.5
"1013","2016-08-12",12.5
"1014","2016-08-15",13
"1015","2016-08-16",13.25
"1016","2016-08-17",13.25
"1017","2016-08-18",13.25
"1018","2016-08-19",13.25
"1019","2016-08-22",12.86
"1020","2016-08-23",12.86
"1021","2016-08-24",12.86
"1022","2016-08-25",13.25
"1023","2016-08-26",12.76
"1024","2016-08-29",12.76
"1025","2016-08-30",13.2
"1026","2016-08-31",13.5
"1027","2016-09-01",13.5
"1028","2016-09-02",13.5
