"","date","MNOV"
"1317","2012-03-23",3
"1318","2012-03-26",3.07
"1319","2012-03-27",2.91
"1320","2012-03-28",2.92
"1321","2012-03-29",2.91
"1322","2012-03-30",2.9
"1323","2012-04-02",2.64
"1324","2012-04-03",2.76
"1325","2012-04-04",2.79
"1326","2012-04-05",2.7
"1327","2012-04-09",2.67
"1328","2012-04-10",2.59
"1329","2012-04-11",2.52
"1330","2012-04-12",2.63
"1331","2012-04-13",2.63
"1332","2012-04-16",2.6
"1333","2012-04-17",2.68
"1334","2012-04-18",2.54
"1335","2012-04-19",2.7
"1336","2012-04-20",2.68
"1337","2012-04-23",2.79
"1338","2012-04-24",2.78
"1339","2012-04-25",2.98
"1340","2012-04-26",2.98
"1341","2012-04-27",2.9
"1342","2012-04-30",2.97
"1343","2012-05-01",2.75
"1344","2012-05-02",3.02
"1345","2012-05-03",3.36
"1346","2012-05-04",3.2
"1347","2012-05-07",3.38
"1348","2012-05-08",3.45
"1349","2012-05-09",3.21
"1350","2012-05-10",3.5
"1351","2012-05-11",3.5
"1352","2012-05-14",3.38
"1353","2012-05-15",3.21
"1354","2012-05-16",3.06
"1355","2012-05-17",3.23
"1356","2012-05-18",3.07
"1357","2012-05-21",3.09
"1358","2012-05-22",2.91
"1359","2012-05-23",2.75
"1360","2012-05-24",1.57
"1361","2012-05-25",1.75
"1362","2012-05-29",1.74
"1363","2012-05-30",1.73
"1364","2012-05-31",1.75
"1365","2012-06-01",1.69
"1366","2012-06-04",1.55
"1367","2012-06-05",1.57
"1368","2012-06-06",1.64
"1369","2012-06-07",1.65
"1370","2012-06-08",1.64
"1371","2012-06-11",1.61
"1372","2012-06-12",1.61
"1373","2012-06-13",1.61
"1374","2012-06-14",1.62
"1375","2012-06-15",1.64
"1376","2012-06-18",1.64
"1377","2012-06-19",1.63
"1378","2012-06-20",1.71
"1379","2012-06-21",1.65
"1380","2012-06-22",1.57
"1381","2012-06-25",1.61
"1382","2012-06-26",1.64
"1383","2012-06-27",1.65
"1384","2012-06-28",1.61
"1385","2012-06-29",1.63
"1386","2012-07-02",1.64
"1387","2012-07-03",2.05
"1388","2012-07-05",2.21
"1389","2012-07-06",2.08
"1390","2012-07-09",1.97
"1391","2012-07-10",1.89
"1392","2012-07-11",1.9
"1393","2012-07-12",1.85
"1394","2012-07-13",1.93
"1395","2012-07-16",1.88
"1396","2012-07-17",1.81
"1397","2012-07-18",1.78
"1398","2012-07-19",1.8
"1399","2012-07-20",1.76
"1400","2012-07-23",1.76
"1401","2012-07-24",1.7
"1402","2012-07-25",1.65
"1403","2012-07-26",1.74
"1404","2012-07-27",1.72
"1405","2012-07-30",1.68
"1406","2012-07-31",1.65
"1407","2012-08-01",1.63
"1408","2012-08-02",1.65
"1409","2012-08-03",1.58
"1410","2012-08-06",1.67
"1411","2012-08-07",1.75
"1412","2012-08-08",1.77
"1413","2012-08-09",1.85
"1414","2012-08-10",1.8
"1415","2012-08-13",1.89
"1416","2012-08-14",1.96
"1417","2012-08-15",1.9
"1418","2012-08-16",2
"1419","2012-08-17",1.93
"1420","2012-08-20",1.88
"1421","2012-08-21",1.88
"1422","2012-08-22",1.88
"1423","2012-08-23",1.89
"1424","2012-08-24",1.96
"1425","2012-08-27",1.87
"1426","2012-08-28",1.9
"1427","2012-08-29",1.83
"1428","2012-08-30",1.86
"1429","2012-08-31",1.84
"1430","2012-09-04",1.86
"1431","2012-09-05",1.91
"1432","2012-09-06",1.9
"1433","2012-09-07",1.89
"1434","2012-09-10",1.9
"1435","2012-09-11",1.9
"1436","2012-09-12",1.9
"1437","2012-09-13",1.9
"1438","2012-09-14",1.86
"1439","2012-09-17",1.86
"1440","2012-09-18",1.87
"1441","2012-09-19",1.83
"1442","2012-09-20",1.86
"1443","2012-09-21",1.89
"1444","2012-09-24",1.89
"1445","2012-09-25",1.85
"1446","2012-09-26",1.84
"1447","2012-09-27",1.9
"1448","2012-09-28",1.82
"1449","2012-10-01",1.88
"1450","2012-10-02",1.96
"1451","2012-10-03",1.97
"1452","2012-10-04",1.99
"1453","2012-10-05",1.97
"1454","2012-10-08",1.98
"1455","2012-10-09",1.93
"1456","2012-10-10",1.93
"1457","2012-10-11",1.95
"1458","2012-10-12",1.93
"1459","2012-10-15",1.94
"1460","2012-10-16",2
"1461","2012-10-17",2.04
"1462","2012-10-18",2.02
"1463","2012-10-19",2.11
"1464","2012-10-22",2.11
"1465","2012-10-23",1.98
"1466","2012-10-24",1.95
"1467","2012-10-25",1.95
"1468","2012-10-26",1.97
"1469","2012-10-31",1.91
"1470","2012-11-01",1.95
"1471","2012-11-02",1.99
"1472","2012-11-05",2.1
"1473","2012-11-06",2.08
"1474","2012-11-07",2.07
"1475","2012-11-08",2.04
"1476","2012-11-09",1.99
"1477","2012-11-12",1.92
"1478","2012-11-13",1.96
"1479","2012-11-14",1.86
"1480","2012-11-15",1.88
"1481","2012-11-16",1.69
"1482","2012-11-19",1.75
"1483","2012-11-20",1.74
"1484","2012-11-21",1.81
"1485","2012-11-23",1.95
"1486","2012-11-26",1.89
"1487","2012-11-27",1.85
"1488","2012-11-28",1.84
"1489","2012-11-29",1.81
"1490","2012-11-30",1.84
"1491","2012-12-03",1.8
"1492","2012-12-04",1.8
"1493","2012-12-05",1.77
"1494","2012-12-06",1.76
"1495","2012-12-07",1.79
"1496","2012-12-10",1.79
"1497","2012-12-11",1.72
"1498","2012-12-12",1.72
"1499","2012-12-13",1.75
"1500","2012-12-14",1.71
"1501","2012-12-17",1.71
"1502","2012-12-18",1.7
"1503","2012-12-19",1.65
"1504","2012-12-20",1.66
"1505","2012-12-21",1.61
"1506","2012-12-24",1.69
"1507","2012-12-26",1.66
"1508","2012-12-27",1.63
"1509","2012-12-28",1.77
"1510","2012-12-31",1.64
"1511","2013-01-02",1.64
"1512","2013-01-03",1.61
"1513","2013-01-04",1.69
"1514","2013-01-07",1.73
"1515","2013-01-08",1.65
"1516","2013-01-09",1.63
"1517","2013-01-10",1.67
"1518","2013-01-11",1.63
"1519","2013-01-14",1.64
"1520","2013-01-15",1.65
"1521","2013-01-16",1.66
"1522","2013-01-17",1.65
"1523","2013-01-18",1.64
"1524","2013-01-22",1.65
"1525","2013-01-23",1.66
"1526","2013-01-24",1.68
"1527","2013-01-25",1.72
"1528","2013-01-28",1.83
"1529","2013-01-29",1.83
"1530","2013-01-30",1.84
"1531","2013-01-31",1.68
"1532","2013-02-01",1.65
"1533","2013-02-04",1.72
"1534","2013-02-05",1.64
"1535","2013-02-06",1.64
"1536","2013-02-07",1.67
"1537","2013-02-08",1.68
"1538","2013-02-11",1.68
"1539","2013-02-12",1.79
"1540","2013-02-13",1.75
"1541","2013-02-14",1.68
"1542","2013-02-15",1.82
"1543","2013-02-19",1.85
"1544","2013-02-20",2.06
"1545","2013-02-21",2.04
"1546","2013-02-22",2.03
"1547","2013-02-25",2.14
"1548","2013-02-26",2.98
"1549","2013-02-27",3.16
"1550","2013-02-28",3.4
"1551","2013-03-01",2.98
"1552","2013-03-04",2.98
"1553","2013-03-05",2.88
"1554","2013-03-06",3.1
"1555","2013-03-07",3.43
"1556","2013-03-08",3.2
"1557","2013-03-11",3.1
"1558","2013-03-12",3.05
"1559","2013-03-13",3.05
"1560","2013-03-14",3
"1561","2013-03-15",3
"1562","2013-03-18",2.86
"1563","2013-03-19",2.8
"1564","2013-03-20",2.96
"1565","2013-03-21",2.87
"1566","2013-03-22",2.87
"1567","2013-03-25",2.7
"1568","2013-03-26",2.74
"1569","2013-03-27",2.82
"1570","2013-03-28",2.68
"1571","2013-04-01",2.55
"1572","2013-04-02",2.46
"1573","2013-04-03",2.38
"1574","2013-04-04",2.32
"1575","2013-04-05",2.31
"1576","2013-04-08",2.35
"1577","2013-04-09",2.35
"1578","2013-04-10",2.44
"1579","2013-04-11",2.4
"1580","2013-04-12",2.33
"1581","2013-04-15",2.37
"1582","2013-04-16",2.35
"1583","2013-04-17",2.38
"1584","2013-04-18",2.54
"1585","2013-04-19",2.62
"1586","2013-04-22",2.95
"1587","2013-04-23",2.94
"1588","2013-04-24",2.9
"1589","2013-04-25",2.85
"1590","2013-04-26",2.7
"1591","2013-04-29",2.85
"1592","2013-04-30",3.15
"1593","2013-05-01",3.84
"1594","2013-05-02",3.5
"1595","2013-05-03",3.65
"1596","2013-05-06",3.73
"1597","2013-05-07",4.19
"1598","2013-05-08",4.63
"1599","2013-05-09",3.39
"1600","2013-05-10",3.52
"1601","2013-05-13",4.1
"1602","2013-05-14",3.85
"1603","2013-05-15",3.6
"1604","2013-05-16",3.39
"1605","2013-05-17",3.54
"1606","2013-05-20",3.42
"1607","2013-05-21",3.18
"1608","2013-05-22",3.18
"1609","2013-05-23",3.17
"1610","2013-05-24",3.14
"1611","2013-05-28",3.02
"1612","2013-05-29",3.13
"1613","2013-05-30",2.99
"1614","2013-05-31",3
"1615","2013-06-03",2.94
"1616","2013-06-04",3.07
"1617","2013-06-05",3.02
"1618","2013-06-06",2.9
"1619","2013-06-07",2.81
"1620","2013-06-10",2.72
"1621","2013-06-11",2.69
"1622","2013-06-12",2.55
"1623","2013-06-13",2.44
"1624","2013-06-14",2.62
"1625","2013-06-17",2.5
"1626","2013-06-18",2.57
"1627","2013-06-19",3.37
"1628","2013-06-20",2.97
"1629","2013-06-21",2.77
"1630","2013-06-24",2.79
"1631","2013-06-25",2.65
"1632","2013-06-26",2.6
"1633","2013-06-27",2.5
"1634","2013-06-28",2.63
"1635","2013-07-01",2.64
"1636","2013-07-02",2.64
"1637","2013-07-03",2.61
"1638","2013-07-05",2.62
"1639","2013-07-08",2.69
"1640","2013-07-09",2.61
"1641","2013-07-10",2.67
"1642","2013-07-11",2.66
"1643","2013-07-12",2.62
"1644","2013-07-15",2.7
"1645","2013-07-16",2.66
"1646","2013-07-17",2.54
"1647","2013-07-18",2.62
"1648","2013-07-19",2.65
"1649","2013-07-22",2.69
"1650","2013-07-23",2.67
"1651","2013-07-24",2.68
"1652","2013-07-25",2.69
"1653","2013-07-26",2.65
"1654","2013-07-29",2.67
"1655","2013-07-30",2.62
"1656","2013-07-31",2.66
"1657","2013-08-01",2.6
"1658","2013-08-02",2.61
"1659","2013-08-05",2.64
"1660","2013-08-06",2.64
"1661","2013-08-07",2.67
"1662","2013-08-08",2.68
"1663","2013-08-09",2.59
"1664","2013-08-12",2.5
"1665","2013-08-13",2.47
"1666","2013-08-14",2.5
"1667","2013-08-15",2.48
"1668","2013-08-16",2.53
"1669","2013-08-19",2.55
"1670","2013-08-20",2.52
"1671","2013-08-21",2.46
"1672","2013-08-22",2.47
"1673","2013-08-23",2.33
"1674","2013-08-26",2.45
"1675","2013-08-27",2.48
"1676","2013-08-28",2.37
"1677","2013-08-29",2.43
"1678","2013-08-30",2.37
"1679","2013-09-03",2.3
"1680","2013-09-04",2.33
"1681","2013-09-05",2.3
"1682","2013-09-06",2.32
"1683","2013-09-09",2.32
"1684","2013-09-10",2.33
"1685","2013-09-11",2.34
"1686","2013-09-12",2.39
"1687","2013-09-13",2.39
"1688","2013-09-16",2.42
"1689","2013-09-17",2.36
"1690","2013-09-18",2.35
"1691","2013-09-19",2.3
"1692","2013-09-20",2.25
"1693","2013-09-23",2.32
"1694","2013-09-24",2.27
"1695","2013-09-25",2.3
"1696","2013-09-26",2.28
"1697","2013-09-27",2.4
"1698","2013-09-30",2.57
"1699","2013-10-01",2.58
"1700","2013-10-02",2.55
"1701","2013-10-03",2.5
"1702","2013-10-04",2.52
"1703","2013-10-07",2.59
"1704","2013-10-08",2.54
"1705","2013-10-09",2.64
"1706","2013-10-10",2.63
"1707","2013-10-11",2.63
"1708","2013-10-14",2.7
"1709","2013-10-15",2.58
"1710","2013-10-16",2.71
"1711","2013-10-17",2.56
"1712","2013-10-18",2.58
"1713","2013-10-21",2.6
"1714","2013-10-22",2.5
"1715","2013-10-23",2.58
"1716","2013-10-24",2.62
"1717","2013-10-25",2.52
"1718","2013-10-28",2.51
"1719","2013-10-29",2.47
"1720","2013-10-30",2.4
"1721","2013-10-31",2.47
"1722","2013-11-01",2.36
"1723","2013-11-04",2.36
"1724","2013-11-05",2.37
"1725","2013-11-06",2.31
"1726","2013-11-07",2.29
"1727","2013-11-08",2.15
"1728","2013-11-11",2.17
"1729","2013-11-12",2.2
"1730","2013-11-13",2.17
"1731","2013-11-14",2.16
"1732","2013-11-15",2.1
"1733","2013-11-18",2.18
"1734","2013-11-19",2.2
"1735","2013-11-20",2.3
"1736","2013-11-21",2.24
"1737","2013-11-22",2.22
"1738","2013-11-25",2.3
"1739","2013-11-26",2.2
"1740","2013-11-27",2.28
"1741","2013-11-29",2.29
"1742","2013-12-02",2.22
"1743","2013-12-03",2.29
"1744","2013-12-04",2.3
"1745","2013-12-05",2.28
"1746","2013-12-06",2.26
"1747","2013-12-09",2.21
"1748","2013-12-10",2.23
"1749","2013-12-11",2.16
"1750","2013-12-12",2.64
"1751","2013-12-13",2.35
"1752","2013-12-16",2.31
"1753","2013-12-17",2.3
"1754","2013-12-18",2.28
"1755","2013-12-19",2.14
"1756","2013-12-20",2.15
"1757","2013-12-23",2.17
"1758","2013-12-24",2.12
"1759","2013-12-26",2.15
"1760","2013-12-27",2.16
"1761","2013-12-30",2.13
"1762","2013-12-31",2.14
"1763","2014-01-02",2.2
"1764","2014-01-03",2.15
"1765","2014-01-06",2.16
"1766","2014-01-07",2.14
"1767","2014-01-08",2.15
"1768","2014-01-09",2.09
"1769","2014-01-10",2.12
"1770","2014-01-13",2.15
"1771","2014-01-14",2.84
"1772","2014-01-15",2.69
"1773","2014-01-16",2.5
"1774","2014-01-17",2.4
"1775","2014-01-21",2.4
"1776","2014-01-22",2.4
"1777","2014-01-23",2.35
"1778","2014-01-24",2.5
"1779","2014-01-27",2.38
"1780","2014-01-28",2.39
"1781","2014-01-29",2.35
"1782","2014-01-30",2.34
"1783","2014-01-31",2.31
"1784","2014-02-03",2.22
"1785","2014-02-04",2.15
"1786","2014-02-05",2.11
"1787","2014-02-06",2.16
"1788","2014-02-07",2.27
"1789","2014-02-10",2.29
"1790","2014-02-11",2.27
"1791","2014-02-12",2.21
"1792","2014-02-13",2.2
"1793","2014-02-14",2.28
"1794","2014-02-18",2.22
"1795","2014-02-19",2.21
"1796","2014-02-20",2.22
"1797","2014-02-21",2.27
"1798","2014-02-24",2.2
"1799","2014-02-25",2.16
"1800","2014-02-26",2.28
"1801","2014-02-27",2.22
"1802","2014-02-28",2.27
"1803","2014-03-03",2.2
"1804","2014-03-04",2.18
"1805","2014-03-05",2.18
"1806","2014-03-06",2.15
"1807","2014-03-07",2.11
"1808","2014-03-10",2.2
"1809","2014-03-11",2.15
"1810","2014-03-12",2.21
"1811","2014-03-13",2.18
"1812","2014-03-14",2.14
"1813","2014-03-17",2.13
"1814","2014-03-18",2.18
"1815","2014-03-19",2.16
"1816","2014-03-20",2.14
"1817","2014-03-21",2.17
"1818","2014-03-24",2.08
"1819","2014-03-25",2.1
"1820","2014-03-26",2.05
"1821","2014-03-27",2.04
"1822","2014-03-28",2.06
"1823","2014-03-31",2.05
"1824","2014-04-01",2.22
"1825","2014-04-02",2.1
"1826","2014-04-03",2.04
"1827","2014-04-04",2.04
"1828","2014-04-07",1.88
"1829","2014-04-08",2.05
"1830","2014-04-09",2.11
"1831","2014-04-10",2.01
"1832","2014-04-11",1.93
"1833","2014-04-14",1.93
"1834","2014-04-15",1.83
"1835","2014-04-16",1.86
"1836","2014-04-17",1.93
"1837","2014-04-21",2.04
"1838","2014-04-22",2.01
"1839","2014-04-23",1.99
"1840","2014-04-24",1.93
"1841","2014-04-25",1.95
"1842","2014-04-28",1.89
"1843","2014-04-29",1.85
"1844","2014-04-30",1.88
"1845","2014-05-01",2.01
"1846","2014-05-02",2.05
"1847","2014-05-05",1.98
"1848","2014-05-06",1.97
"1849","2014-05-07",1.96
"1850","2014-05-08",1.93
"1851","2014-05-09",1.91
"1852","2014-05-12",1.91
"1853","2014-05-13",1.93
"1854","2014-05-14",1.9
"1855","2014-05-15",1.89
"1856","2014-05-16",1.85
"1857","2014-05-19",1.85
"1858","2014-05-20",1.84
"1859","2014-05-21",1.77
"1860","2014-05-22",1.74
"1861","2014-05-23",1.75
"1862","2014-05-27",1.79
"1863","2014-05-28",1.93
"1864","2014-05-29",2
"1865","2014-05-30",1.98
"1866","2014-06-02",1.99
"1867","2014-06-03",1.97
"1868","2014-06-04",1.98
"1869","2014-06-05",1.94
"1870","2014-06-06",1.96
"1871","2014-06-09",1.99
"1872","2014-06-10",1.98
"1873","2014-06-11",1.98
"1874","2014-06-12",2
"1875","2014-06-13",1.95
"1876","2014-06-16",1.97
"1877","2014-06-17",1.94
"1878","2014-06-18",1.94
"1879","2014-06-19",1.93
"1880","2014-06-20",1.92
"1881","2014-06-23",1.96
"1882","2014-06-24",1.95
"1883","2014-06-25",1.93
"1884","2014-06-26",2
"1885","2014-06-27",2.07
"1886","2014-06-30",2.03
"1887","2014-07-01",2.02
"1888","2014-07-02",2.07
"1889","2014-07-03",2.02
"1890","2014-07-07",2.03
"1891","2014-07-08",2.04
"1892","2014-07-09",2
"1893","2014-07-10",2
"1894","2014-07-11",2.04
"1895","2014-07-14",2
"1896","2014-07-15",1.97
"1897","2014-07-16",1.97
"1898","2014-07-17",1.97
"1899","2014-07-18",1.96
"1900","2014-07-21",1.94
"1901","2014-07-22",1.94
"1902","2014-07-23",1.96
"1903","2014-07-24",1.94
"1904","2014-07-25",1.96
"1905","2014-07-28",1.96
"1906","2014-07-29",1.96
"1907","2014-07-30",2
"1908","2014-07-31",2.02
"1909","2014-08-01",2.01
"1910","2014-08-04",2.01
"1911","2014-08-05",1.98
"1912","2014-08-06",1.98
"1913","2014-08-07",2
"1914","2014-08-08",1.94
"1915","2014-08-11",1.95
"1916","2014-08-12",2.05
"1917","2014-08-13",2.08
"1918","2014-08-14",2
"1919","2014-08-15",2.03
"1920","2014-08-18",1.98
"1921","2014-08-19",2.09
"1922","2014-08-20",2.08
"1923","2014-08-21",2.06
"1924","2014-08-22",2.05
"1925","2014-08-25",2.08
"1926","2014-08-26",2.25
"1927","2014-08-27",2.24
"1928","2014-08-28",2.26
"1929","2014-08-29",2.35
"1930","2014-09-02",2.61
"1931","2014-09-03",2.5
"1932","2014-09-04",2.33
"1933","2014-09-05",2.32
"1934","2014-09-08",2.44
"1935","2014-09-09",2.48
"1936","2014-09-10",2.92
"1937","2014-09-11",2.91
"1938","2014-09-12",3
"1939","2014-09-15",3.35
"1940","2014-09-16",3.03
"1941","2014-09-17",2.94
"1942","2014-09-18",3.01
"1943","2014-09-19",2.97
"1944","2014-09-22",2.93
"1945","2014-09-23",2.95
"1946","2014-09-24",2.65
"1947","2014-09-25",2.7
"1948","2014-09-26",2.86
"1949","2014-09-29",2.95
"1950","2014-09-30",2.99
"1951","2014-10-01",3.13
"1952","2014-10-02",3.09
"1953","2014-10-03",3
"1954","2014-10-06",3.38
"1955","2014-10-07",3.39
"1956","2014-10-08",3.76
"1957","2014-10-09",3.74
"1958","2014-10-10",3.78
"1959","2014-10-13",3.79
"1960","2014-10-14",3.97
"1961","2014-10-15",4.37
"1962","2014-10-16",4.66
"1963","2014-10-17",4.16
"1964","2014-10-20",3.61
"1965","2014-10-21",3.77
"1966","2014-10-22",3.68
"1967","2014-10-23",3.99
"1968","2014-10-24",4
"1969","2014-10-27",3.81
"1970","2014-10-28",3.95
"1971","2014-10-29",3.63
"1972","2014-10-30",3.61
"1973","2014-10-31",3.57
"1974","2014-11-03",3.32
"1975","2014-11-04",3.13
"1976","2014-11-05",3.2
"1977","2014-11-06",3.21
"1978","2014-11-07",3.2
"1979","2014-11-10",3.04
"1980","2014-11-11",3.18
"1981","2014-11-12",3.05
"1982","2014-11-13",3.04
"1983","2014-11-14",3.07
"1984","2014-11-17",3
"1985","2014-11-18",2.88
"1986","2014-11-19",2.97
"1987","2014-11-20",3.1
"1988","2014-11-21",3.06
"1989","2014-11-24",2.98
"1990","2014-11-25",3
"1991","2014-11-26",3.14
"1992","2014-11-28",3.05
"1993","2014-12-01",3.64
"1994","2014-12-02",3.42
"1995","2014-12-03",3.33
"1996","2014-12-04",3.24
"1997","2014-12-05",3.32
"1998","2014-12-08",3.53
"1999","2014-12-09",3.53
"2000","2014-12-10",3.35
"2001","2014-12-11",3.42
"2002","2014-12-12",3.6
"2003","2014-12-15",3.47
"2004","2014-12-16",3.36
"2005","2014-12-17",3.4
"2006","2014-12-18",3.39
"2007","2014-12-19",3.11
"2008","2014-12-22",3.16
"2009","2014-12-23",3.04
"2010","2014-12-24",3.04
"2011","2014-12-26",2.9
"2012","2014-12-29",3.11
"2013","2014-12-30",3.02
"2014","2014-12-31",3.04
"2015","2015-01-02",3.3
"2016","2015-01-05",3.16
"2017","2015-01-06",3.13
"2018","2015-01-07",3.09
"2019","2015-01-08",3.79
"2020","2015-01-09",3.22
"2021","2015-01-12",3.28
"2022","2015-01-13",3.25
"2023","2015-01-14",3.24
"2024","2015-01-15",3.34
"2025","2015-01-16",3.43
"2026","2015-01-20",3.5
"2027","2015-01-21",3.56
"2028","2015-01-22",3.63
"2029","2015-01-23",3.55
"2030","2015-01-26",3.59
"2031","2015-01-27",3.46
"2032","2015-01-28",3.79
"2033","2015-01-29",3.77
"2034","2015-01-30",3.78
"2035","2015-02-02",3.9
"2036","2015-02-03",3.84
"2037","2015-02-04",3.86
"2038","2015-02-05",3.89
"2039","2015-02-06",4.22
"2040","2015-02-09",4
"2041","2015-02-10",4.2
"2042","2015-02-11",4.18
"2043","2015-02-12",4.18
"2044","2015-02-13",3.62
"2045","2015-02-17",3.75
"2046","2015-02-18",3.71
"2047","2015-02-19",3.66
"2048","2015-02-20",3.51
"2049","2015-02-23",3.42
"2050","2015-02-24",3.55
"2051","2015-02-25",3.53
"2052","2015-02-26",3.6
"2053","2015-02-27",3.54
"2054","2015-03-02",3.54
"2055","2015-03-03",3.63
"2056","2015-03-04",3.58
"2057","2015-03-05",3.59
"2058","2015-03-06",3.49
"2059","2015-03-09",3.36
"2060","2015-03-10",3.37
"2061","2015-03-11",3.3
"2062","2015-03-12",3.37
"2063","2015-03-13",3.36
"2064","2015-03-16",3.25
"2065","2015-03-17",3.27
"2066","2015-03-18",3.42
"2067","2015-03-19",3.55
"2068","2015-03-20",3.53
"2069","2015-03-23",3.41
"2070","2015-03-24",3.41
"2071","2015-03-25",3.28
"2072","2015-03-26",3.32
"2073","2015-03-27",3.55
"2074","2015-03-30",3.59
"2075","2015-03-31",3.5
"2076","2015-04-01",3.55
"2077","2015-04-02",3.45
"2078","2015-04-06",3.4
"2079","2015-04-07",3.33
"2080","2015-04-08",3.47
"2081","2015-04-09",3.39
"2082","2015-04-10",3.47
"2083","2015-04-13",3.38
"2084","2015-04-14",3.47
"2085","2015-04-15",3.51
"2086","2015-04-16",4.96
"2087","2015-04-17",4.45
"2088","2015-04-20",4.08
"2089","2015-04-21",4.08
"2090","2015-04-22",3.96
"2091","2015-04-23",3.98
"2092","2015-04-24",4.09
"2093","2015-04-27",3.76
"2094","2015-04-28",3.84
"2095","2015-04-29",3.74
"2096","2015-04-30",3.88
"2097","2015-05-01",3.82
"2098","2015-05-04",3.94
"2099","2015-05-05",4
"2100","2015-05-06",4.11
"2101","2015-05-07",4.04
"2102","2015-05-08",4
"2103","2015-05-11",4.04
"2104","2015-05-12",3.93
"2105","2015-05-13",3.9
"2106","2015-05-14",3.99
"2107","2015-05-15",3.98
"2108","2015-05-18",4.03
"2109","2015-05-19",4.05
"2110","2015-05-20",4.02
"2111","2015-05-21",4
"2112","2015-05-22",4.05
"2113","2015-05-26",4
"2114","2015-05-27",3.95
"2115","2015-05-28",3.95
"2116","2015-05-29",3.95
"2117","2015-06-01",3.95
"2118","2015-06-02",4.13
"2119","2015-06-03",4.21
"2120","2015-06-04",4.12
"2121","2015-06-05",4.13
"2122","2015-06-08",4.18
"2123","2015-06-09",4.07
"2124","2015-06-10",4.16
"2125","2015-06-11",4.14
"2126","2015-06-12",4.05
"2127","2015-06-15",4.04
"2128","2015-06-16",4.02
"2129","2015-06-17",4.03
"2130","2015-06-18",4
"2131","2015-06-19",3.86
"2132","2015-06-22",4.08
"2133","2015-06-23",4.12
"2134","2015-06-24",4.21
"2135","2015-06-25",4.18
"2136","2015-06-26",4.23
"2137","2015-06-29",3.97
"2138","2015-06-30",3.95
"2139","2015-07-01",3.93
"2140","2015-07-02",4.02
"2141","2015-07-06",3.94
"2142","2015-07-07",4.03
"2143","2015-07-08",3.77
"2144","2015-07-09",3.96
"2145","2015-07-10",3.68
"2146","2015-07-13",3.84
"2147","2015-07-14",3.73
"2148","2015-07-15",3.7
"2149","2015-07-16",3.69
"2150","2015-07-17",3.74
"2151","2015-07-20",3.54
"2152","2015-07-21",3.55
"2153","2015-07-22",3.68
"2154","2015-07-23",3.7
"2155","2015-07-24",3.51
"2156","2015-07-27",3.81
"2157","2015-07-28",3.65
"2158","2015-07-29",3.87
"2159","2015-07-30",3.69
"2160","2015-07-31",3.75
"2161","2015-08-03",3.73
"2162","2015-08-04",3.63
"2163","2015-08-05",3.72
"2164","2015-08-06",3.6
"2165","2015-08-07",3.67
"2166","2015-08-10",3.6
"2167","2015-08-11",3.57
"2168","2015-08-12",3.59
"2169","2015-08-13",3.6
"2170","2015-08-14",3.61
"2171","2015-08-17",3.61
"2172","2015-08-18",3.52
"2173","2015-08-19",3.38
"2174","2015-08-20",3.14
"2175","2015-08-21",3.11
"2176","2015-08-24",2.97
"2177","2015-08-25",2.94
"2178","2015-08-26",2.85
"2179","2015-08-27",2.97
"2180","2015-08-28",2.94
"2181","2015-08-31",2.95
"2182","2015-09-01",3.05
"2183","2015-09-02",3.14
"2184","2015-09-03",3.16
"2185","2015-09-04",3.15
"2186","2015-09-08",3.15
"2187","2015-09-09",3.08
"2188","2015-09-10",3.2
"2189","2015-09-11",3.16
"2190","2015-09-14",3.03
"2191","2015-09-15",3.14
"2192","2015-09-16",3.12
"2193","2015-09-17",3.29
"2194","2015-09-18",3.35
"2195","2015-09-21",3.28
"2196","2015-09-22",3.08
"2197","2015-09-23",3.11
"2198","2015-09-24",3.05
"2199","2015-09-25",3.08
"2200","2015-09-28",2.85
"2201","2015-09-29",2.79
"2202","2015-09-30",2.81
"2203","2015-10-01",2.84
"2204","2015-10-02",2.85
"2205","2015-10-05",2.84
"2206","2015-10-06",2.84
"2207","2015-10-07",2.83
"2208","2015-10-08",2.85
"2209","2015-10-09",2.82
"2210","2015-10-12",2.84
"2211","2015-10-13",2.79
"2212","2015-10-14",2.79
"2213","2015-10-15",2.87
"2214","2015-10-16",2.85
"2215","2015-10-19",2.84
"2216","2015-10-20",2.79
"2217","2015-10-21",2.83
"2218","2015-10-22",2.84
"2219","2015-10-23",2.87
"2220","2015-10-26",2.88
"2221","2015-10-27",2.84
"2222","2015-10-28",2.96
"2223","2015-10-29",2.98
"2224","2015-10-30",2.93
"2225","2015-11-02",2.96
"2226","2015-11-03",2.95
"2227","2015-11-04",3
"2228","2015-11-05",3.17
"2229","2015-11-06",3.14
"2230","2015-11-09",3.27
"2231","2015-11-10",3.4
"2232","2015-11-11",3.34
"2233","2015-11-12",3
"2234","2015-11-13",3.1
"2235","2015-11-16",3.13
"2236","2015-11-17",3.22
"2237","2015-11-18",3.19
"2238","2015-11-19",3.27
"2239","2015-11-20",3.34
"2240","2015-11-23",3.29
"2241","2015-11-24",3.39
"2242","2015-11-25",3.45
"2243","2015-11-27",3.48
"2244","2015-11-30",3.5
"2245","2015-12-01",3.33
"2246","2015-12-02",3.36
"2247","2015-12-03",3.23
"2248","2015-12-04",3.26
"2249","2015-12-07",3.32
"2250","2015-12-08",3.36
"2251","2015-12-09",3.3
"2252","2015-12-10",3.42
