"","date","CDMOP"
"364","2015-08-06",22.5
"365","2015-08-07",22.25
"366","2015-08-10",22.870001
"367","2015-08-11",22.5
"368","2015-08-12",22.5
"369","2015-08-13",22.9
"370","2015-08-14",22.9
"371","2015-08-17",22.9
"372","2015-08-18",22.9
"373","2015-08-19",22.889999
"374","2015-08-20",22.799999
"375","2015-08-21",22.74
"376","2015-08-24",22.65
"377","2015-08-25",22.75
"378","2015-08-26",22.59
"379","2015-08-27",22.08
"380","2015-08-28",22.693001
"381","2015-08-31",22.780001
"382","2015-09-01",22.799999
"383","2015-09-02",22.75
"384","2015-09-03",23
"385","2015-09-04",22.799999
"386","2015-09-08",22.75
"387","2015-09-09",22.736
"388","2015-09-10",22.726999
"389","2015-09-11",22.549999
"390","2015-09-14",22.58
"391","2015-09-15",22.450001
"392","2015-09-16",22.25
"393","2015-09-17",23.636
"394","2015-09-18",22.32
"395","2015-09-21",22.549999
"396","2015-09-22",22.98
"397","2015-09-23",22.784
"398","2015-09-24",21.996
"399","2015-09-25",22
"400","2015-09-28",20.996
"401","2015-09-29",19.5
"402","2015-09-30",19.969999
"403","2015-10-01",19.700001
"404","2015-10-02",19.500999
"405","2015-10-05",19.797001
"406","2015-10-06",19.620001
"407","2015-10-07",19.575001
"408","2015-10-08",18.73
"409","2015-10-09",19.299999
"410","2015-10-12",19.4
"411","2015-10-13",19.589001
"412","2015-10-14",19.48
"413","2015-10-15",19.48
"414","2015-10-16",19.48
"415","2015-10-19",19.52
"416","2015-10-20",19.9
"417","2015-10-21",19.9
"418","2015-10-22",19.823
"419","2015-10-23",19.75
"420","2015-10-26",19.962
"421","2015-10-27",19.700001
"422","2015-10-28",20.98
"423","2015-10-29",20.51
"424","2015-10-30",20.049999
"425","2015-11-02",20.465
"426","2015-11-03",20.6
"427","2015-11-04",20.6
"428","2015-11-05",20.41
"429","2015-11-06",20.68
"430","2015-11-09",20.309999
"431","2015-11-10",19.99
"432","2015-11-11",19.954
"433","2015-11-12",19.701
"434","2015-11-13",20
"435","2015-11-16",20
"436","2015-11-17",20
"437","2015-11-18",19.98
"438","2015-11-19",19.99
"439","2015-11-20",19.5
"440","2015-11-23",19.5
"441","2015-11-24",20.747999
"442","2015-11-25",20.690001
"443","2015-11-27",21.4
"444","2015-11-30",22.74
"445","2015-12-01",22.1
"446","2015-12-02",22.09
"447","2015-12-03",22.17
"448","2015-12-04",22.360001
"449","2015-12-07",22.74
"450","2015-12-08",22.49
"451","2015-12-09",22.878
"452","2015-12-10",23.48
"453","2015-12-11",23.540001
"454","2015-12-14",22.921
"455","2015-12-15",22.580999
"456","2015-12-16",22.58
"457","2015-12-17",22.25
"458","2015-12-18",22.49
"459","2015-12-21",21.9
"460","2015-12-22",21.99
"461","2015-12-23",21.745001
"462","2015-12-24",21.745001
"463","2015-12-28",21.799
"464","2015-12-29",21.700001
"465","2015-12-30",21.75
"466","2015-12-31",21.75
"467","2016-01-04",22.889999
"468","2016-01-05",23.309
"469","2016-01-06",23.5
"470","2016-01-07",23.360001
"471","2016-01-08",23.4
"472","2016-01-11",23.25
"473","2016-01-12",22.9
"474","2016-01-13",22.9
"475","2016-01-14",22
"476","2016-01-15",21.663
"477","2016-01-19",22.77
"478","2016-01-20",22.17
"479","2016-01-21",22.719999
"480","2016-01-22",21.75
"481","2016-01-25",22.5
"482","2016-01-26",22.139999
"483","2016-01-27",21.950001
"484","2016-01-28",21.950001
"485","2016-01-29",20.690001
"486","2016-02-01",20.799999
"487","2016-02-02",20.950001
"488","2016-02-03",20.959999
"489","2016-02-04",21.24
"490","2016-02-05",20.6
"491","2016-02-08",20.77
"492","2016-02-09",20.77
"493","2016-02-10",20.75
"494","2016-02-11",20.6
"495","2016-02-12",20.620001
"496","2016-02-16",20.721001
"497","2016-02-17",20.700001
"498","2016-02-18",20.74
"499","2016-02-19",20.74
"500","2016-02-22",20.587999
"501","2016-02-23",20.719999
"502","2016-02-24",20.556
"503","2016-02-25",20.385
"504","2016-02-26",15.99
"505","2016-02-29",15.279
"506","2016-03-01",12.9
"507","2016-03-02",9.51
"508","2016-03-03",9.98
"509","2016-03-04",11.19
"510","2016-03-07",12.16
"511","2016-03-08",13.268
"512","2016-03-09",14.5
"513","2016-03-10",14.51
"514","2016-03-11",15.6
"515","2016-03-14",17.6
"516","2016-03-15",18.18
"517","2016-03-16",17.5
"518","2016-03-17",17.5
"519","2016-03-18",16.799999
"520","2016-03-21",17.25
"521","2016-03-22",17.747
"522","2016-03-23",17.84
"523","2016-03-24",17.99
"524","2016-03-28",17.41
"525","2016-03-29",17.9
"526","2016-03-30",17.75
"527","2016-03-31",17.797001
"528","2016-04-01",17.889999
"529","2016-04-04",17.799999
"530","2016-04-05",17.700001
"531","2016-04-06",17.700001
"532","2016-04-07",17.549999
"533","2016-04-08",17.556999
"534","2016-04-11",17.632999
"535","2016-04-12",17.9
"536","2016-04-13",17.66
"537","2016-04-14",17.799999
"538","2016-04-15",17.700001
"539","2016-04-18",17.75
"540","2016-04-19",17.9
"541","2016-04-20",17.839001
"542","2016-04-21",17.834999
"543","2016-04-22",17.805
"544","2016-04-25",17.857
"545","2016-04-26",17.889999
"546","2016-04-27",17.945
"547","2016-04-28",17.917999
"548","2016-04-29",17.909
"549","2016-05-02",17.91
"550","2016-05-03",17.809999
"551","2016-05-04",17.729
"552","2016-05-05",17.540001
"553","2016-05-06",15.5
"554","2016-05-09",15.25
"555","2016-05-10",15.275
"556","2016-05-11",13.52
"557","2016-05-12",13.32
"558","2016-05-13",13.37
"559","2016-05-16",14.61
"560","2016-05-17",14.24
"561","2016-05-18",14.64
"562","2016-05-19",12.206
"563","2016-05-20",10.82
"564","2016-05-23",12.01
"565","2016-05-24",13.2
"566","2016-05-25",13.96
"567","2016-05-26",14.24
"568","2016-05-27",14.2
"569","2016-05-31",14.2
"570","2016-06-01",13.9
"571","2016-06-02",16.92
"572","2016-06-03",18.01
"573","2016-06-06",19.5
"574","2016-06-07",19.51
"575","2016-06-08",19.15
"576","2016-06-09",17.75
"577","2016-06-10",17.85
"578","2016-06-13",17.65
"579","2016-06-14",17.299999
"580","2016-06-15",17.49
"581","2016-06-16",17.893
"582","2016-06-17",17.799999
"583","2016-06-20",17.1
"584","2016-06-21",17.219999
"585","2016-06-22",17.6
"586","2016-06-23",17.514
"587","2016-06-24",17.25
"588","2016-06-27",17.059999
"589","2016-06-28",17.24
"590","2016-06-29",17.24
"591","2016-06-30",17.389999
"592","2016-07-01",17.363001
"593","2016-07-05",17.35
"594","2016-07-06",17.639999
"595","2016-07-07",17.691999
"596","2016-07-08",17.889999
"597","2016-07-11",18.01
"598","2016-07-12",18.25
"599","2016-07-13",18.709999
"600","2016-07-14",18.823
"601","2016-07-15",19.160999
"602","2016-07-18",20.25
"603","2016-07-19",21.087999
"604","2016-07-20",21.23
"605","2016-07-21",21.1
"606","2016-07-22",21
"607","2016-07-25",21.1
"608","2016-07-26",21.5
"609","2016-07-27",22.040001
"610","2016-07-28",22.219999
"611","2016-07-29",22.879999
"612","2016-08-01",23.354
"613","2016-08-02",23.559999
"614","2016-08-03",23.5
"615","2016-08-04",23.360001
"616","2016-08-05",23.1
"617","2016-08-08",23.049999
"618","2016-08-09",22.99
"619","2016-08-10",23.02
"620","2016-08-11",23
"621","2016-08-12",23.049999
"622","2016-08-15",22.93
"623","2016-08-16",23
"624","2016-08-17",22.99
"625","2016-08-18",23
"626","2016-08-19",23.120001
"627","2016-08-22",22.950001
"628","2016-08-23",22.99
"629","2016-08-24",22.530001
"630","2016-08-25",22.68
"631","2016-08-26",22.725
"632","2016-08-29",22.530001
"633","2016-08-30",22.672001
"634","2016-08-31",22.92
"635","2016-09-01",22.799999
"636","2016-09-02",22.879999
"637","2016-09-06",22.67
"638","2016-09-07",22.75
"639","2016-09-08",23.719999
"640","2016-09-09",23.73
"641","2016-09-12",23.35
"642","2016-09-13",23.549999
"643","2016-09-14",23.209999
"644","2016-09-15",23.032
"645","2016-09-16",23.268
"646","2016-09-19",22.75
"647","2016-09-20",22.92
"648","2016-09-21",22.969999
"649","2016-09-22",23.09
"650","2016-09-23",22.965
"651","2016-09-26",23.07
"652","2016-09-27",22.84
"653","2016-09-28",22.889999
"654","2016-09-29",22.906
"655","2016-09-30",22.844
"656","2016-10-03",22.737
"657","2016-10-04",22.715
"658","2016-10-05",22.629999
"659","2016-10-06",22.99
"660","2016-10-07",22.5
"661","2016-10-10",22
"662","2016-10-11",21.85
"663","2016-10-12",21.99
"664","2016-10-13",21.18
"665","2016-10-14",19.85
"666","2016-10-17",19.993
"667","2016-10-18",19.940001
"668","2016-10-19",20.120001
"669","2016-10-20",20.35
"670","2016-10-21",19.91
"671","2016-10-24",19.965
"672","2016-10-25",19.992001
"673","2016-10-26",19.931
"674","2016-10-27",20.035
"675","2016-10-28",20.046
"676","2016-10-31",20.25
"677","2016-11-01",20.280001
"678","2016-11-02",20
"679","2016-11-03",19.139999
"680","2016-11-04",19.75
"681","2016-11-07",20.01
"682","2016-11-08",20.299999
"683","2016-11-09",20.34
"684","2016-11-10",20.290001
"685","2016-11-11",20.07
"686","2016-11-14",20.07
"687","2016-11-15",20.35
"688","2016-11-16",20.26
"689","2016-11-17",20.273001
"690","2016-11-18",20.294001
"691","2016-11-21",20.33
"692","2016-11-22",20.299999
"693","2016-11-23",20.253
"694","2016-11-25",20.35
"695","2016-11-28",20.246
"696","2016-11-29",20.280001
"697","2016-11-30",20.049999
"698","2016-12-01",20.33
"699","2016-12-02",20.139999
"700","2016-12-05",19.65
"701","2016-12-06",19.950001
"702","2016-12-07",20.190001
"703","2016-12-08",20.35
"704","2016-12-09",20.16
"705","2016-12-12",20.35
"706","2016-12-13",20.278
"707","2016-12-14",20.091
"708","2016-12-15",20.25
"709","2016-12-16",20.155001
"710","2016-12-19",20.169001
"711","2016-12-20",20.184999
"712","2016-12-21",20.202
"713","2016-12-22",20.139999
"714","2016-12-23",20.049999
"715","2016-12-27",20.096001
"716","2016-12-28",20.099001
"717","2016-12-29",20.051001
"718","2016-12-30",19.91
"719","2017-01-03",20.200001
"720","2017-01-04",19.950001
"721","2017-01-05",19.98
"722","2017-01-06",20.02
"723","2017-01-09",20.190001
"724","2017-01-10",20.290001
"725","2017-01-11",20.093
"726","2017-01-12",20.096001
"727","2017-01-13",20.209999
"728","2017-01-17",20.094999
"729","2017-01-18",20.164
"730","2017-01-19",20.204
"731","2017-01-20",20.23
"732","2017-01-23",20.299999
"733","2017-01-24",20.860001
"734","2017-01-25",21.719999
"735","2017-01-26",21.549999
"736","2017-01-27",21.379999
"737","2017-01-30",21.379999
"738","2017-01-31",21.75
"739","2017-02-01",21.67
"740","2017-02-02",20.940001
"741","2017-02-03",20.6
"742","2017-02-06",20.73
"743","2017-02-07",20.5
"744","2017-02-08",20.68
"745","2017-02-09",20.68
"746","2017-02-10",20.27
"747","2017-02-13",20.5
"748","2017-02-14",20.4
"749","2017-02-15",20.75
"750","2017-02-16",20.58
"751","2017-02-17",20.75
"752","2017-02-21",20.690001
"753","2017-02-22",21.200001
"754","2017-02-23",18.799999
"755","2017-02-24",18.5
"756","2017-02-27",20.1
"757","2017-02-28",20.370001
"758","2017-03-01",21.15
"759","2017-03-02",22.25
"760","2017-03-03",22.33
"761","2017-03-06",21.799999
"762","2017-03-07",22.25
"763","2017-03-08",20.84
"764","2017-03-09",20.190001
"765","2017-03-10",21.59
"766","2017-03-13",21.76
"767","2017-03-14",22.15
"768","2017-03-15",22.139999
"769","2017-03-16",21.549999
"770","2017-03-17",21.429001
"771","2017-03-20",22.450001
"772","2017-03-21",21.6
"773","2017-03-22",21.52
"774","2017-03-23",21.57
"775","2017-03-24",21.33
"776","2017-03-27",21.365
"777","2017-03-28",21.9
"778","2017-03-29",21.695
"779","2017-03-30",21.709999
"780","2017-03-31",21.6
"781","2017-04-03",21.700001
"782","2017-04-04",21.84
"783","2017-04-05",21.621
"784","2017-04-06",22.209999
"785","2017-04-07",22.389999
"786","2017-04-10",21.950001
"787","2017-04-11",22.120001
"788","2017-04-12",22.040001
"789","2017-04-13",21.969999
"790","2017-04-17",20.959999
"791","2017-04-18",21.190001
"792","2017-04-19",21.43
"793","2017-04-20",21.76
"794","2017-04-21",21.958
"795","2017-04-24",22.02
"796","2017-04-25",22.280001
"797","2017-04-26",22.26
"798","2017-04-27",22.15
"799","2017-04-28",22.27
"800","2017-05-01",22.450001
"801","2017-05-02",22.6
"802","2017-05-03",22.48
"803","2017-05-04",22.43
"804","2017-05-05",22.450001
"805","2017-05-08",22.469999
"806","2017-05-09",22.280001
"807","2017-05-10",21.940001
"808","2017-05-11",22.16
"809","2017-05-12",22.18
"810","2017-05-15",22.200001
"811","2017-05-16",22.389999
"812","2017-05-17",22
"813","2017-05-18",22.054001
"814","2017-05-19",22.313999
"815","2017-05-22",22.17
"816","2017-05-23",22.190001
"817","2017-05-24",21.809999
"818","2017-05-25",22.15
"819","2017-05-26",22.280001
"820","2017-05-30",22.469999
"821","2017-05-31",22.07
"822","2017-06-01",22.360001
"823","2017-06-02",22.801001
"824","2017-06-05",22.635
"825","2017-06-06",21.879999
"826","2017-06-07",22
"827","2017-06-08",22.35
"828","2017-06-09",22.24
"829","2017-06-12",22.200001
"830","2017-06-13",22.34
"831","2017-06-14",22.23
"832","2017-06-15",21.969999
"833","2017-06-16",21.9
"834","2017-06-19",21.700001
"835","2017-06-20",21.5
"836","2017-06-21",21.790001
"837","2017-06-22",21.969999
"838","2017-06-23",21.799999
"839","2017-06-26",21.26
"840","2017-06-27",21.9
"841","2017-06-28",21.9
"842","2017-06-29",21.799999
"843","2017-06-30",21.723
"844","2017-07-03",21.816999
"845","2017-07-05",22.24
"846","2017-07-06",22.139999
"847","2017-07-07",22.200001
"848","2017-07-10",21.981001
"849","2017-07-11",21.709999
"850","2017-07-12",22.129999
"851","2017-07-13",22.035
"852","2017-07-14",21.950001
"853","2017-07-17",21.5
"854","2017-07-18",21.4
"855","2017-07-19",21.698999
"856","2017-07-20",21.889999
"857","2017-07-21",21.698999
"858","2017-07-24",21.85
"859","2017-07-25",22.02
"860","2017-07-26",22
"861","2017-07-27",21.860001
"862","2017-07-28",21.700001
"863","2017-07-31",21.85
"864","2017-08-01",21.809999
"865","2017-08-02",21.799999
"866","2017-08-03",21.75
"867","2017-08-04",21.75
"868","2017-08-07",21.856001
"869","2017-08-08",21.879999
"870","2017-08-09",21.700001
"871","2017-08-10",21.85
"872","2017-08-11",21.799999
"873","2017-08-14",21.700001
"874","2017-08-15",21.68
"875","2017-08-16",21.5
"876","2017-08-17",21.5
"877","2017-08-18",21.870001
"878","2017-08-21",21.841999
"879","2017-08-22",22
"880","2017-08-23",22.056999
"881","2017-08-24",22.200001
"882","2017-08-25",22.190001
"883","2017-08-28",22.278
"884","2017-08-29",22.478001
"885","2017-08-30",22.209999
"886","2017-08-31",22.41
"887","2017-09-01",22.65
"888","2017-09-05",22.43
"889","2017-09-06",22.43
"890","2017-09-07",22.455
"891","2017-09-08",22.42
"892","2017-09-11",22.469999
"893","2017-09-12",22.334
"894","2017-09-13",22.16
"895","2017-09-14",22.15
"896","2017-09-15",21.639999
"897","2017-09-18",21.66
"898","2017-09-19",21.417
"899","2017-09-20",21.299999
"900","2017-09-21",21.629
"901","2017-09-22",21.596001
"902","2017-09-25",21.75
"903","2017-09-26",22
"904","2017-09-27",21.896
"905","2017-09-28",21.865999
"906","2017-09-29",21.865999
"907","2017-10-02",22.042999
"908","2017-10-03",21.799999
"909","2017-10-04",21.709999
"910","2017-10-05",21.780001
"911","2017-10-06",21.837
"912","2017-10-09",22
"913","2017-10-10",21.85
"914","2017-10-11",22.593
"915","2017-10-12",22.41
"916","2017-10-13",22.875999
"917","2017-10-16",23.200001
"918","2017-10-17",23.761999
"919","2017-10-18",23.9
"920","2017-10-19",23.309999
"921","2017-10-20",23.809999
"922","2017-10-23",23.889999
"923","2017-10-24",24.346001
"924","2017-10-25",24.004
"925","2017-10-26",24.030001
"926","2017-10-27",24.01
"927","2017-10-30",23.799999
"928","2017-10-31",23.809999
"929","2017-11-01",23.889999
"930","2017-11-02",23.889999
"931","2017-11-03",23.940001
"932","2017-11-06",23.950001
"933","2017-11-07",24.007999
"934","2017-11-08",24.1
"935","2017-11-09",23.950001
"936","2017-11-10",23.75
"937","2017-11-13",23.67
"938","2017-11-14",23.5
"939","2017-11-15",23.6
"940","2017-11-16",23.958
"941","2017-11-17",23.959999
"942","2017-11-20",23.975
"943","2017-11-21",23.85
"944","2017-11-22",24.01
"945","2017-11-24",23.851999
"946","2017-11-27",23.690001
"947","2017-11-28",24.24
"948","2017-11-29",24.193001
"949","2017-11-30",24.226
"950","2017-12-01",24.200001
"951","2017-12-04",24.5
"952","2017-12-05",24.959999
"953","2017-12-06",24.85
"954","2017-12-07",24.924
"955","2017-12-08",24.52
"956","2017-12-11",25.219999
"957","2017-12-12",24.6
"958","2017-12-13",24.756001
"959","2017-12-14",25.188
"960","2017-12-15",24.299999
"961","2017-12-18",24.280001
"962","2017-12-19",24.24
"963","2017-12-20",24.195
"964","2017-12-21",24.542
"965","2017-12-22",24.379999
"966","2017-12-26",24.49
"967","2017-12-27",24.299999
"968","2017-12-28",24.35
"969","2017-12-29",24.399
"970","2018-01-02",24.780001
"971","2018-01-03",24.688
"972","2018-01-04",24.5
"973","2018-01-05",24.622
"974","2018-01-08",24.622
"975","2018-01-09",24.139999
"976","2018-01-10",24.49
