"","date","CB"
"266","2008-01-23",59.98
"267","2008-01-24",60.639999
"268","2008-01-25",57.639999
"269","2008-01-28",58.869999
"270","2008-01-29",58.880001
"271","2008-01-30",57.869999
"272","2008-01-31",58.240002
"273","2008-02-01",59.32
"274","2008-02-04",59.580002
"275","2008-02-05",58.299999
"276","2008-02-06",59
"277","2008-02-07",59.310001
"278","2008-02-08",57.299999
"279","2008-02-11",56.580002
"280","2008-02-12",56.439999
"281","2008-02-13",56.959999
"282","2008-02-14",56.599998
"283","2008-02-15",57.810001
"284","2008-02-19",57.470001
"285","2008-02-20",58.18
"286","2008-02-21",56.919998
"287","2008-02-22",58.419998
"288","2008-02-25",58.34
"289","2008-02-26",58.970001
"290","2008-02-27",60.279999
"291","2008-02-28",58.110001
"292","2008-02-29",56.240002
"293","2008-03-03",55.09
"294","2008-03-04",54.220001
"295","2008-03-05",54.650002
"296","2008-03-06",54.389999
"297","2008-03-07",54.91
"298","2008-03-10",54.189999
"299","2008-03-11",56.27
"300","2008-03-12",54.470001
"301","2008-03-13",55.150002
"302","2008-03-14",53.66
"303","2008-03-17",53.759998
"304","2008-03-18",56.790001
"305","2008-03-19",54.869999
"306","2008-03-20",58.139999
"307","2008-03-24",56.82
"308","2008-03-25",56.09
"309","2008-03-26",55.25
"310","2008-03-27",55.029999
"311","2008-03-28",54.470001
"312","2008-03-31",55.060001
"313","2008-04-01",57.73
"314","2008-04-02",57.310001
"315","2008-04-03",57.349998
"316","2008-04-04",57.02
"317","2008-04-07",57.799999
"318","2008-04-08",56.889999
"319","2008-04-09",57.16
"320","2008-04-10",56.779999
"321","2008-04-11",56.189999
"322","2008-04-14",56.57
"323","2008-04-15",56.66
"324","2008-04-16",57.919998
"325","2008-04-17",58.509998
"326","2008-04-18",59.18
"327","2008-04-21",58.580002
"328","2008-04-22",58.5
"329","2008-04-23",57.439999
"330","2008-04-24",59.029999
"331","2008-04-25",59.16
"332","2008-04-28",58.889999
"333","2008-04-29",58.349998
"334","2008-04-30",60.290001
"335","2008-05-01",61.549999
"336","2008-05-02",61.5
"337","2008-05-05",60.330002
"338","2008-05-06",61.419998
"339","2008-05-07",59.98
"340","2008-05-08",60.330002
"341","2008-05-09",59.740002
"342","2008-05-12",60.720001
"343","2008-05-13",60.34
"344","2008-05-14",61.119999
"345","2008-05-15",61.630001
"346","2008-05-16",61.279999
"347","2008-05-19",61.389999
"348","2008-05-20",60.43
"349","2008-05-21",59.16
"350","2008-05-22",59.630001
"351","2008-05-23",58.669998
"352","2008-05-27",59.48
"353","2008-05-28",58.889999
"354","2008-05-29",60.299999
"355","2008-05-30",60.07
"356","2008-06-02",59.59
"357","2008-06-03",60.290001
"358","2008-06-04",61.07
"359","2008-06-05",62.669998
"360","2008-06-06",61.220001
"361","2008-06-09",60.889999
"362","2008-06-10",60.810001
"363","2008-06-11",59.029999
"364","2008-06-12",60.25
"365","2008-06-13",60.73
"366","2008-06-16",60.029999
"367","2008-06-17",58.98
"368","2008-06-18",58.549999
"369","2008-06-19",58.470001
"370","2008-06-20",57.110001
"371","2008-06-23",56.459999
"372","2008-06-24",57.459999
"373","2008-06-25",57.439999
"374","2008-06-26",55.740002
"375","2008-06-27",55.240002
"376","2008-06-30",55.09
"377","2008-07-01",55.18
"378","2008-07-02",54.610001
"379","2008-07-03",54.830002
"380","2008-07-07",54
"381","2008-07-08",55.639999
"382","2008-07-09",53.450001
"383","2008-07-10",52.860001
"384","2008-07-11",49.299999
"385","2008-07-14",49.220001
"386","2008-07-15",45.299999
"387","2008-07-16",47.029999
"388","2008-07-17",49
"389","2008-07-18",49.029999
"390","2008-07-21",47.75
"391","2008-07-22",48.09
"392","2008-07-23",49.650002
"393","2008-07-24",48.439999
"394","2008-07-25",47.900002
"395","2008-07-28",47.650002
"396","2008-07-29",48.369999
"397","2008-07-30",50.299999
"398","2008-07-31",50.700001
"399","2008-08-01",51.380001
"400","2008-08-04",52.25
"401","2008-08-05",53.630001
"402","2008-08-06",52.990002
"403","2008-08-07",52.34
"404","2008-08-08",54.110001
"405","2008-08-11",54.439999
"406","2008-08-12",53.84
"407","2008-08-13",53.07
"408","2008-08-14",52.369999
"409","2008-08-15",52.130001
"410","2008-08-18",51.400002
"411","2008-08-19",49.720001
"412","2008-08-20",49.889999
"413","2008-08-21",50.779999
"414","2008-08-22",51.66
"415","2008-08-25",50.91
"416","2008-08-26",50.25
"417","2008-08-27",51.349998
"418","2008-08-28",52.27
"419","2008-08-29",52.610001
"420","2008-09-02",52.32
"421","2008-09-03",52.349998
"422","2008-09-04",51.560001
"423","2008-09-05",52.299999
"424","2008-09-08",53.720001
"425","2008-09-09",51.880001
"426","2008-09-10",51.599998
"427","2008-09-11",51.73
"428","2008-09-12",52.119999
"429","2008-09-15",52.77
"430","2008-09-16",57.25
"431","2008-09-17",55.560001
"432","2008-09-18",59.099998
"433","2008-09-19",66
"434","2008-09-22",59.790001
"435","2008-09-23",56.5
"436","2008-09-24",56.060001
"437","2008-09-25",60
"438","2008-09-26",57.299999
"439","2008-09-29",53
"440","2008-09-30",54.130001
"441","2008-10-01",53.970001
"442","2008-10-02",54
"443","2008-10-03",52.75
"444","2008-10-06",52.400002
"445","2008-10-07",50.5
"446","2008-10-08",45.5
"447","2008-10-09",38.25
"448","2008-10-10",40.75
"449","2008-10-13",45.84
"450","2008-10-14",49.25
"451","2008-10-15",44.43
"452","2008-10-16",44.580002
"453","2008-10-17",46.580002
"454","2008-10-20",49.380001
"455","2008-10-21",47.759998
"456","2008-10-22",45.299999
"457","2008-10-23",47.529999
"458","2008-10-24",48.509998
"459","2008-10-27",44.349998
"460","2008-10-28",49.369999
"461","2008-10-29",56.540001
"462","2008-10-30",55.75
"463","2008-10-31",57.360001
"464","2008-11-03",55.23
"465","2008-11-04",55.34
"466","2008-11-05",52.369999
"467","2008-11-06",51.23
"468","2008-11-07",53.400002
"469","2008-11-10",51.720001
"470","2008-11-11",51.549999
"471","2008-11-12",49.630001
"472","2008-11-13",54.150002
"473","2008-11-14",52.700001
"474","2008-11-17",51.209999
"475","2008-11-18",50.41
"476","2008-11-19",40.450001
"477","2008-11-20",37.970001
"478","2008-11-21",45.849998
"479","2008-11-24",46.599998
"480","2008-11-25",48.5
"481","2008-11-26",49.639999
"482","2008-11-28",52.25
"483","2008-12-01",44.25
"484","2008-12-02",45.439999
"485","2008-12-03",46.939999
"486","2008-12-04",47.349998
"487","2008-12-05",51.830002
"488","2008-12-08",49.200001
"489","2008-12-09",47.759998
"490","2008-12-10",47.959999
"491","2008-12-11",47.34
"492","2008-12-12",47.110001
"493","2008-12-15",48.16
"494","2008-12-16",51.459999
"495","2008-12-17",51
"496","2008-12-18",51.759998
"497","2008-12-19",52.060001
"498","2008-12-22",52.040001
"499","2008-12-23",51.66
"500","2008-12-24",51.549999
"501","2008-12-26",51.919998
"502","2008-12-29",52.27
"503","2008-12-30",52.290001
"504","2008-12-31",52.919998
"505","2009-01-02",53.029999
"506","2009-01-05",52.66
"507","2009-01-06",51.349998
"508","2009-01-07",49.25
"509","2009-01-08",49.5
"510","2009-01-09",49.75
"511","2009-01-12",47.200001
"512","2009-01-13",49.139999
"513","2009-01-14",47.669998
"514","2009-01-15",48.689999
"515","2009-01-16",49.77
"516","2009-01-20",46.27
"517","2009-01-21",47.75
"518","2009-01-22",44.950001
"519","2009-01-23",44.130001
"520","2009-01-26",44.900002
"521","2009-01-27",45.380001
"522","2009-01-28",48.82
"523","2009-01-29",45.119999
"524","2009-01-30",43.66
"525","2009-02-02",43.150002
"526","2009-02-03",42.77
"527","2009-02-04",43.639999
"528","2009-02-05",44.400002
"529","2009-02-06",44.470001
"530","2009-02-09",45.279999
"531","2009-02-10",42.07
"532","2009-02-11",43.810001
"533","2009-02-12",44.77
"534","2009-02-13",42.330002
"535","2009-02-17",40.66
"536","2009-02-18",40.200001
"537","2009-02-19",40.75
"538","2009-02-20",39.380001
"539","2009-02-23",36.360001
"540","2009-02-24",38.810001
"541","2009-02-25",38.529999
"542","2009-02-26",38.509998
"543","2009-02-27",36.509998
"544","2009-03-02",35.84
"545","2009-03-03",33.950001
"546","2009-03-04",34.970001
"547","2009-03-05",31.870001
"548","2009-03-06",32.5
"549","2009-03-09",31.84
"550","2009-03-10",34.16
"551","2009-03-11",33.720001
"552","2009-03-12",35.200001
"553","2009-03-13",36.610001
"554","2009-03-16",36.470001
"555","2009-03-17",38.700001
"556","2009-03-18",39.889999
"557","2009-03-19",37.599998
"558","2009-03-20",38.68
"559","2009-03-23",40.400002
"560","2009-03-24",38.25
"561","2009-03-25",38.43
"562","2009-03-26",40.009998
"563","2009-03-27",40.150002
"564","2009-03-30",37.5
"565","2009-03-31",40.400002
"566","2009-04-01",40.82
"567","2009-04-02",42.07
"568","2009-04-03",43.869999
"569","2009-04-06",43.66
"570","2009-04-07",42.900002
"571","2009-04-08",43.93
"572","2009-04-09",45.529999
"573","2009-04-13",47.509998
"574","2009-04-14",44.830002
"575","2009-04-15",45.75
"576","2009-04-16",46.41
"577","2009-04-17",45.959999
"578","2009-04-20",43.630001
"579","2009-04-21",46.32
"580","2009-04-22",43.439999
"581","2009-04-23",43.990002
"582","2009-04-24",44
"583","2009-04-27",44.939999
"584","2009-04-28",45.150002
"585","2009-04-29",47.200001
"586","2009-04-30",46.32
"587","2009-05-01",45.84
"588","2009-05-04",47.080002
"589","2009-05-05",45.169998
"590","2009-05-06",45.009998
"591","2009-05-07",43.73
"592","2009-05-08",43.52
"593","2009-05-11",42.380001
"594","2009-05-12",42.860001
"595","2009-05-13",42.209999
"596","2009-05-14",43.959999
"597","2009-05-15",43.119999
"598","2009-05-18",45.400002
"599","2009-05-19",43.650002
"600","2009-05-20",42.66
"601","2009-05-21",43.790001
"602","2009-05-22",43.939999
"603","2009-05-26",44.959999
"604","2009-05-27",43.25
"605","2009-05-28",43.950001
"606","2009-05-29",43.990002
"607","2009-06-01",44.470001
"608","2009-06-02",45.5
"609","2009-06-03",45.540001
"610","2009-06-04",46.07
"611","2009-06-05",46.009998
"612","2009-06-08",46.16
"613","2009-06-09",45.849998
"614","2009-06-10",45.560001
"615","2009-06-11",45.549999
"616","2009-06-12",44.98
"617","2009-06-15",43.75
"618","2009-06-16",43.360001
"619","2009-06-17",42.98
"620","2009-06-18",42.639999
"621","2009-06-19",42.900002
"622","2009-06-22",42.509998
"623","2009-06-23",43
"624","2009-06-24",43.919998
"625","2009-06-25",44.57
"626","2009-06-26",43.959999
"627","2009-06-29",43.950001
"628","2009-06-30",44.23
"629","2009-07-01",44.889999
"630","2009-07-02",42.990002
"631","2009-07-06",44.09
"632","2009-07-07",42.639999
"633","2009-07-08",41.759998
"634","2009-07-09",41.939999
"635","2009-07-10",41.799999
"636","2009-07-13",43.630001
"637","2009-07-14",43.459999
"638","2009-07-15",44.57
"639","2009-07-16",45.380001
"640","2009-07-17",44.439999
"641","2009-07-20",43.93
"642","2009-07-21",45.150002
"643","2009-07-22",46.380001
"644","2009-07-23",47.369999
"645","2009-07-24",48.400002
"646","2009-07-27",48.02
"647","2009-07-28",48.810001
"648","2009-07-29",47.970001
"649","2009-07-30",47.380001
"650","2009-07-31",49.060001
"651","2009-08-03",50.049999
"652","2009-08-04",50.490002
"653","2009-08-05",50.009998
"654","2009-08-06",50.259998
"655","2009-08-07",50.540001
"656","2009-08-10",49.610001
"657","2009-08-11",49.220001
"658","2009-08-12",50.200001
"659","2009-08-13",50.060001
"660","2009-08-14",49.290001
"661","2009-08-17",47.91
"662","2009-08-18",48.75
"663","2009-08-19",49.91
"664","2009-08-20",50.779999
"665","2009-08-21",50.52
"666","2009-08-24",49.91
"667","2009-08-25",50.810001
"668","2009-08-26",51.009998
"669","2009-08-27",52.360001
"670","2009-08-28",52.380001
"671","2009-08-31",52.18
"672","2009-09-01",50.689999
"673","2009-09-02",50.41
"674","2009-09-03",52.330002
"675","2009-09-04",51.560001
"676","2009-09-08",51.470001
"677","2009-09-09",51.450001
"678","2009-09-10",51.59
"679","2009-09-11",51.240002
"680","2009-09-14",51.369999
"681","2009-09-15",50.610001
"682","2009-09-16",51.880001
"683","2009-09-17",50.849998
"684","2009-09-18",50.029999
"685","2009-09-21",50.25
"686","2009-09-22",49.459999
"687","2009-09-23",49.84
"688","2009-09-24",49.880001
"689","2009-09-25",51.459999
"690","2009-09-28",52.970001
"691","2009-09-29",53.41
"692","2009-09-30",53.459999
"693","2009-10-01",53.75
"694","2009-10-02",53.759998
"695","2009-10-05",53.82
"696","2009-10-06",54.66
"697","2009-10-07",55.009998
"698","2009-10-08",54.799999
"699","2009-10-09",54.509998
"700","2009-10-12",54.220001
"701","2009-10-13",53.720001
"702","2009-10-14",54.73
"703","2009-10-15",54.669998
"704","2009-10-16",54.849998
"705","2009-10-19",55.139999
"706","2009-10-20",54.790001
"707","2009-10-21",53.860001
"708","2009-10-22",54.779999
"709","2009-10-23",54.380001
"710","2009-10-26",53.43
"711","2009-10-27",53.27
"712","2009-10-28",51.91
"713","2009-10-29",52.84
"714","2009-10-30",51.360001
"715","2009-11-02",51.439999
"716","2009-11-03",51.279999
"717","2009-11-04",51.540001
"718","2009-11-05",51.009998
"719","2009-11-06",51.279999
"720","2009-11-09",52.869999
"721","2009-11-10",52.32
"722","2009-11-11",52.259998
"723","2009-11-12",51.580002
"724","2009-11-13",51.5
"725","2009-11-16",51.150002
"726","2009-11-17",51.400002
"727","2009-11-18",50.970001
"728","2009-11-19",50.279999
"729","2009-11-20",49.73
"730","2009-11-23",49.759998
"731","2009-11-24",49.82
"732","2009-11-25",49.849998
"733","2009-11-27",48.18
"734","2009-11-30",48.709999
"735","2009-12-01",49.82
"736","2009-12-02",49.919998
"737","2009-12-03",48.439999
"738","2009-12-04",48.810001
"739","2009-12-07",49.220001
"740","2009-12-08",49.099998
"741","2009-12-09",49.700001
"742","2009-12-10",50.09
"743","2009-12-11",50.209999
"744","2009-12-14",50.299999
"745","2009-12-15",49.34
"746","2009-12-16",49.200001
"747","2009-12-17",48.580002
"748","2009-12-18",48.849998
"749","2009-12-21",48.779999
"750","2009-12-22",49.639999
"751","2009-12-23",49.950001
"752","2009-12-24",50.049999
"753","2009-12-28",50.400002
"754","2009-12-29",50.330002
"755","2009-12-30",50.52
"756","2009-12-31",50.400002
"757","2010-01-04",49.27
"758","2010-01-05",48.16
"759","2010-01-06",47.5
"760","2010-01-07",47.77
"761","2010-01-08",47.5
"762","2010-01-11",48.009998
"763","2010-01-12",48.110001
"764","2010-01-13",48.27
"765","2010-01-14",48.73
"766","2010-01-15",48.209999
"767","2010-01-19",48.82
"768","2010-01-20",48.740002
"769","2010-01-21",48.41
"770","2010-01-22",47.889999
"771","2010-01-25",48.439999
"772","2010-01-26",48.549999
"773","2010-01-27",48.959999
"774","2010-01-28",48.830002
"775","2010-01-29",49.27
"776","2010-02-01",49.02
"777","2010-02-02",49.560001
"778","2010-02-03",49.66
"779","2010-02-04",48.130001
"780","2010-02-05",48.330002
"781","2010-02-08",48.310001
"782","2010-02-09",48.700001
"783","2010-02-10",48.790001
"784","2010-02-11",48.779999
"785","2010-02-12",48.810001
"786","2010-02-16",49.490002
"787","2010-02-17",49.75
"788","2010-02-18",50.32
"789","2010-02-19",50.389999
"790","2010-02-22",50.700001
"791","2010-02-23",50.290001
"792","2010-02-24",50.330002
"793","2010-02-25",50.369999
"794","2010-02-26",49.990002
"795","2010-03-01",50.43
"796","2010-03-02",50.349998
"797","2010-03-03",50.549999
"798","2010-03-04",50.849998
"799","2010-03-05",51.490002
"800","2010-03-08",51.82
"801","2010-03-09",50.43
"802","2010-03-10",49.939999
"803","2010-03-11",50.240002
"804","2010-03-12",50.200001
"805","2010-03-15",50.810001
"806","2010-03-16",51.259998
"807","2010-03-17",51.5
"808","2010-03-18",51.52
"809","2010-03-19",52.700001
"810","2010-03-22",52.43
"811","2010-03-23",52.790001
"812","2010-03-24",52.880001
"813","2010-03-25",52.669998
"814","2010-03-26",52.759998
"815","2010-03-29",52.689999
"816","2010-03-30",52.610001
"817","2010-03-31",52.299999
"818","2010-04-01",52.82
"819","2010-04-05",52.560001
"820","2010-04-06",52.73
"821","2010-04-07",53.560001
"822","2010-04-08",53.299999
"823","2010-04-09",53.439999
"824","2010-04-12",53.049999
"825","2010-04-13",53.400002
"826","2010-04-14",53.889999
"827","2010-04-15",53.349998
"828","2010-04-16",52.619999
"829","2010-04-19",52.419998
"830","2010-04-20",52.709999
"831","2010-04-21",52.450001
"832","2010-04-22",52.200001
"833","2010-04-23",53.130001
"834","2010-04-26",52.650002
"835","2010-04-27",52.400002
"836","2010-04-28",53.650002
"837","2010-04-29",53.139999
"838","2010-04-30",53.189999
"839","2010-05-03",52.869999
"840","2010-05-04",52.080002
"841","2010-05-05",52.259998
"842","2010-05-06",50.619999
"843","2010-05-07",50.540001
"844","2010-05-10",51.540001
"845","2010-05-11",51.630001
"846","2010-05-12",53.790001
"847","2010-05-13",53.720001
"848","2010-05-14",53.029999
"849","2010-05-17",53.310001
"850","2010-05-18",52.75
"851","2010-05-19",52.830002
"852","2010-05-20",49.959999
"853","2010-05-21",49.939999
"854","2010-05-24",49.150002
"855","2010-05-25",48.709999
"856","2010-05-26",48.43
"857","2010-05-27",49.810001
"858","2010-05-28",49.16
"859","2010-06-01",48.560001
"860","2010-06-02",49.330002
"861","2010-06-03",50.09
"862","2010-06-04",48.439999
"863","2010-06-07",48.490002
"864","2010-06-08",49.369999
"865","2010-06-09",49.43
"866","2010-06-10",50.630001
"867","2010-06-11",51.259998
"868","2010-06-14",51.389999
"869","2010-06-15",52.32
"870","2010-06-16",52.110001
"871","2010-06-17",52.549999
"872","2010-06-18",53.080002
"873","2010-06-21",53.360001
"874","2010-06-22",53.5
"875","2010-06-23",52.880001
"876","2010-06-24",52.790001
"877","2010-06-25",53.200001
"878","2010-06-28",53.380001
"879","2010-06-29",51.77
"880","2010-06-30",51.48
"881","2010-07-01",51.200001
"882","2010-07-02",50.830002
"883","2010-07-06",50.860001
"884","2010-07-07",51.889999
"885","2010-07-08",52.220001
"886","2010-07-09",54.689999
"887","2010-07-12",55.02
"888","2010-07-13",55.880001
"889","2010-07-14",55.200001
"890","2010-07-15",55
"891","2010-07-16",53.700001
"892","2010-07-19",53.32
"893","2010-07-20",53.5
"894","2010-07-21",52.470001
"895","2010-07-22",52.91
"896","2010-07-23",52.75
"897","2010-07-26",52.82
"898","2010-07-27",53.470001
"899","2010-07-28",52.970001
"900","2010-07-29",52.970001
"901","2010-07-30",53.080002
"902","2010-08-02",53.259998
"903","2010-08-03",53.32
"904","2010-08-04",54.25
"905","2010-08-05",53.740002
"906","2010-08-06",53.560001
"907","2010-08-09",54.200001
"908","2010-08-10",54.16
"909","2010-08-11",52.43
"910","2010-08-12",52.970001
"911","2010-08-13",53.419998
"912","2010-08-16",53.52
"913","2010-08-17",54.549999
"914","2010-08-18",54.400002
"915","2010-08-19",53.32
"916","2010-08-20",53.509998
"917","2010-08-23",53.48
"918","2010-08-24",52.880001
"919","2010-08-25",53.389999
"920","2010-08-26",53.439999
"921","2010-08-27",54.34
"922","2010-08-30",53.43
"923","2010-08-31",53.470001
"924","2010-09-01",54.619999
"925","2010-09-02",54.529999
"926","2010-09-03",55.240002
"927","2010-09-07",54.200001
"928","2010-09-08",55.029999
"929","2010-09-09",55.630001
"930","2010-09-10",55.549999
"931","2010-09-13",56.68
"932","2010-09-14",57.360001
"933","2010-09-15",57.709999
"934","2010-09-16",57.790001
"935","2010-09-17",57.900002
"936","2010-09-20",58.799999
"937","2010-09-21",58.709999
"938","2010-09-22",57.630001
"939","2010-09-23",56.849998
"940","2010-09-24",58.049999
"941","2010-09-27",57.57
"942","2010-09-28",58.419998
"943","2010-09-29",57.740002
"944","2010-09-30",58.25
"945","2010-10-01",58.189999
"946","2010-10-04",58.099998
"947","2010-10-05",59.5
"948","2010-10-06",59.099998
"949","2010-10-07",59.009998
"950","2010-10-08",58.91
"951","2010-10-11",59.18
"952","2010-10-12",59.689999
"953","2010-10-13",59.689999
