"","date","RACE"
"119","2016-04-12",41.34
"120","2016-04-13",41.950001
"121","2016-04-14",42.48
"122","2016-04-15",43.970001
"123","2016-04-18",43.919998
"124","2016-04-19",44.77
"125","2016-04-20",44.5
"126","2016-04-21",43.619999
"127","2016-04-22",42.98
"128","2016-04-25",42.959999
"129","2016-04-26",44.060001
"130","2016-04-27",43.959999
"131","2016-04-28",45
"132","2016-04-29",45.849998
"133","2016-05-02",44.529999
"134","2016-05-03",43.950001
"135","2016-05-04",43.93
"136","2016-05-05",42.93
"137","2016-05-06",43.23
"138","2016-05-09",42.919998
"139","2016-05-10",43.43
"140","2016-05-11",43.16
"141","2016-05-12",43.130001
"142","2016-05-13",43.650002
"143","2016-05-16",43.619999
"144","2016-05-17",42.080002
"145","2016-05-18",41.84
"146","2016-05-19",40.52
"147","2016-05-20",41.029999
"148","2016-05-23",40.099998
"149","2016-05-24",41.330002
"150","2016-05-25",42
"151","2016-05-26",41.900002
"152","2016-05-27",41.98
"153","2016-05-31",42.43
"154","2016-06-01",42.540001
"155","2016-06-02",43.529999
"156","2016-06-03",43.18
"157","2016-06-06",42.98
"158","2016-06-07",44.299999
"159","2016-06-08",43.700001
"160","2016-06-09",43.5
"161","2016-06-10",42.16
"162","2016-06-13",41.380001
"163","2016-06-14",41.150002
"164","2016-06-15",41.650002
"165","2016-06-16",41.400002
"166","2016-06-17",42.139999
"167","2016-06-20",43.009998
"168","2016-06-21",42.599998
"169","2016-06-22",42.169998
"170","2016-06-23",43.779999
"171","2016-06-24",40.59
"172","2016-06-27",38.880001
"173","2016-06-28",40.099998
"174","2016-06-29",40.09
"175","2016-06-30",40.93
"176","2016-07-01",41.48
"177","2016-07-05",39.990002
"178","2016-07-06",40.09
"179","2016-07-07",39.540001
"180","2016-07-08",41.25
"181","2016-07-11",42.029999
"182","2016-07-12",42.57
"183","2016-07-13",42.080002
"184","2016-07-14",42.810001
"185","2016-07-15",42.369999
"186","2016-07-18",42.209999
"187","2016-07-19",42.139999
"188","2016-07-20",42.139999
"189","2016-07-21",42.68
"190","2016-07-22",42.919998
"191","2016-07-25",43.470001
"192","2016-07-26",43.599998
"193","2016-07-27",44.77
"194","2016-07-28",44.189999
"195","2016-07-29",45.169998
"196","2016-08-01",45.779999
"197","2016-08-02",46.509998
"198","2016-08-03",46.889999
"199","2016-08-04",46.66
"200","2016-08-05",46.880001
"201","2016-08-08",47.450001
"202","2016-08-09",47.459999
"203","2016-08-10",47.950001
"204","2016-08-11",48.049999
"205","2016-08-12",48.41
"206","2016-08-15",48.68
"207","2016-08-16",47.93
"208","2016-08-17",48.380001
"209","2016-08-18",48.66
"210","2016-08-19",48.400002
"211","2016-08-22",48.41
"212","2016-08-23",49.110001
"213","2016-08-24",48.529999
"214","2016-08-25",48.400002
"215","2016-08-26",48.740002
"216","2016-08-29",48.669998
"217","2016-08-30",48.549999
"218","2016-08-31",48.139999
"219","2016-09-01",48.32
"220","2016-09-02",48.5
"221","2016-09-06",48.669998
"222","2016-09-07",49.759998
"223","2016-09-08",49.470001
"224","2016-09-09",48.200001
"225","2016-09-12",48.639999
"226","2016-09-13",47.580002
"227","2016-09-14",47.470001
"228","2016-09-15",47.849998
"229","2016-09-16",46.650002
"230","2016-09-19",47.73
"231","2016-09-20",47.57
"232","2016-09-21",49.099998
"233","2016-09-22",50.529999
"234","2016-09-23",50.220001
"235","2016-09-26",50.34
"236","2016-09-27",50.119999
"237","2016-09-28",51.490002
"238","2016-09-29",50.77
"239","2016-09-30",51.869999
"240","2016-10-03",52.060001
"241","2016-10-04",52.669998
"242","2016-10-05",53.639999
"243","2016-10-06",53.150002
"244","2016-10-07",53.490002
"245","2016-10-10",53.84
"246","2016-10-11",53.32
"247","2016-10-12",53.509998
"248","2016-10-13",52.509998
"249","2016-10-14",52.720001
"250","2016-10-17",52.209999
"251","2016-10-18",52.400002
"252","2016-10-19",52.549999
"253","2016-10-20",52.779999
"254","2016-10-21",52.599998
"255","2016-10-24",53.25
"256","2016-10-25",53.009998
"257","2016-10-26",53.110001
"258","2016-10-27",53
"259","2016-10-28",52.869999
"260","2016-10-31",52.77
"261","2016-11-01",51.310001
"262","2016-11-02",51.310001
"263","2016-11-03",50.5
"264","2016-11-04",51.07
"265","2016-11-07",54.889999
"266","2016-11-08",54.419998
"267","2016-11-09",54.209999
"268","2016-11-10",53.529999
"269","2016-11-11",54.470001
"270","2016-11-14",53.259998
"271","2016-11-15",54.09
"272","2016-11-16",53.470001
"273","2016-11-17",53.290001
"274","2016-11-18",52.759998
"275","2016-11-21",53.43
"276","2016-11-22",54.310001
"277","2016-11-23",53.700001
"278","2016-11-25",54.779999
"279","2016-11-28",53.77
"280","2016-11-29",54.740002
"281","2016-11-30",54.119999
"282","2016-12-01",54.470001
"283","2016-12-02",54.09
"284","2016-12-05",55.59
"285","2016-12-06",56.040001
"286","2016-12-07",56.950001
"287","2016-12-08",56.77
"288","2016-12-09",56.880001
"289","2016-12-12",56.860001
"290","2016-12-13",57.790001
"291","2016-12-14",57.869999
"292","2016-12-15",58.139999
"293","2016-12-16",58.349998
"294","2016-12-19",58.669998
"295","2016-12-20",58.599998
"296","2016-12-21",58.029999
"297","2016-12-22",57.740002
"298","2016-12-23",58.330002
"299","2016-12-27",58.290001
"300","2016-12-28",57.75
"301","2016-12-29",57.790001
"302","2016-12-30",58.139999
"303","2017-01-03",58.939999
"304","2017-01-04",59.41
"305","2017-01-05",59.360001
"306","2017-01-06",58.939999
"307","2017-01-09",58.279999
"308","2017-01-10",58.98
"309","2017-01-11",59.41
"310","2017-01-12",59.279999
"311","2017-01-13",59.830002
"312","2017-01-17",59.82
"313","2017-01-18",59.900002
"314","2017-01-19",60.459999
"315","2017-01-20",60.349998
"316","2017-01-23",61.080002
"317","2017-01-24",62.68
"318","2017-01-25",62.560001
"319","2017-01-26",61.860001
"320","2017-01-27",62.009998
"321","2017-01-30",60.939999
"322","2017-01-31",62.130001
"323","2017-02-01",62.139999
"324","2017-02-02",64.610001
"325","2017-02-03",65.699997
"326","2017-02-06",64.580002
"327","2017-02-07",64.5
"328","2017-02-08",65.199997
"329","2017-02-09",64.769997
"330","2017-02-10",65.220001
"331","2017-02-13",66.169998
"332","2017-02-14",66.190002
"333","2017-02-15",66.010002
"334","2017-02-16",66.040001
"335","2017-02-17",65.589996
"336","2017-02-21",65.580002
"337","2017-02-22",65.879997
"338","2017-02-23",65.669998
"339","2017-02-24",65.089996
"340","2017-02-27",65.82
"341","2017-02-28",65.059998
"342","2017-03-01",65.870003
"343","2017-03-02",65.970001
"344","2017-03-03",66.269997
"345","2017-03-06",65.209999
"346","2017-03-07",65.589996
"347","2017-03-08",65.480003
"348","2017-03-09",65.169998
"349","2017-03-10",65.730003
"350","2017-03-13",66.339996
"351","2017-03-14",66.309998
"352","2017-03-15",67.860001
"353","2017-03-16",69.339996
"354","2017-03-17",68.43
"355","2017-03-20",68
"356","2017-03-21",67.089996
"357","2017-03-22",68.18
"358","2017-03-23",70.720001
"359","2017-03-24",71.580002
"360","2017-03-27",73.93
"361","2017-03-28",74.860001
"362","2017-03-29",74.849998
"363","2017-03-30",74.449997
"364","2017-03-31",74.360001
"365","2017-04-03",73.720001
"366","2017-04-04",73.599998
"367","2017-04-05",72.419998
"368","2017-04-06",72.610001
"369","2017-04-07",71.889999
"370","2017-04-10",71.93
"371","2017-04-11",71.839996
"372","2017-04-12",71.660004
"373","2017-04-13",70.629997
"374","2017-04-17",71.32
"375","2017-04-18",70.589996
"376","2017-04-19",71.260002
"377","2017-04-20",71.400002
"378","2017-04-21",70.82
"379","2017-04-24",73.339996
"380","2017-04-25",74.150002
"381","2017-04-26",74.900002
"382","2017-04-27",75.620003
"383","2017-04-28",75.199997
"384","2017-05-01",75.709999
"385","2017-05-02",75.559998
"386","2017-05-03",76.019997
"387","2017-05-04",81.459999
"388","2017-05-05",82.480003
"389","2017-05-08",82.720001
"390","2017-05-09",84.459999
"391","2017-05-10",84
"392","2017-05-11",82.980003
"393","2017-05-12",84.129997
"394","2017-05-15",84.900002
"395","2017-05-16",84.589996
"396","2017-05-17",82.769997
"397","2017-05-18",84.220001
"398","2017-05-19",83.330002
"399","2017-05-22",84.349998
"400","2017-05-23",84.790001
"401","2017-05-24",85.089996
"402","2017-05-25",85.699997
"403","2017-05-26",85.5
"404","2017-05-30",85.489998
"405","2017-05-31",86.720001
"406","2017-06-01",88.599998
"407","2017-06-02",90.589996
"408","2017-06-05",90.440002
"409","2017-06-06",90.510002
"410","2017-06-07",90.57
"411","2017-06-08",91.849998
"412","2017-06-09",89.449997
"413","2017-06-12",87.75
"414","2017-06-13",88.190002
"415","2017-06-14",88.419998
"416","2017-06-15",87.550003
"417","2017-06-16",88.029999
"418","2017-06-19",89.779999
"419","2017-06-20",88.739998
"420","2017-06-21",89.18
"421","2017-06-22",89.389999
"422","2017-06-23",89.18
"423","2017-06-26",88.830002
"424","2017-06-27",87.309998
"425","2017-06-28",87.769997
"426","2017-06-29",85.949997
"427","2017-06-30",86.019997
"428","2017-07-03",85.809998
"429","2017-07-05",86.290001
"430","2017-07-06",85.699997
"431","2017-07-07",86.089996
"432","2017-07-10",88.510002
"433","2017-07-11",90.589996
"434","2017-07-12",92.879997
"435","2017-07-13",92.760002
"436","2017-07-14",93.900002
"437","2017-07-17",93.75
"438","2017-07-18",95.150002
"439","2017-07-19",97.620003
"440","2017-07-20",99.989998
"441","2017-07-21",100.019997
"442","2017-07-24",101.620003
"443","2017-07-25",101.400002
"444","2017-07-26",105.410004
"445","2017-07-27",104.040001
"446","2017-07-28",105.769997
"447","2017-07-31",105.190002
"448","2017-08-01",108.32
"449","2017-08-02",110.470001
"450","2017-08-03",108.339996
"451","2017-08-04",109.150002
"452","2017-08-07",110.559998
"453","2017-08-08",110.660004
"454","2017-08-09",111.260002
"455","2017-08-10",108.669998
"456","2017-08-11",107.580002
"457","2017-08-14",110.050003
"458","2017-08-15",110.260002
"459","2017-08-16",110.949997
"460","2017-08-17",109.25
"461","2017-08-18",111.529999
"462","2017-08-21",112.849998
"463","2017-08-22",115.18
"464","2017-08-23",115.620003
"465","2017-08-24",114.169998
"466","2017-08-25",114
"467","2017-08-28",113.830002
"468","2017-08-29",113.760002
"469","2017-08-30",114.599998
"470","2017-08-31",114.489998
"471","2017-09-01",116.760002
"472","2017-09-05",116.160004
"473","2017-09-06",116.849998
"474","2017-09-07",108.589996
"475","2017-09-08",109.360001
"476","2017-09-11",111.480003
"477","2017-09-12",109.940002
"478","2017-09-13",108.800003
"479","2017-09-14",109.230003
"480","2017-09-15",110.050003
"481","2017-09-18",112.330002
"482","2017-09-19",113.489998
"483","2017-09-20",113.010002
"484","2017-09-21",113.57
"485","2017-09-22",113.470001
"486","2017-09-25",110.139999
"487","2017-09-26",108.980003
"488","2017-09-27",110.580002
"489","2017-09-28",110.029999
"490","2017-09-29",110.480003
"491","2017-10-02",112.43
"492","2017-10-03",114.330002
"493","2017-10-04",114.449997
"494","2017-10-05",113.169998
"495","2017-10-06",112.599998
"496","2017-10-09",114.830002
"497","2017-10-10",115.669998
"498","2017-10-11",116.519997
"499","2017-10-12",116.089996
"500","2017-10-13",114.959999
"501","2017-10-16",116.809998
"502","2017-10-17",115.769997
"503","2017-10-18",116.559998
"504","2017-10-19",115.910004
"505","2017-10-20",114.599998
"506","2017-10-23",113.709999
"507","2017-10-24",114.589996
"508","2017-10-25",114.720001
"509","2017-10-26",115.07
"510","2017-10-27",115.589996
"511","2017-10-30",117.18
"512","2017-10-31",119.68
"513","2017-11-01",120
"514","2017-11-02",117.110001
"515","2017-11-03",117.43
"516","2017-11-06",117.25
"517","2017-11-07",114.889999
"518","2017-11-08",112.800003
"519","2017-11-09",109.440002
"520","2017-11-10",109.559998
"521","2017-11-13",110.440002
"522","2017-11-14",109.910004
"523","2017-11-15",108.510002
"524","2017-11-16",110.019997
"525","2017-11-17",109.169998
"526","2017-11-20",110.18
"527","2017-11-21",111.489998
"528","2017-11-22",111.82
"529","2017-11-24",113.709999
"530","2017-11-27",111.800003
"531","2017-11-28",111.699997
"532","2017-11-29",108.400002
"533","2017-11-30",108.599998
"534","2017-12-01",107.470001
"535","2017-12-04",104.339996
"536","2017-12-05",104.169998
"537","2017-12-06",104.57
"538","2017-12-07",104.629997
"539","2017-12-08",105.839996
"540","2017-12-11",106.440002
"541","2017-12-12",106.650002
"542","2017-12-13",105.800003
"543","2017-12-14",105.019997
"544","2017-12-15",104.379997
"545","2017-12-18",106.709999
"546","2017-12-19",105.470001
"547","2017-12-20",105.559998
"548","2017-12-21",106.209999
"549","2017-12-22",106.540001
"550","2017-12-26",106.980003
"551","2017-12-27",106.800003
"552","2017-12-28",106.75
"553","2017-12-29",104.839996
"554","2018-01-02",105.150002
"555","2018-01-03",107.169998
"556","2018-01-04",111.309998
"557","2018-01-05",112.129997
"558","2018-01-08",113.519997
"559","2018-01-09",114.32
"560","2018-01-10",114.269997
"561","2018-01-11",117.160004
"562","2018-01-12",117.839996
"563","2018-01-16",117.559998
"564","2018-01-17",119.449997
"565","2018-01-18",119.379997
"566","2018-01-19",120.959999
"567","2018-01-22",121.370003
"568","2018-01-23",118.93
"569","2018-01-24",118.900002
"570","2018-01-25",118.209999
"571","2018-01-26",119.959999
"572","2018-01-29",118.720001
"573","2018-01-30",118.089996
"574","2018-01-31",119.5
"575","2018-02-01",128.190002
"576","2018-02-02",127.139999
"577","2018-02-05",121.449997
"578","2018-02-06",126.900002
"579","2018-02-07",124.080002
"580","2018-02-08",119.620003
"581","2018-02-09",120.239998
"582","2018-02-12",122.550003
"583","2018-02-13",123.769997
"584","2018-02-14",125.879997
"585","2018-02-15",129.100006
"586","2018-02-16",129.710007
"587","2018-02-20",128.399994
"588","2018-02-21",128.009995
"589","2018-02-22",126.709999
"590","2018-02-23",129.559998
"591","2018-02-26",129.300003
"592","2018-02-27",126.010002
"593","2018-02-28",124.209999
"594","2018-03-01",121.529999
"595","2018-03-02",121.110001
"596","2018-03-05",121.5
"597","2018-03-06",122.75
"598","2018-03-07",124.720001
"599","2018-03-08",123.82
"600","2018-03-09",124.709999
"601","2018-03-12",124.32
"602","2018-03-13",123.099998
"603","2018-03-14",122.25
"604","2018-03-15",122.790001
"605","2018-03-16",121.940002
"606","2018-03-19",121.260002
"607","2018-03-20",121.68
"608","2018-03-21",123.529999
"609","2018-03-22",120.419998
"610","2018-03-23",118.389999
"611","2018-03-26",121.309998
"612","2018-03-27",119.699997
"613","2018-03-28",119.620003
"614","2018-03-29",120.519997
"615","2018-04-02",117.519997
"616","2018-04-03",120.610001
"617","2018-04-04",120.440002
"618","2018-04-05",121.339996
"619","2018-04-06",120.75
"620","2018-04-09",120.190002
"621","2018-04-10",122.110001
"622","2018-04-11",120.43
"623","2018-04-12",122.019997
"624","2018-04-13",122.43
"625","2018-04-16",123.010002
"626","2018-04-17",125.230003
"627","2018-04-18",124.800003
"628","2018-04-19",123.190002
"629","2018-04-20",122.68
"630","2018-04-23",121.879997
"631","2018-04-24",122.75
"632","2018-04-25",122.82
"633","2018-04-26",122.980003
"634","2018-04-27",121.989998
"635","2018-04-30",122.68
"636","2018-05-01",122.480003
"637","2018-05-02",125.809998
"638","2018-05-03",130.990005
"639","2018-05-04",137.330002
"640","2018-05-07",140.389999
"641","2018-05-08",136.770004
"642","2018-05-09",135.639999
"643","2018-05-10",135.570007
"644","2018-05-11",136.050003
"645","2018-05-14",135.199997
"646","2018-05-15",133.889999
"647","2018-05-16",133.839996
"648","2018-05-17",133.729996
"649","2018-05-18",132.529999
"650","2018-05-21",134.070007
"651","2018-05-22",132.460007
"652","2018-05-23",131.309998
"653","2018-05-24",131.440002
"654","2018-05-25",131.190002
"655","2018-05-29",127.019997
"656","2018-05-30",130.25
"657","2018-05-31",131.350006
"658","2018-06-01",132.899994
"659","2018-06-04",132.25
"660","2018-06-05",136.490005
"661","2018-06-06",139.460007
"662","2018-06-07",136.449997
"663","2018-06-08",136.369995
"664","2018-06-11",139.080002
"665","2018-06-12",140.639999
"666","2018-06-13",143.960007
"667","2018-06-14",149.330002
"668","2018-06-15",148.899994
"669","2018-06-18",147.809998
"670","2018-06-19",145.449997
"671","2018-06-20",143.210007
"672","2018-06-21",140.899994
"673","2018-06-22",139.479996
"674","2018-06-25",136.899994
"675","2018-06-26",137.130005
"676","2018-06-27",135.179993
"677","2018-06-28",135.050003
"678","2018-06-29",135.009995
"679","2018-07-02",135.149994
"680","2018-07-03",133.940002
"681","2018-07-05",135.940002
"682","2018-07-06",135.360001
"683","2018-07-09",136.380005
"684","2018-07-10",137.699997
"685","2018-07-11",136.210007
"686","2018-07-12",139.660004
"687","2018-07-13",142.509995
"688","2018-07-16",142
"689","2018-07-17",143.679993
"690","2018-07-18",143.029999
"691","2018-07-19",142.520004
"692","2018-07-20",140
"693","2018-07-23",136.490005
"694","2018-07-24",133.25
"695","2018-07-25",134.520004
"696","2018-07-26",131.630005
"697","2018-07-27",131.600006
"698","2018-07-30",130.5
"699","2018-07-31",132.619995
"700","2018-08-01",118
"701","2018-08-02",126.18
"702","2018-08-03",124.839996
"703","2018-08-06",123.989998
"704","2018-08-07",125.129997
"705","2018-08-08",125.839996
"706","2018-08-09",123.830002
"707","2018-08-10",120.629997
"708","2018-08-13",122
"709","2018-08-14",121
"710","2018-08-15",119.230003
"711","2018-08-16",120.5
"712","2018-08-17",120.800003
"713","2018-08-20",123.349998
"714","2018-08-21",126.330002
"715","2018-08-22",125.089996
"716","2018-08-23",124.790001
"717","2018-08-24",127.519997
"718","2018-08-27",128.199997
"719","2018-08-28",130.039993
"720","2018-08-29",134.199997
"721","2018-08-30",132.929993
"722","2018-08-31",131.089996
"723","2018-09-04",128.580002
"724","2018-09-05",127.110001
"725","2018-09-06",126.43
"726","2018-09-07",126.860001
"727","2018-09-10",126.739998
"728","2018-09-11",129.539993
"729","2018-09-12",132.789993
"730","2018-09-13",133.449997
"731","2018-09-14",132.139999
"732","2018-09-17",132.800003
"733","2018-09-18",138.320007
"734","2018-09-19",135.809998
"735","2018-09-20",137.289993
"736","2018-09-21",137.470001
"737","2018-09-24",139
"738","2018-09-25",139.039993
"739","2018-09-26",140.789993
"740","2018-09-27",140.190002
"741","2018-09-28",136.910004
"742","2018-10-01",137.770004
"743","2018-10-02",137.570007
"744","2018-10-03",135.809998
"745","2018-10-04",133.059998
"746","2018-10-05",132.279999
"747","2018-10-08",129.679993
"748","2018-10-09",128.949997
"749","2018-10-10",117.629997
"750","2018-10-11",115.540001
"751","2018-10-12",116.300003
"752","2018-10-15",115.010002
"753","2018-10-16",121.75
"754","2018-10-17",118.93
"755","2018-10-18",114.25
"756","2018-10-19",116.510002
"757","2018-10-22",116.279999
"758","2018-10-23",115.279999
"759","2018-10-24",111.790001
"760","2018-10-25",115.379997
"761","2018-10-26",116.169998
"762","2018-10-29",115.019997
"763","2018-10-30",116.279999
"764","2018-10-31",117.110001
"765","2018-11-01",119.980003
"766","2018-11-02",119.529999
"767","2018-11-05",117.580002
"768","2018-11-06",115.989998
"769","2018-11-07",116.07
"770","2018-11-08",114.199997
"771","2018-11-09",110.07
"772","2018-11-12",106.419998
"773","2018-11-13",109.610001
"774","2018-11-14",110.800003
"775","2018-11-15",111.800003
"776","2018-11-16",110.739998
"777","2018-11-19",108.82
"778","2018-11-20",105.239998
"779","2018-11-21",106.730003
"780","2018-11-23",106.660004
"781","2018-11-26",109.220001
"782","2018-11-27",104.769997
"783","2018-11-28",108.330002
"784","2018-11-29",109.209999
"785","2018-11-30",109.599998
"786","2018-12-03",111.68
"787","2018-12-04",108.370003
"788","2018-12-06",107.529999
"789","2018-12-07",104.839996
"790","2018-12-10",104.93
"791","2018-12-11",104.959999
"792","2018-12-12",105.419998
"793","2018-12-13",104.099998
"794","2018-12-14",101.489998
"795","2018-12-17",99.940002
"796","2018-12-18",100.800003
"797","2018-12-19",102.43
"798","2018-12-20",101.519997
"799","2018-12-21",98.160004
"800","2018-12-24",95.959999
"801","2018-12-26",98.290001
"802","2018-12-27",99.75
"803","2018-12-28",98.400002
"804","2018-12-31",99.440002
"805","2019-01-02",98.699997
"806","2019-01-03",96.980003
"807","2019-01-04",102.230003
"808","2019-01-07",104.480003
"809","2019-01-08",108.580002
"810","2019-01-09",111.190002
"811","2019-01-10",110.790001
"812","2019-01-11",110.839996
"813","2019-01-14",110.879997
"814","2019-01-15",112.370003
"815","2019-01-16",113.129997
"816","2019-01-17",113.709999
"817","2019-01-18",113.290001
"818","2019-01-22",111.690002
"819","2019-01-23",110.199997
"820","2019-01-24",112.389999
"821","2019-01-25",111.239998
"822","2019-01-28",110.419998
"823","2019-01-29",110.550003
"824","2019-01-30",112.690002
"825","2019-01-31",126.300003
"826","2019-02-01",127.129997
"827","2019-02-04",127.220001
"828","2019-02-05",127.279999
"829","2019-02-06",126.959999
"830","2019-02-07",124.589996
"831","2019-02-08",124.279999
"832","2019-02-11",123.5
"833","2019-02-12",126.440002
"834","2019-02-13",125.25
"835","2019-02-14",125.059998
"836","2019-02-15",125.980003
"837","2019-02-19",126.370003
"838","2019-02-20",125.769997
"839","2019-02-21",126.300003
"840","2019-02-22",126.029999
"841","2019-02-25",128.039993
"842","2019-02-26",129.050003
"843","2019-02-27",128.669998
"844","2019-02-28",128.259995
"845","2019-03-01",131.800003
"846","2019-03-04",130.800003
"847","2019-03-05",131.759995
"848","2019-03-06",130.110001
"849","2019-03-07",128.320007
"850","2019-03-08",128.880005
"851","2019-03-11",130.759995
"852","2019-03-12",130.190002
"853","2019-03-13",130.050003
"854","2019-03-14",131.190002
"855","2019-03-15",131.779999
"856","2019-03-18",132.279999
"857","2019-03-19",131.610001
"858","2019-03-20",131.75
"859","2019-03-21",132.389999
"860","2019-03-22",128.649994
"861","2019-03-25",131.119995
"862","2019-03-26",132.960007
"863","2019-03-27",132.779999
"864","2019-03-28",133.050003
"865","2019-03-29",133.800003
"866","2019-04-01",135.050003
"867","2019-04-02",135.970001
"868","2019-04-03",136.179993
"869","2019-04-04",136.470001
"870","2019-04-05",136.940002
"871","2019-04-08",137.130005
"872","2019-04-09",136.440002
"873","2019-04-10",136.509995
"874","2019-04-11",137.259995
"875","2019-04-12",138.570007
"876","2019-04-15",137.029999
"877","2019-04-16",138.089996
"878","2019-04-17",137.690002
"879","2019-04-18",139.910004
"880","2019-04-22",139.649994
"881","2019-04-23",138.960007
"882","2019-04-24",136.479996
"883","2019-04-25",135.559998
"884","2019-04-26",135.399994
"885","2019-04-29",135.520004
"886","2019-04-30",136.029999
"887","2019-05-01",134.600006
"888","2019-05-02",134.729996
"889","2019-05-03",134.139999
"890","2019-05-06",132.330002
"891","2019-05-07",137.699997
"892","2019-05-08",141.039993
"893","2019-05-09",141.160004
"894","2019-05-10",141.330002
"895","2019-05-13",138.679993
"896","2019-05-14",140.940002
"897","2019-05-15",143.639999
"898","2019-05-16",143.660004
"899","2019-05-17",142.380005
"900","2019-05-20",141.539993
"901","2019-05-21",143.860001
"902","2019-05-22",142.869995
"903","2019-05-23",142.330002
"904","2019-05-24",144.289993
"905","2019-05-28",144.520004
"906","2019-05-29",143.070007
"907","2019-05-30",143
"908","2019-05-31",143.020004
"909","2019-06-03",141.970001
"910","2019-06-04",143.039993
"911","2019-06-05",144.860001
"912","2019-06-06",148.479996
"913","2019-06-07",150.339996
"914","2019-06-10",153.839996
"915","2019-06-11",154.720001
"916","2019-06-12",154.630005
"917","2019-06-13",154.050003
"918","2019-06-14",152.860001
"919","2019-06-17",154.139999
"920","2019-06-18",158.210007
"921","2019-06-19",157.830002
"922","2019-06-20",161.160004
"923","2019-06-21",162.210007
"924","2019-06-24",162.210007
"925","2019-06-25",159.740005
"926","2019-06-26",159.5
"927","2019-06-27",160.860001
"928","2019-06-28",161.419998
"929","2019-07-01",163.190002
"930","2019-07-02",165.119995
"931","2019-07-03",167.509995
"932","2019-07-05",165.610001
"933","2019-07-08",165.850006
"934","2019-07-09",165.639999
"935","2019-07-10",167
"936","2019-07-11",166.429993
"937","2019-07-12",166.509995
"938","2019-07-15",168.470001
"939","2019-07-16",169.119995
"940","2019-07-17",168.75
"941","2019-07-18",168.699997
"942","2019-07-19",166.5
"943","2019-07-22",167.100006
"944","2019-07-23",168.429993
"945","2019-07-24",167.509995
"946","2019-07-25",166.270004
