"","date","CLNC"
"76","2018-05-21",19.25
"77","2018-05-22",19.139999
"78","2018-05-23",19.040001
"79","2018-05-24",19.059999
"80","2018-05-25",19.110001
"81","2018-05-29",19.129999
"82","2018-05-30",19.09
"83","2018-05-31",19.01
"84","2018-06-01",19.08
"85","2018-06-04",19.139999
"86","2018-06-05",19.01
"87","2018-06-06",18.879999
"88","2018-06-07",18.879999
"89","2018-06-08",18.780001
"90","2018-06-11",19.24
"91","2018-06-12",18.98
"92","2018-06-13",18.99
"93","2018-06-14",19.200001
"94","2018-06-15",19.32
"95","2018-06-18",19.66
"96","2018-06-19",19.98
"97","2018-06-20",20.01
"98","2018-06-21",19.75
"99","2018-06-22",19.77
"100","2018-06-25",20.49
"101","2018-06-26",20.549999
"102","2018-06-27",20.459999
"103","2018-06-28",20.209999
"104","2018-06-29",20.73
"105","2018-07-02",20.92
"106","2018-07-03",20.9
"107","2018-07-05",21.209999
"108","2018-07-06",21.450001
"109","2018-07-09",21.370001
"110","2018-07-10",21.15
"111","2018-07-11",21.059999
"112","2018-07-12",21.43
"113","2018-07-13",21.5
"114","2018-07-16",21.280001
"115","2018-07-17",21.24
"116","2018-07-18",21.1
"117","2018-07-19",20.9
"118","2018-07-20",20.74
"119","2018-07-23",20.59
"120","2018-07-24",20.639999
"121","2018-07-25",21.07
"122","2018-07-26",21.139999
"123","2018-07-27",20.950001
"124","2018-07-30",20.940001
"125","2018-07-31",21.26
"126","2018-08-01",21.18
"127","2018-08-02",21.110001
"128","2018-08-03",21
"129","2018-08-06",21.08
"130","2018-08-07",20.34
"131","2018-08-08",20.290001
"132","2018-08-09",20.379999
"133","2018-08-10",20.049999
"134","2018-08-13",19.99
"135","2018-08-14",19.950001
"136","2018-08-15",19.82
"137","2018-08-16",19.879999
"138","2018-08-17",20.09
"139","2018-08-20",20.059999
"140","2018-08-21",20.09
"141","2018-08-22",20.07
"142","2018-08-23",20.08
"143","2018-08-24",20.24
"144","2018-08-27",20.08
"145","2018-08-28",20.040001
"146","2018-08-29",20.18
"147","2018-08-30",20.08
"148","2018-08-31",20.08
"149","2018-09-04",20.030001
"150","2018-09-05",20.43
"151","2018-09-06",20.59
"152","2018-09-07",20.33
"153","2018-09-10",21
"154","2018-09-11",21.23
"155","2018-09-12",21.24
"156","2018-09-13",21.48
"157","2018-09-14",21.67
"158","2018-09-17",22.32
"159","2018-09-18",22.51
"160","2018-09-19",22.76
"161","2018-09-20",22.879999
"162","2018-09-21",23
"163","2018-09-24",22.82
"164","2018-09-25",22.440001
"165","2018-09-26",21.93
"166","2018-09-27",21.809999
"167","2018-09-28",21.99
"168","2018-10-01",21.719999
"169","2018-10-02",21.309999
"170","2018-10-03",21.440001
"171","2018-10-04",21
"172","2018-10-05",20.84
"173","2018-10-08",21.1
"174","2018-10-09",21.15
"175","2018-10-10",20.799999
"176","2018-10-11",20.540001
"177","2018-10-12",20.5
"178","2018-10-15",20.620001
"179","2018-10-16",21.040001
"180","2018-10-17",20.93
"181","2018-10-18",20.77
"182","2018-10-19",20.93
"183","2018-10-22",20.92
"184","2018-10-23",21.110001
"185","2018-10-24",21.09
"186","2018-10-25",21.530001
"187","2018-10-26",21.200001
"188","2018-10-29",21.299999
"189","2018-10-30",21.68
"190","2018-10-31",21.34
"191","2018-11-01",21.23
"192","2018-11-02",21.18
"193","2018-11-05",21.17
"194","2018-11-06",19.969999
"195","2018-11-07",19.92
"196","2018-11-08",19.709999
"197","2018-11-09",19.790001
"198","2018-11-12",19.57
"199","2018-11-13",19.52
"200","2018-11-14",18.870001
"201","2018-11-15",18.67
"202","2018-11-16",18.42
"203","2018-11-19",18.139999
"204","2018-11-20",18.049999
"205","2018-11-21",17.82
"206","2018-11-23",17.75
"207","2018-11-26",17.25
"208","2018-11-27",17.139999
"209","2018-11-28",17.299999
"210","2018-11-29",17.16
"211","2018-11-30",16.969999
"212","2018-12-03",17.16
"213","2018-12-04",16.950001
"214","2018-12-06",17.200001
"215","2018-12-07",17.08
"216","2018-12-10",17.25
"217","2018-12-11",17.09
"218","2018-12-12",17.219999
"219","2018-12-13",17.059999
"220","2018-12-14",17
"221","2018-12-17",16.92
"222","2018-12-18",17.09
"223","2018-12-19",16.92
"224","2018-12-20",16.370001
"225","2018-12-21",16.040001
"226","2018-12-24",15.6
"227","2018-12-26",16.27
"228","2018-12-27",16.43
"229","2018-12-28",16.280001
"230","2018-12-31",15.79
"231","2019-01-02",15.8
"232","2019-01-03",15.72
"233","2019-01-04",16.209999
"234","2019-01-07",16.360001
"235","2019-01-08",16.85
"236","2019-01-09",16.860001
"237","2019-01-10",16.98
"238","2019-01-11",16.99
"239","2019-01-14",16.57
"240","2019-01-15",16.6
"241","2019-01-16",16.52
"242","2019-01-17",16.58
"243","2019-01-18",16.41
"244","2019-01-22",15.88
"245","2019-01-23",15.67
"246","2019-01-24",15.62
"247","2019-01-25",15.76
"248","2019-01-28",16.07
"249","2019-01-29",16.389999
"250","2019-01-30",16.469999
"251","2019-01-31",16.709999
"252","2019-02-01",16.93
"253","2019-02-04",17.02
"254","2019-02-05",17.299999
"255","2019-02-06",17.190001
"256","2019-02-07",16.9
"257","2019-02-08",16.43
"258","2019-02-11",16.790001
"259","2019-02-12",16.83
"260","2019-02-13",17.32
"261","2019-02-14",17.049999
"262","2019-02-15",17.459999
"263","2019-02-19",17.299999
"264","2019-02-20",17.5
"265","2019-02-21",17.629999
"266","2019-02-22",17.85
"267","2019-02-25",17.709999
"268","2019-02-26",17.700001
"269","2019-02-27",17.629999
"270","2019-02-28",17.43
"271","2019-03-01",16.49
"272","2019-03-04",16.15
"273","2019-03-05",16.209999
"274","2019-03-06",15.68
"275","2019-03-07",15.64
"276","2019-03-08",15.65
"277","2019-03-11",16.02
"278","2019-03-12",16.059999
"279","2019-03-13",15.7
"280","2019-03-14",15.51
"281","2019-03-15",15.51
"282","2019-03-18",15.72
"283","2019-03-19",15.85
"284","2019-03-20",15.8
"285","2019-03-21",15.82
"286","2019-03-22",15.58
"287","2019-03-25",15.65
"288","2019-03-26",15.79
"289","2019-03-27",15.78
"290","2019-03-28",15.91
"291","2019-03-29",15.66
"292","2019-04-01",15.95
"293","2019-04-02",15.87
"294","2019-04-03",15.79
"295","2019-04-04",15.92
"296","2019-04-05",16.110001
"297","2019-04-08",16.09
"298","2019-04-09",15.78
"299","2019-04-10",15.83
"300","2019-04-11",15.7
"301","2019-04-12",15.77
"302","2019-04-15",15.56
"303","2019-04-16",15.46
"304","2019-04-17",15.23
"305","2019-04-18",15.32
"306","2019-04-22",15.36
"307","2019-04-23",15.48
"308","2019-04-24",15.53
"309","2019-04-25",15.53
"310","2019-04-26",15.65
"311","2019-04-29",15.64
"312","2019-04-30",15.54
"313","2019-05-01",15.55
"314","2019-05-02",15.67
"315","2019-05-03",15.92
"316","2019-05-06",15.85
"317","2019-05-07",15.68
"318","2019-05-08",15.68
"319","2019-05-09",15.42
"320","2019-05-10",16
"321","2019-05-13",15.7
"322","2019-05-14",15.96
"323","2019-05-15",15.94
"324","2019-05-16",15.97
"325","2019-05-17",15.83
"326","2019-05-20",15.79
"327","2019-05-21",15.9
"328","2019-05-22",15.74
"329","2019-05-23",15.65
"330","2019-05-24",15.86
"331","2019-05-28",15.63
"332","2019-05-29",15.58
"333","2019-05-30",15.37
"334","2019-05-31",15.21
"335","2019-06-03",15.39
"336","2019-06-04",15.61
"337","2019-06-05",15.57
"338","2019-06-06",15.8
"339","2019-06-07",15.67
"340","2019-06-10",15.74
"341","2019-06-11",15.56
"342","2019-06-12",15.41
"343","2019-06-13",15.51
"344","2019-06-14",15.33
"345","2019-06-17",15.36
"346","2019-06-18",15.46
"347","2019-06-19",15.41
"348","2019-06-20",15.48
"349","2019-06-21",15.46
"350","2019-06-24",15.51
"351","2019-06-25",15.52
"352","2019-06-26",15.27
"353","2019-06-27",15.31
"354","2019-06-28",15.5
"355","2019-07-01",15.54
"356","2019-07-02",15.56
"357","2019-07-03",15.65
"358","2019-07-05",15.58
"359","2019-07-08",15.67
"360","2019-07-09",15.62
"361","2019-07-10",15.65
"362","2019-07-11",15.61
"363","2019-07-12",15.77
"364","2019-07-15",15.89
"365","2019-07-16",15.95
"366","2019-07-17",15.87
"367","2019-07-18",15.81
"368","2019-07-19",15.74
"369","2019-07-22",15.79
"370","2019-07-23",15.97
"371","2019-07-24",15.95
"372","2019-07-25",15.9
"373","2019-07-26",16.059999
"374","2019-07-29",16.24
"375","2019-07-30",16.23
"376","2019-07-31",16.200001
"377","2019-08-01",16.01
"378","2019-08-02",16.040001
"379","2019-08-05",15.61
"380","2019-08-06",15.65
"381","2019-08-07",15.9
"382","2019-08-08",16.049999
"383","2019-08-09",15.13
"384","2019-08-12",14.05
"385","2019-08-13",14.01
"386","2019-08-14",13.45
"387","2019-08-15",12.88
"388","2019-08-16",13.05
"389","2019-08-19",13
"390","2019-08-20",13.09
"391","2019-08-21",12.82
"392","2019-08-22",12.91
"393","2019-08-23",12.56
"394","2019-08-26",12.82
"395","2019-08-27",12.56
"396","2019-08-28",12.65
"397","2019-08-29",12.56
"398","2019-08-30",12.53
"399","2019-09-03",12.72
"400","2019-09-04",12.8
"401","2019-09-05",12.98
"402","2019-09-06",13.25
"403","2019-09-09",13.45
"404","2019-09-10",13.53
"405","2019-09-11",13.69
"406","2019-09-12",13.8
"407","2019-09-13",14.06
"408","2019-09-16",14.32
"409","2019-09-17",14.41
"410","2019-09-18",14.41
"411","2019-09-19",14.44
"412","2019-09-20",14.32
"413","2019-09-23",14.31
"414","2019-09-24",14.29
"415","2019-09-25",14.5
"416","2019-09-26",14.6
"417","2019-09-27",14.46
"418","2019-09-30",14.46
"419","2019-10-01",14.2
"420","2019-10-02",13.89
"421","2019-10-03",13.89
"422","2019-10-04",14.02
"423","2019-10-07",13.86
"424","2019-10-08",13.74
"425","2019-10-09",13.82
"426","2019-10-10",13.89
"427","2019-10-11",14.02
"428","2019-10-14",13.63
"429","2019-10-15",13.96
"430","2019-10-16",13.9
"431","2019-10-17",14.11
"432","2019-10-18",14.11
"433","2019-10-21",14.29
"434","2019-10-22",14.39
"435","2019-10-23",14.55
"436","2019-10-24",14.5
"437","2019-10-25",14.44
"438","2019-10-28",14.62
"439","2019-10-29",14.66
"440","2019-10-30",14.4
"441","2019-10-31",14.33
"442","2019-11-01",14.46
"443","2019-11-04",14.36
"444","2019-11-05",14.2
"445","2019-11-06",14.26
"446","2019-11-07",14.25
"447","2019-11-08",11.75
"448","2019-11-11",11.29
"449","2019-11-12",12
"450","2019-11-13",11.77
"451","2019-11-14",12.31
"452","2019-11-15",12.68
"453","2019-11-18",13
"454","2019-11-19",13.18
"455","2019-11-20",13.05
"456","2019-11-21",12.94
"457","2019-11-22",12.81
"458","2019-11-25",13.32
"459","2019-11-26",13.16
"460","2019-11-27",13.12
"461","2019-11-29",13.25
"462","2019-12-02",13.14
"463","2019-12-03",13.11
"464","2019-12-04",13.52
"465","2019-12-05",13.46
"466","2019-12-06",13.81
"467","2019-12-09",13.81
"468","2019-12-10",13.79
"469","2019-12-11",13.56
"470","2019-12-12",13.51
"471","2019-12-13",13.55
"472","2019-12-16",13.57
"473","2019-12-17",13.86
"474","2019-12-18",13.68
"475","2019-12-19",13.9
"476","2019-12-20",13.59
"477","2019-12-23",13.43
"478","2019-12-24",13.36
"479","2019-12-26",13.24
"480","2019-12-27",13.23
"481","2019-12-30",12.98
"482","2019-12-31",13.16
"483","2020-01-02",13.01
"484","2020-01-03",13.23
"485","2020-01-06",13.43
"486","2020-01-07",13.52
"487","2020-01-08",13.56
"488","2020-01-09",13.51
"489","2020-01-10",13.58
"490","2020-01-13",13.65
"491","2020-01-14",13.73
"492","2020-01-15",13.87
"493","2020-01-16",13.77
"494","2020-01-17",13.4
"495","2020-01-21",13.26
"496","2020-01-22",13.09
"497","2020-01-23",13.15
"498","2020-01-24",12.86
"499","2020-01-27",12.63
"500","2020-01-28",12.53
"501","2020-01-29",12.52
"502","2020-01-30",12.4
"503","2020-01-31",12.45
"504","2020-02-03",12.5
"505","2020-02-04",12.77
"506","2020-02-05",12.8
"507","2020-02-06",12.87
"508","2020-02-07",13
"509","2020-02-10",13.1
"510","2020-02-11",13.2
"511","2020-02-12",13.36
"512","2020-02-13",13.27
"513","2020-02-14",13.22
"514","2020-02-18",13.36
"515","2020-02-19",13.34
"516","2020-02-20",13.58
"517","2020-02-21",13.92
"518","2020-02-24",13.79
"519","2020-02-25",13.05
"520","2020-02-26",12.77
"521","2020-02-27",12.12
"522","2020-02-28",12.73
"523","2020-03-02",13.1
"524","2020-03-03",12.71
"525","2020-03-04",12.87
"526","2020-03-05",12.29
"527","2020-03-06",11.96
"528","2020-03-09",10.12
"529","2020-03-10",10.14
"530","2020-03-11",9.14
"531","2020-03-12",7.32
"532","2020-03-13",7.08
"533","2020-03-16",5.18
"534","2020-03-17",4.4
"535","2020-03-18",3.23
"536","2020-03-19",2.92
"537","2020-03-20",2.81
"538","2020-03-23",3.12
"539","2020-03-24",3.11
"540","2020-03-25",3.5
"541","2020-03-26",5.47
"542","2020-03-27",5.25
"543","2020-03-30",4.27
"544","2020-03-31",3.94
"545","2020-04-01",3.26
"546","2020-04-02",3.58
"547","2020-04-03",2.99
"548","2020-04-06",3.44
"549","2020-04-07",3.17
"550","2020-04-08",3.87
"551","2020-04-09",5.06
"552","2020-04-13",4.55
"553","2020-04-14",4.39
"554","2020-04-15",3.85
"555","2020-04-16",3.47
"556","2020-04-17",4.08
"557","2020-04-20",3.82
"558","2020-04-21",3.69
"559","2020-04-22",3.91
"560","2020-04-23",4.06
"561","2020-04-24",4.12
"562","2020-04-27",4.55
"563","2020-04-28",5.06
"564","2020-04-29",5.52
"565","2020-04-30",4.81
"566","2020-05-01",4.77
"567","2020-05-04",4.21
"568","2020-05-05",4.45
"569","2020-05-06",4.29
"570","2020-05-07",4.48
"571","2020-05-08",5.23
"572","2020-05-11",4.68
"573","2020-05-12",4.24
"574","2020-05-13",3.87
"575","2020-05-14",3.93
"576","2020-05-15",3.81
"577","2020-05-18",4.22
"578","2020-05-19",4.51
"579","2020-05-20",4.75
"580","2020-05-21",4.52
"581","2020-05-22",4.6
"582","2020-05-26",5.01
"583","2020-05-27",5.31
"584","2020-05-28",5.15
"585","2020-05-29",4.95
"586","2020-06-01",5.17
"587","2020-06-02",5.49
"588","2020-06-03",6.19
"589","2020-06-04",6.54
"590","2020-06-05",6.92
"591","2020-06-08",7.98
"592","2020-06-09",7.57
"593","2020-06-10",6.84
"594","2020-06-11",5.99
"595","2020-06-12",6.83
"596","2020-06-15",6.62
"597","2020-06-16",6.63
"598","2020-06-17",6.42
"599","2020-06-18",6.3
"600","2020-06-19",6.99
"601","2020-06-22",6.65
"602","2020-06-23",7.11
"603","2020-06-24",6.56
"604","2020-06-25",6.9
"605","2020-06-26",6.64
"606","2020-06-29",6.89
"607","2020-06-30",7.02
"608","2020-07-01",6.73
"609","2020-07-02",6.52
"610","2020-07-06",6.63
"611","2020-07-07",6.21
"612","2020-07-08",6.41
"613","2020-07-09",6.07
"614","2020-07-10",6.18
"615","2020-07-13",6.15
"616","2020-07-14",6.52
"617","2020-07-15",6.88
"618","2020-07-16",6.6
"619","2020-07-17",6.58
"620","2020-07-20",6.51
"621","2020-07-21",6.63
"622","2020-07-22",6.74
"623","2020-07-23",6.65
"624","2020-07-24",6.5
"625","2020-07-27",6.41
"626","2020-07-28",6.68
"627","2020-07-29",6.72
"628","2020-07-30",6.6
"629","2020-07-31",6.3
"630","2020-08-03",6.16
"631","2020-08-04",6.3
"632","2020-08-05",6.61
"633","2020-08-06",6.59
"634","2020-08-07",6.49
"635","2020-08-10",6.69
"636","2020-08-11",6.64
"637","2020-08-12",6.52
"638","2020-08-13",6.21
"639","2020-08-14",6.32
"640","2020-08-17",6.31
"641","2020-08-18",6.09
"642","2020-08-19",5.99
"643","2020-08-20",6.01
"644","2020-08-21",6.11
"645","2020-08-24",6.26
"646","2020-08-25",6.22
"647","2020-08-26",5.99
"648","2020-08-27",6.17
"649","2020-08-28",6.36
"650","2020-08-31",6.02
"651","2020-09-01",5.98
"652","2020-09-02",5.88
"653","2020-09-03",5.85
"654","2020-09-04",5.86
"655","2020-09-08",5.7
"656","2020-09-09",5.4
"657","2020-09-10",5.05
"658","2020-09-11",5
"659","2020-09-14",5.1
"660","2020-09-15",5.33
"661","2020-09-16",5.48
"662","2020-09-17",5.32
"663","2020-09-18",5.44
"664","2020-09-21",5.03
"665","2020-09-22",4.87
"666","2020-09-23",4.56
"667","2020-09-24",4.5
"668","2020-09-25",4.85
"669","2020-09-28",5.08
"670","2020-09-29",4.96
"671","2020-09-30",4.91
"672","2020-10-01",5.19
"673","2020-10-02",5.29
"674","2020-10-05",5.41
"675","2020-10-06",5.46
"676","2020-10-07",5.39
"677","2020-10-08",5.8
"678","2020-10-09",5.6
"679","2020-10-12",5.6
"680","2020-10-13",5.19
"681","2020-10-14",5.21
"682","2020-10-15",5.21
"683","2020-10-16",5.06
"684","2020-10-19",4.71
"685","2020-10-20",4.72
"686","2020-10-21",4.69
"687","2020-10-22",4.74
"688","2020-10-23",5.01
"689","2020-10-26",4.75
"690","2020-10-27",4.76
"691","2020-10-28",4.53
"692","2020-10-29",5.11
"693","2020-10-30",5.24
"694","2020-11-02",5.41
"695","2020-11-03",5.41
"696","2020-11-04",5.17
"697","2020-11-05",5.38
"698","2020-11-06",5.58
"699","2020-11-09",6.15
"700","2020-11-10",6.89
"701","2020-11-11",6.75
"702","2020-11-12",6.45
"703","2020-11-13",6.91
"704","2020-11-16",7.41
"705","2020-11-17",7.4
"706","2020-11-18",7.46
"707","2020-11-19",7.29
"708","2020-11-20",7.35
"709","2020-11-23",7.62
"710","2020-11-24",7.9
"711","2020-11-25",7.69
"712","2020-11-27",7.67
