"","date","ATNI"
"99","2007-05-24",27.190001
"100","2007-05-25",27.77
"101","2007-05-29",28.4
"102","2007-05-30",28.1
"103","2007-05-31",28.370001
"104","2007-06-01",28.23
"105","2007-06-04",28.370001
"106","2007-06-05",27.91
"107","2007-06-06",27.33
"108","2007-06-07",27.01
"109","2007-06-08",27.1
"110","2007-06-11",26.959999
"111","2007-06-12",26.98
"112","2007-06-13",26.940001
"113","2007-06-14",27.5
"114","2007-06-15",28.129999
"115","2007-06-18",28.889999
"116","2007-06-19",28.75
"117","2007-06-20",28.57
"118","2007-06-21",28
"119","2007-06-22",27.73
"120","2007-06-25",27.59
"121","2007-06-26",28.34
"122","2007-06-27",29.690001
"123","2007-06-28",28.879999
"124","2007-06-29",28.639999
"125","2007-07-02",29.48
"126","2007-07-03",29.290001
"127","2007-07-05",29.6
"128","2007-07-06",29.83
"129","2007-07-09",29.530001
"130","2007-07-10",28.530001
"131","2007-07-11",28.5
"132","2007-07-12",28.969999
"133","2007-07-13",28.67
"134","2007-07-16",27.969999
"135","2007-07-17",27.889999
"136","2007-07-18",27.41
"137","2007-07-19",28.559999
"138","2007-07-20",28.059999
"139","2007-07-23",28.299999
"140","2007-07-24",27.469999
"141","2007-07-25",27.549999
"142","2007-07-26",25.9
"143","2007-07-27",24.07
"144","2007-07-30",25.040001
"145","2007-07-31",29.18
"146","2007-08-01",29.66
"147","2007-08-02",29.73
"148","2007-08-03",28.73
"149","2007-08-06",29.48
"150","2007-08-07",30.74
"151","2007-08-08",27.879999
"152","2007-08-09",26.49
"153","2007-08-10",27.9
"154","2007-08-13",30.23
"155","2007-08-14",29.77
"156","2007-08-15",28.629999
"157","2007-08-16",30.4
"158","2007-08-17",29.870001
"159","2007-08-20",30.52
"160","2007-08-21",30.790001
"161","2007-08-22",30.68
"162","2007-08-23",30.780001
"163","2007-08-24",29.76
"164","2007-08-27",29.6
"165","2007-08-28",29.23
"166","2007-08-29",32.98
"167","2007-08-30",33.869999
"168","2007-08-31",33.48
"169","2007-09-04",34.889999
"170","2007-09-05",34.43
"171","2007-09-06",34
"172","2007-09-07",33.150002
"173","2007-09-10",33.169998
"174","2007-09-11",33.630001
"175","2007-09-12",33.630001
"176","2007-09-13",33.91
"177","2007-09-14",33.619999
"178","2007-09-17",32.98
"179","2007-09-18",33.900002
"180","2007-09-19",34.009998
"181","2007-09-20",34.5
"182","2007-09-21",36.080002
"183","2007-09-24",36.66
"184","2007-09-25",35.73
"185","2007-09-26",36.32
"186","2007-09-27",38.43
"187","2007-09-28",36.349998
"188","2007-10-01",36.77
"189","2007-10-02",37.32
"190","2007-10-03",37.380001
"191","2007-10-04",36.689999
"192","2007-10-05",36.869999
"193","2007-10-08",36.470001
"194","2007-10-09",35.84
"195","2007-10-10",36.490002
"196","2007-10-11",35.450001
"197","2007-10-12",36.439999
"198","2007-10-15",37.150002
"199","2007-10-16",37.66
"200","2007-10-17",37
"201","2007-10-18",37.48
"202","2007-10-19",35.07
"203","2007-10-22",36.700001
"204","2007-10-23",36.849998
"205","2007-10-24",36.25
"206","2007-10-25",36.349998
"207","2007-10-26",37.029999
"208","2007-10-29",36.77
"209","2007-10-30",36.049999
"210","2007-10-31",35.91
"211","2007-11-01",31.219999
"212","2007-11-02",35.139999
"213","2007-11-05",33.799999
"214","2007-11-06",34.110001
"215","2007-11-07",33.040001
"216","2007-11-08",32.970001
"217","2007-11-09",31.98
"218","2007-11-12",32.970001
"219","2007-11-13",33.470001
"220","2007-11-14",32.709999
"221","2007-11-15",32.860001
"222","2007-11-16",33.060001
"223","2007-11-19",33.060001
"224","2007-11-20",34.439999
"225","2007-11-21",33.66
"226","2007-11-23",35.380001
"227","2007-11-26",36.25
"228","2007-11-27",36.41
"229","2007-11-28",37.189999
"230","2007-11-29",38.330002
"231","2007-11-30",38.139999
"232","2007-12-03",36.099998
"233","2007-12-04",35.919998
"234","2007-12-05",35.720001
"235","2007-12-06",35.360001
"236","2007-12-07",33.439999
"237","2007-12-10",32.950001
"238","2007-12-11",33.849998
"239","2007-12-12",34.439999
"240","2007-12-13",34.279999
"241","2007-12-14",32.93
"242","2007-12-17",31.719999
"243","2007-12-18",32.810001
"244","2007-12-19",33.549999
"245","2007-12-20",33.470001
"246","2007-12-21",34.040001
"247","2007-12-24",34.43
"248","2007-12-26",35.240002
"249","2007-12-27",36.09
"250","2007-12-28",34.389999
"251","2007-12-31",33.779999
"252","2008-01-02",32.75
"253","2008-01-03",32.880001
"254","2008-01-04",32.310001
"255","2008-01-07",33.82
"256","2008-01-08",32.110001
"257","2008-01-09",34.009998
"258","2008-01-10",32.900002
"259","2008-01-11",32.040001
"260","2008-01-14",31.84
"261","2008-01-15",31.59
"262","2008-01-16",31.75
"263","2008-01-17",31.35
"264","2008-01-18",29.49
"265","2008-01-22",29.700001
"266","2008-01-23",32.02
"267","2008-01-24",31.23
"268","2008-01-25",30.790001
"269","2008-01-28",31.6
"270","2008-01-29",31.76
"271","2008-01-30",32.220001
"272","2008-01-31",31.49
"273","2008-02-01",32.790001
"274","2008-02-04",34.16
"275","2008-02-05",34
"276","2008-02-06",34.029999
"277","2008-02-07",33.919998
"278","2008-02-08",32.490002
"279","2008-02-11",33.52
"280","2008-02-12",34.380001
"281","2008-02-13",33.759998
"282","2008-02-14",33.040001
"283","2008-02-15",33.919998
"284","2008-02-19",32.93
"285","2008-02-20",31.83
"286","2008-02-21",29.58
"287","2008-02-22",30.469999
"288","2008-02-25",30.68
"289","2008-02-26",30.42
"290","2008-02-27",31.209999
"291","2008-02-28",29.940001
"292","2008-02-29",30.75
"293","2008-03-03",32.380001
"294","2008-03-04",33.599998
"295","2008-03-05",33.73
"296","2008-03-06",32.740002
"297","2008-03-07",33.07
"298","2008-03-10",32.98
"299","2008-03-11",33.68
"300","2008-03-12",33.650002
"301","2008-03-13",33.990002
"302","2008-03-14",33.43
"303","2008-03-17",33.049999
"304","2008-03-18",33.849998
"305","2008-03-19",33.16
"306","2008-03-20",33.52
"307","2008-03-24",33.830002
"308","2008-03-25",33.98
"309","2008-03-26",34.279999
"310","2008-03-27",33.810001
"311","2008-03-28",33.619999
"312","2008-03-31",33.830002
"313","2008-04-01",34.5
"314","2008-04-02",34.450001
"315","2008-04-03",34.509998
"316","2008-04-04",34.84
"317","2008-04-07",34.560001
"318","2008-04-08",34.5
"319","2008-04-09",34
"320","2008-04-10",33.439999
"321","2008-04-11",32.040001
"322","2008-04-14",33.09
"323","2008-04-15",33.16
"324","2008-04-16",33.700001
"325","2008-04-17",33.459999
"326","2008-04-18",33.400002
"327","2008-04-21",33.279999
"328","2008-04-22",31.59
"329","2008-04-23",31.389999
"330","2008-04-24",32.380001
"331","2008-04-25",32.240002
"332","2008-04-28",32.389999
"333","2008-04-29",32.209999
"334","2008-04-30",31.129999
"335","2008-05-01",33.25
"336","2008-05-02",32.98
"337","2008-05-05",33.119999
"338","2008-05-06",27.549999
"339","2008-05-07",27.559999
"340","2008-05-08",27.889999
"341","2008-05-09",27.620001
"342","2008-05-12",27.540001
"343","2008-05-13",27.040001
"344","2008-05-14",26.299999
"345","2008-05-15",26.809999
"346","2008-05-16",26.65
"347","2008-05-19",27.01
"348","2008-05-20",26.790001
"349","2008-05-21",27.309999
"350","2008-05-22",27.99
"351","2008-05-23",27.26
"352","2008-05-27",27.82
"353","2008-05-28",27.65
"354","2008-05-29",29.549999
"355","2008-05-30",29.959999
"356","2008-06-02",29.280001
"357","2008-06-03",29.33
"358","2008-06-04",29.370001
"359","2008-06-05",30.110001
"360","2008-06-06",29.200001
"361","2008-06-09",29.200001
"362","2008-06-10",29.1
"363","2008-06-11",28.5
"364","2008-06-12",28.82
"365","2008-06-13",29.67
"366","2008-06-16",29.469999
"367","2008-06-17",29.41
"368","2008-06-18",29.389999
"369","2008-06-19",30.33
"370","2008-06-20",29.74
"371","2008-06-23",29.16
"372","2008-06-24",28.93
"373","2008-06-25",29.08
"374","2008-06-26",27.92
"375","2008-06-27",27.690001
"376","2008-06-30",27.51
"377","2008-07-01",27.26
"378","2008-07-02",26.82
"379","2008-07-03",26.59
"380","2008-07-07",26.48
"381","2008-07-08",28.08
"382","2008-07-09",27.700001
"383","2008-07-10",28.379999
"384","2008-07-11",28.629999
"385","2008-07-14",28.16
"386","2008-07-15",29.49
"387","2008-07-16",29.110001
"388","2008-07-17",28.57
"389","2008-07-18",28.91
"390","2008-07-21",28.82
"391","2008-07-22",29.950001
"392","2008-07-23",29.200001
"393","2008-07-24",29.48
"394","2008-07-25",30.23
"395","2008-07-28",29.450001
"396","2008-07-29",30.67
"397","2008-07-30",31.690001
"398","2008-07-31",30.59
"399","2008-08-01",33.5
"400","2008-08-04",32.360001
"401","2008-08-05",33.810001
"402","2008-08-06",33.41
"403","2008-08-07",32.529999
"404","2008-08-08",34.34
"405","2008-08-11",34.93
"406","2008-08-12",34.130001
"407","2008-08-13",33.189999
"408","2008-08-14",33.290001
"409","2008-08-15",32.59
"410","2008-08-18",33.220001
"411","2008-08-19",32.619999
"412","2008-08-20",32.48
"413","2008-08-21",32.07
"414","2008-08-22",33.02
"415","2008-08-25",31.41
"416","2008-08-26",31.6
"417","2008-08-27",33.09
"418","2008-08-28",34.41
"419","2008-08-29",33.470001
"420","2008-09-02",33.400002
"421","2008-09-03",34.25
"422","2008-09-04",33.669998
"423","2008-09-05",32.580002
"424","2008-09-08",33.759998
"425","2008-09-09",33.259998
"426","2008-09-10",33.84
"427","2008-09-11",33.869999
"428","2008-09-12",34.139999
"429","2008-09-15",32.75
"430","2008-09-16",33
"431","2008-09-17",29.08
"432","2008-09-18",28.870001
"433","2008-09-19",32.099998
"434","2008-09-22",32.139999
"435","2008-09-23",32.02
"436","2008-09-24",30.780001
"437","2008-09-25",31.700001
"438","2008-09-26",30.5
"439","2008-09-29",28.24
"440","2008-09-30",28
"441","2008-10-01",27.950001
"442","2008-10-02",26.950001
"443","2008-10-03",26.5
"444","2008-10-06",24.940001
"445","2008-10-07",24.02
"446","2008-10-08",22.870001
"447","2008-10-09",20.549999
"448","2008-10-10",22.02
"449","2008-10-13",24.620001
"450","2008-10-14",27.059999
"451","2008-10-15",24.110001
"452","2008-10-16",24.58
"453","2008-10-17",23.42
"454","2008-10-20",24.959999
"455","2008-10-21",24.190001
"456","2008-10-22",22.57
"457","2008-10-23",22.559999
"458","2008-10-24",21.120001
"459","2008-10-27",20.73
"460","2008-10-28",21.700001
"461","2008-10-29",22.120001
"462","2008-10-30",23.190001
"463","2008-10-31",24.33
"464","2008-11-03",24.530001
"465","2008-11-04",24.48
"466","2008-11-05",22.139999
"467","2008-11-06",21.68
"468","2008-11-07",22.49
"469","2008-11-10",21.83
"470","2008-11-11",21.709999
"471","2008-11-12",20.15
"472","2008-11-13",22.450001
"473","2008-11-14",20.51
"474","2008-11-17",20.43
"475","2008-11-18",20.030001
"476","2008-11-19",18.610001
"477","2008-11-20",18.459999
"478","2008-11-21",19.43
"479","2008-11-24",21.790001
"480","2008-11-25",23.110001
"481","2008-11-26",24.07
"482","2008-11-28",22.940001
"483","2008-12-01",21.540001
"484","2008-12-02",20.889999
"485","2008-12-03",22.299999
"486","2008-12-04",21.76
"487","2008-12-05",23.780001
"488","2008-12-08",25.57
"489","2008-12-09",24.32
"490","2008-12-10",24.719999
"491","2008-12-11",22.879999
"492","2008-12-12",24.32
"493","2008-12-15",23
"494","2008-12-16",24.719999
"495","2008-12-17",24.540001
"496","2008-12-18",24.1
"497","2008-12-19",24.85
"498","2008-12-22",24.530001
"499","2008-12-23",24.719999
"500","2008-12-24",25.110001
"501","2008-12-26",24.65
"502","2008-12-29",23.950001
"503","2008-12-30",24.6
"504","2008-12-31",26.549999
"505","2009-01-02",26.860001
"506","2009-01-05",26.290001
"507","2009-01-06",26.049999
"508","2009-01-07",24.879999
"509","2009-01-08",25.68
"510","2009-01-09",24.4
"511","2009-01-12",23.91
"512","2009-01-13",24.41
"513","2009-01-14",23.459999
"514","2009-01-15",23.58
"515","2009-01-16",24.5
"516","2009-01-20",22.18
"517","2009-01-21",23.559999
"518","2009-01-22",22.959999
"519","2009-01-23",23.190001
"520","2009-01-26",23.5
"521","2009-01-27",23.110001
"522","2009-01-28",23.280001
"523","2009-01-29",21.9
"524","2009-01-30",21.5
"525","2009-02-02",23.01
"526","2009-02-03",23.040001
"527","2009-02-04",22.58
"528","2009-02-05",22.4
"529","2009-02-06",22.549999
"530","2009-02-09",22.290001
"531","2009-02-10",20.91
"532","2009-02-11",21.02
"533","2009-02-12",21.23
"534","2009-02-13",21.549999
"535","2009-02-17",20.65
"536","2009-02-18",20.799999
"537","2009-02-19",20.709999
"538","2009-02-20",20.5
"539","2009-02-23",20.379999
"540","2009-02-24",21.889999
"541","2009-02-25",21.18
"542","2009-02-26",20.809999
"543","2009-02-27",20.85
"544","2009-03-02",19.639999
"545","2009-03-03",19.860001
"546","2009-03-04",19.91
"547","2009-03-05",16
"548","2009-03-06",15.43
"549","2009-03-09",13.95
"550","2009-03-10",15.3
"551","2009-03-11",15.03
"552","2009-03-12",16.09
"553","2009-03-13",17.799999
"554","2009-03-16",18.77
"555","2009-03-17",19.93
"556","2009-03-18",20.790001
"557","2009-03-19",19.58
"558","2009-03-20",18.76
"559","2009-03-23",21.24
"560","2009-03-24",19.1
"561","2009-03-25",19.690001
"562","2009-03-26",20.209999
"563","2009-03-27",19.780001
"564","2009-03-30",18.93
"565","2009-03-31",19.18
"566","2009-04-01",19.52
"567","2009-04-02",20.74
"568","2009-04-03",20.690001
"569","2009-04-06",21.09
"570","2009-04-07",20.129999
"571","2009-04-08",20.700001
"572","2009-04-09",21.73
"573","2009-04-13",22.969999
"574","2009-04-14",21.200001
"575","2009-04-15",22.02
"576","2009-04-16",22.24
"577","2009-04-17",22.450001
"578","2009-04-20",21.77
"579","2009-04-21",22.129999
"580","2009-04-22",22.440001
"581","2009-04-23",22.23
"582","2009-04-24",22.610001
"583","2009-04-27",22.459999
"584","2009-04-28",23.629999
"585","2009-04-29",23.73
"586","2009-04-30",22.08
"587","2009-05-01",22.59
"588","2009-05-04",23.4
"589","2009-05-05",25.719999
"590","2009-05-06",24.73
"591","2009-05-07",24.549999
"592","2009-05-08",25.9
"593","2009-05-11",24.84
"594","2009-05-12",24.469999
"595","2009-05-13",22.790001
"596","2009-05-14",22.870001
"597","2009-05-15",22.5
"598","2009-05-18",23.440001
"599","2009-05-19",23.450001
"600","2009-05-20",22.51
"601","2009-05-21",21.83
"602","2009-05-22",20.52
"603","2009-05-26",22.4
"604","2009-05-27",22.58
"605","2009-05-28",22.780001
"606","2009-05-29",22.77
"607","2009-06-01",25.25
"608","2009-06-02",25.34
"609","2009-06-03",25.41
"610","2009-06-04",26.030001
"611","2009-06-05",25.379999
"612","2009-06-08",24.49
"613","2009-06-09",26.65
"614","2009-06-10",38
"615","2009-06-11",39.439999
"616","2009-06-12",38.459999
"617","2009-06-15",37.349998
"618","2009-06-16",38.060001
"619","2009-06-17",38.82
"620","2009-06-18",38.650002
"621","2009-06-19",38.75
"622","2009-06-22",38
"623","2009-06-23",38.919998
"624","2009-06-24",39.630001
"625","2009-06-25",40.369999
"626","2009-06-26",39.830002
"627","2009-06-29",39.529999
"628","2009-06-30",39.290001
"629","2009-07-01",39.860001
"630","2009-07-02",37.919998
"631","2009-07-06",37.669998
"632","2009-07-07",36.59
"633","2009-07-08",35.790001
"634","2009-07-09",34.759998
"635","2009-07-10",34.689999
"636","2009-07-13",36.25
"637","2009-07-14",36.389999
"638","2009-07-15",37.450001
"639","2009-07-16",38.119999
"640","2009-07-17",38.77
"641","2009-07-20",39.790001
"642","2009-07-21",40.330002
"643","2009-07-22",40.400002
"644","2009-07-23",41.349998
"645","2009-07-24",42.34
"646","2009-07-27",43.93
"647","2009-07-28",41.060001
"648","2009-07-29",41.419998
"649","2009-07-30",41.900002
"650","2009-07-31",41.93
"651","2009-08-03",42.57
"652","2009-08-04",42.43
"653","2009-08-05",41.110001
"654","2009-08-06",39.91
"655","2009-08-07",39.990002
"656","2009-08-10",39.919998
"657","2009-08-11",40.080002
"658","2009-08-12",40.290001
"659","2009-08-13",40.299999
"660","2009-08-14",39.470001
"661","2009-08-17",38.860001
"662","2009-08-18",39.970001
"663","2009-08-19",41.18
"664","2009-08-20",42.169998
"665","2009-08-21",43.82
"666","2009-08-24",44.610001
"667","2009-08-25",46.360001
"668","2009-08-26",47.419998
"669","2009-08-27",47.950001
"670","2009-08-28",46.740002
"671","2009-08-31",47.799999
"672","2009-09-01",44.77
"673","2009-09-02",45.610001
"674","2009-09-03",45
"675","2009-09-04",47.450001
"676","2009-09-08",47.389999
"677","2009-09-09",49.509998
"678","2009-09-10",50.599998
"679","2009-09-11",50.16
"680","2009-09-14",50.110001
"681","2009-09-15",51.200001
"682","2009-09-16",52.189999
"683","2009-09-17",52.560001
"684","2009-09-18",53.75
"685","2009-09-21",52.779999
"686","2009-09-22",53.200001
"687","2009-09-23",51.630001
"688","2009-09-24",54.5
"689","2009-09-25",54.639999
"690","2009-09-28",55.48
"691","2009-09-29",54.330002
"692","2009-09-30",53.419998
"693","2009-10-01",48.959999
"694","2009-10-02",50.189999
"695","2009-10-05",51.080002
"696","2009-10-06",52
"697","2009-10-07",51.59
"698","2009-10-08",51.799999
"699","2009-10-09",50.91
"700","2009-10-12",51.259998
"701","2009-10-13",50.439999
"702","2009-10-14",50.529999
"703","2009-10-15",50.060001
"704","2009-10-16",49.700001
"705","2009-10-19",50.09
"706","2009-10-20",49.720001
"707","2009-10-21",48.610001
"708","2009-10-22",49.07
"709","2009-10-23",48.490002
"710","2009-10-26",48.459999
"711","2009-10-27",47.18
"712","2009-10-28",44.700001
"713","2009-10-29",45
"714","2009-10-30",45.84
"715","2009-11-02",46.279999
"716","2009-11-03",47.830002
"717","2009-11-04",48.27
"718","2009-11-05",51.900002
"719","2009-11-06",52.709999
"720","2009-11-09",54.16
"721","2009-11-10",53.240002
"722","2009-11-11",53.48
"723","2009-11-12",52.599998
"724","2009-11-13",52.259998
"725","2009-11-16",53.16
"726","2009-11-17",53.18
"727","2009-11-18",52.389999
"728","2009-11-19",49.830002
"729","2009-11-20",49.689999
"730","2009-11-23",49.91
"731","2009-11-24",49.349998
"732","2009-11-25",49.049999
"733","2009-11-27",46.889999
"734","2009-11-30",46.869999
"735","2009-12-01",48.48
"736","2009-12-02",49.23
"737","2009-12-03",50.41
"738","2009-12-04",52.459999
"739","2009-12-07",52.560001
"740","2009-12-08",51.689999
"741","2009-12-09",51.939999
"742","2009-12-10",51.619999
"743","2009-12-11",53.029999
"744","2009-12-14",53.240002
"745","2009-12-15",51.959999
"746","2009-12-16",52.599998
"747","2009-12-17",51.549999
"748","2009-12-18",51.950001
"749","2009-12-21",54.040001
"750","2009-12-22",54.369999
"751","2009-12-23",55.709999
"752","2009-12-24",56.41
"753","2009-12-28",57.279999
"754","2009-12-29",57
"755","2009-12-30",56.07
"756","2009-12-31",54.950001
"757","2010-01-04",56.400002
"758","2010-01-05",56.060001
"759","2010-01-06",55.689999
"760","2010-01-07",56.529999
"761","2010-01-08",55.98
"762","2010-01-11",56.009998
"763","2010-01-12",54.450001
"764","2010-01-13",54.650002
"765","2010-01-14",54.93
"766","2010-01-15",52.52
"767","2010-01-19",54.5
"768","2010-01-20",53
"769","2010-01-21",51.16
"770","2010-01-22",50.799999
"771","2010-01-25",51.73
"772","2010-01-26",48.889999
"773","2010-01-27",48.849998
"774","2010-01-28",49.009998
"775","2010-01-29",48.43
"776","2010-02-01",47.549999
"777","2010-02-02",47.459999
"778","2010-02-03",46.860001
"779","2010-02-04",44.220001
"780","2010-02-05",45.25
"781","2010-02-08",44.790001
"782","2010-02-09",45.93
"783","2010-02-10",46.240002
"784","2010-02-11",46.849998
"785","2010-02-12",46.740002
"786","2010-02-16",46.18
"787","2010-02-17",46.029999
"788","2010-02-18",45.759998
"789","2010-02-19",44.150002
"790","2010-02-22",43.439999
"791","2010-02-23",41.959999
"792","2010-02-24",42.130001
"793","2010-02-25",42.830002
"794","2010-02-26",43.880001
"795","2010-03-01",45.369999
"796","2010-03-02",46.439999
"797","2010-03-03",46.470001
"798","2010-03-04",45.990002
"799","2010-03-05",44.200001
"800","2010-03-08",43.349998
"801","2010-03-09",43
"802","2010-03-10",42.41
"803","2010-03-11",42.18
"804","2010-03-12",41.66
"805","2010-03-15",40.349998
"806","2010-03-16",40.200001
"807","2010-03-17",41.59
"808","2010-03-18",41.57
"809","2010-03-19",41.720001
"810","2010-03-22",42.790001
"811","2010-03-23",43.259998
"812","2010-03-24",41.75
"813","2010-03-25",42.299999
"814","2010-03-26",42.959999
"815","2010-03-29",43.75
"816","2010-03-30",45.040001
"817","2010-03-31",44.93
"818","2010-04-01",45
"819","2010-04-05",45.119999
"820","2010-04-06",45.049999
"821","2010-04-07",45.490002
"822","2010-04-08",44.5
"823","2010-04-09",45.52
"824","2010-04-12",46.16
"825","2010-04-13",47.950001
"826","2010-04-14",48.689999
"827","2010-04-15",49.66
"828","2010-04-16",50.259998
"829","2010-04-19",50.91
"830","2010-04-20",51.029999
"831","2010-04-21",51.119999
"832","2010-04-22",51.330002
"833","2010-04-23",54.900002
"834","2010-04-26",55.639999
"835","2010-04-27",58.18
"836","2010-04-28",58.220001
"837","2010-04-29",57.290001
"838","2010-04-30",55.18
"839","2010-05-03",56.349998
"840","2010-05-04",54.259998
"841","2010-05-05",54.150002
"842","2010-05-06",52.720001
"843","2010-05-07",46.16
"844","2010-05-10",46.119999
"845","2010-05-11",47.419998
"846","2010-05-12",49.169998
"847","2010-05-13",49.470001
"848","2010-05-14",48.009998
"849","2010-05-17",47.759998
"850","2010-05-18",46.09
"851","2010-05-19",44.75
"852","2010-05-20",43.869999
"853","2010-05-21",43.310001
"854","2010-05-24",42.09
"855","2010-05-25",41.700001
"856","2010-05-26",41.950001
"857","2010-05-27",43.580002
"858","2010-05-28",41.810001
"859","2010-06-01",41.310001
"860","2010-06-02",43.900002
"861","2010-06-03",44.59
"862","2010-06-04",41.610001
"863","2010-06-07",40.77
"864","2010-06-08",40.639999
"865","2010-06-09",40.5
"866","2010-06-10",41.970001
"867","2010-06-11",42.610001
"868","2010-06-14",42.990002
"869","2010-06-15",44.119999
"870","2010-06-16",43.369999
"871","2010-06-17",43.369999
"872","2010-06-18",43.080002
"873","2010-06-21",42.349998
"874","2010-06-22",42.459999
"875","2010-06-23",42.02
"876","2010-06-24",41.880001
"877","2010-06-25",41.25
"878","2010-06-28",42.59
"879","2010-06-29",41.880001
"880","2010-06-30",41.299999
"881","2010-07-01",40.16
"882","2010-07-02",40
"883","2010-07-06",39.669998
"884","2010-07-07",41.41
"885","2010-07-08",41.299999
"886","2010-07-09",41.939999
"887","2010-07-12",40.939999
"888","2010-07-13",42.869999
"889","2010-07-14",42.669998
"890","2010-07-15",41.310001
"891","2010-07-16",40.240002
"892","2010-07-19",41.009998
"893","2010-07-20",41.889999
"894","2010-07-21",40.689999
"895","2010-07-22",43.32
"896","2010-07-23",45.349998
"897","2010-07-26",46.470001
"898","2010-07-27",46.209999
"899","2010-07-28",44.939999
"900","2010-07-29",44.669998
"901","2010-07-30",44.709999
"902","2010-08-02",45.419998
"903","2010-08-03",45.330002
"904","2010-08-04",47.400002
"905","2010-08-05",48.18
"906","2010-08-06",45.990002
"907","2010-08-09",48.360001
"908","2010-08-10",47.860001
"909","2010-08-11",45.509998
"910","2010-08-12",46.040001
"911","2010-08-13",45.490002
"912","2010-08-16",46.119999
"913","2010-08-17",46.240002
"914","2010-08-18",46.23
"915","2010-08-19",44.419998
"916","2010-08-20",44.169998
"917","2010-08-23",43.119999
"918","2010-08-24",42.59
"919","2010-08-25",42.73
"920","2010-08-26",42.259998
"921","2010-08-27",43.810001
"922","2010-08-30",42.41
"923","2010-08-31",42.48
"924","2010-09-01",43.990002
"925","2010-09-02",43.970001
"926","2010-09-03",45.419998
"927","2010-09-07",44.68
"928","2010-09-08",45.68
"929","2010-09-09",46.540001
"930","2010-09-10",45.830002
"931","2010-09-13",46.810001
"932","2010-09-14",46.630001
"933","2010-09-15",46.810001
"934","2010-09-16",45.990002
"935","2010-09-17",46.790001
"936","2010-09-20",48.860001
"937","2010-09-21",48.709999
"938","2010-09-22",47.889999
"939","2010-09-23",46.880001
"940","2010-09-24",48.689999
"941","2010-09-27",48.619999
"942","2010-09-28",49.23
"943","2010-09-29",49.52
"944","2010-09-30",49.240002
"945","2010-10-01",49.849998
"946","2010-10-04",49.52
"947","2010-10-05",52.450001
"948","2010-10-06",52.799999
"949","2010-10-07",51.82
"950","2010-10-08",54.540001
"951","2010-10-11",54.389999
"952","2010-10-12",53.73
"953","2010-10-13",53.279999
"954","2010-10-14",52.48
"955","2010-10-15",51.130001
"956","2010-10-18",51.259998
"957","2010-10-19",51.02
"958","2010-10-20",50.27
"959","2010-10-21",49.540001
"960","2010-10-22",49.459999
"961","2010-10-25",48.900002
