"","date","NEU"
"72","2007-04-17",45.84
"73","2007-04-18",45.389999
"74","2007-04-19",46.450001
"75","2007-04-20",47.849998
"76","2007-04-23",47.07
"77","2007-04-24",47.110001
"78","2007-04-25",49.209999
"79","2007-04-26",49.110001
"80","2007-04-27",48.549999
"81","2007-04-30",47.130001
"82","2007-05-01",47.310001
"83","2007-05-02",48.299999
"84","2007-05-03",48.080002
"85","2007-05-04",48.310001
"86","2007-05-07",48.139999
"87","2007-05-08",48.32
"88","2007-05-09",48.299999
"89","2007-05-10",47.490002
"90","2007-05-11",47.73
"91","2007-05-14",47.150002
"92","2007-05-15",46.540001
"93","2007-05-16",47.110001
"94","2007-05-17",46.59
"95","2007-05-18",47.599998
"96","2007-05-21",47.509998
"97","2007-05-22",47.639999
"98","2007-05-23",46.919998
"99","2007-05-24",46.099998
"100","2007-05-25",47.330002
"101","2007-05-29",46.630001
"102","2007-05-30",47.360001
"103","2007-05-31",47.849998
"104","2007-06-01",47.400002
"105","2007-06-04",46.75
"106","2007-06-05",46.830002
"107","2007-06-06",46.470001
"108","2007-06-07",45.299999
"109","2007-06-08",46.09
"110","2007-06-11",46.259998
"111","2007-06-12",45.970001
"112","2007-06-13",46.849998
"113","2007-06-14",48.459999
"114","2007-06-15",49.490002
"115","2007-06-18",49.34
"116","2007-06-19",49.240002
"117","2007-06-20",47.759998
"118","2007-06-21",48.09
"119","2007-06-22",48.580002
"120","2007-06-25",49.080002
"121","2007-06-26",48.790001
"122","2007-06-27",48.98
"123","2007-06-28",48.880001
"124","2007-06-29",48.369999
"125","2007-07-02",50.91
"126","2007-07-03",51.310001
"127","2007-07-05",51.23
"128","2007-07-06",50.950001
"129","2007-07-09",50.080002
"130","2007-07-10",49.34
"131","2007-07-11",49.150002
"132","2007-07-12",50.200001
"133","2007-07-13",49.919998
"134","2007-07-16",49.700001
"135","2007-07-17",49.709999
"136","2007-07-18",49.389999
"137","2007-07-19",49.169998
"138","2007-07-20",48.349998
"139","2007-07-23",47.82
"140","2007-07-24",46.02
"141","2007-07-25",45.459999
"142","2007-07-26",43.84
"143","2007-07-27",42.93
"144","2007-07-30",46.669998
"145","2007-07-31",46.43
"146","2007-08-01",46.889999
"147","2007-08-02",46.029999
"148","2007-08-03",44.080002
"149","2007-08-06",43.240002
"150","2007-08-07",43.27
"151","2007-08-08",43.470001
"152","2007-08-09",40.419998
"153","2007-08-10",41.740002
"154","2007-08-13",41.580002
"155","2007-08-14",41.799999
"156","2007-08-15",41.779999
"157","2007-08-16",43.23
"158","2007-08-17",43.549999
"159","2007-08-20",44.169998
"160","2007-08-21",45.389999
"161","2007-08-22",46.740002
"162","2007-08-23",46.740002
"163","2007-08-24",48.060001
"164","2007-08-27",47.779999
"165","2007-08-28",44.73
"166","2007-08-29",46.889999
"167","2007-08-30",45.119999
"168","2007-08-31",46.709999
"169","2007-09-04",46.16
"170","2007-09-05",45.950001
"171","2007-09-06",46.200001
"172","2007-09-07",46
"173","2007-09-10",44.639999
"174","2007-09-11",45.330002
"175","2007-09-12",45.110001
"176","2007-09-13",44.43
"177","2007-09-14",44.060001
"178","2007-09-17",44.209999
"179","2007-09-18",46.209999
"180","2007-09-19",47.509998
"181","2007-09-20",46.880001
"182","2007-09-21",47.720001
"183","2007-09-24",48.02
"184","2007-09-25",48.84
"185","2007-09-26",48.650002
"186","2007-09-27",49.209999
"187","2007-09-28",49.380001
"188","2007-10-01",50.119999
"189","2007-10-02",49.5
"190","2007-10-03",48.98
"191","2007-10-04",48.110001
"192","2007-10-05",49.299999
"193","2007-10-08",49.400002
"194","2007-10-09",49.5
"195","2007-10-10",50.23
"196","2007-10-11",49.41
"197","2007-10-12",50.099998
"198","2007-10-15",49.200001
"199","2007-10-16",48.779999
"200","2007-10-17",49
"201","2007-10-18",49.639999
"202","2007-10-19",47.130001
"203","2007-10-22",47.509998
"204","2007-10-23",47.200001
"205","2007-10-24",47.220001
"206","2007-10-25",46.549999
"207","2007-10-26",49.869999
"208","2007-10-29",49.779999
"209","2007-10-30",49.849998
"210","2007-10-31",53.759998
"211","2007-11-01",49.720001
"212","2007-11-02",52.610001
"213","2007-11-05",51.220001
"214","2007-11-06",52.810001
"215","2007-11-07",51.299999
"216","2007-11-08",51.490002
"217","2007-11-09",50.549999
"218","2007-11-12",50.009998
"219","2007-11-13",51.049999
"220","2007-11-14",51.759998
"221","2007-11-15",50.5
"222","2007-11-16",50.220001
"223","2007-11-19",47.66
"224","2007-11-20",48.400002
"225","2007-11-21",48.080002
"226","2007-11-23",49.150002
"227","2007-11-26",48.34
"228","2007-11-27",49.380001
"229","2007-11-28",51.689999
"230","2007-11-29",52.82
"231","2007-11-30",53.66
"232","2007-12-03",53.18
"233","2007-12-04",54.220001
"234","2007-12-05",54.880001
"235","2007-12-06",55.959999
"236","2007-12-07",55.970001
"237","2007-12-10",55.52
"238","2007-12-11",54.400002
"239","2007-12-12",55.18
"240","2007-12-13",55.560001
"241","2007-12-14",54.880001
"242","2007-12-17",54.759998
"243","2007-12-18",55.369999
"244","2007-12-19",55.029999
"245","2007-12-20",56.509998
"246","2007-12-21",57.400002
"247","2007-12-24",58.639999
"248","2007-12-26",57.470001
"249","2007-12-27",56.34
"250","2007-12-28",56.75
"251","2007-12-31",55.689999
"252","2008-01-02",54.720001
"253","2008-01-03",54.200001
"254","2008-01-04",53.799999
"255","2008-01-07",53.630001
"256","2008-01-08",53.150002
"257","2008-01-09",54.279999
"258","2008-01-10",54.549999
"259","2008-01-11",53.459999
"260","2008-01-14",53.869999
"261","2008-01-15",52.240002
"262","2008-01-16",51.48
"263","2008-01-17",50.619999
"264","2008-01-18",51.02
"265","2008-01-22",51.220001
"266","2008-01-23",50.5
"267","2008-01-24",52.049999
"268","2008-01-25",53.66
"269","2008-01-28",54.41
"270","2008-01-29",54.049999
"271","2008-01-30",52.060001
"272","2008-01-31",54.02
"273","2008-02-01",57.23
"274","2008-02-04",58.93
"275","2008-02-05",57.73
"276","2008-02-06",57.32
"277","2008-02-07",57.580002
"278","2008-02-08",58.68
"279","2008-02-11",60.970001
"280","2008-02-12",62.119999
"281","2008-02-13",61.860001
"282","2008-02-14",61.459999
"283","2008-02-15",62.200001
"284","2008-02-19",63.34
"285","2008-02-20",65.019997
"286","2008-02-21",64.970001
"287","2008-02-22",64.410004
"288","2008-02-25",66.849998
"289","2008-02-26",67.349998
"290","2008-02-27",68.93
"291","2008-02-28",68.050003
"292","2008-02-29",66.949997
"293","2008-03-03",71.160004
"294","2008-03-04",68.589996
"295","2008-03-05",70.339996
"296","2008-03-06",68.620003
"297","2008-03-07",68.169998
"298","2008-03-10",65.830002
"299","2008-03-11",69.639999
"300","2008-03-12",70.660004
"301","2008-03-13",72.650002
"302","2008-03-14",71.050003
"303","2008-03-17",71.529999
"304","2008-03-18",74.790001
"305","2008-03-19",70.93
"306","2008-03-20",71.32
"307","2008-03-24",72.660004
"308","2008-03-25",75.860001
"309","2008-03-26",75.809998
"310","2008-03-27",74.790001
"311","2008-03-28",74.800003
"312","2008-03-31",75.449997
"313","2008-04-01",78.989998
"314","2008-04-02",77.419998
"315","2008-04-03",80.849998
"316","2008-04-04",80.519997
"317","2008-04-07",81.510002
"318","2008-04-08",82.379997
"319","2008-04-09",81.540001
"320","2008-04-10",82.43
"321","2008-04-11",81.75
"322","2008-04-14",82.470001
"323","2008-04-15",83.419998
"324","2008-04-16",87.400002
"325","2008-04-17",86.919998
"326","2008-04-18",89.889999
"327","2008-04-21",92.730003
"328","2008-04-22",88.519997
"329","2008-04-23",88.32
"330","2008-04-24",71.360001
"331","2008-04-25",68.93
"332","2008-04-28",69.169998
"333","2008-04-29",63.93
"334","2008-04-30",64.93
"335","2008-05-01",63.779999
"336","2008-05-02",62.66
"337","2008-05-05",63.689999
"338","2008-05-06",63.529999
"339","2008-05-07",63.150002
"340","2008-05-08",63.759998
"341","2008-05-09",63.880001
"342","2008-05-12",65.860001
"343","2008-05-13",66.290001
"344","2008-05-14",67.730003
"345","2008-05-15",70.010002
"346","2008-05-16",70.400002
"347","2008-05-19",67.629997
"348","2008-05-20",66.910004
"349","2008-05-21",67.269997
"350","2008-05-22",68.5
"351","2008-05-23",70.269997
"352","2008-05-27",72.919998
"353","2008-05-28",77.849998
"354","2008-05-29",76.720001
"355","2008-05-30",78.269997
"356","2008-06-02",77.779999
"357","2008-06-03",77.459999
"358","2008-06-04",77.690002
"359","2008-06-05",80.800003
"360","2008-06-06",77.389999
"361","2008-06-09",78.449997
"362","2008-06-10",78.610001
"363","2008-06-11",76.860001
"364","2008-06-12",74.449997
"365","2008-06-13",75.290001
"366","2008-06-16",75.339996
"367","2008-06-17",74.519997
"368","2008-06-18",73.480003
"369","2008-06-19",73
"370","2008-06-20",69.120003
"371","2008-06-23",70.870003
"372","2008-06-24",68.199997
"373","2008-06-25",69.949997
"374","2008-06-26",69.099998
"375","2008-06-27",69.489998
"376","2008-06-30",66.230003
"377","2008-07-01",66.769997
"378","2008-07-02",61.040001
"379","2008-07-03",59.880001
"380","2008-07-07",58.52
"381","2008-07-08",59.529999
"382","2008-07-09",58.84
"383","2008-07-10",60.299999
"384","2008-07-11",58.91
"385","2008-07-14",59.130001
"386","2008-07-15",59.389999
"387","2008-07-16",60.610001
"388","2008-07-17",62.93
"389","2008-07-18",61.720001
"390","2008-07-21",62.790001
"391","2008-07-22",65.169998
"392","2008-07-23",62.650002
"393","2008-07-24",62.389999
"394","2008-07-25",62.470001
"395","2008-07-28",61.16
"396","2008-07-29",62.880001
"397","2008-07-30",65.260002
"398","2008-07-31",61.759998
"399","2008-08-01",55.299999
"400","2008-08-04",59.299999
"401","2008-08-05",62.889999
"402","2008-08-06",63.580002
"403","2008-08-07",64.529999
"404","2008-08-08",67.160004
"405","2008-08-11",70.239998
"406","2008-08-12",68.830002
"407","2008-08-13",70.160004
"408","2008-08-14",72.239998
"409","2008-08-15",70.239998
"410","2008-08-18",69.400002
"411","2008-08-19",67.379997
"412","2008-08-20",67.129997
"413","2008-08-21",65.339996
"414","2008-08-22",65.209999
"415","2008-08-25",65.129997
"416","2008-08-26",64.970001
"417","2008-08-27",64.800003
"418","2008-08-28",68.269997
"419","2008-08-29",67.940002
"420","2008-09-02",66.470001
"421","2008-09-03",65.699997
"422","2008-09-04",62.700001
"423","2008-09-05",62.099998
"424","2008-09-08",63.16
"425","2008-09-09",59.349998
"426","2008-09-10",60.52
"427","2008-09-11",61.610001
"428","2008-09-12",60.720001
"429","2008-09-15",58.139999
"430","2008-09-16",60.150002
"431","2008-09-17",56.23
"432","2008-09-18",54.799999
"433","2008-09-19",57.889999
"434","2008-09-22",57.939999
"435","2008-09-23",56.75
"436","2008-09-24",54.68
"437","2008-09-25",54.459999
"438","2008-09-26",53.240002
"439","2008-09-29",49.84
"440","2008-09-30",52.560001
"441","2008-10-01",52.43
"442","2008-10-02",48.830002
"443","2008-10-03",47.580002
"444","2008-10-06",44.5
"445","2008-10-07",41.27
"446","2008-10-08",40.759998
"447","2008-10-09",37.779999
"448","2008-10-10",38.02
"449","2008-10-13",43.209999
"450","2008-10-14",42.25
"451","2008-10-15",38.82
"452","2008-10-16",41.080002
"453","2008-10-17",40.299999
"454","2008-10-20",42.189999
"455","2008-10-21",41.09
"456","2008-10-22",39.119999
"457","2008-10-23",39.049999
"458","2008-10-24",37.599998
"459","2008-10-27",34.549999
"460","2008-10-28",35.700001
"461","2008-10-29",38.299999
"462","2008-10-30",40.830002
"463","2008-10-31",37.689999
"464","2008-11-03",36.59
"465","2008-11-04",36.650002
"466","2008-11-05",35.049999
"467","2008-11-06",35.259998
"468","2008-11-07",38.02
"469","2008-11-10",38.59
"470","2008-11-11",36.380001
"471","2008-11-12",33.080002
"472","2008-11-13",37.509998
"473","2008-11-14",34.259998
"474","2008-11-17",33.939999
"475","2008-11-18",32.939999
"476","2008-11-19",28.4
"477","2008-11-20",24.719999
"478","2008-11-21",27.200001
"479","2008-11-24",28.75
"480","2008-11-25",30.42
"481","2008-11-26",32.880001
"482","2008-11-28",33.48
"483","2008-12-01",29.030001
"484","2008-12-02",31.559999
"485","2008-12-03",32.400002
"486","2008-12-04",31.4
"487","2008-12-05",32.66
"488","2008-12-08",36.25
"489","2008-12-09",35.5
"490","2008-12-10",37.799999
"491","2008-12-11",34.400002
"492","2008-12-12",36.32
"493","2008-12-15",35.950001
"494","2008-12-16",38.630001
"495","2008-12-17",38.119999
"496","2008-12-18",35.25
"497","2008-12-19",34.66
"498","2008-12-22",33.16
"499","2008-12-23",33.34
"500","2008-12-24",33.610001
"501","2008-12-26",34.459999
"502","2008-12-29",33.369999
"503","2008-12-30",35
"504","2008-12-31",34.91
"505","2009-01-02",35.740002
"506","2009-01-05",36.310001
"507","2009-01-06",36.759998
"508","2009-01-07",35.380001
"509","2009-01-08",36.029999
"510","2009-01-09",34.119999
"511","2009-01-12",32.650002
"512","2009-01-13",32.32
"513","2009-01-14",30.49
"514","2009-01-15",29.950001
"515","2009-01-16",29.200001
"516","2009-01-20",27.91
"517","2009-01-21",29.77
"518","2009-01-22",33
"519","2009-01-23",32.549999
"520","2009-01-26",33.029999
"521","2009-01-27",33.639999
"522","2009-01-28",34.93
"523","2009-01-29",32.349998
"524","2009-01-30",31.5
"525","2009-02-02",31.82
"526","2009-02-03",31.790001
"527","2009-02-04",33.029999
"528","2009-02-05",34.73
"529","2009-02-06",36.09
"530","2009-02-09",36.599998
"531","2009-02-10",36.990002
"532","2009-02-11",38.080002
"533","2009-02-12",39.5
"534","2009-02-13",39.310001
"535","2009-02-17",37.880001
"536","2009-02-18",38.290001
"537","2009-02-19",38.080002
"538","2009-02-20",37.439999
"539","2009-02-23",34.98
"540","2009-02-24",36.970001
"541","2009-02-25",35.150002
"542","2009-02-26",34.139999
"543","2009-02-27",34.57
"544","2009-03-02",31.299999
"545","2009-03-03",28.389999
"546","2009-03-04",29.49
"547","2009-03-05",29.110001
"548","2009-03-06",29.549999
"549","2009-03-09",30.08
"550","2009-03-10",32.299999
"551","2009-03-11",32.610001
"552","2009-03-12",34.509998
"553","2009-03-13",34.540001
"554","2009-03-16",34.52
"555","2009-03-17",35.34
"556","2009-03-18",38.52
"557","2009-03-19",39.060001
"558","2009-03-20",39.650002
"559","2009-03-23",44.259998
"560","2009-03-24",42.040001
"561","2009-03-25",43.700001
"562","2009-03-26",44.630001
"563","2009-03-27",43.849998
"564","2009-03-30",43.080002
"565","2009-03-31",44.299999
"566","2009-04-01",45
"567","2009-04-02",46.860001
"568","2009-04-03",46.93
"569","2009-04-06",45.919998
"570","2009-04-07",45.810001
"571","2009-04-08",46.330002
"572","2009-04-09",48.32
"573","2009-04-13",48.32
"574","2009-04-14",47.93
"575","2009-04-15",48.860001
"576","2009-04-16",49.43
"577","2009-04-17",49.240002
"578","2009-04-20",47.599998
"579","2009-04-21",48.830002
"580","2009-04-22",50.09
"581","2009-04-23",55.349998
"582","2009-04-24",55.57
"583","2009-04-27",58.23
"584","2009-04-28",58.98
"585","2009-04-29",60.209999
"586","2009-04-30",63
"587","2009-05-01",64.059998
"588","2009-05-04",66.489998
"589","2009-05-05",66.540001
"590","2009-05-06",62.869999
"591","2009-05-07",62.529999
"592","2009-05-08",64.169998
"593","2009-05-11",63.84
"594","2009-05-12",65.260002
"595","2009-05-13",63.77
"596","2009-05-14",65.339996
"597","2009-05-15",65.800003
"598","2009-05-18",68.75
"599","2009-05-19",72.989998
"600","2009-05-20",73.489998
"601","2009-05-21",70.919998
"602","2009-05-22",70.779999
"603","2009-05-26",75.110001
"604","2009-05-27",72.25
"605","2009-05-28",72.190002
"606","2009-05-29",72.57
"607","2009-06-01",75.470001
"608","2009-06-02",75.440002
"609","2009-06-03",75.540001
"610","2009-06-04",77.910004
"611","2009-06-05",77.660004
"612","2009-06-08",75.449997
"613","2009-06-09",76.040001
"614","2009-06-10",75.059998
"615","2009-06-11",74.919998
"616","2009-06-12",74.900002
"617","2009-06-15",71.309998
"618","2009-06-16",69.190002
"619","2009-06-17",69.93
"620","2009-06-18",69.980003
"621","2009-06-19",70.620003
"622","2009-06-22",65.470001
"623","2009-06-23",65.25
"624","2009-06-24",65.57
"625","2009-06-25",66.150002
"626","2009-06-26",66.129997
"627","2009-06-29",67.900002
"628","2009-06-30",67.330002
"629","2009-07-01",69.540001
"630","2009-07-02",66.650002
"631","2009-07-06",65.919998
"632","2009-07-07",66
"633","2009-07-08",66.760002
"634","2009-07-09",67.470001
"635","2009-07-10",66.669998
"636","2009-07-13",67.830002
"637","2009-07-14",68.68
"638","2009-07-15",75.639999
"639","2009-07-16",76.699997
"640","2009-07-17",76.860001
"641","2009-07-20",80.110001
"642","2009-07-21",79.300003
"643","2009-07-22",80.199997
"644","2009-07-23",80.349998
"645","2009-07-24",80.559998
"646","2009-07-27",80.290001
"647","2009-07-28",80.080002
"648","2009-07-29",73.5
"649","2009-07-30",77.309998
"650","2009-07-31",75.650002
"651","2009-08-03",78.860001
"652","2009-08-04",79.419998
"653","2009-08-05",78.279999
"654","2009-08-06",77.279999
"655","2009-08-07",78.57
"656","2009-08-10",77.480003
"657","2009-08-11",77.110001
"658","2009-08-12",77.730003
"659","2009-08-13",79.449997
"660","2009-08-14",77.260002
"661","2009-08-17",73.239998
"662","2009-08-18",75.669998
"663","2009-08-19",78.010002
"664","2009-08-20",78.889999
"665","2009-08-21",79.120003
"666","2009-08-24",83.540001
"667","2009-08-25",86.129997
"668","2009-08-26",85.050003
"669","2009-08-27",84.650002
"670","2009-08-28",83.849998
"671","2009-08-31",83.120003
"672","2009-09-01",80.949997
"673","2009-09-02",82.480003
"674","2009-09-03",82.949997
"675","2009-09-04",83.769997
"676","2009-09-08",84.849998
"677","2009-09-09",87.970001
"678","2009-09-10",89.110001
"679","2009-09-11",88.260002
"680","2009-09-14",88.650002
"681","2009-09-15",90.82
"682","2009-09-16",91.910004
"683","2009-09-17",95.330002
"684","2009-09-18",94.580002
"685","2009-09-21",93.769997
"686","2009-09-22",95.620003
"687","2009-09-23",93.93
"688","2009-09-24",91.050003
"689","2009-09-25",90.279999
"690","2009-09-28",95.190002
"691","2009-09-29",93.870003
"692","2009-09-30",93.040001
"693","2009-10-01",87.019997
"694","2009-10-02",87.32
"695","2009-10-05",90.839996
"696","2009-10-06",92.510002
"697","2009-10-07",91.639999
"698","2009-10-08",93.110001
"699","2009-10-09",94.040001
"700","2009-10-12",94.059998
"701","2009-10-13",94.809998
"702","2009-10-14",97.290001
"703","2009-10-15",96
"704","2009-10-16",93.300003
"705","2009-10-19",95.050003
"706","2009-10-20",94.269997
"707","2009-10-21",94.260002
"708","2009-10-22",97.010002
"709","2009-10-23",103.050003
"710","2009-10-26",100.25
"711","2009-10-27",102.07
"712","2009-10-28",95.25
"713","2009-10-29",95.919998
"714","2009-10-30",93.5
"715","2009-11-02",95.160004
"716","2009-11-03",101.230003
"717","2009-11-04",100.309998
"718","2009-11-05",104.089996
"719","2009-11-06",103.739998
"720","2009-11-09",106.75
"721","2009-11-10",107.370003
"722","2009-11-11",107.709999
"723","2009-11-12",106.339996
"724","2009-11-13",107.870003
"725","2009-11-16",112.010002
"726","2009-11-17",112.5
"727","2009-11-18",112.190002
"728","2009-11-19",110.779999
"729","2009-11-20",109.209999
"730","2009-11-23",110.529999
"731","2009-11-24",110.839996
"732","2009-11-25",110.559998
"733","2009-11-27",107.989998
"734","2009-11-30",104.720001
"735","2009-12-01",105.669998
"736","2009-12-02",109.050003
"737","2009-12-03",107.260002
"738","2009-12-04",107.150002
"739","2009-12-07",108.019997
"740","2009-12-08",106.970001
"741","2009-12-09",111.410004
"742","2009-12-10",109.5
"743","2009-12-11",110.360001
"744","2009-12-14",112.980003
"745","2009-12-15",112.589996
"746","2009-12-16",113.75
"747","2009-12-17",111.809998
"748","2009-12-18",112.510002
"749","2009-12-21",115.260002
"750","2009-12-22",117.519997
"751","2009-12-23",118.730003
"752","2009-12-24",120.330002
"753","2009-12-28",117.620003
"754","2009-12-29",116.989998
"755","2009-12-30",117.43
"756","2009-12-31",114.769997
"757","2010-01-04",120.18
"758","2010-01-05",124
"759","2010-01-06",124.360001
"760","2010-01-07",120.970001
"761","2010-01-08",119.400002
"762","2010-01-11",117.18
"763","2010-01-12",114.949997
"764","2010-01-13",116.459999
"765","2010-01-14",117.440002
"766","2010-01-15",114.910004
"767","2010-01-19",119.160004
"768","2010-01-20",120.800003
"769","2010-01-21",118
"770","2010-01-22",115.510002
"771","2010-01-25",114.93
"772","2010-01-26",112.120003
"773","2010-01-27",111.190002
"774","2010-01-28",106.059998
"775","2010-01-29",90.220001
"776","2010-02-01",88.660004
"777","2010-02-02",88.290001
"778","2010-02-03",90.279999
"779","2010-02-04",87.080002
"780","2010-02-05",84.709999
"781","2010-02-08",81.940002
"782","2010-02-09",83.379997
"783","2010-02-10",84.349998
"784","2010-02-11",85.279999
"785","2010-02-12",87
"786","2010-02-16",88.199997
"787","2010-02-17",89.379997
"788","2010-02-18",89.349998
"789","2010-02-19",90.639999
"790","2010-02-22",92.220001
"791","2010-02-23",89.690002
"792","2010-02-24",90.970001
"793","2010-02-25",89.489998
"794","2010-02-26",89.050003
"795","2010-03-01",91.019997
"796","2010-03-02",91.959999
"797","2010-03-03",92.730003
"798","2010-03-04",98.440002
"799","2010-03-05",100.699997
"800","2010-03-08",100.919998
"801","2010-03-09",100.870003
"802","2010-03-10",102.099998
"803","2010-03-11",103.510002
"804","2010-03-12",103.389999
"805","2010-03-15",106.150002
"806","2010-03-16",105.559998
"807","2010-03-17",106.120003
"808","2010-03-18",104.209999
"809","2010-03-19",99.599998
"810","2010-03-22",104.529999
"811","2010-03-23",103.900002
"812","2010-03-24",106.25
"813","2010-03-25",104.900002
"814","2010-03-26",104.269997
"815","2010-03-29",105.459999
"816","2010-03-30",103.800003
"817","2010-03-31",102.989998
"818","2010-04-01",104.589996
"819","2010-04-05",106.980003
"820","2010-04-06",107.760002
"821","2010-04-07",107.339996
"822","2010-04-08",108.699997
"823","2010-04-09",109.089996
"824","2010-04-12",110.949997
"825","2010-04-13",111.529999
"826","2010-04-14",112.160004
"827","2010-04-15",112.349998
"828","2010-04-16",109.529999
"829","2010-04-19",110.790001
"830","2010-04-20",112.949997
"831","2010-04-21",112.169998
"832","2010-04-22",107.800003
"833","2010-04-23",111.150002
"834","2010-04-26",112.620003
"835","2010-04-27",109.470001
"836","2010-04-28",109.239998
"837","2010-04-29",115
"838","2010-04-30",110
"839","2010-05-03",111.769997
"840","2010-05-04",105.339996
"841","2010-05-05",103.419998
"842","2010-05-06",98.279999
"843","2010-05-07",98.989998
"844","2010-05-10",106.949997
"845","2010-05-11",105.370003
"846","2010-05-12",107.860001
"847","2010-05-13",106.629997
"848","2010-05-14",102.839996
"849","2010-05-17",101.900002
"850","2010-05-18",100.550003
"851","2010-05-19",97.300003
"852","2010-05-20",92.029999
"853","2010-05-21",94.059998
"854","2010-05-24",95.559998
"855","2010-05-25",97.330002
"856","2010-05-26",96.75
"857","2010-05-27",104.040001
"858","2010-05-28",102.959999
"859","2010-06-01",100.339996
"860","2010-06-02",103.550003
"861","2010-06-03",104.050003
"862","2010-06-04",97.580002
"863","2010-06-07",94.660004
"864","2010-06-08",94.190002
"865","2010-06-09",94.489998
"866","2010-06-10",97.949997
"867","2010-06-11",100.160004
"868","2010-06-14",99.32
"869","2010-06-15",102.489998
"870","2010-06-16",103.230003
"871","2010-06-17",102.300003
"872","2010-06-18",104.949997
"873","2010-06-21",101.900002
"874","2010-06-22",98.220001
"875","2010-06-23",97.519997
"876","2010-06-24",93.449997
"877","2010-06-25",94.160004
"878","2010-06-28",93.75
"879","2010-06-29",90.769997
"880","2010-06-30",87.32
"881","2010-07-01",89.940002
"882","2010-07-02",90.089996
"883","2010-07-06",88.379997
"884","2010-07-07",95.279999
"885","2010-07-08",97.019997
"886","2010-07-09",99.510002
"887","2010-07-12",99.239998
"888","2010-07-13",101.220001
"889","2010-07-14",101.050003
"890","2010-07-15",100.68
"891","2010-07-16",96.089996
"892","2010-07-19",96.550003
"893","2010-07-20",98.800003
"894","2010-07-21",98.43
"895","2010-07-22",104.519997
"896","2010-07-23",106.910004
"897","2010-07-26",109.580002
"898","2010-07-27",107.779999
"899","2010-07-28",106.120003
"900","2010-07-29",107.18
"901","2010-07-30",107.190002
"902","2010-08-02",110.82
"903","2010-08-03",109.809998
"904","2010-08-04",105.379997
"905","2010-08-05",108.010002
"906","2010-08-06",106.800003
"907","2010-08-09",109.290001
"908","2010-08-10",106.650002
"909","2010-08-11",101.849998
"910","2010-08-12",101.650002
"911","2010-08-13",99.910004
"912","2010-08-16",100.059998
"913","2010-08-17",103.529999
"914","2010-08-18",102.809998
"915","2010-08-19",98.660004
"916","2010-08-20",97.900002
"917","2010-08-23",96.870003
"918","2010-08-24",95.209999
"919","2010-08-25",97.610001
"920","2010-08-26",99.459999
"921","2010-08-27",101.519997
"922","2010-08-30",98.449997
"923","2010-08-31",100.529999
"924","2010-09-01",104.300003
"925","2010-09-02",103.660004
"926","2010-09-03",106.239998
"927","2010-09-07",103.709999
"928","2010-09-08",105.550003
"929","2010-09-09",105.389999
"930","2010-09-10",106.400002
"931","2010-09-13",108.300003
"932","2010-09-14",107.040001
"933","2010-09-15",106.709999
"934","2010-09-16",107.839996
"935","2010-09-17",107
"936","2010-09-20",110.910004
"937","2010-09-21",108.349998
"938","2010-09-22",106.669998
"939","2010-09-23",105.900002
"940","2010-09-24",108.370003
"941","2010-09-27",110.07
"942","2010-09-28",114.050003
"943","2010-09-29",113.870003
"944","2010-09-30",113.68
"945","2010-10-01",115.550003
"946","2010-10-04",115.160004
