"","date","MDGL"
"205","2007-11-27",262.5
"206","2007-11-28",266
"207","2007-11-29",260.75
"208","2007-11-30",260.75
"209","2007-12-03",263.899994
"210","2007-12-04",256.899994
"211","2007-12-05",264.600006
"212","2007-12-06",262.850006
"213","2007-12-07",259
"214","2007-12-10",255.149994
"215","2007-12-11",245
"216","2007-12-12",245
"217","2007-12-13",253.050003
"218","2007-12-14",242.550003
"219","2007-12-17",232.75
"220","2007-12-18",221.550003
"221","2007-12-19",224
"222","2007-12-20",224
"223","2007-12-21",227.149994
"224","2007-12-24",226.100006
"225","2007-12-26",225.399994
"226","2007-12-27",228.550003
"227","2007-12-28",234.850006
"228","2007-12-31",234.5
"229","2008-01-02",222.25
"230","2008-01-03",222.600006
"231","2008-01-04",220.5
"232","2008-01-07",211.399994
"233","2008-01-08",208.25
"234","2008-01-09",210.350006
"235","2008-01-10",245.350006
"236","2008-01-11",264.25
"237","2008-01-14",257.25
"238","2008-01-15",260.75
"239","2008-01-16",267.049988
"240","2008-01-17",227.5
"241","2008-01-18",239.399994
"242","2008-01-22",235.199997
"243","2008-01-23",239.75
"244","2008-01-24",235.550003
"245","2008-01-25",228.899994
"246","2008-01-28",238.350006
"247","2008-01-29",247.100006
"248","2008-01-30",250.600006
"249","2008-01-31",275.799988
"250","2008-02-01",275.799988
"251","2008-02-04",271.25
"252","2008-02-05",277.549988
"253","2008-02-06",284.200012
"254","2008-02-07",297.850006
"255","2008-02-08",298.549988
"256","2008-02-11",338.100006
"257","2008-02-12",326.200012
"258","2008-02-13",337.75
"259","2008-02-14",331.799988
"260","2008-02-15",326.200012
"261","2008-02-19",326.200012
"262","2008-02-20",320.950012
"263","2008-02-21",322
"264","2008-02-22",320.600006
"265","2008-02-25",306.25
"266","2008-02-26",314.299988
"267","2008-02-27",308.700012
"268","2008-02-28",301.350006
"269","2008-02-29",310.100006
"270","2008-03-03",288.75
"271","2008-03-04",286.299988
"272","2008-03-05",274.049988
"273","2008-03-06",266.700012
"274","2008-03-07",248.149994
"275","2008-03-10",242.550003
"276","2008-03-11",241.5
"277","2008-03-12",258.299988
"278","2008-03-13",272.649994
"279","2008-03-14",279.649994
"280","2008-03-17",256.899994
"281","2008-03-18",255.5
"282","2008-03-19",257.600006
"283","2008-03-20",278.25
"284","2008-03-24",276.5
"285","2008-03-25",293.299988
"286","2008-03-26",277.549988
"287","2008-03-27",280.350006
"288","2008-03-28",292.950012
"289","2008-03-31",283.149994
"290","2008-04-01",280
"291","2008-04-02",269.850006
"292","2008-04-03",269.5
"293","2008-04-04",267.399994
"294","2008-04-07",271.600006
"295","2008-04-08",270.549988
"296","2008-04-09",264.600006
"297","2008-04-10",260.399994
"298","2008-04-11",250.600006
"299","2008-04-14",246.050003
"300","2008-04-15",245
"301","2008-04-16",246.050003
"302","2008-04-17",245.699997
"303","2008-04-18",245.350006
"304","2008-04-21",241.5
"305","2008-04-22",246.050003
"306","2008-04-23",240.800003
"307","2008-04-24",233.100006
"308","2008-04-25",232.399994
"309","2008-04-28",231.350006
"310","2008-04-29",230.300003
"311","2008-04-30",234.850006
"312","2008-05-01",243.600006
"313","2008-05-02",237.300003
"314","2008-05-05",236.949997
"315","2008-05-06",245.699997
"316","2008-05-07",229.600006
"317","2008-05-08",229.949997
"318","2008-05-09",223.300003
"319","2008-05-12",254.100006
"320","2008-05-13",245.350006
"321","2008-05-14",243.25
"322","2008-05-15",243.600006
"323","2008-05-16",236.949997
"324","2008-05-19",254.800003
"325","2008-05-20",269.5
"326","2008-05-21",254.800003
"327","2008-05-22",249.199997
"328","2008-05-23",248.850006
"329","2008-05-27",248.850006
"330","2008-05-28",245
"331","2008-05-29",252.699997
"332","2008-05-30",245
"333","2008-06-02",258.649994
"334","2008-06-03",285.600006
"335","2008-06-04",283.149994
"336","2008-06-05",278.950012
"337","2008-06-06",260.399994
"338","2008-06-09",248.850006
"339","2008-06-10",259.350006
"340","2008-06-11",246.050003
"341","2008-06-12",257.25
"342","2008-06-13",248.5
"343","2008-06-16",247.100006
"344","2008-06-17",245.699997
"345","2008-06-18",245.350006
"346","2008-06-19",241.850006
"347","2008-06-20",227.149994
"348","2008-06-23",226.449997
"349","2008-06-24",219.100006
"350","2008-06-25",241.5
"351","2008-06-26",211.050003
"352","2008-06-27",206.850006
"353","2008-06-30",213.5
"354","2008-07-01",207.199997
"355","2008-07-02",199.850006
"356","2008-07-03",204.399994
"357","2008-07-07",208.949997
"358","2008-07-08",224
"359","2008-07-09",227.850006
"360","2008-07-10",226.449997
"361","2008-07-11",225.75
"362","2008-07-14",223.300003
"363","2008-07-15",231.699997
"364","2008-07-16",245.350006
"365","2008-07-17",245.699997
"366","2008-07-18",243.949997
"367","2008-07-21",245.350006
"368","2008-07-22",255.850006
"369","2008-07-23",266
"370","2008-07-24",272.299988
"371","2008-07-25",277.899994
"372","2008-07-28",261.450012
"373","2008-07-29",274.049988
"374","2008-07-30",277.899994
"375","2008-07-31",275.450012
"376","2008-08-01",271.600006
"377","2008-08-04",269.149994
"378","2008-08-05",268.450012
"379","2008-08-06",273
"380","2008-08-07",221.899994
"381","2008-08-08",234.5
"382","2008-08-11",263.549988
"383","2008-08-12",269.850006
"384","2008-08-13",281.049988
"385","2008-08-14",283.850006
"386","2008-08-15",289.799988
"387","2008-08-18",286.299988
"388","2008-08-19",281.399994
"389","2008-08-20",280
"390","2008-08-21",278.25
"391","2008-08-22",282.100006
"392","2008-08-25",289.100006
"393","2008-08-26",299.600006
"394","2008-08-27",300.649994
"395","2008-08-28",312.200012
"396","2008-08-29",310.100006
"397","2008-09-02",315.350006
"398","2008-09-03",324.100006
"399","2008-09-04",319.899994
"400","2008-09-05",323.399994
"401","2008-09-08",332.850006
"402","2008-09-09",320.25
"403","2008-09-10",318.5
"404","2008-09-11",314.649994
"405","2008-09-12",310.799988
"406","2008-09-15",276.5
"407","2008-09-16",291.200012
"408","2008-09-17",312.899994
"409","2008-09-18",347.200012
"410","2008-09-19",346.149994
"411","2008-09-22",310.799988
"412","2008-09-23",302.75
"413","2008-09-24",288.049988
"414","2008-09-25",288.75
"415","2008-09-26",271.950012
"416","2008-09-29",279.299988
"417","2008-09-30",266.700012
"418","2008-10-01",258.649994
"419","2008-10-02",256.899994
"420","2008-10-03",242.899994
"421","2008-10-06",232.050003
"422","2008-10-07",214.550003
"423","2008-10-08",223.649994
"424","2008-10-09",218.75
"425","2008-10-10",234.850006
"426","2008-10-13",250.25
"427","2008-10-14",254.800003
"428","2008-10-15",239.75
"429","2008-10-16",256.899994
"430","2008-10-17",259.350006
"431","2008-10-20",243.949997
"432","2008-10-21",239.399994
"433","2008-10-22",215.949997
"434","2008-10-23",201.600006
"435","2008-10-24",209.300003
"436","2008-10-27",192.850006
"437","2008-10-28",223.649994
"438","2008-10-29",228.899994
"439","2008-10-30",240.800003
"440","2008-10-31",247.800003
"441","2008-11-03",255.149994
"442","2008-11-04",250.600006
"443","2008-11-05",222.600006
"444","2008-11-06",212.449997
"445","2008-11-07",232.75
"446","2008-11-10",213.149994
"447","2008-11-11",224.350006
"448","2008-11-12",202.649994
"449","2008-11-13",198.800003
"450","2008-11-14",166.25
"451","2008-11-17",167.649994
"452","2008-11-18",162.75
"453","2008-11-19",157.5
"454","2008-11-20",168.699997
"455","2008-11-21",181.649994
"456","2008-11-24",197.399994
"457","2008-11-25",178.149994
"458","2008-11-26",178.850006
"459","2008-11-28",185.5
"460","2008-12-01",155.050003
"461","2008-12-02",159.949997
"462","2008-12-03",159.949997
"463","2008-12-04",158.899994
"464","2008-12-05",177.100006
"465","2008-12-08",195.649994
"466","2008-12-09",194.949997
"467","2008-12-10",184.800003
"468","2008-12-11",172.199997
"469","2008-12-12",171.5
"470","2008-12-15",174.649994
"471","2008-12-16",181.300003
"472","2008-12-17",183.399994
"473","2008-12-18",167.649994
"474","2008-12-19",175.699997
"475","2008-12-22",181.649994
"476","2008-12-23",182
"477","2008-12-24",183.75
"478","2008-12-26",182.350006
"479","2008-12-29",181.300003
"480","2008-12-30",199.850006
"481","2008-12-31",214.199997
"482","2009-01-02",215.949997
"483","2009-01-05",221.199997
"484","2009-01-06",225.75
"485","2009-01-07",240.100006
"486","2009-01-08",242.550003
"487","2009-01-09",231.699997
"488","2009-01-12",249.899994
"489","2009-01-13",256.200012
"490","2009-01-14",256.549988
"491","2009-01-15",250.949997
"492","2009-01-16",254.449997
"493","2009-01-20",245
"494","2009-01-21",260.049988
"495","2009-01-22",244.300003
"496","2009-01-23",253.75
"497","2009-01-26",271.600006
"498","2009-01-27",272.299988
"499","2009-01-28",275.100006
"500","2009-01-29",289.799988
"501","2009-01-30",308
"502","2009-02-02",317.799988
"503","2009-02-03",317.799988
"504","2009-02-04",317.450012
"505","2009-02-05",303.450012
"506","2009-02-06",292.25
"507","2009-02-09",296.100006
"508","2009-02-10",273
"509","2009-02-11",287.700012
"510","2009-02-12",282.799988
"511","2009-02-13",274.75
"512","2009-02-17",269.850006
"513","2009-02-18",271.600006
"514","2009-02-19",269.5
"515","2009-02-20",252
"516","2009-02-23",228.199997
"517","2009-02-24",236.25
"518","2009-02-25",226.449997
"519","2009-02-26",223.649994
"520","2009-02-27",47.599998
"521","2009-03-02",89.25
"522","2009-03-03",102.900002
"523","2009-03-04",89.949997
"524","2009-03-05",73.5
"525","2009-03-06",83.300003
"526","2009-03-09",70
"527","2009-03-10",70
"528","2009-03-11",65.449997
"529","2009-03-12",68.949997
"530","2009-03-13",70.349998
"531","2009-03-16",67.900002
"532","2009-03-17",70.349998
"533","2009-03-18",70.349998
"534","2009-03-19",70
"535","2009-03-20",65.800003
"536","2009-03-23",66.5
"537","2009-03-24",64.75
"538","2009-03-25",67.199997
"539","2009-03-26",65.099998
"540","2009-03-27",64.75
"541","2009-03-30",65.099998
"542","2009-03-31",74.900002
"543","2009-04-01",81.550003
"544","2009-04-02",80.5
"545","2009-04-03",80.849998
"546","2009-04-06",86.099998
"547","2009-04-07",85.400002
"548","2009-04-08",82.949997
"549","2009-04-09",86.800003
"550","2009-04-13",87.150002
"551","2009-04-14",89.599998
"552","2009-04-15",88.550003
"553","2009-04-16",99.75
"554","2009-04-17",92.400002
"555","2009-04-20",91.699997
"556","2009-04-21",100.800003
"557","2009-04-22",97.300003
"558","2009-04-23",91.699997
"559","2009-04-24",100.449997
"560","2009-04-27",98
"561","2009-04-28",97.300003
"562","2009-04-29",117.599998
"563","2009-04-30",113.75
"564","2009-05-01",113.75
"565","2009-05-04",122.150002
"566","2009-05-05",122.150002
"567","2009-05-06",113.050003
"568","2009-05-07",113.400002
"569","2009-05-08",133.350006
"570","2009-05-11",142.100006
"571","2009-05-12",145.25
"572","2009-05-13",137.199997
"573","2009-05-14",137.899994
"574","2009-05-15",141.050003
"575","2009-05-18",173.25
"576","2009-05-19",169.050003
"577","2009-05-20",162.050003
"578","2009-05-21",163.100006
"579","2009-05-22",163.449997
"580","2009-05-26",171.5
"581","2009-05-27",169.75
"582","2009-05-28",171.5
"583","2009-05-29",145.600006
"584","2009-06-01",105.699997
"585","2009-06-02",84.699997
"586","2009-06-03",85.75
"587","2009-06-04",93.099998
"588","2009-06-05",91.349998
"589","2009-06-08",92.400002
"590","2009-06-09",89.25
"591","2009-06-10",88.550003
"592","2009-06-11",90.650002
"593","2009-06-12",94.849998
"594","2009-06-15",91.349998
"595","2009-06-16",87.150002
"596","2009-06-17",84.699997
"597","2009-06-18",86.449997
"598","2009-06-19",84.349998
"599","2009-06-22",84
"600","2009-06-23",84.349998
"601","2009-06-24",84.349998
"602","2009-06-25",84
"603","2009-06-26",81.550003
"604","2009-06-29",81.900002
"605","2009-06-30",81.550003
"606","2009-07-01",83.300003
"607","2009-07-02",80.150002
"608","2009-07-06",80.849998
"609","2009-07-07",79.099998
"610","2009-07-08",78.75
"611","2009-07-09",78.050003
"612","2009-07-10",80.849998
"613","2009-07-13",81.550003
"614","2009-07-14",80.849998
"615","2009-07-15",82.25
"616","2009-07-16",82.599998
"617","2009-07-17",81.199997
"618","2009-07-20",81.900002
"619","2009-07-21",83.650002
"620","2009-07-22",85.400002
"621","2009-07-23",84.349998
"622","2009-07-24",87.5
"623","2009-07-27",86.800003
"624","2009-07-28",89.599998
"625","2009-07-29",86.800003
"626","2009-07-30",92.75
"627","2009-07-31",92.050003
"628","2009-08-03",94.5
"629","2009-08-04",94.849998
"630","2009-08-05",96.25
"631","2009-08-06",95.199997
"632","2009-08-07",106.050003
"633","2009-08-10",103.25
"634","2009-08-11",105
"635","2009-08-12",109.900002
"636","2009-08-13",115.150002
"637","2009-08-14",109.900002
"638","2009-08-17",101.849998
"639","2009-08-18",102.199997
"640","2009-08-19",103.599998
"641","2009-08-20",99.050003
"642","2009-08-21",99.050003
"643","2009-08-24",99.75
"644","2009-08-25",97.300003
"645","2009-08-26",103.949997
"646","2009-08-27",103.25
"647","2009-08-28",103.949997
"648","2009-08-31",99.050003
"649","2009-09-01",93.449997
"650","2009-09-02",94.150002
"651","2009-09-03",96.949997
"652","2009-09-04",97.300003
"653","2009-09-08",96.25
"654","2009-09-09",97.300003
"655","2009-09-10",99.050003
"656","2009-09-11",98
"657","2009-09-14",105
"658","2009-09-15",106.400002
"659","2009-09-16",108.849998
"660","2009-09-17",109.550003
"661","2009-09-18",112
"662","2009-09-21",109.199997
"663","2009-09-22",109.199997
"664","2009-09-23",104.300003
"665","2009-09-24",102.199997
"666","2009-09-25",105.699997
"667","2009-09-28",112
"668","2009-09-29",112
"669","2009-09-30",108.5
"670","2009-10-01",108.5
"671","2009-10-02",101.150002
"672","2009-10-05",105.699997
"673","2009-10-06",101.5
"674","2009-10-07",99.75
"675","2009-10-08",103.949997
"676","2009-10-09",106.75
"677","2009-10-12",108.5
"678","2009-10-13",101.5
"679","2009-10-14",107.099998
"680","2009-10-15",106.400002
"681","2009-10-16",108.150002
"682","2009-10-19",102.900002
"683","2009-10-20",98.699997
"684","2009-10-21",104.300003
"685","2009-10-22",105
"686","2009-10-23",103.25
"687","2009-10-26",104.300003
"688","2009-10-27",100.800003
"689","2009-10-28",99.050003
"690","2009-10-29",99.75
"691","2009-10-30",96.25
"692","2009-11-02",96.949997
"693","2009-11-03",95.550003
"694","2009-11-04",90.650002
"695","2009-11-05",106.400002
"696","2009-11-06",112
"697","2009-11-09",115.849998
"698","2009-11-10",119
"699","2009-11-11",129.850006
"700","2009-11-12",128.100006
"701","2009-11-13",130.899994
"702","2009-11-16",135.449997
"703","2009-11-17",139.300003
"704","2009-11-18",129.5
"705","2009-11-19",133.699997
"706","2009-11-20",133.699997
"707","2009-11-23",140.350006
"708","2009-11-24",144.899994
"709","2009-11-25",153.649994
"710","2009-11-27",135.800003
"711","2009-11-30",139.300003
"712","2009-12-01",147
"713","2009-12-02",151.199997
"714","2009-12-03",149.100006
"715","2009-12-04",156.100006
"716","2009-12-07",177.800003
"717","2009-12-08",180.949997
"718","2009-12-09",180.25
"719","2009-12-10",177.449997
"720","2009-12-11",180.25
"721","2009-12-14",188.649994
"722","2009-12-15",189.699997
"723","2009-12-16",192.149994
"724","2009-12-17",199.149994
"725","2009-12-18",224
"726","2009-12-21",220.5
"727","2009-12-22",192.149994
"728","2009-12-23",201.25
"729","2009-12-24",191.449997
"730","2009-12-28",186.899994
"731","2009-12-29",171.149994
"732","2009-12-30",170.800003
"733","2009-12-31",177.100006
"734","2010-01-04",193.199997
"735","2010-01-05",200.550003
"736","2010-01-06",191.449997
"737","2010-01-07",191.100006
"738","2010-01-08",158.199997
"739","2010-01-11",156.800003
"740","2010-01-12",159.600006
"741","2010-01-13",159.25
"742","2010-01-14",164.5
"743","2010-01-15",168.699997
"744","2010-01-19",174.300003
"745","2010-01-20",169.75
"746","2010-01-21",162.050003
"747","2010-01-22",154.699997
"748","2010-01-25",157.5
"749","2010-01-26",153.300003
"750","2010-01-27",156.100006
"751","2010-01-28",150.149994
"752","2010-01-29",146.300003
"753","2010-02-01",151.899994
"754","2010-02-02",151.199997
"755","2010-02-03",139.649994
"756","2010-02-04",141.050003
"757","2010-02-05",143.149994
"758","2010-02-08",145.949997
"759","2010-02-09",148.399994
"760","2010-02-10",143.5
"761","2010-02-11",143.850006
"762","2010-02-12",137.199997
"763","2010-02-16",142.800003
"764","2010-02-17",149.800003
"765","2010-02-18",147
"766","2010-02-19",149.449997
"767","2010-02-22",144.550003
"768","2010-02-23",140.699997
"769","2010-02-24",141.050003
"770","2010-02-25",140.699997
"771","2010-02-26",136.850006
"772","2010-03-01",140.699997
"773","2010-03-02",149.800003
"774","2010-03-03",157.5
"775","2010-03-04",153.300003
"776","2010-03-05",154.699997
"777","2010-03-08",151.199997
"778","2010-03-09",156.100006
"779","2010-03-10",158.550003
"780","2010-03-11",158.199997
"781","2010-03-12",159.25
"782","2010-03-15",162.399994
"783","2010-03-16",164.149994
"784","2010-03-17",166.25
"785","2010-03-18",166.949997
"786","2010-03-19",162.75
"787","2010-03-22",161.699997
"788","2010-03-23",162.399994
"789","2010-03-24",161.350006
"790","2010-03-25",159.600006
"791","2010-03-26",158.550003
"792","2010-03-29",163.100006
"793","2010-03-30",161.350006
"794","2010-03-31",150.850006
"795","2010-04-01",164.149994
"796","2010-04-05",167.649994
"797","2010-04-06",162.75
"798","2010-04-07",158.550003
"799","2010-04-08",157.149994
"800","2010-04-09",154.699997
"801","2010-04-12",155.399994
"802","2010-04-13",155.75
"803","2010-04-14",158.199997
"804","2010-04-15",154.699997
"805","2010-04-16",145.25
"806","2010-04-19",142.449997
"807","2010-04-20",144.899994
"808","2010-04-21",141.75
"809","2010-04-22",143.149994
"810","2010-04-23",141.75
"811","2010-04-26",142.449997
"812","2010-04-27",137.899994
"813","2010-04-28",136.5
"814","2010-04-29",141.75
"815","2010-04-30",142.100006
"816","2010-05-03",141.75
"817","2010-05-04",131.600006
"818","2010-05-05",118.300003
"819","2010-05-06",110.599998
"820","2010-05-07",108.849998
"821","2010-05-10",116.550003
"822","2010-05-11",122.5
"823","2010-05-12",129.5
"824","2010-05-13",123.550003
"825","2010-05-14",117.599998
"826","2010-05-17",115.849998
"827","2010-05-18",119.349998
"828","2010-05-19",126.349998
"829","2010-05-20",108.849998
"830","2010-05-21",109.199997
"831","2010-05-24",109.550003
"832","2010-05-25",105.699997
"833","2010-05-26",105.349998
"834","2010-05-27",112.699997
"835","2010-05-28",109.550003
"836","2010-06-01",102.900002
"837","2010-06-02",110.25
"838","2010-06-03",107.449997
"839","2010-06-04",96.599998
"840","2010-06-07",93.449997
"841","2010-06-08",100.449997
"842","2010-06-09",101.150002
"843","2010-06-10",107.800003
"844","2010-06-11",115.5
"845","2010-06-14",127.75
"846","2010-06-15",142.800003
"847","2010-06-16",135.100006
"848","2010-06-17",131.25
"849","2010-06-18",126
"850","2010-06-21",126.699997
"851","2010-06-22",124.949997
"852","2010-06-23",120.75
"853","2010-06-24",114.099998
"854","2010-06-25",109.900002
"855","2010-06-28",104.300003
"856","2010-06-29",100.800003
"857","2010-06-30",94.5
"858","2010-07-01",90.650002
"859","2010-07-02",93.449997
"860","2010-07-06",90.300003
"861","2010-07-07",96.949997
"862","2010-07-08",96.599998
"863","2010-07-09",101.150002
"864","2010-07-12",100.099998
"865","2010-07-13",106.75
"866","2010-07-14",103.949997
"867","2010-07-15",101.5
"868","2010-07-16",94.849998
"869","2010-07-19",96.599998
"870","2010-07-20",101.150002
"871","2010-07-21",98.699997
"872","2010-07-22",102.900002
"873","2010-07-23",105.349998
"874","2010-07-26",114.449997
"875","2010-07-27",116.900002
"876","2010-07-28",109.900002
"877","2010-07-29",108.5
"878","2010-07-30",112.349998
"879","2010-08-02",114.099998
"880","2010-08-03",112
"881","2010-08-04",114.800003
"882","2010-08-05",109.550003
"883","2010-08-06",106.050003
"884","2010-08-09",109.550003
"885","2010-08-10",100.099998
"886","2010-08-11",96.25
"887","2010-08-12",102.199997
"888","2010-08-13",105.349998
"889","2010-08-16",102.550003
"890","2010-08-17",105
"891","2010-08-18",103.949997
"892","2010-08-19",98.349998
"893","2010-08-20",101.5
"894","2010-08-23",98.699997
"895","2010-08-24",97.650002
"896","2010-08-25",98.699997
"897","2010-08-26",100.099998
"898","2010-08-27",102.900002
"899","2010-08-30",97.650002
"900","2010-08-31",96.949997
"901","2010-09-01",101.5
"902","2010-09-02",101.150002
"903","2010-09-03",102.550003
"904","2010-09-07",99.400002
"905","2010-09-08",99.400002
"906","2010-09-09",106.400002
"907","2010-09-10",110.949997
"908","2010-09-13",130.199997
"909","2010-09-14",129.5
"910","2010-09-15",124.949997
"911","2010-09-16",126.699997
"912","2010-09-17",130.899994
"913","2010-09-20",139.649994
"914","2010-09-21",134.050003
"915","2010-09-22",131.600006
"916","2010-09-23",129.850006
"917","2010-09-24",136.850006
"918","2010-09-27",140.699997
"919","2010-09-28",140
"920","2010-09-29",139.300003
"921","2010-09-30",139.649994
"922","2010-10-01",140.350006
"923","2010-10-04",135.449997
"924","2010-10-05",136.5
"925","2010-10-06",136.149994
"926","2010-10-07",136.149994
"927","2010-10-08",138.600006
"928","2010-10-11",136.149994
"929","2010-10-12",135.800003
"930","2010-10-13",136.850006
"931","2010-10-14",134.050003
"932","2010-10-15",134.399994
"933","2010-10-18",132.649994
"934","2010-10-19",130.899994
"935","2010-10-20",132.300003
"936","2010-10-21",128.800003
"937","2010-10-22",128.449997
"938","2010-10-25",124.949997
"939","2010-10-26",125.650002
"940","2010-10-27",123.199997
"941","2010-10-28",127.400002
"942","2010-10-29",129.5
"943","2010-11-01",126.349998
"944","2010-11-02",129.149994
"945","2010-11-03",132.300003
"946","2010-11-04",129.149994
"947","2010-11-05",124.25
"948","2010-11-08",123.550003
"949","2010-11-09",121.449997
"950","2010-11-10",116.900002
"951","2010-11-11",128.449997
"952","2010-11-12",130.199997
"953","2010-11-15",131.600006
"954","2010-11-16",130.899994
"955","2010-11-17",133.699997
