"","date","SYY"
"107","2007-06-06",32.650002
"108","2007-06-07",32.23
"109","2007-06-08",32.82
"110","2007-06-11",32.59
"111","2007-06-12",31.83
"112","2007-06-13",32.18
"113","2007-06-14",32.459999
"114","2007-06-15",33.380001
"115","2007-06-18",34
"116","2007-06-19",33.869999
"117","2007-06-20",33.77
"118","2007-06-21",33.779999
"119","2007-06-22",33.669998
"120","2007-06-25",33.380001
"121","2007-06-26",33.139999
"122","2007-06-27",33.080002
"123","2007-06-28",32.950001
"124","2007-06-29",32.990002
"125","2007-07-02",33.330002
"126","2007-07-03",33.150002
"127","2007-07-05",33.099998
"128","2007-07-06",32.650002
"129","2007-07-09",32.580002
"130","2007-07-10",32.299999
"131","2007-07-11",32.09
"132","2007-07-12",32.66
"133","2007-07-13",32.869999
"134","2007-07-16",32.68
"135","2007-07-17",32.200001
"136","2007-07-18",31.9
"137","2007-07-19",32.540001
"138","2007-07-20",31.959999
"139","2007-07-23",32
"140","2007-07-24",31.15
"141","2007-07-25",31.110001
"142","2007-07-26",30.530001
"143","2007-07-27",30.299999
"144","2007-07-30",31.01
"145","2007-07-31",31.879999
"146","2007-08-01",31.67
"147","2007-08-02",31.92
"148","2007-08-03",30.83
"149","2007-08-06",32.27
"150","2007-08-07",32.41
"151","2007-08-08",32.740002
"152","2007-08-09",31.32
"153","2007-08-10",32.400002
"154","2007-08-13",33.560001
"155","2007-08-14",32.189999
"156","2007-08-15",32
"157","2007-08-16",32.07
"158","2007-08-17",33.43
"159","2007-08-20",33.689999
"160","2007-08-21",33.779999
"161","2007-08-22",33.82
"162","2007-08-23",33.509998
"163","2007-08-24",33.75
"164","2007-08-27",33.52
"165","2007-08-28",32.740002
"166","2007-08-29",33.849998
"167","2007-08-30",33.330002
"168","2007-08-31",33.380001
"169","2007-09-04",33.740002
"170","2007-09-05",32.849998
"171","2007-09-06",33.09
"172","2007-09-07",33
"173","2007-09-10",33
"174","2007-09-11",33.459999
"175","2007-09-12",33.259998
"176","2007-09-13",33.240002
"177","2007-09-14",33.32
"178","2007-09-17",33.200001
"179","2007-09-18",33.950001
"180","2007-09-19",33.82
"181","2007-09-20",34.25
"182","2007-09-21",34.619999
"183","2007-09-24",34.41
"184","2007-09-25",34.700001
"185","2007-09-26",35
"186","2007-09-27",35.029999
"187","2007-09-28",35.59
"188","2007-10-01",35.84
"189","2007-10-02",34.990002
"190","2007-10-03",34.970001
"191","2007-10-04",34.740002
"192","2007-10-05",35.119999
"193","2007-10-08",34.75
"194","2007-10-09",34.57
"195","2007-10-10",34.130001
"196","2007-10-11",33.939999
"197","2007-10-12",34.060001
"198","2007-10-15",34.009998
"199","2007-10-16",34.130001
"200","2007-10-17",34.040001
"201","2007-10-18",33.950001
"202","2007-10-19",33.130001
"203","2007-10-22",33.080002
"204","2007-10-23",33.049999
"205","2007-10-24",33.02
"206","2007-10-25",32.810001
"207","2007-10-26",32.880001
"208","2007-10-29",33.080002
"209","2007-10-30",33.810001
"210","2007-10-31",34.290001
"211","2007-11-01",33.68
"212","2007-11-02",33.509998
"213","2007-11-05",34.299999
"214","2007-11-06",35.130001
"215","2007-11-07",34.240002
"216","2007-11-08",33.889999
"217","2007-11-09",33.509998
"218","2007-11-12",33.389999
"219","2007-11-13",33.619999
"220","2007-11-14",33.360001
"221","2007-11-15",33
"222","2007-11-16",33.189999
"223","2007-11-19",32.380001
"224","2007-11-20",32.84
"225","2007-11-21",31.809999
"226","2007-11-23",31.870001
"227","2007-11-26",31.23
"228","2007-11-27",31.459999
"229","2007-11-28",31.860001
"230","2007-11-29",32.200001
"231","2007-11-30",32.509998
"232","2007-12-03",32.369999
"233","2007-12-04",32.93
"234","2007-12-05",32.470001
"235","2007-12-06",32.889999
"236","2007-12-07",32.43
"237","2007-12-10",32.790001
"238","2007-12-11",32.330002
"239","2007-12-12",32.59
"240","2007-12-13",32.630001
"241","2007-12-14",31.559999
"242","2007-12-17",30.940001
"243","2007-12-18",31.6
"244","2007-12-19",31.809999
"245","2007-12-20",31.530001
"246","2007-12-21",32.029999
"247","2007-12-24",32.200001
"248","2007-12-26",32.099998
"249","2007-12-27",31.469999
"250","2007-12-28",31.77
"251","2007-12-31",31.209999
"252","2008-01-02",30.41
"253","2008-01-03",30.48
"254","2008-01-04",30.280001
"255","2008-01-07",30.450001
"256","2008-01-08",29.549999
"257","2008-01-09",28.780001
"258","2008-01-10",29.120001
"259","2008-01-11",28.4
"260","2008-01-14",28.6
"261","2008-01-15",27.83
"262","2008-01-16",28.559999
"263","2008-01-17",27.799999
"264","2008-01-18",27.959999
"265","2008-01-22",27.48
"266","2008-01-23",28.190001
"267","2008-01-24",27.540001
"268","2008-01-25",27.610001
"269","2008-01-28",28.33
"270","2008-01-29",28.17
"271","2008-01-30",27.790001
"272","2008-01-31",29
"273","2008-02-01",29.83
"274","2008-02-04",29.68
"275","2008-02-05",29.360001
"276","2008-02-06",29.299999
"277","2008-02-07",29.620001
"278","2008-02-08",29.24
"279","2008-02-11",29.57
"280","2008-02-12",29.58
"281","2008-02-13",30.049999
"282","2008-02-14",29.51
"283","2008-02-15",29.879999
"284","2008-02-19",29.700001
"285","2008-02-20",29.889999
"286","2008-02-21",29.57
"287","2008-02-22",29.950001
"288","2008-02-25",29.879999
"289","2008-02-26",30
"290","2008-02-27",29.690001
"291","2008-02-28",29.02
"292","2008-02-29",28.059999
"293","2008-03-03",28.24
"294","2008-03-04",28.190001
"295","2008-03-05",28.48
"296","2008-03-06",28.02
"297","2008-03-07",27.82
"298","2008-03-10",27.76
"299","2008-03-11",28.309999
"300","2008-03-12",28.41
"301","2008-03-13",28.040001
"302","2008-03-14",27.58
"303","2008-03-17",28.09
"304","2008-03-18",29.01
"305","2008-03-19",28.85
"306","2008-03-20",29.35
"307","2008-03-24",29.68
"308","2008-03-25",29.48
"309","2008-03-26",29.379999
"310","2008-03-27",29.059999
"311","2008-03-28",28.93
"312","2008-03-31",29.02
"313","2008-04-01",29.940001
"314","2008-04-02",29.33
"315","2008-04-03",29.129999
"316","2008-04-04",28.879999
"317","2008-04-07",28.959999
"318","2008-04-08",28.530001
"319","2008-04-09",28.309999
"320","2008-04-10",28.120001
"321","2008-04-11",27.93
"322","2008-04-14",27.75
"323","2008-04-15",27.84
"324","2008-04-16",28.09
"325","2008-04-17",28.02
"326","2008-04-18",28.370001
"327","2008-04-21",28.389999
"328","2008-04-22",28.209999
"329","2008-04-23",28.51
"330","2008-04-24",27.9
"331","2008-04-25",28.120001
"332","2008-04-28",30.5
"333","2008-04-29",30.68
"334","2008-04-30",30.57
"335","2008-05-01",31.42
"336","2008-05-02",31.57
"337","2008-05-05",31.309999
"338","2008-05-06",31.25
"339","2008-05-07",30.809999
"340","2008-05-08",30.559999
"341","2008-05-09",30.440001
"342","2008-05-12",30.91
"343","2008-05-13",30.84
"344","2008-05-14",31.07
"345","2008-05-15",31.459999
"346","2008-05-16",30.959999
"347","2008-05-19",31.059999
"348","2008-05-20",30.940001
"349","2008-05-21",30.620001
"350","2008-05-22",30.74
"351","2008-05-23",30.450001
"352","2008-05-27",30.639999
"353","2008-05-28",30.889999
"354","2008-05-29",30.959999
"355","2008-05-30",30.860001
"356","2008-06-02",30.809999
"357","2008-06-03",31.059999
"358","2008-06-04",31.23
"359","2008-06-05",31.74
"360","2008-06-06",30.379999
"361","2008-06-09",30.49
"362","2008-06-10",30.25
"363","2008-06-11",29.77
"364","2008-06-12",29.84
"365","2008-06-13",30.15
"366","2008-06-16",30.27
"367","2008-06-17",29.66
"368","2008-06-18",29.030001
"369","2008-06-19",29.41
"370","2008-06-20",28.91
"371","2008-06-23",28.870001
"372","2008-06-24",28.809999
"373","2008-06-25",28.98
"374","2008-06-26",28.24
"375","2008-06-27",28.219999
"376","2008-06-30",27.51
"377","2008-07-01",27.5
"378","2008-07-02",27.209999
"379","2008-07-03",27.08
"380","2008-07-07",27.629999
"381","2008-07-08",28.65
"382","2008-07-09",28.42
"383","2008-07-10",28.59
"384","2008-07-11",28.42
"385","2008-07-14",28.4
"386","2008-07-15",28.540001
"387","2008-07-16",29.280001
"388","2008-07-17",29.559999
"389","2008-07-18",29.5
"390","2008-07-21",29.120001
"391","2008-07-22",29.530001
"392","2008-07-23",29.879999
"393","2008-07-24",29.190001
"394","2008-07-25",28.98
"395","2008-07-28",28.360001
"396","2008-07-29",28.860001
"397","2008-07-30",28.700001
"398","2008-07-31",28.360001
"399","2008-08-01",28.43
"400","2008-08-04",28.6
"401","2008-08-05",29.450001
"402","2008-08-06",29.450001
"403","2008-08-07",28.559999
"404","2008-08-08",29.870001
"405","2008-08-11",31.15
"406","2008-08-12",31.360001
"407","2008-08-13",31.530001
"408","2008-08-14",31.799999
"409","2008-08-15",32.32
"410","2008-08-18",32.18
"411","2008-08-19",31.48
"412","2008-08-20",31.65
"413","2008-08-21",31.68
"414","2008-08-22",32.09
"415","2008-08-25",31.469999
"416","2008-08-26",31.6
"417","2008-08-27",31.969999
"418","2008-08-28",31.969999
"419","2008-08-29",31.83
"420","2008-09-02",32.009998
"421","2008-09-03",32.279999
"422","2008-09-04",31.889999
"423","2008-09-05",32.119999
"424","2008-09-08",33.779999
"425","2008-09-09",33.5
"426","2008-09-10",34
"427","2008-09-11",34.799999
"428","2008-09-12",34.619999
"429","2008-09-15",34.16
"430","2008-09-16",34.200001
"431","2008-09-17",32.880001
"432","2008-09-18",34.130001
"433","2008-09-19",33.43
"434","2008-09-22",32.09
"435","2008-09-23",32.509998
"436","2008-09-24",32.470001
"437","2008-09-25",33.169998
"438","2008-09-26",33.299999
"439","2008-09-29",31.190001
"440","2008-09-30",30.83
"441","2008-10-01",31.16
"442","2008-10-02",30.67
"443","2008-10-03",29.719999
"444","2008-10-06",29.41
"445","2008-10-07",28.610001
"446","2008-10-08",27
"447","2008-10-09",25.58
"448","2008-10-10",24.549999
"449","2008-10-13",26.41
"450","2008-10-14",26.049999
"451","2008-10-15",24.27
"452","2008-10-16",25.629999
"453","2008-10-17",25.780001
"454","2008-10-20",26.01
"455","2008-10-21",25.17
"456","2008-10-22",23.77
"457","2008-10-23",24.049999
"458","2008-10-24",23.15
"459","2008-10-27",23.33
"460","2008-10-28",26.52
"461","2008-10-29",24.860001
"462","2008-10-30",25.309999
"463","2008-10-31",26.200001
"464","2008-11-03",25.469999
"465","2008-11-04",25.59
"466","2008-11-05",24.74
"467","2008-11-06",24.620001
"468","2008-11-07",25.1
"469","2008-11-10",24.99
"470","2008-11-11",24.049999
"471","2008-11-12",22.74
"472","2008-11-13",23.459999
"473","2008-11-14",22.68
"474","2008-11-17",22.65
"475","2008-11-18",23.040001
"476","2008-11-19",22.52
"477","2008-11-20",21.690001
"478","2008-11-21",22.219999
"479","2008-11-24",22.6
"480","2008-11-25",22.700001
"481","2008-11-26",22.35
"482","2008-11-28",23.450001
"483","2008-12-01",21.27
"484","2008-12-02",21.950001
"485","2008-12-03",21.9
"486","2008-12-04",22.02
"487","2008-12-05",22.309999
"488","2008-12-08",22.120001
"489","2008-12-09",22.219999
"490","2008-12-10",22.389999
"491","2008-12-11",22.209999
"492","2008-12-12",21.92
"493","2008-12-15",22.26
"494","2008-12-16",23.6
"495","2008-12-17",23.870001
"496","2008-12-18",24.030001
"497","2008-12-19",24.07
"498","2008-12-22",23.07
"499","2008-12-23",23.030001
"500","2008-12-24",23.08
"501","2008-12-26",23.07
"502","2008-12-29",22.52
"503","2008-12-30",22.690001
"504","2008-12-31",22.940001
"505","2009-01-02",23.950001
"506","2009-01-05",24.33
"507","2009-01-06",24.57
"508","2009-01-07",24.43
"509","2009-01-08",24.17
"510","2009-01-09",23.780001
"511","2009-01-12",23.700001
"512","2009-01-13",23.700001
"513","2009-01-14",23.530001
"514","2009-01-15",23.629999
"515","2009-01-16",23.74
"516","2009-01-20",23.1
"517","2009-01-21",23.6
"518","2009-01-22",24.02
"519","2009-01-23",23.32
"520","2009-01-26",23.49
"521","2009-01-27",23.459999
"522","2009-01-28",23.82
"523","2009-01-29",23.24
"524","2009-01-30",22.290001
"525","2009-02-02",23.540001
"526","2009-02-03",24.290001
"527","2009-02-04",23.969999
"528","2009-02-05",24.059999
"529","2009-02-06",24.67
"530","2009-02-09",24.440001
"531","2009-02-10",23.360001
"532","2009-02-11",23.52
"533","2009-02-12",23.690001
"534","2009-02-13",23.620001
"535","2009-02-17",23.01
"536","2009-02-18",23.25
"537","2009-02-19",23.200001
"538","2009-02-20",22.719999
"539","2009-02-23",22.040001
"540","2009-02-24",22.41
"541","2009-02-25",22.26
"542","2009-02-26",21.67
"543","2009-02-27",21.5
"544","2009-03-02",20.83
"545","2009-03-03",20.360001
"546","2009-03-04",21.17
"547","2009-03-05",20.309999
"548","2009-03-06",20.23
"549","2009-03-09",19.450001
"550","2009-03-10",20.35
"551","2009-03-11",19.82
"552","2009-03-12",20.549999
"553","2009-03-13",21.65
"554","2009-03-16",21.940001
"555","2009-03-17",22.629999
"556","2009-03-18",22.9
"557","2009-03-19",22.950001
"558","2009-03-20",22.6
"559","2009-03-23",23.280001
"560","2009-03-24",23.17
"561","2009-03-25",23.639999
"562","2009-03-26",23.889999
"563","2009-03-27",23.58
"564","2009-03-30",22.790001
"565","2009-03-31",22.799999
"566","2009-04-01",22.65
"567","2009-04-02",23.360001
"568","2009-04-03",22.93
"569","2009-04-06",22.790001
"570","2009-04-07",22.309999
"571","2009-04-08",22.58
"572","2009-04-09",23.02
"573","2009-04-13",23.370001
"574","2009-04-14",23.200001
"575","2009-04-15",22.16
"576","2009-04-16",22.469999
"577","2009-04-17",22.92
"578","2009-04-20",22.01
"579","2009-04-21",22.07
"580","2009-04-22",22.129999
"581","2009-04-23",22.209999
"582","2009-04-24",22.799999
"583","2009-04-27",22.59
"584","2009-04-28",22.42
"585","2009-04-29",22.98
"586","2009-04-30",23.33
"587","2009-05-01",24.35
"588","2009-05-04",23.41
"589","2009-05-05",23.280001
"590","2009-05-06",23.84
"591","2009-05-07",23.57
"592","2009-05-08",23.6
"593","2009-05-11",23.49
"594","2009-05-12",23.4
"595","2009-05-13",23.08
"596","2009-05-14",22.870001
"597","2009-05-15",22.82
"598","2009-05-18",23.280001
"599","2009-05-19",23.370001
"600","2009-05-20",23.57
"601","2009-05-21",23.110001
"602","2009-05-22",23.280001
"603","2009-05-26",23.610001
"604","2009-05-27",23.77
"605","2009-05-28",23.74
"606","2009-05-29",23.959999
"607","2009-06-01",24.549999
"608","2009-06-02",24.43
"609","2009-06-03",24.35
"610","2009-06-04",24.139999
"611","2009-06-05",23.92
"612","2009-06-08",23.709999
"613","2009-06-09",23.82
"614","2009-06-10",23.469999
"615","2009-06-11",23.700001
"616","2009-06-12",23.940001
"617","2009-06-15",22.82
"618","2009-06-16",22.809999
"619","2009-06-17",23.290001
"620","2009-06-18",23.66
"621","2009-06-19",23.68
"622","2009-06-22",23.42
"623","2009-06-23",22.76
"624","2009-06-24",22.950001
"625","2009-06-25",23.129999
"626","2009-06-26",22.98
"627","2009-06-29",22.709999
"628","2009-06-30",22.48
"629","2009-07-01",22.6
"630","2009-07-02",21.799999
"631","2009-07-06",22.190001
"632","2009-07-07",21.67
"633","2009-07-08",21.719999
"634","2009-07-09",21.82
"635","2009-07-10",21.51
"636","2009-07-13",21.98
"637","2009-07-14",21.950001
"638","2009-07-15",22.860001
"639","2009-07-16",22.9
"640","2009-07-17",22.91
"641","2009-07-20",23.040001
"642","2009-07-21",23.01
"643","2009-07-22",23.120001
"644","2009-07-23",22.65
"645","2009-07-24",23.040001
"646","2009-07-27",23.32
"647","2009-07-28",23.24
"648","2009-07-29",23.290001
"649","2009-07-30",23.540001
"650","2009-07-31",23.76
"651","2009-08-03",24.049999
"652","2009-08-04",24.49
"653","2009-08-05",24.700001
"654","2009-08-06",24.58
"655","2009-08-07",24.85
"656","2009-08-10",25.030001
"657","2009-08-11",24.790001
"658","2009-08-12",24.879999
"659","2009-08-13",24.74
"660","2009-08-14",24.459999
"661","2009-08-17",24.139999
"662","2009-08-18",24.08
"663","2009-08-19",24.389999
"664","2009-08-20",24.67
"665","2009-08-21",25.200001
"666","2009-08-24",25.33
"667","2009-08-25",25.33
"668","2009-08-26",25.41
"669","2009-08-27",25.59
"670","2009-08-28",25.59
"671","2009-08-31",25.49
"672","2009-09-01",25.360001
"673","2009-09-02",25.18
"674","2009-09-03",25.440001
"675","2009-09-04",25.82
"676","2009-09-08",25.790001
"677","2009-09-09",25.780001
"678","2009-09-10",25.969999
"679","2009-09-11",25.99
"680","2009-09-14",25.9
"681","2009-09-15",25.790001
"682","2009-09-16",25.77
"683","2009-09-17",25.48
"684","2009-09-18",25.67
"685","2009-09-21",25.59
"686","2009-09-22",25.559999
"687","2009-09-23",25.549999
"688","2009-09-24",25.27
"689","2009-09-25",24.93
"690","2009-09-28",25.17
"691","2009-09-29",24.950001
"692","2009-09-30",24.85
"693","2009-10-01",24.48
"694","2009-10-02",24.379999
"695","2009-10-05",24.52
"696","2009-10-06",24.59
"697","2009-10-07",24.42
"698","2009-10-08",24.530001
"699","2009-10-09",25.040001
"700","2009-10-12",25.309999
"701","2009-10-13",25.52
"702","2009-10-14",26.09
"703","2009-10-15",26.709999
"704","2009-10-16",27.139999
"705","2009-10-19",27.51
"706","2009-10-20",27.389999
"707","2009-10-21",27.190001
"708","2009-10-22",27.530001
"709","2009-10-23",27.23
"710","2009-10-26",27.27
"711","2009-10-27",27.610001
"712","2009-10-28",27.01
"713","2009-10-29",27.41
"714","2009-10-30",26.450001
"715","2009-11-02",26.5
"716","2009-11-03",26.41
"717","2009-11-04",26.49
"718","2009-11-05",26.84
"719","2009-11-06",26.91
"720","2009-11-09",27.440001
"721","2009-11-10",27.16
"722","2009-11-11",26.91
"723","2009-11-12",26.809999
"724","2009-11-13",27.02
"725","2009-11-16",27.35
"726","2009-11-17",27.35
"727","2009-11-18",27.32
"728","2009-11-19",26.940001
"729","2009-11-20",27.040001
"730","2009-11-23",27.440001
"731","2009-11-24",27.219999
"732","2009-11-25",27.200001
"733","2009-11-27",26.83
"734","2009-11-30",27.040001
"735","2009-12-01",27.59
"736","2009-12-02",28
"737","2009-12-03",27.99
"738","2009-12-04",28.280001
"739","2009-12-07",28.48
"740","2009-12-08",28.799999
"741","2009-12-09",28.620001
"742","2009-12-10",28.93
"743","2009-12-11",29.33
"744","2009-12-14",28.66
"745","2009-12-15",28.209999
"746","2009-12-16",27.969999
"747","2009-12-17",27.58
"748","2009-12-18",27.389999
"749","2009-12-21",27.809999
"750","2009-12-22",28.32
"751","2009-12-23",28.530001
"752","2009-12-24",28.530001
"753","2009-12-28",28.620001
"754","2009-12-29",28.34
"755","2009-12-30",28.299999
"756","2009-12-31",27.940001
"757","2010-01-04",28.1
"758","2010-01-05",27.98
"759","2010-01-06",28.059999
"760","2010-01-07",28.09
"761","2010-01-08",27.91
"762","2010-01-11",27.85
"763","2010-01-12",27.700001
"764","2010-01-13",28
"765","2010-01-14",28.18
"766","2010-01-15",28.129999
"767","2010-01-19",28.389999
"768","2010-01-20",28.43
"769","2010-01-21",27.799999
"770","2010-01-22",27.469999
"771","2010-01-25",27.76
"772","2010-01-26",27.6
"773","2010-01-27",27.610001
"774","2010-01-28",27.540001
"775","2010-01-29",27.99
"776","2010-02-01",28.370001
"777","2010-02-02",28.16
"778","2010-02-03",27.799999
"779","2010-02-04",27.290001
"780","2010-02-05",27.209999
"781","2010-02-08",27
"782","2010-02-09",27.33
"783","2010-02-10",27.42
"784","2010-02-11",27.59
"785","2010-02-12",27.540001
"786","2010-02-16",28.18
"787","2010-02-17",28.469999
"788","2010-02-18",28.51
"789","2010-02-19",29.139999
"790","2010-02-22",29
"791","2010-02-23",28.92
"792","2010-02-24",28.969999
"793","2010-02-25",29.209999
"794","2010-02-26",28.9
"795","2010-03-01",28.969999
"796","2010-03-02",29.07
"797","2010-03-03",28.75
"798","2010-03-04",28.98
"799","2010-03-05",29.040001
"800","2010-03-08",28.950001
"801","2010-03-09",28.700001
"802","2010-03-10",28.41
"803","2010-03-11",28.65
"804","2010-03-12",28.639999
"805","2010-03-15",28.68
"806","2010-03-16",28.629999
"807","2010-03-17",29.059999
"808","2010-03-18",28.91
"809","2010-03-19",28.77
"810","2010-03-22",28.950001
"811","2010-03-23",29.43
"812","2010-03-24",29.09
"813","2010-03-25",29.01
"814","2010-03-26",29.17
"815","2010-03-29",29.68
"816","2010-03-30",29.719999
"817","2010-03-31",29.5
"818","2010-04-01",29.6
"819","2010-04-05",29.73
"820","2010-04-06",29.98
"821","2010-04-07",29.809999
"822","2010-04-08",29.57
"823","2010-04-09",29.879999
"824","2010-04-12",29.870001
"825","2010-04-13",30.280001
"826","2010-04-14",30.16
"827","2010-04-15",29.92
"828","2010-04-16",29.709999
"829","2010-04-19",29.92
"830","2010-04-20",30.459999
"831","2010-04-21",30.5
"832","2010-04-22",30.870001
"833","2010-04-23",31.190001
"834","2010-04-26",31.41
"835","2010-04-27",30.620001
"836","2010-04-28",30.82
"837","2010-04-29",31.23
"838","2010-04-30",31.540001
"839","2010-05-03",31.030001
"840","2010-05-04",30.879999
"841","2010-05-05",31.040001
"842","2010-05-06",29.879999
"843","2010-05-07",29.43
"844","2010-05-10",30.26
"845","2010-05-11",30.379999
"846","2010-05-12",30.690001
"847","2010-05-13",30.75
"848","2010-05-14",30.17
"849","2010-05-17",30.370001
"850","2010-05-18",30.57
"851","2010-05-19",30.440001
"852","2010-05-20",29.379999
"853","2010-05-21",29.540001
"854","2010-05-24",29.129999
"855","2010-05-25",28.9
"856","2010-05-26",29.07
"857","2010-05-27",29.85
"858","2010-05-28",29.809999
"859","2010-06-01",29.59
"860","2010-06-02",30.200001
"861","2010-06-03",30.18
"862","2010-06-04",29.389999
"863","2010-06-07",29.5
"864","2010-06-08",30.049999
"865","2010-06-09",30.389999
"866","2010-06-10",30.73
"867","2010-06-11",30.950001
"868","2010-06-14",30.74
"869","2010-06-15",30.940001
"870","2010-06-16",30.99
"871","2010-06-17",31.02
"872","2010-06-18",31.110001
"873","2010-06-21",30.879999
"874","2010-06-22",30.67
"875","2010-06-23",30.43
"876","2010-06-24",29.93
"877","2010-06-25",29.610001
"878","2010-06-28",29.940001
"879","2010-06-29",29.219999
"880","2010-06-30",28.57
"881","2010-07-01",28.540001
"882","2010-07-02",28.27
"883","2010-07-06",28.389999
"884","2010-07-07",29.120001
"885","2010-07-08",29.450001
"886","2010-07-09",29.620001
"887","2010-07-12",29.549999
"888","2010-07-13",29.940001
"889","2010-07-14",29.969999
"890","2010-07-15",30.18
"891","2010-07-16",29.870001
"892","2010-07-19",29.85
"893","2010-07-20",30.370001
"894","2010-07-21",30.01
"895","2010-07-22",30.58
"896","2010-07-23",30.940001
"897","2010-07-26",31.15
"898","2010-07-27",30.950001
"899","2010-07-28",30.85
"900","2010-07-29",30.780001
"901","2010-07-30",30.969999
"902","2010-08-02",31.370001
"903","2010-08-03",31.440001
"904","2010-08-04",31.280001
"905","2010-08-05",30.879999
"906","2010-08-06",30.610001
"907","2010-08-09",31.049999
"908","2010-08-10",30.950001
"909","2010-08-11",30.18
"910","2010-08-12",30.209999
"911","2010-08-13",29.98
"912","2010-08-16",29.280001
"913","2010-08-17",29.200001
"914","2010-08-18",28.9
"915","2010-08-19",28.299999
"916","2010-08-20",28.48
"917","2010-08-23",28.629999
"918","2010-08-24",27.969999
"919","2010-08-25",28.23
"920","2010-08-26",27.84
"921","2010-08-27",28.049999
"922","2010-08-30",27.290001
"923","2010-08-31",27.49
"924","2010-09-01",28.139999
"925","2010-09-02",28.440001
"926","2010-09-03",28.559999
"927","2010-09-07",28.33
"928","2010-09-08",28.389999
"929","2010-09-09",28.49
"930","2010-09-10",28.77
"931","2010-09-13",28.959999
"932","2010-09-14",28.74
"933","2010-09-15",29.01
"934","2010-09-16",29.1
"935","2010-09-17",29.17
"936","2010-09-20",29.59
"937","2010-09-21",29.719999
"938","2010-09-22",29.77
"939","2010-09-23",29.540001
"940","2010-09-24",29.98
"941","2010-09-27",29.549999
"942","2010-09-28",29.549999
"943","2010-09-29",28.98
"944","2010-09-30",28.52
"945","2010-10-01",28.58
"946","2010-10-04",28.33
"947","2010-10-05",28.75
"948","2010-10-06",28.52
"949","2010-10-07",28.610001
"950","2010-10-08",28.530001
"951","2010-10-11",28.6
"952","2010-10-12",28.58
"953","2010-10-13",28.9
"954","2010-10-14",29.09
"955","2010-10-15",29.200001
"956","2010-10-18",29.200001
"957","2010-10-19",28.780001
"958","2010-10-20",29.040001
"959","2010-10-21",29.35
"960","2010-10-22",29.559999
"961","2010-10-25",29.549999
"962","2010-10-26",29.5
"963","2010-10-27",29.41
