"","date","BLL"
"272","2008-01-31",11.455
"273","2008-02-01",11.5975
"274","2008-02-04",11.2825
"275","2008-02-05",11.01
"276","2008-02-06",11.0575
"277","2008-02-07",11.0975
"278","2008-02-08",11.0925
"279","2008-02-11",11.1875
"280","2008-02-12",11.26
"281","2008-02-13",11.355
"282","2008-02-14",11.3075
"283","2008-02-15",11.2825
"284","2008-02-19",11.315
"285","2008-02-20",11.4175
"286","2008-02-21",11.3875
"287","2008-02-22",11.445
"288","2008-02-25",11.63
"289","2008-02-26",11.54
"290","2008-02-27",11.5325
"291","2008-02-28",11.4325
"292","2008-02-29",11.025
"293","2008-03-03",11.2325
"294","2008-03-04",10.915
"295","2008-03-05",11.11
"296","2008-03-06",11.0225
"297","2008-03-07",10.9275
"298","2008-03-10",10.6375
"299","2008-03-11",11.0825
"300","2008-03-12",10.935
"301","2008-03-13",11.055
"302","2008-03-14",10.8125
"303","2008-03-17",10.66
"304","2008-03-18",10.8775
"305","2008-03-19",10.61
"306","2008-03-20",11.0075
"307","2008-03-24",11.3
"308","2008-03-25",11.6
"309","2008-03-26",11.4675
"310","2008-03-27",11.285
"311","2008-03-28",11.285
"312","2008-03-31",11.485
"313","2008-04-01",11.8575
"314","2008-04-02",12.005
"315","2008-04-03",11.965
"316","2008-04-04",12.0875
"317","2008-04-07",11.795
"318","2008-04-08",11.795
"319","2008-04-09",11.5975
"320","2008-04-10",11.6725
"321","2008-04-11",11.51
"322","2008-04-14",11.5475
"323","2008-04-15",11.8325
"324","2008-04-16",12.1525
"325","2008-04-17",12.66
"326","2008-04-18",12.9375
"327","2008-04-21",12.8
"328","2008-04-22",12.5075
"329","2008-04-23",12.5275
"330","2008-04-24",13.385
"331","2008-04-25",13.5425
"332","2008-04-28",13.53
"333","2008-04-29",13.3625
"334","2008-04-30",13.445
"335","2008-05-01",13.5475
"336","2008-05-02",13.4825
"337","2008-05-05",13.5925
"338","2008-05-06",13.425
"339","2008-05-07",13.33
"340","2008-05-08",13.62
"341","2008-05-09",13.4475
"342","2008-05-12",13.6425
"343","2008-05-13",13.625
"344","2008-05-14",13.675
"345","2008-05-15",13.96
"346","2008-05-16",13.905
"347","2008-05-19",13.5675
"348","2008-05-20",13.51
"349","2008-05-21",13.2525
"350","2008-05-22",13.34
"351","2008-05-23",13.2475
"352","2008-05-27",13.275
"353","2008-05-28",13.4125
"354","2008-05-29",13.4275
"355","2008-05-30",13.575
"356","2008-06-02",13.69
"357","2008-06-03",13.3925
"358","2008-06-04",13.2775
"359","2008-06-05",13.485
"360","2008-06-06",13.02
"361","2008-06-09",12.875
"362","2008-06-10",12.595
"363","2008-06-11",12.4625
"364","2008-06-12",12.6475
"365","2008-06-13",13.1475
"366","2008-06-16",13.0125
"367","2008-06-17",12.9875
"368","2008-06-18",12.9825
"369","2008-06-19",13.1175
"370","2008-06-20",12.93
"371","2008-06-23",12.8125
"372","2008-06-24",12.26
"373","2008-06-25",12.415
"374","2008-06-26",12.025
"375","2008-06-27",11.92
"376","2008-06-30",11.935
"377","2008-07-01",11.67
"378","2008-07-02",11.49
"379","2008-07-03",11.7075
"380","2008-07-07",11.71
"381","2008-07-08",11.895
"382","2008-07-09",11.635
"383","2008-07-10",11.66
"384","2008-07-11",11.4825
"385","2008-07-14",11.3325
"386","2008-07-15",11.075
"387","2008-07-16",11.4625
"388","2008-07-17",12.6
"389","2008-07-18",12.6325
"390","2008-07-21",12.5925
"391","2008-07-22",12.6075
"392","2008-07-23",12.4825
"393","2008-07-24",11.365
"394","2008-07-25",11.295
"395","2008-07-28",11.02
"396","2008-07-29",11.1725
"397","2008-07-30",11.4775
"398","2008-07-31",11.145
"399","2008-08-01",11.165
"400","2008-08-04",11.165
"401","2008-08-05",11.375
"402","2008-08-06",11.305
"403","2008-08-07",11.1325
"404","2008-08-08",11.2325
"405","2008-08-11",11.4325
"406","2008-08-12",11.1325
"407","2008-08-13",11.015
"408","2008-08-14",11.1725
"409","2008-08-15",11.3575
"410","2008-08-18",11.105
"411","2008-08-19",11.0125
"412","2008-08-20",11.115
"413","2008-08-21",11.285
"414","2008-08-22",11.37
"415","2008-08-25",11.155
"416","2008-08-26",11.1725
"417","2008-08-27",11.2675
"418","2008-08-28",11.49
"419","2008-08-29",11.48
"420","2008-09-02",11.4525
"421","2008-09-03",11.34
"422","2008-09-04",10.8525
"423","2008-09-05",11.0025
"424","2008-09-08",11.0075
"425","2008-09-09",10.4925
"426","2008-09-10",10.73
"427","2008-09-11",11.075
"428","2008-09-12",11.2875
"429","2008-09-15",11.0275
"430","2008-09-16",11.0775
"431","2008-09-17",10.4175
"432","2008-09-18",10.5425
"433","2008-09-19",10.5775
"434","2008-09-22",10.315
"435","2008-09-23",10.2825
"436","2008-09-24",10.3175
"437","2008-09-25",10.455
"438","2008-09-26",10.6875
"439","2008-09-29",10
"440","2008-09-30",9.8725
"441","2008-10-01",9.6725
"442","2008-10-02",9.25
"443","2008-10-03",8.955
"444","2008-10-06",8.635
"445","2008-10-07",8.2325
"446","2008-10-08",8.0975
"447","2008-10-09",7.6875
"448","2008-10-10",7.7925
"449","2008-10-13",8.685
"450","2008-10-14",8.565
"451","2008-10-15",7.725
"452","2008-10-16",8.03
"453","2008-10-17",8.065
"454","2008-10-20",8.385
"455","2008-10-21",8.1
"456","2008-10-22",7.6875
"457","2008-10-23",7.64
"458","2008-10-24",7.425
"459","2008-10-27",7.0325
"460","2008-10-28",7.7475
"461","2008-10-29",7.72
"462","2008-10-30",8.49
"463","2008-10-31",8.55
"464","2008-11-03",8.815
"465","2008-11-04",9.2325
"466","2008-11-05",9.18
"467","2008-11-06",8.625
"468","2008-11-07",8.6575
"469","2008-11-10",8.6225
"470","2008-11-11",8.3875
"471","2008-11-12",8.005
"472","2008-11-13",8.5975
"473","2008-11-14",8.1925
"474","2008-11-17",8.18
"475","2008-11-18",8.2125
"476","2008-11-19",7.65
"477","2008-11-20",7.2275
"478","2008-11-21",7.545
"479","2008-11-24",8.1175
"480","2008-11-25",8.45
"481","2008-11-26",8.8775
"482","2008-11-28",9.1125
"483","2008-12-01",8.3825
"484","2008-12-02",8.6775
"485","2008-12-03",8.8475
"486","2008-12-04",8.45
"487","2008-12-05",8.735
"488","2008-12-08",9.43
"489","2008-12-09",9.19
"490","2008-12-10",9.62
"491","2008-12-11",9.6525
"492","2008-12-12",10.015
"493","2008-12-15",9.8275
"494","2008-12-16",10.255
"495","2008-12-17",10.44
"496","2008-12-18",10.3675
"497","2008-12-19",10.3275
"498","2008-12-22",9.9275
"499","2008-12-23",9.8125
"500","2008-12-24",9.9025
"501","2008-12-26",10.1075
"502","2008-12-29",10.025
"503","2008-12-30",10.23
"504","2008-12-31",10.3975
"505","2009-01-02",10.6975
"506","2009-01-05",10.67
"507","2009-01-06",10.68
"508","2009-01-07",10.3425
"509","2009-01-08",10.5425
"510","2009-01-09",10.2475
"511","2009-01-12",10.1675
"512","2009-01-13",10.08
"513","2009-01-14",9.6575
"514","2009-01-15",9.7475
"515","2009-01-16",9.81
"516","2009-01-20",9.2325
"517","2009-01-21",9.6875
"518","2009-01-22",9.6375
"519","2009-01-23",9.6425
"520","2009-01-26",9.665
"521","2009-01-27",9.8025
"522","2009-01-28",10.02
"523","2009-01-29",10.045
"524","2009-01-30",9.585
"525","2009-02-02",9.7175
"526","2009-02-03",9.7375
"527","2009-02-04",9.95
"528","2009-02-05",10.055
"529","2009-02-06",10.3075
"530","2009-02-09",10.4525
"531","2009-02-10",10.125
"532","2009-02-11",10.1525
"533","2009-02-12",10.45
"534","2009-02-13",10.4375
"535","2009-02-17",10.04
"536","2009-02-18",9.9375
"537","2009-02-19",9.9275
"538","2009-02-20",10.01
"539","2009-02-23",9.56
"540","2009-02-24",9.99
"541","2009-02-25",9.9825
"542","2009-02-26",9.9825
"543","2009-02-27",10.0725
"544","2009-03-02",9.7175
"545","2009-03-03",9.44
"546","2009-03-04",9.5675
"547","2009-03-05",9.525
"548","2009-03-06",9.31
"549","2009-03-09",9.2225
"550","2009-03-10",9.495
"551","2009-03-11",9.59
"552","2009-03-12",9.8225
"553","2009-03-13",9.9525
"554","2009-03-16",9.915
"555","2009-03-17",10.1875
"556","2009-03-18",10.485
"557","2009-03-19",10.385
"558","2009-03-20",10.3475
"559","2009-03-23",10.845
"560","2009-03-24",10.81
"561","2009-03-25",10.945
"562","2009-03-26",11.065
"563","2009-03-27",10.8425
"564","2009-03-30",10.8225
"565","2009-03-31",10.85
"566","2009-04-01",10.9625
"567","2009-04-02",11.0775
"568","2009-04-03",11.045
"569","2009-04-06",10.82
"570","2009-04-07",10.55
"571","2009-04-08",10.6075
"572","2009-04-09",10.8075
"573","2009-04-13",10.6525
"574","2009-04-14",10.5425
"575","2009-04-15",10.6175
"576","2009-04-16",10.7575
"577","2009-04-17",10.7875
"578","2009-04-20",10.51
"579","2009-04-21",10.645
"580","2009-04-22",10.675
"581","2009-04-23",10.295
"582","2009-04-24",10.08
"583","2009-04-27",9.765
"584","2009-04-28",9.485
"585","2009-04-29",9.7075
"586","2009-04-30",9.43
"587","2009-05-01",9.5
"588","2009-05-04",9.5925
"589","2009-05-05",9.76
"590","2009-05-06",9.8525
"591","2009-05-07",9.61
"592","2009-05-08",9.7025
"593","2009-05-11",9.6725
"594","2009-05-12",9.9025
"595","2009-05-13",9.6175
"596","2009-05-14",9.7525
"597","2009-05-15",9.8025
"598","2009-05-18",9.9475
"599","2009-05-19",9.9775
"600","2009-05-20",9.8575
"601","2009-05-21",9.685
"602","2009-05-22",9.7225
"603","2009-05-26",10.01
"604","2009-05-27",9.7225
"605","2009-05-28",9.73
"606","2009-05-29",9.95
"607","2009-06-01",10.515
"608","2009-06-02",10.9
"609","2009-06-03",10.7625
"610","2009-06-04",10.9775
"611","2009-06-05",10.91
"612","2009-06-08",11.05
"613","2009-06-09",11.1025
"614","2009-06-10",10.9275
"615","2009-06-11",10.95
"616","2009-06-12",10.75
"617","2009-06-15",10.5275
"618","2009-06-16",10.34
"619","2009-06-17",10.3775
"620","2009-06-18",10.475
"621","2009-06-19",10.4775
"622","2009-06-22",10.1525
"623","2009-06-23",10.1575
"624","2009-06-24",10.3
"625","2009-06-25",10.5425
"626","2009-06-26",10.7225
"627","2009-06-29",11.3125
"628","2009-06-30",11.29
"629","2009-07-01",11.9625
"630","2009-07-02",11.7675
"631","2009-07-06",11.7375
"632","2009-07-07",11.545
"633","2009-07-08",11.545
"634","2009-07-09",11.3425
"635","2009-07-10",11.39
"636","2009-07-13",11.4825
"637","2009-07-14",11.4775
"638","2009-07-15",11.7975
"639","2009-07-16",11.905
"640","2009-07-17",11.74
"641","2009-07-20",11.81
"642","2009-07-21",11.75
"643","2009-07-22",11.895
"644","2009-07-23",12.0425
"645","2009-07-24",12.38
"646","2009-07-27",12.4025
"647","2009-07-28",12.2875
"648","2009-07-29",12.2275
"649","2009-07-30",12.2075
"650","2009-07-31",12.09
"651","2009-08-03",12.29
"652","2009-08-04",12.23
"653","2009-08-05",12.125
"654","2009-08-06",11.905
"655","2009-08-07",11.8125
"656","2009-08-10",11.95
"657","2009-08-11",12.22
"658","2009-08-12",12.4075
"659","2009-08-13",12.8725
"660","2009-08-14",12.645
"661","2009-08-17",12.545
"662","2009-08-18",12.52
"663","2009-08-19",12.52
"664","2009-08-20",12.505
"665","2009-08-21",12.52
"666","2009-08-24",12.34
"667","2009-08-25",12.4075
"668","2009-08-26",12.405
"669","2009-08-27",12.39
"670","2009-08-28",12.19
"671","2009-08-31",12.115
"672","2009-09-01",12.0075
"673","2009-09-02",12.0875
"674","2009-09-03",11.985
"675","2009-09-04",12.1
"676","2009-09-08",12.31
"677","2009-09-09",12.415
"678","2009-09-10",12.45
"679","2009-09-11",12.25
"680","2009-09-14",12.51
"681","2009-09-15",12.755
"682","2009-09-16",12.9975
"683","2009-09-17",12.6175
"684","2009-09-18",12.7325
"685","2009-09-21",12.8025
"686","2009-09-22",12.6575
"687","2009-09-23",12.3425
"688","2009-09-24",12.25
"689","2009-09-25",12.235
"690","2009-09-28",12.5525
"691","2009-09-29",12.4675
"692","2009-09-30",12.3
"693","2009-10-01",12.2625
"694","2009-10-02",12.215
"695","2009-10-05",12.5275
"696","2009-10-06",12.46
"697","2009-10-07",12.6475
"698","2009-10-08",12.7875
"699","2009-10-09",12.89
"700","2009-10-12",13.0175
"701","2009-10-13",12.92
"702","2009-10-14",13.065
"703","2009-10-15",13.05
"704","2009-10-16",12.83
"705","2009-10-19",12.925
"706","2009-10-20",12.86
"707","2009-10-21",12.6675
"708","2009-10-22",12.775
"709","2009-10-23",12.54
"710","2009-10-26",12.46
"711","2009-10-27",12.4625
"712","2009-10-28",12.1075
"713","2009-10-29",12.6075
"714","2009-10-30",12.3325
"715","2009-11-02",12.24
"716","2009-11-03",12.3125
"717","2009-11-04",12.1875
"718","2009-11-05",12.3175
"719","2009-11-06",12.375
"720","2009-11-09",12.715
"721","2009-11-10",12.61
"722","2009-11-11",12.6
"723","2009-11-12",12.485
"724","2009-11-13",12.53
"725","2009-11-16",12.725
"726","2009-11-17",12.83
"727","2009-11-18",12.7625
"728","2009-11-19",12.625
"729","2009-11-20",12.5975
"730","2009-11-23",12.6825
"731","2009-11-24",12.5925
"732","2009-11-25",12.6875
"733","2009-11-27",12.4625
"734","2009-11-30",12.3525
"735","2009-12-01",12.405
"736","2009-12-02",12.2675
"737","2009-12-03",12.085
"738","2009-12-04",12.3
"739","2009-12-07",12.5175
"740","2009-12-08",12.985
"741","2009-12-09",12.8475
"742","2009-12-10",12.8625
"743","2009-12-11",12.8725
"744","2009-12-14",13.035
"745","2009-12-15",12.9825
"746","2009-12-16",13.0425
"747","2009-12-17",12.825
"748","2009-12-18",12.815
"749","2009-12-21",12.8925
"750","2009-12-22",12.9475
"751","2009-12-23",12.9425
"752","2009-12-24",13.005
"753","2009-12-28",13.03
"754","2009-12-29",13.04
"755","2009-12-30",13.03
"756","2009-12-31",12.925
"757","2010-01-04",13.1225
"758","2010-01-05",12.975
"759","2010-01-06",13
"760","2010-01-07",12.97
"761","2010-01-08",13.0175
"762","2010-01-11",12.95
"763","2010-01-12",12.93
"764","2010-01-13",12.9825
"765","2010-01-14",12.9225
"766","2010-01-15",12.8525
"767","2010-01-19",12.9875
"768","2010-01-20",12.8575
"769","2010-01-21",12.785
"770","2010-01-22",12.7125
"771","2010-01-25",12.715
"772","2010-01-26",12.64
"773","2010-01-27",12.6125
"774","2010-01-28",12.635
"775","2010-01-29",12.6975
"776","2010-02-01",12.7275
"777","2010-02-02",13.0525
"778","2010-02-03",12.885
"779","2010-02-04",12.4975
"780","2010-02-05",12.6375
"781","2010-02-08",12.5625
"782","2010-02-09",12.6425
"783","2010-02-10",12.5225
"784","2010-02-11",12.7625
"785","2010-02-12",12.8475
"786","2010-02-16",13.01
"787","2010-02-17",13.0375
"788","2010-02-18",13.2225
"789","2010-02-19",13.1575
"790","2010-02-22",13.17
"791","2010-02-23",13.0775
"792","2010-02-24",13.255
"793","2010-02-25",13.2825
"794","2010-02-26",13.51
"795","2010-03-01",13.65
"796","2010-03-02",13.5475
"797","2010-03-03",13.6475
"798","2010-03-04",13.6125
"799","2010-03-05",13.725
"800","2010-03-08",13.6025
"801","2010-03-09",13.51
"802","2010-03-10",13.5325
"803","2010-03-11",13.6175
"804","2010-03-12",13.6125
"805","2010-03-15",13.5625
"806","2010-03-16",13.62
"807","2010-03-17",13.7025
"808","2010-03-18",13.5775
"809","2010-03-19",13.55
"810","2010-03-22",13.5375
"811","2010-03-23",13.63
"812","2010-03-24",13.5
"813","2010-03-25",13.295
"814","2010-03-26",13.5
"815","2010-03-29",13.5125
"816","2010-03-30",13.3625
"817","2010-03-31",13.345
"818","2010-04-01",13.565
"819","2010-04-05",13.605
"820","2010-04-06",13.53
"821","2010-04-07",13.465
"822","2010-04-08",13.495
"823","2010-04-09",13.5925
"824","2010-04-12",13.48
"825","2010-04-13",13.3975
"826","2010-04-14",13.55
"827","2010-04-15",13.6225
"828","2010-04-16",13.58
"829","2010-04-19",13.515
"830","2010-04-20",13.5875
"831","2010-04-21",13.55
"832","2010-04-22",13.69
"833","2010-04-23",13.8425
"834","2010-04-26",13.81
"835","2010-04-27",13.65
"836","2010-04-28",13.6925
"837","2010-04-29",13.455
"838","2010-04-30",13.3025
"839","2010-05-03",13.2625
"840","2010-05-04",13.05
"841","2010-05-05",13.0475
"842","2010-05-06",12.6775
"843","2010-05-07",12.3725
"844","2010-05-10",12.88
"845","2010-05-11",12.88
"846","2010-05-12",13.0275
"847","2010-05-13",12.925
"848","2010-05-14",12.7275
"849","2010-05-17",12.89
"850","2010-05-18",12.78
"851","2010-05-19",12.6775
"852","2010-05-20",12.24
"853","2010-05-21",12.5075
"854","2010-05-24",12.21
"855","2010-05-25",12.1575
"856","2010-05-26",12.0625
"857","2010-05-27",12.4375
"858","2010-05-28",12.3125
"859","2010-06-01",12.1125
"860","2010-06-02",12.58
"861","2010-06-03",12.875
"862","2010-06-04",12.7875
"863","2010-06-07",12.5525
"864","2010-06-08",12.605
"865","2010-06-09",12.585
"866","2010-06-10",12.93
"867","2010-06-11",13.0875
"868","2010-06-14",13.035
"869","2010-06-15",13.36
"870","2010-06-16",13.61
"871","2010-06-17",13.835
"872","2010-06-18",13.785
"873","2010-06-21",13.8925
"874","2010-06-22",13.72
"875","2010-06-23",13.6525
"876","2010-06-24",13.3975
"877","2010-06-25",13.4625
"878","2010-06-28",13.3525
"879","2010-06-29",13.2
"880","2010-06-30",13.2075
"881","2010-07-01",13.0475
"882","2010-07-02",12.9475
"883","2010-07-06",13.1375
"884","2010-07-07",13.3875
"885","2010-07-08",13.46
"886","2010-07-09",13.5775
"887","2010-07-12",13.47
"888","2010-07-13",13.8425
"889","2010-07-14",13.845
"890","2010-07-15",13.8575
"891","2010-07-16",13.4875
"892","2010-07-19",13.575
"893","2010-07-20",13.81
"894","2010-07-21",13.7375
"895","2010-07-22",13.9625
"896","2010-07-23",14.3
"897","2010-07-26",14.4825
"898","2010-07-27",14.445
"899","2010-07-28",14.2725
"900","2010-07-29",14.2625
"901","2010-07-30",14.56
"902","2010-08-02",14.74
"903","2010-08-03",14.7025
"904","2010-08-04",14.67
"905","2010-08-05",14.73
"906","2010-08-06",14.615
"907","2010-08-09",14.6975
"908","2010-08-10",14.6975
"909","2010-08-11",14.3
"910","2010-08-12",14.3575
"911","2010-08-13",14.2925
"912","2010-08-16",14.155
"913","2010-08-17",14.425
"914","2010-08-18",14.575
"915","2010-08-19",14.3375
"916","2010-08-20",14.285
"917","2010-08-23",14.305
"918","2010-08-24",14.0625
"919","2010-08-25",14.085
"920","2010-08-26",13.875
"921","2010-08-27",14.1225
"922","2010-08-30",13.8725
"923","2010-08-31",14.02
"924","2010-09-01",14.44
"925","2010-09-02",14.675
"926","2010-09-03",14.77
"927","2010-09-07",14.6275
"928","2010-09-08",14.6775
"929","2010-09-09",14.72
"930","2010-09-10",14.85
"931","2010-09-13",14.9175
"932","2010-09-14",14.955
"933","2010-09-15",14.93
"934","2010-09-16",14.9275
"935","2010-09-17",14.9925
"936","2010-09-20",15.005
"937","2010-09-21",14.9375
"938","2010-09-22",14.8525
"939","2010-09-23",14.7225
"940","2010-09-24",15.0525
"941","2010-09-27",14.855
"942","2010-09-28",14.9375
"943","2010-09-29",14.7175
"944","2010-09-30",14.7125
"945","2010-10-01",14.8475
"946","2010-10-04",14.7475
"947","2010-10-05",15.125
"948","2010-10-06",15.055
"949","2010-10-07",15
"950","2010-10-08",15.03
"951","2010-10-11",15.155
"952","2010-10-12",15.2025
"953","2010-10-13",15.4925
"954","2010-10-14",15.435
"955","2010-10-15",15.545
"956","2010-10-18",15.595
"957","2010-10-19",15.3875
"958","2010-10-20",15.535
"959","2010-10-21",15.535
"960","2010-10-22",15.345
"961","2010-10-25",15.375
"962","2010-10-26",15.3925
"963","2010-10-27",15.2
"964","2010-10-28",15.45
"965","2010-10-29",16.09
