"","date","BYSI"
"192","2017-12-08",31.700001
"193","2017-12-11",31.700001
"194","2017-12-12",28.450001
"195","2017-12-13",30.860001
"196","2017-12-14",29.110001
"197","2017-12-15",32.419998
"198","2017-12-18",30.24
"199","2017-12-19",29.000999
"200","2017-12-20",34
"201","2017-12-21",31.51
"202","2017-12-22",31.059999
"203","2017-12-26",32.580002
"204","2017-12-27",30.040001
"205","2017-12-28",28.610001
"206","2017-12-29",29.079
"207","2018-01-02",29
"208","2018-01-03",30.500999
"209","2018-01-04",28.93
"210","2018-01-05",28
"211","2018-01-08",28
"212","2018-01-09",27.59
"213","2018-01-10",27.799999
"214","2018-01-11",26.73
"215","2018-01-12",25.74
"216","2018-01-16",23.41
"217","2018-01-17",25
"218","2018-01-18",25.620001
"219","2018-01-19",25.969999
"220","2018-01-22",28.209999
"221","2018-01-23",31.551001
"222","2018-01-24",33.936001
"223","2018-01-25",32.82
"224","2018-01-26",31.75
"225","2018-01-29",28.857
"226","2018-01-30",28
"227","2018-01-31",29.139999
"228","2018-02-01",26.639999
"229","2018-02-02",26.92
"230","2018-02-05",27.356001
"231","2018-02-06",26.01
"232","2018-02-07",27.290001
"233","2018-02-08",26.469999
"234","2018-02-09",26.999001
"235","2018-02-12",26.245001
"236","2018-02-13",26.620001
"237","2018-02-14",26.34
"238","2018-02-15",26.120001
"239","2018-02-16",26.5
"240","2018-02-20",26.145
"241","2018-02-21",26.25
"242","2018-02-22",25.9
"243","2018-02-23",24.99
"244","2018-02-26",22.575001
"245","2018-02-27",21.65
"246","2018-02-28",20.5
"247","2018-03-01",20.389999
"248","2018-03-02",21.5
"249","2018-03-05",26.85
"250","2018-03-06",29
"251","2018-03-07",27.370001
"252","2018-03-08",26.5
"253","2018-03-09",28
"254","2018-03-12",30.299999
"255","2018-03-13",28.459999
"256","2018-03-14",26.99
"257","2018-03-15",27.299999
"258","2018-03-16",26.09
"259","2018-03-19",26.25
"260","2018-03-20",27.15
"261","2018-03-21",26.5
"262","2018-03-22",26.799999
"263","2018-03-23",26.379999
"264","2018-03-26",26.6
"265","2018-03-27",26.299999
"266","2018-03-28",26.459999
"267","2018-03-29",25.620001
"268","2018-04-02",26.65
"269","2018-04-03",26.52
"270","2018-04-04",27
"271","2018-04-05",26.77
"272","2018-04-06",27
"273","2018-04-09",26.799999
"274","2018-04-10",26.9
"275","2018-04-11",26.950001
"276","2018-04-12",27.049999
"277","2018-04-13",27.049999
"278","2018-04-16",26.92
"279","2018-04-17",27
"280","2018-04-18",27
"281","2018-04-19",27.5
"282","2018-04-20",31.1
"283","2018-04-23",30
"284","2018-04-24",30
"285","2018-04-25",32
"286","2018-04-26",33
"287","2018-04-27",31.1
"288","2018-04-30",31
"289","2018-05-01",30.620001
"290","2018-05-02",30.43
"291","2018-05-03",29.299999
"292","2018-05-04",29.790001
"293","2018-05-07",28.790001
"294","2018-05-08",28
"295","2018-05-09",27.26
"296","2018-05-10",27.200001
"297","2018-05-11",27.799999
"298","2018-05-14",27.690001
"299","2018-05-15",27.52
"300","2018-05-16",27.6
"301","2018-05-17",27.610001
"302","2018-05-18",27.379999
"303","2018-05-21",27.17
"304","2018-05-22",30.98
"305","2018-05-23",27.51
"306","2018-05-24",27.499001
"307","2018-05-25",26.9
"308","2018-05-29",27.35
"309","2018-05-30",26.799999
"310","2018-05-31",26.688
"311","2018-06-01",27.450001
"312","2018-06-04",26.48
"313","2018-06-05",26.4
"314","2018-06-06",26.290001
"315","2018-06-07",28
"316","2018-06-08",27.41
"317","2018-06-11",26.799999
"318","2018-06-12",26.879999
"319","2018-06-13",27.01
"320","2018-06-14",26.620001
"321","2018-06-15",26.879999
"322","2018-06-18",26.879999
"323","2018-06-19",26.309999
"324","2018-06-20",27
"325","2018-06-21",26.5
"326","2018-06-22",26.780001
"327","2018-06-25",27
"328","2018-06-26",27.1
"329","2018-06-27",27
"330","2018-06-28",26.98
"331","2018-06-29",26.51
"332","2018-07-02",26
"333","2018-07-03",27
"334","2018-07-05",26.66
"335","2018-07-06",27
"336","2018-07-09",27
"337","2018-07-10",26.99
"338","2018-07-11",27.15
"339","2018-07-12",25.25
"340","2018-07-13",25.98
"341","2018-07-16",25.989
"342","2018-07-17",24.759001
"343","2018-07-18",25
"344","2018-07-19",25.799
"345","2018-07-20",26.58
"346","2018-07-23",25.799999
"347","2018-07-24",25.009001
"348","2018-07-25",24.5
"349","2018-07-26",24.5
"350","2018-07-27",23.5
"351","2018-07-30",24.450001
"352","2018-07-31",24.959999
"353","2018-08-01",24.5
"354","2018-08-02",24.870001
"355","2018-08-03",24.889999
"356","2018-08-06",24.98
"357","2018-08-07",24.35
"358","2018-08-08",24.379
"359","2018-08-09",24.469999
"360","2018-08-10",23.6
"361","2018-08-13",22.9
"362","2018-08-14",20.6
"363","2018-08-15",19.309999
"364","2018-08-16",19.309999
"365","2018-08-17",19.525
"366","2018-08-20",20.08
"367","2018-08-21",22.09
"368","2018-08-22",22.450001
"369","2018-08-23",23.23
"370","2018-08-24",23
"371","2018-08-27",23
"372","2018-08-28",23
"373","2018-08-29",22.799999
"374","2018-08-30",22.899
"375","2018-08-31",22.969999
"376","2018-09-04",21.799999
"377","2018-09-05",21.799999
"378","2018-09-06",21.5
"379","2018-09-07",22
"380","2018-09-10",24.35
"381","2018-09-11",26.354
"382","2018-09-12",26.037001
"383","2018-09-13",26
"384","2018-09-14",25.9
"385","2018-09-17",26.013
"386","2018-09-18",25.4
"387","2018-09-19",25.32
"388","2018-09-20",25
"389","2018-09-21",25
"390","2018-09-24",25.475
"391","2018-09-25",26.1
"392","2018-09-26",26.4
"393","2018-09-27",25
"394","2018-09-28",25.01
"395","2018-10-01",26.079
"396","2018-10-02",24.93
"397","2018-10-03",24.799999
"398","2018-10-04",24.59
"399","2018-10-05",24.766001
"400","2018-10-08",23.535
"401","2018-10-09",23.6
"402","2018-10-10",20.790001
"403","2018-10-11",20.745001
"404","2018-10-12",20.52
"405","2018-10-15",20.5
"406","2018-10-16",19.34
"407","2018-10-17",19.200001
"408","2018-10-18",19.85
"409","2018-10-19",19.889999
"410","2018-10-22",18.4
"411","2018-10-23",18.743999
"412","2018-10-24",19.049999
"413","2018-10-25",18.5
"414","2018-10-26",18.5
"415","2018-10-29",19.16
"416","2018-10-30",18.6
"417","2018-10-31",18.799999
"418","2018-11-01",19.4
"419","2018-11-02",19.99
"420","2018-11-05",19.99
"421","2018-11-06",17.9
"422","2018-11-07",18.25
"423","2018-11-08",17.15
"424","2018-11-09",20.209999
"425","2018-11-12",20.58
"426","2018-11-13",20.700001
"427","2018-11-14",21.549999
"428","2018-11-15",21.5
"429","2018-11-16",21.299999
"430","2018-11-19",22.5
"431","2018-11-20",22.9
"432","2018-11-21",23.959999
"433","2018-11-23",24.85
"434","2018-11-26",24.200001
"435","2018-11-27",23.700001
"436","2018-11-28",23.700001
"437","2018-11-29",23.299999
"438","2018-11-30",24.25
"439","2018-12-03",24.110001
"440","2018-12-04",23.59
"441","2018-12-06",24.110001
"442","2018-12-07",24.396999
"443","2018-12-10",23.370001
"444","2018-12-11",21.299999
"445","2018-12-12",20.6
"446","2018-12-13",20.200001
"447","2018-12-14",20.4
"448","2018-12-17",20.299999
"449","2018-12-18",20.4
"450","2018-12-19",19.799999
"451","2018-12-20",19.200001
"452","2018-12-21",18.999001
"453","2018-12-24",19
"454","2018-12-26",18.5
"455","2018-12-27",18
"456","2018-12-28",19.615
"457","2018-12-31",18.75
"458","2019-01-02",18.540001
"459","2019-01-03",18.6
"460","2019-01-04",18.5
"461","2019-01-07",18.51
"462","2019-01-08",19
"463","2019-01-09",19.440001
"464","2019-01-10",19.1
"465","2019-01-11",19.16
"466","2019-01-14",18.809999
"467","2019-01-15",18.799999
"468","2019-01-16",19
"469","2019-01-17",19.299999
"470","2019-01-18",18.85
"471","2019-01-22",17.6
"472","2019-01-23",18.200001
"473","2019-01-24",18.1
"474","2019-01-25",18
"475","2019-01-28",18.104
"476","2019-01-29",18.099001
"477","2019-01-30",17.646
"478","2019-01-31",17.85
"479","2019-02-01",17.860001
"480","2019-02-04",18.01
"481","2019-02-05",18.01
"482","2019-02-06",18.049999
"483","2019-02-07",18.049999
"484","2019-02-08",19.959999
"485","2019-02-11",18.1
"486","2019-02-12",18.01
"487","2019-02-13",17.77
"488","2019-02-14",18.01
"489","2019-02-15",18.01
"490","2019-02-19",17.9
"491","2019-02-20",19.77
"492","2019-02-21",18.235001
"493","2019-02-22",18.059999
"494","2019-02-25",17.77
"495","2019-02-26",18.030001
"496","2019-02-27",18.1
"497","2019-02-28",18
"498","2019-03-01",18.219999
"499","2019-03-04",18.610001
"500","2019-03-05",18.84
"501","2019-03-06",18.459999
"502","2019-03-07",18.389999
"503","2019-03-08",18.059999
"504","2019-03-11",17.709999
"505","2019-03-12",17.5
"506","2019-03-13",17.535
"507","2019-03-14",17.77
"508","2019-03-15",17.799999
"509","2019-03-18",17.110001
"510","2019-03-19",17.201
"511","2019-03-20",17.816999
"512","2019-03-21",17.51
"513","2019-03-22",17.722
"514","2019-03-25",17.6
"515","2019-03-26",17.59
"516","2019-03-27",16.809999
"517","2019-03-28",16.690001
"518","2019-03-29",16.014999
"519","2019-04-01",16.67
"520","2019-04-02",16.280001
"521","2019-04-03",16.690001
"522","2019-04-04",16.780001
"523","2019-04-05",16.92
"524","2019-04-08",16.889999
"525","2019-04-09",16.889999
"526","2019-04-10",16.35
"527","2019-04-11",16.17
"528","2019-04-12",15.75
"529","2019-04-15",15.346
"530","2019-04-16",15.39
"531","2019-04-17",15.12
"532","2019-04-18",15.47
"533","2019-04-22",15.13
"534","2019-04-23",14.54
"535","2019-04-24",13.95
"536","2019-04-25",14.21
"537","2019-04-26",14.15
"538","2019-04-29",15.54
"539","2019-04-30",15
"540","2019-05-01",13.36
"541","2019-05-02",14.5
"542","2019-05-03",14.83
"543","2019-05-06",14.25
"544","2019-05-07",14.48
"545","2019-05-08",14.66
"546","2019-05-09",14.69
"547","2019-05-10",15.26
"548","2019-05-13",15.07
"549","2019-05-14",15
"550","2019-05-15",14.69
"551","2019-05-16",15.3
"552","2019-05-17",15.25
"553","2019-05-20",15.51
"554","2019-05-21",16.290001
"555","2019-05-22",15.19
"556","2019-05-23",14.5
"557","2019-05-24",14.51
"558","2019-05-28",15.15
"559","2019-05-29",15.85
"560","2019-05-30",16.040001
"561","2019-05-31",16.35
"562","2019-06-03",16.200001
"563","2019-06-04",15.37
"564","2019-06-05",15
"565","2019-06-06",15.39
"566","2019-06-07",15.72
"567","2019-06-10",16.9
"568","2019-06-11",17.66
"569","2019-06-12",20.341
"570","2019-06-13",21.15
"571","2019-06-14",21.15
"572","2019-06-17",21.799999
"573","2019-06-18",22.459999
"574","2019-06-19",23.120001
"575","2019-06-20",22.57
"576","2019-06-21",21.280001
"577","2019-06-24",20.889999
"578","2019-06-25",20.790001
"579","2019-06-26",21.559999
"580","2019-06-27",22.5
"581","2019-06-28",23.700001
"582","2019-07-01",23.85
"583","2019-07-02",23.389999
"584","2019-07-03",21.280001
"585","2019-07-05",20.059999
"586","2019-07-08",20.209999
"587","2019-07-09",20.190001
"588","2019-07-10",20.07
"589","2019-07-11",19.799999
"590","2019-07-12",20.700001
"591","2019-07-15",19.35
"592","2019-07-16",19.110001
"593","2019-07-17",16.870001
"594","2019-07-18",16.049999
"595","2019-07-19",16.33
"596","2019-07-22",16.219999
"597","2019-07-23",16.209999
"598","2019-07-24",16.42
"599","2019-07-25",16.35
"600","2019-07-26",16.84
"601","2019-07-29",16.530001
"602","2019-07-30",16.639999
"603","2019-07-31",16.76
"604","2019-08-01",16.950001
"605","2019-08-02",16.440001
"606","2019-08-05",15.33
"607","2019-08-06",16.459999
"608","2019-08-07",16.48
"609","2019-08-08",16.879999
"610","2019-08-09",16.91
"611","2019-08-12",16.75
"612","2019-08-13",17
"613","2019-08-14",16
"614","2019-08-15",16.209999
"615","2019-08-16",16.67
"616","2019-08-19",17.1
"617","2019-08-20",16.940001
"618","2019-08-21",16.969999
"619","2019-08-22",16.32
"620","2019-08-23",15.5
"621","2019-08-26",16.08
"622","2019-08-27",16.059999
"623","2019-08-28",15.86
"624","2019-08-29",17.620001
"625","2019-08-30",18.049999
"626","2019-09-03",16.92
"627","2019-09-04",17.219999
"628","2019-09-05",18.17
"629","2019-09-06",21.65
"630","2019-09-09",19.190001
"631","2019-09-10",20.01
"632","2019-09-11",20.559999
"633","2019-09-12",20.43
"634","2019-09-13",20.110001
"635","2019-09-16",19.540001
"636","2019-09-17",19.16
"637","2019-09-18",18.52
"638","2019-09-19",17.639999
"639","2019-09-20",17.73
"640","2019-09-23",17.83
"641","2019-09-24",17.200001
"642","2019-09-25",17.51
"643","2019-09-26",17.120001
"644","2019-09-27",17.09
"645","2019-09-30",18.1
"646","2019-10-01",17.25
"647","2019-10-02",17.629999
"648","2019-10-03",17.57
"649","2019-10-04",17.67
"650","2019-10-07",18.440001
"651","2019-10-08",17.68
"652","2019-10-09",17.75
"653","2019-10-10",17.200001
"654","2019-10-11",18.49
"655","2019-10-14",18.299999
"656","2019-10-15",18.68
"657","2019-10-16",18.299999
"658","2019-10-17",17.459999
"659","2019-10-18",17
"660","2019-10-21",17.219999
"661","2019-10-22",17.16
"662","2019-10-23",16.27
"663","2019-10-24",16.77
"664","2019-10-25",12.28
"665","2019-10-28",12.44
"666","2019-10-29",12.41
"667","2019-10-30",11.97
"668","2019-10-31",11.83
"669","2019-11-01",12.82
"670","2019-11-04",12.48
"671","2019-11-05",12.87
"672","2019-11-06",12.88
"673","2019-11-07",12.91
"674","2019-11-08",12.82
"675","2019-11-11",12.37
"676","2019-11-12",12.55
"677","2019-11-13",12.6
"678","2019-11-14",12.85
"679","2019-11-15",13.2
"680","2019-11-18",13.42
"681","2019-11-19",13.7
"682","2019-11-20",14.01
"683","2019-11-21",13.96
"684","2019-11-22",14.34
"685","2019-11-25",14.55
"686","2019-11-26",13.88
"687","2019-11-27",13.01
"688","2019-11-29",12.45
"689","2019-12-02",12.53
"690","2019-12-03",12.66
"691","2019-12-04",13.85
"692","2019-12-05",13.68
"693","2019-12-06",13.94
"694","2019-12-09",14.82
"695","2019-12-10",15.07
"696","2019-12-11",14.93
"697","2019-12-12",14.29
"698","2019-12-13",14.46
"699","2019-12-16",14.59
"700","2019-12-17",15.13
"701","2019-12-18",14.8
"702","2019-12-19",15.3
"703","2019-12-20",15.53
"704","2019-12-23",15.59
"705","2019-12-24",15.22
"706","2019-12-26",15.23
"707","2019-12-27",15.87
"708","2019-12-30",15.78
"709","2019-12-31",15.5
"710","2020-01-02",15.5
"711","2020-01-03",15.08
"712","2020-01-06",15.03
"713","2020-01-07",15.28
"714","2020-01-08",15.49
"715","2020-01-09",16.1
"716","2020-01-10",18.469999
"717","2020-01-13",17.940001
"718","2020-01-14",17.6
"719","2020-01-15",18.23
"720","2020-01-16",17.65
"721","2020-01-17",17.959999
"722","2020-01-21",16.809999
"723","2020-01-22",16.969999
"724","2020-01-23",16.700001
"725","2020-01-24",16.280001
"726","2020-01-27",15.48
"727","2020-01-28",15.49
"728","2020-01-29",15.01
"729","2020-01-30",14.67
"730","2020-01-31",15.14
"731","2020-02-03",14.83
"732","2020-02-04",17.700001
"733","2020-02-05",17.540001
"734","2020-02-06",17.200001
"735","2020-02-07",17.059999
"736","2020-02-10",16.85
"737","2020-02-11",16.879999
"738","2020-02-12",17.559999
"739","2020-02-13",16.91
"740","2020-02-14",16.73
"741","2020-02-18",18.09
"742","2020-02-19",17.559999
"743","2020-02-20",17.530001
"744","2020-02-21",17.690001
"745","2020-02-24",17.59
"746","2020-02-25",16.610001
"747","2020-02-26",16.82
"748","2020-02-27",16.200001
"749","2020-02-28",15.88
"750","2020-03-02",15.48
"751","2020-03-03",14.82
"752","2020-03-04",15.18
"753","2020-03-05",14.78
"754","2020-03-06",13.64
"755","2020-03-09",12.18
"756","2020-03-10",12.35
"757","2020-03-11",11.35
"758","2020-03-12",10.36
"759","2020-03-13",10.37
"760","2020-03-16",9.68
"761","2020-03-17",11.52
"762","2020-03-18",10.88
"763","2020-03-19",13.3
"764","2020-03-20",14.17
"765","2020-03-23",13.49
"766","2020-03-24",14.24
"767","2020-03-25",14.11
"768","2020-03-26",14.1
"769","2020-03-27",12.51
"770","2020-03-30",12.77
"771","2020-03-31",12.81
"772","2020-04-01",12.18
"773","2020-04-02",11.38
"774","2020-04-03",11.21
"775","2020-04-06",13
"776","2020-04-07",12.87
"777","2020-04-08",12.95
"778","2020-04-09",13.31
"779","2020-04-13",13.28
"780","2020-04-14",13.45
"781","2020-04-15",12.8
"782","2020-04-16",12.33
"783","2020-04-17",12.25
"784","2020-04-20",12.72
"785","2020-04-21",11.95
"786","2020-04-22",12.36
"787","2020-04-23",12.25
"788","2020-04-24",12.85
"789","2020-04-27",13.27
"790","2020-04-28",12.64
"791","2020-04-29",14.26
"792","2020-04-30",14.35
"793","2020-05-01",13.12
"794","2020-05-04",16.299999
"795","2020-05-05",15.23
"796","2020-05-06",15.4
"797","2020-05-07",15.5
"798","2020-05-08",15.92
"799","2020-05-11",16.68
"800","2020-05-12",17.059999
"801","2020-05-13",16.959999
"802","2020-05-14",16.99
"803","2020-05-15",17
"804","2020-05-18",17.24
"805","2020-05-19",18.15
"806","2020-05-20",17.83
"807","2020-05-21",17.57
"808","2020-05-22",17.200001
"809","2020-05-26",16.809999
"810","2020-05-27",17.02
"811","2020-05-28",16.469999
"812","2020-05-29",17
"813","2020-06-01",16.280001
"814","2020-06-02",15.59
"815","2020-06-03",17.030001
"816","2020-06-04",17.290001
"817","2020-06-05",18.01
"818","2020-06-08",17.950001
"819","2020-06-09",17.059999
"820","2020-06-10",17.219999
"821","2020-06-11",16.379999
"822","2020-06-12",16.610001
"823","2020-06-15",17.799999
"824","2020-06-16",17.15
"825","2020-06-17",17.18
"826","2020-06-18",16.6
"827","2020-06-19",13.55
"828","2020-06-22",15.03
"829","2020-06-23",16.15
"830","2020-06-24",17.02
"831","2020-06-25",16.92
"832","2020-06-26",15.68
"833","2020-06-29",14.72
"834","2020-06-30",15.08
"835","2020-07-01",14.81
"836","2020-07-02",14.77
"837","2020-07-06",15.58
"838","2020-07-07",16.129999
"839","2020-07-08",15.84
"840","2020-07-09",15.83
"841","2020-07-10",15.26
"842","2020-07-13",13.97
"843","2020-07-14",14.15
"844","2020-07-15",14.5
"845","2020-07-16",14.23
"846","2020-07-17",13.71
"847","2020-07-20",13.7
"848","2020-07-21",13.73
"849","2020-07-22",13.39
"850","2020-07-23",12.78
"851","2020-07-24",11.99
"852","2020-07-27",11.87
"853","2020-07-28",11.71
"854","2020-07-29",11.6
"855","2020-07-30",11.7
"856","2020-07-31",11.03
"857","2020-08-03",11.33
"858","2020-08-04",11.84
"859","2020-08-05",12.06
"860","2020-08-06",11.66
"861","2020-08-07",11.49
"862","2020-08-10",11.01
"863","2020-08-11",11.05
"864","2020-08-12",11.62
"865","2020-08-13",11.74
"866","2020-08-14",11.66
"867","2020-08-17",11.83
"868","2020-08-18",12.77
"869","2020-08-19",12.19
"870","2020-08-20",12.54
"871","2020-08-21",12.68
"872","2020-08-24",11.9
"873","2020-08-25",10.98
"874","2020-08-26",10.58
"875","2020-08-27",9.99
"876","2020-08-28",12.19
"877","2020-08-31",12.43
"878","2020-09-01",12.19
"879","2020-09-02",11.55
"880","2020-09-03",11.93
"881","2020-09-04",11.8
"882","2020-09-08",13.59
"883","2020-09-09",14.28
"884","2020-09-10",13.87
"885","2020-09-11",13.38
"886","2020-09-14",14.14
"887","2020-09-15",14.83
"888","2020-09-16",14.51
"889","2020-09-17",15.09
"890","2020-09-18",15.23
"891","2020-09-21",14.06
"892","2020-09-22",13.72
"893","2020-09-23",13.13
"894","2020-09-24",12.61
"895","2020-09-25",13.14
"896","2020-09-28",13.67
"897","2020-09-29",13.56
"898","2020-09-30",13.31
"899","2020-10-01",13.8
"900","2020-10-02",13.47
"901","2020-10-05",14.37
"902","2020-10-06",14.6
"903","2020-10-07",14.97
"904","2020-10-08",15.05
"905","2020-10-09",15.36
"906","2020-10-12",15.62
"907","2020-10-13",15.33
"908","2020-10-14",14.91
"909","2020-10-15",15
"910","2020-10-16",15.23
"911","2020-10-19",14.65
"912","2020-10-20",13.93
"913","2020-10-21",13.92
"914","2020-10-22",14.12
"915","2020-10-23",14.83
"916","2020-10-26",14.65
"917","2020-10-27",15.07
"918","2020-10-28",14.59
"919","2020-10-29",14.54
"920","2020-10-30",14.74
"921","2020-11-02",14.04
"922","2020-11-03",14.5
"923","2020-11-04",15.37
"924","2020-11-05",15.31
"925","2020-11-06",16.02
"926","2020-11-09",15.8
"927","2020-11-10",15.81
"928","2020-11-11",16.040001
"929","2020-11-12",16.17
"930","2020-11-13",17.309999
"931","2020-11-16",15.79
"932","2020-11-17",14.14
"933","2020-11-18",11.53
"934","2020-11-19",10.31
"935","2020-11-20",10.39
"936","2020-11-23",10.21
"937","2020-11-24",10.34
"938","2020-11-25",10.89
"939","2020-11-27",11.19
