"","date","CLDR"
"220","2018-03-13",20.139999
"221","2018-03-14",20.34
"222","2018-03-15",19.82
"223","2018-03-16",19.610001
"224","2018-03-19",19.33
"225","2018-03-20",20.26
"226","2018-03-21",20.07
"227","2018-03-22",20.49
"228","2018-03-23",20.290001
"229","2018-03-26",21.59
"230","2018-03-27",21.25
"231","2018-03-28",20.93
"232","2018-03-29",21.58
"233","2018-04-02",21.23
"234","2018-04-03",22.24
"235","2018-04-04",13.29
"236","2018-04-05",13.71
"237","2018-04-06",12.98
"238","2018-04-09",12.74
"239","2018-04-10",12.76
"240","2018-04-11",13.13
"241","2018-04-12",13.89
"242","2018-04-13",13.91
"243","2018-04-16",14.02
"244","2018-04-17",14.37
"245","2018-04-18",14.91
"246","2018-04-19",14.6
"247","2018-04-20",14.74
"248","2018-04-23",14.9
"249","2018-04-24",14.47
"250","2018-04-25",14.06
"251","2018-04-26",14.16
"252","2018-04-27",14.19
"253","2018-04-30",14.25
"254","2018-05-01",14.42
"255","2018-05-02",14.66
"256","2018-05-03",15.05
"257","2018-05-04",15.04
"258","2018-05-07",15.63
"259","2018-05-08",15.9
"260","2018-05-09",15.87
"261","2018-05-10",16.41
"262","2018-05-11",15.96
"263","2018-05-14",15.73
"264","2018-05-15",15.59
"265","2018-05-16",16
"266","2018-05-17",15.85
"267","2018-05-18",16.1
"268","2018-05-21",16.25
"269","2018-05-22",16.200001
"270","2018-05-23",16.1
"271","2018-05-24",15.93
"272","2018-05-25",15.88
"273","2018-05-29",15.86
"274","2018-05-30",16.030001
"275","2018-05-31",16.219999
"276","2018-06-01",16.629999
"277","2018-06-04",16.91
"278","2018-06-05",17.1
"279","2018-06-06",17.18
"280","2018-06-07",16.030001
"281","2018-06-08",16.139999
"282","2018-06-11",15.51
"283","2018-06-12",15.5
"284","2018-06-13",15.47
"285","2018-06-14",15.6
"286","2018-06-15",15.16
"287","2018-06-18",15.48
"288","2018-06-19",15.41
"289","2018-06-20",15.48
"290","2018-06-21",15.18
"291","2018-06-22",14.54
"292","2018-06-25",13.71
"293","2018-06-26",13.67
"294","2018-06-27",13.15
"295","2018-06-28",13.45
"296","2018-06-29",13.64
"297","2018-07-02",13.76
"298","2018-07-03",13.86
"299","2018-07-05",14.05
"300","2018-07-06",14.62
"301","2018-07-09",14.71
"302","2018-07-10",14.79
"303","2018-07-11",14.7
"304","2018-07-12",15.03
"305","2018-07-13",14.77
"306","2018-07-16",14.83
"307","2018-07-17",14.91
"308","2018-07-18",14.79
"309","2018-07-19",14.82
"310","2018-07-20",14.57
"311","2018-07-23",14.68
"312","2018-07-24",14.29
"313","2018-07-25",14.62
"314","2018-07-26",14.61
"315","2018-07-27",14.13
"316","2018-07-30",13.45
"317","2018-07-31",13.39
"318","2018-08-01",13.94
"319","2018-08-02",13.94
"320","2018-08-03",13.58
"321","2018-08-06",13.65
"322","2018-08-07",13.69
"323","2018-08-08",13.49
"324","2018-08-09",14.03
"325","2018-08-10",14.06
"326","2018-08-13",13.97
"327","2018-08-14",13.96
"328","2018-08-15",13.75
"329","2018-08-16",13.73
"330","2018-08-17",13.59
"331","2018-08-20",13.6
"332","2018-08-21",13.7
"333","2018-08-22",13.81
"334","2018-08-23",13.7
"335","2018-08-24",14.05
"336","2018-08-27",13.99
"337","2018-08-28",14
"338","2018-08-29",14.94
"339","2018-08-30",14.9
"340","2018-08-31",15.01
"341","2018-09-04",15.07
"342","2018-09-05",14.41
"343","2018-09-06",17.93
"344","2018-09-07",17.559999
"345","2018-09-10",17.43
"346","2018-09-11",17.9
"347","2018-09-12",18.41
"348","2018-09-13",18.209999
"349","2018-09-14",18.57
"350","2018-09-17",17.66
"351","2018-09-18",17.84
"352","2018-09-19",17.549999
"353","2018-09-20",17.780001
"354","2018-09-21",17.610001
"355","2018-09-24",17.43
"356","2018-09-25",17.84
"357","2018-09-26",17.85
"358","2018-09-27",17.57
"359","2018-09-28",17.65
"360","2018-10-01",17.190001
"361","2018-10-02",16.9
"362","2018-10-03",17.08
"363","2018-10-04",19.049999
"364","2018-10-05",17.9
"365","2018-10-08",17.5
"366","2018-10-09",17.370001
"367","2018-10-10",15.49
"368","2018-10-11",15.04
"369","2018-10-12",15.51
"370","2018-10-15",15.24
"371","2018-10-16",15.79
"372","2018-10-17",15.35
"373","2018-10-18",14.78
"374","2018-10-19",13.88
"375","2018-10-22",14.23
"376","2018-10-23",14.31
"377","2018-10-24",13.08
"378","2018-10-25",13.49
"379","2018-10-26",13.12
"380","2018-10-29",12.88
"381","2018-10-30",13.24
"382","2018-10-31",13.76
"383","2018-11-01",14.17
"384","2018-11-02",14.25
"385","2018-11-05",14.54
"386","2018-11-06",14
"387","2018-11-07",14.71
"388","2018-11-08",14.15
"389","2018-11-09",12.79
"390","2018-11-12",12.26
"391","2018-11-13",11.93
"392","2018-11-14",11.85
"393","2018-11-15",12.15
"394","2018-11-16",12.15
"395","2018-11-19",11.23
"396","2018-11-20",10.69
"397","2018-11-21",11.4
"398","2018-11-23",11.33
"399","2018-11-26",11.88
"400","2018-11-27",11.66
"401","2018-11-28",12.44
"402","2018-11-29",12.35
"403","2018-11-30",12.34
"404","2018-12-03",12.31
"405","2018-12-04",11.59
"406","2018-12-06",13.01
"407","2018-12-07",12.25
"408","2018-12-10",12.73
"409","2018-12-11",12.32
"410","2018-12-12",12.64
"411","2018-12-13",12.39
"412","2018-12-14",12.34
"413","2018-12-17",11.36
"414","2018-12-18",11.66
"415","2018-12-19",11.18
"416","2018-12-20",11.1
"417","2018-12-21",10.36
"418","2018-12-24",10.37
"419","2018-12-26",11
"420","2018-12-27",10.95
"421","2018-12-28",10.88
"422","2018-12-31",11.06
"423","2019-01-02",11.25
"424","2019-01-03",10.37
"425","2019-01-04",11.01
"426","2019-01-07",11.21
"427","2019-01-08",11.51
"428","2019-01-09",11.59
"429","2019-01-10",11.92
"430","2019-01-11",11.61
"431","2019-01-14",11.59
"432","2019-01-15",11.92
"433","2019-01-16",11.89
"434","2019-01-17",12.34
"435","2019-01-18",12.84
"436","2019-01-22",12.79
"437","2019-01-23",12.83
"438","2019-01-24",13.06
"439","2019-01-25",13.38
"440","2019-01-28",13.19
"441","2019-01-29",12.93
"442","2019-01-30",13.16
"443","2019-01-31",13.5
"444","2019-02-01",13.61
"445","2019-02-04",13.84
"446","2019-02-05",14
"447","2019-02-06",13.69
"448","2019-02-07",13.55
"449","2019-02-08",13.55
"450","2019-02-11",13.66
"451","2019-02-12",13.85
"452","2019-02-13",13.73
"453","2019-02-14",13.75
"454","2019-02-15",13.82
"455","2019-02-19",13.82
"456","2019-02-20",13.73
"457","2019-02-21",13.56
"458","2019-02-22",13.84
"459","2019-02-25",13.87
"460","2019-02-26",14.06
"461","2019-02-27",14.64
"462","2019-02-28",14.57
"463","2019-03-01",15.15
"464","2019-03-04",14.63
"465","2019-03-05",14.64
"466","2019-03-06",14.14
"467","2019-03-07",14.07
"468","2019-03-08",13.83
"469","2019-03-11",14.28
"470","2019-03-12",14.36
"471","2019-03-13",14.61
"472","2019-03-14",11.71
"473","2019-03-15",11.67
"474","2019-03-18",11.8
"475","2019-03-19",11.85
"476","2019-03-20",11.46
"477","2019-03-21",11.63
"478","2019-03-22",11.07
"479","2019-03-25",11.04
"480","2019-03-26",10.95
"481","2019-03-27",10.67
"482","2019-03-28",10.71
"483","2019-03-29",10.94
"484","2019-04-01",11.04
"485","2019-04-02",11.31
"486","2019-04-03",11.4
"487","2019-04-04",11.04
"488","2019-04-05",11.11
"489","2019-04-08",11.66
"490","2019-04-09",11.57
"491","2019-04-10",11.63
"492","2019-04-11",11.44
"493","2019-04-12",11.55
"494","2019-04-15",11.45
"495","2019-04-16",11.43
"496","2019-04-17",11
"497","2019-04-18",10.8
"498","2019-04-22",10.81
"499","2019-04-23",10.94
"500","2019-04-24",10.84
"501","2019-04-25",10.83
"502","2019-04-26",10.83
"503","2019-04-29",11.2
"504","2019-04-30",11.13
"505","2019-05-01",11
"506","2019-05-02",11.02
"507","2019-05-03",11.14
"508","2019-05-06",11.18
"509","2019-05-07",10.77
"510","2019-05-08",10.7
"511","2019-05-09",10.6
"512","2019-05-10",10.55
"513","2019-05-13",10
"514","2019-05-14",10.29
"515","2019-05-15",10.61
"516","2019-05-16",10.83
"517","2019-05-17",10.67
"518","2019-05-20",10.32
"519","2019-05-21",10.64
"520","2019-05-22",10.75
"521","2019-05-23",9.78
"522","2019-05-24",9.57
"523","2019-05-28",9.55
"524","2019-05-29",9.41
"525","2019-05-30",9.33
"526","2019-05-31",9.17
"527","2019-06-03",8.73
"528","2019-06-04",9.11
"529","2019-06-05",8.8
"530","2019-06-06",5.21
"531","2019-06-07",5.1
"532","2019-06-10",5.18
"533","2019-06-11",5.09
"534","2019-06-12",5.05
"535","2019-06-13",5.36
"536","2019-06-14",5.29
"537","2019-06-17",5.76
"538","2019-06-18",5.75
"539","2019-06-19",5.73
"540","2019-06-20",5.73
"541","2019-06-21",5.77
"542","2019-06-24",5.53
"543","2019-06-25",5.39
"544","2019-06-26",5.28
"545","2019-06-27",5.32
"546","2019-06-28",5.26
"547","2019-07-01",5.31
"548","2019-07-02",5.17
"549","2019-07-03",5.23
"550","2019-07-05",5.24
"551","2019-07-08",5.1
"552","2019-07-09",5.11
"553","2019-07-10",5.15
"554","2019-07-11",5.18
"555","2019-07-12",5.25
"556","2019-07-15",5.25
"557","2019-07-16",5.38
"558","2019-07-17",5.48
"559","2019-07-18",5.55
"560","2019-07-19",5.66
"561","2019-07-22",5.85
"562","2019-07-23",5.81
"563","2019-07-24",5.88
"564","2019-07-25",5.79
"565","2019-07-26",6.01
"566","2019-07-29",5.99
"567","2019-07-30",6
"568","2019-07-31",5.98
"569","2019-08-01",6.35
"570","2019-08-02",6.6
"571","2019-08-05",6.48
"572","2019-08-06",6.42
"573","2019-08-07",6.73
"574","2019-08-08",7.01
"575","2019-08-09",7
"576","2019-08-12",6.69
"577","2019-08-13",6.76
"578","2019-08-14",6.51
"579","2019-08-15",6.46
"580","2019-08-16",6.68
"581","2019-08-19",6.7
"582","2019-08-20",6.79
"583","2019-08-21",6.83
"584","2019-08-22",6.86
"585","2019-08-23",6.67
"586","2019-08-26",6.87
"587","2019-08-27",6.8
"588","2019-08-28",6.76
"589","2019-08-29",7.02
"590","2019-08-30",7.14
"591","2019-09-03",7.18
"592","2019-09-04",7.21
"593","2019-09-05",8.28
"594","2019-09-06",8.8
"595","2019-09-09",8.76
"596","2019-09-10",9.04
"597","2019-09-11",9.44
"598","2019-09-12",9.2
"599","2019-09-13",8.92
"600","2019-09-16",8.99
"601","2019-09-17",8.91
"602","2019-09-18",8.74
"603","2019-09-19",8.68
"604","2019-09-20",9.01
"605","2019-09-23",9.05
"606","2019-09-24",9
"607","2019-09-25",9.09
"608","2019-09-26",8.96
"609","2019-09-27",8.79
"610","2019-09-30",8.86
"611","2019-10-01",8.74
"612","2019-10-02",8.15
"613","2019-10-03",8.35
"614","2019-10-04",8.59
"615","2019-10-07",8.74
"616","2019-10-08",8.55
"617","2019-10-09",8.56
"618","2019-10-10",8.36
"619","2019-10-11",8.5
"620","2019-10-14",8.58
"621","2019-10-15",8.81
"622","2019-10-16",8.93
"623","2019-10-17",8.95
"624","2019-10-18",8.67
"625","2019-10-21",8.96
"626","2019-10-22",8.89
"627","2019-10-23",8.85
"628","2019-10-24",8.91
"629","2019-10-25",8.89
"630","2019-10-28",8.84
"631","2019-10-29",8.76
"632","2019-10-30",8.67
"633","2019-10-31",8.48
"634","2019-11-01",8.64
"635","2019-11-04",9
"636","2019-11-05",8.91
"637","2019-11-06",8.72
"638","2019-11-07",8.66
"639","2019-11-08",8.75
"640","2019-11-11",8.74
"641","2019-11-12",8.67
"642","2019-11-13",8.48
"643","2019-11-14",8.54
"644","2019-11-15",8.76
"645","2019-11-18",8.87
"646","2019-11-19",8.93
"647","2019-11-20",9.39
"648","2019-11-21",9.15
"649","2019-11-22",9.44
"650","2019-11-25",9.6
"651","2019-11-26",9.76
"652","2019-11-27",9.95
"653","2019-11-29",9.88
"654","2019-12-02",9.78
"655","2019-12-03",9.98
"656","2019-12-04",9.85
"657","2019-12-05",10.01
"658","2019-12-06",10.88
"659","2019-12-09",11.31
"660","2019-12-10",11.06
"661","2019-12-11",10.87
"662","2019-12-12",10.96
"663","2019-12-13",11.04
"664","2019-12-16",11.27
"665","2019-12-17",11.16
"666","2019-12-18",11.24
"667","2019-12-19",11.21
"668","2019-12-20",11.37
"669","2019-12-23",11.89
"670","2019-12-24",11.9
"671","2019-12-26",11.97
"672","2019-12-27",11.77
"673","2019-12-30",11.44
"674","2019-12-31",11.63
"675","2020-01-02",11.6
"676","2020-01-03",11.31
"677","2020-01-06",11.5
"678","2020-01-07",11.52
"679","2020-01-08",11.98
"680","2020-01-09",11.93
"681","2020-01-10",11.81
"682","2020-01-13",11.74
"683","2020-01-14",11.58
"684","2020-01-15",11.52
"685","2020-01-16",11.63
"686","2020-01-17",11.56
"687","2020-01-21",11.31
"688","2020-01-22",11.41
"689","2020-01-23",11.44
"690","2020-01-24",11.38
"691","2020-01-27",11.03
"692","2020-01-28",11.2
"693","2020-01-29",11.02
"694","2020-01-30",10.73
"695","2020-01-31",10.29
"696","2020-02-03",10.54
"697","2020-02-04",10.61
"698","2020-02-05",10.59
"699","2020-02-06",10.76
"700","2020-02-07",10.65
"701","2020-02-10",10.51
"702","2020-02-11",10.61
"703","2020-02-12",10.95
"704","2020-02-13",10.91
"705","2020-02-14",10.93
"706","2020-02-18",10.77
"707","2020-02-19",11.06
"708","2020-02-20",11.06
"709","2020-02-21",10.85
"710","2020-02-24",10.2
"711","2020-02-25",9.79
"712","2020-02-26",9.47
"713","2020-02-27",8.91
"714","2020-02-28",8.9
"715","2020-03-02",9.1
"716","2020-03-03",8.78
"717","2020-03-04",8.99
"718","2020-03-05",8.59
"719","2020-03-06",8.09
"720","2020-03-09",7.28
"721","2020-03-10",7.85
"722","2020-03-11",7.89
"723","2020-03-12",7.08
"724","2020-03-13",7.47
"725","2020-03-16",6.67
"726","2020-03-17",6.64
"727","2020-03-18",5.3
"728","2020-03-19",6.78
"729","2020-03-20",6.95
"730","2020-03-23",6.81
"731","2020-03-24",7.43
"732","2020-03-25",7.96
"733","2020-03-26",8.16
"734","2020-03-27",7.81
"735","2020-03-30",8.06
"736","2020-03-31",7.87
"737","2020-04-01",7.52
"738","2020-04-02",7.67
"739","2020-04-03",7.35
"740","2020-04-06",7.92
"741","2020-04-07",7.86
"742","2020-04-08",8.38
"743","2020-04-09",8.34
"744","2020-04-13",7.99
"745","2020-04-14",7.81
"746","2020-04-15",7.6
"747","2020-04-16",7.45
"748","2020-04-17",7.71
"749","2020-04-20",7.79
"750","2020-04-21",7.4
"751","2020-04-22",7.73
"752","2020-04-23",7.72
"753","2020-04-24",7.83
"754","2020-04-27",7.8
"755","2020-04-28",7.98
"756","2020-04-29",8.34
"757","2020-04-30",8.28
"758","2020-05-01",7.89
"759","2020-05-04",7.71
"760","2020-05-05",7.77
"761","2020-05-06",7.93
"762","2020-05-07",8.4
"763","2020-05-08",8.62
"764","2020-05-11",8.53
"765","2020-05-12",8.33
"766","2020-05-13",8.09
"767","2020-05-14",7.93
"768","2020-05-15",8.4
"769","2020-05-18",8.61
"770","2020-05-19",8.65
"771","2020-05-20",9.39
"772","2020-05-21",9.51
"773","2020-05-22",9.64
"774","2020-05-26",9.76
"775","2020-05-27",9.81
"776","2020-05-28",9.8
"777","2020-05-29",10.25
"778","2020-06-01",10.96
"779","2020-06-02",11.24
"780","2020-06-03",12.4
"781","2020-06-04",10.8
"782","2020-06-05",9.86
"783","2020-06-08",10.11
"784","2020-06-09",12
"785","2020-06-10",11.78
"786","2020-06-11",11.12
"787","2020-06-12",11.6
"788","2020-06-15",12.72
"789","2020-06-16",12.26
"790","2020-06-17",12.64
"791","2020-06-18",13.71
"792","2020-06-19",12.81
"793","2020-06-22",12.64
"794","2020-06-23",12.66
"795","2020-06-24",12.03
"796","2020-06-25",13.12
"797","2020-06-26",13.69
"798","2020-06-29",12.96
"799","2020-06-30",12.72
"800","2020-07-01",12.38
"801","2020-07-02",12.27
"802","2020-07-06",11.9
"803","2020-07-07",11.85
"804","2020-07-08",12.5
"805","2020-07-09",12.28
"806","2020-07-10",12.4
"807","2020-07-13",11.35
"808","2020-07-14",11.56
"809","2020-07-15",11.57
"810","2020-07-16",11.48
"811","2020-07-17",11.55
"812","2020-07-20",11.79
"813","2020-07-21",11.53
"814","2020-07-22",11.7
"815","2020-07-23",11.54
"816","2020-07-24",11.39
"817","2020-07-27",11.48
"818","2020-07-28",11.12
"819","2020-07-29",11.48
"820","2020-07-30",11.36
"821","2020-07-31",11.27
"822","2020-08-03",11.51
"823","2020-08-04",11.57
"824","2020-08-05",11.86
"825","2020-08-06",11.57
"826","2020-08-07",11.25
"827","2020-08-10",11.27
"828","2020-08-11",11.27
"829","2020-08-12",11.39
"830","2020-08-13",11.5
"831","2020-08-14",11.26
"832","2020-08-17",11.38
"833","2020-08-18",11.58
"834","2020-08-19",11.63
"835","2020-08-20",12.23
"836","2020-08-21",11.94
"837","2020-08-24",11.87
"838","2020-08-25",11.89
"839","2020-08-26",12.42
"840","2020-08-27",12.39
"841","2020-08-28",12.92
"842","2020-08-31",13.21
"843","2020-09-01",13.86
"844","2020-09-02",13.24
"845","2020-09-03",11.63
"846","2020-09-04",11.22
"847","2020-09-08",10.89
"848","2020-09-09",11.54
"849","2020-09-10",11.16
"850","2020-09-11",10.95
"851","2020-09-14",11.08
"852","2020-09-15",11.13
"853","2020-09-16",11.18
"854","2020-09-17",10.77
"855","2020-09-18",10.69
"856","2020-09-21",10.82
"857","2020-09-22",11
"858","2020-09-23",11.01
"859","2020-09-24",10.63
"860","2020-09-25",10.79
"861","2020-09-28",10.85
"862","2020-09-29",10.95
"863","2020-09-30",10.89
"864","2020-10-01",10.89
"865","2020-10-02",10.61
"866","2020-10-05",10.72
"867","2020-10-06",10.74
"868","2020-10-07",10.93
"869","2020-10-08",11.23
"870","2020-10-09",11.43
"871","2020-10-12",11.87
"872","2020-10-13",11.88
"873","2020-10-14",11.09
"874","2020-10-15",10.64
"875","2020-10-16",10.71
"876","2020-10-19",10.4
"877","2020-10-20",10.31
"878","2020-10-21",10.09
"879","2020-10-22",10.24
"880","2020-10-23",10.36
"881","2020-10-26",9.76
"882","2020-10-27",9.94
"883","2020-10-28",9.61
"884","2020-10-29",9.88
"885","2020-10-30",9.72
"886","2020-11-02",9.81
"887","2020-11-03",10.07
"888","2020-11-04",10.22
"889","2020-11-05",10.48
"890","2020-11-06",10.41
"891","2020-11-09",10.09
"892","2020-11-10",10.05
"893","2020-11-11",10.34
"894","2020-11-12",10.5
"895","2020-11-13",10.67
"896","2020-11-16",10.94
"897","2020-11-17",11.12
"898","2020-11-18",10.72
"899","2020-11-19",11.18
"900","2020-11-20",11.3
"901","2020-11-23",11.26
"902","2020-11-24",11.46
"903","2020-11-25",11.57
"904","2020-11-27",11.75
