"","date","FORM"
"92","2007-05-15",41.68
"93","2007-05-16",41.389999
"94","2007-05-17",40.98
"95","2007-05-18",40.830002
"96","2007-05-21",40.549999
"97","2007-05-22",40.939999
"98","2007-05-23",40.470001
"99","2007-05-24",39.259998
"100","2007-05-25",39.57
"101","2007-05-29",40.07
"102","2007-05-30",40.040001
"103","2007-05-31",39.779999
"104","2007-06-01",40.419998
"105","2007-06-04",40.720001
"106","2007-06-05",40.740002
"107","2007-06-06",40.939999
"108","2007-06-07",40.080002
"109","2007-06-08",41.560001
"110","2007-06-11",41.330002
"111","2007-06-12",40.48
"112","2007-06-13",40.130001
"113","2007-06-14",41.630001
"114","2007-06-15",42.799999
"115","2007-06-18",42.32
"116","2007-06-19",42.080002
"117","2007-06-20",41.450001
"118","2007-06-21",41.59
"119","2007-06-22",41.049999
"120","2007-06-25",40.639999
"121","2007-06-26",40.490002
"122","2007-06-27",40.330002
"123","2007-06-28",38.950001
"124","2007-06-29",38.299999
"125","2007-07-02",38.549999
"126","2007-07-03",38.540001
"127","2007-07-05",38.669998
"128","2007-07-06",39.119999
"129","2007-07-09",39.080002
"130","2007-07-10",37.34
"131","2007-07-11",36.700001
"132","2007-07-12",37.830002
"133","2007-07-13",37.259998
"134","2007-07-16",37.52
"135","2007-07-17",39.400002
"136","2007-07-18",39.380001
"137","2007-07-19",39.299999
"138","2007-07-20",38.84
"139","2007-07-23",38.93
"140","2007-07-24",38.75
"141","2007-07-25",40.220001
"142","2007-07-26",41.119999
"143","2007-07-27",40.18
"144","2007-07-30",40.27
"145","2007-07-31",38.389999
"146","2007-08-01",38.189999
"147","2007-08-02",38.959999
"148","2007-08-03",37.720001
"149","2007-08-06",39.119999
"150","2007-08-07",40.560001
"151","2007-08-08",42.470001
"152","2007-08-09",43.119999
"153","2007-08-10",41.310001
"154","2007-08-13",41.09
"155","2007-08-14",40.07
"156","2007-08-15",40.419998
"157","2007-08-16",42.220001
"158","2007-08-17",43.869999
"159","2007-08-20",43.509998
"160","2007-08-21",42.200001
"161","2007-08-22",43.209999
"162","2007-08-23",42.75
"163","2007-08-24",44.380001
"164","2007-08-27",44.220001
"165","2007-08-28",43.689999
"166","2007-08-29",44.200001
"167","2007-08-30",44.25
"168","2007-08-31",45.360001
"169","2007-09-04",46.130001
"170","2007-09-05",46.5
"171","2007-09-06",46.970001
"172","2007-09-07",45.580002
"173","2007-09-10",44.779999
"174","2007-09-11",45.41
"175","2007-09-12",45.029999
"176","2007-09-13",45.709999
"177","2007-09-14",46.23
"178","2007-09-17",45.98
"179","2007-09-18",47.349998
"180","2007-09-19",47.470001
"181","2007-09-20",45.630001
"182","2007-09-21",46.84
"183","2007-09-24",45.639999
"184","2007-09-25",45.73
"185","2007-09-26",46.139999
"186","2007-09-27",45.450001
"187","2007-09-28",44.369999
"188","2007-10-01",45.84
"189","2007-10-02",46.720001
"190","2007-10-03",45.18
"191","2007-10-04",45.470001
"192","2007-10-05",45.889999
"193","2007-10-08",44.48
"194","2007-10-09",43.490002
"195","2007-10-10",43.990002
"196","2007-10-11",42.779999
"197","2007-10-12",43
"198","2007-10-15",42.959999
"199","2007-10-16",42.27
"200","2007-10-17",42.5
"201","2007-10-18",42.080002
"202","2007-10-19",41.209999
"203","2007-10-22",42.509998
"204","2007-10-23",43.52
"205","2007-10-24",43.240002
"206","2007-10-25",35.540001
"207","2007-10-26",35.02
"208","2007-10-29",36.23
"209","2007-10-30",38.66
"210","2007-10-31",39.110001
"211","2007-11-01",38.25
"212","2007-11-02",38.02
"213","2007-11-05",36.720001
"214","2007-11-06",38.09
"215","2007-11-07",37.02
"216","2007-11-08",37.68
"217","2007-11-09",38.75
"218","2007-11-12",38.459999
"219","2007-11-13",39.080002
"220","2007-11-14",39.299999
"221","2007-11-15",38.970001
"222","2007-11-16",39.169998
"223","2007-11-19",38.110001
"224","2007-11-20",37.130001
"225","2007-11-21",36.669998
"226","2007-11-23",36.32
"227","2007-11-26",36.93
"228","2007-11-27",37.450001
"229","2007-11-28",39.32
"230","2007-11-29",38.5
"231","2007-11-30",37.939999
"232","2007-12-03",37.700001
"233","2007-12-04",38.200001
"234","2007-12-05",39.200001
"235","2007-12-06",38.869999
"236","2007-12-07",33.900002
"237","2007-12-10",33.84
"238","2007-12-11",32.32
"239","2007-12-12",32.93
"240","2007-12-13",32.91
"241","2007-12-14",32.709999
"242","2007-12-17",31.459999
"243","2007-12-18",31.42
"244","2007-12-19",31.57
"245","2007-12-20",32.82
"246","2007-12-21",33.389999
"247","2007-12-24",33.619999
"248","2007-12-26",34.509998
"249","2007-12-27",33.849998
"250","2007-12-28",33.470001
"251","2007-12-31",33.099998
"252","2008-01-02",33.16
"253","2008-01-03",31.969999
"254","2008-01-04",30.57
"255","2008-01-07",29.98
"256","2008-01-08",28.99
"257","2008-01-09",28.639999
"258","2008-01-10",28.530001
"259","2008-01-11",26.360001
"260","2008-01-14",26.77
"261","2008-01-15",25.709999
"262","2008-01-16",28.219999
"263","2008-01-17",26.219999
"264","2008-01-18",26.620001
"265","2008-01-22",25.690001
"266","2008-01-23",25.58
"267","2008-01-24",24.950001
"268","2008-01-25",24.66
"269","2008-01-28",24.440001
"270","2008-01-29",24.48
"271","2008-01-30",24.41
"272","2008-01-31",24.219999
"273","2008-02-01",25.950001
"274","2008-02-04",26.23
"275","2008-02-05",23.190001
"276","2008-02-06",21.059999
"277","2008-02-07",21.5
"278","2008-02-08",20.469999
"279","2008-02-11",19.620001
"280","2008-02-12",19.530001
"281","2008-02-13",20.09
"282","2008-02-14",19.559999
"283","2008-02-15",19.32
"284","2008-02-19",19.030001
"285","2008-02-20",19.360001
"286","2008-02-21",18.82
"287","2008-02-22",18.85
"288","2008-02-25",19.040001
"289","2008-02-26",19.43
"290","2008-02-27",19.35
"291","2008-02-28",18.58
"292","2008-02-29",17.93
"293","2008-03-03",17.5
"294","2008-03-04",17.299999
"295","2008-03-05",17.08
"296","2008-03-06",16.379999
"297","2008-03-07",17.01
"298","2008-03-10",16.83
"299","2008-03-11",17.959999
"300","2008-03-12",17.700001
"301","2008-03-13",18.1
"302","2008-03-14",17.18
"303","2008-03-17",17.35
"304","2008-03-18",18.040001
"305","2008-03-19",17.33
"306","2008-03-20",17.700001
"307","2008-03-24",18.35
"308","2008-03-25",18.67
"309","2008-03-26",18.110001
"310","2008-03-27",19.040001
"311","2008-03-28",18.75
"312","2008-03-31",19.1
"313","2008-04-01",20.120001
"314","2008-04-02",20.1
"315","2008-04-03",21.75
"316","2008-04-04",21.02
"317","2008-04-07",20.700001
"318","2008-04-08",19.469999
"319","2008-04-09",18.9
"320","2008-04-10",20
"321","2008-04-11",19.540001
"322","2008-04-14",19.030001
"323","2008-04-15",18.9
"324","2008-04-16",19.370001
"325","2008-04-17",19.1
"326","2008-04-18",19.25
"327","2008-04-21",19.57
"328","2008-04-22",18.32
"329","2008-04-23",18.67
"330","2008-04-24",20.02
"331","2008-04-25",20.440001
"332","2008-04-28",20.280001
"333","2008-04-29",20.07
"334","2008-04-30",19.27
"335","2008-05-01",19.780001
"336","2008-05-02",19.59
"337","2008-05-05",19.040001
"338","2008-05-06",19.030001
"339","2008-05-07",18.99
"340","2008-05-08",19.280001
"341","2008-05-09",19.82
"342","2008-05-12",20.33
"343","2008-05-13",20.309999
"344","2008-05-14",21.16
"345","2008-05-15",21.700001
"346","2008-05-16",22.120001
"347","2008-05-19",22.33
"348","2008-05-20",21.290001
"349","2008-05-21",21.02
"350","2008-05-22",21.389999
"351","2008-05-23",21.15
"352","2008-05-27",21.639999
"353","2008-05-28",21.43
"354","2008-05-29",21.73
"355","2008-05-30",21.83
"356","2008-06-02",21.610001
"357","2008-06-03",20.940001
"358","2008-06-04",21.08
"359","2008-06-05",22
"360","2008-06-06",21.43
"361","2008-06-09",21.91
"362","2008-06-10",21.08
"363","2008-06-11",20.07
"364","2008-06-12",20.24
"365","2008-06-13",21.34
"366","2008-06-16",20.959999
"367","2008-06-17",20.540001
"368","2008-06-18",20.24
"369","2008-06-19",20.700001
"370","2008-06-20",20.200001
"371","2008-06-23",19.6
"372","2008-06-24",19.26
"373","2008-06-25",19.290001
"374","2008-06-26",18.73
"375","2008-06-27",18.43
"376","2008-06-30",18.43
"377","2008-07-01",19.700001
"378","2008-07-02",18.690001
"379","2008-07-03",18.469999
"380","2008-07-07",18.58
"381","2008-07-08",18.84
"382","2008-07-09",17.879999
"383","2008-07-10",18.08
"384","2008-07-11",18.49
"385","2008-07-14",18.08
"386","2008-07-15",18.889999
"387","2008-07-16",19.99
"388","2008-07-17",20.049999
"389","2008-07-18",19.92
"390","2008-07-21",20.18
"391","2008-07-22",18.5
"392","2008-07-23",16.299999
"393","2008-07-24",16.57
"394","2008-07-25",16.43
"395","2008-07-28",15.87
"396","2008-07-29",16.120001
"397","2008-07-30",16.48
"398","2008-07-31",17.4
"399","2008-08-01",17.219999
"400","2008-08-04",17.32
"401","2008-08-05",17.49
"402","2008-08-06",18.09
"403","2008-08-07",18.48
"404","2008-08-08",19.24
"405","2008-08-11",20
"406","2008-08-12",19.889999
"407","2008-08-13",20.48
"408","2008-08-14",20.5
"409","2008-08-15",20.49
"410","2008-08-18",19.969999
"411","2008-08-19",19.59
"412","2008-08-20",19.82
"413","2008-08-21",19.860001
"414","2008-08-22",20.73
"415","2008-08-25",19.690001
"416","2008-08-26",19.209999
"417","2008-08-27",19.139999
"418","2008-08-28",19.450001
"419","2008-08-29",19.190001
"420","2008-09-02",19.68
"421","2008-09-03",18.67
"422","2008-09-04",17.940001
"423","2008-09-05",18.190001
"424","2008-09-08",18.91
"425","2008-09-09",18.700001
"426","2008-09-10",18.82
"427","2008-09-11",18.379999
"428","2008-09-12",18.27
"429","2008-09-15",18.190001
"430","2008-09-16",18.799999
"431","2008-09-17",19.18
"432","2008-09-18",20.379999
"433","2008-09-19",20.52
"434","2008-09-22",19.120001
"435","2008-09-23",18.66
"436","2008-09-24",19.4
"437","2008-09-25",19.129999
"438","2008-09-26",19.200001
"439","2008-09-29",16.879999
"440","2008-09-30",17.42
"441","2008-10-01",17.030001
"442","2008-10-02",16.950001
"443","2008-10-03",15.9
"444","2008-10-06",16.110001
"445","2008-10-07",14.83
"446","2008-10-08",16.65
"447","2008-10-09",15.96
"448","2008-10-10",17.309999
"449","2008-10-13",18.299999
"450","2008-10-14",17.379999
"451","2008-10-15",16.02
"452","2008-10-16",17.379999
"453","2008-10-17",16.92
"454","2008-10-20",18.280001
"455","2008-10-21",17.51
"456","2008-10-22",16.719999
"457","2008-10-23",15.97
"458","2008-10-24",16.190001
"459","2008-10-27",15.77
"460","2008-10-28",17.24
"461","2008-10-29",17.4
"462","2008-10-30",17.35
"463","2008-10-31",17.42
"464","2008-11-03",18.07
"465","2008-11-04",17.870001
"466","2008-11-05",16.84
"467","2008-11-06",16.120001
"468","2008-11-07",15.71
"469","2008-11-10",14.81
"470","2008-11-11",14.36
"471","2008-11-12",13.32
"472","2008-11-13",14.48
"473","2008-11-14",13.63
"474","2008-11-17",13.32
"475","2008-11-18",13.17
"476","2008-11-19",12.16
"477","2008-11-20",11.91
"478","2008-11-21",12.25
"479","2008-11-24",13.14
"480","2008-11-25",13.33
"481","2008-11-26",13.5
"482","2008-11-28",13.53
"483","2008-12-01",12.32
"484","2008-12-02",12.51
"485","2008-12-03",13.33
"486","2008-12-04",12.83
"487","2008-12-05",13.03
"488","2008-12-08",13.31
"489","2008-12-09",13.49
"490","2008-12-10",13.63
"491","2008-12-11",13.4
"492","2008-12-12",14.2
"493","2008-12-15",13.37
"494","2008-12-16",14.23
"495","2008-12-17",15.11
"496","2008-12-18",14.32
"497","2008-12-19",14.6
"498","2008-12-22",13.67
"499","2008-12-23",13.22
"500","2008-12-24",13.51
"501","2008-12-26",13.47
"502","2008-12-29",13.43
"503","2008-12-30",14.14
"504","2008-12-31",14.6
"505","2009-01-02",14.93
"506","2009-01-05",15.18
"507","2009-01-06",15.84
"508","2009-01-07",15.03
"509","2009-01-08",14.72
"510","2009-01-09",14.49
"511","2009-01-12",14.29
"512","2009-01-13",14.68
"513","2009-01-14",14.33
"514","2009-01-15",14.72
"515","2009-01-16",15.24
"516","2009-01-20",13.78
"517","2009-01-21",13.72
"518","2009-01-22",13.6
"519","2009-01-23",14.13
"520","2009-01-26",14.63
"521","2009-01-27",15.07
"522","2009-01-28",16.040001
"523","2009-01-29",15.23
"524","2009-01-30",15.56
"525","2009-02-02",15.95
"526","2009-02-03",16.01
"527","2009-02-04",16.57
"528","2009-02-05",16.450001
"529","2009-02-06",16.610001
"530","2009-02-09",16.450001
"531","2009-02-10",15.67
"532","2009-02-11",15.47
"533","2009-02-12",15.59
"534","2009-02-13",16.059999
"535","2009-02-17",15.25
"536","2009-02-18",15.28
"537","2009-02-19",14.44
"538","2009-02-20",14.48
"539","2009-02-23",13.58
"540","2009-02-24",14.36
"541","2009-02-25",14.64
"542","2009-02-26",14.6
"543","2009-02-27",14.46
"544","2009-03-02",14.02
"545","2009-03-03",14.01
"546","2009-03-04",14.69
"547","2009-03-05",14.04
"548","2009-03-06",13.87
"549","2009-03-09",13.35
"550","2009-03-10",14.24
"551","2009-03-11",14.39
"552","2009-03-12",15.17
"553","2009-03-13",15.1
"554","2009-03-16",14.77
"555","2009-03-17",15.59
"556","2009-03-18",15.63
"557","2009-03-19",15.62
"558","2009-03-20",16.35
"559","2009-03-23",16.969999
"560","2009-03-24",16.99
"561","2009-03-25",16.870001
"562","2009-03-26",18.610001
"563","2009-03-27",18.799999
"564","2009-03-30",18.459999
"565","2009-03-31",18.02
"566","2009-04-01",18.02
"567","2009-04-02",18.73
"568","2009-04-03",18.700001
"569","2009-04-06",18.049999
"570","2009-04-07",17.200001
"571","2009-04-08",17.92
"572","2009-04-09",19.43
"573","2009-04-13",19.1
"574","2009-04-14",19.43
"575","2009-04-15",19.139999
"576","2009-04-16",19.690001
"577","2009-04-17",19.84
"578","2009-04-20",19.049999
"579","2009-04-21",18.85
"580","2009-04-22",19.26
"581","2009-04-23",19.610001
"582","2009-04-24",20.1
"583","2009-04-27",19.34
"584","2009-04-28",19.700001
"585","2009-04-29",20.02
"586","2009-04-30",17.43
"587","2009-05-01",17.93
"588","2009-05-04",18.26
"589","2009-05-05",17.870001
"590","2009-05-06",17.940001
"591","2009-05-07",16.700001
"592","2009-05-08",16.65
"593","2009-05-11",16.309999
"594","2009-05-12",16.030001
"595","2009-05-13",15.5
"596","2009-05-14",16.25
"597","2009-05-15",16.549999
"598","2009-05-18",17.290001
"599","2009-05-19",17.360001
"600","2009-05-20",17.110001
"601","2009-05-21",16.200001
"602","2009-05-22",16.639999
"603","2009-05-26",17.620001
"604","2009-05-27",17.43
"605","2009-05-28",17.48
"606","2009-05-29",18.15
"607","2009-06-01",18.99
"608","2009-06-02",19.07
"609","2009-06-03",19
"610","2009-06-04",19.83
"611","2009-06-05",19.76
"612","2009-06-08",19.52
"613","2009-06-09",20.73
"614","2009-06-10",21.360001
"615","2009-06-11",21.51
"616","2009-06-12",21.139999
"617","2009-06-15",20.809999
"618","2009-06-16",20.35
"619","2009-06-17",20.91
"620","2009-06-18",19.93
"621","2009-06-19",19.18
"622","2009-06-22",18.01
"623","2009-06-23",17.629999
"624","2009-06-24",17.959999
"625","2009-06-25",18.08
"626","2009-06-26",17.92
"627","2009-06-29",17.370001
"628","2009-06-30",17.280001
"629","2009-07-01",18.049999
"630","2009-07-02",18.639999
"631","2009-07-06",19.9
"632","2009-07-07",19.209999
"633","2009-07-08",18.969999
"634","2009-07-09",19.540001
"635","2009-07-10",19.879999
"636","2009-07-13",20.530001
"637","2009-07-14",20.790001
"638","2009-07-15",21.309999
"639","2009-07-16",21.549999
"640","2009-07-17",21.799999
"641","2009-07-20",21.790001
"642","2009-07-21",22.01
"643","2009-07-22",22.82
"644","2009-07-23",23.059999
"645","2009-07-24",23.35
"646","2009-07-27",23.27
"647","2009-07-28",23
"648","2009-07-29",23
"649","2009-07-30",22.33
"650","2009-07-31",23.049999
"651","2009-08-03",22.690001
"652","2009-08-04",22.6
"653","2009-08-05",22.02
"654","2009-08-06",21.469999
"655","2009-08-07",21.610001
"656","2009-08-10",21.120001
"657","2009-08-11",20.6
"658","2009-08-12",21.559999
"659","2009-08-13",21.809999
"660","2009-08-14",20.91
"661","2009-08-17",20.110001
"662","2009-08-18",20.4
"663","2009-08-19",20.68
"664","2009-08-20",21.26
"665","2009-08-21",21.91
"666","2009-08-24",21.93
"667","2009-08-25",21.93
"668","2009-08-26",22.040001
"669","2009-08-27",22
"670","2009-08-28",22.15
"671","2009-08-31",21.940001
"672","2009-09-01",22
"673","2009-09-02",22.360001
"674","2009-09-03",22.959999
"675","2009-09-04",23.719999
"676","2009-09-08",24.200001
"677","2009-09-09",25.879999
"678","2009-09-10",25.82
"679","2009-09-11",25.67
"680","2009-09-14",25.58
"681","2009-09-15",25.41
"682","2009-09-16",24.9
"683","2009-09-17",24.450001
"684","2009-09-18",24.34
"685","2009-09-21",24.34
"686","2009-09-22",24.76
"687","2009-09-23",24.91
"688","2009-09-24",24.5
"689","2009-09-25",24.35
"690","2009-09-28",24.200001
"691","2009-09-29",23.67
"692","2009-09-30",23.92
"693","2009-10-01",22.540001
"694","2009-10-02",22.01
"695","2009-10-05",21.719999
"696","2009-10-06",21.780001
"697","2009-10-07",21.48
"698","2009-10-08",21.16
"699","2009-10-09",20.99
"700","2009-10-12",20.629999
"701","2009-10-13",20.370001
"702","2009-10-14",20.9
"703","2009-10-15",20.620001
"704","2009-10-16",19.4
"705","2009-10-19",19.299999
"706","2009-10-20",19.26
"707","2009-10-21",19.4
"708","2009-10-22",19.16
"709","2009-10-23",18.620001
"710","2009-10-26",18.25
"711","2009-10-27",18.07
"712","2009-10-28",17.870001
"713","2009-10-29",17.74
"714","2009-10-30",16.99
"715","2009-11-02",16.76
"716","2009-11-03",16.530001
"717","2009-11-04",16.34
"718","2009-11-05",16.73
"719","2009-11-06",17.110001
"720","2009-11-09",17.25
"721","2009-11-10",17
"722","2009-11-11",17.65
"723","2009-11-12",17.33
"724","2009-11-13",17.57
"725","2009-11-16",18.370001
"726","2009-11-17",18.290001
"727","2009-11-18",17.85
"728","2009-11-19",17.65
"729","2009-11-20",17.5
"730","2009-11-23",17.66
"731","2009-11-24",17.549999
"732","2009-11-25",17.440001
"733","2009-11-27",16.84
"734","2009-11-30",16.950001
"735","2009-12-01",17.290001
"736","2009-12-02",17.6
"737","2009-12-03",18.200001
"738","2009-12-04",18.67
"739","2009-12-07",19.049999
"740","2009-12-08",19.02
"741","2009-12-09",19.4
"742","2009-12-10",20.530001
"743","2009-12-11",20.35
"744","2009-12-14",20.92
"745","2009-12-15",20.77
"746","2009-12-16",20.959999
"747","2009-12-17",20.57
"748","2009-12-18",20.98
"749","2009-12-21",21.68
"750","2009-12-22",21.889999
"751","2009-12-23",22.43
"752","2009-12-24",22.57
"753","2009-12-28",22.309999
"754","2009-12-29",22.18
"755","2009-12-30",22.030001
"756","2009-12-31",21.77
"757","2010-01-04",21.92
"758","2010-01-05",21.620001
"759","2010-01-06",21.110001
"760","2010-01-07",20.860001
"761","2010-01-08",20.950001
"762","2010-01-11",20.58
"763","2010-01-12",19.049999
"764","2010-01-13",19.379999
"765","2010-01-14",18.75
"766","2010-01-15",17.549999
"767","2010-01-19",17.76
"768","2010-01-20",17.129999
"769","2010-01-21",16.75
"770","2010-01-22",16.459999
"771","2010-01-25",16.459999
"772","2010-01-26",16.299999
"773","2010-01-27",17.049999
"774","2010-01-28",16.5
"775","2010-01-29",15.47
"776","2010-02-01",15.9
"777","2010-02-02",15.78
"778","2010-02-03",15.91
"779","2010-02-04",15.2
"780","2010-02-05",15.42
"781","2010-02-08",15.2
"782","2010-02-09",15.6
"783","2010-02-10",15.9
"784","2010-02-11",16.219999
"785","2010-02-12",16.17
"786","2010-02-16",16.559999
"787","2010-02-17",16.540001
"788","2010-02-18",17.049999
"789","2010-02-19",16.82
"790","2010-02-22",16.82
"791","2010-02-23",16.02
"792","2010-02-24",16.309999
"793","2010-02-25",16.75
"794","2010-02-26",16.450001
"795","2010-03-01",16.799999
"796","2010-03-02",17.110001
"797","2010-03-03",16.93
"798","2010-03-04",16.76
"799","2010-03-05",17.280001
"800","2010-03-08",17.379999
"801","2010-03-09",17.49
"802","2010-03-10",17.959999
"803","2010-03-11",18.200001
"804","2010-03-12",17.93
"805","2010-03-15",17.549999
"806","2010-03-16",17.879999
"807","2010-03-17",18.83
"808","2010-03-18",18.17
"809","2010-03-19",17.860001
"810","2010-03-22",18.26
"811","2010-03-23",18.540001
"812","2010-03-24",18.15
"813","2010-03-25",18
"814","2010-03-26",17.6
"815","2010-03-29",17.780001
"816","2010-03-30",18
"817","2010-03-31",17.76
"818","2010-04-01",17.889999
"819","2010-04-05",18.35
"820","2010-04-06",18.48
"821","2010-04-07",19.02
"822","2010-04-08",18.190001
"823","2010-04-09",18.370001
"824","2010-04-12",18.77
"825","2010-04-13",18.790001
"826","2010-04-14",20.27
"827","2010-04-15",20.469999
"828","2010-04-16",20.23
"829","2010-04-19",19.6
"830","2010-04-20",19.809999
"831","2010-04-21",19.719999
"832","2010-04-22",20.129999
"833","2010-04-23",19.83
"834","2010-04-26",19.360001
"835","2010-04-27",16
"836","2010-04-28",15.69
"837","2010-04-29",15.71
"838","2010-04-30",15
"839","2010-05-03",15.02
"840","2010-05-04",14.41
"841","2010-05-05",14.66
"842","2010-05-06",14.15
"843","2010-05-07",13.65
"844","2010-05-10",13.85
"845","2010-05-11",14.04
"846","2010-05-12",14.4
"847","2010-05-13",14.02
"848","2010-05-14",13.76
"849","2010-05-17",13.97
"850","2010-05-18",13.41
"851","2010-05-19",13.6
"852","2010-05-20",12.94
"853","2010-05-21",13.08
"854","2010-05-24",12.64
"855","2010-05-25",12.81
"856","2010-05-26",12.5
"857","2010-05-27",13.4
"858","2010-05-28",12.87
"859","2010-06-01",12.18
"860","2010-06-02",12.75
"861","2010-06-03",12.97
"862","2010-06-04",12.11
"863","2010-06-07",11.72
"864","2010-06-08",11.63
"865","2010-06-09",11.27
"866","2010-06-10",11.19
"867","2010-06-11",11.1
"868","2010-06-14",10.8
"869","2010-06-15",11.84
"870","2010-06-16",11.84
"871","2010-06-17",11.74
"872","2010-06-18",11.3
"873","2010-06-21",11.04
"874","2010-06-22",10.67
"875","2010-06-23",10.94
"876","2010-06-24",10.86
"877","2010-06-25",11.07
"878","2010-06-28",11.35
"879","2010-06-29",10.9
"880","2010-06-30",10.8
"881","2010-07-01",10.52
"882","2010-07-02",10.53
"883","2010-07-06",10.17
"884","2010-07-07",10.47
"885","2010-07-08",10.58
"886","2010-07-09",10.66
"887","2010-07-12",10.46
"888","2010-07-13",10.82
"889","2010-07-14",10.57
"890","2010-07-15",10.55
"891","2010-07-16",10.22
"892","2010-07-19",10.31
"893","2010-07-20",10.45
"894","2010-07-21",10.13
"895","2010-07-22",10.89
"896","2010-07-23",11.3
"897","2010-07-26",11.32
"898","2010-07-27",11.17
"899","2010-07-28",9.87
"900","2010-07-29",9.71
"901","2010-07-30",9.68
"902","2010-08-02",9.72
"903","2010-08-03",9.47
"904","2010-08-04",9.53
"905","2010-08-05",9.56
"906","2010-08-06",9.59
"907","2010-08-09",9.53
"908","2010-08-10",9.14
"909","2010-08-11",8.8
"910","2010-08-12",8.61
"911","2010-08-13",8.63
"912","2010-08-16",9.21
"913","2010-08-17",9.04
"914","2010-08-18",9
"915","2010-08-19",8.7
"916","2010-08-20",8.8
"917","2010-08-23",8.25
"918","2010-08-24",7.94
"919","2010-08-25",8.09
"920","2010-08-26",7.79
"921","2010-08-27",7.43
"922","2010-08-30",7.24
"923","2010-08-31",7
"924","2010-09-01",6.95
"925","2010-09-02",7.19
"926","2010-09-03",7.23
"927","2010-09-07",7.14
"928","2010-09-08",7.44
"929","2010-09-09",7.61
"930","2010-09-10",7.43
"931","2010-09-13",7.52
"932","2010-09-14",7.59
"933","2010-09-15",8.7
"934","2010-09-16",8.23
"935","2010-09-17",8.25
"936","2010-09-20",8.4
"937","2010-09-21",8.64
"938","2010-09-22",8.35
"939","2010-09-23",8.46
"940","2010-09-24",8.96
"941","2010-09-27",8.64
"942","2010-09-28",8.66
"943","2010-09-29",8.68
"944","2010-09-30",8.6
"945","2010-10-01",8.61
"946","2010-10-04",8.28
"947","2010-10-05",8.68
"948","2010-10-06",8.51
"949","2010-10-07",8.32
"950","2010-10-08",8.31
"951","2010-10-11",8.38
"952","2010-10-12",8.65
"953","2010-10-13",9.03
"954","2010-10-14",9.19
"955","2010-10-15",9.18
"956","2010-10-18",8.98
"957","2010-10-19",8.91
"958","2010-10-20",8.83
"959","2010-10-21",8.58
"960","2010-10-22",8.7
"961","2010-10-25",8.92
"962","2010-10-26",8.37
"963","2010-10-27",9.54
"964","2010-10-28",9.59
"965","2010-10-29",9.73
"966","2010-11-01",9.36
"967","2010-11-02",9.7
"968","2010-11-03",9.87
"969","2010-11-04",10.65
"970","2010-11-05",10.53
"971","2010-11-08",10.71
"972","2010-11-09",10.32
