"","date","CCB"
"256","2019-07-25",15.35
"257","2019-07-26",15.87
"258","2019-07-29",15.99
"259","2019-07-30",15.99
"260","2019-07-31",15.89
"261","2019-08-01",15.61
"262","2019-08-02",15.6
"263","2019-08-05",15.17
"264","2019-08-06",15.15
"265","2019-08-07",14.9
"266","2019-08-08",14.85
"267","2019-08-09",15.2
"268","2019-08-12",15.04
"269","2019-08-13",14.98
"270","2019-08-14",14.71
"271","2019-08-15",14.64
"272","2019-08-16",14.9
"273","2019-08-19",14.81
"274","2019-08-20",14.76
"275","2019-08-21",14.67
"276","2019-08-22",15
"277","2019-08-23",14.83
"278","2019-08-26",14.8
"279","2019-08-27",14.73
"280","2019-08-28",14.69
"281","2019-08-29",14.65
"282","2019-08-30",14.77
"283","2019-09-03",14.5
"284","2019-09-04",14.64
"285","2019-09-05",14.7
"286","2019-09-06",14.67
"287","2019-09-09",14.7
"288","2019-09-10",14.67
"289","2019-09-11",14.71
"290","2019-09-12",16.059999
"291","2019-09-13",16
"292","2019-09-16",15.96
"293","2019-09-17",16.02
"294","2019-09-18",15.8
"295","2019-09-19",15.98
"296","2019-09-20",15.7
"297","2019-09-23",15.94
"298","2019-09-24",15.48
"299","2019-09-25",15.9
"300","2019-09-26",15.06
"301","2019-09-27",15.34
"302","2019-09-30",15.11
"303","2019-10-01",14.89
"304","2019-10-02",15.02
"305","2019-10-03",15.17
"306","2019-10-04",15.17
"307","2019-10-07",15.1
"308","2019-10-08",15.1
"309","2019-10-09",15.3
"310","2019-10-10",15.57
"311","2019-10-11",15.78
"312","2019-10-14",16
"313","2019-10-15",16.129999
"314","2019-10-16",16
"315","2019-10-17",15.96
"316","2019-10-18",15.9
"317","2019-10-21",16
"318","2019-10-22",15.8
"319","2019-10-23",15.73
"320","2019-10-24",15.4
"321","2019-10-25",15.08
"322","2019-10-28",15.19
"323","2019-10-29",15.13
"324","2019-10-30",15.25
"325","2019-10-31",15.05
"326","2019-11-01",15.07
"327","2019-11-04",15.29
"328","2019-11-05",15.49
"329","2019-11-06",15.23
"330","2019-11-07",15.9
"331","2019-11-08",15.86
"332","2019-11-11",16.280001
"333","2019-11-12",16.23
"334","2019-11-13",16.200001
"335","2019-11-14",16.565001
"336","2019-11-15",16.6
"337","2019-11-18",17.5
"338","2019-11-19",17.299999
"339","2019-11-20",17.129999
"340","2019-11-21",16.9
"341","2019-11-22",16.809999
"342","2019-11-25",17.01
"343","2019-11-26",16.66
"344","2019-11-27",16.889999
"345","2019-11-29",16.99
"346","2019-12-02",16.700001
"347","2019-12-03",16.6
"348","2019-12-04",16.6
"349","2019-12-05",16.709999
"350","2019-12-06",16.91
"351","2019-12-09",16.83
"352","2019-12-10",17.07
"353","2019-12-11",16.790001
"354","2019-12-12",16.870001
"355","2019-12-13",16.870001
"356","2019-12-16",16.700001
"357","2019-12-17",16.620001
"358","2019-12-18",16.610001
"359","2019-12-19",16.620001
"360","2019-12-20",16.700001
"361","2019-12-23",16.629999
"362","2019-12-24",16.879999
"363","2019-12-26",16.540001
"364","2019-12-27",16.700001
"365","2019-12-30",16.6
"366","2019-12-31",16.469999
"367","2020-01-02",16.25
"368","2020-01-03",16.209999
"369","2020-01-06",16.17
"370","2020-01-07",16.110001
"371","2020-01-08",16.139999
"372","2020-01-09",16.299999
"373","2020-01-10",16.709999
"374","2020-01-13",17.299999
"375","2020-01-14",17.16
"376","2020-01-15",17.200001
"377","2020-01-16",17.290001
"378","2020-01-17",17.33
"379","2020-01-21",17.15
"380","2020-01-22",17.299999
"381","2020-01-23",17.280001
"382","2020-01-24",17.4
"383","2020-01-27",17
"384","2020-01-28",17.68
"385","2020-01-29",17.690001
"386","2020-01-30",18.1
"387","2020-01-31",17.799999
"388","2020-02-03",17.809999
"389","2020-02-04",17.6
"390","2020-02-05",18.030001
"391","2020-02-06",17.75
"392","2020-02-07",17.5
"393","2020-02-10",17.5
"394","2020-02-11",17.190001
"395","2020-02-12",16.57
"396","2020-02-13",16.389999
"397","2020-02-14",16.65
"398","2020-02-18",16.83
"399","2020-02-19",16.91
"400","2020-02-20",17.190001
"401","2020-02-21",17.15
"402","2020-02-24",16.790001
"403","2020-02-25",16.700001
"404","2020-02-26",16.67
"405","2020-02-27",16.65
"406","2020-02-28",16.389999
"407","2020-03-02",16.440001
"408","2020-03-03",16
"409","2020-03-04",16.469999
"410","2020-03-05",16.02
"411","2020-03-06",15.75
"412","2020-03-09",15.54
"413","2020-03-10",14.98
"414","2020-03-11",14.62
"415","2020-03-12",12.52
"416","2020-03-13",13.9
"417","2020-03-16",10.61
"418","2020-03-17",12.5
"419","2020-03-18",9.01
"420","2020-03-19",9.78
"421","2020-03-20",9.51
"422","2020-03-23",9.14
"423","2020-03-24",11.45
"424","2020-03-25",13.98
"425","2020-03-26",14
"426","2020-03-27",12.52
"427","2020-03-30",11.93
"428","2020-03-31",10.51
"429","2020-04-01",10
"430","2020-04-02",10
"431","2020-04-03",9.32
"432","2020-04-06",11.02
"433","2020-04-07",10.95
"434","2020-04-08",12.34
"435","2020-04-09",13.25
"436","2020-04-13",13.47
"437","2020-04-14",13.1
"438","2020-04-15",11.1
"439","2020-04-16",11.66
"440","2020-04-17",13.99
"441","2020-04-20",12.31
"442","2020-04-21",12.1
"443","2020-04-22",13.97
"444","2020-04-23",13.19
"445","2020-04-24",12.49
"446","2020-04-27",13.43
"447","2020-04-28",13.57
"448","2020-04-29",15.55
"449","2020-04-30",13.13
"450","2020-05-01",12.08
"451","2020-05-04",12.25
"452","2020-05-05",12.25
"453","2020-05-06",12.6
"454","2020-05-07",12.6
"455","2020-05-08",14.03
"456","2020-05-11",13.34
"457","2020-05-12",12.21
"458","2020-05-13",11.5
"459","2020-05-14",12.08
"460","2020-05-15",12.49
"461","2020-05-18",14.01
"462","2020-05-19",12.21
"463","2020-05-20",13.21
"464","2020-05-21",12.88
"465","2020-05-22",13.06
"466","2020-05-26",13.87
"467","2020-05-27",14.71
"468","2020-05-28",13.31
"469","2020-05-29",12.7
"470","2020-06-01",12.49
"471","2020-06-02",12.85
"472","2020-06-03",13.45
"473","2020-06-04",13.85
"474","2020-06-05",14.1
"475","2020-06-08",14.33
"476","2020-06-09",14.8
"477","2020-06-10",14.69
"478","2020-06-11",13.39
"479","2020-06-12",13.7
"480","2020-06-15",13.88
"481","2020-06-16",13.82
"482","2020-06-17",15.09
"483","2020-06-18",14.4
"484","2020-06-19",15.43
"485","2020-06-22",15.25
"486","2020-06-23",15.1
"487","2020-06-24",14.55
"488","2020-06-25",14.8
"489","2020-06-26",13.86
"490","2020-06-29",14.32
"491","2020-06-30",14.52
"492","2020-07-01",14.49
"493","2020-07-02",13.9
"494","2020-07-06",13.51
"495","2020-07-07",12.75
"496","2020-07-08",13
"497","2020-07-09",12.54
"498","2020-07-10",13.1
"499","2020-07-13",13.1
"500","2020-07-14",13.3
"501","2020-07-15",13.8
"502","2020-07-16",13.89
"503","2020-07-17",14.76
"504","2020-07-20",14.88
"505","2020-07-21",14.94
"506","2020-07-22",13.9
"507","2020-07-23",13.63
"508","2020-07-24",13.65
"509","2020-07-27",13.7
"510","2020-07-28",13.27
"511","2020-07-29",13.34
"512","2020-07-30",13.4
"513","2020-07-31",13.37
"514","2020-08-03",13.97
"515","2020-08-04",13.98
"516","2020-08-05",13.99
"517","2020-08-06",13.9
"518","2020-08-07",13.89
"519","2020-08-10",13.83
"520","2020-08-11",14.03
"521","2020-08-12",14.5
"522","2020-08-13",14.35
"523","2020-08-14",14.41
"524","2020-08-17",14.22
"525","2020-08-18",13.98
"526","2020-08-19",13.92
"527","2020-08-20",14.04
"528","2020-08-21",13.12
"529","2020-08-24",13.41
"530","2020-08-25",13.82
"531","2020-08-26",13.75
"532","2020-08-27",13.81
"533","2020-08-28",14.08
"534","2020-08-31",13.75
"535","2020-09-01",13.94
"536","2020-09-02",13.92
"537","2020-09-03",14.04
"538","2020-09-04",14.08
"539","2020-09-08",13.85
"540","2020-09-09",14.27
"541","2020-09-10",14.78
"542","2020-09-11",14.61
"543","2020-09-14",15.19
"544","2020-09-15",15.35
"545","2020-09-16",15.76
"546","2020-09-17",15.97
"547","2020-09-18",14.59
"548","2020-09-21",13.31
"549","2020-09-22",13.29
"550","2020-09-23",12.26
"551","2020-09-24",12.27
"552","2020-09-25",12.35
"553","2020-09-28",12.58
"554","2020-09-29",12.6
"555","2020-09-30",12.25
"556","2020-10-01",12.4
"557","2020-10-02",12.63
"558","2020-10-05",13.22
"559","2020-10-06",13.18
"560","2020-10-07",13.67
"561","2020-10-08",13.82
"562","2020-10-09",13.86
"563","2020-10-12",13.99
"564","2020-10-13",13.33
"565","2020-10-14",13.11
"566","2020-10-15",13.43
"567","2020-10-16",13.6
"568","2020-10-19",13.67
"569","2020-10-20",13.97
"570","2020-10-21",14.03
"571","2020-10-22",15.32
"572","2020-10-23",15.43
"573","2020-10-26",14.85
"574","2020-10-27",14.7
"575","2020-10-28",14.79
"576","2020-10-29",14.95
"577","2020-10-30",14.86
"578","2020-11-02",15.99
"579","2020-11-03",17.18
"580","2020-11-04",17.299999
"581","2020-11-05",17.85
"582","2020-11-06",17.77
"583","2020-11-09",18.280001
"584","2020-11-10",18.379999
"585","2020-11-11",17.98
"586","2020-11-12",18.1
"587","2020-11-13",18.139999
"588","2020-11-16",18.85
"589","2020-11-17",18.889999
"590","2020-11-18",18.98
"591","2020-11-19",19.52
"592","2020-11-20",19.709999
"593","2020-11-23",19.790001
"594","2020-11-24",19.9
"595","2020-11-25",19.860001
"596","2020-11-27",19.75
