"","date","ENSG"
"270","2008-12-04",4.123549
"271","2008-12-05",4.325134
"272","2008-12-08",4.373616
"273","2008-12-09",4.28941
"274","2008-12-10",4.06486
"275","2008-12-11",3.893896
"276","2008-12-12",3.988309
"277","2008-12-15",3.980654
"278","2008-12-16",4.243479
"279","2008-12-17",4.100584
"280","2008-12-18",3.508589
"281","2008-12-19",4.18479
"282","2008-12-22",4.044446
"283","2008-12-23",4.164377
"284","2008-12-24",3.970447
"285","2008-12-26",4.202652
"286","2008-12-29",4.414443
"287","2008-12-30",4.363409
"288","2008-12-31",4.271548
"289","2009-01-02",4.391478
"290","2009-01-05",4.396581
"291","2009-01-06",4.672165
"292","2009-01-07",4.700234
"293","2009-01-08",4.738509
"294","2009-01-09",4.302168
"295","2009-01-12",4.314927
"296","2009-01-13",4.28941
"297","2009-01-14",4.266445
"298","2009-01-15",4.39403
"299","2009-01-16",4.404236
"300","2009-01-20",4.187342
"301","2009-01-21",4.159273
"302","2009-01-22",4.108239
"303","2009-01-23",4.291962
"304","2009-01-26",4.360857
"305","2009-01-27",4.429753
"306","2009-01-28",4.332789
"307","2009-01-29",4.261341
"308","2009-01-30",4.2001
"309","2009-02-02",4.325134
"310","2009-02-03",4.618579
"311","2009-02-04",4.42465
"312","2009-02-05",4.646648
"313","2009-02-06",4.738509
"314","2009-02-09",4.797198
"315","2009-02-10",4.567545
"316","2009-02-11",4.585407
"317","2009-02-12",4.302168
"318","2009-02-13",4.327685
"319","2009-02-17",4.057205
"320","2009-02-18",4.223066
"321","2009-02-19",4.276651
"322","2009-02-20",4.06486
"323","2009-02-23",3.92962
"324","2009-02-24",4.026585
"325","2009-02-25",3.860724
"326","2009-02-26",3.661691
"327","2009-02-27",3.375901
"328","2009-03-02",3.383556
"329","2009-03-03",3.620864
"330","2009-03-04",3.725484
"331","2009-03-05",3.600451
"332","2009-03-06",3.656588
"333","2009-03-09",3.600451
"334","2009-03-10",3.646381
"335","2009-03-11",3.603002
"336","2009-03-12",3.883689
"337","2009-03-13",4.044446
"338","2009-03-16",3.641278
"339","2009-03-17",4.062308
"340","2009-03-18",3.950034
"341","2009-03-19",3.830104
"342","2009-03-20",3.442245
"343","2009-03-23",3.697415
"344","2009-03-24",3.55452
"345","2009-03-25",3.768863
"346","2009-03-26",3.939827
"347","2009-03-27",3.957689
"348","2009-03-30",3.807138
"349","2009-03-31",3.94493
"350","2009-04-01",3.988309
"351","2009-04-02",3.990861
"352","2009-04-03",4.082722
"353","2009-04-06",4.057205
"354","2009-04-07",4.133756
"355","2009-04-08",4.082722
"356","2009-04-09",3.972999
"357","2009-04-13",3.863276
"358","2009-04-14",3.860724
"359","2009-04-15",3.919413
"360","2009-04-16",3.868379
"361","2009-04-17",3.850517
"362","2009-04-20",3.817345
"363","2009-04-21",4.120997
"364","2009-04-22",4.156722
"365","2009-04-23",3.710174
"366","2009-04-24",3.712725
"367","2009-04-27",3.740794
"368","2009-04-28",3.906655
"369","2009-04-29",3.965344
"370","2009-04-30",3.955137
"371","2009-05-01",3.819897
"372","2009-05-04",3.728036
"373","2009-05-05",3.68976
"374","2009-05-06",3.677001
"375","2009-05-07",3.710174
"376","2009-05-08",3.796932
"377","2009-05-11",3.728036
"378","2009-05-12",3.682105
"379","2009-05-13",3.350384
"380","2009-05-14",3.55452
"381","2009-05-15",3.638726
"382","2009-05-18",3.822448
"383","2009-05-19",3.860724
"384","2009-05-20",3.807138
"385","2009-05-21",3.799483
"386","2009-05-22",3.776518
"387","2009-05-26",3.883689
"388","2009-05-27",3.92962
"389","2009-05-28",3.888793
"390","2009-05-29",3.802035
"391","2009-06-01",3.597899
"392","2009-06-02",3.832655
"393","2009-06-03",3.733139
"394","2009-06-04",3.791828
"395","2009-06-05",3.722932
"396","2009-06-08",3.758656
"397","2009-06-09",3.666795
"398","2009-06-10",3.562175
"399","2009-06-11",3.526451
"400","2009-06-12",3.508589
"401","2009-06-15",3.204937
"402","2009-06-16",3.32997
"403","2009-06-17",3.574934
"404","2009-06-18",3.638726
"405","2009-06-19",3.46521
"406","2009-06-22",3.245764
"407","2009-06-23",3.396314
"408","2009-06-24",3.457555
"409","2009-06-25",3.620864
"410","2009-06-26",3.712725
"411","2009-06-29",3.638726
"412","2009-06-30",3.631071
"413","2009-07-01",3.628519
"414","2009-07-02",3.600451
"415","2009-07-06",3.654036
"416","2009-07-07",3.636174
"417","2009-07-08",3.677001
"418","2009-07-09",3.65914
"419","2009-07-10",3.666795
"420","2009-07-13",3.766311
"421","2009-07-14",3.77907
"422","2009-07-15",3.886241
"423","2009-07-16",4.052102
"424","2009-07-17",4.021481
"425","2009-07-20",3.858172
"426","2009-07-21",3.807138
"427","2009-07-22",3.950034
"428","2009-07-23",4.062308
"429","2009-07-24",4.077619
"430","2009-07-27",4.08017
"431","2009-07-28",4.123549
"432","2009-07-29",4.046998
"433","2009-07-30",4.123549
"434","2009-07-31",4.087825
"435","2009-08-03",4.085274
"436","2009-08-04",4.105688
"437","2009-08-05",4.024033
"438","2009-08-06",3.853069
"439","2009-08-07",4.003619
"440","2009-08-10",3.993412
"441","2009-08-11",3.763759
"442","2009-08-12",3.789276
"443","2009-08-13",3.835207
"444","2009-08-14",3.763759
"445","2009-08-17",3.79438
"446","2009-08-18",3.684657
"447","2009-08-19",3.789276
"448","2009-08-20",3.796932
"449","2009-08-21",3.870931
"450","2009-08-24",3.870931
"451","2009-08-25",3.837759
"452","2009-08-26",3.802035
"453","2009-08-27",3.720381
"454","2009-08-28",3.56983
"455","2009-08-31",3.53921
"456","2009-09-01",3.506037
"457","2009-09-02",3.378453
"458","2009-09-03",3.442245
"459","2009-09-04",3.56983
"460","2009-09-08",3.643829
"461","2009-09-09",3.697415
"462","2009-09-10",3.725484
"463","2009-09-11",3.740794
"464","2009-09-14",3.863276
"465","2009-09-15",3.860724
"466","2009-09-16",3.921965
"467","2009-09-17",3.876034
"468","2009-09-18",3.888793
"469","2009-09-21",3.807138
"470","2009-09-22",3.771415
"471","2009-09-23",3.758656
"472","2009-09-24",3.756104
"473","2009-09-25",3.656588
"474","2009-09-28",3.631071
"475","2009-09-29",3.656588
"476","2009-09-30",3.580037
"477","2009-10-01",3.572382
"478","2009-10-02",3.574934
"479","2009-10-05",3.643829
"480","2009-10-06",3.740794
"481","2009-10-07",3.817345
"482","2009-10-08",3.799483
"483","2009-10-09",3.847965
"484","2009-10-12",3.858172
"485","2009-10-13",3.888793
"486","2009-10-14",3.904103
"487","2009-10-15",3.876034
"488","2009-10-16",3.888793
"489","2009-10-19",3.896448
"490","2009-10-20",3.870931
"491","2009-10-21",3.878586
"492","2009-10-22",3.924517
"493","2009-10-23",3.855621
"494","2009-10-26",3.784173
"495","2009-10-27",3.743346
"496","2009-10-28",3.580037
"497","2009-10-29",3.728036
"498","2009-10-30",3.771415
"499","2009-11-02",3.835207
"500","2009-11-03",3.807138
"501","2009-11-04",3.807138
"502","2009-11-05",3.822448
"503","2009-11-06",3.791828
"504","2009-11-09",3.799483
"505","2009-11-10",3.789276
"506","2009-11-11",3.814793
"507","2009-11-12",3.789276
"508","2009-11-13",3.817345
"509","2009-11-16",3.822448
"510","2009-11-17",3.799483
"511","2009-11-18",3.786725
"512","2009-11-19",3.699967
"513","2009-11-20",3.707622
"514","2009-11-23",3.786725
"515","2009-11-24",3.697415
"516","2009-11-25",3.68976
"517","2009-11-27",3.600451
"518","2009-11-30",3.529003
"519","2009-12-01",3.610657
"520","2009-12-02",3.648933
"521","2009-12-03",3.623416
"522","2009-12-04",3.646381
"523","2009-12-07",3.738242
"524","2009-12-08",3.70507
"525","2009-12-09",3.758656
"526","2009-12-10",3.671898
"527","2009-12-11",3.725484
"528","2009-12-14",3.682105
"529","2009-12-15",3.776518
"530","2009-12-16",3.79438
"531","2009-12-17",3.796932
"532","2009-12-18",3.827552
"533","2009-12-21",3.876034
"534","2009-12-22",3.878586
"535","2009-12-23",3.91431
"536","2009-12-24",3.911758
"537","2009-12-28",3.993412
"538","2009-12-29",3.980654
"539","2009-12-30",4.003619
"540","2009-12-31",3.921965
"541","2010-01-04",3.967896
"542","2010-01-05",3.967896
"543","2010-01-06",4.205204
"544","2010-01-07",4.187342
"545","2010-01-08",4.159273
"546","2010-01-11",4.090377
"547","2010-01-12",4.08017
"548","2010-01-13",4.261341
"549","2010-01-14",4.212859
"550","2010-01-15",4.437408
"551","2010-01-19",4.636441
"552","2010-01-20",4.582856
"553","2010-01-21",4.447615
"554","2010-01-22",4.427202
"555","2010-01-25",4.414443
"556","2010-01-26",4.358306
"557","2010-01-27",4.396581
"558","2010-01-28",4.386374
"559","2010-01-29",4.360857
"560","2010-02-01",4.383823
"561","2010-02-02",4.371064
"562","2010-02-03",4.350651
"563","2010-02-04",4.253686
"564","2010-02-05",4.39403
"565","2010-02-08",4.243479
"566","2010-02-09",4.220514
"567","2010-02-10",4.18479
"568","2010-02-11",4.368513
"569","2010-02-12",4.457822
"570","2010-02-16",4.450167
"571","2010-02-17",4.427202
"572","2010-02-18",4.452719
"573","2010-02-19",4.511408
"574","2010-02-22",4.297065
"575","2010-02-23",4.332789
"576","2010-02-24",4.32003
"577","2010-02-25",4.317479
"578","2010-02-26",4.251134
"579","2010-03-01",4.483339
"580","2010-03-02",4.478236
"581","2010-03-03",4.501201
"582","2010-03-04",4.564993
"583","2010-03-05",4.748716
"584","2010-03-08",4.554787
"585","2010-03-09",4.564993
"586","2010-03-10",4.485891
"587","2010-03-11",4.457822
"588","2010-03-12",4.536925
"589","2010-03-15",4.45527
"590","2010-03-16",4.503753
"591","2010-03-17",4.419547
"592","2010-03-18",4.524167
"593","2010-03-19",4.457822
"594","2010-03-22",4.526718
"595","2010-03-23",4.547132
"596","2010-03-24",4.593062
"597","2010-03-25",4.483339
"598","2010-03-26",4.485891
"599","2010-03-29",4.437408
"600","2010-03-30",4.462925
"601","2010-03-31",4.406788
"602","2010-04-01",4.511408
"603","2010-04-05",4.590511
"604","2010-04-06",4.542028
"605","2010-04-07",4.490994
"606","2010-04-08",4.457822
"607","2010-04-09",4.473132
"608","2010-04-12",4.457822
"609","2010-04-13",4.447615
"610","2010-04-14",4.447615
"611","2010-04-15",4.411891
"612","2010-04-16",4.432305
"613","2010-04-19",4.416995
"614","2010-04-20",4.531822
"615","2010-04-21",4.552235
"616","2010-04-22",4.490994
"617","2010-04-23",4.54458
"618","2010-04-26",4.513959
"619","2010-04-27",4.470581
"620","2010-04-28",4.493546
"621","2010-04-29",4.562442
"622","2010-04-30",4.429753
"623","2010-05-03",4.519063
"624","2010-05-04",4.488442
"625","2010-05-05",4.490994
"626","2010-05-06",4.337892
"627","2010-05-07",4.442512
"628","2010-05-10",4.641545
"629","2010-05-11",4.654303
"630","2010-05-12",4.715544
"631","2010-05-13",4.656855
"632","2010-05-14",4.616028
"633","2010-05-17",4.595614
"634","2010-05-18",4.593062
"635","2010-05-19",4.593062
"636","2010-05-20",4.552235
"637","2010-05-21",4.55989
"638","2010-05-24",4.54458
"639","2010-05-25",4.600718
"640","2010-05-26",4.567545
"641","2010-05-27",4.712992
"642","2010-05-28",4.651752
"643","2010-06-01",4.457822
"644","2010-06-02",4.577752
"645","2010-06-03",4.661958
"646","2010-06-04",4.549684
"647","2010-06-07",4.478236
"648","2010-06-08",4.442512
"649","2010-06-09",4.416995
"650","2010-06-10",4.490994
"651","2010-06-11",4.593062
"652","2010-06-14",4.669613
"653","2010-06-15",4.720647
"654","2010-06-16",4.610924
"655","2010-06-17",4.626235
"656","2010-06-18",4.577752
"657","2010-06-21",4.539476
"658","2010-06-22",4.442512
"659","2010-06-23",4.519063
"660","2010-06-24",4.406788
"661","2010-06-25",4.526718
"662","2010-06-28",4.432305
"663","2010-06-29",4.355754
"664","2010-06-30",4.215411
"665","2010-07-01",4.2001
"666","2010-07-02",4.143963
"667","2010-07-06",4.013826
"668","2010-07-07",3.955137
"669","2010-07-08",4.149066
"670","2010-07-09",4.159273
"671","2010-07-12",4.092929
"672","2010-07-13",4.284307
"673","2010-07-14",4.28941
"674","2010-07-15",4.557339
"675","2010-07-16",4.434857
"676","2010-07-19",4.465477
"677","2010-07-20",4.457822
"678","2010-07-21",4.422098
"679","2010-07-22",4.437408
"680","2010-07-23",4.55989
"681","2010-07-26",4.488442
"682","2010-07-27",4.570097
"683","2010-07-28",4.516511
"684","2010-07-29",4.585407
"685","2010-07-30",4.593062
"686","2010-08-02",4.603269
"687","2010-08-03",4.547132
"688","2010-08-04",4.705337
"689","2010-08-05",4.6492
"690","2010-08-06",4.654303
"691","2010-08-09",4.684924
"692","2010-08-10",4.593062
"693","2010-08-11",4.516511
"694","2010-08-12",4.503753
"695","2010-08-13",4.485891
"696","2010-08-16",4.55989
"697","2010-08-17",4.595614
"698","2010-08-18",4.608373
"699","2010-08-19",4.524167
"700","2010-08-20",4.63389
"701","2010-08-23",4.457822
"702","2010-08-24",4.452719
"703","2010-08-25",4.473132
"704","2010-08-26",4.39403
"705","2010-08-27",4.445064
"706","2010-08-30",4.256238
"707","2010-08-31",4.246031
"708","2010-09-01",4.483339
"709","2010-09-02",4.593062
"710","2010-09-03",4.55989
"711","2010-09-07",4.404236
"712","2010-09-08",4.460374
"713","2010-09-09",4.49865
"714","2010-09-10",4.478236
"715","2010-09-13",4.386374
"716","2010-09-14",4.445064
"717","2010-09-15",4.547132
"718","2010-09-16",4.516511
"719","2010-09-17",4.542028
"720","2010-09-20",4.462925
"721","2010-09-21",4.478236
"722","2010-09-22",4.445064
"723","2010-09-23",4.332789
"724","2010-09-24",4.434857
"725","2010-09-27",4.460374
"726","2010-09-28",4.447615
"727","2010-09-29",4.557339
"728","2010-09-30",4.580304
"729","2010-10-01",4.626235
"730","2010-10-04",4.577752
"731","2010-10-05",4.638993
"732","2010-10-06",4.631338
"733","2010-10-07",4.603269
"734","2010-10-08",4.605821
"735","2010-10-11",4.526718
"736","2010-10-12",4.480787
"737","2010-10-13",4.575201
"738","2010-10-14",4.63389
"739","2010-10-15",4.656855
"740","2010-10-18",4.677269
"741","2010-10-19",4.55989
"742","2010-10-20",4.636441
"743","2010-10-21",4.646648
"744","2010-10-22",4.66451
"745","2010-10-25",4.674717
"746","2010-10-26",4.672165
"747","2010-10-27",4.69513
"748","2010-10-28",4.654303
"749","2010-10-29",4.794647
"750","2010-11-01",4.802302
"751","2010-11-02",4.970714
"752","2010-11-03",5.037058
"753","2010-11-04",5.210574
"754","2010-11-05",5.407055
"755","2010-11-08",5.50402
"756","2010-11-09",5.481054
"757","2010-11-10",5.486158
"758","2010-11-11",5.465744
"759","2010-11-12",5.452986
"760","2010-11-15",5.562709
"761","2010-11-16",5.557605
"762","2010-11-17",5.473399
"763","2010-11-18",5.463192
"764","2010-11-19",5.3994
"765","2010-11-22",5.378986
"766","2010-11-23",5.335608
"767","2010-11-24",5.407055
"768","2010-11-26",5.340711
"769","2010-11-29",5.56526
"770","2010-11-30",5.488709
"771","2010-12-01",5.600985
"772","2010-12-02",5.363676
"773","2010-12-03",5.473399
"774","2010-12-06",5.560157
"775","2010-12-07",5.606088
"776","2010-12-08",5.613743
"777","2010-12-09",5.634156
"778","2010-12-10",5.616294
"779","2010-12-13",5.646915
"780","2010-12-14",5.690294
"781","2010-12-15",5.787259
"782","2010-12-16",5.87912
"783","2010-12-17",5.996498
"784","2010-12-20",6.009256
"785","2010-12-21",6.060291
"786","2010-12-22",6.088359
"787","2010-12-23",6.060291
"788","2010-12-27",6.037325
"789","2010-12-28",6.047532
"790","2010-12-29",6.124083
"791","2010-12-30",6.261875
"792","2010-12-31",6.346081
"793","2011-01-03",5.963326
"794","2011-01-04",6.210841
"795","2011-01-05",6.26953
"796","2011-01-06",6.532355
"797","2011-01-07",6.486425
"798","2011-01-10",6.38946
"799","2011-01-11",6.244013
"800","2011-01-12",6.310357
"801","2011-01-13",6.35884
"802","2011-01-14",6.340978
"803","2011-01-18",6.315461
"804","2011-01-19",6.185324
"805","2011-01-20",6.042428
"806","2011-01-21",6.052636
"807","2011-01-24",6.129187
"808","2011-01-25",6.124083
"809","2011-01-26",6.251668
"810","2011-01-27",6.414977
"811","2011-01-28",6.40477
"812","2011-01-31",6.16491
"813","2011-02-01",6.259323
"814","2011-02-02",6.215944
"815","2011-02-03",6.307806
"816","2011-02-04",6.320564
"817","2011-02-07",6.420081
"818","2011-02-08",6.432839
"819","2011-02-09",6.325667
"820","2011-02-10",6.455804
"821","2011-02-11",6.565527
"822","2011-02-14",6.76456
"823","2011-02-15",6.601251
"824","2011-02-16",6.792629
"825","2011-02-17",7.757172
"826","2011-02-18",7.792896
"827","2011-02-22",7.680621
"828","2011-02-23",7.670414
"829","2011-02-24",7.540277
"830","2011-02-25",7.826068
"831","2011-02-28",7.759724
"832","2011-03-01",7.790344
"833","2011-03-02",7.917929
"834","2011-03-03",8.063376
"835","2011-03-04",8.058272
"836","2011-03-07",7.97917
"837","2011-03-08",8.23434
"838","2011-03-09",8.178203
"839","2011-03-10",7.856688
"840","2011-03-11",7.833723
"841","2011-03-14",8.040411
"842","2011-03-15",7.943446
"843","2011-03-16",7.703586
"844","2011-03-17",7.660207
"845","2011-03-18",7.744413
"846","2011-03-21",7.764827
"847","2011-03-22",7.836275
"848","2011-03-23",7.813309
"849","2011-03-24",7.803102
"850","2011-03-25",7.871998
"851","2011-03-28",7.935791
"852","2011-03-29",7.953653
"853","2011-03-30",8.165444
"854","2011-03-31",8.147582
"855","2011-04-01",8.315994
"856","2011-04-04",8.395098
"857","2011-04-05",8.53544
"858","2011-04-06",8.683439
"859","2011-04-07",8.69875
"860","2011-04-08",8.59413
"861","2011-04-11",8.116961
"862","2011-04-12",8.012342
"863","2011-04-13",8.002135
"864","2011-04-14",8.093996
"865","2011-04-15",8.11441
"866","2011-04-18",7.96386
"867","2011-04-19",8.063376
"868","2011-04-20",8.142479
"869","2011-04-21",8.165444
"870","2011-04-25",8.211375
"871","2011-04-26",8.206271
"872","2011-04-27",8.109306
"873","2011-04-28",8.091445
"874","2011-04-29",7.058006
"875","2011-05-02",7.226418
"876","2011-05-03",7.144763
"877","2011-05-04",7.022282
"878","2011-05-05",7.137108
"879","2011-05-06",7.098833
"880","2011-05-09",7.009523
"881","2011-05-10",7.165177
"882","2011-05-11",7.058006
"883","2011-05-12",7.144763
"884","2011-05-13",7.21366
"885","2011-05-16",7.119246
"886","2011-05-17",7.402485
"887","2011-05-18",7.456071
"888","2011-05-19",7.461174
"889","2011-05-20",7.463727
"890","2011-05-23",7.399934
"891","2011-05-24",7.463727
"892","2011-05-25",7.463727
"893","2011-05-26",7.476485
"894","2011-05-27",7.461174
"895","2011-05-31",7.629587
"896","2011-06-01",7.463727
"897","2011-06-02",7.466278
"898","2011-06-03",7.389727
"899","2011-06-06",7.445864
"900","2011-06-07",7.450968
"901","2011-06-08",7.440761
"902","2011-06-09",7.616828
"903","2011-06-10",7.655104
"904","2011-06-13",7.894964
"905","2011-06-14",8.030204
"906","2011-06-15",8.032756
"907","2011-06-16",8.11441
"908","2011-06-17",8.20372
"909","2011-06-20",8.211375
"910","2011-06-21",8.239444
"911","2011-06-22",8.216478
"912","2011-06-23",8.24965
"913","2011-06-24",8.305788
"914","2011-06-27",8.247099
"915","2011-06-28",8.178203
"916","2011-06-29",7.900067
"917","2011-06-30",7.75462
"918","2011-07-01",7.61938
"919","2011-07-05",7.854136
"920","2011-07-06",8.162892
"921","2011-07-07",8.300684
"922","2011-07-08",8.045514
"923","2011-07-11",8.027653
"924","2011-07-12",8.106755
"925","2011-07-13",8.012342
"926","2011-07-14",7.864343
"927","2011-07-15",7.481588
"928","2011-07-18",7.53007
"929","2011-07-19",7.629587
"930","2011-07-20",7.3489
"931","2011-07-21",7.399934
"932","2011-07-22",7.33359
