"","date","SHEN"
"93","2007-05-16",8.24
"94","2007-05-17",8.195
"95","2007-05-18",8.158334
"96","2007-05-21",8.196667
"97","2007-05-22",8.333333
"98","2007-05-23",8.311666
"99","2007-05-24",8.12
"100","2007-05-25",8.093333
"101","2007-05-29",8.116667
"102","2007-05-30",8.126667
"103","2007-05-31",8.233334
"104","2007-06-01",8.338333
"105","2007-06-04",8.29
"106","2007-06-05",8.19
"107","2007-06-06",8.216666
"108","2007-06-07",7.938334
"109","2007-06-08",8.121667
"110","2007-06-11",8.075
"111","2007-06-12",7.89
"112","2007-06-13",7.935
"113","2007-06-14",8.04
"114","2007-06-15",8.208333
"115","2007-06-18",8.14
"116","2007-06-19",8.148334
"117","2007-06-20",8.298333
"118","2007-06-21",8.563334
"119","2007-06-22",8.558333
"120","2007-06-25",8.435
"121","2007-06-26",8.336667
"122","2007-06-27",8.538333
"123","2007-06-28",8.606667
"124","2007-06-29",8.471666
"125","2007-07-02",8.516666
"126","2007-07-03",8.545
"127","2007-07-05",8.535
"128","2007-07-06",8.566667
"129","2007-07-09",8.546667
"130","2007-07-10",8.335
"131","2007-07-11",8.358334
"132","2007-07-12",8.53
"133","2007-07-13",8.591666
"134","2007-07-16",8.558333
"135","2007-07-17",8.51
"136","2007-07-18",8.481667
"137","2007-07-19",8.501667
"138","2007-07-20",8.346666
"139","2007-07-23",8.326667
"140","2007-07-24",8.213333
"141","2007-07-25",8.148334
"142","2007-07-26",8.116667
"143","2007-07-27",7.755
"144","2007-07-30",8.02
"145","2007-07-31",8.121667
"146","2007-08-01",8.42
"147","2007-08-02",8.5
"148","2007-08-03",8.503333
"149","2007-08-06",8.628333
"150","2007-08-07",8.793333
"151","2007-08-08",8.923333
"152","2007-08-09",8.838333
"153","2007-08-10",8.813334
"154","2007-08-13",9.005
"155","2007-08-14",8.788333
"156","2007-08-15",8.783334
"157","2007-08-16",8.931666
"158","2007-08-17",9.15
"159","2007-08-20",9.375
"160","2007-08-21",9.575
"161","2007-08-22",9.55
"162","2007-08-23",9.64
"163","2007-08-24",10.02
"164","2007-08-27",9.875
"165","2007-08-28",9.705
"166","2007-08-29",9.895
"167","2007-08-30",9.94
"168","2007-08-31",10.27
"169","2007-09-04",10.29
"170","2007-09-05",10.255
"171","2007-09-06",10.37
"172","2007-09-07",10.065
"173","2007-09-10",9.9
"174","2007-09-11",10.195
"175","2007-09-12",10.42
"176","2007-09-13",10.32
"177","2007-09-14",10.505
"178","2007-09-17",10.25
"179","2007-09-18",11.28
"180","2007-09-19",10.99
"181","2007-09-20",11.065
"182","2007-09-21",11.2
"183","2007-09-24",10.95
"184","2007-09-25",11.055
"185","2007-09-26",11.26
"186","2007-09-27",11.25
"187","2007-09-28",10.88
"188","2007-10-01",11.08
"189","2007-10-02",11.145
"190","2007-10-03",11.075
"191","2007-10-04",11.15
"192","2007-10-05",11.445
"193","2007-10-08",11.545
"194","2007-10-09",11.765
"195","2007-10-10",11.935
"196","2007-10-11",11.87
"197","2007-10-12",12.13
"198","2007-10-15",12.175
"199","2007-10-16",12.085
"200","2007-10-17",12.125
"201","2007-10-18",12.13
"202","2007-10-19",11.795
"203","2007-10-22",12.045
"204","2007-10-23",12.12
"205","2007-10-24",11.475
"206","2007-10-25",11.675
"207","2007-10-26",11.835
"208","2007-10-29",11.99
"209","2007-10-30",11.78
"210","2007-10-31",11.95
"211","2007-11-01",11.43
"212","2007-11-02",11.6
"213","2007-11-05",11.56
"214","2007-11-06",11.83
"215","2007-11-07",11.54
"216","2007-11-08",11.73
"217","2007-11-09",11.315
"218","2007-11-12",11.36
"219","2007-11-13",11.665
"220","2007-11-14",11.635
"221","2007-11-15",11.625
"222","2007-11-16",11.4
"223","2007-11-19",11.175
"224","2007-11-20",11.5
"225","2007-11-21",11.425
"226","2007-11-23",11.615
"227","2007-11-26",11.26
"228","2007-11-27",11.575
"229","2007-11-28",11.84
"230","2007-11-29",11.975
"231","2007-11-30",12.335
"232","2007-12-03",12.52
"233","2007-12-04",12.375
"234","2007-12-05",12.515
"235","2007-12-06",12.71
"236","2007-12-07",12.425
"237","2007-12-10",12.53
"238","2007-12-11",12.07
"239","2007-12-12",12.495
"240","2007-12-13",12.475
"241","2007-12-14",12.23
"242","2007-12-17",11.795
"243","2007-12-18",12.1
"244","2007-12-19",12.045
"245","2007-12-20",12.185
"246","2007-12-21",12.645
"247","2007-12-24",12.765
"248","2007-12-26",12.755
"249","2007-12-27",12.11
"250","2007-12-28",12.025
"251","2007-12-31",11.99
"252","2008-01-02",11.385
"253","2008-01-03",11.465
"254","2008-01-04",11.25
"255","2008-01-07",11.395
"256","2008-01-08",10.55
"257","2008-01-09",11.215
"258","2008-01-10",11.175
"259","2008-01-11",10.37
"260","2008-01-14",10.365
"261","2008-01-15",10.335
"262","2008-01-16",10.25
"263","2008-01-17",9.74
"264","2008-01-18",9.27
"265","2008-01-22",9.57
"266","2008-01-23",10.12
"267","2008-01-24",8.75
"268","2008-01-25",8.76
"269","2008-01-28",8.975
"270","2008-01-29",9.03
"271","2008-01-30",8.765
"272","2008-01-31",9.135
"273","2008-02-01",9.065
"274","2008-02-04",9.08
"275","2008-02-05",8.85
"276","2008-02-06",8.655
"277","2008-02-07",8.7
"278","2008-02-08",8.36
"279","2008-02-11",8.27
"280","2008-02-12",8.455
"281","2008-02-13",8.795
"282","2008-02-14",8.355
"283","2008-02-15",8.095
"284","2008-02-19",8.105
"285","2008-02-20",8.015
"286","2008-02-21",7.61
"287","2008-02-22",7.37
"288","2008-02-25",7.565
"289","2008-02-26",7.515
"290","2008-02-27",7.515
"291","2008-02-28",7.475
"292","2008-02-29",7.445
"293","2008-03-03",7.275
"294","2008-03-04",7.54
"295","2008-03-05",7.505
"296","2008-03-06",6.945
"297","2008-03-07",6.945
"298","2008-03-10",6.755
"299","2008-03-11",7.26
"300","2008-03-12",7.105
"301","2008-03-13",7.425
"302","2008-03-14",7.095
"303","2008-03-17",7.155
"304","2008-03-18",7.975
"305","2008-03-19",7.365
"306","2008-03-20",7.51
"307","2008-03-24",8.135
"308","2008-03-25",8.025
"309","2008-03-26",8.405
"310","2008-03-27",7.845
"311","2008-03-28",7.355
"312","2008-03-31",7.42
"313","2008-04-01",7.98
"314","2008-04-02",7.585
"315","2008-04-03",7.76
"316","2008-04-04",7.62
"317","2008-04-07",7.93
"318","2008-04-08",7.745
"319","2008-04-09",7.515
"320","2008-04-10",7.71
"321","2008-04-11",7.18
"322","2008-04-14",7.18
"323","2008-04-15",7.465
"324","2008-04-16",8.29
"325","2008-04-17",7.655
"326","2008-04-18",7.67
"327","2008-04-21",7.65
"328","2008-04-22",7.205
"329","2008-04-23",7.38
"330","2008-04-24",7.46
"331","2008-04-25",7.335
"332","2008-04-28",7.275
"333","2008-04-29",6.97
"334","2008-04-30",6.78
"335","2008-05-01",7.205
"336","2008-05-02",6.845
"337","2008-05-05",6.85
"338","2008-05-06",6.925
"339","2008-05-07",6.755
"340","2008-05-08",7.205
"341","2008-05-09",7.155
"342","2008-05-12",7.46
"343","2008-05-13",7.5
"344","2008-05-14",7.5
"345","2008-05-15",7.875
"346","2008-05-16",7.83
"347","2008-05-19",7.795
"348","2008-05-20",7.76
"349","2008-05-21",7.68
"350","2008-05-22",7.795
"351","2008-05-23",7.79
"352","2008-05-27",7.875
"353","2008-05-28",7.98
"354","2008-05-29",8.145
"355","2008-05-30",8.19
"356","2008-06-02",8.1
"357","2008-06-03",8.375
"358","2008-06-04",8.405
"359","2008-06-05",8.88
"360","2008-06-06",7.915
"361","2008-06-09",7.58
"362","2008-06-10",7.935
"363","2008-06-11",7.925
"364","2008-06-12",8.15
"365","2008-06-13",8.375
"366","2008-06-16",8.455
"367","2008-06-17",8.005
"368","2008-06-18",7.855
"369","2008-06-19",8.135
"370","2008-06-20",7.86
"371","2008-06-23",7.695
"372","2008-06-24",7.625
"373","2008-06-25",7.77
"374","2008-06-26",7.395
"375","2008-06-27",6.93
"376","2008-06-30",6.51
"377","2008-07-01",6.635
"378","2008-07-02",6.36
"379","2008-07-03",6.5
"380","2008-07-07",6.515
"381","2008-07-08",7.2
"382","2008-07-09",7
"383","2008-07-10",7.105
"384","2008-07-11",7.88
"385","2008-07-14",7.605
"386","2008-07-15",7.6
"387","2008-07-16",7.725
"388","2008-07-17",7.645
"389","2008-07-18",7.55
"390","2008-07-21",7.56
"391","2008-07-22",7.595
"392","2008-07-23",7.525
"393","2008-07-24",7.555
"394","2008-07-25",7.615
"395","2008-07-28",7.475
"396","2008-07-29",7.54
"397","2008-07-30",7.595
"398","2008-07-31",7.545
"399","2008-08-01",7.495
"400","2008-08-04",7.005
"401","2008-08-05",7.665
"402","2008-08-06",7.88
"403","2008-08-07",7.91
"404","2008-08-08",8.375
"405","2008-08-11",8.66
"406","2008-08-12",8.705
"407","2008-08-13",8.965
"408","2008-08-14",9.48
"409","2008-08-15",9.375
"410","2008-08-18",9.015
"411","2008-08-19",8.68
"412","2008-08-20",8.35
"413","2008-08-21",8.465
"414","2008-08-22",8.47
"415","2008-08-25",8.395
"416","2008-08-26",8.5
"417","2008-08-27",9.215
"418","2008-08-28",9.545
"419","2008-08-29",8.64
"420","2008-09-02",8.75
"421","2008-09-03",9.155
"422","2008-09-04",8.7
"423","2008-09-05",8.84
"424","2008-09-08",9.435
"425","2008-09-09",9.215
"426","2008-09-10",9.5
"427","2008-09-11",9.88
"428","2008-09-12",9.86
"429","2008-09-15",9.175
"430","2008-09-16",9.985
"431","2008-09-17",9.615
"432","2008-09-18",10.37
"433","2008-09-19",12.1
"434","2008-09-22",10.585
"435","2008-09-23",10.585
"436","2008-09-24",10.235
"437","2008-09-25",10.835
"438","2008-09-26",10.81
"439","2008-09-29",10.875
"440","2008-09-30",11.035
"441","2008-10-01",10.355
"442","2008-10-02",9.645
"443","2008-10-03",9.08
"444","2008-10-06",9.22
"445","2008-10-07",8.26
"446","2008-10-08",7.67
"447","2008-10-09",7.25
"448","2008-10-10",8.055
"449","2008-10-13",10.89
"450","2008-10-14",10.51
"451","2008-10-15",9.7
"452","2008-10-16",11.25
"453","2008-10-17",10.325
"454","2008-10-20",10.72
"455","2008-10-21",10.825
"456","2008-10-22",10.08
"457","2008-10-23",10.575
"458","2008-10-24",10.34
"459","2008-10-27",9.88
"460","2008-10-28",11
"461","2008-10-29",10.91
"462","2008-10-30",11.25
"463","2008-10-31",11.985
"464","2008-11-03",11.955
"465","2008-11-04",11.495
"466","2008-11-05",10.525
"467","2008-11-06",10.825
"468","2008-11-07",11.275
"469","2008-11-10",11.395
"470","2008-11-11",11.55
"471","2008-11-12",11.115
"472","2008-11-13",12.29
"473","2008-11-14",11.305
"474","2008-11-17",11.38
"475","2008-11-18",11.68
"476","2008-11-19",11.005
"477","2008-11-20",10.445
"478","2008-11-21",11.375
"479","2008-11-24",11.98
"480","2008-11-25",11.625
"481","2008-11-26",12.2
"482","2008-11-28",12.43
"483","2008-12-01",11.41
"484","2008-12-02",12.465
"485","2008-12-03",12.395
"486","2008-12-04",11.765
"487","2008-12-05",12.5
"488","2008-12-08",12.65
"489","2008-12-09",12.055
"490","2008-12-10",12.49
"491","2008-12-11",11.665
"492","2008-12-12",11.91
"493","2008-12-15",11.585
"494","2008-12-16",12.49
"495","2008-12-17",13.025
"496","2008-12-18",13.135
"497","2008-12-19",13.17
"498","2008-12-22",12.795
"499","2008-12-23",12.75
"500","2008-12-24",13.01
"501","2008-12-26",13.565
"502","2008-12-29",13.07
"503","2008-12-30",13.92
"504","2008-12-31",14.025
"505","2009-01-02",13.445
"506","2009-01-05",13.505
"507","2009-01-06",13.545
"508","2009-01-07",13.12
"509","2009-01-08",14.16
"510","2009-01-09",13.125
"511","2009-01-12",12.805
"512","2009-01-13",13.295
"513","2009-01-14",12.525
"514","2009-01-15",12.65
"515","2009-01-16",12.755
"516","2009-01-20",11.965
"517","2009-01-21",13.17
"518","2009-01-22",12.51
"519","2009-01-23",12.445
"520","2009-01-26",12.81
"521","2009-01-27",13.07
"522","2009-01-28",13.23
"523","2009-01-29",12.435
"524","2009-01-30",12.19
"525","2009-02-02",12.985
"526","2009-02-03",13.5
"527","2009-02-04",12.89
"528","2009-02-05",13.13
"529","2009-02-06",13.645
"530","2009-02-09",13.45
"531","2009-02-10",12.395
"532","2009-02-11",12.435
"533","2009-02-12",12.615
"534","2009-02-13",12.63
"535","2009-02-17",11.82
"536","2009-02-18",11.31
"537","2009-02-19",11.17
"538","2009-02-20",11.27
"539","2009-02-23",10.57
"540","2009-02-24",10.99
"541","2009-02-25",10.82
"542","2009-02-26",10.67
"543","2009-02-27",10.575
"544","2009-03-02",9.945
"545","2009-03-03",9.415
"546","2009-03-04",9.87
"547","2009-03-05",8.945
"548","2009-03-06",8.865
"549","2009-03-09",8.545
"550","2009-03-10",9.975
"551","2009-03-11",9.59
"552","2009-03-12",10.915
"553","2009-03-13",10.6
"554","2009-03-16",9.68
"555","2009-03-17",9.86
"556","2009-03-18",10.905
"557","2009-03-19",11.045
"558","2009-03-20",10.935
"559","2009-03-23",12.765
"560","2009-03-24",11.045
"561","2009-03-25",11.59
"562","2009-03-26",12.275
"563","2009-03-27",11.395
"564","2009-03-30",10.91
"565","2009-03-31",11.4
"566","2009-04-01",11.525
"567","2009-04-02",11.915
"568","2009-04-03",12.115
"569","2009-04-06",11.895
"570","2009-04-07",11.205
"571","2009-04-08",11.395
"572","2009-04-09",12.095
"573","2009-04-13",11.99
"574","2009-04-14",10.915
"575","2009-04-15",10.835
"576","2009-04-16",11.025
"577","2009-04-17",11.19
"578","2009-04-20",10.395
"579","2009-04-21",10.83
"580","2009-04-22",10.215
"581","2009-04-23",9.775
"582","2009-04-24",9.885
"583","2009-04-27",9.595
"584","2009-04-28",9.465
"585","2009-04-29",9.705
"586","2009-04-30",9.815
"587","2009-05-01",9.35
"588","2009-05-04",9.64
"589","2009-05-05",9.08
"590","2009-05-06",9.045
"591","2009-05-07",9.04
"592","2009-05-08",9.325
"593","2009-05-11",9.055
"594","2009-05-12",9.04
"595","2009-05-13",8.865
"596","2009-05-14",9.02
"597","2009-05-15",9.005
"598","2009-05-18",9.345
"599","2009-05-19",9.11
"600","2009-05-20",8.925
"601","2009-05-21",8.54
"602","2009-05-22",8.615
"603","2009-05-26",9.54
"604","2009-05-27",9.08
"605","2009-05-28",9.435
"606","2009-05-29",9.655
"607","2009-06-01",10.26
"608","2009-06-02",10.38
"609","2009-06-03",10.675
"610","2009-06-04",11.005
"611","2009-06-05",10.675
"612","2009-06-08",10.425
"613","2009-06-09",9.995
"614","2009-06-10",9.76
"615","2009-06-11",10.03
"616","2009-06-12",10.32
"617","2009-06-15",9.945
"618","2009-06-16",9.72
"619","2009-06-17",10.035
"620","2009-06-18",9.975
"621","2009-06-19",10.03
"622","2009-06-22",9.705
"623","2009-06-23",10.04
"624","2009-06-24",9.855
"625","2009-06-25",9.76
"626","2009-06-26",9.91
"627","2009-06-29",10.065
"628","2009-06-30",10.145
"629","2009-07-01",10.515
"630","2009-07-02",10.235
"631","2009-07-06",10.4
"632","2009-07-07",9.9
"633","2009-07-08",9.815
"634","2009-07-09",9.605
"635","2009-07-10",9.715
"636","2009-07-13",9.98
"637","2009-07-14",9.735
"638","2009-07-15",10.14
"639","2009-07-16",10.15
"640","2009-07-17",9.9
"641","2009-07-20",9.665
"642","2009-07-21",9.63
"643","2009-07-22",9.68
"644","2009-07-23",10
"645","2009-07-24",10.05
"646","2009-07-27",10.055
"647","2009-07-28",10.1
"648","2009-07-29",9.93
"649","2009-07-30",10.37
"650","2009-07-31",10.18
"651","2009-08-03",9.95
"652","2009-08-04",9.6
"653","2009-08-05",9.005
"654","2009-08-06",9.045
"655","2009-08-07",9.035
"656","2009-08-10",9.09
"657","2009-08-11",9.015
"658","2009-08-12",9.13
"659","2009-08-13",8.925
"660","2009-08-14",8.715
"661","2009-08-17",8.635
"662","2009-08-18",8.855
"663","2009-08-19",9.065
"664","2009-08-20",9.11
"665","2009-08-21",9.235
"666","2009-08-24",9.045
"667","2009-08-25",8.99
"668","2009-08-26",9.025
"669","2009-08-27",9.005
"670","2009-08-28",8.705
"671","2009-08-31",8.625
"672","2009-09-01",8.46
"673","2009-09-02",8.555
"674","2009-09-03",8.55
"675","2009-09-04",8.52
"676","2009-09-08",8.41
"677","2009-09-09",8.515
"678","2009-09-10",8.57
"679","2009-09-11",8.765
"680","2009-09-14",8.78
"681","2009-09-15",8.825
"682","2009-09-16",9.05
"683","2009-09-17",9.02
"684","2009-09-18",9.21
"685","2009-09-21",9.1
"686","2009-09-22",9.025
"687","2009-09-23",8.775
"688","2009-09-24",8.87
"689","2009-09-25",8.835
"690","2009-09-28",9.105
"691","2009-09-29",9.155
"692","2009-09-30",8.975
"693","2009-10-01",8.585
"694","2009-10-02",8.5
"695","2009-10-05",8.54
"696","2009-10-06",8.78
"697","2009-10-07",8.74
"698","2009-10-08",8.875
"699","2009-10-09",8.835
"700","2009-10-12",8.715
"701","2009-10-13",8.51
"702","2009-10-14",8.57
"703","2009-10-15",8.485
"704","2009-10-16",8.405
"705","2009-10-19",8.7
"706","2009-10-20",8.605
"707","2009-10-21",8.48
"708","2009-10-22",8.53
"709","2009-10-23",8.405
"710","2009-10-26",8.385
"711","2009-10-27",8.615
"712","2009-10-28",8.525
"713","2009-10-29",8.52
"714","2009-10-30",8.345
"715","2009-11-02",8.48
"716","2009-11-03",8.49
"717","2009-11-04",8.125
"718","2009-11-05",8.345
"719","2009-11-06",8.4
"720","2009-11-09",8.485
"721","2009-11-10",8.365
"722","2009-11-11",8.47
"723","2009-11-12",8.375
"724","2009-11-13",8.44
"725","2009-11-16",8.755
"726","2009-11-17",8.905
"727","2009-11-18",8.685
"728","2009-11-19",8.38
"729","2009-11-20",8.47
"730","2009-11-23",8.92
"731","2009-11-24",8.945
"732","2009-11-25",8.765
"733","2009-11-27",8.365
"734","2009-11-30",8.4
"735","2009-12-01",8.675
"736","2009-12-02",9.1
"737","2009-12-03",8.98
"738","2009-12-04",9.23
"739","2009-12-07",9.105
"740","2009-12-08",9.26
"741","2009-12-09",9.39
"742","2009-12-10",9.275
"743","2009-12-11",9.335
"744","2009-12-14",9.485
"745","2009-12-15",9.48
"746","2009-12-16",9.555
"747","2009-12-17",9.45
"748","2009-12-18",9.675
"749","2009-12-21",9.97
"750","2009-12-22",9.965
"751","2009-12-23",10.05
"752","2009-12-24",10.04
"753","2009-12-28",10.47
"754","2009-12-29",10.31
"755","2009-12-30",10.205
"756","2009-12-31",10.175
"757","2010-01-04",10.495
"758","2010-01-05",9.715
"759","2010-01-06",8.905
"760","2010-01-07",8.595
"761","2010-01-08",8.62
"762","2010-01-11",8.535
"763","2010-01-12",8.465
"764","2010-01-13",8.7
"765","2010-01-14",8.605
"766","2010-01-15",8.59
"767","2010-01-19",8.84
"768","2010-01-20",8.72
"769","2010-01-21",8.525
"770","2010-01-22",8.53
"771","2010-01-25",8.53
"772","2010-01-26",8.525
"773","2010-01-27",8.725
"774","2010-01-28",8.575
"775","2010-01-29",8.6
"776","2010-02-01",8.555
"777","2010-02-02",8.525
"778","2010-02-03",8.52
"779","2010-02-04",8.525
"780","2010-02-05",8.545
"781","2010-02-08",8.5
"782","2010-02-09",8.625
"783","2010-02-10",8.715
"784","2010-02-11",8.94
"785","2010-02-12",8.99
"786","2010-02-16",8.95
"787","2010-02-17",8.83
"788","2010-02-18",8.87
"789","2010-02-19",8.965
"790","2010-02-22",8.995
"791","2010-02-23",8.985
"792","2010-02-24",9.105
"793","2010-02-25",9.045
"794","2010-02-26",9.015
"795","2010-03-01",9.245
"796","2010-03-02",9.63
"797","2010-03-03",9.595
"798","2010-03-04",9.605
"799","2010-03-05",9.655
"800","2010-03-08",9.41
"801","2010-03-09",9.4
"802","2010-03-10",9.46
"803","2010-03-11",9.5
"804","2010-03-12",9.355
"805","2010-03-15",9.345
"806","2010-03-16",9.34
"807","2010-03-17",9.525
"808","2010-03-18",9.625
"809","2010-03-19",9.82
"810","2010-03-22",9.75
"811","2010-03-23",9.985
"812","2010-03-24",9.935
"813","2010-03-25",9.755
"814","2010-03-26",9.36
"815","2010-03-29",9.215
"816","2010-03-30",9.375
"817","2010-03-31",9.4
"818","2010-04-01",9.295
"819","2010-04-05",9.615
"820","2010-04-06",9.93
"821","2010-04-07",9.575
"822","2010-04-08",9.44
"823","2010-04-09",9.28
"824","2010-04-12",9.195
"825","2010-04-13",9.35
"826","2010-04-14",9.5
"827","2010-04-15",9.605
"828","2010-04-16",9.725
"829","2010-04-19",9.285
"830","2010-04-20",9.3
"831","2010-04-21",8.995
"832","2010-04-22",9.1
"833","2010-04-23",9
"834","2010-04-26",8.935
"835","2010-04-27",8.93
"836","2010-04-28",8.965
"837","2010-04-29",9
"838","2010-04-30",8.88
"839","2010-05-03",8.995
"840","2010-05-04",8.555
"841","2010-05-05",8.525
"842","2010-05-06",8.675
"843","2010-05-07",8.475
"844","2010-05-10",8.945
"845","2010-05-11",9.285
"846","2010-05-12",9.625
"847","2010-05-13",9.665
"848","2010-05-14",9.66
"849","2010-05-17",9.69
"850","2010-05-18",9.535
"851","2010-05-19",9.54
"852","2010-05-20",8.88
"853","2010-05-21",8.785
"854","2010-05-24",8.65
"855","2010-05-25",8.595
"856","2010-05-26",8.44
"857","2010-05-27",8.825
"858","2010-05-28",8.465
"859","2010-06-01",8.27
"860","2010-06-02",8.465
"861","2010-06-03",8.575
"862","2010-06-04",8.065
"863","2010-06-07",7.965
"864","2010-06-08",7.925
"865","2010-06-09",7.84
"866","2010-06-10",8.115
"867","2010-06-11",8.17
"868","2010-06-14",8.105
"869","2010-06-15",8.4
"870","2010-06-16",8.425
"871","2010-06-17",8.43
"872","2010-06-18",8.34
"873","2010-06-21",8.25
"874","2010-06-22",8.17
"875","2010-06-23",8.365
"876","2010-06-24",8.455
"877","2010-06-25",8.995
"878","2010-06-28",9.085
"879","2010-06-29",8.855
"880","2010-06-30",8.87
"881","2010-07-01",8.955
"882","2010-07-02",8.685
"883","2010-07-06",8.565
"884","2010-07-07",8.88
"885","2010-07-08",8.94
"886","2010-07-09",9.015
"887","2010-07-12",8.595
"888","2010-07-13",9.155
"889","2010-07-14",9.035
"890","2010-07-15",8.69
"891","2010-07-16",8.315
"892","2010-07-19",8.365
"893","2010-07-20",8.515
"894","2010-07-21",8.29
"895","2010-07-22",8.755
"896","2010-07-23",9.17
"897","2010-07-26",9.71
"898","2010-07-27",9.785
"899","2010-07-28",9.765
"900","2010-07-29",9.815
"901","2010-07-30",9.74
"902","2010-08-02",9.67
"903","2010-08-03",9.505
"904","2010-08-04",9.645
"905","2010-08-05",9.665
"906","2010-08-06",8.995
"907","2010-08-09",9.195
"908","2010-08-10",9.11
"909","2010-08-11",8.54
"910","2010-08-12",8.5
"911","2010-08-13",8.165
"912","2010-08-16",8.3
"913","2010-08-17",8.59
"914","2010-08-18",8.665
"915","2010-08-19",8.16
"916","2010-08-20",8.415
"917","2010-08-23",8.075
"918","2010-08-24",8.195
"919","2010-08-25",8.66
"920","2010-08-26",8.695
"921","2010-08-27",8.9
"922","2010-08-30",8.4
"923","2010-08-31",8.445
"924","2010-09-01",8.95
"925","2010-09-02",9.01
"926","2010-09-03",9.235
"927","2010-09-07",8.99
"928","2010-09-08",9.06
"929","2010-09-09",9.04
"930","2010-09-10",8.975
"931","2010-09-13",9.07
"932","2010-09-14",8.99
"933","2010-09-15",9.145
"934","2010-09-16",8.755
"935","2010-09-17",9.065
"936","2010-09-20",9.36
"937","2010-09-21",9.17
"938","2010-09-22",8.92
"939","2010-09-23",8.525
"940","2010-09-24",8.98
"941","2010-09-27",8.845
"942","2010-09-28",9.1
"943","2010-09-29",9.095
"944","2010-09-30",9.085
"945","2010-10-01",9.245
"946","2010-10-04",9.05
"947","2010-10-05",9.255
"948","2010-10-06",9.275
"949","2010-10-07",9.235
"950","2010-10-08",9.445
"951","2010-10-11",9.38
"952","2010-10-12",9.075
"953","2010-10-13",9.475
"954","2010-10-14",9.525
"955","2010-10-15",9.615
"956","2010-10-18",9.755
"957","2010-10-19",9.36
"958","2010-10-20",9.57
"959","2010-10-21",9.33
"960","2010-10-22",9.435
"961","2010-10-25",9.46
"962","2010-10-26",9.46
"963","2010-10-27",8.99
"964","2010-10-28",9.08
"965","2010-10-29",9.125
"966","2010-11-01",8.98
"967","2010-11-02",9.595
"968","2010-11-03",9.79
"969","2010-11-04",9.98
"970","2010-11-05",9.96
"971","2010-11-08",9.765
"972","2010-11-09",9.485
"973","2010-11-10",9.635
"974","2010-11-11",9.535
"975","2010-11-12",9.395
"976","2010-11-15",9.33
"977","2010-11-16",8.995
"978","2010-11-17",8.855
"979","2010-11-18",9.2
"980","2010-11-19",9.27
"981","2010-11-22",9.19
"982","2010-11-23",8.97
"983","2010-11-24",9.085
"984","2010-11-26",8.995
"985","2010-11-29",9.06
"986","2010-11-30",8.745
"987","2010-12-01",9.15
"988","2010-12-02",9.21
"989","2010-12-03",9.46
"990","2010-12-06",9.515
"991","2010-12-07",9.6
