"","date","MWA"
"96","2007-05-21",16.42
"97","2007-05-22",16.48
"98","2007-05-23",16.15
"99","2007-05-24",16.17
"100","2007-05-25",16.209999
"101","2007-05-29",16.35
"102","2007-05-30",16.26
"103","2007-05-31",16.4
"104","2007-06-01",16.139999
"105","2007-06-04",16.1
"106","2007-06-05",16.139999
"107","2007-06-06",15.97
"108","2007-06-07",15.81
"109","2007-06-08",16.23
"110","2007-06-11",16.84
"111","2007-06-12",16.52
"112","2007-06-13",16.129999
"113","2007-06-14",16.299999
"114","2007-06-15",16.68
"115","2007-06-18",16.299999
"116","2007-06-19",16.5
"117","2007-06-20",16.68
"118","2007-06-21",16.370001
"119","2007-06-22",19.35
"120","2007-06-25",16.940001
"121","2007-06-26",17.440001
"122","2007-06-27",17.59
"123","2007-06-28",16.92
"124","2007-06-29",17.059999
"125","2007-07-02",16.379999
"126","2007-07-03",16.73
"127","2007-07-05",16.42
"128","2007-07-06",16.120001
"129","2007-07-09",16.42
"130","2007-07-10",16.219999
"131","2007-07-11",16.190001
"132","2007-07-12",16.41
"133","2007-07-13",16.08
"134","2007-07-16",15.88
"135","2007-07-17",15.67
"136","2007-07-18",15.59
"137","2007-07-19",15.79
"138","2007-07-20",15.5
"139","2007-07-23",15.5
"140","2007-07-24",15.05
"141","2007-07-25",15.2
"142","2007-07-26",14
"143","2007-07-27",14.36
"144","2007-07-30",14.37
"145","2007-07-31",14.04
"146","2007-08-01",13.91
"147","2007-08-02",14.51
"148","2007-08-03",15.4
"149","2007-08-06",14.49
"150","2007-08-07",14.46
"151","2007-08-08",14.65
"152","2007-08-09",15.6
"153","2007-08-10",14.59
"154","2007-08-13",14.69
"155","2007-08-14",14.07
"156","2007-08-15",13.6
"157","2007-08-16",14.04
"158","2007-08-17",13.84
"159","2007-08-20",13.23
"160","2007-08-21",13.08
"161","2007-08-22",13.53
"162","2007-08-23",13.43
"163","2007-08-24",13.12
"164","2007-08-27",12.99
"165","2007-08-28",12.58
"166","2007-08-29",12.75
"167","2007-08-30",12.19
"168","2007-08-31",12.36
"169","2007-09-04",12.01
"170","2007-09-05",12.05
"171","2007-09-06",12.61
"172","2007-09-07",12.24
"173","2007-09-10",12.33
"174","2007-09-11",12.32
"175","2007-09-12",11.77
"176","2007-09-13",11.84
"177","2007-09-14",12.2
"178","2007-09-17",11.8
"179","2007-09-18",12.54
"180","2007-09-19",12.57
"181","2007-09-20",12.34
"182","2007-09-21",12.52
"183","2007-09-24",13.11
"184","2007-09-25",12.35
"185","2007-09-26",12.45
"186","2007-09-27",12.36
"187","2007-09-28",12.39
"188","2007-10-01",12.92
"189","2007-10-02",12.88
"190","2007-10-03",12.93
"191","2007-10-04",12.97
"192","2007-10-05",13.37
"193","2007-10-08",13.69
"194","2007-10-09",13.84
"195","2007-10-10",13.76
"196","2007-10-11",13.85
"197","2007-10-12",14.16
"198","2007-10-15",13.1
"199","2007-10-16",12.4
"200","2007-10-17",12.5
"201","2007-10-18",12.33
"202","2007-10-19",11.63
"203","2007-10-22",11.2
"204","2007-10-23",11.34
"205","2007-10-24",11.17
"206","2007-10-25",11.14
"207","2007-10-26",11.2
"208","2007-10-29",11.57
"209","2007-10-30",11.7
"210","2007-10-31",11.75
"211","2007-11-01",11.29
"212","2007-11-02",10.44
"213","2007-11-05",10.48
"214","2007-11-06",9.95
"215","2007-11-07",9.18
"216","2007-11-08",9.48
"217","2007-11-09",9.36
"218","2007-11-12",9.62
"219","2007-11-13",10.25
"220","2007-11-14",9.99
"221","2007-11-15",9.96
"222","2007-11-16",9.84
"223","2007-11-19",9.59
"224","2007-11-20",9.83
"225","2007-11-21",9.93
"226","2007-11-23",10.01
"227","2007-11-26",9.62
"228","2007-11-27",9.69
"229","2007-11-28",10.48
"230","2007-11-29",10.66
"231","2007-11-30",10.47
"232","2007-12-03",10.35
"233","2007-12-04",10.24
"234","2007-12-05",10.43
"235","2007-12-06",10.99
"236","2007-12-07",10.62
"237","2007-12-10",10.8
"238","2007-12-11",10.54
"239","2007-12-12",10.29
"240","2007-12-13",10.21
"241","2007-12-14",9.57
"242","2007-12-17",9.43
"243","2007-12-18",9.78
"244","2007-12-19",9.51
"245","2007-12-20",9.35
"246","2007-12-21",10.63
"247","2007-12-24",10.78
"248","2007-12-26",10.09
"249","2007-12-27",10.17
"250","2007-12-28",9.9
"251","2007-12-31",9.52
"252","2008-01-02",9.41
"253","2008-01-03",9.23
"254","2008-01-04",9
"255","2008-01-07",8.69
"256","2008-01-08",8.49
"257","2008-01-09",8.41
"258","2008-01-10",8.47
"259","2008-01-11",8.13
"260","2008-01-14",8.23
"261","2008-01-15",7.85
"262","2008-01-16",7.82
"263","2008-01-17",7.5
"264","2008-01-18",7.44
"265","2008-01-22",7.41
"266","2008-01-23",8.02
"267","2008-01-24",7.55
"268","2008-01-25",7.8
"269","2008-01-28",7.93
"270","2008-01-29",8.07
"271","2008-01-30",7.95
"272","2008-01-31",8.49
"273","2008-02-01",8.77
"274","2008-02-04",8.71
"275","2008-02-05",7.97
"276","2008-02-06",8.31
"277","2008-02-07",8.8
"278","2008-02-08",8.7
"279","2008-02-11",8.38
"280","2008-02-12",8.47
"281","2008-02-13",8.82
"282","2008-02-14",8.6
"283","2008-02-15",8.3
"284","2008-02-19",8.41
"285","2008-02-20",8.58
"286","2008-02-21",8.25
"287","2008-02-22",8.09
"288","2008-02-25",8.28
"289","2008-02-26",8.39
"290","2008-02-27",8.52
"291","2008-02-28",8.2
"292","2008-02-29",8.06
"293","2008-03-03",8.03
"294","2008-03-04",8.25
"295","2008-03-05",7.99
"296","2008-03-06",7.44
"297","2008-03-07",7.75
"298","2008-03-10",7.65
"299","2008-03-11",8
"300","2008-03-12",7.92
"301","2008-03-13",8
"302","2008-03-14",7.39
"303","2008-03-17",7.36
"304","2008-03-18",8.01
"305","2008-03-19",7.8
"306","2008-03-20",8.35
"307","2008-03-24",8.26
"308","2008-03-25",8.19
"309","2008-03-26",8.53
"310","2008-03-27",8.4
"311","2008-03-28",8.21
"312","2008-03-31",8.18
"313","2008-04-01",8.58
"314","2008-04-02",8.46
"315","2008-04-03",8.29
"316","2008-04-04",8.26
"317","2008-04-07",8.35
"318","2008-04-08",8.32
"319","2008-04-09",7.94
"320","2008-04-10",7.96
"321","2008-04-11",7.71
"322","2008-04-14",7.58
"323","2008-04-15",7.87
"324","2008-04-16",7.94
"325","2008-04-17",7.56
"326","2008-04-18",7.7
"327","2008-04-21",7.76
"328","2008-04-22",7.88
"329","2008-04-23",7.9
"330","2008-04-24",7.92
"331","2008-04-25",7.91
"332","2008-04-28",8.08
"333","2008-04-29",7.93
"334","2008-04-30",8.05
"335","2008-05-01",8.73
"336","2008-05-02",8.6
"337","2008-05-05",8.67
"338","2008-05-06",8.98
"339","2008-05-07",8.82
"340","2008-05-08",8.81
"341","2008-05-09",9.05
"342","2008-05-12",9.44
"343","2008-05-13",9.6
"344","2008-05-14",9.36
"345","2008-05-15",9.03
"346","2008-05-16",8.87
"347","2008-05-19",9.03
"348","2008-05-20",9.16
"349","2008-05-21",9.32
"350","2008-05-22",9.2
"351","2008-05-23",9.54
"352","2008-05-27",9.92
"353","2008-05-28",10.25
"354","2008-05-29",10.32
"355","2008-05-30",10.13
"356","2008-06-02",9.73
"357","2008-06-03",9.69
"358","2008-06-04",10
"359","2008-06-05",10
"360","2008-06-06",9.61
"361","2008-06-09",9.4
"362","2008-06-10",9.23
"363","2008-06-11",8.84
"364","2008-06-12",8.83
"365","2008-06-13",9.42
"366","2008-06-16",9.35
"367","2008-06-17",9.04
"368","2008-06-18",9.04
"369","2008-06-19",8.87
"370","2008-06-20",8.51
"371","2008-06-23",8.3
"372","2008-06-24",8.02
"373","2008-06-25",8.82
"374","2008-06-26",8.32
"375","2008-06-27",8.7
"376","2008-06-30",8.07
"377","2008-07-01",8.23
"378","2008-07-02",7.63
"379","2008-07-03",7.59
"380","2008-07-07",7.26
"381","2008-07-08",7.98
"382","2008-07-09",7.59
"383","2008-07-10",7.99
"384","2008-07-11",8.87
"385","2008-07-14",8.57
"386","2008-07-15",8.18
"387","2008-07-16",8.18
"388","2008-07-17",8.51
"389","2008-07-18",8.36
"390","2008-07-21",8.47
"391","2008-07-22",9.05
"392","2008-07-23",8.97
"393","2008-07-24",8.68
"394","2008-07-25",9.04
"395","2008-07-28",8.68
"396","2008-07-29",9.17
"397","2008-07-30",9.34
"398","2008-07-31",9.1
"399","2008-08-01",9.17
"400","2008-08-04",8.8
"401","2008-08-05",9.58
"402","2008-08-06",10.01
"403","2008-08-07",10.5
"404","2008-08-08",10.62
"405","2008-08-11",11.51
"406","2008-08-12",11.32
"407","2008-08-13",11.26
"408","2008-08-14",11.71
"409","2008-08-15",11.58
"410","2008-08-18",11.45
"411","2008-08-19",11.05
"412","2008-08-20",11.34
"413","2008-08-21",11.02
"414","2008-08-22",11.32
"415","2008-08-25",10.67
"416","2008-08-26",10.59
"417","2008-08-27",10.43
"418","2008-08-28",11.12
"419","2008-08-29",10.87
"420","2008-09-02",10.83
"421","2008-09-03",11.24
"422","2008-09-04",10.7
"423","2008-09-05",10.66
"424","2008-09-08",10.9
"425","2008-09-09",10.26
"426","2008-09-10",10.47
"427","2008-09-11",10.33
"428","2008-09-12",10.21
"429","2008-09-15",9.98
"430","2008-09-16",10.82
"431","2008-09-17",10.62
"432","2008-09-18",10.5
"433","2008-09-19",12.48
"434","2008-09-22",11.73
"435","2008-09-23",11.5
"436","2008-09-24",10.92
"437","2008-09-25",11.26
"438","2008-09-26",10.75
"439","2008-09-29",8.98
"440","2008-09-30",8.98
"441","2008-10-01",8.7
"442","2008-10-02",7.99
"443","2008-10-03",7.86
"444","2008-10-06",7.71
"445","2008-10-07",7.21
"446","2008-10-08",6.99
"447","2008-10-09",6.68
"448","2008-10-10",7.34
"449","2008-10-13",8.6
"450","2008-10-14",7.91
"451","2008-10-15",6.81
"452","2008-10-16",7.83
"453","2008-10-17",7.24
"454","2008-10-20",7.36
"455","2008-10-21",7.2
"456","2008-10-22",6.74
"457","2008-10-23",6.88
"458","2008-10-24",6.21
"459","2008-10-27",5.72
"460","2008-10-28",6.56
"461","2008-10-29",6.85
"462","2008-10-30",6.42
"463","2008-10-31",7
"464","2008-11-03",6.88
"465","2008-11-04",6.96
"466","2008-11-05",6.22
"467","2008-11-06",6.18
"468","2008-11-07",6.46
"469","2008-11-10",6.31
"470","2008-11-11",6.05
"471","2008-11-12",5.44
"472","2008-11-13",6.21
"473","2008-11-14",5.42
"474","2008-11-17",5.12
"475","2008-11-18",5.03
"476","2008-11-19",4.27
"477","2008-11-20",3.9
"478","2008-11-21",4.21
"479","2008-11-24",5.12
"480","2008-11-25",5.3
"481","2008-11-26",6.09
"482","2008-11-28",6.16
"483","2008-12-01",5.18
"484","2008-12-02",5.49
"485","2008-12-03",5.79
"486","2008-12-04",5.65
"487","2008-12-05",5.44
"488","2008-12-08",6.5
"489","2008-12-09",6.25
"490","2008-12-10",6.34
"491","2008-12-11",5.81
"492","2008-12-12",6.21
"493","2008-12-15",5.8
"494","2008-12-16",6.21
"495","2008-12-17",6.46
"496","2008-12-18",6.55
"497","2008-12-19",6.3
"498","2008-12-22",6.43
"499","2008-12-23",6.16
"500","2008-12-24",6.12
"501","2008-12-26",6.44
"502","2008-12-29",6.96
"503","2008-12-30",7.75
"504","2008-12-31",8.4
"505","2009-01-02",8.24
"506","2009-01-05",8.17
"507","2009-01-06",8.09
"508","2009-01-07",7.52
"509","2009-01-08",7.69
"510","2009-01-09",7.51
"511","2009-01-12",7.06
"512","2009-01-13",7.29
"513","2009-01-14",6.98
"514","2009-01-15",6.96
"515","2009-01-16",7.18
"516","2009-01-20",6.39
"517","2009-01-21",7.21
"518","2009-01-22",7.07
"519","2009-01-23",6.92
"520","2009-01-26",7.01
"521","2009-01-27",7.06
"522","2009-01-28",7.76
"523","2009-01-29",6.94
"524","2009-01-30",6.77
"525","2009-02-02",7.05
"526","2009-02-03",6.66
"527","2009-02-04",4.22
"528","2009-02-05",3.47
"529","2009-02-06",3.69
"530","2009-02-09",3.92
"531","2009-02-10",3.78
"532","2009-02-11",3.46
"533","2009-02-12",3.34
"534","2009-02-13",3.12
"535","2009-02-17",2.78
"536","2009-02-18",2.6
"537","2009-02-19",2.78
"538","2009-02-20",2.6
"539","2009-02-23",2.46
"540","2009-02-24",2.59
"541","2009-02-25",2.29
"542","2009-02-26",2.17
"543","2009-02-27",2.15
"544","2009-03-02",1.74
"545","2009-03-03",1.56
"546","2009-03-04",1.75
"547","2009-03-05",1.59
"548","2009-03-06",1.98
"549","2009-03-09",2.03
"550","2009-03-10",2.34
"551","2009-03-11",2.19
"552","2009-03-12",2.56
"553","2009-03-13",2.6
"554","2009-03-16",2.48
"555","2009-03-17",2.99
"556","2009-03-18",2.87
"557","2009-03-19",2.68
"558","2009-03-20",2.39
"559","2009-03-23",2.71
"560","2009-03-24",2.56
"561","2009-03-25",2.71
"562","2009-03-26",3.12
"563","2009-03-27",3.42
"564","2009-03-30",3.2
"565","2009-03-31",3.3
"566","2009-04-01",3.32
"567","2009-04-02",3.82
"568","2009-04-03",3.82
"569","2009-04-06",3.76
"570","2009-04-07",3.4
"571","2009-04-08",3.64
"572","2009-04-09",3.99
"573","2009-04-13",4.08
"574","2009-04-14",3.68
"575","2009-04-15",3.74
"576","2009-04-16",3.89
"577","2009-04-17",3.71
"578","2009-04-20",3.51
"579","2009-04-21",3.72
"580","2009-04-22",3.83
"581","2009-04-23",3.75
"582","2009-04-24",4.01
"583","2009-04-27",3.81
"584","2009-04-28",3.76
"585","2009-04-29",4.02
"586","2009-04-30",4.19
"587","2009-05-01",4.67
"588","2009-05-04",4.95
"589","2009-05-05",5
"590","2009-05-06",4.7
"591","2009-05-07",4.22
"592","2009-05-08",4.35
"593","2009-05-11",4.18
"594","2009-05-12",4.07
"595","2009-05-13",3.66
"596","2009-05-14",3.65
"597","2009-05-15",3.5
"598","2009-05-18",3.84
"599","2009-05-19",3.81
"600","2009-05-20",3.94
"601","2009-05-21",3.65
"602","2009-05-22",3.58
"603","2009-05-26",3.73
"604","2009-05-27",3.55
"605","2009-05-28",3.55
"606","2009-05-29",3.61
"607","2009-06-01",3.93
"608","2009-06-02",4.06
"609","2009-06-03",3.91
"610","2009-06-04",4.06
"611","2009-06-05",4
"612","2009-06-08",3.9
"613","2009-06-09",3.99
"614","2009-06-10",4.09
"615","2009-06-11",4.31
"616","2009-06-12",4.3
"617","2009-06-15",4.09
"618","2009-06-16",4.11
"619","2009-06-17",4.23
"620","2009-06-18",3.97
"621","2009-06-19",3.83
"622","2009-06-22",3.56
"623","2009-06-23",3.53
"624","2009-06-24",3.56
"625","2009-06-25",3.83
"626","2009-06-26",3.9
"627","2009-06-29",3.89
"628","2009-06-30",3.74
"629","2009-07-01",3.6
"630","2009-07-02",3.3
"631","2009-07-06",2.95
"632","2009-07-07",2.71
"633","2009-07-08",2.66
"634","2009-07-09",2.83
"635","2009-07-10",2.9
"636","2009-07-13",3.05
"637","2009-07-14",3.13
"638","2009-07-15",3.6
"639","2009-07-16",3.7
"640","2009-07-17",3.58
"641","2009-07-20",3.75
"642","2009-07-21",3.6
"643","2009-07-22",3.66
"644","2009-07-23",3.93
"645","2009-07-24",4.05
"646","2009-07-27",4.02
"647","2009-07-28",3.96
"648","2009-07-29",3.81
"649","2009-07-30",3.92
"650","2009-07-31",3.86
"651","2009-08-03",3.75
"652","2009-08-04",4.32
"653","2009-08-05",4
"654","2009-08-06",3.91
"655","2009-08-07",3.92
"656","2009-08-10",3.98
"657","2009-08-11",3.83
"658","2009-08-12",3.87
"659","2009-08-13",3.93
"660","2009-08-14",3.94
"661","2009-08-17",3.62
"662","2009-08-18",3.73
"663","2009-08-19",3.73
"664","2009-08-20",4.19
"665","2009-08-21",4.74
"666","2009-08-24",4.6
"667","2009-08-25",4.8
"668","2009-08-26",4.87
"669","2009-08-27",4.75
"670","2009-08-28",4.73
"671","2009-08-31",4.6
"672","2009-09-01",4.57
"673","2009-09-02",4.5
"674","2009-09-03",4.5
"675","2009-09-04",4.51
"676","2009-09-08",4.52
"677","2009-09-09",4.88
"678","2009-09-10",4.86
"679","2009-09-11",4.97
"680","2009-09-14",4.77
"681","2009-09-15",4.55
"682","2009-09-16",4.93
"683","2009-09-17",4.95
"684","2009-09-18",5.58
"685","2009-09-21",5.58
"686","2009-09-22",5.51
"687","2009-09-23",5.58
"688","2009-09-24",5.36
"689","2009-09-25",5.26
"690","2009-09-28",5.44
"691","2009-09-29",5.45
"692","2009-09-30",5.48
"693","2009-10-01",5.19
"694","2009-10-02",4.96
"695","2009-10-05",5.02
"696","2009-10-06",5.32
"697","2009-10-07",5.11
"698","2009-10-08",5.13
"699","2009-10-09",5.46
"700","2009-10-12",5.28
"701","2009-10-13",5.22
"702","2009-10-14",5.5
"703","2009-10-15",5.5
"704","2009-10-16",5.33
"705","2009-10-19",5.5
"706","2009-10-20",5.63
"707","2009-10-21",5.58
"708","2009-10-22",5.77
"709","2009-10-23",5.43
"710","2009-10-26",5.13
"711","2009-10-27",4.97
"712","2009-10-28",4.41
"713","2009-10-29",4.72
"714","2009-10-30",4.48
"715","2009-11-02",4.37
"716","2009-11-03",4.6
"717","2009-11-04",4.96
"718","2009-11-05",5.05
"719","2009-11-06",4.86
"720","2009-11-09",4.98
"721","2009-11-10",4.84
"722","2009-11-11",4.72
"723","2009-11-12",4.49
"724","2009-11-13",4.54
"725","2009-11-16",4.7
"726","2009-11-17",4.37
"727","2009-11-18",4.57
"728","2009-11-19",4.45
"729","2009-11-20",4.64
"730","2009-11-23",4.8
"731","2009-11-24",4.98
"732","2009-11-25",5.2
"733","2009-11-27",5.13
"734","2009-11-30",5.04
"735","2009-12-01",5.05
"736","2009-12-02",5.18
"737","2009-12-03",5.05
"738","2009-12-04",5.23
"739","2009-12-07",5.18
"740","2009-12-08",4.99
"741","2009-12-09",5.08
"742","2009-12-10",5.05
"743","2009-12-11",5.15
"744","2009-12-14",5.24
"745","2009-12-15",5.11
"746","2009-12-16",5.11
"747","2009-12-17",5.13
"748","2009-12-18",5.16
"749","2009-12-21",5.13
"750","2009-12-22",5.33
"751","2009-12-23",5.47
"752","2009-12-24",5.59
"753","2009-12-28",5.4
"754","2009-12-29",5.41
"755","2009-12-30",5.2
"756","2009-12-31",5.2
"757","2010-01-04",5.44
"758","2010-01-05",5.4
"759","2010-01-06",5.4
"760","2010-01-07",5.68
"761","2010-01-08",5.71
"762","2010-01-11",5.75
"763","2010-01-12",5.57
"764","2010-01-13",5.56
"765","2010-01-14",5.5
"766","2010-01-15",5.25
"767","2010-01-19",5.45
"768","2010-01-20",5.15
"769","2010-01-21",5
"770","2010-01-22",4.96
"771","2010-01-25",4.99
"772","2010-01-26",4.8
"773","2010-01-27",4.81
"774","2010-01-28",4.67
"775","2010-01-29",4.51
"776","2010-02-01",4.52
"777","2010-02-02",4.68
"778","2010-02-03",5.35
"779","2010-02-04",5.03
"780","2010-02-05",5.03
"781","2010-02-08",4.95
"782","2010-02-09",5.12
"783","2010-02-10",5.06
"784","2010-02-11",5.18
"785","2010-02-12",5.26
"786","2010-02-16",4.97
"787","2010-02-17",5
"788","2010-02-18",5.02
"789","2010-02-19",5.01
"790","2010-02-22",4.76
"791","2010-02-23",4.58
"792","2010-02-24",4.67
"793","2010-02-25",4.66
"794","2010-02-26",4.63
"795","2010-03-01",4.8
"796","2010-03-02",4.77
"797","2010-03-03",4.66
"798","2010-03-04",4.8
"799","2010-03-05",4.9
"800","2010-03-08",4.87
"801","2010-03-09",4.84
"802","2010-03-10",4.79
"803","2010-03-11",4.85
"804","2010-03-12",4.67
"805","2010-03-15",4.67
"806","2010-03-16",4.76
"807","2010-03-17",4.88
"808","2010-03-18",4.92
"809","2010-03-19",4.81
"810","2010-03-22",4.89
"811","2010-03-23",4.92
"812","2010-03-24",4.97
"813","2010-03-25",4.93
"814","2010-03-26",4.81
"815","2010-03-29",4.94
"816","2010-03-30",4.93
"817","2010-03-31",4.78
"818","2010-04-01",4.82
"819","2010-04-05",5.02
"820","2010-04-06",4.99
"821","2010-04-07",4.98
"822","2010-04-08",4.94
"823","2010-04-09",4.99
"824","2010-04-12",5
"825","2010-04-13",4.82
"826","2010-04-14",5.02
"827","2010-04-15",4.96
"828","2010-04-16",5.13
"829","2010-04-19",5.16
"830","2010-04-20",5.35
"831","2010-04-21",5.29
"832","2010-04-22",5.52
"833","2010-04-23",5.91
"834","2010-04-26",5.77
"835","2010-04-27",5.58
"836","2010-04-28",5.58
"837","2010-04-29",5.72
"838","2010-04-30",5.6
"839","2010-05-03",5.73
"840","2010-05-04",5.34
"841","2010-05-05",5.18
"842","2010-05-06",4.86
"843","2010-05-07",4.56
"844","2010-05-10",4.91
"845","2010-05-11",4.89
"846","2010-05-12",5.05
"847","2010-05-13",5.1
"848","2010-05-14",4.9
"849","2010-05-17",4.82
"850","2010-05-18",4.74
"851","2010-05-19",4.49
"852","2010-05-20",4.23
"853","2010-05-21",4.43
"854","2010-05-24",4.21
"855","2010-05-25",4.17
"856","2010-05-26",4.26
"857","2010-05-27",4.52
"858","2010-05-28",4.33
"859","2010-06-01",4.12
"860","2010-06-02",4.2
"861","2010-06-03",4.21
"862","2010-06-04",3.93
"863","2010-06-07",3.57
"864","2010-06-08",3.5
"865","2010-06-09",3.56
"866","2010-06-10",3.81
"867","2010-06-11",3.91
"868","2010-06-14",3.97
"869","2010-06-15",4.33
"870","2010-06-16",4.25
"871","2010-06-17",4.27
"872","2010-06-18",4.17
"873","2010-06-21",4.28
"874","2010-06-22",4.08
"875","2010-06-23",4.09
"876","2010-06-24",4.08
"877","2010-06-25",4.01
"878","2010-06-28",4.07
"879","2010-06-29",3.83
"880","2010-06-30",3.71
"881","2010-07-01",3.89
"882","2010-07-02",3.8
"883","2010-07-06",3.6
"884","2010-07-07",3.84
"885","2010-07-08",3.92
"886","2010-07-09",3.91
"887","2010-07-12",3.82
"888","2010-07-13",3.99
"889","2010-07-14",3.88
"890","2010-07-15",3.78
"891","2010-07-16",3.6
"892","2010-07-19",3.65
"893","2010-07-20",3.79
"894","2010-07-21",3.72
"895","2010-07-22",3.85
"896","2010-07-23",3.96
"897","2010-07-26",4.08
"898","2010-07-27",3.98
"899","2010-07-28",3.86
"900","2010-07-29",3.82
"901","2010-07-30",3.8
"902","2010-08-02",3.86
"903","2010-08-03",3.85
"904","2010-08-04",3.48
"905","2010-08-05",3.16
"906","2010-08-06",3.13
"907","2010-08-09",3.08
"908","2010-08-10",2.82
"909","2010-08-11",2.62
"910","2010-08-12",2.54
"911","2010-08-13",2.62
"912","2010-08-16",2.74
"913","2010-08-17",2.83
"914","2010-08-18",2.85
"915","2010-08-19",2.68
"916","2010-08-20",2.8
"917","2010-08-23",2.67
"918","2010-08-24",2.4
"919","2010-08-25",2.32
"920","2010-08-26",2.3
"921","2010-08-27",2.39
"922","2010-08-30",2.27
"923","2010-08-31",2.37
"924","2010-09-01",2.58
"925","2010-09-02",2.67
"926","2010-09-03",2.79
"927","2010-09-07",2.61
"928","2010-09-08",2.63
"929","2010-09-09",2.63
"930","2010-09-10",2.71
"931","2010-09-13",2.83
"932","2010-09-14",2.77
"933","2010-09-15",2.75
"934","2010-09-16",2.72
"935","2010-09-17",3.04
"936","2010-09-20",3
"937","2010-09-21",2.99
"938","2010-09-22",2.83
"939","2010-09-23",2.79
"940","2010-09-24",2.96
"941","2010-09-27",2.99
"942","2010-09-28",3.07
"943","2010-09-29",3
"944","2010-09-30",3.02
"945","2010-10-01",3.05
"946","2010-10-04",3.01
"947","2010-10-05",3.16
"948","2010-10-06",3.12
"949","2010-10-07",3.1
"950","2010-10-08",3.16
"951","2010-10-11",3.21
"952","2010-10-12",3.25
"953","2010-10-13",3.24
"954","2010-10-14",3.13
"955","2010-10-15",3.12
"956","2010-10-18",3.01
"957","2010-10-19",2.84
"958","2010-10-20",2.93
"959","2010-10-21",3.01
"960","2010-10-22",3.05
"961","2010-10-25",3.02
"962","2010-10-26",3
"963","2010-10-27",2.98
"964","2010-10-28",2.94
"965","2010-10-29",3.02
"966","2010-11-01",2.92
"967","2010-11-02",2.96
"968","2010-11-03",3.15
"969","2010-11-04",3.4
"970","2010-11-05",3.34
"971","2010-11-08",3.37
"972","2010-11-09",3.27
"973","2010-11-10",3.3
"974","2010-11-11",3.28
"975","2010-11-12",3.22
"976","2010-11-15",3.48
"977","2010-11-16",3.39
"978","2010-11-17",3.38
"979","2010-11-18",3.43
"980","2010-11-19",3.49
"981","2010-11-22",3.47
"982","2010-11-23",3.44
"983","2010-11-24",3.57
"984","2010-11-26",3.54
"985","2010-11-29",3.51
"986","2010-11-30",3.52
"987","2010-12-01",3.54
"988","2010-12-02",3.74
"989","2010-12-03",3.72
"990","2010-12-06",3.69
"991","2010-12-07",3.69
"992","2010-12-08",3.8
"993","2010-12-09",3.83
"994","2010-12-10",4.01
"995","2010-12-13",4.01
"996","2010-12-14",3.94
"997","2010-12-15",3.91
"998","2010-12-16",3.94
"999","2010-12-17",3.97
"1000","2010-12-20",4.15
