"","date","SON"
"115","2007-06-18",43.700001
"116","2007-06-19",43.490002
"117","2007-06-20",43.470001
"118","2007-06-21",43.5
"119","2007-06-22",42.959999
"120","2007-06-25",42.700001
"121","2007-06-26",42.549999
"122","2007-06-27",42.48
"123","2007-06-28",42.849998
"124","2007-06-29",42.810001
"125","2007-07-02",43.029999
"126","2007-07-03",43
"127","2007-07-05",43.610001
"128","2007-07-06",43.740002
"129","2007-07-09",43.560001
"130","2007-07-10",42.700001
"131","2007-07-11",43.889999
"132","2007-07-12",44.130001
"133","2007-07-13",44.400002
"134","2007-07-16",43.869999
"135","2007-07-17",43.799999
"136","2007-07-18",44.200001
"137","2007-07-19",44.299999
"138","2007-07-20",38
"139","2007-07-23",38.93
"140","2007-07-24",38.459999
"141","2007-07-25",38.57
"142","2007-07-26",37.439999
"143","2007-07-27",37.389999
"144","2007-07-30",37.009998
"145","2007-07-31",36.669998
"146","2007-08-01",36.630001
"147","2007-08-02",36.52
"148","2007-08-03",34.91
"149","2007-08-06",35.419998
"150","2007-08-07",34.849998
"151","2007-08-08",34.09
"152","2007-08-09",33.639999
"153","2007-08-10",36.889999
"154","2007-08-13",35.630001
"155","2007-08-14",34.950001
"156","2007-08-15",33.310001
"157","2007-08-16",33.59
"158","2007-08-17",34.41
"159","2007-08-20",34.639999
"160","2007-08-21",34.529999
"161","2007-08-22",34.59
"162","2007-08-23",34.369999
"163","2007-08-24",34.630001
"164","2007-08-27",34.41
"165","2007-08-28",34.09
"166","2007-08-29",34.759998
"167","2007-08-30",35.099998
"168","2007-08-31",36.02
"169","2007-09-04",36.02
"170","2007-09-05",34.860001
"171","2007-09-06",34.939999
"172","2007-09-07",34.66
"173","2007-09-10",33.139999
"174","2007-09-11",33.799999
"175","2007-09-12",33.68
"176","2007-09-13",33.630001
"177","2007-09-14",33.560001
"178","2007-09-17",33.200001
"179","2007-09-18",30.780001
"180","2007-09-19",31
"181","2007-09-20",31.110001
"182","2007-09-21",31.07
"183","2007-09-24",30.549999
"184","2007-09-25",30.799999
"185","2007-09-26",30.299999
"186","2007-09-27",30.049999
"187","2007-09-28",30.18
"188","2007-10-01",30.370001
"189","2007-10-02",30.77
"190","2007-10-03",31.5
"191","2007-10-04",30.709999
"192","2007-10-05",31.459999
"193","2007-10-08",30.85
"194","2007-10-09",31.18
"195","2007-10-10",30.629999
"196","2007-10-11",30.6
"197","2007-10-12",30.01
"198","2007-10-15",29.879999
"199","2007-10-16",29.41
"200","2007-10-17",29.860001
"201","2007-10-18",30.389999
"202","2007-10-19",30.32
"203","2007-10-22",31.32
"204","2007-10-23",30.98
"205","2007-10-24",30.65
"206","2007-10-25",30.32
"207","2007-10-26",30.120001
"208","2007-10-29",30.5
"209","2007-10-30",31.07
"210","2007-10-31",30.92
"211","2007-11-01",30.34
"212","2007-11-02",30.040001
"213","2007-11-05",29.709999
"214","2007-11-06",29.719999
"215","2007-11-07",29.530001
"216","2007-11-08",30.26
"217","2007-11-09",30.200001
"218","2007-11-12",30.309999
"219","2007-11-13",31.4
"220","2007-11-14",30.559999
"221","2007-11-15",30.02
"222","2007-11-16",29.700001
"223","2007-11-19",29.16
"224","2007-11-20",29.110001
"225","2007-11-21",28.99
"226","2007-11-23",29.139999
"227","2007-11-26",28.51
"228","2007-11-27",29.01
"229","2007-11-28",29.92
"230","2007-11-29",29.889999
"231","2007-11-30",30.379999
"232","2007-12-03",29.75
"233","2007-12-04",30
"234","2007-12-05",30.49
"235","2007-12-06",31.129999
"236","2007-12-07",32.959999
"237","2007-12-10",34.450001
"238","2007-12-11",33.23
"239","2007-12-12",33.18
"240","2007-12-13",33.259998
"241","2007-12-14",33.060001
"242","2007-12-17",31.99
"243","2007-12-18",32.959999
"244","2007-12-19",32.48
"245","2007-12-20",33.360001
"246","2007-12-21",33.93
"247","2007-12-24",33.639999
"248","2007-12-26",33.439999
"249","2007-12-27",32.970001
"250","2007-12-28",32.990002
"251","2007-12-31",32.68
"252","2008-01-02",32.869999
"253","2008-01-03",32.169998
"254","2008-01-04",30.780001
"255","2008-01-07",31.09
"256","2008-01-08",30.34
"257","2008-01-09",30.459999
"258","2008-01-10",30.65
"259","2008-01-11",30.1
"260","2008-01-14",30.530001
"261","2008-01-15",30.639999
"262","2008-01-16",30.57
"263","2008-01-17",29.09
"264","2008-01-18",28.65
"265","2008-01-22",28.290001
"266","2008-01-23",29.120001
"267","2008-01-24",28.440001
"268","2008-01-25",28.780001
"269","2008-01-28",29.23
"270","2008-01-29",30.139999
"271","2008-01-30",29.77
"272","2008-01-31",30.860001
"273","2008-02-01",31.49
"274","2008-02-04",31.24
"275","2008-02-05",30.559999
"276","2008-02-06",29.299999
"277","2008-02-07",29.469999
"278","2008-02-08",29.23
"279","2008-02-11",29.58
"280","2008-02-12",28.93
"281","2008-02-13",28.99
"282","2008-02-14",28.75
"283","2008-02-15",28.76
"284","2008-02-19",28.190001
"285","2008-02-20",28.549999
"286","2008-02-21",28.049999
"287","2008-02-22",28.43
"288","2008-02-25",29.16
"289","2008-02-26",29.120001
"290","2008-02-27",29.18
"291","2008-02-28",28.799999
"292","2008-02-29",28.17
"293","2008-03-03",28.23
"294","2008-03-04",28.299999
"295","2008-03-05",28.030001
"296","2008-03-06",27.450001
"297","2008-03-07",27.52
"298","2008-03-10",26.459999
"299","2008-03-11",27.200001
"300","2008-03-12",27.16
"301","2008-03-13",27.4
"302","2008-03-14",26.93
"303","2008-03-17",26.940001
"304","2008-03-18",27.540001
"305","2008-03-19",26.75
"306","2008-03-20",26.700001
"307","2008-03-24",28.139999
"308","2008-03-25",28.32
"309","2008-03-26",28.33
"310","2008-03-27",28.129999
"311","2008-03-28",28.25
"312","2008-03-31",28.629999
"313","2008-04-01",29.73
"314","2008-04-02",30.35
"315","2008-04-03",30.450001
"316","2008-04-04",30.32
"317","2008-04-07",30.5
"318","2008-04-08",30.309999
"319","2008-04-09",29.49
"320","2008-04-10",29.030001
"321","2008-04-11",28.969999
"322","2008-04-14",29.139999
"323","2008-04-15",29.41
"324","2008-04-16",30.450001
"325","2008-04-17",33.029999
"326","2008-04-18",33.41
"327","2008-04-21",33.790001
"328","2008-04-22",32.610001
"329","2008-04-23",32.310001
"330","2008-04-24",32.939999
"331","2008-04-25",33.380001
"332","2008-04-28",32.889999
"333","2008-04-29",33.18
"334","2008-04-30",32.950001
"335","2008-05-01",33.669998
"336","2008-05-02",33.060001
"337","2008-05-05",32.68
"338","2008-05-06",33.049999
"339","2008-05-07",32.299999
"340","2008-05-08",32.279999
"341","2008-05-09",32.450001
"342","2008-05-12",32.439999
"343","2008-05-13",32.880001
"344","2008-05-14",32.799999
"345","2008-05-15",33.130001
"346","2008-05-16",33.029999
"347","2008-05-19",33.619999
"348","2008-05-20",33.07
"349","2008-05-21",32.439999
"350","2008-05-22",32.900002
"351","2008-05-23",32.529999
"352","2008-05-27",32.900002
"353","2008-05-28",34.040001
"354","2008-05-29",33.970001
"355","2008-05-30",34.619999
"356","2008-06-02",34.25
"357","2008-06-03",33.459999
"358","2008-06-04",34.279999
"359","2008-06-05",34.599998
"360","2008-06-06",33.16
"361","2008-06-09",33.189999
"362","2008-06-10",33.23
"363","2008-06-11",33.040001
"364","2008-06-12",33.93
"365","2008-06-13",34.400002
"366","2008-06-16",34.34
"367","2008-06-17",34.220001
"368","2008-06-18",34.240002
"369","2008-06-19",34.130001
"370","2008-06-20",33.860001
"371","2008-06-23",33.549999
"372","2008-06-24",32.540001
"373","2008-06-25",32.68
"374","2008-06-26",31.299999
"375","2008-06-27",31.030001
"376","2008-06-30",30.950001
"377","2008-07-01",31.02
"378","2008-07-02",30.26
"379","2008-07-03",30.559999
"380","2008-07-07",29.93
"381","2008-07-08",30.309999
"382","2008-07-09",30.43
"383","2008-07-10",30.82
"384","2008-07-11",30.809999
"385","2008-07-14",30.469999
"386","2008-07-15",30.26
"387","2008-07-16",30.84
"388","2008-07-17",31.09
"389","2008-07-18",31.280001
"390","2008-07-21",31.379999
"391","2008-07-22",32.860001
"392","2008-07-23",32.16
"393","2008-07-24",32.389999
"394","2008-07-25",32.57
"395","2008-07-28",32.240002
"396","2008-07-29",32.66
"397","2008-07-30",33.259998
"398","2008-07-31",32.619999
"399","2008-08-01",32.91
"400","2008-08-04",32.299999
"401","2008-08-05",32.93
"402","2008-08-06",32.57
"403","2008-08-07",32.080002
"404","2008-08-08",32.799999
"405","2008-08-11",33.59
"406","2008-08-12",34.080002
"407","2008-08-13",33.66
"408","2008-08-14",33.869999
"409","2008-08-15",33.830002
"410","2008-08-18",33.84
"411","2008-08-19",33.599998
"412","2008-08-20",33.75
"413","2008-08-21",33.619999
"414","2008-08-22",33.959999
"415","2008-08-25",33.16
"416","2008-08-26",33.400002
"417","2008-08-27",34.009998
"418","2008-08-28",34.77
"419","2008-08-29",34.560001
"420","2008-09-02",34.73
"421","2008-09-03",35.299999
"422","2008-09-04",34.59
"423","2008-09-05",34.630001
"424","2008-09-08",35.43
"425","2008-09-09",34.349998
"426","2008-09-10",35.610001
"427","2008-09-11",35.029999
"428","2008-09-12",35.130001
"429","2008-09-15",34.490002
"430","2008-09-16",34.27
"431","2008-09-17",31.57
"432","2008-09-18",32.630001
"433","2008-09-19",32.970001
"434","2008-09-22",31.719999
"435","2008-09-23",31.51
"436","2008-09-24",30.440001
"437","2008-09-25",31.32
"438","2008-09-26",30.629999
"439","2008-09-29",29.42
"440","2008-09-30",29.68
"441","2008-10-01",29.879999
"442","2008-10-02",28.43
"443","2008-10-03",27.540001
"444","2008-10-06",26.610001
"445","2008-10-07",25.59
"446","2008-10-08",25.219999
"447","2008-10-09",23.200001
"448","2008-10-10",22.16
"449","2008-10-13",24.459999
"450","2008-10-14",24.6
"451","2008-10-15",22.700001
"452","2008-10-16",24.610001
"453","2008-10-17",24.030001
"454","2008-10-20",24.23
"455","2008-10-21",24.469999
"456","2008-10-22",23.309999
"457","2008-10-23",22.549999
"458","2008-10-24",22.209999
"459","2008-10-27",21.41
"460","2008-10-28",23.27
"461","2008-10-29",23.52
"462","2008-10-30",24.58
"463","2008-10-31",25.18
"464","2008-11-03",25.68
"465","2008-11-04",26.049999
"466","2008-11-05",24.9
"467","2008-11-06",23.790001
"468","2008-11-07",24.610001
"469","2008-11-10",24.32
"470","2008-11-11",23.49
"471","2008-11-12",22.18
"472","2008-11-13",24.040001
"473","2008-11-14",23.450001
"474","2008-11-17",22.959999
"475","2008-11-18",23.690001
"476","2008-11-19",22.040001
"477","2008-11-20",21.219999
"478","2008-11-21",22.35
"479","2008-11-24",23.049999
"480","2008-11-25",23.5
"481","2008-11-26",25.15
"482","2008-11-28",25.1
"483","2008-12-01",23.58
"484","2008-12-02",24.85
"485","2008-12-03",25.25
"486","2008-12-04",24.5
"487","2008-12-05",22.969999
"488","2008-12-08",24.26
"489","2008-12-09",24.16
"490","2008-12-10",24.84
"491","2008-12-11",23.82
"492","2008-12-12",24.41
"493","2008-12-15",23.9
"494","2008-12-16",25.17
"495","2008-12-17",25.43
"496","2008-12-18",24.790001
"497","2008-12-19",24.25
"498","2008-12-22",24.02
"499","2008-12-23",23.799999
"500","2008-12-24",23.889999
"501","2008-12-26",22.790001
"502","2008-12-29",22
"503","2008-12-30",22.459999
"504","2008-12-31",23.16
"505","2009-01-02",24.110001
"506","2009-01-05",24.16
"507","2009-01-06",24.68
"508","2009-01-07",24.24
"509","2009-01-08",24.360001
"510","2009-01-09",23.790001
"511","2009-01-12",23.01
"512","2009-01-13",23.43
"513","2009-01-14",22.77
"514","2009-01-15",23.200001
"515","2009-01-16",23.42
"516","2009-01-20",21.870001
"517","2009-01-21",22.379999
"518","2009-01-22",22.549999
"519","2009-01-23",22.690001
"520","2009-01-26",22.99
"521","2009-01-27",23.559999
"522","2009-01-28",24.219999
"523","2009-01-29",23.879999
"524","2009-01-30",22.93
"525","2009-02-02",23.24
"526","2009-02-03",23.950001
"527","2009-02-04",23.690001
"528","2009-02-05",20.469999
"529","2009-02-06",21.809999
"530","2009-02-09",21.549999
"531","2009-02-10",20.99
"532","2009-02-11",20.950001
"533","2009-02-12",20.33
"534","2009-02-13",20
"535","2009-02-17",18.940001
"536","2009-02-18",18.629999
"537","2009-02-19",18.290001
"538","2009-02-20",18.280001
"539","2009-02-23",18
"540","2009-02-24",18.950001
"541","2009-02-25",18.879999
"542","2009-02-26",19.33
"543","2009-02-27",19.27
"544","2009-03-02",18.07
"545","2009-03-03",17.77
"546","2009-03-04",18.120001
"547","2009-03-05",17.67
"548","2009-03-06",17.620001
"549","2009-03-09",16.950001
"550","2009-03-10",18.129999
"551","2009-03-11",18.860001
"552","2009-03-12",19.620001
"553","2009-03-13",19.959999
"554","2009-03-16",19.709999
"555","2009-03-17",20.18
"556","2009-03-18",21.469999
"557","2009-03-19",21.17
"558","2009-03-20",20.639999
"559","2009-03-23",21.4
"560","2009-03-24",21.120001
"561","2009-03-25",21.200001
"562","2009-03-26",21.32
"563","2009-03-27",21.07
"564","2009-03-30",20.73
"565","2009-03-31",20.98
"566","2009-04-01",20.889999
"567","2009-04-02",21.48
"568","2009-04-03",22.1
"569","2009-04-06",21.93
"570","2009-04-07",21.5
"571","2009-04-08",22.459999
"572","2009-04-09",22.950001
"573","2009-04-13",23.02
"574","2009-04-14",22.08
"575","2009-04-15",23
"576","2009-04-16",22.02
"577","2009-04-17",22.51
"578","2009-04-20",21.549999
"579","2009-04-21",22.620001
"580","2009-04-22",23.209999
"581","2009-04-23",23.1
"582","2009-04-24",24
"583","2009-04-27",24.389999
"584","2009-04-28",23.99
"585","2009-04-29",25
"586","2009-04-30",24.41
"587","2009-05-01",24.59
"588","2009-05-04",25.25
"589","2009-05-05",24.879999
"590","2009-05-06",24.889999
"591","2009-05-07",25
"592","2009-05-08",25.74
"593","2009-05-11",24.17
"594","2009-05-12",23.75
"595","2009-05-13",21.93
"596","2009-05-14",22.6
"597","2009-05-15",22.77
"598","2009-05-18",23.540001
"599","2009-05-19",23.51
"600","2009-05-20",23.219999
"601","2009-05-21",23.24
"602","2009-05-22",23.26
"603","2009-05-26",24.030001
"604","2009-05-27",23.08
"605","2009-05-28",23.959999
"606","2009-05-29",24.360001
"607","2009-06-01",25.35
"608","2009-06-02",25.73
"609","2009-06-03",25.459999
"610","2009-06-04",25.76
"611","2009-06-05",25.860001
"612","2009-06-08",25.559999
"613","2009-06-09",25.26
"614","2009-06-10",25.41
"615","2009-06-11",25.5
"616","2009-06-12",24.940001
"617","2009-06-15",24.34
"618","2009-06-16",23.790001
"619","2009-06-17",23.629999
"620","2009-06-18",23.82
"621","2009-06-19",23.5
"622","2009-06-22",23.26
"623","2009-06-23",22.809999
"624","2009-06-24",23.309999
"625","2009-06-25",23.709999
"626","2009-06-26",23.76
"627","2009-06-29",24.26
"628","2009-06-30",23.950001
"629","2009-07-01",24.440001
"630","2009-07-02",24.049999
"631","2009-07-06",23.709999
"632","2009-07-07",22.870001
"633","2009-07-08",22.99
"634","2009-07-09",23.16
"635","2009-07-10",23.18
"636","2009-07-13",23.76
"637","2009-07-14",23.59
"638","2009-07-15",25.16
"639","2009-07-16",26.629999
"640","2009-07-17",25.870001
"641","2009-07-20",26.370001
"642","2009-07-21",26.17
"643","2009-07-22",26.42
"644","2009-07-23",27.139999
"645","2009-07-24",26.93
"646","2009-07-27",26.809999
"647","2009-07-28",26.540001
"648","2009-07-29",26.379999
"649","2009-07-30",26.51
"650","2009-07-31",26.48
"651","2009-08-03",27
"652","2009-08-04",27.049999
"653","2009-08-05",26.610001
"654","2009-08-06",25.950001
"655","2009-08-07",25.940001
"656","2009-08-10",25.889999
"657","2009-08-11",25.889999
"658","2009-08-12",26.26
"659","2009-08-13",26.190001
"660","2009-08-14",25.58
"661","2009-08-17",25.450001
"662","2009-08-18",25.309999
"663","2009-08-19",25.5
"664","2009-08-20",25.93
"665","2009-08-21",26.4
"666","2009-08-24",26.07
"667","2009-08-25",26.27
"668","2009-08-26",26.139999
"669","2009-08-27",26.16
"670","2009-08-28",26.040001
"671","2009-08-31",25.940001
"672","2009-09-01",25.219999
"673","2009-09-02",25.200001
"674","2009-09-03",25.27
"675","2009-09-04",25.59
"676","2009-09-08",25.799999
"677","2009-09-09",26.18
"678","2009-09-10",26.219999
"679","2009-09-11",26.82
"680","2009-09-14",28.1
"681","2009-09-15",28.24
"682","2009-09-16",28.77
"683","2009-09-17",28.43
"684","2009-09-18",28.690001
"685","2009-09-21",28.34
"686","2009-09-22",28.049999
"687","2009-09-23",27.700001
"688","2009-09-24",27.5
"689","2009-09-25",27.25
"690","2009-09-28",27.59
"691","2009-09-29",28.059999
"692","2009-09-30",27.540001
"693","2009-10-01",26.73
"694","2009-10-02",26.299999
"695","2009-10-05",27.110001
"696","2009-10-06",27.530001
"697","2009-10-07",27.790001
"698","2009-10-08",28.049999
"699","2009-10-09",28.26
"700","2009-10-12",27.959999
"701","2009-10-13",28.75
"702","2009-10-14",29.629999
"703","2009-10-15",29.58
"704","2009-10-16",28.940001
"705","2009-10-19",29.440001
"706","2009-10-20",29.309999
"707","2009-10-21",29.110001
"708","2009-10-22",29.030001
"709","2009-10-23",28.6
"710","2009-10-26",28.08
"711","2009-10-27",27.700001
"712","2009-10-28",26.99
"713","2009-10-29",27.58
"714","2009-10-30",26.75
"715","2009-11-02",26.93
"716","2009-11-03",27.440001
"717","2009-11-04",26.700001
"718","2009-11-05",27.58
"719","2009-11-06",27.68
"720","2009-11-09",28.08
"721","2009-11-10",27.74
"722","2009-11-11",28.040001
"723","2009-11-12",27.530001
"724","2009-11-13",28.07
"725","2009-11-16",28.889999
"726","2009-11-17",29.07
"727","2009-11-18",28.4
"728","2009-11-19",28.110001
"729","2009-11-20",27.92
"730","2009-11-23",28.450001
"731","2009-11-24",28.030001
"732","2009-11-25",28.209999
"733","2009-11-27",27.84
"734","2009-11-30",28.18
"735","2009-12-01",28.299999
"736","2009-12-02",28.719999
"737","2009-12-03",28.41
"738","2009-12-04",28.870001
"739","2009-12-07",29.43
"740","2009-12-08",29.34
"741","2009-12-09",29.52
"742","2009-12-10",29.52
"743","2009-12-11",29.370001
"744","2009-12-14",29.48
"745","2009-12-15",29.450001
"746","2009-12-16",29.290001
"747","2009-12-17",29.049999
"748","2009-12-18",29.18
"749","2009-12-21",30.1
"750","2009-12-22",30.309999
"751","2009-12-23",30.01
"752","2009-12-24",30.309999
"753","2009-12-28",30.299999
"754","2009-12-29",30.110001
"755","2009-12-30",29.879999
"756","2009-12-31",29.25
"757","2010-01-04",30.049999
"758","2010-01-05",30.49
"759","2010-01-06",31.08
"760","2010-01-07",30.48
"761","2010-01-08",30.73
"762","2010-01-11",30.49
"763","2010-01-12",30.25
"764","2010-01-13",30.25
"765","2010-01-14",30.08
"766","2010-01-15",29.719999
"767","2010-01-19",30.280001
"768","2010-01-20",29.780001
"769","2010-01-21",29.469999
"770","2010-01-22",28.98
"771","2010-01-25",28.92
"772","2010-01-26",28.799999
"773","2010-01-27",28.98
"774","2010-01-28",28.07
"775","2010-01-29",27.76
"776","2010-02-01",28.059999
"777","2010-02-02",28.35
"778","2010-02-03",27.93
"779","2010-02-04",27
"780","2010-02-05",27.110001
"781","2010-02-08",26.950001
"782","2010-02-09",27.219999
"783","2010-02-10",28.48
"784","2010-02-11",28.57
"785","2010-02-12",28.860001
"786","2010-02-16",29.18
"787","2010-02-17",28.85
"788","2010-02-18",29.629999
"789","2010-02-19",29.68
"790","2010-02-22",29.629999
"791","2010-02-23",29.469999
"792","2010-02-24",29.709999
"793","2010-02-25",29.85
"794","2010-02-26",29.58
"795","2010-03-01",30
"796","2010-03-02",29.93
"797","2010-03-03",29.809999
"798","2010-03-04",29.83
"799","2010-03-05",29.98
"800","2010-03-08",30.1
"801","2010-03-09",30.25
"802","2010-03-10",30.75
"803","2010-03-11",30.790001
"804","2010-03-12",30.780001
"805","2010-03-15",31
"806","2010-03-16",31.24
"807","2010-03-17",31.75
"808","2010-03-18",31.629999
"809","2010-03-19",30.799999
"810","2010-03-22",31.07
"811","2010-03-23",31.450001
"812","2010-03-24",31.299999
"813","2010-03-25",30.66
"814","2010-03-26",30.5
"815","2010-03-29",30.6
"816","2010-03-30",30.51
"817","2010-03-31",30.790001
"818","2010-04-01",31.700001
"819","2010-04-05",31.77
"820","2010-04-06",31.65
"821","2010-04-07",31.34
"822","2010-04-08",31.610001
"823","2010-04-09",31.98
"824","2010-04-12",31.57
"825","2010-04-13",31.969999
"826","2010-04-14",32.77
"827","2010-04-15",32.720001
"828","2010-04-16",32.709999
"829","2010-04-19",32.91
"830","2010-04-20",33
"831","2010-04-21",32.77
"832","2010-04-22",34.029999
"833","2010-04-23",34.189999
"834","2010-04-26",34.029999
"835","2010-04-27",33.040001
"836","2010-04-28",32.880001
"837","2010-04-29",33.23
"838","2010-04-30",33.130001
"839","2010-05-03",33.709999
"840","2010-05-04",33.25
"841","2010-05-05",32.689999
"842","2010-05-06",31.469999
"843","2010-05-07",31
"844","2010-05-10",32.799999
"845","2010-05-11",32.799999
"846","2010-05-12",33.290001
"847","2010-05-13",32.84
"848","2010-05-14",32.110001
"849","2010-05-17",32.759998
"850","2010-05-18",32.529999
"851","2010-05-19",32.240002
"852","2010-05-20",30.809999
"853","2010-05-21",30.76
"854","2010-05-24",30.139999
"855","2010-05-25",29.98
"856","2010-05-26",29.99
"857","2010-05-27",31.26
"858","2010-05-28",30.91
"859","2010-06-01",30.129999
"860","2010-06-02",31.18
"861","2010-06-03",31.58
"862","2010-06-04",30.309999
"863","2010-06-07",29.25
"864","2010-06-08",29.18
"865","2010-06-09",29.51
"866","2010-06-10",30.42
"867","2010-06-11",32.009998
"868","2010-06-14",31.84
"869","2010-06-15",32.75
"870","2010-06-16",32.34
"871","2010-06-17",32.279999
"872","2010-06-18",32.259998
"873","2010-06-21",32.060001
"874","2010-06-22",31.190001
"875","2010-06-23",31
"876","2010-06-24",31
"877","2010-06-25",31.200001
"878","2010-06-28",31.41
"879","2010-06-29",30.959999
"880","2010-06-30",30.48
"881","2010-07-01",30.32
"882","2010-07-02",30.370001
"883","2010-07-06",30.58
"884","2010-07-07",31.209999
"885","2010-07-08",31.629999
"886","2010-07-09",31.85
"887","2010-07-12",31.73
"888","2010-07-13",32.459999
"889","2010-07-14",32.279999
"890","2010-07-15",32.720001
"891","2010-07-16",31.84
"892","2010-07-19",32.080002
"893","2010-07-20",33.009998
"894","2010-07-21",32.540001
"895","2010-07-22",32.299999
"896","2010-07-23",33.490002
"897","2010-07-26",33.610001
"898","2010-07-27",33.189999
"899","2010-07-28",32.709999
"900","2010-07-29",32.560001
"901","2010-07-30",32.700001
"902","2010-08-02",33.119999
"903","2010-08-03",32.580002
"904","2010-08-04",33.060001
"905","2010-08-05",33.049999
"906","2010-08-06",32.830002
"907","2010-08-09",32.84
"908","2010-08-10",32.790001
"909","2010-08-11",31.43
"910","2010-08-12",31.42
"911","2010-08-13",31.85
"912","2010-08-16",31.75
"913","2010-08-17",32.68
"914","2010-08-18",32.240002
"915","2010-08-19",31.639999
"916","2010-08-20",31.540001
"917","2010-08-23",30.950001
"918","2010-08-24",31.01
"919","2010-08-25",31.280001
"920","2010-08-26",31.290001
"921","2010-08-27",31.860001
"922","2010-08-30",31.209999
"923","2010-08-31",31.450001
"924","2010-09-01",32.009998
"925","2010-09-02",33.060001
"926","2010-09-03",33.060001
"927","2010-09-07",32.779999
"928","2010-09-08",32.639999
"929","2010-09-09",32.73
"930","2010-09-10",32.869999
"931","2010-09-13",32.939999
"932","2010-09-14",32.91
"933","2010-09-15",33.150002
"934","2010-09-16",33.099998
"935","2010-09-17",33.27
"936","2010-09-20",33.41
"937","2010-09-21",33.299999
"938","2010-09-22",33.360001
"939","2010-09-23",33.049999
"940","2010-09-24",33.610001
"941","2010-09-27",33.630001
"942","2010-09-28",33.990002
"943","2010-09-29",33.709999
"944","2010-09-30",33.439999
"945","2010-10-01",33.700001
"946","2010-10-04",33.639999
"947","2010-10-05",34.66
"948","2010-10-06",34.599998
"949","2010-10-07",34.119999
"950","2010-10-08",34.349998
"951","2010-10-11",34.25
"952","2010-10-12",34.43
"953","2010-10-13",34.799999
"954","2010-10-14",34.509998
"955","2010-10-15",34.52
"956","2010-10-18",34.830002
"957","2010-10-19",34.43
"958","2010-10-20",34.639999
"959","2010-10-21",33.48
"960","2010-10-22",33.59
"961","2010-10-25",33.459999
"962","2010-10-26",33.330002
