"","date","RNG"
"408","2015-05-12",17.18
"409","2015-05-13",16.969999
"410","2015-05-14",16.91
"411","2015-05-15",16.93
"412","2015-05-18",17.129999
"413","2015-05-19",17.190001
"414","2015-05-20",17.209999
"415","2015-05-21",16.92
"416","2015-05-22",16.91
"417","2015-05-26",16.969999
"418","2015-05-27",17
"419","2015-05-28",17.040001
"420","2015-05-29",17.09
"421","2015-06-01",17.309999
"422","2015-06-02",17.35
"423","2015-06-03",17.809999
"424","2015-06-04",17.67
"425","2015-06-05",17.860001
"426","2015-06-08",17.780001
"427","2015-06-09",17.82
"428","2015-06-10",17.99
"429","2015-06-11",17.76
"430","2015-06-12",18.030001
"431","2015-06-15",18.85
"432","2015-06-16",19.049999
"433","2015-06-17",19.200001
"434","2015-06-18",19.35
"435","2015-06-19",19.27
"436","2015-06-22",19.26
"437","2015-06-23",19.280001
"438","2015-06-24",19.09
"439","2015-06-25",19.41
"440","2015-06-26",19.030001
"441","2015-06-29",17.959999
"442","2015-06-30",18.49
"443","2015-07-01",18.120001
"444","2015-07-02",17.620001
"445","2015-07-06",17.51
"446","2015-07-07",17.049999
"447","2015-07-08",16.719999
"448","2015-07-09",17.08
"449","2015-07-10",17.700001
"450","2015-07-13",17.52
"451","2015-07-14",17.51
"452","2015-07-15",17.379999
"453","2015-07-16",17.530001
"454","2015-07-17",16.4
"455","2015-07-20",16.709999
"456","2015-07-21",17.280001
"457","2015-07-22",17.08
"458","2015-07-23",17.969999
"459","2015-07-24",17.66
"460","2015-07-27",17.73
"461","2015-07-28",17.74
"462","2015-07-29",17.58
"463","2015-07-30",17.9
"464","2015-07-31",19.700001
"465","2015-08-03",20.059999
"466","2015-08-04",19.389999
"467","2015-08-05",19.440001
"468","2015-08-06",19.02
"469","2015-08-07",18.799999
"470","2015-08-10",19.66
"471","2015-08-11",19.469999
"472","2015-08-12",19.52
"473","2015-08-13",19.299999
"474","2015-08-14",19.32
"475","2015-08-17",20.209999
"476","2015-08-18",20.530001
"477","2015-08-19",20.700001
"478","2015-08-20",19.83
"479","2015-08-21",19.41
"480","2015-08-24",18
"481","2015-08-25",16.860001
"482","2015-08-26",17.120001
"483","2015-08-27",17.49
"484","2015-08-28",17.370001
"485","2015-08-31",17.209999
"486","2015-09-01",16.879999
"487","2015-09-02",17.23
"488","2015-09-03",17.4
"489","2015-09-04",17.09
"490","2015-09-08",17.950001
"491","2015-09-09",18.07
"492","2015-09-10",18.299999
"493","2015-09-11",18.450001
"494","2015-09-14",18.280001
"495","2015-09-15",18.879999
"496","2015-09-16",18.91
"497","2015-09-17",18.83
"498","2015-09-18",18.93
"499","2015-09-21",18.940001
"500","2015-09-22",18.780001
"501","2015-09-23",18.91
"502","2015-09-24",18.85
"503","2015-09-25",18.459999
"504","2015-09-28",17.85
"505","2015-09-29",17.48
"506","2015-09-30",18.15
"507","2015-10-01",17.799999
"508","2015-10-02",18.17
"509","2015-10-05",18.75
"510","2015-10-06",18.370001
"511","2015-10-07",18.639999
"512","2015-10-08",18.83
"513","2015-10-09",18.549999
"514","2015-10-12",18.6
"515","2015-10-13",18.67
"516","2015-10-14",18.85
"517","2015-10-15",19.709999
"518","2015-10-16",19.58
"519","2015-10-19",19.23
"520","2015-10-20",18.77
"521","2015-10-21",18.15
"522","2015-10-22",19.1
"523","2015-10-23",18.83
"524","2015-10-26",19.02
"525","2015-10-27",18.959999
"526","2015-10-28",19.860001
"527","2015-10-29",18.52
"528","2015-10-30",18.5
"529","2015-11-02",19.35
"530","2015-11-03",21.379999
"531","2015-11-04",22.17
"532","2015-11-05",21.23
"533","2015-11-06",20.459999
"534","2015-11-09",20.959999
"535","2015-11-10",20.75
"536","2015-11-11",20.940001
"537","2015-11-12",21.23
"538","2015-11-13",20.85
"539","2015-11-16",21.360001
"540","2015-11-17",22.42
"541","2015-11-18",22.65
"542","2015-11-19",22.51
"543","2015-11-20",22.5
"544","2015-11-23",22.59
"545","2015-11-24",22.860001
"546","2015-11-25",22.91
"547","2015-11-27",23.030001
"548","2015-11-30",22.91
"549","2015-12-01",22.639999
"550","2015-12-02",23.200001
"551","2015-12-03",22.99
"552","2015-12-04",23.799999
"553","2015-12-07",23.51
"554","2015-12-08",24.290001
"555","2015-12-09",24.969999
"556","2015-12-10",24.85
"557","2015-12-11",24.5
"558","2015-12-14",24.33
"559","2015-12-15",24.549999
"560","2015-12-16",25.469999
"561","2015-12-17",23.67
"562","2015-12-18",23.43
"563","2015-12-21",24.24
"564","2015-12-22",24.15
"565","2015-12-23",24.139999
"566","2015-12-24",24.299999
"567","2015-12-28",23.99
"568","2015-12-29",24.33
"569","2015-12-30",23.99
"570","2015-12-31",23.58
"571","2016-01-04",22.76
"572","2016-01-05",22.209999
"573","2016-01-06",21.780001
"574","2016-01-07",21.049999
"575","2016-01-08",21.09
"576","2016-01-11",20.959999
"577","2016-01-12",22.309999
"578","2016-01-13",21
"579","2016-01-14",21.309999
"580","2016-01-15",20.92
"581","2016-01-19",21.780001
"582","2016-01-20",21.530001
"583","2016-01-21",21.620001
"584","2016-01-22",23.360001
"585","2016-01-25",22.32
"586","2016-01-26",22.780001
"587","2016-01-27",21.76
"588","2016-01-28",21.01
"589","2016-01-29",21.82
"590","2016-02-01",22.370001
"591","2016-02-02",21.709999
"592","2016-02-03",21.33
"593","2016-02-04",21.34
"594","2016-02-05",19.15
"595","2016-02-08",17.26
"596","2016-02-09",15.98
"597","2016-02-10",16.719999
"598","2016-02-11",16.559999
"599","2016-02-12",16.309999
"600","2016-02-16",17.440001
"601","2016-02-17",18.07
"602","2016-02-18",18.049999
"603","2016-02-19",18.309999
"604","2016-02-22",18.74
"605","2016-02-23",17.559999
"606","2016-02-24",17.9
"607","2016-02-25",17.99
"608","2016-02-26",18.33
"609","2016-02-29",18.5
"610","2016-03-01",18.84
"611","2016-03-02",19.049999
"612","2016-03-03",19.049999
"613","2016-03-04",19.07
"614","2016-03-07",19.129999
"615","2016-03-08",18.25
"616","2016-03-09",16.139999
"617","2016-03-10",15.11
"618","2016-03-11",15.92
"619","2016-03-14",15.7
"620","2016-03-15",15.44
"621","2016-03-16",15.19
"622","2016-03-17",15.51
"623","2016-03-18",15.89
"624","2016-03-21",15.08
"625","2016-03-22",15.04
"626","2016-03-23",15
"627","2016-03-24",14.55
"628","2016-03-28",14.38
"629","2016-03-29",15.11
"630","2016-03-30",15.22
"631","2016-03-31",15.75
"632","2016-04-01",15.94
"633","2016-04-04",16.68
"634","2016-04-05",16.700001
"635","2016-04-06",16.85
"636","2016-04-07",16.709999
"637","2016-04-08",16.83
"638","2016-04-11",16.09
"639","2016-04-12",16.219999
"640","2016-04-13",16.9
"641","2016-04-14",17.809999
"642","2016-04-15",17.549999
"643","2016-04-18",18.200001
"644","2016-04-19",18.049999
"645","2016-04-20",17.879999
"646","2016-04-21",18.42
"647","2016-04-22",18.83
"648","2016-04-25",18.17
"649","2016-04-26",18.540001
"650","2016-04-27",18.83
"651","2016-04-28",19.860001
"652","2016-04-29",19.08
"653","2016-05-02",19.51
"654","2016-05-03",18.780001
"655","2016-05-04",18.32
"656","2016-05-05",18.33
"657","2016-05-06",18.219999
"658","2016-05-09",18.610001
"659","2016-05-10",18.620001
"660","2016-05-11",18.549999
"661","2016-05-12",18.450001
"662","2016-05-13",18.450001
"663","2016-05-16",18.67
"664","2016-05-17",18.309999
"665","2016-05-18",19.049999
"666","2016-05-19",18.690001
"667","2016-05-20",18.940001
"668","2016-05-23",18.52
"669","2016-05-24",18.58
"670","2016-05-25",19.18
"671","2016-05-26",19.620001
"672","2016-05-27",19.77
"673","2016-05-31",19.74
"674","2016-06-01",19.82
"675","2016-06-02",20.129999
"676","2016-06-03",19.85
"677","2016-06-06",20.209999
"678","2016-06-07",20.68
"679","2016-06-08",20.790001
"680","2016-06-09",20.58
"681","2016-06-10",20.360001
"682","2016-06-13",20.35
"683","2016-06-14",20.67
"684","2016-06-15",20.82
"685","2016-06-16",20.790001
"686","2016-06-17",20.58
"687","2016-06-20",20.66
"688","2016-06-21",20.559999
"689","2016-06-22",20.25
"690","2016-06-23",20.85
"691","2016-06-24",20.02
"692","2016-06-27",19.209999
"693","2016-06-28",19.4
"694","2016-06-29",19.690001
"695","2016-06-30",19.719999
"696","2016-07-01",19.67
"697","2016-07-05",19.370001
"698","2016-07-06",19.5
"699","2016-07-07",20.379999
"700","2016-07-08",21.639999
"701","2016-07-11",21.75
"702","2016-07-12",21.91
"703","2016-07-13",22
"704","2016-07-14",22.059999
"705","2016-07-15",22.120001
"706","2016-07-18",22.08
"707","2016-07-19",22.120001
"708","2016-07-20",22.48
"709","2016-07-21",22.09
"710","2016-07-22",22.709999
"711","2016-07-25",22.75
"712","2016-07-26",22.84
"713","2016-07-27",22.959999
"714","2016-07-28",23.18
"715","2016-07-29",23.030001
"716","2016-08-01",23.200001
"717","2016-08-02",22.879999
"718","2016-08-03",23.219999
"719","2016-08-04",24.139999
"720","2016-08-05",24.02
"721","2016-08-08",23.129999
"722","2016-08-09",23.200001
"723","2016-08-10",23.299999
"724","2016-08-11",23.530001
"725","2016-08-12",23.200001
"726","2016-08-15",23.379999
"727","2016-08-16",22.84
"728","2016-08-17",22.93
"729","2016-08-18",22.959999
"730","2016-08-19",23.09
"731","2016-08-22",22.9
"732","2016-08-23",22.92
"733","2016-08-24",22.309999
"734","2016-08-25",22.440001
"735","2016-08-26",22.360001
"736","2016-08-29",22.290001
"737","2016-08-30",22.24
"738","2016-08-31",21.950001
"739","2016-09-01",22.15
"740","2016-09-02",22.48
"741","2016-09-06",22.360001
"742","2016-09-07",22.370001
"743","2016-09-08",22.34
"744","2016-09-09",21.65
"745","2016-09-12",22
"746","2016-09-13",21.959999
"747","2016-09-14",22.23
"748","2016-09-15",23.049999
"749","2016-09-16",23.360001
"750","2016-09-19",23.360001
"751","2016-09-20",23.09
"752","2016-09-21",23.6
"753","2016-09-22",23.82
"754","2016-09-23",23.66
"755","2016-09-26",23.51
"756","2016-09-27",23.74
"757","2016-09-28",23.790001
"758","2016-09-29",23.559999
"759","2016-09-30",23.66
"760","2016-10-03",23.9
"761","2016-10-04",24.15
"762","2016-10-05",23.139999
"763","2016-10-06",22.9
"764","2016-10-07",22.49
"765","2016-10-10",22.360001
"766","2016-10-11",21.860001
"767","2016-10-12",22.15
"768","2016-10-13",21.52
"769","2016-10-14",21.52
"770","2016-10-17",21.299999
"771","2016-10-18",21.65
"772","2016-10-19",22
"773","2016-10-20",22.15
"774","2016-10-21",22.15
"775","2016-10-24",23.1
"776","2016-10-25",23.15
"777","2016-10-26",21.549999
"778","2016-10-27",20.65
"779","2016-10-28",20.200001
"780","2016-10-31",20.700001
"781","2016-11-01",20.1
"782","2016-11-02",19.950001
"783","2016-11-03",19.799999
"784","2016-11-04",20.049999
"785","2016-11-07",20.6
"786","2016-11-08",20.799999
"787","2016-11-09",21.049999
"788","2016-11-10",21.700001
"789","2016-11-11",22.549999
"790","2016-11-14",22.75
"791","2016-11-15",23.299999
"792","2016-11-16",23.85
"793","2016-11-17",22.950001
"794","2016-11-18",22.75
"795","2016-11-21",22.700001
"796","2016-11-22",22.1
"797","2016-11-23",22.85
"798","2016-11-25",23
"799","2016-11-28",22.049999
"800","2016-11-29",20.950001
"801","2016-11-30",21.549999
"802","2016-12-01",21.1
"803","2016-12-02",20.549999
"804","2016-12-05",21.85
"805","2016-12-06",21.700001
"806","2016-12-07",22.5
"807","2016-12-08",23.35
"808","2016-12-09",22.75
"809","2016-12-12",22.85
"810","2016-12-13",22.5
"811","2016-12-14",21.950001
"812","2016-12-15",22
"813","2016-12-16",21.65
"814","2016-12-19",21.799999
"815","2016-12-20",21.65
"816","2016-12-21",21.1
"817","2016-12-22",20.85
"818","2016-12-23",21.200001
"819","2016-12-27",21.6
"820","2016-12-28",20.9
"821","2016-12-29",20.950001
"822","2016-12-30",20.6
"823","2017-01-03",21.35
"824","2017-01-04",21.549999
"825","2017-01-05",21.25
"826","2017-01-06",21.799999
"827","2017-01-09",21.65
"828","2017-01-10",21.65
"829","2017-01-11",21.950001
"830","2017-01-12",22
"831","2017-01-13",22.5
"832","2017-01-17",21.700001
"833","2017-01-18",21.85
"834","2017-01-19",21.950001
"835","2017-01-20",22.85
"836","2017-01-23",23.5
"837","2017-01-24",23.65
"838","2017-01-25",23.65
"839","2017-01-26",23.25
"840","2017-01-27",24.35
"841","2017-01-30",23.35
"842","2017-01-31",23.35
"843","2017-02-01",23
"844","2017-02-02",23.299999
"845","2017-02-03",23.200001
"846","2017-02-06",22.6
"847","2017-02-07",22.6
"848","2017-02-08",22.299999
"849","2017-02-09",22.75
"850","2017-02-10",23.5
"851","2017-02-13",23.799999
"852","2017-02-14",23.9
"853","2017-02-15",25.15
"854","2017-02-16",24.5
"855","2017-02-17",25.200001
"856","2017-02-21",25.65
"857","2017-02-22",25.799999
"858","2017-02-23",25.9
"859","2017-02-24",26.25
"860","2017-02-27",27.299999
"861","2017-02-28",26.700001
"862","2017-03-01",26.75
"863","2017-03-02",26.549999
"864","2017-03-03",26.549999
"865","2017-03-06",26.5
"866","2017-03-07",26.4
"867","2017-03-08",26.4
"868","2017-03-09",26.75
"869","2017-03-10",26.549999
"870","2017-03-13",26.6
"871","2017-03-14",26.35
"872","2017-03-15",27.1
"873","2017-03-16",27.5
"874","2017-03-17",27.450001
"875","2017-03-20",27.9
"876","2017-03-21",26.85
"877","2017-03-22",26.799999
"878","2017-03-23",26.950001
"879","2017-03-24",26.950001
"880","2017-03-27",26.950001
"881","2017-03-28",27.25
"882","2017-03-29",27.65
"883","2017-03-30",27.65
"884","2017-03-31",28.299999
"885","2017-04-03",27.75
"886","2017-04-04",27.700001
"887","2017-04-05",27.299999
"888","2017-04-06",27.299999
"889","2017-04-07",27.35
"890","2017-04-10",27.700001
"891","2017-04-11",28.700001
"892","2017-04-12",28.6
"893","2017-04-13",28.549999
"894","2017-04-17",29
"895","2017-04-18",28.85
"896","2017-04-19",29.450001
"897","2017-04-20",29.6
"898","2017-04-21",29.35
"899","2017-04-24",30.200001
"900","2017-04-25",30.5
"901","2017-04-26",30.450001
"902","2017-04-27",32.049999
"903","2017-04-28",31.950001
"904","2017-05-01",32.5
"905","2017-05-02",32.700001
"906","2017-05-03",32.75
"907","2017-05-04",32.950001
"908","2017-05-05",32.900002
"909","2017-05-08",31.75
"910","2017-05-09",31.85
"911","2017-05-10",31.799999
"912","2017-05-11",32.400002
"913","2017-05-12",32.25
"914","2017-05-15",33.049999
"915","2017-05-16",33.5
"916","2017-05-17",32.049999
"917","2017-05-18",32.549999
"918","2017-05-19",33.799999
"919","2017-05-22",34.450001
"920","2017-05-23",34.25
"921","2017-05-24",34.150002
"922","2017-05-25",34.650002
"923","2017-05-26",34
"924","2017-05-30",34.200001
"925","2017-05-31",34.099998
"926","2017-06-01",34.700001
"927","2017-06-02",35.299999
"928","2017-06-05",36
"929","2017-06-06",36.700001
"930","2017-06-07",37.200001
"931","2017-06-08",38.299999
"932","2017-06-09",35.400002
"933","2017-06-12",35.299999
"934","2017-06-13",35.75
"935","2017-06-14",35.599998
"936","2017-06-15",35.349998
"937","2017-06-16",35.5
"938","2017-06-19",36.599998
"939","2017-06-20",36.200001
"940","2017-06-21",36.849998
"941","2017-06-22",37.549999
"942","2017-06-23",38.650002
"943","2017-06-26",37.650002
"944","2017-06-27",36.799999
"945","2017-06-28",37.5
"946","2017-06-29",36.349998
"947","2017-06-30",36.549999
"948","2017-07-03",35.549999
"949","2017-07-05",36.25
"950","2017-07-06",35.599998
"951","2017-07-07",37
"952","2017-07-10",36.5
"953","2017-07-11",36.299999
"954","2017-07-12",37.200001
"955","2017-07-13",37.200001
"956","2017-07-14",36.400002
"957","2017-07-17",35.849998
"958","2017-07-18",35.799999
"959","2017-07-19",36
"960","2017-07-20",34.799999
"961","2017-07-21",34.950001
"962","2017-07-24",35.349998
"963","2017-07-25",35.650002
"964","2017-07-26",35.950001
"965","2017-07-27",35.799999
"966","2017-07-28",35.150002
"967","2017-07-31",34.799999
"968","2017-08-01",35.5
"969","2017-08-02",34.900002
"970","2017-08-03",34.549999
"971","2017-08-04",35.049999
"972","2017-08-07",35.099998
"973","2017-08-08",35.900002
"974","2017-08-09",38.799999
"975","2017-08-10",37.700001
"976","2017-08-11",38.299999
