"","date","BIDU"
"102","2007-05-30",13.569
"103","2007-05-31",14.049
"104","2007-06-01",14.031
"105","2007-06-04",14.171
"106","2007-06-05",14.464
"107","2007-06-06",14.154
"108","2007-06-07",13.725
"109","2007-06-08",13.703
"110","2007-06-11",13.71
"111","2007-06-12",13.564
"112","2007-06-13",13.824
"113","2007-06-14",14.015
"114","2007-06-15",14.307
"115","2007-06-18",14.905
"116","2007-06-19",15.43
"117","2007-06-20",15.24
"118","2007-06-21",15.395
"119","2007-06-22",15.648
"120","2007-06-25",15.406
"121","2007-06-26",15.522
"122","2007-06-27",15.714
"123","2007-06-28",16.219
"124","2007-06-29",16.798
"125","2007-07-02",18.641001
"126","2007-07-03",18.1
"127","2007-07-05",18.499001
"128","2007-07-06",19.76
"129","2007-07-09",19.389999
"130","2007-07-10",20.388
"131","2007-07-11",20.549999
"132","2007-07-12",20.620001
"133","2007-07-13",21.284
"134","2007-07-16",20.801001
"135","2007-07-17",21.229
"136","2007-07-18",19.99
"137","2007-07-19",19.819
"138","2007-07-20",18.950001
"139","2007-07-23",18.007999
"140","2007-07-24",17.504
"141","2007-07-25",18.323
"142","2007-07-26",20.906
"143","2007-07-27",20.479
"144","2007-07-30",20.924999
"145","2007-07-31",20.198
"146","2007-08-01",20.068001
"147","2007-08-02",20.267
"148","2007-08-03",19.85
"149","2007-08-06",19.34
"150","2007-08-07",19.92
"151","2007-08-08",20.370001
"152","2007-08-09",19.495001
"153","2007-08-10",18.938999
"154","2007-08-13",19.285
"155","2007-08-14",18.983
"156","2007-08-15",17.988001
"157","2007-08-16",16.889
"158","2007-08-17",17.650999
"159","2007-08-20",18.754999
"160","2007-08-21",19.746
"161","2007-08-22",20.475
"162","2007-08-23",20.320999
"163","2007-08-24",20.320999
"164","2007-08-27",21.195
"165","2007-08-28",19.969
"166","2007-08-29",20.653
"167","2007-08-30",20.566
"168","2007-08-31",20.82
"169","2007-09-04",21.695
"170","2007-09-05",21.973
"171","2007-09-06",22.014999
"172","2007-09-07",21.364
"173","2007-09-10",21.809999
"174","2007-09-11",22.704
"175","2007-09-12",23.011999
"176","2007-09-13",23.247
"177","2007-09-14",23.488001
"178","2007-09-17",25.289
"179","2007-09-18",26.879
"180","2007-09-19",27.594999
"181","2007-09-20",27.608
"182","2007-09-21",28.459999
"183","2007-09-24",30.341
"184","2007-09-25",29.993
"185","2007-09-26",28.792999
"186","2007-09-27",29.197001
"187","2007-09-28",28.965
"188","2007-10-01",28.481001
"189","2007-10-02",32.057999
"190","2007-10-03",31.417
"191","2007-10-04",31.5
"192","2007-10-05",32.160999
"193","2007-10-08",32.944
"194","2007-10-09",32.876999
"195","2007-10-10",34.317001
"196","2007-10-11",30.878
"197","2007-10-12",32.298
"198","2007-10-15",31.495001
"199","2007-10-16",30.747999
"200","2007-10-17",31.620001
"201","2007-10-18",32
"202","2007-10-19",31.611
"203","2007-10-22",31.625999
"204","2007-10-23",34.990002
"205","2007-10-24",33.599998
"206","2007-10-25",33.43
"207","2007-10-26",35.339001
"208","2007-10-29",36.549999
"209","2007-10-30",37.099998
"210","2007-10-31",38.249001
"211","2007-11-01",38.595001
"212","2007-11-02",40.900002
"213","2007-11-05",41.688
"214","2007-11-06",40.77
"215","2007-11-07",39.5
"216","2007-11-08",35.786999
"217","2007-11-09",34.294998
"218","2007-11-12",30.15
"219","2007-11-13",34.145
"220","2007-11-14",34.400002
"221","2007-11-15",32.77
"222","2007-11-16",31.499001
"223","2007-11-19",30.747999
"224","2007-11-20",31.35
"225","2007-11-21",30.792
"226","2007-11-23",30.886
"227","2007-11-26",32.613998
"228","2007-11-27",34.133999
"229","2007-11-28",36.724998
"230","2007-11-29",37.948002
"231","2007-11-30",38.195999
"232","2007-12-03",38.525002
"233","2007-12-04",38.771999
"234","2007-12-05",39.216999
"235","2007-12-06",39.287998
"236","2007-12-07",39
"237","2007-12-10",39.73
"238","2007-12-11",37.838001
"239","2007-12-12",38.900002
"240","2007-12-13",38.700001
"241","2007-12-14",39.291
"242","2007-12-17",35.599998
"243","2007-12-18",37.297001
"244","2007-12-19",37.498001
"245","2007-12-20",38.014999
"246","2007-12-21",38.044998
"247","2007-12-24",38.057999
"248","2007-12-26",39.966999
"249","2007-12-27",40.919998
"250","2007-12-28",39.887001
"251","2007-12-31",38.98
"252","2008-01-02",38.188
"253","2008-01-03",37.508999
"254","2008-01-04",36.099998
"255","2008-01-07",34.431
"256","2008-01-08",34.521
"257","2008-01-09",34.41
"258","2008-01-10",33.953999
"259","2008-01-11",32.924999
"260","2008-01-14",34.040001
"261","2008-01-15",31.82
"262","2008-01-16",29.33
"263","2008-01-17",26.499001
"264","2008-01-18",27.304001
"265","2008-01-22",27.365999
"266","2008-01-23",27.02
"267","2008-01-24",30.719999
"268","2008-01-25",29.947001
"269","2008-01-28",29.132
"270","2008-01-29",27.070999
"271","2008-01-30",25.938999
"272","2008-01-31",27.995001
"273","2008-02-01",26.959
"274","2008-02-04",27.228001
"275","2008-02-05",25.349001
"276","2008-02-06",23
"277","2008-02-07",23.23
"278","2008-02-08",23.391001
"279","2008-02-11",24.671
"280","2008-02-12",24.542999
"281","2008-02-13",26.108999
"282","2008-02-14",26.450001
"283","2008-02-15",25.91
"284","2008-02-19",24.674999
"285","2008-02-20",24.719999
"286","2008-02-21",24.27
"287","2008-02-22",24.438999
"288","2008-02-25",24.101
"289","2008-02-26",23.780001
"290","2008-02-27",25.885
"291","2008-02-28",25.299999
"292","2008-02-29",25.132999
"293","2008-03-03",24.052
"294","2008-03-04",24.615
"295","2008-03-05",24.222
"296","2008-03-06",24.242001
"297","2008-03-07",24.292999
"298","2008-03-10",24.129999
"299","2008-03-11",26.039
"300","2008-03-12",27.364
"301","2008-03-13",26.809
"302","2008-03-14",26.805
"303","2008-03-17",24.709999
"304","2008-03-18",24.653
"305","2008-03-19",22.021
"306","2008-03-20",20.790001
"307","2008-03-24",24
"308","2008-03-25",23.561001
"309","2008-03-26",24.15
"310","2008-03-27",23.754999
"311","2008-03-28",24.721001
"312","2008-03-31",23.962999
"313","2008-04-01",27.325001
"314","2008-04-02",28.148001
"315","2008-04-03",28.664
"316","2008-04-04",29.389
"317","2008-04-07",30
"318","2008-04-08",29.594999
"319","2008-04-09",28.881001
"320","2008-04-10",29.200001
"321","2008-04-11",28.423
"322","2008-04-14",28.916
"323","2008-04-15",28.837999
"324","2008-04-16",31.775
"325","2008-04-17",30.975
"326","2008-04-18",34.099998
"327","2008-04-21",35.750999
"328","2008-04-22",35.009998
"329","2008-04-23",34.966
"330","2008-04-24",34.200001
"331","2008-04-25",36.368999
"332","2008-04-28",36.035999
"333","2008-04-29",37.381001
"334","2008-04-30",36.560001
"335","2008-05-01",37
"336","2008-05-02",36.150002
"337","2008-05-05",37.384998
"338","2008-05-06",37.042
"339","2008-05-07",35.912998
"340","2008-05-08",35.516998
"341","2008-05-09",34.627998
"342","2008-05-12",36.687
"343","2008-05-13",36.84
"344","2008-05-14",36.117001
"345","2008-05-15",36.426998
"346","2008-05-16",36.459
"347","2008-05-19",37.099998
"348","2008-05-20",37.213001
"349","2008-05-21",35.499001
"350","2008-05-22",33.500999
"351","2008-05-23",32.870998
"352","2008-05-27",33.650002
"353","2008-05-28",34.493999
"354","2008-05-29",34.493
"355","2008-05-30",34.506001
"356","2008-06-02",33.775002
"357","2008-06-03",34.209
"358","2008-06-04",34.452
"359","2008-06-05",36.181
"360","2008-06-06",34.504002
"361","2008-06-09",33.200001
"362","2008-06-10",32.633999
"363","2008-06-11",31.898001
"364","2008-06-12",31.542
"365","2008-06-13",32.683998
"366","2008-06-16",33.591
"367","2008-06-17",33.264
"368","2008-06-18",33.249001
"369","2008-06-19",33.480999
"370","2008-06-20",32.289001
"371","2008-06-23",31.886
"372","2008-06-24",30.672001
"373","2008-06-25",33.209
"374","2008-06-26",31.476
"375","2008-06-27",31.323999
"376","2008-06-30",31.296
"377","2008-07-01",31.768999
"378","2008-07-02",31.204
"379","2008-07-03",31.6
"380","2008-07-07",32.789001
"381","2008-07-08",33.456001
"382","2008-07-09",33.283001
"383","2008-07-10",32.931
"384","2008-07-11",30.507999
"385","2008-07-14",29.139999
"386","2008-07-15",28.204
"387","2008-07-16",29.893999
"388","2008-07-17",30.290001
"389","2008-07-18",29.153999
"390","2008-07-21",29.700001
"391","2008-07-22",29.236
"392","2008-07-23",28.870001
"393","2008-07-24",33.507999
"394","2008-07-25",33.240002
"395","2008-07-28",33.436001
"396","2008-07-29",34.812
"397","2008-07-30",35.023998
"398","2008-07-31",34.715
"399","2008-08-01",34.417
"400","2008-08-04",33.02
"401","2008-08-05",33.028999
"402","2008-08-06",33.880001
"403","2008-08-07",32.762001
"404","2008-08-08",31.926001
"405","2008-08-11",30.440001
"406","2008-08-12",31.153
"407","2008-08-13",31.556999
"408","2008-08-14",32.486
"409","2008-08-15",32.101002
"410","2008-08-18",30.725
"411","2008-08-19",30.884001
"412","2008-08-20",32.122002
"413","2008-08-21",32.330002
"414","2008-08-22",32.402
"415","2008-08-25",32.242001
"416","2008-08-26",31.014
"417","2008-08-27",31.573
"418","2008-08-28",31.653999
"419","2008-08-29",31.372
"420","2008-09-02",30.854
"421","2008-09-03",29.325001
"422","2008-09-04",27.114
"423","2008-09-05",27.066
"424","2008-09-08",27.438
"425","2008-09-09",25.413
"426","2008-09-10",26.41
"427","2008-09-11",28.252001
"428","2008-09-12",28.201
"429","2008-09-15",27.302
"430","2008-09-16",26.649
"431","2008-09-17",25.445999
"432","2008-09-18",30.525
"433","2008-09-19",28.975
"434","2008-09-22",26.863001
"435","2008-09-23",26.35
"436","2008-09-24",26.726999
"437","2008-09-25",27.549999
"438","2008-09-26",26.075001
"439","2008-09-29",23.120001
"440","2008-09-30",24.823
"441","2008-10-01",24.448999
"442","2008-10-02",23.351999
"443","2008-10-03",22.237
"444","2008-10-06",22.768
"445","2008-10-07",21.444
"446","2008-10-08",21.330999
"447","2008-10-09",20.618
"448","2008-10-10",21.375
"449","2008-10-13",26.605
"450","2008-10-14",25.025
"451","2008-10-15",22.719999
"452","2008-10-16",22.629999
"453","2008-10-17",23.952
"454","2008-10-20",25.438
"455","2008-10-21",24.867001
"456","2008-10-22",24.909
"457","2008-10-23",21.254
"458","2008-10-24",19.122
"459","2008-10-27",17.9
"460","2008-10-28",20.895
"461","2008-10-29",21.191999
"462","2008-10-30",21.360001
"463","2008-10-31",20.6
"464","2008-11-03",20.472
"465","2008-11-04",23.462
"466","2008-11-05",21.729
"467","2008-11-06",20.966
"468","2008-11-07",21.799999
"469","2008-11-10",21.128
"470","2008-11-11",19.083
"471","2008-11-12",18.299
"472","2008-11-13",18.987
"473","2008-11-14",17.889
"474","2008-11-17",13.409
"475","2008-11-18",12.876
"476","2008-11-19",11.174
"477","2008-11-20",11.035
"478","2008-11-21",11.269
"479","2008-11-24",11.513
"480","2008-11-25",12.403
"481","2008-11-26",14.275
"482","2008-11-28",13.588
"483","2008-12-01",11.631
"484","2008-12-02",11.857
"485","2008-12-03",11.367
"486","2008-12-04",11.453
"487","2008-12-05",10.91
"488","2008-12-08",11.795
"489","2008-12-09",10.936
"490","2008-12-10",10.454
"491","2008-12-11",11.13
"492","2008-12-12",11.4
"493","2008-12-15",11.809
"494","2008-12-16",13.2
"495","2008-12-17",13.55
"496","2008-12-18",13.069
"497","2008-12-19",13.107
"498","2008-12-22",12.307
"499","2008-12-23",12.5
"500","2008-12-24",12.372
"501","2008-12-26",12.389
"502","2008-12-29",12.185
"503","2008-12-30",12.693
"504","2008-12-31",13.057
"505","2009-01-02",13.541
"506","2009-01-05",13.784
"507","2009-01-06",13.573
"508","2009-01-07",12.734
"509","2009-01-08",12.465
"510","2009-01-09",12.064
"511","2009-01-12",11.41
"512","2009-01-13",11.55
"513","2009-01-14",10.975
"514","2009-01-15",10.944
"515","2009-01-16",11.59
"516","2009-01-20",10.965
"517","2009-01-21",11.092
"518","2009-01-22",11.253
"519","2009-01-23",11.195
"520","2009-01-26",11.557
"521","2009-01-27",11.53
"522","2009-01-28",12.716
"523","2009-01-29",12.864
"524","2009-01-30",12.877
"525","2009-02-02",12.552
"526","2009-02-03",12.517
"527","2009-02-04",12.9
"528","2009-02-05",12.529
"529","2009-02-06",12.461
"530","2009-02-09",14.057
"531","2009-02-10",13.084
"532","2009-02-11",13.386
"533","2009-02-12",13.2
"534","2009-02-13",12.82
"535","2009-02-17",12.235
"536","2009-02-18",12.809
"537","2009-02-19",13.257
"538","2009-02-20",13.627
"539","2009-02-23",13.176
"540","2009-02-24",14.276
"541","2009-02-25",14.376
"542","2009-02-26",14.594
"543","2009-02-27",14.832
"544","2009-03-02",13.722
"545","2009-03-03",14.459
"546","2009-03-04",15.732
"547","2009-03-05",16.150999
"548","2009-03-06",15.702
"549","2009-03-09",15.508
"550","2009-03-10",16.659
"551","2009-03-11",16.818001
"552","2009-03-12",16.940001
"553","2009-03-13",17.266001
"554","2009-03-16",16.134001
"555","2009-03-17",17.540001
"556","2009-03-18",17.5
"557","2009-03-19",17.518999
"558","2009-03-20",17.52
"559","2009-03-23",18.26
"560","2009-03-24",18.83
"561","2009-03-25",18.379999
"562","2009-03-26",18.635
"563","2009-03-27",18.315001
"564","2009-03-30",17.299
"565","2009-03-31",17.66
"566","2009-04-01",17.476999
"567","2009-04-02",18.492001
"568","2009-04-03",18.75
"569","2009-04-06",18.641001
"570","2009-04-07",17.742001
"571","2009-04-08",18.259001
"572","2009-04-09",19.032
"573","2009-04-13",19.948
"574","2009-04-14",19.795
"575","2009-04-15",19.603001
"576","2009-04-16",20.344999
"577","2009-04-17",21.009001
"578","2009-04-20",20
"579","2009-04-21",20.455999
"580","2009-04-22",20.833
"581","2009-04-23",21.25
"582","2009-04-24",21.754
"583","2009-04-27",22.486
"584","2009-04-28",22.118999
"585","2009-04-29",22.729
"586","2009-04-30",23.290001
"587","2009-05-01",23.561001
"588","2009-05-04",24.825001
"589","2009-05-05",24.98
"590","2009-05-06",25.566999
"591","2009-05-07",24.700001
"592","2009-05-08",24.6
"593","2009-05-11",23.955
"594","2009-05-12",24.118
"595","2009-05-13",23.1
"596","2009-05-14",23.459999
"597","2009-05-15",23.500999
"598","2009-05-18",24.358999
"599","2009-05-19",24.697001
"600","2009-05-20",24.704
"601","2009-05-21",24.047001
"602","2009-05-22",23.99
"603","2009-05-26",24.736
"604","2009-05-27",25.112
"605","2009-05-28",25.82
"606","2009-05-29",26.379999
"607","2009-06-01",28.599001
"608","2009-06-02",27.799999
"609","2009-06-03",28.686001
"610","2009-06-04",29.34
"611","2009-06-05",30.407
"612","2009-06-08",30.389999
"613","2009-06-09",30.916
"614","2009-06-10",29.83
"615","2009-06-11",30.069
"616","2009-06-12",28.9
"617","2009-06-15",29.231001
"618","2009-06-16",28.9
"619","2009-06-17",29.591999
"620","2009-06-18",29.403999
"621","2009-06-19",29.76
"622","2009-06-22",27.802
"623","2009-06-23",27.284
"624","2009-06-24",28.334999
"625","2009-06-25",29.315001
"626","2009-06-26",30.118
"627","2009-06-29",29.818001
"628","2009-06-30",30.108999
"629","2009-07-01",29.507
"630","2009-07-02",28.950001
"631","2009-07-06",28.580999
"632","2009-07-07",27.615
"633","2009-07-08",27.488001
"634","2009-07-09",28.174999
"635","2009-07-10",28.424
"636","2009-07-13",29.063
"637","2009-07-14",29.905001
"638","2009-07-15",31.580999
"639","2009-07-16",32.25
"640","2009-07-17",32.16
"641","2009-07-20",33.624001
"642","2009-07-21",33.208
"643","2009-07-22",32.456001
"644","2009-07-23",33.264
"645","2009-07-24",35.810001
"646","2009-07-27",35.681999
"647","2009-07-28",35.111
"648","2009-07-29",34.451
"649","2009-07-30",35.18
"650","2009-07-31",34.813999
"651","2009-08-03",35.445
"652","2009-08-04",35.144001
"653","2009-08-05",34.700001
"654","2009-08-06",34.127998
"655","2009-08-07",34.703999
"656","2009-08-10",35.188
"657","2009-08-11",34.583
"658","2009-08-12",34.862999
"659","2009-08-13",34.722
"660","2009-08-14",33.958
"661","2009-08-17",32.155998
"662","2009-08-18",32.740002
"663","2009-08-19",33.077999
"664","2009-08-20",33.924999
"665","2009-08-21",34.5
"666","2009-08-24",34.5
"667","2009-08-25",34.782001
"668","2009-08-26",34.372002
"669","2009-08-27",34.009998
"670","2009-08-28",33.952999
"671","2009-08-31",33.006001
"672","2009-09-01",31.875999
"673","2009-09-02",32.486
"674","2009-09-03",32.948002
"675","2009-09-04",34.327
"676","2009-09-08",35.715
"677","2009-09-09",36.360001
"678","2009-09-10",37.244999
"679","2009-09-11",36.994999
"680","2009-09-14",37.950001
"681","2009-09-15",39.752998
"682","2009-09-16",40.291
"683","2009-09-17",39.918999
"684","2009-09-18",39.998001
"685","2009-09-21",40.025002
"686","2009-09-22",39.629002
"687","2009-09-23",39.494999
"688","2009-09-24",39.022999
"689","2009-09-25",38.756001
"690","2009-09-28",39.605
"691","2009-09-29",39.442001
"692","2009-09-30",39.105
"693","2009-10-01",37.202
"694","2009-10-02",37.521
"695","2009-10-05",38.188999
"696","2009-10-06",40.099998
"697","2009-10-07",41.380001
"698","2009-10-08",41.266998
"699","2009-10-09",42.707001
"700","2009-10-12",41.348999
"701","2009-10-13",40.75
"702","2009-10-14",41.018002
"703","2009-10-15",39.990002
"704","2009-10-16",39.578999
"705","2009-10-19",41.102001
"706","2009-10-20",40.872002
"707","2009-10-21",40.591999
"708","2009-10-22",41.560001
"709","2009-10-23",43.530998
"710","2009-10-26",43.297001
"711","2009-10-27",38.366001
"712","2009-10-28",39.682999
"713","2009-10-29",39.34
"714","2009-10-30",37.792
"715","2009-11-02",37.544998
"716","2009-11-03",38.304001
"717","2009-11-04",38.637001
"718","2009-11-05",39.623001
"719","2009-11-06",40.973999
"720","2009-11-09",42.587002
"721","2009-11-10",42.812
"722","2009-11-11",43.050999
"723","2009-11-12",42.715
"724","2009-11-13",43.25
"725","2009-11-16",43.832001
"726","2009-11-17",44.150002
"727","2009-11-18",43.512001
"728","2009-11-19",42.800999
"729","2009-11-20",42.758999
"730","2009-11-23",43.900002
"731","2009-11-24",43.554001
"732","2009-11-25",44.217999
"733","2009-11-27",43.972
"734","2009-11-30",43.374001
"735","2009-12-01",43.555
"736","2009-12-02",43.472
"737","2009-12-03",42.789001
"738","2009-12-04",42.532001
"739","2009-12-07",42.099998
"740","2009-12-08",41.883999
"741","2009-12-09",42.646
"742","2009-12-10",42.231998
"743","2009-12-11",41.810001
"744","2009-12-14",42.451
"745","2009-12-15",42.400002
"746","2009-12-16",42.625999
"747","2009-12-17",41.584
"748","2009-12-18",41.439999
"749","2009-12-21",40.737999
"750","2009-12-22",39.881001
"751","2009-12-23",41.419998
"752","2009-12-24",41.598999
"753","2009-12-28",42.429001
"754","2009-12-29",41.963001
"755","2009-12-30",41.623001
"756","2009-12-31",41.123001
"757","2010-01-04",41.002998
"758","2010-01-05",40.59
"759","2010-01-06",41.25
"760","2010-01-07",40.463001
"761","2010-01-08",40.426998
"762","2010-01-11",40.056999
"763","2010-01-12",38.648998
"764","2010-01-13",43.948002
"765","2010-01-14",46.423
"766","2010-01-15",46.768002
"767","2010-01-19",44.084
"768","2010-01-20",43.966999
"769","2010-01-21",43.997002
"770","2010-01-22",41.689999
"771","2010-01-25",41.515999
"772","2010-01-26",41.938
"773","2010-01-27",42.436001
"774","2010-01-28",41.785
"775","2010-01-29",41.171001
"776","2010-02-01",42.568001
"777","2010-02-02",42.618
"778","2010-02-03",44.978001
"779","2010-02-04",44.085999
"780","2010-02-05",44.880001
"781","2010-02-08",44.323002
"782","2010-02-09",43.500999
"783","2010-02-10",48.213001
"784","2010-02-11",48.745998
"785","2010-02-12",48.799999
"786","2010-02-16",48.946999
"787","2010-02-17",48.751999
"788","2010-02-18",49.759998
"789","2010-02-19",50.014999
"790","2010-02-22",50.715
"791","2010-02-23",50.169998
"792","2010-02-24",50.547001
"793","2010-02-25",50.887001
"794","2010-02-26",51.868
"795","2010-03-01",52.291
"796","2010-03-02",51.888
"797","2010-03-03",51.702
"798","2010-03-04",52.377998
"799","2010-03-05",52.075001
"800","2010-03-08",53.432999
"801","2010-03-09",53.91
"802","2010-03-10",54.917
"803","2010-03-11",55.41
"804","2010-03-12",55.023998
"805","2010-03-15",57.683998
"806","2010-03-16",57.316002
"807","2010-03-17",56.695
"808","2010-03-18",56.466
"809","2010-03-19",56.965
"810","2010-03-22",57.972
"811","2010-03-23",59.487999
"812","2010-03-24",60.849998
"813","2010-03-25",59.198002
"814","2010-03-26",59.637001
"815","2010-03-29",60.349998
"816","2010-03-30",59.82
"817","2010-03-31",59.700001
"818","2010-04-01",60
"819","2010-04-05",60.130001
"820","2010-04-06",61.941002
"821","2010-04-07",61.773998
"822","2010-04-08",61.985001
"823","2010-04-09",62.547001
"824","2010-04-12",62.616001
"825","2010-04-13",62.666
"826","2010-04-14",63.765999
"827","2010-04-15",64.896004
"828","2010-04-16",63.237
"829","2010-04-19",61.349998
"830","2010-04-20",63.584
"831","2010-04-21",62.997002
"832","2010-04-22",64.003998
"833","2010-04-23",64.575996
"834","2010-04-26",64.084999
"835","2010-04-27",62.011002
"836","2010-04-28",62.138
"837","2010-04-29",70.987
"838","2010-04-30",68.896004
"839","2010-05-03",70.899002
"840","2010-05-04",69.300003
"841","2010-05-05",68.953003
"842","2010-05-06",66.802002
"843","2010-05-07",63.949001
"844","2010-05-10",69.477997
"845","2010-05-11",71.417
"846","2010-05-12",78.209999
"847","2010-05-13",75.639999
"848","2010-05-14",73.980003
"849","2010-05-17",73.18
"850","2010-05-18",71.57
"851","2010-05-19",70.129997
"852","2010-05-20",67.580002
"853","2010-05-21",70.849998
"854","2010-05-24",71
"855","2010-05-25",69.080002
"856","2010-05-26",67.589996
"857","2010-05-27",73.5
"858","2010-05-28",73.209999
"859","2010-06-01",73.559998
"860","2010-06-02",75.980003
"861","2010-06-03",76.660004
"862","2010-06-04",73.199997
"863","2010-06-07",69.809998
"864","2010-06-08",70.489998
"865","2010-06-09",67.400002
"866","2010-06-10",72.629997
"867","2010-06-11",72.849998
"868","2010-06-14",72.93
"869","2010-06-15",75.370003
"870","2010-06-16",74.809998
"871","2010-06-17",72.470001
"872","2010-06-18",74.089996
"873","2010-06-21",76.360001
"874","2010-06-22",75.68
"875","2010-06-23",76.190002
"876","2010-06-24",73.800003
"877","2010-06-25",76.099998
"878","2010-06-28",74.440002
"879","2010-06-29",67.57
"880","2010-06-30",68.080002
"881","2010-07-01",68.550003
"882","2010-07-02",67.550003
"883","2010-07-06",67.449997
"884","2010-07-07",72.370003
"885","2010-07-08",72.43
"886","2010-07-09",71.199997
"887","2010-07-12",70.730003
"888","2010-07-13",74.379997
"889","2010-07-14",75.029999
"890","2010-07-15",75.639999
"891","2010-07-16",73.529999
"892","2010-07-19",72.900002
"893","2010-07-20",74.040001
"894","2010-07-21",73.309998
"895","2010-07-22",74.449997
"896","2010-07-23",78.059998
"897","2010-07-26",80.370003
"898","2010-07-27",81.07
"899","2010-07-28",79.400002
"900","2010-07-29",79.199997
"901","2010-07-30",81.410004
"902","2010-08-02",84.599998
"903","2010-08-03",84.790001
"904","2010-08-04",86.599998
"905","2010-08-05",85.57
"906","2010-08-06",86.529999
"907","2010-08-09",87.559998
"908","2010-08-10",87.870003
"909","2010-08-11",84.230003
"910","2010-08-12",82.650002
"911","2010-08-13",82.830002
"912","2010-08-16",84.349998
"913","2010-08-17",84.43
"914","2010-08-18",82.919998
"915","2010-08-19",81.190002
"916","2010-08-20",82.169998
"917","2010-08-23",79.370003
"918","2010-08-24",77.339996
"919","2010-08-25",78.300003
"920","2010-08-26",76.599998
"921","2010-08-27",79.370003
"922","2010-08-30",77.239998
"923","2010-08-31",78.43
"924","2010-09-01",81.839996
"925","2010-09-02",82.610001
"926","2010-09-03",84.300003
"927","2010-09-07",82.269997
"928","2010-09-08",84.190002
"929","2010-09-09",83.830002
"930","2010-09-10",84.330002
"931","2010-09-13",86.260002
"932","2010-09-14",86.330002
"933","2010-09-15",86.300003
"934","2010-09-16",86.089996
"935","2010-09-17",85.730003
"936","2010-09-20",89.870003
"937","2010-09-21",91.190002
"938","2010-09-22",91.809998
"939","2010-09-23",95.029999
"940","2010-09-24",97.830002
"941","2010-09-27",103.82
"942","2010-09-28",102.040001
"943","2010-09-29",103.720001
"944","2010-09-30",102.620003
"945","2010-10-01",98.800003
"946","2010-10-04",96.220001
"947","2010-10-05",102.699997
"948","2010-10-06",98.400002
"949","2010-10-07",98.489998
"950","2010-10-08",98.620003
"951","2010-10-11",99.739998
"952","2010-10-12",99.620003
"953","2010-10-13",99.949997
"954","2010-10-14",98.199997
"955","2010-10-15",98.660004
"956","2010-10-18",103.400002
"957","2010-10-19",100.82
"958","2010-10-20",100.010002
"959","2010-10-21",102.480003
"960","2010-10-22",107.279999
"961","2010-10-25",109.75
"962","2010-10-26",112.620003
"963","2010-10-27",112.870003
"964","2010-10-28",112.169998
"965","2010-10-29",110.010002
