"","date","BC"
"70","2007-04-13",30.57
"71","2007-04-16",30.43
"72","2007-04-17",30.91
"73","2007-04-18",30.77
"74","2007-04-19",30.379999
"75","2007-04-20",31.290001
"76","2007-04-23",31.290001
"77","2007-04-24",30.870001
"78","2007-04-25",30.709999
"79","2007-04-26",33.740002
"80","2007-04-27",33.139999
"81","2007-04-30",32.759998
"82","2007-05-01",32.700001
"83","2007-05-02",33
"84","2007-05-03",32.939999
"85","2007-05-04",33.040001
"86","2007-05-07",33.259998
"87","2007-05-08",33.200001
"88","2007-05-09",33.529999
"89","2007-05-10",33.07
"90","2007-05-11",33.450001
"91","2007-05-14",33.049999
"92","2007-05-15",32.93
"93","2007-05-16",32.84
"94","2007-05-17",33.869999
"95","2007-05-18",34.259998
"96","2007-05-21",34.369999
"97","2007-05-22",34.720001
"98","2007-05-23",34.52
"99","2007-05-24",34.130001
"100","2007-05-25",34.02
"101","2007-05-29",34.009998
"102","2007-05-30",34.57
"103","2007-05-31",34.43
"104","2007-06-01",34.799999
"105","2007-06-04",34.5
"106","2007-06-05",34.380001
"107","2007-06-06",34.02
"108","2007-06-07",33.099998
"109","2007-06-08",33.700001
"110","2007-06-11",33.700001
"111","2007-06-12",33.299999
"112","2007-06-13",34.029999
"113","2007-06-14",33.860001
"114","2007-06-15",33.799999
"115","2007-06-18",33.77
"116","2007-06-19",33.93
"117","2007-06-20",33.610001
"118","2007-06-21",33.900002
"119","2007-06-22",33.779999
"120","2007-06-25",33.470001
"121","2007-06-26",32.82
"122","2007-06-27",32.889999
"123","2007-06-28",32.950001
"124","2007-06-29",32.630001
"125","2007-07-02",33
"126","2007-07-03",32.959999
"127","2007-07-05",32.529999
"128","2007-07-06",32.779999
"129","2007-07-09",32.529999
"130","2007-07-10",32.07
"131","2007-07-11",32.209999
"132","2007-07-12",32.810001
"133","2007-07-13",32.98
"134","2007-07-16",33.119999
"135","2007-07-17",32.790001
"136","2007-07-18",32.27
"137","2007-07-19",32.799999
"138","2007-07-20",30.32
"139","2007-07-23",29.950001
"140","2007-07-24",29.58
"141","2007-07-25",29.459999
"142","2007-07-26",28.540001
"143","2007-07-27",27.98
"144","2007-07-30",28.23
"145","2007-07-31",27.959999
"146","2007-08-01",28.219999
"147","2007-08-02",28.15
"148","2007-08-03",27.26
"149","2007-08-06",28.059999
"150","2007-08-07",27.34
"151","2007-08-08",27.24
"152","2007-08-09",25.799999
"153","2007-08-10",25.92
"154","2007-08-13",26.290001
"155","2007-08-14",25
"156","2007-08-15",25.309999
"157","2007-08-16",24.34
"158","2007-08-17",24.799999
"159","2007-08-20",24.92
"160","2007-08-21",25.4
"161","2007-08-22",25.57
"162","2007-08-23",25.33
"163","2007-08-24",25.209999
"164","2007-08-27",24.84
"165","2007-08-28",24.5
"166","2007-08-29",24.959999
"167","2007-08-30",24.879999
"168","2007-08-31",25.15
"169","2007-09-04",24.889999
"170","2007-09-05",24.41
"171","2007-09-06",24.02
"172","2007-09-07",23.219999
"173","2007-09-10",22.43
"174","2007-09-11",22.540001
"175","2007-09-12",22.309999
"176","2007-09-13",22.09
"177","2007-09-14",22.01
"178","2007-09-17",21.49
"179","2007-09-18",22.379999
"180","2007-09-19",22.639999
"181","2007-09-20",21.98
"182","2007-09-21",22.370001
"183","2007-09-24",22.639999
"184","2007-09-25",22.450001
"185","2007-09-26",22.66
"186","2007-09-27",22.950001
"187","2007-09-28",22.860001
"188","2007-10-01",23.219999
"189","2007-10-02",23.709999
"190","2007-10-03",24.190001
"191","2007-10-04",23.540001
"192","2007-10-05",24.209999
"193","2007-10-08",23.700001
"194","2007-10-09",23.709999
"195","2007-10-10",23.85
"196","2007-10-11",22.52
"197","2007-10-12",22.360001
"198","2007-10-15",21.6
"199","2007-10-16",21.15
"200","2007-10-17",21.17
"201","2007-10-18",20.6
"202","2007-10-19",20
"203","2007-10-22",20.360001
"204","2007-10-23",20.639999
"205","2007-10-24",20.190001
"206","2007-10-25",20.200001
"207","2007-10-26",21.860001
"208","2007-10-29",21.440001
"209","2007-10-30",21.549999
"210","2007-10-31",22.309999
"211","2007-11-01",21.92
"212","2007-11-02",22.129999
"213","2007-11-05",22.02
"214","2007-11-06",22.35
"215","2007-11-07",21.84
"216","2007-11-08",21.43
"217","2007-11-09",21.280001
"218","2007-11-12",21.27
"219","2007-11-13",22.41
"220","2007-11-14",21.360001
"221","2007-11-15",21.209999
"222","2007-11-16",20.51
"223","2007-11-19",19.17
"224","2007-11-20",18.98
"225","2007-11-21",18.93
"226","2007-11-23",19.26
"227","2007-11-26",19.24
"228","2007-11-27",19.459999
"229","2007-11-28",19.799999
"230","2007-11-29",19.82
"231","2007-11-30",20.389999
"232","2007-12-03",19.75
"233","2007-12-04",19.639999
"234","2007-12-05",20.01
"235","2007-12-06",20.549999
"236","2007-12-07",20.389999
"237","2007-12-10",20.25
"238","2007-12-11",19.49
"239","2007-12-12",19.059999
"240","2007-12-13",18.75
"241","2007-12-14",18.200001
"242","2007-12-17",17.889999
"243","2007-12-18",17.98
"244","2007-12-19",17.82
"245","2007-12-20",17.84
"246","2007-12-21",17.950001
"247","2007-12-24",18.09
"248","2007-12-26",17.9
"249","2007-12-27",17.440001
"250","2007-12-28",17.549999
"251","2007-12-31",17.049999
"252","2008-01-02",16.92
"253","2008-01-03",16.450001
"254","2008-01-04",15.74
"255","2008-01-07",15.54
"256","2008-01-08",15.13
"257","2008-01-09",15.29
"258","2008-01-10",15.84
"259","2008-01-11",15.5
"260","2008-01-14",15.54
"261","2008-01-15",15.18
"262","2008-01-16",15.08
"263","2008-01-17",14.87
"264","2008-01-18",15.09
"265","2008-01-22",15.3
"266","2008-01-23",16.41
"267","2008-01-24",17.17
"268","2008-01-25",17.1
"269","2008-01-28",17.66
"270","2008-01-29",17.91
"271","2008-01-30",17.9
"272","2008-01-31",18.92
"273","2008-02-01",19.280001
"274","2008-02-04",18.530001
"275","2008-02-05",18.190001
"276","2008-02-06",17.75
"277","2008-02-07",17.870001
"278","2008-02-08",17.26
"279","2008-02-11",17.700001
"280","2008-02-12",17.85
"281","2008-02-13",17.99
"282","2008-02-14",17.35
"283","2008-02-15",17.030001
"284","2008-02-19",16.74
"285","2008-02-20",17.1
"286","2008-02-21",16.389999
"287","2008-02-22",16.49
"288","2008-02-25",16.889999
"289","2008-02-26",17.440001
"290","2008-02-27",17.74
"291","2008-02-28",17.059999
"292","2008-02-29",16.290001
"293","2008-03-03",15.84
"294","2008-03-04",15.75
"295","2008-03-05",16.040001
"296","2008-03-06",15.58
"297","2008-03-07",15.39
"298","2008-03-10",15.2
"299","2008-03-11",15.86
"300","2008-03-12",15.48
"301","2008-03-13",15.82
"302","2008-03-14",15.34
"303","2008-03-17",15.37
"304","2008-03-18",16.24
"305","2008-03-19",16.34
"306","2008-03-20",17.41
"307","2008-03-24",17.92
"308","2008-03-25",17.85
"309","2008-03-26",16.889999
"310","2008-03-27",16.799999
"311","2008-03-28",16.120001
"312","2008-03-31",15.97
"313","2008-04-01",16.969999
"314","2008-04-02",16.780001
"315","2008-04-03",17.030001
"316","2008-04-04",17.41
"317","2008-04-07",16.959999
"318","2008-04-08",16.74
"319","2008-04-09",16.219999
"320","2008-04-10",16.18
"321","2008-04-11",16
"322","2008-04-14",15.79
"323","2008-04-15",15.3
"324","2008-04-16",15.7
"325","2008-04-17",15.67
"326","2008-04-18",16.049999
"327","2008-04-21",15.72
"328","2008-04-22",15.3
"329","2008-04-23",15.13
"330","2008-04-24",16.190001
"331","2008-04-25",16.35
"332","2008-04-28",16.379999
"333","2008-04-29",16.790001
"334","2008-04-30",16.68
"335","2008-05-01",16.950001
"336","2008-05-02",16.809999
"337","2008-05-05",16.73
"338","2008-05-06",16.74
"339","2008-05-07",16.6
"340","2008-05-08",16.219999
"341","2008-05-09",16.209999
"342","2008-05-12",16.5
"343","2008-05-13",16.809999
"344","2008-05-14",16.629999
"345","2008-05-15",16.76
"346","2008-05-16",16.73
"347","2008-05-19",16.530001
"348","2008-05-20",16
"349","2008-05-21",15.09
"350","2008-05-22",15.04
"351","2008-05-23",14.67
"352","2008-05-27",14.41
"353","2008-05-28",14.07
"354","2008-05-29",14.15
"355","2008-05-30",13.7
"356","2008-06-02",13.51
"357","2008-06-03",14
"358","2008-06-04",13.84
"359","2008-06-05",14.2
"360","2008-06-06",13.37
"361","2008-06-09",13.19
"362","2008-06-10",13.34
"363","2008-06-11",12.93
"364","2008-06-12",13.08
"365","2008-06-13",13.15
"366","2008-06-16",13.27
"367","2008-06-17",12.92
"368","2008-06-18",12.15
"369","2008-06-19",12.45
"370","2008-06-20",11.87
"371","2008-06-23",11.4
"372","2008-06-24",11.7
"373","2008-06-25",12.05
"374","2008-06-26",11.56
"375","2008-06-27",11.25
"376","2008-06-30",10.6
"377","2008-07-01",10.9
"378","2008-07-02",10.1
"379","2008-07-03",10.15
"380","2008-07-07",10.11
"381","2008-07-08",10.94
"382","2008-07-09",9.96
"383","2008-07-10",10
"384","2008-07-11",9.97
"385","2008-07-14",9.66
"386","2008-07-15",10.02
"387","2008-07-16",10.86
"388","2008-07-17",11.74
"389","2008-07-18",11.96
"390","2008-07-21",11.56
"391","2008-07-22",12.03
"392","2008-07-23",12.53
"393","2008-07-24",12.56
"394","2008-07-25",12.6
"395","2008-07-28",12.23
"396","2008-07-29",13.77
"397","2008-07-30",12.95
"398","2008-07-31",12.9
"399","2008-08-01",13.11
"400","2008-08-04",13.01
"401","2008-08-05",13.93
"402","2008-08-06",14
"403","2008-08-07",13.57
"404","2008-08-08",14.72
"405","2008-08-11",15.44
"406","2008-08-12",14.91
"407","2008-08-13",14.19
"408","2008-08-14",14.54
"409","2008-08-15",14.63
"410","2008-08-18",14.22
"411","2008-08-19",13.37
"412","2008-08-20",12.98
"413","2008-08-21",12.9
"414","2008-08-22",13.85
"415","2008-08-25",13.21
"416","2008-08-26",13.42
"417","2008-08-27",13.37
"418","2008-08-28",13.76
"419","2008-08-29",13.79
"420","2008-09-02",14.26
"421","2008-09-03",14.12
"422","2008-09-04",13.41
"423","2008-09-05",13.69
"424","2008-09-08",14.3
"425","2008-09-09",13.43
"426","2008-09-10",13.24
"427","2008-09-11",13.6
"428","2008-09-12",13.62
"429","2008-09-15",12.86
"430","2008-09-16",13.65
"431","2008-09-17",12.99
"432","2008-09-18",14.39
"433","2008-09-19",15.09
"434","2008-09-22",13.95
"435","2008-09-23",13.46
"436","2008-09-24",13.21
"437","2008-09-25",13.74
"438","2008-09-26",14.06
"439","2008-09-29",12.86
"440","2008-09-30",12.79
"441","2008-10-01",12.64
"442","2008-10-02",11.96
"443","2008-10-03",10.86
"444","2008-10-06",10.61
"445","2008-10-07",9.92
"446","2008-10-08",10
"447","2008-10-09",8.12
"448","2008-10-10",7.49
"449","2008-10-13",8.15
"450","2008-10-14",7.53
"451","2008-10-15",6.41
"452","2008-10-16",6.13
"453","2008-10-17",5.77
"454","2008-10-20",4.49
"455","2008-10-21",4.32
"456","2008-10-22",3.82
"457","2008-10-23",3.48
"458","2008-10-24",3.29
"459","2008-10-27",3.08
"460","2008-10-28",3.17
"461","2008-10-29",2.95
"462","2008-10-30",3.3
"463","2008-10-31",3.47
"464","2008-11-03",3.59
"465","2008-11-04",3.97
"466","2008-11-05",3.59
"467","2008-11-06",3.23
"468","2008-11-07",3.5
"469","2008-11-10",3.44
"470","2008-11-11",3.15
"471","2008-11-12",2.39
"472","2008-11-13",2.7
"473","2008-11-14",2.44
"474","2008-11-17",2.47
"475","2008-11-18",2.97
"476","2008-11-19",2.39
"477","2008-11-20",2.05
"478","2008-11-21",2.19
"479","2008-11-24",2.78
"480","2008-11-25",3.04
"481","2008-11-26",3
"482","2008-11-28",2.71
"483","2008-12-01",2.01
"484","2008-12-02",3.05
"485","2008-12-03",3.1
"486","2008-12-04",3.05
"487","2008-12-05",3.36
"488","2008-12-08",3.08
"489","2008-12-09",3.26
"490","2008-12-10",3.37
"491","2008-12-11",3.2
"492","2008-12-12",3.37
"493","2008-12-15",3.21
"494","2008-12-16",3.48
"495","2008-12-17",3.94
"496","2008-12-18",3.6
"497","2008-12-19",3.9
"498","2008-12-22",3.85
"499","2008-12-23",3.46
"500","2008-12-24",3.67
"501","2008-12-26",3.78
"502","2008-12-29",3.61
"503","2008-12-30",3.81
"504","2008-12-31",4.21
"505","2009-01-02",4.65
"506","2009-01-05",5.19
"507","2009-01-06",5.91
"508","2009-01-07",5.69
"509","2009-01-08",5.49
"510","2009-01-09",4.77
"511","2009-01-12",4.11
"512","2009-01-13",3.94
"513","2009-01-14",3.47
"514","2009-01-15",3.25
"515","2009-01-16",3.13
"516","2009-01-20",2.73
"517","2009-01-21",3.16
"518","2009-01-22",2.99
"519","2009-01-23",2.91
"520","2009-01-26",3.03
"521","2009-01-27",3.02
"522","2009-01-28",3.3
"523","2009-01-29",2.93
"524","2009-01-30",2.78
"525","2009-02-02",2.98
"526","2009-02-03",3.02
"527","2009-02-04",2.73
"528","2009-02-05",3.09
"529","2009-02-06",3.45
"530","2009-02-09",3.71
"531","2009-02-10",3.43
"532","2009-02-11",3.65
"533","2009-02-12",3.73
"534","2009-02-13",3.69
"535","2009-02-17",3.48
"536","2009-02-18",3.18
"537","2009-02-19",3.3
"538","2009-02-20",3.33
"539","2009-02-23",2.99
"540","2009-02-24",3.27
"541","2009-02-25",3.21
"542","2009-02-26",3.16
"543","2009-02-27",3.09
"544","2009-03-02",2.82
"545","2009-03-03",2.61
"546","2009-03-04",2.53
"547","2009-03-05",2.19
"548","2009-03-06",2.18
"549","2009-03-09",2.28
"550","2009-03-10",2.66
"551","2009-03-11",2.55
"552","2009-03-12",2.78
"553","2009-03-13",3.06
"554","2009-03-16",2.83
"555","2009-03-17",3.1
"556","2009-03-18",3.44
"557","2009-03-19",3.62
"558","2009-03-20",3.17
"559","2009-03-23",3.57
"560","2009-03-24",3.58
"561","2009-03-25",3.78
"562","2009-03-26",4.15
"563","2009-03-27",3.87
"564","2009-03-30",3.45
"565","2009-03-31",3.45
"566","2009-04-01",3.69
"567","2009-04-02",4.15
"568","2009-04-03",4.3
"569","2009-04-06",3.99
"570","2009-04-07",3.51
"571","2009-04-08",3.79
"572","2009-04-09",4.15
"573","2009-04-13",4.03
"574","2009-04-14",3.84
"575","2009-04-15",3.95
"576","2009-04-16",4.1
"577","2009-04-17",4.27
"578","2009-04-20",3.9
"579","2009-04-21",4.07
"580","2009-04-22",4.31
"581","2009-04-23",4.43
"582","2009-04-24",4.97
"583","2009-04-27",4.81
"584","2009-04-28",5.01
"585","2009-04-29",5.91
"586","2009-04-30",5.98
"587","2009-05-01",6.36
"588","2009-05-04",7
"589","2009-05-05",7.63
"590","2009-05-06",7.01
"591","2009-05-07",6.45
"592","2009-05-08",7.08
"593","2009-05-11",6.56
"594","2009-05-12",5.86
"595","2009-05-13",5.04
"596","2009-05-14",5.29
"597","2009-05-15",5.22
"598","2009-05-18",5.6
"599","2009-05-19",5.78
"600","2009-05-20",6
"601","2009-05-21",5.58
"602","2009-05-22",5.33
"603","2009-05-26",5.27
"604","2009-05-27",4.95
"605","2009-05-28",4.75
"606","2009-05-29",4.62
"607","2009-06-01",5
"608","2009-06-02",5.27
"609","2009-06-03",4.85
"610","2009-06-04",4.8
"611","2009-06-05",4.61
"612","2009-06-08",4.3
"613","2009-06-09",4.56
"614","2009-06-10",4.41
"615","2009-06-11",4.3
"616","2009-06-12",4.32
"617","2009-06-15",4.08
"618","2009-06-16",3.99
"619","2009-06-17",4.16
"620","2009-06-18",4.08
"621","2009-06-19",4.09
"622","2009-06-22",3.8
"623","2009-06-23",3.94
"624","2009-06-24",4.02
"625","2009-06-25",4.38
"626","2009-06-26",4.5
"627","2009-06-29",4.45
"628","2009-06-30",4.32
"629","2009-07-01",4.43
"630","2009-07-02",4.01
"631","2009-07-06",3.84
"632","2009-07-07",3.84
"633","2009-07-08",3.62
"634","2009-07-09",3.51
"635","2009-07-10",3.72
"636","2009-07-13",3.95
"637","2009-07-14",4
"638","2009-07-15",4.4
"639","2009-07-16",4.47
"640","2009-07-17",4.35
"641","2009-07-20",4.47
"642","2009-07-21",4.34
"643","2009-07-22",4.35
"644","2009-07-23",4.73
"645","2009-07-24",4.68
"646","2009-07-27",4.87
"647","2009-07-28",4.94
"648","2009-07-29",5.16
"649","2009-07-30",6.56
"650","2009-07-31",7.18
"651","2009-08-03",7.53
"652","2009-08-04",7.89
"653","2009-08-05",7.87
"654","2009-08-06",7.95
"655","2009-08-07",8.56
"656","2009-08-10",9.46
"657","2009-08-11",9.58
"658","2009-08-12",9.03
"659","2009-08-13",9.3
"660","2009-08-14",8.9
"661","2009-08-17",8
"662","2009-08-18",8.36
"663","2009-08-19",8.24
"664","2009-08-20",8.33
"665","2009-08-21",9.59
"666","2009-08-24",9.36
"667","2009-08-25",9.6
"668","2009-08-26",9.29
"669","2009-08-27",9.19
"670","2009-08-28",9.59
"671","2009-08-31",9.29
"672","2009-09-01",8.7
"673","2009-09-02",8.5
"674","2009-09-03",8.49
"675","2009-09-04",8.94
"676","2009-09-08",9.24
"677","2009-09-09",9.5
"678","2009-09-10",9.43
"679","2009-09-11",9.78
"680","2009-09-14",9.99
"681","2009-09-15",9.39
"682","2009-09-16",9.82
"683","2009-09-17",9.49
"684","2009-09-18",9.78
"685","2009-09-21",9.85
"686","2009-09-22",10.25
"687","2009-09-23",10.28
"688","2009-09-24",9.53
"689","2009-09-25",11.04
"690","2009-09-28",12.04
"691","2009-09-29",12.05
"692","2009-09-30",11.98
"693","2009-10-01",10.75
"694","2009-10-02",10.37
"695","2009-10-05",10.77
"696","2009-10-06",11.3
"697","2009-10-07",11.26
"698","2009-10-08",11.66
"699","2009-10-09",11.98
"700","2009-10-12",12.27
"701","2009-10-13",12.61
"702","2009-10-14",12.67
"703","2009-10-15",13.07
"704","2009-10-16",12.77
"705","2009-10-19",13.11
"706","2009-10-20",12.3
"707","2009-10-21",12
"708","2009-10-22",11.87
"709","2009-10-23",11.24
"710","2009-10-26",10.83
"711","2009-10-27",10.18
"712","2009-10-28",9.48
"713","2009-10-29",10.31
"714","2009-10-30",9.48
"715","2009-11-02",10.16
"716","2009-11-03",10.27
"717","2009-11-04",10.25
"718","2009-11-05",11.06
"719","2009-11-06",10.92
"720","2009-11-09",11.51
"721","2009-11-10",11.68
"722","2009-11-11",11.83
"723","2009-11-12",11.66
"724","2009-11-13",11.63
"725","2009-11-16",11.92
"726","2009-11-17",12.09
"727","2009-11-18",11.9
"728","2009-11-19",11.28
"729","2009-11-20",10.95
"730","2009-11-23",10.97
"731","2009-11-24",10.72
"732","2009-11-25",10.55
"733","2009-11-27",10.17
"734","2009-11-30",10.04
"735","2009-12-01",10.73
"736","2009-12-02",10.73
"737","2009-12-03",11
"738","2009-12-04",11.66
"739","2009-12-07",11.84
"740","2009-12-08",11.46
"741","2009-12-09",11.13
"742","2009-12-10",10.94
"743","2009-12-11",11.19
"744","2009-12-14",11.23
"745","2009-12-15",11.1
"746","2009-12-16",11.32
"747","2009-12-17",10.75
"748","2009-12-18",10.84
"749","2009-12-21",11.35
"750","2009-12-22",11.64
"751","2009-12-23",11.93
"752","2009-12-24",12.18
"753","2009-12-28",12.41
"754","2009-12-29",12.6
"755","2009-12-30",12.66
"756","2009-12-31",12.71
"757","2010-01-04",13.4
"758","2010-01-05",13.63
"759","2010-01-06",13.81
"760","2010-01-07",13.73
"761","2010-01-08",13.59
"762","2010-01-11",13.7
"763","2010-01-12",13.28
"764","2010-01-13",13.53
"765","2010-01-14",13.36
"766","2010-01-15",12.8
"767","2010-01-19",13.02
"768","2010-01-20",12.46
"769","2010-01-21",12.77
"770","2010-01-22",12
"771","2010-01-25",11.83
"772","2010-01-26",11.95
"773","2010-01-27",12.31
"774","2010-01-28",11.22
"775","2010-01-29",10.73
"776","2010-02-01",10.9
"777","2010-02-02",11.61
"778","2010-02-03",11.29
"779","2010-02-04",10.55
"780","2010-02-05",10.37
"781","2010-02-08",10.44
"782","2010-02-09",11.08
"783","2010-02-10",10.92
"784","2010-02-11",11.56
"785","2010-02-12",11.8
"786","2010-02-16",12.08
"787","2010-02-17",12.39
"788","2010-02-18",12.32
"789","2010-02-19",12.24
"790","2010-02-22",11.93
"791","2010-02-23",11.62
"792","2010-02-24",11.74
"793","2010-02-25",11.73
"794","2010-02-26",11.54
"795","2010-03-01",11.98
"796","2010-03-02",12.02
"797","2010-03-03",11.99
"798","2010-03-04",12.25
"799","2010-03-05",12.98
"800","2010-03-08",13.34
"801","2010-03-09",14.67
"802","2010-03-10",15.84
"803","2010-03-11",15.68
"804","2010-03-12",15.87
"805","2010-03-15",15.57
"806","2010-03-16",16.129999
"807","2010-03-17",16.120001
"808","2010-03-18",16.01
"809","2010-03-19",15.63
"810","2010-03-22",15.89
"811","2010-03-23",16.1
"812","2010-03-24",15.83
"813","2010-03-25",15.82
"814","2010-03-26",16.08
"815","2010-03-29",16.25
"816","2010-03-30",16.1
"817","2010-03-31",15.97
"818","2010-04-01",15.73
"819","2010-04-05",16.280001
"820","2010-04-06",16.450001
"821","2010-04-07",16.5
"822","2010-04-08",16.59
"823","2010-04-09",16.309999
"824","2010-04-12",16.379999
"825","2010-04-13",16.450001
"826","2010-04-14",17.780001
"827","2010-04-15",17.16
"828","2010-04-16",16.559999
"829","2010-04-19",16.389999
"830","2010-04-20",16.969999
"831","2010-04-21",17.700001
"832","2010-04-22",17.91
"833","2010-04-23",18.85
"834","2010-04-26",19.32
"835","2010-04-27",18.27
"836","2010-04-28",17.82
"837","2010-04-29",22.690001
"838","2010-04-30",20.9
"839","2010-05-03",21.9
"840","2010-05-04",20.639999
"841","2010-05-05",19.549999
"842","2010-05-06",19.1
"843","2010-05-07",18.49
"844","2010-05-10",20.629999
"845","2010-05-11",21.24
"846","2010-05-12",22.48
"847","2010-05-13",21.530001
"848","2010-05-14",20.620001
"849","2010-05-17",20.49
"850","2010-05-18",19.799999
"851","2010-05-19",19.35
"852","2010-05-20",18.450001
"853","2010-05-21",18.530001
"854","2010-05-24",17.99
"855","2010-05-25",18.030001
"856","2010-05-26",17.530001
"857","2010-05-27",18.01
"858","2010-05-28",17.469999
"859","2010-06-01",16.51
"860","2010-06-02",17.030001
"861","2010-06-03",17.85
"862","2010-06-04",16.209999
"863","2010-06-07",14.82
"864","2010-06-08",14.77
"865","2010-06-09",15.2
"866","2010-06-10",16.41
"867","2010-06-11",16.139999
"868","2010-06-14",16.91
"869","2010-06-15",17.639999
"870","2010-06-16",17.16
"871","2010-06-17",17.280001
"872","2010-06-18",16.940001
"873","2010-06-21",16.780001
"874","2010-06-22",14.97
"875","2010-06-23",14.9
"876","2010-06-24",14.21
"877","2010-06-25",14.14
"878","2010-06-28",13.86
"879","2010-06-29",12.82
"880","2010-06-30",12.43
"881","2010-07-01",12.7
"882","2010-07-02",12.44
"883","2010-07-06",12.17
"884","2010-07-07",12.86
"885","2010-07-08",12.97
"886","2010-07-09",13.48
"887","2010-07-12",13.67
"888","2010-07-13",14.97
"889","2010-07-14",14.05
"890","2010-07-15",13.98
"891","2010-07-16",12.5
"892","2010-07-19",12.44
"893","2010-07-20",13.4
"894","2010-07-21",13
"895","2010-07-22",14.02
"896","2010-07-23",14.35
"897","2010-07-26",15.25
"898","2010-07-27",14.78
"899","2010-07-28",14.56
"900","2010-07-29",16.67
"901","2010-07-30",16.92
"902","2010-08-02",17.540001
"903","2010-08-03",16.82
"904","2010-08-04",17.219999
"905","2010-08-05",17.1
"906","2010-08-06",16.870001
"907","2010-08-09",16.870001
"908","2010-08-10",16.299999
"909","2010-08-11",15.22
"910","2010-08-12",15.01
"911","2010-08-13",14.77
"912","2010-08-16",14.66
"913","2010-08-17",14.85
"914","2010-08-18",14.92
"915","2010-08-19",14.25
"916","2010-08-20",14.79
"917","2010-08-23",13.85
"918","2010-08-24",13.2
"919","2010-08-25",13.15
"920","2010-08-26",12.94
"921","2010-08-27",13.37
"922","2010-08-30",12.98
"923","2010-08-31",12.71
"924","2010-09-01",13.47
"925","2010-09-02",13.93
"926","2010-09-03",14.37
"927","2010-09-07",13.91
"928","2010-09-08",14.2
"929","2010-09-09",14.32
"930","2010-09-10",14.27
"931","2010-09-13",14.85
"932","2010-09-14",14.64
"933","2010-09-15",14.73
"934","2010-09-16",14.3
"935","2010-09-17",14.07
"936","2010-09-20",15.09
"937","2010-09-21",14.78
"938","2010-09-22",14.44
"939","2010-09-23",13.88
"940","2010-09-24",14.46
"941","2010-09-27",14.85
"942","2010-09-28",15.01
"943","2010-09-29",15.2
"944","2010-09-30",15.22
"945","2010-10-01",15.33
"946","2010-10-04",14.86
"947","2010-10-05",16.01
"948","2010-10-06",15.66
"949","2010-10-07",15.45
"950","2010-10-08",15.82
"951","2010-10-11",16.08
"952","2010-10-12",16.17
"953","2010-10-13",16.6
"954","2010-10-14",16.17
"955","2010-10-15",16.01
"956","2010-10-18",16.35
"957","2010-10-19",15.79
"958","2010-10-20",15.71
"959","2010-10-21",15.7
"960","2010-10-22",15.91
"961","2010-10-25",16.219999
"962","2010-10-26",16.379999
"963","2010-10-27",15.77
"964","2010-10-28",16.200001
"965","2010-10-29",15.81
"966","2010-11-01",15.42
"967","2010-11-02",16.08
"968","2010-11-03",16.09
"969","2010-11-04",16.5
"970","2010-11-05",17.440001
"971","2010-11-08",17.18
"972","2010-11-09",16.549999
"973","2010-11-10",16.940001
"974","2010-11-11",16.83
"975","2010-11-12",16.639999
"976","2010-11-15",16.6
"977","2010-11-16",15.85
"978","2010-11-17",15.9
"979","2010-11-18",16.42
"980","2010-11-19",16.719999
"981","2010-11-22",16.35
"982","2010-11-23",15.99
"983","2010-11-24",16.379999
"984","2010-11-26",16.290001
"985","2010-11-29",16.24
"986","2010-11-30",15.95
