"","date","MAT"
"105","2007-06-04",27.83
"106","2007-06-05",27.42
"107","2007-06-06",27.35
"108","2007-06-07",26.4
"109","2007-06-08",26.219999
"110","2007-06-11",26.33
"111","2007-06-12",25.719999
"112","2007-06-13",25.92
"113","2007-06-14",25.969999
"114","2007-06-15",25.85
"115","2007-06-18",25.91
"116","2007-06-19",25.92
"117","2007-06-20",25.469999
"118","2007-06-21",25.58
"119","2007-06-22",25.33
"120","2007-06-25",25.139999
"121","2007-06-26",25.139999
"122","2007-06-27",25.299999
"123","2007-06-28",25.200001
"124","2007-06-29",25.290001
"125","2007-07-02",25.700001
"126","2007-07-03",25.639999
"127","2007-07-05",25.73
"128","2007-07-06",25.889999
"129","2007-07-09",25.639999
"130","2007-07-10",25.059999
"131","2007-07-11",25.75
"132","2007-07-12",26.059999
"133","2007-07-13",26.530001
"134","2007-07-16",27.200001
"135","2007-07-17",26.459999
"136","2007-07-18",25.6
"137","2007-07-19",25.26
"138","2007-07-20",24.68
"139","2007-07-23",24.559999
"140","2007-07-24",24.33
"141","2007-07-25",24.26
"142","2007-07-26",23.9
"143","2007-07-27",23.48
"144","2007-07-30",23.33
"145","2007-07-31",22.91
"146","2007-08-01",23.58
"147","2007-08-02",23.18
"148","2007-08-03",22.719999
"149","2007-08-06",23.639999
"150","2007-08-07",23.43
"151","2007-08-08",22.969999
"152","2007-08-09",22.48
"153","2007-08-10",23.040001
"154","2007-08-13",23.57
"155","2007-08-14",23
"156","2007-08-15",22.549999
"157","2007-08-16",22.07
"158","2007-08-17",22.25
"159","2007-08-20",22.559999
"160","2007-08-21",22.02
"161","2007-08-22",22.459999
"162","2007-08-23",22.09
"163","2007-08-24",22.23
"164","2007-08-27",21.68
"165","2007-08-28",21.43
"166","2007-08-29",22.059999
"167","2007-08-30",21.68
"168","2007-08-31",21.629999
"169","2007-09-04",21.969999
"170","2007-09-05",21.98
"171","2007-09-06",21.92
"172","2007-09-07",21.299999
"173","2007-09-10",21.17
"174","2007-09-11",21.9
"175","2007-09-12",22.82
"176","2007-09-13",22.42
"177","2007-09-14",22.459999
"178","2007-09-17",22.549999
"179","2007-09-18",23.35
"180","2007-09-19",23.75
"181","2007-09-20",23.559999
"182","2007-09-21",23.940001
"183","2007-09-24",23.42
"184","2007-09-25",23.4
"185","2007-09-26",23.73
"186","2007-09-27",23.66
"187","2007-09-28",23.459999
"188","2007-10-01",23.889999
"189","2007-10-02",24.08
"190","2007-10-03",23.58
"191","2007-10-04",23
"192","2007-10-05",23.309999
"193","2007-10-08",22.870001
"194","2007-10-09",22.75
"195","2007-10-10",22.66
"196","2007-10-11",22.629999
"197","2007-10-12",22.450001
"198","2007-10-15",22.219999
"199","2007-10-16",22.040001
"200","2007-10-17",21.67
"201","2007-10-18",21.440001
"202","2007-10-19",20.549999
"203","2007-10-22",20.74
"204","2007-10-23",21.379999
"205","2007-10-24",20.9
"206","2007-10-25",20.77
"207","2007-10-26",21.09
"208","2007-10-29",20.950001
"209","2007-10-30",20.469999
"210","2007-10-31",20.889999
"211","2007-11-01",20.540001
"212","2007-11-02",20.5
"213","2007-11-05",21.26
"214","2007-11-06",21.25
"215","2007-11-07",20.610001
"216","2007-11-08",20.1
"217","2007-11-09",19.959999
"218","2007-11-12",20.799999
"219","2007-11-13",21.190001
"220","2007-11-14",20.68
"221","2007-11-15",20.049999
"222","2007-11-16",19.860001
"223","2007-11-19",19.719999
"224","2007-11-20",20.26
"225","2007-11-21",19.959999
"226","2007-11-23",20.469999
"227","2007-11-26",20.9
"228","2007-11-27",20.98
"229","2007-11-28",20.049999
"230","2007-11-29",19.9
"231","2007-11-30",19.98
"232","2007-12-03",19.629999
"233","2007-12-04",19.85
"234","2007-12-05",19.92
"235","2007-12-06",20.030001
"236","2007-12-07",20.370001
"237","2007-12-10",20.629999
"238","2007-12-11",20.190001
"239","2007-12-12",20.51
"240","2007-12-13",20.299999
"241","2007-12-14",19.77
"242","2007-12-17",19.99
"243","2007-12-18",19.9
"244","2007-12-19",19.74
"245","2007-12-20",19.959999
"246","2007-12-21",20.190001
"247","2007-12-24",20.33
"248","2007-12-26",20.219999
"249","2007-12-27",19.73
"250","2007-12-28",18.969999
"251","2007-12-31",19.040001
"252","2008-01-02",18.52
"253","2008-01-03",18.16
"254","2008-01-04",17.709999
"255","2008-01-07",17.76
"256","2008-01-08",17.360001
"257","2008-01-09",17.25
"258","2008-01-10",17.57
"259","2008-01-11",17
"260","2008-01-14",17.110001
"261","2008-01-15",16.65
"262","2008-01-16",17.99
"263","2008-01-17",17.389999
"264","2008-01-18",17.709999
"265","2008-01-22",18.030001
"266","2008-01-23",18.780001
"267","2008-01-24",19.09
"268","2008-01-25",19.02
"269","2008-01-28",19.309999
"270","2008-01-29",19.07
"271","2008-01-30",18.940001
"272","2008-01-31",21.01
"273","2008-02-01",21.32
"274","2008-02-04",21.450001
"275","2008-02-05",20.6
"276","2008-02-06",20.76
"277","2008-02-07",21.08
"278","2008-02-08",20.639999
"279","2008-02-11",20.68
"280","2008-02-12",21.209999
"281","2008-02-13",21.65
"282","2008-02-14",21.1
"283","2008-02-15",20.799999
"284","2008-02-19",20.450001
"285","2008-02-20",20.91
"286","2008-02-21",20.48
"287","2008-02-22",20.65
"288","2008-02-25",21.120001
"289","2008-02-26",20.959999
"290","2008-02-27",20.639999
"291","2008-02-28",20.200001
"292","2008-02-29",19.32
"293","2008-03-03",19.389999
"294","2008-03-04",19.74
"295","2008-03-05",19.73
"296","2008-03-06",19.209999
"297","2008-03-07",19.379999
"298","2008-03-10",19.15
"299","2008-03-11",20.18
"300","2008-03-12",20.27
"301","2008-03-13",20.280001
"302","2008-03-14",19.809999
"303","2008-03-17",19.66
"304","2008-03-18",20.09
"305","2008-03-19",20.370001
"306","2008-03-20",21.379999
"307","2008-03-24",21.889999
"308","2008-03-25",21.58
"309","2008-03-26",21.25
"310","2008-03-27",20.309999
"311","2008-03-28",20.280001
"312","2008-03-31",19.9
"313","2008-04-01",21.200001
"314","2008-04-02",20.74
"315","2008-04-03",21.299999
"316","2008-04-04",21.639999
"317","2008-04-07",21.799999
"318","2008-04-08",21.290001
"319","2008-04-09",20.74
"320","2008-04-10",21.32
"321","2008-04-11",21.01
"322","2008-04-14",20.870001
"323","2008-04-15",20.92
"324","2008-04-16",20.83
"325","2008-04-17",20.98
"326","2008-04-18",21.780001
"327","2008-04-21",20
"328","2008-04-22",19.030001
"329","2008-04-23",19.059999
"330","2008-04-24",19.209999
"331","2008-04-25",19.26
"332","2008-04-28",19.120001
"333","2008-04-29",19.09
"334","2008-04-30",18.75
"335","2008-05-01",19.15
"336","2008-05-02",19.129999
"337","2008-05-05",18.889999
"338","2008-05-06",18.99
"339","2008-05-07",18.940001
"340","2008-05-08",18.76
"341","2008-05-09",19.049999
"342","2008-05-12",19.34
"343","2008-05-13",19.85
"344","2008-05-14",19.959999
"345","2008-05-15",20.23
"346","2008-05-16",19.940001
"347","2008-05-19",20.25
"348","2008-05-20",20.09
"349","2008-05-21",19.65
"350","2008-05-22",19.77
"351","2008-05-23",19.860001
"352","2008-05-27",20.1
"353","2008-05-28",20.25
"354","2008-05-29",20.41
"355","2008-05-30",20.139999
"356","2008-06-02",19.92
"357","2008-06-03",19.719999
"358","2008-06-04",20.040001
"359","2008-06-05",20.370001
"360","2008-06-06",19.85
"361","2008-06-09",20.08
"362","2008-06-10",20.290001
"363","2008-06-11",19.6
"364","2008-06-12",19.780001
"365","2008-06-13",20.360001
"366","2008-06-16",20.49
"367","2008-06-17",19.860001
"368","2008-06-18",19.1
"369","2008-06-19",19.27
"370","2008-06-20",18.799999
"371","2008-06-23",18.35
"372","2008-06-24",18.4
"373","2008-06-25",18.51
"374","2008-06-26",17.969999
"375","2008-06-27",17.719999
"376","2008-06-30",17.120001
"377","2008-07-01",16.98
"378","2008-07-02",17.139999
"379","2008-07-03",17.219999
"380","2008-07-07",17.17
"381","2008-07-08",17.84
"382","2008-07-09",17.83
"383","2008-07-10",17.41
"384","2008-07-11",17.25
"385","2008-07-14",17.139999
"386","2008-07-15",17.280001
"387","2008-07-16",17.700001
"388","2008-07-17",18.280001
"389","2008-07-18",20.66
"390","2008-07-21",20.440001
"391","2008-07-22",21.040001
"392","2008-07-23",21.190001
"393","2008-07-24",20.73
"394","2008-07-25",20.809999
"395","2008-07-28",20.190001
"396","2008-07-29",20.709999
"397","2008-07-30",20.459999
"398","2008-07-31",20.049999
"399","2008-08-01",20.48
"400","2008-08-04",20.440001
"401","2008-08-05",20.99
"402","2008-08-06",20.790001
"403","2008-08-07",20.700001
"404","2008-08-08",21.5
"405","2008-08-11",21.52
"406","2008-08-12",21.469999
"407","2008-08-13",21.07
"408","2008-08-14",21.5
"409","2008-08-15",21.790001
"410","2008-08-18",21.08
"411","2008-08-19",20.549999
"412","2008-08-20",20.530001
"413","2008-08-21",20.75
"414","2008-08-22",21.07
"415","2008-08-25",20.139999
"416","2008-08-26",20.24
"417","2008-08-27",19.65
"418","2008-08-28",19.709999
"419","2008-08-29",19.33
"420","2008-09-02",19.49
"421","2008-09-03",19.610001
"422","2008-09-04",18.959999
"423","2008-09-05",19.030001
"424","2008-09-08",19.540001
"425","2008-09-09",19.200001
"426","2008-09-10",19.32
"427","2008-09-11",19.4
"428","2008-09-12",19.389999
"429","2008-09-15",19.49
"430","2008-09-16",19.219999
"431","2008-09-17",18.620001
"432","2008-09-18",18.709999
"433","2008-09-19",18.32
"434","2008-09-22",18.549999
"435","2008-09-23",18.34
"436","2008-09-24",18.27
"437","2008-09-25",18.32
"438","2008-09-26",18.76
"439","2008-09-29",18.030001
"440","2008-09-30",18.040001
"441","2008-10-01",18.139999
"442","2008-10-02",17.85
"443","2008-10-03",17.530001
"444","2008-10-06",16.959999
"445","2008-10-07",16.52
"446","2008-10-08",16.120001
"447","2008-10-09",14.26
"448","2008-10-10",13.98
"449","2008-10-13",14.78
"450","2008-10-14",14.78
"451","2008-10-15",13.85
"452","2008-10-16",14.46
"453","2008-10-17",14.45
"454","2008-10-20",14.16
"455","2008-10-21",13.95
"456","2008-10-22",13.6
"457","2008-10-23",13.33
"458","2008-10-24",13.07
"459","2008-10-27",12.66
"460","2008-10-28",14.01
"461","2008-10-29",14.36
"462","2008-10-30",13.91
"463","2008-10-31",15.01
"464","2008-11-03",15.05
"465","2008-11-04",15.35
"466","2008-11-05",14.98
"467","2008-11-06",14.52
"468","2008-11-07",14.89
"469","2008-11-10",14.81
"470","2008-11-11",14.62
"471","2008-11-12",14
"472","2008-11-13",14.96
"473","2008-11-14",13.91
"474","2008-11-17",13.39
"475","2008-11-18",12.77
"476","2008-11-19",11.51
"477","2008-11-20",11.42
"478","2008-11-21",11.75
"479","2008-11-24",12.25
"480","2008-11-25",13.04
"481","2008-11-26",13.47
"482","2008-11-28",13.67
"483","2008-12-01",12.59
"484","2008-12-02",13.42
"485","2008-12-03",13.2
"486","2008-12-04",13.86
"487","2008-12-05",14.61
"488","2008-12-08",15.26
"489","2008-12-09",14.95
"490","2008-12-10",14.96
"491","2008-12-11",14.38
"492","2008-12-12",14.6
"493","2008-12-15",14.53
"494","2008-12-16",15.05
"495","2008-12-17",14.89
"496","2008-12-18",14.99
"497","2008-12-19",14.97
"498","2008-12-22",14.97
"499","2008-12-23",15.15
"500","2008-12-24",15.2
"501","2008-12-26",15.46
"502","2008-12-29",15.73
"503","2008-12-30",15.98
"504","2008-12-31",16
"505","2009-01-02",16.65
"506","2009-01-05",16.35
"507","2009-01-06",16.299999
"508","2009-01-07",16.02
"509","2009-01-08",15.79
"510","2009-01-09",15.35
"511","2009-01-12",15.19
"512","2009-01-13",15.31
"513","2009-01-14",15.14
"514","2009-01-15",15.56
"515","2009-01-16",15.63
"516","2009-01-20",15.03
"517","2009-01-21",15.47
"518","2009-01-22",15.4
"519","2009-01-23",15.19
"520","2009-01-26",15.03
"521","2009-01-27",15.04
"522","2009-01-28",15.39
"523","2009-01-29",14.78
"524","2009-01-30",14.19
"525","2009-02-02",11.9
"526","2009-02-03",12.46
"527","2009-02-04",12.13
"528","2009-02-05",12.68
"529","2009-02-06",12.91
"530","2009-02-09",13.11
"531","2009-02-10",12.54
"532","2009-02-11",12.61
"533","2009-02-12",12.5
"534","2009-02-13",12.21
"535","2009-02-17",12.11
"536","2009-02-18",12.01
"537","2009-02-19",12
"538","2009-02-20",12.05
"539","2009-02-23",11.84
"540","2009-02-24",12.15
"541","2009-02-25",12.01
"542","2009-02-26",11.79
"543","2009-02-27",11.84
"544","2009-03-02",11.29
"545","2009-03-03",10.72
"546","2009-03-04",10.92
"547","2009-03-05",10.45
"548","2009-03-06",10.82
"549","2009-03-09",10.59
"550","2009-03-10",11.18
"551","2009-03-11",10.9
"552","2009-03-12",11.44
"553","2009-03-13",11.54
"554","2009-03-16",11.06
"555","2009-03-17",11.49
"556","2009-03-18",11.7
"557","2009-03-19",11.28
"558","2009-03-20",11.01
"559","2009-03-23",11.65
"560","2009-03-24",11.82
"561","2009-03-25",11.84
"562","2009-03-26",12.45
"563","2009-03-27",12.09
"564","2009-03-30",11.56
"565","2009-03-31",11.53
"566","2009-04-01",11.92
"567","2009-04-02",12.73
"568","2009-04-03",12.95
"569","2009-04-06",12.86
"570","2009-04-07",12.54
"571","2009-04-08",12.76
"572","2009-04-09",13.35
"573","2009-04-13",13.16
"574","2009-04-14",12.53
"575","2009-04-15",12.6
"576","2009-04-16",13.03
"577","2009-04-17",15.01
"578","2009-04-20",14.86
"579","2009-04-21",14.69
"580","2009-04-22",14.81
"581","2009-04-23",14.79
"582","2009-04-24",15.09
"583","2009-04-27",14.68
"584","2009-04-28",14.85
"585","2009-04-29",15.25
"586","2009-04-30",14.96
"587","2009-05-01",15.02
"588","2009-05-04",15.46
"589","2009-05-05",15.76
"590","2009-05-06",15.59
"591","2009-05-07",15.23
"592","2009-05-08",15.52
"593","2009-05-11",15.03
"594","2009-05-12",14.84
"595","2009-05-13",14.11
"596","2009-05-14",14.08
"597","2009-05-15",13.94
"598","2009-05-18",14.59
"599","2009-05-19",14.81
"600","2009-05-20",14.56
"601","2009-05-21",14.21
"602","2009-05-22",13.96
"603","2009-05-26",14.85
"604","2009-05-27",14.65
"605","2009-05-28",14.79
"606","2009-05-29",15.61
"607","2009-06-01",16.32
"608","2009-06-02",16.299999
"609","2009-06-03",16.49
"610","2009-06-04",16.459999
"611","2009-06-05",16.35
"612","2009-06-08",16.16
"613","2009-06-09",16.26
"614","2009-06-10",16.33
"615","2009-06-11",16.52
"616","2009-06-12",16.280001
"617","2009-06-15",15.8
"618","2009-06-16",15.66
"619","2009-06-17",15.79
"620","2009-06-18",16.360001
"621","2009-06-19",16.4
"622","2009-06-22",15.99
"623","2009-06-23",15.72
"624","2009-06-24",15.78
"625","2009-06-25",16.1
"626","2009-06-26",15.94
"627","2009-06-29",16.110001
"628","2009-06-30",16.049999
"629","2009-07-01",16.360001
"630","2009-07-02",15.6
"631","2009-07-06",15.62
"632","2009-07-07",15.35
"633","2009-07-08",15.23
"634","2009-07-09",15.45
"635","2009-07-10",15.19
"636","2009-07-13",15.42
"637","2009-07-14",15.77
"638","2009-07-15",16.280001
"639","2009-07-16",16.190001
"640","2009-07-17",17.42
"641","2009-07-20",18.110001
"642","2009-07-21",18
"643","2009-07-22",17.6
"644","2009-07-23",17.75
"645","2009-07-24",17.690001
"646","2009-07-27",17.41
"647","2009-07-28",17.379999
"648","2009-07-29",17.370001
"649","2009-07-30",17.690001
"650","2009-07-31",17.58
"651","2009-08-03",17.6
"652","2009-08-04",17.6
"653","2009-08-05",17.32
"654","2009-08-06",17.190001
"655","2009-08-07",17.879999
"656","2009-08-10",17.48
"657","2009-08-11",17.709999
"658","2009-08-12",17.780001
"659","2009-08-13",18.110001
"660","2009-08-14",18
"661","2009-08-17",17.52
"662","2009-08-18",17.49
"663","2009-08-19",17.65
"664","2009-08-20",17.809999
"665","2009-08-21",18.18
"666","2009-08-24",18.15
"667","2009-08-25",18.48
"668","2009-08-26",18.280001
"669","2009-08-27",18.35
"670","2009-08-28",18.32
"671","2009-08-31",17.99
"672","2009-09-01",17.610001
"673","2009-09-02",17.950001
"674","2009-09-03",18.209999
"675","2009-09-04",18.43
"676","2009-09-08",18.459999
"677","2009-09-09",18.5
"678","2009-09-10",18.290001
"679","2009-09-11",18.200001
"680","2009-09-14",18.299999
"681","2009-09-15",18.59
"682","2009-09-16",18.75
"683","2009-09-17",19.110001
"684","2009-09-18",18.530001
"685","2009-09-21",18.299999
"686","2009-09-22",18.07
"687","2009-09-23",18
"688","2009-09-24",17.969999
"689","2009-09-25",17.959999
"690","2009-09-28",18.08
"691","2009-09-29",18.379999
"692","2009-09-30",18.459999
"693","2009-10-01",18.059999
"694","2009-10-02",17.950001
"695","2009-10-05",18.07
"696","2009-10-06",18.09
"697","2009-10-07",17.99
"698","2009-10-08",18.530001
"699","2009-10-09",18.639999
"700","2009-10-12",18.780001
"701","2009-10-13",18.870001
"702","2009-10-14",19.389999
"703","2009-10-15",19.58
"704","2009-10-16",20.459999
"705","2009-10-19",20.049999
"706","2009-10-20",19.879999
"707","2009-10-21",19.77
"708","2009-10-22",20.1
"709","2009-10-23",19.52
"710","2009-10-26",19.66
"711","2009-10-27",19.18
"712","2009-10-28",18.43
"713","2009-10-29",19.129999
"714","2009-10-30",18.93
"715","2009-11-02",19.209999
"716","2009-11-03",19.059999
"717","2009-11-04",19.049999
"718","2009-11-05",19.540001
"719","2009-11-06",19.74
"720","2009-11-09",20.33
"721","2009-11-10",20.469999
"722","2009-11-11",20.379999
"723","2009-11-12",20.42
"724","2009-11-13",20.469999
"725","2009-11-16",20.59
"726","2009-11-17",20.67
"727","2009-11-18",20.549999
"728","2009-11-19",20.23
"729","2009-11-20",20.01
"730","2009-11-23",20.459999
"731","2009-11-24",20.43
"732","2009-11-25",19.91
"733","2009-11-27",19.57
"734","2009-11-30",19.459999
"735","2009-12-01",20
"736","2009-12-02",19.85
"737","2009-12-03",19.67
"738","2009-12-04",19.889999
"739","2009-12-07",20.030001
"740","2009-12-08",19.91
"741","2009-12-09",19.65
"742","2009-12-10",19.84
"743","2009-12-11",19.879999
"744","2009-12-14",19.969999
"745","2009-12-15",19.91
"746","2009-12-16",20.040001
"747","2009-12-17",19.879999
"748","2009-12-18",19.92
"749","2009-12-21",19.940001
"750","2009-12-22",19.99
"751","2009-12-23",20.120001
"752","2009-12-24",20.059999
"753","2009-12-28",20.219999
"754","2009-12-29",20.209999
"755","2009-12-30",20.25
"756","2009-12-31",19.98
"757","2010-01-04",19.99
"758","2010-01-05",19.58
"759","2010-01-06",19.5
"760","2010-01-07",20
"761","2010-01-08",19.77
"762","2010-01-11",19.9
"763","2010-01-12",19.35
"764","2010-01-13",19.99
"765","2010-01-14",20.48
"766","2010-01-15",20.280001
"767","2010-01-19",20.780001
"768","2010-01-20",20.58
"769","2010-01-21",20.58
"770","2010-01-22",19.950001
"771","2010-01-25",19.959999
"772","2010-01-26",19.85
"773","2010-01-27",19.959999
"774","2010-01-28",20.040001
"775","2010-01-29",19.719999
"776","2010-02-01",20.27
"777","2010-02-02",20.809999
"778","2010-02-03",20.92
"779","2010-02-04",20.030001
"780","2010-02-05",20.1
"781","2010-02-08",20.059999
"782","2010-02-09",20.51
"783","2010-02-10",20.27
"784","2010-02-11",20.610001
"785","2010-02-12",20.99
"786","2010-02-16",21.25
"787","2010-02-17",21.559999
"788","2010-02-18",21.9
"789","2010-02-19",21.780001
"790","2010-02-22",21.58
"791","2010-02-23",21.799999
"792","2010-02-24",22
"793","2010-02-25",22.08
"794","2010-02-26",21.99
"795","2010-03-01",22.07
"796","2010-03-02",22.290001
"797","2010-03-03",21.940001
"798","2010-03-04",22.059999
"799","2010-03-05",22.5
"800","2010-03-08",22.59
"801","2010-03-09",22.6
"802","2010-03-10",22.889999
"803","2010-03-11",22.82
"804","2010-03-12",22.76
"805","2010-03-15",22.940001
"806","2010-03-16",23.139999
"807","2010-03-17",23.209999
"808","2010-03-18",23.139999
"809","2010-03-19",23.190001
"810","2010-03-22",23.27
"811","2010-03-23",23.219999
"812","2010-03-24",22.940001
"813","2010-03-25",22.790001
"814","2010-03-26",22.83
"815","2010-03-29",23.09
"816","2010-03-30",23.120001
"817","2010-03-31",22.74
"818","2010-04-01",22.610001
"819","2010-04-05",23.52
"820","2010-04-06",23.309999
"821","2010-04-07",23.139999
"822","2010-04-08",23.49
"823","2010-04-09",23.18
"824","2010-04-12",23.280001
"825","2010-04-13",23.459999
"826","2010-04-14",23.32
"827","2010-04-15",23.75
"828","2010-04-16",23.84
"829","2010-04-19",23.52
"830","2010-04-20",23.629999
"831","2010-04-21",23.6
"832","2010-04-22",23.43
"833","2010-04-23",23.540001
"834","2010-04-26",23.860001
"835","2010-04-27",23.280001
"836","2010-04-28",23.24
"837","2010-04-29",23.65
"838","2010-04-30",23.02
"839","2010-05-03",23.959999
"840","2010-05-04",22.99
"841","2010-05-05",22.879999
"842","2010-05-06",22.1
"843","2010-05-07",21.450001
"844","2010-05-10",22.49
"845","2010-05-11",22.82
"846","2010-05-12",23.15
"847","2010-05-13",22.129999
"848","2010-05-14",21.969999
"849","2010-05-17",22.469999
"850","2010-05-18",22.33
"851","2010-05-19",22.110001
"852","2010-05-20",21.360001
"853","2010-05-21",21.450001
"854","2010-05-24",21.459999
"855","2010-05-25",21.370001
"856","2010-05-26",21.280001
"857","2010-05-27",21.700001
"858","2010-05-28",21.66
"859","2010-06-01",21.26
"860","2010-06-02",21.67
"861","2010-06-03",21.719999
"862","2010-06-04",20.85
"863","2010-06-07",20.4
"864","2010-06-08",20.700001
"865","2010-06-09",20.700001
"866","2010-06-10",21.540001
"867","2010-06-11",21.549999
"868","2010-06-14",21.690001
"869","2010-06-15",22.26
"870","2010-06-16",22.59
"871","2010-06-17",22.65
"872","2010-06-18",22.5
"873","2010-06-21",22.33
"874","2010-06-22",22.030001
"875","2010-06-23",22.34
"876","2010-06-24",22.41
"877","2010-06-25",21.99
"878","2010-06-28",21.950001
"879","2010-06-29",21.42
"880","2010-06-30",21.16
"881","2010-07-01",21.25
"882","2010-07-02",20.950001
"883","2010-07-06",21.059999
"884","2010-07-07",21.74
"885","2010-07-08",21.84
"886","2010-07-09",22.57
"887","2010-07-12",22.76
"888","2010-07-13",23.02
"889","2010-07-14",22.67
"890","2010-07-15",23
"891","2010-07-16",20.809999
"892","2010-07-19",21.27
"893","2010-07-20",21.15
"894","2010-07-21",20.66
"895","2010-07-22",21.049999
"896","2010-07-23",21.24
"897","2010-07-26",21.790001
"898","2010-07-27",21.540001
"899","2010-07-28",21.42
"900","2010-07-29",21.309999
"901","2010-07-30",21.16
"902","2010-08-02",21.5
"903","2010-08-03",21.17
"904","2010-08-04",21.76
"905","2010-08-05",22.030001
"906","2010-08-06",22.049999
"907","2010-08-09",22.34
"908","2010-08-10",22.34
"909","2010-08-11",21.799999
"910","2010-08-12",21.77
"911","2010-08-13",21.74
"912","2010-08-16",21.709999
"913","2010-08-17",22.190001
"914","2010-08-18",22.299999
"915","2010-08-19",21.76
"916","2010-08-20",21.73
"917","2010-08-23",21.549999
"918","2010-08-24",21.219999
"919","2010-08-25",21.559999
"920","2010-08-26",21.18
"921","2010-08-27",21.27
"922","2010-08-30",20.870001
"923","2010-08-31",20.99
"924","2010-09-01",21.209999
"925","2010-09-02",21.66
"926","2010-09-03",21.940001
"927","2010-09-07",21.620001
"928","2010-09-08",21.690001
"929","2010-09-09",22.02
"930","2010-09-10",22.040001
"931","2010-09-13",22.049999
"932","2010-09-14",21.85
"933","2010-09-15",22.139999
"934","2010-09-16",22.379999
"935","2010-09-17",22.59
"936","2010-09-20",23.1
"937","2010-09-21",22.950001
"938","2010-09-22",23.02
"939","2010-09-23",23.219999
"940","2010-09-24",23.76
"941","2010-09-27",23.299999
"942","2010-09-28",23.66
"943","2010-09-29",23.549999
"944","2010-09-30",23.459999
"945","2010-10-01",23.610001
"946","2010-10-04",23.25
"947","2010-10-05",24.07
"948","2010-10-06",23.49
"949","2010-10-07",23.66
"950","2010-10-08",23.950001
"951","2010-10-11",23.99
"952","2010-10-12",23.93
"953","2010-10-13",24.290001
"954","2010-10-14",24
"955","2010-10-15",22.450001
"956","2010-10-18",22.549999
"957","2010-10-19",22.68
"958","2010-10-20",22.33
"959","2010-10-21",22.73
"960","2010-10-22",23.25
"961","2010-10-25",23.620001
"962","2010-10-26",23.370001
"963","2010-10-27",23.42
"964","2010-10-28",23.200001
"965","2010-10-29",23.33
"966","2010-11-01",23.4
"967","2010-11-02",24.059999
"968","2010-11-03",23.74
"969","2010-11-04",24.129999
"970","2010-11-05",23.940001
"971","2010-11-08",23.91
"972","2010-11-09",23.639999
"973","2010-11-10",23.809999
