"","date","CONN"
"167","2007-08-30",22.190001
"168","2007-08-31",22
"169","2007-09-04",21.75
"170","2007-09-05",21.32
"171","2007-09-06",20.74
"172","2007-09-07",19.860001
"173","2007-09-10",20.120001
"174","2007-09-11",21.549999
"175","2007-09-12",21.33
"176","2007-09-13",21.91
"177","2007-09-14",21.940001
"178","2007-09-17",24.93
"179","2007-09-18",25.51
"180","2007-09-19",26.389999
"181","2007-09-20",26.16
"182","2007-09-21",26
"183","2007-09-24",26.01
"184","2007-09-25",25.49
"185","2007-09-26",24.629999
"186","2007-09-27",24.41
"187","2007-09-28",23.889999
"188","2007-10-01",24.99
"189","2007-10-02",25.040001
"190","2007-10-03",25.6
"191","2007-10-04",25.709999
"192","2007-10-05",26.23
"193","2007-10-08",25.889999
"194","2007-10-09",25.59
"195","2007-10-10",26.99
"196","2007-10-11",26.860001
"197","2007-10-12",26.299999
"198","2007-10-15",27.360001
"199","2007-10-16",26.42
"200","2007-10-17",25.99
"201","2007-10-18",25.9
"202","2007-10-19",24.99
"203","2007-10-22",24.620001
"204","2007-10-23",23.5
"205","2007-10-24",23.5
"206","2007-10-25",23.700001
"207","2007-10-26",24.16
"208","2007-10-29",25.110001
"209","2007-10-30",25.57
"210","2007-10-31",25.57
"211","2007-11-01",24.639999
"212","2007-11-02",24.5
"213","2007-11-05",24.48
"214","2007-11-06",24.09
"215","2007-11-07",22.91
"216","2007-11-08",22.98
"217","2007-11-09",22.51
"218","2007-11-12",22.35
"219","2007-11-13",22.719999
"220","2007-11-14",23.110001
"221","2007-11-15",22.18
"222","2007-11-16",23
"223","2007-11-19",21.27
"224","2007-11-20",20.57
"225","2007-11-21",19.969999
"226","2007-11-23",20.780001
"227","2007-11-26",20.02
"228","2007-11-27",19.99
"229","2007-11-28",19.530001
"230","2007-11-29",17.709999
"231","2007-11-30",18.1
"232","2007-12-03",18.620001
"233","2007-12-04",19.98
"234","2007-12-05",20.610001
"235","2007-12-06",21.01
"236","2007-12-07",20.93
"237","2007-12-10",21.84
"238","2007-12-11",19.059999
"239","2007-12-12",19.719999
"240","2007-12-13",18.51
"241","2007-12-14",18.16
"242","2007-12-17",17.26
"243","2007-12-18",18.120001
"244","2007-12-19",18.629999
"245","2007-12-20",18
"246","2007-12-21",17.85
"247","2007-12-24",17.469999
"248","2007-12-26",17.51
"249","2007-12-27",17.719999
"250","2007-12-28",17.620001
"251","2007-12-31",17.110001
"252","2008-01-02",17.809999
"253","2008-01-03",17.41
"254","2008-01-04",15.73
"255","2008-01-07",15.23
"256","2008-01-08",16.299999
"257","2008-01-09",15.9
"258","2008-01-10",16.110001
"259","2008-01-11",17.059999
"260","2008-01-14",17.959999
"261","2008-01-15",16.34
"262","2008-01-16",16.370001
"263","2008-01-17",16.280001
"264","2008-01-18",15.22
"265","2008-01-22",16.969999
"266","2008-01-23",18.629999
"267","2008-01-24",20.040001
"268","2008-01-25",18.67
"269","2008-01-28",18.24
"270","2008-01-29",19.389999
"271","2008-01-30",18.82
"272","2008-01-31",19.299999
"273","2008-02-01",19.709999
"274","2008-02-04",19.67
"275","2008-02-05",18.370001
"276","2008-02-06",18.040001
"277","2008-02-07",17.4
"278","2008-02-08",16.610001
"279","2008-02-11",16.23
"280","2008-02-12",16.370001
"281","2008-02-13",15.76
"282","2008-02-14",15.39
"283","2008-02-15",15.04
"284","2008-02-19",15.17
"285","2008-02-20",16.120001
"286","2008-02-21",14.84
"287","2008-02-22",14.8
"288","2008-02-25",14.75
"289","2008-02-26",15
"290","2008-02-27",14.47
"291","2008-02-28",13.76
"292","2008-02-29",12.75
"293","2008-03-03",13.06
"294","2008-03-04",12.9
"295","2008-03-05",13.51
"296","2008-03-06",13.08
"297","2008-03-07",12.09
"298","2008-03-10",12.95
"299","2008-03-11",12.5
"300","2008-03-12",11.85
"301","2008-03-13",12.51
"302","2008-03-14",12.49
"303","2008-03-17",12.7
"304","2008-03-18",13.36
"305","2008-03-19",13.16
"306","2008-03-20",13
"307","2008-03-24",14.71
"308","2008-03-25",13.85
"309","2008-03-26",15.07
"310","2008-03-27",17
"311","2008-03-28",15.26
"312","2008-03-31",16.309999
"313","2008-04-01",17.43
"314","2008-04-02",17.719999
"315","2008-04-03",17.540001
"316","2008-04-04",16.809999
"317","2008-04-07",16.98
"318","2008-04-08",17.299999
"319","2008-04-09",16.17
"320","2008-04-10",17.299999
"321","2008-04-11",16.360001
"322","2008-04-14",16.5
"323","2008-04-15",16.59
"324","2008-04-16",16.959999
"325","2008-04-17",16.66
"326","2008-04-18",16.879999
"327","2008-04-21",17
"328","2008-04-22",16.65
"329","2008-04-23",16.129999
"330","2008-04-24",16.299999
"331","2008-04-25",16.459999
"332","2008-04-28",17.23
"333","2008-04-29",17.040001
"334","2008-04-30",17.629999
"335","2008-05-01",18.299999
"336","2008-05-02",17.4
"337","2008-05-05",18.16
"338","2008-05-06",17.76
"339","2008-05-07",17.5
"340","2008-05-08",16.879999
"341","2008-05-09",17.809999
"342","2008-05-12",18.07
"343","2008-05-13",17.860001
"344","2008-05-14",18.219999
"345","2008-05-15",18.42
"346","2008-05-16",18.24
"347","2008-05-19",17.9
"348","2008-05-20",17.950001
"349","2008-05-21",17.65
"350","2008-05-22",17.42
"351","2008-05-23",17.24
"352","2008-05-27",17.030001
"353","2008-05-28",16.93
"354","2008-05-29",17.530001
"355","2008-05-30",17.27
"356","2008-06-02",17.01
"357","2008-06-03",16.93
"358","2008-06-04",17.6
"359","2008-06-05",18.68
"360","2008-06-06",16.6
"361","2008-06-09",16.700001
"362","2008-06-10",16.43
"363","2008-06-11",16.389999
"364","2008-06-12",16.389999
"365","2008-06-13",17.4
"366","2008-06-16",18.5
"367","2008-06-17",17.969999
"368","2008-06-18",17.299999
"369","2008-06-19",18.34
"370","2008-06-20",17.700001
"371","2008-06-23",16.780001
"372","2008-06-24",16.75
"373","2008-06-25",17.360001
"374","2008-06-26",16.59
"375","2008-06-27",16.75
"376","2008-06-30",16.07
"377","2008-07-01",15.13
"378","2008-07-02",14.5
"379","2008-07-03",15.1
"380","2008-07-07",14.73
"381","2008-07-08",14.7
"382","2008-07-09",14.69
"383","2008-07-10",14.19
"384","2008-07-11",14.35
"385","2008-07-14",14.35
"386","2008-07-15",14.42
"387","2008-07-16",15.38
"388","2008-07-17",16.870001
"389","2008-07-18",17.469999
"390","2008-07-21",16.690001
"391","2008-07-22",17.15
"392","2008-07-23",17.219999
"393","2008-07-24",16.84
"394","2008-07-25",17.049999
"395","2008-07-28",14.93
"396","2008-07-29",15.28
"397","2008-07-30",14.69
"398","2008-07-31",15.7
"399","2008-08-01",15.69
"400","2008-08-04",15.14
"401","2008-08-05",15.27
"402","2008-08-06",15.41
"403","2008-08-07",14.67
"404","2008-08-08",15.55
"405","2008-08-11",17.25
"406","2008-08-12",16.219999
"407","2008-08-13",16.57
"408","2008-08-14",16.42
"409","2008-08-15",16.790001
"410","2008-08-18",16.360001
"411","2008-08-19",16.52
"412","2008-08-20",16.48
"413","2008-08-21",16.540001
"414","2008-08-22",16.66
"415","2008-08-25",16.620001
"416","2008-08-26",17.35
"417","2008-08-27",17.969999
"418","2008-08-28",19.43
"419","2008-08-29",19.120001
"420","2008-09-02",19.5
"421","2008-09-03",19.4
"422","2008-09-04",19.469999
"423","2008-09-05",19.42
"424","2008-09-08",20.66
"425","2008-09-09",19.459999
"426","2008-09-10",19.84
"427","2008-09-11",21.34
"428","2008-09-12",21.780001
"429","2008-09-15",21.030001
"430","2008-09-16",21.530001
"431","2008-09-17",23.299999
"432","2008-09-18",23.299999
"433","2008-09-19",23.1
"434","2008-09-22",22.42
"435","2008-09-23",21.65
"436","2008-09-24",20.620001
"437","2008-09-25",20.98
"438","2008-09-26",20.610001
"439","2008-09-29",18.690001
"440","2008-09-30",18.709999
"441","2008-10-01",18.440001
"442","2008-10-02",17.92
"443","2008-10-03",14.78
"444","2008-10-06",14.47
"445","2008-10-07",12.95
"446","2008-10-08",13.05
"447","2008-10-09",12.02
"448","2008-10-10",13.31
"449","2008-10-13",13.8
"450","2008-10-14",13.23
"451","2008-10-15",12.33
"452","2008-10-16",13.02
"453","2008-10-17",13.37
"454","2008-10-20",13.56
"455","2008-10-21",13.58
"456","2008-10-22",11.69
"457","2008-10-23",11.91
"458","2008-10-24",11.55
"459","2008-10-27",10.8
"460","2008-10-28",12.06
"461","2008-10-29",11.56
"462","2008-10-30",13.13
"463","2008-10-31",13.55
"464","2008-11-03",13.01
"465","2008-11-04",12.5
"466","2008-11-05",10.77
"467","2008-11-06",11.85
"468","2008-11-07",11.33
"469","2008-11-10",9.64
"470","2008-11-11",9.47
"471","2008-11-12",8.32
"472","2008-11-13",9.63
"473","2008-11-14",8.37
"474","2008-11-17",8.2
"475","2008-11-18",8.56
"476","2008-11-19",7.36
"477","2008-11-20",6.72
"478","2008-11-21",5.9
"479","2008-11-24",6.32
"480","2008-11-25",6.33
"481","2008-11-26",6.22
"482","2008-11-28",6.16
"483","2008-12-01",5.13
"484","2008-12-02",5.6
"485","2008-12-03",5.53
"486","2008-12-04",6.56
"487","2008-12-05",7.38
"488","2008-12-08",8.04
"489","2008-12-09",8.01
"490","2008-12-10",8.44
"491","2008-12-11",8.25
"492","2008-12-12",8.98
"493","2008-12-15",8.18
"494","2008-12-16",8.75
"495","2008-12-17",8.68
"496","2008-12-18",8.49
"497","2008-12-19",7.94
"498","2008-12-22",7.8
"499","2008-12-23",7.72
"500","2008-12-24",7.52
"501","2008-12-26",7.48
"502","2008-12-29",6.96
"503","2008-12-30",7.52
"504","2008-12-31",8.48
"505","2009-01-02",9.38
"506","2009-01-05",10.21
"507","2009-01-06",10.23
"508","2009-01-07",9.75
"509","2009-01-08",11.63
"510","2009-01-09",11.03
"511","2009-01-12",11.36
"512","2009-01-13",11.69
"513","2009-01-14",11
"514","2009-01-15",10.99
"515","2009-01-16",12.16
"516","2009-01-20",12
"517","2009-01-21",12.3
"518","2009-01-22",12.42
"519","2009-01-23",12.01
"520","2009-01-26",11.75
"521","2009-01-27",12.06
"522","2009-01-28",12.59
"523","2009-01-29",11.83
"524","2009-01-30",12.16
"525","2009-02-02",12.23
"526","2009-02-03",12.11
"527","2009-02-04",11.52
"528","2009-02-05",13
"529","2009-02-06",13.95
"530","2009-02-09",13.89
"531","2009-02-10",13.89
"532","2009-02-11",13.75
"533","2009-02-12",14.09
"534","2009-02-13",14.35
"535","2009-02-17",14.07
"536","2009-02-18",14.05
"537","2009-02-19",13.31
"538","2009-02-20",11.92
"539","2009-02-23",11.34
"540","2009-02-24",12.08
"541","2009-02-25",11.53
"542","2009-02-26",11.8
"543","2009-02-27",12.3
"544","2009-03-02",11.83
"545","2009-03-03",12.04
"546","2009-03-04",12.45
"547","2009-03-05",11.4
"548","2009-03-06",11.35
"549","2009-03-09",10.76
"550","2009-03-10",11.49
"551","2009-03-11",12.24
"552","2009-03-12",12.8
"553","2009-03-13",13.05
"554","2009-03-16",12.66
"555","2009-03-17",13.48
"556","2009-03-18",13.75
"557","2009-03-19",13.59
"558","2009-03-20",13.04
"559","2009-03-23",13.34
"560","2009-03-24",14.05
"561","2009-03-25",14.57
"562","2009-03-26",14.57
"563","2009-03-27",13.8
"564","2009-03-30",13.71
"565","2009-03-31",14.04
"566","2009-04-01",14.08
"567","2009-04-02",15.4
"568","2009-04-03",15.69
"569","2009-04-06",15.37
"570","2009-04-07",14.75
"571","2009-04-08",15.16
"572","2009-04-09",15.65
"573","2009-04-13",15.25
"574","2009-04-14",14.82
"575","2009-04-15",14.65
"576","2009-04-16",15
"577","2009-04-17",15.6
"578","2009-04-20",14.69
"579","2009-04-21",15.43
"580","2009-04-22",15.7
"581","2009-04-23",15.3
"582","2009-04-24",15.83
"583","2009-04-27",15.73
"584","2009-04-28",15.84
"585","2009-04-29",16.190001
"586","2009-04-30",16.440001
"587","2009-05-01",15.68
"588","2009-05-04",16.08
"589","2009-05-05",14.82
"590","2009-05-06",14.21
"591","2009-05-07",11.73
"592","2009-05-08",12.19
"593","2009-05-11",12.73
"594","2009-05-12",12.81
"595","2009-05-13",11.99
"596","2009-05-14",11.49
"597","2009-05-15",11.02
"598","2009-05-18",11.19
"599","2009-05-19",10.88
"600","2009-05-20",11.05
"601","2009-05-21",11.04
"602","2009-05-22",11.01
"603","2009-05-26",11.65
"604","2009-05-27",11.81
"605","2009-05-28",11.15
"606","2009-05-29",9.97
"607","2009-06-01",10.17
"608","2009-06-02",10.21
"609","2009-06-03",10.58
"610","2009-06-04",13.22
"611","2009-06-05",14.59
"612","2009-06-08",13.83
"613","2009-06-09",14.12
"614","2009-06-10",13.72
"615","2009-06-11",13.75
"616","2009-06-12",13.66
"617","2009-06-15",13.13
"618","2009-06-16",12.49
"619","2009-06-17",12.75
"620","2009-06-18",12.93
"621","2009-06-19",12.62
"622","2009-06-22",12.18
"623","2009-06-23",12.3
"624","2009-06-24",12.19
"625","2009-06-25",11.97
"626","2009-06-26",12.35
"627","2009-06-29",12.32
"628","2009-06-30",12.5
"629","2009-07-01",12.93
"630","2009-07-02",12.08
"631","2009-07-06",12.4
"632","2009-07-07",11.96
"633","2009-07-08",11.73
"634","2009-07-09",11.7
"635","2009-07-10",11.88
"636","2009-07-13",11.74
"637","2009-07-14",12.11
"638","2009-07-15",12.75
"639","2009-07-16",12.96
"640","2009-07-17",13.05
"641","2009-07-20",12.94
"642","2009-07-21",13
"643","2009-07-22",12.51
"644","2009-07-23",12.94
"645","2009-07-24",13.03
"646","2009-07-27",12.75
"647","2009-07-28",12.69
"648","2009-07-29",12.43
"649","2009-07-30",12.57
"650","2009-07-31",12.61
"651","2009-08-03",13.09
"652","2009-08-04",13.33
"653","2009-08-05",13.44
"654","2009-08-06",13.55
"655","2009-08-07",14.9
"656","2009-08-10",14.88
"657","2009-08-11",13.82
"658","2009-08-12",13.51
"659","2009-08-13",13.55
"660","2009-08-14",12.95
"661","2009-08-17",12.63
"662","2009-08-18",12.8
"663","2009-08-19",13.17
"664","2009-08-20",12.99
"665","2009-08-21",13.39
"666","2009-08-24",12.94
"667","2009-08-25",12.83
"668","2009-08-26",13.18
"669","2009-08-27",12.39
"670","2009-08-28",12.01
"671","2009-08-31",11.31
"672","2009-09-01",10.97
"673","2009-09-02",10.43
"674","2009-09-03",10.75
"675","2009-09-04",11.24
"676","2009-09-08",11.44
"677","2009-09-09",11.37
"678","2009-09-10",11.38
"679","2009-09-11",11.9
"680","2009-09-14",11.39
"681","2009-09-15",11.13
"682","2009-09-16",11.62
"683","2009-09-17",11.85
"684","2009-09-18",11.75
"685","2009-09-21",11.57
"686","2009-09-22",11.32
"687","2009-09-23",11.22
"688","2009-09-24",11.09
"689","2009-09-25",11.29
"690","2009-09-28",11.32
"691","2009-09-29",11.28
"692","2009-09-30",11.29
"693","2009-10-01",10.99
"694","2009-10-02",10.79
"695","2009-10-05",11.12
"696","2009-10-06",11.19
"697","2009-10-07",11.28
"698","2009-10-08",11.15
"699","2009-10-09",11.3
"700","2009-10-12",11.24
"701","2009-10-13",11.25
"702","2009-10-14",11.75
"703","2009-10-15",12.62
"704","2009-10-16",12.68
"705","2009-10-19",12.04
"706","2009-10-20",8.02
"707","2009-10-21",8.01
"708","2009-10-22",7.35
"709","2009-10-23",7.46
"710","2009-10-26",7.15
"711","2009-10-27",6.79
"712","2009-10-28",6.51
"713","2009-10-29",6.5
"714","2009-10-30",6.31
"715","2009-11-02",6.41
"716","2009-11-03",6.35
"717","2009-11-04",6.58
"718","2009-11-05",7.02
"719","2009-11-06",6.84
"720","2009-11-09",7.1
"721","2009-11-10",6.9
"722","2009-11-11",6.9
"723","2009-11-12",6.8
"724","2009-11-13",6.51
"725","2009-11-16",6.62
"726","2009-11-17",6.54
"727","2009-11-18",6.52
"728","2009-11-19",6.42
"729","2009-11-20",6.48
"730","2009-11-23",6.55
"731","2009-11-24",6.34
"732","2009-11-25",5.81
"733","2009-11-27",5.87
"734","2009-11-30",5.72
"735","2009-12-01",5.64
"736","2009-12-02",5.62
"737","2009-12-03",5.59
"738","2009-12-04",5.9
"739","2009-12-07",6.17
"740","2009-12-08",6.2
"741","2009-12-09",6.13
"742","2009-12-10",6.1
"743","2009-12-11",6.16
"744","2009-12-14",6.15
"745","2009-12-15",5.98
"746","2009-12-16",5.88
"747","2009-12-17",5.69
"748","2009-12-18",5.61
"749","2009-12-21",5.6
"750","2009-12-22",5.69
"751","2009-12-23",5.78
"752","2009-12-24",5.9
"753","2009-12-28",5.81
"754","2009-12-29",5.9
"755","2009-12-30",5.82
"756","2009-12-31",5.84
"757","2010-01-04",5.94
"758","2010-01-05",5.86
"759","2010-01-06",6.01
"760","2010-01-07",6.65
"761","2010-01-08",6.19
"762","2010-01-11",6.19
"763","2010-01-12",6.08
"764","2010-01-13",6.37
"765","2010-01-14",6.64
"766","2010-01-15",6.58
"767","2010-01-19",6.76
"768","2010-01-20",6.85
"769","2010-01-21",6.35
"770","2010-01-22",5.78
"771","2010-01-25",5.9
"772","2010-01-26",5.82
"773","2010-01-27",5.76
"774","2010-01-28",5.66
"775","2010-01-29",5.62
"776","2010-02-01",5.51
"777","2010-02-02",5.57
"778","2010-02-03",5.48
"779","2010-02-04",5.39
"780","2010-02-05",5.44
"781","2010-02-08",5.34
"782","2010-02-09",4.43
"783","2010-02-10",4.61
"784","2010-02-11",4.52
"785","2010-02-12",4.56
"786","2010-02-16",4.57
"787","2010-02-17",4.61
"788","2010-02-18",4.64
"789","2010-02-19",4.72
"790","2010-02-22",4.76
"791","2010-02-23",4.7
"792","2010-02-24",4.57
"793","2010-02-25",4.54
"794","2010-02-26",4.5
"795","2010-03-01",4.54
"796","2010-03-02",4.67
"797","2010-03-03",4.79
"798","2010-03-04",4.91
"799","2010-03-05",5.47
"800","2010-03-08",6.35
"801","2010-03-09",6.26
"802","2010-03-10",6.57
"803","2010-03-11",6.85
"804","2010-03-12",7.16
"805","2010-03-15",7.32
"806","2010-03-16",7.31
"807","2010-03-17",6.23
"808","2010-03-18",6.15
"809","2010-03-19",6.07
"810","2010-03-22",5.96
"811","2010-03-23",6.04
"812","2010-03-24",5.85
"813","2010-03-25",7.19
"814","2010-03-26",7.44
"815","2010-03-29",7.69
"816","2010-03-30",7.87
"817","2010-03-31",7.83
"818","2010-04-01",7.84
"819","2010-04-05",8.08
"820","2010-04-06",7.84
"821","2010-04-07",7.85
"822","2010-04-08",7.83
"823","2010-04-09",7.84
"824","2010-04-12",7.98
"825","2010-04-13",7.96
"826","2010-04-14",8.26
"827","2010-04-15",8.31
"828","2010-04-16",7.97
"829","2010-04-19",7.73
"830","2010-04-20",7.83
"831","2010-04-21",8.06
"832","2010-04-22",9.89
"833","2010-04-23",9.31
"834","2010-04-26",9.82
"835","2010-04-27",9.62
"836","2010-04-28",9.6
"837","2010-04-29",9.95
"838","2010-04-30",9.53
"839","2010-05-03",9.82
"840","2010-05-04",9.25
"841","2010-05-05",9.07
"842","2010-05-06",8.07
"843","2010-05-07",7.55
"844","2010-05-10",8.27
"845","2010-05-11",8.8
"846","2010-05-12",9.04
"847","2010-05-13",9.12
"848","2010-05-14",8.98
"849","2010-05-17",9.02
"850","2010-05-18",8.8
"851","2010-05-19",8.25
"852","2010-05-20",7.73
"853","2010-05-21",8.02
"854","2010-05-24",7.83
"855","2010-05-25",7.54
"856","2010-05-26",7.41
"857","2010-05-27",7.41
"858","2010-05-28",7.48
"859","2010-06-01",6.9
"860","2010-06-02",7.12
"861","2010-06-03",7.29
"862","2010-06-04",6.71
"863","2010-06-07",6.07
"864","2010-06-08",5.85
"865","2010-06-09",5.95
"866","2010-06-10",6.41
"867","2010-06-11",7.14
"868","2010-06-14",6.82
"869","2010-06-15",7.29
"870","2010-06-16",7.31
"871","2010-06-17",7.37
"872","2010-06-18",7.43
"873","2010-06-21",7.22
"874","2010-06-22",6.88
"875","2010-06-23",7.02
"876","2010-06-24",6.91
"877","2010-06-25",6.74
"878","2010-06-28",6.76
"879","2010-06-29",6.15
"880","2010-06-30",5.88
"881","2010-07-01",6.05
"882","2010-07-02",5.8
"883","2010-07-06",5.56
"884","2010-07-07",5.72
"885","2010-07-08",5.77
"886","2010-07-09",5.8
"887","2010-07-12",5.72
"888","2010-07-13",5.87
"889","2010-07-14",5.64
"890","2010-07-15",5.49
"891","2010-07-16",5.22
"892","2010-07-19",5.11
"893","2010-07-20",5.24
"894","2010-07-21",5.01
"895","2010-07-22",5.15
"896","2010-07-23",5.18
"897","2010-07-26",5.43
"898","2010-07-27",5.47
"899","2010-07-28",5.17
"900","2010-07-29",5.03
"901","2010-07-30",5.26
"902","2010-08-02",5.27
"903","2010-08-03",5.33
"904","2010-08-04",5.24
"905","2010-08-05",5.3
"906","2010-08-06",5.64
"907","2010-08-09",6.09
"908","2010-08-10",6.17
"909","2010-08-11",6.05
"910","2010-08-12",6.03
"911","2010-08-13",6
"912","2010-08-16",5.97
"913","2010-08-17",5.82
"914","2010-08-18",5.82
"915","2010-08-19",5.64
"916","2010-08-20",5.45
"917","2010-08-23",5.18
"918","2010-08-24",5.05
"919","2010-08-25",5.26
"920","2010-08-26",4.55
"921","2010-08-27",4.6
"922","2010-08-30",4.39
"923","2010-08-31",4.36
"924","2010-09-01",4.4
"925","2010-09-02",4.4
"926","2010-09-03",4.61
"927","2010-09-07",4.77
"928","2010-09-08",4.97
"929","2010-09-09",4.77
"930","2010-09-10",4.79
"931","2010-09-13",4.78
"932","2010-09-14",4.69
"933","2010-09-15",4.6
"934","2010-09-16",4.5
"935","2010-09-17",4.5
"936","2010-09-20",4.47
"937","2010-09-21",4.49
"938","2010-09-22",4.45
"939","2010-09-23",4.34
"940","2010-09-24",4.35
"941","2010-09-27",4.57
"942","2010-09-28",4.6
"943","2010-09-29",4.6
"944","2010-09-30",4.65
"945","2010-10-01",4.64
"946","2010-10-04",4.7
"947","2010-10-05",5
"948","2010-10-06",5.04
"949","2010-10-07",5.06
"950","2010-10-08",5.21
"951","2010-10-11",5.1
"952","2010-10-12",5.15
"953","2010-10-13",5.14
"954","2010-10-14",4.99
"955","2010-10-15",5.03
"956","2010-10-18",5.04
"957","2010-10-19",4.78
"958","2010-10-20",4.84
"959","2010-10-21",4.91
"960","2010-10-22",3.79
"961","2010-10-25",3.64
"962","2010-10-26",4.2
"963","2010-10-27",4.21
"964","2010-10-28",4.21
"965","2010-10-29",4.4
"966","2010-11-01",4.08
"967","2010-11-02",3.98
"968","2010-11-03",3.72
"969","2010-11-04",3.87
"970","2010-11-05",4
"971","2010-11-08",4.06
"972","2010-11-09",3.89
"973","2010-11-10",4.11
"974","2010-11-11",3.99
"975","2010-11-12",3.98
"976","2010-11-15",3.9
"977","2010-11-16",3.96
"978","2010-11-17",3.91
"979","2010-11-18",3.91
"980","2010-11-19",3.79
"981","2010-11-22",3.39
"982","2010-11-23",3.3
"983","2010-11-24",3.33
"984","2010-11-26",3.39
"985","2010-11-29",3.31
"986","2010-11-30",3.2
"987","2010-12-01",3.23
"988","2010-12-02",4.46
