"","date","MPV"
"94","2007-05-17",15.97
"95","2007-05-18",15.85
"96","2007-05-21",16.15
"97","2007-05-22",16.15
"98","2007-05-23",16.1
"99","2007-05-24",16.08
"100","2007-05-25",16.02
"101","2007-05-29",16.1
"102","2007-05-30",16.200001
"103","2007-05-31",16.25
"104","2007-06-01",16.15
"105","2007-06-04",16.049999
"106","2007-06-05",16.389999
"107","2007-06-06",16.030001
"108","2007-06-07",16.07
"109","2007-06-08",16.040001
"110","2007-06-11",15.76
"111","2007-06-12",15.57
"112","2007-06-13",15.74
"113","2007-06-14",15.65
"114","2007-06-15",15.74
"115","2007-06-18",15.42
"116","2007-06-19",15.37
"117","2007-06-20",15.2
"118","2007-06-21",15.12
"119","2007-06-22",14.9
"120","2007-06-25",14.71
"121","2007-06-26",14.89
"122","2007-06-27",14.85
"123","2007-06-28",14.75
"124","2007-06-29",14.75
"125","2007-07-02",14.67
"126","2007-07-03",14.75
"127","2007-07-05",15
"128","2007-07-06",14.86
"129","2007-07-09",14.8
"130","2007-07-10",14.99
"131","2007-07-11",15.09
"132","2007-07-12",14.98
"133","2007-07-13",14.76
"134","2007-07-16",14.89
"135","2007-07-17",14.6
"136","2007-07-18",14.47
"137","2007-07-19",14.15
"138","2007-07-20",13.78
"139","2007-07-23",14.22
"140","2007-07-24",14.1
"141","2007-07-25",13.91
"142","2007-07-26",13.6
"143","2007-07-27",13.6
"144","2007-07-30",13.3
"145","2007-07-31",13.26
"146","2007-08-01",13.05
"147","2007-08-02",12.96
"148","2007-08-03",12.8
"149","2007-08-06",13.85
"150","2007-08-07",14.21
"151","2007-08-08",14.45
"152","2007-08-09",14.4
"153","2007-08-10",14.3
"154","2007-08-13",14.4
"155","2007-08-14",14.5
"156","2007-08-15",14.57
"157","2007-08-16",14.3
"158","2007-08-17",14.11
"159","2007-08-20",14.22
"160","2007-08-21",14.26
"161","2007-08-22",14.2
"162","2007-08-23",14.3
"163","2007-08-24",14.35
"164","2007-08-27",14.28
"165","2007-08-28",14.2
"166","2007-08-29",14.15
"167","2007-08-30",14.15
"168","2007-08-31",14.25
"169","2007-09-04",14.23
"170","2007-09-05",14.34
"171","2007-09-06",14.3
"172","2007-09-07",14.3
"173","2007-09-10",14.22
"174","2007-09-11",14.32
"175","2007-09-12",14.37
"176","2007-09-13",14.5
"177","2007-09-14",14.45
"178","2007-09-17",14.52
"179","2007-09-18",14.6
"180","2007-09-19",14.25
"181","2007-09-20",14.1
"182","2007-09-21",13.72
"183","2007-09-24",13.85
"184","2007-09-25",13.8
"185","2007-09-26",13.89
"186","2007-09-27",13.94
"187","2007-09-28",13.95
"188","2007-10-01",13.98
"189","2007-10-02",14.16
"190","2007-10-03",14.14
"191","2007-10-04",14.5
"192","2007-10-05",14.1
"193","2007-10-08",14.33
"194","2007-10-09",14.19
"195","2007-10-10",14.36
"196","2007-10-11",14.5
"197","2007-10-12",14.42
"198","2007-10-15",14.53
"199","2007-10-16",14.5
"200","2007-10-17",14.36
"201","2007-10-18",14.3
"202","2007-10-19",14.4
"203","2007-10-22",14.3
"204","2007-10-23",14.6
"205","2007-10-24",14.45
"206","2007-10-25",13.91
"207","2007-10-26",14.15
"208","2007-10-29",14.01
"209","2007-10-30",14.02
"210","2007-10-31",14
"211","2007-11-01",14.16
"212","2007-11-02",14.09
"213","2007-11-05",14.02
"214","2007-11-06",14.04
"215","2007-11-07",13.85
"216","2007-11-08",13.25
"217","2007-11-09",13.21
"218","2007-11-12",13.08
"219","2007-11-13",13.45
"220","2007-11-14",12.77
"221","2007-11-15",13.12
"222","2007-11-16",13.59
"223","2007-11-19",13.89
"224","2007-11-20",13.46
"225","2007-11-21",13.68
"226","2007-11-23",13.43
"227","2007-11-26",13.52
"228","2007-11-27",13.1
"229","2007-11-28",13.23
"230","2007-11-29",13.17
"231","2007-11-30",13.44
"232","2007-12-03",13.4
"233","2007-12-04",13.38
"234","2007-12-05",13.2
"235","2007-12-06",13.2
"236","2007-12-07",13.32
"237","2007-12-10",14.15
"238","2007-12-11",14.14
"239","2007-12-12",14.25
"240","2007-12-13",14.3
"241","2007-12-14",13.99
"242","2007-12-17",13.87
"243","2007-12-18",14.01
"244","2007-12-19",14.26
"245","2007-12-20",14.19
"246","2007-12-21",14.1
"247","2007-12-24",14.15
"248","2007-12-26",14.01
"249","2007-12-27",13.45
"250","2007-12-28",13.45
"251","2007-12-31",13.18
"252","2008-01-02",12.74
"253","2008-01-03",12.85
"254","2008-01-04",12.71
"255","2008-01-07",12.37
"256","2008-01-08",13.13
"257","2008-01-09",13.19
"258","2008-01-10",13.69
"259","2008-01-11",14.05
"260","2008-01-14",14.21
"261","2008-01-15",14.01
"262","2008-01-16",13.89
"263","2008-01-17",13.63
"264","2008-01-18",13.5
"265","2008-01-22",13.51
"266","2008-01-23",13.9
"267","2008-01-24",13.76
"268","2008-01-25",14.1
"269","2008-01-28",14.1
"270","2008-01-29",13.85
"271","2008-01-30",13.85
"272","2008-01-31",13.79
"273","2008-02-01",13.72
"274","2008-02-04",13.69
"275","2008-02-05",14
"276","2008-02-06",13.83
"277","2008-02-07",13.94
"278","2008-02-08",13.9
"279","2008-02-11",14.28
"280","2008-02-12",14.3
"281","2008-02-13",14.34
"282","2008-02-14",14.21
"283","2008-02-15",14.2
"284","2008-02-19",13.79
"285","2008-02-20",13.97
"286","2008-02-21",13.4
"287","2008-02-22",13.46
"288","2008-02-25",13.6
"289","2008-02-26",13.82
"290","2008-02-27",14
"291","2008-02-28",14.1
"292","2008-02-29",14.35
"293","2008-03-03",14.2
"294","2008-03-04",13.66
"295","2008-03-05",13.55
"296","2008-03-06",13.55
"297","2008-03-07",13.35
"298","2008-03-10",13.17
"299","2008-03-11",12.78
"300","2008-03-12",13.08
"301","2008-03-13",13.28
"302","2008-03-14",13.01
"303","2008-03-17",12.75
"304","2008-03-18",12.37
"305","2008-03-19",12.49
"306","2008-03-20",12.5
"307","2008-03-24",12.96
"308","2008-03-25",13.25
"309","2008-03-26",13.22
"310","2008-03-27",13.2
"311","2008-03-28",13.08
"312","2008-03-31",13.65
"313","2008-04-01",13.6
"314","2008-04-02",13.5
"315","2008-04-03",13.6
"316","2008-04-04",13.5
"317","2008-04-07",13.37
"318","2008-04-08",13.35
"319","2008-04-09",13.26
"320","2008-04-10",13.26
"321","2008-04-11",13.2
"322","2008-04-14",13.1
"323","2008-04-15",13.3
"324","2008-04-16",13.35
"325","2008-04-17",13.24
"326","2008-04-18",13.35
"327","2008-04-21",13.5
"328","2008-04-22",13.69
"329","2008-04-23",13.99
"330","2008-04-24",14.29
"331","2008-04-25",14.34
"332","2008-04-28",14.25
"333","2008-04-29",14.1
"334","2008-04-30",13.91
"335","2008-05-01",13.66
"336","2008-05-02",13.47
"337","2008-05-05",13.17
"338","2008-05-06",13.17
"339","2008-05-07",13.43
"340","2008-05-08",13.15
"341","2008-05-09",13.3
"342","2008-05-12",13.32
"343","2008-05-13",13.5
"344","2008-05-14",13.58
"345","2008-05-15",13.8
"346","2008-05-16",13.5
"347","2008-05-19",13.54
"348","2008-05-20",13.34
"349","2008-05-21",13.57
"350","2008-05-22",13.58
"351","2008-05-23",13.4
"352","2008-05-27",13.34
"353","2008-05-28",13.3
"354","2008-05-29",13.68
"355","2008-05-30",13.47
"356","2008-06-02",13.56
"357","2008-06-03",13.62
"358","2008-06-04",13.45
"359","2008-06-05",13.36
"360","2008-06-06",13.35
"361","2008-06-09",13.41
"362","2008-06-10",13.49
"363","2008-06-11",13.48
"364","2008-06-12",13.49
"365","2008-06-13",13.49
"366","2008-06-16",13.49
"367","2008-06-17",13.62
"368","2008-06-18",13.33
"369","2008-06-19",13.91
"370","2008-06-20",13.5
"371","2008-06-23",13.75
"372","2008-06-24",13.35
"373","2008-06-25",13.35
"374","2008-06-26",13.35
"375","2008-06-27",13.07
"376","2008-06-30",13.19
"377","2008-07-01",13.19
"378","2008-07-02",13.13
"379","2008-07-03",12.98
"380","2008-07-07",12.83
"381","2008-07-08",12.38
"382","2008-07-09",13.05
"383","2008-07-10",12.59
"384","2008-07-11",12.25
"385","2008-07-14",12.01
"386","2008-07-15",10.82
"387","2008-07-16",10.85
"388","2008-07-17",10.51
"389","2008-07-18",10.46
"390","2008-07-21",10.6
"391","2008-07-22",11.22
"392","2008-07-23",11
"393","2008-07-24",11.17
"394","2008-07-25",11.2
"395","2008-07-28",11.73
"396","2008-07-29",12.46
"397","2008-07-30",12.45
"398","2008-07-31",12.25
"399","2008-08-01",12.15
"400","2008-08-04",11.66
"401","2008-08-05",11.66
"402","2008-08-06",11.2
"403","2008-08-07",11.48
"404","2008-08-08",11.58
"405","2008-08-11",12.09
"406","2008-08-12",12.75
"407","2008-08-13",12.75
"408","2008-08-14",12.65
"409","2008-08-15",12.85
"410","2008-08-18",12.64
"411","2008-08-19",12.85
"412","2008-08-20",12.51
"413","2008-08-21",12.61
"414","2008-08-22",12.59
"415","2008-08-25",12.67
"416","2008-08-26",12.86
"417","2008-08-27",12.9
"418","2008-08-28",12.86
"419","2008-08-29",12.92
"420","2008-09-02",13
"421","2008-09-03",12.91
"422","2008-09-04",12.99
"423","2008-09-05",13
"424","2008-09-08",12.9
"425","2008-09-09",12.6
"426","2008-09-10",12.5
"427","2008-09-11",11.85
"428","2008-09-12",12.31
"429","2008-09-15",12.17
"430","2008-09-16",11.95
"431","2008-09-17",11.24
"432","2008-09-18",11.3
"433","2008-09-19",11.99
"434","2008-09-22",11.66
"435","2008-09-23",11.94
"436","2008-09-24",11.77
"437","2008-09-25",12.14
"438","2008-09-26",11.61
"439","2008-09-29",11.18
"440","2008-09-30",11.31
"441","2008-10-01",11.87
"442","2008-10-02",11.7
"443","2008-10-03",11.53
"444","2008-10-06",10.97
"445","2008-10-07",10.8
"446","2008-10-08",9.83
"447","2008-10-09",9.74
"448","2008-10-10",8.05
"449","2008-10-13",11.62
"450","2008-10-14",11.63
"451","2008-10-15",11.12
"452","2008-10-16",11.34
"453","2008-10-17",11.5
"454","2008-10-20",11.97
"455","2008-10-21",11.4
"456","2008-10-22",11.02
"457","2008-10-23",11.1
"458","2008-10-24",11.01
"459","2008-10-27",11.39
"460","2008-10-28",10.61
"461","2008-10-29",10.41
"462","2008-10-30",10.78
"463","2008-10-31",10.47
"464","2008-11-03",10.13
"465","2008-11-04",10.3
"466","2008-11-05",11.1
"467","2008-11-06",11.55
"468","2008-11-07",11.69
"469","2008-11-10",11.89
"470","2008-11-11",11.63
"471","2008-11-12",11.55
"472","2008-11-13",11
"473","2008-11-14",11.18
"474","2008-11-17",11.18
"475","2008-11-18",10.36
"476","2008-11-19",10.15
"477","2008-11-20",9.55
"478","2008-11-21",9.75
"479","2008-11-24",9.3
"480","2008-11-25",9.15
"481","2008-11-26",10.02
"482","2008-11-28",9.84
"483","2008-12-01",9.4
"484","2008-12-02",9.68
"485","2008-12-03",9.9
"486","2008-12-04",10
"487","2008-12-05",10
"488","2008-12-08",9.93
"489","2008-12-09",9.65
"490","2008-12-10",9.8
"491","2008-12-11",9.9
"492","2008-12-12",9.2
"493","2008-12-15",8.85
"494","2008-12-16",9.16
"495","2008-12-17",9.2
"496","2008-12-18",8.66
"497","2008-12-19",8.69
"498","2008-12-22",8.95
"499","2008-12-23",9.55
"500","2008-12-24",9.01
"501","2008-12-26",9.1
"502","2008-12-29",9.12
"503","2008-12-30",9.29
"504","2008-12-31",9.05
"505","2009-01-02",9.3
"506","2009-01-05",9.74
"507","2009-01-06",9.64
"508","2009-01-07",9.52
"509","2009-01-08",9.6
"510","2009-01-09",9.5
"511","2009-01-12",9.61
"512","2009-01-13",9.89
"513","2009-01-14",9.49
"514","2009-01-15",9.93
"515","2009-01-16",10.5
"516","2009-01-20",10.75
"517","2009-01-21",10.78
"518","2009-01-22",10.85
"519","2009-01-23",10.95
"520","2009-01-26",10.9
"521","2009-01-27",10.5
"522","2009-01-28",10.7
"523","2009-01-29",10.25
"524","2009-01-30",10
"525","2009-02-02",10
"526","2009-02-03",10.5
"527","2009-02-04",10.97
"528","2009-02-05",10.97
"529","2009-02-06",10.76
"530","2009-02-09",11.17
"531","2009-02-10",10.37
"532","2009-02-11",10.35
"533","2009-02-12",10.12
"534","2009-02-13",10.85
"535","2009-02-17",10.1
"536","2009-02-18",9.55
"537","2009-02-19",10.15
"538","2009-02-20",9.8
"539","2009-02-23",10.02
"540","2009-02-24",9.2
"541","2009-02-25",9.45
"542","2009-02-26",9.39
"543","2009-02-27",9.59
"544","2009-03-02",8.71
"545","2009-03-03",8.23
"546","2009-03-04",7.66
"547","2009-03-05",7.9
"548","2009-03-06",7.36
"549","2009-03-09",7.21
"550","2009-03-10",7.98
"551","2009-03-11",7.85
"552","2009-03-12",8.15
"553","2009-03-13",7.65
"554","2009-03-16",8.28
"555","2009-03-17",8.4
"556","2009-03-18",8.18
"557","2009-03-19",7.97
"558","2009-03-20",7.97
"559","2009-03-23",8.1
"560","2009-03-24",8.18
"561","2009-03-25",8.11
"562","2009-03-26",8.52
"563","2009-03-27",8.03
"564","2009-03-30",8.5
"565","2009-03-31",8.5
"566","2009-04-01",8.33
"567","2009-04-02",8.31
"568","2009-04-03",8.44
"569","2009-04-06",8.16
"570","2009-04-07",8.25
"571","2009-04-08",8.69
"572","2009-04-09",8.82
"573","2009-04-13",8.97
"574","2009-04-14",8.98
"575","2009-04-15",9.23
"576","2009-04-16",8.82
"577","2009-04-17",9
"578","2009-04-20",9.41
"579","2009-04-21",9.45
"580","2009-04-22",9.5
"581","2009-04-23",9.01
"582","2009-04-24",9.4
"583","2009-04-27",9.73
"584","2009-04-28",9.82
"585","2009-04-29",10.2
"586","2009-04-30",10.21
"587","2009-05-01",10.8
"588","2009-05-04",10.79
"589","2009-05-05",10.32
"590","2009-05-06",10.3
"591","2009-05-07",9.67
"592","2009-05-08",9.87
"593","2009-05-11",9.91
"594","2009-05-12",9.95
"595","2009-05-13",10.6
"596","2009-05-14",11.09
"597","2009-05-15",10.95
"598","2009-05-18",11.25
"599","2009-05-19",12.18
"600","2009-05-20",11.45
"601","2009-05-21",11.08
"602","2009-05-22",11.25
"603","2009-05-26",11.5
"604","2009-05-27",11.04
"605","2009-05-28",11.02
"606","2009-05-29",11.48
"607","2009-06-01",11.65
"608","2009-06-02",11.71
"609","2009-06-03",11.55
"610","2009-06-04",11.55
"611","2009-06-05",11.45
"612","2009-06-08",11.37
"613","2009-06-09",11.21
"614","2009-06-10",10.89
"615","2009-06-11",11
"616","2009-06-12",11.11
"617","2009-06-15",11.25
"618","2009-06-16",11.3
"619","2009-06-17",11.2
"620","2009-06-18",11.09
"621","2009-06-19",11
"622","2009-06-22",10.8
"623","2009-06-23",10.51
"624","2009-06-24",10.9
"625","2009-06-25",11.35
"626","2009-06-26",11.21
"627","2009-06-29",10.75
"628","2009-06-30",11.04
"629","2009-07-01",10.9
"630","2009-07-02",11.05
"631","2009-07-06",11.05
"632","2009-07-07",10.75
"633","2009-07-08",10.75
"634","2009-07-09",10.51
"635","2009-07-10",10.61
"636","2009-07-13",10.9
"637","2009-07-14",11.12
"638","2009-07-15",10.6
"639","2009-07-16",10.75
"640","2009-07-17",10.84
"641","2009-07-20",11.15
"642","2009-07-21",11.35
"643","2009-07-22",11.16
"644","2009-07-23",11.55
"645","2009-07-24",11.55
"646","2009-07-27",11.5
"647","2009-07-28",11.7
"648","2009-07-29",11.78
"649","2009-07-30",12.5
"650","2009-07-31",12.03
"651","2009-08-03",12
"652","2009-08-04",11.43
"653","2009-08-05",11.28
"654","2009-08-06",11.01
"655","2009-08-07",11.23
"656","2009-08-10",10.9
"657","2009-08-11",11.76
"658","2009-08-12",11.65
"659","2009-08-13",11.87
"660","2009-08-14",12.1
"661","2009-08-17",11.74
"662","2009-08-18",11.75
"663","2009-08-19",12.25
"664","2009-08-20",11.7
"665","2009-08-21",11.76
"666","2009-08-24",11.77
"667","2009-08-25",11.6
"668","2009-08-26",11.75
"669","2009-08-27",11.8
"670","2009-08-28",11.5
"671","2009-08-31",11.4
"672","2009-09-01",11.13
"673","2009-09-02",11.99
"674","2009-09-03",11.55
"675","2009-09-04",11.95
"676","2009-09-08",11.8
"677","2009-09-09",11.2
"678","2009-09-10",11.25
"679","2009-09-11",11.2
"680","2009-09-14",11.35
"681","2009-09-15",11.56
"682","2009-09-16",11.41
"683","2009-09-17",11.75
"684","2009-09-18",11.94
"685","2009-09-21",11.87
"686","2009-09-22",11.7
"687","2009-09-23",11.77
"688","2009-09-24",11.61
"689","2009-09-25",11.42
"690","2009-09-28",11.48
"691","2009-09-29",11.4
"692","2009-09-30",11.27
"693","2009-10-01",11.16
"694","2009-10-02",11.05
"695","2009-10-05",11.42
"696","2009-10-06",11.45
"697","2009-10-07",11.44
"698","2009-10-08",11.75
"699","2009-10-09",11.85
"700","2009-10-12",11.64
"701","2009-10-13",11.7
"702","2009-10-14",11.95
"703","2009-10-15",11.62
"704","2009-10-16",11.85
"705","2009-10-19",11.63
"706","2009-10-20",11.9
"707","2009-10-21",11.89
"708","2009-10-22",11.61
"709","2009-10-23",11.4
"710","2009-10-26",11.3
"711","2009-10-27",11.27
"712","2009-10-28",11.58
"713","2009-10-29",11.59
"714","2009-10-30",11.52
"715","2009-11-02",11.36
"716","2009-11-03",11.25
"717","2009-11-04",11.5
"718","2009-11-05",11.58
"719","2009-11-06",11.56
"720","2009-11-09",11.56
"721","2009-11-10",11.55
"722","2009-11-11",11.47
"723","2009-11-12",11.5
"724","2009-11-13",11.89
"725","2009-11-16",11.67
"726","2009-11-17",11.59
"727","2009-11-18",11.55
"728","2009-11-19",11.65
"729","2009-11-20",11.65
"730","2009-11-23",11.75
"731","2009-11-24",12
"732","2009-11-25",11.99
"733","2009-11-27",11.55
"734","2009-11-30",11.56
"735","2009-12-01",11.61
"736","2009-12-02",11.85
"737","2009-12-03",11.57
"738","2009-12-04",11.71
"739","2009-12-07",11.32
"740","2009-12-08",11.5
"741","2009-12-09",11.4
"742","2009-12-10",11.44
"743","2009-12-11",11.45
"744","2009-12-14",11.4
"745","2009-12-15",11.65
"746","2009-12-16",11.81
"747","2009-12-17",11.85
"748","2009-12-18",11.65
"749","2009-12-21",12.02
"750","2009-12-22",12.21
"751","2009-12-23",12
"752","2009-12-24",12.02
"753","2009-12-28",11.98
"754","2009-12-29",12.28
"755","2009-12-30",12
"756","2009-12-31",12.2
"757","2010-01-04",12.01
"758","2010-01-05",11.98
"759","2010-01-06",11.89
"760","2010-01-07",11.85
"761","2010-01-08",12.06
"762","2010-01-11",12.23
"763","2010-01-12",12.32
"764","2010-01-13",12.25
"765","2010-01-14",12.49
"766","2010-01-15",12.75
"767","2010-01-19",12.7
"768","2010-01-20",12.4
"769","2010-01-21",12.82
"770","2010-01-22",12.65
"771","2010-01-25",13
"772","2010-01-26",12.83
"773","2010-01-27",12.56
"774","2010-01-28",12.8
"775","2010-01-29",12.62
"776","2010-02-01",12.67
"777","2010-02-02",12.27
"778","2010-02-03",12.25
"779","2010-02-04",12.17
"780","2010-02-05",12.18
"781","2010-02-08",12.19
"782","2010-02-09",12.1
"783","2010-02-10",12.14
"784","2010-02-11",12.01
"785","2010-02-12",12.06
"786","2010-02-16",12.02
"787","2010-02-17",12.11
"788","2010-02-18",12.17
"789","2010-02-19",12.2
"790","2010-02-22",12.1
"791","2010-02-23",12.35
"792","2010-02-24",12.15
"793","2010-02-25",12.21
"794","2010-02-26",12.36
"795","2010-03-01",12.5
"796","2010-03-02",12.46
"797","2010-03-03",12.48
"798","2010-03-04",12.5
"799","2010-03-05",12.45
"800","2010-03-08",12.34
"801","2010-03-09",12.3
"802","2010-03-10",12.36
"803","2010-03-11",12.57
"804","2010-03-12",12.4
"805","2010-03-15",12.4
"806","2010-03-16",12.5
"807","2010-03-17",12.44
"808","2010-03-18",12.39
"809","2010-03-19",12.46
"810","2010-03-22",12.45
"811","2010-03-23",12.58
"812","2010-03-24",12.58
"813","2010-03-25",12.24
"814","2010-03-26",12.1
"815","2010-03-29",12.15
"816","2010-03-30",12.27
"817","2010-03-31",12.5
"818","2010-04-01",12.63
"819","2010-04-05",12.74
"820","2010-04-06",12.68
"821","2010-04-07",12.75
"822","2010-04-08",12.7
"823","2010-04-09",12.26
"824","2010-04-12",12.53
"825","2010-04-13",12.31
"826","2010-04-14",12.55
"827","2010-04-15",12.6
"828","2010-04-16",12.7
"829","2010-04-19",12.79
"830","2010-04-20",12.72
"831","2010-04-21",12.75
"832","2010-04-22",12.54
"833","2010-04-23",12.2
"834","2010-04-26",12.42
"835","2010-04-27",12.47
"836","2010-04-28",12.42
"837","2010-04-29",12.53
"838","2010-04-30",12.33
"839","2010-05-03",12.27
"840","2010-05-04",12.55
"841","2010-05-05",12.42
"842","2010-05-06",12.55
"843","2010-05-07",12.35
"844","2010-05-10",12.54
"845","2010-05-11",12.7
"846","2010-05-12",12.87
"847","2010-05-13",13.15
"848","2010-05-14",12.92
"849","2010-05-17",12.55
"850","2010-05-18",12.55
"851","2010-05-19",12.46
"852","2010-05-20",12.35
"853","2010-05-21",12.18
"854","2010-05-24",12.35
"855","2010-05-25",12.34
"856","2010-05-26",12.73
"857","2010-05-27",12.49
"858","2010-05-28",12.56
"859","2010-06-01",12.36
"860","2010-06-02",12.23
"861","2010-06-03",12.29
"862","2010-06-04",12.04
"863","2010-06-07",12.03
"864","2010-06-08",12.22
"865","2010-06-09",12.13
"866","2010-06-10",12.09
"867","2010-06-11",12.14
"868","2010-06-14",13
"869","2010-06-15",12.85
"870","2010-06-16",12.8
"871","2010-06-17",12.54
"872","2010-06-18",12.52
"873","2010-06-21",12.51
"874","2010-06-22",12.85
"875","2010-06-23",12.6
"876","2010-06-24",12.63
"877","2010-06-25",12.87
"878","2010-06-28",12.88
"879","2010-06-29",12.98
"880","2010-06-30",12.91
"881","2010-07-01",13
"882","2010-07-02",12.83
"883","2010-07-06",12.55
"884","2010-07-07",12.5
"885","2010-07-08",12.56
"886","2010-07-09",12.89
"887","2010-07-12",12.63
"888","2010-07-13",12.78
"889","2010-07-14",12.7
"890","2010-07-15",12.69
"891","2010-07-16",12.98
"892","2010-07-19",12.79
"893","2010-07-20",12.89
"894","2010-07-21",12.8
"895","2010-07-22",12.87
"896","2010-07-23",13
"897","2010-07-26",12.9
"898","2010-07-27",12.8
"899","2010-07-28",12.87
"900","2010-07-29",12.66
"901","2010-07-30",12.67
"902","2010-08-02",12.75
"903","2010-08-03",13.01
"904","2010-08-04",12.8
"905","2010-08-05",12.7
"906","2010-08-06",12.72
"907","2010-08-09",12.8
"908","2010-08-10",13
"909","2010-08-11",13.17
"910","2010-08-12",13.4
"911","2010-08-13",13.67
"912","2010-08-16",13.54
"913","2010-08-17",12.8
"914","2010-08-18",12.99
"915","2010-08-19",12.94
"916","2010-08-20",12.82
"917","2010-08-23",13.35
"918","2010-08-24",13.39
"919","2010-08-25",13.15
"920","2010-08-26",13.15
"921","2010-08-27",13.19
"922","2010-08-30",13.05
"923","2010-08-31",13.05
"924","2010-09-01",13.05
"925","2010-09-02",12.92
"926","2010-09-03",13.05
"927","2010-09-07",13.19
"928","2010-09-08",13.42
"929","2010-09-09",13.09
"930","2010-09-10",13.5
"931","2010-09-13",13.5
"932","2010-09-14",13.62
"933","2010-09-15",13.38
"934","2010-09-16",13.45
"935","2010-09-17",13.43
"936","2010-09-20",13.2
"937","2010-09-21",13.46
"938","2010-09-22",13.12
"939","2010-09-23",13.5
"940","2010-09-24",13.35
"941","2010-09-27",13.49
"942","2010-09-28",13.5
"943","2010-09-29",13.5
"944","2010-09-30",13.83
"945","2010-10-01",13.9
"946","2010-10-04",13.61
"947","2010-10-05",13.7
"948","2010-10-06",13.62
"949","2010-10-07",13.58
"950","2010-10-08",13.6
"951","2010-10-11",13.55
"952","2010-10-12",13.65
"953","2010-10-13",13.65
"954","2010-10-14",13.83
"955","2010-10-15",13.74
"956","2010-10-18",14.06
"957","2010-10-19",14.04
"958","2010-10-20",13.97
"959","2010-10-21",13.85
"960","2010-10-22",13.78
"961","2010-10-25",13.81
"962","2010-10-26",13.76
"963","2010-10-27",14.22
"964","2010-10-28",13.95
"965","2010-10-29",14
"966","2010-11-01",13.79
"967","2010-11-02",13.77
"968","2010-11-03",13.7
"969","2010-11-04",13.57
"970","2010-11-05",13.5
"971","2010-11-08",13.68
"972","2010-11-09",13.77
"973","2010-11-10",13.66
"974","2010-11-11",13.75
"975","2010-11-12",14.01
"976","2010-11-15",13.87
"977","2010-11-16",13.73
"978","2010-11-17",13.51
"979","2010-11-18",13.83
"980","2010-11-19",13.55
"981","2010-11-22",13.6
"982","2010-11-23",13.95
"983","2010-11-24",13.82
"984","2010-11-26",13.7
"985","2010-11-29",13.74
"986","2010-11-30",13.99
"987","2010-12-01",13.7
"988","2010-12-02",13.56
"989","2010-12-03",13.66
"990","2010-12-06",13.61
"991","2010-12-07",13.55
"992","2010-12-08",13.49
"993","2010-12-09",13.51
"994","2010-12-10",13.4
"995","2010-12-13",13.35
"996","2010-12-14",13.49
"997","2010-12-15",13.31
"998","2010-12-16",13.59
"999","2010-12-17",13.78
"1000","2010-12-20",13.55
