"","date","WEYS"
"220","2007-11-14",27.15
"221","2007-11-15",27.879999
"222","2007-11-16",27.389999
"223","2007-11-19",25.59
"224","2007-11-20",25.540001
"225","2007-11-21",27.450001
"226","2007-11-23",28.09
"227","2007-11-26",27.34
"228","2007-11-27",28.290001
"229","2007-11-28",28.91
"230","2007-11-29",27.66
"231","2007-11-30",27.379999
"232","2007-12-03",27.35
"233","2007-12-04",26.870001
"234","2007-12-05",27.719999
"235","2007-12-06",28.16
"236","2007-12-07",27.65
"237","2007-12-10",27.26
"238","2007-12-11",26.57
"239","2007-12-12",27.08
"240","2007-12-13",27.16
"241","2007-12-14",25.190001
"242","2007-12-17",24.75
"243","2007-12-18",27.889999
"244","2007-12-19",27.950001
"245","2007-12-20",28.32
"246","2007-12-21",29.360001
"247","2007-12-24",29.700001
"248","2007-12-26",30
"249","2007-12-27",28.67
"250","2007-12-28",27.780001
"251","2007-12-31",27.5
"252","2008-01-02",27.08
"253","2008-01-03",26.200001
"254","2008-01-04",26.459999
"255","2008-01-07",27.870001
"256","2008-01-08",27.17
"257","2008-01-09",28.09
"258","2008-01-10",29.33
"259","2008-01-11",26.92
"260","2008-01-14",26.889999
"261","2008-01-15",25.91
"262","2008-01-16",28.959999
"263","2008-01-17",26.68
"264","2008-01-18",26.93
"265","2008-01-22",27.51
"266","2008-01-23",31.780001
"267","2008-01-24",30.459999
"268","2008-01-25",28.83
"269","2008-01-28",28.66
"270","2008-01-29",27.059999
"271","2008-01-30",26.969999
"272","2008-01-31",30
"273","2008-02-01",28.98
"274","2008-02-04",27.870001
"275","2008-02-05",26.690001
"276","2008-02-06",27.209999
"277","2008-02-07",27.25
"278","2008-02-08",27.01
"279","2008-02-11",26.950001
"280","2008-02-12",28.280001
"281","2008-02-13",29.91
"282","2008-02-14",28.76
"283","2008-02-15",27.43
"284","2008-02-19",26.75
"285","2008-02-20",27.120001
"286","2008-02-21",26.709999
"287","2008-02-22",26.870001
"288","2008-02-25",26.57
"289","2008-02-26",28.200001
"290","2008-02-27",28.290001
"291","2008-02-28",27.459999
"292","2008-02-29",27.030001
"293","2008-03-03",27.01
"294","2008-03-04",27
"295","2008-03-05",27.040001
"296","2008-03-06",27
"297","2008-03-07",27
"298","2008-03-10",26.91
"299","2008-03-11",30.83
"300","2008-03-12",30.790001
"301","2008-03-13",29.219999
"302","2008-03-14",28
"303","2008-03-17",31.1
"304","2008-03-18",31.84
"305","2008-03-19",31.9
"306","2008-03-20",31.73
"307","2008-03-24",32.41
"308","2008-03-25",31.940001
"309","2008-03-26",32.41
"310","2008-03-27",31.74
"311","2008-03-28",31.32
"312","2008-03-31",29.67
"313","2008-04-01",30.139999
"314","2008-04-02",29.780001
"315","2008-04-03",29.940001
"316","2008-04-04",29.16
"317","2008-04-07",29.190001
"318","2008-04-08",29.219999
"319","2008-04-09",28.67
"320","2008-04-10",29.1
"321","2008-04-11",28.1
"322","2008-04-14",28.190001
"323","2008-04-15",27.879999
"324","2008-04-16",29.209999
"325","2008-04-17",29.16
"326","2008-04-18",29.51
"327","2008-04-21",28.85
"328","2008-04-22",27.74
"329","2008-04-23",26.91
"330","2008-04-24",28.889999
"331","2008-04-25",28.52
"332","2008-04-28",29.01
"333","2008-04-29",27.02
"334","2008-04-30",27.309999
"335","2008-05-01",28.57
"336","2008-05-02",28.540001
"337","2008-05-05",27.16
"338","2008-05-06",27.190001
"339","2008-05-07",27
"340","2008-05-08",27.139999
"341","2008-05-09",27.190001
"342","2008-05-12",28.82
"343","2008-05-13",28.85
"344","2008-05-14",28.299999
"345","2008-05-15",28.18
"346","2008-05-16",26.940001
"347","2008-05-19",27.219999
"348","2008-05-20",27.469999
"349","2008-05-21",26.9
"350","2008-05-22",27.219999
"351","2008-05-23",26.9
"352","2008-05-27",27.059999
"353","2008-05-28",27.01
"354","2008-05-29",28.09
"355","2008-05-30",28.77
"356","2008-06-02",26.93
"357","2008-06-03",27.040001
"358","2008-06-04",27.01
"359","2008-06-05",28.719999
"360","2008-06-06",27.6
"361","2008-06-09",27.379999
"362","2008-06-10",27.219999
"363","2008-06-11",26.33
"364","2008-06-12",26.74
"365","2008-06-13",27.040001
"366","2008-06-16",27.16
"367","2008-06-17",26.4
"368","2008-06-18",26.76
"369","2008-06-19",27.299999
"370","2008-06-20",26.32
"371","2008-06-23",26.73
"372","2008-06-24",26.48
"373","2008-06-25",26.870001
"374","2008-06-26",25.620001
"375","2008-06-27",26.860001
"376","2008-06-30",26.530001
"377","2008-07-01",27.15
"378","2008-07-02",26.469999
"379","2008-07-03",26.85
"380","2008-07-07",26.76
"381","2008-07-08",29.16
"382","2008-07-09",27.879999
"383","2008-07-10",28.450001
"384","2008-07-11",28.65
"385","2008-07-14",28.450001
"386","2008-07-15",28.65
"387","2008-07-16",29.91
"388","2008-07-17",29.620001
"389","2008-07-18",28.940001
"390","2008-07-21",28.799999
"391","2008-07-22",29.41
"392","2008-07-23",29.25
"393","2008-07-24",29.049999
"394","2008-07-25",29.01
"395","2008-07-28",28.9
"396","2008-07-29",29.370001
"397","2008-07-30",29.690001
"398","2008-07-31",29.040001
"399","2008-08-01",29.049999
"400","2008-08-04",28.82
"401","2008-08-05",29.690001
"402","2008-08-06",29.33
"403","2008-08-07",28.76
"404","2008-08-08",29.15
"405","2008-08-11",29.51
"406","2008-08-12",30.190001
"407","2008-08-13",31.780001
"408","2008-08-14",31.1
"409","2008-08-15",30.84
"410","2008-08-18",30.35
"411","2008-08-19",29.49
"412","2008-08-20",29.85
"413","2008-08-21",30.33
"414","2008-08-22",30.59
"415","2008-08-25",29.02
"416","2008-08-26",29.219999
"417","2008-08-27",30.049999
"418","2008-08-28",31.530001
"419","2008-08-29",31.790001
"420","2008-09-02",30.99
"421","2008-09-03",31.68
"422","2008-09-04",29.040001
"423","2008-09-05",28.309999
"424","2008-09-08",29.4
"425","2008-09-09",30.129999
"426","2008-09-10",31.959999
"427","2008-09-11",32.040001
"428","2008-09-12",31.690001
"429","2008-09-15",31.15
"430","2008-09-16",33.560001
"431","2008-09-17",33.41
"432","2008-09-18",39.439999
"433","2008-09-19",36
"434","2008-09-22",33.619999
"435","2008-09-23",33.779999
"436","2008-09-24",32.82
"437","2008-09-25",33.509998
"438","2008-09-26",33.82
"439","2008-09-29",33.959999
"440","2008-09-30",33.470001
"441","2008-10-01",32.889999
"442","2008-10-02",32.540001
"443","2008-10-03",30.360001
"444","2008-10-06",29.860001
"445","2008-10-07",28.51
"446","2008-10-08",28.549999
"447","2008-10-09",26.610001
"448","2008-10-10",27.950001
"449","2008-10-13",29.27
"450","2008-10-14",27.01
"451","2008-10-15",26.07
"452","2008-10-16",28.540001
"453","2008-10-17",27.9
"454","2008-10-20",27.889999
"455","2008-10-21",26
"456","2008-10-22",25.1
"457","2008-10-23",26.58
"458","2008-10-24",26.15
"459","2008-10-27",24.549999
"460","2008-10-28",27.370001
"461","2008-10-29",25.25
"462","2008-10-30",27.09
"463","2008-10-31",27.799999
"464","2008-11-03",27.780001
"465","2008-11-04",27.360001
"466","2008-11-05",26.219999
"467","2008-11-06",26.120001
"468","2008-11-07",26.940001
"469","2008-11-10",25.68
"470","2008-11-11",26.09
"471","2008-11-12",25.25
"472","2008-11-13",27.870001
"473","2008-11-14",26.209999
"474","2008-11-17",25.5
"475","2008-11-18",26.440001
"476","2008-11-19",25.809999
"477","2008-11-20",25.889999
"478","2008-11-21",29.98
"479","2008-11-24",34.189999
"480","2008-11-25",27.969999
"481","2008-11-26",32.869999
"482","2008-11-28",33.560001
"483","2008-12-01",27.26
"484","2008-12-02",28.120001
"485","2008-12-03",28.790001
"486","2008-12-04",29.48
"487","2008-12-05",31.280001
"488","2008-12-08",33.220001
"489","2008-12-09",32.41
"490","2008-12-10",33.139999
"491","2008-12-11",29.98
"492","2008-12-12",32.869999
"493","2008-12-15",31.15
"494","2008-12-16",32.900002
"495","2008-12-17",32.889999
"496","2008-12-18",32.220001
"497","2008-12-19",33.5
"498","2008-12-22",32.279999
"499","2008-12-23",32.889999
"500","2008-12-24",33.18
"501","2008-12-26",32.450001
"502","2008-12-29",31.67
"503","2008-12-30",32.869999
"504","2008-12-31",33.049999
"505","2009-01-02",32.580002
"506","2009-01-05",32.799999
"507","2009-01-06",33.209999
"508","2009-01-07",31.450001
"509","2009-01-08",32.34
"510","2009-01-09",30.309999
"511","2009-01-12",29.559999
"512","2009-01-13",29.559999
"513","2009-01-14",27.15
"514","2009-01-15",28.389999
"515","2009-01-16",28.940001
"516","2009-01-20",26.66
"517","2009-01-21",29.23
"518","2009-01-22",27.49
"519","2009-01-23",27.459999
"520","2009-01-26",28.040001
"521","2009-01-27",28.950001
"522","2009-01-28",30.540001
"523","2009-01-29",29.16
"524","2009-01-30",28.780001
"525","2009-02-02",30.639999
"526","2009-02-03",30.98
"527","2009-02-04",30.49
"528","2009-02-05",31.09
"529","2009-02-06",31.559999
"530","2009-02-09",31.450001
"531","2009-02-10",28.059999
"532","2009-02-11",28.26
"533","2009-02-12",27.549999
"534","2009-02-13",27.76
"535","2009-02-17",26
"536","2009-02-18",25.9
"537","2009-02-19",25.25
"538","2009-02-20",24.799999
"539","2009-02-23",23.08
"540","2009-02-24",23.98
"541","2009-02-25",24
"542","2009-02-26",20.99
"543","2009-02-27",21.92
"544","2009-03-02",21.059999
"545","2009-03-03",21
"546","2009-03-04",22.02
"547","2009-03-05",21
"548","2009-03-06",20.469999
"549","2009-03-09",20.190001
"550","2009-03-10",21.52
"551","2009-03-11",20.85
"552","2009-03-12",24.129999
"553","2009-03-13",24.42
"554","2009-03-16",24.75
"555","2009-03-17",25.030001
"556","2009-03-18",26.18
"557","2009-03-19",25
"558","2009-03-20",23.34
"559","2009-03-23",26.9
"560","2009-03-24",25.58
"561","2009-03-25",24.99
"562","2009-03-26",27
"563","2009-03-27",25.67
"564","2009-03-30",24.6
"565","2009-03-31",25.92
"566","2009-04-01",26.48
"567","2009-04-02",26.969999
"568","2009-04-03",27.1
"569","2009-04-06",25.780001
"570","2009-04-07",23.74
"571","2009-04-08",24.27
"572","2009-04-09",26.549999
"573","2009-04-13",27.059999
"574","2009-04-14",25.360001
"575","2009-04-15",26.059999
"576","2009-04-16",25.92
"577","2009-04-17",26.360001
"578","2009-04-20",23.879999
"579","2009-04-21",26.290001
"580","2009-04-22",26.52
"581","2009-04-23",26.309999
"582","2009-04-24",27.18
"583","2009-04-27",26.190001
"584","2009-04-28",26.860001
"585","2009-04-29",27.709999
"586","2009-04-30",27.450001
"587","2009-05-01",27.33
"588","2009-05-04",27.809999
"589","2009-05-05",27.23
"590","2009-05-06",25.65
"591","2009-05-07",23.469999
"592","2009-05-08",24.34
"593","2009-05-11",24.51
"594","2009-05-12",24.190001
"595","2009-05-13",23.58
"596","2009-05-14",23.91
"597","2009-05-15",23.07
"598","2009-05-18",24.549999
"599","2009-05-19",23.57
"600","2009-05-20",21.82
"601","2009-05-21",22.08
"602","2009-05-22",22.34
"603","2009-05-26",25.32
"604","2009-05-27",24.959999
"605","2009-05-28",24.530001
"606","2009-05-29",24.030001
"607","2009-06-01",25.190001
"608","2009-06-02",24.129999
"609","2009-06-03",24.219999
"610","2009-06-04",25.629999
"611","2009-06-05",25.540001
"612","2009-06-08",25.01
"613","2009-06-09",25.41
"614","2009-06-10",23.32
"615","2009-06-11",24.469999
"616","2009-06-12",24.879999
"617","2009-06-15",24.5
"618","2009-06-16",23.799999
"619","2009-06-17",24.120001
"620","2009-06-18",23.99
"621","2009-06-19",24.120001
"622","2009-06-22",22.870001
"623","2009-06-23",22.370001
"624","2009-06-24",22.33
"625","2009-06-25",22.66
"626","2009-06-26",23.120001
"627","2009-06-29",23.48
"628","2009-06-30",23.09
"629","2009-07-01",23.83
"630","2009-07-02",22.74
"631","2009-07-06",22.26
"632","2009-07-07",22.33
"633","2009-07-08",22.5
"634","2009-07-09",21.59
"635","2009-07-10",21.549999
"636","2009-07-13",22.23
"637","2009-07-14",22.52
"638","2009-07-15",23.370001
"639","2009-07-16",23.75
"640","2009-07-17",24.02
"641","2009-07-20",24.6
"642","2009-07-21",24.139999
"643","2009-07-22",24.459999
"644","2009-07-23",24.360001
"645","2009-07-24",23.91
"646","2009-07-27",23.93
"647","2009-07-28",24.23
"648","2009-07-29",24.190001
"649","2009-07-30",24.24
"650","2009-07-31",23.780001
"651","2009-08-03",23.610001
"652","2009-08-04",24.120001
"653","2009-08-05",22.85
"654","2009-08-06",22.629999
"655","2009-08-07",23.860001
"656","2009-08-10",24.15
"657","2009-08-11",22.51
"658","2009-08-12",22.950001
"659","2009-08-13",22.879999
"660","2009-08-14",21.99
"661","2009-08-17",22.42
"662","2009-08-18",23.26
"663","2009-08-19",22.99
"664","2009-08-20",23.01
"665","2009-08-21",23.610001
"666","2009-08-24",23.040001
"667","2009-08-25",23.1
"668","2009-08-26",23.040001
"669","2009-08-27",22.99
"670","2009-08-28",22.549999
"671","2009-08-31",22.6
"672","2009-09-01",21.959999
"673","2009-09-02",22.49
"674","2009-09-03",22.52
"675","2009-09-04",22.35
"676","2009-09-08",22.4
"677","2009-09-09",22.799999
"678","2009-09-10",22.52
"679","2009-09-11",22.469999
"680","2009-09-14",22.26
"681","2009-09-15",22.52
"682","2009-09-16",22.52
"683","2009-09-17",22.440001
"684","2009-09-18",22.299999
"685","2009-09-21",22.35
"686","2009-09-22",22.35
"687","2009-09-23",22.43
"688","2009-09-24",22.379999
"689","2009-09-25",22.51
"690","2009-09-28",22.92
"691","2009-09-29",23.1
"692","2009-09-30",22.9
"693","2009-10-01",22.35
"694","2009-10-02",22.82
"695","2009-10-05",22.719999
"696","2009-10-06",23.469999
"697","2009-10-07",23.9
"698","2009-10-08",22.83
"699","2009-10-09",22.65
"700","2009-10-12",23.59
"701","2009-10-13",23.35
"702","2009-10-14",22.76
"703","2009-10-15",22.51
"704","2009-10-16",22.4
"705","2009-10-19",22.59
"706","2009-10-20",22.469999
"707","2009-10-21",22.379999
"708","2009-10-22",23.01
"709","2009-10-23",22.440001
"710","2009-10-26",22.4
"711","2009-10-27",22.440001
"712","2009-10-28",22.32
"713","2009-10-29",22.35
"714","2009-10-30",22.299999
"715","2009-11-02",22.52
"716","2009-11-03",22.77
"717","2009-11-04",21.75
"718","2009-11-05",22.549999
"719","2009-11-06",22.629999
"720","2009-11-09",22.76
"721","2009-11-10",22.5
"722","2009-11-11",22.68
"723","2009-11-12",22.4
"724","2009-11-13",22.48
"725","2009-11-16",22.6
"726","2009-11-17",22.77
"727","2009-11-18",22.629999
"728","2009-11-19",22.610001
"729","2009-11-20",23.17
"730","2009-11-23",23.68
"731","2009-11-24",23.469999
"732","2009-11-25",23.01
"733","2009-11-27",22.34
"734","2009-11-30",23.17
"735","2009-12-01",23.77
"736","2009-12-02",23.83
"737","2009-12-03",23.139999
"738","2009-12-04",23.84
"739","2009-12-07",23.879999
"740","2009-12-08",23.889999
"741","2009-12-09",23.52
"742","2009-12-10",23.950001
"743","2009-12-11",23.799999
"744","2009-12-14",23.66
"745","2009-12-15",23.709999
"746","2009-12-16",23.639999
"747","2009-12-17",22.809999
"748","2009-12-18",23.09
"749","2009-12-21",23.49
"750","2009-12-22",23.190001
"751","2009-12-23",23.190001
"752","2009-12-24",23.129999
"753","2009-12-28",23.719999
"754","2009-12-29",23.790001
"755","2009-12-30",24
"756","2009-12-31",23.639999
"757","2010-01-04",24
"758","2010-01-05",23.84
"759","2010-01-06",23.91
"760","2010-01-07",23.5
"761","2010-01-08",23.040001
"762","2010-01-11",23.290001
"763","2010-01-12",23.18
"764","2010-01-13",23.190001
"765","2010-01-14",23.26
"766","2010-01-15",22.889999
"767","2010-01-19",22.66
"768","2010-01-20",22.59
"769","2010-01-21",22.32
"770","2010-01-22",22.58
"771","2010-01-25",22.549999
"772","2010-01-26",22.5
"773","2010-01-27",22.83
"774","2010-01-28",22.5
"775","2010-01-29",22.559999
"776","2010-02-01",22.700001
"777","2010-02-02",22.5
"778","2010-02-03",22.450001
"779","2010-02-04",22.51
"780","2010-02-05",22.610001
"781","2010-02-08",22.549999
"782","2010-02-09",22.52
"783","2010-02-10",22.469999
"784","2010-02-11",22.52
"785","2010-02-12",22.82
"786","2010-02-16",22.940001
"787","2010-02-17",22.610001
"788","2010-02-18",22.559999
"789","2010-02-19",22.190001
"790","2010-02-22",22.26
"791","2010-02-23",22.59
"792","2010-02-24",23.469999
"793","2010-02-25",23.4
"794","2010-02-26",23.02
"795","2010-03-01",23.559999
"796","2010-03-02",23.57
"797","2010-03-03",23.65
"798","2010-03-04",23.540001
"799","2010-03-05",24.450001
"800","2010-03-08",23.540001
"801","2010-03-09",23.969999
"802","2010-03-10",24
"803","2010-03-11",24
"804","2010-03-12",23.950001
"805","2010-03-15",23.5
"806","2010-03-16",23.57
"807","2010-03-17",23.32
"808","2010-03-18",23.219999
"809","2010-03-19",23.620001
"810","2010-03-22",23.799999
"811","2010-03-23",23.65
"812","2010-03-24",23.5
"813","2010-03-25",23.26
"814","2010-03-26",23.6
"815","2010-03-29",23.75
"816","2010-03-30",23.530001
"817","2010-03-31",23.52
"818","2010-04-01",23.549999
"819","2010-04-05",23.67
"820","2010-04-06",23.5
"821","2010-04-07",23.549999
"822","2010-04-08",23.5
"823","2010-04-09",23.309999
"824","2010-04-12",23.09
"825","2010-04-13",23.75
"826","2010-04-14",23.76
"827","2010-04-15",23.77
"828","2010-04-16",24.139999
"829","2010-04-19",23.969999
"830","2010-04-20",24.299999
"831","2010-04-21",24.34
"832","2010-04-22",24.889999
"833","2010-04-23",24.940001
"834","2010-04-26",25.35
"835","2010-04-27",24.639999
"836","2010-04-28",25
"837","2010-04-29",25.4
"838","2010-04-30",24.440001
"839","2010-05-03",24.6
"840","2010-05-04",24
"841","2010-05-05",23.309999
"842","2010-05-06",23.110001
"843","2010-05-07",22.870001
"844","2010-05-10",23.41
"845","2010-05-11",24.450001
"846","2010-05-12",25.48
"847","2010-05-13",25.68
"848","2010-05-14",24.92
"849","2010-05-17",24.610001
"850","2010-05-18",24.43
"851","2010-05-19",24.67
"852","2010-05-20",23
"853","2010-05-21",23.1
"854","2010-05-24",23.040001
"855","2010-05-25",22.92
"856","2010-05-26",23
"857","2010-05-27",23.219999
"858","2010-05-28",22.99
"859","2010-06-01",22.290001
"860","2010-06-02",23.299999
"861","2010-06-03",23.26
"862","2010-06-04",22.75
"863","2010-06-07",22.9
"864","2010-06-08",22.91
"865","2010-06-09",23.02
"866","2010-06-10",23.18
"867","2010-06-11",23.549999
"868","2010-06-14",23.379999
"869","2010-06-15",24.190001
"870","2010-06-16",24.09
"871","2010-06-17",24.469999
"872","2010-06-18",24.07
"873","2010-06-21",23.690001
"874","2010-06-22",24.07
"875","2010-06-23",23.879999
"876","2010-06-24",22.83
"877","2010-06-25",23.57
"878","2010-06-28",23
"879","2010-06-29",22.639999
"880","2010-06-30",22.780001
"881","2010-07-01",22.98
"882","2010-07-02",22.889999
"883","2010-07-06",22.93
"884","2010-07-07",23.059999
"885","2010-07-08",23.16
"886","2010-07-09",23.57
"887","2010-07-12",23.01
"888","2010-07-13",24.219999
"889","2010-07-14",24.07
"890","2010-07-15",23.209999
"891","2010-07-16",22.84
"892","2010-07-19",23.16
"893","2010-07-20",23.540001
"894","2010-07-21",22.85
"895","2010-07-22",23.700001
"896","2010-07-23",24.139999
"897","2010-07-26",24.889999
"898","2010-07-27",25.08
"899","2010-07-28",24.790001
"900","2010-07-29",24.940001
"901","2010-07-30",25.299999
"902","2010-08-02",25.51
"903","2010-08-03",24.889999
"904","2010-08-04",24.440001
"905","2010-08-05",23.809999
"906","2010-08-06",23.25
"907","2010-08-09",23.870001
"908","2010-08-10",23.219999
"909","2010-08-11",22.73
"910","2010-08-12",23.01
"911","2010-08-13",22.950001
"912","2010-08-16",23.030001
"913","2010-08-17",23.33
"914","2010-08-18",23.93
"915","2010-08-19",22.950001
"916","2010-08-20",22.950001
"917","2010-08-23",22.620001
"918","2010-08-24",22.91
"919","2010-08-25",23.549999
"920","2010-08-26",22.91
"921","2010-08-27",23.889999
"922","2010-08-30",23.450001
"923","2010-08-31",23.43
"924","2010-09-01",24.290001
"925","2010-09-02",24.4
"926","2010-09-03",24.200001
"927","2010-09-07",23.959999
"928","2010-09-08",23.92
"929","2010-09-09",24
"930","2010-09-10",24.09
"931","2010-09-13",24.5
"932","2010-09-14",24.1
"933","2010-09-15",24.209999
"934","2010-09-16",24.01
"935","2010-09-17",24.440001
"936","2010-09-20",24.940001
"937","2010-09-21",23.969999
"938","2010-09-22",23.59
"939","2010-09-23",23.34
"940","2010-09-24",24.27
"941","2010-09-27",24
"942","2010-09-28",24.120001
"943","2010-09-29",24.18
"944","2010-09-30",24.219999
"945","2010-10-01",24.290001
"946","2010-10-04",24.030001
"947","2010-10-05",24.879999
"948","2010-10-06",24.879999
"949","2010-10-07",24.92
"950","2010-10-08",25.780001
"951","2010-10-11",25.48
"952","2010-10-12",25.639999
"953","2010-10-13",26
"954","2010-10-14",26.139999
"955","2010-10-15",26.23
"956","2010-10-18",26.25
"957","2010-10-19",25.65
"958","2010-10-20",26.200001
"959","2010-10-21",25.68
"960","2010-10-22",26.059999
"961","2010-10-25",26.25
"962","2010-10-26",26.360001
"963","2010-10-27",25.719999
"964","2010-10-28",25.469999
"965","2010-10-29",24.950001
"966","2010-11-01",24.17
"967","2010-11-02",24.25
"968","2010-11-03",24.120001
"969","2010-11-04",24.76
"970","2010-11-05",24.83
"971","2010-11-08",24.639999
