"","date","CCO"
"98","2007-05-23",29.030001
"99","2007-05-24",29.5
"100","2007-05-25",29.42
"101","2007-05-29",28.700001
"102","2007-05-30",28.469999
"103","2007-05-31",29.059999
"104","2007-06-01",29.41
"105","2007-06-04",29.059999
"106","2007-06-05",29.02
"107","2007-06-06",29.040001
"108","2007-06-07",28.950001
"109","2007-06-08",29.450001
"110","2007-06-11",29.08
"111","2007-06-12",29.18
"112","2007-06-13",29.290001
"113","2007-06-14",28.91
"114","2007-06-15",29.58
"115","2007-06-18",29.08
"116","2007-06-19",29.040001
"117","2007-06-20",28.84
"118","2007-06-21",28.4
"119","2007-06-22",27.959999
"120","2007-06-25",28.35
"121","2007-06-26",28.33
"122","2007-06-27",28.01
"123","2007-06-28",28.370001
"124","2007-06-29",28.34
"125","2007-07-02",28.379999
"126","2007-07-03",27.99
"127","2007-07-05",28.040001
"128","2007-07-06",28.41
"129","2007-07-09",28.32
"130","2007-07-10",28.280001
"131","2007-07-11",28.1
"132","2007-07-12",28.6
"133","2007-07-13",28.35
"134","2007-07-16",28.459999
"135","2007-07-17",28.540001
"136","2007-07-18",28.84
"137","2007-07-19",28.57
"138","2007-07-20",28.42
"139","2007-07-23",28.379999
"140","2007-07-24",28.49
"141","2007-07-25",28.24
"142","2007-07-26",28
"143","2007-07-27",27.85
"144","2007-07-30",27.360001
"145","2007-07-31",27.450001
"146","2007-08-01",27.25
"147","2007-08-02",26.709999
"148","2007-08-03",25.91
"149","2007-08-06",26.049999
"150","2007-08-07",25.82
"151","2007-08-08",25.690001
"152","2007-08-09",26.52
"153","2007-08-10",25.09
"154","2007-08-13",24.870001
"155","2007-08-14",24.870001
"156","2007-08-15",23.83
"157","2007-08-16",23.5
"158","2007-08-17",24.049999
"159","2007-08-20",23.940001
"160","2007-08-21",23.879999
"161","2007-08-22",24.27
"162","2007-08-23",24.27
"163","2007-08-24",24.299999
"164","2007-08-27",24.15
"165","2007-08-28",23.530001
"166","2007-08-29",24.02
"167","2007-08-30",24.42
"168","2007-08-31",25.379999
"169","2007-09-04",25.51
"170","2007-09-05",25.01
"171","2007-09-06",25.23
"172","2007-09-07",25.6
"173","2007-09-10",25.950001
"174","2007-09-11",25.969999
"175","2007-09-12",25.530001
"176","2007-09-13",25.17
"177","2007-09-14",25.209999
"178","2007-09-17",25.07
"179","2007-09-18",25.08
"180","2007-09-19",25.290001
"181","2007-09-20",25.4
"182","2007-09-21",25.02
"183","2007-09-24",24.65
"184","2007-09-25",24.85
"185","2007-09-26",24.74
"186","2007-09-27",26.219999
"187","2007-09-28",25.5
"188","2007-10-01",25.389999
"189","2007-10-02",25.629999
"190","2007-10-03",25.780001
"191","2007-10-04",25.809999
"192","2007-10-05",26.48
"193","2007-10-08",26.309999
"194","2007-10-09",26.450001
"195","2007-10-10",26.700001
"196","2007-10-11",27.059999
"197","2007-10-12",26.940001
"198","2007-10-15",27.1
"199","2007-10-16",26.66
"200","2007-10-17",26.5
"201","2007-10-18",25.450001
"202","2007-10-19",25.459999
"203","2007-10-22",25.290001
"204","2007-10-23",25.280001
"205","2007-10-24",25.5
"206","2007-10-25",25.41
"207","2007-10-26",25.41
"208","2007-10-29",25.200001
"209","2007-10-30",25.360001
"210","2007-10-31",25.42
"211","2007-11-01",25.200001
"212","2007-11-02",25.200001
"213","2007-11-05",24.959999
"214","2007-11-06",24.59
"215","2007-11-07",24
"216","2007-11-08",23.9
"217","2007-11-09",25.370001
"218","2007-11-12",25.08
"219","2007-11-13",27.139999
"220","2007-11-14",26.59
"221","2007-11-15",26.15
"222","2007-11-16",26.59
"223","2007-11-19",27.049999
"224","2007-11-20",26.6
"225","2007-11-21",26.01
"226","2007-11-23",26.4
"227","2007-11-26",25.83
"228","2007-11-27",26.450001
"229","2007-11-28",27.42
"230","2007-11-29",27.139999
"231","2007-11-30",27.26
"232","2007-12-03",27
"233","2007-12-04",27.51
"234","2007-12-05",27.09
"235","2007-12-06",26.85
"236","2007-12-07",27.33
"237","2007-12-10",27.4
"238","2007-12-11",27.35
"239","2007-12-12",27.02
"240","2007-12-13",27.4
"241","2007-12-14",27.700001
"242","2007-12-17",26.92
"243","2007-12-18",27.15
"244","2007-12-19",27.43
"245","2007-12-20",27.540001
"246","2007-12-21",27.42
"247","2007-12-24",28.57
"248","2007-12-26",27.860001
"249","2007-12-27",27.540001
"250","2007-12-28",27.65
"251","2007-12-31",27.66
"252","2008-01-02",27.290001
"253","2008-01-03",27.290001
"254","2008-01-04",26.940001
"255","2008-01-07",26.549999
"256","2008-01-08",26.610001
"257","2008-01-09",26.280001
"258","2008-01-10",25.889999
"259","2008-01-11",25.129999
"260","2008-01-14",25.280001
"261","2008-01-15",23.959999
"262","2008-01-16",24.5
"263","2008-01-17",24.059999
"264","2008-01-18",23.9
"265","2008-01-22",22.98
"266","2008-01-23",23.299999
"267","2008-01-24",23.959999
"268","2008-01-25",23.27
"269","2008-01-28",24.360001
"270","2008-01-29",23.91
"271","2008-01-30",23.01
"272","2008-01-31",22.23
"273","2008-02-01",24.57
"274","2008-02-04",24.65
"275","2008-02-05",24.030001
"276","2008-02-06",23.059999
"277","2008-02-07",22.629999
"278","2008-02-08",23.389999
"279","2008-02-11",23.450001
"280","2008-02-12",23.17
"281","2008-02-13",23.49
"282","2008-02-14",23.01
"283","2008-02-15",23.68
"284","2008-02-19",23.200001
"285","2008-02-20",22.889999
"286","2008-02-21",23.25
"287","2008-02-22",22.959999
"288","2008-02-25",23.950001
"289","2008-02-26",23.860001
"290","2008-02-27",23.969999
"291","2008-02-28",23.799999
"292","2008-02-29",23.26
"293","2008-03-03",23.43
"294","2008-03-04",22.610001
"295","2008-03-05",22.52
"296","2008-03-06",22.74
"297","2008-03-07",21.77
"298","2008-03-10",21.030001
"299","2008-03-11",20.940001
"300","2008-03-12",20.879999
"301","2008-03-13",21.15
"302","2008-03-14",20.469999
"303","2008-03-17",20.26
"304","2008-03-18",20.26
"305","2008-03-19",20.549999
"306","2008-03-20",20
"307","2008-03-24",20.309999
"308","2008-03-25",20.190001
"309","2008-03-26",19.700001
"310","2008-03-27",19.66
"311","2008-03-28",19.34
"312","2008-03-31",19.01
"313","2008-04-01",19.98
"314","2008-04-02",19.92
"315","2008-04-03",19.799999
"316","2008-04-04",19.629999
"317","2008-04-07",19.93
"318","2008-04-08",19.93
"319","2008-04-09",19.98
"320","2008-04-10",19.77
"321","2008-04-11",19.120001
"322","2008-04-14",18.93
"323","2008-04-15",19.049999
"324","2008-04-16",19.389999
"325","2008-04-17",19.5
"326","2008-04-18",19.190001
"327","2008-04-21",19.02
"328","2008-04-22",18.84
"329","2008-04-23",18.82
"330","2008-04-24",18.709999
"331","2008-04-25",18.940001
"332","2008-04-28",19
"333","2008-04-29",19.41
"334","2008-04-30",19.02
"335","2008-05-01",20.17
"336","2008-05-02",19.42
"337","2008-05-05",19.42
"338","2008-05-06",19.459999
"339","2008-05-07",19.4
"340","2008-05-08",18.889999
"341","2008-05-09",18.049999
"342","2008-05-12",18.959999
"343","2008-05-13",19.07
"344","2008-05-14",20.5
"345","2008-05-15",20.610001
"346","2008-05-16",20.639999
"347","2008-05-19",20.530001
"348","2008-05-20",20.35
"349","2008-05-21",20.73
"350","2008-05-22",20.639999
"351","2008-05-23",20.68
"352","2008-05-27",20.77
"353","2008-05-28",20.84
"354","2008-05-29",21.33
"355","2008-05-30",20.57
"356","2008-06-02",20.190001
"357","2008-06-03",20.84
"358","2008-06-04",20.780001
"359","2008-06-05",21.219999
"360","2008-06-06",20.200001
"361","2008-06-09",20.440001
"362","2008-06-10",19.77
"363","2008-06-11",19.23
"364","2008-06-12",18.780001
"365","2008-06-13",18.99
"366","2008-06-16",19.07
"367","2008-06-17",18.790001
"368","2008-06-18",18.370001
"369","2008-06-19",18.610001
"370","2008-06-20",18.709999
"371","2008-06-23",18.43
"372","2008-06-24",18.5
"373","2008-06-25",18.49
"374","2008-06-26",18.280001
"375","2008-06-27",18.02
"376","2008-06-30",17.83
"377","2008-07-01",17.450001
"378","2008-07-02",17.51
"379","2008-07-03",17
"380","2008-07-07",15.34
"381","2008-07-08",14.79
"382","2008-07-09",14.82
"383","2008-07-10",14.2
"384","2008-07-11",14.18
"385","2008-07-14",13.1
"386","2008-07-15",12.28
"387","2008-07-16",13.12
"388","2008-07-17",13.77
"389","2008-07-18",14.67
"390","2008-07-21",14.63
"391","2008-07-22",14.93
"392","2008-07-23",15.83
"393","2008-07-24",15.17
"394","2008-07-25",15.99
"395","2008-07-28",15.08
"396","2008-07-29",15.88
"397","2008-07-30",16.32
"398","2008-07-31",15.96
"399","2008-08-01",15.82
"400","2008-08-04",15.8
"401","2008-08-05",16.26
"402","2008-08-06",16
"403","2008-08-07",15.48
"404","2008-08-08",16.049999
"405","2008-08-11",17.75
"406","2008-08-12",17.1
"407","2008-08-13",16.870001
"408","2008-08-14",16.99
"409","2008-08-15",17.530001
"410","2008-08-18",17.709999
"411","2008-08-19",16.620001
"412","2008-08-20",16.58
"413","2008-08-21",16.969999
"414","2008-08-22",16.969999
"415","2008-08-25",16.73
"416","2008-08-26",16.57
"417","2008-08-27",16.68
"418","2008-08-28",16.799999
"419","2008-08-29",16.77
"420","2008-09-02",16.809999
"421","2008-09-03",16.629999
"422","2008-09-04",16.73
"423","2008-09-05",16.41
"424","2008-09-08",16.620001
"425","2008-09-09",15.64
"426","2008-09-10",14.99
"427","2008-09-11",14.92
"428","2008-09-12",15.05
"429","2008-09-15",14.33
"430","2008-09-16",14.03
"431","2008-09-17",13.71
"432","2008-09-18",14
"433","2008-09-19",14.9
"434","2008-09-22",14.24
"435","2008-09-23",14.23
"436","2008-09-24",14
"437","2008-09-25",14.27
"438","2008-09-26",14.12
"439","2008-09-29",13.69
"440","2008-09-30",13.68
"441","2008-10-01",13.45
"442","2008-10-02",12.87
"443","2008-10-03",12.29
"444","2008-10-06",11.6
"445","2008-10-07",10.27
"446","2008-10-08",10.06
"447","2008-10-09",9.28
"448","2008-10-10",5.75
"449","2008-10-13",6.39
"450","2008-10-14",6.95
"451","2008-10-15",5.98
"452","2008-10-16",5.99
"453","2008-10-17",6.07
"454","2008-10-20",6.3
"455","2008-10-21",5.88
"456","2008-10-22",5.37
"457","2008-10-23",5.07
"458","2008-10-24",5.26
"459","2008-10-27",5.19
"460","2008-10-28",5.62
"461","2008-10-29",5.76
"462","2008-10-30",5.88
"463","2008-10-31",6.24
"464","2008-11-03",5.93
"465","2008-11-04",6.24
"466","2008-11-05",6.18
"467","2008-11-06",5.41
"468","2008-11-07",5.79
"469","2008-11-10",3.57
"470","2008-11-11",4.55
"471","2008-11-12",4.62
"472","2008-11-13",5.28
"473","2008-11-14",5.11
"474","2008-11-17",4.9
"475","2008-11-18",5.47
"476","2008-11-19",4.94
"477","2008-11-20",4.5
"478","2008-11-21",5.13
"479","2008-11-24",5.11
"480","2008-11-25",6.15
"481","2008-11-26",7.13
"482","2008-11-28",7.32
"483","2008-12-01",6.34
"484","2008-12-02",6.36
"485","2008-12-03",6.38
"486","2008-12-04",6.11
"487","2008-12-05",6.04
"488","2008-12-08",6.1
"489","2008-12-09",5.96
"490","2008-12-10",6.14
"491","2008-12-11",5.74
"492","2008-12-12",5.75
"493","2008-12-15",5.33
"494","2008-12-16",5.73
"495","2008-12-17",5.74
"496","2008-12-18",5.25
"497","2008-12-19",5.35
"498","2008-12-22",4.92
"499","2008-12-23",4.82
"500","2008-12-24",4.91
"501","2008-12-26",4.99
"502","2008-12-29",4.71
"503","2008-12-30",5.78
"504","2008-12-31",6.15
"505","2009-01-02",6.7
"506","2009-01-05",6.75
"507","2009-01-06",7.61
"508","2009-01-07",6.83
"509","2009-01-08",6.45
"510","2009-01-09",5.75
"511","2009-01-12",5.29
"512","2009-01-13",5.14
"513","2009-01-14",4.85
"514","2009-01-15",5.08
"515","2009-01-16",5.26
"516","2009-01-20",4.69
"517","2009-01-21",5.15
"518","2009-01-22",4.66
"519","2009-01-23",5.22
"520","2009-01-26",5.38
"521","2009-01-27",5.44
"522","2009-01-28",5.67
"523","2009-01-29",5.42
"524","2009-01-30",5.18
"525","2009-02-02",4.77
"526","2009-02-03",5.01
"527","2009-02-04",4.84
"528","2009-02-05",4.92
"529","2009-02-06",5.28
"530","2009-02-09",5.1
"531","2009-02-10",4.63
"532","2009-02-11",4.51
"533","2009-02-12",4.3
"534","2009-02-13",4.25
"535","2009-02-17",3.87
"536","2009-02-18",3.99
"537","2009-02-19",2.98
"538","2009-02-20",3.25
"539","2009-02-23",3.17
"540","2009-02-24",3.47
"541","2009-02-25",3.35
"542","2009-02-26",3.2
"543","2009-02-27",3.25
"544","2009-03-02",2.69
"545","2009-03-03",2.54
"546","2009-03-04",2.61
"547","2009-03-05",2.55
"548","2009-03-06",2.52
"549","2009-03-09",2.52
"550","2009-03-10",2.84
"551","2009-03-11",2.8
"552","2009-03-12",2.79
"553","2009-03-13",2.72
"554","2009-03-16",2.45
"555","2009-03-17",2.58
"556","2009-03-18",2.69
"557","2009-03-19",2.66
"558","2009-03-20",2.66
"559","2009-03-23",2.73
"560","2009-03-24",2.43
"561","2009-03-25",2.95
"562","2009-03-26",3.55
"563","2009-03-27",3.65
"564","2009-03-30",3.17
"565","2009-03-31",3.67
"566","2009-04-01",3.49
"567","2009-04-02",3.68
"568","2009-04-03",3.63
"569","2009-04-06",3.54
"570","2009-04-07",3.46
"571","2009-04-08",3.72
"572","2009-04-09",3.99
"573","2009-04-13",3.86
"574","2009-04-14",3.97
"575","2009-04-15",3.97
"576","2009-04-16",4.33
"577","2009-04-17",4.78
"578","2009-04-20",4.4
"579","2009-04-21",4.89
"580","2009-04-22",4.55
"581","2009-04-23",4.52
"582","2009-04-24",4.51
"583","2009-04-27",3.57
"584","2009-04-28",3.6
"585","2009-04-29",3.58
"586","2009-04-30",3.84
"587","2009-05-01",3.83
"588","2009-05-04",4.05
"589","2009-05-05",4.45
"590","2009-05-06",4.35
"591","2009-05-07",4.8
"592","2009-05-08",5.41
"593","2009-05-11",5.04
"594","2009-05-12",4.2
"595","2009-05-13",3.64
"596","2009-05-14",3.8
"597","2009-05-15",3.68
"598","2009-05-18",3.82
"599","2009-05-19",3.94
"600","2009-05-20",3.79
"601","2009-05-21",3.65
"602","2009-05-22",3.71
"603","2009-05-26",3.84
"604","2009-05-27",3.6
"605","2009-05-28",3.43
"606","2009-05-29",3.52
"607","2009-06-01",3.6
"608","2009-06-02",5.62
"609","2009-06-03",5.23
"610","2009-06-04",5.14
"611","2009-06-05",6.36
"612","2009-06-08",6.26
"613","2009-06-09",6.39
"614","2009-06-10",6.65
"615","2009-06-11",6.73
"616","2009-06-12",6.52
"617","2009-06-15",6.23
"618","2009-06-16",5.7
"619","2009-06-17",5.05
"620","2009-06-18",5.12
"621","2009-06-19",5.35
"622","2009-06-22",4.88
"623","2009-06-23",4.81
"624","2009-06-24",5.04
"625","2009-06-25",5.3
"626","2009-06-26",5.1
"627","2009-06-29",5.24
"628","2009-06-30",5.3
"629","2009-07-01",5.32
"630","2009-07-02",5.34
"631","2009-07-06",4.58
"632","2009-07-07",4.55
"633","2009-07-08",4.14
"634","2009-07-09",4.61
"635","2009-07-10",4.84
"636","2009-07-13",4.99
"637","2009-07-14",5.25
"638","2009-07-15",5.57
"639","2009-07-16",5.68
"640","2009-07-17",5.51
"641","2009-07-20",5.6
"642","2009-07-21",5.42
"643","2009-07-22",5.46
"644","2009-07-23",5.6
"645","2009-07-24",5.66
"646","2009-07-27",5.6
"647","2009-07-28",5.6
"648","2009-07-29",5.43
"649","2009-07-30",5.58
"650","2009-07-31",5.74
"651","2009-08-03",6.29
"652","2009-08-04",6.47
"653","2009-08-05",6.23
"654","2009-08-06",6.37
"655","2009-08-07",6.7
"656","2009-08-10",6.57
"657","2009-08-11",5.9
"658","2009-08-12",6.09
"659","2009-08-13",6.49
"660","2009-08-14",6.28
"661","2009-08-17",6.32
"662","2009-08-18",6.6
"663","2009-08-19",6.43
"664","2009-08-20",6.6
"665","2009-08-21",6.71
"666","2009-08-24",6.97
"667","2009-08-25",7.15
"668","2009-08-26",6.96
"669","2009-08-27",6.88
"670","2009-08-28",7.02
"671","2009-08-31",6.79
"672","2009-09-01",6.71
"673","2009-09-02",6.76
"674","2009-09-03",7.12
"675","2009-09-04",7.17
"676","2009-09-08",6.99
"677","2009-09-09",7.08
"678","2009-09-10",6.95
"679","2009-09-11",6.95
"680","2009-09-14",6.93
"681","2009-09-15",6.9
"682","2009-09-16",7.36
"683","2009-09-17",7
"684","2009-09-18",6.91
"685","2009-09-21",6.7
"686","2009-09-22",6.96
"687","2009-09-23",6.87
"688","2009-09-24",6.44
"689","2009-09-25",6.65
"690","2009-09-28",6.98
"691","2009-09-29",7.04
"692","2009-09-30",7
"693","2009-10-01",6.93
"694","2009-10-02",6.94
"695","2009-10-05",7.27
"696","2009-10-06",7.41
"697","2009-10-07",7.41
"698","2009-10-08",8.06
"699","2009-10-09",8.52
"700","2009-10-12",8.63
"701","2009-10-13",8.29
"702","2009-10-14",8.49
"703","2009-10-15",8.71
"704","2009-10-16",8.42
"705","2009-10-19",8.52
"706","2009-10-20",8.42
"707","2009-10-21",8.29
"708","2009-10-22",8.25
"709","2009-10-23",7.84
"710","2009-10-26",7.74
"711","2009-10-27",7.42
"712","2009-10-28",6.94
"713","2009-10-29",7.24
"714","2009-10-30",6.82
"715","2009-11-02",6.7
"716","2009-11-03",6.72
"717","2009-11-04",6.82
"718","2009-11-05",7.55
"719","2009-11-06",7.33
"720","2009-11-09",7.5
"721","2009-11-10",7.59
"722","2009-11-11",7.93
"723","2009-11-12",7.8
"724","2009-11-13",8.26
"725","2009-11-16",8.7
"726","2009-11-17",8.93
"727","2009-11-18",9.01
"728","2009-11-19",9.13
"729","2009-11-20",9.2
"730","2009-11-23",9.21
"731","2009-11-24",9.14
"732","2009-11-25",9.37
"733","2009-11-27",9.2
"734","2009-11-30",9.13
"735","2009-12-01",9.26
"736","2009-12-02",9.31
"737","2009-12-03",8.98
"738","2009-12-04",9.19
"739","2009-12-07",9.28
"740","2009-12-08",9.12
"741","2009-12-09",9.18
"742","2009-12-10",9.03
"743","2009-12-11",9.11
"744","2009-12-14",10.04
"745","2009-12-15",9.49
"746","2009-12-16",9.52
"747","2009-12-17",10.61
"748","2009-12-18",11.06
"749","2009-12-21",11.1
"750","2009-12-22",11.12
"751","2009-12-23",11
"752","2009-12-24",10.82
"753","2009-12-28",10.66
"754","2009-12-29",10.65
"755","2009-12-30",10.46
"756","2009-12-31",10.39
"757","2010-01-04",10.53
"758","2010-01-05",10.58
"759","2010-01-06",10.57
"760","2010-01-07",10.6
"761","2010-01-08",11.19
"762","2010-01-11",11.28
"763","2010-01-12",11
"764","2010-01-13",11.07
"765","2010-01-14",11.35
"766","2010-01-15",10.99
"767","2010-01-19",11.06
"768","2010-01-20",10.92
"769","2010-01-21",10.95
"770","2010-01-22",10.7
"771","2010-01-25",10.73
"772","2010-01-26",10.72
"773","2010-01-27",10.69
"774","2010-01-28",10.55
"775","2010-01-29",10.15
"776","2010-02-01",10.35
"777","2010-02-02",10.32
"778","2010-02-03",9.97
"779","2010-02-04",9.71
"780","2010-02-05",9.5
"781","2010-02-08",9.38
"782","2010-02-09",9.51
"783","2010-02-10",9.33
"784","2010-02-11",9.37
"785","2010-02-12",9.55
"786","2010-02-16",9.6
"787","2010-02-17",9.43
"788","2010-02-18",9.48
"789","2010-02-19",9.52
"790","2010-02-22",9.45
"791","2010-02-23",9.48
"792","2010-02-24",9.57
"793","2010-02-25",9.38
"794","2010-02-26",9.52
"795","2010-03-01",9.86
"796","2010-03-02",10.16
"797","2010-03-03",10.05
"798","2010-03-04",10.2
"799","2010-03-05",10.48
"800","2010-03-08",10.43
"801","2010-03-09",10.45
"802","2010-03-10",10.59
"803","2010-03-11",10.58
"804","2010-03-12",11.85
"805","2010-03-15",11.95
"806","2010-03-16",11.8
"807","2010-03-17",11.9
"808","2010-03-18",11.83
"809","2010-03-19",11.17
"810","2010-03-22",11.25
"811","2010-03-23",11.21
"812","2010-03-24",11.26
"813","2010-03-25",11.06
"814","2010-03-26",10.99
"815","2010-03-29",10.85
"816","2010-03-30",10.61
"817","2010-03-31",10.61
"818","2010-04-01",11.06
"819","2010-04-05",11.6
"820","2010-04-06",11.55
"821","2010-04-07",11.27
"822","2010-04-08",11.23
"823","2010-04-09",11.4
"824","2010-04-12",11.74
"825","2010-04-13",11.81
"826","2010-04-14",12.28
"827","2010-04-15",12.29
"828","2010-04-16",11.99
"829","2010-04-19",11.9
"830","2010-04-20",12.74
"831","2010-04-21",13.05
"832","2010-04-22",12.97
"833","2010-04-23",12.68
"834","2010-04-26",12.57
"835","2010-04-27",11.7
"836","2010-04-28",11.56
"837","2010-04-29",12.02
"838","2010-04-30",11.58
"839","2010-05-03",11.81
"840","2010-05-04",12.03
"841","2010-05-05",11.93
"842","2010-05-06",10.84
"843","2010-05-07",10.18
"844","2010-05-10",10.73
"845","2010-05-11",10.88
"846","2010-05-12",10.8
"847","2010-05-13",10.35
"848","2010-05-14",10
"849","2010-05-17",9.91
"850","2010-05-18",9.63
"851","2010-05-19",9.43
"852","2010-05-20",8.81
"853","2010-05-21",9.02
"854","2010-05-24",8.97
"855","2010-05-25",8.59
"856","2010-05-26",8.86
"857","2010-05-27",9.59
"858","2010-05-28",9.32
"859","2010-06-01",9.27
"860","2010-06-02",9.38
"861","2010-06-03",9.57
"862","2010-06-04",8.83
"863","2010-06-07",8.71
"864","2010-06-08",8.88
"865","2010-06-09",8.74
"866","2010-06-10",9.13
"867","2010-06-11",9.26
"868","2010-06-14",9.41
"869","2010-06-15",9.95
"870","2010-06-16",9.82
"871","2010-06-17",9.78
"872","2010-06-18",9.8
"873","2010-06-21",9.69
"874","2010-06-22",9.31
"875","2010-06-23",9.47
"876","2010-06-24",9.49
"877","2010-06-25",9.6
"878","2010-06-28",9.69
"879","2010-06-29",9.14
"880","2010-06-30",8.68
"881","2010-07-01",8.39
"882","2010-07-02",8.38
"883","2010-07-06",8.37
"884","2010-07-07",8.87
"885","2010-07-08",9.21
"886","2010-07-09",9.27
"887","2010-07-12",9.11
"888","2010-07-13",9.5
"889","2010-07-14",9.6
"890","2010-07-15",9.66
"891","2010-07-16",9.44
"892","2010-07-19",9.8
"893","2010-07-20",10
"894","2010-07-21",10.01
"895","2010-07-22",10.65
"896","2010-07-23",11.19
"897","2010-07-26",11.56
"898","2010-07-27",11.13
"899","2010-07-28",10.99
"900","2010-07-29",10.96
"901","2010-07-30",11.01
"902","2010-08-02",11.5
"903","2010-08-03",11.29
"904","2010-08-04",11.5
"905","2010-08-05",11.64
"906","2010-08-06",11.65
"907","2010-08-09",11.87
"908","2010-08-10",11.43
"909","2010-08-11",10.58
"910","2010-08-12",10.62
"911","2010-08-13",10.72
"912","2010-08-16",10.62
"913","2010-08-17",10.95
"914","2010-08-18",11.16
"915","2010-08-19",10.87
"916","2010-08-20",10.91
"917","2010-08-23",10.43
"918","2010-08-24",10.2
"919","2010-08-25",10.25
"920","2010-08-26",10.29
"921","2010-08-27",10.67
"922","2010-08-30",10.16
"923","2010-08-31",10.05
"924","2010-09-01",10.56
"925","2010-09-02",10.91
"926","2010-09-03",11.2
"927","2010-09-07",10.72
"928","2010-09-08",10.6
"929","2010-09-09",10.39
"930","2010-09-10",10.4
"931","2010-09-13",10.85
"932","2010-09-14",10.58
"933","2010-09-15",10.71
"934","2010-09-16",10.62
"935","2010-09-17",10.75
"936","2010-09-20",11.14
"937","2010-09-21",10.94
"938","2010-09-22",10.76
"939","2010-09-23",10.78
"940","2010-09-24",11.14
"941","2010-09-27",11.23
"942","2010-09-28",11.35
"943","2010-09-29",11.38
"944","2010-09-30",11.43
"945","2010-10-01",11.19
"946","2010-10-04",11.12
"947","2010-10-05",11.5
"948","2010-10-06",11.08
"949","2010-10-07",11.32
"950","2010-10-08",11.43
"951","2010-10-11",11.6
"952","2010-10-12",11.86
"953","2010-10-13",11.94
"954","2010-10-14",12.02
"955","2010-10-15",11.65
"956","2010-10-18",11.72
"957","2010-10-19",11.45
"958","2010-10-20",11.42
"959","2010-10-21",11.58
"960","2010-10-22",11.65
"961","2010-10-25",11.79
"962","2010-10-26",11.51
"963","2010-10-27",11.45
"964","2010-10-28",11.41
"965","2010-10-29",11.88
"966","2010-11-01",12
"967","2010-11-02",12.47
"968","2010-11-03",12.7
"969","2010-11-04",12.96
"970","2010-11-05",13.02
"971","2010-11-08",12.86
"972","2010-11-09",13.27
"973","2010-11-10",13.83
"974","2010-11-11",13.58
"975","2010-11-12",13.12
"976","2010-11-15",13.45
"977","2010-11-16",12.85
"978","2010-11-17",13.51
"979","2010-11-18",13.85
"980","2010-11-19",13.72
"981","2010-11-22",13.67
"982","2010-11-23",13.12
"983","2010-11-24",13.73
"984","2010-11-26",14.25
"985","2010-11-29",13.93
"986","2010-11-30",13.74
"987","2010-12-01",13.89
"988","2010-12-02",13.92
