"","date","ED"
"317","2008-04-07",41.540001
"318","2008-04-08",41.5
"319","2008-04-09",41.740002
"320","2008-04-10",41.119999
"321","2008-04-11",41.27
"322","2008-04-14",40.759998
"323","2008-04-15",41.049999
"324","2008-04-16",41.77
"325","2008-04-17",41.740002
"326","2008-04-18",41.52
"327","2008-04-21",41.529999
"328","2008-04-22",41.169998
"329","2008-04-23",41.18
"330","2008-04-24",41.150002
"331","2008-04-25",41.450001
"332","2008-04-28",41.59
"333","2008-04-29",41.580002
"334","2008-04-30",41.599998
"335","2008-05-01",42.220001
"336","2008-05-02",42.490002
"337","2008-05-05",42.07
"338","2008-05-06",42.259998
"339","2008-05-07",41.720001
"340","2008-05-08",41.880001
"341","2008-05-09",41.950001
"342","2008-05-12",41.5
"343","2008-05-13",41.389999
"344","2008-05-14",41.639999
"345","2008-05-15",41.630001
"346","2008-05-16",41.650002
"347","2008-05-19",41.939999
"348","2008-05-20",41.810001
"349","2008-05-21",41.400002
"350","2008-05-22",41.639999
"351","2008-05-23",41.09
"352","2008-05-27",41.18
"353","2008-05-28",41.34
"354","2008-05-29",41.34
"355","2008-05-30",41.299999
"356","2008-06-02",40.73
"357","2008-06-03",40.490002
"358","2008-06-04",40.810001
"359","2008-06-05",41.009998
"360","2008-06-06",40.040001
"361","2008-06-09",40.52
"362","2008-06-10",40.25
"363","2008-06-11",39.720001
"364","2008-06-12",39.779999
"365","2008-06-13",40.360001
"366","2008-06-16",40.299999
"367","2008-06-17",40.189999
"368","2008-06-18",40.040001
"369","2008-06-19",40.32
"370","2008-06-20",39.689999
"371","2008-06-23",39.82
"372","2008-06-24",39.810001
"373","2008-06-25",40.099998
"374","2008-06-26",39.169998
"375","2008-06-27",38.419998
"376","2008-06-30",39.09
"377","2008-07-01",38.759998
"378","2008-07-02",38.380001
"379","2008-07-03",38.169998
"380","2008-07-07",38
"381","2008-07-08",38.810001
"382","2008-07-09",39.009998
"383","2008-07-10",39.169998
"384","2008-07-11",38.77
"385","2008-07-14",38.240002
"386","2008-07-15",38.130001
"387","2008-07-16",37.709999
"388","2008-07-17",37.990002
"389","2008-07-18",38.48
"390","2008-07-21",38.740002
"391","2008-07-22",39.169998
"392","2008-07-23",39
"393","2008-07-24",38.759998
"394","2008-07-25",38.279999
"395","2008-07-28",38.34
"396","2008-07-29",38.560001
"397","2008-07-30",39.349998
"398","2008-07-31",39.700001
"399","2008-08-01",38.799999
"400","2008-08-04",39.310001
"401","2008-08-05",40.639999
"402","2008-08-06",40.009998
"403","2008-08-07",39.720001
"404","2008-08-08",41.5
"405","2008-08-11",41.259998
"406","2008-08-12",40.209999
"407","2008-08-13",40.439999
"408","2008-08-14",39.959999
"409","2008-08-15",40.759998
"410","2008-08-18",41.25
"411","2008-08-19",41.009998
"412","2008-08-20",40.849998
"413","2008-08-21",40.830002
"414","2008-08-22",41.259998
"415","2008-08-25",40.740002
"416","2008-08-26",41.130001
"417","2008-08-27",41.290001
"418","2008-08-28",41.549999
"419","2008-08-29",40.900002
"420","2008-09-02",41.27
"421","2008-09-03",41.279999
"422","2008-09-04",41.16
"423","2008-09-05",40.560001
"424","2008-09-08",42.700001
"425","2008-09-09",42.509998
"426","2008-09-10",42.900002
"427","2008-09-11",43.259998
"428","2008-09-12",43.580002
"429","2008-09-15",44.130001
"430","2008-09-16",44.970001
"431","2008-09-17",43.869999
"432","2008-09-18",45.849998
"433","2008-09-19",44.310001
"434","2008-09-22",43.09
"435","2008-09-23",42.849998
"436","2008-09-24",43.200001
"437","2008-09-25",43.799999
"438","2008-09-26",43.66
"439","2008-09-29",42.799999
"440","2008-09-30",42.959999
"441","2008-10-01",43.84
"442","2008-10-02",43.669998
"443","2008-10-03",43.16
"444","2008-10-06",42.560001
"445","2008-10-07",41.630001
"446","2008-10-08",41.439999
"447","2008-10-09",38.84
"448","2008-10-10",37.610001
"449","2008-10-13",41.060001
"450","2008-10-14",40.529999
"451","2008-10-15",38.810001
"452","2008-10-16",39.59
"453","2008-10-17",39.150002
"454","2008-10-20",42.040001
"455","2008-10-21",40.830002
"456","2008-10-22",39.709999
"457","2008-10-23",40.91
"458","2008-10-24",40.209999
"459","2008-10-27",39.779999
"460","2008-10-28",42.919998
"461","2008-10-29",42.139999
"462","2008-10-30",43.73
"463","2008-10-31",43.32
"464","2008-11-03",43.610001
"465","2008-11-04",44.529999
"466","2008-11-05",43.549999
"467","2008-11-06",42.23
"468","2008-11-07",42.130001
"469","2008-11-10",39.32
"470","2008-11-11",38.77
"471","2008-11-12",38.200001
"472","2008-11-13",39.959999
"473","2008-11-14",39.189999
"474","2008-11-17",38.810001
"475","2008-11-18",39.349998
"476","2008-11-19",38.52
"477","2008-11-20",37.529999
"478","2008-11-21",40
"479","2008-11-24",40.18
"480","2008-11-25",39.779999
"481","2008-11-26",39.68
"482","2008-11-28",40.389999
"483","2008-12-01",38.330002
"484","2008-12-02",39.330002
"485","2008-12-03",39.580002
"486","2008-12-04",38.32
"487","2008-12-05",38.970001
"488","2008-12-08",39.119999
"489","2008-12-09",38.549999
"490","2008-12-10",39.41
"491","2008-12-11",39.029999
"492","2008-12-12",38.880001
"493","2008-12-15",38.639999
"494","2008-12-16",39.349998
"495","2008-12-17",38.619999
"496","2008-12-18",38.990002
"497","2008-12-19",38.639999
"498","2008-12-22",39
"499","2008-12-23",38.240002
"500","2008-12-24",38.360001
"501","2008-12-26",38.310001
"502","2008-12-29",38.299999
"503","2008-12-30",38.52
"504","2008-12-31",38.93
"505","2009-01-02",39.259998
"506","2009-01-05",39.470001
"507","2009-01-06",39.130001
"508","2009-01-07",39.049999
"509","2009-01-08",39.459999
"510","2009-01-09",39.66
"511","2009-01-12",40.290001
"512","2009-01-13",39.580002
"513","2009-01-14",39.400002
"514","2009-01-15",39.759998
"515","2009-01-16",40.07
"516","2009-01-20",39.5
"517","2009-01-21",40.040001
"518","2009-01-22",40.049999
"519","2009-01-23",40.049999
"520","2009-01-26",41.049999
"521","2009-01-27",41.389999
"522","2009-01-28",41.18
"523","2009-01-29",41.119999
"524","2009-01-30",40.75
"525","2009-02-02",40.610001
"526","2009-02-03",41.029999
"527","2009-02-04",41.060001
"528","2009-02-05",41.220001
"529","2009-02-06",41.279999
"530","2009-02-09",41.189999
"531","2009-02-10",40.200001
"532","2009-02-11",40.259998
"533","2009-02-12",40.189999
"534","2009-02-13",39.369999
"535","2009-02-17",38.119999
"536","2009-02-18",37.740002
"537","2009-02-19",37.98
"538","2009-02-20",37.540001
"539","2009-02-23",37.02
"540","2009-02-24",37.459999
"541","2009-02-25",36.84
"542","2009-02-26",36.529999
"543","2009-02-27",36.209999
"544","2009-03-02",35.240002
"545","2009-03-03",33.900002
"546","2009-03-04",34.419998
"547","2009-03-05",33.619999
"548","2009-03-06",33.939999
"549","2009-03-09",32.700001
"550","2009-03-10",33.889999
"551","2009-03-11",34.209999
"552","2009-03-12",34.700001
"553","2009-03-13",35.060001
"554","2009-03-16",35.93
"555","2009-03-17",36.540001
"556","2009-03-18",38.200001
"557","2009-03-19",38.02
"558","2009-03-20",37.790001
"559","2009-03-23",38.959999
"560","2009-03-24",38.07
"561","2009-03-25",38.25
"562","2009-03-26",38.779999
"563","2009-03-27",38.380001
"564","2009-03-30",38.75
"565","2009-03-31",39.610001
"566","2009-04-01",39.389999
"567","2009-04-02",39.209999
"568","2009-04-03",39.25
"569","2009-04-06",39.099998
"570","2009-04-07",38.700001
"571","2009-04-08",38.939999
"572","2009-04-09",38.889999
"573","2009-04-13",38.900002
"574","2009-04-14",38.34
"575","2009-04-15",38.689999
"576","2009-04-16",38.560001
"577","2009-04-17",38.759998
"578","2009-04-20",38.43
"579","2009-04-21",38.27
"580","2009-04-22",37.580002
"581","2009-04-23",37.48
"582","2009-04-24",37.450001
"583","2009-04-27",37.610001
"584","2009-04-28",37.68
"585","2009-04-29",37.560001
"586","2009-04-30",37.130001
"587","2009-05-01",37.369999
"588","2009-05-04",37.360001
"589","2009-05-05",37.43
"590","2009-05-06",37.040001
"591","2009-05-07",37.310001
"592","2009-05-08",37.580002
"593","2009-05-11",36.419998
"594","2009-05-12",36.459999
"595","2009-05-13",35.259998
"596","2009-05-14",35.02
"597","2009-05-15",34.860001
"598","2009-05-18",34.849998
"599","2009-05-19",35.23
"600","2009-05-20",34.869999
"601","2009-05-21",34.5
"602","2009-05-22",34.599998
"603","2009-05-26",35.66
"604","2009-05-27",34.759998
"605","2009-05-28",35.41
"606","2009-05-29",35.459999
"607","2009-06-01",36.23
"608","2009-06-02",35.84
"609","2009-06-03",35.52
"610","2009-06-04",35.540001
"611","2009-06-05",35.779999
"612","2009-06-08",35.810001
"613","2009-06-09",35.439999
"614","2009-06-10",35.919998
"615","2009-06-11",36.68
"616","2009-06-12",37.080002
"617","2009-06-15",36.560001
"618","2009-06-16",36.439999
"619","2009-06-17",36.779999
"620","2009-06-18",37.330002
"621","2009-06-19",36.790001
"622","2009-06-22",37.029999
"623","2009-06-23",36.259998
"624","2009-06-24",36.439999
"625","2009-06-25",37.139999
"626","2009-06-26",37.040001
"627","2009-06-29",37.529999
"628","2009-06-30",37.419998
"629","2009-07-01",37.799999
"630","2009-07-02",37.279999
"631","2009-07-06",37.529999
"632","2009-07-07",36.959999
"633","2009-07-08",37.009998
"634","2009-07-09",36.759998
"635","2009-07-10",36.630001
"636","2009-07-13",37.139999
"637","2009-07-14",37.380001
"638","2009-07-15",37.82
"639","2009-07-16",37.689999
"640","2009-07-17",37.389999
"641","2009-07-20",37.610001
"642","2009-07-21",37.919998
"643","2009-07-22",37.84
"644","2009-07-23",38.669998
"645","2009-07-24",39.009998
"646","2009-07-27",39.240002
"647","2009-07-28",39.07
"648","2009-07-29",39.220001
"649","2009-07-30",39.490002
"650","2009-07-31",39.360001
"651","2009-08-03",39.560001
"652","2009-08-04",39.5
"653","2009-08-05",39.639999
"654","2009-08-06",39.549999
"655","2009-08-07",39.860001
"656","2009-08-10",39.98
"657","2009-08-11",40.189999
"658","2009-08-12",40.5
"659","2009-08-13",40.470001
"660","2009-08-14",40.639999
"661","2009-08-17",39.349998
"662","2009-08-18",39.290001
"663","2009-08-19",39.369999
"664","2009-08-20",39.720001
"665","2009-08-21",40.5
"666","2009-08-24",40.580002
"667","2009-08-25",40.43
"668","2009-08-26",40.389999
"669","2009-08-27",40.540001
"670","2009-08-28",40.389999
"671","2009-08-31",40.189999
"672","2009-09-01",40.119999
"673","2009-09-02",39.610001
"674","2009-09-03",39.740002
"675","2009-09-04",39.869999
"676","2009-09-08",39.799999
"677","2009-09-09",39.889999
"678","2009-09-10",39.939999
"679","2009-09-11",39.630001
"680","2009-09-14",40.259998
"681","2009-09-15",40.849998
"682","2009-09-16",41.060001
"683","2009-09-17",41.029999
"684","2009-09-18",41.48
"685","2009-09-21",41.349998
"686","2009-09-22",41.169998
"687","2009-09-23",40.970001
"688","2009-09-24",40.990002
"689","2009-09-25",41.07
"690","2009-09-28",41.41
"691","2009-09-29",41.290001
"692","2009-09-30",40.939999
"693","2009-10-01",40.759998
"694","2009-10-02",40.349998
"695","2009-10-05",40.880001
"696","2009-10-06",40.959999
"697","2009-10-07",40.939999
"698","2009-10-08",40.91
"699","2009-10-09",41.09
"700","2009-10-12",41.490002
"701","2009-10-13",40.959999
"702","2009-10-14",40.950001
"703","2009-10-15",41.200001
"704","2009-10-16",41.330002
"705","2009-10-19",41.880001
"706","2009-10-20",41.669998
"707","2009-10-21",41.52
"708","2009-10-22",41.779999
"709","2009-10-23",41.810001
"710","2009-10-26",41.330002
"711","2009-10-27",41.34
"712","2009-10-28",41.18
"713","2009-10-29",41.32
"714","2009-10-30",40.68
"715","2009-11-02",41.18
"716","2009-11-03",40.880001
"717","2009-11-04",40.950001
"718","2009-11-05",41.549999
"719","2009-11-06",41.529999
"720","2009-11-09",42.209999
"721","2009-11-10",42.459999
"722","2009-11-11",42.470001
"723","2009-11-12",42.169998
"724","2009-11-13",42.459999
"725","2009-11-16",41.849998
"726","2009-11-17",42.09
"727","2009-11-18",42.130001
"728","2009-11-19",41.799999
"729","2009-11-20",41.900002
"730","2009-11-23",42.459999
"731","2009-11-24",42.549999
"732","2009-11-25",42.91
"733","2009-11-27",42.439999
"734","2009-11-30",42.91
"735","2009-12-01",43.310001
"736","2009-12-02",43.93
"737","2009-12-03",44.369999
"738","2009-12-04",44.049999
"739","2009-12-07",44.389999
"740","2009-12-08",44.009998
"741","2009-12-09",44.18
"742","2009-12-10",44.650002
"743","2009-12-11",45.18
"744","2009-12-14",45.259998
"745","2009-12-15",45.029999
"746","2009-12-16",44.950001
"747","2009-12-17",45.41
"748","2009-12-18",45.369999
"749","2009-12-21",45.720001
"750","2009-12-22",45.580002
"751","2009-12-23",45.450001
"752","2009-12-24",45.860001
"753","2009-12-28",45.889999
"754","2009-12-29",46.080002
"755","2009-12-30",46.130001
"756","2009-12-31",45.43
"757","2010-01-04",45.380001
"758","2010-01-05",44.790001
"759","2010-01-06",45.27
"760","2010-01-07",45.110001
"761","2010-01-08",45.25
"762","2010-01-11",45.82
"763","2010-01-12",45.73
"764","2010-01-13",46.080002
"765","2010-01-14",46.23
"766","2010-01-15",45.720001
"767","2010-01-19",46.41
"768","2010-01-20",46.209999
"769","2010-01-21",45.610001
"770","2010-01-22",43.509998
"771","2010-01-25",43.619999
"772","2010-01-26",44.080002
"773","2010-01-27",44.049999
"774","2010-01-28",43.720001
"775","2010-01-29",43.740002
"776","2010-02-01",43.93
"777","2010-02-02",44.139999
"778","2010-02-03",43.759998
"779","2010-02-04",43.02
"780","2010-02-05",43.18
"781","2010-02-08",42.810001
"782","2010-02-09",43.439999
"783","2010-02-10",42.98
"784","2010-02-11",43.169998
"785","2010-02-12",42.220001
"786","2010-02-16",42.950001
"787","2010-02-17",42.860001
"788","2010-02-18",42.709999
"789","2010-02-19",43.130001
"790","2010-02-22",42.919998
"791","2010-02-23",42.75
"792","2010-02-24",42.880001
"793","2010-02-25",42.869999
"794","2010-02-26",42.75
"795","2010-03-01",43.189999
"796","2010-03-02",43.790001
"797","2010-03-03",43.68
"798","2010-03-04",43.540001
"799","2010-03-05",43.619999
"800","2010-03-08",43.790001
"801","2010-03-09",43.66
"802","2010-03-10",43.740002
"803","2010-03-11",43.889999
"804","2010-03-12",43.700001
"805","2010-03-15",44.150002
"806","2010-03-16",44.48
"807","2010-03-17",44.509998
"808","2010-03-18",44.330002
"809","2010-03-19",44.299999
"810","2010-03-22",44.259998
"811","2010-03-23",44.169998
"812","2010-03-24",43.84
"813","2010-03-25",43.84
"814","2010-03-26",44.18
"815","2010-03-29",44.580002
"816","2010-03-30",44.68
"817","2010-03-31",44.540001
"818","2010-04-01",44.900002
"819","2010-04-05",45.040001
"820","2010-04-06",45.360001
"821","2010-04-07",44.91
"822","2010-04-08",44.509998
"823","2010-04-09",44.849998
"824","2010-04-12",45.029999
"825","2010-04-13",44.759998
"826","2010-04-14",44.82
"827","2010-04-15",44.790001
"828","2010-04-16",44.540001
"829","2010-04-19",44.630001
"830","2010-04-20",44.91
"831","2010-04-21",45.16
"832","2010-04-22",45.200001
"833","2010-04-23",45.41
"834","2010-04-26",45.290001
"835","2010-04-27",44.599998
"836","2010-04-28",45.169998
"837","2010-04-29",45.209999
"838","2010-04-30",45.200001
"839","2010-05-03",45.73
"840","2010-05-04",45.040001
"841","2010-05-05",45.049999
"842","2010-05-06",44.209999
"843","2010-05-07",44.34
"844","2010-05-10",44.799999
"845","2010-05-11",44.849998
"846","2010-05-12",44.849998
"847","2010-05-13",44.540001
"848","2010-05-14",44.439999
"849","2010-05-17",44.52
"850","2010-05-18",44.349998
"851","2010-05-19",43.82
"852","2010-05-20",42.959999
"853","2010-05-21",43.290001
"854","2010-05-24",42.790001
"855","2010-05-25",42.52
"856","2010-05-26",42.27
"857","2010-05-27",42.740002
"858","2010-05-28",42.59
"859","2010-06-01",41.75
"860","2010-06-02",42.549999
"861","2010-06-03",42.82
"862","2010-06-04",41.66
"863","2010-06-07",41.869999
"864","2010-06-08",42.459999
"865","2010-06-09",42.150002
"866","2010-06-10",43.09
"867","2010-06-11",43.130001
"868","2010-06-14",43.349998
"869","2010-06-15",44.09
"870","2010-06-16",44.419998
"871","2010-06-17",44.77
"872","2010-06-18",44.889999
"873","2010-06-21",44.689999
"874","2010-06-22",43.810001
"875","2010-06-23",43.650002
"876","2010-06-24",43.759998
"877","2010-06-25",43.84
"878","2010-06-28",44.139999
"879","2010-06-29",43.48
"880","2010-06-30",43.099998
"881","2010-07-01",42.900002
"882","2010-07-02",43.189999
"883","2010-07-06",43.619999
"884","2010-07-07",44.75
"885","2010-07-08",45.32
"886","2010-07-09",45.27
"887","2010-07-12",45.400002
"888","2010-07-13",45.52
"889","2010-07-14",45.57
"890","2010-07-15",45.740002
"891","2010-07-16",45.060001
"892","2010-07-19",45.669998
"893","2010-07-20",45.830002
"894","2010-07-21",45.27
"895","2010-07-22",46.02
"896","2010-07-23",46.299999
"897","2010-07-26",46.68
"898","2010-07-27",47.16
"899","2010-07-28",47.029999
"900","2010-07-29",46.57
"901","2010-07-30",46.119999
"902","2010-08-02",47.139999
"903","2010-08-03",46.93
"904","2010-08-04",46.939999
"905","2010-08-05",47.209999
"906","2010-08-06",47.57
"907","2010-08-09",47.970001
"908","2010-08-10",48.360001
"909","2010-08-11",47.639999
"910","2010-08-12",47.950001
"911","2010-08-13",47.549999
"912","2010-08-16",46.849998
"913","2010-08-17",47.380001
"914","2010-08-18",46.959999
"915","2010-08-19",46.5
"916","2010-08-20",46.700001
"917","2010-08-23",46.98
"918","2010-08-24",47.310001
"919","2010-08-25",47.439999
"920","2010-08-26",47.150002
"921","2010-08-27",47.880001
"922","2010-08-30",47.25
"923","2010-08-31",47.529999
"924","2010-09-01",48.240002
"925","2010-09-02",48.25
"926","2010-09-03",48.439999
"927","2010-09-07",48.360001
"928","2010-09-08",47.779999
"929","2010-09-09",47.950001
"930","2010-09-10",47.689999
"931","2010-09-13",47.77
"932","2010-09-14",48.099998
"933","2010-09-15",47.849998
"934","2010-09-16",47.59
"935","2010-09-17",47.919998
"936","2010-09-20",48.689999
"937","2010-09-21",48.450001
"938","2010-09-22",48.52
"939","2010-09-23",48.09
"940","2010-09-24",48.790001
"941","2010-09-27",48.75
"942","2010-09-28",48.5
"943","2010-09-29",48.43
"944","2010-09-30",48.220001
"945","2010-10-01",48.330002
"946","2010-10-04",48.07
"947","2010-10-05",48.41
"948","2010-10-06",48.189999
"949","2010-10-07",48.169998
"950","2010-10-08",48.27
