"","date","HPP"
"227","2011-05-17",15.4
"228","2011-05-18",15.63
"229","2011-05-19",15.8
"230","2011-05-20",15.49
"231","2011-05-23",15.55
"232","2011-05-24",15.43
"233","2011-05-25",15.8
"234","2011-05-26",15.98
"235","2011-05-27",16.07
"236","2011-05-31",16.049999
"237","2011-06-01",15.48
"238","2011-06-02",15.26
"239","2011-06-03",15.25
"240","2011-06-06",15.03
"241","2011-06-07",15.72
"242","2011-06-08",15.42
"243","2011-06-09",15.24
"244","2011-06-10",15.15
"245","2011-06-13",15.11
"246","2011-06-14",15.17
"247","2011-06-15",15.11
"248","2011-06-16",15.21
"249","2011-06-17",15.21
"250","2011-06-20",15.58
"251","2011-06-21",15.78
"252","2011-06-22",15.59
"253","2011-06-23",15.44
"254","2011-06-24",15.99
"255","2011-06-27",15.79
"256","2011-06-28",15.65
"257","2011-06-29",15.46
"258","2011-06-30",15.53
"259","2011-07-01",15.55
"260","2011-07-05",15.66
"261","2011-07-06",15.86
"262","2011-07-07",16
"263","2011-07-08",15.98
"264","2011-07-11",15.5
"265","2011-07-12",15.7
"266","2011-07-13",15.7
"267","2011-07-14",15.44
"268","2011-07-15",15.72
"269","2011-07-18",15.45
"270","2011-07-19",15.53
"271","2011-07-20",15.45
"272","2011-07-21",15.49
"273","2011-07-22",15.44
"274","2011-07-25",15.4
"275","2011-07-26",15.34
"276","2011-07-27",15.14
"277","2011-07-28",15.25
"278","2011-07-29",15.25
"279","2011-08-01",15.1
"280","2011-08-02",15
"281","2011-08-03",15.02
"282","2011-08-04",14.73
"283","2011-08-05",14.17
"284","2011-08-08",12.54
"285","2011-08-09",13.59
"286","2011-08-10",12.68
"287","2011-08-11",13.1
"288","2011-08-12",13.11
"289","2011-08-15",13.44
"290","2011-08-16",13.68
"291","2011-08-17",13.9
"292","2011-08-18",13.41
"293","2011-08-19",13.25
"294","2011-08-22",13.05
"295","2011-08-23",13.41
"296","2011-08-24",13.48
"297","2011-08-25",13.41
"298","2011-08-26",13.38
"299","2011-08-29",14.16
"300","2011-08-30",14.06
"301","2011-08-31",13.93
"302","2011-09-01",13.6
"303","2011-09-02",13.14
"304","2011-09-06",13.08
"305","2011-09-07",13.35
"306","2011-09-08",13.16
"307","2011-09-09",12.69
"308","2011-09-12",12.68
"309","2011-09-13",12.87
"310","2011-09-14",12.77
"311","2011-09-15",12.87
"312","2011-09-16",13.25
"313","2011-09-19",12.77
"314","2011-09-20",12.55
"315","2011-09-21",11.99
"316","2011-09-22",11.69
"317","2011-09-23",11.8
"318","2011-09-26",11.71
"319","2011-09-27",12.02
"320","2011-09-28",11.46
"321","2011-09-29",11.71
"322","2011-09-30",11.63
"323","2011-10-03",10.85
"324","2011-10-04",12.01
"325","2011-10-05",11.79
"326","2011-10-06",11.94
"327","2011-10-07",11.53
"328","2011-10-10",12.01
"329","2011-10-11",11.87
"330","2011-10-12",12.02
"331","2011-10-13",11.99
"332","2011-10-14",12.25
"333","2011-10-17",12.2
"334","2011-10-18",12.52
"335","2011-10-19",12.21
"336","2011-10-20",12.49
"337","2011-10-21",13
"338","2011-10-24",13.33
"339","2011-10-25",12.74
"340","2011-10-26",12.9
"341","2011-10-27",13.4
"342","2011-10-28",13.32
"343","2011-10-31",13.36
"344","2011-11-01",12.58
"345","2011-11-02",12.96
"346","2011-11-03",12.96
"347","2011-11-04",12.73
"348","2011-11-07",12.74
"349","2011-11-08",12.79
"350","2011-11-09",12.22
"351","2011-11-10",12.5
"352","2011-11-11",12.74
"353","2011-11-14",12.36
"354","2011-11-15",12.47
"355","2011-11-16",12.26
"356","2011-11-17",12.45
"357","2011-11-18",12.46
"358","2011-11-21",12.26
"359","2011-11-22",12.3
"360","2011-11-23",11.81
"361","2011-11-25",11.72
"362","2011-11-28",11.84
"363","2011-11-29",11.79
"364","2011-11-30",12.84
"365","2011-12-01",12.78
"366","2011-12-02",12.97
"367","2011-12-05",13.25
"368","2011-12-06",13.31
"369","2011-12-07",13.56
"370","2011-12-08",13.07
"371","2011-12-09",13.35
"372","2011-12-12",13.16
"373","2011-12-13",13.06
"374","2011-12-14",13.25
"375","2011-12-15",13.22
"376","2011-12-16",13.05
"377","2011-12-19",13.07
"378","2011-12-20",13.58
"379","2011-12-21",13.52
"380","2011-12-22",13.7
"381","2011-12-23",13.66
"382","2011-12-27",13.64
"383","2011-12-28",13.38
"384","2011-12-29",13.57
"385","2011-12-30",14.16
"386","2012-01-03",14.14
"387","2012-01-04",13.72
"388","2012-01-05",13.62
"389","2012-01-06",13.71
"390","2012-01-09",13.83
"391","2012-01-10",14.13
"392","2012-01-11",14.25
"393","2012-01-12",13.98
"394","2012-01-13",13.92
"395","2012-01-17",13.77
"396","2012-01-18",14.24
"397","2012-01-19",14.4
"398","2012-01-20",14.61
"399","2012-01-23",14.8
"400","2012-01-24",15.03
"401","2012-01-25",15.05
"402","2012-01-26",14.93
"403","2012-01-27",15.03
"404","2012-01-30",15.05
"405","2012-01-31",15.37
"406","2012-02-01",15.57
"407","2012-02-02",15.6
"408","2012-02-03",15.9
"409","2012-02-06",16.01
"410","2012-02-07",15.98
"411","2012-02-08",15.9
"412","2012-02-09",15.78
"413","2012-02-10",15.66
"414","2012-02-13",15.92
"415","2012-02-14",15.74
"416","2012-02-15",15.64
"417","2012-02-16",15.74
"418","2012-02-17",15.68
"419","2012-02-21",15.72
"420","2012-02-22",15.52
"421","2012-02-23",15.55
"422","2012-02-24",15.6
"423","2012-02-27",15.5
"424","2012-02-28",15.52
"425","2012-02-29",15.29
"426","2012-03-01",15.03
"427","2012-03-02",14.99
"428","2012-03-05",15.29
"429","2012-03-06",15.1
"430","2012-03-07",15.33
"431","2012-03-08",15.32
"432","2012-03-09",15.21
"433","2012-03-12",15
"434","2012-03-13",15.3
"435","2012-03-14",15.17
"436","2012-03-15",15.17
"437","2012-03-16",15.07
"438","2012-03-19",15.38
"439","2012-03-20",15.2
"440","2012-03-21",15.3
"441","2012-03-22",15.41
"442","2012-03-23",15.42
"443","2012-03-26",15.62
"444","2012-03-27",15.5
"445","2012-03-28",15.35
"446","2012-03-29",15.1
"447","2012-03-30",15.13
"448","2012-04-02",15.35
"449","2012-04-03",15.13
"450","2012-04-04",15.07
"451","2012-04-05",15.06
"452","2012-04-09",14.96
"453","2012-04-10",15.04
"454","2012-04-11",15.14
"455","2012-04-12",15.19
"456","2012-04-13",15.11
"457","2012-04-16",15.38
"458","2012-04-17",15.58
"459","2012-04-18",15.19
"460","2012-04-19",15.06
"461","2012-04-20",15.45
"462","2012-04-23",15.06
"463","2012-04-24",15.42
"464","2012-04-25",15.68
"465","2012-04-26",15.73
"466","2012-04-27",16.1
"467","2012-04-30",15.83
"468","2012-05-01",16
"469","2012-05-02",16.08
"470","2012-05-03",15.96
"471","2012-05-04",15.81
"472","2012-05-07",15.66
"473","2012-05-08",15.46
"474","2012-05-09",15.51
"475","2012-05-10",15.41
"476","2012-05-11",15.49
"477","2012-05-14",15.47
"478","2012-05-15",15.61
"479","2012-05-16",15.2
"480","2012-05-17",15.25
"481","2012-05-18",15.26
"482","2012-05-21",15.58
"483","2012-05-22",15.59
"484","2012-05-23",15.99
"485","2012-05-24",16.01
"486","2012-05-25",16.049999
"487","2012-05-29",16.200001
"488","2012-05-30",16
"489","2012-05-31",16.02
"490","2012-06-01",15.88
"491","2012-06-04",15.85
"492","2012-06-05",16.08
"493","2012-06-06",16.360001
"494","2012-06-07",16.23
"495","2012-06-08",16.33
"496","2012-06-11",16.030001
"497","2012-06-12",16.059999
"498","2012-06-13",16.02
"499","2012-06-14",16.33
"500","2012-06-15",16.42
"501","2012-06-18",16.51
"502","2012-06-19",16.67
"503","2012-06-20",16.51
"504","2012-06-21",16.33
"505","2012-06-22",16.459999
"506","2012-06-25",16.52
"507","2012-06-26",16.719999
"508","2012-06-27",16.639999
"509","2012-06-28",16.67
"510","2012-06-29",17.41
"511","2012-07-02",17.49
"512","2012-07-03",17.75
"513","2012-07-05",17.690001
"514","2012-07-06",17.629999
"515","2012-07-09",17.780001
"516","2012-07-10",17.549999
"517","2012-07-11",17.389999
"518","2012-07-12",17.27
"519","2012-07-13",17.73
"520","2012-07-16",17.85
"521","2012-07-17",18.18
"522","2012-07-18",18.200001
"523","2012-07-19",17.82
"524","2012-07-20",17.66
"525","2012-07-23",17.41
"526","2012-07-24",17.33
"527","2012-07-25",17.370001
"528","2012-07-26",17.35
"529","2012-07-27",17.73
"530","2012-07-30",17.74
"531","2012-07-31",17.780001
"532","2012-08-01",17.309999
"533","2012-08-02",17.389999
"534","2012-08-03",17.780001
"535","2012-08-06",17.75
"536","2012-08-07",17.42
"537","2012-08-08",17.33
"538","2012-08-09",17.27
"539","2012-08-10",17.27
"540","2012-08-13",17.27
"541","2012-08-14",17.33
"542","2012-08-15",17.549999
"543","2012-08-16",17.73
"544","2012-08-17",17.77
"545","2012-08-20",17.780001
"546","2012-08-21",17.84
"547","2012-08-22",17.639999
"548","2012-08-23",17.549999
"549","2012-08-24",17.5
"550","2012-08-27",17.57
"551","2012-08-28",17.610001
"552","2012-08-29",17.719999
"553","2012-08-30",17.719999
"554","2012-08-31",17.74
"555","2012-09-04",17.969999
"556","2012-09-05",18
"557","2012-09-06",18.25
"558","2012-09-07",18.309999
"559","2012-09-10",18.290001
"560","2012-09-11",18.35
"561","2012-09-12",18.469999
"562","2012-09-13",18.9
"563","2012-09-14",19.280001
"564","2012-09-17",19.209999
"565","2012-09-18",19.049999
"566","2012-09-19",18.74
"567","2012-09-20",18.450001
"568","2012-09-21",18.59
"569","2012-09-24",18.379999
"570","2012-09-25",18.139999
"571","2012-09-26",18.32
"572","2012-09-27",18.49
"573","2012-09-28",18.5
"574","2012-10-01",18.620001
"575","2012-10-02",18.629999
"576","2012-10-03",18.74
"577","2012-10-04",18.65
"578","2012-10-05",18.9
"579","2012-10-08",18.99
"580","2012-10-09",18.75
"581","2012-10-10",18.889999
"582","2012-10-11",19.02
"583","2012-10-12",18.709999
"584","2012-10-15",19
"585","2012-10-16",19.200001
"586","2012-10-17",19.379999
"587","2012-10-18",19.35
"588","2012-10-19",18.85
"589","2012-10-22",18.860001
"590","2012-10-23",19.32
"591","2012-10-24",19.35
"592","2012-10-25",19.25
"593","2012-10-26",19.09
"594","2012-10-31",18.969999
"595","2012-11-01",18.969999
"596","2012-11-02",18.959999
"597","2012-11-05",19.07
"598","2012-11-06",19.02
"599","2012-11-07",18.98
"600","2012-11-08",18.700001
"601","2012-11-09",18.5
"602","2012-11-12",18.120001
"603","2012-11-13",18.43
"604","2012-11-14",18.23
"605","2012-11-15",18.219999
"606","2012-11-16",18.379999
"607","2012-11-19",18.57
"608","2012-11-20",18.629999
"609","2012-11-21",18.75
"610","2012-11-23",18.879999
"611","2012-11-26",19.049999
"612","2012-11-27",19.17
"613","2012-11-28",19.200001
"614","2012-11-29",19.24
"615","2012-11-30",19.370001
"616","2012-12-03",19.57
"617","2012-12-04",19.83
"618","2012-12-05",19.709999
"619","2012-12-06",19.93
"620","2012-12-07",19.889999
"621","2012-12-10",19.860001
"622","2012-12-11",19.98
"623","2012-12-12",19.85
"624","2012-12-13",19.700001
"625","2012-12-14",19.870001
"626","2012-12-17",20.129999
"627","2012-12-18",20.09
"628","2012-12-19",20.139999
"629","2012-12-20",20.35
"630","2012-12-21",20.459999
"631","2012-12-24",20.51
"632","2012-12-26",20.379999
"633","2012-12-27",20.889999
"634","2012-12-28",20.690001
"635","2012-12-31",21.059999
"636","2013-01-02",20.74
"637","2013-01-03",20.59
"638","2013-01-04",20.58
"639","2013-01-07",20.540001
"640","2013-01-08",20.559999
"641","2013-01-09",20.690001
"642","2013-01-10",20.700001
"643","2013-01-11",20.57
"644","2013-01-14",20.6
"645","2013-01-15",20.6
"646","2013-01-16",20.540001
"647","2013-01-17",20.629999
"648","2013-01-18",20.690001
"649","2013-01-22",20.9
"650","2013-01-23",21.049999
"651","2013-01-24",20.969999
"652","2013-01-25",21.17
"653","2013-01-28",21.379999
"654","2013-01-29",21.48
"655","2013-01-30",21.26
"656","2013-01-31",21.43
"657","2013-02-01",22.110001
"658","2013-02-04",21.99
"659","2013-02-05",22.120001
"660","2013-02-06",22.110001
"661","2013-02-07",21.9
"662","2013-02-08",21.92
"663","2013-02-11",21.99
"664","2013-02-12",22.26
"665","2013-02-13",22.26
"666","2013-02-14",22.190001
"667","2013-02-15",22.049999
"668","2013-02-19",22.24
"669","2013-02-20",22.43
"670","2013-02-21",22.35
"671","2013-02-22",22.65
"672","2013-02-25",22.370001
"673","2013-02-26",22.5
"674","2013-02-27",22.66
"675","2013-02-28",22.57
"676","2013-03-01",22.719999
"677","2013-03-04",22.860001
"678","2013-03-05",23.120001
"679","2013-03-06",22.940001
"680","2013-03-07",22.91
"681","2013-03-08",22.879999
"682","2013-03-11",22.809999
"683","2013-03-12",22.719999
"684","2013-03-13",22.610001
"685","2013-03-14",22.610001
"686","2013-03-15",22.440001
"687","2013-03-18",22.25
"688","2013-03-19",21.889999
"689","2013-03-20",21.9
"690","2013-03-21",21.879999
"691","2013-03-22",21.889999
"692","2013-03-25",21.73
"693","2013-03-26",21.91
"694","2013-03-27",21.74
"695","2013-03-28",21.75
"696","2013-04-01",21.84
"697","2013-04-02",21.969999
"698","2013-04-03",21.940001
"699","2013-04-04",22.389999
"700","2013-04-05",22.42
"701","2013-04-08",22.57
"702","2013-04-09",22.450001
"703","2013-04-10",22.49
"704","2013-04-11",22.700001
"705","2013-04-12",22.68
"706","2013-04-15",22.129999
"707","2013-04-16",22.309999
"708","2013-04-17",22.129999
"709","2013-04-18",22.08
"710","2013-04-19",22.23
"711","2013-04-22",22.08
"712","2013-04-23",22.33
"713","2013-04-24",22.299999
"714","2013-04-25",22.33
"715","2013-04-26",22.16
"716","2013-04-29",22.360001
"717","2013-04-30",22.809999
"718","2013-05-01",22.24
"719","2013-05-02",22.49
"720","2013-05-03",22.73
"721","2013-05-06",22.879999
"722","2013-05-07",23.620001
"723","2013-05-08",23.73
"724","2013-05-09",23.209999
"725","2013-05-10",23.43
"726","2013-05-13",23.639999
"727","2013-05-14",23.719999
"728","2013-05-15",23.860001
"729","2013-05-16",23.549999
"730","2013-05-17",23.719999
"731","2013-05-20",23.57
"732","2013-05-21",23.99
"733","2013-05-22",23.209999
"734","2013-05-23",23.17
"735","2013-05-24",22.82
"736","2013-05-28",22.540001
"737","2013-05-29",21.879999
"738","2013-05-30",21.73
"739","2013-05-31",21.59
"740","2013-06-03",22.07
"741","2013-06-04",21.59
"742","2013-06-05",21.389999
"743","2013-06-06",21.75
"744","2013-06-07",21.49
"745","2013-06-10",21.379999
"746","2013-06-11",21.059999
"747","2013-06-12",20.870001
"748","2013-06-13",21.139999
"749","2013-06-14",21.129999
"750","2013-06-17",21.389999
"751","2013-06-18",21.629999
"752","2013-06-19",20.879999
"753","2013-06-20",20.26
"754","2013-06-21",20.299999
"755","2013-06-24",20.040001
"756","2013-06-25",20.450001
"757","2013-06-26",20.43
"758","2013-06-27",21.129999
"759","2013-06-28",21.280001
"760","2013-07-01",21.120001
"761","2013-07-02",21.49
"762","2013-07-03",21.209999
"763","2013-07-05",21.15
"764","2013-07-08",20.860001
"765","2013-07-09",20.91
"766","2013-07-10",20.879999
"767","2013-07-11",21.51
"768","2013-07-12",21.610001
"769","2013-07-15",21.870001
"770","2013-07-16",21.9
"771","2013-07-17",22.01
"772","2013-07-18",22.309999
"773","2013-07-19",22.26
"774","2013-07-22",22.440001
"775","2013-07-23",22.459999
"776","2013-07-24",21.959999
"777","2013-07-25",22.200001
"778","2013-07-26",22.139999
"779","2013-07-29",22.120001
"780","2013-07-30",22.08
"781","2013-07-31",21.700001
"782","2013-08-01",21.629999
"783","2013-08-02",21.5
"784","2013-08-05",21.459999
"785","2013-08-06",21.15
"786","2013-08-07",21
"787","2013-08-08",21.01
"788","2013-08-09",21.120001
"789","2013-08-12",21.08
"790","2013-08-13",20.879999
"791","2013-08-14",20.83
"792","2013-08-15",20.190001
"793","2013-08-16",19.92
"794","2013-08-19",19.940001
"795","2013-08-20",20.25
"796","2013-08-21",20.16
"797","2013-08-22",20.35
"798","2013-08-23",20.5
"799","2013-08-26",20.52
"800","2013-08-27",20.25
"801","2013-08-28",20.25
"802","2013-08-29",20.290001
"803","2013-08-30",19.950001
"804","2013-09-03",19.610001
"805","2013-09-04",19.58
"806","2013-09-05",19.379999
"807","2013-09-06",19.389999
"808","2013-09-09",19.700001
"809","2013-09-10",19.700001
"810","2013-09-11",19.870001
"811","2013-09-12",20.139999
"812","2013-09-13",20.26
"813","2013-09-16",20.18
"814","2013-09-17",20.139999
"815","2013-09-18",20.43
"816","2013-09-19",20.440001
"817","2013-09-20",20.309999
"818","2013-09-23",20.23
"819","2013-09-24",19.93
"820","2013-09-25",19.84
"821","2013-09-26",19.860001
"822","2013-09-27",19.66
"823","2013-09-30",19.450001
"824","2013-10-01",19.459999
"825","2013-10-02",19.32
"826","2013-10-03",19.030001
"827","2013-10-04",19.08
"828","2013-10-07",19.18
"829","2013-10-08",19.139999
"830","2013-10-09",19.24
"831","2013-10-10",19.83
"832","2013-10-11",20.049999
"833","2013-10-14",20.08
"834","2013-10-15",20.15
"835","2013-10-16",20.35
"836","2013-10-17",20.700001
"837","2013-10-18",20.75
"838","2013-10-21",20.629999
"839","2013-10-22",20.950001
"840","2013-10-23",20.959999
"841","2013-10-24",21
"842","2013-10-25",21.17
"843","2013-10-28",21.040001
"844","2013-10-29",20.969999
"845","2013-10-30",20.68
"846","2013-10-31",20.690001
"847","2013-11-01",20.65
"848","2013-11-04",20.82
"849","2013-11-05",20.68
"850","2013-11-06",20.66
"851","2013-11-07",20.360001
"852","2013-11-08",20.26
"853","2013-11-11",20.1
"854","2013-11-12",19.879999
"855","2013-11-13",19.98
"856","2013-11-14",20.290001
"857","2013-11-15",20.51
"858","2013-11-18",20.49
"859","2013-11-19",20.459999
"860","2013-11-20",20.450001
"861","2013-11-21",20.610001
"862","2013-11-22",20.65
"863","2013-11-25",20.559999
"864","2013-11-26",20.530001
"865","2013-11-27",20.709999
"866","2013-11-29",20.74
"867","2013-12-02",20.639999
"868","2013-12-03",20.67
"869","2013-12-04",20.530001
"870","2013-12-05",20.639999
"871","2013-12-06",20.709999
"872","2013-12-09",20.85
"873","2013-12-10",20.83
"874","2013-12-11",20.57
"875","2013-12-12",20.6
"876","2013-12-13",20.790001
"877","2013-12-16",21
"878","2013-12-17",21.299999
"879","2013-12-18",21.75
"880","2013-12-19",21.6
"881","2013-12-20",22.02
"882","2013-12-23",22.16
"883","2013-12-24",22.290001
"884","2013-12-26",22.25
"885","2013-12-27",22.09
"886","2013-12-30",22.02
"887","2013-12-31",21.870001
"888","2014-01-02",21.59
"889","2014-01-03",22.040001
"890","2014-01-06",22.32
"891","2014-01-07",22.309999
"892","2014-01-08",22
"893","2014-01-09",22.059999
"894","2014-01-10",22.1
"895","2014-01-13",22.049999
"896","2014-01-14",22.059999
"897","2014-01-15",22.139999
"898","2014-01-16",22.18
"899","2014-01-17",21.950001
"900","2014-01-21",22.15
"901","2014-01-22",22.219999
"902","2014-01-23",21.6
"903","2014-01-24",21.5
"904","2014-01-27",21.42
"905","2014-01-28",21.49
"906","2014-01-29",21.49
"907","2014-01-30",21.85
"908","2014-01-31",21.73
"909","2014-02-03",21.43
"910","2014-02-04",21.68
"911","2014-02-05",21.49
"912","2014-02-06",21.549999
"913","2014-02-07",21.629999
"914","2014-02-10",21.629999
"915","2014-02-11",21.92
"916","2014-02-12",21.959999
"917","2014-02-13",22.1
"918","2014-02-14",22.25
"919","2014-02-18",22.469999
"920","2014-02-19",22.440001
"921","2014-02-20",22.129999
"922","2014-02-21",22.07
"923","2014-02-24",22.02
"924","2014-02-25",21.99
"925","2014-02-26",22.129999
"926","2014-02-27",22.33
"927","2014-02-28",22.809999
"928","2014-03-03",23.02
"929","2014-03-04",23.469999
"930","2014-03-05",23.41
"931","2014-03-06",23.040001
"932","2014-03-07",22.83
"933","2014-03-10",22.629999
"934","2014-03-11",22.530001
"935","2014-03-12",22.559999
"936","2014-03-13",22.82
"937","2014-03-14",22.82
"938","2014-03-17",22.959999
"939","2014-03-18",23.200001
"940","2014-03-19",23.030001
"941","2014-03-20",23.129999
"942","2014-03-21",23.1
"943","2014-03-24",22.99
"944","2014-03-25",23.41
"945","2014-03-26",22.809999
"946","2014-03-27",22.98
"947","2014-03-28",22.99
"948","2014-03-31",23.07
"949","2014-04-01",23
"950","2014-04-02",22.870001
"951","2014-04-03",22.809999
"952","2014-04-04",22.76
"953","2014-04-07",22.83
"954","2014-04-08",22.73
"955","2014-04-09",22.700001
"956","2014-04-10",22.51
"957","2014-04-11",22.32
"958","2014-04-14",22.33
"959","2014-04-15",22.49
"960","2014-04-16",22.709999
"961","2014-04-17",22.91
"962","2014-04-21",23.200001
"963","2014-04-22",23.4
"964","2014-04-23",23.34
"965","2014-04-24",23.49
"966","2014-04-25",23.35
"967","2014-04-28",23.629999
"968","2014-04-29",23.530001
"969","2014-04-30",23.549999
"970","2014-05-01",23.77
"971","2014-05-02",23.91
"972","2014-05-05",23.66
"973","2014-05-06",23.540001
"974","2014-05-07",23.73
"975","2014-05-08",23.66
"976","2014-05-09",23.58
"977","2014-05-12",23.77
"978","2014-05-13",23.48
"979","2014-05-14",23.370001
"980","2014-05-15",23.059999
"981","2014-05-16",23.290001
"982","2014-05-19",23.41
