"","date","BELFB"
"105","2007-06-04",36.040001
"106","2007-06-05",36.009998
"107","2007-06-06",35.330002
"108","2007-06-07",34.77
"109","2007-06-08",35.810001
"110","2007-06-11",36.32
"111","2007-06-12",36.02
"112","2007-06-13",36.549999
"113","2007-06-14",36.259998
"114","2007-06-15",36.490002
"115","2007-06-18",36.389999
"116","2007-06-19",36.73
"117","2007-06-20",35.130001
"118","2007-06-21",34.75
"119","2007-06-22",34.68
"120","2007-06-25",33.82
"121","2007-06-26",33.57
"122","2007-06-27",34.400002
"123","2007-06-28",34.240002
"124","2007-06-29",34.029999
"125","2007-07-02",34.830002
"126","2007-07-03",34.66
"127","2007-07-05",35.060001
"128","2007-07-06",34.66
"129","2007-07-09",33.900002
"130","2007-07-10",32.299999
"131","2007-07-11",32.639999
"132","2007-07-12",33.130001
"133","2007-07-13",33.009998
"134","2007-07-16",32.490002
"135","2007-07-17",32.27
"136","2007-07-18",32.540001
"137","2007-07-19",32.669998
"138","2007-07-20",33.689999
"139","2007-07-23",32.720001
"140","2007-07-24",32.200001
"141","2007-07-25",32.41
"142","2007-07-26",30.799999
"143","2007-07-27",30.469999
"144","2007-07-30",30.35
"145","2007-07-31",30.24
"146","2007-08-01",31
"147","2007-08-02",31.040001
"148","2007-08-03",29.549999
"149","2007-08-06",29.91
"150","2007-08-07",29.559999
"151","2007-08-08",31.5
"152","2007-08-09",35.02
"153","2007-08-10",36.59
"154","2007-08-13",32.34
"155","2007-08-14",30.77
"156","2007-08-15",30.75
"157","2007-08-16",33.259998
"158","2007-08-17",33.150002
"159","2007-08-20",33.669998
"160","2007-08-21",33.150002
"161","2007-08-22",32.98
"162","2007-08-23",32.639999
"163","2007-08-24",33.150002
"164","2007-08-27",32.41
"165","2007-08-28",31
"166","2007-08-29",31.879999
"167","2007-08-30",31.549999
"168","2007-08-31",31.5
"169","2007-09-04",31.07
"170","2007-09-05",30.4
"171","2007-09-06",31.57
"172","2007-09-07",30.51
"173","2007-09-10",30.33
"174","2007-09-11",32
"175","2007-09-12",31.879999
"176","2007-09-13",32.049999
"177","2007-09-14",32.73
"178","2007-09-17",32.080002
"179","2007-09-18",34.939999
"180","2007-09-19",35.639999
"181","2007-09-20",35.450001
"182","2007-09-21",35.73
"183","2007-09-24",34.830002
"184","2007-09-25",34.349998
"185","2007-09-26",34.66
"186","2007-09-27",35.709999
"187","2007-09-28",34.66
"188","2007-10-01",35.880001
"189","2007-10-02",36.189999
"190","2007-10-03",34.709999
"191","2007-10-04",35.279999
"192","2007-10-05",35.889999
"193","2007-10-08",35.259998
"194","2007-10-09",34.959999
"195","2007-10-10",34.889999
"196","2007-10-11",34.040001
"197","2007-10-12",34.830002
"198","2007-10-15",33.119999
"199","2007-10-16",32.849998
"200","2007-10-17",32.889999
"201","2007-10-18",32.700001
"202","2007-10-19",31.049999
"203","2007-10-22",33.529999
"204","2007-10-23",33.759998
"205","2007-10-24",32.049999
"206","2007-10-25",32.110001
"207","2007-10-26",33.650002
"208","2007-10-29",32.689999
"209","2007-10-30",31.93
"210","2007-10-31",31.82
"211","2007-11-01",30.9
"212","2007-11-02",31.690001
"213","2007-11-05",31.43
"214","2007-11-06",31.610001
"215","2007-11-07",30.51
"216","2007-11-08",30.82
"217","2007-11-09",30.299999
"218","2007-11-12",30.99
"219","2007-11-13",32.07
"220","2007-11-14",31.110001
"221","2007-11-15",31.040001
"222","2007-11-16",30.65
"223","2007-11-19",29.690001
"224","2007-11-20",30.15
"225","2007-11-21",30.540001
"226","2007-11-23",30.780001
"227","2007-11-26",29.42
"228","2007-11-27",29.549999
"229","2007-11-28",30.75
"230","2007-11-29",29.959999
"231","2007-11-30",29.92
"232","2007-12-03",29.5
"233","2007-12-04",28.76
"234","2007-12-05",29.879999
"235","2007-12-06",31.040001
"236","2007-12-07",29.83
"237","2007-12-10",29.82
"238","2007-12-11",29.309999
"239","2007-12-12",30
"240","2007-12-13",30
"241","2007-12-14",28.77
"242","2007-12-17",27.889999
"243","2007-12-18",27.190001
"244","2007-12-19",27.629999
"245","2007-12-20",28.73
"246","2007-12-21",30.120001
"247","2007-12-24",30.440001
"248","2007-12-26",30.030001
"249","2007-12-27",29.4
"250","2007-12-28",29.25
"251","2007-12-31",29.27
"252","2008-01-02",28.450001
"253","2008-01-03",28.15
"254","2008-01-04",27.790001
"255","2008-01-07",27.92
"256","2008-01-08",27.35
"257","2008-01-09",27.15
"258","2008-01-10",27.32
"259","2008-01-11",26.73
"260","2008-01-14",26.66
"261","2008-01-15",26.280001
"262","2008-01-16",27.129999
"263","2008-01-17",27.459999
"264","2008-01-18",27.33
"265","2008-01-22",27.73
"266","2008-01-23",27.969999
"267","2008-01-24",27.32
"268","2008-01-25",27.51
"269","2008-01-28",27.6
"270","2008-01-29",27.23
"271","2008-01-30",26.209999
"272","2008-01-31",27.08
"273","2008-02-01",27.34
"274","2008-02-04",27.24
"275","2008-02-05",26.6
"276","2008-02-06",26.58
"277","2008-02-07",26.74
"278","2008-02-08",26.85
"279","2008-02-11",26.860001
"280","2008-02-12",26.969999
"281","2008-02-13",26.74
"282","2008-02-14",27.450001
"283","2008-02-15",27.57
"284","2008-02-19",27.889999
"285","2008-02-20",28.75
"286","2008-02-21",28.08
"287","2008-02-22",28.190001
"288","2008-02-25",28.48
"289","2008-02-26",29.09
"290","2008-02-27",28.459999
"291","2008-02-28",27.83
"292","2008-02-29",27.27
"293","2008-03-03",27.25
"294","2008-03-04",27.219999
"295","2008-03-05",27.32
"296","2008-03-06",26.48
"297","2008-03-07",26.620001
"298","2008-03-10",26.59
"299","2008-03-11",27.25
"300","2008-03-12",27.07
"301","2008-03-13",27.74
"302","2008-03-14",26.860001
"303","2008-03-17",27.559999
"304","2008-03-18",27.66
"305","2008-03-19",27
"306","2008-03-20",28.59
"307","2008-03-24",28.719999
"308","2008-03-25",29.15
"309","2008-03-26",28.82
"310","2008-03-27",28.23
"311","2008-03-28",27.690001
"312","2008-03-31",27.860001
"313","2008-04-01",28.82
"314","2008-04-02",29.370001
"315","2008-04-03",29.530001
"316","2008-04-04",28.48
"317","2008-04-07",29.83
"318","2008-04-08",30
"319","2008-04-09",29.27
"320","2008-04-10",29.68
"321","2008-04-11",28.24
"322","2008-04-14",28.120001
"323","2008-04-15",28.209999
"324","2008-04-16",29.43
"325","2008-04-17",28.43
"326","2008-04-18",29.459999
"327","2008-04-21",29.040001
"328","2008-04-22",28.209999
"329","2008-04-23",28.450001
"330","2008-04-24",29.610001
"331","2008-04-25",27.08
"332","2008-04-28",26.52
"333","2008-04-29",26.27
"334","2008-04-30",26.07
"335","2008-05-01",26.01
"336","2008-05-02",24.85
"337","2008-05-05",25.01
"338","2008-05-06",24.85
"339","2008-05-07",24.469999
"340","2008-05-08",24.48
"341","2008-05-09",24.469999
"342","2008-05-12",24.83
"343","2008-05-13",24.9
"344","2008-05-14",25.200001
"345","2008-05-15",25.18
"346","2008-05-16",25.370001
"347","2008-05-19",25.48
"348","2008-05-20",25.65
"349","2008-05-21",25.290001
"350","2008-05-22",25.549999
"351","2008-05-23",25.35
"352","2008-05-27",25.379999
"353","2008-05-28",25.24
"354","2008-05-29",25.709999
"355","2008-05-30",26.190001
"356","2008-06-02",25.360001
"357","2008-06-03",25.610001
"358","2008-06-04",25.73
"359","2008-06-05",27.120001
"360","2008-06-06",25.91
"361","2008-06-09",25.98
"362","2008-06-10",26.52
"363","2008-06-11",26
"364","2008-06-12",25.620001
"365","2008-06-13",25.969999
"366","2008-06-16",26.01
"367","2008-06-17",25.969999
"368","2008-06-18",25.950001
"369","2008-06-19",26.200001
"370","2008-06-20",26.09
"371","2008-06-23",26.09
"372","2008-06-24",25.309999
"373","2008-06-25",25.379999
"374","2008-06-26",25.17
"375","2008-06-27",24.91
"376","2008-06-30",24.709999
"377","2008-07-01",24.93
"378","2008-07-02",23.959999
"379","2008-07-03",23.780001
"380","2008-07-07",23.99
"381","2008-07-08",25.719999
"382","2008-07-09",24.15
"383","2008-07-10",23.870001
"384","2008-07-11",24.5
"385","2008-07-14",24.209999
"386","2008-07-15",24.540001
"387","2008-07-16",25.809999
"388","2008-07-17",25.799999
"389","2008-07-18",25.15
"390","2008-07-21",25.34
"391","2008-07-22",25.66
"392","2008-07-23",25.52
"393","2008-07-24",25.379999
"394","2008-07-25",25.99
"395","2008-07-28",25.950001
"396","2008-07-29",26.68
"397","2008-07-30",27.450001
"398","2008-07-31",28.360001
"399","2008-08-01",28.09
"400","2008-08-04",27.049999
"401","2008-08-05",28.200001
"402","2008-08-06",28.450001
"403","2008-08-07",27.68
"404","2008-08-08",28.75
"405","2008-08-11",31.059999
"406","2008-08-12",30.82
"407","2008-08-13",30.6
"408","2008-08-14",30.42
"409","2008-08-15",30.9
"410","2008-08-18",29.299999
"411","2008-08-19",29.01
"412","2008-08-20",28.870001
"413","2008-08-21",28.709999
"414","2008-08-22",28.98
"415","2008-08-25",28.4
"416","2008-08-26",27.940001
"417","2008-08-27",28.42
"418","2008-08-28",29.139999
"419","2008-08-29",27.84
"420","2008-09-02",27.58
"421","2008-09-03",27.870001
"422","2008-09-04",26.92
"423","2008-09-05",27.18
"424","2008-09-08",28.959999
"425","2008-09-09",28.690001
"426","2008-09-10",28.959999
"427","2008-09-11",29.059999
"428","2008-09-12",28.459999
"429","2008-09-15",26.940001
"430","2008-09-16",28.799999
"431","2008-09-17",27.459999
"432","2008-09-18",28.139999
"433","2008-09-19",29.299999
"434","2008-09-22",29.41
"435","2008-09-23",28.57
"436","2008-09-24",28.23
"437","2008-09-25",28.139999
"438","2008-09-26",28.99
"439","2008-09-29",27.49
"440","2008-09-30",28.469999
"441","2008-10-01",28.959999
"442","2008-10-02",27.9
"443","2008-10-03",27.200001
"444","2008-10-06",25.610001
"445","2008-10-07",23.950001
"446","2008-10-08",21.450001
"447","2008-10-09",18.639999
"448","2008-10-10",18.950001
"449","2008-10-13",21.27
"450","2008-10-14",19.799999
"451","2008-10-15",17.84
"452","2008-10-16",19.33
"453","2008-10-17",18.77
"454","2008-10-20",19.59
"455","2008-10-21",18.280001
"456","2008-10-22",17.620001
"457","2008-10-23",17.549999
"458","2008-10-24",17
"459","2008-10-27",16.530001
"460","2008-10-28",18.18
"461","2008-10-29",18.559999
"462","2008-10-30",18.700001
"463","2008-10-31",21.700001
"464","2008-11-03",20
"465","2008-11-04",19.33
"466","2008-11-05",17.48
"467","2008-11-06",17.530001
"468","2008-11-07",18.459999
"469","2008-11-10",17.370001
"470","2008-11-11",16.93
"471","2008-11-12",15.45
"472","2008-11-13",16.65
"473","2008-11-14",15.31
"474","2008-11-17",15.13
"475","2008-11-18",15.6
"476","2008-11-19",14.56
"477","2008-11-20",13.03
"478","2008-11-21",13.23
"479","2008-11-24",17.219999
"480","2008-11-25",17.450001
"481","2008-11-26",19.639999
"482","2008-11-28",19.49
"483","2008-12-01",14.91
"484","2008-12-02",15.67
"485","2008-12-03",17.6
"486","2008-12-04",16.969999
"487","2008-12-05",17.41
"488","2008-12-08",19.959999
"489","2008-12-09",17.93
"490","2008-12-10",19.620001
"491","2008-12-11",18.27
"492","2008-12-12",19.219999
"493","2008-12-15",17.58
"494","2008-12-16",20.4
"495","2008-12-17",20.68
"496","2008-12-18",20.610001
"497","2008-12-19",21.27
"498","2008-12-22",21.33
"499","2008-12-23",21.120001
"500","2008-12-24",20.67
"501","2008-12-26",21.469999
"502","2008-12-29",20.84
"503","2008-12-30",21.629999
"504","2008-12-31",21.200001
"505","2009-01-02",21.610001
"506","2009-01-05",20.16
"507","2009-01-06",21.85
"508","2009-01-07",20.139999
"509","2009-01-08",21.65
"510","2009-01-09",20.030001
"511","2009-01-12",18.34
"512","2009-01-13",18.049999
"513","2009-01-14",16.379999
"514","2009-01-15",16.049999
"515","2009-01-16",16.1
"516","2009-01-20",14.86
"517","2009-01-21",15.32
"518","2009-01-22",14.64
"519","2009-01-23",14.61
"520","2009-01-26",14.62
"521","2009-01-27",15.33
"522","2009-01-28",15.5
"523","2009-01-29",15.59
"524","2009-01-30",15.24
"525","2009-02-02",15.46
"526","2009-02-03",15.39
"527","2009-02-04",15.59
"528","2009-02-05",15.89
"529","2009-02-06",16.280001
"530","2009-02-09",15.77
"531","2009-02-10",15.27
"532","2009-02-11",14.57
"533","2009-02-12",13.94
"534","2009-02-13",13.29
"535","2009-02-17",12.12
"536","2009-02-18",11.72
"537","2009-02-19",11.08
"538","2009-02-20",10.68
"539","2009-02-23",9.68
"540","2009-02-24",10.32
"541","2009-02-25",10
"542","2009-02-26",9.81
"543","2009-02-27",9.37
"544","2009-03-02",9.16
"545","2009-03-03",9.19
"546","2009-03-04",9.87
"547","2009-03-05",9.07
"548","2009-03-06",9.22
"549","2009-03-09",9.68
"550","2009-03-10",10.92
"551","2009-03-11",10.91
"552","2009-03-12",12.77
"553","2009-03-13",13.11
"554","2009-03-16",12.26
"555","2009-03-17",13
"556","2009-03-18",13.81
"557","2009-03-19",13.77
"558","2009-03-20",13.02
"559","2009-03-23",15.86
"560","2009-03-24",14.55
"561","2009-03-25",14.8
"562","2009-03-26",16.120001
"563","2009-03-27",14.68
"564","2009-03-30",14
"565","2009-03-31",13.44
"566","2009-04-01",13.53
"567","2009-04-02",16
"568","2009-04-03",15.64
"569","2009-04-06",15.62
"570","2009-04-07",13.49
"571","2009-04-08",14.04
"572","2009-04-09",16.07
"573","2009-04-13",16.059999
"574","2009-04-14",15.17
"575","2009-04-15",15.96
"576","2009-04-16",16.610001
"577","2009-04-17",15.89
"578","2009-04-20",13.9
"579","2009-04-21",15.64
"580","2009-04-22",15.34
"581","2009-04-23",14
"582","2009-04-24",14.76
"583","2009-04-27",14.92
"584","2009-04-28",14.78
"585","2009-04-29",16.940001
"586","2009-04-30",16.18
"587","2009-05-01",15.67
"588","2009-05-04",15.33
"589","2009-05-05",14.14
"590","2009-05-06",13.69
"591","2009-05-07",13.49
"592","2009-05-08",15.44
"593","2009-05-11",15.06
"594","2009-05-12",14.27
"595","2009-05-13",13.38
"596","2009-05-14",14.64
"597","2009-05-15",13.88
"598","2009-05-18",15.16
"599","2009-05-19",14.76
"600","2009-05-20",14.2
"601","2009-05-21",13.67
"602","2009-05-22",13.2
"603","2009-05-26",13.3
"604","2009-05-27",13.36
"605","2009-05-28",13.48
"606","2009-05-29",13.5
"607","2009-06-01",13.98
"608","2009-06-02",14.01
"609","2009-06-03",14.1
"610","2009-06-04",15.14
"611","2009-06-05",15.14
"612","2009-06-08",15.48
"613","2009-06-09",15.94
"614","2009-06-10",14.86
"615","2009-06-11",15.46
"616","2009-06-12",16.49
"617","2009-06-15",15.67
"618","2009-06-16",15.82
"619","2009-06-17",16.67
"620","2009-06-18",16.09
"621","2009-06-19",16.139999
"622","2009-06-22",15.27
"623","2009-06-23",14.65
"624","2009-06-24",15.57
"625","2009-06-25",16.559999
"626","2009-06-26",16.389999
"627","2009-06-29",15.73
"628","2009-06-30",16.040001
"629","2009-07-01",16.860001
"630","2009-07-02",14.82
"631","2009-07-06",15.81
"632","2009-07-07",16.83
"633","2009-07-08",16.75
"634","2009-07-09",15.07
"635","2009-07-10",15.94
"636","2009-07-13",16.219999
"637","2009-07-14",16.469999
"638","2009-07-15",17.98
"639","2009-07-16",17.93
"640","2009-07-17",17.639999
"641","2009-07-20",17.18
"642","2009-07-21",17.440001
"643","2009-07-22",17.84
"644","2009-07-23",18.120001
"645","2009-07-24",17.959999
"646","2009-07-27",17.809999
"647","2009-07-28",18.120001
"648","2009-07-29",17.290001
"649","2009-07-30",17.719999
"650","2009-07-31",18.379999
"651","2009-08-03",18.280001
"652","2009-08-04",18.15
"653","2009-08-05",16.48
"654","2009-08-06",16.99
"655","2009-08-07",18.209999
"656","2009-08-10",17.92
"657","2009-08-11",16.84
"658","2009-08-12",17.18
"659","2009-08-13",17.6
"660","2009-08-14",17.120001
"661","2009-08-17",16.889999
"662","2009-08-18",16.92
"663","2009-08-19",17
"664","2009-08-20",17.34
"665","2009-08-21",17.9
"666","2009-08-24",17.82
"667","2009-08-25",18.040001
"668","2009-08-26",17.959999
"669","2009-08-27",17.639999
"670","2009-08-28",17.440001
"671","2009-08-31",16.9
"672","2009-09-01",16.549999
"673","2009-09-02",16.790001
"674","2009-09-03",16.950001
"675","2009-09-04",17.07
"676","2009-09-08",16.93
"677","2009-09-09",16.360001
"678","2009-09-10",16.639999
"679","2009-09-11",16.6
"680","2009-09-14",16.76
"681","2009-09-15",16.469999
"682","2009-09-16",16.75
"683","2009-09-17",18.540001
"684","2009-09-18",19.92
"685","2009-09-21",19.469999
"686","2009-09-22",19.709999
"687","2009-09-23",19.809999
"688","2009-09-24",19.870001
"689","2009-09-25",19.790001
"690","2009-09-28",20.450001
"691","2009-09-29",19.99
"692","2009-09-30",19.030001
"693","2009-10-01",18.370001
"694","2009-10-02",17.99
"695","2009-10-05",18.549999
"696","2009-10-06",19.129999
"697","2009-10-07",19.790001
"698","2009-10-08",19.57
"699","2009-10-09",20.360001
"700","2009-10-12",20.360001
"701","2009-10-13",20.24
"702","2009-10-14",20.110001
"703","2009-10-15",20.030001
"704","2009-10-16",20.1
"705","2009-10-19",20.48
"706","2009-10-20",20.389999
"707","2009-10-21",19.450001
"708","2009-10-22",19.74
"709","2009-10-23",18.77
"710","2009-10-26",18.950001
"711","2009-10-27",18.99
"712","2009-10-28",18.709999
"713","2009-10-29",18.48
"714","2009-10-30",18.1
"715","2009-11-02",17.85
"716","2009-11-03",18.280001
"717","2009-11-04",17.809999
"718","2009-11-05",18.639999
"719","2009-11-06",18.27
"720","2009-11-09",18.74
"721","2009-11-10",17.559999
"722","2009-11-11",18.25
"723","2009-11-12",17.700001
"724","2009-11-13",17.73
"725","2009-11-16",18.16
"726","2009-11-17",17.870001
"727","2009-11-18",17.74
"728","2009-11-19",17.440001
"729","2009-11-20",17.93
"730","2009-11-23",19.049999
"731","2009-11-24",18.84
"732","2009-11-25",18.18
"733","2009-11-27",18
"734","2009-11-30",17.84
"735","2009-12-01",17.83
"736","2009-12-02",17.84
"737","2009-12-03",17.379999
"738","2009-12-04",18.57
"739","2009-12-07",18.620001
"740","2009-12-08",19.01
"741","2009-12-09",19.030001
"742","2009-12-10",18.870001
"743","2009-12-11",19.200001
"744","2009-12-14",19.6
"745","2009-12-15",19.91
"746","2009-12-16",19.620001
"747","2009-12-17",19.73
"748","2009-12-18",19.9
"749","2009-12-21",19.34
"750","2009-12-22",20.120001
"751","2009-12-23",20.360001
"752","2009-12-24",20.35
"753","2009-12-28",20.26
"754","2009-12-29",20.49
"755","2009-12-30",21.73
"756","2009-12-31",21.49
"757","2010-01-04",22.1
"758","2010-01-05",21.700001
"759","2010-01-06",21.190001
"760","2010-01-07",20.889999
"761","2010-01-08",20.790001
"762","2010-01-11",20.629999
"763","2010-01-12",20.639999
"764","2010-01-13",21.860001
"765","2010-01-14",22
"766","2010-01-15",21.68
"767","2010-01-19",22.690001
"768","2010-01-20",21.35
"769","2010-01-21",20.35
"770","2010-01-22",19.58
"771","2010-01-25",19.82
"772","2010-01-26",19.530001
"773","2010-01-27",20.540001
"774","2010-01-28",19.719999
"775","2010-01-29",18.969999
"776","2010-02-01",19.83
"777","2010-02-02",19.09
"778","2010-02-03",18.610001
"779","2010-02-04",17.809999
"780","2010-02-05",18.24
"781","2010-02-08",17.65
"782","2010-02-09",18.870001
"783","2010-02-10",18.959999
"784","2010-02-11",18.459999
"785","2010-02-12",19.24
"786","2010-02-16",20.17
"787","2010-02-17",21.030001
"788","2010-02-18",21.01
"789","2010-02-19",20.82
"790","2010-02-22",22.18
"791","2010-02-23",21.42
"792","2010-02-24",22.17
"793","2010-02-25",22.459999
"794","2010-02-26",22.73
"795","2010-03-01",23.309999
"796","2010-03-02",23.51
"797","2010-03-03",23.309999
"798","2010-03-04",22.92
"799","2010-03-05",23.92
"800","2010-03-08",23.799999
"801","2010-03-09",23.58
"802","2010-03-10",23.74
"803","2010-03-11",22.84
"804","2010-03-12",22.74
"805","2010-03-15",22.35
"806","2010-03-16",23.049999
"807","2010-03-17",23.49
"808","2010-03-18",23.469999
"809","2010-03-19",22.790001
"810","2010-03-22",23.49
"811","2010-03-23",23
"812","2010-03-24",22.040001
"813","2010-03-25",21.48
"814","2010-03-26",20.82
"815","2010-03-29",20.620001
"816","2010-03-30",20.309999
"817","2010-03-31",20.15
"818","2010-04-01",20.889999
"819","2010-04-05",21.48
"820","2010-04-06",21.48
"821","2010-04-07",21.84
"822","2010-04-08",22.469999
"823","2010-04-09",22.4
"824","2010-04-12",22.57
"825","2010-04-13",22.540001
"826","2010-04-14",22.9
"827","2010-04-15",22.799999
"828","2010-04-16",22.389999
"829","2010-04-19",22.6
"830","2010-04-20",23.309999
"831","2010-04-21",23.129999
"832","2010-04-22",23.280001
"833","2010-04-23",23.389999
"834","2010-04-26",23.379999
"835","2010-04-27",23.120001
"836","2010-04-28",23.48
"837","2010-04-29",24.860001
"838","2010-04-30",23.42
"839","2010-05-03",24.709999
"840","2010-05-04",24.030001
"841","2010-05-05",23.639999
"842","2010-05-06",22.940001
"843","2010-05-07",21.77
"844","2010-05-10",22.469999
"845","2010-05-11",22.459999
"846","2010-05-12",22.77
"847","2010-05-13",22.65
"848","2010-05-14",22.040001
"849","2010-05-17",22.1
"850","2010-05-18",21.35
"851","2010-05-19",20.75
"852","2010-05-20",19.48
"853","2010-05-21",19.4
"854","2010-05-24",18.389999
"855","2010-05-25",17.59
"856","2010-05-26",17.450001
"857","2010-05-27",18.15
"858","2010-05-28",17.620001
"859","2010-06-01",16.65
"860","2010-06-02",17.049999
"861","2010-06-03",17.629999
"862","2010-06-04",16.65
"863","2010-06-07",16.5
"864","2010-06-08",16.49
"865","2010-06-09",16.700001
"866","2010-06-10",17.219999
"867","2010-06-11",17.530001
"868","2010-06-14",16.91
"869","2010-06-15",18.26
"870","2010-06-16",17.959999
"871","2010-06-17",19.01
"872","2010-06-18",19.75
"873","2010-06-21",18.889999
"874","2010-06-22",18.68
"875","2010-06-23",18.559999
"876","2010-06-24",18.18
"877","2010-06-25",18.41
"878","2010-06-28",18.34
"879","2010-06-29",16.790001
"880","2010-06-30",16.51
"881","2010-07-01",16.809999
"882","2010-07-02",16.99
"883","2010-07-06",16.370001
"884","2010-07-07",16.85
"885","2010-07-08",17.129999
"886","2010-07-09",16.969999
"887","2010-07-12",16.719999
"888","2010-07-13",18.34
"889","2010-07-14",18.17
"890","2010-07-15",18.129999
"891","2010-07-16",17.629999
"892","2010-07-19",17.870001
"893","2010-07-20",18.16
"894","2010-07-21",17.68
"895","2010-07-22",18.190001
"896","2010-07-23",19.530001
"897","2010-07-26",20.42
"898","2010-07-27",20.549999
"899","2010-07-28",20.73
"900","2010-07-29",20.66
"901","2010-07-30",23.58
"902","2010-08-02",22.809999
"903","2010-08-03",22.540001
"904","2010-08-04",23.120001
"905","2010-08-05",22.879999
"906","2010-08-06",23.450001
"907","2010-08-09",23.969999
"908","2010-08-10",23.18
"909","2010-08-11",21.950001
"910","2010-08-12",21.57
"911","2010-08-13",20.17
"912","2010-08-16",20.34
"913","2010-08-17",20.66
"914","2010-08-18",20.15
"915","2010-08-19",18.940001
"916","2010-08-20",18
"917","2010-08-23",17.799999
"918","2010-08-24",17.73
"919","2010-08-25",18.299999
"920","2010-08-26",17.6
"921","2010-08-27",18.67
"922","2010-08-30",18.27
"923","2010-08-31",18.530001
"924","2010-09-01",19.17
"925","2010-09-02",19.059999
"926","2010-09-03",19.66
"927","2010-09-07",18.84
"928","2010-09-08",18.549999
"929","2010-09-09",18.73
"930","2010-09-10",19.139999
"931","2010-09-13",19.950001
"932","2010-09-14",19.99
"933","2010-09-15",20.25
"934","2010-09-16",19.459999
"935","2010-09-17",19.91
"936","2010-09-20",21.950001
"937","2010-09-21",21.41
"938","2010-09-22",21.01
"939","2010-09-23",20.17
"940","2010-09-24",21.030001
"941","2010-09-27",21.15
"942","2010-09-28",20.82
"943","2010-09-29",20.639999
"944","2010-09-30",20.82
"945","2010-10-01",20.959999
"946","2010-10-04",20.280001
"947","2010-10-05",22.370001
"948","2010-10-06",22.139999
"949","2010-10-07",21.110001
"950","2010-10-08",21.059999
"951","2010-10-11",21.01
"952","2010-10-12",21.190001
"953","2010-10-13",21.58
"954","2010-10-14",21.98
"955","2010-10-15",21.469999
"956","2010-10-18",21.68
"957","2010-10-19",21.07
"958","2010-10-20",21.379999
"959","2010-10-21",20.98
"960","2010-10-22",21.209999
"961","2010-10-25",21.4
"962","2010-10-26",22.26
"963","2010-10-27",21.24
"964","2010-10-28",22.41
"965","2010-10-29",22.809999
"966","2010-11-01",22.27
"967","2010-11-02",23.040001
"968","2010-11-03",22.93
"969","2010-11-04",24.33
"970","2010-11-05",24.68
