"","date","BSIG"
"119","2015-03-31",18.639999
"120","2015-04-01",18.58
"121","2015-04-02",18.6
"122","2015-04-06",18.549999
"123","2015-04-07",19.01
"124","2015-04-08",18.870001
"125","2015-04-09",18.889999
"126","2015-04-10",18.620001
"127","2015-04-13",18.91
"128","2015-04-14",18.93
"129","2015-04-15",18.5
"130","2015-04-16",18.99
"131","2015-04-17",18.67
"132","2015-04-20",18.98
"133","2015-04-21",18.940001
"134","2015-04-22",19.08
"135","2015-04-23",19.370001
"136","2015-04-24",19.379999
"137","2015-04-27",19.440001
"138","2015-04-28",19.68
"139","2015-04-29",19.629999
"140","2015-04-30",19.360001
"141","2015-05-01",19.43
"142","2015-05-04",19.629999
"143","2015-05-05",19.620001
"144","2015-05-06",19.559999
"145","2015-05-07",19.41
"146","2015-05-08",19.59
"147","2015-05-11",19.110001
"148","2015-05-12",19.360001
"149","2015-05-13",19.67
"150","2015-05-14",18.950001
"151","2015-05-15",19.23
"152","2015-05-18",19.74
"153","2015-05-19",19.74
"154","2015-05-20",19.620001
"155","2015-05-21",19.66
"156","2015-05-22",19.540001
"157","2015-05-26",19.42
"158","2015-05-27",19.450001
"159","2015-05-28",19.49
"160","2015-05-29",19.469999
"161","2015-06-01",19.25
"162","2015-06-02",19.52
"163","2015-06-03",19.57
"164","2015-06-04",19.209999
"165","2015-06-05",19.35
"166","2015-06-08",18.99
"167","2015-06-09",18.25
"168","2015-06-10",18.75
"169","2015-06-11",18.780001
"170","2015-06-12",18.51
"171","2015-06-15",18
"172","2015-06-16",17.91
"173","2015-06-17",17.639999
"174","2015-06-18",17.93
"175","2015-06-19",18.34
"176","2015-06-22",18.43
"177","2015-06-23",18.469999
"178","2015-06-24",18.08
"179","2015-06-25",17.74
"180","2015-06-26",17.889999
"181","2015-06-29",17.469999
"182","2015-06-30",17.790001
"183","2015-07-01",17.790001
"184","2015-07-02",17.690001
"185","2015-07-06",17.450001
"186","2015-07-07",17.35
"187","2015-07-08",17.01
"188","2015-07-09",17.370001
"189","2015-07-10",17.6
"190","2015-07-13",17.65
"191","2015-07-14",17.65
"192","2015-07-15",17.700001
"193","2015-07-16",17.879999
"194","2015-07-17",17.620001
"195","2015-07-20",17.719999
"196","2015-07-21",17.75
"197","2015-07-22",17.68
"198","2015-07-23",17.540001
"199","2015-07-24",17.25
"200","2015-07-27",17.450001
"201","2015-07-28",17.709999
"202","2015-07-29",17.809999
"203","2015-07-30",17.66
"204","2015-07-31",17.67
"205","2015-08-03",17.4
"206","2015-08-04",17.27
"207","2015-08-05",17.059999
"208","2015-08-06",17.809999
"209","2015-08-07",17.65
"210","2015-08-10",18.120001
"211","2015-08-11",17.82
"212","2015-08-12",17.379999
"213","2015-08-13",17.17
"214","2015-08-14",17.610001
"215","2015-08-17",17.65
"216","2015-08-18",17.639999
"217","2015-08-19",17.469999
"218","2015-08-20",17.17
"219","2015-08-21",17.030001
"220","2015-08-24",15.46
"221","2015-08-25",15.28
"222","2015-08-26",16.219999
"223","2015-08-27",16.57
"224","2015-08-28",16.360001
"225","2015-08-31",16.52
"226","2015-09-01",16.139999
"227","2015-09-02",16.370001
"228","2015-09-03",16.379999
"229","2015-09-04",16.25
"230","2015-09-08",16.73
"231","2015-09-09",16.43
"232","2015-09-10",16.299999
"233","2015-09-11",16.309999
"234","2015-09-14",16.219999
"235","2015-09-15",16.4
"236","2015-09-16",16.26
"237","2015-09-17",16.450001
"238","2015-09-18",16.049999
"239","2015-09-21",15.99
"240","2015-09-22",15.84
"241","2015-09-23",15.61
"242","2015-09-24",15.21
"243","2015-09-25",14.81
"244","2015-09-28",14.71
"245","2015-09-29",14.94
"246","2015-09-30",15.42
"247","2015-10-01",14.96
"248","2015-10-02",14.92
"249","2015-10-05",15.3
"250","2015-10-06",14.85
"251","2015-10-07",15.22
"252","2015-10-08",15.2
"253","2015-10-09",14.93
"254","2015-10-12",14.66
"255","2015-10-13",14.62
"256","2015-10-14",14.46
"257","2015-10-15",15.11
"258","2015-10-16",15.07
"259","2015-10-19",14.88
"260","2015-10-20",14.81
"261","2015-10-21",14.47
"262","2015-10-22",14.85
"263","2015-10-23",15.4
"264","2015-10-26",15.12
"265","2015-10-27",15.07
"266","2015-10-28",15.76
"267","2015-10-29",15.28
"268","2015-10-30",15.18
"269","2015-11-02",15.91
"270","2015-11-03",16.209999
"271","2015-11-04",16.26
"272","2015-11-05",16.540001
"273","2015-11-06",16.91
"274","2015-11-09",16.5
"275","2015-11-10",16.59
"276","2015-11-11",16.5
"277","2015-11-12",16.389999
"278","2015-11-13",16.01
"279","2015-11-16",15.99
"280","2015-11-17",16.129999
"281","2015-11-18",16.16
"282","2015-11-19",16.15
"283","2015-11-20",15.99
"284","2015-11-23",16.049999
"285","2015-11-24",16.129999
"286","2015-11-25",16.33
"287","2015-11-27",16.370001
"288","2015-11-30",16.209999
"289","2015-12-01",16.360001
"290","2015-12-02",16.16
"291","2015-12-03",15.8
"292","2015-12-04",15.81
"293","2015-12-07",15.57
"294","2015-12-08",15.23
"295","2015-12-09",14.8
"296","2015-12-10",14.85
"297","2015-12-11",14.22
"298","2015-12-14",14.41
"299","2015-12-15",14.21
"300","2015-12-16",14.36
"301","2015-12-17",14.41
"302","2015-12-18",14.73
"303","2015-12-21",14.97
"304","2015-12-22",14.91
"305","2015-12-23",15.32
"306","2015-12-24",15.3
"307","2015-12-28",15.24
"308","2015-12-29",15.39
"309","2015-12-30",15.21
"310","2015-12-31",15.33
"311","2016-01-04",14.77
"312","2016-01-05",14.9
"313","2016-01-06",14.37
"314","2016-01-07",13.6
"315","2016-01-08",13.66
"316","2016-01-11",13.76
"317","2016-01-12",12.86
"318","2016-01-13",12.22
"319","2016-01-14",11.96
"320","2016-01-15",11.79
"321","2016-01-19",11.65
"322","2016-01-20",11.58
"323","2016-01-21",11.16
"324","2016-01-22",11.38
"325","2016-01-25",11.33
"326","2016-01-26",10.98
"327","2016-01-27",10.75
"328","2016-01-28",10.66
"329","2016-01-29",11.31
"330","2016-02-01",11.08
"331","2016-02-02",10.4
"332","2016-02-03",10.67
"333","2016-02-04",11.14
"334","2016-02-05",11.11
"335","2016-02-08",10.87
"336","2016-02-09",10.89
"337","2016-02-10",10.87
"338","2016-02-11",10.8
"339","2016-02-12",11.15
"340","2016-02-16",11.39
"341","2016-02-17",11.6
"342","2016-02-18",11.43
"343","2016-02-19",11.38
"344","2016-02-22",11.56
"345","2016-02-23",11.17
"346","2016-02-24",11.4
"347","2016-02-25",11.47
"348","2016-02-26",11.6
"349","2016-02-29",11.4
"350","2016-03-01",11.87
"351","2016-03-02",11.73
"352","2016-03-03",11.87
"353","2016-03-04",11.98
"354","2016-03-07",11.91
"355","2016-03-08",11.56
"356","2016-03-09",11.77
"357","2016-03-10",11.7
"358","2016-03-11",12.3
"359","2016-03-14",12.12
"360","2016-03-15",11.93
"361","2016-03-16",12.21
"362","2016-03-17",12.55
"363","2016-03-18",12.76
"364","2016-03-21",12.94
"365","2016-03-22",12.58
"366","2016-03-23",12.22
"367","2016-03-24",12.45
"368","2016-03-28",12.73
"369","2016-03-29",13.09
"370","2016-03-30",13.34
"371","2016-03-31",13.35
"372","2016-04-01",13.28
"373","2016-04-04",13.34
"374","2016-04-05",13
"375","2016-04-06",13
"376","2016-04-07",12.77
"377","2016-04-08",12.76
"378","2016-04-11",12.74
"379","2016-04-12",13.05
"380","2016-04-13",13.81
"381","2016-04-14",13.72
"382","2016-04-15",13.54
"383","2016-04-18",13.79
"384","2016-04-19",13.77
"385","2016-04-20",13.8
"386","2016-04-21",13.75
"387","2016-04-22",13.89
"388","2016-04-25",13.72
"389","2016-04-26",13.74
"390","2016-04-27",13.84
"391","2016-04-28",13.71
"392","2016-04-29",13.42
"393","2016-05-02",13.79
"394","2016-05-03",13.67
"395","2016-05-04",13.19
"396","2016-05-05",13.97
"397","2016-05-06",14.03
"398","2016-05-09",14.12
"399","2016-05-10",14.25
"400","2016-05-11",13.86
"401","2016-05-12",13.86
"402","2016-05-13",13.69
"403","2016-05-16",13.84
"404","2016-05-17",13.73
"405","2016-05-18",13.93
"406","2016-05-19",13.68
"407","2016-05-20",13.92
"408","2016-05-23",13.88
"409","2016-05-24",14.95
"410","2016-05-25",14.83
"411","2016-05-26",14.87
"412","2016-05-27",14.84
"413","2016-05-31",15.18
"414","2016-06-01",15.17
"415","2016-06-02",15.05
"416","2016-06-03",15.22
"417","2016-06-06",14.8
"418","2016-06-07",14.83
"419","2016-06-08",15.02
"420","2016-06-09",14.78
"421","2016-06-10",14.35
"422","2016-06-13",14.09
"423","2016-06-14",14.3
"424","2016-06-15",14.17
"425","2016-06-16",14.45
"426","2016-06-17",14.24
"427","2016-06-20",14.21
"428","2016-06-21",14.46
"429","2016-06-22",14.27
"430","2016-06-23",14.53
"431","2016-06-24",13.55
"432","2016-06-27",12.88
"433","2016-06-28",12.9
"434","2016-06-29",13.12
"435","2016-06-30",13.35
"436","2016-07-01",13.19
"437","2016-07-05",13.01
"438","2016-07-06",12.87
"439","2016-07-07",12.86
"440","2016-07-08",13.18
"441","2016-07-11",13.55
"442","2016-07-12",13.87
"443","2016-07-13",13.79
"444","2016-07-14",13.91
"445","2016-07-15",14.16
"446","2016-07-18",14.15
"447","2016-07-19",14.17
"448","2016-07-20",13.68
"449","2016-07-21",13.87
"450","2016-07-22",13.9
"451","2016-07-25",13.81
"452","2016-07-26",13.85
"453","2016-07-27",14.08
"454","2016-07-28",13.97
"455","2016-07-29",14
"456","2016-08-01",13.71
"457","2016-08-02",13.47
"458","2016-08-03",13.59
"459","2016-08-04",13.82
"460","2016-08-05",13.84
"461","2016-08-08",13.73
"462","2016-08-09",13.66
"463","2016-08-10",13.58
"464","2016-08-11",13.65
"465","2016-08-12",13.48
"466","2016-08-15",13.51
"467","2016-08-16",13.58
"468","2016-08-17",13.55
"469","2016-08-18",13.61
"470","2016-08-19",13.56
"471","2016-08-22",13.5
"472","2016-08-23",13.69
"473","2016-08-24",13.6
"474","2016-08-25",13.37
"475","2016-08-26",13.34
"476","2016-08-29",13.47
"477","2016-08-30",13.51
"478","2016-08-31",13.5
"479","2016-09-01",13.42
"480","2016-09-02",13.42
"481","2016-09-06",13.52
"482","2016-09-07",13.51
"483","2016-09-08",13.55
"484","2016-09-09",13.06
"485","2016-09-12",13.34
"486","2016-09-13",12.85
"487","2016-09-14",12.75
"488","2016-09-15",12.81
"489","2016-09-16",12.99
"490","2016-09-19",13.24
"491","2016-09-20",13.5
"492","2016-09-21",13.89
"493","2016-09-22",13.59
"494","2016-09-23",13.48
"495","2016-09-26",13.22
"496","2016-09-27",13.64
"497","2016-09-28",13.82
"498","2016-09-29",13.52
"499","2016-09-30",13.91
"500","2016-10-03",13.77
"501","2016-10-04",13.85
"502","2016-10-05",14.1
"503","2016-10-06",14.14
"504","2016-10-07",14.09
"505","2016-10-10",14.25
"506","2016-10-11",13.92
"507","2016-10-12",13.96
"508","2016-10-13",13.86
"509","2016-10-14",13.92
"510","2016-10-17",14
"511","2016-10-18",14.03
"512","2016-10-19",14.14
"513","2016-10-20",14.23
"514","2016-10-21",14.41
"515","2016-10-24",14.44
"516","2016-10-25",14.22
"517","2016-10-26",14.1
"518","2016-10-27",13.99
"519","2016-10-28",14
"520","2016-10-31",14.07
"521","2016-11-01",14
"522","2016-11-02",13.12
"523","2016-11-03",12.67
"524","2016-11-04",12.2
"525","2016-11-07",12.27
"526","2016-11-08",12.22
"527","2016-11-09",12.92
"528","2016-11-10",13.32
"529","2016-11-11",13.9
"530","2016-11-14",14.46
"531","2016-11-15",14.3
"532","2016-11-16",14.4
"533","2016-11-17",14.61
"534","2016-11-18",14.73
"535","2016-11-21",14.81
"536","2016-11-22",14.75
"537","2016-11-23",14.81
"538","2016-11-25",14.81
"539","2016-11-28",14.52
"540","2016-11-29",14.55
"541","2016-11-30",14.7
"542","2016-12-01",14.77
"543","2016-12-02",14.47
"544","2016-12-05",14.55
"545","2016-12-06",14.5
"546","2016-12-07",14.85
"547","2016-12-08",15.23
"548","2016-12-09",15.49
"549","2016-12-12",15.27
"550","2016-12-13",14.52
"551","2016-12-14",14
"552","2016-12-15",14.27
"553","2016-12-16",14.34
"554","2016-12-19",14.44
"555","2016-12-20",14.47
"556","2016-12-21",14.31
"557","2016-12-22",14.33
"558","2016-12-23",14.33
"559","2016-12-27",14.51
"560","2016-12-28",14.53
"561","2016-12-29",14.56
"562","2016-12-30",14.5
"563","2017-01-03",14.44
"564","2017-01-04",14.61
"565","2017-01-05",14.48
"566","2017-01-06",14.48
"567","2017-01-09",14.32
"568","2017-01-10",14.34
"569","2017-01-11",14.64
"570","2017-01-12",14.42
"571","2017-01-13",14.6
"572","2017-01-17",14.3
"573","2017-01-18",14.27
"574","2017-01-19",14.25
"575","2017-01-20",14.65
"576","2017-01-23",14.46
"577","2017-01-24",14.6
"578","2017-01-25",14.67
"579","2017-01-26",14.24
"580","2017-01-27",13.99
"581","2017-01-30",13.89
"582","2017-01-31",14.1
"583","2017-02-01",14.22
"584","2017-02-02",14.89
"585","2017-02-03",15.2
"586","2017-02-06",14.84
"587","2017-02-07",14.69
"588","2017-02-08",14.48
"589","2017-02-09",14.64
"590","2017-02-10",14.85
"591","2017-02-13",14.98
"592","2017-02-14",15.13
"593","2017-02-15",15.31
"594","2017-02-16",14.99
"595","2017-02-17",15.08
"596","2017-02-21",15.02
"597","2017-02-22",15.1
"598","2017-02-23",15.04
"599","2017-02-24",15.18
"600","2017-02-27",15.03
"601","2017-02-28",14.91
"602","2017-03-01",15.2
"603","2017-03-02",14.97
"604","2017-03-03",15.03
"605","2017-03-06",15.01
"606","2017-03-07",14.82
"607","2017-03-08",14.98
"608","2017-03-09",15.04
"609","2017-03-10",15.11
"610","2017-03-13",15.06
"611","2017-03-14",15.04
"612","2017-03-15",15.05
"613","2017-03-16",15.07
"614","2017-03-17",14.7
"615","2017-03-20",14.64
"616","2017-03-21",14.17
"617","2017-03-22",14.25
"618","2017-03-23",14.43
"619","2017-03-24",14.56
"620","2017-03-27",14.95
"621","2017-03-28",15.06
"622","2017-03-29",15.04
"623","2017-03-30",15.09
"624","2017-03-31",15.12
"625","2017-04-03",15.05
"626","2017-04-04",15.12
"627","2017-04-05",14.92
"628","2017-04-06",15.12
"629","2017-04-07",15.15
"630","2017-04-10",14.9
"631","2017-04-11",15.03
"632","2017-04-12",14.87
"633","2017-04-13",14.63
"634","2017-04-17",14.96
"635","2017-04-18",14.88
"636","2017-04-19",14.96
"637","2017-04-20",15.15
"638","2017-04-21",15.07
"639","2017-04-24",15.41
"640","2017-04-25",15.53
"641","2017-04-26",15.64
"642","2017-04-27",15.65
"643","2017-04-28",15.56
"644","2017-05-01",15.43
"645","2017-05-02",15.18
"646","2017-05-03",15.13
"647","2017-05-04",15.04
"648","2017-05-05",14.96
"649","2017-05-08",15.31
"650","2017-05-09",15.62
"651","2017-05-10",15.59
"652","2017-05-11",15.28
"653","2017-05-12",15.03
"654","2017-05-15",15.14
"655","2017-05-16",14.64
"656","2017-05-17",14.09
"657","2017-05-18",14.18
"658","2017-05-19",14.34
"659","2017-05-22",14.24
"660","2017-05-23",13.99
"661","2017-05-24",13.81
"662","2017-05-25",13.91
"663","2017-05-26",13.99
"664","2017-05-30",13.86
"665","2017-05-31",13.96
"666","2017-06-01",14.14
"667","2017-06-02",14.14
"668","2017-06-05",14.52
"669","2017-06-06",14.4
"670","2017-06-07",14.49
"671","2017-06-08",14.51
"672","2017-06-09",14.58
"673","2017-06-12",14.46
"674","2017-06-13",14.5
"675","2017-06-14",14.8
"676","2017-06-15",14.7
"677","2017-06-16",14.93
"678","2017-06-19",14.81
"679","2017-06-20",14.62
"680","2017-06-21",14.54
"681","2017-06-22",14.49
"682","2017-06-23",14.71
"683","2017-06-26",14.95
"684","2017-06-27",14.98
"685","2017-06-28",15.14
"686","2017-06-29",15.15
"687","2017-06-30",14.86
"688","2017-07-03",14.77
"689","2017-07-05",14.96
"690","2017-07-06",14.77
"691","2017-07-07",15.18
"692","2017-07-10",15.41
"693","2017-07-11",15.26
"694","2017-07-12",15.35
"695","2017-07-13",15.32
"696","2017-07-14",15.4
"697","2017-07-17",15.33
"698","2017-07-18",15.29
"699","2017-07-19",15.31
"700","2017-07-20",15.01
"701","2017-07-21",14.79
"702","2017-07-24",14.94
"703","2017-07-25",15.06
"704","2017-07-26",15.12
"705","2017-07-27",14.86
"706","2017-07-28",14.84
"707","2017-07-31",15.07
"708","2017-08-01",14.96
"709","2017-08-02",14.55
"710","2017-08-03",14.5
"711","2017-08-04",14.29
"712","2017-08-07",14.32
"713","2017-08-08",14.26
"714","2017-08-09",14
"715","2017-08-10",13.65
"716","2017-08-11",13.8
"717","2017-08-14",13.79
"718","2017-08-15",13.77
"719","2017-08-16",13.72
"720","2017-08-17",13.26
"721","2017-08-18",13.34
"722","2017-08-21",13.57
"723","2017-08-22",13.6
"724","2017-08-23",13.52
"725","2017-08-24",13.5
"726","2017-08-25",13.55
"727","2017-08-28",13.52
"728","2017-08-29",13.49
"729","2017-08-30",13.46
"730","2017-08-31",14.13
"731","2017-09-01",13.98
"732","2017-09-05",13.51
"733","2017-09-06",13.52
"734","2017-09-07",13.51
"735","2017-09-08",13.52
"736","2017-09-11",13.59
"737","2017-09-12",13.89
"738","2017-09-13",13.89
"739","2017-09-14",13.64
"740","2017-09-15",13.73
"741","2017-09-18",13.77
"742","2017-09-19",13.7
"743","2017-09-20",13.65
"744","2017-09-21",13.7
"745","2017-09-22",13.96
"746","2017-09-25",14.17
"747","2017-09-26",14.22
"748","2017-09-27",14.46
"749","2017-09-28",14.64
"750","2017-09-29",14.92
"751","2017-10-02",14.8
"752","2017-10-03",15.04
"753","2017-10-04",14.89
"754","2017-10-05",15.03
"755","2017-10-06",15
"756","2017-10-09",15.14
"757","2017-10-10",15.28
"758","2017-10-11",15.26
"759","2017-10-12",15.41
"760","2017-10-13",15.4
"761","2017-10-16",15.28
"762","2017-10-17",15.1
"763","2017-10-18",15.22
"764","2017-10-19",15.3
"765","2017-10-20",15.58
"766","2017-10-23",15.59
"767","2017-10-24",15.61
"768","2017-10-25",15.39
"769","2017-10-26",15.66
"770","2017-10-27",15.67
"771","2017-10-30",15.42
"772","2017-10-31",15.28
"773","2017-11-01",15.39
"774","2017-11-02",15.74
"775","2017-11-03",15.75
"776","2017-11-06",15.86
"777","2017-11-07",15.46
"778","2017-11-08",15.58
"779","2017-11-09",15.55
"780","2017-11-10",16.040001
"781","2017-11-13",16.07
"782","2017-11-14",15.96
"783","2017-11-15",15.61
"784","2017-11-16",15.76
"785","2017-11-17",15.92
"786","2017-11-20",15.94
"787","2017-11-21",16
"788","2017-11-22",16.040001
"789","2017-11-24",16.040001
"790","2017-11-27",16.040001
"791","2017-11-28",16.09
"792","2017-11-29",16.450001
"793","2017-11-30",16.4
"794","2017-12-01",16.469999
"795","2017-12-04",16.41
"796","2017-12-05",15.98
"797","2017-12-06",15.95
"798","2017-12-07",15.96
"799","2017-12-08",15.96
"800","2017-12-11",16.1
"801","2017-12-12",16.190001
"802","2017-12-13",16.209999
"803","2017-12-14",16.200001
"804","2017-12-15",16.73
"805","2017-12-18",16.950001
"806","2017-12-19",16.85
"807","2017-12-20",16.91
"808","2017-12-21",16.85
"809","2017-12-22",16.83
"810","2017-12-26",16.85
"811","2017-12-27",16.780001
"812","2017-12-28",16.85
"813","2017-12-29",16.75
"814","2018-01-02",16.67
"815","2018-01-03",16.879999
"816","2018-01-04",16.83
"817","2018-01-05",16.950001
"818","2018-01-08",17.48
"819","2018-01-09",17.639999
"820","2018-01-10",17.49
"821","2018-01-11",17.84
"822","2018-01-12",18.34
"823","2018-01-16",18.139999
"824","2018-01-17",18.309999
"825","2018-01-18",18.18
"826","2018-01-19",18.360001
"827","2018-01-22",18.459999
"828","2018-01-23",18.440001
"829","2018-01-24",18.4
"830","2018-01-25",18.17
"831","2018-01-26",18.309999
"832","2018-01-29",18.190001
"833","2018-01-30",17.959999
"834","2018-01-31",17.889999
"835","2018-02-01",17.66
"836","2018-02-02",17.5
"837","2018-02-05",16.4
"838","2018-02-06",16.549999
"839","2018-02-07",16.51
"840","2018-02-08",15.69
"841","2018-02-09",15.37
"842","2018-02-12",15.51
"843","2018-02-13",15.77
"844","2018-02-14",16.01
"845","2018-02-15",15.7
"846","2018-02-16",15.78
"847","2018-02-20",15.57
"848","2018-02-21",15.69
"849","2018-02-22",15.5
"850","2018-02-23",15.59
"851","2018-02-26",15.77
"852","2018-02-27",15.68
"853","2018-02-28",15.33
"854","2018-03-01",14.94
"855","2018-03-02",15.02
"856","2018-03-05",14.96
"857","2018-03-06",15.21
"858","2018-03-07",15.36
"859","2018-03-08",15.44
"860","2018-03-09",15.95
"861","2018-03-12",16.02
"862","2018-03-13",15.92
"863","2018-03-14",15.96
"864","2018-03-15",15.67
"865","2018-03-16",15.75
"866","2018-03-19",15.65
"867","2018-03-20",15.7
"868","2018-03-21",15.87
"869","2018-03-22",15.5
"870","2018-03-23",15.35
"871","2018-03-26",15.74
"872","2018-03-27",15.68
"873","2018-03-28",15.52
"874","2018-03-29",15.76
"875","2018-04-02",15.07
"876","2018-04-03",15.27
"877","2018-04-04",15.53
"878","2018-04-05",15.35
"879","2018-04-06",14.84
"880","2018-04-09",14.84
"881","2018-04-10",14.95
"882","2018-04-11",14.81
"883","2018-04-12",14.89
"884","2018-04-13",14.6
"885","2018-04-16",14.68
"886","2018-04-17",14.96
"887","2018-04-18",15.02
"888","2018-04-19",15.04
"889","2018-04-20",14.91
"890","2018-04-23",14.92
"891","2018-04-24",14.88
"892","2018-04-25",14.91
"893","2018-04-26",15.21
"894","2018-04-27",15.01
"895","2018-04-30",15.17
"896","2018-05-01",15.06
"897","2018-05-02",14.74
"898","2018-05-03",15.04
"899","2018-05-04",15.38
"900","2018-05-07",15.44
"901","2018-05-08",15.37
"902","2018-05-09",15.49
"903","2018-05-10",15.6
"904","2018-05-11",15.66
"905","2018-05-14",15.5
"906","2018-05-15",15.48
"907","2018-05-16",15.52
"908","2018-05-17",15.66
"909","2018-05-18",15.59
"910","2018-05-21",15.58
"911","2018-05-22",15.7
"912","2018-05-23",15.49
"913","2018-05-24",15.46
"914","2018-05-25",15.55
"915","2018-05-29",15.22
"916","2018-05-30",15.49
"917","2018-05-31",15.51
"918","2018-06-01",15.8
"919","2018-06-04",15.9
"920","2018-06-05",15.64
"921","2018-06-06",15.75
"922","2018-06-07",15.71
"923","2018-06-08",15.84
"924","2018-06-11",16.24
"925","2018-06-12",16.040001
"926","2018-06-13",16.040001
"927","2018-06-14",16.190001
"928","2018-06-15",16.27
"929","2018-06-18",15.75
"930","2018-06-19",15.65
"931","2018-06-20",15.49
"932","2018-06-21",15.07
"933","2018-06-22",15.17
"934","2018-06-25",14.81
"935","2018-06-26",14.62
"936","2018-06-27",14.48
"937","2018-06-28",14.34
"938","2018-06-29",14.26
"939","2018-07-02",14.39
"940","2018-07-03",14.44
"941","2018-07-05",14.64
"942","2018-07-06",14.51
"943","2018-07-09",14.65
"944","2018-07-10",14.67
"945","2018-07-11",14.05
"946","2018-07-12",13.74
"947","2018-07-13",13.61
"948","2018-07-16",13.75
"949","2018-07-17",13.88
"950","2018-07-18",13.99
"951","2018-07-19",13.94
"952","2018-07-20",13.79
"953","2018-07-23",14
"954","2018-07-24",14.11
"955","2018-07-25",14.08
"956","2018-07-26",14.08
"957","2018-07-27",14.06
"958","2018-07-30",14.14
"959","2018-07-31",14.25
"960","2018-08-01",13.8
"961","2018-08-02",12.49
"962","2018-08-03",12.27
"963","2018-08-06",12.38
"964","2018-08-07",12.54
"965","2018-08-08",12.43
"966","2018-08-09",12.47
"967","2018-08-10",12.46
"968","2018-08-13",12.39
"969","2018-08-14",12.68
"970","2018-08-15",12.59
"971","2018-08-16",12.58
"972","2018-08-17",12.54
"973","2018-08-20",12.57
"974","2018-08-21",12.71
"975","2018-08-22",12.72
"976","2018-08-23",12.44
"977","2018-08-24",12.5
"978","2018-08-27",12.76
"979","2018-08-28",12.71
"980","2018-08-29",12.94
"981","2018-08-30",12.64
"982","2018-08-31",12.69
"983","2018-09-04",12.72
"984","2018-09-05",12.73
"985","2018-09-06",12.63
"986","2018-09-07",12.66
"987","2018-09-10",12.65
"988","2018-09-11",12.49
"989","2018-09-12",12.51
"990","2018-09-13",12.53
"991","2018-09-14",12.65
"992","2018-09-17",12.65
"993","2018-09-18",12.7
