"","date","DL"
"1004","2012-07-23",3.11
"1005","2012-07-24",3
"1006","2012-07-25",3.17
"1007","2012-07-26",3.1
"1008","2012-07-27",2.97
"1009","2012-07-30",2.85
"1010","2012-07-31",2.55
"1011","2012-08-01",2.5
"1012","2012-08-02",2.5
"1013","2012-08-03",2.52
"1014","2012-08-06",3.05
"1015","2012-08-07",3
"1016","2012-08-08",3
"1017","2012-08-09",3
"1018","2012-08-10",3
"1019","2012-08-13",2.97
"1020","2012-08-14",3
"1021","2012-08-15",3.06
"1022","2012-08-16",3.05
"1023","2012-08-17",3.04
"1024","2012-08-20",3.06
"1025","2012-08-21",2.99
"1026","2012-08-22",2.99
"1027","2012-08-23",3.1
"1028","2012-08-24",3.08
"1029","2012-08-27",3.01
"1030","2012-08-28",3.01
"1031","2012-08-29",3.02
"1032","2012-08-30",3.02
"1033","2012-08-31",3.02
"1034","2012-09-04",3.09
"1035","2012-09-05",3.07
"1036","2012-09-06",3.19
"1037","2012-09-07",3.27
"1038","2012-09-10",3.3
"1039","2012-09-11",3.34
"1040","2012-09-12",3.39
"1041","2012-09-13",3.32
"1042","2012-09-14",3.3
"1043","2012-09-17",3.3
"1044","2012-09-18",3.26
"1045","2012-09-19",3.25
"1046","2012-09-20",3.4
"1047","2012-09-21",3.35
"1048","2012-09-24",3.35
"1049","2012-09-25",3.35
"1050","2012-09-26",3.3
"1051","2012-09-27",3.19
"1052","2012-09-28",3.12
"1053","2012-10-01",3.25
"1054","2012-10-02",3.33
"1055","2012-10-03",3.3
"1056","2012-10-04",3.3
"1057","2012-10-05",3.39
"1058","2012-10-08",3.32
"1059","2012-10-09",3.35
"1060","2012-10-10",3.35
"1061","2012-10-11",3.35
"1062","2012-10-12",3.3
"1063","2012-10-15",3.08
"1064","2012-10-16",3.11
"1065","2012-10-17",3.24
"1066","2012-10-18",3.2
"1067","2012-10-19",3.2
"1068","2012-10-22",3.2
"1069","2012-10-23",3.2
"1070","2012-10-24",3.2
"1071","2012-10-25",3.26
"1072","2012-10-26",3.4
"1073","2012-10-31",3.4
"1074","2012-11-01",3.26
"1075","2012-11-02",3.33
"1076","2012-11-05",3.33
"1077","2012-11-06",3.33
"1078","2012-11-07",3.18
"1079","2012-11-08",3.25
"1080","2012-11-09",3.35
"1081","2012-11-12",3.37
"1082","2012-11-13",3.09
"1083","2012-11-14",3.31
"1084","2012-11-15",3.42
"1085","2012-11-16",3.49
"1086","2012-11-19",3.46
"1087","2012-11-20",3.5
"1088","2012-11-21",3.55
"1089","2012-11-23",3.6
"1090","2012-11-26",3.6
"1091","2012-11-27",3.6
"1092","2012-11-28",3.6
"1093","2012-11-29",3.75
"1094","2012-11-30",4.25
"1095","2012-12-03",4.89
"1096","2012-12-04",4.6
"1097","2012-12-05",4.05
"1098","2012-12-06",4
"1099","2012-12-07",4.04
"1100","2012-12-10",4
"1101","2012-12-11",4.05
"1102","2012-12-12",4.05
"1103","2012-12-13",4.22
"1104","2012-12-14",4.22
"1105","2012-12-17",4.51
"1106","2012-12-18",4.3
"1107","2012-12-19",4.3
"1108","2012-12-20",4.48
"1109","2012-12-21",4.43
"1110","2012-12-24",4.41
"1111","2012-12-26",4.25
"1112","2012-12-27",4.18
"1113","2012-12-28",4.05
"1114","2012-12-31",3.95
"1115","2013-01-02",3.98
"1116","2013-01-03",4.25
"1117","2013-01-04",4.13
"1118","2013-01-07",4.11
"1119","2013-01-08",4.14
"1120","2013-01-09",4.11
"1121","2013-01-10",4.11
"1122","2013-01-11",4.23
"1123","2013-01-14",4.29
"1124","2013-01-15",4.3
"1125","2013-01-16",4.39
"1126","2013-01-17",4.49
"1127","2013-01-18",4.52
"1128","2013-01-22",4.58
"1129","2013-01-23",4.81
"1130","2013-01-24",4.76
"1131","2013-01-25",4.77
"1132","2013-01-28",4.99
"1133","2013-01-29",5.15
"1134","2013-01-30",5.35
"1135","2013-01-31",5.23
"1136","2013-02-01",5.06
"1137","2013-02-04",5.35
"1138","2013-02-05",5.17
"1139","2013-02-06",5.09
"1140","2013-02-07",5.14
"1141","2013-02-08",5.1
"1142","2013-02-11",5.12
"1143","2013-02-12",5.14
"1144","2013-02-13",5.08
"1145","2013-02-14",5.11
"1146","2013-02-15",5.1
"1147","2013-02-19",4.97
"1148","2013-02-20",4.55
"1149","2013-02-21",4.4
"1150","2013-02-22",4.47
"1151","2013-02-25",4.46
"1152","2013-02-26",4.49
"1153","2013-02-27",4.78
"1154","2013-02-28",4.71
"1155","2013-03-01",4.58
"1156","2013-03-04",4.6
"1157","2013-03-05",4.63
"1158","2013-03-06",4.81
"1159","2013-03-07",4.88
"1160","2013-03-08",4.95
"1161","2013-03-11",4.95
"1162","2013-03-12",4.87
"1163","2013-03-13",4.95
"1164","2013-03-14",4.95
"1165","2013-03-15",4.99
"1166","2013-03-18",5.06
"1167","2013-03-19",4.96
"1168","2013-03-20",5
"1169","2013-03-21",5.07
"1170","2013-03-22",5.02
"1171","2013-03-25",4.94
"1172","2013-03-26",4.94
"1173","2013-03-27",4.9
"1174","2013-03-28",4.97
"1175","2013-04-01",4.95
"1176","2013-04-02",5.12
"1177","2013-04-03",5.12
"1178","2013-04-04",5.1
"1179","2013-04-05",5.1
"1180","2013-04-08",5.04
"1181","2013-04-09",5.1
"1182","2013-04-10",5.11
"1183","2013-04-11",5.03
"1184","2013-04-12",5.01
"1185","2013-04-15",5
"1186","2013-04-16",5
"1187","2013-04-17",5.1
"1188","2013-04-18",5.09
"1189","2013-04-19",5.08
"1190","2013-04-22",5.04
"1191","2013-04-23",5.06
"1192","2013-04-24",5.1
"1193","2013-04-25",5.1
"1194","2013-04-26",5.01
"1195","2013-04-29",5.04
"1196","2013-04-30",5.1
"1197","2013-05-01",5.02
"1198","2013-05-02",4.99
"1199","2013-05-03",5.03
"1200","2013-05-06",5.09
"1201","2013-05-07",5.02
"1202","2013-05-08",5.08
"1203","2013-05-09",5.23
"1204","2013-05-10",4.99
"1205","2013-05-13",4.99
"1206","2013-05-14",5.09
"1207","2013-05-15",5
"1208","2013-05-16",5.05
"1209","2013-05-17",5.16
"1210","2013-05-20",5.46
"1211","2013-05-21",6.25
"1212","2013-05-22",6.04
"1213","2013-05-23",6.19
"1214","2013-05-24",6.35
"1215","2013-05-28",6.15
"1216","2013-05-29",6.08
"1217","2013-05-30",6.09
"1218","2013-05-31",6.09
"1219","2013-06-03",6.07
"1220","2013-06-04",6.06
"1221","2013-06-05",6.39
"1222","2013-06-06",6.46
"1223","2013-06-07",6.45
"1224","2013-06-10",6.64
"1225","2013-06-11",6.51
"1226","2013-06-12",6.68
"1227","2013-06-13",6.97
"1228","2013-06-14",7.76
"1229","2013-06-17",7.29
"1230","2013-06-18",7.5
"1231","2013-06-19",7.37
"1232","2013-06-20",7.17
"1233","2013-06-21",7.09
"1234","2013-06-24",6.7
"1235","2013-06-25",6.77
"1236","2013-06-26",6.99
"1237","2013-06-27",6.8
"1238","2013-06-28",7.1
"1239","2013-07-01",7.25
"1240","2013-07-02",7.22
"1241","2013-07-03",7.28
"1242","2013-07-05",7.24
"1243","2013-07-08",7.45
"1244","2013-07-09",7.54
"1245","2013-07-10",7.6
"1246","2013-07-11",7.61
"1247","2013-07-12",7.65
"1248","2013-07-15",7.89
"1249","2013-07-16",7.99
"1250","2013-07-17",7.98
"1251","2013-07-18",8.26
"1252","2013-07-19",8.5
"1253","2013-07-22",8.47
"1254","2013-07-23",8.64
"1255","2013-07-24",8.48
"1256","2013-07-25",8.7
"1257","2013-07-26",8.47
"1258","2013-07-29",8.55
"1259","2013-07-30",8.63
"1260","2013-07-31",8.8
"1261","2013-08-01",10
"1262","2013-08-02",9.96
"1263","2013-08-05",11.16
"1264","2013-08-06",10.73
"1265","2013-08-07",10.45
"1266","2013-08-08",10.94
"1267","2013-08-09",10.49
"1268","2013-08-12",10.64
"1269","2013-08-13",10.6
"1270","2013-08-14",10.64
"1271","2013-08-15",10.49
"1272","2013-08-16",10.5
"1273","2013-08-19",10.5
"1274","2013-08-20",10.52
"1275","2013-08-21",10
"1276","2013-08-22",10.17
"1277","2013-08-23",10.01
"1278","2013-08-26",9.99
"1279","2013-08-27",9.77
"1280","2013-08-28",9.74
"1281","2013-08-29",9.68
"1282","2013-08-30",9.59
"1283","2013-09-03",9.65
"1284","2013-09-04",9.38
"1285","2013-09-05",9.46
"1286","2013-09-06",9.5
"1287","2013-09-09",11.02
"1288","2013-09-10",10.94
"1289","2013-09-11",10.93
"1290","2013-09-12",10.83
"1291","2013-09-13",10.81
"1292","2013-09-16",10.65
"1293","2013-09-17",10.71
"1294","2013-09-18",10.57
"1295","2013-09-19",10.52
"1296","2013-09-20",10.32
"1297","2013-09-23",10.21
"1298","2013-09-24",10
"1299","2013-09-25",10.3
"1300","2013-09-26",10.12
"1301","2013-09-27",10.2
"1302","2013-09-30",10.56
"1303","2013-10-01",11.05
"1304","2013-10-02",10.92
"1305","2013-10-03",11.09
"1306","2013-10-04",10.86
"1307","2013-10-07",11.39
"1308","2013-10-08",11.28
"1309","2013-10-09",11.12
"1310","2013-10-10",11.45
"1311","2013-10-11",11.56
"1312","2013-10-14",11.61
"1313","2013-10-15",11.91
"1314","2013-10-16",11.95
"1315","2013-10-17",12
"1316","2013-10-18",11.33
"1317","2013-10-21",11.37
"1318","2013-10-22",11.87
"1319","2013-10-23",11.89
"1320","2013-10-24",12.18
"1321","2013-10-25",11.82
"1322","2013-10-28",11.75
"1323","2013-10-29",11.87
"1324","2013-10-30",12.04
"1325","2013-10-31",11.97
"1326","2013-11-01",12
"1327","2013-11-04",12.92
"1328","2013-11-05",13.05
"1329","2013-11-06",12.8
"1330","2013-11-07",12.75
"1331","2013-11-08",13.24
"1332","2013-11-11",13.28
"1333","2013-11-12",14.43
"1334","2013-11-13",14.18
"1335","2013-11-14",14.2
"1336","2013-11-15",14.65
"1337","2013-11-18",14.49
"1338","2013-11-19",14.15
"1339","2013-11-20",14.11
"1340","2013-11-21",14.45
"1341","2013-11-22",14.8
"1342","2013-11-25",16.799999
"1343","2013-11-26",16.219999
"1344","2013-11-27",17.32
"1345","2013-11-29",17.549999
"1346","2013-12-02",18.450001
"1347","2013-12-03",18.32
"1348","2013-12-04",19.42
"1349","2013-12-05",20.440001
"1350","2013-12-06",19.379999
"1351","2013-12-09",20.08
"1352","2013-12-10",19.440001
"1353","2013-12-11",19.07
"1354","2013-12-12",18.25
"1355","2013-12-13",19.9
"1356","2013-12-16",19.379999
"1357","2013-12-17",19.59
"1358","2013-12-18",19.92
"1359","2013-12-19",19.690001
"1360","2013-12-20",19.99
"1361","2013-12-23",19.530001
"1362","2013-12-24",18.57
"1363","2013-12-26",18.99
"1364","2013-12-27",18.799999
"1365","2013-12-30",18.75
"1366","2013-12-31",18.690001
"1367","2014-01-02",18.360001
"1368","2014-01-03",18.639999
"1369","2014-01-06",17.879999
"1370","2014-01-07",16.16
"1371","2014-01-08",17.219999
"1372","2014-01-09",16.98
"1373","2014-01-10",18.139999
"1374","2014-01-13",18.85
"1375","2014-01-14",19.969999
"1376","2014-01-15",21.969999
"1377","2014-01-16",22.25
"1378","2014-01-17",22.25
"1379","2014-01-21",23.200001
"1380","2014-01-22",24.84
"1381","2014-01-23",25.059999
"1382","2014-01-24",20.17
"1383","2014-01-27",18.67
"1384","2014-01-28",22.030001
"1385","2014-01-29",20.889999
"1386","2014-01-30",20.299999
"1387","2014-01-31",20.209999
"1388","2014-02-03",19.469999
"1389","2014-02-04",20.76
"1390","2014-02-05",19.879999
"1391","2014-02-06",20.110001
"1392","2014-02-07",20
"1393","2014-02-10",21.66
"1394","2014-02-11",22.9
"1395","2014-02-12",22.98
"1396","2014-02-13",22.889999
"1397","2014-02-14",24
"1398","2014-02-18",24.719999
"1399","2014-02-19",23.76
"1400","2014-02-20",24.440001
"1401","2014-02-21",23.690001
"1402","2014-02-24",24.42
"1403","2014-02-25",24.709999
"1404","2014-02-26",25.370001
"1405","2014-02-27",25.68
"1406","2014-02-28",24.27
"1407","2014-03-03",24.73
"1408","2014-03-04",25.91
"1409","2014-03-05",25.67
"1410","2014-03-06",26.780001
"1411","2014-03-07",26.469999
"1412","2014-03-10",25.469999
"1413","2014-03-11",22.469999
"1414","2014-03-12",20.77
"1415","2014-03-13",20.1
"1416","2014-03-14",19.73
"1417","2014-03-17",20.309999
"1418","2014-03-18",20.540001
"1419","2014-03-19",20.52
"1420","2014-03-20",19.030001
"1421","2014-03-21",19.379999
"1422","2014-03-24",17.129999
"1423","2014-03-25",17.450001
"1424","2014-03-26",17.389999
"1425","2014-03-27",17.26
"1426","2014-03-28",17.360001
"1427","2014-03-31",18.030001
"1428","2014-04-01",18.559999
"1429","2014-04-02",18.17
"1430","2014-04-03",17.540001
"1431","2014-04-04",16.940001
"1432","2014-04-07",15.83
"1433","2014-04-08",16.33
"1434","2014-04-09",16.639999
"1435","2014-04-10",15.14
"1436","2014-04-11",14.85
"1437","2014-04-14",14.71
"1438","2014-04-15",14.18
"1439","2014-04-16",14.77
"1440","2014-04-17",14.97
"1441","2014-04-21",14.96
"1442","2014-04-22",15.05
"1443","2014-04-23",14.76
"1444","2014-04-24",14.65
"1445","2014-04-25",14.45
"1446","2014-04-28",14.44
"1447","2014-04-29",14.86
"1448","2014-04-30",15.07
"1449","2014-05-01",15.58
"1450","2014-05-02",15.61
"1451","2014-05-05",15.78
"1452","2014-05-06",15.59
"1453","2014-05-07",14.95
"1454","2014-05-08",14.83
"1455","2014-05-09",14.98
"1456","2014-05-12",15.85
"1457","2014-05-13",16.15
"1458","2014-05-14",15.95
"1459","2014-05-15",15.73
"1460","2014-05-16",16.209999
"1461","2014-05-19",16.719999
"1462","2014-05-20",17.34
"1463","2014-05-21",17.77
"1464","2014-05-22",18.76
"1465","2014-05-23",18.48
"1466","2014-05-27",17.92
"1467","2014-05-28",17.51
"1468","2014-05-29",17.629999
"1469","2014-05-30",18
"1470","2014-06-02",17.879999
"1471","2014-06-03",17.65
"1472","2014-06-04",17.76
"1473","2014-06-05",17.98
"1474","2014-06-06",18.25
"1475","2014-06-09",18.32
"1476","2014-06-10",18.9
"1477","2014-06-11",18.879999
"1478","2014-06-12",17.85
"1479","2014-06-13",17.91
"1480","2014-06-16",17.26
"1481","2014-06-17",17.49
"1482","2014-06-18",15.89
"1483","2014-06-19",15.97
"1484","2014-06-20",15.28
"1485","2014-06-23",15.03
"1486","2014-06-24",15.21
"1487","2014-06-25",15.36
"1488","2014-06-26",16.6
"1489","2014-06-27",16.860001
"1490","2014-06-30",16.76
"1491","2014-07-01",17.120001
"1492","2014-07-02",17.030001
"1493","2014-07-03",17.5
"1494","2014-07-07",17.290001
"1495","2014-07-08",16.59
"1496","2014-07-09",16.379999
"1497","2014-07-10",15.98
"1498","2014-07-11",15.96
"1499","2014-07-14",15.72
"1500","2014-07-15",15.58
"1501","2014-07-16",15.59
"1502","2014-07-17",15.53
"1503","2014-07-18",15.94
"1504","2014-07-21",15.73
"1505","2014-07-22",15.37
"1506","2014-07-23",15.45
"1507","2014-07-24",15.42
"1508","2014-07-25",15.67
"1509","2014-07-28",15.52
"1510","2014-07-29",15.96
"1511","2014-07-30",16.129999
"1512","2014-07-31",15.91
"1513","2014-08-01",15.6
"1514","2014-08-04",15.95
"1515","2014-08-05",16.16
"1516","2014-08-06",15.91
"1517","2014-08-07",15.85
"1518","2014-08-08",16.110001
"1519","2014-08-11",16.790001
"1520","2014-08-12",16.73
"1521","2014-08-13",17.059999
"1522","2014-08-14",17.6
"1523","2014-08-15",17.4
"1524","2014-08-18",17.24
"1525","2014-08-19",16.91
"1526","2014-08-20",16.76
"1527","2014-08-21",16.610001
"1528","2014-08-22",16.66
"1529","2014-08-25",16.43
"1530","2014-08-26",16.440001
"1531","2014-08-27",15.86
"1532","2014-08-28",15.43
"1533","2014-08-29",15.9
"1534","2014-09-02",16
"1535","2014-09-03",16.030001
"1536","2014-09-04",16.040001
"1537","2014-09-05",15.97
"1538","2014-09-08",15.46
"1539","2014-09-09",15.47
"1540","2014-09-10",15.34
"1541","2014-09-11",15.81
"1542","2014-09-12",15.93
"1543","2014-09-15",15.39
"1544","2014-09-16",15.24
"1545","2014-09-17",15.24
"1546","2014-09-18",15.51
"1547","2014-09-19",15.41
"1548","2014-09-22",15.27
"1549","2014-09-23",14.34
"1550","2014-09-24",14.56
"1551","2014-09-25",13.89
"1552","2014-09-26",14.04
"1553","2014-09-29",14.02
"1554","2014-09-30",14.01
"1555","2014-10-01",13.8
"1556","2014-10-02",13.99
"1557","2014-10-03",14.22
"1558","2014-10-06",14.11
"1559","2014-10-07",14.22
"1560","2014-10-08",14.34
"1561","2014-10-09",13.91
"1562","2014-10-10",13.07
"1563","2014-10-13",12.45
"1564","2014-10-14",13.08
"1565","2014-10-15",13.28
"1566","2014-10-16",13.94
"1567","2014-10-17",13.99
"1568","2014-10-20",13.97
"1569","2014-10-21",14.25
"1570","2014-10-22",14.3
"1571","2014-10-23",14.75
"1572","2014-10-24",14.81
"1573","2014-10-27",14.82
"1574","2014-10-28",15.35
"1575","2014-10-29",15.29
"1576","2014-10-30",15.14
"1577","2014-10-31",15
"1578","2014-11-03",14.5
"1579","2014-11-04",14
"1580","2014-11-05",13.93
"1581","2014-11-06",14
"1582","2014-11-07",14.08
"1583","2014-11-10",14.08
"1584","2014-11-11",14.28
"1585","2014-11-12",14.49
"1586","2014-11-13",14.34
"1587","2014-11-14",14.5
"1588","2014-11-17",14.53
"1589","2014-11-18",14.97
"1590","2014-11-19",17.74
"1591","2014-11-20",17.85
"1592","2014-11-21",18.540001
"1593","2014-11-24",18.6
"1594","2014-11-25",18.59
"1595","2014-11-26",18.16
"1596","2014-11-28",17.959999
"1597","2014-12-01",18.139999
"1598","2014-12-02",17.9
"1599","2014-12-03",18.120001
"1600","2014-12-04",17.84
"1601","2014-12-05",17.940001
"1602","2014-12-08",16.190001
"1603","2014-12-09",16.98
"1604","2014-12-10",17
"1605","2014-12-11",17.389999
"1606","2014-12-12",17.360001
"1607","2014-12-15",17.01
"1608","2014-12-16",16.58
"1609","2014-12-17",17.07
"1610","2014-12-18",16.66
"1611","2014-12-19",17
"1612","2014-12-22",16.35
"1613","2014-12-23",16.200001
"1614","2014-12-24",16.68
"1615","2014-12-26",16.25
"1616","2014-12-29",16.98
"1617","2014-12-30",16.51
"1618","2014-12-31",16.389999
"1619","2015-01-02",15.82
"1620","2015-01-05",15.81
"1621","2015-01-06",15.96
"1622","2015-01-07",15.68
"1623","2015-01-08",15.55
"1624","2015-01-09",15.36
"1625","2015-01-12",14.75
"1626","2015-01-13",15.4
"1627","2015-01-14",15.35
"1628","2015-01-15",15.32
"1629","2015-01-16",15.48
"1630","2015-01-20",15.41
"1631","2015-01-21",15.34
"1632","2015-01-22",15.33
"1633","2015-01-23",16
"1634","2015-01-26",16.77
"1635","2015-01-27",17.76
"1636","2015-01-28",17.870001
"1637","2015-01-29",18
"1638","2015-01-30",16.790001
"1639","2015-02-02",17.08
"1640","2015-02-03",17.219999
"1641","2015-02-04",17.27
"1642","2015-02-05",17.629999
"1643","2015-02-06",17.01
"1644","2015-02-09",16.84
"1645","2015-02-10",16.42
"1646","2015-02-11",16.620001
"1647","2015-02-12",17.84
"1648","2015-02-13",18.440001
"1649","2015-02-17",17.98
"1650","2015-02-18",17.809999
"1651","2015-02-19",17.83
"1652","2015-02-20",17.49
"1653","2015-02-23",17.379999
"1654","2015-02-24",17.370001
"1655","2015-02-25",17.299999
"1656","2015-02-26",16.9
"1657","2015-02-27",16.780001
"1658","2015-03-02",17
"1659","2015-03-03",17
"1660","2015-03-04",17
"1661","2015-03-05",17.34
"1662","2015-03-06",17.559999
"1663","2015-03-09",17.27
"1664","2015-03-10",16.98
"1665","2015-03-11",17.16
"1666","2015-03-12",17.530001
"1667","2015-03-13",17.129999
"1668","2015-03-16",17.190001
"1669","2015-03-17",16.67
"1670","2015-03-18",16.709999
"1671","2015-03-19",16.440001
"1672","2015-03-20",16.940001
"1673","2015-03-23",16.93
"1674","2015-03-24",16.9
"1675","2015-03-25",16.719999
"1676","2015-03-26",16.35
"1677","2015-03-27",16.57
"1678","2015-03-30",16.34
"1679","2015-03-31",16.76
"1680","2015-04-01",16.9
"1681","2015-04-02",17.049999
"1682","2015-04-06",17.540001
"1683","2015-04-07",17.73
"1684","2015-04-08",18.75
"1685","2015-04-09",19.26
"1686","2015-04-10",20.4
"1687","2015-04-13",20.860001
"1688","2015-04-14",19.73
"1689","2015-04-15",20.110001
"1690","2015-04-16",20.559999
"1691","2015-04-17",19.99
"1692","2015-04-20",19.299999
"1693","2015-04-21",21.83
"1694","2015-04-22",21.23
"1695","2015-04-23",21.75
"1696","2015-04-24",21.35
"1697","2015-04-27",20.969999
"1698","2015-04-28",21.01
"1699","2015-04-29",20.74
"1700","2015-04-30",20.66
"1701","2015-05-01",20.76
"1702","2015-05-04",21.07
"1703","2015-05-05",20.41
"1704","2015-05-06",19.950001
"1705","2015-05-07",20.540001
"1706","2015-05-08",20.940001
"1707","2015-05-11",21.09
"1708","2015-05-12",20.469999
"1709","2015-05-13",20.68
"1710","2015-05-14",20.84
"1711","2015-05-15",20.030001
"1712","2015-05-18",20.139999
"1713","2015-05-19",20.639999
"1714","2015-05-20",18.709999
"1715","2015-05-21",16.84
"1716","2015-05-22",16.299999
"1717","2015-05-26",15.81
"1718","2015-05-27",15.88
"1719","2015-05-28",15.77
"1720","2015-05-29",15.67
"1721","2015-06-01",15.43
"1722","2015-06-02",16.209999
"1723","2015-06-03",17.15
"1724","2015-06-04",16.290001
"1725","2015-06-05",15.87
"1726","2015-06-08",16
"1727","2015-06-09",15.9
"1728","2015-06-10",16.030001
"1729","2015-06-11",18.700001
"1730","2015-06-12",18.299999
"1731","2015-06-15",17.540001
"1732","2015-06-16",16.99
"1733","2015-06-17",18.120001
"1734","2015-06-18",17.92
"1735","2015-06-19",17.290001
"1736","2015-06-22",17.52
"1737","2015-06-23",17.33
"1738","2015-06-24",16.709999
"1739","2015-06-25",16.540001
"1740","2015-06-26",16.15
"1741","2015-06-29",15.55
"1742","2015-06-30",16.040001
"1743","2015-07-01",15.92
"1744","2015-07-02",16.15
"1745","2015-07-06",14.85
"1746","2015-07-07",14.26
"1747","2015-07-08",12.94
"1748","2015-07-09",13.83
"1749","2015-07-10",14.07
"1750","2015-07-13",14.06
"1751","2015-07-14",14.37
"1752","2015-07-15",13.57
"1753","2015-07-16",14.11
"1754","2015-07-17",14.1
"1755","2015-07-20",13.78
"1756","2015-07-21",13.87
"1757","2015-07-22",13.8
"1758","2015-07-23",13.6
"1759","2015-07-24",13.86
"1760","2015-07-27",13.03
"1761","2015-07-28",13.81
"1762","2015-07-29",13.68
"1763","2015-07-30",13.37
"1764","2015-07-31",13.02
"1765","2015-08-03",12.85
"1766","2015-08-04",13.22
"1767","2015-08-05",13.3
"1768","2015-08-06",13.09
"1769","2015-08-07",13.46
"1770","2015-08-10",13.99
"1771","2015-08-11",13.22
"1772","2015-08-12",12.9
"1773","2015-08-13",12.9
"1774","2015-08-14",12.86
"1775","2015-08-17",12.88
"1776","2015-08-18",11.5
"1777","2015-08-19",9.5
"1778","2015-08-20",8.25
"1779","2015-08-21",9.59
"1780","2015-08-24",9.1
"1781","2015-08-25",9.99
"1782","2015-08-26",9.65
"1783","2015-08-27",10.46
"1784","2015-08-28",10.75
"1785","2015-08-31",10.5
"1786","2015-09-01",10.04
"1787","2015-09-02",10.17
"1788","2015-09-03",10.47
"1789","2015-09-04",9.86
"1790","2015-09-08",10.37
"1791","2015-09-09",10.55
"1792","2015-09-10",10.96
"1793","2015-09-11",11.06
"1794","2015-09-14",11.13
"1795","2015-09-15",11.73
"1796","2015-09-16",12.5
"1797","2015-09-17",11.94
"1798","2015-09-18",11.7
"1799","2015-09-21",11.59
"1800","2015-09-22",11.66
"1801","2015-09-23",11.61
"1802","2015-09-24",12.12
"1803","2015-09-25",12.23
"1804","2015-09-28",11.94
"1805","2015-09-29",12.9
"1806","2015-09-30",12.78
"1807","2015-10-01",12.56
"1808","2015-10-02",13
"1809","2015-10-05",12.93
"1810","2015-10-06",12.6
"1811","2015-10-07",14.04
"1812","2015-10-08",13.56
"1813","2015-10-09",13.65
"1814","2015-10-12",13.44
"1815","2015-10-13",13.67
"1816","2015-10-14",13.52
"1817","2015-10-15",14.11
"1818","2015-10-16",13.9
"1819","2015-10-19",14.35
"1820","2015-10-20",14.66
"1821","2015-10-21",14.13
"1822","2015-10-22",14.18
"1823","2015-10-23",14.53
"1824","2015-10-26",14.91
"1825","2015-10-27",14.91
"1826","2015-10-28",15.11
"1827","2015-10-29",14.64
"1828","2015-10-30",14.6
"1829","2015-11-02",15.15
"1830","2015-11-03",14.89
"1831","2015-11-04",14.66
"1832","2015-11-05",14.72
"1833","2015-11-06",15.05
"1834","2015-11-09",15.1
"1835","2015-11-10",14.97
"1836","2015-11-11",15.08
"1837","2015-11-12",15.1
"1838","2015-11-13",15.08
"1839","2015-11-16",14.84
"1840","2015-11-17",15.36
"1841","2015-11-18",15.66
"1842","2015-11-19",16.219999
"1843","2015-11-20",15.66
"1844","2015-11-23",16.49
"1845","2015-11-24",14.99
"1846","2015-11-25",13.6
"1847","2015-11-27",14.55
"1848","2015-11-30",15.13
"1849","2015-12-01",15.26
"1850","2015-12-02",15.23
"1851","2015-12-03",15.25
"1852","2015-12-04",14.93
"1853","2015-12-07",15.02
"1854","2015-12-08",14.88
"1855","2015-12-09",14.66
"1856","2015-12-10",14.58
"1857","2015-12-11",14.57
"1858","2015-12-14",14.03
"1859","2015-12-15",14.97
"1860","2015-12-16",14.7
"1861","2015-12-17",14.55
"1862","2015-12-18",14.13
"1863","2015-12-21",14.71
"1864","2015-12-22",14.68
"1865","2015-12-23",14.89
"1866","2015-12-24",15.22
"1867","2015-12-28",15
"1868","2015-12-29",14.76
"1869","2015-12-30",14.74
"1870","2015-12-31",14.69
"1871","2016-01-04",13.51
"1872","2016-01-05",13.81
"1873","2016-01-06",13.28
"1874","2016-01-07",12.9
"1875","2016-01-08",12.65
"1876","2016-01-11",12.15
"1877","2016-01-12",12.47
"1878","2016-01-13",12.56
"1879","2016-01-14",12.82
"1880","2016-01-15",11.5
"1881","2016-01-19",11.89
"1882","2016-01-20",11.5
"1883","2016-01-21",11.52
"1884","2016-01-22",11.42
"1885","2016-01-25",11.25
"1886","2016-01-26",11.56
"1887","2016-01-27",11.47
"1888","2016-01-28",11.67
"1889","2016-01-29",11.44
"1890","2016-02-01",11.98
"1891","2016-02-02",11.95
"1892","2016-02-03",11.9
"1893","2016-02-04",11.53
"1894","2016-02-05",11.19
"1895","2016-02-08",10.86
"1896","2016-02-09",10.5
"1897","2016-02-10",10.54
"1898","2016-02-11",10.79
"1899","2016-02-12",11.02
"1900","2016-02-16",10.93
"1901","2016-02-17",11.53
"1902","2016-02-18",12
"1903","2016-02-19",11.85
"1904","2016-02-22",12.06
"1905","2016-02-23",12
"1906","2016-02-24",11.9
"1907","2016-02-25",12.4
"1908","2016-02-26",12.55
"1909","2016-02-29",12.6
"1910","2016-03-01",12.62
"1911","2016-03-02",12.92
"1912","2016-03-03",13.55
"1913","2016-03-04",13.91
"1914","2016-03-07",13.82
"1915","2016-03-08",13.81
"1916","2016-03-09",14.1
"1917","2016-03-10",13.96
"1918","2016-03-11",14.06
"1919","2016-03-14",14.22
"1920","2016-03-15",14.37
"1921","2016-03-16",14.65
"1922","2016-03-17",14.2
"1923","2016-03-18",14.44
"1924","2016-03-21",14.57
"1925","2016-03-22",14.63
"1926","2016-03-23",14.58
"1927","2016-03-24",14.46
"1928","2016-03-28",14.1
"1929","2016-03-29",14.65
"1930","2016-03-30",14.96
"1931","2016-03-31",14.72
"1932","2016-04-01",14.7
