"","date","RYAM"
"179","2015-03-02",18.459999
"180","2015-03-03",18.4
"181","2015-03-04",18.360001
"182","2015-03-05",18.360001
"183","2015-03-06",17.01
"184","2015-03-09",16.66
"185","2015-03-10",16.440001
"186","2015-03-11",16.200001
"187","2015-03-12",16.110001
"188","2015-03-13",16
"189","2015-03-16",15.71
"190","2015-03-17",15.56
"191","2015-03-18",15.58
"192","2015-03-19",15.27
"193","2015-03-20",14.88
"194","2015-03-23",15.37
"195","2015-03-24",15.13
"196","2015-03-25",15.13
"197","2015-03-26",15.01
"198","2015-03-27",15.14
"199","2015-03-30",15.49
"200","2015-03-31",14.9
"201","2015-04-01",15.31
"202","2015-04-02",14.91
"203","2015-04-06",14.99
"204","2015-04-07",15.37
"205","2015-04-08",15.32
"206","2015-04-09",15.83
"207","2015-04-10",15.41
"208","2015-04-13",15.28
"209","2015-04-14",15.04
"210","2015-04-15",15.2
"211","2015-04-16",15.29
"212","2015-04-17",15.31
"213","2015-04-20",15.52
"214","2015-04-21",15.52
"215","2015-04-22",15.42
"216","2015-04-23",15.17
"217","2015-04-24",15.32
"218","2015-04-27",15.65
"219","2015-04-28",16.610001
"220","2015-04-29",16.49
"221","2015-04-30",16.709999
"222","2015-05-01",19.120001
"223","2015-05-04",18.790001
"224","2015-05-05",19.35
"225","2015-05-06",19.200001
"226","2015-05-07",17.370001
"227","2015-05-08",17.25
"228","2015-05-11",16.92
"229","2015-05-12",16.58
"230","2015-05-13",16.719999
"231","2015-05-14",16.66
"232","2015-05-15",16.639999
"233","2015-05-18",16.74
"234","2015-05-19",16.530001
"235","2015-05-20",16.68
"236","2015-05-21",17.040001
"237","2015-05-22",17.15
"238","2015-05-26",16.469999
"239","2015-05-27",16.08
"240","2015-05-28",16.27
"241","2015-05-29",16.49
"242","2015-06-01",16.889999
"243","2015-06-02",17.1
"244","2015-06-03",17.18
"245","2015-06-04",17.4
"246","2015-06-05",17.469999
"247","2015-06-08",17.379999
"248","2015-06-09",17.309999
"249","2015-06-10",17.27
"250","2015-06-11",17.09
"251","2015-06-12",17.219999
"252","2015-06-15",16.860001
"253","2015-06-16",16.700001
"254","2015-06-17",16.639999
"255","2015-06-18",16.16
"256","2015-06-19",16.15
"257","2015-06-22",16.02
"258","2015-06-23",15.96
"259","2015-06-24",16.09
"260","2015-06-25",16.059999
"261","2015-06-26",16.42
"262","2015-06-29",16.209999
"263","2015-06-30",16.26
"264","2015-07-01",14.95
"265","2015-07-02",15.04
"266","2015-07-06",14.83
"267","2015-07-07",14.8
"268","2015-07-08",14.07
"269","2015-07-09",13.8
"270","2015-07-10",13.43
"271","2015-07-13",13.54
"272","2015-07-14",13.68
"273","2015-07-15",13.55
"274","2015-07-16",13.1
"275","2015-07-17",12.76
"276","2015-07-20",13
"277","2015-07-21",12.67
"278","2015-07-22",12.12
"279","2015-07-23",11.9
"280","2015-07-24",11.63
"281","2015-07-27",11.79
"282","2015-07-28",12
"283","2015-07-29",12.18
"284","2015-07-30",13.27
"285","2015-07-31",14.05
"286","2015-08-03",12.63
"287","2015-08-04",12.65
"288","2015-08-05",12.5
"289","2015-08-06",13.23
"290","2015-08-07",12.89
"291","2015-08-10",13.72
"292","2015-08-11",13.76
"293","2015-08-12",13.81
"294","2015-08-13",13.72
"295","2015-08-14",13.97
"296","2015-08-17",13.84
"297","2015-08-18",13.63
"298","2015-08-19",7.62
"299","2015-08-20",6.56
"300","2015-08-21",7.29
"301","2015-08-24",6.9
"302","2015-08-25",6.16
"303","2015-08-26",6.87
"304","2015-08-27",6.53
"305","2015-08-28",7.08
"306","2015-08-31",6.82
"307","2015-09-01",6.23
"308","2015-09-02",6.04
"309","2015-09-03",6.42
"310","2015-09-04",6.97
"311","2015-09-08",6.62
"312","2015-09-09",6.62
"313","2015-09-10",6.66
"314","2015-09-11",6.36
"315","2015-09-14",6.01
"316","2015-09-15",6.27
"317","2015-09-16",6.36
"318","2015-09-17",6.28
"319","2015-09-18",6.04
"320","2015-09-21",6.1
"321","2015-09-22",6.05
"322","2015-09-23",6.4
"323","2015-09-24",6.64
"324","2015-09-25",6.51
"325","2015-09-28",6.4
"326","2015-09-29",6.14
"327","2015-09-30",6.12
"328","2015-10-01",6.48
"329","2015-10-02",6.93
"330","2015-10-05",7.4
"331","2015-10-06",7.45
"332","2015-10-07",7.54
"333","2015-10-08",7.8
"334","2015-10-09",7.91
"335","2015-10-12",7.67
"336","2015-10-13",7.73
"337","2015-10-14",7.83
"338","2015-10-15",8.01
"339","2015-10-16",8.24
"340","2015-10-19",7.92
"341","2015-10-20",8.25
"342","2015-10-21",7.97
"343","2015-10-22",7.5
"344","2015-10-23",7.87
"345","2015-10-26",7.67
"346","2015-10-27",7.72
"347","2015-10-28",7.98
"348","2015-10-29",10
"349","2015-10-30",9.22
"350","2015-11-02",9.99
"351","2015-11-03",10.14
"352","2015-11-04",10.1
"353","2015-11-05",9.84
"354","2015-11-06",10.35
"355","2015-11-09",9.88
"356","2015-11-10",9.62
"357","2015-11-11",9.43
"358","2015-11-12",8.96
"359","2015-11-13",9.79
"360","2015-11-16",9.95
"361","2015-11-17",10.02
"362","2015-11-18",10.38
"363","2015-11-19",10.57
"364","2015-11-20",10.62
"365","2015-11-23",10.7
"366","2015-11-24",11.71
"367","2015-11-25",11.49
"368","2015-11-27",10.65
"369","2015-11-30",11.21
"370","2015-12-01",11.91
"371","2015-12-02",11.84
"372","2015-12-03",11.85
"373","2015-12-04",10.58
"374","2015-12-07",9.84
"375","2015-12-08",9.51
"376","2015-12-09",9.52
"377","2015-12-10",9.62
"378","2015-12-11",9.14
"379","2015-12-14",9.34
"380","2015-12-15",9.49
"381","2015-12-16",9.7
"382","2015-12-17",9.52
"383","2015-12-18",9.11
"384","2015-12-21",8.86
"385","2015-12-22",9.54
"386","2015-12-23",9.9
"387","2015-12-24",10.15
"388","2015-12-28",9.44
"389","2015-12-29",9.88
"390","2015-12-30",9.66
"391","2015-12-31",9.79
"392","2016-01-04",9.52
"393","2016-01-05",8.99
"394","2016-01-06",8.75
"395","2016-01-07",8.26
"396","2016-01-08",8.45
"397","2016-01-11",8.35
"398","2016-01-12",7.84
"399","2016-01-13",7.59
"400","2016-01-14",7.97
"401","2016-01-15",7.93
"402","2016-01-19",7.04
"403","2016-01-20",7.27
"404","2016-01-21",7.71
"405","2016-01-22",7.42
"406","2016-01-25",6.9
"407","2016-01-26",7.04
"408","2016-01-27",6.54
"409","2016-01-28",7
"410","2016-01-29",7
"411","2016-02-01",7.17
"412","2016-02-02",6.97
"413","2016-02-03",7.15
"414","2016-02-04",6.93
"415","2016-02-05",6.84
"416","2016-02-08",6.91
"417","2016-02-09",6.43
"418","2016-02-10",6.56
"419","2016-02-11",6
"420","2016-02-12",6.45
"421","2016-02-16",6.5
"422","2016-02-17",6.46
"423","2016-02-18",6.91
"424","2016-02-19",6.89
"425","2016-02-22",7.02
"426","2016-02-23",6.81
"427","2016-02-24",7.01
"428","2016-02-25",6.98
"429","2016-02-26",7.05
"430","2016-02-29",7.47
"431","2016-03-01",7.09
"432","2016-03-02",7.76
"433","2016-03-03",8.08
"434","2016-03-04",8.41
"435","2016-03-07",8.42
"436","2016-03-08",8.65
"437","2016-03-09",8.81
"438","2016-03-10",9.01
"439","2016-03-11",8.98
"440","2016-03-14",8.94
"441","2016-03-15",8.85
"442","2016-03-16",8.83
"443","2016-03-17",9.48
"444","2016-03-18",9.84
"445","2016-03-21",9.53
"446","2016-03-22",9.58
"447","2016-03-23",9.11
"448","2016-03-24",9.56
"449","2016-03-28",9.34
"450","2016-03-29",9.43
"451","2016-03-30",9.79
"452","2016-03-31",9.5
"453","2016-04-01",9.98
"454","2016-04-04",9.73
"455","2016-04-05",9.64
"456","2016-04-06",9.5
"457","2016-04-07",9.4
"458","2016-04-08",9.46
"459","2016-04-11",9.99
"460","2016-04-12",10.92
"461","2016-04-13",10.97
"462","2016-04-14",10.99
"463","2016-04-15",11.1
"464","2016-04-18",11.09
"465","2016-04-19",11.61
"466","2016-04-20",11.38
"467","2016-04-21",11.48
"468","2016-04-22",11.73
"469","2016-04-25",10.48
"470","2016-04-26",10.83
"471","2016-04-27",10.67
"472","2016-04-28",10.53
"473","2016-04-29",10.25
"474","2016-05-02",10.19
"475","2016-05-03",13.73
"476","2016-05-04",13.2
"477","2016-05-05",13.57
"478","2016-05-06",14.4
"479","2016-05-09",13.24
"480","2016-05-10",13.75
"481","2016-05-11",13.83
"482","2016-05-12",13.47
"483","2016-05-13",13.04
"484","2016-05-16",13.53
"485","2016-05-17",13.21
"486","2016-05-18",12.84
"487","2016-05-19",12.8
"488","2016-05-20",13.24
"489","2016-05-23",12.87
"490","2016-05-24",12.86
"491","2016-05-25",12.95
"492","2016-05-26",12.87
"493","2016-05-27",12.85
"494","2016-05-31",12.96
"495","2016-06-01",12.97
"496","2016-06-02",13.25
"497","2016-06-03",13.34
"498","2016-06-06",13.73
"499","2016-06-07",13.66
"500","2016-06-08",13.6
"501","2016-06-09",13.35
"502","2016-06-10",12.91
"503","2016-06-13",12.35
"504","2016-06-14",12.57
"505","2016-06-15",12.39
"506","2016-06-16",12.39
"507","2016-06-17",12.75
"508","2016-06-20",13.24
"509","2016-06-21",13.02
"510","2016-06-22",13.25
"511","2016-06-23",13.7
"512","2016-06-24",13.07
"513","2016-06-27",11.98
"514","2016-06-28",12.42
"515","2016-06-29",12.94
"516","2016-06-30",13.59
"517","2016-07-01",14.01
"518","2016-07-05",12.96
"519","2016-07-06",13.13
"520","2016-07-07",13.19
"521","2016-07-08",13.6
"522","2016-07-11",14.17
"523","2016-07-12",14.64
"524","2016-07-13",14.81
"525","2016-07-14",14.97
"526","2016-07-15",14.85
"527","2016-07-18",15.16
"528","2016-07-19",14.94
"529","2016-07-20",15.01
"530","2016-07-21",15.25
"531","2016-07-22",15.19
"532","2016-07-25",15.08
"533","2016-07-26",14.78
"534","2016-07-27",14.48
"535","2016-07-28",13.97
"536","2016-07-29",13.77
"537","2016-08-01",13.48
"538","2016-08-02",14.42
"539","2016-08-03",15.83
"540","2016-08-04",12.91
"541","2016-08-05",12.25
"542","2016-08-08",12.63
"543","2016-08-09",12.44
"544","2016-08-10",11.91
"545","2016-08-11",12.02
"546","2016-08-12",11.94
"547","2016-08-15",12.18
"548","2016-08-16",12.32
"549","2016-08-17",12.18
"550","2016-08-18",12.18
"551","2016-08-19",12.21
"552","2016-08-22",12.23
"553","2016-08-23",12.45
"554","2016-08-24",12.11
"555","2016-08-25",12.35
"556","2016-08-26",12.06
"557","2016-08-29",12.4
"558","2016-08-30",12.28
"559","2016-08-31",12.3
"560","2016-09-01",11.93
"561","2016-09-02",12.23
"562","2016-09-06",11.23
"563","2016-09-07",11.52
"564","2016-09-08",11.39
"565","2016-09-09",10.72
"566","2016-09-12",11.09
"567","2016-09-13",11.17
"568","2016-09-14",11.34
"569","2016-09-15",11.84
"570","2016-09-16",11.57
"571","2016-09-19",11.69
"572","2016-09-20",11.7
"573","2016-09-21",12.02
"574","2016-09-22",12.51
"575","2016-09-23",12.52
"576","2016-09-26",12.2
"577","2016-09-27",12.38
"578","2016-09-28",12.74
"579","2016-09-29",13.01
"580","2016-09-30",13.37
"581","2016-10-03",13.51
"582","2016-10-04",12.94
"583","2016-10-05",13.28
"584","2016-10-06",13.06
"585","2016-10-07",13.13
"586","2016-10-10",13.39
"587","2016-10-11",13.12
"588","2016-10-12",13.2
"589","2016-10-13",12.63
"590","2016-10-14",12.85
"591","2016-10-17",13.01
"592","2016-10-18",13.11
"593","2016-10-19",13.16
"594","2016-10-20",13.38
"595","2016-10-21",13.77
"596","2016-10-24",13.63
"597","2016-10-25",13.51
"598","2016-10-26",13.12
"599","2016-10-27",13.26
"600","2016-10-28",13.21
"601","2016-10-31",12.93
"602","2016-11-01",12.47
"603","2016-11-02",11.93
"604","2016-11-03",12.09
"605","2016-11-04",12.03
"606","2016-11-07",12.25
"607","2016-11-08",12.26
"608","2016-11-09",12.65
"609","2016-11-10",12.84
"610","2016-11-11",13.39
"611","2016-11-14",13.78
"612","2016-11-15",13.72
"613","2016-11-16",13.65
"614","2016-11-17",13.83
"615","2016-11-18",14.16
"616","2016-11-21",14.18
"617","2016-11-22",14.49
"618","2016-11-23",14.51
"619","2016-11-25",14.02
"620","2016-11-28",13.72
"621","2016-11-29",13.84
"622","2016-11-30",13.88
"623","2016-12-01",13.77
"624","2016-12-02",13.88
"625","2016-12-05",14.38
"626","2016-12-06",14.57
"627","2016-12-07",14.61
"628","2016-12-08",15.38
"629","2016-12-09",15.41
"630","2016-12-12",15.63
"631","2016-12-13",15.6
"632","2016-12-14",15.34
"633","2016-12-15",15.4
"634","2016-12-16",15.66
"635","2016-12-19",15.98
"636","2016-12-20",16.07
"637","2016-12-21",15.91
"638","2016-12-22",15.91
"639","2016-12-23",15.86
"640","2016-12-27",15.94
"641","2016-12-28",15.49
"642","2016-12-29",15.55
"643","2016-12-30",15.46
"644","2017-01-03",15.76
"645","2017-01-04",16.49
"646","2017-01-05",16.379999
"647","2017-01-06",16.08
"648","2017-01-09",15.67
"649","2017-01-10",15.68
"650","2017-01-11",16.17
"651","2017-01-12",16.26
"652","2017-01-13",16.27
"653","2017-01-17",15.7
"654","2017-01-18",15.57
"655","2017-01-19",15.51
"656","2017-01-20",15.61
"657","2017-01-23",16.370001
"658","2017-01-24",16.440001
"659","2017-01-25",16.43
"660","2017-01-26",16.049999
"661","2017-01-27",17.129999
"662","2017-01-30",16.780001
"663","2017-01-31",13.57
"664","2017-02-01",13.54
"665","2017-02-02",13.57
"666","2017-02-03",13.78
"667","2017-02-06",13.81
"668","2017-02-07",13.29
"669","2017-02-08",12.94
"670","2017-02-09",13.25
"671","2017-02-10",13.31
"672","2017-02-13",13.15
"673","2017-02-14",13.1
"674","2017-02-15",13.13
"675","2017-02-16",13.1
"676","2017-02-17",12.81
"677","2017-02-21",12.89
"678","2017-02-22",12.55
"679","2017-02-23",12.36
"680","2017-02-24",12.31
"681","2017-02-27",12.99
"682","2017-02-28",13.26
"683","2017-03-01",13.39
"684","2017-03-02",13.15
"685","2017-03-03",13.46
"686","2017-03-06",13.39
"687","2017-03-07",13.2
"688","2017-03-08",12.91
"689","2017-03-09",13.06
"690","2017-03-10",13.15
"691","2017-03-13",13.31
"692","2017-03-14",13.26
"693","2017-03-15",13.55
"694","2017-03-16",13.39
"695","2017-03-17",13.23
"696","2017-03-20",13.4
"697","2017-03-21",12.74
"698","2017-03-22",12.63
"699","2017-03-23",12.7
"700","2017-03-24",12.45
"701","2017-03-27",12.49
"702","2017-03-28",12.98
"703","2017-03-29",12.92
"704","2017-03-30",13.13
"705","2017-03-31",13.45
"706","2017-04-03",12.58
"707","2017-04-04",13
"708","2017-04-05",12.45
"709","2017-04-06",12.91
"710","2017-04-07",12.94
"711","2017-04-10",12.9
"712","2017-04-11",13.34
"713","2017-04-12",12.6
"714","2017-04-13",12.51
"715","2017-04-17",12.79
"716","2017-04-18",12.72
"717","2017-04-19",12.67
"718","2017-04-20",12.89
"719","2017-04-21",12.5
"720","2017-04-24",13.14
"721","2017-04-25",13.05
"722","2017-04-26",13.32
"723","2017-04-27",13.2
"724","2017-04-28",13.25
"725","2017-05-01",13.21
"726","2017-05-02",12.18
"727","2017-05-03",13.05
"728","2017-05-04",13.25
"729","2017-05-05",13.31
"730","2017-05-08",13.12
"731","2017-05-09",12.82
"732","2017-05-10",13.28
"733","2017-05-11",13.1
"734","2017-05-12",12.79
"735","2017-05-15",13.11
"736","2017-05-16",13.26
"737","2017-05-17",12.96
"738","2017-05-18",12.8
"739","2017-05-19",13.17
"740","2017-05-22",13.16
"741","2017-05-23",13.26
"742","2017-05-24",13.25
"743","2017-05-25",14.76
"744","2017-05-26",16.049999
"745","2017-05-30",17.18
"746","2017-05-31",17.389999
"747","2017-06-01",16.49
"748","2017-06-02",16.82
"749","2017-06-05",16.809999
"750","2017-06-06",16.969999
"751","2017-06-07",16.469999
"752","2017-06-08",16.66
"753","2017-06-09",17.07
"754","2017-06-12",16.780001
"755","2017-06-13",16.549999
"756","2017-06-14",16.32
"757","2017-06-15",16.299999
"758","2017-06-16",16.299999
"759","2017-06-19",16.040001
"760","2017-06-20",15.65
"761","2017-06-21",15.06
"762","2017-06-22",15.07
"763","2017-06-23",15.17
"764","2017-06-26",15.16
"765","2017-06-27",15.54
"766","2017-06-28",15.52
"767","2017-06-29",15.77
"768","2017-06-30",15.72
"769","2017-07-03",15.99
"770","2017-07-05",15.67
"771","2017-07-06",15.17
"772","2017-07-07",15.7
"773","2017-07-10",15.67
"774","2017-07-11",15.61
"775","2017-07-12",15.77
"776","2017-07-13",15.72
"777","2017-07-14",15.26
"778","2017-07-17",15.4
"779","2017-07-18",15.01
"780","2017-07-19",14.87
"781","2017-07-20",14.87
"782","2017-07-21",14.6
"783","2017-07-24",15.92
"784","2017-07-25",15.9
"785","2017-07-26",15.83
"786","2017-07-27",15.71
"787","2017-07-28",14.84
"788","2017-07-31",14.91
"789","2017-08-01",14.92
"790","2017-08-02",14.74
"791","2017-08-03",14.1
"792","2017-08-04",13.79
"793","2017-08-07",13.86
"794","2017-08-08",13.45
"795","2017-08-09",13.31
"796","2017-08-10",13.24
"797","2017-08-11",13.35
"798","2017-08-14",13.68
"799","2017-08-15",13.49
"800","2017-08-16",13.44
"801","2017-08-17",13.5
"802","2017-08-18",13.9
"803","2017-08-21",13.63
"804","2017-08-22",13.55
"805","2017-08-23",13.51
"806","2017-08-24",13.8
"807","2017-08-25",13.66
"808","2017-08-28",13.57
"809","2017-08-29",13.68
"810","2017-08-30",13.65
"811","2017-08-31",13.72
"812","2017-09-01",13.86
"813","2017-09-05",13.87
"814","2017-09-06",13.72
"815","2017-09-07",13.64
"816","2017-09-08",13.97
"817","2017-09-11",13.83
"818","2017-09-12",13.66
"819","2017-09-13",13.63
"820","2017-09-14",13.75
"821","2017-09-15",13.59
"822","2017-09-18",13.69
"823","2017-09-19",13.69
"824","2017-09-20",13.67
"825","2017-09-21",13.52
"826","2017-09-22",13.55
"827","2017-09-25",13.57
"828","2017-09-26",13.63
"829","2017-09-27",13.7
"830","2017-09-28",13.71
"831","2017-09-29",13.7
"832","2017-10-02",13.67
"833","2017-10-03",14.1
"834","2017-10-04",14.01
"835","2017-10-05",14.01
"836","2017-10-06",13.89
"837","2017-10-09",13.88
"838","2017-10-10",14.2
"839","2017-10-11",14
"840","2017-10-12",13.74
"841","2017-10-13",14.28
"842","2017-10-16",13.89
"843","2017-10-17",13.94
"844","2017-10-18",13.85
"845","2017-10-19",14.09
"846","2017-10-20",14.04
"847","2017-10-23",13.99
"848","2017-10-24",14.09
"849","2017-10-25",14.19
"850","2017-10-26",14.15
"851","2017-10-27",14.31
"852","2017-10-30",14.21
"853","2017-10-31",14.37
"854","2017-11-01",14.23
"855","2017-11-02",15.4
"856","2017-11-03",16.860001
"857","2017-11-06",16.67
"858","2017-11-07",17.08
"859","2017-11-08",16.879999
"860","2017-11-09",16.860001
"861","2017-11-10",16.76
"862","2017-11-13",16.74
"863","2017-11-14",16.620001
"864","2017-11-15",16.49
"865","2017-11-16",16.83
"866","2017-11-17",16.73
"867","2017-11-20",16.700001
"868","2017-11-21",18.469999
"869","2017-11-22",18.129999
"870","2017-11-24",18.280001
"871","2017-11-27",18.48
"872","2017-11-28",18.49
"873","2017-11-29",19.049999
"874","2017-11-30",18.790001
"875","2017-12-01",18.75
"876","2017-12-04",18.549999
"877","2017-12-05",18.65
"878","2017-12-06",18.74
"879","2017-12-07",18.790001
"880","2017-12-08",18.950001
"881","2017-12-11",19.530001
"882","2017-12-12",19.110001
"883","2017-12-13",19.24
"884","2017-12-14",18.559999
"885","2017-12-15",19.040001
"886","2017-12-18",19.82
"887","2017-12-19",19.76
"888","2017-12-20",20.15
"889","2017-12-21",20.030001
"890","2017-12-22",19.969999
"891","2017-12-26",20.200001
"892","2017-12-27",20.709999
"893","2017-12-28",20.25
"894","2017-12-29",20.450001
"895","2018-01-02",20.34
"896","2018-01-03",20.549999
"897","2018-01-04",19.280001
"898","2018-01-05",19.66
"899","2018-01-08",19.379999
"900","2018-01-09",19.26
"901","2018-01-10",19.469999
"902","2018-01-11",20.129999
"903","2018-01-12",19.92
"904","2018-01-16",19.49
"905","2018-01-17",19.23
"906","2018-01-18",19.209999
"907","2018-01-19",19.33
"908","2018-01-22",19.790001
"909","2018-01-23",19.48
"910","2018-01-24",19.49
"911","2018-01-25",19.41
"912","2018-01-26",19.200001
"913","2018-01-29",18.5
"914","2018-01-30",18.709999
"915","2018-01-31",18.92
"916","2018-02-01",18.870001
"917","2018-02-02",18.26
"918","2018-02-05",18.280001
"919","2018-02-06",18.09
"920","2018-02-07",18.209999
"921","2018-02-08",17.940001
"922","2018-02-09",17.780001
"923","2018-02-12",17.969999
"924","2018-02-13",18.09
"925","2018-02-14",18.51
"926","2018-02-15",18.25
"927","2018-02-16",18.18
"928","2018-02-20",20.540001
"929","2018-02-21",20.42
"930","2018-02-22",19.799999
"931","2018-02-23",20.040001
"932","2018-02-26",20.02
"933","2018-02-27",20.73
"934","2018-02-28",20.370001
"935","2018-03-01",20.219999
"936","2018-03-02",21.370001
"937","2018-03-05",20.379999
"938","2018-03-06",20.110001
"939","2018-03-07",19.67
"940","2018-03-08",19.389999
"941","2018-03-09",19.92
"942","2018-03-12",19.610001
"943","2018-03-13",20.1
"944","2018-03-14",19.59
"945","2018-03-15",20.059999
"946","2018-03-16",20.43
"947","2018-03-19",19.959999
"948","2018-03-20",20.440001
"949","2018-03-21",20.83
"950","2018-03-22",19.950001
"951","2018-03-23",19.32
"952","2018-03-26",19.469999
"953","2018-03-27",21.129999
"954","2018-03-28",21.370001
"955","2018-03-29",21.469999
"956","2018-04-02",20.719999
"957","2018-04-03",20.9
"958","2018-04-04",20.959999
"959","2018-04-05",21.68
"960","2018-04-06",21.33
"961","2018-04-09",20.790001
"962","2018-04-10",21.01
"963","2018-04-11",20.68
"964","2018-04-12",20.75
"965","2018-04-13",20.82
"966","2018-04-16",21.23
"967","2018-04-17",22.309999
"968","2018-04-18",22.299999
"969","2018-04-19",21.93
"970","2018-04-20",22.07
"971","2018-04-23",22.299999
"972","2018-04-24",21.719999
"973","2018-04-25",21.6
"974","2018-04-26",21.299999
"975","2018-04-27",21.58
"976","2018-04-30",21.4
"977","2018-05-01",20.83
"978","2018-05-02",20.719999
"979","2018-05-03",19.780001
"980","2018-05-04",20.25
"981","2018-05-07",20.290001
"982","2018-05-08",18.49
"983","2018-05-09",19.33
"984","2018-05-10",19.620001
"985","2018-05-11",19.209999
