"","date","CTB"
"197","2007-10-12",24.959999
"198","2007-10-15",24.52
"199","2007-10-16",24.4
"200","2007-10-17",23.950001
"201","2007-10-18",23.790001
"202","2007-10-19",22.41
"203","2007-10-22",21.91
"204","2007-10-23",22.450001
"205","2007-10-24",21.889999
"206","2007-10-25",21.73
"207","2007-10-26",21.75
"208","2007-10-29",20.959999
"209","2007-10-30",21.190001
"210","2007-10-31",22.280001
"211","2007-11-01",21.75
"212","2007-11-02",21.17
"213","2007-11-05",21
"214","2007-11-06",17.940001
"215","2007-11-07",15.79
"216","2007-11-08",16.469999
"217","2007-11-09",15.87
"218","2007-11-12",15.87
"219","2007-11-13",15.53
"220","2007-11-14",15.59
"221","2007-11-15",15.36
"222","2007-11-16",14.67
"223","2007-11-19",15.73
"224","2007-11-20",14.93
"225","2007-11-21",14.42
"226","2007-11-23",14.66
"227","2007-11-26",14.13
"228","2007-11-27",14.69
"229","2007-11-28",15.75
"230","2007-11-29",15.4
"231","2007-11-30",15.38
"232","2007-12-03",15.33
"233","2007-12-04",14.98
"234","2007-12-05",15.23
"235","2007-12-06",16.26
"236","2007-12-07",16.540001
"237","2007-12-10",16.73
"238","2007-12-11",15.81
"239","2007-12-12",16.120001
"240","2007-12-13",16.219999
"241","2007-12-14",16.040001
"242","2007-12-17",16.389999
"243","2007-12-18",16.43
"244","2007-12-19",16.51
"245","2007-12-20",16.67
"246","2007-12-21",17.34
"247","2007-12-24",17.639999
"248","2007-12-26",17.92
"249","2007-12-27",16.950001
"250","2007-12-28",16.68
"251","2007-12-31",16.58
"252","2008-01-02",15.94
"253","2008-01-03",14.96
"254","2008-01-04",14.37
"255","2008-01-07",14.4
"256","2008-01-08",13.69
"257","2008-01-09",13.85
"258","2008-01-10",14
"259","2008-01-11",14.8
"260","2008-01-14",15.49
"261","2008-01-15",15.17
"262","2008-01-16",15.29
"263","2008-01-17",14.96
"264","2008-01-18",15.41
"265","2008-01-22",15.71
"266","2008-01-23",15.56
"267","2008-01-24",15.84
"268","2008-01-25",15.46
"269","2008-01-28",16.799999
"270","2008-01-29",16.92
"271","2008-01-30",16.82
"272","2008-01-31",17.07
"273","2008-02-01",17.82
"274","2008-02-04",17.459999
"275","2008-02-05",17.280001
"276","2008-02-06",17.219999
"277","2008-02-07",17.65
"278","2008-02-08",17.200001
"279","2008-02-11",17.75
"280","2008-02-12",18.190001
"281","2008-02-13",19.07
"282","2008-02-14",18.91
"283","2008-02-15",18.389999
"284","2008-02-19",18.280001
"285","2008-02-20",18.9
"286","2008-02-21",18.33
"287","2008-02-22",18.879999
"288","2008-02-25",19.549999
"289","2008-02-26",18.98
"290","2008-02-27",19.110001
"291","2008-02-28",19.48
"292","2008-02-29",18.07
"293","2008-03-03",17.389999
"294","2008-03-04",18.02
"295","2008-03-05",16.99
"296","2008-03-06",16.99
"297","2008-03-07",16.719999
"298","2008-03-10",16.57
"299","2008-03-11",17.52
"300","2008-03-12",17.129999
"301","2008-03-13",17.309999
"302","2008-03-14",16.59
"303","2008-03-17",16.280001
"304","2008-03-18",16.58
"305","2008-03-19",16.459999
"306","2008-03-20",17.059999
"307","2008-03-24",17.77
"308","2008-03-25",17.26
"309","2008-03-26",15.5
"310","2008-03-27",14.94
"311","2008-03-28",14.56
"312","2008-03-31",14.97
"313","2008-04-01",15.79
"314","2008-04-02",15.57
"315","2008-04-03",15.23
"316","2008-04-04",15.33
"317","2008-04-07",14.98
"318","2008-04-08",15.42
"319","2008-04-09",14.71
"320","2008-04-10",14.78
"321","2008-04-11",14.52
"322","2008-04-14",14.63
"323","2008-04-15",14.54
"324","2008-04-16",14.81
"325","2008-04-17",14.46
"326","2008-04-18",14.86
"327","2008-04-21",14.79
"328","2008-04-22",14.36
"329","2008-04-23",14.7
"330","2008-04-24",15.03
"331","2008-04-25",13.21
"332","2008-04-28",13.4
"333","2008-04-29",13.21
"334","2008-04-30",13.14
"335","2008-05-01",13.73
"336","2008-05-02",13.52
"337","2008-05-05",13.12
"338","2008-05-06",13.71
"339","2008-05-07",12.75
"340","2008-05-08",12.15
"341","2008-05-09",12.38
"342","2008-05-12",12.15
"343","2008-05-13",12.21
"344","2008-05-14",12.82
"345","2008-05-15",12.81
"346","2008-05-16",12.71
"347","2008-05-19",12.34
"348","2008-05-20",12.22
"349","2008-05-21",12.03
"350","2008-05-22",11.65
"351","2008-05-23",11.38
"352","2008-05-27",11.19
"353","2008-05-28",11.03
"354","2008-05-29",11.04
"355","2008-05-30",10.98
"356","2008-06-02",10.92
"357","2008-06-03",10.94
"358","2008-06-04",11.03
"359","2008-06-05",11.14
"360","2008-06-06",10.66
"361","2008-06-09",10.25
"362","2008-06-10",9.95
"363","2008-06-11",9.35
"364","2008-06-12",9.15
"365","2008-06-13",9.59
"366","2008-06-16",9.45
"367","2008-06-17",9.01
"368","2008-06-18",8.67
"369","2008-06-19",8.95
"370","2008-06-20",8.49
"371","2008-06-23",8.29
"372","2008-06-24",7.92
"373","2008-06-25",8.35
"374","2008-06-26",8.05
"375","2008-06-27",8
"376","2008-06-30",7.84
"377","2008-07-01",7.81
"378","2008-07-02",7.4
"379","2008-07-03",7.3
"380","2008-07-07",7.29
"381","2008-07-08",8.12
"382","2008-07-09",7.64
"383","2008-07-10",7.47
"384","2008-07-11",7.56
"385","2008-07-14",7.28
"386","2008-07-15",7.63
"387","2008-07-16",8.27
"388","2008-07-17",8.79
"389","2008-07-18",8.96
"390","2008-07-21",8.91
"391","2008-07-22",9.79
"392","2008-07-23",10.28
"393","2008-07-24",9.42
"394","2008-07-25",9.61
"395","2008-07-28",9.05
"396","2008-07-29",10.02
"397","2008-07-30",9.84
"398","2008-07-31",9.21
"399","2008-08-01",9.08
"400","2008-08-04",9.35
"401","2008-08-05",10.11
"402","2008-08-06",9.67
"403","2008-08-07",9.09
"404","2008-08-08",10.07
"405","2008-08-11",11.39
"406","2008-08-12",11.31
"407","2008-08-13",10.85
"408","2008-08-14",11.15
"409","2008-08-15",12
"410","2008-08-18",11.43
"411","2008-08-19",10.68
"412","2008-08-20",10.17
"413","2008-08-21",9.82
"414","2008-08-22",10.13
"415","2008-08-25",9.41
"416","2008-08-26",9.31
"417","2008-08-27",9.22
"418","2008-08-28",9.48
"419","2008-08-29",9.56
"420","2008-09-02",10.27
"421","2008-09-03",10.88
"422","2008-09-04",10.65
"423","2008-09-05",10.46
"424","2008-09-08",10.71
"425","2008-09-09",10.1
"426","2008-09-10",10.19
"427","2008-09-11",10.44
"428","2008-09-12",11.14
"429","2008-09-15",10.5
"430","2008-09-16",10.46
"431","2008-09-17",9.93
"432","2008-09-18",10.49
"433","2008-09-19",10.36
"434","2008-09-22",9.61
"435","2008-09-23",9.75
"436","2008-09-24",9.24
"437","2008-09-25",9.4
"438","2008-09-26",9.78
"439","2008-09-29",9.29
"440","2008-09-30",8.6
"441","2008-10-01",8.6
"442","2008-10-02",8
"443","2008-10-03",7.62
"444","2008-10-06",7.4
"445","2008-10-07",7.59
"446","2008-10-08",7.86
"447","2008-10-09",7.28
"448","2008-10-10",7.02
"449","2008-10-13",7.15
"450","2008-10-14",7.34
"451","2008-10-15",6.69
"452","2008-10-16",7.42
"453","2008-10-17",7.24
"454","2008-10-20",7.15
"455","2008-10-21",7.04
"456","2008-10-22",6.59
"457","2008-10-23",6.13
"458","2008-10-24",5.74
"459","2008-10-27",5.12
"460","2008-10-28",5.39
"461","2008-10-29",5.81
"462","2008-10-30",6.33
"463","2008-10-31",7.63
"464","2008-11-03",8.7
"465","2008-11-04",8.63
"466","2008-11-05",8.17
"467","2008-11-06",6.68
"468","2008-11-07",7.79
"469","2008-11-10",6.09
"470","2008-11-11",4.99
"471","2008-11-12",4.96
"472","2008-11-13",6.51
"473","2008-11-14",5.16
"474","2008-11-17",4.91
"475","2008-11-18",4.92
"476","2008-11-19",4.23
"477","2008-11-20",3.96
"478","2008-11-21",4.31
"479","2008-11-24",4.72
"480","2008-11-25",4.37
"481","2008-11-26",4.5
"482","2008-11-28",4.79
"483","2008-12-01",4.06
"484","2008-12-02",4.69
"485","2008-12-03",4.89
"486","2008-12-04",4.73
"487","2008-12-05",5.18
"488","2008-12-08",5.38
"489","2008-12-09",5.48
"490","2008-12-10",5.93
"491","2008-12-11",5.3
"492","2008-12-12",5.78
"493","2008-12-15",5.21
"494","2008-12-16",5.99
"495","2008-12-17",5.74
"496","2008-12-18",5.47
"497","2008-12-19",6.06
"498","2008-12-22",5.55
"499","2008-12-23",5.4
"500","2008-12-24",5.5
"501","2008-12-26",5.7
"502","2008-12-29",5.44
"503","2008-12-30",5.83
"504","2008-12-31",6.16
"505","2009-01-02",6.51
"506","2009-01-05",6.74
"507","2009-01-06",6.74
"508","2009-01-07",6.28
"509","2009-01-08",6.44
"510","2009-01-09",5.97
"511","2009-01-12",5.61
"512","2009-01-13",5.29
"513","2009-01-14",5.39
"514","2009-01-15",5.37
"515","2009-01-16",5.45
"516","2009-01-20",4.79
"517","2009-01-21",5.23
"518","2009-01-22",5
"519","2009-01-23",4.96
"520","2009-01-26",4.75
"521","2009-01-27",4.78
"522","2009-01-28",5.49
"523","2009-01-29",5.06
"524","2009-01-30",4.67
"525","2009-02-02",4.61
"526","2009-02-03",4.75
"527","2009-02-04",4.78
"528","2009-02-05",4.94
"529","2009-02-06",5.5
"530","2009-02-09",5.42
"531","2009-02-10",5.14
"532","2009-02-11",5.18
"533","2009-02-12",5.35
"534","2009-02-13",5.5
"535","2009-02-17",5.1
"536","2009-02-18",4.86
"537","2009-02-19",4.78
"538","2009-02-20",4.61
"539","2009-02-23",4.39
"540","2009-02-24",4.68
"541","2009-02-25",4.45
"542","2009-02-26",4.43
"543","2009-02-27",4.55
"544","2009-03-02",4.75
"545","2009-03-03",4.16
"546","2009-03-04",4.14
"547","2009-03-05",3.28
"548","2009-03-06",3.44
"549","2009-03-09",3
"550","2009-03-10",3.52
"551","2009-03-11",3.47
"552","2009-03-12",3.66
"553","2009-03-13",3.86
"554","2009-03-16",3.65
"555","2009-03-17",3.8
"556","2009-03-18",4.17
"557","2009-03-19",4.18
"558","2009-03-20",3.8
"559","2009-03-23",4.19
"560","2009-03-24",4.21
"561","2009-03-25",4.24
"562","2009-03-26",4.44
"563","2009-03-27",4.3
"564","2009-03-30",3.95
"565","2009-03-31",4.04
"566","2009-04-01",4.46
"567","2009-04-02",5
"568","2009-04-03",4.96
"569","2009-04-06",4.99
"570","2009-04-07",5.32
"571","2009-04-08",5.78
"572","2009-04-09",6
"573","2009-04-13",6.53
"574","2009-04-14",6.36
"575","2009-04-15",6.63
"576","2009-04-16",6.85
"577","2009-04-17",7.33
"578","2009-04-20",6.6
"579","2009-04-21",6.95
"580","2009-04-22",7.38
"581","2009-04-23",7.66
"582","2009-04-24",8.21
"583","2009-04-27",7.75
"584","2009-04-28",7.68
"585","2009-04-29",8.17
"586","2009-04-30",8.27
"587","2009-05-01",8.51
"588","2009-05-04",9.37
"589","2009-05-05",9.1
"590","2009-05-06",10.22
"591","2009-05-07",10.38
"592","2009-05-08",11.59
"593","2009-05-11",10.88
"594","2009-05-12",10.67
"595","2009-05-13",9.36
"596","2009-05-14",10.16
"597","2009-05-15",10
"598","2009-05-18",10.64
"599","2009-05-19",10.47
"600","2009-05-20",10.33
"601","2009-05-21",10.03
"602","2009-05-22",10.03
"603","2009-05-26",10.9
"604","2009-05-27",10.47
"605","2009-05-28",10.77
"606","2009-05-29",10.6
"607","2009-06-01",11.31
"608","2009-06-02",10.96
"609","2009-06-03",10.94
"610","2009-06-04",10.71
"611","2009-06-05",10.87
"612","2009-06-08",10.38
"613","2009-06-09",10.48
"614","2009-06-10",10.15
"615","2009-06-11",9.96
"616","2009-06-12",9.22
"617","2009-06-15",9.05
"618","2009-06-16",9.06
"619","2009-06-17",9.1
"620","2009-06-18",9.33
"621","2009-06-19",10.02
"622","2009-06-22",9.39
"623","2009-06-23",8.8
"624","2009-06-24",9.03
"625","2009-06-25",9.17
"626","2009-06-26",9.09
"627","2009-06-29",9.39
"628","2009-06-30",9.92
"629","2009-07-01",10.76
"630","2009-07-02",10.55
"631","2009-07-06",10.09
"632","2009-07-07",10.43
"633","2009-07-08",10.16
"634","2009-07-09",10.16
"635","2009-07-10",10.4
"636","2009-07-13",11.22
"637","2009-07-14",12.05
"638","2009-07-15",12.65
"639","2009-07-16",12.31
"640","2009-07-17",12.38
"641","2009-07-20",12.88
"642","2009-07-21",12.62
"643","2009-07-22",13
"644","2009-07-23",13.56
"645","2009-07-24",13.37
"646","2009-07-27",13.49
"647","2009-07-28",13.46
"648","2009-07-29",13.48
"649","2009-07-30",14.31
"650","2009-07-31",14.76
"651","2009-08-03",15.05
"652","2009-08-04",15.61
"653","2009-08-05",15.68
"654","2009-08-06",15.27
"655","2009-08-07",14.23
"656","2009-08-10",14.28
"657","2009-08-11",13.98
"658","2009-08-12",13.97
"659","2009-08-13",14.09
"660","2009-08-14",13.57
"661","2009-08-17",13.4
"662","2009-08-18",13.71
"663","2009-08-19",14.38
"664","2009-08-20",14.94
"665","2009-08-21",14.8
"666","2009-08-24",14.51
"667","2009-08-25",14.55
"668","2009-08-26",14.05
"669","2009-08-27",14.38
"670","2009-08-28",14.23
"671","2009-08-31",14.28
"672","2009-09-01",14.32
"673","2009-09-02",13.86
"674","2009-09-03",14.07
"675","2009-09-04",14.27
"676","2009-09-08",14.4
"677","2009-09-09",14.78
"678","2009-09-10",15.08
"679","2009-09-11",14.57
"680","2009-09-14",15.6
"681","2009-09-15",15.68
"682","2009-09-16",15.84
"683","2009-09-17",17.120001
"684","2009-09-18",17.969999
"685","2009-09-21",17.540001
"686","2009-09-22",18.049999
"687","2009-09-23",17.43
"688","2009-09-24",17.379999
"689","2009-09-25",17.08
"690","2009-09-28",17.559999
"691","2009-09-29",17.42
"692","2009-09-30",17.58
"693","2009-10-01",16.719999
"694","2009-10-02",16.66
"695","2009-10-05",17.379999
"696","2009-10-06",17.719999
"697","2009-10-07",17.309999
"698","2009-10-08",17.450001
"699","2009-10-09",17.950001
"700","2009-10-12",17.99
"701","2009-10-13",17.610001
"702","2009-10-14",17.91
"703","2009-10-15",17.15
"704","2009-10-16",16.67
"705","2009-10-19",16.83
"706","2009-10-20",16.940001
"707","2009-10-21",16.77
"708","2009-10-22",16.969999
"709","2009-10-23",16.98
"710","2009-10-26",17.18
"711","2009-10-27",16.860001
"712","2009-10-28",15.39
"713","2009-10-29",15.45
"714","2009-10-30",15.26
"715","2009-11-02",16.120001
"716","2009-11-03",16.41
"717","2009-11-04",15.73
"718","2009-11-05",16.4
"719","2009-11-06",17.049999
"720","2009-11-09",17.809999
"721","2009-11-10",17.889999
"722","2009-11-11",18.4
"723","2009-11-12",18.08
"724","2009-11-13",18.959999
"725","2009-11-16",19.16
"726","2009-11-17",18.959999
"727","2009-11-18",18.73
"728","2009-11-19",18.790001
"729","2009-11-20",18.530001
"730","2009-11-23",18.709999
"731","2009-11-24",18.5
"732","2009-11-25",18.57
"733","2009-11-27",18.17
"734","2009-11-30",17.92
"735","2009-12-01",18.5
"736","2009-12-02",19.01
"737","2009-12-03",18.370001
"738","2009-12-04",18.99
"739","2009-12-07",18.98
"740","2009-12-08",18.280001
"741","2009-12-09",18.719999
"742","2009-12-10",18.889999
"743","2009-12-11",19.040001
"744","2009-12-14",19.030001
"745","2009-12-15",19.299999
"746","2009-12-16",19.41
"747","2009-12-17",19.26
"748","2009-12-18",19.440001
"749","2009-12-21",19.870001
"750","2009-12-22",20.309999
"751","2009-12-23",20.34
"752","2009-12-24",20.43
"753","2009-12-28",20.290001
"754","2009-12-29",20.01
"755","2009-12-30",20.299999
"756","2009-12-31",20.049999
"757","2010-01-04",19.91
"758","2010-01-05",20.48
"759","2010-01-06",20.549999
"760","2010-01-07",20.85
"761","2010-01-08",20.620001
"762","2010-01-11",21.360001
"763","2010-01-12",20.49
"764","2010-01-13",20.290001
"765","2010-01-14",20.620001
"766","2010-01-15",20.84
"767","2010-01-19",20.93
"768","2010-01-20",20.360001
"769","2010-01-21",19.549999
"770","2010-01-22",19.08
"771","2010-01-25",18.92
"772","2010-01-26",18.559999
"773","2010-01-27",18.719999
"774","2010-01-28",17.52
"775","2010-01-29",17.030001
"776","2010-02-01",17.940001
"777","2010-02-02",18.25
"778","2010-02-03",18.219999
"779","2010-02-04",17.52
"780","2010-02-05",16.870001
"781","2010-02-08",16.4
"782","2010-02-09",17.040001
"783","2010-02-10",16.82
"784","2010-02-11",17.48
"785","2010-02-12",17.540001
"786","2010-02-16",17.120001
"787","2010-02-17",17.280001
"788","2010-02-18",18.639999
"789","2010-02-19",18.17
"790","2010-02-22",18.059999
"791","2010-02-23",17.280001
"792","2010-02-24",17.41
"793","2010-02-25",17.299999
"794","2010-02-26",17.540001
"795","2010-03-01",17.83
"796","2010-03-02",18.48
"797","2010-03-03",18.360001
"798","2010-03-04",18.27
"799","2010-03-05",18.73
"800","2010-03-08",18.67
"801","2010-03-09",18.790001
"802","2010-03-10",19.34
"803","2010-03-11",19.5
"804","2010-03-12",19.07
"805","2010-03-15",18.85
"806","2010-03-16",19.6
"807","2010-03-17",19.870001
"808","2010-03-18",19.43
"809","2010-03-19",20.01
"810","2010-03-22",20.67
"811","2010-03-23",20.77
"812","2010-03-24",20.459999
"813","2010-03-25",20.540001
"814","2010-03-26",20.43
"815","2010-03-29",19.940001
"816","2010-03-30",20.02
"817","2010-03-31",19.02
"818","2010-04-01",19.35
"819","2010-04-05",19.639999
"820","2010-04-06",19.309999
"821","2010-04-07",19.219999
"822","2010-04-08",18.700001
"823","2010-04-09",19.030001
"824","2010-04-12",19.27
"825","2010-04-13",19.790001
"826","2010-04-14",20.02
"827","2010-04-15",20.59
"828","2010-04-16",19.98
"829","2010-04-19",19.99
"830","2010-04-20",20.389999
"831","2010-04-21",21.690001
"832","2010-04-22",21.610001
"833","2010-04-23",21.65
"834","2010-04-26",21.68
"835","2010-04-27",21.23
"836","2010-04-28",21.5
"837","2010-04-29",22.129999
"838","2010-04-30",21.219999
"839","2010-05-03",22.200001
"840","2010-05-04",20.950001
"841","2010-05-05",20.610001
"842","2010-05-06",20.98
"843","2010-05-07",19.129999
"844","2010-05-10",20.219999
"845","2010-05-11",20.67
"846","2010-05-12",21.870001
"847","2010-05-13",21.43
"848","2010-05-14",20.75
"849","2010-05-17",21.02
"850","2010-05-18",19.74
"851","2010-05-19",19.440001
"852","2010-05-20",18.309999
"853","2010-05-21",18.4
"854","2010-05-24",18.32
"855","2010-05-25",18.139999
"856","2010-05-26",18.24
"857","2010-05-27",19.68
"858","2010-05-28",18.91
"859","2010-06-01",18.280001
"860","2010-06-02",19.110001
"861","2010-06-03",19.42
"862","2010-06-04",18.120001
"863","2010-06-07",18.09
"864","2010-06-08",18.24
"865","2010-06-09",17.780001
"866","2010-06-10",19.02
"867","2010-06-11",19.379999
"868","2010-06-14",19.969999
"869","2010-06-15",20.610001
"870","2010-06-16",20.57
"871","2010-06-17",20.6
"872","2010-06-18",20.690001
"873","2010-06-21",21.26
"874","2010-06-22",21.17
"875","2010-06-23",20.74
"876","2010-06-24",20.129999
"877","2010-06-25",20.120001
"878","2010-06-28",20.049999
"879","2010-06-29",19.76
"880","2010-06-30",19.5
"881","2010-07-01",19.73
"882","2010-07-02",19.870001
"883","2010-07-06",19.219999
"884","2010-07-07",19.77
"885","2010-07-08",19.93
"886","2010-07-09",20.030001
"887","2010-07-12",20.049999
"888","2010-07-13",21.33
"889","2010-07-14",21.32
"890","2010-07-15",21.75
"891","2010-07-16",20.780001
"892","2010-07-19",20.459999
"893","2010-07-20",20.870001
"894","2010-07-21",20.860001
"895","2010-07-22",21.940001
"896","2010-07-23",22.700001
"897","2010-07-26",22.690001
"898","2010-07-27",22.08
"899","2010-07-28",21.719999
"900","2010-07-29",21.719999
"901","2010-07-30",21.610001
"902","2010-08-02",22.43
"903","2010-08-03",22.030001
"904","2010-08-04",22.75
"905","2010-08-05",20.5
"906","2010-08-06",20.01
"907","2010-08-09",19.66
"908","2010-08-10",19.24
"909","2010-08-11",18.27
"910","2010-08-12",18.139999
"911","2010-08-13",17.969999
"912","2010-08-16",18.35
"913","2010-08-17",18.91
"914","2010-08-18",19.200001
"915","2010-08-19",18.41
"916","2010-08-20",18.190001
"917","2010-08-23",17.629999
"918","2010-08-24",16.860001
"919","2010-08-25",17.379999
"920","2010-08-26",17.129999
"921","2010-08-27",17.370001
"922","2010-08-30",16.67
"923","2010-08-31",16.190001
"924","2010-09-01",16.959999
"925","2010-09-02",17.879999
"926","2010-09-03",18.799999
"927","2010-09-07",18.07
"928","2010-09-08",18.18
"929","2010-09-09",17.82
"930","2010-09-10",18.139999
"931","2010-09-13",18.860001
"932","2010-09-14",18.809999
"933","2010-09-15",19.209999
"934","2010-09-16",18.940001
"935","2010-09-17",20.02
"936","2010-09-20",20.440001
"937","2010-09-21",20.08
"938","2010-09-22",19.719999
"939","2010-09-23",19.370001
"940","2010-09-24",20
"941","2010-09-27",20.190001
"942","2010-09-28",20
"943","2010-09-29",19.700001
"944","2010-09-30",19.629999
"945","2010-10-01",19.790001
"946","2010-10-04",18.790001
"947","2010-10-05",19.51
"948","2010-10-06",19.33
"949","2010-10-07",19.219999
"950","2010-10-08",19.719999
"951","2010-10-11",19.65
"952","2010-10-12",19.549999
"953","2010-10-13",20.469999
"954","2010-10-14",20.549999
"955","2010-10-15",20.780001
"956","2010-10-18",20.940001
"957","2010-10-19",20.24
"958","2010-10-20",20.65
"959","2010-10-21",20.110001
"960","2010-10-22",20.459999
"961","2010-10-25",20.379999
"962","2010-10-26",20.49
"963","2010-10-27",20.379999
"964","2010-10-28",20.01
"965","2010-10-29",19.610001
"966","2010-11-01",20.540001
"967","2010-11-02",20.74
"968","2010-11-03",20.780001
"969","2010-11-04",21.75
"970","2010-11-05",21.58
"971","2010-11-08",21.809999
"972","2010-11-09",20.709999
"973","2010-11-10",20.66
"974","2010-11-11",20.58
"975","2010-11-12",19.959999
"976","2010-11-15",20.4
"977","2010-11-16",20.040001
"978","2010-11-17",20.17
"979","2010-11-18",21.26
"980","2010-11-19",21.67
"981","2010-11-22",21.52
"982","2010-11-23",21.040001
