"","date","ADSW"
"965","2020-08-06",30.17
"966","2020-08-07",30.219999
"967","2020-08-10",30.219999
"968","2020-08-11",30.18
"969","2020-08-12",30.200001
"970","2020-08-13",30.200001
"971","2020-08-14",30.200001
"972","2020-08-17",30.18
"973","2020-08-18",29.99
"974","2020-08-19",30
"975","2020-08-20",30.02
"976","2020-08-21",30.139999
"977","2020-08-24",30.129999
"978","2020-08-25",30.07
"979","2020-08-26",30.1
"980","2020-08-27",30.15
"981","2020-08-28",30.1
"982","2020-08-31",30.129999
"983","2020-09-01",30.049999
"984","2020-09-02",29.99
"985","2020-09-03",29.92
"986","2020-09-04",29.93
"987","2020-09-08",30.01
"988","2020-09-09",30.049999
"989","2020-09-10",30.059999
"990","2020-09-11",30.190001
"991","2020-09-14",30.25
"992","2020-09-15",30.190001
"993","2020-09-16",30.15
"994","2020-09-17",30.25
"995","2020-09-18",30.23
"996","2020-09-21",30.23
"997","2020-09-22",30.219999
"998","2020-09-23",30.190001
"999","2020-09-24",30.16
"1000","2020-09-25",30.190001
"1001","2020-09-28",30.209999
"1002","2020-09-29",30.209999
"1003","2020-09-30",30.23
"1004","2020-10-01",30.290001
"1005","2020-10-02",30.24
"1006","2020-10-05",30.290001
"1007","2020-10-06",30.25
"1008","2020-10-07",30.27
"1009","2020-10-08",30.27
"1010","2020-10-09",30.27
"1011","2020-10-12",30.290001
"1012","2020-10-13",30.26
"1013","2020-10-14",30.24
"1014","2020-10-15",30.26
"1015","2020-10-16",30.27
"1016","2020-10-19",30.24
"1017","2020-10-20",30.25
"1018","2020-10-21",30.25
"1019","2020-10-22",30.27
"1020","2020-10-23",30.290001
"1021","2020-10-26",30.290001
"1022","2020-10-27",30.290001
"1023","2020-10-28",30.290001
"1024","2020-10-29",30.299999
"1025","2020-10-30",30.299999
"1026","2020-11-02",NA
"1027","2020-11-03",NA
"1028","2020-11-04",NA
"1029","2020-11-05",NA
"1030","2020-11-06",NA
"1031","2020-11-09",NA
"1032","2020-11-10",NA
"1033","2020-11-11",NA
"1034","2020-11-12",NA
"1035","2020-11-13",NA
"1036","2020-11-16",NA
"1037","2020-11-17",NA
"1038","2020-11-18",NA
"1039","2020-11-19",NA
"1040","2020-11-20",NA
"1041","2020-11-23",NA
"1042","2020-11-24",NA
"1043","2020-11-25",NA
