"","date","KEQU"
"82","2007-05-01",10.73
"83","2007-05-02",10.76
"84","2007-05-03",10.76
"85","2007-05-04",11.17
"86","2007-05-07",10.75
"87","2007-05-08",10.98
"88","2007-05-09",10.71
"89","2007-05-10",11.02
"90","2007-05-11",10.96
"91","2007-05-14",11.07
"92","2007-05-15",10.92
"93","2007-05-16",10.83
"94","2007-05-17",11
"95","2007-05-18",10.89
"96","2007-05-21",10.89
"97","2007-05-22",10.89
"98","2007-05-23",11.47
"99","2007-05-24",11.05
"100","2007-05-25",11.05
"101","2007-05-29",11.08
"102","2007-05-30",11.06
"103","2007-05-31",11.19
"104","2007-06-01",11.24
"105","2007-06-04",11.4
"106","2007-06-05",11.85
"107","2007-06-06",11.52
"108","2007-06-07",11.51
"109","2007-06-08",11.52
"110","2007-06-11",11.55
"111","2007-06-12",11.52
"112","2007-06-13",11.46
"113","2007-06-14",11.7
"114","2007-06-15",11.63
"115","2007-06-18",11.5
"116","2007-06-19",11.35
"117","2007-06-20",11.4
"118","2007-06-21",11.7
"119","2007-06-22",11.89
"120","2007-06-25",11.66
"121","2007-06-26",13.55
"122","2007-06-27",12.91
"123","2007-06-28",13.12
"124","2007-06-29",12.97
"125","2007-07-02",13.27
"126","2007-07-03",13.5
"127","2007-07-05",13.54
"128","2007-07-06",13.48
"129","2007-07-09",14.58
"130","2007-07-10",14.56
"131","2007-07-11",15.04
"132","2007-07-12",14.95
"133","2007-07-13",14.9
"134","2007-07-16",15.28
"135","2007-07-17",15.17
"136","2007-07-18",15.4
"137","2007-07-19",15.39
"138","2007-07-20",15.11
"139","2007-07-23",15.28
"140","2007-07-24",15.01
"141","2007-07-25",15
"142","2007-07-26",13.4
"143","2007-07-27",13.95
"144","2007-07-30",14.53
"145","2007-07-31",14.5
"146","2007-08-01",13.37
"147","2007-08-02",13.27
"148","2007-08-03",13.18
"149","2007-08-06",13.31
"150","2007-08-07",13.55
"151","2007-08-08",13.63
"152","2007-08-09",13.5
"153","2007-08-10",13.17
"154","2007-08-13",13.88
"155","2007-08-14",14.42
"156","2007-08-15",14.34
"157","2007-08-16",14.36
"158","2007-08-17",13.32
"159","2007-08-20",13.3
"160","2007-08-21",13.87
"161","2007-08-22",14.9
"162","2007-08-23",15.4
"163","2007-08-24",15.79
"164","2007-08-27",15.49
"165","2007-08-28",14.75
"166","2007-08-29",15.25
"167","2007-08-30",15.43
"168","2007-08-31",15.4
"169","2007-09-04",16.75
"170","2007-09-05",17
"171","2007-09-06",17.379999
"172","2007-09-07",17.02
"173","2007-09-10",17
"174","2007-09-11",17.08
"175","2007-09-12",17.24
"176","2007-09-13",17
"177","2007-09-14",16.99
"178","2007-09-17",16.940001
"179","2007-09-18",16.940001
"180","2007-09-19",16.950001
"181","2007-09-20",16.950001
"182","2007-09-21",16.889999
"183","2007-09-24",16.860001
"184","2007-09-25",16.889999
"185","2007-09-26",16.799999
"186","2007-09-27",17
"187","2007-09-28",17.6
"188","2007-10-01",17.610001
"189","2007-10-02",18.469999
"190","2007-10-03",17.799999
"191","2007-10-04",17.879999
"192","2007-10-05",18.34
"193","2007-10-08",18.33
"194","2007-10-09",18.450001
"195","2007-10-10",18.43
"196","2007-10-11",17.709999
"197","2007-10-12",16.65
"198","2007-10-15",15.4
"199","2007-10-16",15.58
"200","2007-10-17",16.6
"201","2007-10-18",16.6
"202","2007-10-19",15.81
"203","2007-10-22",15.19
"204","2007-10-23",15.77
"205","2007-10-24",15.6
"206","2007-10-25",15.47
"207","2007-10-26",15.5
"208","2007-10-29",16.16
"209","2007-10-30",15.69
"210","2007-10-31",15.57
"211","2007-11-01",15.98
"212","2007-11-02",15.9
"213","2007-11-05",15.8
"214","2007-11-06",15.9
"215","2007-11-07",15.65
"216","2007-11-08",14.45
"217","2007-11-09",14.01
"218","2007-11-12",13.86
"219","2007-11-13",14.6
"220","2007-11-14",14.65
"221","2007-11-15",14.09
"222","2007-11-16",13.34
"223","2007-11-19",13.38
"224","2007-11-20",17.700001
"225","2007-11-21",17.48
"226","2007-11-23",17.52
"227","2007-11-26",17.84
"228","2007-11-27",18.799999
"229","2007-11-28",19.129999
"230","2007-11-29",19.209999
"231","2007-11-30",19.5
"232","2007-12-03",19.450001
"233","2007-12-04",18.84
"234","2007-12-05",19.459999
"235","2007-12-06",19.860001
"236","2007-12-07",19.549999
"237","2007-12-10",19.32
"238","2007-12-11",19.200001
"239","2007-12-12",19.07
"240","2007-12-13",18.9
"241","2007-12-14",17.84
"242","2007-12-17",17.219999
"243","2007-12-18",17.469999
"244","2007-12-19",16.9
"245","2007-12-20",17.98
"246","2007-12-21",17.99
"247","2007-12-24",20.040001
"248","2007-12-26",20.09
"249","2007-12-27",20.120001
"250","2007-12-28",20.01
"251","2007-12-31",19.690001
"252","2008-01-02",19.52
"253","2008-01-03",19.639999
"254","2008-01-04",19.33
"255","2008-01-07",18.799999
"256","2008-01-08",19.75
"257","2008-01-09",18.77
"258","2008-01-10",19.129999
"259","2008-01-11",18.34
"260","2008-01-14",18.4
"261","2008-01-15",18.1
"262","2008-01-16",17.99
"263","2008-01-17",18.49
"264","2008-01-18",17.610001
"265","2008-01-22",16.99
"266","2008-01-23",17
"267","2008-01-24",17.629999
"268","2008-01-25",17.959999
"269","2008-01-28",18.18
"270","2008-01-29",17.77
"271","2008-01-30",17.85
"272","2008-01-31",17.4
"273","2008-02-01",17.780001
"274","2008-02-04",18.25
"275","2008-02-05",17.6
"276","2008-02-06",17.450001
"277","2008-02-07",17.559999
"278","2008-02-08",17.709999
"279","2008-02-11",17.52
"280","2008-02-12",18
"281","2008-02-13",18.34
"282","2008-02-14",18.530001
"283","2008-02-15",18.02
"284","2008-02-19",18.73
"285","2008-02-20",18
"286","2008-02-21",18
"287","2008-02-22",18
"288","2008-02-25",18.16
"289","2008-02-26",18.01
"290","2008-02-27",18.139999
"291","2008-02-28",18
"292","2008-02-29",17.780001
"293","2008-03-03",17.4
"294","2008-03-04",17.309999
"295","2008-03-05",17.16
"296","2008-03-06",16.799999
"297","2008-03-07",16.17
"298","2008-03-10",15.59
"299","2008-03-11",15.58
"300","2008-03-12",15.67
"301","2008-03-13",15.87
"302","2008-03-14",15.87
"303","2008-03-17",15.73
"304","2008-03-18",15.8
"305","2008-03-19",15.3
"306","2008-03-20",15.53
"307","2008-03-24",15.29
"308","2008-03-25",15.49
"309","2008-03-26",15.74
"310","2008-03-27",15.74
"311","2008-03-28",15.7
"312","2008-03-31",15
"313","2008-04-01",15.24
"314","2008-04-02",15.3
"315","2008-04-03",14.94
"316","2008-04-04",15.32
"317","2008-04-07",14.84
"318","2008-04-08",15.05
"319","2008-04-09",15.39
"320","2008-04-10",15.39
"321","2008-04-11",15.39
"322","2008-04-14",15.3
"323","2008-04-15",15.28
"324","2008-04-16",15.1
"325","2008-04-17",15.22
"326","2008-04-18",15.29
"327","2008-04-21",15.1
"328","2008-04-22",15.1
"329","2008-04-23",14.9
"330","2008-04-24",14.8
"331","2008-04-25",14.81
"332","2008-04-28",15.63
"333","2008-04-29",14.93
"334","2008-04-30",15.6
"335","2008-05-01",15.51
"336","2008-05-02",15.44
"337","2008-05-05",15.44
"338","2008-05-06",15.81
"339","2008-05-07",15.44
"340","2008-05-08",15.44
"341","2008-05-09",15.88
"342","2008-05-12",15.65
"343","2008-05-13",15.5
"344","2008-05-14",15.36
"345","2008-05-15",16.92
"346","2008-05-16",16.65
"347","2008-05-19",16.639999
"348","2008-05-20",16.690001
"349","2008-05-21",16.73
"350","2008-05-22",16.950001
"351","2008-05-23",16.58
"352","2008-05-27",16.35
"353","2008-05-28",16.98
"354","2008-05-29",16.549999
"355","2008-05-30",17.26
"356","2008-06-02",17.68
"357","2008-06-03",17.280001
"358","2008-06-04",18
"359","2008-06-05",18.709999
"360","2008-06-06",18.709999
"361","2008-06-09",18.15
"362","2008-06-10",18.23
"363","2008-06-11",18.23
"364","2008-06-12",18.49
"365","2008-06-13",18.5
"366","2008-06-16",17.92
"367","2008-06-17",17.92
"368","2008-06-18",17.92
"369","2008-06-19",17.1
"370","2008-06-20",17.1
"371","2008-06-23",17.6
"372","2008-06-24",11.39
"373","2008-06-25",11.31
"374","2008-06-26",10.94
"375","2008-06-27",10.8
"376","2008-06-30",10.83
"377","2008-07-01",10.8
"378","2008-07-02",10.48
"379","2008-07-03",10.35
"380","2008-07-07",10.3
"381","2008-07-08",9.96
"382","2008-07-09",10.04
"383","2008-07-10",9.85
"384","2008-07-11",10.1
"385","2008-07-14",10.01
"386","2008-07-15",10.1
"387","2008-07-16",9.91
"388","2008-07-17",9.94
"389","2008-07-18",10.29
"390","2008-07-21",11.61
"391","2008-07-22",12.1
"392","2008-07-23",11.91
"393","2008-07-24",12
"394","2008-07-25",12
"395","2008-07-28",11.45
"396","2008-07-29",11.4
"397","2008-07-30",11.15
"398","2008-07-31",11.16
"399","2008-08-01",11.02
"400","2008-08-04",10.68
"401","2008-08-05",10.55
"402","2008-08-06",10.3
"403","2008-08-07",10.3
"404","2008-08-08",10.6
"405","2008-08-11",10.7
"406","2008-08-12",10.46
"407","2008-08-13",11.25
"408","2008-08-14",11.88
"409","2008-08-15",12.28
"410","2008-08-18",12.69
"411","2008-08-19",12.49
"412","2008-08-20",12.49
"413","2008-08-21",12.49
"414","2008-08-22",12.5
"415","2008-08-25",12.38
"416","2008-08-26",12.5
"417","2008-08-27",14.36
"418","2008-08-28",14.22
"419","2008-08-29",14.09
"420","2008-09-02",14.16
"421","2008-09-03",14.08
"422","2008-09-04",13.72
"423","2008-09-05",14.35
"424","2008-09-08",14.25
"425","2008-09-09",14
"426","2008-09-10",14.15
"427","2008-09-11",14.15
"428","2008-09-12",14.4
"429","2008-09-15",13.98
"430","2008-09-16",13.24
"431","2008-09-17",11.92
"432","2008-09-18",11.84
"433","2008-09-19",11.64
"434","2008-09-22",12
"435","2008-09-23",12.01
"436","2008-09-24",11.85
"437","2008-09-25",11.85
"438","2008-09-26",12
"439","2008-09-29",11.8
"440","2008-09-30",11.1
"441","2008-10-01",11.18
"442","2008-10-02",11.1
"443","2008-10-03",10.68
"444","2008-10-06",11.26
"445","2008-10-07",10
"446","2008-10-08",9.3
"447","2008-10-09",7.1
"448","2008-10-10",7.79
"449","2008-10-13",9.18
"450","2008-10-14",9.15
"451","2008-10-15",8.98
"452","2008-10-16",7.95
"453","2008-10-17",8.78
"454","2008-10-20",8.58
"455","2008-10-21",8.77
"456","2008-10-22",8.87
"457","2008-10-23",8.31
"458","2008-10-24",8.05
"459","2008-10-27",7.56
"460","2008-10-28",8
"461","2008-10-29",8.45
"462","2008-10-30",8.45
"463","2008-10-31",9.05
"464","2008-11-03",9.8
"465","2008-11-04",9.94
"466","2008-11-05",10.76
"467","2008-11-06",9.8
"468","2008-11-07",9.5
"469","2008-11-10",9.6
"470","2008-11-11",9.75
"471","2008-11-12",10
"472","2008-11-13",10
"473","2008-11-14",9.06
"474","2008-11-17",9
"475","2008-11-18",9.08
"476","2008-11-19",7.84
"477","2008-11-20",7.03
"478","2008-11-21",7.59
"479","2008-11-24",8.39
"480","2008-11-25",8.39
"481","2008-11-26",8.85
"482","2008-11-28",8.85
"483","2008-12-01",6.5
"484","2008-12-02",8
"485","2008-12-03",8.4
"486","2008-12-04",10.4
"487","2008-12-05",10.07
"488","2008-12-08",10.09
"489","2008-12-09",10.79
"490","2008-12-10",10.2
"491","2008-12-11",9.88
"492","2008-12-12",9.2
"493","2008-12-15",8.8
"494","2008-12-16",8.7
"495","2008-12-17",8.55
"496","2008-12-18",8.6
"497","2008-12-19",8.11
"498","2008-12-22",8.11
"499","2008-12-23",8.38
"500","2008-12-24",8.38
"501","2008-12-26",8.5
"502","2008-12-29",8.41
"503","2008-12-30",8.35
"504","2008-12-31",9.01
"505","2009-01-02",9.01
"506","2009-01-05",9.33
"507","2009-01-06",9.5
"508","2009-01-07",9.48
"509","2009-01-08",9.4
"510","2009-01-09",9.25
"511","2009-01-12",9.25
"512","2009-01-13",9.4
"513","2009-01-14",8.74
"514","2009-01-15",8.74
"515","2009-01-16",8.74
"516","2009-01-20",8.74
"517","2009-01-21",8.9
"518","2009-01-22",8.5
"519","2009-01-23",8.5
"520","2009-01-26",8.5
"521","2009-01-27",8.75
"522","2009-01-28",8.75
"523","2009-01-29",8.59
"524","2009-01-30",9.18
"525","2009-02-02",9.18
"526","2009-02-03",8.59
"527","2009-02-04",9.2
"528","2009-02-05",9.17
"529","2009-02-06",8.7
"530","2009-02-09",8.7
"531","2009-02-10",8.5
"532","2009-02-11",8.5
"533","2009-02-12",8.5
"534","2009-02-13",8.87
"535","2009-02-17",8.83
"536","2009-02-18",8.5
"537","2009-02-19",8.2
"538","2009-02-20",8.45
"539","2009-02-23",8.25
"540","2009-02-24",8.02
"541","2009-02-25",8.02
"542","2009-02-26",8.65
"543","2009-02-27",8.75
"544","2009-03-02",8.48
"545","2009-03-03",8.6
"546","2009-03-04",8.4
"547","2009-03-05",8.4
"548","2009-03-06",8.49
"549","2009-03-09",8.48
"550","2009-03-10",8.5
"551","2009-03-11",8.51
"552","2009-03-12",8.25
"553","2009-03-13",8.5
"554","2009-03-16",8.5
"555","2009-03-17",8.73
"556","2009-03-18",8.15
"557","2009-03-19",8.49
"558","2009-03-20",8.5
"559","2009-03-23",8.58
"560","2009-03-24",8.55
"561","2009-03-25",8.55
"562","2009-03-26",8.85
"563","2009-03-27",8.85
"564","2009-03-30",9.09
"565","2009-03-31",9.25
"566","2009-04-01",8.89
"567","2009-04-02",8.92
"568","2009-04-03",8.9
"569","2009-04-06",8.9
"570","2009-04-07",9.06
"571","2009-04-08",9.15
"572","2009-04-09",9.03
"573","2009-04-13",9.1
"574","2009-04-14",9.15
"575","2009-04-15",9.5
"576","2009-04-16",9.2
"577","2009-04-17",9.16
"578","2009-04-20",9.16
"579","2009-04-21",9.1
"580","2009-04-22",9.1
"581","2009-04-23",9.05
"582","2009-04-24",9.05
"583","2009-04-27",9.11
"584","2009-04-28",9.12
"585","2009-04-29",9.15
"586","2009-04-30",9.38
"587","2009-05-01",9.3
"588","2009-05-04",9.56
"589","2009-05-05",9.4
"590","2009-05-06",9.55
"591","2009-05-07",9.6
"592","2009-05-08",9.73
"593","2009-05-11",9.64
"594","2009-05-12",9.6
"595","2009-05-13",9.3
"596","2009-05-14",9.3
"597","2009-05-15",9.25
"598","2009-05-18",9.5
"599","2009-05-19",9.6
"600","2009-05-20",9.37
"601","2009-05-21",9.35
"602","2009-05-22",9.35
"603","2009-05-26",9.35
"604","2009-05-27",9.33
"605","2009-05-28",9.33
"606","2009-05-29",9.6
"607","2009-06-01",9.54
"608","2009-06-02",9.3
"609","2009-06-03",9.35
"610","2009-06-04",9.35
"611","2009-06-05",9.65
"612","2009-06-08",10.2
"613","2009-06-09",11.28
"614","2009-06-10",10.93
"615","2009-06-11",10.5
"616","2009-06-12",10.38
"617","2009-06-15",10.38
"618","2009-06-16",10.03
"619","2009-06-17",10.02
"620","2009-06-18",10.26
"621","2009-06-19",10.26
"622","2009-06-22",10.65
"623","2009-06-23",10.6
"624","2009-06-24",11.51
"625","2009-06-25",11.1
"626","2009-06-26",10.75
"627","2009-06-29",10.75
"628","2009-06-30",11
"629","2009-07-01",11.5
"630","2009-07-02",11.42
"631","2009-07-06",11.15
"632","2009-07-07",10.81
"633","2009-07-08",10.76
"634","2009-07-09",10.94
"635","2009-07-10",10.8
"636","2009-07-13",10.95
"637","2009-07-14",11.1
"638","2009-07-15",10.95
"639","2009-07-16",11.02
"640","2009-07-17",11.33
"641","2009-07-20",11.33
"642","2009-07-21",11.35
"643","2009-07-22",11.55
"644","2009-07-23",11.56
"645","2009-07-24",11.52
"646","2009-07-27",11.63
"647","2009-07-28",11.73
"648","2009-07-29",11.79
"649","2009-07-30",11.92
"650","2009-07-31",11.9
"651","2009-08-03",12.02
"652","2009-08-04",12.05
"653","2009-08-05",12.25
"654","2009-08-06",12.18
"655","2009-08-07",12.3
"656","2009-08-10",12.4
"657","2009-08-11",12.35
"658","2009-08-12",12.4
"659","2009-08-13",12.65
"660","2009-08-14",12.41
"661","2009-08-17",12.45
"662","2009-08-18",12.65
"663","2009-08-19",12.4
"664","2009-08-20",12.2
"665","2009-08-21",12.28
"666","2009-08-24",12.55
"667","2009-08-25",12.16
"668","2009-08-26",13.1
"669","2009-08-27",13.15
"670","2009-08-28",13.25
"671","2009-08-31",13.22
"672","2009-09-01",13.4
"673","2009-09-02",13.45
"674","2009-09-03",13.04
"675","2009-09-04",12.8
"676","2009-09-08",13.1
"677","2009-09-09",13.12
"678","2009-09-10",13.15
"679","2009-09-11",13.2
"680","2009-09-14",13.7
"681","2009-09-15",13.71
"682","2009-09-16",13.6
"683","2009-09-17",13.42
"684","2009-09-18",13.26
"685","2009-09-21",13.64
"686","2009-09-22",13.96
"687","2009-09-23",14.1
"688","2009-09-24",14.44
"689","2009-09-25",13.64
"690","2009-09-28",14.05
"691","2009-09-29",14.11
"692","2009-09-30",14.08
"693","2009-10-01",14.4
"694","2009-10-02",14.62
"695","2009-10-05",14.75
"696","2009-10-06",15.1
"697","2009-10-07",15.1
"698","2009-10-08",14.74
"699","2009-10-09",15.1
"700","2009-10-12",15.23
"701","2009-10-13",15.51
"702","2009-10-14",15.88
"703","2009-10-15",15.68
"704","2009-10-16",15.04
"705","2009-10-19",14.27
"706","2009-10-20",14.6
"707","2009-10-21",14.6
"708","2009-10-22",14.5
"709","2009-10-23",14.59
"710","2009-10-26",14.27
"711","2009-10-27",13.58
"712","2009-10-28",13.12
"713","2009-10-29",13.62
"714","2009-10-30",13.25
"715","2009-11-02",13.2
"716","2009-11-03",13.29
"717","2009-11-04",13
"718","2009-11-05",13
"719","2009-11-06",13.38
"720","2009-11-09",14.6
"721","2009-11-10",15.01
"722","2009-11-11",14.9
"723","2009-11-12",14.81
"724","2009-11-13",15.13
"725","2009-11-16",15.88
"726","2009-11-17",15.3
"727","2009-11-18",15.3
"728","2009-11-19",14.49
"729","2009-11-20",14.49
"730","2009-11-23",14.5
"731","2009-11-24",14.26
"732","2009-11-25",14.33
"733","2009-11-27",14.33
"734","2009-11-30",14.33
"735","2009-12-01",14.33
"736","2009-12-02",14.16
"737","2009-12-03",15.6
"738","2009-12-04",15.2
"739","2009-12-07",15.1
"740","2009-12-08",15.04
"741","2009-12-09",14.71
"742","2009-12-10",15.11
"743","2009-12-11",14.84
"744","2009-12-14",15
"745","2009-12-15",14.44
"746","2009-12-16",14.55
"747","2009-12-17",14.88
"748","2009-12-18",14.28
"749","2009-12-21",14.21
"750","2009-12-22",14.2
"751","2009-12-23",14.25
"752","2009-12-24",14.35
"753","2009-12-28",14.42
"754","2009-12-29",14.7
"755","2009-12-30",14.52
"756","2009-12-31",14.42
"757","2010-01-04",14.48
"758","2010-01-05",14.69
"759","2010-01-06",14.65
"760","2010-01-07",14.32
"761","2010-01-08",14.5
"762","2010-01-11",14.5
"763","2010-01-12",14.4
"764","2010-01-13",14.5
"765","2010-01-14",14.5
"766","2010-01-15",14.38
"767","2010-01-19",14.46
"768","2010-01-20",14.45
"769","2010-01-21",14.5
"770","2010-01-22",14.46
"771","2010-01-25",14.28
"772","2010-01-26",14.25
"773","2010-01-27",14.5
"774","2010-01-28",14.35
"775","2010-01-29",14.37
"776","2010-02-01",14.49
"777","2010-02-02",14.5
"778","2010-02-03",14.7
"779","2010-02-04",14.65
"780","2010-02-05",14.65
"781","2010-02-08",14.75
"782","2010-02-09",14.75
"783","2010-02-10",14.96
"784","2010-02-11",14.91
"785","2010-02-12",15.09
"786","2010-02-16",15.09
"787","2010-02-17",15.06
"788","2010-02-18",15.22
"789","2010-02-19",15.37
"790","2010-02-22",15.44
"791","2010-02-23",15.53
"792","2010-02-24",15.5
"793","2010-02-25",16.049999
"794","2010-02-26",13.9
"795","2010-03-01",13.68
"796","2010-03-02",13.92
"797","2010-03-03",14.2
"798","2010-03-04",14.27
"799","2010-03-05",14.24
"800","2010-03-08",14.2
"801","2010-03-09",14.1
"802","2010-03-10",13.99
"803","2010-03-11",13.83
"804","2010-03-12",13.79
"805","2010-03-15",13.53
"806","2010-03-16",13.43
"807","2010-03-17",13.67
"808","2010-03-18",13.59
"809","2010-03-19",14
"810","2010-03-22",13.52
"811","2010-03-23",13.49
"812","2010-03-24",13.47
"813","2010-03-25",13.87
"814","2010-03-26",13.94
"815","2010-03-29",13.99
"816","2010-03-30",13.82
"817","2010-03-31",14.01
"818","2010-04-01",14.66
"819","2010-04-05",14.45
"820","2010-04-06",14.49
"821","2010-04-07",14.14
"822","2010-04-08",14.33
"823","2010-04-09",14.29
"824","2010-04-12",14.15
"825","2010-04-13",13.65
"826","2010-04-14",13.71
"827","2010-04-15",13.84
"828","2010-04-16",13.9
"829","2010-04-19",13.78
"830","2010-04-20",13.79
"831","2010-04-21",13.88
"832","2010-04-22",13.64
"833","2010-04-23",13.64
"834","2010-04-26",13.64
"835","2010-04-27",13.65
"836","2010-04-28",13.5
"837","2010-04-29",13.14
"838","2010-04-30",13.19
"839","2010-05-03",13.1
"840","2010-05-04",13.1
"841","2010-05-05",13.13
"842","2010-05-06",12.8
"843","2010-05-07",12.55
"844","2010-05-10",13.27
"845","2010-05-11",13.26
"846","2010-05-12",12.8
"847","2010-05-13",12.65
"848","2010-05-14",12.82
"849","2010-05-17",12.8
"850","2010-05-18",12.87
"851","2010-05-19",12.52
"852","2010-05-20",12.15
"853","2010-05-21",12.28
"854","2010-05-24",12.1
"855","2010-05-25",12.31
"856","2010-05-26",12.45
"857","2010-05-27",12.75
"858","2010-05-28",12.11
"859","2010-06-01",12.37
"860","2010-06-02",12.29
"861","2010-06-03",12.45
"862","2010-06-04",12.11
"863","2010-06-07",12
"864","2010-06-08",12.1
"865","2010-06-09",12.1
"866","2010-06-10",12.05
"867","2010-06-11",12.05
"868","2010-06-14",12
"869","2010-06-15",11.92
"870","2010-06-16",11.97
"871","2010-06-17",11.97
"872","2010-06-18",12.03
"873","2010-06-21",11.95
"874","2010-06-22",11.97
"875","2010-06-23",11.97
"876","2010-06-24",11.45
"877","2010-06-25",11.45
"878","2010-06-28",11.55
"879","2010-06-29",11.21
"880","2010-06-30",11.04
"881","2010-07-01",11.1
"882","2010-07-02",10.71
"883","2010-07-06",11.19
"884","2010-07-07",10.89
"885","2010-07-08",10.87
"886","2010-07-09",10.87
"887","2010-07-12",10.83
"888","2010-07-13",10.93
"889","2010-07-14",11.13
"890","2010-07-15",10.9
"891","2010-07-16",10.76
"892","2010-07-19",11.14
"893","2010-07-20",11.21
"894","2010-07-21",11.11
"895","2010-07-22",11.24
"896","2010-07-23",11.42
"897","2010-07-26",11.72
"898","2010-07-27",11.72
"899","2010-07-28",11.41
"900","2010-07-29",11.73
"901","2010-07-30",11.31
"902","2010-08-02",11.28
"903","2010-08-03",11.18
"904","2010-08-04",11.5
"905","2010-08-05",11.05
"906","2010-08-06",11.01
"907","2010-08-09",11.13
"908","2010-08-10",10.77
"909","2010-08-11",11.02
"910","2010-08-12",11.03
"911","2010-08-13",11
"912","2010-08-16",11.03
"913","2010-08-17",11.01
"914","2010-08-18",10.88
"915","2010-08-19",10.88
"916","2010-08-20",11
"917","2010-08-23",10.88
"918","2010-08-24",10.97
"919","2010-08-25",10.56
"920","2010-08-26",10.58
"921","2010-08-27",10.52
"922","2010-08-30",10.46
"923","2010-08-31",10.49
"924","2010-09-01",10.6
"925","2010-09-02",10.45
"926","2010-09-03",10.5
"927","2010-09-07",10.37
"928","2010-09-08",10.36
"929","2010-09-09",10.5
"930","2010-09-10",10.5
"931","2010-09-13",10.4
"932","2010-09-14",10.5
"933","2010-09-15",10.5
"934","2010-09-16",10.39
"935","2010-09-17",12
"936","2010-09-20",11.64
"937","2010-09-21",11.25
"938","2010-09-22",11.75
"939","2010-09-23",11.7
"940","2010-09-24",11.42
"941","2010-09-27",11.18
"942","2010-09-28",11.13
"943","2010-09-29",10.65
"944","2010-09-30",11.1
"945","2010-10-01",10.91
"946","2010-10-04",11
"947","2010-10-05",10.95
"948","2010-10-06",10.9
"949","2010-10-07",10.9
"950","2010-10-08",10.95
"951","2010-10-11",10.8
"952","2010-10-12",11
"953","2010-10-13",11
"954","2010-10-14",11
"955","2010-10-15",10.85
"956","2010-10-18",10.85
"957","2010-10-19",10.75
"958","2010-10-20",10.91
"959","2010-10-21",10.94
"960","2010-10-22",11
"961","2010-10-25",11
"962","2010-10-26",11
"963","2010-10-27",10.95
"964","2010-10-28",10.87
"965","2010-10-29",11.21
"966","2010-11-01",10.98
"967","2010-11-02",11.3
"968","2010-11-03",11.25
"969","2010-11-04",11.25
"970","2010-11-05",11.8
"971","2010-11-08",11.89
"972","2010-11-09",12.25
"973","2010-11-10",12.35
"974","2010-11-11",12.25
"975","2010-11-12",11.79
"976","2010-11-15",12.03
"977","2010-11-16",12.1
"978","2010-11-17",12.1
"979","2010-11-18",12.1
"980","2010-11-19",12.12
"981","2010-11-22",12.16
"982","2010-11-23",12.28
"983","2010-11-24",12.36
"984","2010-11-26",12.36
"985","2010-11-29",12.4
"986","2010-11-30",12.4
"987","2010-12-01",12.5
"988","2010-12-02",12.67
"989","2010-12-03",13.86
"990","2010-12-06",13.83
"991","2010-12-07",13.9
"992","2010-12-08",13.85
"993","2010-12-09",13.73
"994","2010-12-10",13.84
"995","2010-12-13",13.85
"996","2010-12-14",13.73
"997","2010-12-15",13.73
"998","2010-12-16",13.92
"999","2010-12-17",13.59
"1000","2010-12-20",13.64
"1001","2010-12-21",13.5
