"","date","KOP"
"92","2007-05-15",28.17
"93","2007-05-16",28.440001
"94","2007-05-17",28.98
"95","2007-05-18",28.66
"96","2007-05-21",28.01
"97","2007-05-22",29.59
"98","2007-05-23",28.959999
"99","2007-05-24",29.450001
"100","2007-05-25",29.469999
"101","2007-05-29",29.780001
"102","2007-05-30",31.27
"103","2007-05-31",32.169998
"104","2007-06-01",31.68
"105","2007-06-04",32.560001
"106","2007-06-05",33.040001
"107","2007-06-06",32.16
"108","2007-06-07",30.879999
"109","2007-06-08",31.23
"110","2007-06-11",32.150002
"111","2007-06-12",31.360001
"112","2007-06-13",32.299999
"113","2007-06-14",32.700001
"114","2007-06-15",33.41
"115","2007-06-18",33.259998
"116","2007-06-19",34.200001
"117","2007-06-20",33.41
"118","2007-06-21",34.610001
"119","2007-06-22",34.119999
"120","2007-06-25",33.099998
"121","2007-06-26",33.23
"122","2007-06-27",33.259998
"123","2007-06-28",33.130001
"124","2007-06-29",33.68
"125","2007-07-02",33.400002
"126","2007-07-03",33.599998
"127","2007-07-05",33.900002
"128","2007-07-06",33.900002
"129","2007-07-09",33.18
"130","2007-07-10",31.99
"131","2007-07-11",31.809999
"132","2007-07-12",32.02
"133","2007-07-13",32
"134","2007-07-16",31.559999
"135","2007-07-17",31.4
"136","2007-07-18",32.27
"137","2007-07-19",31.719999
"138","2007-07-20",30.26
"139","2007-07-23",29.879999
"140","2007-07-24",29.18
"141","2007-07-25",28.309999
"142","2007-07-26",27.200001
"143","2007-07-27",27.049999
"144","2007-07-30",27.780001
"145","2007-07-31",29.57
"146","2007-08-01",29.15
"147","2007-08-02",29.870001
"148","2007-08-03",29.530001
"149","2007-08-06",30.139999
"150","2007-08-07",30.01
"151","2007-08-08",30.35
"152","2007-08-09",31
"153","2007-08-10",31.74
"154","2007-08-13",31.25
"155","2007-08-14",31.889999
"156","2007-08-15",32.080002
"157","2007-08-16",33.23
"158","2007-08-17",33.02
"159","2007-08-20",35.41
"160","2007-08-21",36.610001
"161","2007-08-22",36.279999
"162","2007-08-23",37.110001
"163","2007-08-24",38.900002
"164","2007-08-27",38.189999
"165","2007-08-28",35.610001
"166","2007-08-29",36.799999
"167","2007-08-30",36.040001
"168","2007-08-31",36.73
"169","2007-09-04",35.799999
"170","2007-09-05",36.099998
"171","2007-09-06",36.099998
"172","2007-09-07",34.299999
"173","2007-09-10",34.549999
"174","2007-09-11",34.73
"175","2007-09-12",34.470001
"176","2007-09-13",35.490002
"177","2007-09-14",34.84
"178","2007-09-17",35.900002
"179","2007-09-18",37.5
"180","2007-09-19",37.84
"181","2007-09-20",37.860001
"182","2007-09-21",38.73
"183","2007-09-24",39.060001
"184","2007-09-25",39.43
"185","2007-09-26",39.619999
"186","2007-09-27",39.48
"187","2007-09-28",38.610001
"188","2007-10-01",38.639999
"189","2007-10-02",38.419998
"190","2007-10-03",37.720001
"191","2007-10-04",39.080002
"192","2007-10-05",39.080002
"193","2007-10-08",39
"194","2007-10-09",40.34
"195","2007-10-10",42.650002
"196","2007-10-11",41.68
"197","2007-10-12",43.049999
"198","2007-10-15",42.48
"199","2007-10-16",42.119999
"200","2007-10-17",42.599998
"201","2007-10-18",43.73
"202","2007-10-19",42.360001
"203","2007-10-22",43.799999
"204","2007-10-23",44.950001
"205","2007-10-24",44.57
"206","2007-10-25",44.169998
"207","2007-10-26",44.700001
"208","2007-10-29",44.619999
"209","2007-10-30",44.639999
"210","2007-10-31",44.799999
"211","2007-11-01",41.959999
"212","2007-11-02",43.02
"213","2007-11-05",42.849998
"214","2007-11-06",44.669998
"215","2007-11-07",42.919998
"216","2007-11-08",43.099998
"217","2007-11-09",42.82
"218","2007-11-12",41.959999
"219","2007-11-13",40.400002
"220","2007-11-14",41.09
"221","2007-11-15",39.84
"222","2007-11-16",36.490002
"223","2007-11-19",36.16
"224","2007-11-20",37.700001
"225","2007-11-21",36.68
"226","2007-11-23",37.799999
"227","2007-11-26",35.790001
"228","2007-11-27",37.049999
"229","2007-11-28",38.57
"230","2007-11-29",37.889999
"231","2007-11-30",38.439999
"232","2007-12-03",39.490002
"233","2007-12-04",39.310001
"234","2007-12-05",39.950001
"235","2007-12-06",40.5
"236","2007-12-07",40.029999
"237","2007-12-10",41.200001
"238","2007-12-11",40.959999
"239","2007-12-12",42
"240","2007-12-13",42.049999
"241","2007-12-14",42.049999
"242","2007-12-17",42.040001
"243","2007-12-18",42.450001
"244","2007-12-19",40.73
"245","2007-12-20",41
"246","2007-12-21",43.950001
"247","2007-12-24",43
"248","2007-12-26",43.200001
"249","2007-12-27",42
"250","2007-12-28",43.110001
"251","2007-12-31",43.240002
"252","2008-01-02",43.5
"253","2008-01-03",43.509998
"254","2008-01-04",42.68
"255","2008-01-07",42.369999
"256","2008-01-08",40.939999
"257","2008-01-09",40.27
"258","2008-01-10",40.450001
"259","2008-01-11",39.25
"260","2008-01-14",39.669998
"261","2008-01-15",38.57
"262","2008-01-16",36.689999
"263","2008-01-17",36.040001
"264","2008-01-18",36.169998
"265","2008-01-22",33.66
"266","2008-01-23",32.049999
"267","2008-01-24",32.290001
"268","2008-01-25",32.080002
"269","2008-01-28",33.360001
"270","2008-01-29",32.900002
"271","2008-01-30",32.75
"272","2008-01-31",33.459999
"273","2008-02-01",34.700001
"274","2008-02-04",34.740002
"275","2008-02-05",34
"276","2008-02-06",33.599998
"277","2008-02-07",34.040001
"278","2008-02-08",33.380001
"279","2008-02-11",33.099998
"280","2008-02-12",33.580002
"281","2008-02-13",35.32
"282","2008-02-14",36.5
"283","2008-02-15",35.84
"284","2008-02-19",37.02
"285","2008-02-20",41.18
"286","2008-02-21",41.16
"287","2008-02-22",40.029999
"288","2008-02-25",39.990002
"289","2008-02-26",41.02
"290","2008-02-27",41.41
"291","2008-02-28",41.169998
"292","2008-02-29",41.77
"293","2008-03-03",42.84
"294","2008-03-04",42.5
"295","2008-03-05",42.93
"296","2008-03-06",41.950001
"297","2008-03-07",42.060001
"298","2008-03-10",40.32
"299","2008-03-11",42.02
"300","2008-03-12",43.52
"301","2008-03-13",43.799999
"302","2008-03-14",42.700001
"303","2008-03-17",42.18
"304","2008-03-18",44.869999
"305","2008-03-19",41.130001
"306","2008-03-20",43.970001
"307","2008-03-24",44.740002
"308","2008-03-25",44.639999
"309","2008-03-26",44.560001
"310","2008-03-27",43.990002
"311","2008-03-28",43.880001
"312","2008-03-31",44.310001
"313","2008-04-01",44.299999
"314","2008-04-02",44.09
"315","2008-04-03",43.990002
"316","2008-04-04",45
"317","2008-04-07",45.790001
"318","2008-04-08",46.91
"319","2008-04-09",45.490002
"320","2008-04-10",45.990002
"321","2008-04-11",45.880001
"322","2008-04-14",47
"323","2008-04-15",47.209999
"324","2008-04-16",49.700001
"325","2008-04-17",48.93
"326","2008-04-18",50.09
"327","2008-04-21",49.830002
"328","2008-04-22",47.650002
"329","2008-04-23",47.970001
"330","2008-04-24",48.220001
"331","2008-04-25",48.34
"332","2008-04-28",48.869999
"333","2008-04-29",46.59
"334","2008-04-30",48.439999
"335","2008-05-01",47.41
"336","2008-05-02",47.950001
"337","2008-05-05",47.880001
"338","2008-05-06",49.93
"339","2008-05-07",50.09
"340","2008-05-08",48.860001
"341","2008-05-09",48.549999
"342","2008-05-12",48.599998
"343","2008-05-13",48.130001
"344","2008-05-14",48.630001
"345","2008-05-15",47.509998
"346","2008-05-16",48.93
"347","2008-05-19",46.84
"348","2008-05-20",46.240002
"349","2008-05-21",43.459999
"350","2008-05-22",44.619999
"351","2008-05-23",44.990002
"352","2008-05-27",42.91
"353","2008-05-28",43
"354","2008-05-29",42.400002
"355","2008-05-30",43.18
"356","2008-06-02",43.119999
"357","2008-06-03",43.130001
"358","2008-06-04",48.119999
"359","2008-06-05",49.049999
"360","2008-06-06",47.630001
"361","2008-06-09",48.57
"362","2008-06-10",47.869999
"363","2008-06-11",47.639999
"364","2008-06-12",46.68
"365","2008-06-13",47.91
"366","2008-06-16",45.169998
"367","2008-06-17",45.369999
"368","2008-06-18",44.720001
"369","2008-06-19",45.77
"370","2008-06-20",44.25
"371","2008-06-23",44.099998
"372","2008-06-24",43.009998
"373","2008-06-25",42.880001
"374","2008-06-26",40.02
"375","2008-06-27",41.560001
"376","2008-06-30",41.869999
"377","2008-07-01",42.720001
"378","2008-07-02",41.09
"379","2008-07-03",40.84
"380","2008-07-07",40.290001
"381","2008-07-08",41.049999
"382","2008-07-09",41.619999
"383","2008-07-10",43.23
"384","2008-07-11",42.099998
"385","2008-07-14",41.720001
"386","2008-07-15",40.950001
"387","2008-07-16",42.470001
"388","2008-07-17",41.669998
"389","2008-07-18",41.93
"390","2008-07-21",42.330002
"391","2008-07-22",41.639999
"392","2008-07-23",42.209999
"393","2008-07-24",41.209999
"394","2008-07-25",41.689999
"395","2008-07-28",41.360001
"396","2008-07-29",43.330002
"397","2008-07-30",43.619999
"398","2008-07-31",43.209999
"399","2008-08-01",43.66
"400","2008-08-04",42.75
"401","2008-08-05",44.029999
"402","2008-08-06",44.450001
"403","2008-08-07",45.139999
"404","2008-08-08",46.369999
"405","2008-08-11",48.369999
"406","2008-08-12",47.950001
"407","2008-08-13",48.240002
"408","2008-08-14",47.950001
"409","2008-08-15",46.869999
"410","2008-08-18",45.25
"411","2008-08-19",44.709999
"412","2008-08-20",46.369999
"413","2008-08-21",45.779999
"414","2008-08-22",45.919998
"415","2008-08-25",44.18
"416","2008-08-26",45.110001
"417","2008-08-27",46.060001
"418","2008-08-28",46.98
"419","2008-08-29",45.810001
"420","2008-09-02",44.25
"421","2008-09-03",43.959999
"422","2008-09-04",42.990002
"423","2008-09-05",43.380001
"424","2008-09-08",43.130001
"425","2008-09-09",41.029999
"426","2008-09-10",40.82
"427","2008-09-11",44.310001
"428","2008-09-12",45.709999
"429","2008-09-15",43.380001
"430","2008-09-16",44.5
"431","2008-09-17",40.360001
"432","2008-09-18",41.419998
"433","2008-09-19",46.529999
"434","2008-09-22",45.040001
"435","2008-09-23",44.459999
"436","2008-09-24",43.810001
"437","2008-09-25",42.549999
"438","2008-09-26",41.34
"439","2008-09-29",36.27
"440","2008-09-30",37.41
"441","2008-10-01",35.439999
"442","2008-10-02",33.099998
"443","2008-10-03",30.530001
"444","2008-10-06",28.049999
"445","2008-10-07",23.309999
"446","2008-10-08",22.059999
"447","2008-10-09",20.49
"448","2008-10-10",20.040001
"449","2008-10-13",25.59
"450","2008-10-14",23.370001
"451","2008-10-15",21.18
"452","2008-10-16",20.74
"453","2008-10-17",20.52
"454","2008-10-20",21.709999
"455","2008-10-21",20.780001
"456","2008-10-22",18.969999
"457","2008-10-23",18.73
"458","2008-10-24",17.540001
"459","2008-10-27",16.889999
"460","2008-10-28",16.99
"461","2008-10-29",19.73
"462","2008-10-30",21.610001
"463","2008-10-31",23.790001
"464","2008-11-03",23.58
"465","2008-11-04",24.84
"466","2008-11-05",22.719999
"467","2008-11-06",21.049999
"468","2008-11-07",21.030001
"469","2008-11-10",20.83
"470","2008-11-11",19.58
"471","2008-11-12",18.700001
"472","2008-11-13",20.07
"473","2008-11-14",17.969999
"474","2008-11-17",17.049999
"475","2008-11-18",17.049999
"476","2008-11-19",15.19
"477","2008-11-20",13.8
"478","2008-11-21",14.07
"479","2008-11-24",17.34
"480","2008-11-25",17.450001
"481","2008-11-26",20.719999
"482","2008-11-28",21.42
"483","2008-12-01",18.25
"484","2008-12-02",19.91
"485","2008-12-03",20.17
"486","2008-12-04",18.57
"487","2008-12-05",19.25
"488","2008-12-08",20.59
"489","2008-12-09",21.18
"490","2008-12-10",22.23
"491","2008-12-11",21.040001
"492","2008-12-12",21.99
"493","2008-12-15",19.879999
"494","2008-12-16",22.01
"495","2008-12-17",22.26
"496","2008-12-18",21.309999
"497","2008-12-19",21.709999
"498","2008-12-22",20.809999
"499","2008-12-23",19
"500","2008-12-24",18.450001
"501","2008-12-26",18.190001
"502","2008-12-29",17.51
"503","2008-12-30",18.99
"504","2008-12-31",21.620001
"505","2009-01-02",22.02
"506","2009-01-05",20.92
"507","2009-01-06",21.610001
"508","2009-01-07",20.17
"509","2009-01-08",20.07
"510","2009-01-09",19.809999
"511","2009-01-12",18.540001
"512","2009-01-13",18.950001
"513","2009-01-14",17.67
"514","2009-01-15",18.07
"515","2009-01-16",18.5
"516","2009-01-20",16.75
"517","2009-01-21",18.01
"518","2009-01-22",16.5
"519","2009-01-23",16.9
"520","2009-01-26",17.09
"521","2009-01-27",17.440001
"522","2009-01-28",18.040001
"523","2009-01-29",17.16
"524","2009-01-30",16.200001
"525","2009-02-02",16.43
"526","2009-02-03",16.690001
"527","2009-02-04",16.49
"528","2009-02-05",17.389999
"529","2009-02-06",18.52
"530","2009-02-09",18.99
"531","2009-02-10",17.99
"532","2009-02-11",17.85
"533","2009-02-12",17.1
"534","2009-02-13",17.01
"535","2009-02-17",16.120001
"536","2009-02-18",16.1
"537","2009-02-19",15.62
"538","2009-02-20",15.26
"539","2009-02-23",13.79
"540","2009-02-24",14.72
"541","2009-02-25",14.02
"542","2009-02-26",13.62
"543","2009-02-27",13.36
"544","2009-03-02",11.38
"545","2009-03-03",10.92
"546","2009-03-04",11.56
"547","2009-03-05",10.44
"548","2009-03-06",10.14
"549","2009-03-09",9.41
"550","2009-03-10",9.8
"551","2009-03-11",10.82
"552","2009-03-12",12.35
"553","2009-03-13",12.39
"554","2009-03-16",12.79
"555","2009-03-17",12.39
"556","2009-03-18",12.89
"557","2009-03-19",12.84
"558","2009-03-20",12.36
"559","2009-03-23",13.99
"560","2009-03-24",14.39
"561","2009-03-25",15.02
"562","2009-03-26",16.09
"563","2009-03-27",15.76
"564","2009-03-30",14.48
"565","2009-03-31",14.52
"566","2009-04-01",15.36
"567","2009-04-02",16.83
"568","2009-04-03",16.27
"569","2009-04-06",15.75
"570","2009-04-07",15.09
"571","2009-04-08",15.35
"572","2009-04-09",16.82
"573","2009-04-13",16.389999
"574","2009-04-14",16.209999
"575","2009-04-15",16.790001
"576","2009-04-16",17.25
"577","2009-04-17",17.360001
"578","2009-04-20",15.7
"579","2009-04-21",17.129999
"580","2009-04-22",17.450001
"581","2009-04-23",17.389999
"582","2009-04-24",18.33
"583","2009-04-27",17.75
"584","2009-04-28",17.75
"585","2009-04-29",18.68
"586","2009-04-30",18.959999
"587","2009-05-01",18.93
"588","2009-05-04",20.459999
"589","2009-05-05",19.940001
"590","2009-05-06",19.42
"591","2009-05-07",23.83
"592","2009-05-08",24.5
"593","2009-05-11",22.959999
"594","2009-05-12",22.700001
"595","2009-05-13",21.389999
"596","2009-05-14",22.16
"597","2009-05-15",22.01
"598","2009-05-18",23.1
"599","2009-05-19",23.41
"600","2009-05-20",24.41
"601","2009-05-21",23.73
"602","2009-05-22",24.34
"603","2009-05-26",26.049999
"604","2009-05-27",25.209999
"605","2009-05-28",25.25
"606","2009-05-29",25.290001
"607","2009-06-01",27.34
"608","2009-06-02",27.91
"609","2009-06-03",27.18
"610","2009-06-04",28.700001
"611","2009-06-05",28.780001
"612","2009-06-08",28.690001
"613","2009-06-09",28.58
"614","2009-06-10",28.34
"615","2009-06-11",28.23
"616","2009-06-12",27.549999
"617","2009-06-15",26.440001
"618","2009-06-16",26.08
"619","2009-06-17",26.91
"620","2009-06-18",27.549999
"621","2009-06-19",27.65
"622","2009-06-22",25.59
"623","2009-06-23",25.540001
"624","2009-06-24",26.15
"625","2009-06-25",27.049999
"626","2009-06-26",26.940001
"627","2009-06-29",26.889999
"628","2009-06-30",26.370001
"629","2009-07-01",26.889999
"630","2009-07-02",26.129999
"631","2009-07-06",24.639999
"632","2009-07-07",23.799999
"633","2009-07-08",23.110001
"634","2009-07-09",22.969999
"635","2009-07-10",22.6
"636","2009-07-13",23.049999
"637","2009-07-14",22.84
"638","2009-07-15",23.59
"639","2009-07-16",23.629999
"640","2009-07-17",23.709999
"641","2009-07-20",24.290001
"642","2009-07-21",24.33
"643","2009-07-22",24.129999
"644","2009-07-23",25.27
"645","2009-07-24",25.9
"646","2009-07-27",26.219999
"647","2009-07-28",26.469999
"648","2009-07-29",26.129999
"649","2009-07-30",27.74
"650","2009-07-31",27.91
"651","2009-08-03",29.059999
"652","2009-08-04",29.23
"653","2009-08-05",28.57
"654","2009-08-06",26.73
"655","2009-08-07",28
"656","2009-08-10",27.93
"657","2009-08-11",27.610001
"658","2009-08-12",27.75
"659","2009-08-13",28.02
"660","2009-08-14",26.450001
"661","2009-08-17",25.870001
"662","2009-08-18",26.6
"663","2009-08-19",26.84
"664","2009-08-20",27.51
"665","2009-08-21",28.469999
"666","2009-08-24",28.25
"667","2009-08-25",28.24
"668","2009-08-26",28.32
"669","2009-08-27",28.08
"670","2009-08-28",27.6
"671","2009-08-31",27.299999
"672","2009-09-01",26.41
"673","2009-09-02",26.709999
"674","2009-09-03",26.969999
"675","2009-09-04",26.629999
"676","2009-09-08",26.83
"677","2009-09-09",27.59
"678","2009-09-10",28.48
"679","2009-09-11",27.93
"680","2009-09-14",27.969999
"681","2009-09-15",28.6
"682","2009-09-16",31.200001
"683","2009-09-17",32.560001
"684","2009-09-18",32.240002
"685","2009-09-21",31.99
"686","2009-09-22",31.790001
"687","2009-09-23",31.370001
"688","2009-09-24",30.9
"689","2009-09-25",30.700001
"690","2009-09-28",30.75
"691","2009-09-29",30.129999
"692","2009-09-30",29.65
"693","2009-10-01",28.5
"694","2009-10-02",28.809999
"695","2009-10-05",29.639999
"696","2009-10-06",29.6
"697","2009-10-07",29.809999
"698","2009-10-08",32.869999
"699","2009-10-09",32.959999
"700","2009-10-12",33.279999
"701","2009-10-13",32.880001
"702","2009-10-14",33.110001
"703","2009-10-15",33.139999
"704","2009-10-16",31.290001
"705","2009-10-19",32.200001
"706","2009-10-20",31.559999
"707","2009-10-21",30.280001
"708","2009-10-22",30.43
"709","2009-10-23",29.66
"710","2009-10-26",28.58
"711","2009-10-27",28.18
"712","2009-10-28",26.700001
"713","2009-10-29",27.52
"714","2009-10-30",26.120001
"715","2009-11-02",25.57
"716","2009-11-03",26.17
"717","2009-11-04",25.700001
"718","2009-11-05",28.780001
"719","2009-11-06",27.969999
"720","2009-11-09",28.780001
"721","2009-11-10",28.639999
"722","2009-11-11",29.209999
"723","2009-11-12",29.08
"724","2009-11-13",28.950001
"725","2009-11-16",30.360001
"726","2009-11-17",30.700001
"727","2009-11-18",30.549999
"728","2009-11-19",29.549999
"729","2009-11-20",29.120001
"730","2009-11-23",29.799999
"731","2009-11-24",29.639999
"732","2009-11-25",29.51
"733","2009-11-27",28
"734","2009-11-30",28.25
"735","2009-12-01",28.43
"736","2009-12-02",28.66
"737","2009-12-03",27.84
"738","2009-12-04",28.5
"739","2009-12-07",29.25
"740","2009-12-08",28.780001
"741","2009-12-09",28.799999
"742","2009-12-10",28.280001
"743","2009-12-11",28.48
"744","2009-12-14",29.74
"745","2009-12-15",28.76
"746","2009-12-16",28.9
"747","2009-12-17",28.469999
"748","2009-12-18",27.93
"749","2009-12-21",28.41
"750","2009-12-22",28.83
"751","2009-12-23",29.549999
"752","2009-12-24",30.08
"753","2009-12-28",30.139999
"754","2009-12-29",30.33
"755","2009-12-30",30.690001
"756","2009-12-31",30.440001
"757","2010-01-04",31.91
"758","2010-01-05",32.529999
"759","2010-01-06",31.360001
"760","2010-01-07",31.200001
"761","2010-01-08",31.809999
"762","2010-01-11",32.68
"763","2010-01-12",32.419998
"764","2010-01-13",32.610001
"765","2010-01-14",32.360001
"766","2010-01-15",31.41
"767","2010-01-19",31.99
"768","2010-01-20",31.610001
"769","2010-01-21",30.049999
"770","2010-01-22",28.700001
"771","2010-01-25",28.700001
"772","2010-01-26",28.1
"773","2010-01-27",28.17
"774","2010-01-28",27.969999
"775","2010-01-29",27.92
"776","2010-02-01",28.700001
"777","2010-02-02",28.870001
"778","2010-02-03",28.59
"779","2010-02-04",27.959999
"780","2010-02-05",27.99
"781","2010-02-08",27.02
"782","2010-02-09",27.360001
"783","2010-02-10",27.08
"784","2010-02-11",27.18
"785","2010-02-12",27.58
"786","2010-02-16",27.93
"787","2010-02-17",27.790001
"788","2010-02-18",27.700001
"789","2010-02-19",28.639999
"790","2010-02-22",28.1
"791","2010-02-23",27.9
"792","2010-02-24",28.07
"793","2010-02-25",28.07
"794","2010-02-26",27.799999
"795","2010-03-01",28.309999
"796","2010-03-02",28.950001
"797","2010-03-03",28.91
"798","2010-03-04",28.799999
"799","2010-03-05",29.74
"800","2010-03-08",29.76
"801","2010-03-09",29.620001
"802","2010-03-10",29.43
"803","2010-03-11",29.35
"804","2010-03-12",29.33
"805","2010-03-15",29.370001
"806","2010-03-16",29.370001
"807","2010-03-17",29.24
"808","2010-03-18",29.02
"809","2010-03-19",28.16
"810","2010-03-22",28.07
"811","2010-03-23",28.299999
"812","2010-03-24",28.629999
"813","2010-03-25",28.639999
"814","2010-03-26",29.200001
"815","2010-03-29",29.049999
"816","2010-03-30",29.059999
"817","2010-03-31",28.32
"818","2010-04-01",28.780001
"819","2010-04-05",28.799999
"820","2010-04-06",28.360001
"821","2010-04-07",27.02
"822","2010-04-08",27.370001
"823","2010-04-09",27.17
"824","2010-04-12",26.9
"825","2010-04-13",27.309999
"826","2010-04-14",27.99
"827","2010-04-15",28.129999
"828","2010-04-16",28.59
"829","2010-04-19",27.91
"830","2010-04-20",28.700001
"831","2010-04-21",28.41
"832","2010-04-22",28.379999
"833","2010-04-23",29.57
"834","2010-04-26",29.1
"835","2010-04-27",29.01
"836","2010-04-28",28.74
"837","2010-04-29",29.09
"838","2010-04-30",28.17
"839","2010-05-03",28.34
"840","2010-05-04",28.129999
"841","2010-05-05",27.309999
"842","2010-05-06",30.379999
"843","2010-05-07",29.530001
"844","2010-05-10",32.25
"845","2010-05-11",32.52
"846","2010-05-12",33.419998
"847","2010-05-13",32.459999
"848","2010-05-14",32.139999
"849","2010-05-17",32.110001
"850","2010-05-18",31.35
"851","2010-05-19",29.799999
"852","2010-05-20",27.389999
"853","2010-05-21",27.969999
"854","2010-05-24",27.15
"855","2010-05-25",26.84
"856","2010-05-26",26.66
"857","2010-05-27",27.889999
"858","2010-05-28",27.09
"859","2010-06-01",25.51
"860","2010-06-02",26.91
"861","2010-06-03",27.690001
"862","2010-06-04",26.540001
"863","2010-06-07",25.59
"864","2010-06-08",25.299999
"865","2010-06-09",25.129999
"866","2010-06-10",26.23
"867","2010-06-11",27.08
"868","2010-06-14",26.969999
"869","2010-06-15",27.360001
"870","2010-06-16",26.92
"871","2010-06-17",26.65
"872","2010-06-18",26.25
"873","2010-06-21",25.74
"874","2010-06-22",24.73
"875","2010-06-23",24.540001
"876","2010-06-24",24.33
"877","2010-06-25",24.5
"878","2010-06-28",23.950001
"879","2010-06-29",22.870001
"880","2010-06-30",22.48
"881","2010-07-01",22.969999
"882","2010-07-02",22.309999
"883","2010-07-06",21.299999
"884","2010-07-07",21.59
"885","2010-07-08",23.26
"886","2010-07-09",24.129999
"887","2010-07-12",23.17
"888","2010-07-13",24.790001
"889","2010-07-14",24.52
"890","2010-07-15",23.48
"891","2010-07-16",22.530001
"892","2010-07-19",22.530001
"893","2010-07-20",22.799999
"894","2010-07-21",22.549999
"895","2010-07-22",23.690001
"896","2010-07-23",24.59
"897","2010-07-26",25.15
"898","2010-07-27",25.459999
"899","2010-07-28",24.469999
"900","2010-07-29",25.389999
"901","2010-07-30",24.84
"902","2010-08-02",25.34
"903","2010-08-03",24.639999
"904","2010-08-04",25.51
"905","2010-08-05",24.02
"906","2010-08-06",23.51
"907","2010-08-09",24.370001
"908","2010-08-10",24.129999
"909","2010-08-11",23.129999
"910","2010-08-12",22.93
"911","2010-08-13",22.75
"912","2010-08-16",23.51
"913","2010-08-17",24.26
"914","2010-08-18",24.18
"915","2010-08-19",23.34
"916","2010-08-20",22.75
"917","2010-08-23",21.860001
"918","2010-08-24",20.959999
"919","2010-08-25",20.940001
"920","2010-08-26",20.540001
"921","2010-08-27",20.99
"922","2010-08-30",20.08
"923","2010-08-31",20
"924","2010-09-01",21.25
"925","2010-09-02",21.49
"926","2010-09-03",22.629999
"927","2010-09-07",22.48
"928","2010-09-08",22.68
"929","2010-09-09",23.1
"930","2010-09-10",23.74
"931","2010-09-13",24.200001
"932","2010-09-14",24.299999
"933","2010-09-15",24.48
"934","2010-09-16",24.700001
"935","2010-09-17",24.67
"936","2010-09-20",25.700001
"937","2010-09-21",25.57
"938","2010-09-22",25.889999
"939","2010-09-23",25.190001
"940","2010-09-24",26.469999
"941","2010-09-27",26.09
"942","2010-09-28",26.57
"943","2010-09-29",26.83
"944","2010-09-30",26.870001
"945","2010-10-01",26.74
"946","2010-10-04",25.76
"947","2010-10-05",27.01
"948","2010-10-06",26.98
"949","2010-10-07",26.76
"950","2010-10-08",27.1
"951","2010-10-11",27.35
"952","2010-10-12",27.49
"953","2010-10-13",27.74
"954","2010-10-14",27.75
"955","2010-10-15",27.5
"956","2010-10-18",27.77
"957","2010-10-19",27.43
"958","2010-10-20",27.93
"959","2010-10-21",27.950001
"960","2010-10-22",27.92
"961","2010-10-25",28.25
"962","2010-10-26",28.139999
"963","2010-10-27",27.690001
"964","2010-10-28",27.549999
"965","2010-10-29",27.879999
