"","date","CNET"
"1007","2013-08-14",1.5
"1008","2013-08-15",1.5
"1009","2013-08-16",1.425
"1010","2013-08-19",1.225
"1011","2013-08-20",1.25
"1012","2013-08-21",1.55
"1013","2013-08-22",1.65
"1014","2013-08-23",1.675
"1015","2013-08-26",1.625
"1016","2013-08-27",1.575
"1017","2013-08-28",1.425
"1018","2013-08-29",1.675
"1019","2013-08-30",1.525
"1020","2013-09-03",1.55
"1021","2013-09-04",1.5
"1022","2013-09-05",1.45
"1023","2013-09-06",1.6
"1024","2013-09-09",1.525
"1025","2013-09-10",1.525
"1026","2013-09-11",1.5
"1027","2013-09-12",1.475
"1028","2013-09-13",1.475
"1029","2013-09-16",1.525
"1030","2013-09-17",1.5
"1031","2013-09-18",1.5
"1032","2013-09-19",1.45
"1033","2013-09-20",1.5
"1034","2013-09-23",1.475
"1035","2013-09-24",1.5
"1036","2013-09-25",1.5
"1037","2013-09-26",1.45
"1038","2013-09-27",1.475
"1039","2013-09-30",1.475
"1040","2013-10-01",1.5
"1041","2013-10-02",1.5
"1042","2013-10-03",1.425
"1043","2013-10-04",1.45
"1044","2013-10-07",1.75
"1045","2013-10-08",1.575
"1046","2013-10-09",1.6
"1047","2013-10-10",1.55
"1048","2013-10-11",1.6
"1049","2013-10-14",1.7
"1050","2013-10-15",2.125
"1051","2013-10-16",2.075
"1052","2013-10-17",2.225
"1053","2013-10-18",2.275
"1054","2013-10-21",2.3
"1055","2013-10-22",2.15
"1056","2013-10-23",2.175
"1057","2013-10-24",2.025
"1058","2013-10-25",2.1
"1059","2013-10-28",1.975
"1060","2013-10-29",2.1
"1061","2013-10-30",2.1
"1062","2013-10-31",2
"1063","2013-11-01",2.05
"1064","2013-11-04",1.95
"1065","2013-11-05",1.9
"1066","2013-11-06",1.9
"1067","2013-11-07",1.95
"1068","2013-11-08",1.825
"1069","2013-11-11",1.85
"1070","2013-11-12",1.95
"1071","2013-11-13",1.925
"1072","2013-11-14",2.025
"1073","2013-11-15",2.025
"1074","2013-11-18",2.025
"1075","2013-11-19",1.825
"1076","2013-11-20",1.85
"1077","2013-11-21",1.875
"1078","2013-11-22",1.8
"1079","2013-11-25",1.85
"1080","2013-11-26",1.85
"1081","2013-11-27",1.75
"1082","2013-11-29",1.8
"1083","2013-12-02",1.775
"1084","2013-12-03",1.775
"1085","2013-12-04",1.825
"1086","2013-12-05",1.875
"1087","2013-12-06",1.9
"1088","2013-12-09",1.9
"1089","2013-12-10",1.775
"1090","2013-12-11",1.825
"1091","2013-12-12",1.75
"1092","2013-12-13",1.825
"1093","2013-12-16",1.825
"1094","2013-12-17",1.825
"1095","2013-12-18",1.85
"1096","2013-12-19",1.825
"1097","2013-12-20",1.825
"1098","2013-12-23",1.85
"1099","2013-12-24",1.825
"1100","2013-12-26",1.925
"1101","2013-12-27",2.225
"1102","2013-12-30",2.125
"1103","2013-12-31",2.1
"1104","2014-01-02",2.1
"1105","2014-01-03",2.1
"1106","2014-01-06",2.075
"1107","2014-01-07",2.05
"1108","2014-01-08",2.025
"1109","2014-01-09",1.95
"1110","2014-01-10",2.025
"1111","2014-01-13",1.875
"1112","2014-01-14",1.95
"1113","2014-01-15",2
"1114","2014-01-16",1.95
"1115","2014-01-17",1.95
"1116","2014-01-21",2.025
"1117","2014-01-22",2
"1118","2014-01-23",2.05
"1119","2014-01-24",2
"1120","2014-01-27",1.875
"1121","2014-01-28",2.025
"1122","2014-01-29",2
"1123","2014-01-30",1.975
"1124","2014-01-31",2.025
"1125","2014-02-03",2.05
"1126","2014-02-04",2.05
"1127","2014-02-05",1.925
"1128","2014-02-06",2
"1129","2014-02-07",2.025
"1130","2014-02-10",1.925
"1131","2014-02-11",2.2
"1132","2014-02-12",2.175
"1133","2014-02-13",2.15
"1134","2014-02-14",2.4
"1135","2014-02-18",3
"1136","2014-02-19",2.75
"1137","2014-02-20",2.825
"1138","2014-02-21",2.75
"1139","2014-02-24",2.95
"1140","2014-02-25",2.65
"1141","2014-02-26",5.475
"1142","2014-02-27",4.575
"1143","2014-02-28",4.125
"1144","2014-03-03",4.725
"1145","2014-03-04",4.9
"1146","2014-03-05",4.825
"1147","2014-03-06",4.525
"1148","2014-03-07",4.4
"1149","2014-03-10",4.025
"1150","2014-03-11",4.125
"1151","2014-03-12",4.25
"1152","2014-03-13",4
"1153","2014-03-14",3.925
"1154","2014-03-17",4.4
"1155","2014-03-18",4.375
"1156","2014-03-19",4.425
"1157","2014-03-20",4.15
"1158","2014-03-21",4.125
"1159","2014-03-24",4.075
"1160","2014-03-25",4.375
"1161","2014-03-26",3.85
"1162","2014-03-27",4.1
"1163","2014-03-28",4.125
"1164","2014-03-31",4.35
"1165","2014-04-01",4.45
"1166","2014-04-02",4.475
"1167","2014-04-03",4.2
"1168","2014-04-04",4.275
"1169","2014-04-07",4.125
"1170","2014-04-08",4.1
"1171","2014-04-09",4.15
"1172","2014-04-10",4.15
"1173","2014-04-11",4.125
"1174","2014-04-14",4
"1175","2014-04-15",3.325
"1176","2014-04-16",3.15
"1177","2014-04-17",3.2
"1178","2014-04-21",3.175
"1179","2014-04-22",3
"1180","2014-04-23",2.675
"1181","2014-04-24",2.65
"1182","2014-04-25",2.675
"1183","2014-04-28",2.55
"1184","2014-04-29",2.375
"1185","2014-04-30",2.175
"1186","2014-05-01",2.125
"1187","2014-05-02",2.125
"1188","2014-05-05",2.2
"1189","2014-05-06",2.075
"1190","2014-05-07",1.925
"1191","2014-05-08",1.925
"1192","2014-05-09",1.95
"1193","2014-05-12",2.125
"1194","2014-05-13",2.075
"1195","2014-05-14",2.125
"1196","2014-05-15",2.15
"1197","2014-05-16",2
"1198","2014-05-19",1.925
"1199","2014-05-20",1.9
"1200","2014-05-21",2.3
"1201","2014-05-22",2.375
"1202","2014-05-23",2.25
"1203","2014-05-27",2.275
"1204","2014-05-28",2.375
"1205","2014-05-29",2.375
"1206","2014-05-30",2.325
"1207","2014-06-02",2.225
"1208","2014-06-03",2.25
"1209","2014-06-04",2.25
"1210","2014-06-05",2.2
"1211","2014-06-06",2.2
"1212","2014-06-09",2.05
"1213","2014-06-10",2.05
"1214","2014-06-11",2
"1215","2014-06-12",2.075
"1216","2014-06-13",2.15
"1217","2014-06-16",2.15
"1218","2014-06-17",2.05
"1219","2014-06-18",2.05
"1220","2014-06-19",2.1
"1221","2014-06-20",2.025
"1222","2014-06-23",2.2
"1223","2014-06-24",2.15
"1224","2014-06-25",2.1
"1225","2014-06-26",2.025
"1226","2014-06-27",2.1
"1227","2014-06-30",2.05
"1228","2014-07-01",2.1
"1229","2014-07-02",2
"1230","2014-07-03",2.1
"1231","2014-07-07",2.1
"1232","2014-07-08",2
"1233","2014-07-09",2.025
"1234","2014-07-10",1.975
"1235","2014-07-11",1.95
"1236","2014-07-14",1.875
"1237","2014-07-15",1.925
"1238","2014-07-16",1.925
"1239","2014-07-17",1.925
"1240","2014-07-18",1.875
"1241","2014-07-21",1.65
"1242","2014-07-22",1.8
"1243","2014-07-23",1.8
"1244","2014-07-24",1.875
"1245","2014-07-25",1.8
"1246","2014-07-28",1.825
"1247","2014-07-29",1.85
"1248","2014-07-30",1.8
"1249","2014-07-31",1.65
"1250","2014-08-01",1.675
"1251","2014-08-04",1.675
"1252","2014-08-05",1.65
"1253","2014-08-06",1.6
"1254","2014-08-07",1.7
"1255","2014-08-08",1.6
"1256","2014-08-11",1.625
"1257","2014-08-12",2.475
"1258","2014-08-13",2.125
"1259","2014-08-14",2.925
"1260","2014-08-15",2.475
"1261","2014-08-18",2.65
"1262","2014-08-19",2.75
"1263","2014-08-20",2.75
"1264","2014-08-21",2.7
"1265","2014-08-22",2.725
"1266","2014-08-25",2.5
"1267","2014-08-26",2.5
"1268","2014-08-27",2.3
"1269","2014-08-28",2.2
"1270","2014-08-29",2.1
"1271","2014-09-02",2.525
"1272","2014-09-03",2.375
"1273","2014-09-04",2.375
"1274","2014-09-05",2.25
"1275","2014-09-08",2.175
"1276","2014-09-09",2.25
"1277","2014-09-10",2.2
"1278","2014-09-11",2.2
"1279","2014-09-12",2.2
"1280","2014-09-15",2.25
"1281","2014-09-16",2.675
"1282","2014-09-17",2.8
"1283","2014-09-18",2.55
"1284","2014-09-19",4.9
"1285","2014-09-22",7.975
"1286","2014-09-23",6.8
"1287","2014-09-24",5.3
"1288","2014-09-25",6.725
"1289","2014-09-26",8.7
"1290","2014-09-29",8
"1291","2014-09-30",8.375
"1292","2014-10-01",7.925
"1293","2014-10-02",7.85
"1294","2014-10-03",7.2
"1295","2014-10-06",6.55
"1296","2014-10-07",5.975
"1297","2014-10-08",5.675
"1298","2014-10-09",4.95
"1299","2014-10-10",4.15
"1300","2014-10-13",3.4
"1301","2014-10-14",5.35
"1302","2014-10-15",4.8
"1303","2014-10-16",4.5
"1304","2014-10-17",4.55
"1305","2014-10-20",4.575
"1306","2014-10-21",5.125
"1307","2014-10-22",5.275
"1308","2014-10-23",5.2
"1309","2014-10-24",5.025
"1310","2014-10-27",5.075
"1311","2014-10-28",5.1
"1312","2014-10-29",5.05
"1313","2014-10-30",5.275
"1314","2014-10-31",5.25
"1315","2014-11-03",5.2
"1316","2014-11-04",5.175
"1317","2014-11-05",5.225
"1318","2014-11-06",5.25
"1319","2014-11-07",5.275
"1320","2014-11-10",5.375
"1321","2014-11-11",5.525
"1322","2014-11-12",5.375
"1323","2014-11-13",5.15
"1324","2014-11-14",4.9
"1325","2014-11-17",4.525
"1326","2014-11-18",4.65
"1327","2014-11-19",4.55
"1328","2014-11-20",4.525
"1329","2014-11-21",4.55
"1330","2014-11-24",4.45
"1331","2014-11-25",4.45
"1332","2014-11-26",4.475
"1333","2014-11-28",4.325
"1334","2014-12-01",4.35
"1335","2014-12-02",3.925
"1336","2014-12-03",3.875
"1337","2014-12-04",3.85
"1338","2014-12-05",3.6
"1339","2014-12-08",3.675
"1340","2014-12-09",3.425
"1341","2014-12-10",3.3
"1342","2014-12-11",3.2
"1343","2014-12-12",2.8
"1344","2014-12-15",2.875
"1345","2014-12-16",2.625
"1346","2014-12-17",2.825
"1347","2014-12-18",2.725
"1348","2014-12-19",2.625
"1349","2014-12-22",3.675
"1350","2014-12-23",3.475
"1351","2014-12-24",3.2
"1352","2014-12-26",3.35
"1353","2014-12-29",3.075
"1354","2014-12-30",2.925
"1355","2014-12-31",2.875
"1356","2015-01-02",3
"1357","2015-01-05",3.15
"1358","2015-01-06",3.075
"1359","2015-01-07",3.025
"1360","2015-01-08",3.075
"1361","2015-01-09",3.55
"1362","2015-01-12",3.375
"1363","2015-01-13",3.425
"1364","2015-01-14",3.275
"1365","2015-01-15",3.375
"1366","2015-01-16",3.625
"1367","2015-01-20",4.675
"1368","2015-01-21",5.425
"1369","2015-01-22",5.65
"1370","2015-01-23",5.125
"1371","2015-01-26",4.9
"1372","2015-01-27",4.775
"1373","2015-01-28",4.425
"1374","2015-01-29",4.25
"1375","2015-01-30",4.4
"1376","2015-02-02",4.35
"1377","2015-02-03",4.275
"1378","2015-02-04",4.35
"1379","2015-02-05",4.25
"1380","2015-02-06",4.25
"1381","2015-02-09",4.05
"1382","2015-02-10",4.175
"1383","2015-02-11",3.975
"1384","2015-02-12",3.9
"1385","2015-02-13",3.95
"1386","2015-02-17",4.15
"1387","2015-02-18",4.125
"1388","2015-02-19",4.05
"1389","2015-02-20",3.975
"1390","2015-02-23",3.8
"1391","2015-02-24",3.75
"1392","2015-02-25",3.6
"1393","2015-02-26",3.8
"1394","2015-02-27",3.925
"1395","2015-03-02",4.2
"1396","2015-03-03",4.075
"1397","2015-03-04",4.125
"1398","2015-03-05",4.025
"1399","2015-03-06",3.9
"1400","2015-03-09",3.8
"1401","2015-03-10",3.675
"1402","2015-03-11",3.75
"1403","2015-03-12",3.85
"1404","2015-03-13",3.825
"1405","2015-03-16",3.75
"1406","2015-03-17",3.725
"1407","2015-03-18",3.65
"1408","2015-03-19",3.725
"1409","2015-03-20",3.975
"1410","2015-03-23",3.95
"1411","2015-03-24",3.775
"1412","2015-03-25",3.75
"1413","2015-03-26",3.75
"1414","2015-03-27",3.775
"1415","2015-03-30",4.15
"1416","2015-03-31",4.025
"1417","2015-04-01",3.825
"1418","2015-04-02",3.775
"1419","2015-04-06",3.725
"1420","2015-04-07",3.825
"1421","2015-04-08",4.025
"1422","2015-04-09",4.15
"1423","2015-04-10",4.05
"1424","2015-04-13",4.125
"1425","2015-04-14",4.325
"1426","2015-04-15",4.325
"1427","2015-04-16",3.925
"1428","2015-04-17",3.875
"1429","2015-04-20",3.775
"1430","2015-04-21",3.9
"1431","2015-04-22",3.9
"1432","2015-04-23",4
"1433","2015-04-24",4.1
"1434","2015-04-27",4.075
"1435","2015-04-28",4.125
"1436","2015-04-29",4.125
"1437","2015-04-30",4
"1438","2015-05-01",3.925
"1439","2015-05-04",3.875
"1440","2015-05-05",3.825
"1441","2015-05-06",3.725
"1442","2015-05-07",3.775
"1443","2015-05-08",3.8
"1444","2015-05-11",3.85
"1445","2015-05-12",3.875
"1446","2015-05-13",4.15
"1447","2015-05-14",4.025
"1448","2015-05-15",3.975
"1449","2015-05-18",4
"1450","2015-05-19",3.95
"1451","2015-05-20",3.825
"1452","2015-05-21",4.025
"1453","2015-05-22",3.9
"1454","2015-05-26",3.825
"1455","2015-05-27",3.825
"1456","2015-05-28",3.775
"1457","2015-05-29",3.65
"1458","2015-06-01",3.625
"1459","2015-06-02",3.65
"1460","2015-06-03",3.575
"1461","2015-06-04",3.575
"1462","2015-06-05",3.675
"1463","2015-06-08",3.65
"1464","2015-06-09",3.675
"1465","2015-06-10",3.625
"1466","2015-06-11",3.825
"1467","2015-06-12",3.95
"1468","2015-06-15",3.8
"1469","2015-06-16",3.675
"1470","2015-06-17",3.65
"1471","2015-06-18",3.7
"1472","2015-06-19",3.725
"1473","2015-06-22",3.7
"1474","2015-06-23",3.775
"1475","2015-06-24",3.6
"1476","2015-06-25",3.5
"1477","2015-06-26",3.275
"1478","2015-06-29",3.075
"1479","2015-06-30",3.225
"1480","2015-07-01",3.25
"1481","2015-07-02",3.275
"1482","2015-07-06",3.075
"1483","2015-07-07",2.8
"1484","2015-07-08",2.5
"1485","2015-07-09",2.775
"1486","2015-07-10",2.65
"1487","2015-07-13",2.7
"1488","2015-07-14",2.625
"1489","2015-07-15",2.6
"1490","2015-07-16",2.65
"1491","2015-07-17",2.7
"1492","2015-07-20",2.625
"1493","2015-07-21",2.6
"1494","2015-07-22",2.625
"1495","2015-07-23",2.625
"1496","2015-07-24",2.6
"1497","2015-07-27",2.425
"1498","2015-07-28",2.175
"1499","2015-07-29",2.425
"1500","2015-07-30",2.5
"1501","2015-07-31",2.325
"1502","2015-08-03",2.225
"1503","2015-08-04",2.35
"1504","2015-08-05",2.3
"1505","2015-08-06",2.25
"1506","2015-08-07",2.35
"1507","2015-08-10",2.275
"1508","2015-08-11",2.2
"1509","2015-08-12",2.1
"1510","2015-08-13",2.125
"1511","2015-08-14",2.025
"1512","2015-08-17",2.05
"1513","2015-08-18",2.05
"1514","2015-08-19",2.2
"1515","2015-08-20",2.1
"1516","2015-08-21",2.225
"1517","2015-08-24",1.925
"1518","2015-08-25",2.025
"1519","2015-08-26",1.95
"1520","2015-08-27",2.175
"1521","2015-08-28",2.25
"1522","2015-08-31",2.15
"1523","2015-09-01",2.025
"1524","2015-09-02",2.15
"1525","2015-09-03",2.075
"1526","2015-09-04",2.075
"1527","2015-09-08",2.15
"1528","2015-09-09",2.125
"1529","2015-09-10",2.125
"1530","2015-09-11",2.05
"1531","2015-09-14",2.1
"1532","2015-09-15",2.125
"1533","2015-09-16",2.1
"1534","2015-09-17",2.175
"1535","2015-09-18",2.125
"1536","2015-09-21",2.125
"1537","2015-09-22",2.175
"1538","2015-09-23",2.2
"1539","2015-09-24",2.15
"1540","2015-09-25",2.075
"1541","2015-09-28",2.15
"1542","2015-09-29",2.075
"1543","2015-09-30",2.075
"1544","2015-10-01",2.2
"1545","2015-10-02",2.2
"1546","2015-10-05",2.2
"1547","2015-10-06",2.225
"1548","2015-10-07",2.275
"1549","2015-10-08",2.225
"1550","2015-10-09",2.25
"1551","2015-10-12",2.35
"1552","2015-10-13",2.225
"1553","2015-10-14",2.275
"1554","2015-10-15",2.325
"1555","2015-10-16",2.125
"1556","2015-10-19",2.275
"1557","2015-10-20",2.225
"1558","2015-10-21",2.225
"1559","2015-10-22",2.25
"1560","2015-10-23",2.375
"1561","2015-10-26",2.3
"1562","2015-10-27",2.325
"1563","2015-10-28",2.45
"1564","2015-10-29",2.3
"1565","2015-10-30",2.375
"1566","2015-11-02",2.375
"1567","2015-11-03",2.375
"1568","2015-11-04",2.45
"1569","2015-11-05",2.35
"1570","2015-11-06",2.475
"1571","2015-11-09",2.475
"1572","2015-11-10",2.5
"1573","2015-11-11",2.35
"1574","2015-11-12",2.375
"1575","2015-11-13",2.25
"1576","2015-11-16",2.1
"1577","2015-11-17",2
"1578","2015-11-18",2.025
"1579","2015-11-19",2.15
"1580","2015-11-20",2.025
"1581","2015-11-23",2.05
"1582","2015-11-24",2.1
"1583","2015-11-25",2
"1584","2015-11-27",2.2
"1585","2015-11-30",2.05
"1586","2015-12-01",2.35
"1587","2015-12-02",2.45
"1588","2015-12-03",2.4
"1589","2015-12-04",2.25
"1590","2015-12-07",2.125
"1591","2015-12-08",2.175
"1592","2015-12-09",2.15
"1593","2015-12-10",2.125
"1594","2015-12-11",2.125
"1595","2015-12-14",2.175
"1596","2015-12-15",2.175
"1597","2015-12-16",2.175
"1598","2015-12-17",2.125
"1599","2015-12-18",2.05
"1600","2015-12-21",2.075
"1601","2015-12-22",2.1
"1602","2015-12-23",2.2
"1603","2015-12-24",2.25
"1604","2015-12-28",2.175
"1605","2015-12-29",2.125
"1606","2015-12-30",2.15
"1607","2015-12-31",2.075
"1608","2016-01-04",2.075
"1609","2016-01-05",2.05
"1610","2016-01-06",2.05
"1611","2016-01-07",2.05
"1612","2016-01-08",2.05
"1613","2016-01-11",2.05
"1614","2016-01-12",1.825
"1615","2016-01-13",1.775
"1616","2016-01-14",1.825
"1617","2016-01-15",1.8
"1618","2016-01-19",1.875
"1619","2016-01-20",1.925
"1620","2016-01-21",1.95
"1621","2016-01-22",1.975
"1622","2016-01-25",2.05
"1623","2016-01-26",2.05
"1624","2016-01-27",2.05
"1625","2016-01-28",1.95
"1626","2016-01-29",2
"1627","2016-02-01",1.975
"1628","2016-02-02",1.925
"1629","2016-02-03",1.85
"1630","2016-02-04",1.8
"1631","2016-02-05",1.8
"1632","2016-02-08",1.7
"1633","2016-02-09",1.925
"1634","2016-02-10",1.775
"1635","2016-02-11",1.825
"1636","2016-02-12",1.75
"1637","2016-02-16",1.75
"1638","2016-02-17",1.775
"1639","2016-02-18",1.7
"1640","2016-02-19",1.725
"1641","2016-02-22",1.725
"1642","2016-02-23",1.75
"1643","2016-02-24",1.75
"1644","2016-02-25",1.75
"1645","2016-02-26",1.775
"1646","2016-02-29",1.7
"1647","2016-03-01",1.75
"1648","2016-03-02",1.8
"1649","2016-03-03",1.775
"1650","2016-03-04",1.725
"1651","2016-03-07",1.725
"1652","2016-03-08",1.725
"1653","2016-03-09",1.7
"1654","2016-03-10",1.625
"1655","2016-03-11",1.6
"1656","2016-03-14",1.6
"1657","2016-03-15",1.65
"1658","2016-03-16",1.625
"1659","2016-03-17",1.7
"1660","2016-03-18",1.675
"1661","2016-03-21",1.75
"1662","2016-03-22",1.775
"1663","2016-03-23",1.75
"1664","2016-03-24",1.675
"1665","2016-03-28",1.725
"1666","2016-03-29",1.725
"1667","2016-03-30",1.75
"1668","2016-03-31",1.75
"1669","2016-04-01",1.725
"1670","2016-04-04",1.75
"1671","2016-04-05",1.725
"1672","2016-04-06",1.7
"1673","2016-04-07",1.675
"1674","2016-04-08",1.625
"1675","2016-04-11",1.65
"1676","2016-04-12",1.675
"1677","2016-04-13",1.65
"1678","2016-04-14",1.625
"1679","2016-04-15",1.65
"1680","2016-04-18",1.675
"1681","2016-04-19",1.7
"1682","2016-04-20",1.625
"1683","2016-04-21",1.725
"1684","2016-04-22",1.75
"1685","2016-04-25",1.725
"1686","2016-04-26",1.75
"1687","2016-04-27",1.65
"1688","2016-04-28",1.625
"1689","2016-04-29",1.675
"1690","2016-05-02",1.725
"1691","2016-05-03",1.7
"1692","2016-05-04",1.75
"1693","2016-05-05",1.675
"1694","2016-05-06",1.675
"1695","2016-05-09",1.625
"1696","2016-05-10",1.55
"1697","2016-05-11",1.55
"1698","2016-05-12",1.6
"1699","2016-05-13",1.55
"1700","2016-05-16",1.55
"1701","2016-05-17",1.575
"1702","2016-05-18",1.525
"1703","2016-05-19",1.575
"1704","2016-05-20",1.55
"1705","2016-05-23",1.525
"1706","2016-05-24",1.55
"1707","2016-05-25",1.525
"1708","2016-05-26",1.25
"1709","2016-05-27",1.275
"1710","2016-05-31",1.275
"1711","2016-06-01",1.225
"1712","2016-06-02",1.225
"1713","2016-06-03",1.175
"1714","2016-06-06",1.225
"1715","2016-06-07",1.35
"1716","2016-06-08",1.5
"1717","2016-06-09",1.525
"1718","2016-06-10",1.475
"1719","2016-06-13",1.5
"1720","2016-06-14",1.325
"1721","2016-06-15",1.3
"1722","2016-06-16",1.375
"1723","2016-06-17",1.425
"1724","2016-06-20",1.325
"1725","2016-06-21",1.425
"1726","2016-06-22",1.4
"1727","2016-06-23",1.45
"1728","2016-06-24",1.3
"1729","2016-06-27",1.4
"1730","2016-06-28",1.45
"1731","2016-06-29",1.5
"1732","2016-06-30",1.375
"1733","2016-07-01",1.375
"1734","2016-07-05",1.375
"1735","2016-07-06",1.375
"1736","2016-07-07",1.375
"1737","2016-07-08",1.4
"1738","2016-07-11",1.6
"1739","2016-07-12",1.575
"1740","2016-07-13",1.525
"1741","2016-07-14",1.475
"1742","2016-07-15",1.475
"1743","2016-07-18",1.65
"1744","2016-07-19",1.6
"1745","2016-07-20",1.7
"1746","2016-07-21",1.975
"1747","2016-07-22",2.05
"1748","2016-07-25",2.025
"1749","2016-07-26",2.075
"1750","2016-07-27",1.975
"1751","2016-07-28",1.9
"1752","2016-07-29",2.025
"1753","2016-08-01",2.025
"1754","2016-08-02",1.825
"1755","2016-08-03",1.875
"1756","2016-08-04",1.95
"1757","2016-08-05",1.825
"1758","2016-08-08",1.825
"1759","2016-08-09",1.825
"1760","2016-08-10",1.875
"1761","2016-08-11",1.925
"1762","2016-08-12",1.975
"1763","2016-08-15",1.95
"1764","2016-08-16",2.025
"1765","2016-08-17",2
"1766","2016-08-18",2.025
"1767","2016-08-19",1.87
"1768","2016-08-22",1.68
"1769","2016-08-23",1.64
"1770","2016-08-24",1.66
"1771","2016-08-25",1.67
"1772","2016-08-26",1.75
"1773","2016-08-29",1.76
"1774","2016-08-30",1.73
"1775","2016-08-31",1.7
"1776","2016-09-01",1.79
"1777","2016-09-02",1.69
"1778","2016-09-06",1.66
"1779","2016-09-07",1.55
"1780","2016-09-08",1.47
"1781","2016-09-09",1.52
"1782","2016-09-12",1.5
"1783","2016-09-13",1.52
"1784","2016-09-14",1.53
"1785","2016-09-15",1.58
"1786","2016-09-16",1.66
"1787","2016-09-19",1.57
"1788","2016-09-20",1.58
"1789","2016-09-21",1.47
"1790","2016-09-22",1.5
"1791","2016-09-23",1.48
"1792","2016-09-26",1.47
"1793","2016-09-27",1.46
"1794","2016-09-28",1.4
"1795","2016-09-29",1.4
"1796","2016-09-30",1.8
"1797","2016-10-03",1.68
"1798","2016-10-04",1.56
"1799","2016-10-05",1.64
"1800","2016-10-06",1.71
"1801","2016-10-07",1.66
"1802","2016-10-10",1.62
"1803","2016-10-11",1.51
"1804","2016-10-12",1.55
"1805","2016-10-13",1.52
"1806","2016-10-14",1.54
"1807","2016-10-17",1.56
"1808","2016-10-18",1.52
"1809","2016-10-19",1.58
"1810","2016-10-20",1.58
"1811","2016-10-21",1.54
"1812","2016-10-24",1.56
"1813","2016-10-25",1.55
"1814","2016-10-26",1.51
"1815","2016-10-27",1.4
"1816","2016-10-28",1.43
"1817","2016-10-31",1.47
"1818","2016-11-01",1.43
"1819","2016-11-02",1.43
"1820","2016-11-03",1.3
"1821","2016-11-04",1.29
"1822","2016-11-07",1.28
"1823","2016-11-08",1.35
"1824","2016-11-09",1.33
"1825","2016-11-10",1.22
"1826","2016-11-11",1.23
"1827","2016-11-14",1.2
"1828","2016-11-15",1.26
"1829","2016-11-16",1.26
"1830","2016-11-17",1.37
"1831","2016-11-18",1.39
"1832","2016-11-21",1.29
"1833","2016-11-22",1.29
"1834","2016-11-23",1.3
"1835","2016-11-25",1.28
"1836","2016-11-28",1.26
"1837","2016-11-29",1.27
"1838","2016-11-30",1.23
"1839","2016-12-01",1.22
"1840","2016-12-02",1.17
"1841","2016-12-05",1.13
"1842","2016-12-06",1.09
"1843","2016-12-07",1.04
"1844","2016-12-08",1.09
"1845","2016-12-09",1.14
"1846","2016-12-12",1.12
"1847","2016-12-13",1.12
"1848","2016-12-14",1.06
"1849","2016-12-15",1.04
"1850","2016-12-16",1.06
"1851","2016-12-19",1.06
"1852","2016-12-20",1.06
"1853","2016-12-21",1.04
"1854","2016-12-22",1.07
"1855","2016-12-23",1.06
"1856","2016-12-27",1.02
"1857","2016-12-28",0.97
"1858","2016-12-29",1.04
"1859","2016-12-30",1
"1860","2017-01-03",1.02
"1861","2017-01-04",1.08
"1862","2017-01-05",1.09
"1863","2017-01-06",1.08
"1864","2017-01-09",1.04
"1865","2017-01-10",1.04
"1866","2017-01-11",1.07
"1867","2017-01-12",1.06
"1868","2017-01-13",1.03
"1869","2017-01-17",1.05
"1870","2017-01-18",1.03
"1871","2017-01-19",1.05
"1872","2017-01-20",1.04
"1873","2017-01-23",1.06
"1874","2017-01-24",1.07
"1875","2017-01-25",1.08
"1876","2017-01-26",1.31
"1877","2017-01-27",1.27
"1878","2017-01-30",1.24
"1879","2017-01-31",1.23
"1880","2017-02-01",1.3
"1881","2017-02-02",1.24
"1882","2017-02-03",1.24
"1883","2017-02-06",1.21
"1884","2017-02-07",1.18
"1885","2017-02-08",1.13
"1886","2017-02-09",1.12
"1887","2017-02-10",1.16
"1888","2017-02-13",1.26
"1889","2017-02-14",1.33
"1890","2017-02-15",1.29
"1891","2017-02-16",1.27
"1892","2017-02-17",1.29
"1893","2017-02-21",1.29
"1894","2017-02-22",1.23
"1895","2017-02-23",1.23
"1896","2017-02-24",1.31
"1897","2017-02-27",1.28
"1898","2017-02-28",1.27
"1899","2017-03-01",1.29
"1900","2017-03-02",1.18
"1901","2017-03-03",1.19
"1902","2017-03-06",1.2
"1903","2017-03-07",1.25
"1904","2017-03-08",1.2
"1905","2017-03-09",1.23
"1906","2017-03-10",1.17
"1907","2017-03-13",1.1
"1908","2017-03-14",1.17
"1909","2017-03-15",1.13
"1910","2017-03-16",1.1
"1911","2017-03-17",1.14
"1912","2017-03-20",1.15
"1913","2017-03-21",1.14
"1914","2017-03-22",1.12
"1915","2017-03-23",1.07
"1916","2017-03-24",1.08
"1917","2017-03-27",1.08
"1918","2017-03-28",1.1
"1919","2017-03-29",1.12
"1920","2017-03-30",1.12
"1921","2017-03-31",1.13
"1922","2017-04-03",1.14
"1923","2017-04-04",1.14
"1924","2017-04-05",1.09
"1925","2017-04-06",1.2
"1926","2017-04-07",1.19
"1927","2017-04-10",1.24
"1928","2017-04-11",1.38
"1929","2017-04-12",1.33
"1930","2017-04-13",1.28
"1931","2017-04-17",1.33
"1932","2017-04-18",1.31
"1933","2017-04-19",1.31
"1934","2017-04-20",1.33
"1935","2017-04-21",1.3
"1936","2017-04-24",1.23
"1937","2017-04-25",1.28
"1938","2017-04-26",1.24
"1939","2017-04-27",1.23
"1940","2017-04-28",1.23
"1941","2017-05-01",1.27
