"","date","PUK"
"350","2008-05-22",26.26
"351","2008-05-23",25.959999
"352","2008-05-27",25.780001
"353","2008-05-28",26.41
"354","2008-05-29",26.48
"355","2008-05-30",26.450001
"356","2008-06-02",25.92
"357","2008-06-03",26.41
"358","2008-06-04",25.83
"359","2008-06-05",26.309999
"360","2008-06-06",25.200001
"361","2008-06-09",25.07
"362","2008-06-10",25.120001
"363","2008-06-11",23.91
"364","2008-06-12",24.879999
"365","2008-06-13",24.709999
"366","2008-06-16",24.790001
"367","2008-06-17",24.370001
"368","2008-06-18",23.93
"369","2008-06-19",24.24
"370","2008-06-20",23.33
"371","2008-06-23",23.280001
"372","2008-06-24",22.82
"373","2008-06-25",23.18
"374","2008-06-26",21.780001
"375","2008-06-27",21.58
"376","2008-06-30",21.219999
"377","2008-07-01",20.959999
"378","2008-07-02",20.360001
"379","2008-07-03",21.059999
"380","2008-07-07",20.389999
"381","2008-07-08",21.030001
"382","2008-07-09",21.209999
"383","2008-07-10",20.690001
"384","2008-07-11",19.780001
"385","2008-07-14",19.99
"386","2008-07-15",19.219999
"387","2008-07-16",20.620001
"388","2008-07-17",21.110001
"389","2008-07-18",21.549999
"390","2008-07-21",21.76
"391","2008-07-22",21.92
"392","2008-07-23",22.959999
"393","2008-07-24",21.08
"394","2008-07-25",20.6
"395","2008-07-28",20.290001
"396","2008-07-29",20.799999
"397","2008-07-30",21.5
"398","2008-07-31",21.530001
"399","2008-08-01",21.969999
"400","2008-08-04",21.65
"401","2008-08-05",23.32
"402","2008-08-06",22.77
"403","2008-08-07",22.08
"404","2008-08-08",22.879999
"405","2008-08-11",22.559999
"406","2008-08-12",22.01
"407","2008-08-13",20.700001
"408","2008-08-14",20.809999
"409","2008-08-15",20.879999
"410","2008-08-18",20.290001
"411","2008-08-19",19.15
"412","2008-08-20",19.5
"413","2008-08-21",19.27
"414","2008-08-22",20.01
"415","2008-08-25",19.6
"416","2008-08-26",19.74
"417","2008-08-27",19.969999
"418","2008-08-28",20.5
"419","2008-08-29",19.91
"420","2008-09-02",20.379999
"421","2008-09-03",19.870001
"422","2008-09-04",18.469999
"423","2008-09-05",18.809999
"424","2008-09-08",19.889999
"425","2008-09-09",19.790001
"426","2008-09-10",20.290001
"427","2008-09-11",19.9
"428","2008-09-12",19.67
"429","2008-09-15",17.43
"430","2008-09-16",17.950001
"431","2008-09-17",17.35
"432","2008-09-18",19.290001
"433","2008-09-19",22.41
"434","2008-09-22",20.35
"435","2008-09-23",19.190001
"436","2008-09-24",19.5
"437","2008-09-25",21.200001
"438","2008-09-26",19.9
"439","2008-09-29",16.700001
"440","2008-09-30",18.4
"441","2008-10-01",18.93
"442","2008-10-02",17.360001
"443","2008-10-03",16.450001
"444","2008-10-06",14.74
"445","2008-10-07",14.66
"446","2008-10-08",14.5
"447","2008-10-09",13.16
"448","2008-10-10",12.65
"449","2008-10-13",15.55
"450","2008-10-14",14.88
"451","2008-10-15",13.68
"452","2008-10-16",10.53
"453","2008-10-17",9.97
"454","2008-10-20",12.19
"455","2008-10-21",11.62
"456","2008-10-22",11.2
"457","2008-10-23",10.63
"458","2008-10-24",9.2
"459","2008-10-27",8.73
"460","2008-10-28",8.84
"461","2008-10-29",10.03
"462","2008-10-30",10.62
"463","2008-10-31",10.37
"464","2008-11-03",11.15
"465","2008-11-04",12.8
"466","2008-11-05",13
"467","2008-11-06",10.91
"468","2008-11-07",11.91
"469","2008-11-10",10.69
"470","2008-11-11",10.06
"471","2008-11-12",8.47
"472","2008-11-13",8.81
"473","2008-11-14",9
"474","2008-11-17",9
"475","2008-11-18",9.41
"476","2008-11-19",9.37
"477","2008-11-20",7.4
"478","2008-11-21",7.75
"479","2008-11-24",10.3
"480","2008-11-25",9.4
"481","2008-11-26",9.47
"482","2008-11-28",11.3
"483","2008-12-01",8.82
"484","2008-12-02",9.75
"485","2008-12-03",9.29
"486","2008-12-04",8.93
"487","2008-12-05",9.35
"488","2008-12-08",10.87
"489","2008-12-09",10.93
"490","2008-12-10",11.24
"491","2008-12-11",10.55
"492","2008-12-12",10.88
"493","2008-12-15",10.6
"494","2008-12-16",11.21
"495","2008-12-17",11.5
"496","2008-12-18",10.99
"497","2008-12-19",11.52
"498","2008-12-22",11.34
"499","2008-12-23",11.45
"500","2008-12-24",11.73
"501","2008-12-26",11.36
"502","2008-12-29",11.58
"503","2008-12-30",11.86
"504","2008-12-31",12.65
"505","2009-01-02",12.34
"506","2009-01-05",12.71
"507","2009-01-06",12.71
"508","2009-01-07",12.59
"509","2009-01-08",11.85
"510","2009-01-09",11.73
"511","2009-01-12",12
"512","2009-01-13",10.92
"513","2009-01-14",9.92
"514","2009-01-15",10.41
"515","2009-01-16",10.64
"516","2009-01-20",8.04
"517","2009-01-21",9.34
"518","2009-01-22",8.52
"519","2009-01-23",8.14
"520","2009-01-26",8.61
"521","2009-01-27",8.82
"522","2009-01-28",10.15
"523","2009-01-29",9.72
"524","2009-01-30",9.68
"525","2009-02-02",9.03
"526","2009-02-03",9.8
"527","2009-02-04",10
"528","2009-02-05",10.49
"529","2009-02-06",10.59
"530","2009-02-09",11.12
"531","2009-02-10",10.15
"532","2009-02-11",9.98
"533","2009-02-12",9.51
"534","2009-02-13",9.11
"535","2009-02-17",7.94
"536","2009-02-18",7.47
"537","2009-02-19",7.16
"538","2009-02-20",8.18
"539","2009-02-23",8.02
"540","2009-02-24",7.95
"541","2009-02-25",7.61
"542","2009-02-26",8.41
"543","2009-02-27",8.05
"544","2009-03-02",7.16
"545","2009-03-03",6.82
"546","2009-03-04",7.72
"547","2009-03-05",6.1
"548","2009-03-06",5.92
"549","2009-03-09",5.6
"550","2009-03-10",6.85
"551","2009-03-11",7.2
"552","2009-03-12",7.39
"553","2009-03-13",7.45
"554","2009-03-16",7.49
"555","2009-03-17",7.62
"556","2009-03-18",7.63
"557","2009-03-19",8.12
"558","2009-03-20",9.36
"559","2009-03-23",10.5
"560","2009-03-24",10.15
"561","2009-03-25",10.17
"562","2009-03-26",9.98
"563","2009-03-27",9.28
"564","2009-03-30",8.79
"565","2009-03-31",9.86
"566","2009-04-01",10.12
"567","2009-04-02",10.8
"568","2009-04-03",11.46
"569","2009-04-06",10.78
"570","2009-04-07",10.06
"571","2009-04-08",10.44
"572","2009-04-09",10.44
"573","2009-04-13",10.64
"574","2009-04-14",10.39
"575","2009-04-15",11.26
"576","2009-04-16",12
"577","2009-04-17",11.97
"578","2009-04-20",10.71
"579","2009-04-21",11.04
"580","2009-04-22",10.27
"581","2009-04-23",10.51
"582","2009-04-24",11.01
"583","2009-04-27",10.81
"584","2009-04-28",10.67
"585","2009-04-29",11.1
"586","2009-04-30",11.44
"587","2009-05-01",11.75
"588","2009-05-04",12.44
"589","2009-05-05",13.13
"590","2009-05-06",13.17
"591","2009-05-07",13.22
"592","2009-05-08",14.54
"593","2009-05-11",13.5
"594","2009-05-12",13.73
"595","2009-05-13",12.24
"596","2009-05-14",13.31
"597","2009-05-15",13.18
"598","2009-05-18",14.1
"599","2009-05-19",14.55
"600","2009-05-20",14.04
"601","2009-05-21",13.77
"602","2009-05-22",14.05
"603","2009-05-26",14.07
"604","2009-05-27",13.73
"605","2009-05-28",13.71
"606","2009-05-29",14.07
"607","2009-06-01",14.65
"608","2009-06-02",15.3
"609","2009-06-03",14.62
"610","2009-06-04",14.57
"611","2009-06-05",14.47
"612","2009-06-08",14.55
"613","2009-06-09",14.54
"614","2009-06-10",14.42
"615","2009-06-11",14.78
"616","2009-06-12",14.53
"617","2009-06-15",13.83
"618","2009-06-16",13.35
"619","2009-06-17",13.22
"620","2009-06-18",13.29
"621","2009-06-19",13.92
"622","2009-06-22",13.22
"623","2009-06-23",13.27
"624","2009-06-24",13.62
"625","2009-06-25",13.48
"626","2009-06-26",13.38
"627","2009-06-29",13.96
"628","2009-06-30",13.68
"629","2009-07-01",13.59
"630","2009-07-02",12.9
"631","2009-07-06",13.09
"632","2009-07-07",12.61
"633","2009-07-08",11.95
"634","2009-07-09",11.92
"635","2009-07-10",11.55
"636","2009-07-13",11.84
"637","2009-07-14",12.07
"638","2009-07-15",12.89
"639","2009-07-16",12.92
"640","2009-07-17",12.73
"641","2009-07-20",13.61
"642","2009-07-21",13.75
"643","2009-07-22",13.86
"644","2009-07-23",14.21
"645","2009-07-24",14.17
"646","2009-07-27",14.26
"647","2009-07-28",14.33
"648","2009-07-29",14.34
"649","2009-07-30",14.55
"650","2009-07-31",15.03
"651","2009-08-03",15.4
"652","2009-08-04",15.1
"653","2009-08-05",16.15
"654","2009-08-06",15.93
"655","2009-08-07",15.61
"656","2009-08-10",15.93
"657","2009-08-11",15.36
"658","2009-08-12",15.87
"659","2009-08-13",17.68
"660","2009-08-14",17.209999
"661","2009-08-17",16.200001
"662","2009-08-18",16.610001
"663","2009-08-19",16.5
"664","2009-08-20",17.219999
"665","2009-08-21",17.5
"666","2009-08-24",17.32
"667","2009-08-25",17.610001
"668","2009-08-26",17.16
"669","2009-08-27",17.33
"670","2009-08-28",17.379999
"671","2009-08-31",17.200001
"672","2009-09-01",16.799999
"673","2009-09-02",16.469999
"674","2009-09-03",17.18
"675","2009-09-04",18.01
"676","2009-09-08",17.879999
"677","2009-09-09",18.35
"678","2009-09-10",18.75
"679","2009-09-11",18.540001
"680","2009-09-14",18.75
"681","2009-09-15",18.440001
"682","2009-09-16",19.049999
"683","2009-09-17",18.559999
"684","2009-09-18",18.66
"685","2009-09-21",18.299999
"686","2009-09-22",18.440001
"687","2009-09-23",18.9
"688","2009-09-24",18.5
"689","2009-09-25",18.360001
"690","2009-09-28",18.68
"691","2009-09-29",19.040001
"692","2009-09-30",19.26
"693","2009-10-01",18.549999
"694","2009-10-02",18.07
"695","2009-10-05",18.870001
"696","2009-10-06",19.219999
"697","2009-10-07",19.709999
"698","2009-10-08",20.08
"699","2009-10-09",20.049999
"700","2009-10-12",20.190001
"701","2009-10-13",19.889999
"702","2009-10-14",20.34
"703","2009-10-15",20.83
"704","2009-10-16",20.4
"705","2009-10-19",20.42
"706","2009-10-20",20.440001
"707","2009-10-21",20.18
"708","2009-10-22",20.25
"709","2009-10-23",20.49
"710","2009-10-26",19.9
"711","2009-10-27",19.809999
"712","2009-10-28",17.879999
"713","2009-10-29",19.16
"714","2009-10-30",18.09
"715","2009-11-02",18.299999
"716","2009-11-03",18.200001
"717","2009-11-04",18.639999
"718","2009-11-05",18.969999
"719","2009-11-06",19.190001
"720","2009-11-09",20.440001
"721","2009-11-10",19.860001
"722","2009-11-11",20.01
"723","2009-11-12",19.610001
"724","2009-11-13",20.200001
"725","2009-11-16",20.790001
"726","2009-11-17",21
"727","2009-11-18",20.65
"728","2009-11-19",20.26
"729","2009-11-20",20.309999
"730","2009-11-23",20.959999
"731","2009-11-24",21.309999
"732","2009-11-25",21.75
"733","2009-11-27",20.860001
"734","2009-11-30",20.82
"735","2009-12-01",21.049999
"736","2009-12-02",21.360001
"737","2009-12-03",21.190001
"738","2009-12-04",21.030001
"739","2009-12-07",20.82
"740","2009-12-08",20.08
"741","2009-12-09",19.799999
"742","2009-12-10",19.719999
"743","2009-12-11",19.610001
"744","2009-12-14",19.99
"745","2009-12-15",19.59
"746","2009-12-16",20.25
"747","2009-12-17",19.5
"748","2009-12-18",19.290001
"749","2009-12-21",19.98
"750","2009-12-22",20.24
"751","2009-12-23",20.23
"752","2009-12-24",20.299999
"753","2009-12-28",20.43
"754","2009-12-29",20.360001
"755","2009-12-30",20.280001
"756","2009-12-31",20.389999
"757","2010-01-04",20.67
"758","2010-01-05",20.65
"759","2010-01-06",20.639999
"760","2010-01-07",20.17
"761","2010-01-08",20.4
"762","2010-01-11",20.23
"763","2010-01-12",20.18
"764","2010-01-13",20.379999
"765","2010-01-14",20.290001
"766","2010-01-15",19.84
"767","2010-01-19",20.24
"768","2010-01-20",20.09
"769","2010-01-21",19.68
"770","2010-01-22",19.129999
"771","2010-01-25",19.9
"772","2010-01-26",19.42
"773","2010-01-27",19.58
"774","2010-01-28",19.27
"775","2010-01-29",18.370001
"776","2010-02-01",18.780001
"777","2010-02-02",19.24
"778","2010-02-03",19.52
"779","2010-02-04",18.549999
"780","2010-02-05",18.219999
"781","2010-02-08",17.309999
"782","2010-02-09",17.82
"783","2010-02-10",18.25
"784","2010-02-11",18.440001
"785","2010-02-12",18.16
"786","2010-02-16",18.57
"787","2010-02-17",19.059999
"788","2010-02-18",18.969999
"789","2010-02-19",18.77
"790","2010-02-22",19.08
"791","2010-02-23",18.68
"792","2010-02-24",18.959999
"793","2010-02-25",18.280001
"794","2010-02-26",18.5
"795","2010-03-01",16.129999
"796","2010-03-02",14.6
"797","2010-03-03",15.04
"798","2010-03-04",15.62
"799","2010-03-05",15.89
"800","2010-03-08",15.73
"801","2010-03-09",15.62
"802","2010-03-10",15.98
"803","2010-03-11",16.67
"804","2010-03-12",16.84
"805","2010-03-15",16.309999
"806","2010-03-16",16.309999
"807","2010-03-17",16.370001
"808","2010-03-18",16.48
"809","2010-03-19",15.97
"810","2010-03-22",16.030001
"811","2010-03-23",15.89
"812","2010-03-24",15.72
"813","2010-03-25",15.63
"814","2010-03-26",15.75
"815","2010-03-29",16
"816","2010-03-30",16.25
"817","2010-03-31",16.58
"818","2010-04-01",17.309999
"819","2010-04-05",17.719999
"820","2010-04-06",17.559999
"821","2010-04-07",17.299999
"822","2010-04-08",17.23
"823","2010-04-09",17.620001
"824","2010-04-12",17.58
"825","2010-04-13",17.6
"826","2010-04-14",17.83
"827","2010-04-15",18.09
"828","2010-04-16",17.940001
"829","2010-04-19",17.93
"830","2010-04-20",18.01
"831","2010-04-21",17.290001
"832","2010-04-22",16.969999
"833","2010-04-23",16.49
"834","2010-04-26",16.709999
"835","2010-04-27",16.33
"836","2010-04-28",16.639999
"837","2010-04-29",17.5
"838","2010-04-30",17.43
"839","2010-05-03",17.639999
"840","2010-05-04",16.879999
"841","2010-05-05",16.459999
"842","2010-05-06",15.73
"843","2010-05-07",16
"844","2010-05-10",16.32
"845","2010-05-11",16.32
"846","2010-05-12",16.85
"847","2010-05-13",16.67
"848","2010-05-14",15.84
"849","2010-05-17",15.79
"850","2010-05-18",14.93
"851","2010-05-19",15.16
"852","2010-05-20",14.58
"853","2010-05-21",15.02
"854","2010-05-24",15.07
"855","2010-05-25",14.85
"856","2010-05-26",14.5
"857","2010-05-27",16.059999
"858","2010-05-28",15.61
"859","2010-06-01",16.530001
"860","2010-06-02",16.58
"861","2010-06-03",16.309999
"862","2010-06-04",15.92
"863","2010-06-07",15.25
"864","2010-06-08",15.41
"865","2010-06-09",15.13
"866","2010-06-10",16.200001
"867","2010-06-11",15.73
"868","2010-06-14",15.92
"869","2010-06-15",16.75
"870","2010-06-16",16.790001
"871","2010-06-17",16.690001
"872","2010-06-18",16.690001
"873","2010-06-21",16.799999
"874","2010-06-22",16.6
"875","2010-06-23",16.74
"876","2010-06-24",16.27
"877","2010-06-25",16.18
"878","2010-06-28",16.08
"879","2010-06-29",15.4
"880","2010-06-30",14.94
"881","2010-07-01",15.04
"882","2010-07-02",15.05
"883","2010-07-06",15.09
"884","2010-07-07",15.49
"885","2010-07-08",15.93
"886","2010-07-09",16.219999
"887","2010-07-12",16.43
"888","2010-07-13",16.469999
"889","2010-07-14",16.5
"890","2010-07-15",16.66
"891","2010-07-16",15.79
"892","2010-07-19",15.74
"893","2010-07-20",15.74
"894","2010-07-21",15.7
"895","2010-07-22",16.24
"896","2010-07-23",16.4
"897","2010-07-26",16.43
"898","2010-07-27",17.139999
"899","2010-07-28",17.030001
"900","2010-07-29",17.459999
"901","2010-07-30",17.41
"902","2010-08-02",17.950001
"903","2010-08-03",18.059999
"904","2010-08-04",18.049999
"905","2010-08-05",18.48
"906","2010-08-06",18.370001
"907","2010-08-09",18.690001
"908","2010-08-10",18.49
"909","2010-08-11",17.4
"910","2010-08-12",17.24
"911","2010-08-13",17.219999
"912","2010-08-16",17.379999
"913","2010-08-17",18.120001
"914","2010-08-18",18.26
"915","2010-08-19",17.65
"916","2010-08-20",17.35
"917","2010-08-23",17.58
"918","2010-08-24",17.190001
"919","2010-08-25",17.040001
"920","2010-08-26",17.030001
"921","2010-08-27",17.52
"922","2010-08-30",17.209999
"923","2010-08-31",17.309999
"924","2010-09-01",17.969999
"925","2010-09-02",18.129999
"926","2010-09-03",18.299999
"927","2010-09-07",17.959999
"928","2010-09-08",18.030001
"929","2010-09-09",18.23
"930","2010-09-10",18.379999
"931","2010-09-13",19.049999
"932","2010-09-14",19.280001
"933","2010-09-15",19.610001
"934","2010-09-16",19.6
"935","2010-09-17",19.120001
"936","2010-09-20",19.540001
"937","2010-09-21",19.42
"938","2010-09-22",19.16
"939","2010-09-23",18.889999
"940","2010-09-24",19.52
"941","2010-09-27",19.4
"942","2010-09-28",20.17
"943","2010-09-29",20
"944","2010-09-30",19.950001
"945","2010-10-01",20.530001
"946","2010-10-04",20.110001
"947","2010-10-05",20.389999
"948","2010-10-06",20.4
"949","2010-10-07",20.370001
"950","2010-10-08",20.32
"951","2010-10-11",19.950001
"952","2010-10-12",19.620001
"953","2010-10-13",19.82
"954","2010-10-14",19.780001
"955","2010-10-15",19.6
"956","2010-10-18",20
"957","2010-10-19",19.780001
"958","2010-10-20",20.07
"959","2010-10-21",20.530001
"960","2010-10-22",20.120001
"961","2010-10-25",19.870001
"962","2010-10-26",19.780001
"963","2010-10-27",19.51
"964","2010-10-28",20.129999
"965","2010-10-29",20.200001
"966","2010-11-01",20.030001
"967","2010-11-02",20
"968","2010-11-03",20.08
"969","2010-11-04",21.26
"970","2010-11-05",21.049999
"971","2010-11-08",20.83
"972","2010-11-09",20.040001
"973","2010-11-10",20.24
"974","2010-11-11",20.09
"975","2010-11-12",20.059999
