"","date","ESCA"
"1003","2010-12-23",6.1
"1004","2010-12-27",6.12
"1005","2010-12-28",6.05
"1006","2010-12-29",6.06
"1007","2010-12-30",6.32
"1008","2010-12-31",6.38
"1009","2011-01-03",6.5
"1010","2011-01-04",6.43
"1011","2011-01-05",6.51
"1012","2011-01-06",6.6
"1013","2011-01-07",6.5
"1014","2011-01-10",6.69
"1015","2011-01-11",7.03
"1016","2011-01-12",6.95
"1017","2011-01-13",6.85
"1018","2011-01-14",6.77
"1019","2011-01-18",6.23
"1020","2011-01-19",5.32
"1021","2011-01-20",5.4
"1022","2011-01-21",5.36
"1023","2011-01-24",5.9
"1024","2011-01-25",5.73
"1025","2011-01-26",6.01
"1026","2011-01-27",6.34
"1027","2011-01-28",5.96
"1028","2011-01-31",6.19
"1029","2011-02-01",6.34
"1030","2011-02-02",6.29
"1031","2011-02-03",5.98
"1032","2011-02-04",5.81
"1033","2011-02-07",5.68
"1034","2011-02-08",5.78
"1035","2011-02-09",5.75
"1036","2011-02-10",5.75
"1037","2011-02-11",5.86
"1038","2011-02-14",5.97
"1039","2011-02-15",5.83
"1040","2011-02-16",5.8
"1041","2011-02-17",5.66
"1042","2011-02-18",5.61
"1043","2011-02-22",5.72
"1044","2011-02-23",5.6
"1045","2011-02-24",5.59
"1046","2011-02-25",5.5
"1047","2011-02-28",5.83
"1048","2011-03-01",6.07
"1049","2011-03-02",6.14
"1050","2011-03-03",6.15
"1051","2011-03-04",6.15
"1052","2011-03-07",5.89
"1053","2011-03-08",6
"1054","2011-03-09",6
"1055","2011-03-10",5.88
"1056","2011-03-11",5.8
"1057","2011-03-14",5.8
"1058","2011-03-15",5.75
"1059","2011-03-16",5.56
"1060","2011-03-17",5.52
"1061","2011-03-18",5.44
"1062","2011-03-21",5.85
"1063","2011-03-22",5.65
"1064","2011-03-23",5.83
"1065","2011-03-24",5.85
"1066","2011-03-25",5.71
"1067","2011-03-28",5.54
"1068","2011-03-29",5.77
"1069","2011-03-30",5.65
"1070","2011-03-31",5.55
"1071","2011-04-01",5.55
"1072","2011-04-04",5.68
"1073","2011-04-05",5.54
"1074","2011-04-06",5.23
"1075","2011-04-07",5.36
"1076","2011-04-08",5.36
"1077","2011-04-11",5.23
"1078","2011-04-12",5.2
"1079","2011-04-13",5.11
"1080","2011-04-14",5.01
"1081","2011-04-15",5.1
"1082","2011-04-18",5.22
"1083","2011-04-19",5.25
"1084","2011-04-20",5.49
"1085","2011-04-21",5.51
"1086","2011-04-25",5.53
"1087","2011-04-26",5.4
"1088","2011-04-27",5.43
"1089","2011-04-28",5.52
"1090","2011-04-29",5.47
"1091","2011-05-02",5.59
"1092","2011-05-03",5.51
"1093","2011-05-04",5.55
"1094","2011-05-05",5.57
"1095","2011-05-06",5.66
"1096","2011-05-09",5.79
"1097","2011-05-10",5.78
"1098","2011-05-11",6.01
"1099","2011-05-12",6.02
"1100","2011-05-13",6.08
"1101","2011-05-16",5.98
"1102","2011-05-17",5.98
"1103","2011-05-18",5.86
"1104","2011-05-19",5.86
"1105","2011-05-20",5.76
"1106","2011-05-23",5.75
"1107","2011-05-24",5.81
"1108","2011-05-25",5.77
"1109","2011-05-26",5.85
"1110","2011-05-27",5.87
"1111","2011-05-31",5.75
"1112","2011-06-01",5.9
"1113","2011-06-02",5.75
"1114","2011-06-03",5.75
"1115","2011-06-06",5.75
"1116","2011-06-07",5.76
"1117","2011-06-08",5.8
"1118","2011-06-09",5.9
"1119","2011-06-10",6.43
"1120","2011-06-13",5.91
"1121","2011-06-14",5.88
"1122","2011-06-15",5.94
"1123","2011-06-16",5.96
"1124","2011-06-17",5.97
"1125","2011-06-20",5.97
"1126","2011-06-21",5.94
"1127","2011-06-22",5.95
"1128","2011-06-23",6
"1129","2011-06-24",6.06
"1130","2011-06-27",6.09
"1131","2011-06-28",5.96
"1132","2011-06-29",6.02
"1133","2011-06-30",6.04
"1134","2011-07-01",5.97
"1135","2011-07-05",5.88
"1136","2011-07-06",5.92
"1137","2011-07-07",5.97
"1138","2011-07-08",5.93
"1139","2011-07-11",5.87
"1140","2011-07-12",5.88
"1141","2011-07-13",5.96
"1142","2011-07-14",5.87
"1143","2011-07-15",5.94
"1144","2011-07-18",5.9
"1145","2011-07-19",5.71
"1146","2011-07-20",5.77
"1147","2011-07-21",5.87
"1148","2011-07-22",5.89
"1149","2011-07-25",5.85
"1150","2011-07-26",5.82
"1151","2011-07-27",5.82
"1152","2011-07-28",5.77
"1153","2011-07-29",5.84
"1154","2011-08-01",5.86
"1155","2011-08-02",5.85
"1156","2011-08-03",5.76
"1157","2011-08-04",5.72
"1158","2011-08-05",5.56
"1159","2011-08-08",5.07
"1160","2011-08-09",4.73
"1161","2011-08-10",4.54
"1162","2011-08-11",4.55
"1163","2011-08-12",4.45
"1164","2011-08-15",4.58
"1165","2011-08-16",4.68
"1166","2011-08-17",5.26
"1167","2011-08-18",5.3
"1168","2011-08-19",5.68
"1169","2011-08-22",6
"1170","2011-08-23",5.52
"1171","2011-08-24",5.24
"1172","2011-08-25",5.48
"1173","2011-08-26",5.4
"1174","2011-08-29",5.37
"1175","2011-08-30",5.3
"1176","2011-08-31",5.01
"1177","2011-09-01",4.97
"1178","2011-09-02",5
"1179","2011-09-06",4.93
"1180","2011-09-07",5
"1181","2011-09-08",5.1
"1182","2011-09-09",5
"1183","2011-09-12",4.86
"1184","2011-09-13",4.81
"1185","2011-09-14",4.94
"1186","2011-09-15",5
"1187","2011-09-16",4.86
"1188","2011-09-19",4.79
"1189","2011-09-20",4.8
"1190","2011-09-21",4.86
"1191","2011-09-22",4.7
"1192","2011-09-23",4.8
"1193","2011-09-26",4.85
"1194","2011-09-27",5.05
"1195","2011-09-28",5.1
"1196","2011-09-29",4.99
"1197","2011-09-30",4.96
"1198","2011-10-03",5.03
"1199","2011-10-04",4.99
"1200","2011-10-05",5
"1201","2011-10-06",5
"1202","2011-10-07",4.83
"1203","2011-10-10",4.93
"1204","2011-10-11",4.93
"1205","2011-10-12",5
"1206","2011-10-13",4.98
"1207","2011-10-14",4.99
"1208","2011-10-17",5.15
"1209","2011-10-18",5.2
"1210","2011-10-19",5.12
"1211","2011-10-20",5.18
"1212","2011-10-21",5.19
"1213","2011-10-24",5.17
"1214","2011-10-25",5.21
"1215","2011-10-26",5.25
"1216","2011-10-27",5.44
"1217","2011-10-28",5.6
"1218","2011-10-31",5.39
"1219","2011-11-01",5.19
"1220","2011-11-02",5.13
"1221","2011-11-03",5.04
"1222","2011-11-04",5.21
"1223","2011-11-07",5.13
"1224","2011-11-08",5.5
"1225","2011-11-09",5.44
"1226","2011-11-10",5.13
"1227","2011-11-11",5.32
"1228","2011-11-14",5.17
"1229","2011-11-15",4.95
"1230","2011-11-16",5.1
"1231","2011-11-17",5.05
"1232","2011-11-18",5.38
"1233","2011-11-21",5.12
"1234","2011-11-22",5.13
"1235","2011-11-23",5.2
"1236","2011-11-25",5.25
"1237","2011-11-28",5.15
"1238","2011-11-29",5.05
"1239","2011-11-30",5.12
"1240","2011-12-01",5.06
"1241","2011-12-02",5.1
"1242","2011-12-05",5
"1243","2011-12-06",4.97
"1244","2011-12-07",4.87
"1245","2011-12-08",4.92
"1246","2011-12-09",4.87
"1247","2011-12-12",4.45
"1248","2011-12-13",4.46
"1249","2011-12-14",4.4
"1250","2011-12-15",4.41
"1251","2011-12-16",4.39
"1252","2011-12-19",4.4
"1253","2011-12-20",4.42
"1254","2011-12-21",4.42
"1255","2011-12-22",4.51
"1256","2011-12-23",4.49
"1257","2011-12-27",4.32
"1258","2011-12-28",4.32
"1259","2011-12-29",4.29
"1260","2011-12-30",4.43
"1261","2012-01-03",4.6
"1262","2012-01-04",4.63
"1263","2012-01-05",4.49
"1264","2012-01-06",4.6
"1265","2012-01-09",4.57
"1266","2012-01-10",4.65
"1267","2012-01-11",4.53
"1268","2012-01-12",4.6
"1269","2012-01-13",4.55
"1270","2012-01-17",4.41
"1271","2012-01-18",4.43
"1272","2012-01-19",4.4
"1273","2012-01-20",4.4
"1274","2012-01-23",4.42
"1275","2012-01-24",4.51
"1276","2012-01-25",4.51
"1277","2012-01-26",4.52
"1278","2012-01-27",4.58
"1279","2012-01-30",4.66
"1280","2012-01-31",4.67
"1281","2012-02-01",4.83
"1282","2012-02-02",4.83
"1283","2012-02-03",4.83
"1284","2012-02-06",4.88
"1285","2012-02-07",4.9
"1286","2012-02-08",4.89
"1287","2012-02-09",4.97
"1288","2012-02-10",4.87
"1289","2012-02-13",4.68
"1290","2012-02-14",4.7
"1291","2012-02-15",4.68
"1292","2012-02-16",4.68
"1293","2012-02-17",4.79
"1294","2012-02-21",4.8
"1295","2012-02-22",4.85
"1296","2012-02-23",4.85
"1297","2012-02-24",4.92
"1298","2012-02-27",4.81
"1299","2012-02-28",4.83
"1300","2012-02-29",4.81
"1301","2012-03-01",4.8
"1302","2012-03-02",5.28
"1303","2012-03-05",5.37
"1304","2012-03-06",5.61
"1305","2012-03-07",5.5
"1306","2012-03-08",5.51
"1307","2012-03-09",5.9
"1308","2012-03-12",5.99
"1309","2012-03-13",6
"1310","2012-03-14",5.85
"1311","2012-03-15",5.66
"1312","2012-03-16",5.66
"1313","2012-03-19",5.75
"1314","2012-03-20",5.76
"1315","2012-03-21",5.74
"1316","2012-03-22",5.9
"1317","2012-03-23",5.71
"1318","2012-03-26",5.94
"1319","2012-03-27",5.94
"1320","2012-03-28",5.88
"1321","2012-03-29",5.97
"1322","2012-03-30",5.92
"1323","2012-04-02",6.03
"1324","2012-04-03",5.73
"1325","2012-04-04",5.81
"1326","2012-04-05",5.8
"1327","2012-04-09",5.78
"1328","2012-04-10",5.74
"1329","2012-04-11",5.51
"1330","2012-04-12",5.61
"1331","2012-04-13",5.23
"1332","2012-04-16",5.97
"1333","2012-04-17",6.02
"1334","2012-04-18",6
"1335","2012-04-19",5.99
"1336","2012-04-20",5.91
"1337","2012-04-23",5.94
"1338","2012-04-24",6.01
"1339","2012-04-25",5.86
"1340","2012-04-26",5.83
"1341","2012-04-27",5.76
"1342","2012-04-30",5.84
"1343","2012-05-01",5.87
"1344","2012-05-02",5.72
"1345","2012-05-03",5.72
"1346","2012-05-04",5.8
"1347","2012-05-07",5.69
"1348","2012-05-08",5.68
"1349","2012-05-09",5.64
"1350","2012-05-10",5.66
"1351","2012-05-11",5.59
"1352","2012-05-14",5.68
"1353","2012-05-15",5.62
"1354","2012-05-16",5.65
"1355","2012-05-17",5.67
"1356","2012-05-18",5.67
"1357","2012-05-21",5.44
"1358","2012-05-22",5.49
"1359","2012-05-23",5.49
"1360","2012-05-24",5.41
"1361","2012-05-25",5.49
"1362","2012-05-29",5.49
"1363","2012-05-30",5.54
"1364","2012-05-31",5.4
"1365","2012-06-01",5.74
"1366","2012-06-04",5.65
"1367","2012-06-05",5.58
"1368","2012-06-06",5.45
"1369","2012-06-07",5.48
"1370","2012-06-08",5.75
"1371","2012-06-11",5.59
"1372","2012-06-12",5.59
"1373","2012-06-13",5.54
"1374","2012-06-14",5.3
"1375","2012-06-15",5.28
"1376","2012-06-18",5.29
"1377","2012-06-19",5.29
"1378","2012-06-20",5.5
"1379","2012-06-21",5.5
"1380","2012-06-22",5.41
"1381","2012-06-25",5.6
"1382","2012-06-26",5.68
"1383","2012-06-27",5.7
"1384","2012-06-28",5.5
"1385","2012-06-29",5.65
"1386","2012-07-02",5.65
"1387","2012-07-03",5.86
"1388","2012-07-05",5.9
"1389","2012-07-06",5.9
"1390","2012-07-09",5.89
"1391","2012-07-10",5.93
"1392","2012-07-11",5.85
"1393","2012-07-12",5.85
"1394","2012-07-13",5.84
"1395","2012-07-16",5.9
"1396","2012-07-17",5.8
"1397","2012-07-18",5.75
"1398","2012-07-19",5.75
"1399","2012-07-20",5.66
"1400","2012-07-23",5.65
"1401","2012-07-24",5.74
"1402","2012-07-25",5.7
"1403","2012-07-26",5.65
"1404","2012-07-27",5.65
"1405","2012-07-30",5.7
"1406","2012-07-31",5.85
"1407","2012-08-01",5.76
"1408","2012-08-02",5.74
"1409","2012-08-03",5.67
"1410","2012-08-06",5.67
"1411","2012-08-07",5.67
"1412","2012-08-08",5.65
"1413","2012-08-09",5.65
"1414","2012-08-10",5.71
"1415","2012-08-13",5.46
"1416","2012-08-14",5.2
"1417","2012-08-15",5.22
"1418","2012-08-16",5.5
"1419","2012-08-17",5.47
"1420","2012-08-20",5.32
"1421","2012-08-21",5.32
"1422","2012-08-22",5.32
"1423","2012-08-23",5.35
"1424","2012-08-24",5.3
"1425","2012-08-27",5.25
"1426","2012-08-28",5.23
"1427","2012-08-29",5.22
"1428","2012-08-30",5.2
"1429","2012-08-31",5.2
"1430","2012-09-04",5.16
"1431","2012-09-05",5.16
"1432","2012-09-06",5.17
"1433","2012-09-07",5.24
"1434","2012-09-10",5.45
"1435","2012-09-11",5.5
"1436","2012-09-12",5.44
"1437","2012-09-13",5.3
"1438","2012-09-14",5.48
"1439","2012-09-17",5.5
"1440","2012-09-18",5.51
"1441","2012-09-19",5.5
"1442","2012-09-20",5.44
"1443","2012-09-21",5.48
"1444","2012-09-24",5.42
"1445","2012-09-25",5.46
"1446","2012-09-26",5.46
"1447","2012-09-27",5.39
"1448","2012-09-28",5.33
"1449","2012-10-01",5.37
"1450","2012-10-02",5.37
"1451","2012-10-03",5.34
"1452","2012-10-04",5.49
"1453","2012-10-05",5.52
"1454","2012-10-08",5.37
"1455","2012-10-09",5.07
"1456","2012-10-10",5.27
"1457","2012-10-11",5.4
"1458","2012-10-12",5.4
"1459","2012-10-15",5.31
"1460","2012-10-16",5.4
"1461","2012-10-17",5.4
"1462","2012-10-18",5.28
"1463","2012-10-19",5.28
"1464","2012-10-22",5.45
"1465","2012-10-23",5.28
"1466","2012-10-24",5.44
"1467","2012-10-25",5.46
"1468","2012-10-26",5.29
"1469","2012-10-31",5.19
"1470","2012-11-01",5.25
"1471","2012-11-02",5.18
"1472","2012-11-05",5.23
"1473","2012-11-06",5.16
"1474","2012-11-07",5.14
"1475","2012-11-08",5.04
"1476","2012-11-09",5.02
"1477","2012-11-12",4.92
"1478","2012-11-13",4.85
"1479","2012-11-14",4.85
"1480","2012-11-15",5.06
"1481","2012-11-16",5.05
"1482","2012-11-19",5.27
"1483","2012-11-20",5.3
"1484","2012-11-21",5.25
"1485","2012-11-23",5.28
"1486","2012-11-26",5.25
"1487","2012-11-27",5.12
"1488","2012-11-28",5.13
"1489","2012-11-29",5.15
"1490","2012-11-30",5.09
"1491","2012-12-03",5.38
"1492","2012-12-04",5.3
"1493","2012-12-05",5.34
"1494","2012-12-06",5.3
"1495","2012-12-07",5.3
"1496","2012-12-10",5.24
"1497","2012-12-11",5.23
"1498","2012-12-12",5.15
"1499","2012-12-13",5.15
"1500","2012-12-14",5.26
"1501","2012-12-17",5.36
"1502","2012-12-18",5.09
"1503","2012-12-19",5.12
"1504","2012-12-20",5.23
"1505","2012-12-21",5.07
"1506","2012-12-24",5.23
"1507","2012-12-26",5.2
"1508","2012-12-27",5.2
"1509","2012-12-28",5.25
"1510","2012-12-31",5.21
"1511","2013-01-02",5.45
"1512","2013-01-03",5.41
"1513","2013-01-04",5.35
"1514","2013-01-07",5.35
"1515","2013-01-08",5.29
"1516","2013-01-09",5.35
"1517","2013-01-10",5.3
"1518","2013-01-11",5.35
"1519","2013-01-14",5.31
"1520","2013-01-15",5.3
"1521","2013-01-16",5.26
"1522","2013-01-17",5.39
"1523","2013-01-18",5.42
"1524","2013-01-22",5.45
"1525","2013-01-23",5.41
"1526","2013-01-24",5.52
"1527","2013-01-25",5.47
"1528","2013-01-28",5.44
"1529","2013-01-29",5.46
"1530","2013-01-30",5.53
"1531","2013-01-31",5.49
"1532","2013-02-01",5.54
"1533","2013-02-04",5.53
"1534","2013-02-05",5.51
"1535","2013-02-06",5.55
"1536","2013-02-07",5.6
"1537","2013-02-08",5.75
"1538","2013-02-11",5.91
"1539","2013-02-12",5.85
"1540","2013-02-13",5.88
"1541","2013-02-14",5.91
"1542","2013-02-15",5.91
"1543","2013-02-19",5.88
"1544","2013-02-20",5.64
"1545","2013-02-21",5.69
"1546","2013-02-22",5.65
"1547","2013-02-25",5.83
"1548","2013-02-26",5.71
"1549","2013-02-27",5.7
"1550","2013-02-28",5.78
"1551","2013-03-01",5.85
"1552","2013-03-04",5.89
"1553","2013-03-05",6.01
"1554","2013-03-06",5.9
"1555","2013-03-07",5.99
"1556","2013-03-08",6.09
"1557","2013-03-11",6.2
"1558","2013-03-12",6.14
"1559","2013-03-13",6.01
"1560","2013-03-14",5.99
"1561","2013-03-15",6.05
"1562","2013-03-18",6.18
"1563","2013-03-19",6.06
"1564","2013-03-20",6.11
"1565","2013-03-21",6.17
"1566","2013-03-22",6.11
"1567","2013-03-25",6.06
"1568","2013-03-26",6.14
"1569","2013-03-27",6.04
"1570","2013-03-28",6.17
"1571","2013-04-01",6.17
"1572","2013-04-02",6.1
"1573","2013-04-03",6.1
"1574","2013-04-04",6.11
"1575","2013-04-05",6.11
"1576","2013-04-08",6.1
"1577","2013-04-09",6.07
"1578","2013-04-10",6.14
"1579","2013-04-11",6.16
"1580","2013-04-12",6.17
"1581","2013-04-15",6.02
"1582","2013-04-16",6.08
"1583","2013-04-17",6.01
"1584","2013-04-18",6
"1585","2013-04-19",6.08
"1586","2013-04-22",5.98
"1587","2013-04-23",6.04
"1588","2013-04-24",6.05
"1589","2013-04-25",5.75
"1590","2013-04-26",5.73
"1591","2013-04-29",5.72
"1592","2013-04-30",5.74
"1593","2013-05-01",5.74
"1594","2013-05-02",5.84
"1595","2013-05-03",5.81
"1596","2013-05-06",5.92
"1597","2013-05-07",5.96
"1598","2013-05-08",6
"1599","2013-05-09",5.97
"1600","2013-05-10",5.98
"1601","2013-05-13",5.93
"1602","2013-05-14",5.97
"1603","2013-05-15",6.01
"1604","2013-05-16",6
"1605","2013-05-17",6.09
"1606","2013-05-20",6.11
"1607","2013-05-21",6.14
"1608","2013-05-22",6.07
"1609","2013-05-23",6.08
"1610","2013-05-24",6.25
"1611","2013-05-28",6.16
"1612","2013-05-29",6.13
"1613","2013-05-30",6.12
"1614","2013-05-31",6.16
"1615","2013-06-03",6.22
"1616","2013-06-04",6.07
"1617","2013-06-05",6.03
"1618","2013-06-06",6.07
"1619","2013-06-07",6.03
"1620","2013-06-10",6.3
"1621","2013-06-11",6.21
"1622","2013-06-12",6.15
"1623","2013-06-13",6.09
"1624","2013-06-14",6.21
"1625","2013-06-17",6.16
"1626","2013-06-18",6.1
"1627","2013-06-19",6.04
"1628","2013-06-20",6.07
"1629","2013-06-21",6.23
"1630","2013-06-24",6.02
"1631","2013-06-25",6.11
"1632","2013-06-26",6.1
"1633","2013-06-27",6.16
"1634","2013-06-28",6.19
"1635","2013-07-01",6.36
"1636","2013-07-02",6.38
"1637","2013-07-03",6.26
"1638","2013-07-05",6.26
"1639","2013-07-08",6.3
"1640","2013-07-09",6.46
"1641","2013-07-10",6.4
"1642","2013-07-11",6.48
"1643","2013-07-12",6.48
"1644","2013-07-15",6.44
"1645","2013-07-16",6.43
"1646","2013-07-17",6.48
"1647","2013-07-18",6.46
"1648","2013-07-19",6.45
"1649","2013-07-22",6.43
"1650","2013-07-23",6.43
"1651","2013-07-24",6.47
"1652","2013-07-25",6.49
"1653","2013-07-26",6.47
"1654","2013-07-29",6.55
"1655","2013-07-30",6.58
"1656","2013-07-31",6.45
"1657","2013-08-01",6.6
"1658","2013-08-02",6.32
"1659","2013-08-05",6.46
"1660","2013-08-06",6.52
"1661","2013-08-07",6.35
"1662","2013-08-08",6.61
"1663","2013-08-09",6.61
"1664","2013-08-12",6.78
"1665","2013-08-13",7.2
"1666","2013-08-14",7.22
"1667","2013-08-15",7.12
"1668","2013-08-16",7.15
"1669","2013-08-19",6.82
"1670","2013-08-20",7.09
"1671","2013-08-21",7.07
"1672","2013-08-22",7.24
"1673","2013-08-23",7.25
"1674","2013-08-26",7.28
"1675","2013-08-27",7.45
"1676","2013-08-28",7.43
"1677","2013-08-29",8.07
"1678","2013-08-30",7.71
"1679","2013-09-03",7.9
"1680","2013-09-04",7.92
"1681","2013-09-05",8.13
"1682","2013-09-06",8.17
"1683","2013-09-09",8.47
"1684","2013-09-10",8.36
"1685","2013-09-11",8.36
"1686","2013-09-12",8.49
"1687","2013-09-13",8.59
"1688","2013-09-16",8.57
"1689","2013-09-17",8.5
"1690","2013-09-18",8.3
"1691","2013-09-19",8.33
"1692","2013-09-20",8.02
"1693","2013-09-23",8.2
"1694","2013-09-24",8.47
"1695","2013-09-25",8.7
"1696","2013-09-26",8.69
"1697","2013-09-27",8.67
"1698","2013-09-30",8.61
"1699","2013-10-01",8.65
"1700","2013-10-02",8.67
"1701","2013-10-03",8.66
"1702","2013-10-04",8.69
"1703","2013-10-07",8.57
"1704","2013-10-08",8.51
"1705","2013-10-09",8.55
"1706","2013-10-10",8.71
"1707","2013-10-11",8.75
"1708","2013-10-14",8.81
"1709","2013-10-15",8.22
"1710","2013-10-16",8.3
"1711","2013-10-17",8.48
"1712","2013-10-18",8.42
"1713","2013-10-21",8.35
"1714","2013-10-22",8.6
"1715","2013-10-23",8.7
"1716","2013-10-24",8.76
"1717","2013-10-25",8.77
"1718","2013-10-28",8.7
"1719","2013-10-29",8.74
"1720","2013-10-30",8.82
"1721","2013-10-31",8.82
"1722","2013-11-01",8.86
"1723","2013-11-04",9.03
"1724","2013-11-05",9.04
"1725","2013-11-06",9.1
"1726","2013-11-07",8.95
"1727","2013-11-08",8.82
"1728","2013-11-11",8.96
"1729","2013-11-12",9.1
"1730","2013-11-13",9.06
"1731","2013-11-14",9.03
"1732","2013-11-15",9.1
"1733","2013-11-18",9.19
"1734","2013-11-19",9.49
"1735","2013-11-20",9.79
"1736","2013-11-21",10.19
"1737","2013-11-22",10.3
"1738","2013-11-25",10.76
"1739","2013-11-26",11.09
"1740","2013-11-27",10.75
"1741","2013-11-29",10.64
"1742","2013-12-02",10.52
"1743","2013-12-03",10.53
"1744","2013-12-04",10.79
"1745","2013-12-05",11.13
"1746","2013-12-06",11.57
"1747","2013-12-09",11.76
"1748","2013-12-10",11.89
"1749","2013-12-11",11.78
"1750","2013-12-12",11.77
"1751","2013-12-13",11.87
"1752","2013-12-16",11.82
"1753","2013-12-17",11.87
"1754","2013-12-18",11.79
"1755","2013-12-19",11.75
"1756","2013-12-20",12
"1757","2013-12-23",11.98
"1758","2013-12-24",11.88
"1759","2013-12-26",11.86
"1760","2013-12-27",11.93
"1761","2013-12-30",11.8
"1762","2013-12-31",11.77
"1763","2014-01-02",11.78
"1764","2014-01-03",11.77
"1765","2014-01-06",11.74
"1766","2014-01-07",11.7
"1767","2014-01-08",11.67
"1768","2014-01-09",10.89
"1769","2014-01-10",10.61
"1770","2014-01-13",10.66
"1771","2014-01-14",10.89
"1772","2014-01-15",11.2
"1773","2014-01-16",11.04
"1774","2014-01-17",11.52
"1775","2014-01-21",11.64
"1776","2014-01-22",11.8
"1777","2014-01-23",11.67
"1778","2014-01-24",11.49
"1779","2014-01-27",11.51
"1780","2014-01-28",11.9
"1781","2014-01-29",11.74
"1782","2014-01-30",11.94
"1783","2014-01-31",11.89
"1784","2014-02-03",11.87
"1785","2014-02-04",11.71
"1786","2014-02-05",11.86
"1787","2014-02-06",11.7
"1788","2014-02-07",11.78
"1789","2014-02-10",11.83
"1790","2014-02-11",12.4
"1791","2014-02-12",12.24
"1792","2014-02-13",12.24
"1793","2014-02-14",12.09
"1794","2014-02-18",11.94
"1795","2014-02-19",11.92
"1796","2014-02-20",11.87
"1797","2014-02-21",12.04
"1798","2014-02-24",11.17
"1799","2014-02-25",11.16
"1800","2014-02-26",11.6
"1801","2014-02-27",11.86
"1802","2014-02-28",11.73
"1803","2014-03-03",11.95
"1804","2014-03-04",11.85
"1805","2014-03-05",11.66
"1806","2014-03-06",11.98
"1807","2014-03-07",11.69
"1808","2014-03-10",11.8
"1809","2014-03-11",11.94
"1810","2014-03-12",12.77
"1811","2014-03-13",12.57
"1812","2014-03-14",12.6
"1813","2014-03-17",12.57
"1814","2014-03-18",12.5
"1815","2014-03-19",12.41
"1816","2014-03-20",12.51
"1817","2014-03-21",12.59
"1818","2014-03-24",12.58
"1819","2014-03-25",12.58
"1820","2014-03-26",13.22
"1821","2014-03-27",13.34
"1822","2014-03-28",13.14
"1823","2014-03-31",13.4
"1824","2014-04-01",14.09
"1825","2014-04-02",14.08
"1826","2014-04-03",14.13
"1827","2014-04-04",14.04
"1828","2014-04-07",14.08
"1829","2014-04-08",14.58
"1830","2014-04-09",14.9
"1831","2014-04-10",14.93
"1832","2014-04-11",14.7
"1833","2014-04-14",14.95
"1834","2014-04-15",14.46
"1835","2014-04-16",15.12
"1836","2014-04-17",15.01
"1837","2014-04-21",14.99
"1838","2014-04-22",15.25
"1839","2014-04-23",15.09
"1840","2014-04-24",14.78
"1841","2014-04-25",14.71
"1842","2014-04-28",14.62
"1843","2014-04-29",14.55
"1844","2014-04-30",14.72
"1845","2014-05-01",14.57
"1846","2014-05-02",14.56
"1847","2014-05-05",14.65
"1848","2014-05-06",14.83
"1849","2014-05-07",14.75
"1850","2014-05-08",14.65
"1851","2014-05-09",14.8
"1852","2014-05-12",14.9
"1853","2014-05-13",14.56
"1854","2014-05-14",14.86
"1855","2014-05-15",14.77
"1856","2014-05-16",14.64
"1857","2014-05-19",14.96
"1858","2014-05-20",14.89
"1859","2014-05-21",14.99
"1860","2014-05-22",14.88
"1861","2014-05-23",14.95
"1862","2014-05-27",14.91
"1863","2014-05-28",14.99
"1864","2014-05-29",14.99
"1865","2014-05-30",15.98
"1866","2014-06-02",15.94
"1867","2014-06-03",15.94
"1868","2014-06-04",15.88
"1869","2014-06-05",15.98
"1870","2014-06-06",15.97
"1871","2014-06-09",15.95
"1872","2014-06-10",15.99
"1873","2014-06-11",15.79
"1874","2014-06-12",15.46
"1875","2014-06-13",15.77
"1876","2014-06-16",15.89
"1877","2014-06-17",15.86
"1878","2014-06-18",15.9
"1879","2014-06-19",16.219999
"1880","2014-06-20",16.33
"1881","2014-06-23",16.6
"1882","2014-06-24",16.75
"1883","2014-06-25",16.790001
"1884","2014-06-26",16.790001
"1885","2014-06-27",15.74
"1886","2014-06-30",16.139999
"1887","2014-07-01",16.27
"1888","2014-07-02",16.040001
"1889","2014-07-03",16.219999
"1890","2014-07-07",16.25
"1891","2014-07-08",16.719999
"1892","2014-07-09",16.83
"1893","2014-07-10",16.190001
"1894","2014-07-11",16.290001
"1895","2014-07-14",16.709999
"1896","2014-07-15",16.75
"1897","2014-07-16",16.34
"1898","2014-07-17",16.25
"1899","2014-07-18",16.65
"1900","2014-07-21",16.709999
"1901","2014-07-22",16.77
"1902","2014-07-23",16.57
"1903","2014-07-24",16.540001
"1904","2014-07-25",16.299999
"1905","2014-07-28",16.4
"1906","2014-07-29",16.200001
"1907","2014-07-30",16.129999
"1908","2014-07-31",15.9
"1909","2014-08-01",14.81
"1910","2014-08-04",14.93
"1911","2014-08-05",14.92
"1912","2014-08-06",15.1
"1913","2014-08-07",14.73
"1914","2014-08-08",14.7
"1915","2014-08-11",14.98
"1916","2014-08-12",15
"1917","2014-08-13",15.22
"1918","2014-08-14",15.15
"1919","2014-08-15",15.5
"1920","2014-08-18",15.98
"1921","2014-08-19",15.47
"1922","2014-08-20",15.13
"1923","2014-08-21",14.78
"1924","2014-08-22",15.05
"1925","2014-08-25",14.15
"1926","2014-08-26",14.75
"1927","2014-08-27",14.39
"1928","2014-08-28",14.26
"1929","2014-08-29",14.46
"1930","2014-09-02",14.69
"1931","2014-09-03",14.32
"1932","2014-09-04",14.27
"1933","2014-09-05",14.19
"1934","2014-09-08",14.2
"1935","2014-09-09",13.51
"1936","2014-09-10",13.54
