"","date","LOVE"
"132","2019-01-04",22.709999
"133","2019-01-07",23.790001
"134","2019-01-08",24.17
"135","2019-01-09",24.1
"136","2019-01-10",23.9
"137","2019-01-11",24.719999
"138","2019-01-14",23.200001
"139","2019-01-15",22.809999
"140","2019-01-16",23.41
"141","2019-01-17",22.860001
"142","2019-01-18",23.610001
"143","2019-01-22",23.440001
"144","2019-01-23",23.440001
"145","2019-01-24",22.85
"146","2019-01-25",22.9
"147","2019-01-28",23.709999
"148","2019-01-29",23.620001
"149","2019-01-30",23.32
"150","2019-01-31",23.879999
"151","2019-02-01",23.74
"152","2019-02-04",24.059999
"153","2019-02-05",25.76
"154","2019-02-06",26.33
"155","2019-02-07",26.93
"156","2019-02-08",27.4
"157","2019-02-11",28.950001
"158","2019-02-12",27.709999
"159","2019-02-13",27.950001
"160","2019-02-14",28.42
"161","2019-02-15",28.370001
"162","2019-02-19",29.74
"163","2019-02-20",30.26
"164","2019-02-21",30.440001
"165","2019-02-22",32.25
"166","2019-02-25",33.639999
"167","2019-02-26",31.559999
"168","2019-02-27",31.200001
"169","2019-02-28",30.27
"170","2019-03-01",31.690001
"171","2019-03-04",30.709999
"172","2019-03-05",30.299999
"173","2019-03-06",29.120001
"174","2019-03-07",30.07
"175","2019-03-08",29.9
"176","2019-03-11",30.49
"177","2019-03-12",30.98
"178","2019-03-13",31.24
"179","2019-03-14",30.18
"180","2019-03-15",30.049999
"181","2019-03-18",29.549999
"182","2019-03-19",28.75
"183","2019-03-20",28.639999
"184","2019-03-21",28.34
"185","2019-03-22",26.15
"186","2019-03-25",27.1
"187","2019-03-26",27.67
"188","2019-03-27",28.83
"189","2019-03-28",28.24
"190","2019-03-29",27.809999
"191","2019-04-01",28.41
"192","2019-04-02",30.110001
"193","2019-04-03",30.25
"194","2019-04-04",31.16
"195","2019-04-05",30.469999
"196","2019-04-08",30.73
"197","2019-04-09",30.469999
"198","2019-04-10",30.190001
"199","2019-04-11",29.969999
"200","2019-04-12",30.15
"201","2019-04-15",29.58
"202","2019-04-16",30.25
"203","2019-04-17",30.209999
"204","2019-04-18",29.5
"205","2019-04-22",28.18
"206","2019-04-23",28.91
"207","2019-04-24",30.41
"208","2019-04-25",29.32
"209","2019-04-26",29.620001
"210","2019-04-29",30.93
"211","2019-04-30",39.395
"212","2019-05-01",41.209999
"213","2019-05-02",42.950001
"214","2019-05-03",44.349998
"215","2019-05-06",43.830002
"216","2019-05-07",44.34
"217","2019-05-08",44.959999
"218","2019-05-09",42.869999
"219","2019-05-10",43.5
"220","2019-05-13",41.490002
"221","2019-05-14",39.529999
"222","2019-05-15",38.540001
"223","2019-05-16",37.41
"224","2019-05-17",40.740002
"225","2019-05-20",38.73
"226","2019-05-21",36.07
"227","2019-05-22",36.16
"228","2019-05-23",36.310001
"229","2019-05-24",36.25
"230","2019-05-28",36.470001
"231","2019-05-29",35.709999
"232","2019-05-30",35.889999
"233","2019-05-31",36.049999
"234","2019-06-03",36.439999
"235","2019-06-04",36.990002
"236","2019-06-05",38.099998
"237","2019-06-06",36.220001
"238","2019-06-07",38.16
"239","2019-06-10",39.23
"240","2019-06-11",30.15
"241","2019-06-12",28.559999
"242","2019-06-13",30.51
"243","2019-06-14",30.26
"244","2019-06-17",31.950001
"245","2019-06-18",33.290001
"246","2019-06-19",31.299999
"247","2019-06-20",30.6
"248","2019-06-21",31.35
"249","2019-06-24",32.02
"250","2019-06-25",29.85
"251","2019-06-26",28.99
"252","2019-06-27",28.940001
"253","2019-06-28",31.07
"254","2019-07-01",31.309999
"255","2019-07-02",30.01
"256","2019-07-03",30.360001
"257","2019-07-05",29.129999
"258","2019-07-08",28.77
"259","2019-07-09",27.35
"260","2019-07-10",27.09
"261","2019-07-11",26.9
"262","2019-07-12",26.540001
"263","2019-07-15",26.02
"264","2019-07-16",25.799999
"265","2019-07-17",25.49
"266","2019-07-18",24.17
"267","2019-07-19",23.790001
"268","2019-07-22",22.58
"269","2019-07-23",22.74
"270","2019-07-24",23.49
"271","2019-07-25",21.99
"272","2019-07-26",22.110001
"273","2019-07-29",21.790001
"274","2019-07-30",20.950001
"275","2019-07-31",21.440001
"276","2019-08-01",20.709999
"277","2019-08-02",19.879999
"278","2019-08-05",19.940001
"279","2019-08-06",19.33
"280","2019-08-07",19.030001
"281","2019-08-08",18.6
"282","2019-08-09",18.51
"283","2019-08-12",19.1
"284","2019-08-13",19.98
"285","2019-08-14",18.76
"286","2019-08-15",18.02
"287","2019-08-16",18.09
"288","2019-08-19",17.780001
"289","2019-08-20",18.76
"290","2019-08-21",18.549999
"291","2019-08-22",18.76
"292","2019-08-23",17.07
"293","2019-08-26",16.870001
"294","2019-08-27",16.23
"295","2019-08-28",16.25
"296","2019-08-29",16.059999
"297","2019-08-30",17.200001
"298","2019-09-03",16.49
"299","2019-09-04",16.34
"300","2019-09-05",17.35
"301","2019-09-06",17.27
"302","2019-09-09",17.43
"303","2019-09-10",18.41
"304","2019-09-11",21.309999
"305","2019-09-12",18.969999
"306","2019-09-13",20.5
"307","2019-09-16",20.440001
"308","2019-09-17",20.440001
"309","2019-09-18",20.68
"310","2019-09-19",21.799999
"311","2019-09-20",20.66
"312","2019-09-23",20.610001
"313","2019-09-24",18.780001
"314","2019-09-25",18.1
"315","2019-09-26",18.129999
"316","2019-09-27",18.42
"317","2019-09-30",18.67
"318","2019-10-01",18
"319","2019-10-02",16.809999
"320","2019-10-03",16.200001
"321","2019-10-04",16.834999
"322","2019-10-07",17.48
"323","2019-10-08",16.82
"324","2019-10-09",16.35
"325","2019-10-10",16.41
"326","2019-10-11",17.52
"327","2019-10-14",17.530001
"328","2019-10-15",17.84
"329","2019-10-16",18.459999
"330","2019-10-17",19.120001
"331","2019-10-18",19.33
"332","2019-10-21",19.4
"333","2019-10-22",19.879999
"334","2019-10-23",19.9
"335","2019-10-24",20.004999
"336","2019-10-25",18.82
"337","2019-10-28",18.68
"338","2019-10-29",18.58
"339","2019-10-30",17.68
"340","2019-10-31",16.33
"341","2019-11-01",16.129999
"342","2019-11-04",16.379999
"343","2019-11-05",16.92
"344","2019-11-06",13.86
"345","2019-11-07",14.24
"346","2019-11-08",14.98
"347","2019-11-11",14.27
"348","2019-11-12",14.04
"349","2019-11-13",13.72
"350","2019-11-14",13.25
"351","2019-11-15",13.83
"352","2019-11-18",14.2
"353","2019-11-19",13.61
"354","2019-11-20",13.915
"355","2019-11-21",13.91
"356","2019-11-22",14.01
"357","2019-11-25",14.59
"358","2019-11-26",15.06
"359","2019-11-27",14.88
"360","2019-11-29",15.26
"361","2019-12-02",14.75
"362","2019-12-03",14.68
"363","2019-12-04",14.585
"364","2019-12-05",15.08
"365","2019-12-06",14.96
"366","2019-12-09",14.63
"367","2019-12-10",14.4
"368","2019-12-11",14.5
"369","2019-12-12",11.81
"370","2019-12-13",10.74
"371","2019-12-16",11.05
"372","2019-12-17",12.54
"373","2019-12-18",13.82
"374","2019-12-19",13.83
"375","2019-12-20",13.37
"376","2019-12-23",14.08
"377","2019-12-24",14.62
"378","2019-12-26",14.39
"379","2019-12-27",14.83
"380","2019-12-30",14.73
"381","2019-12-31",16.049999
"382","2020-01-02",15.165
"383","2020-01-03",15.34
"384","2020-01-06",15.57
"385","2020-01-07",14.22
"386","2020-01-08",14.6
"387","2020-01-09",14.65
"388","2020-01-10",14.41
"389","2020-01-13",12.93
"390","2020-01-14",12.73
"391","2020-01-15",12.74
"392","2020-01-16",13.77
"393","2020-01-17",12.75
"394","2020-01-21",13.55
"395","2020-01-22",13.51
"396","2020-01-23",13.67
"397","2020-01-24",13.06
"398","2020-01-27",12.61
"399","2020-01-28",12.91
"400","2020-01-29",12.43
"401","2020-01-30",11.95
"402","2020-01-31",11.35
"403","2020-02-03",11.12
"404","2020-02-04",11.2
"405","2020-02-05",11.22
"406","2020-02-06",10.95
"407","2020-02-07",10.77
"408","2020-02-10",10.36
"409","2020-02-11",10.65
"410","2020-02-12",10.54
"411","2020-02-13",10.75
"412","2020-02-14",10.94
"413","2020-02-18",11.3
"414","2020-02-19",10.93
"415","2020-02-20",11.41
"416","2020-02-21",10.95
"417","2020-02-24",10.16
"418","2020-02-25",8.86
"419","2020-02-26",7.86
"420","2020-02-27",7.9
"421","2020-02-28",8.69
"422","2020-03-02",8.87
"423","2020-03-03",8.62
"424","2020-03-04",9.64
"425","2020-03-05",8.7
"426","2020-03-06",9.01
"427","2020-03-09",8.17
"428","2020-03-10",8.36
"429","2020-03-11",7.33
"430","2020-03-12",5.77
"431","2020-03-13",6.19
"432","2020-03-16",4.48
"433","2020-03-17",4.5
"434","2020-03-18",4.55
"435","2020-03-19",6.55
"436","2020-03-20",6.11
"437","2020-03-23",6.13
"438","2020-03-24",6.99
"439","2020-03-25",7.1
"440","2020-03-26",6.8
"441","2020-03-27",6.7
"442","2020-03-30",6.38
"443","2020-03-31",5.83
"444","2020-04-01",4.57
"445","2020-04-02",4.29
"446","2020-04-03",4.21
"447","2020-04-06",4.17
"448","2020-04-07",4.14
"449","2020-04-08",4.57
"450","2020-04-09",5.76
"451","2020-04-13",5.67
"452","2020-04-14",6.47
"453","2020-04-15",5.9
"454","2020-04-16",7.51
"455","2020-04-17",10.15
"456","2020-04-20",10.95
"457","2020-04-21",11.04
"458","2020-04-22",11.41
"459","2020-04-23",10.21
"460","2020-04-24",11.25
"461","2020-04-27",11.19
"462","2020-04-28",11.31
"463","2020-04-29",13.53
"464","2020-04-30",11.93
"465","2020-05-01",12.03
"466","2020-05-04",12.61
"467","2020-05-05",13.19
"468","2020-05-06",12.3
"469","2020-05-07",12.64
"470","2020-05-08",13.69
"471","2020-05-11",16.440001
"472","2020-05-12",15.28
"473","2020-05-13",14.11
"474","2020-05-14",14.21
"475","2020-05-15",13.78
"476","2020-05-18",14.53
"477","2020-05-19",13.66
"478","2020-05-20",13.68
"479","2020-05-21",13.72
"480","2020-05-22",13.81
"481","2020-05-26",15.58
"482","2020-05-27",15.9
"483","2020-05-28",17.190001
"484","2020-05-29",18.309999
"485","2020-06-01",20.709999
"486","2020-06-02",17.280001
"487","2020-06-03",17.65
"488","2020-06-04",16.959999
"489","2020-06-05",17.84
"490","2020-06-08",19.75
"491","2020-06-09",22.42
"492","2020-06-10",21.32
"493","2020-06-11",20.790001
"494","2020-06-12",20.700001
"495","2020-06-15",23.25
"496","2020-06-16",23.879999
"497","2020-06-17",22.84
"498","2020-06-18",25.02
"499","2020-06-19",24.59
"500","2020-06-22",26
"501","2020-06-23",26.870001
"502","2020-06-24",26.004999
"503","2020-06-25",27.1
"504","2020-06-26",26.58
"505","2020-06-29",27.530001
"506","2020-06-30",26.23
"507","2020-07-01",26.52
"508","2020-07-02",26.65
"509","2020-07-06",28.799999
"510","2020-07-07",27.74
"511","2020-07-08",27.969999
"512","2020-07-09",26.84
"513","2020-07-10",27.309999
"514","2020-07-13",24.190001
"515","2020-07-14",25.719999
"516","2020-07-15",26.08
"517","2020-07-16",26.379999
"518","2020-07-17",26.41
"519","2020-07-20",26.549999
"520","2020-07-21",28.76
"521","2020-07-22",30.41
"522","2020-07-23",29.41
"523","2020-07-24",28.719999
"524","2020-07-27",31
"525","2020-07-28",29.440001
"526","2020-07-29",30.65
"527","2020-07-30",31.959999
"528","2020-07-31",31.780001
"529","2020-08-03",32.970001
"530","2020-08-04",34.34
"531","2020-08-05",36.48
"532","2020-08-06",33.830002
"533","2020-08-07",33.779999
"534","2020-08-10",32.41
"535","2020-08-11",30.84
"536","2020-08-12",30.620001
"537","2020-08-13",31.73
"538","2020-08-14",28.99
"539","2020-08-17",30.24
"540","2020-08-18",30
"541","2020-08-19",29.059999
"542","2020-08-20",29.709999
"543","2020-08-21",30.530001
"544","2020-08-24",30.120001
"545","2020-08-25",28.08
"546","2020-08-26",27.23
"547","2020-08-27",26.23
"548","2020-08-28",25.959999
"549","2020-08-31",26.469999
"550","2020-09-01",27.879999
"551","2020-09-02",30.360001
"552","2020-09-03",29.950001
"553","2020-09-04",29.440001
"554","2020-09-08",30.92
"555","2020-09-09",26.110001
"556","2020-09-10",28
"557","2020-09-11",26.43
"558","2020-09-14",27.370001
"559","2020-09-15",27.57
"560","2020-09-16",26.73
"561","2020-09-17",24.6
"562","2020-09-18",23.610001
"563","2020-09-21",23.84
"564","2020-09-22",23.91
"565","2020-09-23",23.85
"566","2020-09-24",24.68
"567","2020-09-25",25.299999
"568","2020-09-28",25.98
"569","2020-09-29",26.549999
"570","2020-09-30",27.709999
"571","2020-10-01",29.74
"572","2020-10-02",29.17
"573","2020-10-05",29.790001
"574","2020-10-06",29.889999
"575","2020-10-07",32.259998
"576","2020-10-08",32.709999
"577","2020-10-09",34
"578","2020-10-12",34.360001
"579","2020-10-13",35.869999
"580","2020-10-14",35
"581","2020-10-15",35.389999
"582","2020-10-16",34.599998
"583","2020-10-19",33.889999
"584","2020-10-20",33.055
"585","2020-10-21",32.189999
"586","2020-10-22",32.419998
"587","2020-10-23",32
"588","2020-10-26",30.08
"589","2020-10-27",29.51
"590","2020-10-28",29.030001
"591","2020-10-29",27.809999
"592","2020-10-30",25.74
"593","2020-11-02",24.360001
"594","2020-11-03",24.969999
"595","2020-11-04",24.32
"596","2020-11-05",26.530001
"597","2020-11-06",25.299999
"598","2020-11-09",23.75
"599","2020-11-10",24.809999
"600","2020-11-11",24.99
"601","2020-11-12",27.1
"602","2020-11-13",26.65
"603","2020-11-16",25.77
"604","2020-11-17",27.01
"605","2020-11-18",27.51
"606","2020-11-19",29.059999
"607","2020-11-20",29.440001
"608","2020-11-23",29.559999
"609","2020-11-24",30.23
"610","2020-11-25",31.200001
"611","2020-11-27",32.110001
