"","date","ANTE"
"132","2008-05-16",94.75
"133","2008-05-19",99.75
"134","2008-05-20",91.75
"135","2008-05-21",92.75
"136","2008-05-22",90
"137","2008-05-23",88.599998
"138","2008-05-27",87.099998
"139","2008-05-28",86.099998
"140","2008-05-29",88.449997
"141","2008-05-30",87.599998
"142","2008-06-02",87.449997
"143","2008-06-03",87.900002
"144","2008-06-04",89.25
"145","2008-06-05",92.800003
"146","2008-06-06",91
"147","2008-06-09",87.699997
"148","2008-06-10",84.699997
"149","2008-06-11",82.5
"150","2008-06-12",82.5
"151","2008-06-13",81.800003
"152","2008-06-16",79.900002
"153","2008-06-17",80
"154","2008-06-18",77.75
"155","2008-06-19",76.699997
"156","2008-06-20",74.300003
"157","2008-06-23",70.949997
"158","2008-06-24",67.349998
"159","2008-06-25",73.5
"160","2008-06-26",71.949997
"161","2008-06-27",72.800003
"162","2008-06-30",72.199997
"163","2008-07-01",70.199997
"164","2008-07-02",69
"165","2008-07-03",70.199997
"166","2008-07-07",70
"167","2008-07-08",67.449997
"168","2008-07-09",66.550003
"169","2008-07-10",65.050003
"170","2008-07-11",64.949997
"171","2008-07-14",65.599998
"172","2008-07-15",66.699997
"173","2008-07-16",72.5
"174","2008-07-17",70.349998
"175","2008-07-18",70.650002
"176","2008-07-21",72.849998
"177","2008-07-22",71.300003
"178","2008-07-23",69.25
"179","2008-07-24",67.25
"180","2008-07-25",67.650002
"181","2008-07-28",65
"182","2008-07-29",66.849998
"183","2008-07-30",67.849998
"184","2008-07-31",70
"185","2008-08-01",69.199997
"186","2008-08-04",66.599998
"187","2008-08-05",66.449997
"188","2008-08-06",65.5
"189","2008-08-07",61.650002
"190","2008-08-08",57.400002
"191","2008-08-11",55.75
"192","2008-08-12",58.5
"193","2008-08-13",57.950001
"194","2008-08-14",57.349998
"195","2008-08-15",56.150002
"196","2008-08-18",57.75
"197","2008-08-19",57.25
"198","2008-08-20",56.5
"199","2008-08-21",57.200001
"200","2008-08-22",57.450001
"201","2008-08-25",56.200001
"202","2008-08-26",56.5
"203","2008-08-27",57.200001
"204","2008-08-28",57.799999
"205","2008-08-29",59.799999
"206","2008-09-02",59.400002
"207","2008-09-03",61.099998
"208","2008-09-04",59.450001
"209","2008-09-05",58.349998
"210","2008-09-08",56.400002
"211","2008-09-09",53.75
"212","2008-09-10",50.75
"213","2008-09-11",47.650002
"214","2008-09-12",49.25
"215","2008-09-15",47.200001
"216","2008-09-16",44.25
"217","2008-09-17",38.5
"218","2008-09-18",36.450001
"219","2008-09-19",40.950001
"220","2008-09-22",43.25
"221","2008-09-23",40.150002
"222","2008-09-24",40.25
"223","2008-09-25",39.549999
"224","2008-09-26",39.299999
"225","2008-09-29",36.950001
"226","2008-09-30",37.25
"227","2008-10-01",36.849998
"228","2008-10-02",36.25
"229","2008-10-03",36.200001
"230","2008-10-06",34.799999
"231","2008-10-07",34.400002
"232","2008-10-08",34.299999
"233","2008-10-09",34.450001
"234","2008-10-10",30.15
"235","2008-10-13",35.25
"236","2008-10-14",34.900002
"237","2008-10-15",28.549999
"238","2008-10-16",28
"239","2008-10-17",31.5
"240","2008-10-20",32.450001
"241","2008-10-21",30.35
"242","2008-10-22",27.75
"243","2008-10-23",23.35
"244","2008-10-24",22.1
"245","2008-10-27",22.65
"246","2008-10-28",23
"247","2008-10-29",24.5
"248","2008-10-30",30.799999
"249","2008-10-31",29.4
"250","2008-11-03",31.25
"251","2008-11-04",33.349998
"252","2008-11-05",31.1
"253","2008-11-06",30.1
"254","2008-11-07",24.25
"255","2008-11-10",25.4
"256","2008-11-11",24.4
"257","2008-11-12",22
"258","2008-11-13",25.75
"259","2008-11-14",24.450001
"260","2008-11-17",25.049999
"261","2008-11-18",27.1
"262","2008-11-19",24.75
"263","2008-11-20",24.450001
"264","2008-11-21",27.799999
"265","2008-11-24",28.5
"266","2008-11-25",27.35
"267","2008-11-26",29
"268","2008-11-28",29.299999
"269","2008-12-01",28
"270","2008-12-02",28.35
"271","2008-12-03",27.5
"272","2008-12-04",28.65
"273","2008-12-05",28.5
"274","2008-12-08",29.5
"275","2008-12-09",29.799999
"276","2008-12-10",30
"277","2008-12-11",27.450001
"278","2008-12-12",26.85
"279","2008-12-15",27.1
"280","2008-12-16",27
"281","2008-12-17",26.549999
"282","2008-12-18",24.450001
"283","2008-12-19",24
"284","2008-12-22",22
"285","2008-12-23",20.25
"286","2008-12-24",19.9
"287","2008-12-26",19.85
"288","2008-12-29",20.950001
"289","2008-12-30",25.5
"290","2008-12-31",24
"291","2009-01-02",29.049999
"292","2009-01-05",28.799999
"293","2009-01-06",29.5
"294","2009-01-07",27.700001
"295","2009-01-08",27.049999
"296","2009-01-09",27
"297","2009-01-12",26.799999
"298","2009-01-13",26.549999
"299","2009-01-14",24.950001
"300","2009-01-15",26.6
"301","2009-01-16",28.049999
"302","2009-01-20",26.35
"303","2009-01-21",27.6
"304","2009-01-22",25.9
"305","2009-01-23",24.549999
"306","2009-01-26",24.65
"307","2009-01-27",25
"308","2009-01-28",25
"309","2009-01-29",24.5
"310","2009-01-30",24.5
"311","2009-02-02",24.299999
"312","2009-02-03",24.799999
"313","2009-02-04",24.65
"314","2009-02-05",24.799999
"315","2009-02-06",26.049999
"316","2009-02-09",25.15
"317","2009-02-10",24.1
"318","2009-02-11",24.700001
"319","2009-02-12",24.25
"320","2009-02-13",24.5
"321","2009-02-17",25
"322","2009-02-18",23.950001
"323","2009-02-19",23.15
"324","2009-02-20",23.35
"325","2009-02-23",20.35
"326","2009-02-24",20.9
"327","2009-02-25",21.549999
"328","2009-02-26",19.9
"329","2009-02-27",19.950001
"330","2009-03-02",19.799999
"331","2009-03-03",19.799999
"332","2009-03-04",19.9
"333","2009-03-05",19.950001
"334","2009-03-06",21.200001
"335","2009-03-09",20
"336","2009-03-10",20.85
"337","2009-03-11",20.799999
"338","2009-03-12",21.5
"339","2009-03-13",21.950001
"340","2009-03-16",21.700001
"341","2009-03-17",21.35
"342","2009-03-18",20.799999
"343","2009-03-19",21.1
"344","2009-03-20",20.5
"345","2009-03-23",20.75
"346","2009-03-24",21
"347","2009-03-25",21.549999
"348","2009-03-26",23.200001
"349","2009-03-27",22.9
"350","2009-03-30",20.799999
"351","2009-03-31",20.950001
"352","2009-04-01",21.5
"353","2009-04-02",22.5
"354","2009-04-03",22.950001
"355","2009-04-06",23.15
"356","2009-04-07",22.549999
"357","2009-04-08",22.799999
"358","2009-04-09",24.75
"359","2009-04-13",26.85
"360","2009-04-14",24.35
"361","2009-04-15",24.15
"362","2009-04-16",24
"363","2009-04-17",24.75
"364","2009-04-20",25
"365","2009-04-21",25.799999
"366","2009-04-22",26.5
"367","2009-04-23",26.75
"368","2009-04-24",27.950001
"369","2009-04-27",28
"370","2009-04-28",27.25
"371","2009-04-29",27.35
"372","2009-04-30",28.1
"373","2009-05-01",29
"374","2009-05-04",34
"375","2009-05-05",32.5
"376","2009-05-06",32.5
"377","2009-05-07",30.200001
"378","2009-05-08",30.4
"379","2009-05-11",31.450001
"380","2009-05-12",30.9
"381","2009-05-13",30.200001
"382","2009-05-14",28.6
"383","2009-05-15",28.1
"384","2009-05-18",28.950001
"385","2009-05-19",26.450001
"386","2009-05-20",26.799999
"387","2009-05-21",26.65
"388","2009-05-22",26.5
"389","2009-05-26",28.85
"390","2009-05-27",32.900002
"391","2009-05-28",33.900002
"392","2009-05-29",33.450001
"393","2009-06-01",33
"394","2009-06-02",32.950001
"395","2009-06-03",33.099998
"396","2009-06-04",32.450001
"397","2009-06-05",35.099998
"398","2009-06-08",36.549999
"399","2009-06-09",37.5
"400","2009-06-10",37.099998
"401","2009-06-11",35
"402","2009-06-12",35.25
"403","2009-06-15",34.650002
"404","2009-06-16",35
"405","2009-06-17",34.150002
"406","2009-06-18",33.049999
"407","2009-06-19",33.25
"408","2009-06-22",32.650002
"409","2009-06-23",32.150002
"410","2009-06-24",32.299999
"411","2009-06-25",33.200001
"412","2009-06-26",36.700001
"413","2009-06-29",33.099998
"414","2009-06-30",32.200001
"415","2009-07-01",33.150002
"416","2009-07-02",31.299999
"417","2009-07-06",29.450001
"418","2009-07-07",27.75
"419","2009-07-08",27.799999
"420","2009-07-09",26.9
"421","2009-07-10",29.25
"422","2009-07-13",28.1
"423","2009-07-14",27.9
"424","2009-07-15",29.85
"425","2009-07-16",29.65
"426","2009-07-17",29.5
"427","2009-07-20",29.5
"428","2009-07-21",29.450001
"429","2009-07-22",29
"430","2009-07-23",27.9
"431","2009-07-24",28.6
"432","2009-07-27",28.450001
"433","2009-07-28",29.4
"434","2009-07-29",27.65
"435","2009-07-30",29.75
"436","2009-07-31",29.799999
"437","2009-08-03",34.650002
"438","2009-08-04",34.900002
"439","2009-08-05",36.650002
"440","2009-08-06",35.299999
"441","2009-08-07",32.349998
"442","2009-08-10",33.799999
"443","2009-08-11",33.549999
"444","2009-08-12",33.650002
"445","2009-08-13",35.450001
"446","2009-08-14",35.099998
"447","2009-08-17",35
"448","2009-08-18",32.400002
"449","2009-08-19",32.5
"450","2009-08-20",34.099998
"451","2009-08-21",36.200001
"452","2009-08-24",35.549999
"453","2009-08-25",34.150002
"454","2009-08-26",34.900002
"455","2009-08-27",36.349998
"456","2009-08-28",36.5
"457","2009-08-31",36.650002
"458","2009-09-01",36.25
"459","2009-09-02",36.650002
"460","2009-09-03",38.200001
"461","2009-09-04",41.450001
"462","2009-09-08",39.5
"463","2009-09-09",38.650002
"464","2009-09-10",38.5
"465","2009-09-11",38.950001
"466","2009-09-14",38.950001
"467","2009-09-15",39.099998
"468","2009-09-16",41.400002
"469","2009-09-17",40.200001
"470","2009-09-18",40.700001
"471","2009-09-21",39.799999
"472","2009-09-22",39.5
"473","2009-09-23",38.700001
"474","2009-09-24",37.799999
"475","2009-09-25",37.549999
"476","2009-09-28",36.950001
"477","2009-09-29",36.650002
"478","2009-09-30",36.75
"479","2009-10-01",36.150002
"480","2009-10-02",35.099998
"481","2009-10-05",35
"482","2009-10-06",35.450001
"483","2009-10-07",35.599998
"484","2009-10-08",35.549999
"485","2009-10-09",36
"486","2009-10-12",36.049999
"487","2009-10-13",37.200001
"488","2009-10-14",38.450001
"489","2009-10-15",38.200001
"490","2009-10-16",39
"491","2009-10-19",41.799999
"492","2009-10-20",43.099998
"493","2009-10-21",43.700001
"494","2009-10-22",44.25
"495","2009-10-23",45
"496","2009-10-26",44.650002
"497","2009-10-27",42.349998
"498","2009-10-28",41.700001
"499","2009-10-29",42.25
"500","2009-10-30",41.349998
"501","2009-11-02",40.200001
"502","2009-11-03",39.700001
"503","2009-11-04",40.450001
"504","2009-11-05",41.799999
"505","2009-11-06",42.599998
"506","2009-11-09",36
"507","2009-11-10",36.150002
"508","2009-11-11",36.400002
"509","2009-11-12",34.349998
"510","2009-11-13",36.700001
"511","2009-11-16",35.150002
"512","2009-11-17",36.099998
"513","2009-11-18",35.450001
"514","2009-11-19",34.5
"515","2009-11-20",34.650002
"516","2009-11-23",35.25
"517","2009-11-24",35.099998
"518","2009-11-25",35.099998
"519","2009-11-27",34.900002
"520","2009-11-30",34.799999
"521","2009-12-01",36.450001
"522","2009-12-02",37.5
"523","2009-12-03",38.049999
"524","2009-12-04",39.200001
"525","2009-12-07",40.099998
"526","2009-12-08",39.349998
"527","2009-12-09",39
"528","2009-12-10",39.599998
"529","2009-12-11",40
"530","2009-12-14",40.650002
"531","2009-12-15",43.549999
"532","2009-12-16",42.950001
"533","2009-12-17",39.200001
"534","2009-12-18",39.849998
"535","2009-12-21",40.599998
"536","2009-12-22",39.549999
"537","2009-12-23",38.75
"538","2009-12-24",38.650002
"539","2009-12-28",38.400002
"540","2009-12-29",37.25
"541","2009-12-30",37.099998
"542","2009-12-31",37.549999
"543","2010-01-04",41
"544","2010-01-05",42.150002
"545","2010-01-06",42.75
"546","2010-01-07",42.099998
"547","2010-01-08",42.650002
"548","2010-01-11",42.299999
"549","2010-01-12",42.75
"550","2010-01-13",42.900002
"551","2010-01-14",42.5
"552","2010-01-15",42.5
"553","2010-01-19",42.849998
"554","2010-01-20",42.549999
"555","2010-01-21",42.5
"556","2010-01-22",42.799999
"557","2010-01-25",42.450001
"558","2010-01-26",43.299999
"559","2010-01-27",43.349998
"560","2010-01-28",42.700001
"561","2010-01-29",38.849998
"562","2010-02-01",39.25
"563","2010-02-02",39.700001
"564","2010-02-03",39.75
"565","2010-02-04",40
"566","2010-02-05",39.650002
"567","2010-02-08",39.400002
"568","2010-02-09",39.200001
"569","2010-02-10",38.650002
"570","2010-02-11",38.099998
"571","2010-02-12",38.099998
"572","2010-02-16",38.049999
"573","2010-02-17",37.450001
"574","2010-02-18",36.099998
"575","2010-02-19",35.049999
"576","2010-02-22",33
"577","2010-02-23",31.65
"578","2010-02-24",33.099998
"579","2010-02-25",33.75
"580","2010-02-26",32.799999
"581","2010-03-01",33.700001
"582","2010-03-02",33.5
"583","2010-03-03",38.799999
"584","2010-03-04",35.799999
"585","2010-03-05",36.099998
"586","2010-03-08",36.049999
"587","2010-03-09",36.799999
"588","2010-03-10",36.099998
"589","2010-03-11",35.849998
"590","2010-03-12",35.900002
"591","2010-03-15",35.049999
"592","2010-03-16",34.599998
"593","2010-03-17",33.75
"594","2010-03-18",31.5
"595","2010-03-19",30.049999
"596","2010-03-22",30.700001
"597","2010-03-23",30.299999
"598","2010-03-24",29.15
"599","2010-03-25",29.049999
"600","2010-03-26",29.299999
"601","2010-03-29",29.35
"602","2010-03-30",30.25
"603","2010-03-31",31.25
"604","2010-04-01",32.450001
"605","2010-04-05",31.75
"606","2010-04-06",31.15
"607","2010-04-07",30.5
"608","2010-04-08",30.299999
"609","2010-04-09",30.049999
"610","2010-04-12",30.1
"611","2010-04-13",30.5
"612","2010-04-14",30.200001
"613","2010-04-15",31.35
"614","2010-04-16",31.200001
"615","2010-04-19",30
"616","2010-04-20",31
"617","2010-04-21",30.799999
"618","2010-04-22",31
"619","2010-04-23",31.6
"620","2010-04-26",32.599998
"621","2010-04-27",31.700001
"622","2010-04-28",31.5
"623","2010-04-29",32.400002
"624","2010-04-30",32.049999
"625","2010-05-03",31.299999
"626","2010-05-04",27.5
"627","2010-05-05",26.700001
"628","2010-05-06",26.65
"629","2010-05-07",24.9
"630","2010-05-10",25
"631","2010-05-11",24.700001
"632","2010-05-12",24.9
"633","2010-05-13",25
"634","2010-05-14",23.9
"635","2010-05-17",23.35
"636","2010-05-18",23
"637","2010-05-19",22.950001
"638","2010-05-20",22.200001
"639","2010-05-21",22.6
"640","2010-05-24",22.450001
"641","2010-05-25",20.950001
"642","2010-05-26",20.75
"643","2010-05-27",20.700001
"644","2010-05-28",20.200001
"645","2010-06-01",19.25
"646","2010-06-02",20.5
"647","2010-06-03",20.799999
"648","2010-06-04",20.1
"649","2010-06-07",19.75
"650","2010-06-08",19.700001
"651","2010-06-09",19.5
"652","2010-06-10",20
"653","2010-06-11",19.549999
"654","2010-06-14",19.700001
"655","2010-06-15",19.65
"656","2010-06-16",19.5
"657","2010-06-17",19
"658","2010-06-18",19.5
"659","2010-06-21",19.549999
"660","2010-06-22",19.700001
"661","2010-06-23",18.65
"662","2010-06-24",17.799999
"663","2010-06-25",17.9
"664","2010-06-28",17.5
"665","2010-06-29",16.5
"666","2010-06-30",15.7
"667","2010-07-01",15.35
"668","2010-07-02",15
"669","2010-07-06",14.45
"670","2010-07-07",14.95
"671","2010-07-08",14.65
"672","2010-07-09",14.9
"673","2010-07-12",14.7
"674","2010-07-13",15.1
"675","2010-07-14",14.75
"676","2010-07-15",15.65
"677","2010-07-16",15
"678","2010-07-19",14.8
"679","2010-07-20",14.8
"680","2010-07-21",15.2
"681","2010-07-22",15.6
"682","2010-07-23",15.95
"683","2010-07-26",16.950001
"684","2010-07-27",16.799999
"685","2010-07-28",16.9
"686","2010-07-29",17
"687","2010-07-30",18.35
"688","2010-08-02",19.049999
"689","2010-08-03",18.200001
"690","2010-08-04",18.85
"691","2010-08-05",18.950001
"692","2010-08-06",18.5
"693","2010-08-09",19.049999
"694","2010-08-10",17.35
"695","2010-08-11",16.15
"696","2010-08-12",17.950001
"697","2010-08-13",22.1
"698","2010-08-16",19.85
"699","2010-08-17",20.049999
"700","2010-08-18",21
"701","2010-08-19",19.75
"702","2010-08-20",18.6
"703","2010-08-23",17.549999
"704","2010-08-24",18.15
"705","2010-08-25",18.6
"706","2010-08-26",17.549999
"707","2010-08-27",17.9
"708","2010-08-30",17.75
"709","2010-08-31",18.25
"710","2010-09-01",19.450001
"711","2010-09-02",19.5
"712","2010-09-03",19.65
"713","2010-09-07",19.549999
"714","2010-09-08",19.549999
"715","2010-09-09",19.450001
"716","2010-09-10",18.85
"717","2010-09-13",19.450001
"718","2010-09-14",19.1
"719","2010-09-15",18.549999
"720","2010-09-16",18.950001
"721","2010-09-17",18.700001
"722","2010-09-20",18.799999
"723","2010-09-21",18.9
"724","2010-09-22",19
"725","2010-09-23",18.75
"726","2010-09-24",19.450001
"727","2010-09-27",23.4
"728","2010-09-28",23.299999
"729","2010-09-29",25.299999
"730","2010-09-30",29.6
"731","2010-10-01",30.049999
"732","2010-10-04",27.5
"733","2010-10-05",26.65
"734","2010-10-06",28.75
"735","2010-10-07",28.6
"736","2010-10-08",27.35
"737","2010-10-11",27.950001
"738","2010-10-12",28.25
"739","2010-10-13",30.15
"740","2010-10-14",30.25
"741","2010-10-15",28.5
"742","2010-10-18",28.549999
"743","2010-10-19",29.1
"744","2010-10-20",31.950001
"745","2010-10-21",29.85
"746","2010-10-22",31.15
"747","2010-10-25",33.650002
"748","2010-10-26",36.049999
"749","2010-10-27",33.200001
"750","2010-10-28",34.900002
"751","2010-10-29",34.5
"752","2010-11-01",33.450001
"753","2010-11-02",31.65
"754","2010-11-03",34.25
"755","2010-11-04",33.950001
"756","2010-11-05",35.099998
"757","2010-11-08",36.099998
"758","2010-11-09",35.200001
"759","2010-11-10",36.349998
"760","2010-11-11",36.799999
"761","2010-11-12",37.299999
"762","2010-11-15",38.549999
"763","2010-11-16",37.349998
"764","2010-11-17",37.049999
"765","2010-11-18",37.700001
"766","2010-11-19",38.5
"767","2010-11-22",40.349998
"768","2010-11-23",36.200001
"769","2010-11-24",37.75
"770","2010-11-26",34.549999
"771","2010-11-29",35.049999
"772","2010-11-30",34.549999
"773","2010-12-01",37
"774","2010-12-02",36.5
"775","2010-12-03",37.5
"776","2010-12-06",37.299999
"777","2010-12-07",36.900002
"778","2010-12-08",36.150002
"779","2010-12-09",36.400002
"780","2010-12-10",34.450001
"781","2010-12-13",33.049999
"782","2010-12-14",32
"783","2010-12-15",32.099998
"784","2010-12-16",30.700001
"785","2010-12-17",31.5
"786","2010-12-20",31.799999
"787","2010-12-21",32.099998
"788","2010-12-22",31.9
"789","2010-12-23",31.5
"790","2010-12-27",29.799999
"791","2010-12-28",31.049999
"792","2010-12-29",31.450001
"793","2010-12-30",35.349998
"794","2010-12-31",34.450001
"795","2011-01-03",35.049999
"796","2011-01-04",36.700001
"797","2011-01-05",37.049999
"798","2011-01-06",35.900002
"799","2011-01-07",33.900002
"800","2011-01-10",33.849998
"801","2011-01-11",33.650002
"802","2011-01-12",34.299999
"803","2011-01-13",34.599998
"804","2011-01-14",35
"805","2011-01-18",35.549999
"806","2011-01-19",35.299999
"807","2011-01-20",35.75
"808","2011-01-21",35.650002
"809","2011-01-24",36.349998
"810","2011-01-25",35.299999
"811","2011-01-26",35.549999
"812","2011-01-27",34.950001
"813","2011-01-28",33.900002
"814","2011-01-31",33.950001
"815","2011-02-01",36.200001
"816","2011-02-02",35.900002
"817","2011-02-03",36.299999
"818","2011-02-04",35
"819","2011-02-07",36.400002
"820","2011-02-08",36
"821","2011-02-09",35.650002
"822","2011-02-10",35.5
"823","2011-02-11",35.900002
"824","2011-02-14",36
"825","2011-02-15",35.950001
"826","2011-02-16",36
"827","2011-02-17",35.900002
"828","2011-02-18",34.950001
"829","2011-02-22",33.400002
"830","2011-02-23",33.200001
"831","2011-02-24",33.349998
"832","2011-02-25",33.25
"833","2011-02-28",32.950001
"834","2011-03-01",32.700001
"835","2011-03-02",31
"836","2011-03-03",31.1
"837","2011-03-04",29.9
"838","2011-03-07",28.450001
"839","2011-03-08",26.35
"840","2011-03-09",25.799999
"841","2011-03-10",26.25
"842","2011-03-11",25.799999
"843","2011-03-14",25.85
"844","2011-03-15",24.9
"845","2011-03-16",23.75
"846","2011-03-17",23.6
"847","2011-03-18",23.5
"848","2011-03-21",23.5
"849","2011-03-22",23
"850","2011-03-23",22.700001
"851","2011-03-24",23
"852","2011-03-25",23.450001
"853","2011-03-28",24.549999
"854","2011-03-29",26
"855","2011-03-30",25.700001
"856","2011-03-31",26.049999
"857","2011-04-01",26.950001
"858","2011-04-04",26.700001
"859","2011-04-05",26.450001
"860","2011-04-06",25.6
"861","2011-04-07",27.549999
"862","2011-04-08",26.9
"863","2011-04-11",26.049999
"864","2011-04-12",25
"865","2011-04-13",24.799999
"866","2011-04-14",24.5
"867","2011-04-15",25.049999
"868","2011-04-18",24.700001
"869","2011-04-19",24.9
"870","2011-04-20",24.85
"871","2011-04-21",24.5
"872","2011-04-25",24.049999
"873","2011-04-26",23.1
"874","2011-04-27",22.9
"875","2011-04-28",24.799999
"876","2011-04-29",23.799999
"877","2011-05-02",23.6
"878","2011-05-03",22.5
"879","2011-05-04",23.549999
"880","2011-05-05",22.35
"881","2011-05-06",22.65
"882","2011-05-09",23.15
"883","2011-05-10",20.799999
"884","2011-05-11",20.049999
"885","2011-05-12",19.049999
"886","2011-05-13",18.450001
"887","2011-05-16",17.049999
"888","2011-05-17",17.6
"889","2011-05-18",17.4
"890","2011-05-19",18.9
"891","2011-05-20",19.299999
"892","2011-05-23",19
"893","2011-05-24",19.15
"894","2011-05-25",18.5
"895","2011-05-26",18.5
"896","2011-05-27",18.6
"897","2011-05-31",18.549999
"898","2011-06-01",17.9
"899","2011-06-02",17.950001
"900","2011-06-03",17.25
"901","2011-06-06",16.4
"902","2011-06-07",15.7
"903","2011-06-08",15.65
"904","2011-06-09",16.25
"905","2011-06-10",16
"906","2011-06-13",16.25
"907","2011-06-14",17.15
"908","2011-06-15",17.85
"909","2011-06-16",18
"910","2011-06-17",17.35
"911","2011-06-20",15.9
"912","2011-06-21",17.049999
"913","2011-06-22",17.049999
"914","2011-06-23",17.299999
"915","2011-06-24",17.549999
"916","2011-06-27",17.450001
"917","2011-06-28",16.1
"918","2011-06-29",15.5
"919","2011-06-30",16
"920","2011-07-01",15.6
"921","2011-07-05",14.85
"922","2011-07-06",14.8
"923","2011-07-07",15
"924","2011-07-08",15.75
"925","2011-07-11",15.5
"926","2011-07-12",15.6
"927","2011-07-13",15.65
"928","2011-07-14",15.45
"929","2011-07-15",15.4
"930","2011-07-18",15.4
"931","2011-07-19",15.8
"932","2011-07-20",16.299999
"933","2011-07-21",16.35
"934","2011-07-22",16.549999
"935","2011-07-25",16.049999
"936","2011-07-26",15.85
"937","2011-07-27",16.4
"938","2011-07-28",16.049999
"939","2011-07-29",15.95
"940","2011-08-01",15.8
"941","2011-08-02",15.85
"942","2011-08-03",14.95
"943","2011-08-04",13.9
"944","2011-08-05",13.55
"945","2011-08-08",11.15
"946","2011-08-09",12.6
"947","2011-08-10",11.6
"948","2011-08-11",12.25
"949","2011-08-12",12
"950","2011-08-15",11.8
"951","2011-08-16",11.65
"952","2011-08-17",12.45
"953","2011-08-18",11.05
"954","2011-08-19",11.1
"955","2011-08-22",11.9
"956","2011-08-23",11.5
"957","2011-08-24",11.9
"958","2011-08-25",11.45
"959","2011-08-26",11.95
"960","2011-08-29",12.6
"961","2011-08-30",13.05
"962","2011-08-31",13.5
"963","2011-09-01",13.35
"964","2011-09-02",13.2
"965","2011-09-06",12.75
"966","2011-09-07",12.95
"967","2011-09-08",12.95
"968","2011-09-09",12.5
"969","2011-09-12",12.1
"970","2011-09-13",12.5
"971","2011-09-14",14
"972","2011-09-15",14.05
"973","2011-09-16",13.5
"974","2011-09-19",13.05
