"","date","AMSC"
"274","2008-02-04",228.600006
"275","2008-02-05",209.800003
"276","2008-02-06",196.399994
"277","2008-02-07",196.800003
"278","2008-02-08",194.300003
"279","2008-02-11",201.600006
"280","2008-02-12",206.399994
"281","2008-02-13",222.199997
"282","2008-02-14",213.300003
"283","2008-02-15",203
"284","2008-02-19",201
"285","2008-02-20",202.699997
"286","2008-02-21",194.899994
"287","2008-02-22",192.300003
"288","2008-02-25",200.300003
"289","2008-02-26",207.5
"290","2008-02-27",219.5
"291","2008-02-28",228.899994
"292","2008-02-29",225.899994
"293","2008-03-03",224.899994
"294","2008-03-04",229.899994
"295","2008-03-05",244.300003
"296","2008-03-06",228.800003
"297","2008-03-07",218.300003
"298","2008-03-10",211.800003
"299","2008-03-11",228.5
"300","2008-03-12",235.800003
"301","2008-03-13",239.800003
"302","2008-03-14",239.800003
"303","2008-03-17",239.899994
"304","2008-03-18",247.399994
"305","2008-03-19",235.199997
"306","2008-03-20",233
"307","2008-03-24",247.100006
"308","2008-03-25",249.699997
"309","2008-03-26",239.699997
"310","2008-03-27",244.100006
"311","2008-03-28",235.399994
"312","2008-03-31",231.899994
"313","2008-04-01",239.699997
"314","2008-04-02",250
"315","2008-04-03",252
"316","2008-04-04",255.300003
"317","2008-04-07",254.100006
"318","2008-04-08",255.899994
"319","2008-04-09",252.800003
"320","2008-04-10",253.5
"321","2008-04-11",243.800003
"322","2008-04-14",248.699997
"323","2008-04-15",252.699997
"324","2008-04-16",263.299988
"325","2008-04-17",261.100006
"326","2008-04-18",269.600006
"327","2008-04-21",269.399994
"328","2008-04-22",268.100006
"329","2008-04-23",260.200012
"330","2008-04-24",258.200012
"331","2008-04-25",263.200012
"332","2008-04-28",263.899994
"333","2008-04-29",255
"334","2008-04-30",252.800003
"335","2008-05-01",260.899994
"336","2008-05-02",261
"337","2008-05-05",255.699997
"338","2008-05-06",262.799988
"339","2008-05-07",246.699997
"340","2008-05-08",327.700012
"341","2008-05-09",298.600006
"342","2008-05-12",289.399994
"343","2008-05-13",277.600006
"344","2008-05-14",294.100006
"345","2008-05-15",294.600006
"346","2008-05-16",308.299988
"347","2008-05-19",303.299988
"348","2008-05-20",301.600006
"349","2008-05-21",298.5
"350","2008-05-22",300.100006
"351","2008-05-23",309.100006
"352","2008-05-27",315.399994
"353","2008-05-28",346.600006
"354","2008-05-29",350.700012
"355","2008-05-30",352.799988
"356","2008-06-02",344.5
"357","2008-06-03",346.100006
"358","2008-06-04",347.100006
"359","2008-06-05",361.899994
"360","2008-06-06",359.600006
"361","2008-06-09",360.799988
"362","2008-06-10",431.100006
"363","2008-06-11",439.200012
"364","2008-06-12",410.899994
"365","2008-06-13",416.5
"366","2008-06-16",425.299988
"367","2008-06-17",430.600006
"368","2008-06-18",426.600006
"369","2008-06-19",440.200012
"370","2008-06-20",425.5
"371","2008-06-23",439
"372","2008-06-24",419.100006
"373","2008-06-25",404.600006
"374","2008-06-26",379.899994
"375","2008-06-27",350.299988
"376","2008-06-30",358.5
"377","2008-07-01",353.799988
"378","2008-07-02",336.5
"379","2008-07-03",319.799988
"380","2008-07-07",316.799988
"381","2008-07-08",313.100006
"382","2008-07-09",312.299988
"383","2008-07-10",324
"384","2008-07-11",322.399994
"385","2008-07-14",321.5
"386","2008-07-15",315.700012
"387","2008-07-16",327
"388","2008-07-17",332
"389","2008-07-18",359
"390","2008-07-21",380.100006
"391","2008-07-22",384.399994
"392","2008-07-23",345.600006
"393","2008-07-24",350.600006
"394","2008-07-25",352.5
"395","2008-07-28",361.399994
"396","2008-07-29",371.299988
"397","2008-07-30",381.899994
"398","2008-07-31",394.899994
"399","2008-08-01",378.700012
"400","2008-08-04",360.700012
"401","2008-08-05",309.299988
"402","2008-08-06",286.899994
"403","2008-08-07",282
"404","2008-08-08",260
"405","2008-08-11",264.799988
"406","2008-08-12",268.100006
"407","2008-08-13",257.799988
"408","2008-08-14",261.399994
"409","2008-08-15",259.600006
"410","2008-08-18",247.199997
"411","2008-08-19",240
"412","2008-08-20",251.100006
"413","2008-08-21",252.600006
"414","2008-08-22",254.899994
"415","2008-08-25",239.5
"416","2008-08-26",240.899994
"417","2008-08-27",251.100006
"418","2008-08-28",251.199997
"419","2008-08-29",245.699997
"420","2008-09-02",243
"421","2008-09-03",237.399994
"422","2008-09-04",226
"423","2008-09-05",218.300003
"424","2008-09-08",217.399994
"425","2008-09-09",195.399994
"426","2008-09-10",189.600006
"427","2008-09-11",189.300003
"428","2008-09-12",187.5
"429","2008-09-15",170.300003
"430","2008-09-16",171.100006
"431","2008-09-17",174.600006
"432","2008-09-18",211
"433","2008-09-19",237.600006
"434","2008-09-22",220.5
"435","2008-09-23",221.899994
"436","2008-09-24",214.199997
"437","2008-09-25",223.899994
"438","2008-09-26",221.100006
"439","2008-09-29",246.899994
"440","2008-09-30",235.699997
"441","2008-10-01",219.699997
"442","2008-10-02",194
"443","2008-10-03",185.100006
"444","2008-10-06",149.899994
"445","2008-10-07",132.199997
"446","2008-10-08",142
"447","2008-10-09",129.300003
"448","2008-10-10",130.100006
"449","2008-10-13",162.300003
"450","2008-10-14",149.899994
"451","2008-10-15",130.199997
"452","2008-10-16",149.600006
"453","2008-10-17",152
"454","2008-10-20",161.600006
"455","2008-10-21",151
"456","2008-10-22",132
"457","2008-10-23",116.599998
"458","2008-10-24",111.199997
"459","2008-10-27",99
"460","2008-10-28",103.699997
"461","2008-10-29",110.199997
"462","2008-10-30",124.300003
"463","2008-10-31",125.099998
"464","2008-11-03",132.399994
"465","2008-11-04",154.300003
"466","2008-11-05",142.5
"467","2008-11-06",128.300003
"468","2008-11-07",137.699997
"469","2008-11-10",136.100006
"470","2008-11-11",127.5
"471","2008-11-12",109.800003
"472","2008-11-13",120.5
"473","2008-11-14",109.199997
"474","2008-11-17",102.800003
"475","2008-11-18",102
"476","2008-11-19",90.800003
"477","2008-11-20",85.5
"478","2008-11-21",96.699997
"479","2008-11-24",117.199997
"480","2008-11-25",115.699997
"481","2008-11-26",139.100006
"482","2008-11-28",130.899994
"483","2008-12-01",110.199997
"484","2008-12-02",125
"485","2008-12-03",132.699997
"486","2008-12-04",127.300003
"487","2008-12-05",143.300003
"488","2008-12-08",161.300003
"489","2008-12-09",150.199997
"490","2008-12-10",155
"491","2008-12-11",140.100006
"492","2008-12-12",150.199997
"493","2008-12-15",143.199997
"494","2008-12-16",157.399994
"495","2008-12-17",158.300003
"496","2008-12-18",159.899994
"497","2008-12-19",164.5
"498","2008-12-22",160.600006
"499","2008-12-23",165.199997
"500","2008-12-24",166.100006
"501","2008-12-26",168.800003
"502","2008-12-29",157.5
"503","2008-12-30",155.600006
"504","2008-12-31",163.100006
"505","2009-01-02",171.5
"506","2009-01-05",174.5
"507","2009-01-06",187
"508","2009-01-07",177.800003
"509","2009-01-08",181
"510","2009-01-09",174.100006
"511","2009-01-12",159
"512","2009-01-13",166
"513","2009-01-14",150.899994
"514","2009-01-15",166.800003
"515","2009-01-16",171.800003
"516","2009-01-20",171.899994
"517","2009-01-21",164
"518","2009-01-22",154.100006
"519","2009-01-23",155
"520","2009-01-26",160.600006
"521","2009-01-27",163.699997
"522","2009-01-28",169.5
"523","2009-01-29",168
"524","2009-01-30",161.800003
"525","2009-02-02",159.800003
"526","2009-02-03",165.600006
"527","2009-02-04",161.399994
"528","2009-02-05",169.100006
"529","2009-02-06",182.100006
"530","2009-02-09",185.5
"531","2009-02-10",177.699997
"532","2009-02-11",180.399994
"533","2009-02-12",183.399994
"534","2009-02-13",187
"535","2009-02-17",182
"536","2009-02-18",181.699997
"537","2009-02-19",171
"538","2009-02-20",168.800003
"539","2009-02-23",150.399994
"540","2009-02-24",161.699997
"541","2009-02-25",151.899994
"542","2009-02-26",149.699997
"543","2009-02-27",134.600006
"544","2009-03-02",123.099998
"545","2009-03-03",129.399994
"546","2009-03-04",145.699997
"547","2009-03-05",132.800003
"548","2009-03-06",134.5
"549","2009-03-09",132.800003
"550","2009-03-10",152.899994
"551","2009-03-11",160.100006
"552","2009-03-12",165.5
"553","2009-03-13",165
"554","2009-03-16",161.899994
"555","2009-03-17",165.399994
"556","2009-03-18",171
"557","2009-03-19",169.199997
"558","2009-03-20",154.800003
"559","2009-03-23",168.399994
"560","2009-03-24",159.100006
"561","2009-03-25",167.899994
"562","2009-03-26",186.5
"563","2009-03-27",171
"564","2009-03-30",164.699997
"565","2009-03-31",173.100006
"566","2009-04-01",180
"567","2009-04-02",194.800003
"568","2009-04-03",195.800003
"569","2009-04-06",189.800003
"570","2009-04-07",172.399994
"571","2009-04-08",180.600006
"572","2009-04-09",191.5
"573","2009-04-13",192.199997
"574","2009-04-14",182.5
"575","2009-04-15",185.699997
"576","2009-04-16",193.600006
"577","2009-04-17",204.399994
"578","2009-04-20",215.5
"579","2009-04-21",214.300003
"580","2009-04-22",236.100006
"581","2009-04-23",240.399994
"582","2009-04-24",248.399994
"583","2009-04-27",249.100006
"584","2009-04-28",252.300003
"585","2009-04-29",258.299988
"586","2009-04-30",257
"587","2009-05-01",268.5
"588","2009-05-04",295.600006
"589","2009-05-05",281.899994
"590","2009-05-06",276.700012
"591","2009-05-07",238.300003
"592","2009-05-08",250.600006
"593","2009-05-11",255
"594","2009-05-12",252.899994
"595","2009-05-13",244.399994
"596","2009-05-14",232.100006
"597","2009-05-15",228.600006
"598","2009-05-18",241.300003
"599","2009-05-19",249.899994
"600","2009-05-20",251.199997
"601","2009-05-21",238.5
"602","2009-05-22",232.199997
"603","2009-05-26",250.600006
"604","2009-05-27",264.700012
"605","2009-05-28",261.5
"606","2009-05-29",278.299988
"607","2009-06-01",293.5
"608","2009-06-02",290.799988
"609","2009-06-03",265.399994
"610","2009-06-04",273.899994
"611","2009-06-05",270.899994
"612","2009-06-08",260.100006
"613","2009-06-09",272.100006
"614","2009-06-10",270.5
"615","2009-06-11",276.700012
"616","2009-06-12",277.899994
"617","2009-06-15",258.399994
"618","2009-06-16",250.899994
"619","2009-06-17",248
"620","2009-06-18",251.300003
"621","2009-06-19",264.700012
"622","2009-06-22",242.800003
"623","2009-06-23",247.300003
"624","2009-06-24",249.300003
"625","2009-06-25",253.899994
"626","2009-06-26",258.100006
"627","2009-06-29",261.399994
"628","2009-06-30",262.5
"629","2009-07-01",261.200012
"630","2009-07-02",254.699997
"631","2009-07-06",242.300003
"632","2009-07-07",229
"633","2009-07-08",219.800003
"634","2009-07-09",213.399994
"635","2009-07-10",221.800003
"636","2009-07-13",228.699997
"637","2009-07-14",231.399994
"638","2009-07-15",240.600006
"639","2009-07-16",249.100006
"640","2009-07-17",248.199997
"641","2009-07-20",256.299988
"642","2009-07-21",253.600006
"643","2009-07-22",253.800003
"644","2009-07-23",263.799988
"645","2009-07-24",268.399994
"646","2009-07-27",275.600006
"647","2009-07-28",268.600006
"648","2009-07-29",262.799988
"649","2009-07-30",321.299988
"650","2009-07-31",321.700012
"651","2009-08-03",329
"652","2009-08-04",326.700012
"653","2009-08-05",320
"654","2009-08-06",331.700012
"655","2009-08-07",342.799988
"656","2009-08-10",340.399994
"657","2009-08-11",327.700012
"658","2009-08-12",335.899994
"659","2009-08-13",332.600006
"660","2009-08-14",319.600006
"661","2009-08-17",296.700012
"662","2009-08-18",314.600006
"663","2009-08-19",319.200012
"664","2009-08-20",324.299988
"665","2009-08-21",330.399994
"666","2009-08-24",323.200012
"667","2009-08-25",330
"668","2009-08-26",339.799988
"669","2009-08-27",330.600006
"670","2009-08-28",333.200012
"671","2009-08-31",323.100006
"672","2009-09-01",307.100006
"673","2009-09-02",305.799988
"674","2009-09-03",307.5
"675","2009-09-04",309.899994
"676","2009-09-08",326.100006
"677","2009-09-09",334.799988
"678","2009-09-10",352.200012
"679","2009-09-11",343.600006
"680","2009-09-14",339.100006
"681","2009-09-15",341.399994
"682","2009-09-16",352
"683","2009-09-17",367.899994
"684","2009-09-18",371.899994
"685","2009-09-21",327
"686","2009-09-22",310.899994
"687","2009-09-23",309.399994
"688","2009-09-24",297.299988
"689","2009-09-25",304.399994
"690","2009-09-28",307.799988
"691","2009-09-29",303.600006
"692","2009-09-30",335.399994
"693","2009-10-01",318.100006
"694","2009-10-02",307
"695","2009-10-05",309.5
"696","2009-10-06",314.299988
"697","2009-10-07",312.899994
"698","2009-10-08",313.700012
"699","2009-10-09",332.100006
"700","2009-10-12",326.899994
"701","2009-10-13",332.200012
"702","2009-10-14",338.700012
"703","2009-10-15",334.899994
"704","2009-10-16",323.200012
"705","2009-10-19",323.600006
"706","2009-10-20",316.799988
"707","2009-10-21",314.200012
"708","2009-10-22",316.700012
"709","2009-10-23",308.100006
"710","2009-10-26",313.5
"711","2009-10-27",310
"712","2009-10-28",288.399994
"713","2009-10-29",353.399994
"714","2009-10-30",335.200012
"715","2009-11-02",325
"716","2009-11-03",326.200012
"717","2009-11-04",317.600006
"718","2009-11-05",325.200012
"719","2009-11-06",318.799988
"720","2009-11-09",330
"721","2009-11-10",321.399994
"722","2009-11-11",322.200012
"723","2009-11-12",307.600006
"724","2009-11-13",310
"725","2009-11-16",321.700012
"726","2009-11-17",317.799988
"727","2009-11-18",324.899994
"728","2009-11-19",330.200012
"729","2009-11-20",326.299988
"730","2009-11-23",340.299988
"731","2009-11-24",336
"732","2009-11-25",334.299988
"733","2009-11-27",327.799988
"734","2009-11-30",332
"735","2009-12-01",343.600006
"736","2009-12-02",342.299988
"737","2009-12-03",342.299988
"738","2009-12-04",344.799988
"739","2009-12-07",344.799988
"740","2009-12-08",355.200012
"741","2009-12-09",381.700012
"742","2009-12-10",391.299988
"743","2009-12-11",386.899994
"744","2009-12-14",390.899994
"745","2009-12-15",401.299988
"746","2009-12-16",400.700012
"747","2009-12-17",394.600006
"748","2009-12-18",402.700012
"749","2009-12-21",418.899994
"750","2009-12-22",419.299988
"751","2009-12-23",423.700012
"752","2009-12-24",426.700012
"753","2009-12-28",428
"754","2009-12-29",419.899994
"755","2009-12-30",414
"756","2009-12-31",409
"757","2010-01-04",421.5
"758","2010-01-05",425.200012
"759","2010-01-06",428.700012
"760","2010-01-07",431.700012
"761","2010-01-08",434.200012
"762","2010-01-11",431.100006
"763","2010-01-12",430.399994
"764","2010-01-13",427.700012
"765","2010-01-14",416.600006
"766","2010-01-15",404.200012
"767","2010-01-19",410
"768","2010-01-20",397.5
"769","2010-01-21",380.399994
"770","2010-01-22",365.399994
"771","2010-01-25",371.700012
"772","2010-01-26",390.299988
"773","2010-01-27",392.200012
"774","2010-01-28",382
"775","2010-01-29",380.200012
"776","2010-02-01",397.5
"777","2010-02-02",356.899994
"778","2010-02-03",338.299988
"779","2010-02-04",320.899994
"780","2010-02-05",318.200012
"781","2010-02-08",308.799988
"782","2010-02-09",311.399994
"783","2010-02-10",317
"784","2010-02-11",324.299988
"785","2010-02-12",318.799988
"786","2010-02-16",319.200012
"787","2010-02-17",317.700012
"788","2010-02-18",321.100006
"789","2010-02-19",314.899994
"790","2010-02-22",293
"791","2010-02-23",278.200012
"792","2010-02-24",283.5
"793","2010-02-25",282.600006
"794","2010-02-26",280
"795","2010-03-01",288.799988
"796","2010-03-02",289.899994
"797","2010-03-03",300.5
"798","2010-03-04",304.700012
"799","2010-03-05",309.5
"800","2010-03-08",300.200012
"801","2010-03-09",301.399994
"802","2010-03-10",298.200012
"803","2010-03-11",296.299988
"804","2010-03-12",302
"805","2010-03-15",281.399994
"806","2010-03-16",258.700012
"807","2010-03-17",260.399994
"808","2010-03-18",261.799988
"809","2010-03-19",254.399994
"810","2010-03-22",261.399994
"811","2010-03-23",284
"812","2010-03-24",281.5
"813","2010-03-25",278.299988
"814","2010-03-26",278.600006
"815","2010-03-29",275.299988
"816","2010-03-30",278.5
"817","2010-03-31",289
"818","2010-04-01",292.700012
"819","2010-04-05",288.200012
"820","2010-04-06",293.200012
"821","2010-04-07",291.200012
"822","2010-04-08",293.600006
"823","2010-04-09",289.700012
"824","2010-04-12",283.899994
"825","2010-04-13",285.899994
"826","2010-04-14",290.600006
"827","2010-04-15",318.899994
"828","2010-04-16",304.100006
"829","2010-04-19",296.899994
"830","2010-04-20",306.100006
"831","2010-04-21",305.5
"832","2010-04-22",319.5
"833","2010-04-23",317
"834","2010-04-26",309.100006
"835","2010-04-27",296
"836","2010-04-28",295.299988
"837","2010-04-29",306.700012
"838","2010-04-30",291.799988
"839","2010-05-03",298.700012
"840","2010-05-04",277.899994
"841","2010-05-05",274.600006
"842","2010-05-06",258.399994
"843","2010-05-07",250.5
"844","2010-05-10",273
"845","2010-05-11",274.399994
"846","2010-05-12",292.399994
"847","2010-05-13",307.700012
"848","2010-05-14",309.600006
"849","2010-05-17",333.899994
"850","2010-05-18",317.399994
"851","2010-05-19",308.899994
"852","2010-05-20",285.799988
"853","2010-05-21",290.5
"854","2010-05-24",287.299988
"855","2010-05-25",295.700012
"856","2010-05-26",293.600006
"857","2010-05-27",318.399994
"858","2010-05-28",306.600006
"859","2010-06-01",301.600006
"860","2010-06-02",310.299988
"861","2010-06-03",311.799988
"862","2010-06-04",295.100006
"863","2010-06-07",288.100006
"864","2010-06-08",279.100006
"865","2010-06-09",279.200012
"866","2010-06-10",292.5
"867","2010-06-11",294.100006
"868","2010-06-14",304.899994
"869","2010-06-15",314.700012
"870","2010-06-16",309.5
"871","2010-06-17",312.200012
"872","2010-06-18",309.299988
"873","2010-06-21",314.700012
"874","2010-06-22",300.299988
"875","2010-06-23",303
"876","2010-06-24",291.799988
"877","2010-06-25",292.600006
"878","2010-06-28",285.5
"879","2010-06-29",270.799988
"880","2010-06-30",266.899994
"881","2010-07-01",270
"882","2010-07-02",268.399994
"883","2010-07-06",266.799988
"884","2010-07-07",278.299988
"885","2010-07-08",284.100006
"886","2010-07-09",285.899994
"887","2010-07-12",282.5
"888","2010-07-13",294
"889","2010-07-14",294.600006
"890","2010-07-15",294.5
"891","2010-07-16",281.700012
"892","2010-07-19",283.399994
"893","2010-07-20",291.700012
"894","2010-07-21",284.600006
"895","2010-07-22",306.100006
"896","2010-07-23",314.299988
"897","2010-07-26",325.299988
"898","2010-07-27",322.799988
"899","2010-07-28",327.200012
"900","2010-07-29",305.5
"901","2010-07-30",301.5
"902","2010-08-02",304.100006
"903","2010-08-03",301.700012
"904","2010-08-04",302.200012
"905","2010-08-05",305.799988
"906","2010-08-06",300.700012
"907","2010-08-09",302.899994
"908","2010-08-10",296.600006
"909","2010-08-11",283.799988
"910","2010-08-12",281.5
"911","2010-08-13",274
"912","2010-08-16",275.200012
"913","2010-08-17",285.200012
"914","2010-08-18",284.100006
"915","2010-08-19",272.5
"916","2010-08-20",272.399994
"917","2010-08-23",268
"918","2010-08-24",267.399994
"919","2010-08-25",272.700012
"920","2010-08-26",267.200012
"921","2010-08-27",279.799988
"922","2010-08-30",270.399994
"923","2010-08-31",268.100006
"924","2010-09-01",278.700012
"925","2010-09-02",284.100006
"926","2010-09-03",293.899994
"927","2010-09-07",285.899994
"928","2010-09-08",290.799988
"929","2010-09-09",295.899994
"930","2010-09-10",290.5
"931","2010-09-13",294.5
"932","2010-09-14",290.700012
"933","2010-09-15",289.5
"934","2010-09-16",289.600006
"935","2010-09-17",289.600006
"936","2010-09-20",304.100006
"937","2010-09-21",304.299988
"938","2010-09-22",300.299988
"939","2010-09-23",297.600006
"940","2010-09-24",306.200012
"941","2010-09-27",302.200012
"942","2010-09-28",305.200012
"943","2010-09-29",309.399994
"944","2010-09-30",311
"945","2010-10-01",314.600006
"946","2010-10-04",318.799988
"947","2010-10-05",334.600006
"948","2010-10-06",353.899994
"949","2010-10-07",351.899994
"950","2010-10-08",363.899994
"951","2010-10-11",365
"952","2010-10-12",380.5
"953","2010-10-13",380.899994
"954","2010-10-14",374.799988
"955","2010-10-15",360
"956","2010-10-18",356.600006
"957","2010-10-19",343.100006
"958","2010-10-20",345.700012
"959","2010-10-21",345.399994
"960","2010-10-22",346.299988
