"","date","AL"
"965","2015-02-19",38.900002
"966","2015-02-20",39.290001
"967","2015-02-23",39.650002
"968","2015-02-24",39.48
"969","2015-02-25",38.759998
"970","2015-02-26",39.07
"971","2015-02-27",38.240002
"972","2015-03-02",37.93
"973","2015-03-03",38.040001
"974","2015-03-04",38.169998
"975","2015-03-05",38.66
"976","2015-03-06",37.990002
"977","2015-03-09",37.790001
"978","2015-03-10",36.880001
"979","2015-03-11",37.200001
"980","2015-03-12",37.369999
"981","2015-03-13",37.07
"982","2015-03-16",37.439999
"983","2015-03-17",37.73
"984","2015-03-18",38.220001
"985","2015-03-19",38.43
"986","2015-03-20",38.880001
"987","2015-03-23",38.849998
"988","2015-03-24",38.41
"989","2015-03-25",37.939999
"990","2015-03-26",37.73
"991","2015-03-27",37.919998
"992","2015-03-30",38.43
"993","2015-03-31",37.740002
"994","2015-04-01",37.990002
"995","2015-04-02",37.990002
"996","2015-04-06",38.060001
"997","2015-04-07",38.049999
"998","2015-04-08",38.509998
"999","2015-04-09",38.860001
"1000","2015-04-10",39.189999
"1001","2015-04-13",38.709999
"1002","2015-04-14",38.889999
"1003","2015-04-15",38.950001
"1004","2015-04-16",38.919998
"1005","2015-04-17",38.91
"1006","2015-04-20",39.220001
"1007","2015-04-21",38.950001
"1008","2015-04-22",38.580002
"1009","2015-04-23",39.07
"1010","2015-04-24",38.75
"1011","2015-04-27",38.560001
"1012","2015-04-28",38.639999
"1013","2015-04-29",38.66
"1014","2015-04-30",38.630001
"1015","2015-05-01",39.93
"1016","2015-05-04",39.650002
"1017","2015-05-05",39.099998
"1018","2015-05-06",39
"1019","2015-05-07",38.869999
"1020","2015-05-08",39.02
"1021","2015-05-11",39.529999
"1022","2015-05-12",39.470001
"1023","2015-05-13",39.48
"1024","2015-05-14",40.209999
"1025","2015-05-15",40.060001
"1026","2015-05-18",39.240002
"1027","2015-05-19",38.73
"1028","2015-05-20",38.200001
"1029","2015-05-21",38.290001
"1030","2015-05-22",38.32
"1031","2015-05-26",37.669998
"1032","2015-05-27",38.189999
"1033","2015-05-28",37.950001
"1034","2015-05-29",37.630001
"1035","2015-06-01",38.040001
"1036","2015-06-02",38.18
"1037","2015-06-03",38.450001
"1038","2015-06-04",37.189999
"1039","2015-06-05",36.759998
"1040","2015-06-08",36.060001
"1041","2015-06-09",35.98
"1042","2015-06-10",36.080002
"1043","2015-06-11",35.790001
"1044","2015-06-12",35.619999
"1045","2015-06-15",35.959999
"1046","2015-06-16",35.470001
"1047","2015-06-17",35.509998
"1048","2015-06-18",35.860001
"1049","2015-06-19",35.740002
"1050","2015-06-22",35.889999
"1051","2015-06-23",36.41
"1052","2015-06-24",35.860001
"1053","2015-06-25",35.68
"1054","2015-06-26",35.150002
"1055","2015-06-29",34.290001
"1056","2015-06-30",33.900002
"1057","2015-07-01",33.900002
"1058","2015-07-02",33.900002
"1059","2015-07-06",33.689999
"1060","2015-07-07",33.860001
"1061","2015-07-08",32.950001
"1062","2015-07-09",32.990002
"1063","2015-07-10",33.860001
"1064","2015-07-13",34.240002
"1065","2015-07-14",34.290001
"1066","2015-07-15",34.23
"1067","2015-07-16",34.450001
"1068","2015-07-17",34.669998
"1069","2015-07-20",34.549999
"1070","2015-07-21",34.450001
"1071","2015-07-22",34.810001
"1072","2015-07-23",34.330002
"1073","2015-07-24",33.810001
"1074","2015-07-27",33.049999
"1075","2015-07-28",33.470001
"1076","2015-07-29",33.799999
"1077","2015-07-30",33.380001
"1078","2015-07-31",35.349998
"1079","2015-08-03",34.799999
"1080","2015-08-04",35.130001
"1081","2015-08-05",35.150002
"1082","2015-08-06",35.029999
"1083","2015-08-07",36.349998
"1084","2015-08-10",37.130001
"1085","2015-08-11",36.669998
"1086","2015-08-12",35.959999
"1087","2015-08-13",35.380001
"1088","2015-08-14",35.290001
"1089","2015-08-17",35.720001
"1090","2015-08-18",34.790001
"1091","2015-08-19",34.349998
"1092","2015-08-20",32.82
"1093","2015-08-21",31.959999
"1094","2015-08-24",29.83
"1095","2015-08-25",30.129999
"1096","2015-08-26",31.15
"1097","2015-08-27",32.150002
"1098","2015-08-28",31.950001
"1099","2015-08-31",32.169998
"1100","2015-09-01",30.959999
"1101","2015-09-02",31.35
"1102","2015-09-03",31.35
"1103","2015-09-04",30.959999
"1104","2015-09-08",31.65
"1105","2015-09-09",31.389999
"1106","2015-09-10",31.6
"1107","2015-09-11",31.719999
"1108","2015-09-14",31.450001
"1109","2015-09-15",31.9
"1110","2015-09-16",32.369999
"1111","2015-09-17",32.830002
"1112","2015-09-18",32.27
"1113","2015-09-21",33.540001
"1114","2015-09-22",32.889999
"1115","2015-09-23",32.759998
"1116","2015-09-24",32.970001
"1117","2015-09-25",32.93
"1118","2015-09-28",30.75
"1119","2015-09-29",30.16
"1120","2015-09-30",30.92
"1121","2015-10-01",30.690001
"1122","2015-10-02",31.530001
"1123","2015-10-05",32.639999
"1124","2015-10-06",32.560001
"1125","2015-10-07",33.549999
"1126","2015-10-08",34.240002
"1127","2015-10-09",34.48
"1128","2015-10-12",34.82
"1129","2015-10-13",34.43
"1130","2015-10-14",32.799999
"1131","2015-10-15",33.279999
"1132","2015-10-16",32.57
"1133","2015-10-19",33
"1134","2015-10-20",33.25
"1135","2015-10-21",32.73
"1136","2015-10-22",33.720001
"1137","2015-10-23",34.470001
"1138","2015-10-26",34.169998
"1139","2015-10-27",33.189999
"1140","2015-10-28",33.759998
"1141","2015-10-29",33.52
"1142","2015-10-30",33.709999
"1143","2015-11-02",34.09
"1144","2015-11-03",33.41
"1145","2015-11-04",33.259998
"1146","2015-11-05",33.610001
"1147","2015-11-06",34.939999
"1148","2015-11-09",33.43
"1149","2015-11-10",32.919998
"1150","2015-11-11",32.990002
"1151","2015-11-12",31.799999
"1152","2015-11-13",32.84
"1153","2015-11-16",32.709999
"1154","2015-11-17",32.98
"1155","2015-11-18",33.720001
"1156","2015-11-19",33.610001
"1157","2015-11-20",33.919998
"1158","2015-11-23",33.639999
"1159","2015-11-24",33.549999
"1160","2015-11-25",33.389999
"1161","2015-11-27",33.57
"1162","2015-11-30",33.630001
"1163","2015-12-01",34
"1164","2015-12-02",34.029999
"1165","2015-12-03",33.650002
"1166","2015-12-04",34.02
"1167","2015-12-07",33.950001
"1168","2015-12-08",32.59
"1169","2015-12-09",32.310001
"1170","2015-12-10",32.220001
"1171","2015-12-11",31.719999
"1172","2015-12-14",30.68
"1173","2015-12-15",31.42
"1174","2015-12-16",32.029999
"1175","2015-12-17",31.52
"1176","2015-12-18",31.08
"1177","2015-12-21",32.02
"1178","2015-12-22",32.700001
"1179","2015-12-23",33.75
"1180","2015-12-24",33.779999
"1181","2015-12-28",33.43
"1182","2015-12-29",33.77
"1183","2015-12-30",33.450001
"1184","2015-12-31",33.48
"1185","2016-01-04",32.830002
"1186","2016-01-05",32.849998
"1187","2016-01-06",31.98
"1188","2016-01-07",29.91
"1189","2016-01-08",28.5
"1190","2016-01-11",28.16
"1191","2016-01-12",27.799999
"1192","2016-01-13",26.6
"1193","2016-01-14",27.110001
"1194","2016-01-15",26.049999
"1195","2016-01-19",24.9
"1196","2016-01-20",24.32
"1197","2016-01-21",24.540001
"1198","2016-01-22",25.530001
"1199","2016-01-25",24.639999
"1200","2016-01-26",26.040001
"1201","2016-01-27",24.65
"1202","2016-01-28",24.360001
"1203","2016-01-29",25.76
"1204","2016-02-01",26.07
"1205","2016-02-02",24.5
"1206","2016-02-03",24.459999
"1207","2016-02-04",25.209999
"1208","2016-02-05",24.690001
"1209","2016-02-08",23.379999
"1210","2016-02-09",23.23
"1211","2016-02-10",23.559999
"1212","2016-02-11",22.73
"1213","2016-02-12",24.299999
"1214","2016-02-16",25.290001
"1215","2016-02-17",26.959999
"1216","2016-02-18",27.84
"1217","2016-02-19",26.76
"1218","2016-02-22",28.42
"1219","2016-02-23",28.549999
"1220","2016-02-24",28.5
"1221","2016-02-25",29.559999
"1222","2016-02-26",29.209999
"1223","2016-02-29",30.049999
"1224","2016-03-01",30.370001
"1225","2016-03-02",30.9
"1226","2016-03-03",31.5
"1227","2016-03-04",31.459999
"1228","2016-03-07",31.290001
"1229","2016-03-08",30.34
"1230","2016-03-09",31.190001
"1231","2016-03-10",30.73
"1232","2016-03-11",31.41
"1233","2016-03-14",31.52
"1234","2016-03-15",30.809999
"1235","2016-03-16",31.67
"1236","2016-03-17",32.389999
"1237","2016-03-18",32.779999
"1238","2016-03-21",32.779999
"1239","2016-03-22",32.200001
"1240","2016-03-23",31.309999
"1241","2016-03-24",31.309999
"1242","2016-03-28",30.860001
"1243","2016-03-29",31.299999
"1244","2016-03-30",32.040001
"1245","2016-03-31",32.119999
"1246","2016-04-01",32.02
"1247","2016-04-04",31.620001
"1248","2016-04-05",30.860001
"1249","2016-04-06",31.09
"1250","2016-04-07",30.35
"1251","2016-04-08",30.719999
"1252","2016-04-11",31.139999
"1253","2016-04-12",31.030001
"1254","2016-04-13",32.02
"1255","2016-04-14",31.799999
"1256","2016-04-15",31.940001
"1257","2016-04-18",32.02
"1258","2016-04-19",32.380001
"1259","2016-04-20",32.360001
"1260","2016-04-21",31.969999
"1261","2016-04-22",32.009998
"1262","2016-04-25",31.190001
"1263","2016-04-26",31.6
"1264","2016-04-27",32.02
"1265","2016-04-28",31.280001
"1266","2016-04-29",30.48
"1267","2016-05-02",31.059999
"1268","2016-05-03",30.24
"1269","2016-05-04",30.129999
"1270","2016-05-05",30.120001
"1271","2016-05-06",32.02
"1272","2016-05-09",31
"1273","2016-05-10",31.33
"1274","2016-05-11",30.99
"1275","2016-05-12",29.67
"1276","2016-05-13",28.959999
"1277","2016-05-16",29.129999
"1278","2016-05-17",29.33
"1279","2016-05-18",29.530001
"1280","2016-05-19",28.91
"1281","2016-05-20",29.440001
"1282","2016-05-23",29.35
"1283","2016-05-24",30.030001
"1284","2016-05-25",30.370001
"1285","2016-05-26",30.23
"1286","2016-05-27",29.950001
"1287","2016-05-31",30.049999
"1288","2016-06-01",29.66
"1289","2016-06-02",29.469999
"1290","2016-06-03",28.51
"1291","2016-06-06",29.790001
"1292","2016-06-07",29.709999
"1293","2016-06-08",29.9
"1294","2016-06-09",29.139999
"1295","2016-06-10",28.08
"1296","2016-06-13",27.719999
"1297","2016-06-14",27.33
"1298","2016-06-15",27.459999
"1299","2016-06-16",27.110001
"1300","2016-06-17",26.889999
"1301","2016-06-20",27.799999
"1302","2016-06-21",27.82
"1303","2016-06-22",27.700001
"1304","2016-06-23",28.129999
"1305","2016-06-24",26.27
"1306","2016-06-27",24.93
"1307","2016-06-28",25.34
"1308","2016-06-29",26.35
"1309","2016-06-30",26.780001
"1310","2016-07-01",27.23
"1311","2016-07-05",25.75
"1312","2016-07-06",25.629999
"1313","2016-07-07",25.969999
"1314","2016-07-08",27.190001
"1315","2016-07-11",27.780001
"1316","2016-07-12",28.610001
"1317","2016-07-13",28.68
"1318","2016-07-14",29.040001
"1319","2016-07-15",29.129999
"1320","2016-07-18",29.43
"1321","2016-07-19",29.299999
"1322","2016-07-20",29.389999
"1323","2016-07-21",29.6
"1324","2016-07-22",29.33
"1325","2016-07-25",29.02
"1326","2016-07-26",28.92
"1327","2016-07-27",28.969999
"1328","2016-07-28",28.889999
"1329","2016-07-29",28.809999
"1330","2016-08-01",28.58
"1331","2016-08-02",27.549999
"1332","2016-08-03",27.98
"1333","2016-08-04",27.75
"1334","2016-08-05",28.41
"1335","2016-08-08",28.33
"1336","2016-08-09",27.879999
"1337","2016-08-10",27.879999
"1338","2016-08-11",27.66
"1339","2016-08-12",27.469999
"1340","2016-08-15",27.799999
"1341","2016-08-16",27.440001
"1342","2016-08-17",27.969999
"1343","2016-08-18",28.059999
"1344","2016-08-19",28.360001
"1345","2016-08-22",28.35
"1346","2016-08-23",28.9
"1347","2016-08-24",28.629999
"1348","2016-08-25",28.5
"1349","2016-08-26",28.379999
"1350","2016-08-29",28.629999
"1351","2016-08-30",29.049999
"1352","2016-08-31",29.379999
"1353","2016-09-01",29.309999
"1354","2016-09-02",29.309999
"1355","2016-09-06",29.09
"1356","2016-09-07",29.719999
"1357","2016-09-08",29.950001
"1358","2016-09-09",28.75
"1359","2016-09-12",29.209999
"1360","2016-09-13",28.65
"1361","2016-09-14",28.66
"1362","2016-09-15",28.969999
"1363","2016-09-16",28.190001
"1364","2016-09-19",27.92
"1365","2016-09-20",27.26
"1366","2016-09-21",27.4
"1367","2016-09-22",27.9
"1368","2016-09-23",27.84
"1369","2016-09-26",27.360001
"1370","2016-09-27",27.549999
"1371","2016-09-28",28.17
"1372","2016-09-29",28.01
"1373","2016-09-30",28.58
"1374","2016-10-03",28.52
"1375","2016-10-04",28.209999
"1376","2016-10-05",28.559999
"1377","2016-10-06",28.950001
"1378","2016-10-07",29.5
"1379","2016-10-10",29.98
"1380","2016-10-11",29.59
"1381","2016-10-12",29.49
"1382","2016-10-13",28.33
"1383","2016-10-14",28.23
"1384","2016-10-17",28.4
"1385","2016-10-18",29.17
"1386","2016-10-19",29.780001
"1387","2016-10-20",29.68
"1388","2016-10-21",29.629999
"1389","2016-10-24",29.74
"1390","2016-10-25",29.84
"1391","2016-10-26",30.309999
"1392","2016-10-27",30.309999
"1393","2016-10-28",30.4
"1394","2016-10-31",30.26
"1395","2016-11-01",30.379999
"1396","2016-11-02",30.5
"1397","2016-11-03",30.280001
"1398","2016-11-04",31.92
"1399","2016-11-07",31.719999
"1400","2016-11-08",31.959999
"1401","2016-11-09",32.369999
"1402","2016-11-10",33.18
"1403","2016-11-11",33.560001
"1404","2016-11-14",34.75
"1405","2016-11-15",35.200001
"1406","2016-11-16",34.759998
"1407","2016-11-17",34.880001
"1408","2016-11-18",34.810001
"1409","2016-11-21",35.110001
"1410","2016-11-22",35.84
"1411","2016-11-23",36.049999
"1412","2016-11-25",36.389999
"1413","2016-11-28",36
"1414","2016-11-29",35.599998
"1415","2016-11-30",35.860001
"1416","2016-12-01",35.869999
"1417","2016-12-02",35.459999
"1418","2016-12-05",35.970001
"1419","2016-12-06",36.299999
"1420","2016-12-07",36.540001
"1421","2016-12-08",37.02
"1422","2016-12-09",36.540001
"1423","2016-12-12",35.91
"1424","2016-12-13",35.939999
"1425","2016-12-14",35.169998
"1426","2016-12-15",35.110001
"1427","2016-12-16",35.099998
"1428","2016-12-19",35.259998
"1429","2016-12-20",35.34
"1430","2016-12-21",35.790001
"1431","2016-12-22",35.18
"1432","2016-12-23",35.07
"1433","2016-12-27",35.060001
"1434","2016-12-28",34.419998
"1435","2016-12-29",34.470001
"1436","2016-12-30",34.330002
"1437","2017-01-03",35.16
"1438","2017-01-04",35.93
"1439","2017-01-05",36.029999
"1440","2017-01-06",35.540001
"1441","2017-01-09",34.73
"1442","2017-01-10",35.700001
"1443","2017-01-11",35.950001
"1444","2017-01-12",35.279999
"1445","2017-01-13",35.360001
"1446","2017-01-17",34.639999
"1447","2017-01-18",35.209999
"1448","2017-01-19",34.970001
"1449","2017-01-20",35.200001
"1450","2017-01-23",35.279999
"1451","2017-01-24",36.02
"1452","2017-01-25",36.57
"1453","2017-01-26",36.779999
"1454","2017-01-27",36.48
"1455","2017-01-30",36.48
"1456","2017-01-31",36.380001
"1457","2017-02-01",36.619999
"1458","2017-02-02",36.48
"1459","2017-02-03",37
"1460","2017-02-06",37.029999
"1461","2017-02-07",37.169998
"1462","2017-02-08",36.970001
"1463","2017-02-09",37.860001
"1464","2017-02-10",38.34
"1465","2017-02-13",38.860001
"1466","2017-02-14",39.470001
"1467","2017-02-15",39.52
"1468","2017-02-16",38.98
"1469","2017-02-17",38.950001
"1470","2017-02-21",40.119999
"1471","2017-02-22",39.98
"1472","2017-02-23",39.27
"1473","2017-02-24",38.110001
"1474","2017-02-27",38.919998
"1475","2017-02-28",38.93
"1476","2017-03-01",39.66
"1477","2017-03-02",39.290001
"1478","2017-03-03",39.5
"1479","2017-03-06",39.200001
"1480","2017-03-07",39.029999
"1481","2017-03-08",39.16
"1482","2017-03-09",38.540001
"1483","2017-03-10",38.810001
"1484","2017-03-13",38.830002
"1485","2017-03-14",38.880001
"1486","2017-03-15",39.169998
"1487","2017-03-16",39.34
"1488","2017-03-17",39.099998
"1489","2017-03-20",38.810001
"1490","2017-03-21",37.790001
"1491","2017-03-22",37.599998
"1492","2017-03-23",37.98
"1493","2017-03-24",37.759998
"1494","2017-03-27",37.650002
"1495","2017-03-28",38.360001
"1496","2017-03-29",38.439999
"1497","2017-03-30",38.849998
"1498","2017-03-31",38.75
"1499","2017-04-03",38.25
"1500","2017-04-04",38.169998
"1501","2017-04-05",38.07
"1502","2017-04-06",37.200001
"1503","2017-04-07",36.68
"1504","2017-04-10",37.049999
"1505","2017-04-11",36.959999
"1506","2017-04-12",35.779999
"1507","2017-04-13",35.540001
"1508","2017-04-17",36.57
"1509","2017-04-18",36.959999
"1510","2017-04-19",37.029999
"1511","2017-04-20",37.450001
"1512","2017-04-21",36.810001
"1513","2017-04-24",37.849998
"1514","2017-04-25",37.759998
"1515","2017-04-26",38.450001
"1516","2017-04-27",37.860001
"1517","2017-04-28",38.139999
"1518","2017-05-01",37.98
"1519","2017-05-02",38.599998
"1520","2017-05-03",38.32
"1521","2017-05-04",38.380001
"1522","2017-05-05",36.610001
"1523","2017-05-08",36.060001
"1524","2017-05-09",35.450001
"1525","2017-05-10",34.91
"1526","2017-05-11",35.939999
"1527","2017-05-12",35.610001
"1528","2017-05-15",36.790001
"1529","2017-05-16",37.419998
"1530","2017-05-17",36.23
"1531","2017-05-18",36.369999
"1532","2017-05-19",37.330002
"1533","2017-05-22",38.040001
"1534","2017-05-23",38.509998
"1535","2017-05-24",37.939999
"1536","2017-05-25",37.490002
"1537","2017-05-26",37.509998
"1538","2017-05-30",36.580002
"1539","2017-05-31",36.919998
"1540","2017-06-01",38.349998
"1541","2017-06-02",38.029999
"1542","2017-06-05",37.700001
"1543","2017-06-06",37.959999
"1544","2017-06-07",38.099998
"1545","2017-06-08",38.080002
"1546","2017-06-09",38.419998
"1547","2017-06-12",38
"1548","2017-06-13",38.240002
"1549","2017-06-14",38.740002
"1550","2017-06-15",38.439999
"1551","2017-06-16",38.009998
"1552","2017-06-19",37.75
"1553","2017-06-20",37.32
"1554","2017-06-21",36.27
"1555","2017-06-22",36.360001
"1556","2017-06-23",36.560001
"1557","2017-06-26",36.84
"1558","2017-06-27",36.970001
"1559","2017-06-28",37.700001
"1560","2017-06-29",37.639999
"1561","2017-06-30",37.360001
"1562","2017-07-03",37.93
"1563","2017-07-05",37.91
"1564","2017-07-06",37.939999
"1565","2017-07-07",38.07
"1566","2017-07-10",38.669998
"1567","2017-07-11",38.57
"1568","2017-07-12",38.419998
"1569","2017-07-13",38.700001
"1570","2017-07-14",38.41
"1571","2017-07-17",39.189999
"1572","2017-07-18",39.029999
"1573","2017-07-19",39.5
"1574","2017-07-20",40.349998
"1575","2017-07-21",40
"1576","2017-07-24",39.990002
"1577","2017-07-25",39.84
"1578","2017-07-26",40.02
"1579","2017-07-27",39.549999
"1580","2017-07-28",39.57
"1581","2017-07-31",39.580002
"1582","2017-08-01",39.650002
"1583","2017-08-02",39.310001
"1584","2017-08-03",39.93
"1585","2017-08-04",42.560001
"1586","2017-08-07",42.740002
"1587","2017-08-08",42.490002
"1588","2017-08-09",41.220001
"1589","2017-08-10",40.110001
"1590","2017-08-11",40.009998
"1591","2017-08-14",40.400002
"1592","2017-08-15",39.93
"1593","2017-08-16",40.040001
"1594","2017-08-17",39.380001
"1595","2017-08-18",39.32
"1596","2017-08-21",39.130001
"1597","2017-08-22",39.630001
"1598","2017-08-23",39.630001
"1599","2017-08-24",39.470001
"1600","2017-08-25",39.400002
"1601","2017-08-28",39.43
"1602","2017-08-29",39.43
"1603","2017-08-30",40.16
"1604","2017-08-31",40.639999
"1605","2017-09-01",40.490002
"1606","2017-09-05",39.529999
"1607","2017-09-06",39.43
"1608","2017-09-07",38.939999
"1609","2017-09-08",39.529999
"1610","2017-09-11",39.810001
"1611","2017-09-12",40.119999
"1612","2017-09-13",39.919998
"1613","2017-09-14",39.669998
"1614","2017-09-15",39.970001
"1615","2017-09-18",39.900002
"1616","2017-09-19",40.68
"1617","2017-09-20",41.169998
"1618","2017-09-21",40.990002
"1619","2017-09-22",41.099998
"1620","2017-09-25",40.919998
"1621","2017-09-26",41.040001
"1622","2017-09-27",41.02
"1623","2017-09-28",41.23
"1624","2017-09-29",42.619999
"1625","2017-10-02",43.290001
"1626","2017-10-03",43.939999
"1627","2017-10-04",43.459999
"1628","2017-10-05",43.43
"1629","2017-10-06",43.259998
"1630","2017-10-09",43.150002
"1631","2017-10-10",43.209999
"1632","2017-10-11",43.84
"1633","2017-10-12",44.200001
"1634","2017-10-13",44.48
"1635","2017-10-16",44.560001
"1636","2017-10-17",43.830002
"1637","2017-10-18",43.43
"1638","2017-10-19",43.07
"1639","2017-10-20",44.139999
"1640","2017-10-23",43.68
"1641","2017-10-24",44.040001
"1642","2017-10-25",43.040001
"1643","2017-10-26",43.34
"1644","2017-10-27",43.299999
"1645","2017-10-30",43.119999
"1646","2017-10-31",43.450001
"1647","2017-11-01",43.799999
"1648","2017-11-02",44.439999
"1649","2017-11-03",44
"1650","2017-11-06",43.790001
"1651","2017-11-07",43.130001
"1652","2017-11-08",42.669998
"1653","2017-11-09",42.380001
"1654","2017-11-10",43.23
"1655","2017-11-13",41.889999
"1656","2017-11-14",41.290001
"1657","2017-11-15",41.119999
"1658","2017-11-16",41.630001
"1659","2017-11-17",41.610001
"1660","2017-11-20",41.470001
"1661","2017-11-21",41.59
"1662","2017-11-22",41.619999
"1663","2017-11-24",41.759998
"1664","2017-11-27",42.080002
"1665","2017-11-28",42.630001
"1666","2017-11-29",42.619999
"1667","2017-11-30",43.299999
"1668","2017-12-01",43.689999
"1669","2017-12-04",44.330002
"1670","2017-12-05",44.130001
"1671","2017-12-06",43.549999
"1672","2017-12-07",43.860001
"1673","2017-12-08",43.880001
"1674","2017-12-11",43.75
"1675","2017-12-12",44.450001
"1676","2017-12-13",45.080002
"1677","2017-12-14",44.73
"1678","2017-12-15",45.799999
"1679","2017-12-18",46.970001
"1680","2017-12-19",46.790001
"1681","2017-12-20",46.93
"1682","2017-12-21",47.450001
"1683","2017-12-22",47.82
"1684","2017-12-26",48.110001
"1685","2017-12-27",48.200001
"1686","2017-12-28",48.310001
"1687","2017-12-29",48.09
"1688","2018-01-02",48.029999
"1689","2018-01-03",48.189999
"1690","2018-01-04",47.959999
"1691","2018-01-05",48.450001
"1692","2018-01-08",49.25
"1693","2018-01-09",48.450001
"1694","2018-01-10",48.43
"1695","2018-01-11",49.799999
"1696","2018-01-12",50.130001
"1697","2018-01-16",49.18
"1698","2018-01-17",49.220001
"1699","2018-01-18",48.380001
"1700","2018-01-19",48.709999
"1701","2018-01-22",49.290001
"1702","2018-01-23",49.259998
"1703","2018-01-24",49.470001
"1704","2018-01-25",49.919998
"1705","2018-01-26",50.34
"1706","2018-01-29",50.07
"1707","2018-01-30",48.82
"1708","2018-01-31",48.619999
"1709","2018-02-01",48.91
"1710","2018-02-02",47.080002
"1711","2018-02-05",44.599998
"1712","2018-02-06",45.799999
"1713","2018-02-07",45.369999
"1714","2018-02-08",43.799999
"1715","2018-02-09",43.77
"1716","2018-02-12",44.57
"1717","2018-02-13",44.599998
"1718","2018-02-14",45.919998
"1719","2018-02-15",45.869999
"1720","2018-02-16",46.060001
"1721","2018-02-20",45.779999
"1722","2018-02-21",45.509998
"1723","2018-02-22",45.709999
"1724","2018-02-23",46.169998
"1725","2018-02-26",45.470001
"1726","2018-02-27",44.099998
"1727","2018-02-28",43.669998
"1728","2018-03-01",43.610001
"1729","2018-03-02",43.099998
"1730","2018-03-05",43.139999
"1731","2018-03-06",43.389999
"1732","2018-03-07",42.650002
"1733","2018-03-08",43.07
"1734","2018-03-09",43.880001
"1735","2018-03-12",43.799999
"1736","2018-03-13",43.919998
"1737","2018-03-14",44.200001
"1738","2018-03-15",43.860001
"1739","2018-03-16",44.189999
"1740","2018-03-19",43.889999
"1741","2018-03-20",43.709999
"1742","2018-03-21",44
"1743","2018-03-22",42.810001
"1744","2018-03-23",41.650002
"1745","2018-03-26",42.68
"1746","2018-03-27",41.880001
"1747","2018-03-28",42.02
"1748","2018-03-29",42.619999
"1749","2018-04-02",41.669998
"1750","2018-04-03",43.040001
"1751","2018-04-04",43.560001
"1752","2018-04-05",43.939999
"1753","2018-04-06",41.52
"1754","2018-04-09",41.490002
"1755","2018-04-10",42.400002
"1756","2018-04-11",41.93
"1757","2018-04-12",42.52
"1758","2018-04-13",42.310001
"1759","2018-04-16",42.580002
"1760","2018-04-17",42.560001
"1761","2018-04-18",43.09
"1762","2018-04-19",43.049999
"1763","2018-04-20",42.709999
"1764","2018-04-23",42.759998
"1765","2018-04-24",42.02
"1766","2018-04-25",42.169998
"1767","2018-04-26",42
"1768","2018-04-27",42.349998
"1769","2018-04-30",41.689999
"1770","2018-05-01",41.700001
"1771","2018-05-02",41.900002
"1772","2018-05-03",42.68
"1773","2018-05-04",43.299999
"1774","2018-05-07",43.23
"1775","2018-05-08",43.639999
"1776","2018-05-09",44.16
"1777","2018-05-10",44.75
"1778","2018-05-11",43.91
"1779","2018-05-14",44.23
"1780","2018-05-15",44.439999
"1781","2018-05-16",44.709999
"1782","2018-05-17",44.5
"1783","2018-05-18",44.580002
"1784","2018-05-21",45.48
"1785","2018-05-22",44.790001
"1786","2018-05-23",43.950001
"1787","2018-05-24",43.91
"1788","2018-05-25",44.599998
"1789","2018-05-29",44.279999
"1790","2018-05-30",44.400002
"1791","2018-05-31",44.41
"1792","2018-06-01",44.93
"1793","2018-06-04",45
"1794","2018-06-05",44.959999
"1795","2018-06-06",45.209999
"1796","2018-06-07",45.279999
"1797","2018-06-08",44.939999
"1798","2018-06-11",44.860001
"1799","2018-06-12",45.07
"1800","2018-06-13",44.560001
"1801","2018-06-14",43.869999
"1802","2018-06-15",43.939999
"1803","2018-06-18",43.900002
"1804","2018-06-19",43.32
"1805","2018-06-20",42.950001
"1806","2018-06-21",42.259998
"1807","2018-06-22",42.57
"1808","2018-06-25",41.580002
"1809","2018-06-26",41.91
"1810","2018-06-27",41.459999
"1811","2018-06-28",41.459999
"1812","2018-06-29",41.970001
"1813","2018-07-02",41.849998
"1814","2018-07-03",42
"1815","2018-07-05",42.279999
"1816","2018-07-06",42.18
"1817","2018-07-09",43.040001
"1818","2018-07-10",43
"1819","2018-07-11",42.529999
"1820","2018-07-12",42.259998
"1821","2018-07-13",42.299999
"1822","2018-07-16",42.290001
"1823","2018-07-17",43.009998
"1824","2018-07-18",43.790001
"1825","2018-07-19",43.509998
"1826","2018-07-20",42.68
"1827","2018-07-23",42.700001
"1828","2018-07-24",42.93
"1829","2018-07-25",43.32
"1830","2018-07-26",43.77
"1831","2018-07-27",43.82
"1832","2018-07-30",43.259998
"1833","2018-07-31",43.959999
"1834","2018-08-01",43.580002
"1835","2018-08-02",43.580002
"1836","2018-08-03",44.16
"1837","2018-08-06",44.18
"1838","2018-08-07",44.549999
"1839","2018-08-08",44.349998
"1840","2018-08-09",44.139999
"1841","2018-08-10",45.099998
"1842","2018-08-13",44.639999
"1843","2018-08-14",45.169998
"1844","2018-08-15",44.689999
"1845","2018-08-16",45.43
"1846","2018-08-17",45.459999
"1847","2018-08-20",45.619999
"1848","2018-08-21",46.279999
"1849","2018-08-22",46.490002
"1850","2018-08-23",46.07
"1851","2018-08-24",46.040001
"1852","2018-08-27",46.91
"1853","2018-08-28",46.959999
"1854","2018-08-29",46.849998
"1855","2018-08-30",46.549999
"1856","2018-08-31",46.209999
"1857","2018-09-04",46.040001
"1858","2018-09-05",45.709999
"1859","2018-09-06",45.240002
"1860","2018-09-07",44.189999
