"","date","PCG"
"133","2007-07-13",45.619999
"134","2007-07-16",45.009998
"135","2007-07-17",44.830002
"136","2007-07-18",45.349998
"137","2007-07-19",46.66
"138","2007-07-20",45.84
"139","2007-07-23",46.450001
"140","2007-07-24",44.630001
"141","2007-07-25",45.349998
"142","2007-07-26",45.150002
"143","2007-07-27",43.77
"144","2007-07-30",43.490002
"145","2007-07-31",42.810001
"146","2007-08-01",44.369999
"147","2007-08-02",44.240002
"148","2007-08-03",42.830002
"149","2007-08-06",45.16
"150","2007-08-07",46.360001
"151","2007-08-08",46.240002
"152","2007-08-09",43.77
"153","2007-08-10",45.450001
"154","2007-08-13",45.139999
"155","2007-08-14",44.139999
"156","2007-08-15",44.119999
"157","2007-08-16",44.540001
"158","2007-08-17",45.299999
"159","2007-08-20",44.970001
"160","2007-08-21",44.529999
"161","2007-08-22",45
"162","2007-08-23",44.98
"163","2007-08-24",45.049999
"164","2007-08-27",43.849998
"165","2007-08-28",43.400002
"166","2007-08-29",44.580002
"167","2007-08-30",44.369999
"168","2007-08-31",44.5
"169","2007-09-04",45.080002
"170","2007-09-05",44.560001
"171","2007-09-06",44.5
"172","2007-09-07",43.970001
"173","2007-09-10",44.209999
"174","2007-09-11",44.380001
"175","2007-09-12",45.23
"176","2007-09-13",45.540001
"177","2007-09-14",46.900002
"178","2007-09-17",46.02
"179","2007-09-18",46.959999
"180","2007-09-19",47.959999
"181","2007-09-20",47.43
"182","2007-09-21",48.200001
"183","2007-09-24",47.75
"184","2007-09-25",48.07
"185","2007-09-26",48.5
"186","2007-09-27",48.27
"187","2007-09-28",47.799999
"188","2007-10-01",48.209999
"189","2007-10-02",48.099998
"190","2007-10-03",48.369999
"191","2007-10-04",48.900002
"192","2007-10-05",48.959999
"193","2007-10-08",48.560001
"194","2007-10-09",48.889999
"195","2007-10-10",48.200001
"196","2007-10-11",48.220001
"197","2007-10-12",48.549999
"198","2007-10-15",47.950001
"199","2007-10-16",47.650002
"200","2007-10-17",47.360001
"201","2007-10-18",46.830002
"202","2007-10-19",45.700001
"203","2007-10-22",46.369999
"204","2007-10-23",46.310001
"205","2007-10-24",46.400002
"206","2007-10-25",46.990002
"207","2007-10-26",47.580002
"208","2007-10-29",47.93
"209","2007-10-30",48.25
"210","2007-10-31",48.93
"211","2007-11-01",46.25
"212","2007-11-02",45.66
"213","2007-11-05",45.040001
"214","2007-11-06",44.48
"215","2007-11-07",43.709999
"216","2007-11-08",45.450001
"217","2007-11-09",44.639999
"218","2007-11-12",44.5
"219","2007-11-13",44.869999
"220","2007-11-14",44.560001
"221","2007-11-15",44.360001
"222","2007-11-16",44.470001
"223","2007-11-19",44.509998
"224","2007-11-20",45.380001
"225","2007-11-21",45.41
"226","2007-11-23",45.52
"227","2007-11-26",45.439999
"228","2007-11-27",45.650002
"229","2007-11-28",46.009998
"230","2007-11-29",45.950001
"231","2007-11-30",46.27
"232","2007-12-03",46.59
"233","2007-12-04",46.439999
"234","2007-12-05",46.740002
"235","2007-12-06",46.919998
"236","2007-12-07",47.099998
"237","2007-12-10",47.259998
"238","2007-12-11",46.459999
"239","2007-12-12",46.630001
"240","2007-12-13",46.75
"241","2007-12-14",45.959999
"242","2007-12-17",45.259998
"243","2007-12-18",45.939999
"244","2007-12-19",45.689999
"245","2007-12-20",45.73
"246","2007-12-21",44.740002
"247","2007-12-24",44.509998
"248","2007-12-26",43.790001
"249","2007-12-27",43.419998
"250","2007-12-28",43.41
"251","2007-12-31",43.09
"252","2008-01-02",43.25
"253","2008-01-03",43.389999
"254","2008-01-04",43.349998
"255","2008-01-07",44.07
"256","2008-01-08",43.799999
"257","2008-01-09",44.150002
"258","2008-01-10",44.220001
"259","2008-01-11",44.950001
"260","2008-01-14",44.330002
"261","2008-01-15",43.52
"262","2008-01-16",43.790001
"263","2008-01-17",43
"264","2008-01-18",42.639999
"265","2008-01-22",41.389999
"266","2008-01-23",42.360001
"267","2008-01-24",40.919998
"268","2008-01-25",40.150002
"269","2008-01-28",40.700001
"270","2008-01-29",40.639999
"271","2008-01-30",40.82
"272","2008-01-31",41
"273","2008-02-01",41.599998
"274","2008-02-04",41.900002
"275","2008-02-05",40.57
"276","2008-02-06",40.560001
"277","2008-02-07",39.889999
"278","2008-02-08",39.75
"279","2008-02-11",40.07
"280","2008-02-12",40.119999
"281","2008-02-13",40.110001
"282","2008-02-14",39.669998
"283","2008-02-15",39.849998
"284","2008-02-19",39.709999
"285","2008-02-20",39.77
"286","2008-02-21",39.169998
"287","2008-02-22",39.299999
"288","2008-02-25",39.240002
"289","2008-02-26",39.810001
"290","2008-02-27",39.360001
"291","2008-02-28",39
"292","2008-02-29",37.66
"293","2008-03-03",37.91
"294","2008-03-04",38.540001
"295","2008-03-05",37.98
"296","2008-03-06",37.299999
"297","2008-03-07",37.849998
"298","2008-03-10",37.41
"299","2008-03-11",38.470001
"300","2008-03-12",37.52
"301","2008-03-13",37.330002
"302","2008-03-14",37.139999
"303","2008-03-17",37.080002
"304","2008-03-18",37.5
"305","2008-03-19",36.639999
"306","2008-03-20",37
"307","2008-03-24",37.02
"308","2008-03-25",36.779999
"309","2008-03-26",37.119999
"310","2008-03-27",36.759998
"311","2008-03-28",36.459999
"312","2008-03-31",36.82
"313","2008-04-01",38.09
"314","2008-04-02",38.599998
"315","2008-04-03",38.599998
"316","2008-04-04",38.720001
"317","2008-04-07",39.220001
"318","2008-04-08",39.009998
"319","2008-04-09",39.34
"320","2008-04-10",39.049999
"321","2008-04-11",38.939999
"322","2008-04-14",38.93
"323","2008-04-15",39.099998
"324","2008-04-16",39.830002
"325","2008-04-17",39.880001
"326","2008-04-18",40.080002
"327","2008-04-21",39.689999
"328","2008-04-22",39.57
"329","2008-04-23",39.82
"330","2008-04-24",39.709999
"331","2008-04-25",39.540001
"332","2008-04-28",39.759998
"333","2008-04-29",39.619999
"334","2008-04-30",40
"335","2008-05-01",40.139999
"336","2008-05-02",40.900002
"337","2008-05-05",40.709999
"338","2008-05-06",40.639999
"339","2008-05-07",40.360001
"340","2008-05-08",40.299999
"341","2008-05-09",40.200001
"342","2008-05-12",40.650002
"343","2008-05-13",40.360001
"344","2008-05-14",40.77
"345","2008-05-15",40.610001
"346","2008-05-16",40.470001
"347","2008-05-19",40.849998
"348","2008-05-20",40.700001
"349","2008-05-21",40.369999
"350","2008-05-22",39.849998
"351","2008-05-23",39.360001
"352","2008-05-27",39.5
"353","2008-05-28",39.389999
"354","2008-05-29",39.459999
"355","2008-05-30",39.59
"356","2008-06-02",38.990002
"357","2008-06-03",38.549999
"358","2008-06-04",39.27
"359","2008-06-05",39.52
"360","2008-06-06",38.849998
"361","2008-06-09",39.259998
"362","2008-06-10",39.560001
"363","2008-06-11",39.130001
"364","2008-06-12",39.43
"365","2008-06-13",39.77
"366","2008-06-16",39.82
"367","2008-06-17",39.639999
"368","2008-06-18",39.48
"369","2008-06-19",40
"370","2008-06-20",39.5
"371","2008-06-23",39.900002
"372","2008-06-24",40.23
"373","2008-06-25",40.450001
"374","2008-06-26",38.779999
"375","2008-06-27",38.380001
"376","2008-06-30",39.689999
"377","2008-07-01",39.830002
"378","2008-07-02",39.439999
"379","2008-07-03",38.700001
"380","2008-07-07",38.84
"381","2008-07-08",39.470001
"382","2008-07-09",39.619999
"383","2008-07-10",39.650002
"384","2008-07-11",38.869999
"385","2008-07-14",38.59
"386","2008-07-15",38.689999
"387","2008-07-16",38.119999
"388","2008-07-17",37.82
"389","2008-07-18",37.73
"390","2008-07-21",37.939999
"391","2008-07-22",38.380001
"392","2008-07-23",37.330002
"393","2008-07-24",36.830002
"394","2008-07-25",36.810001
"395","2008-07-28",37.02
"396","2008-07-29",37.310001
"397","2008-07-30",38.27
"398","2008-07-31",38.529999
"399","2008-08-01",37.150002
"400","2008-08-04",37.27
"401","2008-08-05",38.5
"402","2008-08-06",37.799999
"403","2008-08-07",37.580002
"404","2008-08-08",39.130001
"405","2008-08-11",40.389999
"406","2008-08-12",39.549999
"407","2008-08-13",39.720001
"408","2008-08-14",39.209999
"409","2008-08-15",39.5
"410","2008-08-18",40.25
"411","2008-08-19",40
"412","2008-08-20",40.5
"413","2008-08-21",40
"414","2008-08-22",40.689999
"415","2008-08-25",40.369999
"416","2008-08-26",40.91
"417","2008-08-27",41.57
"418","2008-08-28",42.02
"419","2008-08-29",41.330002
"420","2008-09-02",41.34
"421","2008-09-03",41.23
"422","2008-09-04",40.720001
"423","2008-09-05",41.259998
"424","2008-09-08",42.639999
"425","2008-09-09",41.41
"426","2008-09-10",41.450001
"427","2008-09-11",41.689999
"428","2008-09-12",41.619999
"429","2008-09-15",41.18
"430","2008-09-16",41.779999
"431","2008-09-17",39.560001
"432","2008-09-18",40.310001
"433","2008-09-19",39.400002
"434","2008-09-22",38.169998
"435","2008-09-23",37.779999
"436","2008-09-24",38.110001
"437","2008-09-25",39.310001
"438","2008-09-26",38.360001
"439","2008-09-29",37.360001
"440","2008-09-30",37.450001
"441","2008-10-01",39.200001
"442","2008-10-02",38.880001
"443","2008-10-03",37.66
"444","2008-10-06",35.77
"445","2008-10-07",35.57
"446","2008-10-08",34.93
"447","2008-10-09",32.759998
"448","2008-10-10",29.700001
"449","2008-10-13",33.380001
"450","2008-10-14",32.950001
"451","2008-10-15",30.450001
"452","2008-10-16",31.74
"453","2008-10-17",30.799999
"454","2008-10-20",34.169998
"455","2008-10-21",33.619999
"456","2008-10-22",32.150002
"457","2008-10-23",34.23
"458","2008-10-24",34.450001
"459","2008-10-27",34.459999
"460","2008-10-28",37.830002
"461","2008-10-29",35.599998
"462","2008-10-30",38.529999
"463","2008-10-31",36.669998
"464","2008-11-03",36.720001
"465","2008-11-04",37
"466","2008-11-05",36.299999
"467","2008-11-06",34.360001
"468","2008-11-07",36.110001
"469","2008-11-10",35.869999
"470","2008-11-11",36.459999
"471","2008-11-12",35.299999
"472","2008-11-13",38.060001
"473","2008-11-14",37.209999
"474","2008-11-17",36.880001
"475","2008-11-18",37.040001
"476","2008-11-19",36.59
"477","2008-11-20",34.259998
"478","2008-11-21",37.709999
"479","2008-11-24",37.139999
"480","2008-11-25",36.540001
"481","2008-11-26",38
"482","2008-11-28",38.040001
"483","2008-12-01",36.77
"484","2008-12-02",36.82
"485","2008-12-03",36.389999
"486","2008-12-04",34.540001
"487","2008-12-05",36.049999
"488","2008-12-08",36.57
"489","2008-12-09",35.810001
"490","2008-12-10",36.77
"491","2008-12-11",36.41
"492","2008-12-12",36.939999
"493","2008-12-15",36.669998
"494","2008-12-16",38.509998
"495","2008-12-17",38
"496","2008-12-18",38.279999
"497","2008-12-19",38.610001
"498","2008-12-22",39.009998
"499","2008-12-23",38.049999
"500","2008-12-24",38.560001
"501","2008-12-26",38.610001
"502","2008-12-29",37.98
"503","2008-12-30",38.060001
"504","2008-12-31",38.709999
"505","2009-01-02",38.810001
"506","2009-01-05",38.700001
"507","2009-01-06",38.119999
"508","2009-01-07",37.91
"509","2009-01-08",37.959999
"510","2009-01-09",38.240002
"511","2009-01-12",38.709999
"512","2009-01-13",37.02
"513","2009-01-14",36.650002
"514","2009-01-15",36.709999
"515","2009-01-16",37.599998
"516","2009-01-20",37.259998
"517","2009-01-21",37.709999
"518","2009-01-22",37.77
"519","2009-01-23",37.84
"520","2009-01-26",38.75
"521","2009-01-27",38.900002
"522","2009-01-28",38.919998
"523","2009-01-29",38.93
"524","2009-01-30",38.669998
"525","2009-02-02",38.849998
"526","2009-02-03",39.130001
"527","2009-02-04",39.330002
"528","2009-02-05",39.139999
"529","2009-02-06",39.080002
"530","2009-02-09",38.209999
"531","2009-02-10",37.209999
"532","2009-02-11",37.419998
"533","2009-02-12",37.450001
"534","2009-02-13",37.810001
"535","2009-02-17",36.880001
"536","2009-02-18",35.560001
"537","2009-02-19",35.73
"538","2009-02-20",35.09
"539","2009-02-23",35
"540","2009-02-24",36.759998
"541","2009-02-25",37.529999
"542","2009-02-26",37.959999
"543","2009-02-27",38.220001
"544","2009-03-02",38.02
"545","2009-03-03",38
"546","2009-03-04",37.52
"547","2009-03-05",36.650002
"548","2009-03-06",36.689999
"549","2009-03-09",35.529999
"550","2009-03-10",35.84
"551","2009-03-11",35.540001
"552","2009-03-12",35.919998
"553","2009-03-13",36.220001
"554","2009-03-16",36.84
"555","2009-03-17",37.560001
"556","2009-03-18",38.43
"557","2009-03-19",38.369999
"558","2009-03-20",38.630001
"559","2009-03-23",40.330002
"560","2009-03-24",40.290001
"561","2009-03-25",40.32
"562","2009-03-26",40.41
"563","2009-03-27",38.799999
"564","2009-03-30",38.029999
"565","2009-03-31",38.220001
"566","2009-04-01",38.150002
"567","2009-04-02",37.48
"568","2009-04-03",37.18
"569","2009-04-06",36.790001
"570","2009-04-07",37.830002
"571","2009-04-08",38.509998
"572","2009-04-09",38.439999
"573","2009-04-13",37.779999
"574","2009-04-14",37.369999
"575","2009-04-15",37.849998
"576","2009-04-16",37.990002
"577","2009-04-17",37.400002
"578","2009-04-20",37.66
"579","2009-04-21",37.959999
"580","2009-04-22",37.310001
"581","2009-04-23",37.48
"582","2009-04-24",36.950001
"583","2009-04-27",37.130001
"584","2009-04-28",37.740002
"585","2009-04-29",37.5
"586","2009-04-30",37.119999
"587","2009-05-01",37.799999
"588","2009-05-04",37.860001
"589","2009-05-05",37.790001
"590","2009-05-06",37.259998
"591","2009-05-07",37.25
"592","2009-05-08",36.959999
"593","2009-05-11",36.759998
"594","2009-05-12",37.299999
"595","2009-05-13",36.330002
"596","2009-05-14",36.279999
"597","2009-05-15",35.580002
"598","2009-05-18",35.59
"599","2009-05-19",35.639999
"600","2009-05-20",34.950001
"601","2009-05-21",34.82
"602","2009-05-22",35.049999
"603","2009-05-26",36.52
"604","2009-05-27",35.779999
"605","2009-05-28",36.869999
"606","2009-05-29",36.709999
"607","2009-06-01",37.73
"608","2009-06-02",37.080002
"609","2009-06-03",37.240002
"610","2009-06-04",37.52
"611","2009-06-05",37.59
"612","2009-06-08",37.48
"613","2009-06-09",37.02
"614","2009-06-10",36.970001
"615","2009-06-11",37.759998
"616","2009-06-12",38.040001
"617","2009-06-15",37.41
"618","2009-06-16",37.200001
"619","2009-06-17",37.189999
"620","2009-06-18",38.389999
"621","2009-06-19",37.709999
"622","2009-06-22",38.110001
"623","2009-06-23",37.470001
"624","2009-06-24",37.68
"625","2009-06-25",38.380001
"626","2009-06-26",37.959999
"627","2009-06-29",38.32
"628","2009-06-30",38.439999
"629","2009-07-01",38.849998
"630","2009-07-02",38.099998
"631","2009-07-06",38.470001
"632","2009-07-07",38.009998
"633","2009-07-08",37.759998
"634","2009-07-09",37.389999
"635","2009-07-10",37.130001
"636","2009-07-13",38.080002
"637","2009-07-14",37.830002
"638","2009-07-15",37.919998
"639","2009-07-16",37.73
"640","2009-07-17",37.700001
"641","2009-07-20",37.84
"642","2009-07-21",38.5
"643","2009-07-22",38.450001
"644","2009-07-23",39.349998
"645","2009-07-24",39.549999
"646","2009-07-27",39.84
"647","2009-07-28",39.400002
"648","2009-07-29",39.869999
"649","2009-07-30",40.759998
"650","2009-07-31",40.369999
"651","2009-08-03",40.66
"652","2009-08-04",40.549999
"653","2009-08-05",40.139999
"654","2009-08-06",40.439999
"655","2009-08-07",40.189999
"656","2009-08-10",40.360001
"657","2009-08-11",39.98
"658","2009-08-12",40.189999
"659","2009-08-13",39.790001
"660","2009-08-14",40.07
"661","2009-08-17",39.98
"662","2009-08-18",39.860001
"663","2009-08-19",40
"664","2009-08-20",40.09
"665","2009-08-21",40.66
"666","2009-08-24",40.57
"667","2009-08-25",40.610001
"668","2009-08-26",40.810001
"669","2009-08-27",40.66
"670","2009-08-28",40.900002
"671","2009-08-31",40.59
"672","2009-09-01",40.389999
"673","2009-09-02",39.950001
"674","2009-09-03",40.139999
"675","2009-09-04",40.02
"676","2009-09-08",40.200001
"677","2009-09-09",39.990002
"678","2009-09-10",39.849998
"679","2009-09-11",39.970001
"680","2009-09-14",40.330002
"681","2009-09-15",40.419998
"682","2009-09-16",40.98
"683","2009-09-17",41.029999
"684","2009-09-18",41.060001
"685","2009-09-21",41.040001
"686","2009-09-22",40.459999
"687","2009-09-23",41.060001
"688","2009-09-24",41.860001
"689","2009-09-25",41.349998
"690","2009-09-28",40.959999
"691","2009-09-29",40.93
"692","2009-09-30",40.490002
"693","2009-10-01",40.189999
"694","2009-10-02",40
"695","2009-10-05",40.599998
"696","2009-10-06",40.470001
"697","2009-10-07",40.849998
"698","2009-10-08",40.900002
"699","2009-10-09",41.290001
"700","2009-10-12",41.849998
"701","2009-10-13",41.560001
"702","2009-10-14",41.790001
"703","2009-10-15",42.259998
"704","2009-10-16",42.450001
"705","2009-10-19",43.09
"706","2009-10-20",42.48
"707","2009-10-21",42.549999
"708","2009-10-22",42.439999
"709","2009-10-23",41.689999
"710","2009-10-26",41.740002
"711","2009-10-27",41.619999
"712","2009-10-28",41.549999
"713","2009-10-29",41.400002
"714","2009-10-30",40.889999
"715","2009-11-02",41.240002
"716","2009-11-03",40.669998
"717","2009-11-04",40.889999
"718","2009-11-05",41.310001
"719","2009-11-06",41.360001
"720","2009-11-09",41.84
"721","2009-11-10",42.400002
"722","2009-11-11",42.009998
"723","2009-11-12",41.599998
"724","2009-11-13",41.93
"725","2009-11-16",42.599998
"726","2009-11-17",42.23
"727","2009-11-18",41.860001
"728","2009-11-19",41.529999
"729","2009-11-20",42.099998
"730","2009-11-23",42.549999
"731","2009-11-24",42.599998
"732","2009-11-25",42.939999
"733","2009-11-27",42.139999
"734","2009-11-30",42.34
"735","2009-12-01",42.889999
"736","2009-12-02",43.310001
"737","2009-12-03",43.529999
"738","2009-12-04",43.439999
"739","2009-12-07",43.630001
"740","2009-12-08",43.57
"741","2009-12-09",43.98
"742","2009-12-10",44.299999
"743","2009-12-11",44.939999
"744","2009-12-14",45.310001
"745","2009-12-15",45.139999
"746","2009-12-16",45.009998
"747","2009-12-17",44.98
"748","2009-12-18",45.110001
"749","2009-12-21",45.080002
"750","2009-12-22",44.810001
"751","2009-12-23",44.75
"752","2009-12-24",45.509998
"753","2009-12-28",45.599998
"754","2009-12-29",45.470001
"755","2009-12-30",45.400002
"756","2009-12-31",44.650002
"757","2010-01-04",44.5
"758","2010-01-05",44
"759","2010-01-06",44.509998
"760","2010-01-07",43.75
"761","2010-01-08",43.790001
"762","2010-01-11",44.450001
"763","2010-01-12",44.5
"764","2010-01-13",44.77
"765","2010-01-14",44.490002
"766","2010-01-15",45.009998
"767","2010-01-19",45.59
"768","2010-01-20",45.029999
"769","2010-01-21",44.57
"770","2010-01-22",43.610001
"771","2010-01-25",44.369999
"772","2010-01-26",44.07
"773","2010-01-27",43.369999
"774","2010-01-28",42.740002
"775","2010-01-29",42.240002
"776","2010-02-01",42.220001
"777","2010-02-02",42.169998
"778","2010-02-03",42.209999
"779","2010-02-04",41.360001
"780","2010-02-05",41.919998
"781","2010-02-08",41.330002
"782","2010-02-09",41.389999
"783","2010-02-10",41.049999
"784","2010-02-11",41.290001
"785","2010-02-12",41.02
"786","2010-02-16",41.779999
"787","2010-02-17",41.869999
"788","2010-02-18",42.509998
"789","2010-02-19",42.610001
"790","2010-02-22",41.98
"791","2010-02-23",42.02
"792","2010-02-24",42.009998
"793","2010-02-25",41.5
"794","2010-02-26",41.919998
"795","2010-03-01",42.040001
"796","2010-03-02",42.639999
"797","2010-03-03",42.310001
"798","2010-03-04",42.41
"799","2010-03-05",42.639999
"800","2010-03-08",42.59
"801","2010-03-09",42.84
"802","2010-03-10",42.970001
"803","2010-03-11",42.91
"804","2010-03-12",42.790001
"805","2010-03-15",42.970001
"806","2010-03-16",43.220001
"807","2010-03-17",43.220001
"808","2010-03-18",43.169998
"809","2010-03-19",43.299999
"810","2010-03-22",43
"811","2010-03-23",43.32
"812","2010-03-24",42.869999
"813","2010-03-25",42.98
"814","2010-03-26",42.970001
"815","2010-03-29",42.810001
"816","2010-03-30",42.52
"817","2010-03-31",42.419998
"818","2010-04-01",42.740002
"819","2010-04-05",42.959999
"820","2010-04-06",43.16
"821","2010-04-07",42.709999
"822","2010-04-08",42.470001
"823","2010-04-09",42.93
"824","2010-04-12",43.130001
"825","2010-04-13",42.650002
"826","2010-04-14",42.599998
"827","2010-04-15",42.799999
"828","2010-04-16",42.529999
"829","2010-04-19",42.75
"830","2010-04-20",43.099998
"831","2010-04-21",43.139999
"832","2010-04-22",43.259998
"833","2010-04-23",43.959999
"834","2010-04-26",43.66
"835","2010-04-27",43.209999
"836","2010-04-28",43.470001
"837","2010-04-29",43.529999
"838","2010-04-30",43.799999
"839","2010-05-03",44.41
"840","2010-05-04",44.07
"841","2010-05-05",44.48
"842","2010-05-06",43.27
"843","2010-05-07",43.169998
"844","2010-05-10",44.23
"845","2010-05-11",44.41
"846","2010-05-12",44.290001
"847","2010-05-13",43.75
"848","2010-05-14",43.630001
"849","2010-05-17",43.919998
"850","2010-05-18",43.560001
"851","2010-05-19",42.869999
"852","2010-05-20",41.549999
"853","2010-05-21",41.759998
"854","2010-05-24",41.360001
"855","2010-05-25",41.25
"856","2010-05-26",41.209999
"857","2010-05-27",41.360001
"858","2010-05-28",41.5
"859","2010-06-01",40.720001
"860","2010-06-02",41.580002
"861","2010-06-03",41.650002
"862","2010-06-04",40.43
"863","2010-06-07",40.52
"864","2010-06-08",40.900002
"865","2010-06-09",40
"866","2010-06-10",41.18
"867","2010-06-11",41.419998
"868","2010-06-14",41.48
"869","2010-06-15",42.380001
"870","2010-06-16",42.700001
"871","2010-06-17",43.240002
"872","2010-06-18",43.18
"873","2010-06-21",43.009998
"874","2010-06-22",42.279999
"875","2010-06-23",41.650002
"876","2010-06-24",41.52
"877","2010-06-25",42.009998
"878","2010-06-28",41.93
"879","2010-06-29",41.48
"880","2010-06-30",41.099998
"881","2010-07-01",40.84
"882","2010-07-02",40.73
"883","2010-07-06",41.389999
"884","2010-07-07",42.259998
"885","2010-07-08",42.549999
"886","2010-07-09",42.630001
"887","2010-07-12",42.990002
"888","2010-07-13",42.799999
"889","2010-07-14",42.91
"890","2010-07-15",43.52
"891","2010-07-16",42.560001
"892","2010-07-19",43.349998
"893","2010-07-20",43.77
"894","2010-07-21",43.200001
"895","2010-07-22",43.93
"896","2010-07-23",44.23
"897","2010-07-26",44.580002
"898","2010-07-27",45.279999
"899","2010-07-28",44.810001
"900","2010-07-29",44.48
"901","2010-07-30",44.400002
"902","2010-08-02",45.389999
"903","2010-08-03",45.09
"904","2010-08-04",45.299999
"905","2010-08-05",45.23
"906","2010-08-06",45.639999
"907","2010-08-09",45.740002
"908","2010-08-10",46.209999
"909","2010-08-11",45.259998
"910","2010-08-12",45.59
"911","2010-08-13",45.709999
"912","2010-08-16",45.779999
"913","2010-08-17",45.990002
"914","2010-08-18",45.330002
"915","2010-08-19",45.099998
"916","2010-08-20",45.860001
"917","2010-08-23",46.200001
"918","2010-08-24",46.73
"919","2010-08-25",47.060001
"920","2010-08-26",46.849998
"921","2010-08-27",47.630001
"922","2010-08-30",46.77
"923","2010-08-31",46.759998
"924","2010-09-01",47.779999
"925","2010-09-02",47.700001
"926","2010-09-03",47.68
"927","2010-09-07",47.950001
"928","2010-09-08",47.700001
"929","2010-09-09",48.240002
"930","2010-09-10",44.209999
"931","2010-09-13",44.259998
"932","2010-09-14",44.860001
"933","2010-09-15",45.48
"934","2010-09-16",45.349998
"935","2010-09-17",45.259998
"936","2010-09-20",45.369999
"937","2010-09-21",45
"938","2010-09-22",45.169998
"939","2010-09-23",45.220001
"940","2010-09-24",45.82
"941","2010-09-27",45.91
"942","2010-09-28",45.549999
"943","2010-09-29",45.189999
"944","2010-09-30",45.419998
"945","2010-10-01",45.720001
"946","2010-10-04",45.73
"947","2010-10-05",46.700001
"948","2010-10-06",46.34
"949","2010-10-07",46.490002
"950","2010-10-08",46.779999
"951","2010-10-11",46.59
"952","2010-10-12",46.560001
