"","date","CMTL"
"167","2007-08-30",42.060001
"168","2007-08-31",42.560001
"169","2007-09-04",44.009998
"170","2007-09-05",47.07
"171","2007-09-06",46.759998
"172","2007-09-07",45.380001
"173","2007-09-10",45.759998
"174","2007-09-11",46.630001
"175","2007-09-12",47.459999
"176","2007-09-13",46.799999
"177","2007-09-14",46.970001
"178","2007-09-17",46.099998
"179","2007-09-18",48.110001
"180","2007-09-19",50.150002
"181","2007-09-20",51.400002
"182","2007-09-21",52.77
"183","2007-09-24",52.990002
"184","2007-09-25",53.150002
"185","2007-09-26",54.16
"186","2007-09-27",53.59
"187","2007-09-28",53.490002
"188","2007-10-01",54.669998
"189","2007-10-02",54.720001
"190","2007-10-03",54.810001
"191","2007-10-04",55.029999
"192","2007-10-05",56.380001
"193","2007-10-08",55.189999
"194","2007-10-09",54.650002
"195","2007-10-10",57.09
"196","2007-10-11",54.529999
"197","2007-10-12",55.779999
"198","2007-10-15",56.369999
"199","2007-10-16",55.470001
"200","2007-10-17",55.959999
"201","2007-10-18",55.73
"202","2007-10-19",54.09
"203","2007-10-22",53.18
"204","2007-10-23",52.919998
"205","2007-10-24",52.700001
"206","2007-10-25",53.34
"207","2007-10-26",55.029999
"208","2007-10-29",54.709999
"209","2007-10-30",54.860001
"210","2007-10-31",54.25
"211","2007-11-01",51.66
"212","2007-11-02",51.25
"213","2007-11-05",50.869999
"214","2007-11-06",53.049999
"215","2007-11-07",50.720001
"216","2007-11-08",51.73
"217","2007-11-09",50.830002
"218","2007-11-12",50.189999
"219","2007-11-13",50.689999
"220","2007-11-14",50.310001
"221","2007-11-15",49.630001
"222","2007-11-16",49.779999
"223","2007-11-19",48.299999
"224","2007-11-20",47.380001
"225","2007-11-21",46.790001
"226","2007-11-23",47.389999
"227","2007-11-26",45.799999
"228","2007-11-27",48
"229","2007-11-28",49.709999
"230","2007-11-29",49.700001
"231","2007-11-30",49.66
"232","2007-12-03",47.880001
"233","2007-12-04",49.360001
"234","2007-12-05",51.650002
"235","2007-12-06",50.02
"236","2007-12-07",51.75
"237","2007-12-10",54.189999
"238","2007-12-11",52.529999
"239","2007-12-12",53.599998
"240","2007-12-13",53.959999
"241","2007-12-14",52.27
"242","2007-12-17",51.459999
"243","2007-12-18",51.59
"244","2007-12-19",52.27
"245","2007-12-20",53.349998
"246","2007-12-21",53.84
"247","2007-12-24",54.73
"248","2007-12-26",55.919998
"249","2007-12-27",54.34
"250","2007-12-28",55.09
"251","2007-12-31",54.009998
"252","2008-01-02",53.790001
"253","2008-01-03",54.07
"254","2008-01-04",51.41
"255","2008-01-07",51.91
"256","2008-01-08",50.299999
"257","2008-01-09",48.759998
"258","2008-01-10",48.950001
"259","2008-01-11",47.349998
"260","2008-01-14",48.48
"261","2008-01-15",48.060001
"262","2008-01-16",48.259998
"263","2008-01-17",47.139999
"264","2008-01-18",46.119999
"265","2008-01-22",46.060001
"266","2008-01-23",46.380001
"267","2008-01-24",44.889999
"268","2008-01-25",44.310001
"269","2008-01-28",44.869999
"270","2008-01-29",44.889999
"271","2008-01-30",45.07
"272","2008-01-31",44.799999
"273","2008-02-01",45.98
"274","2008-02-04",46.970001
"275","2008-02-05",45.34
"276","2008-02-06",45.029999
"277","2008-02-07",44.169998
"278","2008-02-08",43.119999
"279","2008-02-11",44.110001
"280","2008-02-12",43.880001
"281","2008-02-13",46.849998
"282","2008-02-14",45.5
"283","2008-02-15",45.23
"284","2008-02-19",43.950001
"285","2008-02-20",44.27
"286","2008-02-21",42.040001
"287","2008-02-22",41.630001
"288","2008-02-25",43.360001
"289","2008-02-26",43.66
"290","2008-02-27",44.299999
"291","2008-02-28",44.279999
"292","2008-02-29",43.380001
"293","2008-03-03",43.099998
"294","2008-03-04",42.439999
"295","2008-03-05",42.740002
"296","2008-03-06",47.25
"297","2008-03-07",42.59
"298","2008-03-10",42.82
"299","2008-03-11",42.689999
"300","2008-03-12",41.549999
"301","2008-03-13",41.669998
"302","2008-03-14",40.110001
"303","2008-03-17",38.599998
"304","2008-03-18",40.240002
"305","2008-03-19",38.139999
"306","2008-03-20",40.119999
"307","2008-03-24",39.450001
"308","2008-03-25",40.48
"309","2008-03-26",40.139999
"310","2008-03-27",39.259998
"311","2008-03-28",38.290001
"312","2008-03-31",39
"313","2008-04-01",39.610001
"314","2008-04-02",40.650002
"315","2008-04-03",40.560001
"316","2008-04-04",40.369999
"317","2008-04-07",40.880001
"318","2008-04-08",41
"319","2008-04-09",40.419998
"320","2008-04-10",40.400002
"321","2008-04-11",39.110001
"322","2008-04-14",38.560001
"323","2008-04-15",38.77
"324","2008-04-16",40.299999
"325","2008-04-17",39.299999
"326","2008-04-18",39.82
"327","2008-04-21",39.650002
"328","2008-04-22",38.700001
"329","2008-04-23",39.52
"330","2008-04-24",40.209999
"331","2008-04-25",39.919998
"332","2008-04-28",39.669998
"333","2008-04-29",39.32
"334","2008-04-30",38.73
"335","2008-05-01",39.16
"336","2008-05-02",39.59
"337","2008-05-05",39.220001
"338","2008-05-06",39.93
"339","2008-05-07",40.75
"340","2008-05-08",41.099998
"341","2008-05-09",41.290001
"342","2008-05-12",43.450001
"343","2008-05-13",43.599998
"344","2008-05-14",44.360001
"345","2008-05-15",45.369999
"346","2008-05-16",45.220001
"347","2008-05-19",44.509998
"348","2008-05-20",44.279999
"349","2008-05-21",44.060001
"350","2008-05-22",43.970001
"351","2008-05-23",43.630001
"352","2008-05-27",44.43
"353","2008-05-28",45.599998
"354","2008-05-29",46.029999
"355","2008-05-30",46.299999
"356","2008-06-02",45.98
"357","2008-06-03",45.400002
"358","2008-06-04",45.880001
"359","2008-06-05",49.880001
"360","2008-06-06",49.52
"361","2008-06-09",48.52
"362","2008-06-10",49.119999
"363","2008-06-11",47.189999
"364","2008-06-12",47.439999
"365","2008-06-13",47.830002
"366","2008-06-16",48.34
"367","2008-06-17",48.360001
"368","2008-06-18",49.25
"369","2008-06-19",49.77
"370","2008-06-20",48.82
"371","2008-06-23",49.02
"372","2008-06-24",49.009998
"373","2008-06-25",49.389999
"374","2008-06-26",48.880001
"375","2008-06-27",49
"376","2008-06-30",49
"377","2008-07-01",49.48
"378","2008-07-02",49.220001
"379","2008-07-03",47.57
"380","2008-07-07",47.73
"381","2008-07-08",48.240002
"382","2008-07-09",47.25
"383","2008-07-10",48.360001
"384","2008-07-11",48.150002
"385","2008-07-14",47.93
"386","2008-07-15",48.82
"387","2008-07-16",49.849998
"388","2008-07-17",48.959999
"389","2008-07-18",48.389999
"390","2008-07-21",48.34
"391","2008-07-22",49.419998
"392","2008-07-23",49.130001
"393","2008-07-24",49.279999
"394","2008-07-25",51.16
"395","2008-07-28",47.970001
"396","2008-07-29",49.099998
"397","2008-07-30",48.77
"398","2008-07-31",49.130001
"399","2008-08-01",48.889999
"400","2008-08-04",46.459999
"401","2008-08-05",46.689999
"402","2008-08-06",47.099998
"403","2008-08-07",46.02
"404","2008-08-08",47.41
"405","2008-08-11",48.400002
"406","2008-08-12",47.830002
"407","2008-08-13",48.490002
"408","2008-08-14",49.310001
"409","2008-08-15",47.689999
"410","2008-08-18",46.689999
"411","2008-08-19",46.200001
"412","2008-08-20",46.099998
"413","2008-08-21",45.650002
"414","2008-08-22",45.790001
"415","2008-08-25",45.380001
"416","2008-08-26",45.490002
"417","2008-08-27",45.400002
"418","2008-08-28",45.57
"419","2008-08-29",45.720001
"420","2008-09-02",46.02
"421","2008-09-03",46
"422","2008-09-04",45.599998
"423","2008-09-05",44.57
"424","2008-09-08",45.41
"425","2008-09-09",42.299999
"426","2008-09-10",42.299999
"427","2008-09-11",42.23
"428","2008-09-12",42.700001
"429","2008-09-15",40.529999
"430","2008-09-16",42.540001
"431","2008-09-17",40.27
"432","2008-09-18",46.060001
"433","2008-09-19",47.810001
"434","2008-09-22",47.220001
"435","2008-09-23",47.110001
"436","2008-09-24",48.549999
"437","2008-09-25",49.130001
"438","2008-09-26",50.110001
"439","2008-09-29",48.32
"440","2008-09-30",49.240002
"441","2008-10-01",50.23
"442","2008-10-02",49.720001
"443","2008-10-03",48.349998
"444","2008-10-06",48.23
"445","2008-10-07",44.669998
"446","2008-10-08",45.07
"447","2008-10-09",43.66
"448","2008-10-10",43.98
"449","2008-10-13",46.25
"450","2008-10-14",46.220001
"451","2008-10-15",43.619999
"452","2008-10-16",44.509998
"453","2008-10-17",43.029999
"454","2008-10-20",45.09
"455","2008-10-21",44.02
"456","2008-10-22",43.560001
"457","2008-10-23",42.889999
"458","2008-10-24",42.450001
"459","2008-10-27",40.830002
"460","2008-10-28",43.5
"461","2008-10-29",46.110001
"462","2008-10-30",47.330002
"463","2008-10-31",48.419998
"464","2008-11-03",49.23
"465","2008-11-04",49.400002
"466","2008-11-05",47.25
"467","2008-11-06",46.110001
"468","2008-11-07",46.389999
"469","2008-11-10",48.029999
"470","2008-11-11",45.75
"471","2008-11-12",43.75
"472","2008-11-13",46.310001
"473","2008-11-14",44
"474","2008-11-17",43.630001
"475","2008-11-18",44.110001
"476","2008-11-19",41.419998
"477","2008-11-20",41.07
"478","2008-11-21",43.27
"479","2008-11-24",46.720001
"480","2008-11-25",45
"481","2008-11-26",46.810001
"482","2008-11-28",47.43
"483","2008-12-01",45.130001
"484","2008-12-02",46.200001
"485","2008-12-03",45.32
"486","2008-12-04",44.02
"487","2008-12-05",48.880001
"488","2008-12-08",48.939999
"489","2008-12-09",46.790001
"490","2008-12-10",46.59
"491","2008-12-11",45.700001
"492","2008-12-12",48.950001
"493","2008-12-15",47.470001
"494","2008-12-16",48.029999
"495","2008-12-17",47.59
"496","2008-12-18",45.959999
"497","2008-12-19",47.139999
"498","2008-12-22",46.48
"499","2008-12-23",45.41
"500","2008-12-24",44.639999
"501","2008-12-26",45.169998
"502","2008-12-29",44.369999
"503","2008-12-30",45.240002
"504","2008-12-31",45.82
"505","2009-01-02",46.419998
"506","2009-01-05",46.18
"507","2009-01-06",45.18
"508","2009-01-07",44.689999
"509","2009-01-08",44.07
"510","2009-01-09",43.349998
"511","2009-01-12",42.91
"512","2009-01-13",42.529999
"513","2009-01-14",40.73
"514","2009-01-15",40.700001
"515","2009-01-16",41
"516","2009-01-20",40.119999
"517","2009-01-21",40.25
"518","2009-01-22",39.889999
"519","2009-01-23",40.880001
"520","2009-01-26",40.779999
"521","2009-01-27",40.950001
"522","2009-01-28",39.919998
"523","2009-01-29",39.310001
"524","2009-01-30",38.799999
"525","2009-02-02",37.759998
"526","2009-02-03",38.990002
"527","2009-02-04",39.349998
"528","2009-02-05",40.139999
"529","2009-02-06",41.299999
"530","2009-02-09",41.279999
"531","2009-02-10",40.049999
"532","2009-02-11",40.040001
"533","2009-02-12",40.509998
"534","2009-02-13",40.740002
"535","2009-02-17",39.450001
"536","2009-02-18",39.540001
"537","2009-02-19",39.5
"538","2009-02-20",39.110001
"539","2009-02-23",37.290001
"540","2009-02-24",38.5
"541","2009-02-25",38.009998
"542","2009-02-26",37.43
"543","2009-02-27",37.790001
"544","2009-03-02",37.18
"545","2009-03-03",37.110001
"546","2009-03-04",37.639999
"547","2009-03-05",35.200001
"548","2009-03-06",36.029999
"549","2009-03-09",35.450001
"550","2009-03-10",22.48
"551","2009-03-11",21.15
"552","2009-03-12",21.48
"553","2009-03-13",21.610001
"554","2009-03-16",22.219999
"555","2009-03-17",23.07
"556","2009-03-18",22.809999
"557","2009-03-19",22.860001
"558","2009-03-20",21.32
"559","2009-03-23",21.24
"560","2009-03-24",22.07
"561","2009-03-25",22.639999
"562","2009-03-26",23.68
"563","2009-03-27",23.91
"564","2009-03-30",23.82
"565","2009-03-31",24.77
"566","2009-04-01",25.139999
"567","2009-04-02",26.6
"568","2009-04-03",26.83
"569","2009-04-06",25.68
"570","2009-04-07",25.4
"571","2009-04-08",26.049999
"572","2009-04-09",27.309999
"573","2009-04-13",27.51
"574","2009-04-14",27.26
"575","2009-04-15",27.66
"576","2009-04-16",28.440001
"577","2009-04-17",28.82
"578","2009-04-20",29.450001
"579","2009-04-21",31.92
"580","2009-04-22",32.939999
"581","2009-04-23",32.669998
"582","2009-04-24",33.98
"583","2009-04-27",33.380001
"584","2009-04-28",33.169998
"585","2009-04-29",34.360001
"586","2009-04-30",33.470001
"587","2009-05-01",33.799999
"588","2009-05-04",29.690001
"589","2009-05-05",28.690001
"590","2009-05-06",28.83
"591","2009-05-07",27.98
"592","2009-05-08",27.34
"593","2009-05-11",27.379999
"594","2009-05-12",27.35
"595","2009-05-13",26.65
"596","2009-05-14",27.02
"597","2009-05-15",28.07
"598","2009-05-18",28.57
"599","2009-05-19",28.65
"600","2009-05-20",28.459999
"601","2009-05-21",28.139999
"602","2009-05-22",27.870001
"603","2009-05-26",28.99
"604","2009-05-27",28.16
"605","2009-05-28",28.4
"606","2009-05-29",29.139999
"607","2009-06-01",29.74
"608","2009-06-02",29.610001
"609","2009-06-03",29.27
"610","2009-06-04",30.780001
"611","2009-06-05",30.41
"612","2009-06-08",30.459999
"613","2009-06-09",30.99
"614","2009-06-10",30.73
"615","2009-06-11",30.98
"616","2009-06-12",31.059999
"617","2009-06-15",30.02
"618","2009-06-16",30.049999
"619","2009-06-17",30.17
"620","2009-06-18",30.040001
"621","2009-06-19",30.030001
"622","2009-06-22",29.16
"623","2009-06-23",29.25
"624","2009-06-24",29.26
"625","2009-06-25",30.049999
"626","2009-06-26",30.709999
"627","2009-06-29",30.559999
"628","2009-06-30",31.879999
"629","2009-07-01",32.549999
"630","2009-07-02",31.940001
"631","2009-07-06",31.389999
"632","2009-07-07",30.99
"633","2009-07-08",30.98
"634","2009-07-09",30.780001
"635","2009-07-10",30.92
"636","2009-07-13",31.34
"637","2009-07-14",32.610001
"638","2009-07-15",32.549999
"639","2009-07-16",32.880001
"640","2009-07-17",33
"641","2009-07-20",33.169998
"642","2009-07-21",33.080002
"643","2009-07-22",33.169998
"644","2009-07-23",33.619999
"645","2009-07-24",33.369999
"646","2009-07-27",32.59
"647","2009-07-28",32.91
"648","2009-07-29",32.509998
"649","2009-07-30",32.07
"650","2009-07-31",31.870001
"651","2009-08-03",31.790001
"652","2009-08-04",31.870001
"653","2009-08-05",31.66
"654","2009-08-06",31.83
"655","2009-08-07",32.959999
"656","2009-08-10",32.68
"657","2009-08-11",32.52
"658","2009-08-12",33.110001
"659","2009-08-13",33.68
"660","2009-08-14",33.349998
"661","2009-08-17",33.009998
"662","2009-08-18",33.310001
"663","2009-08-19",33.740002
"664","2009-08-20",34.169998
"665","2009-08-21",35.07
"666","2009-08-24",35
"667","2009-08-25",34.43
"668","2009-08-26",34.450001
"669","2009-08-27",34.779999
"670","2009-08-28",34.490002
"671","2009-08-31",34.110001
"672","2009-09-01",33.470001
"673","2009-09-02",33.259998
"674","2009-09-03",33.689999
"675","2009-09-04",34.060001
"676","2009-09-08",34.25
"677","2009-09-09",34.630001
"678","2009-09-10",34.900002
"679","2009-09-11",34.43
"680","2009-09-14",34.790001
"681","2009-09-15",34.860001
"682","2009-09-16",34.540001
"683","2009-09-17",34.5
"684","2009-09-18",34.57
"685","2009-09-21",34.369999
"686","2009-09-22",34.150002
"687","2009-09-23",34.080002
"688","2009-09-24",36.07
"689","2009-09-25",34.110001
"690","2009-09-28",34.009998
"691","2009-09-29",33.240002
"692","2009-09-30",33.220001
"693","2009-10-01",33.029999
"694","2009-10-02",32.34
"695","2009-10-05",32.110001
"696","2009-10-06",32.25
"697","2009-10-07",32.080002
"698","2009-10-08",32.029999
"699","2009-10-09",32.290001
"700","2009-10-12",31.93
"701","2009-10-13",32.23
"702","2009-10-14",34.209999
"703","2009-10-15",33.619999
"704","2009-10-16",33.009998
"705","2009-10-19",34.16
"706","2009-10-20",33.900002
"707","2009-10-21",33.700001
"708","2009-10-22",33.669998
"709","2009-10-23",33.080002
"710","2009-10-26",33.220001
"711","2009-10-27",32.869999
"712","2009-10-28",32.200001
"713","2009-10-29",32.93
"714","2009-10-30",32.119999
"715","2009-11-02",32.060001
"716","2009-11-03",32.290001
"717","2009-11-04",31.440001
"718","2009-11-05",32.240002
"719","2009-11-06",32.290001
"720","2009-11-09",32.400002
"721","2009-11-10",31.84
"722","2009-11-11",32.27
"723","2009-11-12",31.84
"724","2009-11-13",31.73
"725","2009-11-16",32.380001
"726","2009-11-17",32.040001
"727","2009-11-18",32.029999
"728","2009-11-19",31.08
"729","2009-11-20",30.41
"730","2009-11-23",29.68
"731","2009-11-24",30.17
"732","2009-11-25",29.879999
"733","2009-11-27",29.07
"734","2009-11-30",28.74
"735","2009-12-01",29.09
"736","2009-12-02",29.6
"737","2009-12-03",29.26
"738","2009-12-04",29.59
"739","2009-12-07",30.280001
"740","2009-12-08",30.459999
"741","2009-12-09",34.599998
"742","2009-12-10",34.139999
"743","2009-12-11",33.970001
"744","2009-12-14",34.77
"745","2009-12-15",34.43
"746","2009-12-16",34.290001
"747","2009-12-17",34.119999
"748","2009-12-18",34.459999
"749","2009-12-21",34.970001
"750","2009-12-22",35.34
"751","2009-12-23",36.32
"752","2009-12-24",36.529999
"753","2009-12-28",36.200001
"754","2009-12-29",36.099998
"755","2009-12-30",35.5
"756","2009-12-31",35.040001
"757","2010-01-04",35.549999
"758","2010-01-05",35.490002
"759","2010-01-06",35.34
"760","2010-01-07",35.869999
"761","2010-01-08",37
"762","2010-01-11",37.630001
"763","2010-01-12",37.66
"764","2010-01-13",38.169998
"765","2010-01-14",37.939999
"766","2010-01-15",36.84
"767","2010-01-19",37.139999
"768","2010-01-20",36.93
"769","2010-01-21",36.709999
"770","2010-01-22",35.639999
"771","2010-01-25",36.610001
"772","2010-01-26",36.099998
"773","2010-01-27",36.490002
"774","2010-01-28",35.610001
"775","2010-01-29",35.360001
"776","2010-02-01",35.540001
"777","2010-02-02",33.919998
"778","2010-02-03",32.849998
"779","2010-02-04",32.57
"780","2010-02-05",31.360001
"781","2010-02-08",30.23
"782","2010-02-09",30.799999
"783","2010-02-10",31.139999
"784","2010-02-11",31.18
"785","2010-02-12",31.360001
"786","2010-02-16",31.24
"787","2010-02-17",31.26
"788","2010-02-18",31.68
"789","2010-02-19",31.67
"790","2010-02-22",31.389999
"791","2010-02-23",30.690001
"792","2010-02-24",30.360001
"793","2010-02-25",31.190001
"794","2010-02-26",31.620001
"795","2010-03-01",32.130001
"796","2010-03-02",32.57
"797","2010-03-03",32.93
"798","2010-03-04",30.040001
"799","2010-03-05",30.32
"800","2010-03-08",30.09
"801","2010-03-09",30.049999
"802","2010-03-10",29.950001
"803","2010-03-11",29.76
"804","2010-03-12",31
"805","2010-03-15",31.25
"806","2010-03-16",32.470001
"807","2010-03-17",31.950001
"808","2010-03-18",32.119999
"809","2010-03-19",31.719999
"810","2010-03-22",32.029999
"811","2010-03-23",31.620001
"812","2010-03-24",31.59
"813","2010-03-25",31.780001
"814","2010-03-26",31.98
"815","2010-03-29",32.099998
"816","2010-03-30",32.139999
"817","2010-03-31",32.02
"818","2010-04-01",32.43
"819","2010-04-05",32.68
"820","2010-04-06",33.02
"821","2010-04-07",33.029999
"822","2010-04-08",32.709999
"823","2010-04-09",32.709999
"824","2010-04-12",32.779999
"825","2010-04-13",32.73
"826","2010-04-14",33.27
"827","2010-04-15",33.299999
"828","2010-04-16",32.939999
"829","2010-04-19",32.860001
"830","2010-04-20",32.77
"831","2010-04-21",32.470001
"832","2010-04-22",32.84
"833","2010-04-23",32.549999
"834","2010-04-26",32.549999
"835","2010-04-27",31.549999
"836","2010-04-28",31.469999
"837","2010-04-29",32.540001
"838","2010-04-30",31.24
"839","2010-05-03",31.98
"840","2010-05-04",31.139999
"841","2010-05-05",32.700001
"842","2010-05-06",32.200001
"843","2010-05-07",31.059999
"844","2010-05-10",32.259998
"845","2010-05-11",31.879999
"846","2010-05-12",31.870001
"847","2010-05-13",32.389999
"848","2010-05-14",31.84
"849","2010-05-17",31.85
"850","2010-05-18",31.35
"851","2010-05-19",30.92
"852","2010-05-20",29.469999
"853","2010-05-21",29.15
"854","2010-05-24",28.76
"855","2010-05-25",28.43
"856","2010-05-26",28.75
"857","2010-05-27",29
"858","2010-05-28",28.809999
"859","2010-06-01",28.18
"860","2010-06-02",28.84
"861","2010-06-03",29.280001
"862","2010-06-04",31.15
"863","2010-06-07",30.84
"864","2010-06-08",29.9
"865","2010-06-09",29.75
"866","2010-06-10",30.530001
"867","2010-06-11",30.85
"868","2010-06-14",30.26
"869","2010-06-15",31.370001
"870","2010-06-16",31.190001
"871","2010-06-17",30.85
"872","2010-06-18",30.76
"873","2010-06-21",31.209999
"874","2010-06-22",30.620001
"875","2010-06-23",30.43
"876","2010-06-24",30.25
"877","2010-06-25",31.219999
"878","2010-06-28",31.110001
"879","2010-06-29",30.120001
"880","2010-06-30",29.93
"881","2010-07-01",29.01
"882","2010-07-02",28.620001
"883","2010-07-06",27.700001
"884","2010-07-07",28.48
"885","2010-07-08",29.25
"886","2010-07-09",29.360001
"887","2010-07-12",28.610001
"888","2010-07-13",31.110001
"889","2010-07-14",31.370001
"890","2010-07-15",31.5
"891","2010-07-16",30.790001
"892","2010-07-19",30.99
"893","2010-07-20",31.299999
"894","2010-07-21",21.299999
"895","2010-07-22",20.99
"896","2010-07-23",21.73
"897","2010-07-26",22.17
"898","2010-07-27",22.24
"899","2010-07-28",21.93
"900","2010-07-29",21.92
"901","2010-07-30",21.57
"902","2010-08-02",21.790001
"903","2010-08-03",21.48
"904","2010-08-04",21.92
"905","2010-08-05",21.389999
"906","2010-08-06",21.23
"907","2010-08-09",21.870001
"908","2010-08-10",21.6
"909","2010-08-11",21.18
"910","2010-08-12",21.43
"911","2010-08-13",21.639999
"912","2010-08-16",21.83
"913","2010-08-17",21.690001
"914","2010-08-18",21.629999
"915","2010-08-19",21.209999
"916","2010-08-20",20.959999
"917","2010-08-23",20.440001
"918","2010-08-24",20.469999
"919","2010-08-25",20.84
"920","2010-08-26",20.360001
"921","2010-08-27",20.799999
"922","2010-08-30",20.92
"923","2010-08-31",20.370001
"924","2010-09-01",21.200001
"925","2010-09-02",21.360001
"926","2010-09-03",21.33
"927","2010-09-07",20.889999
"928","2010-09-08",22.639999
"929","2010-09-09",23.23
"930","2010-09-10",24.889999
"931","2010-09-13",24.700001
"932","2010-09-14",24.5
"933","2010-09-15",24.870001
"934","2010-09-16",25.379999
"935","2010-09-17",25.040001
"936","2010-09-20",25.9
"937","2010-09-21",25.25
"938","2010-09-22",24.969999
"939","2010-09-23",24.620001
"940","2010-09-24",26.48
"941","2010-09-27",26.35
"942","2010-09-28",26.77
"943","2010-09-29",27.139999
"944","2010-09-30",27.35
"945","2010-10-01",27.5
"946","2010-10-04",27.280001
"947","2010-10-05",28.280001
"948","2010-10-06",28.32
"949","2010-10-07",29.379999
"950","2010-10-08",29.639999
"951","2010-10-11",29.780001
"952","2010-10-12",29.959999
"953","2010-10-13",30
"954","2010-10-14",29.870001
"955","2010-10-15",29.709999
"956","2010-10-18",30.469999
"957","2010-10-19",30.23
"958","2010-10-20",30.379999
